energy_ev,total_up,As_p_up,As_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.86193097,0.85548330,0.40238388,0.00000000,0.20519196,0.00000000,0.63036308,0.28622109
-5.85592796,0.87837715,0.40799423,0.00000000,0.21447101,0.00000000,0.66074634,0.28099781
-5.84992496,0.90532559,0.41538144,0.00000000,0.22476084,0.00000000,0.69396139,0.27724211
-5.84392196,0.93651338,0.42466232,0.00000000,0.23607448,0.00000000,0.73012596,0.27509750
-5.83791896,0.97207186,0.43591487,0.00000000,0.24842685,0.00000000,0.76933832,0.27466855
-5.83191596,1.01207477,0.44917748,0.00000000,0.26183313,0.00000000,0.81167582,0.27601963
-5.82591296,1.05653480,0.46444884,0.00000000,0.27630692,0.00000000,0.85719303,0.27917471
-5.81990995,1.10540073,0.48168886,0.00000000,0.29185792,0.00000000,0.90591918,0.28411814
-5.81390695,1.15855493,0.50081997,0.00000000,0.30848928,0.00000000,0.95785451,0.29079638
-5.80790395,1.21581118,0.52172906,0.00000000,0.32619461,0.00000000,1.01296552,0.29912048
-5.80190095,1.27691270,0.54426955,0.00000000,0.34495463,0.00000000,1.07117888,0.30896924
-5.79589795,1.34153025,0.56826384,0.00000000,0.36473362,0.00000000,1.13237400,0.32019294
-5.78989495,1.40926060,0.59350577,0.00000000,0.38547578,0.00000000,1.19637474,0.33261744
-5.78389195,1.47962539,0.61976316,0.00000000,0.40710158,0.00000000,1.26294024,0.34604876
-5.77788894,1.55207068,0.64678054,0.00000000,0.42950437,0.00000000,1.33175570,0.36027776
-5.77188594,1.62596758,0.67428187,0.00000000,0.45254739,0.00000000,1.40242368,0.37508505
-5.76588294,1.70061432,0.70197354,0.00000000,0.47606153,0.00000000,1.47445669,0.39024594
-5.75987994,1.77524026,0.72954754,0.00000000,0.49984396,0.00000000,1.54727186,0.40553532
-5.75387694,1.84901207,0.75668503,0.00000000,0.52365802,0.00000000,1.62018872,0.42073247
-5.74787394,1.92104271,0.78306030,0.00000000,0.54723446,0.00000000,1.69243067,0.43562556
-5.74187094,1.99040316,0.80834516,0.00000000,0.57027425,0.00000000,1.76313086,0.45001589
-5.73586793,2.05613730,0.83221384,0.00000000,0.59245308,0.00000000,1.83134305,0.46372167
-5.72986493,2.11727959,0.85434835,0.00000000,0.61342760,0.00000000,1.89605745,0.47658126
-5.72386193,2.17287559,0.87444421,0.00000000,0.63284327,0.00000000,1.95622159,0.48845584
-5.71785893,2.22200467,0.89221643,0.00000000,0.65034369,0.00000000,2.01076575,0.49923134
-5.71185593,2.26380429,0.90740565,0.00000000,0.66558117,0.00000000,2.05863225,0.50881962
-5.70585293,2.29749521,0.91978409,0.00000000,0.67822820,0.00000000,2.09880746,0.51715896
-5.69984992,2.32240638,0.92916122,0.00000000,0.68798934,0.00000000,2.13035541,0.52421362
-5.69384692,2.33799886,0.93538883,0.00000000,0.69461311,0.00000000,2.15245136,0.52997275
-5.68784392,2.34388742,0.93836527,0.00000000,0.69790335,0.00000000,2.16441382,0.53444857
-5.68184092,2.33985895,0.93803864,0.00000000,0.69772955,0.00000000,2.16573345,0.53767398
-5.67583792,2.32588681,0.93440875,0.00000000,0.69403568,0.00000000,2.15609730,0.53969969
-5.66983492,2.30214036,0.92752769,0.00000000,0.68684711,0.00000000,2.13540711,0.54059107
-5.66383192,2.26898910,0.91749909,0.00000000,0.67627524,0.00000000,2.10379065,0.54042493
-5.65782891,2.22700127,0.90447582,0.00000000,0.66251969,0.00000000,2.06160536,0.53928631
-5.65182591,2.17693678,0.88865647,0.00000000,0.64586785,0.00000000,2.00943406,0.53726562
-5.64582291,2.11973482,0.87028061,0.00000000,0.62669179,0.00000000,1.94807281,0.53445615
-5.63981991,2.05649647,0.84962308,0.00000000,0.60544275,0.00000000,1.87851137,0.53095222
-5.63381691,1.98846321,0.82698755,0.00000000,0.58264321,0.00000000,1.80190724,0.52684793
-5.62781391,1.91699189,0.80269967,0.00000000,0.55887701,0.00000000,1.71955435,0.52223671
-5.62181091,1.84352719,0.77709993,0.00000000,0.53477779,0.00000000,1.63284790,0.51721151
-5.61580790,1.76957243,0.75053679,0.00000000,0.51101601,0.00000000,1.54324670,0.51186559
-5.60980490,1.69665957,0.72335993,0.00000000,0.48828513,0.00000000,1.45223492,0.50629384
-5.60380190,1.62631921,0.69591416,0.00000000,0.46728716,0.00000000,1.36128440,0.50059431
-5.59779890,1.56005113,0.66853392,0.00000000,0.44871787,0.00000000,1.27181921,0.49486980
-5.59179590,1.49929602,0.64153848,0.00000000,0.43325209,0.00000000,1.18518360,0.48922926
-5.58579290,1.44540859,0.61522794,0.00000000,0.42152919,0.00000000,1.10261422,0.48378868
-5.57978989,1.39963242,0.58987987,0.00000000,0.41413897,0.00000000,1.02521740,0.47867123
-5.57378689,1.36307658,0.56574677,0.00000000,0.41160813,0.00000000,0.95395190,0.47400652
-5.56778389,1.33669424,0.54305395,0.00000000,0.41438745,0.00000000,0.88961717,0.46992878
-5.56178089,1.32126322,0.52199805,0.00000000,0.42283977,0.00000000,0.83284718,0.46657393
-5.55577789,1.31736870,0.50274596,0.00000000,0.43722906,0.00000000,0.78410938,0.46407557
-5.54977489,1.32538832,0.48543411,0.00000000,0.45771062,0.00000000,0.74370832,0.46255997
-5.54377189,1.34547995,0.47016812,0.00000000,0.48432272,0.00000000,0.71179349,0.46214043
-5.53776888,1.37757256,0.45702286,0.00000000,0.51698005,0.00000000,0.68837052,0.46291112
-5.53176588,1.42136085,0.44604282,0.00000000,0.55546920,0.00000000,0.67331517,0.46494098
-5.52576288,1.47630407,0.43724300,0.00000000,0.59944659,0.00000000,0.66638947,0.46826790
-5.51975988,1.54162986,0.43061027,0.00000000,0.64843927,0.00000000,0.66725909,0.47289384
-5.51375688,1.61634357,0.42610526,0.00000000,0.70184885,0.00000000,0.67551162,0.47878110
-5.50775388,1.69924354,0.42366492,0.00000000,0.75895892,0.00000000,0.69067492,0.48585031
-5.50175088,1.78894274,0.42320562,0.00000000,0.81894614,0.00000000,0.71223501,0.49398024
-5.49574787,1.88389656,0.42462695,0.00000000,0.88089493,0.00000000,0.73965307,0.50300987
-5.48974487,1.98243667,0.42781586,0.00000000,0.94381592,0.00000000,0.77238099,0.51274254
-5.48374187,2.08281019,0.43265138,0.00000000,1.00666742,0.00000000,0.80987503,0.52295236
-5.47773887,2.18322313,0.43900940,0.00000000,1.06837990,0.00000000,0.85160721,0.53339256
-5.47173587,2.28188689,0.44676756,0.00000000,1.12788235,0.00000000,0.89707411,0.54380548
-5.46573287,2.37706602,0.45580988,0.00000000,1.18412989,0.00000000,0.94580287,0.55393379
-5.45972986,2.46712564,0.46603091,0.00000000,1.23613157,0.00000000,0.99735412,0.56353244
-5.45372686,2.55057627,0.47733927,0.00000000,1.28297730,0.00000000,1.05132193,0.57238072
-5.44772386,2.62611452,0.48966024,0.00000000,1.32386264,0.00000000,1.10733092,0.58029384
-5.44172086,2.69265747,0.50293729,0.00000000,1.35811066,0.00000000,1.16503055,0.58713334
-5.43571786,2.74936941,0.51713253,0.00000000,1.38518961,0.00000000,1.22408734,0.59281593
-5.42971486,2.79567962,0.53222587,0.00000000,1.40472582,0.00000000,1.28417525,0.59732009
-5.42371186,2.83129038,0.54821312,0.00000000,1.41651112,0.00000000,1.34496510,0.60069006
-5.41770885,2.85617499,0.56510291,0.00000000,1.42050457,0.00000000,1.40611372,0.60303702
-5.41170585,2.87056576,0.58291273,0.00000000,1.41682840,0.00000000,1.46725369,0.60453721
-5.40570285,2.87493288,0.60166420,0.00000000,1.40575842,0.00000000,1.52798435,0.60542696
-5.39969985,2.86995507,0.62137775,0.00000000,1.38770946,0.00000000,1.58786512,0.60599485
-5.39369685,2.85648366,0.64206714,0.00000000,1.36321664,0.00000000,1.64641147,0.60657114
-5.38769385,2.83550168,0.66373371,0.00000000,1.33291333,0.00000000,1.70309428,0.60751489
-5.38169085,2.80808003,0.68636095,0.00000000,1.29750693,0.00000000,1.75734273,0.60919924
-5.37568784,2.77533260,0.70990936,0.00000000,1.25775362,0.00000000,1.80855092,0.61199538
-5.36968484,2.73837236,0.73431178,0.00000000,1.21443324,0.00000000,1.85608795,0.61625583
-5.36368184,2.69827012,0.75946955,0.00000000,1.16832527,0.00000000,1.89931103,0.62229771
-5.35767884,2.65601758,0.78524935,0.00000000,1.12018693,0.00000000,1.93758118,0.63038661
-5.35167584,2.61249585,0.81148103,0.00000000,1.07073409,0.00000000,1.97028053,0.64072172
-5.34567284,2.56845041,0.83795641,0.00000000,1.02062564,0.00000000,1.99683049,0.65342294
-5.33966983,2.52447307,0.86442923,0.00000000,0.97045149,0.00000000,2.01670970,0.66852042
-5.33366683,2.48099121,0.89061618,0.00000000,0.92072453,0.00000000,2.02947096,0.68594711
-5.32766383,2.43826419,0.91619927,0.00000000,0.87187626,0.00000000,2.03475619,0.70553467
-5.32166083,2.39638666,0.94082937,0.00000000,0.82425595,0.00000000,2.03230870,0.72701311
-5.31565783,2.35529811,0.96413113,0.00000000,0.77813293,0.00000000,2.02198219,0.75001428
-5.30965483,2.31479800,0.98570930,0.00000000,0.73370141,0.00000000,2.00374622,0.77407923
-5.30365183,2.27456558,1.00515622,0.00000000,0.69108741,0.00000000,1.97768783,0.79866931
-5.29764882,2.23418335,1.02206063,0.00000000,0.65035706,0.00000000,1.94400951,0.82318081
-5.29164582,2.19316324,1.03601751,0.00000000,0.61152582,0.00000000,1.90302377,0.84696250
-5.28564282,2.15097436,1.04663879,0.00000000,0.57456811,0.00000000,1.85514456,0.86933572
-5.27963982,2.10707138,1.05356460,0.00000000,0.53942668,0.00000000,1.80087630,0.88961612
-5.27363682,2.06092236,1.05647467,0.00000000,0.50602167,0.00000000,1.74080096,0.90713626
-5.26763382,2.01203522,1.05509954,0.00000000,0.47425884,0.00000000,1.67556380,0.92126825
-5.26163082,1.95998190,1.04923099,0.00000000,0.44403670,0.00000000,1.60585853,0.93144542
-5.25562781,1.90441929,1.03873127,0.00000000,0.41525275,0.00000000,1.53241232,0.93718208
-5.24962481,1.84510647,1.02354065,0.00000000,0.38780834,0.00000000,1.45597114,0.93809065
-5.24362181,1.78191741,1.00368275,0.00000000,0.36161250,0.00000000,1.37728595,0.93389526
-5.23761881,1.71484907,0.97926749,0.00000000,0.33658458,0.00000000,1.29709986,0.92444133
-5.23161581,1.64402437,0.95049114,0.00000000,0.31265594,0.00000000,1.21613658,0.90970073
-5.22561281,1.56969030,0.91763358,0.00000000,0.28977066,0.00000000,1.13509027,0.88977215
-5.21960980,1.49221112,0.88105259,0.00000000,0.26788546,0.00000000,1.05461676,0.86487703
-5.21360680,1.41205723,0.84117548,0.00000000,0.24696907,0.00000000,0.97532614,0.83535090
-5.20760380,1.32979012,0.79848824,0.00000000,0.22700097,0.00000000,0.89777680,0.80163096
-5.20160080,1.24604425,0.75352273,0.00000000,0.20796985,0.00000000,0.82247066,0.76424021
-5.19559780,1.16150667,0.70684234,0.00000000,0.18987174,0.00000000,0.74984975,0.72376920
-5.18959480,1.07689526,0.65902688,0.00000000,0.17270812,0.00000000,0.68029383,0.68085597
-5.18359180,0.99293664,0.61065718,0.00000000,0.15648393,0.00000000,0.61411920,0.63616541
-5.17758879,0.91034472,0.56230017,0.00000000,0.14120573,0.00000000,0.55157861,0.59036865
-5.17158579,0.82980065,0.51449494,0.00000000,0.12688000,0.00000000,0.49286208,0.54412361
-5.16558279,0.75193508,0.46774039,0.00000000,0.11351169,0.00000000,0.43809884,0.49805722
-5.15957979,0.67731333,0.42248487,0.00000000,0.10110309,0.00000000,0.38736005,0.45275014
-5.15357679,0.60642391,0.37911809,0.00000000,0.08965304,0.00000000,0.34066253,0.40872425
-5.14757379,0.53967066,0.33796557,0.00000000,0.07915648,0.00000000,0.29797316,0.36643340
-5.14157079,0.47736862,0.29928555,0.00000000,0.06960438,0.00000000,0.25921403,0.32625732
-5.13556778,0.41974349,0.26326842,0.00000000,0.06098405,0.00000000,0.22426810,0.28849883
-5.12956478,0.36693455,0.23003839,0.00000000,0.05327974,0.00000000,0.19298529,0.25338402
-5.12356178,0.31900037,0.19965716,0.00000000,0.04647359,0.00000000,0.16518885,0.22106512
-5.11755878,0.27592715,0.17212924,0.00000000,0.04054674,0.00000000,0.14068179,0.19162566
-5.11155578,0.23763878,0.14740852,0.00000000,0.03548069,0.00000000,0.11925324,0.16508742
-5.10555278,0.20400830,0.12540576,0.00000000,0.03125875,0.00000000,0.10068458,0.14141867
-5.09954977,0.17486987,0.10599648,0.00000000,0.02786743,0.00000000,0.08475518,0.12054320
-5.09354677,0.15003094,0.08902896,0.00000000,0.02529788,0.00000000,0.07124762,0.10234962
-5.08754377,0.12928379,0.07433204,0.00000000,0.02354715,0.00000000,0.05995228,0.08670060
-5.08154077,0.11241623,0.06172242,0.00000000,0.02261919,0.00000000,0.05067115,0.07344154
-5.07553777,0.09922086,0.05101121,0.00000000,0.02252556,0.00000000,0.04322097,0.06240846
-5.06953477,0.08950269,0.04200966,0.00000000,0.02328582,0.00000000,0.03743548,0.05343490
-5.06353177,0.08308492,0.03453395,0.00000000,0.02492736,0.00000000,0.03316681,0.04635756
-5.05752876,0.07981262,0.02840893,0.00000000,0.02748483,0.00000000,0.03028616,0.04102078
-5.05152576,0.07955447,0.02347102,0.00000000,0.03099899,0.00000000,0.02868359,0.03727970
-5.04552276,0.08220232,0.01957007,0.00000000,0.03551503,0.00000000,0.02826717,0.03500215
-5.03951976,0.08766905,0.01657050,0.00000000,0.04108030,0.00000000,0.02896140,0.03406953
-5.03351676,0.09588446,0.01435168,0.00000000,0.04774156,0.00000000,0.03070513,0.03437651
-5.02751376,0.10678992,0.01280770,0.00000000,0.05554179,0.00000000,0.03344894,0.03582999
-5.02151076,0.12033165,0.01184671,0.00000000,0.06451654,0.00000000,0.03715220,0.03834732
-5.01550775,0.13645328,0.01138993,0.00000000,0.07469017,0.00000000,0.04177986,0.04185404
-5.00950475,0.15508798,0.01137035,0.00000000,0.08607187,0.00000000,0.04729917,0.04628131
-5.00350175,0.17615057,0.01173141,0.00000000,0.09865190,0.00000000,0.05367639,0.05156320
-4.99749875,0.19953016,0.01242567,0.00000000,0.11239798,0.00000000,0.06087376,0.05763418
-4.99149575,0.22508373,0.01341351,0.00000000,0.12725232,0.00000000,0.06884675,0.06442674
-4.98549275,0.25263108,0.01466208,0.00000000,0.14312933,0.00000000,0.07754188,0.07186956
-4.97948974,0.28195167,0.01614439,0.00000000,0.15991426,0.00000000,0.08689510,0.07988629
-4.97348674,0.31278370,0.01783878,0.00000000,0.17746301,0.00000000,0.09683108,0.08839496
-4.96748374,0.34482570,0.01972867,0.00000000,0.19560325,0.00000000,0.10726331,0.09730840
-4.96148074,0.37774087,0.02180269,0.00000000,0.21413691,0.00000000,0.11809526,0.10653535
-4.95547774,0.41116423,0.02405518,0.00000000,0.23284412,0.00000000,0.12922257,0.11598267
-4.94947474,0.44471258,0.02648702,0.00000000,0.25148863,0.00000000,0.14053626,0.12555834
-4.94347174,0.47799702,0.02910685,0.00000000,0.26982445,0.00000000,0.15192704,0.13517528
-4.93746873,0.51063761,0.03193257,0.00000000,0.28760371,0.00000000,0.16329048,0.14475595
-4.93146573,0.54227983,0.03499309,0.00000000,0.30458530,0.00000000,0.17453295,0.15423738
-4.92546273,0.57261192,0.03833022,0.00000000,0.32054405,0.00000000,0.18557812,0.16357652
-4.91945973,0.60138259,0.04200070,0.00000000,0.33528005,0.00000000,0.19637379,0.17275571
-4.91345673,0.62841795,0.04607805,0.00000000,0.34862756,0.00000000,0.20689868,0.18178776
-4.90745373,0.65363697,0.05065435,0.00000000,0.36046320,0.00000000,0.21716887,0.19072059
-4.90145073,0.67706439,0.05584164,0.00000000,0.37071281,0.00000000,0.22724352,0.19964091
-4.89544772,0.69884014,0.06177282,0.00000000,0.37935667,0.00000000,0.23722960,0.20867673
-4.88944472,0.71922466,0.06860193,0.00000000,0.38643262,0.00000000,0.24728504,0.21799838
-4.88344172,0.73859922,0.07650359,0.00000000,0.39203683,0.00000000,0.25762027,0.22781778
-4.87743872,0.75746088,0.08567156,0.00000000,0.39632203,0.00000000,0.26849763,0.23838575
-4.87143572,0.77641183,0.09631612,0.00000000,0.39949313,0.00000000,0.28022853,0.24998733
-4.86543272,0.79614303,0.10866044,0.00000000,0.40180020,0.00000000,0.29316825,0.26293495
-4.85942971,0.81741249,0.12293565,0.00000000,0.40352918,0.00000000,0.30770829,0.27755958
-4.85342671,0.84101866,0.13937471,0.00000000,0.40499045,0.00000000,0.32426629,0.29419995
-4.84742371,0.86776975,0.15820524,0.00000000,0.40650582,0.00000000,0.34327375,0.31319024
-4.84142071,0.89845015,0.17964125,0.00000000,0.40839440,0.00000000,0.36516181,0.33484642
-4.83541771,0.93378496,0.20387409,0.00000000,0.41095800,0.00000000,0.39034544,0.35945180
-4.82941471,0.97440435,0.23106289,0.00000000,0.41446677,0.00000000,0.41920657,0.38724236
-4.82341171,1.02080913,0.26132477,0.00000000,0.41914560,0.00000000,0.45207667,0.41839233
-4.81740870,1.07333911,0.29472524,0.00000000,0.42516215,0.00000000,0.48921950,0.45300082
-4.81140570,1.13214586,0.33126922,0.00000000,0.43261692,0.00000000,0.53081473,0.49108005
-4.80540270,1.19717135,0.37089317,0.00000000,0.44153605,0.00000000,0.57694310,0.53254588
-4.79939970,1.26813357,0.41345879,0.00000000,0.45186713,0.00000000,0.62757390,0.57721119
-4.79339670,1.34452038,0.45874872,0.00000000,0.46347836,0.00000000,0.68255550,0.62478273
-4.78739370,1.42559210,0.50646472,0.00000000,0.47616118,0.00000000,0.74160943,0.67486170
-4.78139070,1.51039329,0.55622860,0.00000000,0.48963631,0.00000000,0.80432873,0.72694847
-4.77538769,1.59777361,0.60758627,0.00000000,0.50356300,0.00000000,0.87018079,0.78045140
-4.76938469,1.68641730,0.66001485,0.00000000,0.51755110,0.00000000,0.93851497,0.83469980
-4.76338169,1.77488044,0.71293301,0.00000000,0.53117544,0.00000000,1.00857503,0.88896069
-4.75737869,1.86163465,0.76571427,0.00000000,0.54399200,0.00000000,1.07951622,0.94245884
-4.75137569,1.94511561,0.81770296,0.00000000,0.55555496,0.00000000,1.15042654,0.99439951
-4.74537269,2.02377458,0.86823236,0.00000000,0.56543399,0.00000000,1.22035167,1.04399309
-4.73936968,2.09613073,0.91664437,0.00000000,0.57323103,0.00000000,1.28832263,1.09048048
-4.73336668,2.16082212,0.96230994,0.00000000,0.57859566,0.00000000,1.35338526,1.13315853
-4.72736368,2.21665322,1.00464953,0.00000000,0.58123857,0.00000000,1.41463033,1.17140403
-4.72136068,2.26263670,1.04315250,0.00000000,0.58094228,0.00000000,1.47122298,1.20469554
-4.71535768,2.29802781,1.07739470,0.00000000,0.57756901,0.00000000,1.52243036,1.23263180
-4.70935468,2.32234974,1.10705333,0.00000000,0.57106503,0.00000000,1.56764607,1.25494594
-4.70335168,2.33540873,1.13191829,0.00000000,0.56146165,0.00000000,1.60641022,1.27151474
-4.69734867,2.33729838,1.15189930,0.00000000,0.54887276,0.00000000,1.63842429,1.28236240
-4.69134567,2.32839282,1.16702850,0.00000000,0.53348911,0.00000000,1.66355976,1.28765856
-4.68534267,2.30932920,1.17745811,0.00000000,0.51556984,0.00000000,1.68186015,1.28771061
-4.67933967,2.28098016,1.18345323,0.00000000,0.49543154,0.00000000,1.69353622,1.28295042
-4.67333667,2.24441773,1.18537992,0.00000000,0.47343559,0.00000000,1.69895444,1.27391623
-4.66733367,2.20087019,1.18368917,0.00000000,0.44997439,0.00000000,1.69861927,1.26123029
-4.66133067,2.15167395,1.17889729,0.00000000,0.42545708,0.00000000,1.69315000,1.24557333
-4.65532766,2.09822273,1.17156378,0.00000000,0.40029551,0.00000000,1.68325328,1.22765707
-4.64932466,2.04191615,1.16226764,0.00000000,0.37489098,0.00000000,1.66969268,1.20819589
-4.64332166,1.98411028,1.15158329,0.00000000,0.34962236,0.00000000,1.65325691,1.18787915
-4.63731866,1.92607214,1.14005738,0.00000000,0.32483599,0.00000000,1.63472814,1.16734525
-4.63131566,1.86894020,1.12818751,0.00000000,0.30083767,0.00000000,1.61485225,1.14715891
-4.62531266,1.81369245,1.11640409,0.00000000,0.27788690,0.00000000,1.59431236,1.12779239
-4.61930965,1.76112326,1.10505616,0.00000000,0.25619360,0.00000000,1.57370713,1.10961182
-4.61330665,1.71182988,1.09440191,0.00000000,0.23591698,0.00000000,1.55353481,1.09286894
-4.60730365,1.66620862,1.08460434,0.00000000,0.21716669,0.00000000,1.53418384,1.07769880
-4.60130065,1.62446076,1.07573222,0.00000000,0.20000577,0.00000000,1.51593026,1.06412317
-4.59529765,1.58660721,1.06776618,0.00000000,0.18445520,0.00000000,1.49894196,1.05205959
-4.58929465,1.55251095,1.06060944,0.00000000,0.17049970,0.00000000,1.48328917,1.04133519
-4.58329165,1.52190562,1.05410261,0.00000000,0.15809425,0.00000000,1.46896041,1.03170464
-4.57728864,1.49442846,1.04804133,0.00000000,0.14717115,0.00000000,1.45588254,1.02287098
-4.57128564,1.46965574,1.04219592,0.00000000,0.13764702,0.00000000,1.44394365,1.01450816
-4.56528264,1.44713835,1.03633147,0.00000000,0.12942956,0.00000000,1.43301690,1.00628401
-4.55927964,1.42643592,1.03022740,0.00000000,0.12242376,0.00000000,1.42298377,0.99788226
-4.55327664,1.40714722,1.02369504,0.00000000,0.11653724,0.00000000,1.41375506,0.98902243
-4.54727364,1.38893561,1.01659225,0.00000000,0.11168467,0.00000000,1.40528809,0.97947642
-4.54127064,1.37154799,1.00883415,0.00000000,0.10779107,0.00000000,1.39759900,0.96908105
-4.53526763,1.35482674,1.00039935,0.00000000,0.10479404,0.00000000,1.39076925,0.95774582
-4.52926463,1.33871399,0.99133136,0.00000000,0.10264487,0.00000000,1.38494587,0.94545570
-4.52326163,1.32324856,0.98173517,0.00000000,0.10130864,0.00000000,1.38033561,0.93226878
-4.51725863,1.30855597,0.97176926,0.00000000,0.10076345,0.00000000,1.37719325,0.91830936
-4.51125563,1.29483264,0.96163383,0.00000000,0.10099889,0.00000000,1.37580517,0.90375686
-4.50525263,1.28232544,0.95155596,0.00000000,0.10201386,0.00000000,1.37646931,0.88883156
-4.49924962,1.27130830,0.94177289,0.00000000,0.10381410,0.00000000,1.37947308,0.87377813
-4.49324662,1.26205753,0.93251458,0.00000000,0.10640943,0.00000000,1.38507089,0.85884820
-4.48724362,1.25482766,0.92398689,0.00000000,0.10981093,0.00000000,1.39346304,0.84428305
-4.48124062,1.24982935,0.91635637,0.00000000,0.11402824,0.00000000,1.40477771,0.83029775
-4.47523762,1.24721104,0.90973809,0.00000000,0.11906709,0.00000000,1.41905735,0.81706765
-4.46923462,1.24704541,0.90418701,0.00000000,0.12492709,0.00000000,1.43625076,0.80471816
-4.46323162,1.24932156,0.89969381,0.00000000,0.13160001,0.00000000,1.45621157,0.79331849
-4.45722861,1.25394338,0.89618536,0.00000000,0.13906841,0.00000000,1.47870355,0.78287954
-4.45122561,1.26073403,0.89352980,0.00000000,0.14730475,0.00000000,1.50341231,0.77335621
-4.44522261,1.26944631,0.89154601,0.00000000,0.15627096,0.00000000,1.52996315,0.76465378
-4.43921961,1.27977787,0.89001679,0.00000000,0.16591839,0.00000000,1.55794363,0.75663782
-4.43321661,1.29139043,0.88870488,0.00000000,0.17618807,0.00000000,1.58692964,0.74914697
-4.42721361,1.30393140,0.88737068,0.00000000,0.18701139,0.00000000,1.61651306,0.74200768
-4.42121061,1.31705646,0.88579061,0.00000000,0.19831089,0.00000000,1.64632933,0.73504976
-4.41520760,1.33045155,0.88377469,0.00000000,0.21000135,0.00000000,1.67608271,0.72812176
-4.40920460,1.34385271,0.88118230,0.00000000,0.22199089,0.00000000,1.70556767,0.72110506
-4.40320160,1.35706229,0.87793489,0.00000000,0.23418221,0.00000000,1.73468447,0.71392568
-4.39719860,1.36996052,0.87402477,0.00000000,0.24647389,0.00000000,1.76344783,0.70656310
-4.39119560,1.38251157,0.86951935,0.00000000,0.25876160,0.00000000,1.79198761,0.69905523
-4.38519260,1.39476356,0.86456040,0.00000000,0.27093936,0.00000000,1.82054123,0.69149947
-4.37918959,1.40684246,0.85935831,0.00000000,0.28290080,0.00000000,1.84943772,0.68404950
-4.37318659,1.41894030,0.85418150,0.00000000,0.29454031,0.00000000,1.87907423,0.67690798
-4.36718359,1.43129822,0.84934167,0.00000000,0.30575426,0.00000000,1.90988596,0.67031574
-4.36118059,1.44418545,0.84517554,0.00000000,0.31644216,0.00000000,1.94231117,0.66453782
-4.35517759,1.45787562,0.84202418,0.00000000,0.32650787,0.00000000,1.97675317,0.65984743
-4.34917459,1.47262166,0.84021118,0.00000000,0.33586080,0.00000000,2.01354157,0.65650862
-4.34317159,1.48863115,0.84002077,0.00000000,0.34441718,0.00000000,2.05289494,0.65475877
-4.33716858,1.50604352,0.84167728,0.00000000,0.35210144,0.00000000,2.09488743,0.65479195
-4.33116558,1.52491076,0.84532721,0.00000000,0.35884758,0.00000000,2.13942143,0.65674412
-4.32516258,1.54518293,0.85102479,0.00000000,0.36460076,0.00000000,2.18620826,0.66068113
-4.31915958,1.56669963,0.85872219,0.00000000,0.36931884,0.00000000,2.23475835,0.66659031
-4.31315658,1.58918815,0.86826483,0.00000000,0.37297418,0.00000000,2.28438219,0.67437612
-4.30715358,1.61226878,0.87939226,0.00000000,0.37555535,0.00000000,2.33420227,0.68386026
