energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-3.28664332,1.40406132,0.00056485,0.01883552,1.01357925,0.50552763,0.27536857,0.59032580,0.21851282,0.00000000
-3.28064032,1.34846552,0.00050655,0.01693219,0.96898349,0.48645264,0.26470206,0.56967103,0.20788440,0.00000000
-3.27463732,1.29247979,0.00045422,0.01524867,0.92437972,0.46718295,0.25401007,0.54831197,0.19759515,0.00000000
-3.26863432,1.23586354,0.00040735,0.01376110,0.87968773,0.44765530,0.24319846,0.52616275,0.18755407,0.00000000
-3.26263132,1.17849822,0.00036545,0.01244709,0.83488586,0.42784759,0.23220402,0.50319775,0.17768957,0.00000000
-3.25662831,1.12039106,0.00032806,0.01128618,0.79001388,0.40778109,0.22099497,0.47945128,0.16795114,0.00000000
-3.25062531,1.06167314,0.00029477,0.01026018,0.74517262,0.38752025,0.20957015,0.45501486,0.15830985,0.00000000
-3.24462231,1.00259200,0.00026520,0.00935335,0.70052036,0.36717067,0.19795705,0.43003242,0.14875792,0.00000000
-3.23861931,0.94349967,0.00023905,0.00855250,0.65626641,0.34687509,0.18620889,0.40469390,0.13930724,0.00000000
-3.23261631,0.88483701,0.00021603,0.00784695,0.61266231,0.32680782,0.17440087,0.37922747,0.12998725,0.00000000
-3.22661331,0.82711513,0.00019596,0.00722840,0.56999107,0.30716807,0.16262594,0.35389095,0.12084223,0.00000000
-3.22061031,0.77089529,0.00017868,0.00669080,0.52855535,0.28817231,0.15099020,0.32896286,0.11192820,0.00000000
-3.21460730,0.71676789,0.00016410,0.00623006,0.48866486,0.27004629,0.13960834,0.30473347,0.10330967,0.00000000
-3.20860430,0.66533196,0.00015216,0.00584381,0.45062398,0.25301698,0.12859903,0.28149624,0.09505640,0.00000000
-3.20260130,0.61717561,0.00014286,0.00553111,0.41471990,0.23730479,0.11808077,0.25954002,0.08724027,0.00000000
-3.19659830,0.57285839,0.00013625,0.00529216,0.38121196,0.22311642,0.10816808,0.23914211,0.07993247,0.00000000
-3.19059530,0.53289600,0.00013239,0.00512801,0.35032260,0.21063846,0.09896825,0.22056247,0.07320098,0.00000000
-3.18459230,0.49774764,0.00013139,0.00504030,0.32223012,0.20003212,0.09057868,0.20403907,0.06710856,0.00000000
-3.17858929,0.46780615,0.00013338,0.00503101,0.29706358,0.19142895,0.08308479,0.18978432,0.06171114,0.00000000
-3.17258629,0.44339106,0.00013849,0.00510222,0.27489982,0.18492781,0.07655861,0.17798260,0.05705658,0.00000000
-3.16658329,0.42474412,0.00014686,0.00525592,0.25576259,0.18059295,0.07105774,0.16878868,0.05318397,0.00000000
-3.16058029,0.41202733,0.00015865,0.00549385,0.23962377,0.17845321,0.06662490,0.16232683,0.05012311,0.00000000
-3.15457729,0.40532291,0.00017397,0.00581737,0.22640624,0.17850223,0.06328784,0.15869054,0.04789437,0.00000000
-3.14857429,0.40463498,0.00019296,0.00622730,0.21598847,0.18069953,0.06105945,0.15794255,0.04650877,0.00000000
-3.14257129,0.40989244,0.00021569,0.00672390,0.20821021,0.18497242,0.05993822,0.16011505,0.04596813,0.00000000
-3.13656828,0.42095289,0.00024219,0.00730681,0.20287926,0.19121849,0.05990870,0.16520992,0.04626535,0.00000000
-3.13056528,0.43760714,0.00027248,0.00797499,0.19977875,0.19930870,0.06094216,0.17319904,0.04738469,0.00000000
-3.12456228,0.45958425,0.00030648,0.00872680,0.19867484,0.20909084,0.06299723,0.18402435,0.04930211,0.00000000
-3.11855928,0.48655682,0.00034405,0.00956000,0.19932436,0.22039334,0.06602062,0.19759802,0.05198549,0.00000000
-3.11255628,0.51814659,0.00038500,0.01047182,0.20148235,0.23302927,0.06994787,0.21380254,0.05539492,0.00000000
-3.10655328,0.55393042,0.00042904,0.01145914,0.20490904,0.24680060,0.07470416,0.23249103,0.05948294,0.00000000
-3.10055028,0.59344648,0.00047578,0.01251855,0.20937625,0.26150246,0.08020525,0.25348767,0.06419483,0.00000000
-3.09454727,0.63620097,0.00052479,0.01364656,0.21467297,0.27692750,0.08635850,0.27658878,0.06946895,0.00000000
-3.08854427,0.68167541,0.00057552,0.01483976,0.22061005,0.29287022,0.09306415,0.30156431,0.07523722,0.00000000
-3.08254127,0.72933443,0.00062737,0.01609506,0.22702385,0.30913120,0.10021672,0.32816011,0.08142567,0.00000000
-3.07653827,0.77863426,0.00067964,0.01740982,0.23377885,0.32552118,0.10770671,0.35610108,0.08795531,0.00000000
-3.07053527,0.82903179,0.00073162,0.01878210,0.24076909,0.34186491,0.11542243,0.38509513,0.09474310,0.00000000
-3.06453227,0.87999407,0.00078251,0.02021077,0.24791856,0.35800459,0.12325213,0.41483801,0.10170318,0.00000000
-3.05852926,0.93100808,0.00083154,0.02169567,0.25518045,0.37380298,0.13108623,0.44501898,0.10874838,0.00000000
-3.05252626,0.98159048,0.00087789,0.02323767,0.26253537,0.38914582,0.13881966,0.47532711,0.11579186,0.00000000
-3.04652326,1.03129706,0.00092079,0.02483868,0.26998857,0.40394371,0.14635425,0.50545800,0.12274897,0.00000000
-3.04052026,1.07973142,0.00095949,0.02650155,0.27756627,0.41813315,0.15360102,0.53512074,0.12953918,0.00000000
-3.03451726,1.12655259,0.00099332,0.02822996,0.28531126,0.43167684,0.16048229,0.56404483,0.13608813,0.00000000
-3.02851426,1.17148111,0.00102169,0.03002819,0.29327783,0.44456303,0.16693361,0.59198659,0.14232954,0.00000000
-3.02251126,1.21430336,0.00104408,0.03190075,0.30152636,0.45680409,0.17290520,0.61873503,0.14820709,0.00000000
-3.01650825,1.25487383,0.00106013,0.03385206,0.31011756,0.46843411,0.17836312,0.64411668,0.15367609,0.00000000
-3.01050525,1.29311514,0.00106958,0.03588599,0.31910682,0.47950588,0.18328979,0.66799928,0.15870478,0.00000000
-3.00450225,1.32901591,0.00107231,0.03800537,0.32853873,0.49008712,0.18768411,0.69029412,0.16327544,0.00000000
-2.99849925,1.36262645,0.00106833,0.04021156,0.33844205,0.50025633,0.19156102,0.71095697,0.16738494,0.00000000
-2.99249625,1.39405263,0.00105781,0.04250398,0.34882547,0.51009831,0.19495050,0.72998751,0.17104497,0.00000000
-2.98649325,1.42344813,0.00104101,0.04487968,0.35967423,0.51969969,0.19789617,0.74742744,0.17428170,0.00000000
-2.98049025,1.45100568,0.00101835,0.04733307,0.37094791,0.52914464,0.20045349,0.76335728,0.17713511,0.00000000
-2.97448724,1.47694759,0.00099035,0.04985570,0.38257952,0.53851104,0.20268759,0.77789215,0.17965779,0.00000000
-2.96848424,1.50151624,0.00095760,0.05243618,0.39447595,0.54786728,0.20467099,0.79117673,0.18191333,0.00000000
-2.96248124,1.52496492,0.00092078,0.05506024,0.40651993,0.55726991,0.20648109,0.80337962,0.18397443,0.00000000
-2.95647824,1.54754951,0.00088062,0.05771098,0.41857332,0.56676219,0.20819772,0.81468743,0.18592067,0.00000000
-2.95047524,1.56952129,0.00083790,0.06036919,0.43048180,0.57637370,0.20990073,0.82529878,0.18783609,0.00000000
-2.94447224,1.59112113,0.00079339,0.06301389,0.44208063,0.58612088,0.21166774,0.83541850,0.18980658,0.00000000
-2.93846923,1.61257523,0.00074789,0.06562288,0.45320136,0.59600857,0.21357206,0.84525209,0.19191727,0.00000000
-2.93246623,1.63409220,0.00070215,0.06817346,0.46367915,0.60603227,0.21568094,0.85500071,0.19424989,0.00000000
-2.92646323,1.65586159,0.00065692,0.07064311,0.47336023,0.61618102,0.21805398,0.86485663,0.19688024,0.00000000
-2.92046023,1.67805343,0.00061288,0.07301023,0.48210939,0.62644064,0.22074194,0.87499933,0.19987580,0.00000000
-2.91445723,1.70081868,0.00057069,0.07525481,0.48981684,0.63679708,0.22378576,0.88559212,0.20329358,0.00000000
-2.90845423,1.72429011,0.00053095,0.07735899,0.49640425,0.64723971,0.22721595,0.89677938,0.20717830,0.00000000
-2.90245123,1.74858349,0.00049419,0.07930761,0.50182958,0.65776413,0.23105216,0.90868435,0.21156087,0.00000000
-2.89644822,1.77379877,0.00046090,0.08108853,0.50609043,0.66837461,0.23530310,0.92140746,0.21645733,0.00000000
-2.89044522,1.80002107,0.00043150,0.08269284,0.50922576,0.67908570,0.23996668,0.93502526,0.22186826,0.00000000
-2.88444222,1.82732148,0.00040637,0.08411496,0.51131577,0.68992318,0.24503041,0.94958992,0.22777868,0.00000000
-2.87843922,1.85575757,0.00038581,0.08535256,0.51248005,0.70092418,0.25047206,0.96512930,0.23415847,0.00000000
-2.87243622,1.88537381,0.00037010,0.08640636,0.51287400,0.71213666,0.25626059,0.98164778,0.24096335,0.00000000
-2.86643322,1.91620189,0.00035946,0.08727986,0.51268366,0.72361806,0.26235727,0.99912768,0.24813645,0.00000000
-2.86043022,1.94826126,0.00035405,0.08797898,0.51211926,0.73543369,0.26871703,1.01753143,0.25561024,0.00000000
-2.85442721,1.98155986,0.00035397,0.08851164,0.51140782,0.74765450,0.27529006,1.03680440,0.26330907,0.00000000
-2.84842421,2.01609522,0.00035930,0.08888737,0.51078497,0.76035487,0.28202347,1.05687835,0.27115191,0.00000000
-2.84242121,2.05185597,0.00037003,0.08911691,0.51048657,0.77361021,0.28886309,1.07767526,0.27905538,0.00000000
-2.83641821,2.08882362,0.00038609,0.08921184,0.51074038,0.78749470,0.29575524,1.09911147,0.28693693,0.00000000
-2.83041521,2.12697445,0.00040735,0.08918425,0.51175816,0.80207925,0.30264846,1.12110173,0.29471785,0.00000000
-2.82441221,2.16628134,0.00043361,0.08904648,0.51372856,0.81742968,0.30949497,1.14356300,0.30232606,0.00000000
-2.81840920,2.20671513,0.00046456,0.08881086,0.51681100,0.83360521,0.31625192,1.16641750,0.30969859,0.00000000
-2.81240620,2.24824522,0.00049985,0.08848953,0.52113086,0.85065724,0.32288223,1.18959481,0.31678339,0.00000000
-2.80640320,2.29083905,0.00053901,0.08809428,0.52677601,0.86862847,0.32935491,1.21303273,0.32354051,0.00000000
-2.80040020,2.33446036,0.00058148,0.08763637,0.53379488,0.88755214,0.33564499,1.23667661,0.32994247,0.00000000
-2.79439720,2.37906582,0.00062665,0.08712632,0.54219611,0.90745158,0.34173278,1.26047713,0.33597384,0.00000000
-2.78839420,2.42460033,0.00067379,0.08657379,0.55194961,0.92833980,0.34760273,1.28438656,0.34162991,0.00000000
-2.78239120,2.47099095,0.00072212,0.08598731,0.56298907,0.95021930,0.35324178,1.30835353,0.34691474,0.00000000
-2.77638819,2.51813992,0.00077082,0.08537406,0.57521573,0.97308188,0.35863744,1.33231689,0.35183839,0.00000000
-2.77038519,2.56591728,0.00081899,0.08473963,0.58850325,0.99690858,0.36377565,1.35619877,0.35641384,0.00000000
-2.76438219,2.61415362,0.00086574,0.08408777,0.60270344,1.02166973,0.36863859,1.37989769,0.36065351,0.00000000
-2.75837919,2.66263383,0.00091016,0.08342014,0.61765261,1.04732505,0.37320270,1.40328216,0.36456584,0.00000000
-2.75237619,2.71109250,0.00095138,0.08273614,0.63317831,1.07382393,0.37743710,1.42618548,0.36815204,0.00000000
-2.74637319,2.75921159,0.00098856,0.08203282,0.64910619,1.10110585,0.38130243,1.44840226,0.37140337,0.00000000
-2.74037019,2.80662113,0.00102094,0.08130483,0.66526661,1.12910092,0.38475048,1.46968740,0.37429902,0.00000000
-2.73436718,2.85290312,0.00104784,0.08054451,0.68150092,1.15773060,0.38772453,1.48975757,0.37680487,0.00000000
-2.72836418,2.89759892,0.00106870,0.07974213,0.69766699,1.18690842,0.39016059,1.50829575,0.37887334,0.00000000
-2.72236118,2.94021999,0.00108309,0.07888624,0.71364392,1.21654093,0.39198934,1.52495861,0.38044412,0.00000000
-2.71635818,2.98026164,0.00109072,0.07796410,0.72933556,1.24652847,0.39313895,1.53938658,0.38144605,0.00000000
-2.71035518,3.01721916,0.00109146,0.07696234,0.74467297,1.27676600,0.39353845,1.55121621,0.38179988,0.00000000
-2.70435218,3.05060551,0.00108533,0.07586754,0.75961549,1.30714374,0.39312147,1.56009420,0.38142185,0.00000000
-2.69834917,3.07996955,0.00107250,0.07466703,0.77415047,1.33754769,0.39183026,1.56569230,0.38022789,0.00000000
-2.69234617,3.10491394,0.00105330,0.07334956,0.78829186,1.36785992,0.38961966,1.56772231,0.37813804,0.00000000
-2.68634317,3.12511135,0.00102820,0.07190607,0.80207740,1.39795873,0.38646067,1.56595017,0.37508110,0.00000000
-2.68034017,3.14031823,0.00099777,0.07033030,0.81556503,1.42771858,0.38234357,1.56020840,0.37099894,0.00000000
-2.67433717,3.15038531,0.00096272,0.06861933,0.82882821,1.45701010,0.37728022,1.55040605,0.36585040,0.00000000
-2.66833417,3.15526403,0.00092382,0.06677403,0.84195088,1.48570005,0.37130544,1.53653550,0.35961447,0.00000000
-2.66233117,3.15500878,0.00088191,0.06479921,0.85502192,1.51365154,0.36447738,1.51867577,0.35229262,0.00000000
-2.65632816,3.14977472,0.00083785,0.06270380,0.86812971,1.54072458,0.35687672,1.49699206,0.34391001,0.00000000
-2.65032516,3.13981146,0.00079255,0.06050063,0.88135679,1.56677712,0.34860488,1.47173160,0.33451582,0.00000000
-2.64432216,3.12545310,0.00074685,0.05820619,0.89477519,1.59166673,0.33978120,1.44321593,0.32418226,0.00000000
-2.63831916,3.10710524,0.00070159,0.05584014,0.90844228,1.61525302,0.33053929,1.41183024,0.31300285,0.00000000
-2.63231616,3.08522986,0.00065756,0.05342475,0.92239769,1.63740075,0.32102275,1.37801029,0.30108960,0.00000000
-2.62631316,3.06032898,0.00061543,0.05098414,0.93666116,1.65798377,0.31138043,1.34222763,0.28856961,0.00000000
-2.62031016,3.03292812,0.00057583,0.04854354,0.95123151,1.67688951,0.30176154,1.30497394,0.27558116,0.00000000
-2.61430715,3.00356024,0.00053925,0.04612844,0.96608671,1.69402403,0.29231080,1.26674544,0.26226941,0.00000000
-2.60830415,2.97275120,0.00050610,0.04376381,0.98118495,1.70931724,0.28316390,1.22802782,0.24878216,0.00000000
-2.60230115,2.94100707,0.00047664,0.04147329,0.99646671,1.72272811,0.27444341,1.18928271,0.23526564,0.00000000
-2.59629815,2.90880388,0.00045106,0.03927849,1.01185752,1.73424947,0.26625540,1.15093597,0.22186062,0.00000000
-2.59029515,2.87657982,0.00042939,0.03719837,1.02727129,1.74391205,0.25868677,1.11336825,0.20869903,0.00000000
-2.58429215,2.84472992,0.00041159,0.03524876,1.04261406,1.75178738,0.25180342,1.07690805,0.19590107,0.00000000
-2.57828914,2.81360300,0.00039751,0.03344193,1.05778781,1.75798926,0.24564930,1.04182733,0.18357298,0.00000000
-2.57228614,2.78350042,0.00038689,0.03178644,1.07269411,1.76267340,0.24024625,1.00833947,0.17180541,0.00000000
-2.56628314,2.75467618,0.00037941,0.03028696,1.08723755,1.76603517,0.23559459,0.97659946,0.16067249,0.00000000
-2.56028014,2.72733782,0.00037470,0.02894433,1.10132852,1.76830514,0.23167440,0.94670588,0.15023146,0.00000000
-2.55427714,2.70164766,0.00037231,0.02775573,1.11488532,1.76974257,0.22844724,0.91870447,0.14052276,0.00000000
-2.54827414,2.67772372,0.00037178,0.02671493,1.12783550,1.77062675,0.22585842,0.89259264,0.13157066,0.00000000
-2.54227114,2.65564022,0.00037262,0.02581260,1.14011618,1.77124668,0.22383942,0.86832477,0.12338418,0.00000000
-2.53626813,2.63542723,0.00037434,0.02503679,1.15167357,1.77188908,0.22231048,0.84581787,0.11595833,0.00000000
-2.53026513,2.61706950,0.00037647,0.02437342,1.16246149,1.77282553,0.22118336,0.82495734,0.10927544,0.00000000
-2.52426213,2.60050457,0.00037855,0.02380672,1.17243911,1.77429896,0.22036389,0.80560253,0.10330671,0.00000000
-2.51825913,2.58562041,0.00038016,0.02331985,1.18156806,1.77651041,0.21975451,0.78759226,0.09801377,0.00000000
-2.51225613,2.57225300,0.00038094,0.02289539,1.18980895,1.77960639,0.21925666,0.77074986,0.09335027,0.00000000
-2.50625313,2.56018424,0.00038057,0.02251589,1.19711774,1.78366775,0.21877293,0.75488808,0.08926343,0.00000000
-2.50025013,2.54914091,0.00037880,0.02216434,1.20344209,1.78870060,0.21820904,0.73981368,0.08569564,0.00000000
-2.49424712,2.53879506,0.00037544,0.02182463,1.20871795,1.79462986,0.21747568,0.72533195,0.08258590,0.00000000
-2.48824412,2.52876632,0.00037039,0.02148194,1.21286686,1.80129590,0.21649003,0.71125102,0.07987135,0.00000000
-2.48224112,2.51862666,0.00036359,0.02112308,1.21579404,1.80845475,0.21517723,0.69738622,0.07748866,0.00000000
-2.47623812,2.50790777,0.00035506,0.02073678,1.21738765,1.81578199,0.21347160,0.68356435,0.07537538,0.00000000
-2.47023512,2.49611107,0.00034489,0.02031385,1.21751943,1.82288041,0.21131771,0.66962789,0.07347129,0.00000000
-2.46423212,2.48272055,0.00033321,0.01984732,1.21604675,1.82929132,0.20867129,0.65543918,0.07171960,0.00000000
-2.45822911,2.46721774,0.00032021,0.01933249,1.21281629,1.83450927,0.20549995,0.64088418,0.07006814,0.00000000
-2.45222611,2.44909881,0.00030611,0.01876694,1.20766921,1.83799952,0.20178368,0.62587608,0.06847032,0.00000000
-2.44622311,2.42789276,0.00029118,0.01815038,1.20044767,1.83921788,0.19751523,0.61035816,0.06688611,0.00000000
-2.44022011,2.40318022,0.00027569,0.01748457,1.19100257,1.83763181,0.19270014,0.59430612,0.06528274,0.00000000
-2.43421711,2.37461190,0.00025994,0.01677311,1.17920206,1.83274227,0.18735664,0.57772939,0.06363523,0.00000000
-2.42821411,2.34192575,0.00024423,0.01602121,1.16494052,1.82410509,0.18151518,0.56067152,0.06192681,0.00000000
-2.42221111,2.30496205,0.00022884,0.01523544,1.14814739,1.81135100,0.17521779,0.54320946,0.06014897,0.00000000
-2.41620810,2.26367555,0.00021407,0.01442345,1.12879560,1.79420348,0.16851711,0.52545171,0.05830143,0.00000000
-2.41020510,2.21814395,0.00020018,0.01359370,1.10690882,1.77249348,0.16147519,0.50753527,0.05639176,0.00000000
-2.40420210,2.16857220,0.00018741,0.01275517,1.08256723,1.74617040,0.15416199,0.48962164,0.05443493,0.00000000
-2.39819910,2.11529225,0.00017596,0.01191711,1.05591134,1.71530865,0.14665382,0.47189186,0.05245248,0.00000000
-2.39219610,2.05875816,0.00016603,0.01108880,1.02714353,1.68010968,0.13903146,0.45454083,0.05047171,0.00000000
-2.38619310,1.99953658,0.00015775,0.01027934,0.99652719,1.64089914,0.13137829,0.43777114,0.04852460,0.00000000
-2.38019010,1.93829311,0.00015123,0.00949745,0.96438322,1.59811942,0.12377829,0.42178662,0.04664667,0.00000000
-2.37418709,1.87577484,0.00014654,0.00875135,0.93108415,1.55231789,0.11631415,0.40678600,0.04487579,0.00000000
-2.36818409,1.81279006,0.00014372,0.00804862,0.89704602,1.50413134,0.10906533,0.39295675,0.04325092,0.00000000
-2.36218109,1.75018577,0.00014276,0.00739615,0.86271830,1.45426744,0.10210641,0.38046954,0.04181093,0.00000000
-2.35617809,1.68882421,0.00014360,0.00680006,0.82857249,1.40348400,0.09550548,0.36947340,0.04059339,0.00000000
-2.35017509,1.62955921,0.00014619,0.00626573,0.79508977,1.35256701,0.08932288,0.36009178,0.03963345,0.00000000
-2.34417209,1.57321345,0.00015039,0.00579775,0.76274837,1.30230853,0.08361018,0.35241968,0.03896282,0.00000000
-2.33816908,1.52055767,0.00015607,0.00539999,0.73201137,1.25348518,0.07840947,0.34652185,0.03860891,0.00000000
-2.33216608,1.47229238,0.00016305,0.00507563,0.70331522,1.20683846,0.07375297,0.34243211,0.03859400,0.00000000
-2.32616308,1.42903301,0.00017114,0.00482721,0.67705989,1.16305724,0.06966292,0.34015375,0.03893459,0.00000000
-2.32016008,1.39129880,0.00018011,0.00465670,0.65360068,1.12276342,0.06615188,0.33966092,0.03964097,0.00000000
-2.31415708,1.35950563,0.00018973,0.00456555,0.63324223,1.08650085,0.06322321,0.34090093,0.04071679,0.00000000
-2.30815408,1.33396299,0.00019977,0.00455475,0.61623475,1.05472782,0.06087183,0.34379724,0.04215890,0.00000000
-2.30215108,1.31487466,0.00020996,0.00462494,0.60277253,1.02781310,0.05908523,0.34825304,0.04395728,0.00000000
-2.29614807,1.30234296,0.00022006,0.00477640,0.59299448,1.00603524,0.05784461,0.35415531,0.04609513,0.00000000
-2.29014507,1.29637571,0.00022985,0.00500916,0.58698657,0.98958465,0.05712607,0.36137901,0.04854913,0.00000000
-2.28414207,1.29689556,0.00023909,0.00532302,0.58478561,0.97856806,0.05690193,0.36979143,0.05128980,0.00000000
-2.27813907,1.30375050,0.00024759,0.00571759,0.58638400,0.97301455,0.05714198,0.37925641,0.05428203,0.00000000
-2.27213607,1.31672523,0.00025519,0.00619235,0.59173495,0.97288252,0.05781465,0.38963840,0.05748578,0.00000000
-2.26613307,1.33555215,0.00026173,0.00674663,0.60075766,0.97806689,0.05888817,0.40080612,0.06085684,0.00000000
-2.26013007,1.35992172,0.00026714,0.00737966,0.61334193,0.98840597,0.06033138,0.41263581,0.06434772,0.00000000
-2.25412706,1.38949122,0.00027135,0.00809056,0.62935196,1.00368741,0.06211457,0.42501397,0.06790875,0.00000000
-2.24812406,1.42389184,0.00027435,0.00887834,0.64862894,1.02365301,0.06420994,0.43783948,0.07148911,0.00000000
-2.24212106,1.46273377,0.00027618,0.00974186,0.67099239,1.04800213,0.06659193,0.45102510,0.07503804,0.00000000
-2.23611806,1.50560916,0.00027692,0.01067983,0.69624026,1.07639378,0.06923734,0.46449834,0.07850603,0.00000000
-2.23011506,1.55209347,0.00027667,0.01169074,0.72414787,1.10844759,0.07212524,0.47820173,0.08184610,0.00000000
-2.22411206,1.60174526,0.00027559,0.01277285,0.75446608,1.14374417,0.07523674,0.49209240,0.08501497,0.00000000
-2.21810905,1.65410528,0.00027388,0.01392410,0.78691911,1.18182519,0.07855466,0.50614128,0.08797426,0.00000000
-2.21210605,1.70869535,0.00027174,0.01514211,0.82120245,1.22219404,0.08206311,0.52033174,0.09069163,0.00000000
-2.20610305,1.76501795,0.00026942,0.01642412,0.85698142,1.26431755,0.08574712,0.53465812,0.09314174,0.00000000
-2.20010005,1.82255716,0.00026717,0.01776697,0.89389106,1.30762949,0.08959234,0.54912392,0.09530721,0.00000000
-2.19409705,1.88078176,0.00026526,0.01916713,0.93153758,1.35153638,0.09358480,0.56374027,0.09717939,0.00000000
-2.18809405,1.93915100,0.00026396,0.02062072,0.96950210,1.39542603,0.09771092,0.57852443,0.09875899,0.00000000
-2.18209105,1.99712356,0.00026355,0.02212361,1.00734663,1.43867890,0.10195769,0.59349882,0.10005656,0.00000000
-2.17608804,2.05416971,0.00026432,0.02367153,1.04462271,1.48068238,0.10631316,0.60869058,0.10109281,0.00000000
-2.17008504,2.10978677,0.00026656,0.02526028,1.08088231,1.52084756,0.11076709,0.62413178,0.10189878,0.00000000
-2.16408204,2.16351718,0.00027057,0.02688594,1.11569087,1.55862805,0.11531190,0.63986035,0.10251584,0.00000000
-2.15807904,2.21496865,0.00027667,0.02854511,1.14864203,1.59353992,0.11994381,0.65592183,0.10299548,0.00000000
-2.15207604,2.26383537,0.00028519,0.03023524,1.17937311,1.62518185,0.12466408,0.67237157,0.10339891,0.00000000
-2.14607304,2.30991885,0.00029650,0.03195492,1.20758085,1.65325428,0.12948030,0.68927751,0.10379655,0.00000000
-2.14007004,2.35314711,0.00031101,0.03370417,1.23303623,1.67757637,0.13440761,0.70672306,0.10426715,0.00000000
-2.13406703,2.39359055,0.00032920,0.03548468,1.25559744,1.69809944,0.13946972,0.72480978,0.10489677,0.00000000
-2.12806403,2.43147307,0.00035159,0.03730004,1.27522015,1.71491582,0.14469964,0.74365951,0.10577747,0.00000000
-2.12206103,2.46717683,0.00037881,0.03915581,1.29196403,1.72826211,0.15013990,0.76341544,0.10700567,0.00000000
-2.11605803,2.50123962,0.00041156,0.04105951,1.30599498,1.73851609,0.15584224,0.78424172,0.10868020,0.00000000
-2.11005503,2.53434381,0.00045066,0.04302042,1.31758232,1.74618684,0.16186666,0.80632124,0.11090007,0.00000000
-2.10405203,2.56729647,0.00049704,0.04504930,1.32709085,1.75189810,0.16827965,0.82985125,0.11376185,0.00000000
-2.09804902,2.60100078,0.00055174,0.04715785,1.33496768,1.75636512,0.17515174,0.85503664,0.11735673,0.00000000
-2.09204602,2.63641912,0.00061593,0.04935806,1.34172425,1.76036579,0.18255433,0.88208083,0.12176740,0.00000000
-2.08604302,2.67452928,0.00069088,0.05166137,1.34791401,1.76470707,0.19055580,0.91117451,0.12706465,0.00000000
-2.08004002,2.71627518,0.00077798,0.05407776,1.35410690,1.77018840,0.19921713,0.94248248,0.13330384,0.00000000
-2.07403702,2.76251459,0.00087872,0.05661468,1.36086154,1.77756342,0.20858716,0.97612918,0.14052150,0.00000000
-2.06803402,2.81396607,0.00099463,0.05927603,1.36869673,1.78750225,0.21869776,1.01218365,0.14873201,0.00000000
-2.06203102,2.87115831,0.00112730,0.06206112,1.37806354,1.80055609,0.22955908,1.05064475,0.15792458,0.00000000
-2.05602801,2.93438442,0.00127833,0.06496371,1.38931964,1.81712601,0.24115532,1.09142760,0.16806084,0.00000000
-2.05002501,3.00366425,0.00144926,0.06797129,1.40270731,1.83743788,0.25344107,1.13435219,0.17907301,0.00000000
-2.04402201,3.07871719,0.00164155,0.07106449,1.41833637,1.86152472,0.26633885,1.17913529,0.19086301,0.00000000
-2.03801901,3.15894755,0.00185652,0.07421682,1.43617333,1.88921779,0.27973768,1.22538618,0.20330249,0.00000000
-2.03201601,3.24344418,0.00209526,0.07739477,1.45603736,1.92014706,0.29349324,1.27260724,0.21623402,0.00000000
-2.02601301,3.33099505,0.00235858,0.08055820,1.47760368,1.95375130,0.30742954,1.32019959,0.22947347,0.00000000
-2.02001001,3.42011684,0.00264694,0.08366112,1.50041447,1.98929750,0.32134221,1.36747400,0.24281354,0.00000000
-2.01400700,3.50909879,0.00296039,0.08665284,1.52389680,2.02590890,0.33500341,1.41366705,0.25602848,0.00000000
-2.00800400,3.59605920,0.00329848,0.08947939,1.54738695,2.06260034,0.34816816,1.45796185,0.26887979,0.00000000
-2.00200100,3.67901207,0.00366018,0.09208526,1.57016010,2.09831928,0.36058190,1.49951274,0.28112279,0.00000000
-1.99599800,3.75594110,0.00404389,0.09441528,1.59146370,2.13199050,0.37198901,1.53747286,0.29251383,0.00000000
-1.98999500,3.82487742,0.00444730,0.09641663,1.61055316,2.16256236,0.38214187,1.57102335,0.30281783,0.00000000
-1.98399200,3.88397732,0.00486746,0.09804085,1.62672783,2.18905233,0.39081004,1.59940278,0.31181582,0.00000000
-1.97798899,3.93159633,0.00530072,0.09924574,1.63936553,2.21058944,0.39778920,1.62193537,0.31931220,0.00000000
-1.97198599,3.96635574,0.00574272,0.09999710,1.64795374,2.22645174,0.40290928,1.63805667,0.32514133,0.00000000
-1.96598299,3.98719849,0.00618849,0.10027018,1.65211589,2.23609686,0.40604145,1.64733527,0.32917325,0.00000000
-1.95997999,3.99343163,0.00663248,0.10005078,1.65163130,2.23918424,0.40710360,1.64948957,0.33131807,0.00000000
-1.95397699,3.98475331,0.00706863,0.09933590,1.64644768,2.23558801,0.40606401,1.64439866,0.33152906,0.00000000
-1.94797399,3.96126316,0.00749055,0.09813403,1.63668562,2.22540008,0.40294301,1.63210694,0.32980405,0.00000000
-1.94197099,3.92345560,0.00789161,0.09646489,1.62263461,2.20892341,0.39781249,1.61282218,0.32618525,0.00000000
-1.93596798,3.87219692,0.00826511,0.09435882,1.60474106,2.18665588,0.39079341,1.58690721,0.32075748,0.00000000
-1.92996498,3.80868713,0.00860449,0.09185566,1.58358865,2.15926593,0.38205129,1.55486576,0.31364474,0.00000000
-1.92396198,3.73440909,0.00890348,0.08900336,1.55987220,2.12756113,0.37178999,1.51732323,0.30500555,0.00000000
