energy_ev,total_up,total_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-4.00100050,2.54332916,-2.54332916,0.00501768,-0.00501768,0.00000000,-0.00000000,0.00000432,-0.00000432,0.22103861,-0.22103861,0.76185902,-0.76185902,1.32989910,-1.32989910,0.00062031,-0.00062031,1.22990650,-1.22990650
-3.99499750,2.48870616,-2.48870616,0.00493250,-0.00493250,0.00000000,-0.00000000,0.00000577,-0.00000577,0.22152931,-0.22152931,0.76353743,-0.76353743,1.28742916,-1.28742916,0.00061014,-0.00061014,1.20379127,-1.20379127
-3.98899450,2.42900739,-2.42900739,0.00483404,-0.00483404,0.00000000,-0.00000000,0.00000767,-0.00000767,0.22155490,-0.22155490,0.76315365,-0.76315365,1.24245847,-1.24245847,0.00060294,-0.00060294,1.17521814,-1.17521814
-3.98299150,2.36466774,-2.36466775,0.00472268,-0.00472268,0.00000000,-0.00000000,0.00001013,-0.00001013,0.22110197,-0.22110197,0.76047768,-0.76047768,1.19551525,-1.19551525,0.00060011,-0.00060011,1.14429399,-1.14429399
-3.97698849,2.29615431,-2.29615431,0.00459904,-0.00459904,0.00000000,-0.00000000,0.00001327,-0.00001327,0.22016870,-0.22016870,0.75531309,-0.75531309,1.14712732,-1.14712732,0.00060325,-0.00060325,1.11113683,-1.11113683
-3.97098549,2.22397018,-2.22397018,0.00446395,-0.00446395,0.00000000,-0.00000000,0.00001727,-0.00001727,0.21876596,-0.21876596,0.74750619,-0.74750619,1.09781706,-1.09781706,0.00061415,-0.00061415,1.07588063,-1.07588063
-3.96498249,2.14865820,-2.14865820,0.00431844,-0.00431844,0.00000000,-0.00000000,0.00002232,-0.00002232,0.21691813,-0.21691813,0.73695406,-0.73695406,1.04809709,-1.04809709,0.00063478,-0.00063478,1.03868002,-1.03868002
-3.95897949,2.07080390,-2.07080390,0.00416374,-0.00416374,0.00000000,-0.00000000,0.00002865,-0.00002865,0.21466340,-0.21466340,0.72361105,-0.72361105,0.99846657,-0.99846657,0.00066735,-0.00066735,0.99971474,-0.99971474
-3.95297649,1.99103676,-1.99103676,0.00400130,-0.00400130,0.00000000,-0.00000000,0.00003650,-0.00003650,0.21205362,-0.21205362,0.70749338,-0.70749338,0.94940778,-0.94940778,0.00071423,-0.00071423,0.95919307,-0.95919307
-3.94697349,1.91002926,-1.91002926,0.00383271,-0.00383271,0.00000000,-0.00000000,0.00004618,-0.00004618,0.20915358,-0.20915358,0.68868152,-0.68868152,0.90138289,-0.90138289,0.00077802,-0.00077802,0.91735403,-0.91735403
-3.94097049,1.82849322,-1.82849322,0.00365969,-0.00365969,0.00000000,-0.00000000,0.00005801,-0.00005801,0.20603969,-0.20603969,0.66732022,-0.66732022,0.85483059,-0.85483059,0.00086148,-0.00086148,0.87446800,-0.87446800
-3.93496748,1.74717322,-1.74717322,0.00348410,-0.00348410,0.00000000,-0.00000000,0.00007236,-0.00007236,0.20279821,-0.20279821,0.64361611,-0.64361611,0.81016256,-0.81016256,0.00096756,-0.00096756,0.83083560,-0.83083560
-3.92896448,1.66683699,-1.66683699,0.00330785,-0.00330785,0.00000000,-0.00000000,0.00008962,-0.00008962,0.19952284,-0.19952284,0.61783293,-0.61783293,0.76775973,-0.76775973,0.00109932,-0.00109932,0.78678472,-0.78678472
-3.92296148,1.58826313,-1.58826313,0.00313291,-0.00313291,0.00000000,-0.00000000,0.00011023,-0.00011023,0.19631205,-0.19631205,0.59028465,-0.59028465,0.72796827,-0.72796827,0.00125992,-0.00125992,0.74266580,-0.74266580
-3.91695848,1.51222647,-1.51222647,0.00296123,-0.00296123,0.00000000,-0.00000000,0.00013462,-0.00013462,0.19326597,-0.19326596,0.56132674,-0.56132674,0.69109547,-0.69109547,0.00145255,-0.00145255,0.69884562,-0.69884562
-3.91095548,1.43948176,-1.43948176,0.00279473,-0.00279473,0.00000000,-0.00000000,0.00016326,-0.00016326,0.19048317,-0.19048317,0.53134603,-0.53134603,0.65740572,-0.65740572,0.00168034,-0.00168034,0.65569970,-0.65569970
-3.90495248,1.37074654,-1.37074654,0.00263526,-0.00263526,0.00000000,-0.00000000,0.00019662,-0.00019662,0.18805746,-0.18805746,0.50074954,-0.50074954,0.62711664,-0.62711664,0.00194628,-0.00194628,0.61360393,-0.61360393
-3.89894947,1.30668388,-1.30668388,0.00248456,-0.00248456,0.00000000,-0.00000000,0.00023516,-0.00023516,0.18607470,-0.18607470,0.46995291,-0.46995291,0.60039578,-0.60039578,0.00225311,-0.00225311,0.57292570,-0.57292570
-3.89294647,1.24788607,-1.24788607,0.00234421,-0.00234421,0.00000000,-0.00000000,0.00027931,-0.00027931,0.18460999,-0.18460999,0.43936885,-0.43936885,0.57735798,-0.57735798,0.00260319,-0.00260319,0.53401498,-0.53401498
-3.88694347,1.19486003,-1.19486003,0.00221566,-0.00221566,0.00000000,-0.00000000,0.00032948,-0.00032948,0.18372527,-0.18372527,0.40939615,-0.40939616,0.55806373,-0.55806373,0.00299838,-0.00299838,0.49719592,-0.49719592
-3.88094047,1.14801523,-1.14801523,0.00210017,-0.00210017,0.00000000,-0.00000000,0.00038600,-0.00038600,0.18346743,-0.18346743,0.38040962,-0.38040962,0.54251875,-0.54251875,0.00343987,-0.00343987,0.46275923,-0.46275923
-3.87493747,1.10765487,-1.10765487,0.00199880,-0.00199880,0.00000000,-0.00000000,0.00044913,-0.00044913,0.18386714,-0.18386713,0.35275137,-0.35275137,0.53067485,-0.53067485,0.00392806,-0.00392806,0.43095585,-0.43095585
-3.86893447,1.07397064,-1.07397063,0.00191242,-0.00191242,0.00000000,-0.00000000,0.00051908,-0.00051908,0.18493827,-0.18493827,0.32672380,-0.32672381,0.52243233,-0.52243233,0.00446242,-0.00446242,0.40199198,-0.40199198
-3.86293147,1.04704156,-1.04704156,0.00184172,-0.00184172,0.00000000,-0.00000000,0.00059589,-0.00059589,0.18667824,-0.18667824,0.30258430,-0.30258430,0.51764383,-0.51764383,0.00504135,-0.00504135,0.37602592,-0.37602592
-3.85692846,1.02683685,-1.02683685,0.00178721,-0.00178721,0.00000000,-0.00000000,0.00067952,-0.00067952,0.18906893,-0.18906893,0.28054184,-0.28054184,0.51611973,-0.51611973,0.00566207,-0.00566207,0.35316649,-0.35316649
-3.85092546,1.01322276,-1.01322276,0.00174923,-0.00174923,0.00000000,-0.00000000,0.00076978,-0.00076978,0.19207843,-0.19207843,0.26075549,-0.26075550,0.51763484,-0.51763484,0.00632055,-0.00632055,0.33347335,-0.33347335
-3.84492246,1.00597308,-1.00597308,0.00172799,-0.00172799,0.00000000,-0.00000000,0.00086635,-0.00086635,0.19566337,-0.19566337,0.24333467,-0.24333467,0.52193646,-0.52193646,0.00701143,-0.00701143,0.31695881,-0.31695881
-3.83891946,1.00478280,-1.00478280,0.00172357,-0.00172357,0.00000000,-0.00000000,0.00096875,-0.00096875,0.19977173,-0.19977173,0.22834094,-0.22834094,0.52875329,-0.52875329,0.00772807,-0.00772807,0.30359118,-0.30359118
-3.83291646,1.00928435,-1.00928435,0.00173595,-0.00173595,0.00000000,-0.00000000,0.00107636,-0.00107636,0.20434621,-0.20434621,0.21579123,-0.21579123,0.53780521,-0.53780520,0.00846254,-0.00846254,0.29329930,-0.29329930
-3.82691346,1.01906570,-1.01906570,0.00176506,-0.00176506,0.00000000,-0.00000000,0.00118843,-0.00118843,0.20932765,-0.20932765,0.20566202,-0.20566202,0.54881330,-0.54881330,0.00920576,-0.00920576,0.28597798,-0.28597798
-3.82091046,1.03368950,-1.03368950,0.00181076,-0.00181076,0.00000000,-0.00000000,0.00130408,-0.00130408,0.21465875,-0.21465875,0.19789438,-0.19789438,0.56151014,-0.56151014,0.00994762,-0.00994762,0.28149403,-0.28149403
-3.81490745,1.05271239,-1.05271239,0.00187287,-0.00187287,0.00000000,-0.00000000,0.00142234,-0.00142234,0.22028762,-0.22028762,0.19239938,-0.19239938,0.57564960,-0.57564960,0.01067720,-0.01067720,0.27969266,-0.27969266
-3.80890445,1.07570380,-1.07570380,0.00195122,-0.00195122,0.00000000,-0.00000000,0.00154215,-0.00154215,0.22617115,-0.22617115,0.18906374,-0.18906374,0.59101615,-0.59101615,0.01138302,-0.01138302,0.28040370,-0.28040370
-3.80290145,1.10226336,-1.10226336,0.00204559,-0.00204559,0.00000000,-0.00000000,0.00166242,-0.00166242,0.23227806,-0.23227806,0.18775534,-0.18775534,0.60743310,-0.60743310,0.01205336,-0.01205336,0.28344769,-0.28344769
-3.79689845,1.13203635,-1.13203635,0.00215578,-0.00215578,0.00000000,-0.00000000,0.00178202,-0.00178202,0.23859142,-0.23859142,0.18832843,-0.18832843,0.62476959,-0.62476959,0.01267656,-0.01267656,0.28864127,-0.28864127
-3.79089545,1.16472647,-1.16472647,0.00228155,-0.00228155,0.00000000,-0.00000000,0.00189990,-0.00189990,0.24511063,-0.24511063,0.19062837,-0.19062837,0.64294604,-0.64294604,0.01324140,-0.01324140,0.29580197,-0.29580197
-3.78489245,1.20010565,-1.20010565,0.00242264,-0.00242264,0.00000000,-0.00000000,0.00201503,-0.00201503,0.25185267,-0.25185267,0.19449579,-0.19449579,0.66193778,-0.66193778,0.01373745,-0.01373745,0.30475207,-0.30475207
-3.77888944,1.23802054,-1.23802054,0.00257876,-0.00257876,0.00000000,-0.00000000,0.00212652,-0.00212652,0.25885266,-0.25885266,0.19977005,-0.19977005,0.68177677,-0.68177677,0.01415545,-0.01415545,0.31532159,-0.31532159
-3.77288644,1.27839555,-1.27839555,0.00274955,-0.00274955,0.00000000,-0.00000000,0.00223363,-0.00223363,0.26616370,-0.26616370,0.20629211,-0.20629212,0.70255138,-0.70255138,0.01448760,-0.01448760,0.32735037,-0.32735037
-3.76688344,1.32123239,-1.32123239,0.00293457,-0.00293457,0.00000000,-0.00000000,0.00233581,-0.00233581,0.27385586,-0.27385586,0.21390675,-0.21390675,0.72440397,-0.72440397,0.01472792,-0.01472792,0.34068925,-0.34068925
-3.76088044,1.36660642,-1.36660642,0.00313329,-0.00313329,0.00000000,-0.00000000,0.00243272,-0.00243272,0.28201453,-0.28201453,0.22246421,-0.22246421,0.74752667,-0.74752667,0.01487243,-0.01487243,0.35520061,-0.35520061
-3.75487744,1.41465994,-1.41465994,0.00334508,-0.00334508,0.00000000,-0.00000000,0.00252428,-0.00252428,0.29073813,-0.29073813,0.23182153,-0.23182153,0.77215511,-0.77215511,0.01491938,-0.01491938,0.37075821,-0.37075821
-3.74887444,1.46559295,-1.46559295,0.00356918,-0.00356918,0.00000000,-0.00000000,0.00261070,-0.00261070,0.30013514,-0.30013514,0.24184346,-0.24184346,0.79856058,-0.79856058,0.01486932,-0.01486932,0.38724669,-0.38724669
-3.74287144,1.51965175,-1.51965175,0.00380471,-0.00380471,0.00000000,-0.00000000,0.00269247,-0.00269247,0.31032079,-0.31032079,0.25240330,-0.25240330,0.82704061,-0.82704061,0.01472514,-0.01472514,0.40456080,-0.40456080
-3.73686843,1.57711601,-1.57711601,0.00405066,-0.00405066,0.00000000,-0.00000000,0.00277039,-0.00277039,0.32141326,-0.32141326,0.26338365,-0.26338365,0.85790844,-0.85790843,0.01449202,-0.01449202,0.42260462,-0.42260461
-3.73086543,1.63828480,-1.63828479,0.00430595,-0.00430595,0.00000000,-0.00000000,0.00284555,-0.00284555,0.33352973,-0.33352972,0.27467728,-0.27467728,0.89148149,-0.89148149,0.01417726,-0.01417726,0.44129081,-0.44129081
-3.72486243,1.70346216,-1.70346215,0.00456939,-0.00456939,0.00000000,-0.00000000,0.00291938,-0.00291938,0.34678227,-0.34678227,0.28618810,-0.28618810,0.92806943,-0.92806942,0.01379011,-0.01379011,0.46054023,-0.46054023
-3.71885943,1.77294276,-1.77294275,0.00483975,-0.00483975,0.00000000,-0.00000000,0.00299356,-0.00299356,0.36127382,-0.36127381,0.29783239,-0.29783239,0.96796183,-0.96796182,0.01334146,-0.01334146,0.48028182,-0.48028182
-3.71285643,1.84699806,-1.84699805,0.00511580,-0.00511580,0.00000000,-0.00000000,0.00307006,-0.00307006,0.37709418,-0.37709418,0.30954018,-0.30954018,1.01141615,-1.01141614,0.01284349,-0.01284349,0.50045286,-0.50045286
-3.70685343,1.92586337,-1.92586336,0.00539636,-0.00539636,0.00000000,-0.00000000,0.00315111,-0.00315111,0.39431640,-0.39431640,0.32125682,-0.32125682,1.05864607,-1.05864606,0.01230933,-0.01230933,0.52099965,-0.52099965
-3.70085043,2.00972617,-2.00972615,0.00568033,-0.00568033,0.00000000,-0.00000000,0.00323913,-0.00323913,0.41299341,-0.41299341,0.33294462,-0.33294462,1.10981067,-1.10981066,0.01175262,-0.01175262,0.54187847,-0.54187846
-3.69484742,2.09871578,-2.09871577,0.00596676,-0.00596676,0.00000000,-0.00000000,0.00333675,-0.00333675,0.43315515,-0.43315515,0.34458448,-0.34458448,1.16500476,-1.16500475,0.01118710,-0.01118710,0.56305675,-0.56305675
-3.68884442,2.19289476,-2.19289475,0.00625491,-0.00625491,0.00000000,-0.00000000,0.00344674,-0.00344674,0.45480617,-0.45480617,0.35617730,-0.35617730,1.22425053,-1.22425052,0.01062623,-0.01062623,0.58451433,-0.58451432
-3.68284142,2.29225178,-2.29225176,0.00654426,-0.00654426,0.00000000,-0.00000000,0.00357196,-0.00357196,0.47792384,-0.47792383,0.36774511,-0.36774511,1.28749092,-1.28749091,0.01008276,-0.01008276,0.60624454,-0.60624454
-3.67683842,2.39669626,-2.39669624,0.00683458,-0.00683458,0.00000000,-0.00000000,0.00371533,-0.00371533,0.50245708,-0.50245707,0.37933163,-0.37933163,1.35458476,-1.35458474,0.00956839,-0.00956839,0.62825507,-0.62825507
-3.67083542,2.50605456,-2.50605454,0.00712593,-0.00712593,0.00000000,-0.00000000,0.00387975,-0.00387975,0.52832582,-0.52832581,0.39100224,-0.39100224,1.42530401,-1.42530399,0.00909347,-0.00909347,0.65056828,-0.65056827
-3.66483242,2.62006780,-2.62006778,0.00741868,-0.00741868,0.00000000,-0.00000000,0.00406809,-0.00406809,0.55542099,-0.55542099,0.40284310,-0.40284310,1.49933314,-1.49933312,0.00866675,-0.00866675,0.67322088,-0.67322088
-3.65882941,2.73839105,-2.73839102,0.00771349,-0.00771349,0.00000000,-0.00000000,0.00428309,-0.00428309,0.58360520,-0.58360519,0.41495935,-0.41495935,1.57627074,-1.57627072,0.00829514,-0.00829514,0.69626294,-0.69626294
-3.65282641,2.86059401,-2.86059399,0.00801129,-0.00801129,0.00000000,-0.00000000,0.00452734,-0.00452734,0.61271395,-0.61271394,0.42747247,-0.42747246,1.65563342,-1.65563340,0.00798366,-0.00798366,0.71975588,-0.71975588
-3.64682341,2.98616306,-2.98616304,0.00831324,-0.00831324,0.00000000,-0.00000000,0.00480317,-0.00480317,0.64255750,-0.64255749,0.44051646,-0.44051646,1.73686199,-1.73686197,0.00773531,-0.00773531,0.74376968,-0.74376968
-3.64082041,3.11450450,-3.11450448,0.00862064,-0.00862064,0.00000000,-0.00000000,0.00511263,-0.00511263,0.67292318,-0.67292318,0.45423334,-0.45423334,1.81932977,-1.81932976,0.00755109,-0.00755109,0.76837922,-0.76837922
-3.63481741,3.24494915,-3.24494913,0.00893489,-0.00893489,0.00000000,-0.00000000,0.00545743,-0.00545743,0.70357823,-0.70357822,0.46876762,-0.46876762,1.90235301,-1.90235300,0.00743006,-0.00743006,0.79365976,-0.79365975
-3.62881441,3.37675816,-3.37675814,0.00925737,-0.00925737,0.00000000,-0.00000000,0.00583886,-0.00583886,0.73427299,-0.73427298,0.48426023,-0.48426023,1.98520304,-1.98520302,0.00736950,-0.00736950,0.81968183,-0.81968183
-3.62281141,3.50912994,-3.50912991,0.00958935,-0.00958935,0.00000000,-0.00000000,0.00625775,-0.00625775,0.76474446,-0.76474445,0.50084195,-0.50084194,2.06711997,-2.06711995,0.00736500,-0.00736500,0.84650568,-0.84650568
-3.61680840,3.64120830,-3.64120828,0.00993187,-0.00993187,0.00000000,-0.00000000,0.00671442,-0.00671442,0.79472014,-0.79472014,0.51862658,-0.51862658,2.14732766,-2.14732764,0.00741073,-0.00741073,0.87417537,-0.87417537
-3.61080540,3.77209163,-3.77209161,0.01028568,-0.01028568,0.00000000,-0.00000000,0.00720864,-0.00720864,0.82392203,-0.82392202,0.53770422,-0.53770422,2.22504934,-2.22504933,0.00749968,-0.00749968,0.90271298,-0.90271297
-3.60480240,3.90084305,-3.90084303,0.01065109,-0.01065109,0.00000000,-0.00000000,0.00773959,-0.00773959,0.85207066,-0.85207065,0.55813479,-0.55813479,2.29952369,-2.29952368,0.00762388,-0.00762388,0.93211299,-0.93211298
-3.59879940,4.02650136,-4.02650134,0.01102787,-0.01102787,0.00000000,-0.00000000,0.00830581,-0.00830581,0.87888928,-0.87888927,0.57994218,-0.57994217,2.37002061,-2.37002060,0.00777473,-0.00777473,0.96233722,-0.96233722
-3.59279640,4.14809268,-4.14809266,0.01141525,-0.01141525,0.00000000,-0.00000000,0.00890521,-0.00890521,0.90410788,-0.90410788,0.60310925,-0.60310925,2.43585650,-2.43585650,0.00794324,-0.00794324,0.99331052,-0.99331052
-3.58679340,4.26464257,-4.26464256,0.01181176,-0.01181176,0.00000000,-0.00000000,0.00953504,-0.00953504,0.92746713,-0.92746713,0.62757397,-0.62757397,2.49640823,-2.49640822,0.00812036,-0.00812036,1.02491743,-1.02491743
-3.58079040,4.37518837,-4.37518836,0.01221526,-0.01221526,0.00000000,-0.00000000,0.01019191,-0.01019191,0.94872207,-0.94872207,0.65322672,-0.65322672,2.55112551,-2.55112550,0.00829721,-0.00829721,1.05699998,-1.05699998
-3.57478739,4.47879155,-4.47879154,0.01262291,-0.01262291,0.00000000,-0.00000000,0.01087175,-0.01087175,0.96764566,-0.96764565,0.67990924,-0.67990924,2.59954126,-2.59954125,0.00846534,-0.00846534,1.08935687,-1.08935686
-3.56878439,4.57454980,-4.57454980,0.01303116,-0.01303116,0.00000000,-0.00000000,0.01156987,-0.01156987,0.98403188,-0.98403188,0.70741497,-0.70741497,2.64127945,-2.64127945,0.00861697,-0.00861697,1.12174399,-1.12174399
-3.56278139,4.66160874,-4.66160874,0.01343582,-0.01343582,0.00000000,-0.00000000,0.01228100,-0.01228100,0.99769868,-0.99769868,0.73549108,-0.73549108,2.67606033,-2.67606033,0.00874513,-0.00874513,1.15387648,-1.15387648
-3.55677839,4.73917285,-4.73917285,0.01383211,-0.01383211,0.00000000,-0.00000000,0.01299928,-0.01299928,1.00849040,-1.00849040,0.76384211,-0.76384211,2.70370274,-2.70370274,0.00884386,-0.00884386,1.18543216,-1.18543216
-3.55077539,4.80651561,-4.80651561,0.01421476,-0.01421476,0.00000000,-0.00000000,0.01371837,-0.01371837,1.01627992,-1.01627992,0.79213513,-0.79213513,2.72412358,-2.72412358,0.00890830,-0.00890830,1.21605651,-1.21605651
-3.54477239,4.86298866,-4.86298867,0.01457811,-0.01457811,0.00000000,-0.00000000,0.01443149,-0.01443149,1.02097041,-1.02097041,0.82000629,-0.82000629,2.73733440,-2.73733441,0.00893476,-0.00893476,1.24536882,-1.24536882
-3.53876938,4.90802983,-4.90802984,0.01491627,-0.01491627,0.00000000,-0.00000000,0.01513150,-0.01513150,1.02249661,-1.02249661,0.84706862,-0.84706862,2.74343539,-2.74343540,0.00892074,-0.00892074,1.27296968,-1.27296968
-3.53276638,4.94116998,-4.94116999,0.01522327,-0.01522327,0.00000000,-0.00000000,0.01581099,-0.01581099,1.02082582,-1.02082582,0.87292090,-0.87292090,2.74260700,-2.74260701,0.00886495,-0.00886495,1.29844932,-1.29844932
-3.52676338,4.96203872,-4.96203874,0.01549323,-0.01549323,0.00000000,-0.00000000,0.01646241,-0.01646241,1.01595834,-1.01595834,0.89715722,-0.89715722,2.73509969,-2.73509970,0.00876721,-0.00876721,1.32139687,-1.32139687
-3.52076038,4.97036891,-4.97036893,0.01572051,-0.01572051,0.00000000,-0.00000000,0.01707817,-0.01707817,1.00792765,-1.00792765,0.91937703,-0.91937703,2.72122220,-2.72122221,0.00862841,-0.00862841,1.34141008,-1.34141008
-3.51475738,4.96599997,-4.96599998,0.01589990,-0.01589990,0.00000000,-0.00000000,0.01765074,-0.01765074,0.99680005,-0.99680005,0.93919537,-0.93919537,2.70132894,-2.70132896,0.00845039,-0.00845039,1.35810528,-1.35810528
-3.50875438,4.94888010,-4.94888011,0.01602679,-0.01602679,0.00000000,-0.00000000,0.01817287,-0.01817287,0.98267390,-0.98267390,0.95625293,-0.95625293,2.67580706,-2.67580707,0.00823579,-0.00823579,1.37112736,-1.37112736
-3.50275138,4.91906742,-4.91906743,0.01609734,-0.01609734,0.00000000,-0.00000000,0.01863765,-0.01863765,0.96567849,-0.96567849,0.97022557,-0.97022557,2.64506369,-2.64506371,0.00798795,-0.00798795,1.38015943,-1.38015943
-3.49674837,4.87673003,-4.87673005,0.01610856,-0.01610856,0.00000000,-0.00000000,0.01903870,-0.01903870,0.94597242,-0.94597242,0.98083316,-0.98083316,2.60951412,-2.60951413,0.00771071,-0.00771071,1.38493179,-1.38493179
-3.49074537,4.82214513,-4.82214515,0.01605850,-0.01605850,0.00000000,-0.00000000,0.01937033,-0.01937033,0.92374154,-0.92374155,0.98784719,-0.98784720,2.56957105,-2.56957106,0.00740827,-0.00740827,1.38523010,-1.38523010
-3.48474237,4.75569703,-4.75569705,0.01594627,-0.01594627,0.00000000,-0.00000000,0.01962766,-0.01962766,0.89919658,-0.89919659,0.99109724,-0.99109724,2.52563569,-2.52563570,0.00708508,-0.00708508,1.38090226,-1.38090226
-3.47873937,4.67787430,-4.67787432,0.01577212,-0.01577212,0.00000000,-0.00000000,0.01980678,-0.01980678,0.87257023,-0.87257024,0.99047573,-0.99047573,2.47809074,-2.47809076,0.00674563,-0.00674563,1.37186402,-1.37186402
-3.47273637,4.58926587,-4.58926589,0.01553748,-0.01553748,0.00000000,-0.00000000,0.01990487,-0.01990487,0.84411402,-0.84411402,0.98594112,-0.98594112,2.42729561,-2.42729562,0.00639441,-0.00639441,1.35810290,-1.35810290
-3.46673337,4.49055615,-4.49055617,0.01524490,-0.01524490,0.00000000,-0.00000000,0.01992026,-0.01992026,0.81409476,-0.81409476,0.97751930,-0.97751931,2.37358380,-2.37358381,0.00603571,-0.00603571,1.33968042,-1.33968042
-3.46073037,4.38251910,-4.38251912,0.01489802,-0.01489802,0.00000000,-0.00000000,0.01985259,-0.01985259,0.78279082,-0.78279083,0.96530318,-0.96530318,2.31726262,-2.31726263,0.00567360,-0.00567360,1.31673252,-1.31673252
-3.45472736,4.26601136,-4.26601138,0.01450149,-0.01450149,0.00000000,-0.00000000,0.01970279,-0.01970279,0.75048819,-0.75048819,0.94945046,-0.94945046,2.25861478,-2.25861479,0.00531186,-0.00531186,1.28946813,-1.28946813
-3.44872436,4.14196431,-4.14196433,0.01406086,-0.01406086,0.00000000,-0.00000000,0.01947314,-0.01947314,0.71747638,-0.71747639,0.93017982,-0.93017982,2.19790188,-2.19790190,0.00495386,-0.00495386,1.25816592,-1.25816592
-3.44272136,4.01137511,-4.01137513,0.01358241,-0.01358241,0.00000000,-0.00000000,0.01916720,-0.01916720,0.68404447,-0.68404447,0.90776551,-0.90776551,2.13536923,-2.13536924,0.00460264,-0.00460264,1.22316931,-1.22316931
-3.43671836,3.87529684,-3.87529686,0.01307304,-0.01307304,0.00000000,-0.00000000,0.01878983,-0.01878983,0.65047702,-0.65047702,0.88253066,-0.88253066,2.07125163,-2.07125164,0.00426078,-0.00426078,1.18487992,-1.18487993
-3.43071536,3.73482770,-3.73482772,0.01254005,-0.01254005,0.00000000,-0.00000000,0.01834704,-0.01834704,0.61705036,-0.61705037,0.85483949,-0.85483949,2.00577976,-2.00577977,0.00393051,-0.00393051,1.14374966,-1.14374966
-3.42471236,3.59109935,-3.59109937,0.01199100,-0.01199100,0.00000000,-0.00000000,0.01784590,-0.01784590,0.58402901,-0.58402901,0.82508869,-0.82508870,1.93918655,-1.93918656,0.00361364,-0.00361364,1.10027158,-1.10027158
-3.41870935,3.44526459,-3.44526460,0.01143349,-0.01143349,0.00000000,-0.00000000,0.01729436,-0.01729436,0.55166244,-0.55166245,0.79369828,-0.79369828,1.87171312,-1.87171313,0.00331164,-0.00331164,1.05496992,-1.05496992
-3.41270635,3.29848435,-3.29848436,0.01087504,-0.01087504,0.00000000,-0.00000000,0.01670110,-0.01670110,0.52018231,-0.52018231,0.76110219,-0.76110219,1.80361396,-1.80361397,0.00302561,-0.00302561,1.00838948,-1.00838948
-3.40670335,3.15191430,-3.15191431,0.01032287,-0.01032287,0.00000000,-0.00000000,0.01607531,-0.01607531,0.48980003,-0.48980003,0.72773886,-0.72773886,1.73516084,-1.73516085,0.00275638,-0.00275638,0.96108470,-0.96108470
-3.40070035,3.00669099,-3.00669100,0.00978378,-0.00978378,0.00000000,-0.00000000,0.01542647,-0.01542647,0.46070488,-0.46070488,0.69404208,-0.69404209,1.66664522,-1.66664523,0.00250449,-0.00250449,0.91360863,-0.91360863
-3.39469735,2.86391793,-2.86391794,0.00926401,-0.00926401,0.00000000,-0.00000000,0.01476417,-0.01476417,0.43306252,-0.43306252,0.66043237,-0.66043237,1.59837902,-1.59837903,0.00227025,-0.00227025,0.86650220,-0.86650220
-3.38869435,2.72465157,-2.72465157,0.00876916,-0.00876916,0.00000000,-0.00000000,0.01409782,-0.01409782,0.40701400,-0.40701400,0.62730891,-0.62730891,1.53069349,-1.53069349,0.00205374,-0.00205374,0.82028387,-0.82028387
-3.38269135,2.58988739,-2.58988740,0.00830406,-0.00830406,0.00000000,-0.00000000,0.01343651,-0.01343651,0.38267518,-0.38267518,0.59504240,-0.59504241,1.46393631,-1.46393631,0.00185490,-0.00185490,0.77544001,-0.77544001
-3.37668834,2.46054634,-2.46054635,0.00787274,-0.00787274,0.00000000,-0.00000000,0.01278877,-0.01278877,0.36013646,-0.36013647,0.56396878,-0.56396878,1.39846692,-1.39846693,0.00167348,-0.00167348,0.73241611,-0.73241611
-3.37068534,2.33746170,-2.33746171,0.00747839,-0.00747839,0.00000000,-0.00000000,0.01216240,-0.01216240,0.33946293,-0.33946293,0.53438394,-0.53438394,1.33465024,-1.33465025,0.00150910,-0.00150910,0.69160901,-0.69160901
-3.36468234,2.22136663,-2.22136663,0.00712332,-0.00712332,0.00000000,-0.00000000,0.01156431,-0.01156431,0.32069464,-0.32069464,0.50653952,-0.50653952,1.27284905,-1.27284906,0.00136128,-0.00136128,0.65336034,-0.65336034
-3.35867934,2.11288255,-2.11288255,0.00680896,-0.00680896,0.00000000,-0.00000000,0.01100041,-0.01100041,0.30384723,-0.30384723,0.48063970,-0.48063970,1.21341534,-1.21341535,0.00122941,-0.00122941,0.61795106,-0.61795106
-3.35267634,2.01250874,-2.01250874,0.00653592,-0.00653592,0.00000000,-0.00000000,0.01047546,-0.01047545,0.28891255,-0.28891255,0.45683908,-0.45683908,1.15668096,-1.15668096,0.00111283,-0.00111283,0.58559746,-0.58559746
-3.34667334,1.92061319,-1.92061319,0.00630397,-0.00630397,0.00000000,-0.00000000,0.00999306,-0.00999306,0.27585952,-0.27585952,0.43524161,-0.43524161,1.10294798,-1.10294798,0.00101074,-0.00101074,0.55644841,-0.55644841
-3.34067034,1.83742527,-1.83742527,0.00611210,-0.00611210,0.00000000,-0.00000000,0.00955559,-0.00955559,0.26463502,-0.26463502,0.41590046,-0.41590046,1.05247924,-1.05247924,0.00092233,-0.00092233,0.53058406,-0.53058406
