energy_ev,total_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.86193097,1.35319892,0.03111319,0.00068378,0.01807571,1.09014488,0.72238238,0.63496575
-5.85592796,1.36303274,0.03078643,0.00067754,0.01770329,1.10225943,0.73224533,0.64293539
-5.84992496,1.37355891,0.03038982,0.00067057,0.01724171,1.11495353,0.74268587,0.65104961
-5.84392196,1.38410315,0.02992877,0.00066276,0.01669715,1.12761179,0.75323973,0.65897154
-5.83791896,1.39400714,0.02941372,0.00065406,0.01607762,1.13962306,0.76346233,0.66636462
-5.83191596,1.40264821,0.02886019,0.00064446,0.01539267,1.15039740,0.77294068,0.67290226
-5.82591296,1.40945874,0.02828859,0.00063401,0.01465324,1.15938314,0.78130466,0.67827758
-5.81990995,1.41394485,0.02772400,0.00062281,0.01387135,1.16608353,0.78823763,0.68221317
-5.81390695,1.41570369,0.02719574,0.00061102,0.01305978,1.17007261,0.79348588,0.68447032
-5.80790395,1.41443880,0.02673690,0.00059887,0.01223175,1.17100955,0.79686683,0.68485753
-5.80190095,1.40997274,0.02638363,0.00058663,0.01140064,1.16865105,0.79827538,0.68323795
-5.79589795,1.40225652,0.02617452,0.00057460,0.01057962,1.16286107,0.79768839,0.67953523
-5.78989495,1.39137506,0.02614973,0.00056315,0.00978140,1.15361751,0.79516669,0.67373766
-5.78389195,1.37754836,0.02635011,0.00055266,0.00901797,1.14101531,0.79085452,0.66590027
-5.77788894,1.36112779,0.02681629,0.00054353,0.00830040,1.12526560,0.78497617,0.65614458
-5.77188594,1.34258764,0.02758761,0.00053619,0.00763867,1.10669081,0.77782964,0.64465602
-5.76588294,1.32251155,0.02870115,0.00053106,0.00704156,1.08571558,0.76977748,0.63167897
-5.75987994,1.30157443,0.03019057,0.00052856,0.00651661,1.06285384,0.76123481,0.61750942
-5.75387694,1.28052013,0.03208512,0.00052908,0.00607012,1.03869210,0.75265491,0.60248563
-5.74787394,1.26013566,0.03440853,0.00053297,0.00570715,1.01386992,0.74451282,0.58697692
-5.74187094,1.24122292,0.03717806,0.00054055,0.00543167,0.98905781,0.73728743,0.57137110
-5.73586793,1.22456901,0.04040360,0.00055208,0.00524661,0.96493385,0.73144292,0.55606110
-5.72986493,1.21091636,0.04408689,0.00056775,0.00515406,0.94215969,0.72741005,0.54143117
-5.72386193,1.20093404,0.04822098,0.00058767,0.00515540,0.92135707,0.72556844,0.52784345
-5.71785893,1.19519143,0.05278981,0.00061190,0.00525149,0.90308583,0.72623031,0.51562525
-5.71185593,1.19413561,0.05776818,0.00064038,0.00544285,0.88782443,0.72962675,0.50505783
-5.70585293,1.19807335,0.06312184,0.00067298,0.00572979,0.87595363,0.73589688,0.49636698
-5.69984992,1.20715872,0.06880803,0.00070951,0.00611264,0.86774426,0.74508079,0.48971588
-5.69384692,1.22138672,0.07477621,0.00074966,0.00659179,0.86334936,0.75711628,0.48520046
-5.68784392,1.24059328,0.08096917,0.00079308,0.00716783,0.86280096,0.77183985,0.48284751
-5.68184092,1.26446155,0.08732430,0.00083935,0.00784159,0.86601165,0.78899168,0.48261539
-5.67583792,1.29253395,0.09377519,0.00088801,0.00861415,0.87278056,0.80822456,0.48439738
-5.66983492,1.32422946,0.10025327,0.00093855,0.00948678,0.88280335,0.82911615,0.48802735
-5.66383192,1.35886494,0.10668959,0.00099044,0.01046080,0.89568565,0.85118403,0.49328736
-5.65782891,1.39567960,0.11301656,0.00104314,0.01153748,0.91095906,0.87390277,0.49991686
-5.65182591,1.43386094,0.11916960,0.00109613,0.01271773,0.92809891,0.89672217,0.50762285
-5.64582291,1.47257120,0.12508861,0.00114887,0.01400184,0.94654282,0.91908572,0.51609060
-5.63981991,1.51097274,0.13071912,0.00120087,0.01538918,0.96570921,0.94044849,0.52499435
-5.63381691,1.54825136,0.13601324,0.00125166,0.01687777,0.98501485,0.96029360,0.53400755
-5.62781391,1.58363648,0.14093011,0.00130079,0.01846394,1.00389086,0.97814649,0.54281218
-5.62181091,1.61641752,0.14543608,0.00134787,0.02014195,1.02179645,0.99358666,0.55110683
-5.61580790,1.64595613,0.14950445,0.00139250,0.02190359,1.03823016,1.00625624,0.55861340
-5.60980490,1.67169397,0.15311497,0.00143434,0.02373792,1.05273840,1.01586556,0.56508215
-5.60380190,1.69315655,0.15625296,0.00147306,0.02563101,1.06492125,1.02219546,0.57029519
-5.59779890,1.70995320,0.15890839,0.00150832,0.02756584,1.07443569,1.02509676,0.57406849
-5.59179590,1.72177431,0.16107478,0.00153984,0.02952227,1.08099677,1.02448727,0.57625252
-5.58579290,1.72838623,0.16274817,0.00156728,0.03147720,1.08437686,1.02034678,0.57673185
-5.57978989,1.72962511,0.16392620,0.00159035,0.03340484,1.08440378,1.01271063,0.57542387
-5.57378689,1.72539041,0.16460745,0.00160874,0.03527715,1.08095813,1.00166262,0.57227703
-5.56778389,1.71563883,0.16479102,0.00162212,0.03706449,1.07397038,0.98732764,0.56726881
-5.56178089,1.70037965,0.16447651,0.00163022,0.03873628,1.06341818,0.96986482,0.56040367
-5.55577789,1.67967166,0.16366438,0.00163273,0.04026188,1.04932408,0.94946135,0.55171130
-5.54977489,1.65362205,0.16235658,0.00162939,0.04161150,1.03175409,0.92632764,0.54124509
-5.54377189,1.62238739,0.16055768,0.00162000,0.04275720,1.01081690,0.90069369,0.52908116
-5.53776888,1.58617636,0.15827606,0.00160439,0.04367381,0.98666393,0.87280691,0.51531776
-5.53176588,1.54525382,0.15552541,0.00158248,0.04433988,0.95949002,0.84293121,0.50007508
-5.52576288,1.49994586,0.15232623,0.00155424,0.04473851,0.92953437,0.81134722,0.48349539
-5.51975988,1.45064484,0.14870729,0.00151979,0.04485801,0.89708167,0.77835325,0.46574328
-5.51375688,1.39781410,0.14470691,0.00147932,0.04469249,0.86246298,0.74426681,0.44700602
-5.50775388,1.34199132,0.14037396,0.00143315,0.04424211,0.82605602,0.70942610,0.42749367
-5.50175088,1.28379023,0.13576842,0.00138170,0.04351325,0.78828471,0.67419134,0.40743899
-5.49574787,1.22389992,0.13096161,0.00132553,0.04251836,0.74961764,0.63894540,0.38709684
-5.48974487,1.16308166,0.12603575,0.00126530,0.04127563,0.71056533,0.60409362,0.36674315
-5.48374187,1.10216290,0.12108311,0.00120174,0.03980848,0.67167627,0.57006252,0.34667325
-5.47773887,1.04202845,0.11620454,0.00113568,0.03814479,0.63353161,0.53729726,0.32719961
-5.47173587,0.98360907,0.11150753,0.00106801,0.03631608,0.59673865,0.50625787,0.30864891
-5.46573287,0.92786766,0.10710383,0.00099967,0.03435653,0.56192322,0.47741418,0.29135854
-5.45972986,0.87578334,0.10310663,0.00093158,0.03230194,0.52972097,0.45123956,0.27567243
-5.45372686,0.82833394,0.09962749,0.00086470,0.03018867,0.50076786,0.42820352,0.26193645
-5.44772386,0.78647724,0.09677311,0.00079993,0.02805266,0.47568985,0.40876343,0.25049313
-5.44172086,0.75113138,0.09464193,0.00073812,0.02592844,0.45509201,0.39335539,0.24167599
-5.43571786,0.72315491,0.09332083,0.00068007,0.02384828,0.43954713,0.38238450,0.23580341
-5.42971486,0.70332669,0.09288195,0.00062649,0.02184147,0.42958387,0.37621468,0.23317203
-5.42371186,0.69232627,0.09337977,0.00057797,0.01993372,0.42567465,0.37515836,0.23404977
-5.41770885,0.69071473,0.09484855,0.00053502,0.01814674,0.42822331,0.37946605,0.23866856
-5.41170585,0.69891660,0.09730023,0.00049800,0.01649795,0.43755273,0.38931620,0.24721683
-5.40570285,0.71720312,0.10072292,0.00046718,0.01500039,0.45389253,0.40480559,0.25983184
-5.39969985,0.74567718,0.10507999,0.00044269,0.01366268,0.47736719,0.42594046,0.27659216
-5.39369685,0.78426054,0.11030986,0.00042452,0.01248926,0.50798489,0.45262879,0.29751033
-5.38769385,0.83268370,0.11632661,0.00041259,0.01148057,0.54562750,0.48467412,0.32252626
-5.38169085,0.89047916,0.12302129,0.00040666,0.01063341,0.59004217,0.52177118,0.35150136
-5.37568784,0.95697853,0.13026409,0.00040640,0.00994142,0.64083519,0.56350388,0.38421415
-5.36968484,1.03131422,0.13790726,0.00041139,0.00939547,0.69746864,0.60934589,0.42035739
-5.36368184,1.11242624,0.14578881,0.00042112,0.00898421,0.75926045,0.65866429,0.45953740
-5.35767884,1.19907458,0.15373674,0.00043499,0.00869456,0.82538837,0.71072643,0.50127581
-5.35167584,1.28985752,0.16157396,0.00045237,0.00851226,0.89489848,0.76471025,0.54501401
-5.34567284,1.38323602,0.16912353,0.00047254,0.00842235,0.96671828,0.81971816,0.59012064
-5.33966983,1.47756398,0.17621414,0.00049478,0.00840966,1.03967476,0.87479417,0.63590204
-5.33366683,1.57112401,0.18268570,0.00051834,0.00845928,1.11251710,0.92894424,0.68161582
-5.32766383,1.66216795,0.18839469,0.00054245,0.00855695,1.18394378,0.98115914,0.72648714
-5.32166083,1.74896099,0.19321928,0.00056639,0.00868947,1.25263343,1.03043944,0.76972737
-5.31565783,1.82982816,0.19706373,0.00058944,0.00884500,1.31727845,1.07582160,0.81055468
-5.30965483,1.90320143,0.19986220,0.00061094,0.00901334,1.37662034,1.11640438,0.84821570
-5.30365183,1.96766576,0.20158150,0.00063030,0.00918610,1.42948546,1.15137459,0.88200761
-5.29764882,2.02200205,0.20222288,0.00064699,0.00935691,1.47481962,1.18003098,0.91129957
-5.29164582,2.06522527,0.20182256,0.00066057,0.00952142,1.51172025,1.20180538,0.93555271
-5.28564282,2.09661582,0.20045114,0.00067072,0.00967736,1.53946445,1.21628009,0.95433765
-5.27963982,2.11574269,0.19821168,0.00067719,0.00982445,1.55753177,1.22320069,0.96734881
-5.27363682,2.12247708,0.19523666,0.00067987,0.00996428,1.56562059,1.22248356,0.97441462
-5.26763382,2.11699571,0.19168385,0.00067873,0.01010010,1.56365710,1.21421786,0.97550325
-5.26163082,2.09977338,0.18773113,0.00067387,0.01023659,1.55179657,1.19866158,0.97072340
-5.25562781,2.07156497,0.18357060,0.00066548,0.01037954,1.53041667,1.17623196,0.96032004
-5.24962481,2.03337748,0.17940208,0.00065383,0.01053555,1.50010311,1.14749050,0.94466522
-5.24362181,1.98643317,0.17542619,0.00063927,0.01071162,1.46162821,1.11312329,0.92424445
-5.23761881,1.93212550,0.17183737,0.00062223,0.01091487,1.41592344,1.07391740,0.89963903
-5.23161581,1.87196964,0.16881697,0.00060317,0.01115213,1.36404719,1.03073443,0.87150532
-5.22561281,1.80754980,0.16652677,0.00058259,0.01142963,1.30714907,0.98448233,0.84055176
-5.21960980,1.74046561,0.16510300,0.00056101,0.01175276,1.24643270,0.93608665,0.80751476
-5.21360680,1.67227996,0.16465128,0.00053895,0.01212578,1.18311831,0.88646246,0.77313448
-5.20760380,1.60447043,0.16524247,0.00051690,0.01255175,1.11840692,0.83648806,0.73813163
-5.20160080,1.53838637,0.16690973,0.00049534,0.01303237,1.05344754,0.78698146,0.70318620
-5.19559780,1.47521327,0.16964681,0.00047471,0.01356803,0.98930859,0.73868059,0.66891901
-5.18959480,1.41594572,0.17340777,0.00045543,0.01415788,0.92695462,0.69222762,0.63587675
-5.18359180,1.36136972,0.17810795,0.00043784,0.01479997,0.86722875,0.64815817,0.60452102
-5.17758879,1.31205476,0.18362645,0.00042227,0.01549147,0.81084151,0.60689522,0.57522161
-5.17158579,1.26835541,0.18980981,0.00040896,0.01622892,0.75836565,0.56874792,0.54825400
-5.16558279,1.23042184,0.19647694,0.00039816,0.01700855,0.71023691,0.53391485,0.52380100
-5.15957979,1.19821822,0.20342502,0.00039004,0.01782652,0.66676001,0.50249133,0.50195809
-5.15357679,1.17154756,0.21043628,0.00038476,0.01867926,0.62811895,0.47448018,0.48274185
-5.14757379,1.15008139,0.21728536,0.00038246,0.01956366,0.59439076,0.44980501,0.46610097
-5.14157079,1.13339239,0.22374694,0.00038325,0.02047728,0.56556155,0.42832545,0.45192890
-5.13556778,1.12098824,0.22960349,0.00038723,0.02141847,0.54154368,0.40985330,0.44007744
-5.12956478,1.11234464,0.23465267,0.00039450,0.02238636,0.52219304,0.39416876,0.43037052
-5.12356178,1.10693614,0.23871432,0.00040513,0.02338077,0.50732549,0.38103614,0.42261734
-5.11755878,1.10426302,0.24163648,0.00041920,0.02440207,0.49673158,0.37021817,0.41662433
-5.11155578,1.10387335,0.24330056,0.00043679,0.02545088,0.49018892,0.36148851,0.41220535
-5.10555278,1.10537933,0.24362516,0.00045793,0.02652772,0.48747183,0.35464200,0.40918980
-5.09954977,1.10846759,0.24256858,0.00048268,0.02763262,0.48835807,0.34950232,0.40742846
-5.09354677,1.11290338,0.24012998,0.00051104,0.02876464,0.49263264,0.34592710,0.40679689
-5.08754377,1.11852908,0.23634895,0.00054298,0.02992148,0.50008894,0.34381049,0.40719666
-5.08154077,1.12525778,0.23130390,0.00057843,0.03109900,0.51052761,0.34308321,0.40855447
-5.07553777,1.13306270,0.22510905,0.00061729,0.03229095,0.52375366,0.34371064,0.41081963
-5.06953477,1.14196381,0.21791042,0.00065938,0.03348866,0.53957245,0.34568907,0.41396020
-5.06353177,1.15201279,0.20988088,0.00070448,0.03468094,0.55778521,0.34904074,0.41795838
-5.05752876,1.16327754,0.20121457,0.00075231,0.03585410,0.57818464,0.35380797,0.42280544
-5.05152576,1.17582754,0.19212095,0.00080252,0.03699208,0.60055131,0.36004689,0.42849680
-5.04552276,1.18972098,0.18281867,0.00085472,0.03807683,0.62465125,0.36782120,0.43502752
-5.03951976,1.20499449,0.17352947,0.00090847,0.03908877,0.65023495,0.37719624,0.44238858
-5.03351676,1.22165607,0.16447245,0.00096331,0.04000739,0.67703824,0.38823369,0.45056406
-5.02751376,1.23968128,0.15585869,0.00101875,0.04081198,0.70478479,0.40098704,0.45952949
-5.02151076,1.25901290,0.14788649,0.00107429,0.04148246,0.73319022,0.41549799,0.46925117
-5.01550775,1.27956352,0.14073724,0.00112947,0.04200015,0.76196757,0.43179369,0.47968643
-5.00950475,1.30122053,0.13457198,0.00118384,0.04234863,0.79083362,0.44988473,0.49078479
-5.00350175,1.32385296,0.12952867,0.00123700,0.04251450,0.81951567,0.46976394,0.50248952
-4.99749875,1.34731905,0.12572004,0.00128861,0.04248802,0.84775823,0.49140552,0.51473954
-4.99149575,1.37147394,0.12323220,0.00133841,0.04226371,0.87532908,0.51476457,0.52747126
-4.98549275,1.39617658,0.12212369,0.00138621,0.04184065,0.90202425,0.53977671,0.54062016
-4.97948974,1.42129506,0.12242504,0.00143192,0.04122274,0.92767154,0.56635768,0.55412190
-4.97348674,1.44671012,0.12413881,0.00147550,0.04041867,0.95213228,0.59440280,0.56791274
-4.96748374,1.47231624,0.12724002,0.00151702,0.03944173,0.97530125,0.62378631,0.58192936
-4.96148074,1.49802051,0.13167690,0.00155661,0.03830947,0.99710471,0.65436060,0.59610791
-4.95547774,1.52373928,0.13737205,0.00159444,0.03704310,1.01749683,0.68595545,0.61038253
-4.94947474,1.54939307,0.14422391,0.00163076,0.03566691,1.03645464,0.71837733,0.62468349
-4.94347174,1.57490035,0.15210868,0.00166580,0.03420743,1.05397216,0.75140922,0.63893512
-4.93746873,1.60017071,0.16088251,0.00169983,0.03269267,1.07005394,0.78481086,0.65305387
-4.93146573,1.62509829,0.17038423,0.00173309,0.03115119,1.08470863,0.81831986,0.66694663
-4.92546273,1.64955611,0.18043835,0.00176580,0.02961134,1.09794313,0.85165371,0.68050980
-4.91945973,1.67339182,0.19085851,0.00179814,0.02810038,1.10975767,0.88451286,0.69362893
-4.91345673,1.69642552,0.20145129,0.00183023,0.02664385,1.12014214,0.91658490,0.70617949
-4.90745373,1.71844973,0.21202023,0.00186214,0.02526485,1.12907398,0.94754975,0.71802839
-4.90145073,1.73923168,0.22237005,0.00189386,0.02398362,1.13651769,0.97708569,0.72903657
-4.89544772,1.75851773,0.23231099,0.00192532,0.02281706,1.14242583,1.00487605,0.73906229
-4.88944472,1.77603964,0.24166291,0.00195638,0.02177853,1.14674142,1.03061614,0.74796506
-4.88344172,1.79152208,0.25025934,0.00198684,0.02087766,1.14940140,1.05402018,0.75560983
-4.87743872,1.80469093,0.25795100,0.00201643,0.02012033,1.15034079,1.07482774,0.76187129
-4.87143572,1.81528163,0.26460886,0.00204483,0.01950870,1.14949713,1.09280941,0.76663787
-4.86543272,1.82304705,0.27012656,0.00207171,0.01904143,1.14681479,1.10777124,0.76981524
-4.85942971,1.82776430,0.27442202,0.00209666,0.01871384,1.14224885,1.11955794,0.77132901
-4.85342671,1.82924006,0.27743833,0.00211926,0.01851822,1.13576815,1.12805450,0.77112653
-4.84742371,1.82731440,0.27914378,0.00213910,0.01844420,1.12735740,1.13318624,0.76917771
-4.84142071,1.82186271,0.27953113,0.00215572,0.01847909,1.11701828,1.13491753,0.76547480
-4.83541771,1.81279627,0.27861613,0.00216868,0.01860833,1.10476952,1.13324919,0.76003136
-4.82941471,1.80006145,0.27643552,0.00217755,0.01881591,1.09064620,1.12821499,0.75288040
-4.82341171,1.78363806,0.27304443,0.00218190,0.01908481,1.07469834,1.11987763,0.74407214
-4.81740870,1.76353744,0.26851358,0.00218132,0.01939753,1.05698932,1.10832444,0.73367146
-4.81140570,1.73980055,0.26292620,0.00217545,0.01973650,1.03759419,1.09366336,0.72175541
-4.80540270,1.71249667,0.25637507,0.00216396,0.02008459,1.01659829,1.07601944,0.70841097
-4.79939970,1.68172294,0.24895956,0.00214656,0.02042557,0.99409639,1.05553208,0.69373334
-4.79339670,1.64760494,0.24078298,0.00212305,0.02074454,0.97019250,1.03235331,0.67782475
-4.78739370,1.61029831,0.23195027,0.00209328,0.02102834,0.94500039,1.00664700,0.66079399
-4.78139070,1.56999122,0.22256602,0.00205720,0.02126593,0.91864474,0.97858902,0.64275646
-4.77538769,1.52690739,0.21273295,0.00201484,0.02144868,0.89126276,0.94836811,0.62383485
-4.76938469,1.48130915,0.20255071,0.00196637,0.02157057,0.86300613,0.91618728,0.60415996
-4.76338169,1.43349993,0.19211513,0.00191202,0.02162837,0.83404267,0.88226527,0.58387172
-4.75737869,1.38382577,0.18151768,0.00185217,0.02162166,0.80455768,0.84683781,0.56311996
-4.75137569,1.33267501,0.17084522,0.00178730,0.02155277,0.77475442,0.81015831,0.54206470
-4.74537269,1.28047602,0.16017984,0.00171800,0.02142660,0.74485340,0.77249759,0.52087583
-4.73936968,1.22769231,0.14959894,0.00164495,0.02125036,0.71509036,0.73414261,0.49973180
-4.73336668,1.17481516,0.13917513,0.00156892,0.02103321,0.68571270,0.69539372,0.47881746
-4.72736368,1.12235368,0.12897636,0.00149073,0.02078577,0.65697440,0.65656082,0.45832078
-4.72136068,1.07082262,0.11906587,0.00141126,0.02051961,0.62912952,0.61795818,0.43842870
-4.71535768,1.02072848,0.10950214,0.00133141,0.02024670,0.60242453,0.57989823,0.41932223
-4.70935468,0.97255446,0.10033891,0.00125206,0.01997880,0.57708989,0.54268477,0.40117099
-4.70335168,0.92674526,0.09162509,0.00117408,0.01972688,0.55333121,0.50660566,0.38412754
-4.69734867,0.88369234,0.08340484,0.00109829,0.01950057,0.53132064,0.47192569,0.36832188
-4.69134567,0.84372084,0.07571768,0.00102541,0.01930770,0.51118894,0.43887990,0.35385644
-4.68534267,0.80707869,0.06859874,0.00095609,0.01915387,0.49301882,0.40766777,0.34080192
-4.67933967,0.77392899,0.06207925,0.00089090,0.01904216,0.47683988,0.37844869,0.32919440
-4.67333667,0.74434588,0.05618718,0.00083025,0.01897297,0.46262577,0.35133893,0.31903379
-4.66733367,0.71831461,0.05094809,0.00077448,0.01894398,0.45029357,0.32641037,0.31028399
-4.66133067,0.69573569,0.04638627,0.00072380,0.01895023,0.43970575,0.30369098,0.30287474
-4.65532766,0.67643314,0.04252599,0.00067830,0.01898432,0.43067452,0.28316711,0.29670511
-4.64932466,0.66016650,0.03939294,0.00063800,0.01903679,0.42296853,0.26478744,0.29164865
-4.64332166,0.64664590,0.03701569,0.00060284,0.01909652,0.41632161,0.24846833,0.28755976
-4.63731866,0.63554961,0.03542723,0.00057269,0.01915124,0.41044302,0.23410032,0.28428115
-4.63131566,0.62654292,0.03466633,0.00054739,0.01918813,0.40502891,0.22155535,0.28165194
-4.62531266,0.61929754,0.03477874,0.00052675,0.01919436,0.39977428,0.21069442,0.27951592
-4.61930965,0.61351031,0.03581801,0.00051058,0.01915770,0.39438483,0.20137512,0.27772962
-4.61330665,0.60892026,0.03784593,0.00049872,0.01906705,0.38858826,0.19345881,0.27616970
-4.60730365,0.60532307,0.04093237,0.00049103,0.01891296,0.38214439,0.18681693,0.27473922
-4.60130065,0.60258199,0.04515452,0.00048743,0.01868796,0.37485358,0.18133623,0.27337247
-4.59529765,0.60063475,0.05059536,0.00048785,0.01838695,0.36656327,0.17692265,0.27203811
-4.58929465,0.59949583,0.05734142,0.00049233,0.01800732,0.35717216,0.17350368,0.27074031
-4.58329165,0.59925413,0.06547971,0.00050090,0.01754908,0.34663215,0.17102912,0.26951796
-4.57728864,0.60006586,0.07509396,0.00051367,0.01701477,0.33494781,0.16947028,0.26844185
-4.57128564,0.60214316,0.08626014,0.00053076,0.01640932,0.32217369,0.16881767,0.26761000
-4.56528264,0.60573892,0.09904143,0.00055230,0.01573983,0.30840967,0.16907737,0.26714143
-4.55927964,0.61112856,0.11348282,0.00057843,0.01501521,0.29379461,0.17026643,0.26716850
-4.55327664,0.61858985,0.12960558,0.00060921,0.01424580,0.27849879,0.17240733,0.26782854
-4.54727364,0.62838167,0.14740171,0.00064470,0.01344294,0.26271553,0.17552220,0.26925484
-4.54127064,0.64072294,0.16682893,0.00068484,0.01261854,0.24665249,0.17962681,0.27156784
-4.53526763,0.65577302,0.18780619,0.00072950,0.01178462,0.23052305,0.18472502,0.27486672
-4.52926463,0.67361447,0.21021031,0.00077841,0.01095293,0.21453829,0.19080369,0.27922203
-4.52326163,0.69423938,0.23387383,0.00083117,0.01013455,0.19889978,0.19782873,0.28466975
-4.51725863,0.71754013,0.25858445,0.00088726,0.00933960,0.18379358,0.20574228,0.29120698
-4.51125563,0.74330502,0.28408621,0.00094600,0.00857704,0.16938567,0.21446133,0.29878979
-4.50525263,0.77121949,0.31008261,0.00100659,0.00785442,0.15581886,0.22387794,0.30733311
-4.49924962,0.80087282,0.33624158,0.00106809,0.00717790,0.14321129,0.23386101,0.31671286
-4.49324662,0.83177020,0.36220239,0.00112946,0.00655215,0.13165641,0.24425963,0.32677022
-4.48724362,0.86334970,0.38758432,0.00118960,0.00598047,0.12122443,0.25490783,0.33731779
-4.48124062,0.89500352,0.41199667,0.00124733,0.00546487,0.11196493,0.26563054,0.34814742
-4.47523762,0.92610228,0.43504998,0.00130149,0.00500625,0.10391051,0.27625045,0.35903921
-4.46923462,0.95602150,0.45636779,0.00135092,0.00460462,0.09708111,0.28659542,0.36977132
-4.46323162,0.98416865,0.47559856,0.00139455,0.00425931,0.09148886,0.29650604,0.38013004
-4.45722861,1.01000962,0.49242721,0.00143139,0.00396920,0.08714298,0.30584303,0.38991951
-4.45122561,1.03309311,0.50658558,0.00146062,0.00373297,0.08405452,0.31449382,0.39897072
-4.44522261,1.05307168,0.51786150,0.00148158,0.00354932,0.08224074,0.32237826,0.40714916
-4.43921961,1.06971831,0.52610585,0.00149380,0.00341712,0.08172869,0.32945283,0.41436076
-4.43321661,1.08293757,0.53123731,0.00149706,0.00333563,0.08255787,0.33571325,0.42055585
-4.42721361,1.09277072,0.53324447,0.00149135,0.00330454,0.08478184,0.34119520,0.42573076
-4.42121061,1.09939430,0.53218537,0.00147689,0.00332407,0.08846846,0.34597309,0.42992716
-4.41520760,1.10311242,0.52818423,0.00145415,0.00339500,0.09369883,0.35015694,0.43322901
-4.40920460,1.10434274,0.52142574,0.00142379,0.00351858,0.10056482,0.35388732,0.43575733
-4.40320160,1.10359702,0.51214711,0.00138667,0.00369644,0.10916521,0.35732869,0.43766313
-4.39719860,1.10145698,0.50062831,0.00134379,0.00393049,0.11960058,0.36066138,0.43911871
-4.39119560,1.09854667,0.48718105,0.00129628,0.00422270,0.13196697,0.36407251,0.44030790
-4.38519260,1.09550260,0.47213693,0.00124536,0.00457492,0.14634874,0.36774638,0.44141578
-4.37918959,1.09294307,0.45583549,0.00119227,0.00498857,0.16281065,0.37185465,0.44261816
-4.37318659,1.09143810,0.43861259,0.00113823,0.00546447,0.18138965,0.37654688,0.44407172
-4.36718359,1.09148141,0.42078974,0.00108444,0.00600253,0.20208678,0.38194174,0.44590493
-4.36118059,1.09346559,0.40266479,0.00103200,0.00660151,0.22485942,0.38811950,0.44821043
-4.35517759,1.09766184,0.38450427,0.00098186,0.00725884,0.24961445,0.39511597,0.45103915
-4.34917459,1.10420487,0.36653776,0.00093487,0.00797040,0.27620279,0.40291825,0.45439637
-4.34317159,1.11308387,0.34895423,0.00089167,0.00873038,0.30441559,0.41146255,0.45824000
-4.33716858,1.12413979,0.33190051,0.00085272,0.00953129,0.33398245,0.42063422,0.46248112
-4.33116558,1.13706900,0.31548167,0.00081830,0.01036388,0.36457214,0.43026981,0.46698658
-4.32516258,1.15143323,0.29976317,0.00078849,0.01121724,0.39579575,0.44016144,0.47158372
-4.31915958,1.16667527,0.28477449,0.00076320,0.01207900,0.42721260,0.45006295,0.47606687
-4.31315658,1.18213965,0.27051390,0.00074217,0.01293549,0.45833867,0.45969792,0.48020526
-4.30715358,1.19709752,0.25695404,0.00072500,0.01377212,0.48865756,0.46876896,0.48375211
