energy_ev,total_up,Fe_p_up,Fe_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-6.00000000,3.46288960,1.08186817,0.55356875,0.56021427,0.70543806,0.00287528,0.62782555,0.00442601,1.76214568
-5.99399700,3.38466328,1.05531457,0.54138482,0.54617637,0.68878923,0.00267241,0.61146437,0.00468654,1.72513942
-5.98799400,3.30892881,1.02922877,0.53033170,0.53466531,0.67161772,0.00248082,0.59534012,0.00499942,1.68914311
-5.98199100,3.23697471,1.00403188,0.52062742,0.52597273,0.65413142,0.00230274,0.57966036,0.00536492,1.65485581
-5.97598799,3.17014445,0.98014808,0.51248402,0.52040464,0.63656762,0.00214011,0.56466033,0.00578247,1.62298901
-5.96998499,3.10981170,0.95799601,0.50610367,0.51827806,0.61918887,0.00199456,0.55059998,0.00625063,1.59425145
-5.96398199,3.05734806,0.93797867,0.50167394,0.51991541,0.60227680,0.00186738,0.53775892,0.00676704,1.56933113
-5.95797899,3.01408473,0.92047221,0.49936242,0.52563653,0.58612435,0.00175955,0.52642956,0.00732850,1.54887498
-5.95197599,2.98126947,0.90581408,0.49931087,0.53574865,0.57102677,0.00167171,0.51690859,0.00793092,1.53346717
-5.94597299,2.96002108,0.89429098,0.50162940,0.55053485,0.55727163,0.00160416,0.50948732,0.00856945,1.52360692
-5.93996998,2.95128356,0.88612735,0.50639068,0.57024139,0.54512865,0.00155690,0.50444133,0.00923848,1.51968712
-5.93396698,2.95578243,0.88147498,0.51362488,0.59506463,0.53483953,0.00152962,0.50201983,0.00993176,1.52197477
-5.92796398,2.97398563,0.88040429,0.52331543,0.62513815,0.52660851,0.00152168,0.50243533,0.01064251,1.53059451
-5.92196098,3.00607121,0.88289796,0.53539601,0.66052091,0.52059406,0.00153218,0.50585418,0.01136348,1.54551612
-5.91595798,3.05190395,0.88884732,0.54974909,0.70118709,0.51690217,0.00155991,0.51238838,0.01208715,1.56654706
-5.90995498,3.11102250,0.89805180,0.56620611,0.74701833,0.51558146,0.00160342,0.52208913,0.01280578,1.59333056
-5.90395198,3.18263820,0.91022182,0.58454951,0.79779900,0.51662055,0.00166101,0.53494256,0.01351160,1.62534980
-5.89794897,3.26564621,0.92498504,0.60451658,0.85321498,0.51994771,0.00173075,0.55086779,0.01419691,1.66193814
-5.89194597,3.35864918,0.94189592,0.62580515,0.91285636,0.52543286,0.00181053,0.56971757,0.01485423,1.70229543
-5.88594297,3.45999264,0.96044832,0.64808088,0.97622407,0.53289186,0.00189807,0.59128158,0.01547642,1.74550973
-5.87993997,3.56781140,0.98009069,0.67098597,1.04274070,0.54209300,0.00199099,0.61529228,0.01605676,1.79058385
-5.87393697,3.68008497,1.00024339,0.69414900,1.11176498,0.55276523,0.00208683,0.64143316,0.01658913,1.83646558
-5.86793397,3.79470020,1.02031728,0.71719548,1.18260972,0.56460809,0.00218309,0.66934913,0.01706807,1.88208056
-5.86193097,3.90951862,1.03973307,0.73975867,1.25456237,0.57730257,0.00227732,0.69865859,0.01748887,1.92636638
-5.85592796,4.02244572,1.05794040,0.76149039,1.32690760,0.59052281,0.00236716,0.72896685,0.01784770,1.96830655
-5.84992496,4.13149945,1.07443609,0.78207114,1.39895076,0.60394788,0.00245037,0.75988013,0.01814162,2.00696288
-5.84392196,4.23487504,1.08878057,0.80121932,1.47004127,0.61727331,0.00252491,0.79101982,0.01836873,2.04150504
-5.83791896,4.33100336,1.10061200,0.81869904,1.53959484,0.63022182,0.00258899,0.82203608,0.01852816,2.07123599
-5.83191596,4.41860061,1.10965734,0.83432625,1.60711344,0.64255291,0.00264111,0.85262052,0.01862020,2.09561226
-5.82591296,4.49670682,1.11574007,0.84797283,1.67220204,0.65407072,0.00268010,0.88251703,0.01864626,2.11425830
-5.81990995,4.56471203,1.11878415,0.85956866,1.73458121,0.66463013,0.00270512,0.91153053,0.01860897,2.12697438
-5.81390695,4.62236854,1.11881410,0.86910135,1.79409494,0.67414054,0.00271573,0.93953306,0.01851214,2.13373774
-5.80790395,4.66978922,1.11595132,0.87661387,1.85071326,0.68256753,0.00271183,0.96646699,0.01836081,2.13469715
-5.80190095,4.70743161,1.11040688,0.88220000,1.90452926,0.68993197,0.00269371,0.99234508,0.01816117,2.13016107
-5.79589795,4.73606883,1.10247100,0.88599796,1.95575087,0.69630701,0.00266200,1.01724745,0.01792055,2.12058023
-5.78989495,4.75674839,1.09249989,0.88818248,2.00468732,0.70181281,0.00261763,1.04131544,0.01764732,2.10652530
-5.78389195,4.77074095,1.08090048,0.88895558,2.05173123,0.70660939,0.00256182,1.06474275,0.01735078,2.08866080
-5.77788894,4.77948106,1.06811374,0.88853658,2.09733671,0.71088794,0.00249601,1.08776405,0.01704102,2.06771645
-5.77188594,4.78450251,1.05459731,0.88715176,2.14199471,0.71486085,0.00242181,1.11064168,0.01672876,2.04445705
-5.76588294,4.78737109,1.04080812,0.88502409,2.18620648,0.71875105,0.00234096,1.13365100,0.01642512,2.01965234
-5.75987994,4.78961736,1.02718576,0.88236351,2.23045636,0.72278097,0.00225525,1.15706487,0.01614139,1.99404796
-5.75387694,4.79267227,1.01413714,0.87935812,2.27518494,0.72716170,0.00216646,1.18113818,0.01588877,1.96833859
-5.74787394,4.79780812,1.00202307,0.87616670,2.32076377,0.73208274,0.00207633,1.20609274,0.01567808,1.94314425
-5.74187094,4.80608697,0.99114700,0.87291278,2.36747268,0.73770278,0.00198651,1.23210362,0.01551949,1.91899063
-5.73586793,4.81831836,0.98174652,0.86968046,2.41548040,0.74414180,0.00189849,1.25928702,0.01542215,1.89629382
-5.72986493,4.83502783,0.97398742,0.86651220,2.46482950,0.75147494,0.00181359,1.28769060,0.01539397,1.87534996
-5.72386193,4.85643686,0.96796070,0.86340838,2.51542594,0.75972819,0.00173294,1.31728634,0.01544126,1.85632988
-5.71785893,4.88245491,0.96368231,0.86032881,2.56703397,0.76887615,0.00165745,1.34796651,0.01556854,1.83927862
-5.71185593,4.91268329,0.96109544,0.85719588,2.61927616,0.77884184,0.00158777,1.37954262,0.01577824,1.82411962
-5.70585293,4.94643045,0.96007521,0.85389919,2.67163896,0.78949852,0.00152437,1.41174761,0.01607056,1.81066313
-5.69984992,4.98273771,0.96043539,0.85030142,2.72348347,0.80067351,0.00146745,1.44424111,0.01644336,1.79861838
-5.69384692,5.02041415,0.96193687,0.84624506,2.77406101,0.81215365,0.00141704,1.47661758,0.01689207,1.78760874
-5.68784392,5.05807932,0.96429742,0.84155980,2.82253322,0.82369221,0.00137294,1.50841699,0.01740970,1.77718934
-5.68184092,5.09421177,0.96720241,0.83607015,2.86799585,0.83501707,0.00133480,1.53913766,0.01798695,1.76686630
-5.67583792,5.12720186,0.97031612,0.82960305,2.90950570,0.84583962,0.00130212,1.56825085,0.01861239,1.75611703
-5.66983492,5.15540680,0.97329325,0.82199514,2.94610969,0.85586417,0.00127427,1.59521645,0.01927267,1.74441074
-5.66383192,5.17720614,0.97579036,0.81309953,2.97687528,0.86479753,0.00125054,1.61949928,0.01995286,1.73122866
-5.65782891,5.19105584,0.97747681,0.80279175,3.00092115,0.87235826,0.00123015,1.64058541,0.02063685,1.71608332
-5.65182591,5.19553934,0.97804510,0.79097485,3.01744720,0.87828550,0.00121231,1.65799795,0.02130776,1.69853639
-5.64582291,5.18941416,0.97722023,0.77758348,3.02576295,0.88234689,0.00119622,1.67131175,0.02194847,1.67821468
-5.63981991,5.17165261,0.97476806,0.76258687,3.02531316,0.88434548,0.00118111,1.68016653,0.02254206,1.65482392
-5.63381691,5.14147584,0.97050234,0.74599081,3.01570014,0.88412539,0.00116628,1.68427809,0.02307240,1.62815996
-5.62781391,5.09838016,0.96429048,0.72783850,2.99670163,0.88157613,0.00115110,1.68344722,0.02352457,1.59811737
-5.62181091,5.04215542,0.95605786,0.70821047,2.96828403,0.87663552,0.00113506,1.67756613,0.02388542,1.56469513
-5.61580790,4.97289503,0.94579073,0.68722350,2.93061016,0.86929115,0.00111778,1.66662229,0.02414387,1.52799951
-5.60980490,4.89099788,0.93353764,0.66502884,2.88404166,0.85958056,0.00109899,1.65069961,0.02429138,1.48824409
-5.60380190,4.79716227,0.91940952,0.64180959,2.82913571,0.84759005,0.00107862,1.62997711,0.02432212,1.44574699
-5.59779890,4.69237256,0.90357834,0.61777757,2.76663647,0.83345243,0.00105671,1.60472529,0.02423318,1.40092565
-5.59179590,4.57787914,0.88627451,0.59316969,2.69746135,0.81734376,0.00103349,1.57530028,0.02402464,1.35428906
-5.58579290,4.45517266,0.86778305,0.56824389,2.62268291,0.79947929,0.00100932,1.54213627,0.02369956,1.30642801
-5.57978989,4.32595339,0.84843869,0.54327485,2.54350667,0.78010874,0.00098473,1.50573648,0.02326380,1.25800341
-5.57378689,4.19209669,0.82861987,0.51854949,2.46124595,0.75951115,0.00096036,1.46666287,0.02272586,1.20973309
-5.56778389,4.05561558,0.80874187,0.49436232,2.37729420,0.73798936,0.00093696,1.42552524,0.02209653,1.16237733
-5.56178089,3.91862128,0.78924903,0.47101073,2.29309584,0.71586438,0.00091537,1.38296967,0.02138858,1.11672340
-5.55577789,3.78328252,0.77060627,0.44879027,2.21011620,0.69346956,0.00089647,1.33966683,0.02061630,1.07356953
-5.54977489,3.65178437,0.75328979,0.42798993,2.12981153,0.67114482,0.00088120,1.29630027,0.01979506,1.03370828
-5.54377189,3.52628706,0.73777730,0.40888743,2.05359936,0.64923092,0.00087046,1.25355485,0.01894088,0.99790990
-5.53776888,3.40888552,0.72453764,0.39174458,1.98283016,0.62806373,0.00086512,1.21210549,0.01806991,0.96690565
-5.53176588,3.30156978,0.71401995,0.37680271,1.91876049,0.60796868,0.00086599,1.17260626,0.01719807,0.94137139
-5.52576288,3.20618680,0.70664264,0.36427812,1.86252819,0.58925531,0.00087376,1.13567995,0.01634057,0.92191168
-5.51975988,3.12440410,0.70278217,0.35435779,1.81512993,0.57221185,0.00088897,1.10190809,0.01551160,0.90904455
-5.51375688,3.05767548,0.70276189,0.34719505,1.77740138,0.55710020,0.00091202,1.07182158,0.01472399,0.90318722
-5.50775388,3.00720940,0.70684129,0.34290566,1.75000048,0.54415095,0.00094311,1.04589196,0.01398896,0.90464302
-5.50175088,2.97394065,0.71520579,0.34156407,1.73339382,0.53355885,0.00098223,1.02452336,0.01331596,0.91358987
-5.49574787,2.95850582,0.72795751,0.34320009,1.72784670,0.52547873,0.00102914,1.00804549,0.01271250,0.93007050
-5.48974487,2.96122350,0.74510736,0.34779617,1.73341711,0.52002191,0.00108341,0.99670766,0.01218413,0.95398495
-5.48374187,2.98207995,0.76656886,0.35528520,1.74995386,0.51725346,0.00114434,0.99067411,0.01173437,0.98508564
-5.47773887,3.02072119,0.79215400,0.36554920,1.77709921,0.51719020,0.00121104,0.99002092,0.01136479,1.02297536
-5.47173587,3.07645221,0.82157158,0.37841891,1.81429636,0.51979987,0.00128242,0.99473473,0.01107508,1.06710860
-5.46573287,3.14824412,0.85442824,0.39367445,1.86080166,0.52500129,0.00135721,1.00471334,0.01086318,1.11679641
-5.45972986,3.23474972,0.89023251,0.41104720,1.91570182,0.53266591,0.00143398,1.01976860,0.01072540,1.17121514
-5.45372686,3.33432777,0.92840199,0.43022288,1.97793586,0.54262056,0.00151120,1.03963137,0.01065666,1.22941902
-5.44772386,3.44507596,0.96827355,0.45084608,2.04632139,0.55465153,0.00158727,1.06395883,0.01065064,1.29035670
-5.44172086,3.56487204,1.00911668,0.47252600,2.11958472,0.56850984,0.00166055,1.09234373,0.01070003,1.35289139
-5.43571786,3.69142242,1.05014942,0.49484350,2.19639402,0.58391766,0.00172942,1.12432569,0.01079675,1.41582440
-5.42971486,3.82231691,1.09055684,0.51735938,2.27539441,0.60057556,0.00179233,1.15940386,0.01093221,1.47792150
-5.42371186,3.95508809,1.12951113,0.53962356,2.35524385,0.61817052,0.00184783,1.19705073,0.01109751,1.53794139
-5.41770885,4.08727328,1.16619301,0.56118511,2.43464851,0.63638413,0.00189464,1.23672644,0.01128372,1.59466553
-5.41170585,4.21647702,1.19981358,0.58160269,2.51239613,0.65490105,0.00193163,1.27789301,0.01148209,1.64692832
-5.40570285,4.34043164,1.22963577,0.60045526,2.58738601,0.67341694,0.00195793,1.32002788,0.01168430,1.69364669
-5.39969985,4.45705372,1.25499474,0.61735255,2.65865431,0.69164588,0.00197288,1.36263605,0.01188263,1.73384807
-5.39369685,4.56449395,1.27531634,0.63194503,2.72539338,0.70932677,0.00197609,1.40526039,0.01207018,1.76669565
-5.38769385,4.66117862,1.29013294,0.64393298,2.78696442,0.72622854,0.00196745,1.44748939,0.01224104,1.79151007
-5.38169085,4.74584089,1.29909608,0.65307437,2.84290257,0.74215382,0.00194709,1.48896227,0.01239040,1.80778672
-5.37568784,4.81754056,1.30198528,0.65919109,2.89291445,0.75694111,0.00191540,1.52937091,0.01251467,1.81520788
-5.36968484,4.87567177,1.29871294,0.66217358,2.93686816,0.77046523,0.00187302,1.56845878,0.01261156,1.81364941
-5.36368184,4.91995840,1.28932494,0.66198325,2.97477639,0.78263620,0.00182077,1.60601688,0.01268009,1.80318153
-5.35767884,4.95043752,1.27399704,0.65865303,3.00677350,0.79339656,0.00175967,1.64187698,0.01272060,1.78406387
-5.35167584,4.96743213,1.25302735,0.65228555,3.03308803,0.80271741,0.00169088,1.67590276,0.01273471,1.75673490
-5.34567284,4.97151453,1.22682512,0.64304945,3.05401196,0.81059345,0.00161565,1.70797930,0.01272518,1.72179619
-5.33966983,4.96346241,1.19589651,0.63117353,3.06986883,0.81703720,0.00153531,1.73800176,0.01269583,1.67999217
-5.33366683,4.94420995,1.16082777,0.61693929,3.08098218,0.82207301,0.00145120,1.76586405,0.01265136,1.63218623
-5.32766383,4.91479643,1.12226672,0.60067194,3.08764645,0.82573099,0.00136465,1.79144821,0.01259716,1.57933400
-5.32166083,4.87631490,1.08090325,0.58273023,3.09010181,0.82804142,0.00127695,1.81461543,0.01253906,1.52245496
-5.31565783,4.82986345,1.03744950,0.56349557,3.08851448,0.82902982,0.00118929,1.83519924,0.01248311,1.46260333
-5.30965483,4.77650125,0.99262061,0.54336077,3.08296351,0.82871315,0.00110279,1.85300156,0.01243533,1.40083931
-5.30365183,4.71721129,0.94711657,0.52271880,3.07343488,0.82709716,0.00101841,1.86779194,0.01240145,1.33820170
-5.29764882,4.65287134,0.90160581,0.50195205,3.05982300,0.82417520,0.00093700,1.87931013,0.01238665,1.27568268
-5.29164582,4.58423391,0.85671106,0.48142230,3.04193955,0.81992840,0.00085925,1.88727210,0.01239537,1.21420558
-5.28564282,4.51191572,0.81299763,0.46146193,3.01952887,0.81432731,0.00078569,1.89137905,0.01243103,1.15460611
-5.27963982,4.43639645,0.77096447,0.44236648,2.99228900,0.80733469,0.00071673,1.89132917,0.01249592,1.09761754
-5.27363682,4.35802607,0.73103798,0.42438879,2.95989685,0.79890944,0.00065262,1.88683128,0.01259104,1.04386007
-5.26763382,4.27703958,0.69356856,0.40773493,2.92203593,0.78901120,0.00059349,1.87761989,0.01271600,0.99383427
-5.26163082,4.19357776,0.65882963,0.39256185,2.87842501,0.77760544,0.00053934,1.86347040,0.01286903,0.94791868
-5.25562781,4.10771199,0.62701903,0.37897683,2.82884568,0.76466861,0.00049007,1.84421404,0.01304693,0.90637111
-5.24962481,4.01947139,0.59826223,0.36703860,2.77316745,0.75019303,0.00044551,1.81975116,0.01324518,0.86933339
-5.24362181,3.92887041,0.57261723,0.35675990,2.71136872,0.73419123,0.00040541,1.79006253,0.01345809,0.83683902
-5.23761881,3.83593497,0.55008057,0.34811148,2.64355243,0.71669939,0.00036946,1.75521763,0.01367890,0.80882318
-5.23161581,3.74072573,0.53059425,0.34102704,2.56995565,0.69777974,0.00033732,1.71537966,0.01390005,0.78513457
-5.22561281,3.64335714,0.51405305,0.33540903,2.49095253,0.67752165,0.00030864,1.67080676,0.01411342,0.76554843
-5.21960980,3.54401144,0.50031201,0.33113496,2.40705061,0.65604155,0.00028305,1.62184953,0.01431056,0.74978031
-5.21360680,3.44294704,0.48919389,0.32806395,2.31888081,0.63348138,0.00026019,1.56894480,0.01448305,0.73749994
-5.20760380,3.34050111,0.48049627,0.32604322,2.22718172,0.61000603,0.00023970,1.51260603,0.01462272,0.72834476
-5.20160080,3.23708670,0.47399820,0.32491431,2.13277919,0.58579953,0.00022127,1.45341071,0.01472194,0.72193287
-5.19559780,3.13318485,0.46946639,0.32451883,2.03656229,0.56106054,0.00020458,1.39198559,0.01477393,0.71787485
-5.18959480,3.02933248,0.46666068,0.32470353,1.93945715,0.53599719,0.00018939,1.32899016,0.01477291,0.71578440
-5.18359180,2.92610700,0.46533900,0.32532454,1.84239974,0.51082152,0.00017543,1.26509935,0.01471434,0.71528747
-5.17758879,2.82410878,0.46526169,0.32625072,1.74630917,0.48574399,0.00016253,1.20098609,0.01459504,0.71602985
-5.17158579,2.72394245,0.46619520,0.32736617,1.65206250,0.46096807,0.00015050,1.13730461,0.01441330,0.71768326
-5.16558279,2.62619825,0.46791528,0.32857164,1.56047229,0.43668531,0.00013922,1.07467489,0.01416886,0.71994968
-5.15957979,2.53143413,0.47020967,0.32978515,1.47226754,0.41307104,0.00012857,1.01366908,0.01386294,0.72256429
-5.15357679,2.44015971,0.47288020,0.33094179,1.38807870,0.39028081,0.00011848,0.95480010,0.01349817,0.72529690
-5.14757379,2.35282242,0.47574456,0.33199269,1.30842710,0.36844773,0.00010889,0.89851286,0.01307842,0.72795211
-5.14157079,2.26979655,0.47863751,0.33290351,1.23371882,0.34768068,0.00009976,0.84517815,0.01260872,0.73036829
-5.13556778,2.19137523,0.48141174,0.33365241,1.16424284,0.32806347,0.00009107,0.79508926,0.01209499,0.73241558
-5.12956478,2.11776561,0.48393830,0.33422768,1.10017327,0.30965482,0.00008281,0.74846118,0.01154390,0.73399318
-5.12356178,2.04908703,0.48610662,0.33462524,1.04157501,0.29248914,0.00007498,0.70543218,0.01096259,0.73502596
-5.11755878,1.98537203,0.48782415,0.33484613,0.98841228,0.27657797,0.00006757,0.66606749,0.01035851,0.73546074
-5.11155578,1.92656987,0.48901572,0.33489405,0.94055949,0.26191192,0.00006060,0.63036469,0.00973912,0.73526241
-5.10555278,1.87255218,0.48962256,0.33477318,0.89781347,0.24846300,0.00005408,0.59826039,0.00911179,0.73440997
-5.09954977,1.82312030,0.48960104,0.33448629,0.85990670,0.23618730,0.00004800,0.56963785,0.00848350,0.73289282
-5.09354677,1.77801398,0.48892125,0.33403322,0.82652063,0.22502762,0.00004237,0.54433510,0.00786081,0.73070732
-5.08754377,1.73692077,0.48756547,0.33340982,0.79729881,0.21491625,0.00003719,0.52215328,0.00724963,0.72785378
-5.08154077,1.69948611,0.48552653,0.33260732,0.77185913,0.20577761,0.00003245,0.50286475,0.00665519,0.72433404
-5.07553777,1.66532339,0.48280622,0.33161218,0.74980501,0.19753066,0.00002815,0.48622084,0.00608196,0.72014960
-5.06953477,1.63402397,0.47941379,0.33040631,0.73073523,0.19009117,0.00002427,0.47195903,0.00553362,0.71530045
-5.06353177,1.60516690,0.47536462,0.32896777,0.71425231,0.18337371,0.00002080,0.45980940,0.00501308,0.70978452
-5.05752876,1.57832818,0.47067905,0.32727173,0.69996943,0.17729331,0.00001772,0.44950023,0.00452246,0.70359783
-5.05152576,1.55308948,0.46538160,0.32529176,0.68751592,0.17176690,0.00001500,0.44076297,0.00406319,0.69673523
-5.04552276,1.52904633,0.45950037,0.32300134,0.67654151,0.16671456,0.00001261,0.43333631,0.00363602,0.68919174
-5.03951976,1.50581578,0.45306688,0.32037552,0.66671953,0.16206042,0.00001054,0.42696973,0.00324111,0.68096433
-5.03351676,1.48304363,0.44611621,0.31739263,0.65774926,0.15773347,0.00000875,0.42142637,0.00287814,0.67205422
-5.02751376,1.46041108,0.43868745,0.31403608,0.64935760,0.15366825,0.00000721,0.41648554,0.00254633,0.66246935
-5.02151076,1.43764105,0.43082446,0.31029606,0.64130035,0.14980530,0.00000591,0.41194484,0.00224458,0.65222720
-5.01550775,1.41450402,0.42257683,0.30617119,0.63336326,0.14609166,0.00000481,0.40762203,0.00197150,0.64135751
-5.00950475,1.39082334,0.41400099,0.30166998,0.62536289,0.14248125,0.00000389,0.40335664,0.00172553,0.62990504
-5.00350175,1.36647993,0.40516135,0.29681209,0.61714740,0.13893514,0.00000312,0.39901156,0.00150495,0.61793209
-4.99749875,1.34141613,0.39613144,0.29162928,0.60859734,0.13542187,0.00000249,0.39447422,0.00130798,0.60552050
-4.99149575,1.31563856,0.38699469,0.28616608,0.59962623,0.13191760,0.00000197,0.38965776,0.00113281,0.59277328
-4.98549275,1.28921962,0.37784506,0.28048001,0.59018099,0.12840626,0.00000155,0.38450174,0.00097765,0.57981533
-4.97948974,1.26229740,0.36878706,0.27464140,0.58024194,0.12487947,0.00000121,0.37897254,0.00084074,0.56679341
-4.97348674,1.23507367,0.35993533,0.26873269,0.56982231,0.12133649,0.00000094,0.37306323,0.00072038,0.55387503
-4.96748374,1.20780970,0.35141339,0.26284718,0.55896705,0.11778381,0.00000073,0.36679282,0.00061498,0.54124624
-4.96148074,1.18081980,0.34335185,0.25708731,0.54775080,0.11423472,0.00000056,0.36020480,0.00052302,0.52910825
-4.95547774,1.15446232,0.33588568,0.25156229,0.53627489,0.11070853,0.00000042,0.35336499,0.00044308,0.51767290
-4.94947474,1.12912838,0.32915089,0.24638531,0.52466336,0.10722965,0.00000032,0.34635850,0.00037386,0.50715697
-4.94347174,1.10522827,0.32328047,0.24167022,0.51305803,0.10382652,0.00000024,0.33928600,0.00031416,0.49777556
-4.93746873,1.08317611,0.31839981,0.23752789,0.50161262,0.10053018,0.00000018,0.33225930,0.00026288,0.48973463
-4.93146573,1.06337302,0.31462179,0.23406225,0.49048625,0.09737292,0.00000013,0.32539634,0.00021900,0.48322307
-4.92546273,1.04618971,0.31204166,0.23136630,0.47983637,0.09438664,0.00000010,0.31881585,0.00018163,0.47840457
-4.91945973,1.03194896,0.31073210,0.22951813,0.46981161,0.09160131,0.00000007,0.31263186,0.00014993,0.47540968
-4.91345673,1.02090907,0.31073859,0.22857719,0.46054479,0.08904339,0.00000005,0.30694826,0.00012317,0.47432845
-4.90745373,1.01324898,0.31207545,0.22858104,0.45214643,0.08673441,0.00000004,0.30185374,0.00010069,0.47520412
-4.90145073,1.00905590,0.31472278,0.22954261,0.44469924,0.08468968,0.00000003,0.29741739,0.00008189,0.47802812
-4.89544772,1.00831632,0.31862457,0.23144838,0.43825369,0.08291731,0.00000002,0.29368512,0.00006626,0.48273687
-4.88944472,1.01091086,0.32368806,0.23425738,0.43282525,0.08141749,0.00000001,0.29067706,0.00005333,0.48921058
-4.88344172,1.01661343,0.32978464,0.23790121,0.42839309,0.08018215,0.00000001,0.28838631,0.00004268,0.49727418
-4.87743872,1.02509498,0.33675211,0.24228521,0.42490064,0.07919496,0.00000001,0.28677882,0.00003397,0.50670055
-4.87143572,1.03593167,0.34439853,0.24729052,0.42225786,0.07843176,0.00000000,0.28579457,0.00002689,0.51721594
-4.86543272,1.04861730,0.35250725,0.25277731,0.42034509,0.07786127,0.00000000,0.28535004,0.00002115,0.52850746
-4.85942971,1.06257934,0.36084325,0.25858877,0.41901828,0.07744622,0.00000000,0.28534164,0.00001655,0.54023222
-4.85342671,1.07719795,0.36916020,0.26455580,0.41811531,0.07714470,0.00000000,0.28565013,0.00001286,0.55202794
-4.84742371,1.09182696,0.37720816,0.27050230,0.41746301,0.07691169,0.00000000,0.28614553,0.00000994,0.56352435
-4.84142071,1.10581581,0.38474142,0.27625060,0.41688448,0.07670081,0.00000000,0.28669248,0.00000763,0.57435501
-4.83541771,1.11853145,0.39152628,0.28162696,0.41620624,0.07646596,0.00000000,0.28715566,0.00000583,0.58416885
-4.82941471,1.12937906,0.39734810,0.28646684,0.41526496,0.07616309,0.00000000,0.28740487,0.00000442,0.59264108
-4.82341171,1.13782055,0.40201771,0.29061965,0.41391320,0.07575168,0.00000000,0.28731974,0.00000333,0.59948275
-4.81740870,1.14339022,0.40537648,0.29395284,0.41202405,0.07519611,0.00000000,0.28679362,0.00000249,0.60444875
-4.81140570,1.14570666,0.40730016,0.29635520,0.40949439,0.07446677,0.00000000,0.28573666,0.00000185,0.60734375
-4.80540270,1.14448070,0.40770117,0.29773907,0.40624670,0.07354084,0.00000000,0.28407784,0.00000137,0.60802600
-4.79939970,1.13951915,0.40652937,0.29804172,0.40222938,0.07240273,0.00000000,0.28176602,0.00000101,0.60640886
-4.79339670,1.13072442,0.40377134,0.29722557,0.39741578,0.07104427,0.00000000,0.27876994,0.00000073,0.60246011
-4.78739370,1.11809030,0.39944829,0.29527758,0.39180192,0.06946450,0.00000000,0.27507733,0.00000053,0.59619922
-4.78139070,1.10169453,0.39361280,0.29220772,0.38540342,0.06766922,0.00000000,0.27069329,0.00000038,0.58769284
-4.77538769,1.08168871,0.38634465,0.28804682,0.37825170,0.06567026,0.00000000,0.26563801,0.00000027,0.57704895
-4.76938469,1.05828638,0.37774597,0.28284388,0.37038991,0.06348465,0.00000000,0.25994412,0.00000019,0.56440992
-4.76338169,1.03175015,0.36793611,0.27666303,0.36186889,0.06113356,0.00000000,0.25365391,0.00000014,0.54994511
-4.75737869,1.00237844,0.35704640,0.26958038,0.35274333,0.05864124,0.00000000,0.24681646,0.00000010,0.53384333
-4.75137569,0.97049295,0.34521521,0.26168090,0.34306856,0.05603390,0.00000000,0.23948507,0.00000007,0.51630546
-4.74537269,0.93642705,0.33258341,0.25305547,0.33289803,0.05333873,0.00000000,0.23171498,0.00000005,0.49753789
-4.73936968,0.90051589,0.31929046,0.24379824,0.32228154,0.05058289,0.00000000,0.22356149,0.00000003,0.47774661
-4.73336668,0.86308836,0.30547128,0.23400435,0.31126443,0.04779276,0.00000000,0.21507863,0.00000002,0.45713250
-4.72736368,0.82446106,0.29125388,0.22376812,0.29988753,0.04499319,0.00000000,0.20631828,0.00000001,0.43588768
-4.72136068,0.78493432,0.27675781,0.21318166,0.28818780,0.04220707,0.00000000,0.19732982,0.00000001,0.41419299
-4.71535768,0.74478997,0.26209327,0.20233382,0.27619955,0.03945494,0.00000000,0.18816012,0.00000001,0.39221655
-4.70935468,0.70429070,0.24736098,0.19130960,0.26395607,0.03675482,0.00000000,0.17885385,0.00000000,0.37011317
-4.70335168,0.66368063,0.23265240,0.18018975,0.25149132,0.03412211,0.00000000,0.16945407,0.00000000,0.34802455
-4.69734867,0.62318659,0.21805039,0.16905064,0.23884171,0.03156971,0.00000000,0.16000279,0.00000000,0.32607991
-4.69134567,0.58301991,0.20363004,0.15796420,0.22604759,0.02910811,0.00000000,0.15054160,0.00000000,0.30439704
-4.68534267,0.54337812,0.18945958,0.14699797,0.21315432,0.02674561,0.00000000,0.14111216,0.00000000,0.28308333
-4.67933967,0.50444654,0.17560120,0.13621508,0.20021300,0.02448857,0.00000000,0.13175654,0.00000000,0.26223687
-4.67333667,0.46639930,0.16211176,0.12567420,0.18728053,0.02234160,0.00000000,0.12251726,0.00000000,0.24194727
-4.66733367,0.42939975,0.14904326,0.11542944,0.17441913,0.02030787,0.00000000,0.11343719,0.00000000,0.22229625
-4.66133067,0.39360031,0.13644313,0.10553011,0.16169546,0.01838931,0.00000000,0.10455910,0.00000000,0.20335792
-4.65532766,0.35914161,0.12435421,0.09602044,0.14917909,0.01658676,0.00000000,0.09592508,0.00000000,0.18519880
-4.64932466,0.32615126,0.11281461,0.08693926,0.13694080,0.01490018,0.00000000,0.08757575,0.00000000,0.16787747
-4.64332166,0.29474214,0.10185734,0.07831962,0.12505061,0.01332876,0.00000000,0.07954940,0.00000000,0.15144416
-4.63731866,0.26501067,0.09150996,0.07018848,0.11357568,0.01187097,0.00000000,0.07188107,0.00000000,0.13594017
