energy_ev,total_up,Au_p_up,Au_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-5.76588294,5.20276520,0.73750322,3.62743263,0.03701433,0.07334399,0.25290767,0.98789651
-5.75987994,5.40870320,0.73478937,3.79624683,0.03773293,0.07782454,0.26659024,1.00883064
-5.75387694,5.64659246,0.73378752,3.99098608,0.03844692,0.08247543,0.28102428,1.03369827
-5.74787394,5.91355455,0.73426976,4.20960925,0.03915057,0.08724445,0.29600269,1.06203654
-5.74187094,6.20636557,0.73601509,4.44979465,0.03983986,0.09207595,0.31130147,1.09334194
-5.73586793,6.52149748,0.73881316,4.70896371,0.04051251,0.09691194,0.32668494,1.12707989
-5.72986493,6.85516775,0.74246719,4.98431218,0.04116790,0.10169330,0.34191152,1.16269462
-5.72386193,7.20339738,0.74679619,5.27284913,0.04180702,0.10636118,0.35673995,1.19961933
-5.71785893,7.56207675,0.75163672,5.57144381,0.04243227,0.11085846,0.37093572,1.23728629
-5.71185593,7.92703857,0.75684418,5.87687958,0.04304735,0.11513129,0.38427758,1.27513698
-5.70585293,8.29413652,0.76229382,6.18591416,0.04365701,0.11913062,0.39656384,1.31263196
-5.69984992,8.65932771,0.76788150,6.49534455,0.04426685,0.12281372,0.40761833,1.34926036
-5.69384692,9.01875676,0.77352427,6.80207485,0.04488307,0.12614549,0.41729567,1.38454879
-5.68784392,9.36883883,0.77916070,7.10318484,0.04551216,0.12909965,0.42548585,1.41806960
-5.68184092,9.70633888,0.78475113,7.39599681,0.04616068,0.13165971,0.43211769,1.44944809
-5.67583792,10.02844407,0.79027759,7.67813816,0.04683490,0.13381961,0.43716118,1.47836867
-5.66983492,10.33282658,0.79574349,7.94759713,0.04754052,0.13558401,0.44062851,1.50457975
-5.66383192,10.61769380,0.80117290,8.20276918,0.04828241,0.13696828,0.44257379,1.52789711
-5.65782891,10.88182365,0.80660949,8.44249177,0.04906427,0.13799812,0.44309132,1.54820570
-5.65182591,11.12458287,0.81211488,8.66606560,0.04988841,0.13870875,0.44231247,1.56545966
-5.64582291,11.34592674,0.81776665,8.87326085,0.05075550,0.13914390,0.44040135,1.57968062
-5.63981991,11.54637932,0.82365564,9.06430739,0.05166445,0.13935437,0.43754926,1.59095400
-5.63381691,11.72699415,0.82988290,9.23986864,0.05261222,0.13939650,0.43396809,1.59942361
-5.62781391,11.88929590,0.83655609,9.40099941,0.05359386,0.13933032,0.42988308,1.60528439
-5.62181091,12.03520438,0.84378555,9.54908856,0.05460251,0.13921775,0.42552493,1.60877362
-5.61580790,12.16694304,0.85168010,9.68578814,0.05562951,0.13912068,0.42112171,1.61016058
-5.60980490,12.28693484,0.86034269,9.81293121,0.05666465,0.13909914,0.41689082,1.60973528
-5.60380190,12.39768897,0.86986613,9.93244111,0.05769641,0.13920961,0.41303122,1.60779628
-5.59779890,12.50168252,0.88032894,10.04623532,0.05871234,0.13950346,0.40971634,1.60463827
-5.59179590,12.60124133,0.89179170,10.15612763,0.05969943,0.14002573,0.40708788,1.60053971
-5.58579290,12.69842492,0.90429376,10.26373226,0.06064456,0.14081404,0.40525069,1.59575117
-5.57978989,12.79491993,0.91785082,10.37037382,0.06153495,0.14189791,0.40426904,1.59048476
-5.57378689,12.89194660,0.93245309,10.47700688,0.06235855,0.14329829,0.40416438,1.58490519
-5.56778389,12.99018251,0.94806453,10.58414867,0.06310447,0.14502742,0.40491463,1.57912296
-5.56178089,13.08970701,0.96462284,10.69182796,0.06376326,0.14708890,0.40645516,1.57318992
-5.55577789,13.18996923,0.98204040,10.79955279,0.06432715,0.14947803,0.40868138,1.56709759
-5.54977489,13.28978157,1.00020602,10.90629876,0.06479026,0.15218229,0.41145275,1.56077829
-5.54377189,13.38733961,1.01898744,11.01051931,0.06514853,0.15518197,0.41459819,1.55410920
-5.53776888,13.48026839,1.03823439,11.11017804,0.06539976,0.15845084,0.41792265,1.54691911
-5.53176588,13.56569373,1.05778198,11.20280263,0.06554334,0.16195691,0.42121446,1.53899756
-5.52576288,13.64033644,1.07745438,11.28555892,0.06558009,0.16566316,0.42425327,1.53010609
-5.51975988,13.70062613,1.09706847,11.35534292,0.06551184,0.16952828,0.42681826,1.51999091
-5.51375688,13.74283059,1.11643723,11.40888765,0.06534112,0.17350725,0.42869613,1.50839645
-5.50775388,13.76319581,1.13537288,11.44288114,0.06507077,0.17755202,0.42968880,1.49507912
-5.50175088,13.75809161,1.15368944,11.45409148,0.06470355,0.18161205,0.42962016,1.47982054
-5.49574787,13.72415698,1.17120480,11.43949410,0.06424183,0.18563479,0.42834203,1.46243965
-5.48974487,13.65843980,1.18774220,11.39639665,0.06368732,0.18956624,0.42573868,1.44280308
-5.48374187,13.55852538,1.20313110,11.32255661,0.06304096,0.19335142,0.42173012,1.42083324
-5.47773887,13.42264864,1.21720769,11.21628690,0.06230279,0.19693495,0.41627384,1.39651390
-5.47173587,13.24978573,1.22981502,11.07654526,0.06147210,0.20026169,0.40936507,1.36989287
-5.46573287,13.03972130,1.24080298,10.90300363,0.06054755,0.20327741,0.40103568,1.34108182
-5.45972986,12.79308856,1.25002829,10.69609450,0.05952746,0.20592960,0.39135169,1.31025333
-5.45372686,12.51138078,1.25735475,10.45703193,0.05841023,0.20816841,0.38040972,1.27763532
-5.44772386,12.19693329,1.26265382,10.18780612,0.05719467,0.20994760,0.36833247,1.24350332
-5.44172086,11.85287673,1.26580573,9.89115112,0.05588057,0.21122562,0.35526359,1.20817093
-5.43571786,11.48306319,1.26670116,9.57048664,0.05446908,0.21196666,0.34136213,1.17197903
-5.42971486,11.09196777,1.26524353,9.22983567,0.05296313,0.21214179,0.32679683,1.13528430
-5.42371186,10.68456932,1.26135190,8.87372077,0.05136783,0.21172994,0.31174055,1.09844756
-5.41770885,10.26621470,1.25496423,8.50704273,0.04969070,0.21071887,0.29636501,1.06182252
-5.41170585,9.84247140,1.24604107,8.13494589,0.04794181,0.20910586,0.28083605,1.02574532
-5.40570285,9.41897410,1.23456919,7.76267511,0.04613378,0.20689839,0.26530959,0.99052535
-5.39969985,9.00127050,1.22056516,7.39542969,0.04428168,0.20411438,0.24992830,0.95643761
-5.39369685,8.59467209,1.20407843,7.03821953,0.04240277,0.20078234,0.23481913,0.92371677
-5.38769385,8.20411498,1.18519377,6.69572889,0.04051613,0.19694113,0.22009166,0.89255321
-5.38169085,7.83403569,1.16403278,6.37219258,0.03864214,0.19263951,0.20583728,0.86309083
-5.37568784,7.48826592,1.14075435,6.07128918,0.03680200,0.18793540,0.19212905,0.83542678
-5.36968484,7.16994963,1.11555389,5.79605465,0.03501705,0.18289487,0.17902229,0.80961273
-5.36368184,6.88148499,1.08866123,5.54881943,0.03330818,0.17759102,0.16655564,0.78565776
-5.35767884,6.62449236,1.06033735,5.33117069,0.03169522,0.17210258,0.15475263,0.76353236
-5.35167584,6.39980883,1.03086991,5.14394057,0.03019633,0.16651245,0.14362345,0.74317338
-5.34567284,6.20750858,1.00056767,4.98722006,0.02882750,0.16090616,0.13316698,0.72448964
-5.33966983,6.04694736,0.96975427,4.86039725,0.02760212,0.15537028,0.12337289,0.70736792
-5.33366683,5.91682846,0.93876121,4.76221763,0.02653062,0.14999091,0.11422368,0.69167897
-5.32766383,5.81528686,0.90792075,4.69086329,0.02562027,0.14485207,0.10569661,0.67728340
-5.32166083,5.73998749,0.87755859,4.64404715,0.02487500,0.14003435,0.09776549,0.66403715
-5.31565783,5.68823305,0.84798688,4.61911786,0.02429546,0.13561346,0.09040224,0.65179648
-5.30965483,5.65707677,0.81949764,4.61317061,0.02387903,0.13165904,0.08357818,0.64042213
-5.30365183,5.64343510,0.79235680,4.62315902,0.02362005,0.12823342,0.07726509,0.62978281
-5.29764882,5.64419588,0.76679913,4.64600344,0.02351003,0.12539058,0.07143599,0.61975787
-5.29164582,5.65631755,0.74302387,4.67869113,0.02353799,0.12317518,0.06606571,0.61023899
-5.28564282,5.67691572,0.72119149,4.71836453,0.02369082,0.12162160,0.06113124,0.60113128
-5.27963982,5.70333414,0.70142128,4.76239443,0.02395363,0.12075319,0.05661185,0.59235345
-5.27363682,5.73319788,0.68378985,4.80843570,0.02431020,0.12058153,0.05248918,0.58383747
-5.26763382,5.76444763,0.66833057,4.85446415,0.02474333,0.12110579,0.04874709,0.57552762
-5.26163082,5.79535491,0.65503382,4.89879432,0.02523529,0.12231231,0.04537156,0.56737918
-5.25562781,5.82451918,0.64384798,4.94007874,0.02576817,0.12417424,0.04235048,0.55935686
-5.24962481,5.85084860,0.63468119,4.97729044,0.02632419,0.12665146,0.03967348,0.55143308
-5.24362181,5.87352714,0.62740381,5.00969104,0.02688610,0.12969073,0.03733174,0.54358627
-5.23761881,5.89197140,0.62185157,5.03678789,0.02743739,0.13322615,0.03531787,0.53579933
-5.23161581,5.90578093,0.61782938,5.05828370,0.02796259,0.13717992,0.03362581,0.52805836
-5.22561281,5.91468603,0.61511585,5.07402281,0.02844749,0.14146352,0.03225073,0.52035161
-5.21960980,5.91849703,0.61346844,5.08393800,0.02887930,0.14597926,0.03118903,0.51266897
-5.21360680,5.91705863,0.61262930,5.08800155,0.02924686,0.15062221,0.03043831,0.50500178
-5.20760380,5.91021243,0.61233159,5.08618377,0.02954075,0.15528256,0.02999730,0.49734310
-5.20160080,5.89777001,0.61230639,5.07842156,0.02975340,0.15984820,0.02986582,0.48968829
-5.19559780,5.87949791,0.61228984,5.06459852,0.02987921,0.16420767,0.03004460,0.48203600
-5.18959480,5.85511500,0.61203050,5.04453762,0.02991457,0.16825314,0.03053515,0.47438930
-5.18359180,5.82430173,0.61129659,5.01800582,0.02985798,0.17188358,0.03133937,0.46675688
-5.17758879,5.78671974,0.60988287,4.98472976,0.02970999,0.17500768,0.03245916,0.45915429
-5.17158579,5.74203961,0.60761699,4.94442043,0.02947321,0.17754675,0.03389584,0.45160497
-5.16558279,5.68997391,0.60436483,4.89680422,0.02915230,0.17943707,0.03564953,0.44414095
-5.15957979,5.63031228,0.60003480,4.84165741,0.02875389,0.18063191,0.03771831,0.43680324
-5.15357679,5.56295549,0.59458064,4.77884092,0.02828642,0.18110297,0.04009743,0.42964163
-5.14757379,5.48794511,0.58800282,4.70833224,0.02776006,0.18084107,0.04277839,0.42271410
-5.14157079,5.40548645,0.58034824,4.63025184,0.02718652,0.17985630,0.04574806,0.41608555
-5.13556778,5.31596242,0.57170829,4.54488194,0.02657883,0.17817737,0.04898782,0.40982618
-5.12956478,5.21993742,0.56221542,4.45267589,0.02595110,0.17585031,0.05247291,0.40400942
-5.12356178,5.11815054,0.55203828,4.35425780,0.02531830,0.17293663,0.05617182,0.39870952
-5.11755878,5.01149876,0.54137569,4.25041210,0.02469596,0.16951089,0.06004604,0.39399909
-5.11155578,4.90101123,0.53044976,4.14206412,0.02409991,0.16565793,0.06405001,0.38994656
-5.10555278,4.78781657,0.51949849,4.03025295,0.02354601,0.16146988,0.06813141,0.38661390
-5.09954977,4.67310543,0.50876812,3.91609872,0.02304988,0.15704297,0.07223181,0.38405459
-5.09354677,4.55809096,0.49850565,3.80076630,0.02262666,0.15247445,0.07628767,0.38231207
-5.08754377,4.44396969,0.48895177,3.68542810,0.02229077,0.14785970,0.08023162,0.38141874
-5.08154077,4.33188516,0.48033447,3.57122797,0.02205576,0.14328950,0.08399413,0.38139549
-5.07553777,4.22289652,0.47286357,3.45924842,0.02193410,0.13884781,0.08750534,0.38225187
-5.06953477,4.11795328,0.46672623,3.35048267,0.02193709,0.13460988,0.09069713,0.38398679
-5.06353177,4.01787748,0.46208360,3.24581284,0.02207473,0.13064089,0.09350519,0.38658967
-5.05752876,3.92335342,0.45906852,3.14599472,0.02235572,0.12699501,0.09587120,0.39004199
-5.05152576,3.83492474,0.45778427,3.05164953,0.02278739,0.12371498,0.09774480,0.39431909
-5.04552276,3.75299825,0.45830439,2.96326200,0.02337572,0.12083202,0.09908539,0.39939204
-5.03951976,3.67785342,0.46067330,2.88118439,0.02412543,0.11836622,0.09986365,0.40522959
-5.03351676,3.60965623,0.46490776,2.80564530,0.02503999,0.11632715,0.10006268,0.41179999
-5.02751376,3.54847615,0.47099901,2.73676227,0.02612181,0.11471474,0.09967874,0.41907272
-5.02151076,3.49430482,0.47891552,2.67455694,0.02737230,0.11352042,0.09872151,0.42702002
-5.01550775,3.44707558,0.48860626,2.61897188,0.02879211,0.11272829,0.09721391,0.43561826
-5.00950475,3.40668262,0.50000447,2.56988797,0.03038128,0.11231650,0.09519150,0.44484917
-5.00350175,3.37299939,0.51303178,2.52714179,0.03213946,0.11225856,0.09270148,0.45470101
-4.99749875,3.34589581,0.52760269,2.49054234,0.03406616,0.11252485,0.08980131,0.46516968
-4.99149575,3.32525397,0.54362930,2.45988684,0.03616090,0.11308396,0.08655716,0.47625984
-4.98549275,3.31098243,0.56102612,2.43497534,0.03842351,0.11390414,0.08304210,0.48798602
-4.97948974,3.30302901,0.57971490,2.41562416,0.04085418,0.11495467,0.07933433,0.50037374
-4.97348674,3.30139211,0.59962908,2.40167784,0.04345365,0.11620716,0.07551532,0.51346054
-4.96748374,3.30613041,0.62071788,2.39301987,0.04622320,0.11763675,0.07166815,0.52729689
-4.96148074,3.31737072,0.64294950,2.38958176,0.04916456,0.11922322,0.06787589,0.54194660
-4.95547774,3.33531366,0.66631330,2.39135046,0.05227975,0.12095185,0.06422035,0.55748694
-4.94947474,3.36023654,0.69082061,2.39837372,0.05557075,0.12281411,0.06078096,0.57400784
-4.94347174,3.39249302,0.71650391,2.41076321,0.05903903,0.12480804,0.05763395,0.59161033
-4.93746873,3.43250885,0.74341424,2.42869494,0.06268502,0.12693830,0.05485178,0.61040389
-4.93146573,3.48077314,0.77161669,2.45240663,0.06650739,0.12921588,0.05250275,0.63050260
-4.92546273,3.53782497,0.80118401,2.48219198,0.07050233,0.13165741,0.05065081,0.65202023
-4.91945973,3.60423504,0.83218852,2.51839152,0.07466276,0.13428404,0.04935538,0.67506406
-4.91345673,3.68058268,0.86469253,2.56138014,0.07897753,0.13712000,0.04867132,0.69972785
-4.90745373,3.76742864,0.89873780,2.61155170,0.08343079,0.14019077,0.04864874,0.72608407
-4.90145073,3.86528460,0.93433444,2.66930089,0.08800139,0.14352096,0.04933277,0.75417573
-4.89544772,3.97458053,0.97145000,2.73500319,0.09266256,0.14713207,0.05076317,0.78400834
-4.88944472,4.09563128,1.00999940,2.80899354,0.09738180,0.15104005,0.05297363,0.81554233
-4.88344172,4.22860395,1.04983632,2.89154463,0.10212111,0.15525299,0.05599102,0.84868653
-4.87743872,4.37348772,1.09074686,2.98284572,0.10683752,0.15976887,0.05983420,0.88329304
-4.87143572,4.53006748,1.13244587,3.08298279,0.11148395,0.16457371,0.06451282,0.91915408
-4.86543272,4.69790286,1.17457653,3.19192087,0.11601041,0.16964002,0.07002581,0.95600100
-4.85942971,4.87631354,1.21671333,3.30948909,0.12036546,0.17492587,0.07635985,0.99350576
-4.85342671,5.06437166,1.25836869,3.43536910,0.12449792,0.18037446,0.08348783,1.03128487
-4.84742371,5.26090180,1.29900287,3.56908697,0.12835865,0.18591442,0.09136740,1.06890594
-4.84142071,5.46448834,1.33803708,3.71000874,0.13190246,0.19146079,0.09993975,1.10589644
-4.83541771,5.67348998,1.37486905,3.85733968,0.13508986,0.19691666,0.10912872,1.14175444
-4.82941471,5.88606075,1.40889052,4.01012694,0.13788865,0.20217546,0.11884037,1.17596098
-4.82341171,6.10017648,1.43950576,4.16726532,0.14027525,0.20712379,0.12896312,1.20799346
-4.81740870,6.31366577,1.46615030,4.32750601,0.14223562,0.21164469,0.13936848,1.23733951
-4.81140570,6.52424440,1.48830895,4.48946782,0.14376569,0.21562129,0.14991254,1.26351080
-4.80540270,6.72955184,1.50553224,4.65165077,0.14487139,0.21894050,0.16043818,1.28605620
-4.79939970,6.92718913,1.51745058,4.81245177,0.14556803,0.22149685,0.17077792,1.30457381
-4.79339670,7.11475705,1.52378546,4.97018240,0.14587932,0.22319606,0.18075751,1.31872131
-4.78739370,7.28989394,1.52435724,5.12308857,0.14583581,0.22395831,0.19020004,1.32822451
-4.78139070,7.45031275,1.51908929,5.26937239,0.14547313,0.22372111,0.19893044,1.33288357
-4.77538769,7.59383673,1.50800846,5.40721598,0.14482982,0.22244152,0.20678036,1.33257706
-4.76938469,7.71843388,1.49124193,5.53480762,0.14394512,0.22009776,0.21359296,1.32726362
-4.76338169,7.82224969,1.46901081,5.65036998,0.14285683,0.21668999,0.21922773,1.31698149
-4.75737869,7.90363841,1.44162098,5.75219051,0.14159915,0.21224048,0.22356483,1.30184592
-4.75137569,7.96119251,1.40945176,5.83865365,0.14020100,0.20679289,0.22650899,1.28204488
-4.74537269,7.99377036,1.37294306,5.90827461,0.13868459,0.20041092,0.22799262,1.25783321
-4.73936968,8.00052176,1.33258164,5.95973391,0.13706453,0.19317633,0.22797806,1.22952564
-4.73336668,7.98091097,1.28888732,5.99191211,0.13534748,0.18518639,0.22645883,1.19748890
-4.72736368,7.93473670,1.24239960,6.00392355,0.13353229,0.17655092,0.22345984,1.16213338
-4.72136068,7.86214840,1.19366532,5.99514809,0.13161080,0.16738912,0.21903653,1.12390446
-4.71535768,7.76365804,1.14322773,5.96525954,0.12956901,0.15782616,0.21327296,1.08327382
-4.70935468,7.64014649,1.09161733,5.91424934,0.12738871,0.14798985,0.20627898,1.04073096
-4.70335168,7.49286367,1.03934449,5.84244435,0.12504943,0.13800742,0.19818659,0.99677506
-4.69734867,7.32342163,0.98689413,5.75051736,0.12253052,0.12800251,0.18914566,0.95190726
-4.69134567,7.13377974,0.93472204,5.63948925,0.11981333,0.11809254,0.17931922,0.90662342
-4.68534267,6.92622165,0.88325299,5.51072198,0.11688326,0.10838652,0.16887845,0.86140749
-4.67933967,6.70332357,0.83288007,5.36590193,0.11373160,0.09898332,0.15799777,0.81672537
-4.67333667,6.46791411,0.78396519,5.20701323,0.11035706,0.08997038,0.14685000,0.77301940
-4.66733367,6.22302600,0.73684027,5.03630161,0.10676687,0.08142301,0.13560193,0.73070332
-4.66133067,5.97184060,0.69180890,4.85622917,0.10297738,0.07340415,0.12441037,0.69015790
-4.65532766,5.71762637,0.64914811,4.66942139,0.09901420,0.06596454,0.11341888,0.65172703
-4.64932466,5.46367299,0.60911011,4.47860780,0.09491177,0.05914331,0.10275518,0.61571450
-4.64332166,5.21322295,0.57192387,4.28655818,0.09071248,0.05296893,0.09252930,0.58238139
-4.63731866,4.96940292,0.53779623,4.09601653,0.08646532,0.04746032,0.08283248,0.55194416
-4.63131566,4.73515708,0.50691287,3.90963498,0.08222422,0.04262828,0.07373682,0.52457352
-4.62531266,4.51318489,0.47943879,3.72991021,0.07804607,0.03847694,0.06529554,0.50039409
-4.61930965,4.30588554,0.45551873,3.55912462,0.07398861,0.03500525,0.05754385,0.47948498
-4.61330665,4.11531124,0.43527736,3.39929457,0.07010825,0.03220855,0.05050026,0.46188126
-4.60730365,3.94313103,0.41881951,3.25212747,0.06645798,0.03007997,0.04416822,0.44757641
-4.60130065,3.79060666,0.40623056,3.11898944,0.06308537,0.02861177,0.03853812,0.43652560
-4.59529765,3.65858117,0.39757699,3.00088457,0.06003087,0.02779649,0.03358927,0.42864996
-4.58929465,3.54748081,0.39290721,2.89844640,0.05732641,0.02762801,0.02929208,0.42384146
-4.58329165,3.45732983,0.39225264,2.81194181,0.05499439,0.02810226,0.02561008,0.42196856
-4.57728864,3.38777745,0.39562904,2.74128673,0.05304702,0.02921784,0.02250194,0.42288214
-4.57128564,3.33813564,0.40303795,2.68607283,0.05148621,0.03097634,0.01992324,0.42642178
-4.56528264,3.30742590,0.41446800,2.64560374,0.05030376,0.03338243,0.01782811,0.43242191
-4.55927964,3.29443284,0.42989617,2.61893906,0.04948203,0.03644369,0.01617066,0.44071769
-4.55327664,3.29776215,0.44928845,2.60494400,0.04899499,0.04017019,0.01490615,0.45115031
-4.54727364,3.31590013,0.47259991,2.60234240,0.04880951,0.04457384,0.01399197,0.46357145
-4.54127064,3.34727245,0.49977400,2.60977082,0.04888697,0.04966746,0.01338847,0.47784675
-4.53526763,3.39029920,0.53074076,2.62583120,0.04918501,0.05546364,0.01305954,0.49385797
-4.52926463,3.44344417,0.56541397,2.64914011,0.04965941,0.06197341,0.01297309,0.51150382
-4.52326163,3.50525633,0.60368730,2.67837230,0.05026595,0.06920468,0.01310139,0.53069935
-4.51725863,3.57440180,0.64542933,2.71229724,0.05096222,0.07716059,0.01342133,0.55137398
-4.51125563,3.64968550,0.69047784,2.74980704,0.05170931,0.08583782,0.01391457,0.57346820
-4.50525263,3.73006189,0.73863359,2.78993520,0.05247326,0.09522479,0.01456770,0.59692916
-4.49924962,3.81463504,0.78965390,2.83186572,0.05322626,0.10530000,0.01537229,0.62170547
-4.49324662,3.90264861,0.84324669,2.87493272,0.05394752,0.11603056,0.01632505,0.64774140
-4.48724362,3.99346725,0.89906530,2.91861135,0.05462387,0.12737086,0.01742782,0.67497109
-4.48124062,4.08655097,0.95670480,2.96250091,0.05524986,0.13926167,0.01868767,0.70331296
-4.47523762,4.18142479,1.01570028,3.00630178,0.05582766,0.15162963,0.02011696,0.73266490
-4.46923462,4.27764591,1.07552763,3.04978787,0.05636648,0.16438719,0.02173337,0.76290063
-4.46323162,4.37477109,1.13560719,3.09277660,0.05688178,0.17743320,0.02355987,0.79386757
-4.45722861,4.47232655,1.19531058,3.13509848,0.05739418,0.19065401,0.02562470,0.82538654
-4.45122561,4.56978287,1.25397087,3.17656834,0.05792817,0.20392517,0.02796118,0.85725349
-4.44522261,4.66653659,1.31089584,3.21696004,0.05851066,0.21711375,0.03060748,0.88924340
-4.43921961,4.76190032,1.36538433,3.25598646,0.05916952,0.23008109,0.03360618,0.92111620
-4.43321661,4.85510199,1.41674493,3.29328588,0.05993207,0.24268606,0.03700367,0.95262467
-4.42721361,4.94529375,1.46431653,3.32841584,0.06082370,0.25478857,0.04084937,0.98352390
-4.42121061,5.03157005,1.50748982,3.36085463,0.06186665,0.26625327,0.04519464,1.01358189
-4.41520760,5.11299408,1.54572878,3.39001054,0.06307889,0.27695325,0.05009154,1.04259081
-4.40920460,5.18863075,1.57859120,3.41523821,0.06447341,0.28677357,0.05559118,1.07037825
-4.40320160,5.25758452,1.60574709,3.43586106,0.06605762,0.29561453,0.06174196,1.09681767
-4.39719860,5.31903948,1.62699405,3.45119852,0.06783321,0.30339435,0.06858751,1.12183769
-4.39119560,5.37229928,1.64226866,3.46059633,0.06979616,0.31005138,0.07616441,1.14542919
-4.38519260,5.41682436,1.65165319,3.46345822,0.07193708,0.31554550,0.08449989,1.16765000
-4.37918959,5.45226415,1.65537715,3.45927712,0.07424182,0.31985877,0.09360934,1.18862655
-4.37318659,5.47848221,1.65381329,3.44766410,0.07669217,0.32299534,0.10349403,1.20855224
-4.36718359,5.49557280,1.64746818,3.42837353,0.07926685,0.32498048,0.11413889,1.22768248
-4.36118059,5.50386779,1.63696759,3.40132320,0.08194241,0.32585901,0.12551058,1.24632641
-4.35517759,5.50393374,1.62303726,3.36660832,0.08469428,0.32569305,0.13755607,1.26483568
-4.34917459,5.49655920,1.60647974,3.32450907,0.08749769,0.32455928,0.15020167,1.28359066
-4.34317159,5.48273328,1.58814848,3.27549122,0.09032854,0.32254590,0.16335274,1.30298478
-4.33716858,5.46361675,1.56892002,3.22020028,0.09316410,0.31974943,0.17689415,1.32340774
-4.33116558,5.44050737,1.54966577,3.15944957,0.09598356,0.31627148,0.19069152,1.34522839
-4.32516258,5.41480161,1.53122433,3.09420305,0.09876834,0.31221573,0.20459337,1.36877824
-4.31915958,5.38795469,1.51437566,3.02555386,0.10150224,0.30768515,0.21843398,1.39433632
-4.31315658,5.36144097,1.49981805,2.95469964,0.10417139,0.30277966,0.23203711,1.42211624
-4.30715358,5.33671640,1.48814880,2.88291571,0.10676399,0.29759421,0.24522035,1.45225607
