energy_ev,total_up,P_s_up,P_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.51975988,0.78095498,0.02892159,0.12610968,0.18948780,0.00000000,0.10098595,0.08098624
-5.51375688,0.79952108,0.02862912,0.13040389,0.19150636,0.00000000,0.10104814,0.08144943
-5.50775388,0.82399148,0.02852756,0.13558469,0.19519209,0.00000000,0.10209985,0.08245930
-5.50175088,0.85390135,0.02859991,0.14155991,0.20047658,0.00000000,0.10412367,0.08395971
-5.49574787,0.88865626,0.02882429,0.14821799,0.20725945,0.00000000,0.10709250,0.08588076
-5.48974487,0.92755414,0.02917497,0.15543144,0.21541345,0.00000000,0.11097247,0.08814143
-5.48374187,0.96981049,0.02962356,0.16306097,0.22479038,0.00000000,0.11572599,0.09065251
-5.47773887,1.01458584,0.03014018,0.17095992,0.23522733,0.00000000,0.12131481,0.09331982
-5.47173587,1.06101457,0.03069478,0.17897896,0.24655314,0.00000000,0.12770281,0.09604743
-5.46573287,1.10823385,0.03125824,0.18697092,0.25859478,0.00000000,0.13485847,0.09874096
-5.45972986,1.15541168,0.03180359,0.19479545,0.27118327,0.00000000,0.14275677,0.10131071
-5.45372686,1.20177274,0.03230694,0.20232334,0.28415913,0.00000000,0.15138041,0.10367458
-5.44772386,1.24662127,0.03274842,0.20944042,0.29737685,0.00000000,0.16072025,0.10576059
-5.44172086,1.28935983,0.03311277,0.21605079,0.31070844,0.00000000,0.17077488,0.10750898
-5.43571786,1.32950325,0.03338987,0.22207923,0.32404569,0.00000000,0.18154932,0.10887386
-5.42971486,1.36668729,0.03357496,0.22747275,0.33730126,0.00000000,0.19305286,0.10982424
-5.42371186,1.40067162,0.03366868,0.23220119,0.35040843,0.00000000,0.20529614,0.11034444
-5.41770885,1.43133718,0.03367688,0.23625688,0.36331958,0.00000000,0.21828756,0.11043403
-5.41170585,1.45867804,0.03361019,0.23965326,0.37600358,0.00000000,0.23202927,0.11010708
-5.40570285,1.48278848,0.03348351,0.24242274,0.38844221,0.00000000,0.24651289,0.10939093
-5.39969985,1.50384592,0.03331521,0.24461378,0.40062580,0.00000000,0.26171522,0.10832451
-5.39369685,1.52209067,0.03312630,0.24628731,0.41254852,0.00000000,0.27759425,0.10695626
-5.38769385,1.53780373,0.03293949,0.24751286,0.42420340,0.00000000,0.29408570,0.10534183
-5.38169085,1.55128384,0.03277819,0.24836431,0.43557766,0.00000000,0.31110034,0.10354149
-5.37568784,1.56282493,0.03266556,0.24891579,0.44664840,0.00000000,0.32852228,0.10161764
-5.36968484,1.57269525,0.03262347,0.24923764,0.45737914,0.00000000,0.34620845,0.09963223
-5.36368184,1.58111917,0.03267165,0.24939285,0.46771728,0.00000000,0.36398940,0.09764438
-5.35767884,1.58826253,0.03282689,0.24943391,0.47759273,0.00000000,0.38167130,0.09570826
-5.35167584,1.59422221,0.03310229,0.24940046,0.48691781,0.00000000,0.39903934,0.09387118
-5.34567284,1.59902019,0.03350677,0.24931754,0.49558834,0.00000000,0.41586226,0.09217220
-5.33966983,1.60260235,0.03404461,0.24919476,0.50348605,0.00000000,0.43189784,0.09064093
-5.33366683,1.60484164,0.03471522,0.24902617,0.51048185,0.00000000,0.44689927,0.08929693
-5.32766383,1.60554544,0.03551303,0.24879093,0.51644014,0.00000000,0.46062188,0.08814941
-5.32166083,1.60446628,0.03642757,0.24845464,0.52122362,0.00000000,0.47283021,0.08719736
-5.31565783,1.60131537,0.03744368,0.24797127,0.52469847,0.00000000,0.48330484,0.08643004
-5.30965483,1.59577793,0.03854184,0.24728559,0.52673956,0.00000000,0.49184891,0.08582782
-5.30365183,1.58752950,0.03969873,0.24633584,0.52723544,0.00000000,0.49829391,0.08536325
-5.29764882,1.57625244,0.04088777,0.24505671,0.52609292,0.00000000,0.50250453,0.08500236
-5.29164582,1.56165174,0.04207990,0.24338230,0.52324091,0.00000000,0.50438253,0.08470619
-5.28564282,1.54346952,0.04324437,0.24124909,0.51863344,0.00000000,0.50386925,0.08443233
-5.27963982,1.52149769,0.04434961,0.23859865,0.51225189,0.00000000,0.50094705,0.08413661
-5.27363682,1.49558833,0.04536418,0.23538017,0.50410612,0.00000000,0.49563935,0.08377469
-5.26763382,1.46566169,0.04625769,0.23155260,0.49423479,0.00000000,0.48800964,0.08330367
-5.26163082,1.43171153,0.04700180,0.22708638,0.48270483,0.00000000,0.47815929,0.08268363
-5.25562781,1.39380794,0.04757109,0.22196478,0.46961010,0.00000000,0.46622464,0.08187890
-5.24962481,1.35209784,0.04794395,0.21618471,0.45506947,0.00000000,0.45237315,0.08085932
-5.24362181,1.30680314,0.04810336,0.20975711,0.43922445,0.00000000,0.43679924,0.07960121
-5.23761881,1.25821705,0.04803755,0.20270687,0.42223646,0.00000000,0.41971958,0.07808810
-5.23161581,1.20669864,0.04774053,0.19507232,0.40428389,0.00000000,0.40136831,0.07631127
-5.22561281,1.15266606,0.04721248,0.18690428,0.38555905,0.00000000,0.38199225,0.07427000
-5.21960980,1.09658856,0.04645994,0.17826481,0.36626521,0.00000000,0.36184617,0.07197162
-5.21360680,1.03897775,0.04549584,0.16922564,0.34661359,0.00000000,0.34118834,0.06943117
-5.20760380,0.98037812,0.04433936,0.15986628,0.32682053,0.00000000,0.32027639,0.06667106
-5.20160080,0.92135730,0.04301554,0.15027206,0.30710479,0.00000000,0.29936347,0.06372024
-5.19559780,0.86249600,0.04155480,0.14053198,0.28768492,0.00000000,0.27869492,0.06061344
-5.18959480,0.80437805,0.03999225,0.13073655,0.26877682,0.00000000,0.25850528,0.05739006
-5.18359180,0.74758049,0.03836691,0.12097564,0.25059132,0.00000000,0.23901569,0.05409310
-5.17758879,0.69266414,0.03672077,0.11133648,0.23333190,0.00000000,0.22043180,0.05076789
-5.17158579,0.64016450,0.03509777,0.10190178,0.21719239,0.00000000,0.20294190,0.04746089
-5.16558279,0.59058339,0.03354279,0.09274809,0.20235473,0.00000000,0.18671551,0.04421849
-5.15957979,0.54438122,0.03210055,0.08394447,0.18898673,0.00000000,0.17190223,0.04108578
-5.15357679,0.50197022,0.03081457,0.07555142,0.17723985,0.00000000,0.15863086,0.03810557
-5.14757379,0.46370856,0.02972609,0.06762020,0.16724700,0.00000000,0.14700880,0.03531735
-5.14157079,0.42989547,0.02887312,0.06019246,0.15912038,0.00000000,0.13712170,0.03275652
-5.13556778,0.40076750,0.02828955,0.05330022,0.15294940,0.00000000,0.12903323,0.03045374
-5.12956478,0.37649586,0.02800438,0.04696617,0.14879879,0.00000000,0.12278514,0.02843444
-5.12356178,0.35718491,0.02804097,0.04120428,0.14670685,0.00000000,0.11839747,0.02671849
-5.11755878,0.34287176,0.02841660,0.03602062,0.14668400,0.00000000,0.11586895,0.02532008
-5.11155578,0.33352713,0.02914196,0.03141439,0.14871170,0.00000000,0.11517764,0.02424768
-5.10555278,0.32905723,0.03022103,0.02737908,0.15274183,0.00000000,0.11628175,0.02350425
-5.09954977,0.32930679,0.03165087,0.02390373,0.15869655,0.00000000,0.11912069,0.02308748
-5.09354677,0.33406317,0.03342181,0.02097415,0.16646883,0.00000000,0.12361641,0.02299020
-5.08754377,0.34306152,0.03551762,0.01857412,0.17592365,0.00000000,0.12967492,0.02320082
-5.08154077,0.35599075,0.03791597,0.01668651,0.18689986,0.00000000,0.13718816,0.02370397
-5.07553777,0.37250053,0.04058896,0.01529423,0.19921287,0.00000000,0.14603600,0.02448098
-5.06953477,0.39220881,0.04350387,0.01438099,0.21265800,0.00000000,0.15608854,0.02551063
-5.06353177,0.41471002,0.04662397,0.01393184,0.22701453,0.00000000,0.16720852,0.02676969
-5.05752876,0.43958353,0.04990944,0.01393353,0.24205036,0.00000000,0.17925391,0.02823360
-5.05152576,0.46640231,0.05331844,0.01437459,0.25752706,0.00000000,0.19208043,0.02987708
-5.04552276,0.49474143,0.05680811,0.01524517,0.27320531,0.00000000,0.20554407,0.03167462
-5.03951976,0.52418611,0.06033565,0.01653676,0.28885037,0.00000000,0.21950346,0.03360106
-5.03351676,0.55433927,0.06385935,0.01824162,0.30423751,0.00000000,0.23382195,0.03563195
-5.02751376,0.58482810,0.06733954,0.02035212,0.31915710,0.00000000,0.24836936,0.03774391
-5.02151076,0.61530954,0.07073944,0.02286003,0.33341924,0.00000000,0.26302337,0.03991489
-5.01550775,0.64547456,0.07402593,0.02575570,0.34685761,0.00000000,0.27767039,0.04212433
-5.00950475,0.67505115,0.07717008,0.02902730,0.35933262,0.00000000,0.29220601,0.04435326
-5.00350175,0.70380594,0.08014762,0.03266010,0.37073349,0.00000000,0.30653499,0.04658431
-4.99749875,0.73154456,0.08293917,0.03663595,0.38097946,0.00000000,0.32057091,0.04880167
-4.99149575,0.75811099,0.08553037,0.04093285,0.39001990,0.00000000,0.33423550,0.05099102
-4.98549275,0.78338589,0.08791186,0.04552484,0.39783361,0.00000000,0.34745776,0.05313943
-4.97948974,0.80728442,0.09007909,0.05038205,0.40442722,0.00000000,0.36017313,0.05523527
-4.97348674,0.82975363,0.09203215,0.05547109,0.40983294,0.00000000,0.37232266,0.05726812
-4.96748374,0.85076978,0.09377541,0.06075567,0.41410579,0.00000000,0.38385250,0.05922874
-4.96148074,0.87033578,0.09531723,0.06619746,0.41732049,0.00000000,0.39471361,0.06110912
-4.95547774,0.88847895,0.09666955,0.07175715,0.41956821,0.00000000,0.40486193,0.06290247
-4.94947474,0.90524913,0.09784759,0.07739565,0.42095324,0.00000000,0.41425896,0.06460341
-4.94347174,0.92071716,0.09886942,0.08307535,0.42158978,0.00000000,0.42287266,0.06620808
-4.93746873,0.93497359,0.09975564,0.08876134,0.42159894,0.00000000,0.43067864,0.06771429
-4.93146573,0.94812746,0.10052894,0.09442255,0.42110580,0.00000000,0.43766160,0.06912174
-4.92546273,0.96030478,0.10121370,0.10003265,0.42023683,0.00000000,0.44381658,0.07043209
-4.91945973,0.97164648,0.10183549,0.10557063,0.41911727,0.00000000,0.44915013,0.07164899
-4.91345673,0.98230556,0.10242046,0.11102109,0.41786871,0.00000000,0.45368099,0.07277808
-4.90745373,0.99244295,0.10299472,0.11637402,0.41660659,0.00000000,0.45744017,0.07382679
-4.90145073,1.00222221,0.10358346,0.12162422,0.41543763,0.00000000,0.46047026,0.07480399
-4.89544772,1.01180273,0.10421010,0.12677027,0.41445718,0.00000000,0.46282394,0.07571953
-4.88944472,1.02133168,0.10489526,0.13181306,0.41374640,0.00000000,0.46456157,0.07658363
-4.88344172,1.03093484,0.10565570,0.13675409,0.41336936,0.00000000,0.46574794,0.07740615
-4.87743872,1.04070679,0.10650321,0.14159348,0.41337017,0.00000000,0.46644838,0.07819574
-4.87143572,1.05070101,0.10744357,0.14632797,0.41377024,0.00000000,0.46672438,0.07895902
-4.86543272,1.06092051,0.10847559,0.15094893,0.41456585,0.00000000,0.46662902,0.07969970
-4.85942971,1.07130970,0.10959038,0.15544059,0.41572626,0.00000000,0.46620245,0.08041782
-4.85342671,1.08174834,0.11077084,0.15977863,0.41719260,0.00000000,0.46546795,0.08110915
-4.84742371,1.09204818,0.11199146,0.16392929,0.41887770,0.00000000,0.46442867,0.08176472
-4.84142071,1.10195283,0.11321855,0.16784901,0.42066706,0.00000000,0.46306548,0.08237070
-4.83541771,1.11114139,0.11441083,0.17148482,0.42242105,0.00000000,0.46133623,0.08290842
-4.82941471,1.11923590,0.11552048,0.17477534,0.42397848,0.00000000,0.45917636,0.08335487
-4.82341171,1.12581261,0.11649454,0.17765255,0.42516143,0.00000000,0.45650114,0.08368330
-4.81740870,1.13041677,0.11727674,0.18004411,0.42578118,0.00000000,0.45320935,0.08386429
-4.81140570,1.13258031,0.11780957,0.18187628,0.42564524,0.00000000,0.44918837,0.08386690
-4.80540270,1.13184170,0.11803659,0.18307711,0.42456491,0.00000000,0.44432025,0.08366008
-4.79939970,1.12776695,0.11790475,0.18357997,0.42236328,0.00000000,0.43848864,0.08321418
-4.79339670,1.11997072,0.11736685,0.18332698,0.41888315,0.00000000,0.43158599,0.08250249
-4.78739370,1.10813644,0.11638364,0.18227235,0.41399449,0.00000000,0.42352078,0.08150265
-4.78139070,1.09203427,0.11492585,0.18038536,0.40760111,0.00000000,0.41422421,0.08019802
-4.77538769,1.07153599,0.11297571,0.17765272,0.39964611,0.00000000,0.40365605,0.07857877
-4.76938469,1.04662604,0.11052815,0.17408041,0.39011592,0.00000000,0.39180928,0.07664269
-4.76338169,1.01740791,0.10759134,0.16969463,0.37904254,0.00000000,0.37871325,0.07439571
-4.75737869,0.98410591,0.10418684,0.16454202,0.36650413,0.00000000,0.36443518,0.07185204
-4.75137569,0.94706184,0.10034912,0.15868905,0.35262369,0.00000000,0.34908002,0.06903394
-4.74537269,0.90672708,0.09612457,0.15222052,0.33756601,0.00000000,0.33278854,0.06597120
-4.73936968,0.86365040,0.09157011,0.14523754,0.32153309,0.00000000,0.31573397,0.06270026
-4.73336668,0.81846220,0.08675136,0.13785471,0.30475820,0.00000000,0.29811720,0.05926309
-4.72736368,0.77185595,0.08174055,0.13019699,0.28749892,0.00000000,0.28016103,0.05570587
-4.72136068,0.72456779,0.07661423,0.12239623,0.27002953,0.00000000,0.26210364,0.05207752
-4.71535768,0.67735528,0.07145092,0.11458750,0.25263299,0.00000000,0.24419159,0.04842824
-4.70935468,0.63097604,0.06632876,0.10690549,0.23559302,0.00000000,0.22667292,0.04480795
-4.70335168,0.58616747,0.06132332,0.09948107,0.21918642,0.00000000,0.20979031,0.04126495
-4.69734867,0.54362789,0.05650553,0.09243811,0.20367606,0.00000000,0.19377496,0.03784454
-4.69134567,0.50400009,0.05193995,0.08589065,0.18930463,0.00000000,0.17884105,0.03458801
-4.68534267,0.46785738,0.04768334,0.07994054,0.17628945,0.00000000,0.16518124,0.03153166
-4.67933967,0.43569273,0.04378346,0.07467559,0.16481832,0.00000000,0.15296316,0.02870616
-4.67333667,0.40791075,0.04027837,0.07016818,0.15504649,0.00000000,0.14232684,0.02613612
-4.66733367,0.38482289,0.03719595,0.06647436,0.14709484,0.00000000,0.13338336,0.02383983
-4.66133067,0.36664532,0.03455379,0.06363349,0.14104906,0.00000000,0.12621433,0.02182929
-4.65532766,0.35349960,0.03235934,0.06166819,0.13695989,0.00000000,0.12087229,0.02011037
-4.64932466,0.34541555,0.03061030,0.06058477,0.13484429,0.00000000,0.11738184,0.01868313
-4.64332166,0.34233628,0.02929531,0.06037395,0.13468732,0.00000000,0.11574143,0.01754231
-4.63731866,0.34412478,0.02839468,0.06101180,0.13644474,0.00000000,0.11592551,0.01667783
-4.63131566,0.35057197,0.02788139,0.06246097,0.14004619,0.00000000,0.11788703,0.01607546
-4.62531266,0.36140569,0.02772209,0.06467204,0.14539871,0.00000000,0.12156017,0.01571748
-4.61930965,0.37630049,0.02787824,0.06758500,0.15239059,0.00000000,0.12686301,0.01558330
-4.61330665,0.39488781,0.02830728,0.07113084,0.16089542,0.00000000,0.13370020,0.01565016
-4.60730365,0.41676640,0.02896379,0.07523313,0.17077613,0.00000000,0.14196544,0.01589379
-4.60130065,0.44151253,0.02980070,0.07980968,0.18188895,0.00000000,0.15154379,0.01628898
-4.59529765,0.46868997,0.03077047,0.08477418,0.19408726,0.00000000,0.16231355,0.01681017
-4.58929465,0.49785929,0.03182618,0.09003773,0.20722494,0.00000000,0.17414796,0.01743192
-4.58329165,0.52858628,0.03292260,0.09551044,0.22115936,0.00000000,0.18691641,0.01812944
-4.57728864,0.56044935,0.03401718,0.10110278,0.23575379,0.00000000,0.20048535,0.01887889
-4.57128564,0.59304558,0.03507091,0.10672695,0.25087907,0.00000000,0.21471884,0.01965778
-4.56528264,0.62599533,0.03604906,0.11229807,0.26641454,0.00000000,0.22947879,0.02044521
-4.55927964,0.65894528,0.03692176,0.11773522,0.28224817,0.00000000,0.24462490,0.02122205
-4.55327664,0.69156987,0.03766446,0.12296238,0.29827586,0.00000000,0.26001451,0.02197111
-4.54727364,0.72357116,0.03825815,0.12790912,0.31440002,0.00000000,0.27550228,0.02267720
-4.54127064,0.75467732,0.03868945,0.13251132,0.33052740,0.00000000,0.29094000,0.02332718
-4.53526763,0.78463988,0.03895047,0.13671157,0.34656650,0.00000000,0.30617648,0.02390990
-4.52926463,0.81323018,0.03903855,0.14045964,0.36242459,0.00000000,0.32105778,0.02441614
-4.52326163,0.84023528,0.03895578,0.14371278,0.37800470,0.00000000,0.33542781,0.02483855
-4.51725863,0.86545386,0.03870843,0.14643594,0.39320275,0.00000000,0.34912948,0.02517147
-4.51125563,0.88869258,0.03830626,0.14860208,0.40790516,0.00000000,0.36200638,0.02541086
-4.50525263,0.90976317,0.03776174,0.15019235,0.42198723,0.00000000,0.37390508,0.02555410
-4.49924962,0.92848091,0.03708929,0.15119632,0.43531235,0.00000000,0.38467808,0.02559989
-4.49324662,0.94466450,0.03630445,0.15161225,0.44773248,0.00000000,0.39418723,0.02554814
-4.48724362,0.95813777,0.03542316,0.15144728,0.45908979,0.00000000,0.40230766,0.02539983
-4.48124062,0.96873303,0.03446109,0.15071764,0.46921965,0.00000000,0.40893190,0.02515698
-4.47523762,0.97629621,0.03343306,0.14944879,0.47795479,0.00000000,0.41397416,0.02482254
-4.46923462,0.98069337,0.03235262,0.14767542,0.48513055,0.00000000,0.41737436,0.02440038
-4.46323162,0.98181820,0.03123175,0.14544135,0.49059106,0.00000000,0.41910176,0.02389529
-4.45722861,0.97960017,0.03008068,0.14279917,0.49419588,0.00000000,0.41915800,0.02331289
-4.45122561,0.97401260,0.02890787,0.13980969,0.49582690,0.00000000,0.41757908,0.02265971
-4.44522261,0.96508013,0.02772011,0.13654110,0.49539501,0.00000000,0.41443637,0.02194310
-4.43921961,0.95288508,0.02652271,0.13306780,0.49284624,0.00000000,0.40983630,0.02117124
-4.43321661,0.93757198,0.02531976,0.12946903,0.48816688,0.00000000,0.40391869,0.02035307
-4.42721361,0.91935004,0.02411445,0.12582709,0.48138743,0.00000000,0.39685379,0.01949821
-4.42121061,0.89849313,0.02290942,0.12222550,0.47258495,0.00000000,0.38883804,0.01861690
-4.41520760,0.87533729,0.02170704,0.11874690,0.46188373,0.00000000,0.38008872,0.01771980
-4.40920460,0.85027556,0.02050977,0.11547085,0.44945426,0.00000000,0.37083770,0.01681792
-4.40320160,0.82375062,0.01932037,0.11247178,0.43551044,0.00000000,0.36132464,0.01592238
-4.39719860,0.79624534,0.01814208,0.10981697,0.42030521,0.00000000,0.35178997,0.01504427
-4.39119560,0.76827193,0.01697873,0.10756479,0.40412483,0.00000000,0.34246794,0.01419442
-4.38519260,0.74036007,0.01583479,0.10576338,0.38728206,0.00000000,0.33358015,0.01338325
-4.37918959,0.71304480,0.01471531,0.10444960,0.37010858,0.00000000,0.32532998,0.01262057
-4.37318659,0.68685466,0.01362582,0.10364873,0.35294709,0.00000000,0.31789805,0.01191544
-4.36718359,0.66230070,0.01257221,0.10337447,0.33614324,0.00000000,0.31143907,0.01127600
-4.36118059,0.63986686,0.01156047,0.10362973,0.32003801,0.00000000,0.30608018,0.01070941
-4.35517759,0.62000198,0.01059653,0.10440786,0.30496052,0.00000000,0.30192086,0.01022175
-4.34917459,0.60311373,0.00968602,0.10569432,0.29122167,0.00000000,0.29903429,0.00981802
-4.34317159,0.58956452,0.00883403,0.10746892,0.27910875,0.00000000,0.29747012,0.00950208
-4.33716858,0.57966918,0.00804495,0.10970811,0.26888102,0.00000000,0.29725835,0.00927671
-4.33116558,0.57369428,0.00732224,0.11238760,0.26076622,0.00000000,0.29841398,0.00914362
-4.32516258,0.57185863,0.00666839,0.11548478,0.25495811,0.00000000,0.30094221,0.00910355
-4.31915958,0.57433463,0.00608470,0.11898105,0.25161476,0.00000000,0.30484356,0.00915628
-4.31315658,0.58124981,0.00557137,0.12286368,0.25085741,0.00000000,0.31011872,0.00930074
-4.30715358,0.59268830,0.00512738,0.12712721,0.25276995,0.00000000,0.31677260,0.00953501
