energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.59179590,2.41886108,0.00495462,0.12019047,0.27505136,0.50147091,0.57386323,1.40971382,0.66757874,0.00000000
-5.58579290,2.47030945,0.00473498,0.12215019,0.27775141,0.51367930,0.57884176,1.44051226,0.68808402,0.00000000
-5.57978989,2.52371681,0.00449988,0.12428162,0.28078726,0.52600113,0.58388911,1.47289747,0.70932869,0.00000000
-5.57378689,2.57933412,0.00425293,0.12666896,0.28414673,0.53839617,0.58903458,1.50711338,0.73122593,0.00000000
-5.56778389,2.63738115,0.00399786,0.12940445,0.28780862,0.55081604,0.59431705,1.54338414,0.75366302,0.00000000
-5.56178089,2.69803393,0.00373830,0.13258620,0.29174324,0.56320507,0.59978585,1.58190142,0.77650331,0.00000000
-5.55577789,2.76141357,0.00347775,0.13631577,0.29591332,0.57550166,0.60550198,1.62281217,0.79958924,0.00000000
-5.54977489,2.82757685,0.00321947,0.14069591,0.30027531,0.58763972,0.61153961,1.66620722,0.82274614,0.00000000
-5.54377189,2.89650884,0.00296640,0.14582822,0.30478098,0.59955039,0.61798773,1.71211131,0.84578676,0.00000000
-5.53776888,2.96811783,0.00272113,0.15181110,0.30937913,0.61116367,0.62495159,1.76047499,0.86851613,0.00000000
-5.53176588,3.04223270,0.00248587,0.15873780,0.31401748,0.62241008,0.63255391,1.81116883,0.89073657,0.00000000
-5.52576288,3.11860282,0.00226241,0.16669477,0.31864442,0.63322213,0.64093554,1.86398025,0.91225266,0.00000000
-5.51975988,3.19690058,0.00205215,0.17576024,0.32321080,0.64353555,0.65025544,1.91861335,0.93287591,0.00000000
-5.51375688,3.27672646,0.00185610,0.18600308,0.32767134,0.65329042,0.66068965,1.97469178,0.95242896,0.00000000
-5.50775388,3.35761637,0.00167491,0.19748185,0.33198596,0.66243196,0.67242939,2.03176472,0.97074921,0.00000000
-5.50175088,3.43905124,0.00150891,0.21024417,0.33612065,0.67091115,0.68567794,2.08931581,0.98769175,0.00000000
-5.49574787,3.52046830,0.00135814,0.22432612,0.34004811,0.67868518,0.70064639,2.14677485,1.00313156,0.00000000
-5.48974487,3.60127380,0.00122240,0.23975184,0.34374798,0.68571765,0.71754824,2.20353169,1.01696500,0.00000000
-5.48374187,3.68085648,0.00110130,0.25653317,0.34720675,0.69197875,0.73659299,2.25895185,1.02911054,0.00000000
-5.47773887,3.75860130,0.00099426,0.27466919,0.35041740,0.69744528,0.75797872,2.31239329,1.03950884,0.00000000
-5.47173587,3.83390285,0.00090060,0.29414577,0.35337870,0.70210055,0.78188401,2.36322339,1.04812220,0.00000000
-5.46573287,3.90617770,0.00081954,0.31493495,0.35609432,0.70593427,0.80845931,2.41083560,1.05493354,0.00000000
-5.45972986,3.97487510,0.00075024,0.33699412,0.35857173,0.70894233,0.83781802,2.45466480,1.05994486,0.00000000
-5.45372686,4.03948561,0.00069182,0.36026506,0.36082099,0.71112643,0.87002776,2.49420081,1.06317540,0.00000000
-5.44772386,4.09954704,0.00064336,0.38467274,0.36285347,0.71249367,0.90510192,2.52899935,1.06465941,0.00000000
-5.44172086,4.15464750,0.00060395,0.41012401,0.36468047,0.71305588,0.94299191,2.55869007,1.06444383,0.00000000
-5.43571786,4.20442546,0.00057267,0.43650613,0.36631194,0.71282888,0.98358058,2.58298120,1.06258565,0.00000000
-5.42971486,4.24856680,0.00054861,0.46368532,0.36775519,0.71183147,1.02667681,2.60166086,1.05914927,0.00000000
-5.42371186,4.28679911,0.00053087,0.49150535,0.36901367,0.71008425,1.07201194,2.61459501,1.05420374,0.00000000
-5.41770885,4.31888370,0.00051856,0.51978642,0.37008594,0.70760826,1.11923796,2.62172233,1.04782006,0.00000000
-5.41170585,4.34460598,0.00051083,0.54832430,0.37096477,0.70442348,1.16792785,2.62304655,1.04006846,0.00000000
-5.40570285,4.36376488,0.00050685,0.57689011,0.37163636,0.70054723,1.21757830,2.61862666,1.03101591,0.00000000
-5.39969985,4.37616221,0.00050581,0.60523059,0.37207984,0.69599258,1.26761464,2.60856588,1.02072371,0.00000000
-5.39369685,4.38159283,0.00050694,0.63306940,0.37226703,0.69076688,1.31739833,2.59300001,1.00924550,0.00000000
-5.38769385,4.37983663,0.00050951,0.66010917,0.37216241,0.68487040,1.36623672,2.57208603,0.99662552,0.00000000
-5.38169085,4.37065294,0.00051285,0.68603472,0.37172341,0.67829540,1.41339506,2.54599162,0.98289746,0.00000000
-5.37568784,4.35377827,0.00051633,0.71051722,0.37090103,0.67102552,1.45811064,2.51488620,0.96808375,0.00000000
-5.36968484,4.32892778,0.00051939,0.73321955,0.36964074,0.66303575,1.49960857,2.47893422,0.95219553,0.00000000
-5.36368184,4.29580074,0.00052153,0.75380258,0.36788380,0.65429296,1.53711898,2.43829084,0.93523331,0.00000000
-5.35767884,4.25409019,0.00052232,0.77193242,0.36556878,0.64475710,1.56989523,2.39310026,0.91718837,0.00000000
-5.35167584,4.20349635,0.00052142,0.78728830,0.36263346,0.63438299,1.59723251,2.34349687,0.89804476,0.00000000
-5.34567284,4.14374344,0.00051856,0.79957096,0.35901692,0.62312285,1.61848632,2.28960878,0.87778217,0.00000000
-5.33966983,4.07459918,0.00051356,0.80851126,0.35466189,0.61092923,1.63309030,2.23156364,0.85637926,0.00000000
-5.33366683,3.99589591,0.00050629,0.81387856,0.34951715,0.59775858,1.64057275,2.16949614,0.83381751,0.00000000
-5.32766383,3.90755237,0.00049673,0.81548865,0.34353996,0.58357495,1.64057119,2.10355664,0.81008548,0.00000000
-5.32166083,3.80959477,0.00048492,0.81321083,0.33669848,0.56835398,1.63284454,2.03392023,0.78518314,0.00000000
-5.31565783,3.70217610,0.00047097,0.80697378,0.32897392,0.55208678,1.61728223,1.96079563,0.75912614,0.00000000
-5.30965483,3.58559230,0.00045504,0.79676991,0.32036248,0.53478356,1.59391002,1.88443318,0.73194984,0.00000000
-5.30365183,3.46029441,0.00043735,0.78265795,0.31087680,0.51647684,1.56289204,1.80513136,0.70371280,0.00000000
-5.29764882,3.32689557,0.00041816,0.76476362,0.30054704,0.49722406,1.52452898,1.72324124,0.67449950,0.00000000
-5.29164582,3.18617249,0.00039778,0.74327818,0.28942130,0.47710938,1.47925239,1.63916863,0.64442221,0.00000000
-5.28564282,3.03906075,0.00037651,0.71845498,0.27756547,0.45624459,1.42761512,1.55337346,0.61362179,0.00000000
-5.27963982,2.88664407,0.00035470,0.69060398,0.26506248,0.43476910,1.37027831,1.46636653,0.58226727,0.00000000
-5.27363682,2.73013765,0.00033270,0.66008447,0.25201088,0.41284884,1.30799522,1.37870355,0.55055428,0.00000000
-5.26763382,2.57086630,0.00031084,0.62729623,0.23852282,0.39067423,1.24159260,1.29097671,0.51870232,0.00000000
-5.26163082,2.41023791,0.00028949,0.59266954,0.22472161,0.36845721,1.17195001,1.20380422,0.48695085,0.00000000
-5.25562781,2.24971359,0.00026897,0.55665427,0.21073872,0.34642740,1.09997819,1.11781812,0.45555448,0.00000000
-5.24962481,2.09077540,0.00024960,0.51970867,0.19671056,0.32482768,1.02659682,1.03365112,0.42477736,0.00000000
-5.24362181,1.93489310,0.00023168,0.48228811,0.18277506,0.30390910,0.95271288,0.95192282,0.39488692,0.00000000
-5.23761881,1.78349120,0.00021551,0.44483435,0.16906816,0.28392555,0.87919998,0.87322602,0.36614739,0.00000000
-5.23161581,1.63791741,0.00020133,0.40776567,0.15572048,0.26512822,0.80687961,0.79811368,0.33881319,0.00000000
-5.22561281,1.49941372,0.00018940,0.37146811,0.14285407,0.24776001,0.73650471,0.72708702,0.31312243,0.00000000
-5.21960980,1.36909104,0.00017992,0.33628824,0.13057958,0.23205020,0.66874613,0.66058506,0.28929094,0.00000000
-5.21360680,1.24790800,0.00017308,0.30252759,0.11899389,0.21820937,0.60418220,0.59897617,0.26750679,0.00000000
-5.20760380,1.13665459,0.00016904,0.27043878,0.10817809,0.20642473,0.54329165,0.54255158,0.24792565,0.00000000
-5.20160080,1.03594078,0.00016793,0.24022348,0.09819614,0.19685598,0.48644986,0.49152119,0.23066706,0.00000000
-5.19559780,0.94619015,0.00016984,0.21203205,0.08909403,0.18963186,0.43392830,0.44601147,0.21581175,0.00000000
-5.18959480,0.86763854,0.00017485,0.18596478,0.08089950,0.18484717,0.38589700,0.40606556,0.20339997,0.00000000
-5.18359180,0.80033715,0.00018296,0.16207454,0.07362233,0.18256068,0.34242968,0.37164532,0.19343096,0.00000000
-5.17758879,0.74415993,0.00019417,0.14037054,0.06725506,0.18279364,0.30351107,0.34263511,0.18586349,0.00000000
-5.17158579,0.69881445,0.00020839,0.12082311,0.06177421,0.18552908,0.26904602,0.31884714,0.18061745,0.00000000
-5.16558279,0.66385599,0.00022553,0.10336892,0.05714181,0.19071185,0.23887002,0.30002805,0.17757634,0.00000000
-5.15957979,0.63870395,0.00024540,0.08791677,0.05330729,0.19824946,0.21276042,0.28586649,0.17659071,0.00000000
-5.15357679,0.62266033,0.00026778,0.07435334,0.05020952,0.20801369,0.19044814,0.27600154,0.17748231,0.00000000
-5.14757379,0.61492950,0.00029239,0.06254887,0.04777905,0.21984298,0.17162931,0.27003158,0.18004893,0.00000000
-5.14157079,0.61463896,0.00031889,0.05236259,0.04594036,0.23354555,0.15597660,0.26752359,0.18406969,0.00000000
-5.13556778,0.62086057,0.00034688,0.04364757,0.04461420,0.24890335,0.14314984,0.26802257,0.18931075,0.00000000
-5.12956478,0.63263180,0.00037593,0.03625519,0.04371981,0.26567657,0.13280576,0.27106101,0.19553123,0.00000000
-5.12356178,0.64897680,0.00040554,0.03003878,0.04317707,0.28360882,0.12460666,0.27616818,0.20248914,0.00000000
-5.11755878,0.66892668,0.00043519,0.02485678,0.04290854,0.30243279,0.11822798,0.28287923,0.20994721,0.00000000
-5.11155578,0.69153895,0.00046433,0.02057514,0.04284124,0.32187625,0.11336452,0.29074377,0.21767847,0.00000000
-5.10555278,0.71591551,0.00049240,0.01706915,0.04290830,0.34166815,0.10973553,0.29933402,0.22547134,0.00000000
-5.09954977,0.74121901,0.00051883,0.01422468,0.04305037,0.36154480,0.10708846,0.30825215,0.23313411,0.00000000
-5.09354677,0.76668717,0.00054309,0.01193893,0.04321676,0.38125571,0.10520167,0.31713692,0.24049873,0.00000000
-5.08754377,0.79164483,0.00056466,0.01012078,0.04336638,0.40056894,0.10388594,0.32566913,0.24742363,0.00000000
-5.08154077,0.81551333,0.00058306,0.00869074,0.04346841,0.41927587,0.10298499,0.33357615,0.25379563,0.00000000
-5.07553777,0.83781708,0.00059790,0.00758070,0.04350278,0.43719495,0.10237517,0.34063505,0.25953086,0.00000000
-5.06953477,0.85818720,0.00060884,0.00673344,0.04346034,0.45417454,0.10196427,0.34667442,0.26457458,0.00000000
-5.06353177,0.87636210,0.00061562,0.00610204,0.04334295,0.47009452,0.10168981,0.35157487,0.26890004,0.00000000
-5.05752876,0.89218508,0.00061809,0.00564917,0.04316330,0.48486677,0.10151665,0.35526803,0.27250639,0.00000000
-5.05152576,0.90559921,0.00061618,0.00534645,0.04294464,0.49843445,0.10143438,0.35773421,0.27541580,0.00000000
-5.04552276,0.91663973,0.00060994,0.00517369,0.04272038,0.51077028,0.10145432,0.35899893,0.27766990,0.00000000
-5.03951976,0.92542434,0.00059950,0.00511827,0.04253354,0.52187385,0.10160648,0.35912819,0.27932587,0.00000000
-5.03351676,0.93214204,0.00058507,0.00517448,0.04243624,0.53176824,0.10193649,0.35822301,0.28045213,0.00000000
-5.02751376,0.93704090,0.00056698,0.00534301,0.04248905,0.54049619,0.10250263,0.35641329,0.28112423,0.00000000
-5.02151076,0.94041555,0.00054561,0.00563035,0.04276031,0.54811621,0.10337302,0.35385129,0.28142073,0.00000000
-5.01550775,0.94259488,0.00052140,0.00604837,0.04332546,0.55469863,0.10462317,0.35070514,0.28141973,0.00000000
-5.00950475,0.94393046,0.00049484,0.00661380,0.04426626,0.56032220,0.10633371,0.34715245,0.28119582,0.00000000
-5.00350175,0.94478632,0.00046645,0.00734782,0.04566997,0.56507125,0.10858854,0.34337446,0.28081787,0.00000000
-4.99749875,0.94553019,0.00043677,0.00827552,0.04762837,0.56903362,0.11147322,0.33955082,0.28034764,0.00000000
-4.99149575,0.94652662,0.00040632,0.00942539,0.05023670,0.57229949,0.11507368,0.33585522,0.27983914,0.00000000
-4.98549275,0.94813183,0.00037563,0.01082872,0.05359232,0.57496115,0.11947507,0.33245184,0.27933901,0.00000000
-4.97948974,0.95069031,0.00034518,0.01251893,0.05779320,0.57711354,0.12476079,0.32949284,0.27888742,0.00000000
-4.97348674,0.95453284,0.00031543,0.01453069,0.06293605,0.57885555,0.13101145,0.32711661,0.27851978,0.00000000
-4.96748374,0.95997549,0.00028678,0.01689907,0.06911420,0.58029174,0.13830381,0.32544685,0.27826875,0.00000000
-4.96148074,0.96731924,0.00025956,0.01965847,0.07641503,0.58153431,0.14670952,0.32459219,0.27816654,0.00000000
-4.95547774,0.97684960,0.00023407,0.02284138,0.08491726,0.58270489,0.15629354,0.32464632,0.27824726,0.00000000
-4.94947474,0.98883582,0.00021052,0.02647719,0.09468774,0.58393605,0.16711227,0.32568822,0.27854899,0.00000000
-4.94347174,1.00352909,0.00018909,0.03059071,0.10577818,0.58537198,0.17921136,0.32778244,0.27911549,0.00000000
-4.93746873,1.02115963,0.00016986,0.03520080,0.11822169,0.58716834,0.19262311,0.33097933,0.27999739,0.00000000
-4.93146573,1.04193220,0.00015288,0.04031896,0.13202937,0.58949092,0.20736370,0.33531478,0.28125257,0.00000000
-4.92546273,1.06602021,0.00013814,0.04594787,0.14718703,0.59251314,0.22343019,0.34080977,0.28294585,0.00000000
-4.91945973,1.09355852,0.00012559,0.05208020,0.16365238,0.59641231,0.24079755,0.34746946,0.28514782,0.00000000
-4.91345673,1.12463515,0.00011512,0.05869751,0.18135265,0.60136482,0.25941589,0.35528195,0.28793295,0.00000000
-4.90745373,1.15928264,0.00010660,0.06576942,0.20018307,0.60754039,0.27920803,0.36421682,0.29137701,0.00000000
-4.90145073,1.19746939,0.00009988,0.07325311,0.22000626,0.61509573,0.30006767,0.37422364,0.29555390,0.00000000
-4.89544772,1.23909190,0.00009478,0.08109319,0.24065271,0.62416785,0.32185840,0.38523054,0.30053222,0.00000000
-4.88944472,1.28396847,0.00009109,0.08922201,0.26192246,0.63486753,0.34441365,0.39714320,0.30637158,0.00000000
-4.88344172,1.33183518,0.00008862,0.09756038,0.28358809,0.64727322,0.36753780,0.40984431,0.31311900,0.00000000
-4.87743872,1.38234454,0.00008716,0.10601884,0.30539895,0.66142583,0.39100842,0.42319385,0.32080559,0.00000000
-4.87143572,1.43506742,0.00008650,0.11449926,0.32708657,0.67732467,0.41457980,0.43703020,0.32944367,0.00000000
-4.86543272,1.48949838,0.00008645,0.12289698,0.34837113,0.69492487,0.43798759,0.45117226,0.33902445,0.00000000
-4.85942971,1.54506444,0.00008682,0.13110323,0.36896879,0.71413641,0.46095446,0.46542257,0.34951653,0.00000000
-4.85342671,1.60113703,0.00008744,0.13900781,0.38859948,0.73482487,0.48319664,0.47957135,0.36086511,0.00000000
-4.84742371,1.65704683,0.00008814,0.14650203,0.40699500,0.75681374,0.50443092,0.49340140,0.37299212,0.00000000
-4.84142071,1.71210055,0.00008879,0.15348162,0.42390697,0.77988843,0.52438201,0.50669365,0.38579706,0.00000000
-4.83541771,1.76559923,0.00008927,0.15984960,0.43911422,0.80380147,0.54278978,0.51923305,0.39915866,0.00000000
-4.82941471,1.81685684,0.00008950,0.16551905,0.45242940,0.82827876,0.55941603,0.53081462,0.41293709,0.00000000
-4.82341171,1.86521847,0.00008941,0.17041540,0.46370437,0.85302660,0.57405066,0.54124929,0.42697678,0.00000000
-4.81740870,1.91007710,0.00008894,0.17447850,0.47283420,0.87773901,0.58651671,0.55036928,0.44110950,0.00000000
-4.81140570,1.95088826,0.00008809,0.17766404,0.47975945,0.90210509,0.59667426,0.55803276,0.45515776,0.00000000
-4.80540270,1.98718193,0.00008686,0.17994453,0.48446688,0.92581616,0.60442293,0.56412753,0.46893819,0.00000000
-4.79939970,2.01857117,0.00008529,0.18130961,0.48698824,0.94857235,0.60970296,0.56857362,0.48226507,0.00000000
-4.79339670,2.04475752,0.00008343,0.18176575,0.48739765,0.97008857,0.61249487,0.57132469,0.49495359,0.00000000
-4.78739370,2.06553307,0.00008137,0.18133550,0.48580734,0.99009966,0.61281789,0.57236829,0.50682304,0.00000000
-4.78139070,2.08077952,0.00007922,0.18005608,0.48236229,1.00836492,0.61072718,0.57172498,0.51769987,0.00000000
-4.77538769,2.09046488,0.00007711,0.17797761,0.47723410,1.02467189,0.60631025,0.56944651,0.52742043,0.00000000
-4.76938469,2.09463829,0.00007521,0.17516102,0.47061422,1.03883969,0.59968276,0.56561327,0.53583371,0.00000000
-4.76338169,2.09342389,0.00007368,0.17167572,0.46270723,1.05072199,0.59098400,0.56033117,0.54280387,0.00000000
-4.75737869,2.08701439,0.00007276,0.16759717,0.45372432,1.06020986,0.58037240,0.55372835,0.54821275,0.00000000
-4.75137569,2.07566521,0.00007267,0.16300450,0.44387748,1.06723464,0.56802124,0.54595183,0.55196232,0.00000000
-4.74537269,2.05968973,0.00007367,0.15797823,0.43337448,1.07177108,0.55411491,0.53716442,0.55397706,0.00000000
-4.73936968,2.03945608,0.00007607,0.15259828,0.42241512,1.07384058,0.53884575,0.52754208,0.55420641,0.00000000
-4.73336668,2.01538590,0.00008019,0.14694226,0.41118865,1.07351479,0.52241168,0.51727181,0.55262702,0.00000000
-4.72736368,1.98795483,0.00008639,0.14108411,0.39987244,1.07091925,0.50501455,0.50655014,0.54924497,0.00000000
-4.72136068,1.95769464,0.00009506,0.13509318,0.38863200,1.06623696,0.48685929,0.49558232,0.54409762,0.00000000
-4.71535768,1.92519652,0.00010663,0.12903367,0.37762191,1.05971160,0.46815365,0.48458191,0.53725522,0.00000000
-4.70935468,1.89111479,0.00012157,0.12296450,0.36698777,1.05164994,0.44910839,0.47377090,0.52882185,0.00000000
-4.70335168,1.85617028,0.00014038,0.11693943,0.35686862,1.04242310,0.42993776,0.46337996,0.51893583,0.00000000
-4.69734867,1.82115248,0.00016360,0.11100756,0.34739969,1.03246620,0.41086013,0.45364862,0.50776920,0.00000000
-4.69134567,1.78691952,0.00019177,0.10521391,0.33871512,1.02227606,0.39209834,0.44482532,0.49552632,0.00000000
-4.68534267,1.75439517,0.00022547,0.09960024,0.33095026,1.01240641,0.37387984,0.43716678,0.48244146,0.00000000
-4.67933967,1.72456218,0.00026530,0.09420579,0.32424344,1.00346060,0.35643621,0.43093682,0.46877520,0.00000000
-4.67333667,1.69845143,0.00031184,0.08906807,0.31873683,0.99608149,0.34000211,0.42640417,0.45480989,0.00000000
-4.66733367,1.67712669,0.00036566,0.08422350,0.31457623,0.99093854,0.32481342,0.42383937,0.44084400,0.00000000
-4.66133067,1.66166491,0.00042731,0.07970786,0.31190987,0.98871242,0.31110466,0.42351059,0.42718553,0.00000000
-4.65532766,1.65313255,0.00049726,0.07555659,0.31088604,0.99007725,0.29910562,0.42567848,0.41414485,0.00000000
-4.64932466,1.65255838,0.00057593,0.07180477,0.31164961,0.99568119,0.28903732,0.43059009,0.40202679,0.00000000
-4.64332166,1.66090385,0.00066366,0.06848694,0.31433783,1.00612582,0.28110742,0.43847212,0.39112274,0.00000000
