energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
-5.87993997,2.43513138,0.25298535,1.89697672,0.01115974,0.01274324,0.04853759,0.32779309,0.28391758,0.00000000
-5.87393697,2.45483809,0.25851062,1.87061101,0.01101750,0.01378224,0.04818689,0.36469424,0.29871669,0.00000000
-5.86793397,2.49352929,0.26595439,1.85537960,0.01100105,0.01493289,0.04827683,0.40717885,0.31672699,0.00000000
-5.86193097,2.55257333,0.27541593,1.85213072,0.01112460,0.01620031,0.04886533,0.45560619,0.33814172,0.00000000
-5.85592796,2.63290917,0.28695103,1.86138535,0.01140014,0.01758915,0.05000131,0.51027025,0.36309959,0.00000000
-5.84992496,2.73502216,0.30057006,1.88333280,0.01183716,0.01910368,0.05172333,0.57138456,0.39167798,0.00000000
-5.84392196,2.85893026,0.31623721,1.91783607,0.01244227,0.02074792,0.05405854,0.63906707,0.42388715,0.00000000
-5.83791896,3.00418081,0.33387061,1.96444659,0.01321896,0.02252574,0.05702173,0.71332562,0.45966525,0.00000000
-5.83191596,3.16985761,0.35334358,2.02242722,0.01416730,0.02444093,0.06061485,0.79404457,0.49887461,0.00000000
-5.82591296,3.35459785,0.37448662,2.09078258,0.01528373,0.02649722,0.06482667,0.88097335,0.54129940,0.00000000
-5.81990995,3.55661873,0.39709037,2.16829535,0.01656094,0.02869822,0.06963293,0.97371745,0.58664480,0.00000000
-5.81390695,3.77375292,0.42090926,2.25356725,0.01798773,0.03104735,0.07499676,1.07173274,0.63453803,0.00000000
-5.80790395,4.00349254,0.44566585,2.34506341,0.01954907,0.03354762,0.08086953,1.17432365,0.68453129,0.00000000
-5.80190095,4.24304088,0.47105578,2.44115856,0.02122614,0.03620132,0.08719208,1.28064591,0.73610677,0.00000000
-5.79589795,4.48937113,0.49675328,2.54018409,0.02299655,0.03900965,0.09389630,1.38971424,0.78868390,0.00000000
-5.78989495,4.73929125,0.52241707,2.64047441,0.02483467,0.04197231,0.10090711,1.50041535,0.84162877,0.00000000
-5.78389195,4.98951415,0.54769675,2.74041185,0.02671203,0.04508697,0.10814468,1.61152630,0.89426568,0.00000000
-5.77788894,5.23673176,0.57223940,2.83846897,0.02859788,0.04834878,0.11552702,1.72173816,0.94589073,0.00000000
-5.77188594,5.47769200,0.59569648,2.93324752,0.03045984,0.05174986,0.12297262,1.82968446,0.99578710,0.00000000
-5.76588294,5.70927687,0.61773083,3.02351337,0.03226465,0.05527886,0.13040333,1.93397390,1.04324174,0.00000000
-5.75987994,5.92858009,0.63802375,3.10822690,0.03397896,0.05892061,0.13774711,2.03322632,1.08756302,0.00000000
-5.75387694,6.13298253,0.65628191,3.18656837,0.03557026,0.06265591,0.14494071,2.12611079,1.12809873,0.00000000
-5.74787394,6.32022316,0.67224414,3.25795799,0.03700773,0.06646147,0.15193215,2.21138458,1.16425394,0.00000000
-5.74187094,6.48846382,0.68568774,3.32207048,0.03826315,0.07031009,0.15868282,2.28793144,1.19550800,0.00000000
-5.73586793,6.63634549,0.69643435,3.37884396,0.03931172,0.07417100,0.16516908,2.35479778,1.22143014,0.00000000
-5.72986493,6.76303414,0.70435505,3.42848312,0.04013287,0.07801048,0.17138347,2.41122520,1.24169284,0.00000000
-5.72386193,6.86825454,0.70937460,3.47145673,0.04071086,0.08179266,0.17733515,2.45667789,1.25608272,0.00000000
-5.71785893,6.95231014,0.71147462,3.50848946,0.04103535,0.08548053,0.18304984,2.49086382,1.26450808,0.00000000
-5.71185593,7.01608823,0.71069561,3.54054822,0.04110173,0.08903713,0.18856902,2.51374852,1.26700312,0.00000000
-5.70585293,7.06104923,0.70713763,3.56882322,0.04091129,0.09242678,0.19394855,2.52556085,1.26372823,0.00000000
-5.69984992,7.08920006,0.70095950,3.59470391,0.04047125,0.09561646,0.19925666,2.52679026,1.25496653,0.00000000
-5.69384692,7.10305173,0.69237664,3.61975027,0.03979448,0.09857712,0.20457155,2.51817561,1.24111665,0.00000000
-5.68784392,7.10556179,0.68165726,3.64565974,0.03889922,0.10128489,0.20997844,2.50068564,1.22268187,0.00000000
-5.68184092,7.10006309,0.66911719,3.67423037,0.03780841,0.10372221,0.21556645,2.47549200,1.20025617,0.00000000
-5.67583792,7.09018036,0.65511324,3.70732075,0.03654911,0.10587868,0.22142530,2.44393552,1.17450752,0.00000000
-5.66983492,7.07973694,0.64003538,3.74680727,0.03515157,0.10775174,0.22764192,2.40748703,1.14615913,0.00000000
-5.66383192,7.07265404,0.62429776,3.79453969,0.03364839,0.10934693,0.23429726,2.36770416,1.11596924,0.00000000
-5.65782891,7.07284530,0.60832891,3.85229554,0.03207353,0.11067792,0.24146321,2.32618545,1.08471017,0.00000000
-5.65182591,7.08410955,0.59256129,3.92173455,0.03046137,0.11176620,0.24919984,2.28452357,1.05314741,0.00000000
-5.64582291,7.11002471,0.57742061,4.00435365,0.02884569,0.11264042,0.25755301,2.24425909,1.02201937,0.00000000
-5.63981991,7.15384571,0.56331503,4.10144382,0.02725877,0.11333542,0.26655241,2.20683624,0.99201842,0.00000000
-5.63381691,7.21840918,0.55062470,4.21404949,0.02573062,0.11389108,0.27620994,2.17356228,0.96377393,0.00000000
-5.62781391,7.30604757,0.53969192,4.34293149,0.02428816,0.11435087,0.28651868,2.14557148,0.93783750,0.00000000
-5.62181091,7.41851479,0.53081221,4.48853438,0.02295466,0.11476031,0.29745213,2.12379488,0.91467109,0.00000000
-5.61580790,7.55692550,0.52422649,4.65095901,0.02174928,0.11516532,0.30896404,2.10893665,0.89463806,0.00000000
-5.60980490,7.72170958,0.52011478,4.82994103,0.02068670,0.11561055,0.32098849,2.10145769,0.87799733,0.00000000
-5.60380190,7.91258302,0.51859143,5.02483595,0.01977699,0.11613776,0.33344043,2.10156675,0.86490081,0.00000000
-5.59779890,8.12853608,0.51970222,5.23461138,0.01902556,0.11678425,0.34621666,2.10921939,0.85539388,0.00000000
-5.59179590,8.36783916,0.52342329,5.45784682,0.01843329,0.11758148,0.35919701,2.12412460,0.84941885,0.00000000
-5.58579290,8.62806651,0.52966200,5.69274142,0.01799672,0.11855381,0.37224612,2.14575885,0.84682125,0.00000000
-5.57978989,8.90613733,0.53825972,5.93712989,0.01770849,0.11971756,0.38521540,2.17338710,0.84735851,0.00000000
-5.57378689,9.19837364,0.54899644,6.18850664,0.01755774,0.12108016,0.39794554,2.20609004,0.85071076,0.00000000
-5.56778389,9.50057374,0.56159708,6.44405811,0.01753068,0.12263973,0.41026937,2.24279665,0.85649335,0.00000000
-5.56178089,9.80809982,0.57573935,6.70070317,0.01761118,0.12438480,0.42201509,2.28232113,0.86427072,0.00000000
-5.55577789,10.11597774,0.59106279,6.95514105,0.01778141,0.12629441,0.43300992,2.32340294,0.87357101,0.00000000
-5.54977489,10.41900678,0.60717891,7.20390639,0.01802253,0.12833841,0.44308400,2.36474855,0.88390114,0.00000000
-5.54377189,10.71187679,0.62368188,7.44343052,0.01831529,0.13047815,0.45207463,2.40507357,0.89476175,0.00000000
-5.53776888,10.98928978,0.64015958,7.67010813,0.01864068,0.13266736,0.45983053,2.44314381,0.90566161,0.00000000
-5.53176588,11.24608292,0.65620469,7.88036782,0.01898053,0.13485335,0.46621615,2.47781374,0.91613109,0.00000000
-5.52576288,11.47734971,0.67142532,8.07074548,0.01931800,0.13697846,0.47111582,2.50806106,0.92573423,0.00000000
-5.51975988,11.67855589,0.68545497,8.23795847,0.01963801,0.13898174,0.47443759,2.53301608,0.93407917,0.00000000
-5.51375688,11.84564704,0.69796157,8.37897911,0.01992757,0.14080081,0.47611644,2.55198500,0.94082655,0.00000000
-5.50775388,11.97514475,0.70865519,8.49110531,0.02017604,0.14237390,0.47611703,2.56446617,0.94569579,0.00000000
-5.50175088,12.06422867,0.71729439,8.57202648,0.02037527,0.14364197,0.47443547,2.57015905,0.94846911,0.00000000
-5.49574787,12.11080215,0.72369106,8.61988271,0.02051957,0.14455094,0.47110031,2.56896562,0.94899323,0.00000000
-5.48974487,12.11353980,0.72771357,8.63331524,0.02060571,0.14505382,0.46617244,2.56098464,0.94717895,0.00000000
-5.48374187,12.07191587,0.72928843,8.61150668,0.02063272,0.14511279,0.45974414,2.54649918,0.94299866,0.00000000
-5.47773887,11.98621295,0.72840037,8.55420925,0.02060169,0.14470113,0.45193713,2.52595859,0.93648216,0.00000000
-5.47173587,11.85751128,0.72509107,8.46176024,0.02051542,0.14380487,0.44289977,2.49995581,0.92771107,0.00000000
-5.46573287,11.68765965,0.71945663,8.33508372,0.02037820,0.14242418,0.43280356,2.46920166,0.91681218,0.00000000
-5.45972986,11.47922931,0.71164415,8.17567828,0.02019536,0.14057435,0.42183912,2.43449735,0.90395025,0.00000000
-5.45372686,11.23545287,0.70184735,7.98559112,0.01997301,0.13828632,0.41021182,2.39670682,0.88932055,0.00000000
-5.44772386,10.96015075,0.69030173,7.76737896,0.01971770,0.13560685,0.39813720,2.35673027,0.87314161,0.00000000
-5.44172086,10.65764759,0.67727933,7.52405711,0.01943615,0.13259805,0.38583647,2.31547996,0.85564852,0.00000000
-5.43571786,10.33268160,0.66308319,7.25903802,0.01913502,0.12933653,0.37353218,2.27385938,0.83708689,0.00000000
-5.42971486,9.99030934,0.64804178,6.97606138,0.01882077,0.12591197,0.36144419,2.23274623,0.81770789,0.00000000
-5.42371186,9.63580861,0.63250334,6.67911773,0.01849952,0.12242535,0.34978607,2.19297955,0.79776421,0.00000000
-5.41770885,9.27458182,0.61683027,6.37236798,0.01817707,0.11898659,0.33876189,2.15535103,0.77750710,0.00000000
-5.41170585,8.91206155,0.60139344,6.06006117,0.01785885,0.11571197,0.32856346,2.12059987,0.75718429,0.00000000
-5.40570285,8.55362012,0.58656649,5.74645268,0.01755006,0.11272117,0.31936799,2.08941073,0.73703863,0.00000000
-5.39969985,8.20448437,0.57271997,5.43572524,0.01725571,0.11013412,0.31133601,2.06241378,0.71730726,0.00000000
-5.39369685,7.86965635,0.56021532,5.13191452,0.01698079,0.10806773,0.30460953,2.04018600,0.69822097,0.00000000
-5.38769385,7.55384074,0.54939860,4.83884113,0.01673038,0.10663250,0.29931040,2.02325261,0.68000362,0.00000000
-5.38169085,7.26137913,0.54059399,4.56005021,0.01650977,0.10592931,0.29553860,2.01208781,0.66287116,0.00000000
-5.37568784,6.99619151,0.53409707,4.29875982,0.01632459,0.10604623,0.29337073,2.00711405,0.64703035,0.00000000
-5.36968484,6.76172505,0.53016806,4.05781861,0.01618084,0.10705567,0.29285831,2.00869929,0.63267668,0.00000000
-5.36368184,6.56091036,0.52902502,3.83967319,0.01608499,0.10901181,0.29402628,2.01715197,0.61999185,0.00000000
-5.35767884,6.39612537,0.53083741,3.64634513,0.01604392,0.11194847,0.29687154,2.03271387,0.60914047,0.00000000
-5.35167584,6.26916729,0.53572023,3.47941742,0.01606491,0.11587758,0.30136175,2.05555096,0.60026632,0.00000000
-5.34567284,6.18123298,0.54372903,3.34002984,0.01615554,0.12078810,0.30743449,2.08574302,0.59348829,0.00000000
-5.33966983,6.13290837,0.55485621,3.22888268,0.01632357,0.12664574,0.31499707,2.12327279,0.58889628,0.00000000
-5.33366683,6.12416745,0.56902892,3.14624810,0.01657681,0.13339334,0.32392703,2.16801562,0.58654725,0.00000000
-5.32766383,6.15438155,0.58610888,3.09198823,0.01692293,0.14095197,0.33407351,2.21973059,0.58646192,0.00000000
-5.32166083,6.22233934,0.60589441,3.06557931,0.01736928,0.14922288,0.34525979,2.27805422,0.58862220,0.00000000
-5.31565783,6.32627796,0.62812484,3.06614105,0.01792274,0.15809006,0.35728680,2.34249769,0.59296980,0.00000000
-5.30965483,6.46392536,0.65248732,3.09247025,0.01858951,0.16742366,0.36993785,2.41244828,0.59940614,0.00000000
-5.30365183,6.63255368,0.67862605,3.14307811,0.01937498,0.17708385,0.38298442,2.48717567,0.60779371,0.00000000
-5.29764882,6.82904285,0.70615361,3.21623034,0.02028354,0.18692538,0.39619279,2.56584326,0.61795897,0.00000000
-5.29164582,7.04995356,0.73466425,3.30998922,0.02131850,0.19680230,0.40933148,2.64752469,0.62969677,0.00000000
-5.28564282,7.29160792,0.76374842,3.42225708,0.02248196,0.20657308,0.42217900,2.73122503,0.64277605,0.00000000
-5.27963982,7.55017581,0.79300820,3.55082009,0.02377471,0.21610558,0.43453165,2.81590619,0.65694678,0.00000000
-5.27363682,7.82176470,0.82207279,3.69339183,0.02519619,0.22528189,0.44621103,2.90051571,0.67194773,0.00000000
-5.26763382,8.10251014,0.85061339,3.84765557,0.02674440,0.23400276,0.45707070,2.98401771,0.68751481,0.00000000
-5.26163082,8.38866419,0.87835686,4.01130465,0.02841591,0.24219136,0.46700184,3.06542505,0.70338951,0.00000000
-5.25562781,8.67667884,0.90509717,4.18207987,0.03020576,0.24979629,0.47593730,3.14383118,0.71932712,0.00000000
-5.24962481,8.96328156,0.93070432,4.35780334,0.03210752,0.25679354,0.48385398,3.21844047,0.73510440,0.00000000
-5.24362181,9.24554050,0.95512992,4.53640800,0.03411321,0.26318738,0.49077316,3.28859577,0.75052617,0.00000000
-5.23761881,9.52091702,0.97840917,4.71596212,0.03621331,0.26901007,0.49675884,3.35380199,0.76543070,0.00000000
-5.23161581,9.78730389,1.00065892,4.89468858,0.03839680,0.27432028,0.50191405,3.41374462,0.77969351,0.00000000
-5.22561281,10.04304793,1.02207187,5.07097852,0.04065110,0.27920042,0.50637519,3.46830250,0.79322955,0.00000000
-5.21960980,10.28695671,1.04290679,5.24339940,0.04296216,0.28375272,0.51030479,3.51755419,0.80599352,0.00000000
-5.21360680,10.51828940,1.06347539,5.41069772,0.04531451,0.28809451,0.51388295,3.56177755,0.81797851,0.00000000
-5.20760380,10.73673277,1.08412602,5.57179685,0.04769128,0.29235255,0.51729782,3.60144250,0.82921289,0.00000000
-5.20160080,10.94236373,1.10522504,5.72579054,0.05007433,0.29665692,0.52073577,3.63719721,0.83975569,0.00000000
-5.19559780,11.13560062,1.12713656,5.87193309,0.05244441,0.30113462,0.52437157,3.66984796,0.84969071,0.00000000
-5.18959480,11.31714570,1.15020146,6.00962697,0.05478129,0.30590310,0.52835917,3.70033366,0.85911964,0.00000000
-5.18359180,11.48792175,1.17471651,6.13840907,0.05706398,0.31106418,0.53282363,3.72969571,0.86815453,0.00000000
-5.17758879,11.64900576,1.20091463,6.25793642,0.05927100,0.31669841,0.53785436,3.75904435,0.87690993,0.00000000
-5.17158579,11.80156284,1.22894724,6.36797243,0.06138065,0.32286038,0.54350031,3.78952284,0.88549515,0.00000000
-5.16558279,11.94678319,1.25886937,6.46837444,0.06337134,0.32957493,0.54976711,3.82227077,0.89400695,0.00000000
-5.15957979,12.08582477,1.29062850,6.55908299,0.06522195,0.33683471,0.55661642,3.85838794,0.90252300,0.00000000
-5.15357679,12.21976398,1.32405756,6.64011344,0.06691218,0.34459893,0.56396734,3.89890028,0.91109647,0.00000000
-5.14757379,12.34955593,1.35887257,6.71154971,0.06842301,0.35279361,0.57169999,3.94472906,0.91975191,0.00000000
-5.14157079,12.47600553,1.39467528,6.77354020,0.06973702,0.36131316,0.57966088,3.99666482,0.92848269,0.00000000
-5.13556778,12.59974987,1.43096062,6.82629534,0.07083881,0.37002327,0.58766977,4.05534693,0.93725011,0.00000000
-5.12956478,12.72125181,1.46712897,6.87008615,0.07171537,0.37876506,0.59552778,4.12124966,0.94598414,0.00000000
-5.12356178,12.84080391,1.50250278,6.90524314,0.07235636,0.38736019,0.60302613,4.19467517,0.95458585,0.00000000
-5.11755878,12.95854169,1.53634690,6.93215470,0.07275443,0.39561679,0.60995528,4.27575379,0.96293135,0.00000000
-5.11155578,13.07446422,1.56789195,6.95126410,0.07290538,0.40333605,0.61611381,4.36445106,0.97087708,0.00000000
-5.10555278,13.18846027,1.59635970,6.96306468,0.07280831,0.41031891,0.62131673,4.46058125,0.97826616,0.00000000
-5.09954977,13.30033753,1.62098958,6.96809249,0.07246564,0.41637301,0.62540284,4.56382610,0.98493546,0.00000000
-5.09354677,13.40985285,1.64106504,6.96691633,0.07188310,0.42131914,0.62824075,4.67375780,0.99072318,0.00000000
-5.08754377,13.51674113,1.65593892,6.96012515,0.07106954,0.42499739,0.62973342,4.78986444,0.99547632,0.00000000
-5.08154077,13.62074103,1.66505656,6.94831336,0.07003675,0.42727244,0.62982093,4.91157632,0.99905794,0.00000000
-5.07553777,13.72161582,1.66797591,6.93206446,0.06879914,0.42803800,0.62848163,5.03829141,1.00135367,0.00000000
-5.06953477,13.81916833,1.66438369,6.91193429,0.06737336,0.42722013,0.62573144,5.16939816,1.00227712,0.00000000
-5.06353177,13.91324933,1.65410710,6.88843475,0.06577791,0.42477944,0.62162172,5.30429431,1.00177423,0.00000000
-5.05752876,14.00375956,1.63712065,6.86201952,0.06403268,0.42071213,0.61623569,5.44240026,0.99982593,0.00000000
-5.05152576,14.09064563,1.61354795,6.83307296,0.06215849,0.41504979,0.60968377,5.58316642,0.99644938,0.00000000
-5.04552276,14.17389131,1.58365855,6.80190345,0.06017666,0.40785808,0.60209818,5.72607407,0.99169766,0.00000000
-5.03951976,14.25350554,1.54786014,6.76874228,0.05810859,0.39923444,0.59362705,5.87062999,0.98565787,0.00000000
-5.03351676,14.32950911,1.50668657,6.73374872,0.05597544,0.38930489,0.58442855,6.01635550,0.97844803,0.00000000
-5.02751376,14.40192230,1.46078244,6.69702190,0.05379784,0.37822008,0.57466519,6.16277128,0.97021284,0.00000000
-5.02151076,14.47075534,1.41088496,6.65861915,0.05159569,0.36615085,0.56449886,6.30937949,0.96111872,0.00000000
-5.01550775,14.53600400,1.35780410,6.61858065,0.04938810,0.35328341,0.55408653,6.45564519,0.95134846,0.00000000
-5.00950475,14.59765182,1.30240166,6.57695923,0.04719337,0.33981435,0.54357719,6.60097924,0.94109574,0.00000000
-5.00350175,14.65568016,1.24557045,6.53385403,0.04502907,0.32594569,0.53310983,6.74472469,0.93056005,0.00000000
-4.99749875,14.71008683,1.18821407,6.48944635,0.04291225,0.31188002,0.52281272,6.88614879,0.91994213,0.00000000
-4.99149575,14.76091300,1.13122810,6.44403565,0.04085967,0.29781602,0.51280388,7.02444206,0.90944039,0.00000000
-4.98549275,14.80827761,1.07548330,6.39807353,0.03888807,0.28394433,0.50319256,7.15872566,0.89924825,0.00000000
-4.97948974,14.85241755,1.02181094,6.35219350,0.03701451,0.27044388,0.49408171,7.28806760,0.88955274,0.00000000
-4.97348674,14.89373130,0.97099073,6.30723446,0.03525668,0.25747884,0.48557101,7.41150742,0.88053413,0.00000000
-4.96748374,14.93282296,0.92374125,6.26425591,0.03363316,0.24519601,0.47776034,7.52808870,0.87236660,0.00000000
-4.96148074,14.97054334,0.88071273,6.22454316,0.03216371,0.23372293,0.47075325,7.63689769,0.86521966,0.00000000
-4.95547774,15.00802425,0.84248213,6.18960156,0.03086936,0.22316642,0.46466018,7.73710577,0.85926017,0.00000000
-4.94947474,15.04670243,0.80955001,6.16113878,0.02977253,0.21361176,0.45960105,7.82801338,0.85465434,0.00000000
-4.94347174,15.08832956,0.78233892,6.14103494,0.02889693,0.20512227,0.45570700,7.90909215,0.85156959,0.00000000
-4.93746873,15.13496534,0.76119291,6.13130107,0.02826740,0.19773950,0.45312101,7.98002248,0.85017580,0.00000000
-4.93146573,15.18895134,0.74637767,6.13402647,0.02790954,0.19148366,0.45199715,8.04072346,0.85064544,0.00000000
-4.92546273,15.25286435,0.73808106,6.15131656,0.02784930,0.18635462,0.45249843,8.09137278,0.85315246,0.00000000
-4.91945973,15.32944879,0.73641362,6.18522291,0.02811231,0.18233304,0.45479320,8.13241453,0.85786963,0.00000000
-4.91345673,15.42152927,0.74140888,6.23766761,0.02872317,0.17938193,0.45905006,8.16455367,0.86496419,0.00000000
-4.90745373,15.53190527,0.75302334,6.31036460,0.02970459,0.17744835,0.46543149,8.18873663,0.87459183,0.00000000
-4.90145073,15.66323141,0.77113602,6.40474058,0.03107644,0.17646531,0.47408640,8.20611865,0.88688915,0.00000000
-4.89544772,15.81788758,0.79554768,6.52185827,0.03285474,0.17635380,0.48514186,8.21801883,0.90196483,0.00000000
-4.88944472,15.99784426,0.82597992,6.66234509,0.03505061,0.17702487,0.49869434,8.22586527,0.91988992,0.00000000
-4.88344172,16.20452899,0.86207420,6.82632976,0.03766925,0.17838177,0.51480092,8.23113273,0.94068774,0.00000000
-4.87743872,16.43870019,0.90339126,7.01338970,0.04070895,0.18032204,0.53347086,8.23527614,0.96432392,0.00000000
-4.87143572,16.70033476,0.94941121,7.22251145,0.04416022,0.18273954,0.55465794,8.23966335,0.99069727,0.00000000
-4.86543272,16.98853548,0.99953462,7.45206622,0.04800508,0.18552637,0.57825413,8.24551056,1.01963205,0.00000000
-4.85942971,17.30146355,1.05308508,7.69980221,0.05221645,0.18857466,0.60408482,8.25382379,1.05087228,0.00000000
-4.85342671,17.63630103,1.10931345,7.96285501,0.05675796,0.19177814,0.63190618,8.26534911,1.08407861,0.00000000
-4.84742371,17.98924628,1.16740423,8.23777661,0.06158380,0.19503364,0.66140477,8.28053422,1.11882823,0.00000000
-4.84142071,18.35554470,1.22648418,8.52058330,0.06663912,0.19824226,0.69219974,8.29950272,1.15461807,0.00000000
-4.83541771,18.72955512,1.28563336,8.80682194,0.07186055,0.20131046,0.72384760,8.32204226,1.19087151,0.00000000
-4.82941471,19.10485095,1.34389862,9.09165358,0.07717714,0.20415095,0.75584967,8.34760645,1.22694859,0.00000000
-4.82341171,19.47435365,1.40030938,9.36995267,0.08251169,0.20668343,0.78766200,8.37533011,1.26215938,0.00000000
-4.81740870,19.83049459,1.45389553,9.63641973,0.08778221,0.20883521,0.81870762,8.40405657,1.29578042,0.00000000
-4.81140570,20.16540017,1.50370695,9.88570445,0.09290385,0.21054174,0.84839054,8.43237530,1.32707341,0.00000000
-4.80540270,20.47109413,1.54883420,10.11253597,0.09779084,0.21174710,0.87611141,8.45866778,1.35530567,0.00000000
-4.79939970,20.73971010,1.58842983,10.31185654,0.10235875,0.21240438,0.90128386,8.48115935,1.37977154,0.00000000
-4.79339670,20.96370714,1.62172932,10.47895449,0.10652671,0.21247617,0.92335130,8.49797466,1.39981385,0.00000000
-4.78739370,21.13608068,1.64807123,10.60959209,0.11021968,0.21193489,0.94180331,8.50719460,1.41484464,0.00000000
-4.78139070,21.25056171,1.66691543,10.70012419,0.11337056,0.21076319,0.95619107,8.50691261,1.42436421,0.00000000
-4.77538769,21.30179719,1.67785883,10.74760335,0.11592218,0.20895434,0.96614119,8.49528865,1.42797777,0.00000000
-4.76938469,21.28550577,1.68064775,10.74986756,0.11782898,0.20651248,0.97136738,8.47059961,1.42540895,0.00000000
-4.76338169,21.19860352,1.67518646,10.70560734,0.11905835,0.20345284,0.97167950,8.43128492,1.41650953,0.00000000
-4.75737869,21.03929571,1.66154122,10.61440929,0.11959159,0.19980184,0.96698964,8.37598687,1.40126519,0.00000000
-4.75137569,20.80713202,1.63993967,10.47677438,0.11942441,0.19559696,0.95731485,8.30358524,1.37979674,0.00000000
-4.74537269,20.50302363,1.61076533,10.29410974,0.11856696,0.19088644,0.94277666,8.21322592,1.35235712,0.00000000
-4.73936968,20.12922237,1.57454741,10.06869410,0.11704342,0.18572871,0.92359714,8.10434387,1.31932398,0.00000000
-4.73336668,19.68926321,1.53194608,9.80361772,0.11489110,0.18019152,0.90009191,7.97668015,1.28118845,0.00000000
-4.72736368,19.18787268,1.48373381,9.50269880,0.11215915,0.17435083,0.87266023,7.83029361,1.23854037,0.00000000
-4.72136068,18.63084701,1.43077342,9.17037928,0.10890692,0.16828926,0.84177266,7.66556704,1.19205063,0.00000000
-4.71535768,18.02490463,1.37399351,8.81160374,0.10520199,0.16209443,0.80795685,7.48320820,1.14245144,0.00000000
-4.70935468,17.37751848,1.31436241,8.43168560,0.10111804,0.15585690,0.77178185,7.28424570,1.09051514,0.00000000
-4.70335168,16.69673404,1.25286142,8.03616565,0.09673260,0.14966797,0.73384174,7.07001980,1.03703242,0.00000000
-4.69734867,15.99097933,1.19045839,7.63066774,0.09212475,0.14361736,0.69473910,6.84216829,0.98279081,0.00000000
-4.69134567,15.26887310,1.12808266,7.22075680,0.08737286,0.13779078,0.65506891,6.60260739,0.92855404,0.00000000
-4.68534267,14.53903711,1.06660209,6.81180405,0.08255255,0.13226760,0.61540346,6.35350789,0.87504314,0.00000000
-4.67933967,13.80991825,1.00680318,6.40886372,0.07773480,0.12711861,0.57627881,6.09726654,0.82291971,0.00000000
-4.67333667,13.08962516,0.94937457,6.01656516,0.07298433,0.12240399,0.53818301,5.83647317,0.77277190,0.00000000
-4.66733367,12.38578354,0.89489474,5.63902344,0.06835834,0.11817172,0.50154670,5.57387363,0.72510350,0.00000000
-4.66133067,11.70541327,0.84382389,5.27977045,0.06390556,0.11445623,0.46673594,5.31232921,0.68032621,0.00000000
-4.65532766,11.05482919,0.79650029,4.94170787,0.05966570,0.11127761,0.43404768,5.05477295,0.63875538,0.00000000
-4.64932466,10.43956681,0.75314084,4.62708216,0.05566914,0.10864137,0.40370761,4.80416347,0.60060890,0.00000000
-4.64332166,9.86433258,0.71384572,4.33748111,0.05193710,0.10653861,0.37587049,4.56343715,0.56600935,0.00000000
