energy_ev,total_up,P_s_up,P_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.73586793,2.30430187,0.00643392,0.17047131,0.69184642,1.13190138,0.03316534,0.79087835
-5.72986493,2.30525695,0.00636773,0.16651060,0.69854153,1.12156759,0.03384126,0.80228135
-5.72386193,2.30745238,0.00630277,0.16249197,0.70560520,1.11179224,0.03451628,0.81428233
-5.71785893,2.31102931,0.00624141,0.15848243,0.71307196,1.10276510,0.03517996,0.82682265
-5.71185593,2.31598953,0.00618570,0.15454356,0.72095019,1.09459615,0.03582028,0.83980378
-5.70585293,2.32219837,0.00613732,0.15073027,0.72922226,1.08731472,0.03642397,0.85308991
-5.69984992,2.32939454,0.00609760,0.14709000,0.73784602,1.08087267,0.03697704,0.86651237
-5.69384692,2.33720628,0.00606748,0.14366227,0.74675736,1.07515142,0.03746528,0.87987566
-5.68784392,2.34517286,0.00604755,0.14047857,0.75587360,1.06997230,0.03787485,0.89296487
-5.68184092,2.35277003,0.00603808,0.13756251,0.76509748,1.06510961,0.03819287,0.90555392
-5.67583792,2.35943825,0.00603905,0.13493030,0.77432141,1.06030574,0.03840794,0.91741444
-5.66983492,2.36461202,0.00605020,0.13259129,0.78343189,1.05528731,0.03851075,0.92832465
-5.66383192,2.36774895,0.00607105,0.13054880,0.79231361,1.04978179,0.03849447,0.93807797
-5.65782891,2.36835713,0.00610099,0.12880089,0.80085329,1.04353354,0.03835521,0.94649091
-5.65182591,2.36601962,0.00613927,0.12734126,0.80894288,1.03631871,0.03809226,0.95340997
-5.64582291,2.36041489,0.00618505,0.12616008,0.81648222,1.02795815,0.03770830,0.95871718
-5.63981991,2.35133253,0.00623745,0.12524483,0.82338103,1.01832795,0.03720941,0.96233427
-5.63381691,2.33868367,0.00629551,0.12458098,0.82956017,1.00736706,0.03660508,0.96422513
-5.62781391,2.32250577,0.00635826,0.12415272,0.83495242,0.99508184,0.03590793,0.96439673
-5.62181091,2.30296186,0.00642467,0.12394344,0.83950268,0.98154734,0.03513344,0.96289840
-5.61580790,2.28033451,0.00649368,0.12393617,0.84316780,0.96690537,0.03429955,0.95981962
-5.60980490,2.25501485,0.00656416,0.12411395,0.84591611,0.95135958,0.03342610,0.95528647
-5.60380190,2.22748746,0.00663493,0.12446000,0.84772682,0.93516774,0.03253425,0.94945698
-5.59779890,2.19831175,0.00670474,0.12495787,0.84858932,0.91863172,0.03164588,0.94251546
-5.59179590,2.16810088,0.00677227,0.12559144,0.84850249,0.90208559,0.03078286,0.93466630
-5.58579290,2.13749890,0.00683611,0.12634488,0.84747402,0.88588236,0.02996638,0.92612714
-5.57978989,2.10715730,0.00689484,0.12720253,0.84551988,0.87038001,0.02921629,0.91712209
-5.57378689,2.07771158,0.00694697,0.12814876,0.84266379,0.85592722,0.02855044,0.90787476
-5.56778389,2.04975900,0.00699105,0.12916774,0.83893671,0.84284954,0.02798412,0.89860167
-5.56178089,2.02383795,0.00702565,0.13024327,0.83437640,0.83143644,0.02752952,0.88950611
-5.55577789,2.00040983,0.00704946,0.13135855,0.82902688,0.82192969,0.02719536,0.88077248
-5.54977489,1.97984384,0.00706130,0.13249606,0.82293780,0.81451354,0.02698656,0.87256154
-5.54377189,1.96240524,0.00706024,0.13363737,0.81616376,0.80930704,0.02690407,0.86500634
-5.53776888,1.94824720,0.00704557,0.13476314,0.80876340,0.80635867,0.02694479,0.85820921
-5.53176588,1.93740664,0.00701697,0.13585310,0.80079850,0.80564355,0.02710164,0.85223970
-5.52576288,1.92980388,0.00697442,0.13688615,0.79233280,0.80706324,0.02736380,0.84713351
-5.51975988,1.92524616,0.00691836,0.13784052,0.78343094,0.81044808,0.02771698,0.84289254
-5.51375688,1.92343484,0.00684962,0.13869408,0.77415722,0.81556202,0.02814386,0.83948584
-5.50775388,1.92397588,0.00676947,0.13942464,0.76457447,0.82210971,0.02862465,0.83685161
-5.50175088,1.92639325,0.00667960,0.14001040,0.75474295,0.82974555,0.02913768,0.83489997
-5.49574787,1.93014477,0.00658204,0.14043040,0.74471945,0.83808436,0.02966009,0.83351653
-5.48974487,1.93463974,0.00647919,0.14066502,0.73455642,0.84671336,0.03016854,0.83256660
-5.48374187,1.93925776,0.00637369,0.14069646,0.72430142,0.85520486,0.03063992,0.83189983
-5.47773887,1.94336808,0.00626834,0.14050927,0.71399663,0.86312934,0.03105209,0.83135509
-5.47173587,1.94634871,0.00616604,0.14009074,0.70367858,0.87006835,0.03138454,0.83076553
-5.46573287,1.94760473,0.00606966,0.13943134,0.69337806,0.87562685,0.03161900,0.82996348
-5.45972986,1.94658509,0.00598194,0.13852494,0.68312010,0.87944456,0.03173998,0.82878516
-5.45372686,1.94279740,0.00590537,0.13736912,0.67292409,0.88120579,0.03173516,0.82707492
-5.44772386,1.93582028,0.00584212,0.13596520,0.66280403,0.88064770,0.03159574,0.82468902
-5.44172086,1.92531293,0.00579391,0.13431831,0.65276877,0.87756656,0.03131658,0.82149871
-5.43571786,1.91102173,0.00576197,0.13243734,0.64282244,0.87182188,0.03089626,0.81739273
-5.42971486,1.89278392,0.00574692,0.13033476,0.63296492,0.86333844,0.03033703,0.81227911
-5.42371186,1.87052835,0.00574878,0.12802652,0.62319251,0.85210623,0.02964458,0.80608634
-5.41770885,1.84427362,0.00576692,0.12553174,0.61349879,0.83817838,0.02882776,0.79876405
-5.41170585,1.81412400,0.00580007,0.12287259,0.60387564,0.82166732,0.02789820,0.79028318
-5.40570285,1.78026343,0.00584631,0.12007400,0.59431461,0.80273951,0.02686983,0.78063584
-5.39969985,1.74294825,0.00590320,0.11716354,0.58480850,0.78160894,0.02575841,0.76983502
-5.39369685,1.70249896,0.00596775,0.11417120,0.57535326,0.75852986,0.02458100,0.75791411
-5.38769385,1.65929169,0.00603660,0.11112934,0.56595014,0.73378904,0.02335546,0.74492654
-5.38169085,1.61374968,0.00610607,0.10807257,0.55660790,0.70769793,0.02209992,0.73094539
-5.37568784,1.56633502,0.00617231,0.10503767,0.54734522,0.68058501,0.02083238,0.71606313
-5.36968484,1.51754108,0.00623145,0.10206355,0.53819294,0.65278860,0.01957026,0.70039137
-5.36368184,1.46788556,0.00627967,0.09919114,0.52919606,0.62465038,0.01833010,0.68406069
-5.35767884,1.41790420,0.00631343,0.09646318,0.52041533,0.59650959,0.01712729,0.66722024
-5.35167584,1.36814514,0.00632952,0.09392405,0.51192824,0.56869819,0.01597588,0.65003724
-5.34567284,1.31916353,0.00632521,0.09161934,0.50382917,0.54153684,0.01488846,0.63269598
-5.33966983,1.27151641,0.00629835,0.08959533,0.49622870,0.51533162,0.01387607,0.61539636
-5.33366683,1.22575731,0.00624745,0.08789834,0.48925177,0.49037147,0.01294824,0.59835174
-5.32766383,1.18243054,0.00617171,0.08657384,0.48303488,0.46692618,0.01211297,0.58178607
-5.32166083,1.14206480,0.00607107,0.08566546,0.47772217,0.44524477,0.01137680,0.56593014
-5.31565783,1.10516607,0.00594621,0.08521378,0.47346048,0.42555406,0.01074487,0.55101712
-5.30965483,1.07220967,0.00579850,0.08525505,0.47039372,0.40805740,0.01022102,0.53727727
-5.30365183,1.04363155,0.00562997,0.08581979,0.46865652,0.39293344,0.00980780,0.52493204
-5.29764882,1.01981904,0.00544320,0.08693140,0.46836762,0.38033477,0.00950658,0.51418780
-5.29164582,1.00110131,0.00524126,0.08860473,0.46962333,0.37038649,0.00931750,0.50522930
-5.28564282,0.98773993,0.00502757,0.09084481,0.47249122,0.36318476,0.00923957,0.49821326
-5.27963982,0.97991993,0.00480578,0.09364575,0.47700464,0.35879527,0.00927056,0.49326233
-5.27363682,0.97774187,0.00457967,0.09698984,0.48315818,0.35725181,0.00940708,0.49045973
-5.26763382,0.98121549,0.00435296,0.10084695,0.49090449,0.35855500,0.00964447,0.48984489
-5.26163082,0.99025518,0.00412926,0.10517436,0.50015264,0.36267133,0.00997680,0.49141034
-5.25562781,1.00467787,0.00391192,0.10991686,0.51076821,0.36953254,0.01039687,0.49509997
-5.24962481,1.02420347,0.00370394,0.11500739,0.52257504,0.37903562,0.01089621,0.50080900
-5.24362181,1.04845815,0.00350790,0.12036808,0.53535887,0.39104330,0.01146513,0.50838549
-5.23761881,1.07698036,0.00332588,0.12591164,0.54887251,0.40538530,0.01209278,0.51763352
-5.23161581,1.10922968,0.00315945,0.13154322,0.56284242,0.42186014,0.01276730,0.52831797
-5.22561281,1.14459802,0.00300963,0.13716256,0.57697651,0.44023778,0.01347600,0.54017059
-5.21960980,1.18242306,0.00287690,0.14266641,0.59097269,0.46026279,0.01420558,0.55289732
-5.21360680,1.22200330,0.00276122,0.14795117,0.60452791,0.48165816,0.01494243,0.56618637
-5.20760380,1.26261423,0.00266208,0.15291555,0.61734723,0.50412954,0.01567290,0.57971692
-5.20160080,1.30352511,0.00257850,0.15746326,0.62915254,0.52736991,0.01638371,0.59316794
-5.19559780,1.34401565,0.00250915,0.16150564,0.63969068,0.55106444,0.01706223,0.60622698
-5.18959480,1.38339199,0.00245239,0.16496398,0.64874043,0.57489549,0.01769690,0.61859835
-5.18359180,1.42100164,0.00240634,0.16777163,0.65611832,0.59854759,0.01827754,0.63001058
-5.17758879,1.45624650,0.00236898,0.16987572,0.66168296,0.62171225,0.01879567,0.64022286
-5.17158579,1.48859403,0.00233817,0.17123841,0.66533774,0.64409255,0.01924475,0.64903020
-5.16558279,1.51758583,0.00231178,0.17183768,0.66703195,0.66540734,0.01962040,0.65626721
-5.15957979,1.54284375,0.00228775,0.17166767,0.66676030,0.68539499,0.01992047,0.66181036
-5.15357679,1.56407325,0.00226410,0.17073842,0.66456085,0.70381670,0.02014508,0.66557886
-5.14757379,1.58106412,0.00223904,0.16907522,0.66051170,0.72045913,0.02029656,0.66753393
-5.14157079,1.59368868,0.00221100,0.16671738,0.65472641,0.73513662,0.02037929,0.66767681
-5.13556778,1.60189765,0.00217862,0.16371676,0.64734858,0.74769262,0.02039943,0.66604553
-5.12956478,1.60571403,0.00214085,0.16013581,0.63854570,0.75800075,0.02036463,0.66271070
-5.12356178,1.60522535,0.00209691,0.15604546,0.62850263,0.76596510,0.02028360,0.65777040
-5.11755878,1.60057462,0.00204629,0.15152277,0.61741494,0.77152022,0.02016574,0.65134468
-5.11155578,1.59195067,0.00198881,0.14664856,0.60548246,0.77463043,0.02002059,0.64356958
-5.10555278,1.57957798,0.00192451,0.14150501,0.59290304,0.77528897,0.01985749,0.63459130
-5.09954977,1.56370684,0.00185374,0.13617333,0.57986704,0.77351660,0.01968501,0.62456045
-5.09354677,1.54460391,0.00177704,0.13073170,0.56655255,0.76936013,0.01951068,0.61362681
-5.08754377,1.52254388,0.00169515,0.12525333,0.55312142,0.76289066,0.01934054,0.60193472
-5.08154077,1.49780220,0.00160898,0.11980492,0.53971638,0.75420180,0.01917898,0.58961925
-5.07553777,1.47064942,0.00151958,0.11444540,0.52645915,0.74340784,0.01902849,0.57680331
-5.06953477,1.44134711,0.00142806,0.10922505,0.51344952,0.73064187,0.01888965,0.56359574
-5.06353177,1.41014538,0.00133560,0.10418503,0.50076551,0.71605406,0.01876116,0.55009035
-5.05752876,1.37728201,0.00124339,0.09935721,0.48846431,0.69980993,0.01863993,0.53636600
-5.05152576,1.34298302,0.00115261,0.09476437,0.47658400,0.68208869,0.01852135,0.52248742
-5.04552276,1.30746436,0.00106439,0.09042075,0.46514582,0.66308166,0.01839955,0.50850683
-5.03951976,1.27093452,0.00097979,0.08633279,0.45415688,0.64299057,0.01826777,0.49446609
-5.03351676,1.23359750,0.00089979,0.08250008,0.44361293,0.62202589,0.01811876,0.48039921
-5.02751376,1.19565600,0.00082525,0.07891650,0.43350126,0.60040497,0.01794521,0.46633497
-5.02151076,1.15731417,0.00075692,0.07557136,0.42380329,0.57834995,0.01774010,0.45229952
-5.01550775,1.11877980,0.00069544,0.07245065,0.41449685,0.55608545,0.01749715,0.43831870
-5.00950475,1.08026544,0.00064130,0.06953813,0.40555799,0.53383589,0.01721113,0.42441995
-5.00350175,1.04198845,0.00059487,0.06681645,0.39696216,0.51182255,0.01687814,0.41063369
-4.99749875,1.00416965,0.00055640,0.06426807,0.38868493,0.49026027,0.01649582,0.39699407
-4.99149575,0.96703083,0.00052602,0.06187605,0.38070208,0.46935392,0.01606350,0.38353909
-4.98549275,0.93079090,0.00050372,0.05962474,0.37298919,0.44929472,0.01558220,0.37031013
-4.97948974,0.89566135,0.00048939,0.05750016,0.36552097,0.43025650,0.01505467,0.35735093
-4.97348674,0.86184088,0.00048280,0.05549042,0.35827026,0.41239215,0.01448521,0.34470614
-4.96748374,0.82950995,0.00048362,0.05358582,0.35120709,0.39583030,0.01387958,0.33241972
-4.96148074,0.79882555,0.00049142,0.05177897,0.34429779,0.38067261,0.01324471,0.32053311
-4.95547774,0.76991655,0.00050567,0.05006475,0.33750442,0.36699172,0.01258849,0.30908367
-4.94947474,0.74288021,0.00052576,0.04844021,0.33078466,0.35483005,0.01191948,0.29810323
-4.94347174,0.71778012,0.00055099,0.04690448,0.32409210,0.34419975,0.01124665,0.28761717
-4.93746873,0.69464573,0.00058059,0.04545860,0.31737724,0.33508365,0.01057905,0.27764394
-4.93146573,0.67347386,0.00061375,0.04410539,0.31058893,0.32743750,0.00992562,0.26819518
-4.92546273,0.65423192,0.00064957,0.04284929,0.30367639,0.32119329,0.00929491,0.25927645
-4.91945973,0.63686296,0.00068716,0.04169622,0.29659159,0.31626365,0.00869491,0.25088849
-4.91345673,0.62129205,0.00072559,0.04065341,0.28929188,0.31254716,0.00813291,0.24302890
-4.90745373,0.60743391,0.00076393,0.03972926,0.28174271,0.30993434,0.00761534,0.23569424
-4.90145073,0.59520102,0.00080128,0.03893311,0.27392021,0.30831393,0.00714772,0.22888215
-4.89544772,0.58451186,0.00083679,0.03827498,0.26581347,0.30757933,0.00673462,0.22259363
-4.88944472,0.57529873,0.00086966,0.03776529,0.25742633,0.30763464,0.00637962,0.21683495
-4.88344172,0.56751439,0.00089918,0.03741445,0.24877851,0.30840008,0.00608531,0.21161924
-4.87743872,0.56113735,0.00092475,0.03723244,0.23990600,0.30981644,0.00585333,0.20696758
-4.87143572,0.55617506,0.00094588,0.03722828,0.23086066,0.31184818,0.00568438,0.20290936
-4.86543272,0.55266485,0.00096222,0.03740948,0.22170898,0.31448500,0.00557828,0.19948191
-4.85942971,0.55067253,0.00097355,0.03778139,0.21253005,0.31774182,0.00553397,0.19672935
-4.85342671,0.55028840,0.00097980,0.03834667,0.20341289,0.32165687,0.00554957,0.19470073
-4.84742371,0.55162100,0.00098103,0.03910465,0.19445321,0.32628822,0.00562243,0.19344745
-4.84142071,0.55478883,0.00097745,0.04005084,0.18574980,0.33170858,0.00574914,0.19302012
-4.83541771,0.55991039,0.00096937,0.04117651,0.17740077,0.33799887,0.00592558,0.19346504
-4.82941471,0.56709321,0.00095721,0.04246839,0.16949970,0.34524072,0.00614699,0.19482050
-4.82341171,0.57642233,0.00094150,0.04390858,0.16213215,0.35350836,0.00640799,0.19711305
-4.81740870,0.58794905,0.00092277,0.04547458,0.15537238,0.36286030,0.00670267,0.20035404
-4.81140570,0.60168053,0.00090164,0.04713957,0.14928074,0.37333137,0.00702469,0.20453655
-4.80540270,0.61757092,0.00087872,0.04887288,0.14390160,0.38492544,0.00736736,0.20963301
-4.79939970,0.63551461,0.00085458,0.05064063,0.13926203,0.39760942,0.00772376,0.21559361
-4.79339670,0.65534207,0.00082977,0.05240657,0.13537125,0.41130887,0.00808689,0.22234561
-4.78739370,0.67681864,0.00080479,0.05413300,0.13222080,0.42590551,0.00844981,0.22979370
-4.78139070,0.69964646,0.00078005,0.05578188,0.12978536,0.44123693,0.00880581,0.23782135
-4.77538769,0.72346959,0.00075587,0.05731595,0.12802433,0.45709854,0.00914860,0.24629321
-4.76938469,0.74788216,0.00073248,0.05869977,0.12688376,0.47324775,0.00947243,0.25505840
-4.76338169,0.77243925,0.00071001,0.05990087,0.12629878,0.48941036,0.00977230,0.26395464
-4.75737869,0.79667008,0.00068853,0.06089067,0.12619631,0.50528866,0.01004409,0.27281300
-4.75137569,0.82009285,0.00066798,0.06164532,0.12649783,0.52057119,0.01028468,0.28146303
-4.74537269,0.84223065,0.00064825,0.06214633,0.12712221,0.53494344,0.01049207,0.28973818
-4.73936968,0.86262757,0.00062920,0.06238106,0.12798843,0.54809910,0.01066542,0.29748107
-4.73336668,0.88086435,0.00061060,0.06234288,0.12901808,0.55975129,0.01080512,0.30454859
-4.72736368,0.89657279,0.00059224,0.06203120,0.13013753,0.56964325,0.01091274,0.31081633
-4.72136068,0.90944816,0.00057388,0.06145129,0.13127981,0.57755781,0.01099099,0.31618250
-4.71535768,0.91925914,0.00055531,0.06061380,0.13238605,0.58332536,0.01104365,0.32057075
-4.70935468,0.92585474,0.00053633,0.05953427,0.13340651,0.58682981,0.01107540,0.32393213
-4.70335168,0.92916794,0.00051680,0.05823233,0.13430122,0.58801223,0.01109172,0.32624593
-4.69734867,0.92921585,0.00049661,0.05673097,0.13504020,0.58687210,0.01109861,0.32751935
-4.69134567,0.92609656,0.00047571,0.05505565,0.13560336,0.58346609,0.01110248,0.32778621
-4.68534267,0.91998276,0.00045412,0.05323343,0.13598005,0.57790443,0.01110984,0.32710458
-4.67933967,0.91111259,0.00043190,0.05129215,0.13616836,0.57034523,0.01112715,0.32555360
-4.67333667,0.89977822,0.00040917,0.04925966,0.13617424,0.56098683,0.01116051,0.32322964
-4.66733367,0.88631280,0.00038610,0.04716313,0.13601041,0.55005899,0.01121555,0.32024197
-4.66133067,0.87107633,0.00036289,0.04502850,0.13569526,0.53781300,0.01129714,0.31670817
-4.65532766,0.85444147,0.00033977,0.04288002,0.13525162,0.52451152,0.01140929,0.31274949
-4.64932466,0.83677960,0.00031701,0.04074000,0.13470563,0.51041858,0.01155501,0.30848649
-4.64332166,0.81844820,0.00029486,0.03862860,0.13408557,0.49579021,0.01173617,0.30403501
-4.63731866,0.79977976,0.00027360,0.03656382,0.13342087,0.48086619,0.01195353,0.29950273
-4.63131566,0.78107295,0.00025346,0.03456162,0.13274114,0.46586325,0.01220663,0.29498646
-4.62531266,0.76258628,0.00023470,0.03263602,0.13207547,0.45096998,0.01249390,0.29057030
-4.61930965,0.74453435,0.00021751,0.03079947,0.13145177,0.43634366,0.01281269,0.28632459
-4.61330665,0.72708692,0.00020208,0.02906308,0.13089639,0.42210899,0.01315939,0.28230581
-4.60730365,0.71037050,0.00018857,0.02743704,0.13043389,0.40835871,0.01352961,0.27855734
-4.60130065,0.69447235,0.00017709,0.02593096,0.13008703,0.39515583,0.01391832,0.27511100
-4.59529765,0.67944646,0.00016773,0.02455426,0.12987694,0.38253747,0.01432011,0.27198918
-4.58929465,0.66532117,0.00016054,0.02331643,0.12982351,0.37051964,0.01472938,0.26920763
-4.58329165,0.65210776,0.00015557,0.02222740,0.12994592,0.35910297,0.01514067,0.26677852
-4.57728864,0.63980975,0.00015281,0.02129766,0.13026336,0.34827874,0.01554885,0.26471375
-4.57128564,0.62843210,0.00015228,0.02053847,0.13079590,0.33803505,0.01594947,0.26302822
-4.56528264,0.61799010,0.00015395,0.01996184,0.13156541,0.32836252,0.01633899,0.26174306
-4.55927964,0.60851723,0.00015781,0.01958054,0.13259654,0.31925961,0.01671509,0.26088840
-4.55327664,0.60007189,0.00016386,0.01940790,0.13391772,0.31073688,0.01707689,0.26050585
-4.54727364,0.59274246,0.00017209,0.01945763,0.13556207,0.30282038,0.01742520,0.26065025
-4.54127064,0.58665069,0.00018250,0.01974346,0.13756821,0.29555382,0.01776272,0.26139086
-4.53526763,0.58195317,0.00019513,0.02027878,0.13998087,0.28899962,0.01809415,0.26281176
-4.52926463,0.57884094,0.00021001,0.02107616,0.14285123,0.28323881,0.01842639,0.26501151
-4.52326163,0.57753727,0.00022722,0.02214688,0.14623699,0.27836991,0.01876847,0.26810196
-4.51725863,0.57829376,0.00024684,0.02350040,0.15020204,0.27450686,0.01913159,0.27220638
-4.51125563,0.58138493,0.00026897,0.02514389,0.15481577,0.27177622,0.01952902,0.27745680
-4.50525263,0.58710154,0.00029371,0.02708172,0.16015193,0.27031387,0.01997588,0.28399078
-4.49924962,0.59574301,0.00032120,0.02931505,0.16628707,0.27026126,0.02048892,0.29194758
-4.49324662,0.60760903,0.00035155,0.03184152,0.17329864,0.27176158,0.02108612,0.30146386
-4.48724362,0.62299083,0.00038488,0.03465494,0.18126266,0.27495585,0.02178628,0.31266923
-4.48124062,0.64216238,0.00042130,0.03774522,0.19025111,0.27997920,0.02260856,0.32568145
-4.47523762,0.66537166,0.00046088,0.04109829,0.20032917,0.28695740,0.02357181,0.34060178
-4.46923462,0.69283239,0.00050367,0.04469628,0.21155234,0.29600373,0.02469407,0.35751039
-4.46323162,0.72471641,0.00054970,0.04851766,0.22396350,0.30721617,0.02599182,0.37646213
-4.45722861,0.76114686,0.00059894,0.05253766,0.23759030,0.32067508,0.02747941,0.39748276
-4.45122561,0.80219235,0.00065132,0.05672864,0.25244267,0.33644118,0.02916838,0.42056576
-4.44522261,0.84786227,0.00070672,0.06106062,0.26851085,0.35455392,0.03106690,0.44566994
-4.43921961,0.89810332,0.00076499,0.06550182,0.28576396,0.37503009,0.03317924,0.47271783
-4.43321661,0.95279732,0.00082594,0.07001919,0.30414918,0.39786276,0.03550535,0.50159509
-4.42721361,1.01176040,0.00088933,0.07457903,0.32359169,0.42302036,0.03804059,0.53215090
-4.42121061,1.07474349,0.00095491,0.07914744,0.34399531,0.45044597,0.04077558,0.56419936
-4.41520760,1.14143424,0.00102242,0.08369080,0.36524400,0.48005676,0.04369619,0.59752197
-4.40920460,1.21146025,0.00109160,0.08817620,0.38720403,0.51174358,0.04678374,0.63187108
-4.40320160,1.28439351,0.00116221,0.09257169,0.40972681,0.54537075,0.05001531,0.66697427
-4.39719860,1.35975612,0.00123406,0.09684651,0.43265227,0.58077611,0.05336428,0.70253948
-4.39119560,1.43702699,0.00130700,0.10097130,0.45581266,0.61777130,0.05680094,0.73826088
-4.38519260,1.51564959,0.00138095,0.10491809,0.47903652,0.65614251,0.06029325,0.77382507
-4.37918959,1.59504032,0.00145592,0.10866043,0.50215267,0.69565160,0.06380772,0.80891764
-4.37318659,1.67459758,0.00153201,0.11217335,0.52499403,0.73603774,0.06731025,0.84322972
-4.36718359,1.75371107,0.00160941,0.11543339,0.54740108,0.77701967,0.07076707,0.87646426
-4.36118059,1.83177126,0.00168842,0.11841863,0.56922472,0.81829846,0.07414564,0.90834198
-4.35517759,1.90817864,0.00176942,0.12110875,0.59032842,0.85956097,0.07741542,0.93860656
-4.34917459,1.98235265,0.00185288,0.12348520,0.61058965,0.90048374,0.08054862,0.96702909
-4.34317159,2.05373989,0.00193933,0.12553132,0.62990038,0.94073747,0.08352074,0.99341143
-4.33716858,2.12182146,0.00202933,0.12723263,0.64816677,0.97999178,0.08631105,1.01758858
-4.33116558,2.18611931,0.00212347,0.12857711,0.66530816,1.01792024,0.08890279,1.03942985
-4.32516258,2.24620132,0.00222228,0.12955551,0.68125536,1.05420547,0.09128332,1.05883899
-4.31915958,2.30168516,0.00232625,0.13016173,0.69594851,1.08854412,0.09344401,1.07575316
-4.31315658,2.35224080,0.00243575,0.13039309,0.70933476,1.12065154,0.09538006,1.09014110
-4.30715358,2.39759178,0.00255102,0.13025067,0.72136586,1.15026608,0.09709013,1.10200047
