energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.65782891,5.24681795,0.90981945,3.13782134,0.03200706,0.01445203,0.03487751,1.60550303,0.43438698,0.11221180
-5.65182591,5.35991245,0.95751849,3.21713231,0.03188104,0.01519141,0.03143276,1.63369308,0.43120571,0.11321530
-5.64582291,5.50349041,1.00563691,3.31677412,0.03188472,0.01598717,0.02862131,1.66965109,0.43059339,0.11495506
-5.63981991,5.67395274,1.05343797,3.43502044,0.03199128,0.01682156,0.02638818,1.71210400,0.43218683,0.11732169
-5.63381691,5.86760449,1.10023920,3.56999897,0.03217385,0.01767668,0.02467953,1.75979762,0.43564294,0.12020791
-5.62781391,6.08072488,1.14543516,3.71971582,0.03240652,0.01853481,0.02344422,1.81152564,0.44065051,0.12351099
-5.62181091,6.30962735,1.18851771,3.88207679,0.03266524,0.01937881,0.02263511,1.86615392,0.44693971,0.12713482
-5.61580790,6.55070950,1.22909276,4.05490628,0.03292859,0.02019256,0.02220987,1.92263985,0.45428888,0.13099150
-5.60980490,6.80049333,1.26689292,4.23596465,0.03317847,0.02096127,0.02213154,1.98004649,0.46252863,0.13500260
-5.60380190,7.05565640,1.30178508,4.42296485,0.03340058,0.02167191,0.02236870,2.03755166,0.47154307,0.13909997
-5.59779890,7.31305481,1.33377287,4.61358931,0.03358473,0.02231351,0.02289533,2.09445214,0.48126835,0.14322609
-5.59179590,7.56973890,1.36299342,4.80550736,0.03372499,0.02287745,0.02369045,2.15016324,0.49168855,0.14733415
-5.58579290,7.82296269,1.38970884,4.99639398,0.03381959,0.02335770,0.02473747,2.20421429,0.50282936,0.15138771
-5.57978989,8.07018816,1.41429252,5.18394995,0.03387076,0.02375099,0.02602339,2.25624059,0.51474971,0.15536006
-5.57378689,8.30908539,1.43721097,5.36592332,0.03388422,0.02405688,0.02753786,2.30597242,0.52753208,0.15923330
-5.56778389,8.53752967,1.45900199,5.54013232,0.03386872,0.02427784,0.02927216,2.35322204,0.54127170,0.16299721
-5.56178089,8.75359660,1.48025032,5.70448912,0.03383530,0.02441911,0.03121812,2.39786920,0.55606540,0.16664799
-5.55577789,8.95555626,1.50156171,5.85702418,0.03379660,0.02448865,0.03336714,2.43984629,0.57200063,0.17018679
-5.54977489,9.14186755,1.52353692,5.99591070,0.03376601,0.02449687,0.03570920,2.47912361,0.58914514,0.17361830
-5.54377189,9.31117350,1.54674665,6.11948864,0.03375690,0.02445638,0.03823204,2.51569587,0.60753798,0.17694937
-5.53776888,9.46229856,1.57170878,6.22628796,0.03378182,0.02438167,0.04092050,2.54957023,0.62718213,0.18018762
-5.53176588,9.59424852,1.59886874,6.31505039,0.03385177,0.02428866,0.04375606,2.58075678,0.64803923,0.18334034
-5.52576288,9.70621349,1.62858391,6.38474959,0.03397563,0.02419437,0.04671665,2.60926168,0.67002667,0.18641350
-5.51975988,9.79757415,1.66111268,6.43460907,0.03415959,0.02411637,0.04977660,2.63508317,0.69301715,0.18941107
-5.51375688,9.86791110,1.69660822,6.46411757,0.03440687,0.02407240,0.05290701,2.65821066,0.71684072,0.19233456
-5.50775388,9.91701691,1.73511714,6.47304157,0.03471748,0.02407980,0.05607623,2.67862656,0.74128918,0.19518290
-5.50175088,9.94490989,1.77658263,6.46143442,0.03508819,0.02415508,0.05925061,2.69631057,0.76612269,0.19795260
-5.49574787,9.95184848,1.82085150,6.42964168,0.03551269,0.02431344,0.06239551,2.71124600,0.79107797,0.20063808
-5.48974487,9.93834499,1.86768442,6.37830239,0.03598180,0.02456834,0.06547636,2.72342732,0.81587798,0.20323232
-5.48374187,9.90517696,1.91676837,6.30834580,0.03648396,0.02493100,0.06845993,2.73286833,0.84024226,0.20572767
-5.47773887,9.85339478,1.96773043,6.22098323,0.03700567,0.02541010,0.07131556,2.73961022,0.86389759,0.20811667
-5.47173587,9.78432418,2.02015194,6.11769502,0.03753212,0.02601134,0.07401653,2.74372876,0.88658834,0.21039302
-5.46573287,9.69956231,2.07358211,6.00021227,0.03804783,0.02673722,0.07654117,2.74534005,0.90808602,0.21255250
-5.45972986,9.60096689,2.12755047,5.87049374,0.03853731,0.02758672,0.07887408,2.74460435,0.92819765,0.21459381
-5.45372686,9.49063803,2.18157762,5.73069813,0.03898569,0.02855520,0.08100699,2.74172777,0.94677244,0.21651932
-5.44772386,9.37089288,2.23518401,5.58315229,0.03937931,0.02963425,0.08293959,2.73696160,0.96370687,0.21833563
-5.44172086,9.24423406,2.28789668,5.43031612,0.03970624,0.03081175,0.08468004,2.73059955,0.97894764,0.22005406
-5.43571786,9.11331274,2.33925425,5.27474508,0.03995676,0.03207196,0.08624522,2.72297309,0.99249281,0.22169086
-5.42971486,8.98088800,2.38881029,5.11905127,0.04012361,0.03339571,0.08766086,2.71444529,1.00439106,0.22326731
-5.42371186,8.84978403,2.43613580,4.96586405,0.04020222,0.03476078,0.08896119,2.70540378,1.01473930,0.22480972
-5.41770885,8.72284662,2.48082116,4.81779125,0.04019082,0.03614235,0.09018860,2.69625315,1.02367881,0.22634918
-5.41170585,8.60290057,2.52247801,4.67738166,0.04009037,0.03751353,0.09139282,2.68740752,1.03139022,0.22792130
-5.40570285,8.49270874,2.56074172,4.54708936,0.03990441,0.03884606,0.09263002,2.67928337,1.03808756,0.22956580
-5.39969985,8.39493349,2.59527442,4.42924036,0.03963886,0.04011105,0.09396166,2.67229313,1.04401169,0.23132599
-5.39369685,8.31210045,2.62576895,4.32600133,0.03930166,0.04127981,0.09545309,2.66683928,1.04942316,0.23324809
-5.38769385,8.24656416,2.65195352,4.23935043,0.03890241,0.04232467,0.09717204,2.66330908,1.05459484,0.23538056
-5.38169085,8.20047451,2.67359677,4.17104959,0.03845189,0.04321985,0.09918684,2.66206943,1.05980426,0.23777305
-5.37568784,8.17574295,2.69051291,4.12261781,0.03796168,0.04394230,0.10156457,2.66346154,1.06532581,0.24047536
-5.36968484,8.17400695,2.70256623,4.09530483,0.03744364,0.04447239,0.10436901,2.66779479,1.07142272,0.24353601
-5.36368184,8.19659171,2.70967457,4.09006468,0.03690946,0.04479462,0.10765853,2.67533952,1.07833900,0.24700065
-5.35767884,8.24446839,2.71181094,4.10752896,0.03637026,0.04489808,0.11148380,2.68631814,1.08629121,0.25091022
-5.35167584,8.31820873,2.70900307,4.14797997,0.03583617,0.04477683,0.11588562,2.70089449,1.09546013,0.25529877
-5.34567284,8.41793682,2.70133041,4.21132430,0.03531600,0.04443002,0.12089264,2.71916151,1.10598264,0.26019118
-5.33966983,8.54327983,2.68891858,4.29706796,0.03481692,0.04386194,0.12651930,2.74112751,1.11794382,0.26560075
-5.33366683,8.69332030,2.67193135,4.40429468,0.03434428,0.04308172,0.13276390,2.76670165,1.13136969,0.27152675
-5.32766383,8.86655354,2.65056063,4.53164937,0.03390142,0.04210301,0.13960698,2.79567963,1.14622084,0.27795208
-5.32166083,9.06085431,2.62501511,4.67732912,0.03348955,0.04094339,0.14701016,2.82773074,1.16238761,0.28484130
-5.31565783,9.27345746,2.59550818,4.83908411,0.03310782,0.03962370,0.15491540,2.86238746,1.17968693,0.29213900
-5.30965483,9.50095690,2.56224633,5.01423084,0.03275328,0.03816728,0.16324492,2.89903919,1.19786163,0.29976893
-5.30365183,9.73932719,2.52541871,5.19967973,0.03242107,0.03659907,0.17190185,2.93693121,1.21658233,0.30763377
-5.29764882,9.98397083,2.48518889,5.39197861,0.03210462,0.03494483,0.18077151,2.97517006,1.23545241,0.31561594
-5.29164582,10.22979330,2.44168949,5.58737263,0.03179588,0.03323028,0.18972357,3.01273608,1.25401612,0.32357932
-5.28564282,10.47130611,2.39502029,5.78188057,0.03148563,0.03148028,0.19861490,3.04850346,1.27176983,0.33137201
-5.27963982,10.70275651,2.34524995,5.97138609,0.03116391,0.02971821,0.20729313,3.08126768,1.28817623,0.33883008
-5.27363682,10.91828018,2.29242143,6.15174142,0.03082033,0.02796539,0.21560084,3.10977960,1.30268110,0.34578223
-5.26763382,11.11207190,2.23656066,6.31888022,0.03044455,0.02624062,0.22338015,3.13278500,1.31473195,0.35205509
-5.26163082,11.27856708,2.17768792,6.46893498,0.03002668,0.02455992,0.23047762,3.14906797,1.32379786,0.35747910
-5.25562781,11.41262587,2.11583099,6.59835407,0.02955767,0.02293635,0.23674921,3.15749597,1.32938946,0.36189459
-5.24962481,11.50971112,2.05103908,6.70401278,0.02902972,0.02138005,0.24206508,3.15706429,1.33107828,0.36515774
-5.24362181,11.56605062,1.98339642,6.78331297,0.02843659,0.01989832,0.24631402,3.14693748,1.32851416,0.36714618
-5.23761881,11.57877503,1.91303447,6.83426603,0.02777385,0.01849582,0.24940725,3.12648541,1.32144006,0.36776389
-5.23161581,11.54602359,1.84014164,6.85555465,0.02703913,0.01717488,0.25128143,3.09531183,1.30970325,0.36694513
-5.22561281,11.46701147,1.76496980,6.84656984,0.02623219,0.01593587,0.25190075,3.05327361,1.29326227,0.36465716
-5.21960980,11.34205457,1.68783691,6.80742102,0.02535497,0.01477753,0.25125789,3.00048961,1.27218927,0.36090161
-5.21360680,11.17255002,1.60912561,6.73891831,0.02441153,0.01369736,0.24937390,2.93733836,1.24666752,0.35571437
-5.20760380,10.96091316,1.52927752,6.64252793,0.02340790,0.01269202,0.24629699,2.86444485,1.21698418,0.34916410
-5.20160080,10.71047430,1.44878380,6.52030290,0.02235186,0.01175763,0.24210025,2.78265677,1.18351880,0.34134937
-5.19559780,10.42534095,1.36817240,6.37479279,0.02125268,0.01089005,0.23687845,2.69301194,1.14672814,0.33239458
-5.18959480,10.11023295,1.28799281,6.20893742,0.02012077,0.01008518,0.23074411,2.59669837,1.10712805,0.32244492
-5.18359180,9.77029969,1.20879918,6.02595020,0.01896731,0.00933907,0.22382309,2.49500940,1.06527360,0.31166071
-5.17758879,9.41092920,1.13113295,5.82919729,0.01780390,0.00864809,0.21624981,2.38929634,1.02173837,0.30021135
-5.17158579,9.03755918,1.05550594,5.62207900,0.01664216,0.00800902,0.20816248,2.28092104,0.97709402,0.28826924
-5.16558279,8.65549960,0.98238484,5.40791911,0.01549337,0.00741904,0.19969852,2.17121095,0.93189127,0.27600397
-5.15957979,8.26977542,0.91217800,5.18986764,0.01436820,0.00687579,0.19099039,2.06141884,0.88664309,0.26357712
-5.15357679,7.88499623,0.84522507,4.97082108,0.01327637,0.00637731,0.18216197,1.95268891,0.84181090,0.25113788
-5.14757379,7.50525789,0.78179015,4.75336302,0.01222649,0.00592200,0.17332576,1.84603068,0.79779430,0.23881958
-5.14157079,7.13407889,0.72205829,4.53972691,0.01122587,0.00550861,0.16458080,1.74230149,0.75492462,0.22673740
-5.13556778,6.77437172,0.66613577,4.33178073,0.01028047,0.00513611,0.15601153,1.64219774,0.71346234,0.21498718
-5.12956478,6.42844767,0.61405351,4.13103249,0.00939486,0.00480374,0.14768738,1.54625457,0.67359819,0.20364525
-5.12356178,6.09805110,0.56577348,3.93865393,0.00857222,0.00451086,0.13966319,1.45485320,0.63545756,0.19276932
-5.11755878,5.78441806,0.52119743,3.75551883,0.00781447,0.00425698,0.13198029,1.36823473,0.59910759,0.18240015
-5.11155578,5.48835249,0.48017726,3.58225176,0.00712238,0.00404171,0.12466799,1.28651876,0.56456641,0.17256384
-5.10555278,5.21031315,0.44252641,3.41928259,0.00649569,0.00386473,0.11774553,1.20972529,0.53181353,0.16327453
-5.09954977,4.95050379,0.40803156,3.26690207,0.00593333,0.00372573,0.11122414,1.13779802,0.50080098,0.15453728
-5.09354677,4.70895989,0.37646385,3.12531427,0.00543352,0.00362442,0.10510914,1.07062758,0.47146402,0.14635087
-5.08754377,4.48562585,0.34758932,2.99468183,0.00499401,0.00356048,0.09940191,1.00807296,0.44373123,0.13871040
-5.08154077,4.28041789,0.32117783,2.87516129,0.00461219,0.00353353,0.09410163,0.94998011,0.41753313,0.13160950
-5.07553777,4.09326922,0.29701040,2.76692626,0.00428525,0.00354304,0.08920662,0.89619672,0.39280904,0.12504198
-5.06953477,3.92415579,0.27488458,2.67017765,0.00401026,0.00358834,0.08471534,0.84658267,0.36951201,0.11900295
-5.06353177,3.77310234,0.25461792,2.58514084,0.00378428,0.00366850,0.08062697,0.80101594,0.34761167,0.11348930
-5.05752876,3.64017004,0.23604958,2.51205098,0.00360437,0.00378232,0.07694147,0.75939414,0.32709498,0.10849968
-5.05152576,3.52542840,0.21904034,2.45112832,0.00346766,0.00392821,0.07365941,0.72163218,0.30796526,0.10403390
-5.04552276,3.42891499,0.20347107,2.40254610,0.00337132,0.00410416,0.07078142,0.68765668,0.29023965,0.10009197
-5.03951976,3.35058730,0.18924023,2.36639403,0.00331253,0.00430769,0.06830737,0.65739805,0.27394526,0.09667285
-5.03351676,3.29027147,0.17626059,2.34264068,0.00328847,0.00453577,0.06623547,0.63078123,0.25911469,0.09377310
-5.02751376,3.24761247,0.16445557,2.33109785,0.00329626,0.00478486,0.06456133,0.60771592,0.24578101,0.09138540
-5.02151076,3.22203013,0.15375554,2.33139003,0.00333291,0.00505086,0.06327703,0.58808748,0.23397277,0.08949736
-5.01550775,3.21268479,0.14409431,2.34293135,0.00339529,0.00532916,0.06237034,0.57174902,0.22370925,0.08809038
-5.00950475,3.21845540,0.13540616,2.36491209,0.00348009,0.00561469,0.06182411,0.55851558,0.21499644,0.08713895
-5.00350175,3.23793207,0.12762348,2.39629588,0.00358379,0.00590201,0.06161589,0.54816071,0.20782360,0.08661027
-4.99749875,3.26942402,0.12067520,2.43582814,0.00370267,0.00618541,0.06171790,0.54041584,0.20216098,0.08646427
-4.99149575,3.31098258,0.11448598,2.48205554,0.00383283,0.00645905,0.06209715,0.53497229,0.19795831,0.08665409
-4.98549275,3.36043831,0.10897622,2.53335563,0.00397023,0.00671709,0.06271591,0.53148606,0.19514447,0.08712683
-4.97948974,3.41545024,0.10406277,2.58797502,0.00411069,0.00695390,0.06353239,0.52958480,0.19362793,0.08782478
-4.97348674,3.47356444,0.09966027,2.64407422,0.00425002,0.00716420,0.06450161,0.52887676,0.19329812,0.08868680
-4.96748374,3.53227904,0.09568290,2.69977693,0.00438410,0.00734326,0.06557644,0.52896099,0.19402747,0.08964990
-4.96148074,3.58911231,0.09204645,2.75322122,0.00450890,0.00748704,0.06670869,0.52943836,0.19567398,0.09065101
-4.95547774,3.64167050,0.08867059,2.80261032,0.00462066,0.00759236,0.06785031,0.52992268,0.19808424,0.09162867
-4.94947474,3.68771227,0.08548103,2.84626073,0.00471592,0.00765705,0.06895452,0.53005146,0.20109670,0.09252472
-4.94347174,3.72520718,0.08241160,2.88264570,0.00479165,0.00768001,0.06997691,0.52949569,0.20454508,0.09328584
-4.93746873,3.75238590,0.07940603,2.91043244,0.00484529,0.00766136,0.07087645,0.52796838,0.20826189,0.09386494
-4.93146573,3.76778057,0.07641937,2.92851204,0.00487486,0.00760244,0.07161635,0.52523140,0.21208186,0.09422227
-4.92546273,3.77025452,0.07341906,2.93602140,0.00487895,0.00750585,0.07216480,0.52110053,0.21584531,0.09432637
-4.91945973,3.75902083,0.07038545,2.93235691,0.00485682,0.00737545,0.07249557,0.51544866,0.21940141,0.09415473
-4.91345673,3.73365027,0.06731200,2.91718027,0.00480834,0.00721634,0.07258839,0.50820706,0.22261128,0.09369419
-4.90745373,3.69406933,0.06420503,2.89041691,0.00473404,0.00703478,0.07242932,0.49936501,0.22535090,0.09294114
-4.90145073,3.64054944,0.06108311,2.85224808,0.00463504,0.00683817,0.07201077,0.48896783,0.22751382,0.09190154
-4.89544772,3.57368900,0.05797618,2.80309740,0.00451302,0.00663492,0.07133166,0.47711366,0.22901367,0.09059075
-4.88944472,3.49438968,0.05492449,2.74361338,0.00437019,0.00643442,0.07039720,0.46394930,0.22978636,0.08903319
-4.88344172,3.40382853,0.05197731,2.67464872,0.00420917,0.00624693,0.06921884,0.44966522,0.22979204,0.08726197
-4.87743872,3.30342747,0.04919164,2.59723776,0.00403295,0.00608348,0.06781391,0.43449021,0.22901657,0.08531833
-4.87143572,3.19482130,0.04663093,2.51257276,0.00384481,0.00595582,0.06620532,0.41868577,0.22747273,0.08325110
-4.86543272,3.07982522,0.04436373,2.42197993,0.00364823,0.00587631,0.06442121,0.40254045,0.22520076,0.08111603
-4.85942971,2.96040267,0.04246253,2.32689570,0.00344680,0.00585786,0.06249440,0.38636428,0.22226843,0.07897508
-4.85342671,2.83863383,0.04100261,2.22884353,0.00324418,0.00591380,0.06046196,0.37048337,0.21877045,0.07689562
-4.84742371,2.71668498,0.04006096,2.12941157,0.00304401,0.00605783,0.05836455,0.35523471,0.21482717,0.07494959
-4.84142071,2.59677865,0.03971528,2.03023100,0.00284986,0.00630386,0.05624578,0.34096109,0.21058256,0.07321249
-4.83541771,2.48116456,0.04004304,1.93295525,0.00266518,0.00666591,0.05415150,0.32800614,0.20620150,0.07176231
-4.82941471,2.37209082,0.04112043,1.83923980,0.00249328,0.00715793,0.05212897,0.31670945,0.20186626,0.07067829
-4.82341171,2.27177545,0.04302135,1.75072243,0.00233726,0.00779359,0.05022599,0.30740154,0.19777235,0.07003956
-4.81740870,2.18237772,0.04581625,1.66900404,0.00220000,0.00858609,0.04848999,0.30039878,0.19412376,0.06992365
-4.81140570,2.10596949,0.04957081,1.59562979,0.00208418,0.00954787,0.04696699,0.29599808,0.19112764,0.07040483
-4.80540270,2.04450637,0.05434450,1.53207070,0.00199218,0.01069029,0.04570058,0.29447137,0.18898862,0.07155236
-4.79939970,1.99979903,0.06018891,1.47970579,0.00192615,0.01202333,0.04473090,0.29605988,0.18790286,0.07342866
-4.79339670,1.97348482,0.06714595,1.43980508,0.00188793,0.01355526,0.04409353,0.30096826,0.18805199,0.07608739
-4.78739370,1.96700041,0.07524586,1.41351344,0.00187908,0.01529218,0.04381849,0.30935868,0.18959722,0.07957162
-4.78139070,1.98155576,0.08450513,1.40183581,0.00190083,0.01723775,0.04392928,0.32134496,0.19267361,0.08391194
-4.77538769,2.01811020,0.09492437,1.40562381,0.00195407,0.01939278,0.04444201,0.33698708,0.19738484,0.08912483
-4.76938469,2.07735122,0.10648627,1.42556416,0.00203935,0.02175489,0.04536464,0.35628613,0.20379866,0.09521116
-4.76338169,2.15967655,0.11915365,1.46216893,0.00215683,0.02431822,0.04669638,0.37918002,0.21194303,0.10215495
-4.75737869,2.26518018,0.13286778,1.51576779,0.00230628,0.02707325,0.04842733,0.40554021,0.22180331,0.10992255
-4.75137569,2.39364265,0.14754717,1.58650217,0.00248703,0.03000656,0.05053825,0.43516962,0.23332046,0.11846210
-4.74537269,2.54452605,0.16308669,1.67432139,0.00269801,0.03310082,0.05300060,0.46780210,0.24639049,0.12770357
-4.73936968,2.71697373,0.17935747,1.77898040,0.00293772,0.03633480,0.05577688,0.50310345,0.26086512,0.13755920
-4.73336668,2.90981501,0.19620733,1.90003907,0.00320420,0.03968348,0.05882118,0.54067434,0.27655374,0.14792450
-4.72736368,3.12157447,0.21346213,2.03686267,0.00349510,0.04311832,0.06207995,0.58005510,0.29322675,0.15867973
-4.72136068,3.35048589,0.23092780,2.18862337,0.00380769,0.04660758,0.06549311,0.62073235,0.31062001,0.16969193
-4.71535768,3.59451019,0.24839327,2.35430254,0.00413887,0.05011680,0.06899533,0.66214757,0.32844058,0.18081733
-4.70935468,3.85135726,0.26563422,2.53269363,0.00448526,0.05360931,0.07251750,0.70370737,0.34637344,0.19190426
-4.70335168,4.11851110,0.28241743,2.72240578,0.00484325,0.05704691,0.07598841,0.74479522,0.36408910,0.20279634
-4.69734867,4.39325788,0.29850600,2.92186821,0.00520907,0.06039050,0.07933649,0.78478443,0.38125182,0.21333586
-4.69134567,4.67271661,0.31366485,3.12933566,0.00557888,0.06360092,0.08249164,0.82305198,0.39752828,0.22336741
-4.68534267,4.95387207,0.32766678,3.34289536,0.00594885,0.06663962,0.08538704,0.85899286,0.41259636,0.23274144
-4.67933967,5.23360982,0.34029863,3.56047608,0.00631527,0.06946955,0.08796092,0.89203441,0.42615379,0.24131775
-4.67333667,5.50875319,0.35136745,3.77986004,0.00667461,0.07205587,0.09015817,0.92165031,0.43792634,0.24896880
-4.66733367,5.77610211,0.36070650,3.99869820,0.00702362,0.07436671,0.09193181,0.94737367,0.44767537,0.25558267
-4.66133067,6.03247391,0.36818095,4.21452994,0.00735940,0.07637386,0.09324417,0.96880898,0.45520434,0.26106568
-4.65532766,6.27474595,0.37369293,4.42480754,0.00767948,0.07805338,0.09406787,0.98564239,0.46036420,0.26534442
-4.64932466,6.49990022,0.37718605,4.62692615,0.00798186,0.07938611,0.09438642,0.99765011,0.46305740,0.26836738
-4.64332166,6.70506959,0.37864901,4.81825934,0.00826507,0.08035811,0.09419450,1.00470477,0.46324050,0.27010587
