energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.81390695,0.99343974,0.00437487,0.05654949,0.00181259,0.00000000,0.26997035,0.48635372,0.02200534,0.40244873
-5.80790395,1.02551956,0.00453605,0.05832887,0.00194197,0.00000000,0.28356102,0.49959870,0.02214662,0.41724408
-5.80190095,1.05538823,0.00469128,0.06001793,0.00207868,0.00000000,0.29722122,0.51118896,0.02216354,0.43156339
-5.79589795,1.08307211,0.00484085,0.06162414,0.00222293,0.00000000,0.31095893,0.52110236,0.02205737,0.44544300
-5.78989495,1.10863482,0.00498515,0.06315634,0.00237482,0.00000000,0.32478009,0.52934594,0.02183155,0.45892659
-5.78389195,1.13216673,0.00512461,0.06462383,0.00253425,0.00000000,0.33868489,0.53595280,0.02149160,0.47205940
-5.77788894,1.15377325,0.00525958,0.06603541,0.00270095,0.00000000,0.35266404,0.54097823,0.02104487,0.48488224
-5.77188594,1.17356260,0.00539036,0.06739846,0.00287440,0.00000000,0.36669515,0.54449498,0.02050033,0.49742560
-5.76588294,1.19163382,0.00551705,0.06871807,0.00305380,0.00000000,0.38073975,0.54658831,0.01986828,0.50970427
-5.75987994,1.20806596,0.00563957,0.06999626,0.00323811,0.00000000,0.39474105,0.54735081,0.01916004,0.52171291
-5.75387694,1.22290922,0.00575760,0.07123146,0.00342600,0.00000000,0.40862286,0.54687759,0.01838764,0.53342295
-5.74787394,1.23617877,0.00587053,0.07241813,0.00361587,0.00000000,0.42228977,0.54526196,0.01756348,0.54478112
-5.74187094,1.24785193,0.00597752,0.07354665,0.00380596,0.00000000,0.43562899,0.54259204,0.01670004,0.55570996
-5.73586793,1.25786915,0.00607744,0.07460358,0.00399430,0.00000000,0.44851379,0.53894836,0.01580957,0.56611035
-5.72986493,1.26613888,0.00616901,0.07557208,0.00417888,0.00000000,0.46080849,0.53440288,0.01490384,0.57586626
-5.72386193,1.27254652,0.00625076,0.07643274,0.00435769,0.00000000,0.47237523,0.52901926,0.01399391,0.58485143
-5.71785893,1.27696698,0.00632117,0.07716454,0.00452883,0.00000000,0.48308188,0.52285451,0.01308995,0.59293794
-5.71185593,1.27928033,0.00637878,0.07774610,0.00469064,0.00000000,0.49281112,0.51596194,0.01220112,0.60000618
-5.70585293,1.27938972,0.00642225,0.07815704,0.00484180,0.00000000,0.50147005,0.50839505,0.01133545,0.60595578
-5.69984992,1.27724055,0.00645049,0.07837946,0.00498148,0.00000000,0.50900000,0.50021231,0.01049983,0.61071691
-5.69384692,1.27283972,0.00646279,0.07839933,0.00510940,0.00000000,0.51538580,0.49148227,0.00970000,0.61426124
-5.68784392,1.26627359,0.00645892,0.07820785,0.00522597,0.00000000,0.52066400,0.48228872,0.00894059,0.61661196
-5.68184092,1.25772343,0.00643920,0.07780265,0.00533234,0.00000000,0.52492951,0.47273534,0.00822517,0.61785204
-5.67583792,1.24747709,0.00640462,0.07718866,0.00543041,0.00000000,0.52833993,0.46294962,0.00755637,0.61813015
-5.66983492,1.23593570,0.00635680,0.07637878,0.00552292,0.00000000,0.53111723,0.45308540,0.00693595,0.61766367
-5.66383192,1.22361465,0.00629813,0.07539402,0.00561334,0.00000000,0.53354632,0.44332391,0.00636497,0.61673829
-5.65782891,1.21113807,0.00623163,0.07426342,0.00570585,0.00000000,0.53597023,0.43387289,0.00584384,0.61570388
-5.65182591,1.19922664,0.00616101,0.07302336,0.00580523,0.00000000,0.53878199,0.42496374,0.00537249,0.61496672
-5.64582291,1.18867875,0.00609053,0.07171665,0.00591666,0.00000000,0.54241297,0.41684661,0.00495042,0.61497779
-5.63981991,1.18034544,0.00602491,0.07039108,0.00604563,0.00000000,0.54731833,0.40978352,0.00457682,0.61621785
-5.63381691,1.17510002,0.00596921,0.06909775,0.00619761,0.00000000,0.55395974,0.40403978,0.00425061,0.61917948
-5.62781391,1.17380346,0.00592868,0.06788908,0.00637793,0.00000000,0.56278610,0.39987398,0.00397050,0.62434685
-5.62181091,1.17726709,0.00590861,0.06681672,0.00659142,0.00000000,0.57421308,0.39752694,0.00373503,0.63217414
-5.61580790,1.18621426,0.00591414,0.06592934,0.00684225,0.00000000,0.58860230,0.39721035,0.00354256,0.64306351
-5.60980490,1.20124286,0.00595014,0.06527043,0.00713361,0.00000000,0.60624113,0.39909541,0.00339126,0.65734362
-5.60380190,1.22279065,0.00602104,0.06487630,0.00746756,0.00000000,0.62732417,0.40330233,0.00327917,0.67524991
-5.59779890,1.25110522,0.00613074,0.06477428,0.00784479,0.00000000,0.65193733,0.40989116,0.00320407,0.69690763
-5.59179590,1.28622046,0.00628248,0.06498123,0.00826448,0.00000000,0.68004552,0.41885455,0.00316359,0.72231860
-5.58579290,1.32794098,0.00647877,0.06550251,0.00872424,0.00000000,0.71148474,0.43011302,0.00315509,0.75135264
-5.57978989,1.37583572,0.00672139,0.06633138,0.00922009,0.00000000,0.74595916,0.44351308,0.00317573,0.78374428
-5.57378689,1.42924169,0.00701139,0.06744889,0.00974646,0.00000000,0.78304371,0.45882854,0.00322241,0.81909525
-5.56778389,1.48727798,0.00734908,0.06882431,0.01029634,0.00000000,0.82219235,0.47576513,0.00329186,0.85688293
-5.56178089,1.54887004,0.00773415,0.07041610,0.01086147,0.00000000,0.86275189,0.49396840,0.00338063,0.89647470
-5.55577789,1.61278361,0.00816571,0.07217330,0.01143257,0.00000000,0.90398114,0.51303476,0.00348513,0.93714771
-5.54977489,1.67766702,0.00864243,0.07403737,0.01199965,0.00000000,0.94507451,0.53252528,0.00360171,0.97811353
-5.54377189,1.74210016,0.00916263,0.07594441,0.01255237,0.00000000,0.98518944,0.55198170,0.00372674,1.01854659
-5.53776888,1.80464834,0.00972440,0.07782754,0.01308042,0.00000000,1.02347634,0.57094408,0.00385666,1.05761529
-5.53176588,1.86391831,0.01032569,0.07961954,0.01357392,0.00000000,1.05910979,0.58896928,0.00398811,1.09451443
-5.52576288,1.91861418,0.01096443,0.08125538,0.01402380,0.00000000,1.09131965,0.60564943,0.00411796,1.12849737
-5.51975988,1.96759030,0.01163851,0.08267476,0.01442217,0.00000000,1.11942043,0.62062955,0.00424342,1.15890643
-5.51375688,2.00989878,0.01234588,0.08382441,0.01476264,0.00000000,1.14283782,0.63362343,0.00436211,1.18520012
-5.50775388,2.04482900,0.01308450,0.08466005,0.01504059,0.00000000,1.16113065,0.64442699,0.00447212,1.20697561
-5.50175088,2.07193723,0.01385228,0.08514794,0.01525337,0.00000000,1.17400758,0.65292836,0.00457200,1.22398543
-5.49574787,2.09106467,0.01464703,0.08526604,0.01540037,0.00000000,1.18133730,0.65911411,0.00466085,1.23614739
-5.48974487,2.10234281,0.01546630,0.08500451,0.01548308,0.00000000,1.18315195,0.66307132,0.00473825,1.24354719
-5.48374187,2.10618579,0.01630727,0.08436577,0.01550494,0.00000000,1.17964342,0.66498508,0.00480426,1.24643338
-5.47773887,2.10326990,0.01716662,0.08336402,0.01547125,0.00000000,1.17115268,0.66513166,0.00485938,1.24520489
-5.47173587,2.09450106,0.01804030,0.08202420,0.01538882,0.00000000,1.15815277,0.66386736,0.00490445,1.24039177
-5.46573287,2.08097186,0.01892348,0.08038056,0.01526570,0.00000000,1.14122625,0.66161359,0.00494060,1.23262978
-5.45972986,2.06391006,0.01981036,0.07847487,0.01511079,0.00000000,1.12103818,0.65883875,0.00496912,1.22263025
-5.45372686,2.04462121,0.02069413,0.07635437,0.01493337,0.00000000,1.09830616,0.65603768,0.00499139,1.21114665
-5.44772386,2.02442783,0.02156690,0.07406951,0.01474270,0.00000000,1.07376880,0.65370965,0.00500876,1.19893934
-5.44172086,2.00460851,0.02241976,0.07167181,0.01454758,0.00000000,1.04815433,0.65233575,0.00502248,1.18674045
-5.43571786,1.98633940,0.02324283,0.06921162,0.01435594,0.00000000,1.02215076,0.65235684,0.00503356,1.17522037
-5.42971486,1.97064130,0.02402542,0.06673618,0.01417450,0.00000000,0.99637920,0.65415302,0.00504279,1.16495762
-5.42371186,1.95833455,0.02475624,0.06428794,0.01400846,0.00000000,0.97137145,0.65802547,0.00505060,1.15641349
-5.41770885,1.95000390,0.02542367,0.06190322,0.01386131,0.00000000,0.94755292,0.66418169,0.00505711,1.14991260
-5.41170585,1.94597503,0.02601606,0.05961128,0.01373471,0.00000000,0.92523161,0.67272466,0.00506210,1.14563023
-5.40570285,1.94630358,0.02652215,0.05743381,0.01362849,0.00000000,0.90459349,0.68364654,0.00506503,1.14358705
-5.39969985,1.95077701,0.02693137,0.05538496,0.01354067,0.00000000,0.88570418,0.69682715,0.00506510,1.14365118
-5.39369685,1.95892924,0.02723427,0.05347161,0.01346769,0.00000000,0.86851693,0.71203742,0.00506134,1.14554762
-5.38769385,1.97006695,0.02742291,0.05169423,0.01340457,0.00000000,0.85288592,0.72894757,0.00505264,1.14887428
-5.38169085,1.98330632,0.02749119,0.05004792,0.01334530,0.00000000,0.83858426,0.74713979,0.00503793,1.15312373
-5.37568784,1.99761814,0.02743516,0.04852376,0.01328312,0.00000000,0.82532561,0.76612484,0.00501621,1.15770970
-5.36968484,2.01187929,0.02725329,0.04711033,0.01321095,0.00000000,0.81278807,0.78536179,0.00498670,1.16199678
-5.36368184,2.02492789,0.02694660,0.04579532,0.01312174,0.00000000,0.80063917,0.80428021,0.00494891,1.16533205
-5.35767884,2.03561968,0.02651878,0.04456709,0.01300886,0.00000000,0.78856072,0.82230366,0.00490275,1.16707695
-5.35167584,2.04288299,0.02597620,0.04341620,0.01286649,0.00000000,0.77627226,0.83887365,0.00484860,1.16663816
-5.34567284,2.04576983,0.02532779,0.04233672,0.01268984,0.00000000,0.76355198,0.85347286,0.00478732,1.16349592
-5.33966983,2.04350106,0.02458489,0.04132738,0.01247548,0.00000000,0.75025435,0.86564678,0.00472031,1.15722866
-5.33366683,2.03550354,0.02376098,0.04039238,0.01222148,0.00000000,0.73632360,0.87502276,0.00464949,1.14753303
-5.32766383,2.02143808,0.02287136,0.03954188,0.01192750,0.00000000,0.72180261,0.88132572,0.00457726,1.13423852
-5.32166083,2.00121711,0.02193271,0.03879224,0.01159486,0.00000000,0.70683704,0.88438986,0.00450646,1.11731619
-5.31565783,1.97501155,0.02096272,0.03816580,0.01122648,0.00000000,0.69167449,0.88416594,0.00444027,1.09688148
-5.30965483,1.94324707,0.01997956,0.03769042,0.01082677,0.00000000,0.67665907,0.88072389,0.00438210,1.07319110
-5.30365183,1.90659017,0.01900145,0.03739865,0.01040145,0.00000000,0.66222161,0.87425076,0.00433549,1.04663442
-5.29764882,1.86592497,0.01804619,0.03732666,0.00995738,0.00000000,0.64886609,0.86504415,0.00430395,1.01772002
-5.29164582,1.82232220,0.01713067,0.03751293,0.00950225,0.00000000,0.63715286,0.85350150,0.00429085,0.98705803
-5.28564282,1.77700186,0.01627055,0.03799672,0.00904436,0.00000000,0.62767957,0.84010591,0.00429928,0.95533946
-5.27963982,1.73129135,0.01547987,0.03881645,0.00859230,0.00000000,0.62106027,0.82540913,0.00433191,0.92331323
-5.27363682,1.68658107,0.01477077,0.04000795,0.00815469,0.00000000,0.61790377,0.81001250,0.00439088,0.89176216
-5.26763382,1.64427933,0.01415337,0.04160281,0.00773989,0.00000000,0.61879189,0.79454687,0.00447772,0.86147885
-5.26163082,1.60576843,0.01363556,0.04362663,0.00735577,0.00000000,0.62425830,0.77965216,0.00459330,0.83324233
-5.25562781,1.57236353,0.01322303,0.04609750,0.00700952,0.00000000,0.63476873,0.76595766,0.00473772,0.80779646
-5.24962481,1.54527569,0.01291931,0.04902459,0.00670741,0.00000000,0.65070313,0.75406368,0.00491039,0.78583055
-5.24362181,1.52558033,0.01272588,0.05240701,0.00645472,0.00000000,0.67234025,0.74452520,0.00510999,0.76796290
-5.23761881,1.51419174,0.01264235,0.05623289,0.00625558,0.00000000,0.69984514,0.73783822,0.00533456,0.75472752
-5.23161581,1.51184417,0.01266669,0.06047883,0.00611295,0.00000000,0.73325984,0.73442885,0.00558153,0.74656407
-5.22561281,1.51907965,0.01279552,0.06510969,0.00602861,0.00000000,0.77249758,0.73464570,0.00584787,0.74381122
-5.21960980,1.53624224,0.01302436,0.07007873,0.00600313,0.00000000,0.81734059,0.73875517,0.00613019,0.74670308
-5.21360680,1.56347836,0.01334796,0.07532820,0.00603595,0.00000000,0.86744157,0.74693984,0.00642485,0.75536851
-5.20760380,1.60074240,0.01376053,0.08079029,0.00612544,0.00000000,0.92232872,0.75929950,0.00672813,0.76983291
-5.20160080,1.64780680,0.01425604,0.08638846,0.00626899,0.00000000,0.98141426,0.77585446,0.00703631,0.79002201
-5.19559780,1.70427572,0.01482840,0.09203912,0.00646312,0.00000000,1.04400610,0.79655073,0.00734587,0.81576725
-5.18959480,1.76960123,0.01547163,0.09765362,0.00670359,0.00000000,1.10932243,0.82126650,0.00765349,0.84681232
-5.18359180,1.84310103,0.01617997,0.10314051,0.00698555,0.00000000,1.17650858,0.84981959,0.00795620,0.88282039
-5.17758879,1.92397711,0.01694790,0.10840789,0.00730363,0.00000000,1.24465595,0.88197521,0.00825142,0.92338168
-5.17158579,2.01133418,0.01777014,0.11336598,0.00765206,0.00000000,1.31282213,0.91745380,0.00853697,0.96802124
-5.16558279,2.10419780,0.01864159,0.11792957,0.00802482,0.00000000,1.38005186,0.95593856,0.00881106,1.01620649
-5.15957979,2.20153133,0.01955719,0.12202048,0.00841574,0.00000000,1.44539804,0.99708246,0.00907225,1.06735481
-5.15357679,2.30225183,0.02051175,0.12556976,0.00881857,0.00000000,1.50794215,1.04051453,0.00931941,1.12084076
-5.14757379,2.40524468,0.02149979,0.12851970,0.00922713,0.00000000,1.56681363,1.08584552,0.00955161,1.17600335
-5.14157079,2.50937696,0.02251535,0.13082544,0.00963535,0.00000000,1.62120748,1.13267277,0.00976807,1.23215326
-5.13556778,2.61350991,0.02355176,0.13245624,0.01003734,0.00000000,1.67039971,1.18058451,0.00996798,1.28858028
-5.12956478,2.71651057,0.02460154,0.13339629,0.01042748,0.00000000,1.71376027,1.22916365,0.01015050,1.34456101
-5.12356178,2.81726284,0.02565622,0.13364501,0.01080047,0.00000000,1.75076305,1.27799112,0.01031458,1.39936711
-5.11755878,2.91467843,0.02670624,0.13321697,0.01115135,0.00000000,1.78099303,1.32664903,0.01045899,1.45227404
-5.11155578,3.00770754,0.02774101,0.13214128,0.01147557,0.00000000,1.80415030,1.37472362,0.01058220,1.50257047
-5.10555278,3.09534972,0.02874886,0.13046060,0.01176903,0.00000000,1.82005129,1.42180811,0.01068241,1.54956822
-5.09954977,3.17666470,0.02971719,0.12822979,0.01202807,0.00000000,1.82862719,1.46750550,0.01075755,1.59261266
-5.09354677,3.25078325,0.03063267,0.12551424,0.01224956,0.00000000,1.82992004,1.51143130,0.01080538,1.63109346
-5.08754377,3.31691778,0.03148142,0.12238799,0.01243084,0.00000000,1.82407676,1.55321611,0.01082350,1.66445528
-5.08154077,3.37437257,0.03224935,0.11893174,0.01256986,0.00000000,1.81134150,1.59250814,0.01080952,1.69220826
-5.07553777,3.42255319,0.03292249,0.11523071,0.01266508,0.00000000,1.79204690,1.62897538,0.01076119,1.71393780
-5.06953477,3.46097493,0.03348736,0.11137262,0.01271558,0.00000000,1.76660445,1.66230761,0.01067647,1.72931341
-5.06353177,3.48926978,0.03393135,0.10744572,0.01272102,0.00000000,1.73549459,1.69221806,0.01055375,1.73809619
-5.05752876,3.50719182,0.03424310,0.10353695,0.01268170,0.00000000,1.69925661,1.71844481,0.01039195,1.74014457
-5.05152576,3.51462073,0.03441292,0.09973037,0.01259851,0.00000000,1.65847898,1.74075200,0.01019065,1.73541822
-5.04552276,3.51156335,0.03443307,0.09610578,0.01247299,0.00000000,1.61378987,1.75893089,0.00995017,1.72397964
-5.03951976,3.49815323,0.03429810,0.09273762,0.01230728,0.00000000,1.56584849,1.77280100,0.00967163,1.70599361
-5.03351676,3.47464834,0.03400506,0.08969425,0.01210415,0.00000000,1.51533678,1.78221138,0.00935704,1.68172430
-5.02751376,3.44142695,0.03355369,0.08703736,0.01186691,0.00000000,1.46295197,1.78704228,0.00900921,1.65153011
-5.02151076,3.39898212,0.03294650,0.08482178,0.01159944,0.00000000,1.40939947,1.78720731,0.00863180,1.61585652
-5.01550775,3.34791489,0.03218879,0.08309554,0.01130613,0.00000000,1.35538638,1.78265629,0.00822918,1.57522704
-5.00950475,3.28892664,0.03128861,0.08190009,0.01099179,0.00000000,1.30161529,1.77337869,0.00780634,1.53023265
-5.00350175,3.22281079,0.03025657,0.08127079,0.01066162,0.00000000,1.24877828,1.75940782,0.00736881,1.48152010
-4.99749875,3.15044411,0.02910568,0.08123757,0.01032115,0.00000000,1.19755115,1.74082552,0.00692244,1.42977932
-4.99149575,3.07277789,0.02785107,0.08182564,0.00997609,0.00000000,1.14858753,1.71776722,0.00647330,1.37573045
-4.98549275,2.99082891,0.02650966,0.08305635,0.00963232,0.00000000,1.10251308,1.69042703,0.00602750,1.32011076
-4.97948974,2.90567043,0.02509980,0.08494808,0.00929573,0.00000000,1.05991946,1.65906252,0.00559103,1.26366186
-4.97348674,2.81842290,0.02364090,0.08751712,0.00897220,0.00000000,1.02135835,1.62399873,0.00516962,1.20711741
-4.96748374,2.73024440,0.02215306,0.09077848,0.00866741,0.00000000,0.98733528,1.58563097,0.00476862,1.15119162
-4.96148074,2.64232056,0.02065667,0.09474666,0.00838684,0.00000000,0.95830349,1.54442599,0.00439287,1.09656871
-4.95547774,2.55585373,0.01917206,0.09943625,0.00813562,0.00000000,0.93465786,1.50092105,0.00404660,1.04389348
-4.94947474,2.47205128,0.01771918,0.10486244,0.00791846,0.00000000,0.91672902,1.45572058,0.00373343,0.99376300
-4.94347174,2.39211268,0.01631729,0.11104125,0.00773960,0.00000000,0.90477778,1.40949034,0.00345624,0.94671956
-4.93746873,2.31721549,0.01498474,0.11798963,0.00760271,0.00000000,0.89899007,1.36294868,0.00321722,0.90324476
-4.93146573,2.24850013,0.01373876,0.12572531,0.00751086,0.00000000,0.89947246,1.31685524,0.00301785,0.86375485
-4.92546273,2.18705344,0.01259533,0.13426633,0.00746646,0.00000000,0.90624864,1.27199716,0.00285891,0.82859713
-4.91945973,2.13389143,0.01156904,0.14363045,0.00747122,0.00000000,0.91925685,1.22917300,0.00274051,0.79804751
-4.91345673,2.08994134,0.01067307,0.15383420,0.00752617,0.00000000,0.93834853,1.18917508,0.00266217,0.77230908
-4.90745373,2.05602351,0.00991909,0.16489177,0.00763158,0.00000000,0.96328837,1.15277049,0.00262285,0.75151156
-4.90145073,2.03283331,0.00931727,0.17681359,0.00778703,0.00000000,0.99375584,1.12068164,0.00262100,0.73571182
-4.89544772,2.02092395,0.00887625,0.18960487,0.00799139,0.00000000,1.02934832,1.09356680,0.00265466,0.72489507
-4.88944472,2.02069036,0.00860310,0.20326383,0.00824281,0.00000000,1.06958591,1.07200145,0.00272149,0.71897698
-4.88344172,2.03235473,0.00850327,0.21777992,0.00853880,0.00000000,1.11391778,1.05646095,0.00281884,0.71780639
-4.87743872,2.05595433,0.00858054,0.23313194,0.00887624,0.00000000,1.16173018,1.04730520,0.00294380,0.72116876
-4.87143572,2.09133182,0.00883691,0.24928623,0.00925139,0.00000000,1.21235574,1.04476582,0.00309328,0.72879012
-4.86543272,2.13812853,0.00927247,0.26619484,0.00966001,0.00000000,1.26508397,1.04893613,0.00326402,0.74034157
-4.85942971,2.19578108,0.00988526,0.28379390,0.01009732,0.00000000,1.31917270,1.05976444,0.00345269,0.75544414
-4.85342671,2.26352152,0.01067109,0.30200227,0.01055809,0.00000000,1.37386005,1.07705084,0.00365586,0.77367407
-4.84742371,2.34038125,0.01162342,0.32072041,0.01103669,0.00000000,1.42837669,1.10044750,0.00387006,0.79456838
-4.84142071,2.42519893,0.01273314,0.33982973,0.01152716,0.00000000,1.48195795,1.12946273,0.00409186,0.81763067
-4.83541771,2.51663244,0.01398850,0.35919240,0.01202321,0.00000000,1.53385562,1.16346852,0.00431781,0.84233724
-4.82941471,2.61317511,0.01537503,0.37865179,0.01251833,0.00000000,1.58334890,1.20171175,0.00454452,0.86814344
-4.82341171,2.71317612,0.01687555,0.39803347,0.01300582,0.00000000,1.62975460,1.24332845,0.00476870,0.89449031
-4.81740870,2.81486515,0.01847024,0.41714703,0.01347890,0.00000000,1.67243610,1.28736135,0.00498711,0.92081159
-4.81140570,2.91638115,0.02013689,0.43578854,0.01393070,0.00000000,1.71081128,1.33277987,0.00519666,0.94654108
-4.80540270,3.01580501,0.02185122,0.45374386,0.01435446,0.00000000,1.74435926,1.37850256,0.00539441,0.97112048
-4.79939970,3.11119567,0.02358728,0.47079263,0.01474353,0.00000000,1.77262602,1.42342129,0.00557758,0.99400761
-4.79339670,3.20062933,0.02531807,0.48671292,0.01509150,0.00000000,1.79522910,1.46642672,0.00574359,1.01468519
-4.78739370,3.28224093,0.02701623,0.50128648,0.01539236,0.00000000,1.81186138,1.50643443,0.00589012,1.03266992
-4.78139070,3.35426694,0.02865475,0.51430446,0.01564054,0.00000000,1.82229425,1.54241116,0.00601510,1.04752191
-4.77538769,3.41508852,0.03020788,0.52557327,0.01583112,0.00000000,1.82638014,1.57340028,0.00611678,1.05885417
-4.76938469,3.46327374,0.03165197,0.53492064,0.01595992,0.00000000,1.82405454,1.59854595,0.00619374,1.06634204
-4.76338169,3.49761744,0.03296636,0.54220141,0.01602364,0.00000000,1.81533759,1.61711518,0.00624495,1.06973206
-4.75737869,3.51717732,0.03413419,0.54730297,0.01601997,0.00000000,1.80033509,1.62851710,0.00626978,1.06885016
-4.75137569,3.52130493,0.03514313,0.55015004,0.01594772,0.00000000,1.77923888,1.63231880,0.00626803,1.06360858
-4.74537269,3.50967002,0.03598601,0.55070863,0.01580692,0.00000000,1.75232643,1.62825720,0.00623994,1.05401129
-4.73936968,3.48227722,0.03666124,0.54898889,0.01559884,0.00000000,1.71995939,1.61624661,0.00618621,1.04015740
-4.73336668,3.43947410,0.03717304,0.54504688,0.01532607,0.00000000,1.68258086,1.59638158,0.00610797,1.02224230
-4.72736368,3.38194988,0.03753145,0.53898491,0.01499251,0.00000000,1.64071128,1.56893493,0.00600683,1.00055633
-4.72136068,3.31072467,0.03775211,0.53095068,0.01460332,0.00000000,1.59494255,1.53435122,0.00588476,0.97548076
-4.71535768,3.22712933,0.03785573,0.52113505,0.01416483,0.00000000,1.54593053,1.49323568,0.00574415,0.94748101
-4.70935468,3.13277645,0.03786744,0.50976854,0.01368451,0.00000000,1.49438565,1.44633911,0.00558767,0.91709738
-4.70335168,3.02952360,0.03781582,0.49711675,0.01317070,0.00000000,1.44106186,1.39453942,0.00541829,0.88493333
-4.69734867,2.91942984,0.03773181,0.48347488,0.01263255,0.00000000,1.38674406,1.33882036,0.00523916,0.85164180
-4.69134567,2.80470737,0.03764744,0.46916143,0.01207975,0.00000000,1.33223430,1.28024833,0.00505357,0.81790996
-4.68534267,2.68766981,0.03759453,0.45451152,0.01152234,0.00000000,1.27833718,1.21994802,0.00486487,0.78444297
-4.67933967,2.57067919,0.03760328,0.43986979,0.01097050,0.00000000,1.22584483,1.15907783,0.00467636,0.75194731
-4.67333667,2.45609333,0.03770097,0.42558344,0.01043430,0.00000000,1.17552208,1.09880569,0.00449127,0.72111438
-4.66733367,2.34621540,0.03791072,0.41199536,0.00992351,0.00000000,1.12809235,1.04028611,0.00431267,0.69260487
-4.66133067,2.24324726,0.03825035,0.39943766,0.00944736,0.00000000,1.08422472,0.98463902,0.00414339,0.66703446
-4.65532766,2.14924767,0.03873155,0.38822573,0.00901443,0.00000000,1.04452265,0.93293073,0.00398599,0.64496141
-4.64932466,2.06609652,0.03935916,0.37865299,0.00863242,0.00000000,1.00951487,0.88615742,0.00384270,0.62687632
-4.64332166,1.99546553,0.04013087,0.37098631,0.00830807,0.00000000,0.97964854,0.84523125,0.00371542,0.61319422
