energy_ev,total_up,Ge_p_up,Ge_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-5.65182591,3.37317293,1.05761750,0.00000000,1.05026393,1.03910612,0.03317956,0.98472429
-5.64582291,3.48862880,1.09290897,0.00000000,1.09519159,1.07324639,0.03334104,1.01989964
-5.63981991,3.59592046,1.12552893,0.00000000,1.13758052,1.10424570,0.03349597,1.05269722
-5.63381691,3.69359136,1.15497083,0.00000000,1.17685227,1.13160693,0.03364659,1.08271188
-5.62781391,3.78025155,1.18075967,0.00000000,1.21244760,1.15487783,0.03379395,1.10955269
-5.62181091,3.85459777,1.20246006,0.00000000,1.24383645,1.17365954,0.03393744,1.13284807
-5.61580790,3.91543423,1.21968400,0.00000000,1.27052801,1.18761420,0.03407458,1.15225137
-5.60980490,3.96169379,1.23209816,0.00000000,1.29208076,1.19647150,0.03420085,1.16744684
-5.60380190,3.99245939,1.23943069,0.00000000,1.30811212,1.20003395,0.03430969,1.17815591
-5.59779890,4.00698519,1.24147729,0.00000000,1.31830755,1.19818087,0.03439272,1.18414375
-5.59179590,4.00471690,1.23810639,0.00000000,1.32242890,1.19087098,0.03444006,1.18522574
-5.58579290,3.98531043,1.22926330,0.00000000,1.32032152,1.17814350,0.03444080,1.18127384
-5.57978989,3.94864813,1.21497317,0.00000000,1.31192001,1.16011774,0.03438364,1.17222234
-5.57378689,3.89485157,1.19534245,0.00000000,1.29725233,1.13699116,0.03425749,1.15807279
-5.56778389,3.82429010,1.17055889,0.00000000,1.27644179,1.10903594,0.03405227,1.13889783
-5.56178089,3.73758422,1.14088976,0.00000000,1.24970709,1.07659402,0.03375960,1.11484347
-5.55577789,3.63560311,1.10667832,0.00000000,1.21735991,1.04007083,0.03337345,1.08612966
-5.54977489,3.51945588,1.06833855,0.00000000,1.17980015,0.99992762,0.03289081,1.05304899
-5.54377189,3.39047620,1.02634797,0.00000000,1.13750894,0.95667275,0.03231207,1.01596316
-5.53776888,3.25020034,0.98123900,0.00000000,1.09103924,0.91085197,0.03164142,0.97529752
-5.53176588,3.10033910,0.93358861,0.00000000,1.04100457,0.86303790,0.03088696,0.93153348
-5.52576288,2.94274402,0.88400689,0.00000000,0.98806596,0.81381906,0.03006068,0.88519905
-5.51975988,2.77936908,0.83312460,0.00000000,0.93291752,0.76378855,0.02917824,0.83685784
-5.51375688,2.61222884,0.78158004,0.00000000,0.87627122,0.71353281,0.02825855,0.78709679
-5.50775388,2.44335445,0.73000585,0.00000000,0.81884118,0.66362060,0.02732324,0.73651310
-5.50175088,2.27474905,0.67901574,0.00000000,0.76132817,0.61459253,0.02639592,0.68570075
-5.49574787,2.10834402,0.62919201,0.00000000,0.70440461,0.56695143,0.02550139,0.63523730
-5.48974487,1.94595758,0.58107377,0.00000000,0.64870084,0.52115374,0.02466474,0.58567114
-5.48374187,1.78925718,0.53514658,0.00000000,0.59479284,0.47760218,0.02391039,0.53750994
-5.47773887,1.63972683,0.49183360,0.00000000,0.54319194,0.43663983,0.02326121,0.49121051
-5.47173587,1.49864039,0.45148847,0.00000000,0.49433668,0.39854575,0.02273758,0.44717045
-5.46573287,1.36704158,0.41439030,0.00000000,0.44858713,0.36353225,0.02235658,0.40572186
-5.45972986,1.24573113,0.38074057,0.00000000,0.40622172,0.33174380,0.02213129,0.36712724
-5.45372686,1.13526124,0.35066227,0.00000000,0.36743657,0.30325759,0.02207013,0.33157753
-5.44772386,1.03593730,0.32420100,0.00000000,0.33234717,0.27808567,0.02217651,0.29919244
-5.44172086,0.94782644,0.30132819,0.00000000,0.30099245,0.25617852,0.02244852,0.27002279
-5.43571786,0.87077233,0.28194596,0.00000000,0.27334075,0.23743006,0.02287883,0.24405474
-5.42971486,0.80441559,0.26589384,0.00000000,0.24929756,0.22168373,0.02345488,0.22121561
-5.42371186,0.74821879,0.25295673,0.00000000,0.22871471,0.20873956,0.02415905,0.20138104
-5.41770885,0.70149512,0.24287412,0.00000000,0.21140052,0.19836207,0.02496926,0.18438321
-5.41170585,0.66343967,0.23535012,0.00000000,0.19713075,0.19028870,0.02585950,0.17001965
-5.40570285,0.63316235,0.23006411,0.00000000,0.18565982,0.18423849,0.02680068,0.15806249
-5.39969985,0.60972125,0.22668166,0.00000000,0.17673205,0.17992097,0.02776147,0.14826772
-5.39369685,0.59215562,0.22486535,0.00000000,0.17009258,0.17704484,0.02870934,0.14038426
-5.38769385,0.57951737,0.22428534,0.00000000,0.16549755,0.17532627,0.02961152,0.13416250
-5.38169085,0.57090038,0.22462925,0.00000000,0.16272347,0.17449672,0.03043607,0.12936212
-5.37568784,0.56546666,0.22561106,0.00000000,0.16157527,0.17430983,0.03115294,0.12575908
-5.36968484,0.56246887,0.22697897,0.00000000,0.16189296,0.17454753,0.03173481,0.12315146
-5.36368184,0.56126851,0.22852163,0.00000000,0.16355664,0.17502479,0.03215807,0.12136421
-5.35767884,0.56134939,0.23007297,0.00000000,0.16648972,0.17559336,0.03240341,0.12025258
-5.35167584,0.56232604,0.23151508,0.00000000,0.17066020,0.17614391,0.03245647,0.11970432
-5.34567284,0.56394699,0.23277931,0.00000000,0.17607995,0.17660694,0.03230814,0.11964053
-5.33966983,0.56609278,0.23384550,0.00000000,0.18280190,0.17695210,0.03195480,0.12001525
-5.33366683,0.56876897,0.23473922,0.00000000,0.19091535,0.17718622,0.03139824,0.12081381
-5.32766383,0.57209439,0.23552735,0.00000000,0.20053921,0.17734994,0.03064550,0.12205002
-5.32166083,0.57628514,0.23631199,0.00000000,0.21181367,0.17751321,0.02970848,0.12376241
-5.31565783,0.58163500,0.23722306,0.00000000,0.22489027,0.17776973,0.02860337,0.12600955
-5.30965483,0.58849298,0.23840977,0.00000000,0.23992083,0.17823068,0.02735001,0.12886469
-5.30365183,0.59723893,0.24003145,0.00000000,0.25704564,0.17901789,0.02597114,0.13240988
-5.29764882,0.60825814,0.24224803,0.00000000,0.27638125,0.18025676,0.02449156,0.13672986
-5.29164582,0.62191612,0.24521064,0.00000000,0.29800850,0.18206939,0.02293730,0.14190587
-5.28564282,0.63853444,0.24905277,0.00000000,0.32196125,0.18456796,0.02133481,0.14800964
-5.27963982,0.65836880,0.25388232,0.00000000,0.34821638,0.18784888,0.01971020,0.15509776
-5.27363682,0.68159024,0.25977507,0.00000000,0.37668556,0.19198793,0.01808854,0.16320676
-5.26763382,0.70827035,0.26676976,0.00000000,0.40720940,0.19703654,0.01649325,0.17234889
-5.26163082,0.73837120,0.27486506,0.00000000,0.43955425,0.20301950,0.01494566,0.18250904
-5.25562781,0.77174044,0.28401875,0.00000000,0.47341213,0.20993410,0.01346466,0.19364263
-5.24962481,0.80811190,0.29414889,0.00000000,0.50840385,0.21775085,0.01206647,0.20567487
-5.24362181,0.84711158,0.30513724,0.00000000,0.54408549,0.22641569,0.01076457,0.21850116
-5.23761881,0.88826897,0.31683460,0.00000000,0.57995810,0.23585350,0.00956970,0.23198883
-5.23161581,0.93103307,0.32906782,0.00000000,0.61548029,0.24597287,0.00849000,0.24598004
-5.22561281,0.97479236,0.34164818,0.00000000,0.65008342,0.25667166,0.00753121,0.26029576
-5.21960980,1.01889785,0.35438067,0.00000000,0.68318861,0.26784324,0.00669692,0.27474076
-5.21360680,1.06268809,0.36707368,0.00000000,0.71422509,0.27938280,0.00598888,0.28910926
-5.20760380,1.10551483,0.37954845,0.00000000,0.74264888,0.29119358,0.00540733,0.30319113
-5.20160080,1.14676807,0.39164790,0.00000000,0.76796109,0.30319238,0.00495130,0.31677842
-5.19559780,1.18589942,0.40324418,0.00000000,0.78972495,0.31531423,0.00461889,0.32967188
-5.18959480,1.22244227,0.41424455,0.00000000,0.80758074,0.32751564,0.00440758,0.34168724
-5.18359180,1.25602813,0.42459509,0.00000000,0.82125789,0.33977635,0.00431437,0.35266107
-5.17758879,1.28639807,0.43428216,0.00000000,0.83058373,0.35209938,0.00433600,0.36245600
-5.17158579,1.31340884,0.44333125,0.00000000,0.83548840,0.36450916,0.00446900,0.37096502
-5.16558279,1.33703345,0.45180340,0.00000000,0.83600574,0.37704808,0.00470977,0.37811492
-5.15957979,1.35735630,0.45978930,0.00000000,0.83227017,0.38977129,0.00505456,0.38386858
-5.15357679,1.37456311,0.46740132,0.00000000,0.82450969,0.40274024,0.00549939,0.38822622
-5.14757379,1.38892654,0.47476394,0.00000000,0.81303552,0.41601526,0.00603999,0.39122552
-5.14157079,1.40078815,0.48200325,0.00000000,0.79822880,0.42964760,0.00667164,0.39294069
-5.13556778,1.41053806,0.48923592,0.00000000,0.78052522,0.44367147,0.00738907,0.39348059
-5.12956478,1.41859322,0.49655849,0.00000000,0.76039821,0.45809657,0.00818632,0.39298589
-5.12356178,1.42537571,0.50403755,0.00000000,0.73834165,0.47290159,0.00905660,0.39162555
-5.11755878,1.43129219,0.51170153,0.00000000,0.71485291,0.48802923,0.00999224,0.38959261
-5.11155578,1.43671549,0.51953446,0.00000000,0.69041688,0.50338304,0.01098457,0.38709941
-5.10555278,1.44196932,0.52747238,0.00000000,0.66549177,0.51882639,0.01202397,0.38437243
-5.09954977,1.44731654,0.53540240,0.00000000,0.64049720,0.53418376,0.01309988,0.38164682
-5.09354677,1.45295155,0.54316474,0.00000000,0.61580479,0.54924429,0.01420087,0.37916061
-5.08754377,1.45899666,0.55055760,0.00000000,0.59173168,0.56376753,0.01531483,0.37714884
-5.08154077,1.46550241,0.55734455,0.00000000,0.56853679,0.57749113,0.01642910,0.37583752
-5.07553777,1.47245122,0.56326423,0.00000000,0.54641985,0.59013997,0.01753075,0.37543758
-5.06953477,1.47976393,0.56804166,0.00000000,0.52552275,0.60143644,0.01860677,0.37613884
-5.06353177,1.48730817,0.57140063,0.00000000,0.50593302,0.61111112,0.01964439,0.37810414
-5.05752876,1.49490811,0.57307648,0.00000000,0.48768889,0.61891341,0.02063133,0.38146371
-5.05152576,1.50235443,0.57282858,0.00000000,0.47078543,0.62462147,0.02155605,0.38630984
-5.04552276,1.50941401,0.57045178,0.00000000,0.45518143,0.62805096,0.02240797,0.39269225
-5.03951976,1.51583859,0.56578635,0.00000000,0.44080633,0.62906213,0.02317772,0.40061407
-5.03351676,1.52137219,0.55872575,0.00000000,0.42756719,0.62756497,0.02385723,0.41002889
-5.02751376,1.52575690,0.54922203,0.00000000,0.41535499,0.62352204,0.02443988,0.42083895
-5.02151076,1.52873720,0.53728858,0.00000000,0.40405043,0.61694915,0.02492052,0.43289483
-5.01550775,1.53006298,0.52300008,0.00000000,0.39352883,0.60791372,0.02529550,0.44599668
-5.00950475,1.52949162,0.50648991,0.00000000,0.38366433,0.59653119,0.02556260,0.45989729
-5.00350175,1.52678966,0.48794514,0.00000000,0.37433325,0.58295965,0.02572097,0.47430704
-4.99749875,1.52173454,0.46759954,0.00000000,0.36541687,0.56739314,0.02577098,0.48890074
-4.99149575,1.51411701,0.44572494,0.00000000,0.35680364,0.55005415,0.02571416,0.50332630
-4.98549275,1.50374456,0.42262159,0.00000000,0.34839105,0.53118555,0.02555299,0.51721499
-4.97948974,1.49044617,0.39860795,0.00000000,0.34008731,0.51104267,0.02529079,0.53019314
-4.97348674,1.47407863,0.37401046,0.00000000,0.33181287,0.48988571,0.02493163,0.54189472
-4.96748374,1.45453415,0.34915377,0.00000000,0.32350190,0.46797304,0.02448017,0.55197445
-4.96148074,1.43174914,0.32435182,0.00000000,0.31510386,0.44555542,0.02394162,0.56012087
-4.95547774,1.40571359,0.29990018,0.00000000,0.30658492,0.42287148,0.02332164,0.56606880
-4.94947474,1.37648048,0.27606967,0.00000000,0.29792934,0.40014446,0.02262634,0.56961053
-4.94347174,1.34417441,0.25310168,0.00000000,0.28914072,0.37758010,0.02186221,0.57060533
-4.93746873,1.30899876,0.23120493,0.00000000,0.28024280,0.35536575,0.02103614,0.56898662
-4.93146573,1.27124048,0.21055378,0.00000000,0.27127988,0.33367032,0.02015539,0.56476660
-4.92546273,1.23127200,0.19128790,0.00000000,0.26231668,0.31264501,0.01922757,0.55803774
-4.91945973,1.18954958,0.17351310,0.00000000,0.25343739,0.29242445,0.01826064,0.54897136
-4.91345673,1.14660783,0.15730304,0.00000000,0.24474401,0.27312807,0.01726283,0.53781301
-4.90745373,1.10305025,0.14270170,0.00000000,0.23635386,0.25486159,0.01624260,0.52487488
-4.90145073,1.05953599,0.12972619,0.00000000,0.22839630,0.23771810,0.01520856,0.51052559
-4.89544772,1.01676309,0.11836983,0.00000000,0.22100865,0.22177906,0.01416934,0.49517777
-4.88944472,0.97544886,0.10860514,0.00000000,0.21433161,0.20711468,0.01313349,0.47927387
-4.88344172,0.93630821,0.10038677,0.00000000,0.20850412,0.19378396,0.01210935,0.46327086
-4.87743872,0.90003080,0.09365410,0.00000000,0.20365807,0.18183432,0.01110486,0.44762456
-4.87143572,0.86725805,0.08833355,0.00000000,0.19991295,0.17130076,0.01012748,0.43277409
-4.86543272,0.83856107,0.08434047,0.00000000,0.19737080,0.16220490,0.00918400,0.41912716
-4.85942971,0.81442049,0.08158083,0.00000000,0.19611155,0.15455377,0.00828045,0.40704684
-4.85342671,0.79520921,0.07995252,0.00000000,0.19618913,0.14833872,0.00742199,0.39684023
-4.84742371,0.78117871,0.07934656,0.00000000,0.19762850,0.14353443,0.00661283,0.38874943
-4.84142071,0.77244974,0.07964812,0.00000000,0.20042374,0.14009824,0.00585619,0.38294521
-4.83541771,0.76900767,0.08073763,0.00000000,0.20453728,0.13796989,0.00515430,0.37952340
-4.82941471,0.77070274,0.08249188,0.00000000,0.20990047,0.13707174,0.00450839,0.37850415
-4.82341171,0.77725523,0.08478530,0.00000000,0.21641530,0.13730958,0.00391875,0.37983397
-4.81740870,0.78826528,0.08749145,0.00000000,0.22395744,0.13857402,0.00338481,0.38339033
-4.81140570,0.80322695,0.09048466,0.00000000,0.23238026,0.14074244,0.00290521,0.38898856
-4.80540270,0.82154592,0.09364198,0.00000000,0.24151988,0.14368146,0.00247793,0.39639069
-4.79939970,0.84256009,0.09684522,0.00000000,0.25120094,0.14724990,0.00210040,0.40531590
-4.79339670,0.86556230,0.09998317,0.00000000,0.26124292,0.15130214,0.00176964,0.41545195
-4.78739370,0.88982428,0.10295385,0.00000000,0.27146677,0.15569162,0.00148237,0.42646736
-4.78139070,0.91462082,0.10566675,0.00000000,0.28170161,0.16027467,0.00123512,0.43802374
-4.77538769,0.93925361,0.10804491,0.00000000,0.29179127,0.16491420,0.00102439,0.44978785
-4.76938469,0.96307356,0.11002686,0.00000000,0.30160052,0.16948338,0.00084671,0.46144308
-4.76338169,0.98550132,0.11156816,0.00000000,0.31102064,0.17386910,0.00069874,0.47270003
-4.75737869,1.00604505,0.11264265,0.00000000,0.31997444,0.17797509,0.00057736,0.48330579
-4.75137569,1.02431534,0.11324320,0.00000000,0.32842037,0.18172469,0.00047971,0.49305181
-4.74537269,1.04003674,0.11338203,0.00000000,0.33635580,0.18506313,0.00040326,0.50178035
-4.73936968,1.05305585,0.11309056,0.00000000,0.34381940,0.18795925,0.00034583,0.50938910
-4.73336668,1.06334591,0.11241869,0.00000000,0.35089249,0.19040678,0.00030560,0.51583433
-4.72736368,1.07100791,0.11143372,0.00000000,0.35769960,0.19242488,0.00028113,0.52113229
-4.72136068,1.07626853,0.11021877,0.00000000,0.36440796,0.19405822,0.00027139,0.52535914
-4.71535768,1.07947480,0.10887088,0.00000000,0.37122621,0.19537636,0.00027567,0.52864930
-4.70935468,1.08108606,0.10749876,0.00000000,0.37840209,0.19647259,0.00029363,0.53119247
-4.70335168,1.08166319,0.10622028,0.00000000,0.38621929,0.19746213,0.00032524,0.53322928
-4.69734867,1.08185548,0.10515977,0.00000000,0.39499327,0.19847979,0.00037074,0.53504572
-4.69134567,1.08238532,0.10444520,0.00000000,0.40506620,0.19967699,0.00043063,0.53696642
-4.68534267,1.08403087,0.10420517,0.00000000,0.41680071,0.20121824,0.00050556,0.53934686
-4.67933967,1.08760693,0.10456595,0.00000000,0.43057268,0.20327715,0.00059633,0.54256449
-4.67333667,1.09394425,0.10564838,0.00000000,0.44676281,0.20603188,0.00070380,0.54700896
-4.66733367,1.10386733,0.10756490,0.00000000,0.46574709,0.20966019,0.00082882,0.55307154
-4.66133067,1.11817125,0.11041648,0.00000000,0.48788623,0.21433412,0.00097215,0.56113371
-4.65532766,1.13759763,0.11428976,0.00000000,0.51351407,0.22021446,0.00113443,0.57155537
-4.64932466,1.16281036,0.11925422,0.00000000,0.54292530,0.22744508,0.00131604,0.58466264
-4.64332166,1.19437150,0.12535956,0.00000000,0.57636265,0.23614732,0.00151706,0.60073571
-4.63731866,1.23271830,0.13263337,0.00000000,0.61400410,0.24641463,0.00173720,0.61999709
-4.63131566,1.27814180,0.14107908,0.00000000,0.65595040,0.25830765,0.00197573,0.64260057
-4.62531266,1.33076816,0.15067436,0.00000000,0.70221358,0.27184996,0.00223144,0.66862146
-4.61930965,1.39054349,0.16137008,0.00000000,0.75270698,0.28702472,0.00250255,0.69804854
-4.61330665,1.45722313,0.17308981,0.00000000,0.80723742,0.30377246,0.00278677,0.73077816
-4.60730365,1.53036623,0.18573017,0.00000000,0.86550010,0.32199007,0.00308124,0.76661102
-4.60130065,1.60933626,0.19916183,0.00000000,0.92707671,0.34153133,0.00338257,0.80525186
-4.59529765,1.69330801,0.21323144,0.00000000,0.99143723,0.36220885,0.00368688,0.84631241
-4.58929465,1.78128126,0.22776440,0.00000000,1.05794566,0.38379765,0.00398987,0.88931767
-4.58329165,1.87210105,0.24256844,0.00000000,1.12586975,0.40604014,0.00428694,0.93371549
-4.57728864,1.96448417,0.25743793,0.00000000,1.19439465,0.42865249,0.00457323,0.97888933
-4.57128564,2.05705104,0.27215891,0.00000000,1.26264023,0.45133208,0.00484387,1.02417364
-4.56528264,2.14836193,0.28651459,0.00000000,1.32968142,0.47376587,0.00509400,1.06887147
-4.55927964,2.23695621,0.30029106,0.00000000,1.39457101,0.49563918,0.00531903,1.11227360
-4.55327664,2.32139300,0.31328321,0.00000000,1.45636401,0.51664468,0.00551475,1.15367841
-4.54727364,2.40029158,0.32530044,0.00000000,1.51414259,0.53649111,0.00567749,1.19241152
-4.54127064,2.47236986,0.33617199,0.00000000,1.56704065,0.55491126,0.00580429,1.22784466
-4.53526763,2.53647931,0.34575171,0.00000000,1.61426698,0.57166917,0.00589306,1.25941258
-4.52926463,2.59163484,0.35392205,0.00000000,1.65512614,0.58656586,0.00594263,1.28662758
-4.52326163,2.63703870,0.36059715,0.00000000,1.68903618,0.59944371,0.00595294,1.30909106
-4.51725863,2.67209742,0.36572492,0.00000000,1.71554259,0.61018931,0.00592504,1.32650149
-4.51125563,2.69643152,0.36928812,0.00000000,1.73432818,0.61873460,0.00586122,1.33865896
-4.50525263,2.70987804,0.37130445,0.00000000,1.74521843,0.62505662,0.00576496,1.34546605
-4.49924962,2.71248634,0.37182571,0.00000000,1.74818267,0.62917596,0.00564103,1.34692539
-4.49324662,2.70450800,0.37093625,0.00000000,1.74333103,0.63115412,0.00549540,1.34313437
-4.48724362,2.68638181,0.36875072,0.00000000,1.73090781,0.63109012,0.00533527,1.33427738
-4.48124062,2.65871538,0.36541149,0.00000000,1.71128184,0.62911677,0.00516903,1.32061649
-4.47523762,2.62226445,0.36108583,0.00000000,1.68493434,0.62539677,0.00500621,1.30248104
-4.46923462,2.57791152,0.35596293,0.00000000,1.65244529,0.62011905,0.00485747,1.28025695
-4.46323162,2.52664476,0.35025116,0.00000000,1.61447871,0.61349553,0.00473454,1.25437637
-4.45722861,2.46953839,0.34417537,0.00000000,1.57176780,0.60575842,0.00465020,1.22530814
-4.45122561,2.40773504,0.33797445,0.00000000,1.52510019,0.59715814,0.00461822,1.19354945
-4.44522261,2.34243050,0.33189907,0.00000000,1.47530398,0.58796181,0.00465337,1.15961893
-4.43921961,2.27486084,0.32620956,0.00000000,1.42323453,0.57845212,0.00477133,1.12405109
-4.43321661,2.20629155,0.32117375,0.00000000,1.36976234,0.56892636,0.00498865,1.08739206
-4.42721361,2.13800800,0.31706461,0.00000000,1.31576181,0.55969530,0.00532266,1.05019637
-4.42121061,2.07130649,0.31415761,0.00000000,1.26210075,0.55108169,0.00579132,1.01302419
-4.41520760,2.00748487,0.31272741,0.00000000,1.20963041,0.54341784,0.00641308,0.97643879
-4.40920460,1.94783175,0.31304399,0.00000000,1.15917575,0.53704218,0.00720666,0.94100360
-4.40320160,1.89361354,0.31536779,0.00000000,1.11152559,0.53229450,0.00819069,0.90727845
-4.39719860,1.84605855,0.31994413,0.00000000,1.06742255,0.52950972,0.00938344,0.87581457
-4.39119560,1.80633788,0.32699662,0.00000000,1.02755253,0.52901013,0.01080228,0.84714829
-4.38519260,1.77554300,0.33671992,0.00000000,0.99253377,0.53109638,0.01246326,0.82179299
-4.37918959,1.75466032,0.34927191,0.00000000,0.96290568,0.53603731,0.01438046,0.80022970
-4.37318659,1.74454367,0.36476562,0.00000000,0.93911750,0.54405902,0.01656540,0.78289636
-4.36718359,1.74588550,0.38326130,0.00000000,0.92151755,0.55533383,0.01902636,0.77017615
-4.36118059,1.75918842,0.40475903,0.00000000,0.91034324,0.56996955,0.02176776,0.76238545
-4.35517759,1.78473846,0.42919244,0.00000000,0.90571265,0.58799977,0.02478943,0.75976206
-4.34917459,1.82258193,0.45642391,0.00000000,0.90761828,0.60937589,0.02808613,0.76245423
-4.34317159,1.87250743,0.48624179,0.00000000,0.91592356,0.63396136,0.03164696,0.77051136
-4.33716858,1.93403472,0.51836011,0.00000000,0.93036270,0.66152891,0.03545506,0.78387689
-4.33116558,2.00641163,0.55242099,0.00000000,0.95054428,0.69176092,0.03948740,0.80238403
-4.32516258,2.08862013,0.58799998,0.00000000,0.97595896,0.72425352,0.04371480,0.82575482
-4.31915958,2.17939205,0.62461454,0.00000000,1.00599126,0.75852430,0.04810213,0.85360266
-4.31315658,2.27723452,0.66173541,0.00000000,1.03993535,0.79402362,0.05260883,0.88543863
-4.30715358,2.38046473,0.69880068,0.00000000,1.07701441,0.83014927,0.05718962,0.92068137
