energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-3.36468234,5.58233378,0.00117663,2.04095646,0.45377916,2.59783334,0.03048483,0.20321236,3.22539922,0.85411014
-3.35867934,5.60347080,0.00120607,2.03852718,0.46137063,2.62110147,0.03083833,0.20605205,3.25997254,0.84975969
-3.35267634,5.61315185,0.00122927,2.03323742,0.46812468,2.63675665,0.03110376,0.20838834,3.28855881,0.84422097
-3.34667334,5.61002613,0.00124585,2.02478305,0.47381998,2.64388814,0.03127688,0.21016421,3.31047732,0.83738595
-3.34067034,5.59302499,0.00125557,2.01291666,0.47826070,2.64179571,0.03135491,0.21133325,3.32515548,0.82917163
-3.33466733,5.56138216,0.00125834,1.99744916,0.48128117,2.63000830,0.03133642,0.21186053,3.33213283,0.81952038
-3.32866433,5.51464262,0.00125418,1.97824908,0.48274938,2.60829411,0.03122127,0.21172329,3.33106132,0.80839916
-3.32266133,5.45266091,0.00124328,1.95523988,0.48256926,2.57666247,0.03101050,0.21091113,3.32170246,0.79579804
-3.31665833,5.37559021,0.00122592,1.92839607,0.48068173,2.53535761,0.03070622,0.20942595,3.30392238,0.78172812
-3.31065533,5.28386381,0.00120252,1.89773857,0.47706467,2.48484544,0.03031143,0.20728161,3.27768574,0.76621912
-3.30465233,5.17817088,0.00117356,1.86332998,0.47173187,2.42579423,0.02982995,0.20450336,3.24304937,0.74931699
-3.29864932,5.05942849,0.00113964,1.82527022,0.46473113,2.35905051,0.02926627,0.20112709,3.20015655,0.73108160
-3.29264632,4.92875161,0.00110139,1.78369301,0.45614172,2.28561169,0.02862547,0.19719850,3.14923245,0.71158480
-3.28664332,4.78742298,0.00105950,1.73876331,0.44607124,2.20659666,0.02791309,0.19277222,3.09058108,0.69090887
-3.28064032,4.63686386,0.00101466,1.69067603,0.43465218,2.12321578,0.02713514,0.18791087,3.02458400,0.66914556
-3.27463732,4.47860695,0.00096760,1.63965565,0.42203827,2.03674151,0.02629797,0.18268418,2.95170035,0.64639547
-3.26863432,4.31427167,0.00091902,1.58595678,0.40840071,1.94848054,0.02540835,0.17716806,2.87246801,0.62276790
-3.26263132,4.14554224,0.00086959,1.52986517,0.39392446,1.85974823,0.02447335,0.17144373,2.78750497,0.59838100
-3.25662831,3.97414799,0.00081997,1.47169884,0.37880455,1.77184579,0.02350041,0.16559682,2.69751041,0.57336196
-3.25062531,3.80184558,0.00077076,1.41180871,0.36324260,1.68604044,0.02249732,0.15971642,2.60326429,0.54784721
-3.24462231,3.63040213,0.00072253,1.35057847,0.34744343,1.60354843,0.02147219,0.15389407,2.50562486,0.52198231
-3.23861931,3.46157861,0.00067578,1.28842311,0.33161184,1.52552060,0.02043346,0.14822267,2.40552319,0.49592157
-3.23261631,3.29711238,0.00063097,1.22578575,0.31594952,1.45303031,0.01938981,0.14279520,2.30395420,0.46982698
-3.22661331,3.13869827,0.00058850,1.16313285,0.30065215,1.38706279,0.01835016,0.13770335,2.20196381,0.44386670
-3.22061031,2.98796756,0.00054873,1.10094734,0.28590649,1.32850582,0.01732351,0.13303594,2.10063225,0.41821281
-3.21460730,2.84646463,0.00051195,1.03972008,0.27188768,1.27814087,0.01631891,0.12887721,2.00105365,0.39303848
-3.20860430,2.71562135,0.00047841,0.97993978,0.25875657,1.23663442,0.01534525,0.12530496,1.90431255,0.36851463
-3.20260130,2.59672952,0.00044832,0.92208176,0.24665724,1.20452922,0.01441112,0.12238866,1.81145807,0.34480621
-3.19659830,2.49091214,0.00042182,0.86659600,0.23571464,1.18223527,0.01352469,0.12018740,1.72347686,0.32206818
-3.19059530,2.39909453,0.00039901,0.81389516,0.22603238,1.17002063,0.01269347,0.11874801,1.64126588,0.30044157
-3.18459230,2.32197655,0.00037996,0.76434300,0.21769091,1.16800241,0.01192417,0.11810326,1.56560639,0.28004957
-3.17858929,2.26000727,0.00036466,0.71824398,0.21074588,1.17613830,0.01122251,0.11827020,1.49714027,0.26099418
-3.17258629,2.21336362,0.00035309,0.67583434,0.20522704,1.19421930,0.01059312,0.11924890,1.43635002,0.24335328
-3.16658329,2.18193430,0.00034514,0.63727539,0.20113753,1.22186428,0.01003933,0.12102149,1.38354323,0.22717851
-3.16058029,2.16531040,0.00034068,0.60264910,0.19845373,1.25851724,0.00956316,0.12355170,1.33884251,0.21249401
-3.15457729,2.16278364,0.00033954,0.57195641,0.19712573,1.30344792,0.00916518,0.12678491,1.30218133,0.19929602
-3.14857429,2.17335311,0.00034146,0.54511824,0.19707834,1.35575643,0.00884454,0.13064868,1.27330599,0.18755354
-3.14257129,2.19574078,0.00034618,0.52197918,0.19821285,1.41438254,0.00859895,0.13505401,1.25178385,0.17720986
-3.13656828,2.22841603,0.00035336,0.50231368,0.20040935,1.47811993,0.00842476,0.13989700,1.23701725,0.16818494
-3.13056528,2.26962860,0.00036266,0.48583439,0.20352967,1.54563556,0.00831701,0.14506119,1.22826284,0.16037859
-3.12456228,2.31744935,0.00037368,0.47220239,0.20742086,1.61549409,0.00826958,0.15042027,1.22465522,0.15367422
-3.11855928,2.36981776,0.00038600,0.46103865,0.21191916,1.68618695,0.00827533,0.15584131,1.22523425,0.14794307
-3.11255628,2.42459452,0.00039918,0.45193647,0.21685434,1.75616553,0.00832629,0.16118825,1.22897471,0.14304867
-3.10655328,2.47961781,0.00041279,0.44447412,0.22205435,1.82387745,0.00841387,0.16632559,1.23481729,0.13885141
-3.10055028,2.53276122,0.00042639,0.43822747,0.22735003,1.88780498,0.00852901,0.17112218,1.24169979,0.13521291
-3.09454727,2.58199130,0.00043953,0.43278193,0.23257992,1.94650433,0.00866248,0.17545497,1.24858740,0.13200031
-3.08854427,2.62542299,0.00045183,0.42774337,0.23759494,1.99864431,0.00880507,0.17921255,1.25450109,0.12908994
-3.08254127,2.66137076,0.00046291,0.42274782,0.24226273,2.04304310,0.00894779,0.18229844,1.25854319,0.12637062
-3.07653827,2.68839376,0.00047245,0.41746945,0.24647169,2.07870163,0.00908210,0.18463386,1.25991958,0.12374623
-3.07053527,2.70533348,0.00048018,0.41162693,0.25013441,2.10483213,0.00920009,0.18616009,1.25795768,0.12113773
-3.06453227,2.71134251,0.00048590,0.40498790,0.25319043,2.12088094,0.00929468,0.18684015,1.25212014,0.11848430
-3.05852926,2.70590350,0.00048946,0.39737161,0.25560830,2.12654426,0.00935974,0.18665983,1.24201376,0.11574398
-3.05252626,2.68883764,0.00049082,0.38864981,0.25738668,2.12177637,0.00939022,0.18562799,1.22739384,0.11289348
-3.04652326,2.66030254,0.00048998,0.37874597,0.25855451,2.10678969,0.00938224,0.18377616,1.20816379,0.10992741
-3.04052026,2.62077946,0.00048705,0.36763307,0.25917020,2.08204668,0.00933314,0.18115745,1.18437050,0.10685698
-3.03451726,2.57105061,0.00048219,0.35533007,0.25931979,2.04824368,0.00924151,0.17784473,1.15619566,0.10370816
-3.02851426,2.51216726,0.00047567,0.34189734,0.25911408,2.00628729,0.00910716,0.17392822,1.12394361,0.10051949
-3.02251126,2.44540994,0.00046780,0.32743130,0.25868479,1.95726402,0.00893107,0.16951259,1.08802614,0.09733956
-3.01650825,2.37224213,0.00045897,0.31205855,0.25817990,1.90240443,0.00871533,0.16471359,1.04894500,0.09422432
-3.01050525,2.29425919,0.00044960,0.29592957,0.25775821,1.84304287,0.00846300,0.15965436,1.00727267,0.09123425
-3.00450225,2.21313436,0.00044019,0.27921245,0.25758332,1.78057458,0.00817800,0.15446159,0.96363207,0.08843152
-2.99849925,2.13056375,0.00043123,0.26208662,0.25781722,1.71641147,0.00786492,0.14926158,0.91867597,0.08587725
-2.99249625,2.04821231,0.00042328,0.24473694,0.25861388,1.65193851,0.00752888,0.14417643,0.87306672,0.08362894
-2.98649325,1.96766273,0.00041686,0.22734820,0.26011280,1.58847209,0.00717535,0.13932036,0.82745688,0.08173806
-2.98049025,1.89036891,0.00041251,0.21010024,0.26243306,1.52722213,0.00680995,0.13479649,0.78247154,0.08024800
-2.97448724,1.81761584,0.00041076,0.19316365,0.26566811,1.46925916,0.00643830,0.13069392,0.73869256,0.07919241
-2.96848424,1.75048707,0.00041210,0.17669629,0.26988137,1.41548764,0.00606586,0.12708546,0.69664546,0.07859386
-2.96248124,1.68984077,0.00041700,0.16084053,0.27510313,1.36662641,0.00569778,0.12402595,0.65678913,0.07846297
-2.95647824,1.63629541,0.00042587,0.14572133,0.28132882,1.32319693,0.00533879,0.12155120,0.61950860,0.07879809
-2.95047524,1.59022489,0.00043908,0.13144496,0.28851871,1.28551952,0.00499310,0.11967777,0.58511101,0.07958531
-2.94447224,1.55176358,0.00045693,0.11809861,0.29659929,1.25371768,0.00466434,0.11840329,0.55382482,0.08079903
-2.93846923,1.52082038,0.00047968,0.10575051,0.30546621,1.22772998,0.00435551,0.11770757,0.52580195,0.08240297
-2.93246623,1.49710122,0.00050752,0.09445072,0.31498865,1.20732893,0.00406899,0.11755434,0.50112270,0.08435157
-2.92646323,1.48013877,0.00054056,0.08423232,0.32501509,1.19214572,0.00380657,0.11789345,0.47980311,0.08659171
-2.92046023,1.46932778,0.00057889,0.07511310,0.33538007,1.18169966,0.00356944,0.11866363,0.46180408,0.08906481
-2.91445723,1.46396444,0.00062249,0.06709737,0.34591179,1.17543091,0.00335829,0.11979552,0.44704199,0.09170902
-2.90845423,1.46328791,0.00067133,0.06017800,0.35644003,1.17273479,0.00317336,0.12121490,0.43540001,0.09446161
-2.90245123,1.46652193,0.00072529,0.05433858,0.36680410,1.17299622,0.00301452,0.12284595,0.42673948,0.09726134
-2.89644822,1.47291481,0.00078422,0.04955534,0.37686038,1.17562263,0.00288137,0.12461451,0.42091103,0.10005071
-2.89044522,1.48177583,0.00084792,0.04579914,0.38648896,1.18007385,0.00277327,0.12645098,0.41776448,0.10277808
-2.88444222,1.49250646,0.00091613,0.04303709,0.39559927,1.18588762,0.00268944,0.12829298,0.41715746,0.10539946
-2.87843922,1.50462520,0.00098856,0.04123402,0.40413402,1.19269983,0.00262903,0.13008746,0.41896198,0.10787998
-2.87243622,1.51778491,0.00106486,0.04035353,0.41207161,1.20025839,0.00259112,0.13179231,0.42306898,0.11019486
-2.86643322,1.53178206,0.00114466,0.04035883,0.41942657,1.20843060,0.00257478,0.13337735,0.42939055,0.11233004
-2.86043022,1.54655786,0.00122751,0.04121315,0.42624822,1.21720361,0.00257905,0.13482466,0.43785982,0.11428214
-2.85442721,1.56219119,0.00131295,0.04287994,0.43261745,1.22667833,0.00260299,0.13612832,0.44842872,0.11605813
-2.84842421,1.57888430,0.00140043,0.04532267,0.43864189,1.23705729,0.00264559,0.13729353,0.46106375,0.11767437
-2.84242121,1.59694200,0.00148938,0.04850451,0.44444972,1.24862720,0.00270579,0.13833526,0.47574014,0.11915533
-2.83641821,1.61674562,0.00157917,0.05238774,0.45018242,1.26173735,0.00278244,0.13927636,0.49243491,0.12053198
-2.83041521,1.63872333,0.00166912,0.05693309,0.45598684,1.27677487,0.00287424,0.14014547,0.51111907,0.12183987
-2.82441221,1.66331826,0.00175850,0.06209893,0.46200704,1.29413833,0.00297972,0.14097462,0.53174974,0.12311710
-2.81840920,1.69095610,0.00184655,0.06784053,0.46837633,1.31421092,0.00309721,0.14179684,0.55426250,0.12440218
-2.81240620,1.72201378,0.00193247,0.07410933,0.47520974,1.33733445,0.00322482,0.14264377,0.57856450,0.12573204
-2.80640320,1.75679059,0.00201545,0.08085228,0.48259759,1.36378538,0.00336043,0.14354345,0.60452870,0.12714000
-2.80040020,1.79548311,0.00209465,0.08801138,0.49060008,1.39375393,0.00350166,0.14451837,0.63198962,0.12865418
-2.79439720,1.83816476,0.00216927,0.09552329,0.49924339,1.42732696,0.00364598,0.14558391,0.66074083,0.13029598
-2.78839420,1.88477100,0.00223850,0.10331928,0.50851733,1.46447537,0.00379064,0.14674714,0.69053426,0.13207904
-2.78239120,1.93509033,0.00230160,0.11132527,0.51837450,1.50504631,0.00393281,0.14800612,0.72108147,0.13400850
-2.77638819,1.98876144,0.00235788,0.11946214,0.52873108,1.54876037,0.00406960,0.14934964,0.75205678,0.13608068
-2.77038519,2.04527653,0.00240674,0.12764629,0.53946909,1.59521377,0.00419815,0.15075743,0.78310216,0.13828307
-2.76438219,2.10399023,0.00244766,0.13579042,0.55043990,1.64388524,0.00431571,0.15220078,0.81383367,0.14059472
-2.75837919,2.16413401,0.00248023,0.14380447,0.56146892,1.69414737,0.00441973,0.15364358,0.84384926,0.14298695
-2.75237619,2.22483521,0.00250418,0.15159684,0.57236107,1.74528186,0.00450795,0.15504361,0.87273757,0.14542435
-2.74637319,2.28514017,0.00251935,0.15907574,0.58290704,1.79649821,0.00457844,0.15635421,0.90008755,0.14786594
-2.74037019,2.34404068,0.00252572,0.16615068,0.59288985,1.84695532,0.00462973,0.15752600,0.92549850,0.15026667
-2.73436718,2.40050295,0.00252340,0.17273419,0.60209168,1.89578521,0.00466082,0.15850882,0.94859034,0.15257893
-2.72836418,2.45349830,0.00251263,0.17874349,0.61030070,1.94211846,0.00467122,0.15925367,0.96901375,0.15475421
-2.72236118,2.50203487,0.00249380,0.18410230,0.61731770,1.98511051,0.00466100,0.15971463,0.98645988,0.15674489
-2.71635818,2.54518935,0.00246739,0.18874268,0.62296244,2.02396827,0.00463080,0.15985073,1.00066957,0.15850593
-2.71035518,2.58213803,0.00243401,0.19260675,0.62707949,2.05797633,0.00458178,0.15962763,1.01144153,0.15999664
-2.70435218,2.61218630,0.00239438,0.19564837,0.62954351,2.08652196,0.00451563,0.15901915,1.01863952,0.16118234
-2.69834917,2.63479558,0.00234928,0.19783464,0.63026386,2.10911826,0.00443449,0.15800854,1.02219813,0.16203598
-2.69234617,2.64960699,0.00229961,0.19914714,0.62918829,2.12542457,0.00434094,0.15658953,1.02212697,0.16253950
-2.68634317,2.65646059,0.00224631,0.19958289,0.62630585,2.13526340,0.00423790,0.15476698,1.01851314,0.16268515
-2.68034017,2.65540957,0.00219038,0.19915503,0.62164863,2.13863316,0.00412855,0.15255726,1.01152158,0.16247648
-2.67433717,2.64672831,0.00213287,0.19789291,0.61529244,2.13571587,0.00401627,0.14998826,1.00139341,0.16192903
-2.66833417,2.63091378,0.00207486,0.19584190,0.60735625,2.12687925,0.00390456,0.14709901,0.98844188,0.16107077
-2.66233117,2.60867962,0.00201745,0.19306259,0.59800031,2.11267274,0.00379691,0.14393896,0.97304606,0.15994208
-2.65632816,2.58094270,0.00196172,0.18962955,0.58742289,2.09381719,0.00369677,0.14056684,0.95564212,0.15859535
-2.65032516,2.54880194,0.00190874,0.18562953,0.57585574,2.07118797,0.00360744,0.13704921,0.93671251,0.15709418
-2.64432216,2.51350985,0.00185957,0.18115927,0.56355820,2.04579201,0.00353199,0.13345867,0.91677299,0.15551205
-2.63831916,2.47643730,0.00181516,0.17632289,0.55081016,2.01873896,0.00347321,0.12987183,0.89635810,0.15393072
-2.63231616,2.43903254,0.00177641,0.17122889,0.53790398,1.99120752,0.00343352,0.12636703,0.87600532,0.15243805
-2.62631316,2.40277586,0.00174411,0.16598706,0.52513564,1.96440798,0.00341491,0.12302198,0.85623845,0.15112567
-2.62031016,2.36913145,0.00171891,0.16070514,0.51279544,1.93954222,0.00341892,0.11991130,0.83755099,0.15008626
-2.61430715,2.33949835,0.00170131,0.15548566,0.50115857,1.91776289,0.00344656,0.11710410,0.82038995,0.14941078
-2.60830415,2.31516256,0.00169163,0.15042284,0.49047592,1.90013341,0.00349833,0.11466178,0.80514096,0.14918553
-2.60230115,2.29725239,0.00169001,0.14559984,0.48096551,1.88759048,0.00357413,0.11263599,0.79211532,0.14948943
-2.59629815,2.28669899,0.00169637,0.14108644,0.47280504,1.88091082,0.00367333,0.11106694,0.78153958,0.15039136
-2.59029515,2.28420400,0.00171042,0.13693719,0.46612577,1.88068377,0.00379474,0.10998208,0.77354822,0.15194786
-2.58429215,2.29021583,0.00173164,0.13319028,0.46100807,1.88729091,0.00393664,0.10939534,0.76817981,0.15420126
-2.57828914,2.30491567,0.00175933,0.12986695,0.45747895,1.90089384,0.00409681,0.10930681,0.76537704,0.15717829
-2.57228614,2.32821408,0.00179258,0.12697168,0.45551162,1.92143062,0.00427258,0.10970294,0.76499045,0.16088925
-2.56628314,2.35975823,0.00183029,0.12449297,0.45502720,1.94862115,0.00446094,0.11055736,0.76678599,0.16532779
-2.56028014,2.39894954,0.00187126,0.12240482,0.45589838,1.98198112,0.00465855,0.11183210,0.77045591,0.17047129
-2.55427714,2.44497081,0.00191414,0.12066868,0.45795500,2.02084405,0.00486186,0.11347935,0.77563265,0.17628186
-2.54827414,2.49682168,0.00195754,0.11923584,0.46099131,2.06439017,0.00506722,0.11544354,0.78190492,0.18270788
-2.54227114,2.55336052,0.00200005,0.11805019,0.46477434,2.11168083,0.00527097,0.11766372,0.78883536,0.18968596
-2.53626813,2.61335097,0.00204027,0.11705106,0.46905333,2.16169686,0.00546953,0.12007617,0.79597885,0.19714337
-2.53026513,2.67551083,0.00207688,0.11617617,0.47356943,2.21337897,0.00565950,0.12261700,0.80290054,0.20500061
-2.52426213,2.73856113,0.00210869,0.11536438,0.47806550,2.26566846,0.00583779,0.12522474,0.80919294,0.21317429
-2.51825913,2.80127316,0.00213462,0.11455827,0.48229548,2.31754630,0.00600164,0.12784282,0.81449109,0.22157988
-2.51225613,2.86251157,0.00215383,0.11370637,0.48603284,2.36806912,0.00614877,0.13042164,0.81848521,0.23013444
-2.50625313,2.92127160,0.00216565,0.11276487,0.48907796,2.41640037,0.00627738,0.13292049,0.82093031,0.23875917
-2.50025013,2.97670929,0.00216967,0.11169897,0.49126404,2.46183577,0.00638623,0.13530883,0.82165248,0.24738155
-2.49424712,3.02816347,0.00216569,0.11048358,0.49246145,2.50382202,0.00647464,0.13756723,0.82055156,0.25593719
-2.48824412,3.07516907,0.00215378,0.10910364,0.49258030,2.54196827,0.00654252,0.13968776,0.81760035,0.26437112
-2.48224112,3.11746146,0.00213421,0.10755383,0.49157144,2.57605033,0.00659037,0.14167385,0.81284053,0.27263866
-2.47623812,3.15497225,0.00210749,0.10583794,0.48942570,2.60600766,0.00661922,0.14353961,0.80637564,0.28070565
-2.47023512,3.18781689,0.00207428,0.10396785,0.48617172,2.63193359,0.00663064,0.14530879,0.79836170,0.28854824
-2.46423212,3.21627523,0.00203544,0.10196222,0.48187252,2.65405974,0.00662665,0.14701317,0.78899609,0.29615209
-2.45822911,3.24076597,0.00199193,0.09984501,0.47662087,2.67273524,0.00660966,0.14869077,0.77850515,0.30351110
-2.45222611,3.26181642,0.00194478,0.09764392,0.47053408,2.68840211,0.00658244,0.15038363,0.76713152,0.31062575
-2.44622311,3.28002912,0.00189509,0.09538882,0.46374803,2.70156788,0.00654797,0.15213557,0.75512157,0.31750104
-2.44022011,3.29604656,0.00184395,0.09311023,0.45641112,2.71277665,0.00650940,0.15398976,0.74271364,0.32414427
-2.43421711,3.31051574,0.00179243,0.09083796,0.44867806,2.72257994,0.00646996,0.15598635,0.73012769,0.33056257
-2.42821411,3.32405391,0.00174152,0.08859988,0.44070390,2.73150845,0.00643283,0.15816023,0.71755650,0.33676048
-2.42221111,3.33721685,0.00169214,0.08642100,0.43263849,2.74004586,0.00640108,0.16053897,0.70515912,0.34273763
-2.41620810,3.35047097,0.00164506,0.08432267,0.42462137,2.74860574,0.00637756,0.16314109,0.69305625,0.34848665
-2.41020510,3.36417022,0.00160094,0.08232208,0.41677742,2.75751244,0.00636481,0.16597461,0.68132806,0.35399139
-2.40420210,3.37853878,0.00156027,0.08043200,0.40921322,2.76698665,0.00636497,0.16903614,0.67001405,0.35922562
-2.39819910,3.39366014,0.00152339,0.07866063,0.40201427,2.77713621,0.00637973,0.17231030,0.65911501,0.36415233
-2.39219610,3.40947300,0.00149047,0.07701177,0.39524301,2.78795257,0.00641022,0.17576978,0.64859668,0.36872356
-2.38619310,3.42577414,0.00146155,0.07548502,0.38893779,2.79931294,0.00645700,0.17937575,0.63839497,0.37288099
-2.38019010,3.44222818,0.00143647,0.07407620,0.38311263,2.81098801,0.00652000,0.18307888,0.62842231,0.37655709
-2.37418709,3.45838375,0.00141500,0.07277781,0.37775792,2.82265502,0.00659853,0.18682076,0.61857470,0.37967700
-2.36818409,3.47369547,0.00139674,0.07157961,0.37284177,2.83391545,0.00669123,0.19053572,0.60873929,0.38216092
-2.36218109,3.48755066,0.00138122,0.07046922,0.36831225,2.84431659,0.00679616,0.19415301,0.59880193,0.38392704
-2.35617809,3.49929976,0.00136789,0.06943275,0.36410009,2.85337604,0.00691081,0.19759924,0.58865443,0.38489476
-2.35017509,3.50828880,0.00135614,0.06845546,0.36012208,2.86060778,0.00703215,0.20080098,0.57820124,0.38498814
-2.34417209,3.51389266,0.00134533,0.06752235,0.35628476,2.86554878,0.00715677,0.20368735,0.56736524,0.38413938
-2.33816908,3.51554729,0.00133482,0.06661885,0.35248842,2.86778460,0.00728096,0.20619264,0.55609242,0.38229212
-2.33216608,3.51277942,0.00132397,0.06573131,0.34863127,2.86697281,0.00740080,0.20825872,0.54435530,0.37940449
-2.32616308,3.50523228,0.00131219,0.06484751,0.34461357,2.86286295,0.00751236,0.20983718,0.53215496,0.37545163
-2.32016008,3.49268591,0.00129894,0.06395712,0.34034159,2.85531199,0.00761174,0.21089107,0.51952169,0.37042765
-2.31415708,3.47507122,0.00128373,0.06305203,0.33573124,2.84429451,0.00769530,0.21139632,0.50651413,0.36434683
-2.30815408,3.45247689,0.00126616,0.06212657,0.33071135,2.82990697,0.00775968,0.21134254,0.49321720,0.35724413
-2.30215108,3.42514899,0.00124593,0.06117764,0.32522632,2.81236597,0.00780200,0.21073340,0.47973868,0.34917482
-2.29614807,3.39348330,0.00122280,0.06020473,0.31923824,2.79200063,0.00781988,0.20958640,0.46620486,0.34021342
-2.29014507,3.35801086,0.00119667,0.05920981,0.31272820,2.76923946,0.00781158,0.20793224,0.45275535,0.33045186
-2.28414207,3.31937777,0.00116750,0.05819716,0.30569711,2.74459272,0.00777597,0.20581362,0.43953734,0.31999708
-2.27813907,3.27832017,0.00113536,0.05717299,0.29816563,2.71863117,0.00771260,0.20328377,0.42669960,0.30896810
-2.27213607,3.23563633,0.00110040,0.05614511,0.29017363,2.69196258,0.00762171,0.20040457,0.41438657,0.29749280
-2.26613307,3.19215700,0.00106285,0.05512250,0.28177902,2.66520742,0.00750413,0.19724453,0.40273268,0.28570445
-2.26013007,3.14871618,0.00102302,0.05411480,0.27305611,2.63897514,0.00736133,0.19387664,0.39185733,0.27373828
-2.25412706,3.10612364,0.00098129,0.05313184,0.26409362,2.61384245,0.00719525,0.19037620,0.38186070,0.26172820
-2.24812406,3.06514085,0.00093807,0.05218327,0.25499246,2.59033482,0.00700831,0.18681881,0.37282051,0.24980373
-2.24212106,3.02646154,0.00089382,0.05127806,0.24586336,2.56891223,0.00680326,0.18327847,0.36479000,0.23808739
-2.23611806,2.99069776,0.00084906,0.05042430,0.23682448,2.54995990,0.00658313,0.17982594,0.35779707,0.22669251
-2.23011506,2.95837199,0.00080428,0.04962893,0.22799903,2.53378425,0.00635113,0.17652744,0.35184464,0.21572164
-2.22411206,2.92991545,0.00076004,0.04889763,0.21951309,2.52061438,0.00611053,0.17344360,0.34691216,0.20526544
-2.21810905,2.90567222,0.00071688,0.04823485,0.21149354,2.51060840,0.00586467,0.17062878,0.34295811,0.19540217
-2.21210605,2.88590850,0.00067536,0.04764390,0.20406614,2.50386421,0.00561681,0.16813064,0.33992332,0.18619762
-2.20610305,2.87082603,0.00063601,0.04712714,0.19735388,2.50043357,0.00537014,0.16599005,0.33773489,0.17770557
-2.20010005,2.86057833,0.00059940,0.04668623,0.19147537,2.50033847,0.00512771,0.16424108,0.33631047,0.16996843
-2.19409705,2.85528834,0.00056607,0.04632244,0.18654343,2.50358837,0.00489244,0.16291129,0.33556251,0.16301834
-2.18809405,2.85506590,0.00053657,0.04603694,0.18266369,2.51019706,0.00466707,0.16202197,0.33540245,0.15687823
-2.18209105,2.86002373,0.00051142,0.04583108,0.17993321,2.52019776,0.00445416,0.16158846,0.33574436,0.15156306
-2.17608804,2.87029040,0.00049117,0.04570663,0.17843912,2.53365539,0.00425612,0.16162041,0.33650805,0.14708097
-2.17008504,2.88601933,0.00047634,0.04566592,0.17825719,2.55067496,0.00407518,0.16212202,0.33762135,0.14343428
-2.16408204,2.90739304,0.00046746,0.04571191,0.17945034,2.57140548,0.00391340,0.16309208,0.33902154,0.14062039
-2.15807904,2.93462206,0.00046504,0.04584812,0.18206715,2.59603888,0.00377267,0.16452394,0.34065589,0.13863238
-2.15207604,2.96793853,0.00046959,0.04607847,0.18614031,2.62480400,0.00365472,0.16640545,0.34248139,0.13745944
-2.14607304,3.00758478,0.00048157,0.04640703,0.19168520,2.65795581,0.00356107,0.16871866,0.34446369,0.13708700
-2.14007004,3.05379736,0.00050145,0.04683764,0.19869861,2.69576048,0.00349301,0.17143966,0.34657542,0.13749671
-2.13406703,3.10678766,0.00052963,0.04737347,0.20715760,2.73847699,0.00345163,0.17453832,0.34879413,0.13866620
-2.12806403,3.16672004,0.00056648,0.04801658,0.21701881,2.78633647,0.00343772,0.17797814,0.35110000,0.14056870
-2.12206103,3.23368889,0.00061229,0.04876746,0.22821811,2.83952022,0.00345173,0.18171622,0.35347347,0.14317262
-2.11605803,3.30769597,0.00066727,0.04962453,0.24067074,2.89813776,0.00349380,0.18570346,0.35589316,0.14644113
-2.11005503,3.38862931,0.00073152,0.05058380,0.25427213,2.96220602,0.00356361,0.18988491,0.35833409,0.15033174
-2.10405203,3.47624499,0.00080502,0.05163859,0.26889915,3.03163085,0.00366046,0.19420046,0.36076643,0.15479607
-2.09804902,3.57015289,0.00088762,0.05277933,0.28441212,3.10619188,0.00378311,0.19858575,0.36315485,0.15977975
-2.09204602,3.66980734,0.00097901,0.05399359,0.30065735,3.18553145,0.00392987,0.20297335,0.36545862,0.16522253
-2.08604302,3.77450324,0.00107870,0.05526616,0.31747014,3.26914834,0.00409852,0.20729424,0.36763228,0.17105867
-2.08004002,3.88337811,0.00118604,0.05657938,0.33467837,3.35639666,0.00428635,0.21147945,0.36962702,0.17721758
-2.07403702,3.99542022,0.00130019,0.05791359,0.35210621,3.44649002,0.00449014,0.21546189,0.37139266,0.18362476
-2.06803402,4.10948245,0.00142014,0.05924766,0.36957817,3.53851092,0.00470626,0.21917821,0.37287998,0.19020296
-2.06203102,4.22430183,0.00154469,0.06055978,0.38692309,3.63142517,0.00493069,0.22257079,0.37404348,0.19687362
-2.05602801,4.33852375,0.00167251,0.06182816,0.40397801,3.72410074,0.00515907,0.22558958,0.37484421,0.20355854
-2.05002501,4.45073044,0.00180211,0.06303193,0.42059178,3.81533056,0.00538686,0.22819384,0.37525270,0.21018162
-2.04402201,4.55947253,0.00193193,0.06415198,0.43662821,3.90385846,0.00560938,0.23035372,0.37525167,0.21667083
-2.03801901,4.66330286,0.00206033,0.06517178,0.45196878,3.98840747,0.00582199,0.23205152,0.37483853,0.22296006
-2.03201601,4.76081132,0.00218566,0.06607816,0.46651468,4.06770958,0.00602012,0.23328267,0.37402740,0.22899106
-2.02601301,4.85065985,0.00230629,0.06686197,0.48018818,4.14053617,0.00619950,0.23405641,0.37285069,0.23471517
-2.02001001,4.93161620,0.00242070,0.06751862,0.49293338,4.20572806,0.00635618,0.23439599,0.37136000,0.24009486
-2.01400700,5.00258583,0.00252747,0.06804845,0.50471628,4.26222452,0.00648673,0.23433859,0.36962643,0.24510496
-2.00800400,5.06264053,0.00262539,0.06845690,0.51552418,4.30909019,0.00658826,0.23393483,0.36774013,0.24973358
-2.00200100,5.11104324,0.00271349,0.06875447,0.52536462,4.34553939,0.00665856,0.23324782,0.36580914,0.25398254
