energy_ev,total_up,In_p_up,In_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.81390695,0.33332914,0.07462260,0.00068733,0.12695317,0.18040127,0.00002362,0.00298611
-5.80790395,0.34461638,0.07927135,0.00068849,0.13006886,0.18855983,0.00002502,0.00317007
-5.80190095,0.35403551,0.08360597,0.00068473,0.13241528,0.19580803,0.00002634,0.00334204
-5.79589795,0.36141250,0.08754553,0.00067613,0.13394941,0.20201117,0.00002757,0.00349862
-5.78989495,0.36660857,0.09101387,0.00066288,0.13464341,0.20705066,0.00002867,0.00363667
-5.78389195,0.36952454,0.09394211,0.00064526,0.13448543,0.21082784,0.00002963,0.00375334
-5.77788894,0.37010428,0.09627098,0.00062365,0.13347996,0.21326735,0.00003043,0.00384623
-5.77188594,0.36833672,0.09795298,0.00059851,0.13164777,0.21431990,0.00003107,0.00391341
-5.76588294,0.36425684,0.09895413,0.00057036,0.12902528,0.21396426,0.00003154,0.00395352
-5.75987994,0.35794509,0.09925535,0.00053977,0.12566360,0.21220849,0.00003185,0.00396579
-5.75387694,0.34952578,0.09885332,0.00050735,0.12162713,0.20909020,0.00003203,0.00395012
-5.74787394,0.33916408,0.09776089,0.00047373,0.11699189,0.20467603,0.00003211,0.00390703
-5.74187094,0.32706215,0.09600695,0.00043953,0.11184351,0.19906030,0.00003213,0.00383775
-5.73586793,0.31345433,0.09363576,0.00040539,0.10627526,0.19236285,0.00003215,0.00374409
-5.72986493,0.29860183,0.09070591,0.00037191,0.10038579,0.18472632,0.00003226,0.00362847
-5.72386193,0.28278699,0.08728884,0.00033969,0.09427712,0.17631297,0.00003254,0.00349386
-5.71785893,0.26630750,0.08346710,0.00030928,0.08805263,0.16730109,0.00003313,0.00334367
-5.71185593,0.24947082,0.07933238,0.00028124,0.08181524,0.15788146,0.00003415,0.00318174
-5.70585293,0.23258895,0.07498347,0.00025606,0.07566593,0.14825364,0.00003580,0.00301221
-5.69984992,0.21597383,0.07052421,0.00023426,0.06970248,0.13862266,0.00003826,0.00283946
-5.69384692,0.19993350,0.06606154,0.00021631,0.06401855,0.12919588,0.00004177,0.00266805
-5.68784392,0.18476900,0.06170367,0.00020272,0.05870312,0.12018039,0.00004661,0.00250263
-5.68184092,0.17077220,0.05755854,0.00019398,0.05384022,0.11178077,0.00005310,0.00234791
-5.67583792,0.15822434,0.05373250,0.00019061,0.04950890,0.10419745,0.00006158,0.00220861
-5.66983492,0.14739532,0.05032920,0.00019318,0.04578341,0.09762545,0.00007245,0.00208936
-5.66383192,0.13854341,0.04744875,0.00020228,0.04273363,0.09225346,0.00008615,0.00199477
-5.65782891,0.13191525,0.04518710,0.00021854,0.04042538,0.08826319,0.00010317,0.00192931
-5.65182591,0.12774593,0.04363549,0.00024266,0.03892084,0.08582885,0.00012403,0.00189734
-5.64582291,0.12625875,0.04287995,0.00027537,0.03827880,0.08511644,0.00014926,0.00190307
-5.63981991,0.12766451,0.04300082,0.00031742,0.03855470,0.08628290,0.00017945,0.00195054
-5.63381691,0.13215999,0.04407212,0.00036960,0.03980038,0.08947477,0.00021517,0.00204355
-5.62781391,0.13992558,0.04616071,0.00043270,0.04206354,0.09482638,0.00025700,0.00218567
-5.62181091,0.15112172,0.04932533,0.00050747,0.04538683,0.10245733,0.00030550,0.00238012
-5.61580790,0.16588433,0.05361520,0.00059460,0.04980649,0.11246933,0.00036117,0.00262974
-5.60980490,0.18431907,0.05906850,0.00069470,0.05535071,0.12494244,0.00042445,0.00293690
-5.60380190,0.20649483,0.06571057,0.00080822,0.06203771,0.13993066,0.00049568,0.00330338
-5.59779890,0.23243642,0.07355186,0.00093545,0.06987355,0.15745718,0.00057509,0.00373028
-5.59179590,0.26211716,0.08258595,0.00107643,0.07884987,0.17750951,0.00066275,0.00421796
-5.58579290,0.29545154,0.09278753,0.00123096,0.08894170,0.20003472,0.00075857,0.00476585
-5.57978989,0.33228864,0.10411059,0.00139853,0.10010545,0.22493517,0.00086225,0.00537247
-5.57378689,0.37240684,0.11648703,0.00157829,0.11227728,0.25206513,0.00097328,0.00603531
-5.56778389,0.41551030,0.12982580,0.00176903,0.12537205,0.28122859,0.00109094,0.00675081
-5.56178089,0.46122790,0.14401271,0.00196920,0.13928291,0.31217872,0.00121426,0.00751438
-5.55577789,0.50911495,0.15891112,0.00217687,0.15388173,0.34461918,0.00134206,0.00832045
-5.54977489,0.55865806,0.17436357,0.00238977,0.16902053,0.37820757,0.00147294,0.00916257
-5.54377189,0.60928342,0.19019436,0.00260534,0.18453379,0.41256112,0.00160532,0.01003358
-5.53776888,0.66036843,0.20621322,0.00282076,0.20024174,0.44726464,0.00173746,0.01092577
-5.53176588,0.71125648,0.22221984,0.00303303,0.21595461,0.48188060,0.00186754,0.01183120
-5.52576288,0.76127460,0.23800928,0.00323903,0.23147756,0.51596106,0.00199366,0.01274193
-5.51975988,0.80975326,0.25337799,0.00343565,0.24661628,0.54906105,0.00211393,0.01365034
-5.51375688,0.85604763,0.26813021,0.00361986,0.26118290,0.58075295,0.00222656,0.01454950
-5.50775388,0.89955938,0.28208457,0.00378882,0.27500193,0.61064112,0.00232989,0.01543344
-5.50175088,0.93975799,0.29508038,0.00393999,0.28791608,0.63837619,0.00242249,0.01629749
-5.49574787,0.97620056,0.30698349,0.00407124,0.29979144,0.66366838,0.00250322,0.01713852
-5.48974487,1.00854905,0.31769131,0.00418089,0.31052192,0.68629891,0.00257127,0.01795519
-5.48374187,1.03658405,0.32713673,0.00426786,0.32003258,0.70612917,0.00262625,0.01874802
-5.47773887,1.06021429,0.33529068,0.00433166,0.32828167,0.72310696,0.00266822,0.01951954
-5.47173587,1.07948130,0.34216319,0.00437247,0.33526129,0.73726933,0.00269769,0.02027417
-5.46573287,1.09455881,0.34780290,0.00439114,0.34099653,0.74874207,0.00271568,0.02101812
-5.45972986,1.10574692,0.35229490,0.00438915,0.34554317,0.75773546,0.00272368,0.02175920
-5.45372686,1.11346119,0.35575709,0.00436861,0.34898412,0.76453669,0.00272364,0.02250646
-5.44772386,1.11821702,0.35833517,0.00433222,0.35142457,0.76949920,0.00271791,0.02326980
-5.44172086,1.12061014,0.36019652,0.00428311,0.35298640,0.77302928,0.00270922,0.02405954
-5.43571786,1.12129411,0.36152316,0.00422483,0.35380192,0.77557074,0.00270059,0.02488591
-5.42971486,1.12095567,0.36250436,0.00416118,0.35400744,0.77758834,0.00269522,0.02575849
-5.42371186,1.12028936,0.36332892,0.00409612,0.35373696,0.77955048,0.00269645,0.02668573
-5.41770885,1.11997225,0.36417778,0.00403366,0.35311622,0.78191237,0.00270759,0.02767440
-5.41170585,1.12064007,0.36521709,0.00397766,0.35225767,0.78509994,0.00273189,0.02872915
-5.40570285,1.12286555,0.36659211,0.00393181,0.35125635,0.78949549,0.00277236,0.02985210
-5.39969985,1.12713998,0.36842213,0.00389946,0.35018697,0.79542548,0.00283173,0.03104251
-5.39369685,1.13385844,0.37079660,0.00388353,0.34910230,0.80315092,0.00291229,0.03229656
-5.38769385,1.14330929,0.37377267,0.00388645,0.34803294,0.81286065,0.00301587,0.03360727
-5.38169085,1.15566809,0.37737392,0.00391005,0.34698827,0.82466763,0.00314372,0.03496444
-5.37568784,1.17099590,0.38159056,0.00395559,0.34595863,0.83860827,0.00329646,0.03635482
-5.36968484,1.18924202,0.38638079,0.00402368,0.34491850,0.85464469,0.00347405,0.03776233
-5.36368184,1.21025062,0.39167332,0.00411428,0.34383041,0.87266962,0.00367576,0.03916841
-5.35767884,1.23377102,0.39737084,0.00422676,0.34264943,0.89251376,0.00390017,0.04055249
-5.35167584,1.25947095,0.40335427,0.00435991,0.34132797,0.91395506,0.00414520,0.04189254
-5.34567284,1.28695239,0.40948763,0.00451197,0.33982070,0.93672971,0.00440814,0.04316568
-5.33966983,1.31576926,0.41562332,0.00468076,0.33808927,0.96054429,0.00468569,0.04434889
-5.33366683,1.34544644,0.42160766,0.00486370,0.33610682,0.98508870,0.00497408,0.04541977
-5.32766383,1.37549944,0.42728652,0.00505795,0.33386207,1.01004960,0.00526915,0.04635722
-5.32166083,1.40545440,0.43251090,0.00526049,0.33136287,1.03512377,0.00556643,0.04714228
-5.31565783,1.43486759,0.43714236,0.00546825,0.32863924,1.06003129,0.00586128,0.04775877
-5.30965483,1.46334426,0.44105810,0.00567815,0.32574582,1.08452807,0.00614902,0.04819400
-5.30365183,1.49055612,0.44415571,0.00588730,0.32276372,1.10841751,0.00642503,0.04843937
-5.29764882,1.51625723,0.44635735,0.00609304,0.31980186,1.13156115,0.00668488,0.04849083
-5.29164582,1.54029788,0.44761338,0.00629303,0.31699775,1.15388782,0.00692447,0.04834927
-5.28564282,1.56263609,0.44790528,0.00648537,0.31451766,1.17540147,0.00714008,0.04802077
-5.27963982,1.58334636,0.44724781,0.00666864,0.31255637,1.19618709,0.00732852,0.04751670
-5.27363682,1.60262555,0.44569021,0.00684200,0.31133622,1.21641491,0.00748718,0.04685359
-5.26763382,1.62079541,0.44331657,0.00700516,0.31110564,1.23634245,0.00761408,0.04605300
-5.26163082,1.63830179,0.44024502,0.00715846,0.31213689,1.25631448,0.00770792,0.04514109
-5.25562781,1.65571013,0.43662598,0.00730286,0.31472307,1.27676063,0.00776813,0.04414809
-5.24962481,1.67369732,0.43263914,0.00743991,0.31917433,1.29819069,0.00779482,0.04310767
-5.24362181,1.69303977,0.42848943,0.00757173,0.32581299,1.32118741,0.00778881,0.04205616
-5.23761881,1.71459782,0.42440191,0.00770093,0.33496784,1.34639681,0.00775158,0.04103167
-5.23161581,1.73929661,0.42061555,0.00783057,0.34696730,1.37451604,0.00768524,0.04007317
-5.22561281,1.76810360,0.41737631,0.00796405,0.36213160,1.40627882,0.00759245,0.03921949
-5.21960980,1.80200316,0.41492936,0.00810501,0.38076403,1.44243855,0.00747639,0.03850839
-5.21360680,1.84196865,0.41351089,0.00825721,0.40314142,1.48374931,0.00734067,0.03797549
-5.20760380,1.88893259,0.41333972,0.00842440,0.42950400,1.53094501,0.00718924,0.03765342
-5.20160080,1.94375549,0.41460887,0.00861022,0.46004494,1.58471699,0.00702632,0.03757089
-5.19559780,2.00719433,0.41747755,0.00881800,0.49489986,1.64569055,0.00685633,0.03775191
-5.18959480,2.07987131,0.42206384,0.00905070,0.53413680,1.71440090,0.00668376,0.03821510
-5.18359180,2.16224398,0.42843832,0.00931072,0.57774696,1.79126910,0.00651313,0.03897311
-5.17758879,2.25457771,0.43661898,0.00959982,0.62563661,1.87657883,0.00634884,0.04003219
-5.17158579,2.35692141,0.44656775,0.00991899,0.67762080,1.97045456,0.00619513,0.04139186
-5.16558279,2.46908761,0.45818866,0.01026836,0.73341906,2.07284201,0.00605597,0.04304476
-5.15957979,2.59063780,0.47132803,0.01064716,0.79265361,2.18349180,0.00593495,0.04497666
-5.15357679,2.72087380,0.48577655,0.01105363,0.85485023,2.30194705,0.00583522,0.04716657
-5.14757379,2.85883606,0.50127345,0.01148502,0.91944218,2.42753568,0.00575938,0.04958704
-5.14157079,3.00330929,0.51751252,0.01193762,0.98577707,2.55936833,0.00570943,0.05220462
-5.13556778,3.15283587,0.53414984,0.01240677,1.05312685,2.69634230,0.00568668,0.05498042
-5.12956478,3.30573716,0.55081312,0.01288693,1.12070060,2.83715215,0.00569170,0.05787085
-5.12356178,3.46014260,0.56711220,0.01337179,1.18766009,2.98030717,0.00572431,0.06082846
-5.11755878,3.61402623,0.58265035,0.01385442,1.25313748,3.12415577,0.00578351,0.06380295
-5.11155578,3.76524993,0.59703610,0.01432738,1.31625497,3.26691676,0.00586752,0.06674217
-5.10555278,3.91161258,0.60989502,0.01478291,1.37614560,3.40671684,0.00597381,0.06959332
-5.09954977,4.05090379,0.62088117,0.01521314,1.43197477,3.54163382,0.00609912,0.07230416
-5.09354677,4.18096097,0.62968772,0.01561030,1.48296166,3.66974441,0.00623960,0.07482422
-5.08754377,4.29972800,0.63605643,0.01596690,1.52840001,3.78917539,0.00639084,0.07710611
-5.08154077,4.40531379,0.63978563,0.01627598,1.56767747,3.89815655,0.00654809,0.07910670
-5.07553777,4.49604884,0.64073653,0.01653130,1.60029288,3.99507385,0.00670635,0.08078833
-5.06953477,4.57053782,0.63883763,0.01672755,1.62587096,4.07852074,0.00686056,0.08211988
-5.06353177,4.62770638,0.63408712,0.01686051,1.64417381,4.14734579,0.00700581,0.08307775
-5.05752876,4.66684025,0.62655333,0.01692722,1.65510874,4.20069468,0.00713748,0.08364667
-5.05152576,4.68761505,0.61637317,0.01692606,1.65873226,4.23804468,0.00725148,0.08382036
-5.04552276,4.69011538,0.60374879,0.01685690,1.65524987,4.25922980,0.00734440,0.08360195
-5.03951976,4.67484220,0.58894259,0.01672104,1.64501165,4.26445548,0.00741367,0.08300419
-5.03351676,4.64270766,0.57227078,0.01652132,1.62850379,4.25430149,0.00745771,0.08204945
-5.02751376,4.59501731,0.55409573,0.01626197,1.60633616,4.22971257,0.00747602,0.08076948
-5.02151076,4.53343979,0.53481746,0.01594858,1.57922637,4.19197675,0.00746926,0.07920488
-5.01550775,4.45996480,0.51486434,0.01558795,1.54798077,4.14269165,0.00743928,0.07740443
-5.00950475,4.37685056,0.49468354,0.01518790,1.51347308,4.08371985,0.00738912,0.07542416
-5.00350175,4.28656238,0.47473114,0.01475712,1.47662122,4.01713475,0.00732292,0.07332621
-4.99749875,4.19170449,0.45546237,0.01430486,1.43836329,3.94515888,0.00724586,0.07117761
-4.99149575,4.09494739,0.43732211,0.01384075,1.39963339,3.87009694,0.00716400,0.06904886
-4.98549275,3.99895337,0.42073565,0.01337451,1.36133810,3.79426629,0.00708410,0.06701248
-4.97948974,3.90630274,0.40610014,0.01291571,1.32433455,3.71992733,0.00701346,0.06514142
-4.97348674,3.81942349,0.39377652,0.01247352,1.28941061,3.64921678,0.00695964,0.06350753
-4.96748374,3.74052669,0.38408229,0.01205647,1.25726798,3.58408616,0.00693025,0.06217999
-4.96148074,3.67154984,0.37728497,0.01167223,1.22850851,3.52624787,0.00693270,0.06122378
-4.95547774,3.61410990,0.37359657,0.01132747,1.20362426,3.47713073,0.00697392,0.06069819
-4.94947474,3.56946729,0.37316881,0.01102767,1.18299134,3.43784639,0.00706018,0.06065548
-4.94347174,3.53850177,0.37608945,0.01077705,1.16686761,3.40916747,0.00719677,0.06113954
-4.93746873,3.52170036,0.38237962,0.01057848,1.15539408,3.39151771,0.00738789,0.06218476
-4.93146573,3.51915732,0.39199225,0.01043347,1.14859980,3.38497411,0.00763642,0.06381496
-4.92546273,3.53058546,0.40481166,0.01034216,1.14640968,3.38928015,0.00794377,0.06604260
-4.91945973,3.55533789,0.42065442,0.01030339,1.14865504,3.40386920,0.00830982,0.06886804
-4.91345673,3.59243904,0.43927150,0.01031477,1.15508615,3.42789659,0.00873286,0.07227905
-4.90745373,3.64062342,0.46035173,0.01037278,1.16538631,3.46027888,0.00920952,0.07625064
-4.90145073,3.69838072,0.48352671,0.01047294,1.17918702,3.49973841,0.00973490,0.08074503
-4.89544772,3.76400569,0.50837709,0.01060991,1.19608365,3.54485166,0.01030257,0.08571194
-4.88944472,3.83565124,0.53444019,0.01077772,1.21565123,3.59409949,0.01090476,0.09108928
-4.88344172,3.91138349,0.56121898,0.01096988,1.23746004,3.64591794,0.01153254,0.09680404
-4.87743872,3.98923725,0.58819221,0.01117965,1.26109056,3.69874802,0.01217598,0.10277366
-4.87143572,4.06727082,0.61482553,0.01140018,1.28614750,3.75108334,0.01282450,0.10890760
-4.86543272,4.14361893,0.64058347,0.01162469,1.31227288,3.80151447,0.01346708,0.11510941
-4.85942971,4.21654261,0.66494183,0.01184669,1.33915752,3.84876908,0.01409260,0.12127893
-4.85342671,4.28447499,0.68740029,0.01206013,1.36655108,3.89174698,0.01469015,0.12731487
-4.84742371,4.34606194,0.70749479,0.01225955,1.39427012,3.92954936,0.01524936,0.13311749
-4.84142071,4.40019637,0.72480929,0.01244023,1.42220402,3.96150150,0.01576068,0.13859140
-4.83541771,4.44604523,0.73898649,0.01259831,1.45031847,3.98716823,0.01621568,0.14364842
-4.82941471,4.48306819,0.74973714,0.01273085,1.47865616,4.00636178,0.01660732,0.14821017
-4.82341171,4.51102700,0.75684753,0.01283590,1.50733448,4.01914133,0.01693011,0.15221063
-4.81740870,4.52998497,0.76018476,0.01291256,1.53654000,4.02580413,0.01718031,0.15559823
-4.81140570,4.54029593,0.75969976,0.01296088,1.56651961,4.02686802,0.01735599,0.15833754
-4.80540270,4.54258272,0.75542765,0.01298189,1.59756835,4.02304556,0.01745708,0.16041046
-4.79939970,4.53770543,0.74748550,0.01297748,1.63001412,4.01521024,0.01748534,0.16181677
-4.79339670,4.52672008,0.73606753,0.01295028,1.66419956,4.00435571,0.01744423,0.16257413
-4.78739370,4.51082927,0.72143795,0.01290352,1.70046172,3.99154917,0.01733879,0.16271736
-4.78139070,4.49132620,0.70392158,0.01284085,1.73911033,3.97788074,0.01717539,0.16229714
-4.77538769,4.46953457,0.68389279,0.01276616,1.78040535,3.96441056,0.01696151,0.16137813
-4.76938469,4.44674671,0.66176306,0.01268339,1.82453511,3.95211606,0.01670541,0.16003662
-4.76338169,4.42416282,0.63796779,0.01259631,1.87159590,3.94184168,0.01641583,0.15835779
-4.75737869,4.40283414,0.61295277,0.01250837,1.92157437,3.93425353,0.01610172,0.15643264
-4.75137569,4.38361281,0.58716099,0.01242249,1.97433359,3.92980130,0.01577184,0.15435488
-4.74537269,4.36711101,0.56102010,0.01234096,2.02960377,3.92868948,0.01543454,0.15221769
-4.73936968,4.35367145,0.53493121,0.01226532,2.08697848,3.93085960,0.01509749,0.15011072
-4.73336668,4.34335070,0.50925927,0.01219628,2.14591657,3.93598464,0.01476743,0.14811725
-4.72736368,4.33591636,0.48432532,0.01213371,2.20575031,3.94347617,0.01445000,0.14631166
-4.72136068,4.33085817,0.46040086,0.01207667,2.26569923,3.95250411,0.01414967,0.14475742
-4.71535768,4.32741242,0.43770441,0.01202343,2.32488959,3.96202835,0.01386961,0.14350543
-4.70935468,4.32459859,0.41640017,0.01197162,2.38237838,3.97084089,0.01361172,0.14259296
-4.70335168,4.32126597,0.39659875,0.01191832,2.43718116,3.97761640,0.01337666,0.14204312
-4.69734867,4.31614828,0.37835970,0.01186025,2.48830237,3.98096899,0.01316392,0.14186473
-4.69134567,4.30792319,0.36169562,0.01179389,2.53476688,3.97951234,0.01297199,0.14205281
-4.68534267,4.29527394,0.34657748,0.01171575,2.57565152,3.97192047,0.01279847,0.14258947
-4.67933967,4.27695028,0.33294083,0.01162244,2.61011518,3.95698621,0.01264029,0.14344516
-4.67333667,4.25182564,0.32069263,0.01151093,2.63742638,3.93367491,0.01249389,0.14458029
-4.66733367,4.21894836,0.30971827,0.01137867,2.65698729,3.90117088,0.01235546,0.14594712
-4.66133067,4.17758479,0.29988846,0.01122370,2.66835325,3.85891482,0.01222111,0.14749180
-4.65532766,4.12725271,0.29106591,0.01104477,2.67124741,3.80663076,0.01208712,0.14915659
-4.64932466,4.06774411,0.28311135,0.01084140,2.66556989,3.74434174,0.01195007,0.15088207
-4.64332166,3.99913688,0.27588893,0.01061392,2.65140149,3.67237390,0.01180707,0.15260936
-4.63731866,3.92179534,0.26927068,0.01036346,2.62900194,3.59134924,0.01165591,0.15428223
-4.63131566,3.83636026,0.26314021,0.01009191,2.59880295,3.50216778,0.01149510,0.15584900
-4.62531266,3.74372918,0.25739535,0.00980184,2.56139642,3.40598012,0.01132409,0.15726422
-4.61930965,3.64502823,0.25195001,0.00949645,2.51751833,3.30415202,0.01114321,0.15849010
-4.61330665,3.54157678,0.24673500,0.00917943,2.46802886,3.19822230,0.01095378,0.15949746
-4.60730365,3.43484652,0.24169820,0.00885484,2.41388933,3.08985604,0.01075805,0.16026638
-4.60130065,3.32641650,0.23680385,0.00852696,2.35613661,2.98079472,0.01055918,0.16078636
-4.59529765,3.21792557,0.23203127,0.00820017,2.29585571,2.87280503,0.01036113,0.16105610
-4.58929465,3.11102392,0.22737298,0.00787878,2.23415110,2.76762794,0.01016858,0.16108274
-4.58329165,3.00732498,0.22283245,0.00756691,2.17211763,2.66692959,0.00998677,0.16088082
-4.57728864,2.90835907,0.21842142,0.00726837,2.11081158,2.57225532,0.00982127,0.16047077
-4.57128564,2.81553001,0.21415719,0.00698654,2.05122270,2.48498792,0.00967787,0.15987724
-4.56528264,2.73007585,0.21005968,0.00672424,1.99424788,2.40631127,0.00956226,0.15912712
-4.55927964,2.65303464,0.20614866,0.00648373,1.94066725,2.33718004,0.00947987,0.15824759
-4.55327664,2.58521626,0.20244114,0.00626657,1.89112345,2.27829626,0.00943556,0.15726410
-4.54727364,2.52718088,0.19894909,0.00607364,1.84610468,2.23009317,0.00943344,0.15619854
-4.54127064,2.47922489,0.19567761,0.00590512,1.80593229,2.19272668,0.00947660,0.15506768
-4.53526763,2.44137457,0.19262352,0.00576048,1.77075334,2.16607466,0.00956695,0.15388188
-4.52926463,2.41338780,0.18977475,0.00563856,1.74053857,2.14974405,0.00970499,0.15264430
-4.52326163,2.39476388,0.18711015,0.00553757,1.71508604,2.14308545,0.00988975,0.15135051
-4.51725863,2.38476112,0.18460017,0.00545523,1.69403040,2.14521486,0.01011867,0.14998867
-4.51125563,2.38242191,0.18220808,0.00538879,1.67685772,2.15504199,0.01038755,0.14854011
-4.50525263,2.38660428,0.17989185,0.00533520,1.66292547,2.17130409,0.01069067,0.14698043
-4.49924962,2.39601914,0.17760657,0.00529117,1.65148684,2.19260452,0.01102079,0.14528096
-4.49324662,2.40927193,0.17530735,0.00525331,1.64171895,2.21745467,0.01136940,0.14341052
-4.48724362,2.42490717,0.17295246,0.00521825,1.63275353,2.24431793,0.01172686,0.14133737
-4.48124062,2.44145441,0.17050669,0.00518273,1.62370930,2.27165425,0.01208273,0.13903131
-4.47523762,2.45747405,0.16794478,0.00514373,1.61372456,2.29796392,0.01242605,0.13646562
-4.46923462,2.47160116,0.16525462,0.00509854,1.60198898,2.32182889,0.01274568,0.13361899
-4.46323162,2.48258601,0.16244027,0.00504482,1.58777313,2.34195047,0.01303068,0.13047717
-4.45722861,2.48932967,0.15952443,0.00498071,1.57045491,2.35718208,0.01327065,0.12703421
-4.45122561,2.49091368,0.15655052,0.00490483,1.54954159,2.36655600,0.01345611,0.12329346
-4.44522261,2.48662274,0.15358396,0.00481627,1.52468700,2.36930348,0.01357877,0.11926806
-4.43921961,2.47595983,0.15071279,0.00471467,1.49570289,2.36486768,0.01363188,0.11498101
-4.43321661,2.45865352,0.14804745,0.00460013,1.46256460,2.35290917,0.01361037,0.11046480
-4.42721361,2.43465743,0.14571979,0.00447318,1.42541048,2.33330433,0.01351110,0.10576072
-4.42121061,2.40414230,0.14388117,0.00433477,1.38453562,2.30613694,0.01333290,0.10091777
-4.41520760,2.36748126,0.14269975,0.00418616,1.34038000,2.27168378,0.01307658,0.09599129
-4.40920460,2.32522916,0.14235704,0.00402889,1.29351185,2.23039497,0.01274494,0.09104142
-4.40320160,2.27809714,0.14304364,0.00386467,1.24460682,2.18287041,0.01234258,0.08613145
-4.39719860,2.22692351,0.14495436,0.00369536,1.19442402,2.12983318,0.01187575,0.08132604
-4.39119560,2.17264230,0.14828277,0.00352281,1.14377977,2.07210139,0.01135211,0.07668953
-4.38519260,2.11625064,0.15321533,0.00334891,1.09352004,2.01055945,0.01078046,0.07228427
-4.37918959,2.05877625,0.15992520,0.00317545,1.04449277,1.94613000,0.01017044,0.06816914
-4.37318659,2.00124606,0.16856586,0.00300409,0.99752080,1.87974739,0.00953221,0.06439817
-4.36718359,1.94465705,0.17926488,0.00283636,0.95337645,1.81233356,0.00887616,0.06101943
-4.36118059,1.88994995,0.19211780,0.00267359,0.91275843,1.74477692,0.00821262,0.05807405
-4.35517759,1.83798660,0.20718256,0.00251693,0.87627185,1.67791469,0.00755158,0.05559552
-4.34917459,1.78953135,0.22447451,0.00236733,0.84441176,1.61251903,0.00690249,0.05360926
-4.34317159,1.74523688,0.24396242,0.00222557,0.81755072,1.54928686,0.00627407,0.05213231
-4.33716858,1.70563462,0.26556550,0.00209223,0.79593061,1.48883348,0.00567419,0.05117332
-4.33116558,1.67112966,0.28915181,0.00196775,0.77965878,1.43168975,0.00510979,0.05073273
-4.32516258,1.64200034,0.31453815,0.00185244,0.76870871,1.37830253,0.00458687,0.05080314
-4.31915958,1.61840198,0.34149149,0.00174650,0.76292484,1.32903798,0.00411050,0.05136988
-4.31315658,1.60037474,0.36973220,0.00165007,0.76203151,1.28418739,0.00368491,0.05241169
-4.30715358,1.58785501,0.39893892,0.00156322,0.76564557,1.24397498,0.00331353,0.05390166
