energy_ev,total_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.50775388,8.10097041,3.14806589,4.42246364,0.03725572,4.59590141,0.31608460,0.00047880
-5.50175088,8.30525171,3.24144116,4.54913671,0.03780124,4.72510796,0.31931178,0.00048687
-5.49574787,8.51845098,3.33968585,4.67744343,0.03840242,4.85910198,0.32412206,0.00049580
-5.48974487,8.73655606,3.44169104,4.80468884,0.03905557,4.99535647,0.33054542,0.00050540
-5.48374187,8.95526791,3.54615364,4.92813603,0.03975518,5.13117770,0.33856654,0.00051549
-5.47773887,9.17011101,3.65160567,5.04507714,0.04049419,5.26377451,0.34812390,0.00052585
-5.47173587,9.37655231,3.75645050,5.15290435,0.04126431,5.39033266,0.35911023,0.00053629
-5.46573287,9.57012441,3.85900466,5.24917861,0.04205638,5.50809180,0.37137431,0.00054659
-5.45972986,9.74654838,3.95754364,5.33169359,0.04286080,5.61442214,0.38472406,0.00055655
-5.45372686,9.90185154,4.05034991,5.39853273,0.04366779,5.70689800,0.39893079,0.00056597
-5.44772386,10.03247583,4.13576100,5.44811735,0.04446778,5.78336525,0.41373457,0.00057469
-5.44172086,10.13537222,4.21221600,5.47924397,0.04525164,5.84200021,0.42885039,0.00058255
-5.43571786,10.20807776,4.27829822,5.49110971,0.04601082,5.88135739,0.44397518,0.00058944
-5.42971486,10.24877227,4.33277266,5.48332463,0.04673751,5.90040447,0.45879527,0.00059525
-5.42371186,10.25631251,4.37461666,5.45591083,0.04742465,5.89854297,0.47299420,0.00059992
-5.41770885,10.23024295,4.40304275,5.40928842,0.04806585,5.87561408,0.48626067,0.00060343
-5.41170585,10.17078334,4.41751308,5.34424914,0.04865532,5.83188955,0.49829637,0.00060576
-5.40570285,10.07879405,4.41774525,5.26191880,0.04918770,5.76804843,0.50882348,0.00060695
-5.39969985,9.95572183,4.40370977,5.16371064,0.04965791,5.68514108,0.51759177,0.00060702
-5.39369685,9.80352903,4.37561986,5.05127153,0.05006096,5.58454243,0.52438488,0.00060605
-5.38769385,9.62461046,4.33391470,4.92642379,0.05039184,5.46789699,0.52902583,0.00060411
-5.38169085,9.42170250,4.27923752,4.79110530,0.05064539,5.33705865,0.53138157,0.00060129
-5.37568784,9.19778948,4.21241001,4.64731077,0.05081630,5.19402826,0.53136643,0.00059768
-5.36968484,8.95601209,4.13440497,4.49703685,0.05089914,5.04089223,0.52894440,0.00059337
-5.36368184,8.69958267,4.04631865,4.34223358,0.05088847,4.87976507,0.52413026,0.00058847
-5.35767884,8.43171141,3.94934453,4.18476420,0.05077911,4.71273858,0.51698952,0.00058307
-5.35167584,8.15554659,3.84474982,4.02637497,0.05056639,4.54183985,0.50763727,0.00057728
-5.34567284,7.87413132,3.73385574,3.86867583,0.05024656,4.36899955,0.49623594,0.00057119
-5.33966983,7.59037772,3.61802216,3.71313231,0.04981719,4.19603141,0.48299208,0.00056491
-5.33366683,7.30705840,3.49863693,3.56106812,0.04927766,4.02462296,0.46815242,0.00055857
-5.32766383,7.02681412,3.37710973,3.41367751,0.04862962,3.85633684,0.45199912,0.00055231
-5.32166083,6.75217485,3.25486971,3.27204568,0.04787750,3.69262131,0.43484464,0.00054630
-5.31565783,6.48559128,3.13336608,3.13717501,0.04702888,3.53482812,0.41702609,0.00054071
-5.30965483,6.22947237,3.01407039,3.01001482,0.04609488,3.38423517,0.39889953,0.00053578
-5.30365183,5.98622475,2.89847904,2.89149174,0.04509046,3.24207153,0.38083397,0.00053177
-5.29764882,5.75828910,2.78811451,2.78253810,0.04403454,3.10954174,0.36320562,0.00052901
-5.29164582,5.54816933,2.68452386,2.68411580,0.04295008,2.98784698,0.34639207,0.00052784
-5.28564282,5.35845036,2.58927312,2.59723323,0.04186397,2.87820047,0.33076671,0.00052867
-5.27963982,5.19180147,2.50393649,2.52295365,0.04080682,2.78183521,0.31669342,0.00053195
-5.27363682,5.05096281,2.43007969,2.46239349,0.03981258,2.70000248,0.30452139,0.00053816
-5.26763382,4.93871396,2.36923702,2.41671021,0.03891802,2.63396041,0.29458023,0.00054783
-5.26163082,4.85782443,2.32288224,2.38707947,0.03816218,2.58495237,0.28717534,0.00056149
-5.25562781,4.81098733,2.29239406,2.37466259,0.03758555,2.55417584,0.28258338,0.00057969
-5.24962481,4.80073854,2.27901694,2.38056535,0.03722933,2.54274292,0.28104803,0.00060295
-5.24362181,4.82936460,2.28381905,2.40579020,0.03713455,2.55163443,0.28277592,0.00063181
-5.23761881,4.89880354,2.30764885,2.45118420,0.03734113,2.58164977,0.28793272,0.00066673
-5.23161581,5.01054329,2.35109256,2.51738512,0.03788702,2.63335538,0.29663954,0.00070812
-5.22561281,5.16552297,2.41443465,2.60476894,0.03880723,2.70703454,0.30896956,0.00075631
-5.21960980,5.36404210,2.49762354,2.71340113,0.04013304,2.80264163,0.32494511,0.00081154
-5.21360680,5.60568282,2.60024480,2.84299495,0.04189118,2.91976345,0.34453522,0.00087394
-5.20760380,5.88924985,2.72150363,2.99287893,0.04410313,3.05759035,0.36765373,0.00094350
-5.20160080,6.21273205,2.86021826,3.16197583,0.04678453,3.21489926,0.39415828,0.00102009
-5.19559780,6.57328874,3.01482559,3.34879477,0.04994473,3.39005026,0.42385011,0.00110341
-5.18959480,6.96726292,3.18339951,3.55143746,0.05358648,3.58099778,0.45647496,0.00119302
-5.18359180,7.39022238,3.36368227,3.76761922,0.05770572,3.78531673,0.49172511,0.00128835
-5.17758879,7.83702839,3.55312822,3.99470446,0.06229156,4.00024331,0.52924277,0.00138865
-5.17158579,8.30193069,3.74895900,4.22975586,0.06732646,4.22272955,0.56862472,0.00149305
-5.16558279,8.77868609,3.94822842,4.46959580,0.07278643,4.44950972,0.60942842,0.00160054
-5.15957979,9.26069704,4.14789501,4.71087803,0.07864147,4.67717656,0.65117937,0.00171002
-5.15357679,9.74116547,4.34489953,4.95016708,0.08485610,4.90226454,0.69337968,0.00182029
-5.14757379,10.21325662,4.53624467,5.18402245,0.09138993,5.12133689,0.73551776,0.00193009
-5.14157079,10.67026679,4.71907377,5.40908458,0.09819838,5.33107327,0.77707875,0.00203811
-5.13556778,11.10578873,4.89074548,5.62215910,0.10523336,5.52835438,0.81755551,0.00214307
-5.12956478,11.51386845,5.04890129,5.82029628,0.11244402,5.71034040,0.85645976,0.00224367
-5.12356178,11.88914730,5.19152319,6.00086240,0.11977743,5.87453982,0.89333298,0.00233870
-5.11755878,12.22698382,5.31697899,6.16160041,0.12717923,6.01886622,0.92775668,0.00242701
-5.11155578,12.52355062,5.42405358,6.30067726,0.13459421,6.14168043,0.95936161,0.00250759
-5.10555278,12.77590257,5.51196478,6.41671645,0.14196678,6.24181685,0.98783551,0.00257954
-5.09954977,12.98201391,5.58036322,6.50881429,0.14924137,6.31859263,1.01292908,0.00264213
-5.09354677,13.14078319,5.62931663,6.57653979,0.15636267,6.37180001,1.03445982,0.00269481
-5.08754377,13.25200652,5.65927936,6.61991832,0.16327583,6.40168234,1.05231364,0.00273721
-5.08154077,13.31632101,5.67104882,6.63940028,0.16992655,6.40889516,1.06644413,0.00276913
-5.07553777,13.33512184,5.66571130,6.63581649,0.17626118,6.39445478,1.07686942,0.00279058
-5.06953477,13.31045741,5.64457981,6.61032290,0.18222674,6.35967682,1.08366702,0.00280173
-5.06353177,13.24490845,5.60912732,6.56433735,0.18777105,6.30610814,1.08696666,0.00280292
-5.05752876,13.14145728,5.56091867,6.49947186,0.19284287,6.23545550,1.08694172,0.00279465
-5.05152576,13.00335399,5.50154472,6.41746366,0.19739228,6.14951456,1.08379957,0.00277751
-5.04552276,12.83398648,5.43256186,6.32010860,0.20137104,6.05010262,1.07777147,0.00275224
-5.03951976,12.63676052,5.35543983,6.20919987,0.20473334,5.93899836,1.06910253,0.00271960
-5.03351676,12.41499557,5.27152021,6.08647497,0.20743658,5.81789100,1.05804221,0.00268044
-5.02751376,12.17184085,5.18198726,5.95357306,0.20944241,5.68834123,1.04483600,0.00263561
-5.02151076,11.91021483,5.08785203,5.81200417,0.21071796,5.55175487,1.02971854,0.00258598
-5.01550775,11.63276991,4.98995000,5.66313114,0.21123713,5.40937006,1.01290866,0.00253238
-5.00950475,11.34188209,4.88895148,5.50816416,0.21098201,5.26225743,0.99460637,0.00247562
-5.00350175,11.03966450,4.78538341,5.34816712,0.20994423,5.11133236,0.97499185,0.00241647
-4.99749875,10.72800153,4.67966066,5.18407440,0.20812631,4.95737745,0.95422656,0.00235562
-4.99149575,10.40859963,4.57212408,5.01671588,0.20554275,4.80107298,0.93245591,0.00229374
-4.98549275,10.08304969,4.46308266,4.84684781,0.20222094,4.64303260,0.90981347,0.00223142
-4.97948974,9.75289544,4.35285655,4.67518674,0.19820172,4.48384139,0.88642612,0.00216920
-4.97348674,9.41970217,4.24181820,4.50244379,0.19353956,4.32409337,0.86241969,0.00210759
-4.96748374,9.08512018,4.13042863,4.32935652,0.18830230,4.16442566,0.83792477,0.00204702
-4.96148074,8.75093815,4.01926656,4.15671608,0.18257049,4.00554688,0.81308199,0.00198794
-4.95547774,8.41912223,3.90904852,3.98538766,0.17643620,3.84825783,0.78804665,0.00193073
-4.94947474,8.09183791,3.80063852,3.81632283,0.17000152,3.69346298,0.76299204,0.00187577
-4.94347174,7.77145294,3.69504681,3.65056290,0.16337656,3.54217210,0.73811162,0.00182342
-4.93746873,7.46052069,3.59341753,3.48923321,0.15667725,3.39549165,0.71361956,0.00177401
-4.93146573,7.16174474,3.49700596,3.33352852,0.15002282,3.25460665,0.68974983,0.00172788
-4.92546273,6.87792655,3.40714655,3.18469054,0.14353321,3.12075384,0.66675396,0.00168533
-4.91945973,6.61189902,3.32521322,3.04397898,0.13732633,2.99518762,0.64489741,0.00164665
-4.91345673,6.36644937,3.25257406,2.91263759,0.13151544,2.87914072,0.62445502,0.00161210
-4.90745373,6.14423541,3.19054244,2.79185729,0.12620662,2.77378152,0.60570563,0.00158189
-4.90145073,5.94769940,3.14032691,2.68273823,0.12149642,2.68017030,0.58892623,0.00155622
-4.89544772,5.77898372,3.10298218,2.58625278,0.11746976,2.59921655,0.57438588,0.00153520
-4.88944472,5.63985230,3.07936328,2.50321123,0.11419823,2.53163952,0.56233966,0.00151891
-4.88344172,5.53162135,3.07008496,2.43423183,0.11173860,2.47793378,0.55302278,0.00150737
-4.87743872,5.45510255,3.07548789,2.37971650,0.11013183,2.43834147,0.54664513,0.00150050
-4.87143572,5.41056091,3.09561321,2.33983309,0.10940238,2.41283264,0.54338623,0.00149818
-4.86543272,5.39768908,3.13018626,2.31450505,0.10955800,2.40109440,0.54339074,0.00150020
-4.85942971,5.41559894,3.17861032,2.30340863,0.11058979,2.40252962,0.54676441,0.00150629
-4.85342671,5.46283083,3.23997045,2.30597763,0.11247274,2.41626530,0.55357065,0.00151612
-4.84742371,5.53737976,3.31304742,2.32141542,0.11516656,2.44117031,0.56382742,0.00152927
-4.84142071,5.63673772,3.39634117,2.34871353,0.11861685,2.47588192,0.57750470,0.00154529
-4.83541771,5.75795016,3.48810308,2.38667604,0.12275655,2.51884026,0.59452220,0.00156368
-4.82941471,5.89768478,3.58637578,2.43394867,0.12750767,2.56832935,0.61474765,0.00158390
-4.82341171,6.05230992,3.68903931,2.48905147,0.13278323,2.62252330,0.63799542,0.00160541
-4.81740870,6.21797981,3.79386184,2.55041387,0.13848934,2.67953581,0.66402573,0.00162762
-4.81140570,6.39072384,3.89855341,2.61641084,0.14452736,2.73747134,0.69254457,0.00164997
-4.80540270,6.56653665,4.00082078,2.68539884,0.15079622,2.79447595,0.72320430,0.00167191
-4.79939970,6.74146628,4.09842161,2.75575053,0.15719459,2.84878579,0.75560531,0.00169291
-4.79339670,6.91169755,4.18921619,2.82588710,0.16362305,2.89877180,0.78929890,0.00171247
-4.78739370,7.07362825,4.27121518,2.89430733,0.16998605,2.94297860,0.82379133,0.00173014
-4.78139070,7.22393595,4.34262184,2.95961277,0.17619373,2.98015664,0.85854954,0.00174552
-4.77538769,7.35963399,4.40186767,3.02052841,0.18216342,3.00928614,0.89300823,0.00175826
-4.76938469,7.47811539,4.44764056,3.07591861,0.18782079,3.02959260,0.92657873,0.00176808
-4.76338169,7.57718424,4.47890489,3.12479833,0.19310081,3.04055326,0.95865926,0.00177474
-4.75737869,7.65507448,4.49491340,3.16633964,0.19794814,3.04189480,0.98864663,0.00177807
-4.75137569,7.71045663,4.49521092,3.19987398,0.20231739,3.03358289,1.01594913,0.00177797
-4.74537269,7.74243349,4.47963035,3.22489058,0.20617287,3.01580431,1.04000017,0.00177437
-4.73936968,7.75052608,4.44828165,3.24103177,0.20948816,2.98894305,1.06027230,0.00176728
-4.73336668,7.73465156,4.40153465,3.24808571,0.21224540,2.95355165,1.07629125,0.00175673
-4.72736368,7.69509483,4.33999672,3.24597739,0.21443443,2.91031955,1.08764919,0.00174281
-4.72136068,7.63247588,4.26448657,3.23475854,0.21605184,2.86003994,1.09401695,0.00172563
-4.71535768,7.54771445,4.17600514,3.21459707,0.21709994,2.80357693,1.09515445,0.00170534
-4.70935468,7.44199392,4.07570489,3.18576663,0.21758587,2.74183428,1.09091900,0.00168211
-4.70335168,7.31672570,3.96485859,3.14863669,0.21752079,2.67572722,1.08127088,0.00165614
-4.69734867,7.17351530,3.84482836,3.10366348,0.21691919,2.60615827,1.06627612,0.00162762
-4.69134567,7.01413096,3.71703605,3.05138182,0.21579848,2.53399786,1.04610606,0.00159677
-4.68534267,6.84047520,3.58293541,2.99239799,0.21417876,2.46007004,1.02103374,0.00156384
-4.67933967,6.65455954,3.44398671,2.92738350,0.21208285,2.38514350,0.99142721,0.00152903
-4.67333667,6.45848219,3.30163402,2.85706948,0.20953645,2.30992761,0.95773993,0.00149261
-4.66733367,6.25440829,3.15728543,2.78224154,0.20656855,2.23507295,0.92049866,0.00145482
-4.66133067,6.04455233,3.01229618,2.70373460,0.20321189,2.16117561,0.88028924,0.00141591
-4.65532766,5.83116177,2.86795469,2.62242754,0.19950354,2.08878448,0.83774086,0.00137614
-4.64932466,5.61650140,2.72547134,2.53923723,0.19548540,2.01841037,0.79350935,0.00133577
-4.64332166,5.40283757,2.58596968,2.45511159,0.19120467,1.95053609,0.74826018,0.00129508
-4.63731866,5.19242171,2.45047991,2.37102156,0.18671415,1.88562642,0.70265167,0.00125435
-4.63131566,4.98747258,2.31993422,2.28795177,0.18207235,1.82413709,0.65731913,0.00121387
-4.62531266,4.79015688,2.19516371,2.20688973,0.17734336,1.76652194,0.61286031,0.00117393
-4.61930965,4.60256795,2.07689668,2.12881368,0.17259643,1.71323770,0.56982259,0.00113482
-4.61330665,4.42670262,1.96575779,2.05467907,0.16790522,1.66474592,0.52869235,0.00109686
-4.60730365,4.26443631,1.86226813,1.98540390,0.16334682,1.62151178,0.48988660,0.00106033
-4.60130065,4.11749664,1.76684581,1.92185315,0.15900038,1.58399974,0.45374711,0.00102555
-4.59529765,3.98743624,1.67980698,1.86482267,0.15494562,1.55266618,0.42053700,0.00099279
-4.58929465,3.87560512,1.60136732,1.81502279,0.15126096,1.52794932,0.39043969,0.00096234
-4.58329165,3.78312360,1.53164379,1.77306230,0.14802159,1.51025674,0.36356016,0.00093445
-4.57728864,3.71085654,1.47065686,1.73943298,0.14529741,1.49995133,0.33992821,0.00090935
-4.57128564,3.65938964,1.41833321,1.71449551,0.14315091,1.49733593,0.31950355,0.00088725
-4.56528264,3.62900903,1.37450903,1.69846698,0.14163512,1.50263765,0.30218237,0.00086831
-4.55927964,3.61968468,1.33893406,1.69141065,0.14079161,1.51599248,0.28780515,0.00085264
-4.55327664,3.63105879,1.31127655,1.69322838,0.14064878,1.53743078,0.27616530,0.00084034
-4.54727364,3.66243976,1.29112920,1.70365618,0.14122025,1.56686455,0.26701844,0.00083141
-4.54127064,3.71280245,1.27801621,1.72226325,0.14250371,1.60407690,0.26009200,0.00082583
-4.53526763,3.78079532,1.27140158,1.74845478,0.14448011,1.64871441,0.25509479,0.00082352
-4.52926463,3.86475473,1.27069850,1.78147875,0.14711319,1.70028285,0.25172640,0.00082433
-4.52326163,3.96272667,1.27527994,1.82043682,0.15034961,1.75814651,0.24968613,0.00082807
-4.51725863,4.07249587,1.28449025,1.86429931,0.15411949,1.82153167,0.24868132,0.00083450
-4.51125563,4.19162212,1.29765753,1.91192418,0.15833749,1.88953412,0.24843481,0.00084333
-4.50525263,4.31748334,1.31410676,1.96207957,0.16290437,1.96113090,0.24869150,0.00085424
-4.49924962,4.44732475,1.33317305,2.01346974,0.16770905,2.03519623,0.24922391,0.00086688
-4.49324662,4.57831326,1.35421507,2.06476362,0.17263109,2.11052126,0.24983651,0.00088086
-4.48724362,4.70759601,1.37662799,2.11462556,0.17754361,2.18583738,0.25036898,0.00089580
-4.48124062,4.83236166,1.39985581,2.16174717,0.18231640,2.25984260,0.25069825,0.00091131
-4.47523762,4.94990294,1.42340255,2.20487964,0.18681937,2.33123027,0.25073943,0.00092700
-4.46923462,5.05767887,1.44684200,2.24286543,0.19092603,2.39871947,0.25044558,0.00094251
-4.46323162,5.15337467,1.46982573,2.27466825,0.19451694,2.46108601,0.24980648,0.00095750
-4.45722861,5.23495752,1.49208903,2.29940046,0.19748310,2.51719331,0.24884648,0.00097167
-4.45122561,5.30072638,1.51345451,2.31634670,0.19972904,2.56602180,0.24762147,0.00098475
-4.44522261,5.34935374,1.53383314,2.32498296,0.20117545,2.60669596,0.24621518,0.00099652
-4.43921961,5.37991784,1.55322264,2.32499015,0.20176144,2.63850783,0.24473491,0.00100683
-4.43321661,5.39192369,1.57170309,2.31626161,0.20144617,2.66093602,0.24330675,0.00101557
-4.42721361,5.38531175,1.58942973,2.29890405,0.20020975,2.67365932,0.24207055,0.00102268
-4.42121061,5.36045357,1.60662310,2.27323172,0.19805359,2.67656415,0.24117461,0.00102814
-4.41520760,5.31813390,1.62355659,2.23975394,0.19499986,2.66974554,0.24077034,0.00103202
-4.40920460,5.25951966,1.64054180,2.19915614,0.19109043,2.65350114,0.24100688,0.00103438
-4.40320160,5.18611649,1.65791198,2.15227519,0.18638506,2.62831864,0.24202586,0.00103535
-4.39719860,5.09971412,1.67600397,2.10006988,0.18095905,2.59485675,0.24395629,0.00103507
-4.39119560,5.00232255,1.69513945,2.04358745,0.17490047,2.55392053,0.24690982,0.00103371
-4.38519260,4.89610139,1.71560580,1.98392774,0.16830703,2.50643206,0.25097633,0.00103142
-4.37918959,4.78328487,1.73763766,1.92220613,0.16128273,2.45339754,0.25621998,0.00102837
-4.37318659,4.66610578,1.76139966,1.85951687,0.15393457,2.39587243,0.26267580,0.00102471
-4.36718359,4.54672126,1.78697133,1.79689824,0.14636922,2.33492582,0.27034703,0.00102057
-4.36118059,4.42714365,1.81433485,1.73530095,0.13868999,2.27160599,0.27920318,0.00101605
-4.35517759,4.30917915,1.84336643,1.67556106,0.13099416,2.20690822,0.28917897,0.00101120
-4.34917459,4.19437717,1.87383197,1.61837840,0.12337071,2.14174668,0.30017432,0.00100606
-4.34317159,4.08399226,1.90538751,1.56430140,0.11589853,2.07693121,0.31205543,0.00100061
-4.33716858,3.97896041,1.93758480,1.51371880,0.10864526,2.01315023,0.32465704,0.00099479
-4.33116558,3.87989056,1.96988229,1.46685857,0.10166656,1.95096027,0.33778595,0.00098851
-4.32516258,3.78707172,2.00166129,1.42379373,0.09500604,1.89078240,0.35122582,0.00098164
-4.31915958,3.70049516,2.03224716,1.38445497,0.08869558,1.83290566,0.36474317,0.00097403
-4.31315658,3.61989060,2.06093502,1.34864921,0.08275617,1.77749702,0.37809459,0.00096553
-4.30715358,3.54477475,2.08701900,1.31608324,0.07719903,1.72461721,0.39103494,0.00095595
