energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up
-5.71785893,13.03605703,3.19832951,7.07531114,0.06200139,0.62241277,2.69769568,0.87509945,0.08131997,3.47048161
-5.71185593,12.93168744,3.18939755,7.02070323,0.06106854,0.61727043,2.68488527,0.86508551,0.08134213,3.44444000
-5.70585293,12.81562841,3.17901022,6.95545354,0.06030395,0.61151019,2.67176004,0.85511592,0.08122189,3.41848921
-5.69984992,12.68953264,3.16750489,6.88037391,0.05972909,0.60515179,2.65914286,0.84528100,0.08096665,3.39312219
-5.69384692,12.55532816,3.15524155,6.79652495,0.05936063,0.59821522,2.64790268,0.83566895,0.08058681,3.36884400
-5.68784392,12.41519200,3.14259298,6.70520318,0.05921008,0.59072137,2.63893349,0.82636742,0.08009561,3.34616469
-5.68184092,12.27151892,3.12993563,6.60792200,0.05928360,0.58269311,2.63313240,0.81746535,0.07950878,3.32559268
-5.67583792,12.12688518,3.11764130,6.50638699,0.05958200,0.57415667,2.63137692,0.80905496,0.07884421,3.30762843
-5.66983492,11.98400739,3.10606950,6.40246585,0.06010096,0.56514320,2.63450213,0.80123348,0.07812141,3.29275817
-5.66383192,11.84569688,3.09556034,6.29815399,0.06083141,0.55569025,2.64327811,0.79410475,0.07736100,3.28144751
-5.65782891,11.71481040,3.08642792,6.19553641,0.06176005,0.54584304,2.65838817,0.78778015,0.07658410,3.27413485
-5.65182591,11.59419795,3.07895413,6.09674730,0.06286997,0.53565545,2.68040846,0.78237909,0.07581167,3.27122447
-5.64582291,11.48664927,3.07338292,6.00392844,0.06414138,0.52519046,2.70978969,0.77802863,0.07506390,3.27307949
-5.63981991,11.39484025,3.06991499,5.91918770,0.06555237,0.51452001,2.74684151,0.77486248,0.07435960,3.28001477
-5.63381691,11.32128100,3.06870315,5.84455893,0.06707972,0.50372434,2.79172010,0.77301917,0.07371561,3.29229010
-5.62781391,11.26826695,3.06984841,5.78196419,0.06869961,0.49289068,2.84441956,0.77263953,0.07314634,3.31010383
-5.62181091,11.23783445,3.07339705,5.73317949,0.07038836,0.48211139,2.90476738,0.77386361,0.07266334,3.33358734
-5.61580790,11.23172194,3.07933880,5.69980435,0.07212302,0.47148168,2.97242424,0.77682706,0.07227500,3.36280051
-5.60980490,11.25133736,3.08760619,5.68323583,0.07388193,0.46109694,3.04688813,0.78165713,0.07198634,3.39772849
-5.60380190,11.29773224,3.09807527,5.68464699,0.07564506,0.45104990,3.12750261,0.78846842,0.07179895,3.43827964
-5.59779890,11.37158237,3.11056760,5.70496961,0.07739429,0.44142766,3.21346887,0.79735862,0.07171098,3.48428491
-5.59179590,11.47317449,3.12485341,5.74488075,0.07911350,0.43230888,3.30386099,0.80840417,0.07171725,3.53549828
-5.58579290,11.60239839,3.14065581,5.80479269,0.08078854,0.42376106,3.39764381,0.82165616,0.07180947,3.59159819
-5.57978989,11.75874345,3.15765572,5.88484555,0.08240704,0.41583826,3.49369257,0.83713646,0.07197647,3.65218965
-5.57378689,11.94129866,3.17549741,5.98490202,0.08395816,0.40857914,3.59081356,0.85483421,0.07220456,3.71680673
-5.56778389,12.14875530,3.19379417,6.10454380,0.08543220,0.40200558,3.68776507,0.87470278,0.07247786,3.78491514
-5.56178089,12.37941173,3.21213401,6.24306948,0.08682016,0.39612178,3.78327784,0.89665728,0.07277874,3.85591473
-5.55577789,12.63118002,3.23008505,6.39949376,0.08811329,0.39091392,3.87607453,0.92057270,0.07308815,3.92914181
-5.54977489,12.90159476,3.24720061,6.57254846,0.08930268,0.38635044,3.96488792,0.94628276,0.07338614,4.00387127
-5.54377189,13.18782461,3.26302379,6.76068582,0.09037880,0.38238283,4.04847734,0.97357959,0.07365218,4.07931879
-5.53776888,13.48668789,3.27709173,6.96208487,0.09133127,0.37894692,4.12564364,1.00221432,0.07386566,4.15464336
-5.53176588,13.79467351,3.28893964,7.17466204,0.09214862,0.37596463,4.19524259,1.03189868,0.07400626,4.22895068
-5.52576288,14.10796900,3.29810476,7.39608697,0.09281822,0.37334615,4.25619707,1.06230763,0.07405436,4.30129784
-5.51975988,14.42249726,3.30413057,7.62380467,0.09332644,0.37099246,4.30750845,1.09308320,0.07399147,4.37070002
-5.51375688,14.73396339,3.30657150,7.85506488,0.09365880,0.36879803,4.34826737,1.12383941,0.07380062,4.43613966
-5.50775388,15.03791272,3.30499822,8.08695933,0.09380046,0.36665378,4.37766447,1.15416840,0.07346670,4.49657848
-5.50175088,15.32980039,3.29900392,8.31646700,0.09373667,0.36445009,4.39500112,1.18364761,0.07297689,4.55097275
-5.49574787,15.60507200,3.28821134,8.54050714,0.09345341,0.36207981,4.39970049,1.21184791,0.07232091,4.59829180
-5.48974487,15.85925417,3.27228075,8.75599916,0.09293808,0.35944122,4.39131865,1.23834255,0.07149138,4.63753950
-5.48374187,16.08805277,3.25091841,8.95992802,0.09218021,0.35644076,4.36955575,1.26271656,0.07048401,4.66777829
-5.47773887,16.28745572,3.22388555,9.14941296,0.09117213,0.35299553,4.33426658,1.28457650,0.06929779,4.68815504
-5.47173587,16.45383658,3.19100705,9.32177743,0.08990960,0.34903548,4.28547017,1.30356003,0.06793508,4.69792753
-5.46573287,16.58405464,3.15217968,9.47461704,0.08839233,0.34450516,4.22335759,1.31934504,0.06640160,4.69649052
-5.45972986,16.67554669,3.10737919,9.60586291,0.08662429,0.33936502,4.14829721,1.33165797,0.06470636,4.68340004
-5.45372686,16.72640599,3.05666579,9.71383717,0.08461399,0.33359223,4.06083677,1.34028095,0.06286145,4.65839440
-5.44772386,16.73544397,3.00018757,9.79729788,0.08237441,0.32718094,3.96170133,1.34505744,0.06088177,4.62141076
-5.44172086,16.70223096,2.93818150,9.85547088,0.07992282,0.32014205,3.85178693,1.34589608,0.05878463,4.57259600
-5.43571786,16.62711315,2.87097189,9.88806671,0.07728046,0.31250253,3.73214919,1.34277264,0.05658933,4.51231101
-5.42971486,16.51120393,2.79896601,9.89528124,0.07447190,0.30430417,3.60398711,1.33572992,0.05431660,4.44112777
-5.42371186,16.35634919,2.72264724,9.87777957,0.07152442,0.29560208,3.46862199,1.32487554,0.05198809,4.35981894
-5.41770885,16.16506746,2.64256584,9.83666363,0.06846717,0.28646275,3.32747206,1.31037787,0.04962576,4.26934023
-5.41170585,15.94046682,2.55932776,9.77342452,0.06533034,0.27696195,3.18202350,1.29246010,0.04725134,4.17080589
-5.40570285,15.68614219,2.47358205,9.68988154,0.06214423,0.26718253,3.03379869,1.27139285,0.04488579,4.06545846
-5.39969985,15.40605695,2.38600735,9.58811064,0.05893843,0.25721210,2.88432300,1.24748558,0.04254884,3.95463377
-5.39369685,15.10441429,2.29729811,9.47036523,0.05574102,0.24714081,2.73509113,1.22107721,0.04025856,3.83972283
-5.38769385,14.78552357,2.20815108,9.33899302,0.05257782,0.23705926,2.58753442,1.19252630,0.03803106,3.72213209
-5.38169085,14.45366741,2.11925260,9.19635228,0.04947193,0.22705657,2.44299033,1.16220127,0.03588030,3.60324388
-5.37568784,14.11297511,2.03126704,9.04473137,0.04644322,0.21721874,2.30267514,1.13047089,0.03381791,3.48437847
-5.36968484,13.76730718,1.94482666,8.88627474,0.04350813,0.20762721,2.16766092,1.09769554,0.03185325,3.36675950
-5.36368184,13.42015559,1.86052316,8.72291843,0.04067956,0.19835772,2.03885746,1.06421941,0.02999342,3.25148388
-5.35767884,13.07456290,1.77890072,8.55633750,0.03796694,0.18947941,1.91699968,1.03036380,0.02824346,3.13949734
-5.35167584,12.73306285,1.70045066,8.38790728,0.03537641,0.18105415,1.80264071,0.99642181,0.02660655,3.03157626
-5.34567284,12.39764360,1.62560732,8.21867938,0.03291115,0.17313608,1.69615063,0.96265441,0.02508424,2.92831632
-5.33966983,12.06973394,1.55474503,8.04937315,0.03057175,0.16577124,1.59772059,0.92928776,0.02367680,2.83012790
-5.33366683,11.75021163,1.48817591,7.88038199,0.02835669,0.15899735,1.50737188,0.89651202,0.02238349,2.73723820
-5.32766383,11.43943223,1.42614808,7.71179389,0.02626276,0.15284362,1.42496910,0.86448123,0.02120282,2.64969940
-5.32166083,11.13727614,1.36884426,7.54342450,0.02428560,0.14733064,1.35023694,0.83331440,0.02013288,2.56740234
-5.31565783,10.84321065,1.31638054,7.37486084,0.02242011,0.14247016,1.28277942,0.80309744,0.01917155,2.49009469
-5.30965483,10.55636391,1.26880526,7.20551351,0.02066084,0.13826505,1.22210095,0.77388593,0.01831667,2.41740276
-5.30365183,10.27560716,1.22609806,7.03467458,0.01900234,0.13470908,1.16762819,0.74570850,0.01756626,2.34885579
-5.29764882,9.99964162,1.18816926,6.86157893,0.01743944,0.13178686,1.11873201,0.71857061,0.01691855,2.28391176
-5.29164582,9.72708669,1.15485993,6.68546603,0.01596742,0.12947379,1.07474883,0.69245871,0.01637212,2.22198372
-5.28564282,9.45656602,1.12594262,6.50563991,0.01458213,0.12773614,1.03500069,0.66734458,0.01592584,2.16246561
-5.27963982,9.18678864,1.10112346,6.32152488,0.01328006,0.12653125,0.99881365,0.64318965,0.01557895,2.10475685
-5.27363682,8.91662256,1.08004556,6.13271490,0.01205831,0.12580790,0.96553405,0.61994936,0.01533094,2.04828492
-5.26763382,8.64515853,1.06229430,5.93901491,0.01091456,0.12550701,0.93454261,0.59757725,0.01518153,1.99252533
-5.26163082,8.37176251,1.04740433,5.74047271,0.00984699,0.12556244,0.90526593,0.57602887,0.01513058,1.93701861
-5.25562781,8.09611527,1.03486869,5.53740042,0.00885417,0.12590216,0.87718569,0.55526527,0.01517795,1.88138388
-5.24962481,7.81823864,1.02414969,5.33038491,0.00793493,0.12644966,0.84984530,0.53525597,0.01532346,1.82532884
-5.24362181,7.53850784,1.01469157,5.12028713,0.00708834,0.12712561,0.82285440,0.51598148,0.01556670,1.76865617
-5.23761881,7.25765011,1.00593443,4.90823052,0.00631352,0.12784960,0.79589108,0.49743510,0.01590697,1.71126624
-5.23161581,6.97673015,0.99732916,4.69557930,0.00560966,0.12854223,0.76870225,0.47962402,0.01634310,1.65315641
-5.22561281,6.69712334,0.98835260,4.48390747,0.00497593,0.12912704,0.74110228,0.46256973,0.01687335,1.59441703
-5.21960980,6.42047801,0.97852254,4.27496010,0.00441149,0.12953260,0.71297010,0.44630762,0.01749529,1.53522455
-5.21360680,6.14866842,0.96741174,4.07060828,0.00391549,0.12969442,0.68424507,0.43088590,0.01820565,1.47583203
-5.20760380,5.88374034,0.95466045,3.87279967,0.00348709,0.12955664,0.65492177,0.41636374,0.01900025,1.41655767
-5.20160080,5.62785125,0.93998679,3.68350647,0.00312552,0.12907358,0.62504402,0.40280893,0.01987389,1.35777168
-5.19559780,5.38320749,0.92319449,3.50467265,0.00283013,0.12821080,0.59469828,0.39029490,0.02082028,1.29988205
-5.18959480,5.15200040,0.90417765,3.33816250,0.00260044,0.12694596,0.56400665,0.37889750,0.02183203,1.24331987
-5.18359180,4.93634364,0.88292229,3.18571190,0.00243620,0.12526904,0.53311962,0.36869149,0.02290061,1.18852456
-5.17758879,4.73821378,0.85950457,3.04888410,0.00233744,0.12318236,0.50220889,0.35974698,0.02401645,1.13592954
-5.17158579,4.55939564,0.83408571,2.92903103,0.00230447,0.12070000,0.47146024,0.35212603,0.02516901,1.08594885
-5.16558279,4.40143402,0.80690401,2.82726106,0.00233790,0.11784690,0.44106671,0.34587936,0.02634690,1.03896493
-5.15957979,4.26559269,0.77826411,2.74441391,0.00243859,0.11465761,0.41122224,0.34104357,0.02753812,0.99531800
-5.15357679,4.15282149,0.74852415,2.68104278,0.00260762,0.11117474,0.38211584,0.33763868,0.02873024,0.95529707
-5.14757379,4.06373165,0.71808129,2.63740365,0.00284616,0.10744717,0.35392633,0.33566620,0.02991068,0.91913284
-5.14157079,3.99857942,0.68735622,2.61345150,0.00315537,0.10352817,0.32681791,0.33510775,0.03106698,0.88699244
-5.13556778,3.95725759,0.65677733,2.60884265,0.00353622,0.09947343,0.30093644,0.33592418,0.03218709,0.85897587
-5.12956478,3.93929434,0.62676514,2.62294271,0.00398933,0.09533914,0.27640648,0.33805516,0.03325962,0.83511431
-5.12356178,3.94385879,0.59771761,2.65483917,0.00451478,0.09118013,0.25332924,0.34141925,0.03427411,0.81536974
-5.11755878,3.96977233,0.56999679,2.70335791,0.00511185,0.08704823,0.23178122,0.34591431,0.03522118,0.79963612
-5.11155578,4.01552515,0.54391731,2.76708277,0.00577886,0.08299080,0.21181373,0.35141829,0.03609271,0.78774164
-5.10555278,4.07929724,0.51973705,2.84437775,0.00651293,0.07904955,0.19345301,0.35779029,0.03688189,0.77945209
-5.09954977,4.15898345,0.49765021,2.93341106,0.00730982,0.07525960,0.17670106,0.36487190,0.03758324,0.77447508
-5.09354677,4.25222213,0.47778293,3.03218096,0.00816377,0.07164891,0.16153701,0.37248881,0.03819253,0.77246509
-5.08754377,4.35642738,0.46019149,3.13854315,0.00906740,0.06823793,0.14791899,0.38045266,0.03870663,0.77302928
-5.08154077,4.46882471,0.44486304,3.25023952,0.01001167,0.06503955,0.13578632,0.38856327,0.03912339,0.77573401
-5.07553777,4.58649024,0.43171869,3.36492857,0.01098587,0.06205938,0.12506205,0.39661112,0.03944138,0.78011210
-5.06953477,4.70639350,0.42061879,3.48021740,0.01197775,0.05929617,0.11565567,0.40438030,0.03965968,0.78567077
-5.06353177,4.82544365,0.41137000,3.59369543,0.01297365,0.05674247,0.10746587,0.41165178,0.03977763,0.79190028
-5.05752876,4.94053921,0.40373400,3.70296969,0.01395873,0.05438548,0.10038343,0.41820721,0.03979465,0.79828326
-5.05152576,5.04862060,0.39743722,3.80570168,0.01491729,0.05220797,0.09429393,0.42383298,0.03971012,0.80430461
-5.04552276,5.14672496,0.39218151,3.89964524,0.01583317,0.05018929,0.08908046,0.42832476,0.03952321,0.80946180
-5.03951976,5.23204223,0.38765500,3.98268494,0.01669008,0.04830647,0.08462605,0.43149215,0.03923291,0.81327550
-5.03351676,5.30197116,0.38354308,4.05287425,0.01747213,0.04653522,0.08081600,0.43316353,0.03883807,0.81530005
-5.02751376,5.35417364,0.37953888,4.10847238,0.01816427,0.04485100,0.07753988,0.43319076,0.03833751,0.81513381
-5.02151076,5.38662574,0.37535303,4.14797879,0.01875274,0.04322992,0.07469331,0.43145368,0.03773022,0.81242858
-5.01550775,5.39766333,0.37072234,4.17016402,0.01922553,0.04164963,0.07217940,0.42786405,0.03701557,0.80689818
-5.00950475,5.38602077,0.36541716,4.17409583,0.01957278,0.04009002,0.06990999,0.42236881,0.03619362,0.79832549
-5.00350175,5.35086052,0.35924718,4.15915923,0.01978707,0.03853381,0.06780652,0.41495249,0.03526536,0.78656771
-4.99749875,5.29179259,0.35206560,4.12506959,0.01986376,0.03696700,0.06580062,0.40563845,0.03423299,0.77155966
-4.99149575,5.20888244,0.34377152,4.07187804,0.01980104,0.03537915,0.06383444,0.39448902,0.03310016,0.75331477
-4.98549275,5.10264673,0.33431061,3.99996853,0.01960010,0.03376346,0.06186074,0.38160433,0.03187213,0.73192369
-4.97948974,4.97403683,0.32367411,3.91004659,0.01926500,0.03211679,0.05984264,0.36711992,0.03055588,0.70755057
-4.97348674,4.82441042,0.31189627,3.80311977,0.01880261,0.03043946,0.05775329,0.35120312,0.02916015,0.68042710
-4.96748374,4.65549203,0.29905051,3.68047051,0.01822229,0.02873496,0.05557519,0.33404841,0.02769532,0.65084447
-4.96148074,4.46932406,0.28524434,3.54362211,0.01753565,0.02700955,0.05329945,0.31587188,0.02617333,0.61914370
-4.95547774,4.26820993,0.27061358,3.39429914,0.01675610,0.02527182,0.05092491,0.29690505,0.02460739,0.58570459
-4.94947474,4.05465162,0.25531591,3.23438352,0.01589845,0.02353212,0.04845707,0.27738831,0.02301171,0.55093388
-4.94347174,3.83128387,0.23952419,3.06586787,0.01497842,0.02180200,0.04590707,0.25756425,0.02140111,0.51525299
-4.93746873,3.60080735,0.22341978,2.89080775,0.01401218,0.02009372,0.04329056,0.23767120,0.01979067,0.47908597
-4.93146573,3.36592337,0.20718616,2.71127426,0.01301586,0.01841964,0.04062658,0.21793715,0.01819528,0.44284798
-4.92546273,3.12927207,0.19100302,2.52930877,0.01200514,0.01679180,0.03793650,0.19857438,0.01662930,0.40693477
-4.91945973,2.89337614,0.17504105,2.34688080,0.01099484,0.01522141,0.03524304,0.17977488,0.01510614,0.37171361
-4.91345673,2.66059170,0.15945749,2.16585054,0.00999861,0.01371857,0.03256926,0.16170683,0.01363797,0.33751567
-4.90745373,2.43306738,0.14439276,1.98793675,0.00902862,0.01229195,0.02993782,0.14451203,0.01223544,0.30463039
-4.90145073,2.21271255,0.12996782,1.81469075,0.00809542,0.01094860,0.02737024,0.12830450,0.01090747,0.27330151
-4.89544772,2.00117491,0.11628266,1.64747692,0.00720777,0.00969384,0.02488630,0.11317007,0.00966115,0.24372508
-4.88944472,1.79982753,0.10341562,1.48745976,0.00637266,0.00853121,0.02250365,0.09916696,0.00850166,0.21604919
-4.88344172,1.60976481,0.09142354,1.33559755,0.00559525,0.00746255,0.02023747,0.08632720,0.00743229,0.19037529
-4.87743872,1.43180681,0.08034259,1.19264200,0.00487901,0.00648805,0.01810032,0.07465876,0.00645452,0.16676081
-4.87143572,1.26651087,0.07018981,1.05914370,0.00422584,0.00560641,0.01610206,0.06414825,0.00556817,0.14522305
-4.86543272,1.11418953,0.06096499,0.93546237,0.00363623,0.00481503,0.01424992,0.05476395,0.00477153,0.12574380
-4.85942971,0.97493346,0.05265293,0.82178142,0.00310945,0.00411020,0.01254867,0.04645916,0.00406162,0.10827458
-4.85342671,0.84863811,0.04522592,0.71812570,0.00264378,0.00348736,0.01100084,0.03917548,0.00343439,0.09274224
-4.84742371,0.73503297,0.03864629,0.62438191,0.00223674,0.00294126,0.00960701,0.03284614,0.00288497,0.07905457
-4.84142071,0.63371212,0.03286891,0.54032048,0.00188529,0.00246622,0.00836618,0.02739912,0.00240788,0.06710583
-4.83541771,0.54416506,0.02784362,0.46561830,0.00158604,0.00205634,0.00727613,0.02275992,0.00199727,0.05678199
-4.82941471,0.46580681,0.02351750,0.39988158,0.00133546,0.00170564,0.00633382,0.01885414,0.00164714,0.04796552
-4.82341171,0.39800652,0.01983687,0.34266795,0.00113004,0.00140828,0.00553578,0.01560957,0.00135147,0.04053960
-4.81740870,0.34011391,0.01674905,0.29350748,0.00096645,0.00115865,0.00487849,0.01295797,0.00110444,0.03439183
-4.81140570,0.29148295,0.01420387,0.25192189,0.00084163,0.00095154,0.00435872,0.01083636,0.00090054,0.02941724
-4.80540270,0.25149246,0.01215490,0.21744174,0.00075294,0.00078218,0.00397387,0.00918811,0.00073462,0.02552068
-4.79939970,0.21956348,0.01056034,0.18962122,0.00069820,0.00064640,0.00372222,0.00796348,0.00060205,0.02261862
-4.79339670,0.19517301,0.00938376,0.16805038,0.00067573,0.00054063,0.00360317,0.00712003,0.00049871,0.02064033
-4.78739370,0.17786446,0.00859455,0.15236468,0.00068439,0.00046197,0.00361739,0.00662266,0.00042106,0.01952859
-4.78139070,0.16725462,0.00816812,0.14225182,0.00072359,0.00040829,0.00376694,0.00644348,0.00036612,0.01923979
-4.77538769,0.16303739,0.00808603,0.13745598,0.00079324,0.00037820,0.00405528,0.00656144,0.00033151,0.01974378
-4.76938469,0.16498456,0.00833583,0.13777948,0.00089374,0.00037117,0.00448731,0.00696189,0.00031542,0.02102318
-4.76338169,0.17294379,0.00891089,0.14308217,0.00102596,0.00038756,0.00506928,0.00763600,0.00031660,0.02307249
-4.75737869,0.18683424,0.00981009,0.15327862,0.00119109,0.00042864,0.00580864,0.00858013,0.00033436,0.02589698
-4.75137569,0.20664019,0.01103739,0.16833355,0.00139069,0.00049675,0.00671388,0.00979516,0.00036850,0.02951128
-4.74537269,0.23240292,0.01260146,0.18825566,0.00162649,0.00059529,0.00779436,0.01128582,0.00041934,0.03393801
-4.73936968,0.26421150,0.01451514,0.21309037,0.00190039,0.00072889,0.00906001,0.01306008,0.00048768,0.03920625
-4.73336668,0.30219267,0.01679507,0.24291156,0.00221432,0.00090344,0.01052112,0.01512854,0.00057475,0.04535003
-4.72736368,0.34650039,0.01946117,0.27781292,0.00257018,0.00112626,0.01218808,0.01750395,0.00068226,0.05240694
-4.72136068,0.39730542,0.02253619,0.31789911,0.00296969,0.00140617,0.01407108,0.02020077,0.00081229,0.06041679
-4.71535768,0.45478525,0.02604537,0.36327705,0.00341436,0.00175363,0.01617994,0.02323490,0.00096733,0.06942048
-4.70935468,0.51911474,0.03001601,0.41404772,0.00390534,0.00218080,0.01852389,0.02662344,0.00115023,0.07945900
-4.70335168,0.59045773,0.03447716,0.47029857,0.00444338,0.00270165,0.02111143,0.03038469,0.00136420,0.09057276
-4.69734867,0.66895973,0.03945926,0.53209682,0.00502870,0.00333201,0.02395020,0.03453811,0.00161273,0.10280100
-4.69134567,0.75474185,0.04499387,0.59948380,0.00566095,0.00408959,0.02704699,0.03910450,0.00189958,0.11618156
-4.68534267,0.84789589,0.05111333,0.67247015,0.00633913,0.00499394,0.03040779,0.04410619,0.00222872,0.13075071
-4.67933967,0.94848046,0.05785038,0.75103218,0.00706152,0.00606636,0.03403780,0.04956726,0.00260429,0.14654323
-4.67333667,1.05651800,0.06523777,0.83510897,0.00782565,0.00732978,0.03794170,0.05551384,0.00303052,0.16359245
-4.66733367,1.17199229,0.07330775,0.92460024,0.00862825,0.00880847,0.04212375,0.06197421,0.00351164,0.18193039
-4.66133067,1.29484629,0.08209139,1.01936473,0.00946523,0.01052775,0.04658810,0.06897895,0.00405179,0.20158769
-4.65532766,1.42497971,0.09161785,1.11921890,0.01033168,0.01251356,0.05133900,0.07656078,0.00465494,0.22259342
-4.64932466,1.56224620,0.10191337,1.22393563,0.01122183,0.01479193,0.05638106,0.08475430,0.00532476,0.24497452
-4.64332166,1.70644962,0.11300020,1.33324286,0.01212909,0.01738833,0.06171945,0.09359536,0.00606452,0.26875492
