energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.25662831,3.09646590,0.00246132,0.06958566,0.18099498,1.83926295,0.01914502,0.30833544,0.77244461,0.78474544
-3.25062531,3.01973211,0.00239460,0.06779503,0.17467466,1.79295564,0.01877103,0.30639250,0.73528987,0.77059250
-3.24462231,2.94389224,0.00232560,0.06600421,0.16828084,1.74853827,0.01839335,0.30407926,0.69749736,0.75587269
-3.23861931,2.86958852,0.00225539,0.06423370,0.16188630,1.70637355,0.01801390,0.30141425,0.65950025,0.74066615
-3.23261631,2.79737960,0.00218498,0.06250206,0.15556041,1.66675997,0.01763379,0.29841528,0.62171268,0.72504534
-3.22661331,2.72773681,0.00211526,0.06082564,0.14936762,1.62992957,0.01725343,0.29509983,0.58452299,0.70907620
-3.22061031,2.66104256,0.00204701,0.05921827,0.14336608,1.59604728,0.01687271,0.29148550,0.54828797,0.69281954
-3.21460730,2.59759132,0.00198092,0.05769113,0.13760636,1.56521183,0.01649116,0.28759044,0.51332844,0.67633242
-3.20860430,2.53759275,0.00191750,0.05625267,0.13213060,1.53745849,0.01610806,0.28343366,0.47992616,0.65966952
-3.20260130,2.48117725,0.00185719,0.05490867,0.12697180,1.51276347,0.01572267,0.27903536,0.44832212,0.64288442
-3.19659830,2.42840368,0.00180028,0.05366244,0.12215360,1.49105006,0.01533436,0.27441706,0.41871626,0.62603071
-3.19059530,2.37926907,0.00174699,0.05251506,0.11769037,1.47219647,0.01494275,0.26960169,0.39126842,0.60916287
-3.18459230,2.33372020,0.00169744,0.05146589,0.11358772,1.45604508,0.01454781,0.26461359,0.36610053,0.59233708
-3.17858929,2.29166667,0.00165171,0.05051297,0.10984330,1.44241299,0.01415000,0.25947841,0.34329969,0.57561173
-3.17258629,2.25299517,0.00160984,0.04965368,0.10644801,1.43110361,0.01375030,0.25422304,0.32292206,0.55904800
-3.16658329,2.21758454,0.00157188,0.04888531,0.10338731,1.42191878,0.01335030,0.24887554,0.30499722,0.54271016
-3.16058029,2.18532109,0.00153790,0.04820575,0.10064289,1.41467129,0.01295219,0.24346513,0.28953275,0.52666607
-3.15457729,2.15611367,0.00150805,0.04761408,0.09819428,1.40919698,0.01255880,0.23802220,0.27651881,0.51098748
-3.14857429,2.12990782,0.00148256,0.04711109,0.09602056,1.40536619,0.01217357,0.23257851,0.26593239,0.49575058
-3.14257129,2.10669843,0.00146179,0.04669984,0.09410193,1.40309393,0.01180053,0.22716738,0.25774103,0.48103638
-3.13656828,2.08654019,0.00144628,0.04638589,0.09242115,1.40234821,0.01144423,0.22182400,0.25190588,0.46693123
-3.13056528,2.06955519,0.00143674,0.04617753,0.09096473,1.40315616,0.01110971,0.21658574,0.24838383,0.45352718
-3.12456228,2.05593720,0.00143409,0.04608579,0.08972378,1.40560730,0.01080244,0.21149249,0.24712871,0.44092228
-3.11855928,2.04595210,0.00143948,0.04612421,0.08869462,1.40985401,0.01052815,0.20658688,0.24809153,0.42922064
-3.11255628,2.03993420,0.00145433,0.04630848,0.08787891,1.41610858,0.01029284,0.20191448,0.25121967,0.41853212
-3.10655328,2.03827846,0.00148027,0.04665585,0.08728349,1.42463721,0.01010255,0.19752369,0.25645529,0.40897169
-3.10055028,2.04142860,0.00151920,0.04718442,0.08691988,1.43575082,0.00996333,0.19346560,0.26373307,0.40065836
-3.09454727,2.04986167,0.00157322,0.04791217,0.08680344,1.44979319,0.00988101,0.18979352,0.27297732,0.39371350
-3.08854427,2.06406959,0.00164467,0.04885604,0.08695231,1.46712680,0.00986110,0.18656233,0.28409905,0.38825888
-3.08254127,2.08453858,0.00173602,0.05003080,0.08738619,1.48811718,0.00990862,0.18382768,0.29699297,0.38441407
-3.07653827,2.11172756,0.00184988,0.05144801,0.08812503,1.51311641,0.01002789,0.18164499,0.31153495,0.38229366
-3.07053527,2.14604657,0.00198891,0.05311492,0.08918765,1.54244670,0.01022244,0.18006842,0.32758009,0.38200418
-3.06453227,2.18783656,0.00215575,0.05503356,0.09059052,1.57638500,0.01049478,0.17914980,0.34496180,0.38364093
-3.05852926,2.23735160,0.00235294,0.05719990,0.09234659,1.61514940,0.01084626,0.17893763,0.36349200,0.38728501
-3.05252626,2.29474466,0.00258283,0.05960325,0.09446442,1.65888814,0.01127699,0.17947626,0.38296260,0.39300049
-3.04652326,2.36005781,0.00284749,0.06222583,0.09694752,1.70767181,0.01178567,0.18080528,0.40314849,0.40083208
-3.04052026,2.43321736,0.00314861,0.06504271,0.09979395,1.76148928,0.01236956,0.18295910,0.42381170,0.41080335
-3.03451726,2.51403425,0.00348736,0.06802194,0.10299624,1.82024732,0.01302442,0.18596694,0.44470699,0.42291556
-3.02851426,2.60220957,0.00386435,0.07112503,0.10654163,1.88377406,0.01374452,0.18985292,0.46558827,0.43714723
-3.02251126,2.69734481,0.00427949,0.07430769,0.11041248,1.95182583,0.01452272,0.19463653,0.48621583,0.45345431
-3.01650825,2.79895588,0.00473197,0.07752088,0.11458694,2.02409684,0.01535052,0.20033317,0.50636377,0.47177106
-3.01050525,2.90648999,0.00522011,0.08071206,0.11903975,2.10023095,0.01621821,0.20695477,0.52582739,0.49201141
-3.00450225,3.01934394,0.00574140,0.08382662,0.12374312,2.17983457,0.01711509,0.21451034,0.54442991,0.51407061
-2.99849925,3.13688249,0.00629244,0.08680953,0.12866754,2.26248971,0.01802966,0.22300641,0.56202813,0.53782719
-2.99249625,3.25845529,0.00686896,0.08960692,0.13378267,2.34776610,0.01894987,0.23244708,0.57851674,0.56314481
-2.98649325,3.38341117,0.00746584,0.09216780,0.13905790,2.43523157,0.01986341,0.24283377,0.59383073,0.58987403
-2.98049025,3.51110845,0.00807718,0.09444563,0.14446289,2.52445969,0.02075799,0.25416447,0.60794588,0.61785363
-2.97448724,3.64092079,0.00869643,0.09639979,0.14996775,2.61503432,0.02162164,0.26643244,0.62087703,0.64691167
-2.96848424,3.77223787,0.00931646,0.09799678,0.15554312,2.70655054,0.02244298,0.27962448,0.63267439,0.67686587
-2.96248124,3.90446104,0.00992975,0.09921131,0.16115988,2.79861207,0.02321149,0.29371877,0.64341776,0.70752367
-2.95647824,4.03699445,0.01052853,0.10002693,0.16678877,2.89082546,0.02391776,0.30868225,0.65320923,0.73868172
-2.95047524,4.16923249,0.01110499,0.10043644,0.17239979,2.98279162,0.02455365,0.32446801,0.66216461,0.77012524
-2.94447224,4.30054476,0.01165148,0.10044192,0.17796151,3.07409553,0.02511251,0.34101254,0.67040413,0.80162711
-2.93846923,4.43026021,0.01216067,0.10005448,0.18344043,3.16429526,0.02558923,0.35823325,0.67804296,0.83294721
-2.93246623,4.55765207,0.01262581,0.09929359,0.18880036,3.25291139,0.02598036,0.37602650,0.68518213,0.86383201
-2.92646323,4.68192537,0.01304085,0.09818625,0.19400190,3.33941811,0.02628406,0.39426624,0.69190044,0.89401479
-2.92046023,4.80220868,0.01340068,0.09676586,0.19900232,3.42323706,0.02650014,0.41280359,0.69824780,0.92321664
-2.91445723,4.91755135,0.01370120,0.09507088,0.20375553,3.50373501,0.02662992,0.43146744,0.70424048,0.95114844
-2.90845423,5.02692758,0.01393950,0.09314348,0.20821253,3.58022605,0.02667617,0.45006623,0.70985852,0.97751393
-2.90245123,5.12924764,0.01411390,0.09102802,0.21232217,3.65197875,0.02664293,0.46839094,0.71504551,1.00201386
-2.89644822,5.22337641,0.01422401,0.08876964,0.21603226,3.71822837,0.02653537,0.48621922,0.71971066,1.02435124
-2.89044522,5.30815896,0.01427075,0.08641285,0.21929102,3.77819386,0.02635965,0.50332066,0.72373317,1.04423753
-2.88444222,5.38245185,0.01425628,0.08400032,0.22204877,3.83109894,0.02612266,0.51946289,0.72696853,1.06139954
-2.87843922,5.44515912,0.01418396,0.08157178,0.22425983,3.87619637,0.02583191,0.53441837,0.72925638,1.07558680
-2.87243622,5.49527074,0.01405824,0.07916315,0.22588449,3.91279408,0.02549534,0.54797149,0.73042951,1.08657902
-2.86643322,5.53190180,0.01388449,0.07680588,0.22689091,3.94028172,0.02512113,0.55992575,0.73032344,1.09419338
-2.86043022,5.55432994,0.01366884,0.07452659,0.22725697,3.95815630,0.02471755,0.57011056,0.72878601,1.09829115
-2.85442721,5.56202912,0.01341802,0.07234679,0.22697171,3.96604509,0.02429282,0.57838738,0.72568650,1.09878334
-2.84842421,5.55469742,0.01313909,0.07028293,0.22603656,3.96372475,0.02385497,0.58465487,0.72092376,1.09563511
-2.84242121,5.53227752,0.01283926,0.06834657,0.22446598,3.95113524,0.02341168,0.58885278,0.71443290,1.08886862
-2.83641821,5.49496828,0.01252567,0.06654474,0.22228770,3.92838780,0.02297022,0.59096435,0.70619029,1.07856416
-2.83041521,5.44322678,0.01220514,0.06488033,0.21954229,3.89576633,0.02253727,0.59101711,0.69621664,1.06485940
-2.82441221,5.37776052,0.01188400,0.06335264,0.21628230,3.85372216,0.02211882,0.58908197,0.68457796,1.04794694
-2.81840920,5.29951017,0.01156789,0.06195791,0.21257082,3.80286220,0.02172009,0.58527077,0.67138467,1.02806991
-2.81240620,5.20962345,0.01126160,0.06068986,0.20847958,3.74393125,0.02134541,0.57973221,0.65678867,1.00551615
-2.80640320,5.10942175,0.01096893,0.05954022,0.20408669,3.67778927,0.02099811,0.57264648,0.64097888,0.98061089
-2.80040020,5.00036076,0.01069266,0.05849920,0.19947415,3.60538470,0.02068049,0.56421883,0.62417535,0.95370848
-2.79439720,4.88398728,0.01043445,0.05755588,0.19472516,3.52772527,0.02039373,0.55467232,0.60662240,0.92518327
-2.78839420,4.76189418,0.01019485,0.05669857,0.18992151,3.44584758,0.02013784,0.54424017,0.58858113,0.89542018
-2.78239120,4.63567539,0.00997336,0.05591508,0.18514098,3.36078708,0.01991168,0.53315792,0.57032161,0.86480526
-2.77638819,4.50688323,0.00976851,0.05519287,0.18045508,3.27354949,0.01971297,0.52165590,0.55211527,0.83371649
-2.77038519,4.37698951,0.00957796,0.05451929,0.17592711,3.18508523,0.01953835,0.50995214,0.53422762,0.80251532
-2.76438219,4.24735203,0.00939868,0.05388158,0.17161059,3.09626757,0.01938348,0.49824617,0.51691177,0.77153908
-2.75837919,4.11918767,0.00922713,0.05326705,0.16754828,3.00787542,0.01924314,0.48671383,0.50040274,0.74109456
-2.75237619,3.99355264,0.00905945,0.05266307,0.16377165,2.92058120,0.01911142,0.47550319,0.48491289,0.71145285
-2.74637319,3.87133041,0.00889168,0.05205718,0.16030087,2.83494390,0.01898192,0.46473187,0.47062847,0.68284572
-2.74037019,3.75322708,0.00871993,0.05143718,0.15714529,2.75140744,0.01884795,0.45448567,0.45770723,0.65546333
-2.73436718,3.63977392,0.00854062,0.05079122,0.15430441,2.67030374,0.01870275,0.44481843,0.44627711,0.62945353
-2.72836418,3.53133624,0.00835065,0.05010797,0.15176912,2.59186012,0.01853976,0.43575318,0.43643593,0.60492243
-2.72236118,3.42812759,0.00814750,0.04937679,0.14952328,2.51621019,0.01835284,0.42728436,0.42825179,0.58193633
-2.71635818,3.33022814,0.00792939,0.04858789,0.14754543,2.44340735,0.01813650,0.41938098,0.42176414,0.56052471
-2.71035518,3.23760588,0.00769535,0.04773258,0.14581060,2.37344009,0.01788609,0.41199041,0.41698534,0.54068420
-2.70435218,3.15013934,0.00744522,0.04680351,0.14429203,2.30624786,0.01759799,0.40504277,0.41390240,0.52238321
-2.69834917,3.06764047,0.00717964,0.04579486,0.14296279,2.24173689,0.01726973,0.39845555,0.41247891,0.50556706
-2.69234617,2.98987663,0.00690004,0.04470257,0.14179718,2.17979488,0.01690011,0.39213827,0.41265689,0.49016338
-2.68634317,2.91659040,0.00660851,0.04352449,0.14077186,2.12030394,0.01648922,0.38599701,0.41435856,0.47608757
-2.68034017,2.84751676,0.00630771,0.04226056,0.13986663,2.06315125,0.01603846,0.37993867,0.41748791,0.46324799
-2.67433717,2.78239666,0.00600070,0.04091285,0.13906494,2.00823697,0.01555050,0.37387465,0.42193214,0.45155094
-2.66833417,2.72098706,0.00569084,0.03948561,0.13835398,1.95547933,0.01502918,0.36772404,0.42756290,0.44090497
-2.66233117,2.66306713,0.00538157,0.03798522,0.13772456,1.90481678,0.01447940,0.36141614,0.43423750,0.43122467
-2.65632816,2.60844082,0.00507629,0.03642004,0.13717062,1.85620751,0.01390699,0.35489225,0.44180020,0.42243367
-2.65032516,2.55693642,0.00477822,0.03480028,0.13668862,1.80962656,0.01331848,0.34810685,0.45008359,0.41446688
-2.64432216,2.50840340,0.00449024,0.03313775,0.13627675,1.76506110,0.01272093,0.34102800,0.45891026,0.40727196
-2.63831916,2.46270747,0.00421483,0.03144552,0.13593406,1.72250439,0.01212173,0.33363730,0.46809495,0.40081003
-2.63231616,2.41972450,0.00395396,0.02973767,0.13565963,1.68194904,0.01152838,0.32592926,0.47744713,0.39505569
-2.62631316,2.37933408,0.00370905,0.02802884,0.13545177,1.64338016,0.01094826,0.31791025,0.48677408,0.38999636
-2.62031016,2.34141355,0.00348096,0.02633394,0.13530739,1.60676910,0.01038849,0.30959722,0.49588462,0.38563122
-2.61430715,2.30583300,0.00327001,0.02466773,0.13522145,1.57206816,0.00985569,0.30101618,0.50459323,0.38196962
-2.60830415,2.27245176,0.00307600,0.02304447,0.13518671,1.53920672,0.00935586,0.29220062,0.51272463,0.37902930
-2.60230115,2.24111681,0.00289828,0.02147762,0.13519362,1.50808919,0.00889424,0.28318992,0.52011849,0.37683434
-2.59629815,2.21166298,0.00273581,0.01997952,0.13523042,1.47859471,0.00847519,0.27402784,0.52663427,0.37541310
-2.59029515,2.18391520,0.00258728,0.01856117,0.13528345,1.45057884,0.00810211,0.26476118,0.53215565,0.37479611
-2.58429215,2.15769228,0.00245120,0.01723205,0.13533757,1.42387691,0.00777742,0.25543852,0.53659459,0.37501406
-2.57828914,2.13281202,0.00232599,0.01599997,0.13537673,1.39830890,0.00750253,0.24610923,0.53989458,0.37609591
-2.57228614,2.10909704,0.00221005,0.01487101,0.13538458,1.37368541,0.00727783,0.23682262,0.54203280,0.37806707
-2.56628314,2.08638094,0.00210192,0.01384951,0.13534517,1.34981436,0.00710276,0.22762727,0.54302117,0.38094785
-2.56028014,2.06451400,0.00200029,0.01293806,0.13524353,1.32650795,0.00697591,0.21857047,0.54290594,0.38475194
-2.55427714,2.04336807,0.00190411,0.01213760,0.13506634,1.30358942,0.00689502,0.20969780,0.54176589,0.38948508
-2.54827414,2.02284011,0.00181261,0.01144753,0.13480238,1.28089917,0.00685719,0.20105274,0.53970910,0.39514388
-2.54227114,2.00285413,0.00172536,0.01086583,0.13444301,1.25829988,0.00685898,0.19267639,0.53686837,0.40171470
-2.53626813,1.98336121,0.00164228,0.01038919,0.13398247,1.23568047,0.00689656,0.18460710,0.53339552,0.40917268
-2.53026513,1.96433773,0.00156364,0.01001323,0.13341814,1.21295855,0.00696586,0.17688024,0.52945484,0.41748089
-2.52426213,1.94578188,0.00149007,0.00973259,0.13275062,1.19008143,0.00706274,0.16952784,0.52521593,0.42658968
-2.51825913,1.92770876,0.00142253,0.00954117,0.13198382,1.16702570,0.00718319,0.16257835,0.52084638,0.43643620
-2.51225613,1.91014451,0.00136225,0.00943227,0.13112492,1.14379554,0.00732344,0.15605633,0.51650469,0.44694418
-2.50625313,1.89311996,0.00131078,0.00939873,0.13018429,1.12042000,0.00748012,0.14998229,0.51233373,0.45802412
-2.50025013,1.87666449,0.00126984,0.00943310,0.12917533,1.09694951,0.00765044,0.14437254,0.50845519,0.46957380
-2.49424712,1.86080047,0.00124134,0.00952780,0.12811434,1.07345203,0.00783222,0.13923916,0.50496523,0.48147935
-2.48824412,1.84553908,0.00122731,0.00967522,0.12702031,1.05000915,0.00802402,0.13459012,0.50193164,0.49361675
-2.48224112,1.83087767,0.00122983,0.00986787,0.12591460,1.02671244,0.00822518,0.13042956,0.49939263,0.50585394
-2.47623812,1.81679927,0.00125101,0.01009850,0.12482074,1.00366039,0.00843580,0.12675821,0.49735723,0.51805346
-2.47023512,1.80327414,0.00129287,0.01036023,0.12376401,0.98095615,0.00865676,0.12357394,0.49580735,0.53007557
-2.46423212,1.79026353,0.00135734,0.01064661,0.12277103,0.95870617,0.00888960,0.12087249,0.49470124,0.54178179
-2.45822911,1.77772536,0.00144617,0.01095181,0.12186929,0.93701987,0.00913644,0.11864827,0.49397822,0.55303873
-2.45222611,1.76562149,0.00156086,0.01127064,0.12108654,0.91601017,0.00939983,0.11689523,0.49356422,0.56372207
-2.44622311,1.75392609,0.00170263,0.01159866,0.12045016,0.89579494,0.00968259,0.11560765,0.49337793,0.57372047
-2.44022011,1.74263442,0.00187237,0.01193227,0.11998646,0.87649890,0.00998757,0.11478102,0.49333706,0.58293924
-2.43421711,1.73177148,0.00207056,0.01226875,0.11971988,0.85825595,0.01031752,0.11441261,0.49336437,0.59130359
-2.42821411,1.72139963,0.00229724,0.01260630,0.11967220,0.84121144,0.01067480,0.11450199,0.49339308,0.59876119
-2.42221111,1.71162484,0.00255201,0.01294410,0.11986181,0.82552421,0.01106123,0.11505124,0.49337137,0.60528401
-2.41620810,1.70260061,0.00283396,0.01328226,0.12030296,0.81136788,0.01147787,0.11606494,0.49326573,0.61086918
-2.41020510,1.69452957,0.00314171,0.01362185,0.12100519,0.79893134,0.01192487,0.11754979,0.49306293,0.61553894
-2.40420210,1.68766211,0.00347339,0.01396482,0.12197282,0.78841809,0.01240137,0.11951401,0.49277068,0.61933954
-2.39819910,1.68229221,0.00382671,0.01431398,0.12320475,0.78004425,0.01290543,0.12196646,0.49241676,0.62233929
-2.39219610,1.67875049,0.00419894,0.01467293,0.12469443,0.77403531,0.01343401,0.12491548,0.49204710,0.62462577
-2.38619310,1.67739483,0.00458707,0.01504595,0.12643008,0.77062155,0.01398299,0.12836761,0.49172253,0.62630241
-2.38019010,1.67859884,0.00498778,0.01543790,0.12839525,0.77003226,0.01454735,0.13232622,0.49151496,0.62748463
-2.37418709,1.68273910,0.00539765,0.01585419,0.13056957,0.77248897,0.01512124,0.13679006,0.49150284,0.62829580
-2.36818409,1.69018138,0.00581319,0.01630061,0.13292980,0.77819796,0.01569827,0.14175205,0.49176653,0.62886326
-2.36218109,1.70126697,0.00623096,0.01678327,0.13545110,0.78734232,0.01627171,0.14719803,0.49238374,0.62931453
-2.35617809,1.71629946,0.00664774,0.01730847,0.13810836,0.80007402,0.01683481,0.15310598,0.49342532,0.62977409
-2.35017509,1.73553276,0.00706054,0.01788267,0.14087770,0.81650613,0.01738107,0.15944543,0.49495182,0.63036064
-2.34417209,1.75916079,0.00746680,0.01851236,0.14373790,0.83670578,0.01790454,0.16617726,0.49701067,0.63118510
-2.33816908,1.78730930,0.00786438,0.01920397,0.14667172,0.86068792,0.01840010,0.17325392,0.49963446,0.63234937
-2.33216608,1.82002985,0.00825166,0.01996383,0.14966705,0.88841039,0.01886371,0.18062005,0.50284006,0.63394570
-2.32616308,1.85729634,0.00862757,0.02079802,0.15271775,0.91977025,0.01929260,0.18821346,0.50662867,0.63605660
-2.32016008,1.89900369,0.00899156,0.02171231,0.15582419,0.95460174,0.01968544,0.19596636,0.51098666,0.63875530
-2.31415708,1.94496862,0.00934358,0.02271203,0.15899328,0.99267574,0.02004236,0.20380698,0.51588700,0.64210634
-2.30815408,1.99493231,0.00968404,0.02380194,0.16223817,1.03370093,0.02036503,0.21166115,0.52129115,0.64616621
-2.30215108,2.04856431,0.01001372,0.02498610,0.16557741,1.07732636,0.02065651,0.21945417,0.52715107,0.65098388
-2.29614807,2.10546754,0.01033365,0.02626765,0.16903376,1.12314555,0.02092119,0.22711241,0.53341118,0.65660090
-2.29014507,2.16518386,0.01064499,0.02764864,0.17263253,1.17070177,0.02116454,0.23456490,0.54001014,0.66305108
-2.28414207,2.22719976,0.01094892,0.02912985,0.17639964,1.21949446,0.02139288,0.24174470,0.54688208,0.67035944
-2.27813907,2.29095216,0.01124652,0.03071052,0.18035949,1.26898645,0.02161307,0.24858990,0.55395743,0.67854067
-2.27213607,2.35583367,0.01153862,0.03238813,0.18453264,1.31861186,0.02183221,0.25504433,0.56116304,0.68759678
-2.26613307,2.42119772,0.01182572,0.03415817,0.18893353,1.36778442,0.02205728,0.26105791,0.56842178,0.69751436
-2.26013007,2.48636308,0.01210790,0.03601395,0.19356826,1.41590606,0.02229479,0.26658661,0.57565163,0.70826137
-2.25412706,2.55061825,0.01238475,0.03794638,0.19843270,1.46237548,0.02255053,0.27159213,0.58276441,0.71978379
-2.24812406,2.61322577,0.01265535,0.03994384,0.20351079,1.50659675,0.02282916,0.27604128,0.58966428,0.73200228
-2.24212106,2.67342668,0.01291822,0.04199205,0.20877342,1.54798762,0.02313407,0.27990518,0.59624634,0.74480928
-2.23611806,2.73044563,0.01317141,0.04407410,0.21417767,1.58598759,0.02346709,0.28315842,0.60239542,0.75806662
-2.23011506,2.78349684,0.01341248,0.04617042,0.21966674,1.62006567,0.02382835,0.28577809,0.60798542,0.77160421
-2.22411206,2.83179126,0.01363860,0.04825898,0.22517035,1.64972772,0.02421620,0.28774307,0.61287931,0.78521969
-2.21810905,2.87454531,0.01384663,0.05031546,0.23060579,1.67452349,0.02462714,0.28903337,0.61692997,0.79867964
-2.21210605,2.91099128,0.01403319,0.05231359,0.23587950,1.69405321,0.02505590,0.28962984,0.61998201,0.81172214
-2.20610305,2.94038950,0.01419478,0.05422561,0.24088920,1.70797386,0.02549542,0.28951414,0.62187461,0.82406105
-2.20010005,2.96204229,0.01432788,0.05602271,0.24552642,1.71600501,0.02593711,0.28866910,0.62244526,0.83539173
-2.19409705,2.97530940,0.01442905,0.05767570,0.24967947,1.71793417,0.02637095,0.28707940,0.62153445,0.84539825
-2.18809405,2.97962465,0.01449502,0.05915562,0.25323658,1.71362165,0.02678581,0.28473262,0.61899102,0.85376191
-2.18209105,2.97451322,0.01452277,0.06043453,0.25608922,1.70300484,0.02716968,0.28162057,0.61467796,0.86017066
-2.17608804,2.95960905,0.01450966,0.06148620,0.25813554,1.68610167,0.02751005,0.27774078,0.60847843,0.86432921
-2.17008504,2.93467150,0.01445342,0.06228693,0.25928355,1.66301324,0.02779426,0.27309819,0.60030164,0.86596930
-2.16408204,2.89960057,0.01435228,0.06281622,0.25945423,1.63392531,0.02800985,0.26770675,0.59008829,0.86485987
-2.15807904,2.85444989,0.01420499,0.06305754,0.25858425,1.59910863,0.02814498,0.26159102,0.57781530,0.86081643
-2.15207604,2.79943667,0.01401087,0.06299887,0.25662828,1.55891783,0.02818882,0.25478753,0.56349947,0.85370946
-2.14607304,2.73494798,0.01376985,0.06263323,0.25356075,1.51378880,0.02813189,0.24734580,0.54719994,0.84347125
-2.14007004,2.66154280,0.01348248,0.06195906,0.24937706,1.46423451,0.02796645,0.23932906,0.52901924,0.83010095
-2.13406703,2.57994950,0.01314996,0.06098040,0.24409415,1.41083915,0.02768675,0.23081453,0.50910278,0.81366754
-2.12806403,2.49105857,0.01277414,0.05970699,0.23775039,1.35425068,0.02728929,0.22189314,0.48763689,0.79431057
-2.12206103,2.39591074,0.01235751,0.05815411,0.23040484,1.29517195,0.02677301,0.21266889,0.46484538,0.77223863
-2.11605803,2.29568060,0.01190321,0.05634234,0.22213589,1.23435046,0.02613938,0.20325770,0.44098478,0.74772565
-2.11005503,2.19165646,0.01141496,0.05429709,0.21303928,1.17256709,0.02539245,0.19378581,0.41633846,0.72110516
-2.10405203,2.08521689,0.01089703,0.05204801,0.20322571,1.11062399,0.02453876,0.18438786,0.39120993,0.69276271
-2.09804902,1.97780484,0.01035420,0.04962832,0.19281800,1.04933199,0.02358720,0.17520460,0.36591551,0.66312693
-2.09204602,1.87090018,0.00979167,0.04707398,0.18194797,0.98949792,0.02254885,0.16638046,0.34077674,0.63265949
-2.08604302,1.76599161,0.00921499,0.04442286,0.17075325,0.93191195,0.02143664,0.15806084,0.31611287,0.60184446
-2.08004002,1.66454871,0.00862995,0.04171385,0.15937393,0.87733541,0.02026507,0.15038941,0.29223357,0.57117740
-2.07403702,1.56799499,0.00804251,0.03898602,0.14794942,0.82648924,0.01904982,0.14350534,0.26943223,0.54115462
-2.06803402,1.47768257,0.00745865,0.03627776,0.13661550,0.78004322,0.01780737,0.13754053,0.24798002,0.51226300
-2.06203102,1.39486903,0.00688436,0.03362609,0.12550162,0.73860613,0.01655459,0.13261694,0.22812081,0.48497057
-2.05602801,1.32069683,0.00632542,0.03106600,0.11472874,0.70271685,0.01530840,0.12884400,0.21006711,0.45971810
-2.05002501,1.25617534,0.00578743,0.02862992,0.10440747,0.67283639,0.01408538,0.12631612,0.19399702,0.43691188
-2.04402201,1.20216585,0.00527567,0.02634735,0.09463682,0.64934095,0.01290149,0.12511038,0.18005224,0.41691765
-2.03801901,1.15936921,0.00479504,0.02424459,0.08550340,0.63251576,0.01177180,0.12528436,0.16833695,0.40005581
-2.03201601,1.12831620,0.00435005,0.02234468,0.07708112,0.62254980,0.01071029,0.12687415,0.15891767,0.38659773
-2.02601301,1.10936045,0.00394475,0.02066737,0.06943135,0.61953142,0.00972971,0.12989262,0.15182389,0.37676312
-2.02001001,1.10267377,0.00358273,0.01922926,0.06260341,0.62344481,0.00884151,0.13432799,0.14704927,0.37071831
-2.01400700,1.10824378,0.00326713,0.01804406,0.05663541,0.63416746,0.00805579,0.14014268,0.14455351,0.36857541
-2.00800400,1.12587392,0.00300061,0.01712288,0.05155534,0.65146888,0.00738132,0.14727264,0.14426456,0.37039203
-2.00200100,1.15518574,0.00278540,0.01647458,0.04738215,0.67501060,0.00682558,0.15562715,0.14608122,0.37617171
-1.99599800,1.19562383,0.00262329,0.01610616,0.04412704,0.70434788,0.00639486,0.16508921,0.14987594,0.38586487
-1.98999500,1.24646326,0.00251565,0.01602313,0.04179460,0.73893336,0.00609428,0.17551661,0.15549790,0.39937017
-1.98399200,1.30682010,0.00246345,0.01622988,0.04038378,0.77812290,0.00592790,0.18674370,0.16277611,0.41653650
-1.97798899,1.37566478,0.00246721,0.01672999,0.03988880,0.82118384,0.00589878,0.19858389,0.17152274,0.43716546
-1.97198599,1.45183887,0.00252705,0.01752647,0.04029971,0.86730588,0.00600896,0.21083306,0.18153638,0.46101443
-1.96598299,1.53407488,0.00264262,0.01862194,0.04160278,0.91561456,0.00625948,0.22327352,0.19260549,0.48780027
-1.95997999,1.62101933,0.00281308,0.02001870,0.04378058,0.96518724,0.00665037,0.23567885,0.20451179,0.51720377
-1.95397699,1.71125849,0.00303704,0.02171871,0.04681185,1.01507146,0.00718053,0.24781917,0.21703369,0.54887479
-1.94797399,1.80334664,0.00331252,0.02372347,0.05067119,1.06430507,0.00784765,0.25946691,0.22994974,0.58243812
-1.94197099,1.89583601,0.00363689,0.02603382,0.05532860,1.11193783,0.00864806,0.27040275,0.24304194,0.61750011
-1.93596798,1.98730762,0.00400682,0.02864965,0.06074891,1.15705358,0.00957663,0.28042165,0.25609910,0.65365590
-1.92996498,2.07640231,0.00441821,0.03156949,0.06689128,1.19879243,0.01062660,0.28933855,0.26891993,0.69049716
-1.92396198,2.16185070,0.00486619,0.03479011,0.07370874,1.23637196,0.01178946,0.29699373,0.28131612,0.72762029
-1.91795898,2.24250131,0.00534509,0.03830606,0.08114786,1.26910676,0.01305488,0.30325732,0.29311508,0.76463473
-1.91195598,2.31734562,0.00584848,0.04210917,0.08914877,1.29642534,0.01441063,0.30803309,0.30416251,0.80117131
-1.90595298,2.38553948,0.00636921,0.04618812,0.09764529,1.31788396,0.01584261,0.31126098,0.31432469,0.83689038
-1.89994997,2.44641975,0.00689946,0.05052804,0.10656552,1.33317658,0.01733493,0.31291860,0.32349035,0.87148939
-1.89394697,2.49951604,0.00743091,0.05511017,0.11583274,1.34214060,0.01887004,0.31302133,0.33157232,0.90470980
