energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,W_p_up,W_d_up,Zn_p_up,Zn_d_up
-5.74187094,0.51982583,0.00372183,0.04373130,0.00362981,0.17047956,0.29551975,0.10954592,0.13838165,0.03183838
-5.73586793,0.55684343,0.00394472,0.04654887,0.00393812,0.18221822,0.31538468,0.11824056,0.14914374,0.03372948
-5.72986493,0.59520730,0.00416347,0.04959172,0.00427407,0.19431610,0.33607074,0.12741630,0.16053072,0.03562971
-5.72386193,0.63450967,0.00437543,0.05282925,0.00463625,0.20662712,0.35736949,0.13698108,0.17246371,0.03750715
-5.71785893,0.67436947,0.00457836,0.05623638,0.00502339,0.21901482,0.37909805,0.14684341,0.18487064,0.03933282
-5.71185593,0.71443172,0.00477044,0.05979295,0.00543432,0.23135233,0.40109769,0.15691188,0.19768512,0.04108088
-5.70585293,0.75436626,0.00495030,0.06348292,0.00586786,0.24352222,0.42323136,0.16709470,0.21084517,0.04272874
-5.69984992,0.79386595,0.00511700,0.06729348,0.00632274,0.25541613,0.44538051,0.17729949,0.22429175,0.04425717
-5.69384692,0.83264450,0.00527005,0.07121394,0.00679752,0.26693433,0.46744092,0.18743329,0.23796716,0.04565033
-5.68784392,0.87043412,0.00540933,0.07523461,0.00729048,0.27798513,0.48931801,0.19740280,0.25181351,0.04689575
-5.68184092,0.90698310,0.00553507,0.07934556,0.00779958,0.28848442,0.51092167,0.20711501,0.26577122,0.04798420
-5.67583792,0.94205378,0.00564777,0.08353546,0.00832233,0.29835507,0.53216092,0.21647811,0.27977780,0.04890957
-5.66983492,0.97542105,0.00574813,0.08779043,0.00885582,0.30752672,0.55293887,0.22540281,0.29376701,0.04966865
-5.66383192,1.00687193,0.00583699,0.09209311,0.00939661,0.31593567,0.57314818,0.23380400,0.30766850,0.05026096
-5.65782891,1.03620614,0.00591521,0.09642190,0.00994081,0.32352520,0.59266752,0.24160278,0.32140804,0.05068850
-5.65182591,1.06323829,0.00598368,0.10075050,0.01048403,0.33024632,0.61135934,0.24872872,0.33490844,0.05095552
-5.64582291,1.08780149,0.00604316,0.10504783,0.01102149,0.33605893,0.62906918,0.25512237,0.34809118,0.05106836
-5.63981991,1.10975244,0.00609433,0.10927823,0.01154812,0.34093352,0.64562689,0.26073784,0.36087877,0.05103526
-5.63381691,1.12897802,0.00613773,0.11340217,0.01205863,0.34485328,0.66084968,0.26554537,0.37319772,0.05086625
-5.62781391,1.14540294,0.00617379,0.11737725,0.01254769,0.34781661,0.67454710,0.26953372,0.38498202,0.05057306
-5.62181091,1.15899805,0.00620282,0.12115959,0.01301005,0.34983987,0.68652777,0.27271225,0.39617703,0.05016909
-5.61580790,1.16978897,0.00622512,0.12470549,0.01344079,0.35096024,0.69660760,0.27511248,0.40674344,0.04966940
-5.60980490,1.17786425,0.00624101,0.12797335,0.01383537,0.35123850,0.70461904,0.27678907,0.41666113,0.04909069
-5.60380190,1.18338254,0.00625095,0.13092567,0.01418991,0.35076156,0.71042100,0.27782008,0.42593271,0.04845133
-5.59779890,1.18657822,0.00625559,0.13353110,0.01450125,0.34964447,0.71390881,0.27830640,0.43458639,0.04777132
-5.59179590,1.18776469,0.00625594,0.13576638,0.01476711,0.34803173,0.71502362,0.27837025,0.44267802,0.04707224
-5.58579290,1.18733509,0.00625343,0.13761807,0.01498618,0.34609776,0.71376076,0.27815292,0.45029206,0.04637716
-5.57978989,1.18575993,0.00624995,0.13908404,0.01515812,0.34404625,0.71017646,0.27781161,0.45754133,0.04571042
-5.57378689,1.18358153,0.00624798,0.14017458,0.01528364,0.34210852,0.70439251,0.27751558,0.46456560,0.04509740
-5.56778389,1.18140522,0.00625058,0.14091301,0.01536440,0.34054045,0.69659857,0.27744167,0.47152881,0.04456417
-5.56178089,1.17988755,0.00626137,0.14133597,0.01540300,0.33961843,0.68705178,0.27776946,0.47861515,0.04413704
-5.55577789,1.17972173,0.00628452,0.14149314,0.01540285,0.33963399,0.67607388,0.27867621,0.48602418,0.04384210
-5.54977489,1.18162106,0.00632463,0.14144659,0.01536806,0.34088747,0.66404556,0.28033178,0.49396509,0.04370462
-5.54377189,1.18630074,0.00638663,0.14126972,0.01530332,0.34368088,0.65139865,0.28289382,0.50265044,0.04374848
-5.53776888,1.19445912,0.00647560,0.14104590,0.01521374,0.34831002,0.63860620,0.28650344,0.51228974,0.04399554
-5.53176588,1.20675890,0.00659657,0.14086684,0.01510478,0.35505641,0.62617099,0.29128147,0.52308306,0.04446506
-5.52576288,1.22380930,0.00675432,0.14083079,0.01498210,0.36417901,0.61461303,0.29732560,0.53521507,0.04517311
-5.51975988,1.24614994,0.00695314,0.14104074,0.01485148,0.37590636,0.60445653,0.30470837,0.54884980,0.04613205
-5.51375688,1.27423693,0.00719657,0.14160248,0.01471881,0.39042922,0.59621682,0.31347625,0.56412619,0.04735018
-5.50775388,1.30843198,0.00748723,0.14262275,0.01459009,0.40789420,0.59038782,0.32364964,0.58115482,0.04883139
-5.50175088,1.34899474,0.00782652,0.14420754,0.01447139,0.42839855,0.58743042,0.33522391,0.60001566,0.05057503
-5.49574787,1.39607859,0.00821453,0.14646035,0.01436895,0.45198644,0.58776219,0.34817131,0.62075711,0.05257583
-5.48974487,1.44973008,0.00864986,0.14948062,0.01428928,0.47864692,0.59174854,0.36244362,0.64339595,0.05482408
-5.48374187,1.50989158,0.00912955,0.15336219,0.01423918,0.50831358,0.59969564,0.37797539,0.66791837,0.05730586
-5.47773887,1.57640719,0.00964906,0.15819178,0.01422586,0.54086619,0.61184511,0.39468762,0.69428170,0.06000346
-5.47173587,1.64903109,0.01020232,0.16404745,0.01425700,0.57613399,0.62837029,0.41249157,0.72241659,0.06289590
-5.46573287,1.72743800,0.01078182,0.17099698,0.01434077,0.61390086,0.64937417,0.43129260,0.75222960,0.06595954
-5.45972986,1.81123501,0.01137880,0.17909616,0.01448583,0.65391182,0.67488876,0.45099373,0.78360569,0.06916886
-5.45372686,1.89997404,0.01198346,0.18838695,0.01470125,0.69588089,0.70487556,0.47149884,0.81641057,0.07249713
-5.44772386,1.99316436,0.01258527,0.19889548,0.01499638,0.73949977,0.73922703,0.49271533,0.85049266,0.07591724
-5.44172086,2.09028429,0.01317326,0.21063004,0.01538062,0.78444699,0.77776892,0.51455602,0.88568454,0.07940244
-5.43571786,2.19079181,0.01373638,0.22357891,0.01586314,0.83039717,0.82026301,0.53694042,0.92180380,0.08292703
-5.42971486,2.29413328,0.01426383,0.23770836,0.01645257,0.87702983,0.86641046,0.55979516,0.95865333,0.08646702
-5.42371186,2.39975018,0.01474544,0.25296071,0.01715653,0.92403745,0.91585538,0.58305363,0.99602110,0.09000059
-5.41770885,2.50708360,0.01517195,0.26925276,0.01798124,0.97113224,0.96818873,0.60665501,1.03367960,0.09350849
-5.41170585,2.61557634,0.01553536,0.28647457,0.01893102,1.01805150,1.02295257,0.63054261,1.07138504,0.09697425
-5.40570285,2.72467298,0.01582907,0.30448889,0.02000780,1.06456109,1.07964459,0.65466180,1.10887659,0.10038421
-5.39969985,2.83381803,0.01604816,0.32313128,0.02121070,1.11045709,1.13772307,0.67895751,1.14587596,0.10372743
-5.39369685,2.94245257,0.01618943,0.34221105,0.02253563,1.15556546,1.19661240,0.70337174,1.18208737,0.10699541
-5.38769385,3.05001002,0.01625146,0.36151311,0.02397496,1.19973992,1.25570910,0.72784089,1.21719835,0.11018163
-5.38169085,3.15591149,0.01623455,0.38080079,0.02551730,1.24285812,1.31438849,0.75229338,1.25088139,0.11328105
-5.37568784,3.25956134,0.01614067,0.39981962,0.02714743,1.28481652,1.37201205,0.77664757,1.28279663,0.11628947
-5.36968484,3.36034365,0.01597326,0.41830200,0.02884631,1.32552426,1.42793542,0.80081009,1.31259562,0.11920278
-5.36368184,3.45761995,0.01573702,0.43597263,0.03059133,1.36489650,1.48151695,0.82467474,1.33992618,0.12201633
-5.35767884,3.55072890,0.01543771,0.45255467,0.03235663,1.40284776,1.53212675,0.84812203,1.36443823,0.12472422
-5.35167584,3.63898811,0.01508185,0.46777624,0.03411361,1.43928551,1.57915599,0.87101930,1.38579047,0.12731868
-5.34567284,3.72169833,0.01467645,0.48137717,0.03583160,1.47410474,1.62202636,0.89322156,1.40365769,0.12978961
-5.33966983,3.79815013,0.01422880,0.49311580,0.03747861,1.50718357,1.66019933,0.91457285,1.41773834,0.13212418
-5.33366683,3.86763295,0.01374614,0.50277531,0.03902221,1.53838047,1.69318506,0.93490828,1.42776232,0.13430670
-5.32766383,3.92944628,0.01323556,0.51016970,0.04043047,1.56753301,1.72055070,0.95405642,1.43349829,0.13631859
-5.32166083,3.98291247,0.01270374,0.51514883,0.04167292,1.59445846,1.74192780,0.97184213,1.43476059,0.13813858
-5.31565783,4.02739095,0.01215686,0.51760258,0.04272149,1.61895601,1.75701865,0.98808964,1.43141515,0.13974315
-5.30965483,4.06229301,0.01160054,0.51746385,0.04355142,1.64081064,1.76560140,1.00262588,1.42338428,0.14110705
-5.30365183,4.08709673,0.01103975,0.51471027,0.04414208,1.65979827,1.76753379,1.01528373,1.41065016,0.14220408
-5.29764882,4.10136125,0.01047889,0.50936467,0.04447767,1.67569204,1.76275543,1.02590539,1.39325672,0.14300791
-5.29164582,4.10473995,0.00992174,0.50149424,0.04454774,1.68826920,1.75128857,1.03434562,1.37131002,0.14349301
-5.28564282,4.09699188,0.00937161,0.49120839,0.04434757,1.69731845,1.73323741,1.04047472,1.34497697,0.14363568
-5.27963982,4.07799101,0.00883139,0.47865555,0.04387836,1.70264714,1.70878595,1.04418144,1.31448241,0.14341496
-5.27363682,4.04773287,0.00830364,0.46401891,0.04314715,1.70408819,1.67819444,1.04537547,1.28010489,0.14281356
-5.26763382,4.00633845,0.00779071,0.44751142,0.04216667,1.70150624,1.64179461,1.04398977,1.24217096,0.14181870
-5.26163082,3.95405516,0.00729483,0.42937010,0.04095492,1.69480299,1.59998375,1.03998249,1.20104847,0.14042275
-5.25562781,3.89125483,0.00681819,0.40985006,0.03953458,1.68392137,1.55321774,1.03333856,1.15713904,0.13862376
-5.24962481,3.81842895,0.00636303,0.38921826,0.03793235,1.66884855,1.50200327,1.02407096,1.11086982,0.13642580
-5.24362181,3.73618132,0.00593165,0.36774734,0.03617811,1.64961772,1.44688940,1.01222153,1.06268505,0.13383904
-5.23761881,3.64521839,0.00552646,0.34570974,0.03430410,1.62630865,1.38845848,0.99786146,1.01303747,0.13087970
-5.23161581,3.54633779,0.00514997,0.32337218,0.03234392,1.59904719,1.32731686,0.98109127,0.96237998,0.12756979
-5.22561281,3.44041521,0.00480479,0.30099072,0.03033170,1.56800364,1.26408535,0.96204035,0.91115771,0.12393659
-5.21960980,3.32839041,0.00449357,0.27880653,0.02830115,1.53339036,1.19938970,0.94086607,0.85980073,0.12001212
-5.21360680,3.21125234,0.00421896,0.25704237,0.02628480,1.49545855,1.13385130,0.91775226,0.80871752,0.11583236
-5.20760380,3.09002417,0.00398349,0.23589995,0.02431319,1.45449446,1.06807827,0.89290732,0.75828946,0.11143643
-5.20160080,2.96574827,0.00378956,0.21555812,0.02241428,1.41081508,1.00265718,0.86656164,0.70886623,0.10686569
-5.19559780,2.83947165,0.00363927,0.19617188,0.02061292,1.36476345,0.93814541,0.83896460,0.66076230,0.10216288
-5.18959480,2.71223196,0.00353438,0.17787219,0.01893046,1.31670364,0.87506454,0.81038106,0.61425458,0.09737116
-5.18359180,2.58504439,0.00347617,0.16076650,0.01738443,1.26701548,0.81389476,0.78108738,0.56958092,0.09253329
-5.17758879,2.45888947,0.00346536,0.14494005,0.01598845,1.21608907,0.75507043,0.75136707,0.52693980,0.08769080
-5.17158579,2.33470208,0.00350204,0.13045756,0.01475213,1.16431917,0.69897691,0.72150619,0.48649071,0.08288329
-5.16558279,2.21336161,0.00358556,0.11736555,0.01368115,1.11209941,0.64594865,0.69178861,0.44835550,0.07814777
-5.15957979,2.09568350,0.00371446,0.10569493,0.01277742,1.05981657,0.59626861,0.66249122,0.41262022,0.07351819
-5.15357679,1.98241211,0.00388647,0.09546379,0.01203928,1.00784477,0.55016883,0.63387928,0.37933768,0.06902495
-5.14757379,1.87421507,0.00409843,0.08668036,0.01146184,0.95653997,0.50783221,0.60620220,0.34853025,0.06469468
-5.14157079,1.77167922,0.00434633,0.07934589,0.01103723,0.90623466,0.46939522,0.57968960,0.32019310,0.06054998
-5.13556778,1.67530809,0.00462530,0.07345742,0.01075508,0.85723305,0.43495152,0.55454819,0.29429755,0.05660939
-5.12956478,1.58552103,0.00492969,0.06901028,0.01060288,0.80980688,0.40455612,0.53095928,0.27079448,0.05288735
-5.12356178,1.50265400,0.00525313,0.06600016,0.01056638,0.76419201,0.37823000,0.50907718,0.24961779,0.04939434
-5.11755878,1.42696192,0.00558865,0.06442486,0.01063010,0.72058598,0.35596482,0.48902856,0.23068767,0.04613703
-5.11155578,1.35862253,0.00592884,0.06428530,0.01077770,0.67914663,0.33772761,0.47091264,0.21391381,0.04311860
-5.10555278,1.29774156,0.00626596,0.06558607,0.01099243,0.63999181,0.32346502,0.45480231,0.19919827,0.04033901
-5.09954977,1.24435890,0.00659219,0.06833524,0.01125757,0.60320039,0.31310716,0.44074604,0.18643815,0.03779538
-5.09354677,1.19845559,0.00689976,0.07254349,0.01155678,0.56881433,0.30657048,0.42877035,0.17552790,0.03548242
-5.08754377,1.15996107,0.00718122,0.07822256,0.01187451,0.53684184,0.30375995,0.41888275,0.16636131,0.03339287
-5.08154077,1.12876035,0.00742960,0.08538309,0.01219627,0.50726142,0.30457005,0.41107492,0.15883304,0.03151792
-5.07553777,1.10470072,0.00763863,0.09403185,0.01250896,0.48002663,0.30888480,0.40532573,0.15283986,0.02984763
-5.06953477,1.08759740,0.00780291,0.10416848,0.01280107,0.45507123,0.31657667,0.40160415,0.14828141,0.02837138
-5.06353177,1.07723788,0.00791808,0.11578193,0.01306286,0.43231450,0.32750460,0.39987149,0.14506055,0.02707822
-5.05752876,1.07338465,0.00798094,0.12884671,0.01328646,0.41166641,0.34151109,0.40008304,0.14308337,0.02595720
-5.05152576,1.07577611,0.00798954,0.14331911,0.01346592,0.39303231,0.35841885,0.40218884,0.14225887,0.02499760
-5.04552276,1.08412558,0.00794323,0.15913369,0.01359719,0.37631704,0.37802698,0.40613353,0.14249821,0.02418916
-5.03951976,1.09811865,0.00784267,0.17620017,0.01367805,0.36142809,0.40010726,0.41185527,0.14371392,0.02352216
-5.03351676,1.11740908,0.00768977,0.19440098,0.01370794,0.34827772,0.42440073,0.41928388,0.14581874,0.02298745
-5.02751376,1.14161367,0.00748766,0.21358967,0.01368780,0.33678414,0.45061501,0.42833823,0.14872461,0.02257645
-5.02151076,1.17030674,0.00724053,0.23359033,0.01361987,0.32687142,0.47842270,0.43892322,0.15234152,0.02228103
-5.01550775,1.20301476,0.00695349,0.25419824,0.01350738,0.31846863,0.50746106,0.45092652,0.15657661,0.02209334
-5.00950475,1.23921199,0.00663242,0.27518172,0.01335430,0.31150801,0.53733345,0.46421549,0.16133342,0.02200565
-5.00350175,1.27831772,0.00628380,0.29628531,0.01316511,0.30592261,0.56761244,0.47863451,0.16651160,0.02201013
-4.99749875,1.31969575,0.00591449,0.31723426,0.01294448,0.30164355,0.59784489,0.49400315,0.17200687,0.02209866
-4.99149575,1.36265683,0.00553156,0.33774008,0.01269709,0.29859724,0.62755887,0.51011535,0.17771154,0.02226259
-4.98549275,1.40646427,0.00514214,0.35750724,0.01242735,0.29670278,0.65627233,0.52673999,0.18351550,0.02249265
-4.97948974,1.45034309,0.00475326,0.37624054,0.01213932,0.29586985,0.68350319,0.54362293,0.18930766,0.02277883
-4.97348674,1.49349262,0.00437175,0.39365301,0.01183652,0.29599739,0.70878071,0.56049066,0.19497786,0.02311032
-4.96748374,1.53510251,0.00400411,0.40947403,0.01152188,0.29697311,0.73165747,0.57705550,0.20041924,0.02347559
-4.96148074,1.57437155,0.00365650,0.42345727,0.01119773,0.29867416,0.75172169,0.59302242,0.20553080,0.02386251
-4.95547774,1.61052886,0.00333474,0.43538819,0.01086576,0.30096882,0.76860925,0.60809703,0.21022025,0.02425851
-4.94947474,1.64285664,0.00304425,0.44509070,0.01052715,0.30371940,0.78201493,0.62199469,0.21440695,0.02465092
-4.94347174,1.67071355,0.00279021,0.45243276,0.01018258,0.30678615,0.79170235,0.63445034,0.21802473,0.02502723
-4.93746873,1.69355781,0.00257753,0.45733072,0.00983240,0.31003210,0.79751226,0.64522852,0.22102461,0.02537559
-4.93146573,1.71096897,0.00241103,0.45975210,0.00947669,0.31332857,0.79936861,0.65413330,0.22337711,0.02568510
-4.92546273,1.72266739,0.00229547,0.45971689,0.00911544,0.31656113,0.79728237,0.66101761,0.22507422,0.02594637
-4.91945973,1.72853053,0.00223570,0.45729719,0.00874865,0.31963576,0.79135271,0.66579145,0.22613075,0.02615187
-4.91345673,1.72860515,0.00223675,0.45261541,0.00837640,0.32248471,0.78176559,0.66842864,0.22658512,0.02629632
-4.90745373,1.72311483,0.00230388,0.44584094,0.00799902,0.32507203,0.76878985,0.66897173,0.22649939,0.02637706
-4.90145073,1.71246216,0.00244265,0.43718571,0.00761709,0.32739806,0.75277079,0.66753467,0.22595860,0.02639431
-4.89544772,1.69722536,0.00265891,0.42689862,0.00723152,0.32950297,0.73412163,0.66430314,0.22506936,0.02635129
-4.88944472,1.67814918,0.00295877,0.41525920,0.00684354,0.33146871,0.71331310,0.65953229,0.22395771,0.02625433
-4.88344172,1.65612993,0.00334850,0.40257080,0.00645473,0.33341941,0.69086146,0.65354185,0.22276619,0.02611275
-4.87743872,1.63219508,0.00383439,0.38915332,0.00606695,0.33551994,0.66731544,0.64670876,0.22165031,0.02593871
-4.87143572,1.60747775,0.00442256,0.37533599,0.00568233,0.33797260,0.64324238,0.63945731,0.22077446,0.02574689
-4.86543272,1.58318656,0.00511865,0.36145011,0.00530316,0.34101182,0.61921409,0.63224718,0.22030717,0.02555404
-4.85942971,1.56057184,0.00592760,0.34782206,0.00493185,0.34489709,0.59579260,0.62555963,0.22041609,0.02537842
-4.85342671,1.54088876,0.00685320,0.33476665,0.00457081,0.34990420,0.57351638,0.61988228,0.22126262,0.02523919
-4.84742371,1.52535872,0.00789782,0.32258081,0.00422241,0.35631502,0.55288719,0.61569296,0.22299637,0.02515570
-4.84142071,1.51512989,0.00906192,0.31153784,0.00388886,0.36440618,0.53435784,0.61344321,0.22574972,0.02514671
-4.83541771,1.51123828,0.01034374,0.30188197,0.00357214,0.37443707,0.51832120,0.61354183,0.22963238,0.02522965
-4.82941471,1.51457049,0.01173895,0.29382362,0.00327396,0.38663757,0.50510058,0.61633940,0.23472648,0.02541982
-4.82341171,1.52582960,0.01324029,0.28753497,0.00299570,0.40119606,0.49494176,0.62211396,0.24108203,0.02572971
-4.81740870,1.54550531,0.01483737,0.28314629,0.00273836,0.41824822,0.48800682,0.63105876,0.24871318,0.02616839
-4.81140570,1.57384969,0.01651656,0.28074278,0.00250255,0.43786711,0.48436992,0.64327242,0.25759539,0.02674091
-4.80540270,1.61085969,0.01826092,0.28036216,0.00228847,0.46005511,0.48401522,0.65875197,0.26766356,0.02744797
-4.79939970,1.65626718,0.02005031,0.28199312,0.00209595,0.48473811,0.48683696,0.67738925,0.27881153,0.02828567
-4.79339670,1.70953759,0.02186164,0.28557466,0.00192444,0.51176235,0.49264200,0.69897077,0.29089273,0.02924543
-4.78739370,1.76987726,0.02366926,0.29099661,0.00177305,0.54089420,0.50115455,0.72318131,0.30372238,0.03031409
-4.78139070,1.83625003,0.02544543,0.29810133,0.00164063,0.57182303,0.51202339,0.74961119,0.31708101,0.03147425
-4.77538769,1.90740259,0.02716100,0.30668673,0.00152576,0.60416718,0.52483136,0.77776705,0.33071938,0.03270472
-4.76938469,1.98189833,0.02878615,0.31651076,0.00142684,0.63748298,0.53910692,0.80708589,0.34436475,0.03398112
-4.76338169,2.05815852,0.03029120,0.32729735,0.00134218,0.67127644,0.55433768,0.83695187,0.35772820,0.03527668
-4.75737869,2.13450965,0.03164750,0.33874368,0.00126998,0.70501737,0.56998551,0.86671540,0.37051285,0.03656312
-4.75137569,2.20923543,0.03282834,0.35052879,0.00120847,0.73815523,0.58550278,0.89571363,0.38242283,0.03781159
-4.74537269,2.28063131,0.03380977,0.36232329,0.00115592,0.77013619,0.60034932,0.92329185,0.39317238,0.03899365
-4.73936968,2.34705976,0.03457143,0.37379980,0.00111067,0.80042070,0.61400956,0.94882470,0.40249507,0.04008227
-4.73336668,2.40700386,0.03509728,0.38464391,0.00107123,0.82850080,0.62600909,0.97173651,0.41015256,0.04105275
-4.72736368,2.45911723,0.03537607,0.39456515,0.00103626,0.85391631,0.63593029,0.99151995,0.41594254,0.04188356
-4.72136068,2.50226814,0.03540184,0.40330751,0.00100465,0.87626950,0.64342618,1.00775206,0.41970568,0.04255710
-4.71535768,2.53557597,0.03517409,0.41065911,0.00097547,0.89523722,0.64823203,1.02010727,0.42133114,0.04306025
-4.70935468,2.55843846,0.03469776,0.41646049,0.00094803,0.91058037,0.65017425,1.02836668,0.42076041,0.04338475
-4.70335168,2.57054873,0.03398315,0.42061112,0.00092187,0.92214997,0.64917616,1.03242329,0.41798941,0.04352747
-4.69734867,2.57190120,0.03304547,0.42307369,0.00089673,0.92988991,0.64526025,1.03228312,0.41306871,0.04349034
-4.69134567,2.56278640,0.03190437,0.42387605,0.00087257,0.93383622,0.63854696,1.02806201,0.40610183,0.04328025
-4.68534267,2.54377496,0.03058322,0.42311047,0.00084951,0.93411288,0.62924991,1.01997859,0.39724177,0.04290864
-4.67933967,2.51569150,0.02910839,0.42093020,0.00082783,0.93092474,0.61766775,1.00834347,0.38668594,0.04239100
-4.67333667,2.47957986,0.02750833,0.41754352,0.00080793,0.92454763,0.60417295,0.99354552,0.37466965,0.04174623
-4.66733367,2.43666107,0.02581271,0.41320527,0.00079030,0.91531657,0.58919801,0.97603561,0.36145854,0.04099586
-4.66133067,2.38828621,0.02405154,0.40820642,0.00077546,0.90361235,0.57321970,0.95630871,0.34734026,0.04016325
-4.65532766,2.33588605,0.02225433,0.40286184,0.00076397,0.88984735,0.55674180,0.93488514,0.33261567,0.03927273
-4.64932466,2.28091977,0.02044929,0.39749710,0.00075634,0.87445125,0.54027729,0.91229168,0.31759014,0.03834881
-4.64332166,2.22482479,0.01866268,0.39243456,0.00075304,0.85785714,0.52433054,0.88904339,0.30256494,0.03741528
