energy_ev,total_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.75987994,0.38571905,0.19442177,0.03087414,0.00016576,0.28415217,0.04836202,0.00005880
-5.75387694,0.37988945,0.19219936,0.02797398,0.00014334,0.28446097,0.04596792,0.00005626
-5.74787394,0.37536007,0.19103328,0.02546294,0.00012372,0.28555425,0.04364050,0.00005399
-5.74187094,0.37198117,0.19075113,0.02329385,0.00010656,0.28730722,0.04140147,0.00005199
-5.73586793,0.36957480,0.19117368,0.02142337,0.00009158,0.28956961,0.03926772,0.00005022
-5.72986493,0.36793677,0.19211650,0.01981190,0.00007851,0.29216819,0.03725098,0.00004865
-5.72386193,0.36684033,0.19339226,0.01842332,0.00006712,0.29491056,0.03535781,0.00004727
-5.71785893,0.36604154,0.19481368,0.01722480,0.00005720,0.29759039,0.03358985,0.00004603
-5.71185593,0.36528606,0.19619695,0.01618656,0.00004859,0.29999367,0.03194425,0.00004491
-5.70585293,0.36431703,0.19736570,0.01528172,0.00004113,0.30190580,0.03041434,0.00004387
-5.69984992,0.36288362,0.19815511,0.01448618,0.00003467,0.30311904,0.02899044,0.00004288
-5.69384692,0.36074984,0.19841608,0.01377848,0.00002911,0.30344011,0.02766076,0.00004192
-5.68784392,0.35770309,0.19801926,0.01313984,0.00002434,0.30269739,0.02641238,0.00004094
-5.68184092,0.35356193,0.19685859,0.01255406,0.00002027,0.30074733,0.02523220,0.00003994
-5.67583792,0.34818285,0.19485426,0.01200762,0.00001681,0.29747991,0.02410786,0.00003887
-5.66983492,0.34146546,0.19195490,0.01148960,0.00001388,0.29282267,0.02302864,0.00003774
-5.66383192,0.33335601,0.18813887,0.01099180,0.00001144,0.28674324,0.02198615,0.00003651
-5.65782891,0.32384902,0.18341450,0.01050863,0.00000941,0.27925022,0.02097499,0.00003520
-5.65182591,0.31298705,0.17781945,0.01003716,0.00000776,0.27039239,0.01999321,0.00003378
-5.64582291,0.30085859,0.17141910,0.00957705,0.00000643,0.26025634,0.01904269,0.00003227
-5.63981991,0.28759427,0.16430399,0.00913043,0.00000540,0.24896269,0.01812934,0.00003068
-5.63381691,0.27336174,0.15658671,0.00870186,0.00000463,0.23666108,0.01726321,0.00002900
-5.62781391,0.25835933,0.14839813,0.00829815,0.00000409,0.22352427,0.01645844,0.00002727
-5.62181091,0.24280906,0.13988325,0.00792822,0.00000379,0.20974160,0.01573319,0.00002548
-5.61580790,0.22694912,0.13119700,0.00760292,0.00000369,0.19551223,0.01510945,0.00002367
-5.60980490,0.21102646,0.12249988,0.00733487,0.00000381,0.18103836,0.01461276,0.00002185
-5.60380190,0.19528951,0.11395393,0.00713824,0.00000413,0.16651885,0.01427190,0.00002004
-5.59779890,0.17998152,0.10571886,0.00702850,0.00000467,0.15214335,0.01411852,0.00001826
-5.59179590,0.16533465,0.09794869,0.00702226,0.00000544,0.13808737,0.01418671,0.00001653
-5.58579290,0.15156491,0.09078878,0.00713694,0.00000646,0.12450814,0.01451246,0.00001486
-5.57978989,0.13886811,0.08437341,0.00739049,0.00000774,0.11154161,0.01513309,0.00001327
-5.57378689,0.12741674,0.07882372,0.00780111,0.00000930,0.09930050,0.01608653,0.00001177
-5.56778389,0.11735780,0.07424620,0.00838678,0.00001118,0.08787329,0.01741055,0.00001037
-5.56178089,0.10881144,0.07073142,0.00916491,0.00001341,0.07732430,0.01914177,0.00000907
-5.55577789,0.10187021,0.06835312,0.01015181,0.00001600,0.06769448,0.02131465,0.00000788
-5.54977489,0.09659899,0.06716748,0.01136210,0.00001899,0.05900294,0.02396024,0.00000679
-5.54377189,0.09303515,0.06721244,0.01280820,0.00002239,0.05124900,0.02710490,0.00000582
-5.53776888,0.09118908,0.06850720,0.01449959,0.00002623,0.04441466,0.03076885,0.00000495
-5.53176588,0.09104483,0.07105170,0.01644221,0.00003052,0.03846723,0.03496472,0.00000418
-5.52576288,0.09256079,0.07482606,0.01863774,0.00003527,0.03336200,0.03969611,0.00000351
-5.51975988,0.09567053,0.07979021,0.02108301,0.00004047,0.02904499,0.04495609,0.00000293
-5.51375688,0.10028354,0.08588350,0.02376942,0.00004612,0.02545544,0.05072605,0.00000243
-5.50775388,0.10628627,0.09302461,0.02668249,0.00005218,0.02252809,0.05697458,0.00000200
-5.50175088,0.11354316,0.10111160,0.02980157,0.00005863,0.02019529,0.06365680,0.00000165
-5.49574787,0.12189816,0.11002254,0.03309974,0.00006541,0.01838866,0.07071404,0.00000136
-5.48974487,0.13117653,0.11961649,0.03654398,0.00007247,0.01704064,0.07807402,0.00000113
-5.48374187,0.14118723,0.12973514,0.04009556,0.00007974,0.01608558,0.08565161,0.00000095
-5.47773887,0.15172590,0.14020517,0.04371076,0.00008715,0.01546074,0.09335011,0.00000083
-5.47173587,0.16257858,0.15084131,0.04734191,0.00009461,0.01510690,0.10106329,0.00000076
-5.46573287,0.17352607,0.16145011,0.05093870,0.00010204,0.01496899,0.10867790,0.00000073
-5.45972986,0.18434909,0.17183443,0.05444983,0.00010935,0.01499633,0.11607683,0.00000076
-5.45372686,0.19483401,0.18179862,0.05782487,0.00011647,0.01514299,0.12314280,0.00000086
-5.44772386,0.20477911,0.19115403,0.06101636,0.00012332,0.01536789,0.12976236,0.00000102
-5.44172086,0.21400124,0.19972498,0.06398209,0.00012987,0.01563495,0.13583024,0.00000126
-5.43571786,0.22234248,0.20735475,0.06668738,0.00013608,0.01591312,0.14125374,0.00000160
-5.42971486,0.22967688,0.21391144,0.06910741,0.00014195,0.01617645,0.14595710,0.00000206
-5.42371186,0.23591664,0.21929350,0.07122943,0.00014752,0.01640403,0.14988560,0.00000267
-5.41770885,0.24101774,0.22343456,0.07305477,0.00015286,0.01657998,0.15300923,0.00000345
-5.41170585,0.24498462,0.22630744,0.07460056,0.00015809,0.01669338,0.15532576,0.00000445
-5.40570285,0.24787362,0.22792704,0.07590106,0.00016338,0.01673810,0.15686307,0.00000571
-5.39969985,0.24979511,0.22835206,0.07700854,0.00016895,0.01671268,0.15768051,0.00000728
-5.39369685,0.25091390,0.22768523,0.07799361,0.00017506,0.01662001,0.15786932,0.00000923
-5.38769385,0.25144800,0.22607216,0.07894493,0.00018204,0.01646706,0.15755198,0.00001163
-5.38169085,0.25166552,0.22369871,0.07996828,0.00019026,0.01626449,0.15688035,0.00001454
-5.37568784,0.25187973,0.22078681,0.08118499,0.00020015,0.01602617,0.15603285,0.00001805
-5.36968484,0.25244227,0.21758906,0.08272960,0.00021214,0.01576868,0.15521043,0.00002225
-5.36368184,0.25373458,0.21438199,0.08474693,0.00022674,0.01551067,0.15463160,0.00002724
-5.35767884,0.25615787,0.21145826,0.08738842,0.00024444,0.01527227,0.15452659,0.00003310
-5.35167584,0.26012147,0.20911810,0.09080789,0.00026576,0.01507437,0.15513066,0.00003994
-5.34567284,0.26603021,0.20765999,0.09515681,0.00029119,0.01493791,0.15667690,0.00004784
-5.33966983,0.27427083,0.20737114,0.10057906,0.00032121,0.01488317,0.15938858,0.00005690
-5.33366683,0.28519788,0.20851774,0.10720547,0.00035624,0.01492900,0.16347130,0.00006718
-5.32766383,0.29911960,0.21133555,0.11514814,0.00039662,0.01509219,0.16910513,0.00007876
-5.32166083,0.31628395,0.21602085,0.12449482,0.00044262,0.01538676,0.17643708,0.00009166
-5.31565783,0.33686561,0.22272232,0.13530348,0.00049440,0.01582339,0.18557400,0.00010591
-5.30965483,0.36095410,0.23153383,0.14759732,0.00055197,0.01640892,0.19657634,0.00012150
-5.30365183,0.38854385,0.24248870,0.16136048,0.00061522,0.01714592,0.20945288,0.00013839
-5.29764882,0.41952640,0.25555545,0.17653455,0.00068386,0.01803240,0.22415678,0.00015649
-5.29164582,0.45368551,0.27063545,0.19301634,0.00075743,0.01906165,0.24058313,0.00017568
-5.28564282,0.49069539,0.28756249,0.21065682,0.00083529,0.02022220,0.25856826,0.00019581
-5.27963982,0.53012248,0.30610451,0.22926166,0.00091665,0.02149798,0.27789089,0.00021668
-5.27363682,0.57143105,0.32596761,0.24859339,0.00100052,0.02286861,0.29827532,0.00023806
-5.26763382,0.61399266,0.34680215,0.26837518,0.00108578,0.02430979,0.31939662,0.00025967
-5.26163082,0.65709944,0.36821112,0.28829638,0.00117116,0.02579400,0.34088782,0.00028120
-5.25562781,0.69998110,0.38976037,0.30801966,0.00125529,0.02729114,0.36234898,0.00030233
-5.24962481,0.74182498,0.41099066,0.32718954,0.00133674,0.02876947,0.38335792,0.00032272
-5.24362181,0.78179897,0.43143102,0.34544220,0.00141402,0.03019653,0.40348222,0.00034201
-5.23761881,0.81907616,0.45061307,0.36241609,0.00148568,0.03154021,0.42229229,0.00035986
-5.23161581,0.85286058,0.46808583,0.37776310,0.00155029,0.03276979,0.43937485,0.00037592
-5.22561281,0.88241305,0.48343043,0.39115972,0.00160655,0.03385701,0.45434646,0.00038988
-5.21960980,0.90707597,0.49627419,0.40231787,0.00165329,0.03477712,0.46686647,0.00040146
-5.21360680,0.92629611,0.50630344,0.41099484,0.00168950,0.03550982,0.47664897,0.00041043
-5.20760380,0.93964444,0.51327471,0.41700189,0.00171443,0.03604006,0.48347307,0.00041660
-5.20160080,0.94683203,0.51702359,0.42021126,0.00172752,0.03635874,0.48719128,0.00041984
-5.19559780,0.94772140,0.51747116,0.42056109,0.00172853,0.03646320,0.48773539,0.00042009
-5.18959480,0.94233278,0.51462736,0.41805811,0.00171745,0.03635752,0.48511975,0.00041735
-5.18359180,0.93084492,0.50859157,0.41277807,0.00169457,0.03605256,0.47944175,0.00041169
-5.17758879,0.91359059,0.49954998,0.40486365,0.00166044,0.03556584,0.47087941,0.00040325
-5.17158579,0.89104680,0.48777013,0.39452025,0.00161587,0.03492119,0.45968638,0.00039221
-5.16558279,0.86382029,0.47359279,0.38200964,0.00156187,0.03414817,0.44618426,0.00037884
-5.15957979,0.83262898,0.45742145,0.36764185,0.00149967,0.03328134,0.43075290,0.00036341
-5.15357679,0.79828006,0.43970996,0.35176571,0.00143065,0.03235936,0.41381884,0.00034628
-5.14757379,0.76164588,0.42094880,0.33475843,0.00135629,0.03142396,0.39584256,0.00032779
-5.14157079,0.72363840,0.40165046,0.31701460,0.00127815,0.03051886,0.37730483,0.00030834
-5.13556778,0.68518341,0.38233458,0.29893522,0.00119782,0.02968862,0.35869291,0.00028830
-5.12956478,0.64719538,0.36351330,0.28091705,0.00111687,0.02897748,0.34048698,0.00026809
-5.12356178,0.61055389,0.34567732,0.26334277,0.00103683,0.02842819,0.32314718,0.00024807
-5.11755878,0.57608229,0.32928313,0.24657212,0.00095913,0.02808098,0.30710188,0.00022861
-5.11155578,0.54452938,0.31474181,0.23093450,0.00088513,0.02797258,0.29273732,0.00021007
-5.10555278,0.51655429,0.30240951,0.21672301,0.00081601,0.02813530,0.28038894,0.00019276
-5.09954977,0.49271509,0.29258004,0.20419009,0.00075285,0.02859633,0.27033457,0.00017698
-5.09354677,0.47346106,0.28547950,0.19354479,0.00069656,0.02937713,0.26278965,0.00016299
-5.08754377,0.45912863,0.28126304,0.18495158,0.00064792,0.03049308,0.25790433,0.00015103
-5.08154077,0.44994075,0.28001375,0.17853060,0.00060754,0.03195312,0.25576263,0.00014132
-5.07553777,0.44600951,0.28174357,0.17435914,0.00057592,0.03375978,0.25638331,0.00013403
-5.06953477,0.44734154,0.28639606,0.17247419,0.00055341,0.03590917,0.25972257,0.00012932
-5.06353177,0.45384571,0.29385089,0.17287582,0.00054029,0.03839130,0.26567822,0.00012734
-5.05752876,0.46534282,0.30392972,0.17553111,0.00053669,0.04119041,0.27409513,0.00012819
-5.05152576,0.48157655,0.31640345,0.18037845,0.00054273,0.04428549,0.28477184,0.00013199
-5.04552276,0.50222537,0.33100032,0.18733194,0.00055840,0.04765089,0.29746794,0.00013880
-5.03951976,0.52691483,0.34741473,0.19628564,0.00058368,0.05125693,0.31191206,0.00014870
-5.03351676,0.55522977,0.36531646,0.20711768,0.00061850,0.05507069,0.32781019,0.00016172
-5.02751376,0.58672606,0.38436001,0.21969376,0.00066273,0.05905664,0.34485404,0.00017788
-5.02151076,0.62094152,0.40419369,0.23387022,0.00071624,0.06317735,0.36272919,0.00019718
-5.01550775,0.65740561,0.42446829,0.24949648,0.00077883,0.06739412,0.38112282,0.00021958
-5.00950475,0.69564789,0.44484504,0.26641675,0.00085027,0.07166756,0.39973078,0.00024501
-5.00350175,0.73520473,0.46500254,0.28447118,0.00093030,0.07595798,0.41826378,0.00027336
-4.99749875,0.77562465,0.48464265,0.30349631,0.00101857,0.08022583,0.43645261,0.00030448
-4.99149575,0.81647188,0.50349512,0.32332512,0.00111467,0.08443189,0.45405224,0.00033816
-4.98549275,0.85732862,0.52132086,0.34378659,0.00121811,0.08853752,0.47084476,0.00037415
-4.97948974,0.89779601,0.53791399,0.36470509,0.00132828,0.09250470,0.48664119,0.00041213
-4.97348674,0.93749410,0.55310257,0.38589969,0.00144449,0.09629617,0.50128220,0.00045176
-4.96748374,0.97606132,0.56674830,0.40718362,0.00156590,0.09987548,0.51463790,0.00049262
-4.96148074,1.01315372,0.57874536,0.42836413,0.00169156,0.10320712,0.52660684,0.00053424
-4.95547774,1.04844449,0.58901852,0.44924281,0.00182038,0.10625672,0.53711448,0.00057614
-4.94947474,1.08162412,0.59752097,0.46961669,0.00195114,0.10899140,0.54611130,0.00061777
-4.94347174,1.11240162,0.60423197,0.48928017,0.00208253,0.11138023,0.55357094,0.00065859
-4.93746873,1.14050711,0.60915477,0.50802790,0.00221312,0.11339487,0.55948843,0.00069804
-4.93146573,1.16569598,0.61231492,0.52565862,0.00234141,0.11501036,0.56387890,0.00073555
-4.92546273,1.18775467,0.61375915,0.54198006,0.00246584,0.11620607,0.56677681,0.00077061
-4.91945973,1.20650810,0.61355505,0.55681452,0.00258487,0.11696680,0.56823594,0.00080272
-4.91345673,1.22182842,0.61179147,0.57000528,0.00269697,0.11728386,0.56832998,0.00083144
-4.90745373,1.23364484,0.60857966,0.58142342,0.00280070,0.11715628,0.56715391,0.00085642
-4.90145073,1.24195390,0.60405500,0.59097472,0.00289474,0.11659188,0.56482588,0.00087735
-4.89544772,1.24682967,0.59837906,0.59860639,0.00297793,0.11560821,0.56148943,0.00089408
-4.88944472,1.24843305,0.59174182,0.60431324,0.00304935,0.11423329,0.55731577,0.00090652
-4.88344172,1.24701946,0.58436350,0.60814274,0.00310833,0.11250607,0.55250590,0.00091472
-4.87743872,1.24294411,0.57649587,0.61019875,0.00315450,0.11047645,0.54729198,0.00091883
-4.87143572,1.23666397,0.56842250,0.61064347,0.00318781,0.10820500,0.54193782,0.00091913
-4.86543272,1.22873602,0.56045759,0.60969721,0.00320856,0.10576215,0.53673800,0.00091601
-4.85942971,1.21981095,0.55294321,0.60763587,0.00321739,0.10322688,0.53201532,0.00090997
-4.85342671,1.21062215,0.54624455,0.60478589,0.00321528,0.10068508,0.52811643,0.00090158
-4.84742371,1.20196970,0.54074313,0.60151659,0.00320351,0.09822735,0.52540527,0.00089151
-4.84142071,1.19469964,0.53682797,0.59823006,0.00318365,0.09594649,0.52425458,0.00088046
-4.83541771,1.18967864,0.53488470,0.59534873,0.00315751,0.09393467,0.52503528,0.00086917
-4.82941471,1.18776495,0.53528306,0.59330097,0.00312705,0.09228046,0.52810410,0.00085839
-4.82341171,1.18977634,0.53836293,0.59250516,0.00309432,0.09106563,0.53378980,0.00084885
-4.81740870,1.19645635,0.54441953,0.59335286,0.00306142,0.09036212,0.54237837,0.00084123
-4.81140570,1.20843996,0.55368846,0.59619170,0.00303035,0.09022905,0.55409799,0.00083612
-4.80540270,1.22622047,0.56633104,0.60130862,0.00300297,0.09071005,0.56910420,0.00083406
-4.79939970,1.25011891,0.58242098,0.60891451,0.00298093,0.09183100,0.58746631,0.00083542
-4.79339670,1.28025776,0.60193290,0.61913066,0.00296556,0.09359820,0.60915561,0.00084046
-4.78739370,1.31654037,0.62473362,0.63197809,0.00295782,0.09599725,0.63403624,0.00084930
-4.78139070,1.35863762,0.65057676,0.64737013,0.00295827,0.09899246,0.66185941,0.00086187
-4.77538769,1.40598270,0.67910133,0.66510901,0.00296703,0.10252716,0.69226157,0.00087797
-4.76938469,1.45777507,0.70983455,0.68488669,0.00298375,0.10652460,0.72476693,0.00089723
-4.76338169,1.51299386,0.74219936,0.70629020,0.00300760,0.11088975,0.75879459,0.00091912
-4.75737869,1.57042078,0.77552637,0.72881150,0.00303737,0.11551165,0.79367040,0.00094299
-4.75137569,1.62867197,0.80907021,0.75186152,0.00307143,0.12026656,0.82864320,0.00096808
-4.74537269,1.68623792,0.84202976,0.77478816,0.00310783,0.12502161,0.86290509,0.00099354
-4.73936968,1.74153014,0.87357165,0.79689729,0.00314436,0.12963879,0.89561508,0.00101843
-4.73336668,1.79293262,0.90285598,0.81747631,0.00317868,0.13397937,0.92592514,0.00104183
-4.72736368,1.83885616,0.92906358,0.83581890,0.00320836,0.13790831,0.95300779,0.00106280
-4.72136068,1.87779328,0.95142324,0.85125028,0.00323100,0.14129866,0.97608382,0.00108043
-4.71535768,1.90837122,0.96923818,0.86315156,0.00324434,0.14403575,0.99444919,0.00109390
-4.70935468,1.92940082,0.98191020,0.87098237,0.00324632,0.14602090,1.00749978,0.00110249
-4.70335168,1.93991900,0.98896075,0.87430051,0.00323520,0.14717465,1.01475281,0.00110558
-4.69734867,1.93922311,0.99004772,0.87277806,0.00320961,0.14743924,1.01586411,0.00110273
-4.69134567,1.92689542,0.98497741,0.86621294,0.00316857,0.14678033,1.01064044,0.00109363
-4.68534267,1.90281702,0.97371104,0.85453566,0.00311159,0.14518790,0.99904612,0.00107816
-4.67933967,1.86717047,0.95636557,0.83781106,0.00303860,0.14267614,0.98120410,0.00105637
-4.67333667,1.82043132,0.93320902,0.81623489,0.00295004,0.13928271,0.95739109,0.00102846
-4.66733367,1.76334915,0.90465035,0.79012572,0.00284676,0.13506695,0.92802739,0.00099479
-4.66133067,1.69691924,0.87122468,0.75991252,0.00272999,0.13010756,0.89366177,0.00095588
-4.65532766,1.62234636,0.83357454,0.72611869,0.00260134,0.12449962,0.85495238,0.00091234
-4.64932466,1.54100264,0.79242801,0.68934341,0.00246268,0.11835116,0.81264440,0.00086490
-4.64332166,1.45438143,0.74857492,0.65024118,0.00231609,0.11177950,0.76754578,0.00081433
-4.63731866,1.36404938,0.70284214,0.60950045,0.00216378,0.10490736,0.72050195,0.00076146
-4.63131566,1.27159887,0.65606886,0.56782254,0.00200802,0.09785916,0.67237067,0.00070714
-4.62531266,1.17860260,0.60908314,0.52590145,0.00185109,0.09075738,0.62399804,0.00065219
-4.61930965,1.08657218,0.56268028,0.48440547,0.00169516,0.08371928,0.57619649,0.00059742
-4.61330665,0.99692196,0.51760389,0.44396120,0.00154231,0.07685402,0.52972559,0.00054356
-4.60730365,0.91093918,0.47453005,0.40514045,0.00139442,0.07026029,0.48527598,0.00049131
-4.60130065,0.82976095,0.43405495,0.36845014,0.00125318,0.06402449,0.44345693,0.00044125
-4.59529765,0.75435841,0.39668610,0.33432552,0.00112006,0.05821936,0.40478761,0.00039391
-4.58929465,0.68552780,0.36283696,0.30312646,0.00099630,0.05290328,0.36969187,0.00034970
-4.58329165,0.62388800,0.33282495,0.27513664,0.00088291,0.04811999,0.33849656,0.00030898
-4.57728864,0.56988389,0.30687237,0.25056540,0.00078069,0.04389882,0.31143276,0.00027199
-4.57128564,0.52379469,0.28510986,0.22955164,0.00069025,0.04025524,0.28863972,0.00023892
-4.56528264,0.48574605,0.26758199,0.21216951,0.00061204,0.03719183,0.27017085,0.00020989
-4.55927964,0.45572520,0.25425438,0.19843528,0.00054635,0.03469942,0.25600137,0.00018495
-4.55327664,0.43359781,0.24502202,0.18831486,0.00049340,0.03275845,0.24603700,0.00016412
-4.54727364,0.41912583,0.23971825,0.18173170,0.00045330,0.03134042,0.24012339,0.00014739
-4.54127064,0.41198533,0.23812408,0.17857442,0.00042613,0.03040940,0.23805565,0.00013471
-4.53526763,0.41178367,0.23997749,0.17870406,0.00041194,0.02992354,0.23958781,0.00012603
-4.52926463,0.41807544,0.24498245,0.18196050,0.00041075,0.02983654,0.24444184,0.00012128
-4.52326163,0.43037659,0.25281748,0.18816787,0.00042259,0.03009909,0.25231598,0.00012039
-4.51725863,0.44817665,0.26314357,0.19713894,0.00044749,0.03066010,0.26289232,0.00012330
-4.51125563,0.47094873,0.27561135,0.20867830,0.00048544,0.03146797,0.27584333,0.00012994
-4.50525263,0.49815722,0.28986749,0.22258431,0.00053643,0.03247159,0.29083754,0.00014023
-4.49924962,0.52926341,0.30556023,0.23865004,0.00060040,0.03362136,0.30754406,0.00015409
-4.49324662,0.56372895,0.32234404,0.25666320,0.00067720,0.03486991,0.32563626,0.00017144
-4.48724362,0.60101763,0.33988348,0.27640514,0.00076658,0.03617281,0.34479435,0.00019215
-4.48124062,0.64059547,0.35785620,0.29764939,0.00086815,0.03748908,0.36470723,0.00021609
-4.47523762,0.68192982,0.37595517,0.32015969,0.00098136,0.03878161,0.38507349,0.00024308
-4.46923462,0.72448759,0.39389025,0.34368798,0.00110544,0.04001737,0.40560183,0.00027291
-4.46323162,0.76773322,0.41138908,0.36797253,0.00123940,0.04116757,0.42601100,0.00030529
-4.45722861,0.81112680,0.42819748,0.39273651,0.00138201,0.04220770,0.44602945,0.00033990
-4.45122561,0.85412276,0.44407950,0.41768731,0.00153176,0.04311739,0.46539489,0.00037636
-4.44522261,0.89616971,0.45881723,0.44251684,0.00168691,0.04388033,0.48385394,0.00041422
-4.43921961,0.93671164,0.47221042,0.46690296,0.00184544,0.04448392,0.50116203,0.00045298
-4.43321661,0.97519097,0.48407633,0.49051236,0.00200514,0.04491909,0.51708380,0.00049210
-4.42721361,1.01105353,0.49424963,0.51300475,0.00216360,0.04517991,0.53139410,0.00053099
-4.42121061,1.04375571,0.50258266,0.53403850,0.00231828,0.04526328,0.54387963,0.00056901
-4.41520760,1.07277350,0.50894608,0.55327771,0.00246655,0.04516866,0.55434134,0.00060555
-4.40920460,1.09761351,0.51322997,0.57040024,0.00260579,0.04489771,0.56259757,0.00063996
-4.40320160,1.11782538,0.51534528,0.58510680,0.00273344,0.04445409,0.56848779,0.00067164
-4.39719860,1.13301515,0.51522570,0.59713039,0.00284710,0.04384325,0.57187679,0.00070001
-4.39119560,1.14285895,0.51282970,0.60624595,0.00294457,0.04307226,0.57265912,0.00072458
-4.38519260,1.14711635,0.50814268,0.61227953,0.00302396,0.04214971,0.57076357,0.00074490
-4.37918959,1.14564252,0.50117904,0.61511663,0.00308374,0.04108563,0.56615727,0.00076066
-4.37318659,1.13839848,0.49198387,0.61470918,0.00312283,0.03989146,0.55884923,0.00077161
-4.36718359,1.12545869,0.48063415,0.61108073,0.00314056,0.03858001,0.54889294,0.00077766
-4.36118059,1.10701535,0.46723919,0.60432946,0.00313681,0.03716542,0.53638778,0.00077883
-4.35517759,1.08337905,0.45194027,0.59462870,0.00311190,0.03566311,0.52147909,0.00077528
-4.34917459,1.05497525,0.43490919,0.58222494,0.00306670,0.03408966,0.50435668,0.00076728
-4.34317159,1.02233671,0.41634581,0.56743302,0.00300252,0.03246275,0.48525178,0.00075525
-4.33716858,0.98609182,0.39647456,0.55062887,0.00292108,0.03080088,0.46443246,0.00073967
-4.33116558,0.94694929,0.37553999,0.53223982,0.00282449,0.02912318,0.44219761,0.00072117
-4.32516258,0.90567961,0.35380145,0.51273284,0.00271514,0.02744910,0.41886972,0.00070041
-4.31915958,0.86309411,0.33152724,0.49260122,0.00259566,0.02579806,0.39478678,0.00067813
-4.31315658,0.82002229,0.30898827,0.47235017,0.00246879,0.02418904,0.37029355,0.00065509
-4.30715358,0.77728844,0.28645169,0.45248181,0.00233732,0.02264020,0.34573259,0.00063203
