energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-2.93846923,0.62378276,0.00015637,0.04171541,0.00278166,0.00307904,0.31922162,0.02408667,0.29193203
-2.93246623,0.64511758,0.00016909,0.04438128,0.00293079,0.00326383,0.32387856,0.02512778,0.30293545
-2.92646323,0.66489098,0.00018220,0.04688647,0.00307510,0.00343922,0.32768608,0.02613650,0.31323370
-2.92046023,0.68260200,0.00019540,0.04918332,0.00321026,0.00360123,0.33045830,0.02707837,0.32258785
-2.91445723,0.69778120,0.00020842,0.05122657,0.00333236,0.00374613,0.33203199,0.02792205,0.33077112
-2.90845423,0.71000241,0.00022096,0.05297476,0.00343795,0.00387058,0.33227037,0.02863986,0.33757456
-2.90245123,0.71889393,0.00023277,0.05439152,0.00352406,0.00397166,0.33106633,0.02920811,0.34281257
-2.89644822,0.72414878,0.00024357,0.05544681,0.00358828,0.00404699,0.32834502,0.02960755,0.34632809
-2.89044522,0.72553337,0.00025315,0.05611788,0.00362877,0.00409474,0.32406550,0.02982362,0.34799714
-2.88444222,0.72289440,0.00026128,0.05639004,0.00364431,0.00411375,0.31822164,0.02984669,0.34773255
-2.87843922,0.71616330,0.00026778,0.05625722,0.00363430,0.00410347,0.31084196,0.02967211,0.34548668
-2.87243622,0.70535826,0.00027250,0.05572208,0.00359873,0.00406402,0.30198844,0.02930021,0.34125298
-2.86643322,0.69058351,0.00027534,0.05479598,0.00353825,0.00399620,0.29175444,0.02873605,0.33506623
-2.86043022,0.67202593,0.00027622,0.05349850,0.00345401,0.00390140,0.28026166,0.02798918,0.32700152
-2.85442721,0.64994894,0.00027513,0.05185680,0.00334771,0.00378156,0.26765628,0.02707315,0.31717193
-2.84842421,0.62468414,0.00027208,0.04990460,0.00322148,0.00363914,0.25410449,0.02600498,0.30572498
-2.84242121,0.59662082,0.00026714,0.04768108,0.00307783,0.00347697,0.23978745,0.02480451,0.29283804
-2.83641821,0.56619386,0.00026041,0.04522951,0.00291952,0.00329821,0.22489603,0.02349374,0.27871288
-2.83041521,0.53387059,0.00025202,0.04259591,0.00274951,0.00310622,0.20962536,0.02209605,0.26356958
-2.82441221,0.50013706,0.00024216,0.03982760,0.00257085,0.00290445,0.19416958,0.02063549,0.24764000
-2.81840920,0.46548435,0.00023101,0.03697179,0.00238659,0.00269634,0.17871686,0.01913608,0.23116123
-2.81240620,0.43039537,0.00021880,0.03407430,0.00219968,0.00248526,0.16344480,0.01762115,0.21436915
-2.80640320,0.39533280,0.00020574,0.03117837,0.00201294,0.00227439,0.14851665,0.01611279,0.19749240
-2.80040020,0.36072846,0.00019208,0.02832369,0.00182894,0.00206664,0.13407804,0.01463134,0.18074698
-2.79439720,0.32697443,0.00017804,0.02554562,0.00164999,0.00186465,0.12025472,0.01319506,0.16433169
-2.78839420,0.29441633,0.00016384,0.02287457,0.00147808,0.00167067,0.10715097,0.01181987,0.14842448
-2.78239120,0.26334864,0.00014970,0.02033573,0.00131489,0.00148664,0.09484893,0.01051926,0.13317986
-2.77638819,0.23401226,0.00013581,0.01794885,0.00116176,0.00131408,0.08340877,0.00930426,0.11872736
-2.77038519,0.20659416,0.00012233,0.01572838,0.00101969,0.00115417,0.07286942,0.00818357,0.10517107
-2.76438219,0.18122896,0.00010941,0.01368364,0.00088939,0.00100777,0.06325006,0.00716376,0.09259010
-2.75837919,0.15800217,0.00009718,0.01181926,0.00077128,0.00087541,0.05455210,0.00624959,0.08103999
-2.75237619,0.13695494,0.00008572,0.01013561,0.00066556,0.00075738,0.04676142,0.00544438,0.07055487
-2.74637319,0.11808974,0.00007510,0.00862942,0.00057220,0.00065376,0.03985103,0.00475041,0.06115017
-2.74037019,0.10137699,0.00006538,0.00729436,0.00049104,0.00056448,0.03378370,0.00416937,0.05282589
-2.73436718,0.08676192,0.00005657,0.00612163,0.00042183,0.00048939,0.02851472,0.00370286,0.04557004
-2.72836418,0.07417175,0.00004868,0.00510065,0.00036422,0.00042828,0.02399448,0.00335285,0.03936226
-2.72236118,0.06352249,0.00004170,0.00421956,0.00031787,0.00038098,0.02017096,0.00312208,0.03417740
-2.71635818,0.05472553,0.00003561,0.00346576,0.00028249,0.00034738,0.01699188,0.00301454,0.02998892
-2.71035518,0.04769344,0.00003036,0.00282639,0.00025781,0.00032746,0.01440662,0.00303576,0.02677202
-2.70435218,0.04234504,0.00002593,0.00228868,0.00024368,0.00032137,0.01236783,0.00319313,0.02450628
-2.69834917,0.03860955,0.00002226,0.00184030,0.00024004,0.00032942,0.01083260,0.00349612,0.02317792
-2.69234617,0.03642971,0.00001932,0.00146955,0.00024700,0.00035210,0.00976342,0.00395633,0.02278144
-2.68634317,0.03576375,0.00001706,0.00116558,0.00026475,0.00039011,0.00912861,0.00458754,0.02332056
-2.68034017,0.03658636,0.00001543,0.00091850,0.00029367,0.00044431,0.00890260,0.00540555,0.02480861
-2.67433717,0.03888843,0.00001439,0.00071938,0.00033422,0.00051576,0.00906576,0.00642791,0.02726814
-2.66833417,0.04267572,0.00001392,0.00056034,0.00038698,0.00060563,0.00960403,0.00767355,0.03072986
-2.66233117,0.04796656,0.00001398,0.00043449,0.00045261,0.00071520,0.01050820,0.00916218,0.03523089
-2.65632816,0.05478843,0.00001455,0.00033587,0.00053183,0.00084578,0.01177306,0.01091360,0.04081229
-2.65032516,0.06317377,0.00001561,0.00025941,0.00062532,0.00099866,0.01339624,0.01294689,0.04751607
-2.64432216,0.07315499,0.00001713,0.00020084,0.00073374,0.00117502,0.01537701,0.01527941,0.05538160
-2.63831916,0.08475895,0.00001909,0.00015660,0.00085764,0.00137585,0.01771488,0.01792576,0.06444163
-2.63231616,0.09800095,0.00002149,0.00012375,0.00099741,0.00160189,0.02040816,0.02089663,0.07471796
-2.62631316,0.11287867,0.00002431,0.00009988,0.00115322,0.00185347,0.02345249,0.02419766,0.08621710
-2.62031016,0.12936613,0.00002752,0.00008307,0.00132496,0.00213049,0.02683947,0.02782827,0.09892586
-2.61430715,0.14740804,0.00003110,0.00007176,0.00151221,0.00243228,0.03055529,0.03178060,0.11280727
-2.60830415,0.16691481,0.00003503,0.00006469,0.00171414,0.00275759,0.03457960,0.03603857,0.12779697
-2.60230115,0.18775850,0.00003926,0.00006089,0.00192952,0.00310445,0.03888453,0.04057714,0.14380034
-2.59629815,0.20977009,0.00004376,0.00005958,0.00215668,0.00347021,0.04343408,0.04536181,0.16069048
-2.59029515,0.23273812,0.00004848,0.00006013,0.00239351,0.00385145,0.04818373,0.05034847,0.17830742
-2.58429215,0.25640913,0.00005336,0.00006206,0.00263742,0.00424408,0.05308047,0.05548354,0.19645850
-2.57828914,0.28048994,0.00005833,0.00006498,0.00288544,0.00464328,0.05806327,0.06070454,0.21492028
-2.57228614,0.30465185,0.00006334,0.00006857,0.00313421,0.00504366,0.06306387,0.06594112,0.23344175
-2.56628314,0.32853674,0.00006830,0.00007257,0.00338004,0.00543932,0.06800803,0.07111635,0.25174917
-2.56028014,0.35176497,0.00007313,0.00007677,0.00361904,0.00582398,0.07281717,0.07614854,0.26955214
-2.55427714,0.37394489,0.00007775,0.00008099,0.00384718,0.00619115,0.07741034,0.08095331,0.28655090
-2.54827414,0.39468358,0.00008208,0.00008507,0.00406041,0.00653434,0.08170640,0.08544596,0.30244465
-2.54227114,0.41359855,0.00008606,0.00008889,0.00425478,0.00684717,0.08562649,0.08954401,0.31694048
-2.53626813,0.43032976,0.00008959,0.00009233,0.00442655,0.00712366,0.08909653,0.09316984,0.32976265
-2.53026513,0.44455163,0.00009263,0.00009531,0.00457235,0.00735837,0.09204972,0.09625333,0.34066180
-2.52426213,0.45598448,0.00009512,0.00009776,0.00468925,0.00754660,0.09442892,0.09873434,0.34942372
-2.51825913,0.46440479,0.00009703,0.00009961,0.00477490,0.00768457,0.09618885,0.10056496,0.35587721
-2.51225613,0.46965394,0.00009833,0.00010083,0.00482759,0.00776956,0.09729789,0.10171143,0.35990080
-2.50625313,0.47164488,0.00009901,0.00010141,0.00484634,0.00779998,0.09773957,0.10215560,0.36142789
-2.50025013,0.47036667,0.00009911,0.00010135,0.00483093,0.00777550,0.09751349,0.10189595,0.36045020
-2.49424712,0.46588631,0.00009863,0.00010068,0.00478191,0.00769703,0.09663580,0.10094799,0.35701917
-2.48824412,0.45834817,0.00009766,0.00009944,0.00470061,0.00756672,0.09513914,0.09934421,0.35124557
-2.48224112,0.44797076,0.00009625,0.00009771,0.00458908,0.00738791,0.09307198,0.09713335,0.34329701
-2.47623812,0.43504117,0.00009451,0.00009555,0.00445006,0.00716503,0.09049758,0.09437926,0.33339363
-2.47023512,0.41990732,0.00009255,0.00009308,0.00428685,0.00690345,0.08749241,0.09115923,0.32180229
-2.46423212,0.40296853,0.00009049,0.00009040,0.00410328,0.00660935,0.08414420,0.08756194,0.30882919
-2.45822911,0.38466459,0.00008849,0.00008765,0.00390353,0.00628951,0.08054976,0.08368516,0.29481161
-2.45222611,0.36546397,0.00008670,0.00008496,0.00369204,0.00595113,0.07681247,0.07963315,0.28010884
-2.44622311,0.34585152,0.00008528,0.00008248,0.00347339,0.00560164,0.07303973,0.07551396,0.26509273
-2.44022011,0.32631611,0.00008441,0.00008035,0.00325216,0.00524848,0.06934034,0.07143680,0.25013826
-2.43421711,0.30733861,0.00008426,0.00007874,0.00303282,0.00489891,0.06582186,0.06750933,0.23561427
-2.42821411,0.28938049,0.00008501,0.00007778,0.00281965,0.00455986,0.06258819,0.06383513,0.22187477
-2.42221111,0.27287342,0.00008682,0.00007763,0.00261657,0.00423775,0.05973712,0.06051138,0.20925093
-2.41620810,0.25820987,0.00008985,0.00007840,0.00242714,0.00393835,0.05735819,0.05762673,0.19804389
-2.41020510,0.24573507,0.00009425,0.00008023,0.00225445,0.00366671,0.05553074,0.05525939,0.18851854
-2.40420210,0.23574017,0.00010014,0.00008321,0.00210108,0.00342704,0.05432212,0.05347552,0.18089832
-2.39819910,0.22845677,0.00010762,0.00008744,0.00196906,0.00322265,0.05378624,0.05232788,0.17536097
-2.39219610,0.22405267,0.00011678,0.00009297,0.00185986,0.00305594,0.05396224,0.05185476,0.17203528
-2.38619310,0.22262896,0.00012765,0.00009984,0.00177438,0.00292838,0.05487351,0.05207914,0.17099882
-2.38019010,0.22421826,0.00014025,0.00010807,0.00171294,0.00284050,0.05652693,0.05300812,0.17227660
-2.37418709,0.22878416,0.00015453,0.00011761,0.00167532,0.00279191,0.05891235,0.05463267,0.17584060
-2.36818409,0.23622185,0.00017044,0.00012843,0.00166078,0.00278137,0.06200242,0.05692761,0.18161024
-2.36218109,0.24635990,0.00018784,0.00014042,0.00166808,0.00280682,0.06575267,0.05985185,0.18945376
-2.35617809,0.25896334,0.00020657,0.00015347,0.00169553,0.00286543,0.07010203,0.06334903,0.19919053
-2.35017509,0.27373789,0.00022643,0.00016741,0.00174104,0.00295372,0.07497357,0.06734837,0.21059432
-2.34417209,0.29033554,0.00024717,0.00018207,0.00180218,0.00306760,0.08027578,0.07176592,0.22339756
-2.33816908,0.30836144,0.00026848,0.00019721,0.00187622,0.00320249,0.08590419,0.07650617,0.23729666
-2.33216608,0.32738206,0.00029004,0.00021259,0.00196021,0.00335343,0.09174342,0.08146393,0.25195823
-2.32616308,0.34693460,0.00031151,0.00022795,0.00205104,0.00351518,0.09766960,0.08652660,0.26702638
-2.32016008,0.36653750,0.00033249,0.00024301,0.00214549,0.00368232,0.10355319,0.09157673,0.28213071
-2.31415708,0.38570185,0.00035260,0.00025748,0.00224036,0.00384944,0.10926210,0.09649484,0.29689519
-2.30815408,0.40394349,0.00037146,0.00027108,0.00233249,0.00401119,0.11466503,0.10116235,0.31094739
-2.30215108,0.42079534,0.00038868,0.00028353,0.00241886,0.00416245,0.11963494,0.10546472,0.32392801
-2.29614807,0.43581973,0.00040391,0.00029458,0.00249666,0.00429846,0.12405249,0.10929447,0.33550037
-2.29014507,0.44862022,0.00041682,0.00030398,0.00256333,0.00441490,0.12780950,0.11255418,0.34535947
-2.28414207,0.45885237,0.00042714,0.00031156,0.00261668,0.00450801,0.13081195,0.11515918,0.35324037
-2.27813907,0.46623329,0.00043463,0.00031715,0.00265487,0.00457471,0.13298279,0.11703996,0.35892540
-2.27213607,0.47054922,0.00043912,0.00032068,0.00267653,0.00461262,0.13426414,0.11814407,0.36225014
-2.26613307,0.47166110,0.00044051,0.00032209,0.00268071,0.00462014,0.13461892,0.11843755,0.36310763
-2.26013007,0.46950774,0.00043876,0.00032142,0.00266694,0.00459647,0.13403184,0.11790571,0.36145083
-2.25412706,0.46410645,0.00043390,0.00031880,0.00263525,0.00454161,0.13250954,0.11655329,0.35729309
-2.24812406,0.45555115,0.00042604,0.00031441,0.00258610,0.00445633,0.13008022,0.11440396,0.35070670
-2.24212106,0.44400802,0.00041534,0.00030856,0.00252042,0.00434213,0.12679231,0.11149924,0.34181953
-2.23611806,0.42970898,0.00040201,0.00030165,0.00243952,0.00420117,0.12271274,0.10789675,0.33081000
-2.23011506,0.41294317,0.00038635,0.00029422,0.00234510,0.00403619,0.11792447,0.10366811,0.31790049
-2.22411206,0.39404713,0.00036866,0.00028696,0.00223914,0.00385038,0.11252369,0.09889629,0.30334979
-2.21810905,0.37339381,0.00034930,0.00028074,0.00212389,0.00364729,0.10661674,0.09367284,0.28744456
-2.21210605,0.35138131,0.00032862,0.00027665,0.00200181,0.00343074,0.10031682,0.08809486,0.27049067
-2.20610305,0.32842157,0.00030702,0.00027605,0.00187551,0.00320464,0.09374077,0.08226202,0.25280437
-2.20010005,0.30492969,0.00028486,0.00028064,0.00174771,0.00297295,0.08700600,0.07627371,0.23470409
-2.19409705,0.28131438,0.00026251,0.00029255,0.00162121,0.00273955,0.08022771,0.07022639,0.21650289
-2.18809405,0.25796976,0.00024033,0.00031442,0.00149886,0.00250813,0.07351649,0.06421124,0.19850214
-2.18209105,0.23526897,0.00021863,0.00034952,0.00138359,0.00228218,0.06697649,0.05831229,0.18098640
-2.17608804,0.21355978,0.00019770,0.00040191,0.00127836,0.00206492,0.06070409,0.05260496,0.16421989
-2.17008504,0.19316211,0.00017780,0.00047657,0.00118624,0.00185926,0.05478713,0.04715507,0.14844442
-2.16408204,0.17436768,0.00015913,0.00057962,0.00111044,0.00166779,0.04930483,0.04201834,0.13387888
-2.15807904,0.15744154,0.00014188,0.00071847,0.00105435,0.00149281,0.04432813,0.03724038,0.12072013
-2.15207604,0.14262517,0.00012619,0.00090208,0.00102160,0.00133639,0.03992061,0.03285703,0.10914518
-2.14607304,0.13014103,0.00011214,0.00114114,0.00101615,0.00120032,0.03613985,0.02889513,0.09931432
-2.14007004,0.12019808,0.00009982,0.00144828,0.00104238,0.00108626,0.03303899,0.02537350,0.09137506
-2.13406703,0.11299780,0.00008925,0.00183834,0.00110512,0.00099574,0.03066863,0.02230421,0.08546642
-2.12806403,0.10874046,0.00008045,0.00232844,0.00120975,0.00093027,0.02907875,0.01969389,0.08172340
-2.12206103,0.10763089,0.00007340,0.00293822,0.00136224,0.00089134,0.02832061,0.01754516,0.08028114
-2.11605803,0.10988359,0.00006806,0.00368983,0.00156915,0.00088055,0.02844845,0.01585797,0.08127854
-2.11005503,0.11572658,0.00006439,0.00460796,0.00183766,0.00089957,0.02952101,0.01463091,0.08486098
-2.10405203,0.12540364,0.00006232,0.00571973,0.00217551,0.00095025,0.03160260,0.01386228,0.09118197
-2.09804902,0.13917462,0.00006176,0.00705443,0.00259091,0.00103459,0.03476362,0.01355104,0.10040336
-2.09204602,0.15731361,0.00006264,0.00864319,0.00309243,0.00115472,0.03908067,0.01369746,0.11269405
-2.08604302,0.18010469,0.00006486,0.01051838,0.00368881,0.00131292,0.04463583,0.01430350,0.12822713
-2.08004002,0.20783533,0.00006830,0.01271299,0.00438871,0.00151153,0.05151544,0.01537298,0.14717530
-2.07403702,0.24078739,0.00007285,0.01525971,0.00520046,0.00175291,0.05980806,0.01691141,0.16970477
-2.06803402,0.27922591,0.00007838,0.01818993,0.00613174,0.00203932,0.06960177,0.01892558,0.19596771
-2.06203102,0.32338602,0.00008476,0.02153252,0.00718920,0.00237283,0.08098089,0.02142290,0.22609345
-2.05602801,0.37345838,0.00009185,0.02531260,0.00837812,0.00275521,0.09402203,0.02441057,0.26017892
-2.05002501,0.42957373,0.00009949,0.02955010,0.00970200,0.00318776,0.10878984,0.02789458,0.29827853
-2.04402201,0.49178715,0.00010752,0.03425835,0.01116222,0.00367123,0.12533231,0.03187857,0.34039411
-2.03801901,0.56006291,0.00011578,0.03944271,0.01275769,0.00420566,0.14367612,0.03636268,0.38646536
-2.03201601,0.63426066,0.00012411,0.04509928,0.01448458,0.00479030,0.16382200,0.04134246,0.43636147
-2.02601301,0.71412388,0.00013231,0.05121373,0.01633612,0.00542349,0.18574045,0.04680782,0.48987434
-2.02001001,0.79927139,0.00014022,0.05776045,0.01830247,0.00610259,0.20936817,0.05274211,0.54671412
-2.01400700,0.88919273,0.00014768,0.06470195,0.02037078,0.00682400,0.23460516,0.05912152,0.60650736
-2.00800400,0.98324809,0.00015452,0.07198866,0.02252529,0.00758312,0.26131310,0.06591469,0.66879837
-2.00200100,1.08067323,0.00016059,0.07955921,0.02474759,0.00837441,0.28931491,0.07308262,0.73305382
-1.99599800,1.18058973,0.00016575,0.08734104,0.02701705,0.00919153,0.31839580,0.08057899,0.79867096
-1.98999500,1.28202044,0.00016990,0.09525162,0.02931132,0.01002743,0.34830585,0.08835080,0.86498907
-1.98399200,1.38391001,0.00017293,0.10320005,0.03160696,0.01087455,0.37876423,0.09633934,0.93130410
-1.97798899,1.48514982,0.00017477,0.11108914,0.03388019,0.01172501,0.40946492,0.10448151,0.99688596
-1.97198599,1.58460633,0.00017538,0.11881778,0.03610758,0.01257088,0.44008371,0.11271136,1.06099769
-1.96598299,1.68115193,0.00017475,0.12628363,0.03826689,0.01340436,0.47028647,0.12096185,1.12291593
-1.95997999,1.77369668,0.00017289,0.13338598,0.04033779,0.01421808,0.49973813,0.12916664,1.18195145
-1.95397699,1.86121965,0.00016983,0.14002860,0.04230251,0.01500527,0.52811210,0.13726193,1.23746899
-1.94797399,1.94279810,0.00016565,0.14612255,0.04414641,0.01575997,0.55509971,0.14518815,1.28890526
-1.94197099,2.01763313,0.00016042,0.15158877,0.04585840,0.01647716,0.58041913,0.15289138,1.33578414
-1.93596798,2.08507039,0.00015426,0.15636026,0.04743116,0.01715290,0.60382333,0.16032454,1.37772829
-1.92996498,2.14461462,0.00014730,0.16038386,0.04886116,0.01778430,0.62510672,0.16744808,1.41446645
-1.92396198,2.19593734,0.00013966,0.16362154,0.05014850,0.01836955,0.64411009,0.17423028,1.44583608
-1.91795898,2.23887716,0.00013149,0.16605097,0.05129650,0.01890779,0.66072343,0.18064700,1.47178115
-1.91195598,2.27343279,0.00012294,0.16766564,0.05231119,0.01939899,0.67488679,0.18668104,1.49234514
-1.90595298,2.29974919,0.00011415,0.16847425,0.05320058,0.01984375,0.68658880,0.19232100,1.50765988
-1.89994997,2.31809774,0.00010527,0.16849958,0.05397383,0.02024305,0.69586326,0.19755982,1.51793076
-1.89394697,2.32885176,0.00009643,0.16777699,0.05464037,0.02059803,0.70278386,0.20239311,1.52341933
-1.88794397,2.33245884,0.00008774,0.16635236,0.05520907,0.02090974,0.70745741,0.20681727,1.52442434
-1.88194097,2.32941188,0.00007931,0.16427996,0.05568735,0.02117886,0.71001619,0.21082778,1.52126246
-1.87593797,2.32022058,0.00007123,0.16162007,0.05608053,0.02140559,0.71060970,0.21441757,1.51424996
-1.86993497,2.30538516,0.00006357,0.15843667,0.05639120,0.02158938,0.70939655,0.21757575,1.50368626
-1.86393197,2.28537401,0.00005640,0.15479521,0.05661894,0.02172895,0.70653694,0.22028684,1.48984061
-1.85792896,2.26060648,0.00004974,0.15076070,0.05676010,0.02182220,0.70218622,0.22253041,1.47294252
-1.85192596,2.23144178,0.00004363,0.14639604,0.05680797,0.02186629,0.69648996,0.22428148,1.45317642
-1.84592296,2.19817445,0.00003807,0.14176073,0.05675305,0.02185774,0.68958075,0.22551141,1.43068083
-1.83991996,2.16103645,0.00003307,0.13691003,0.05658363,0.02179264,0.68157695,0.22618939,1.40555182
-1.83391696,2.12020530,0.00002859,0.13189451,0.05628646,0.02166687,0.67258324,0.22628449,1.37785042
-1.82791396,2.07581750,0.00002463,0.12675994,0.05584765,0.02147639,0.66269300,0.22576798,1.34761319
-1.82191096,2.02798584,0.00002115,0.12154751,0.05525360,0.02121752,0.65199206,0.22461595,1.31486508
-1.81590795,1.97681915,0.00001812,0.11629438,0.05449192,0.02088726,0.64056345,0.22281198,1.27963360
-1.80990495,1.92244280,0.00001550,0.11103423,0.05355240,0.02048355,0.62849274,0.22034959,1.24196307
-1.80390195,1.86501830,0.00001324,0.10579807,0.05242781,0.02000554,0.61587331,0.21723445,1.20192790
-1.79789895,1.80476033,0.00001132,0.10061491,0.05111462,0.01945374,0.60281106,0.21348605,1.15964391
-1.79189595,1.74194991,0.00000968,0.09551244,0.04961348,0.01883019,0.58942815,0.20913873,1.11527692
-1.78589295,1.67694261,0.00000829,0.09051749,0.04792955,0.01813853,0.57586513,0.20424204,1.06904779
-1.77988994,1.61017109,0.00000711,0.08565635,0.04607259,0.01738391,0.56228145,0.19886016,1.02123376
-1.77388694,1.54214173,0.00000612,0.08095489,0.04405677,0.01657298,0.54885391,0.19307070,0.97216592
-1.76788394,1.47342553,0.00000529,0.07643837,0.04190038,0.01571368,0.53577319,0.18696262,0.92222284
-1.76188094,1.40464370,0.00000458,0.07213116,0.03962521,0.01481505,0.52323854,0.18063350,0.87182107
-1.75587794,1.33644895,0.00000398,0.06805622,0.03725595,0.01388694,0.51145092,0.17418635,0.82140280
-1.74987494,1.26950369,0.00000347,0.06423446,0.03481933,0.01293973,0.50060497,0.16772599,0.77142173
-1.74387194,1.20445636,0.00000303,0.06068404,0.03234323,0.01198402,0.49088033,0.16135532,0.72232782
-1.73786893,1.14191743,0.00000266,0.05741965,0.02985586,0.01103030,0.48243284,0.15517157,0.67455193
-1.73186593,1.08243658,0.00000233,0.05445185,0.02738484,0.01008868,0.47538629,0.14926285,0.62849126
-1.72586293,1.02648221,0.00000205,0.05178650,0.02495642,0.00916861,0.46982509,0.14370504,0.58449625
-1.71985993,0.97442469,0.00000179,0.04942433,0.02259478,0.00827862,0.46578858,0.13855930,0.54285976
-1.71385693,0.92652398,0.00000157,0.04736074,0.02032144,0.00742619,0.46326721,0.13387027,0.50380896
-1.70785393,0.88292242,0.00000137,0.04558577,0.01815484,0.00661758,0.46220101,0.12966502,0.46750029
-1.70185093,0.84364293,0.00000120,0.04408429,0.01611004,0.00585778,0.46248038,0.12595280,0.43401757
-1.69584792,0.80859244,0.00000104,0.04283646,0.01419857,0.00515044,0.46394927,0.12272561,0.40337327
-1.68984492,0.77757039,0.00000090,0.04181829,0.01242847,0.00449794,0.46641055,0.11995944,0.37551276
-1.68384192,0.75028150,0.00000078,0.04100244,0.01080434,0.00390144,0.46963333,0.11761621,0.35032100
-1.67783892,0.72635213,0.00000067,0.04035913,0.00932764,0.00336094,0.47336178,0.11564620,0.32763141
-1.67183592,0.70534904,0.00000057,0.03985707,0.00799697,0.00287547,0.47732493,0.11399079,0.30723615
-1.66583292,0.68679973,0.00000048,0.03946451,0.00680844,0.00244318,0.48124706,0.11258549,0.28889743
-1.65982991,0.67021294,0.00000041,0.03915018,0.00575611,0.00206155,0.48485785,0.11136292,0.27235904
-1.65382691,0.65509861,0.00000034,0.03888419,0.00483238,0.00172746,0.48790203,0.11025569,0.25735770
-1.64782391,0.64098612,0.00000028,0.03863885,0.00402843,0.00143746,0.49014791,0.10919910,0.24363363
-1.64182091,0.62744011,0.00000023,0.03838930,0.00333462,0.00118781,0.49139430,0.10813334,0.23093996
-1.63581791,0.61407338,0.00000019,0.03811399,0.00274086,0.00097467,0.49147581,0.10700535,0.21905065
-1.62981491,0.60055641,0.00000016,0.03779499,0.00223694,0.00079417,0.49026608,0.10577015,0.20776664
-1.62381191,0.58662336,0.00000013,0.03741816,0.00181276,0.00064257,0.48767905,0.10439160,0.19692031
-1.61780890,0.57207471,0.00000010,0.03697305,0.00145863,0.00051626,0.48366838,0.10284273,0.18637801
-1.61180590,0.55677668,0.00000008,0.03645278,0.00116536,0.00041186,0.47822518,0.10110557,0.17604091
-1.60580290,0.54065798,0.00000007,0.03585374,0.00092446,0.00032626,0.47137432,0.09917063,0.16584432
-1.59979990,0.52370423,0.00000005,0.03517515,0.00072815,0.00025663,0.46316971,0.09703603,0.15575572
-1.59379690,0.50595086,0.00000004,0.03441868,0.00056946,0.00020043,0.45368902,0.09470647,0.14577169
-1.58779390,0.48747503,0.00000003,0.03358795,0.00044218,0.00015544,0.44302810,0.09219205,0.13591418
-1.58179090,0.46838707,0.00000002,0.03268809,0.00034091,0.00011969,0.43129556,0.08950710,0.12622639
-1.57578789,0.44882231,0.00000002,0.03172533,0.00026097,0.00009152,0.41860783,0.08666907,0.11676839
-1.56978489,0.42893338,0.00000001,0.03070662,0.00019835,0.00006948,0.40508497,0.08369751,0.10761305
-1.56378189,0.40888373,0.00000001,0.02963936,0.00014968,0.00005237,0.39084733,0.08061326,0.09884222
-1.55777889,0.38884228,0.00000001,0.02853118,0.00011215,0.00003920,0.37601326,0.07743784,0.09054345
-1.55177589,0.36897963,0.00000001,0.02738980,0.00008343,0.00002913,0.36069774,0.07419304,0.08280737
-1.54577289,0.34946554,0.00000000,0.02622301,0.00006162,0.00002149,0.34501196,0.07090070,0.07572581
-1.53976988,0.33046780,0.00000000,0.02503862,0.00004519,0.00001575,0.32906362,0.06758266,0.06939056
-1.53376688,0.31215221,0.00000000,0.02384454,0.00003290,0.00001146,0.31295782,0.06426084,0.06389285
-1.52776388,0.29468331,0.00000000,0.02264887,0.00002378,0.00000827,0.29679826,0.06095740,0.05932336
-1.52176088,0.27822581,0.00000000,0.02145995,0.00001707,0.00000593,0.28068862,0.05769496,0.05577268
-1.51575788,0.26294606,0.00000000,0.02028646,0.00001216,0.00000422,0.26473371,0.05449680,0.05333210
-1.50975488,0.24901357,0.00000000,0.01913748,0.00000861,0.00000299,0.24904046,0.05138692,0.05209440
-1.50375188,0.23660206,0.00000000,0.01802252,0.00000605,0.00000210,0.23371843,0.04839018,0.05215473
-1.49774887,0.22588995,0.00000000,0.01695148,0.00000422,0.00000146,0.21887973,0.04553216,0.05361109
-1.49174587,0.21705993,0.00000000,0.01593464,0.00000292,0.00000101,0.20463845,0.04283898,0.05656449
-1.48574287,0.21029766,0.00000000,0.01498247,0.00000201,0.00000069,0.19110944,0.04033695,0.06111856
-1.47973987,0.20578937,0.00000000,0.01410556,0.00000137,0.00000047,0.17840660,0.03805216,0.06737844
-1.47373687,0.20371849,0.00000000,0.01331435,0.00000093,0.00000032,0.16664071,0.03600986,0.07544900
-1.46773387,0.20426125,0.00000000,0.01261898,0.00000063,0.00000022,0.15591694,0.03423382,0.08543222
-1.46173087,0.20758145,0.00000000,0.01202898,0.00000042,0.00000015,0.14633212,0.03274565,0.09742387
-1.45572786,0.21382447,0.00000000,0.01155305,0.00000028,0.00000010,0.13797204,0.03156404,0.11150941
-1.44972486,0.22311089,0.00000000,0.01119879,0.00000019,0.00000007,0.13090868,0.03070402,0.12775940
-1.44372186,0.23552973,0.00000000,0.01097247,0.00000014,0.00000005,0.12519779,0.03017635,0.14622431
-1.43771886,0.25113180,0.00000000,0.01087876,0.00000011,0.00000004,0.12087666,0.02998680,0.16692926
-1.43171586,0.26992324,0.00000000,0.01092053,0.00000010,0.00000003,0.11796232,0.03013575,0.18986851
-1.42571286,0.29185978,0.00000000,0.01109870,0.00000011,0.00000003,0.11645027,0.03061772,0.21500038
