energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-5.84992496,2.83063626,0.04329312,0.15066473,0.31704565,0.84787185,1.52472848,0.04316668,1.09231312
-5.84392196,2.78918387,0.04284022,0.14798088,0.31202260,0.84050760,1.49825101,0.04234501,1.08068959
-5.83791896,2.73496848,0.04213890,0.14454030,0.30507900,0.82823111,1.46608950,0.04131420,1.06345358
-5.83191596,2.66875613,0.04120210,0.14039456,0.29634303,0.81123278,1.42868255,0.04008965,1.04084600
-5.82591296,2.59154733,0.04004719,0.13560535,0.28597520,0.78978930,1.38658596,0.03868929,1.01320746
-5.81990995,2.50454764,0.03869552,0.13024309,0.27416345,0.76425637,1.34045446,0.03713320,0.98096917
-5.81390695,2.40913310,0.03717186,0.12438523,0.26111751,0.73505929,1.29102104,0.03544318,0.94464140
-5.80790395,2.30681183,0.03550378,0.11811448,0.24706271,0.70268166,1.23907475,0.03364229,0.90479990
-5.80190095,2.19918293,0.03372091,0.11151697,0.23223358,0.66765266,1.18543776,0.03175436,0.86207062
-5.79589795,2.08789435,0.03185422,0.10468036,0.21686740,0.63053323,1.13094238,0.02980350,0.81711348
-5.78989495,1.97460115,0.02993525,0.09769194,0.20119801,0.59190197,1.07640914,0.02781363,0.77060559
-5.78389195,1.86092552,0.02799530,0.09063686,0.18545011,0.55234089,1.02262644,0.02580805,0.72322465
-5.77788894,1.74842013,0.02606477,0.08359646,0.16983418,0.51242187,0.97033267,0.02380895,0.67563293
-5.77188594,1.63853580,0.02417242,0.07664680,0.15454225,0.47269401,0.92020125,0.02183708,0.62846268
-5.76588294,1.53259457,0.02234480,0.06985738,0.13974452,0.43367247,0.87282904,0.01991141,0.58230310
-5.75987994,1.43176874,0.02060573,0.06329011,0.12558701,0.39582896,0.82872842,0.01804888,0.53768944
-5.75387694,1.33706640,0.01897589,0.05699859,0.11219016,0.35958416,0.78832306,0.01626418,0.49509453
-5.74787394,1.24932330,0.01747250,0.05102756,0.09964837,0.32530223,0.75194715,0.01456964,0.45492275
-5.74187094,1.16920104,0.01610912,0.04541278,0.08803041,0.29328738,0.71984801,0.01297518,0.41750658
-5.73586793,1.09719073,0.01489554,0.04018103,0.07738064,0.26378236,0.69219134,0.01148833,0.38310557
-5.72986493,1.03362164,0.01383782,0.03535042,0.06772082,0.23696889,0.66906867,0.01011434,0.35190763
-5.72386193,0.97867353,0.01293836,0.03093094,0.05905245,0.21296965,0.65050621,0.00885628,0.32403222
-5.71785893,0.93239190,0.01219611,0.02692511,0.05135949,0.19185168,0.63647449,0.00771527,0.29953528
-5.71185593,0.89470468,0.01160680,0.02332886,0.04461132,0.17363077,0.62689790,0.00669074,0.27841535
-5.70585293,0.86543959,0.01116332,0.02013242,0.03876572,0.15827673,0.62166354,0.00578065,0.26062055
-5.69984992,0.84434093,0.01085604,0.01732134,0.03377191,0.14571911,0.62062886,0.00498179,0.24605606
-5.69384692,0.83108509,0.01067328,0.01487747,0.02957339,0.13585307,0.62362759,0.00429011,0.23459173
-5.68784392,0.82529413,0.01060176,0.01277997,0.02611065,0.12854544,0.63047374,0.00370096,0.22606943
-5.68184092,0.82654710,0.01062702,0.01100622,0.02332351,0.12364037,0.64096362,0.00320937,0.22031002
-5.67583792,0.83438886,0.01073397,0.00953271,0.02115324,0.12096488,0.65487603,0.00281032,0.21711964
-5.66983492,0.84833666,0.01090732,0.00833577,0.01954423,0.12033388,0.67197088,0.00249893,0.21629527
-5.66383192,0.86788463,0.01113201,0.00739228,0.01844534,0.12155479,0.69198671,0.00227064,0.21762951
-5.65782891,0.89250678,0.01139369,0.00668015,0.01781095,0.12443166,0.71463774,0.00212137,0.22091451
-5.65182591,0.92165894,0.01167907,0.00617880,0.01760155,0.12876894,0.73961091,0.00204759,0.22594522
-5.64582291,0.95478049,0.01197628,0.00586949,0.01778403,0.13437473,0.76656367,0.00204637,0.23252188
-5.63981991,0.99129621,0.01227509,0.00573545,0.01833171,0.14106374,0.79512308,0.00211539,0.24045206
-5.63381691,1.03061904,0.01256719,0.00576210,0.01922403,0.14865989,0.82488658,0.00225294,0.24955219
-5.62781391,1.07215395,0.01284624,0.00593698,0.02044602,0.15699864,0.85542496,0.00245780,0.25964868
-5.62181091,1.11530341,0.01310799,0.00624979,0.02198756,0.16592909,0.88628743,0.00272918,0.27057897
-5.61580790,1.15947426,0.01335022,0.00669223,0.02384251,0.17531575,0.91700906,0.00306662,0.28219224
-5.60980490,1.20408618,0.01357261,0.00725788,0.02600767,0.18504019,0.94712012,0.00346982,0.29435017
-5.60380190,1.24858127,0.01377659,0.00794200,0.02848177,0.19500235,0.97615703,0.00393855,0.30692753
-5.59779890,1.29243449,0.01396510,0.00874137,0.03126433,0.20512158,1.00367447,0.00447250,0.31981285
-5.59179590,1.33516438,0.01414228,0.00965402,0.03435474,0.21533747,1.02925784,0.00507116,0.33290901
-5.58579290,1.37634352,0.01431313,0.01067907,0.03775124,0.22561023,1.05253550,0.00573376,0.34613386
-5.57978989,1.41560821,0.01448318,0.01181652,0.04145023,0.23592087,1.07319003,0.00645921,0.35942081
-5.57378689,1.45266687,0.01465814,0.01306711,0.04544566,0.24627090,1.09096789,0.00724604,0.37271944
-5.56778389,1.48730658,0.01484354,0.01443211,0.04972873,0.25668176,1.10568697,0.00809246,0.38599602
-5.56178089,1.51939764,0.01504446,0.01591325,0.05428779,0.26719387,1.11724150,0.00899642,0.39923401
-5.55577789,1.54889580,0.01526525,0.01751266,0.05910853,0.27786533,1.12560417,0.00995568,0.41243450
-5.54977489,1.57584212,0.01550937,0.01923274,0.06417444,0.28877029,1.13082546,0.01096798,0.42561650
-5.54377189,1.60036046,0.01577923,0.02107624,0.06946748,0.29999702,1.13302999,0.01203120,0.43881716
-5.53776888,1.62265287,0.01607616,0.02304614,0.07496896,0.31164573,1.13241053,0.01314354,0.45209166
-5.53176588,1.64299294,0.01640043,0.02514575,0.08066050,0.32382608,1.12921972,0.01430371,0.46551291
-5.52576288,1.66171738,0.01675135,0.02737863,0.08652512,0.33665440,1.12376017,0.01551108,0.47917084
-5.51975988,1.67921622,0.01712736,0.02974862,0.09254820,0.35025072,1.11637336,0.01676586,0.49317115
-5.51375688,1.69592164,0.01752628,0.03225975,0.09871837,0.36473549,1.10742799,0.01806916,0.50763352
-5.50775388,1.71229594,0.01794547,0.03491615,0.10502813,0.38022603,1.09730807,0.01942304,0.52268909
-5.50175088,1.72881853,0.01838206,0.03772187,0.11147420,0.39683278,1.08640146,0.02083044,0.53847710
-5.49574787,1.74597228,0.01883316,0.04068063,0.11805746,0.41465526,1.07508896,0.02229506,0.55514070
-5.48974487,1.76422937,0.01929603,0.04379552,0.12478241,0.43377782,1.06373446,0.02382114,0.57282187
-5.48374187,1.78403661,0.01976822,0.04706864,0.13165630,0.45426538,1.05267611,0.02541309,0.59165549
-5.47773887,1.80580061,0.02024762,0.05050058,0.13868765,0.47615903,1.04221872,0.02707518,0.61176267
-5.47173587,1.82987297,0.02073255,0.05409003,0.14588453,0.49947188,1.03262742,0.02881100,0.63324362
-5.46573287,1.85653570,0.02122164,0.05783319,0.15325237,0.52418520,1.02412247,0.03062299,0.65617014
-5.45972986,1.88598753,0.02171375,0.06172335,0.16079167,0.55024508,1.01687530,0.03251189,0.68057828
-5.45372686,1.91833142,0.02220784,0.06575043,0.16849560,0.57756001,1.01100563,0.03447625,0.70646140
-5.44772386,1.95356401,0.02270275,0.06990065,0.17634762,0.60599935,1.00657969,0.03651195,0.73376422
-5.44172086,1.99156753,0.02319697,0.07415629,0.18431946,0.63539321,1.00360961,0.03861185,0.76237806
-5.43571786,2.03210501,0.02368844,0.07849570,0.19236939,0.66553375,1.00205383,0.04076546,0.79213799
-5.42971486,2.07481923,0.02417433,0.08289338,0.20044117,0.69617810,1.00181879,0.04295889,0.82282199
-5.42371186,2.11923597,0.02465083,0.08732037,0.20846357,0.72705298,1.00276181,0.04517482,0.85415256
-5.41770885,2.16477195,0.02511307,0.09174479,0.21635078,0.75786090,1.00469527,0.04739275,0.88580082
-5.41170585,2.21074743,0.02555504,0.09613256,0.22400352,0.78828791,1.00739210,0.04958936,0.91739318
-5.40570285,2.25640343,0.02596956,0.10044835,0.23131112,0.81801250,1.01059253,0.05173905,0.94852045
-5.39969985,2.30092300,0.02634846,0.10465660,0.23815426,0.84671539,1.01401203,0.05381469,0.97874901
-5.39369685,2.34345592,0.02668267,0.10872262,0.24440844,0.87408968,1.01735021,0.05578837,1.00763369
-5.38769385,2.38314578,0.02696253,0.11261370,0.24994798,0.89985087,1.02030043,0.05763233,1.03473175
-5.38169085,2.41915815,0.02717809,0.11630018,0.25465033,0.92374619,1.02255986,0.05931986,1.05961728
-5.37568784,2.45070869,0.02731948,0.11975632,0.25840055,0.94556261,1.02383939,0.06082626,1.08189529
-5.36968484,2.47708950,0.02737732,0.12296109,0.26109575,0.96513317,1.02387323,0.06212967,1.10121484
-5.36368184,2.49769273,0.02734312,0.12589859,0.26264909,0.98234108,1.02242744,0.06321178,1.11728043
-5.35767884,2.51202979,0.02720972,0.12855825,0.26299346,0.99712137,1.01930730,0.06405853,1.12986109
-5.35167584,2.51974561,0.02697162,0.13093474,0.26208427,1.00945984,1.01436286,0.06466041,1.13879676
-5.34567284,2.52062686,0.02662531,0.13302754,0.25990158,1.01938956,1.00749264,0.06501281,1.14400154
-5.33966983,2.51460417,0.02616956,0.13484029,0.25645117,1.02698485,0.99864515,0.06511592,1.14546385
-5.33366683,2.50174815,0.02560553,0.13637983,0.25176470,1.03235340,0.98781835,0.06497464,1.14324345
-5.32766383,2.48225983,0.02493688,0.13765520,0.24589893,1.03562677,0.97505713,0.06459813,1.13746570
-5.32166083,2.45645626,0.02416976,0.13867646,0.23893392,1.03695024,0.96044893,0.06399933,1.12831347
-5.31565783,2.42475249,0.02331268,0.13945356,0.23097060,1.03647240,0.94411808,0.06319423,1.11601727
-5.30965483,2.38764108,0.02237635,0.13999534,0.22212752,1.03433551,0.92621914,0.06220122,1.10084437
-5.30365183,2.34567082,0.02137340,0.14030865,0.21253724,1.03066709,0.90692983,0.06104023,1.08308753
-5.29764882,2.29942594,0.02031805,0.14039775,0.20234236,1.02557356,0.88644403,0.05973199,1.06305416
-5.29164582,2.24950714,0.01922579,0.14026410,0.19169147,1.01913624,0.86496532,0.05829734,1.04105651
-5.28564282,2.19651580,0.01811298,0.13990635,0.18073518,1.01141019,0.84270155,0.05675658,1.01740346
-5.27963982,2.14104194,0.01699646,0.13932082,0.16962239,1.00242581,0.81986068,0.05512903,0.99239439
-5.27363682,2.08365670,0.01589318,0.13850223,0.15849698,0.99219326,0.79664820,0.05343263,0.96631526
-5.26763382,2.02490923,0.01481987,0.13744475,0.14749498,0.98070930,0.77326607,0.05168377,0.93943701
-5.26163082,1.96532797,0.01379274,0.13614326,0.13674231,0.96796611,0.74991321,0.04989727,0.91201611
-5.25562781,1.90542556,0.01282718,0.13459471,0.12635313,0.95396136,0.72678725,0.04808643,0.88429711
-5.24962481,1.84570650,0.01193760,0.13279958,0.11642884,0.93870888,0.70408725,0.04626331,0.85651641
-5.24362181,1.78667656,0.01113722,0.13076318,0.10705762,0.92224899,0.68201702,0.04443893,0.82890712
-5.23761881,1.72885244,0.01043795,0.12849682,0.09831447,0.90465782,0.66078843,0.04262373,0.80170406
-5.23161581,1.67277066,0.00985034,0.12601865,0.09026180,0.88605475,0.64062436,0.04082784,0.77514842
-5.22561281,1.61899427,0.00938348,0.12335427,0.08295025,0.86660738,0.62176075,0.03906150,0.74949149
-5.21960980,1.56811638,0.00904500,0.12053671,0.07641982,0.84653359,0.60444738,0.03733528,0.72499693
-5.21360680,1.52075969,0.00884099,0.11760623,0.07070121,0.82610028,0.58894697,0.03566038,0.70194115
-5.20760380,1.47757152,0.00877603,0.11460943,0.06581713,0.80561881,0.57553249,0.03404864,0.68061158
-5.20160080,1.43921406,0.00885312,0.11159810,0.06178364,0.78543723,0.56448254,0.03251263,0.66130277
-5.19559780,1.40635009,0.00907365,0.10862765,0.05861144,0.76592965,0.55607486,0.03106544,0.64431023
-5.18959480,1.37962467,0.00943732,0.10575519,0.05630698,0.74748319,0.55057822,0.02972054,0.62992251
-5.18359180,1.35964343,0.00994213,0.10303751,0.05487339,0.73048323,0.54824284,0.02849134,0.61841154
-5.17758879,1.34694873,0.01058424,0.10052888,0.05431125,0.71529780,0.54928998,0.02739086,0.61002206
-5.17158579,1.34199470,0.01135796,0.09827884,0.05461915,0.70226168,0.55390097,0.02643116,0.60496041
-5.16558279,1.34512264,0.01225565,0.09633021,0.05579401,0.69166135,0.56220642,0.02562291,0.60338348
-5.15957979,1.35653799,0.01326771,0.09471725,0.05783121,0.68372134,0.57427598,0.02497480,0.60538835
-5.15357679,1.37629021,0.01438253,0.09346408,0.06072462,0.67859275,0.59010937,0.02449306,0.61100331
-5.14757379,1.40425682,0.01558657,0.09258362,0.06446631,0.67634453,0.60962906,0.02418103,0.62018062
-5.14157079,1.44013234,0.01686441,0.09207685,0.06904623,0.67695799,0.63267508,0.02403879,0.63279164
-5.13556778,1.48342318,0.01819891,0.09193256,0.07445174,0.68032463,0.65900239,0.02406284,0.64862458
-5.12956478,1.53344863,0.01957141,0.09212758,0.08066690,0.68624756,0.68828086,0.02424603,0.66738508
-5.12356178,1.58934841,0.02096197,0.09262750,0.08767181,0.69444634,0.72009820,0.02457744,0.68869971
-5.11755878,1.65009647,0.02234977,0.09338772,0.09544173,0.70456497,0.75396570,0.02504253,0.71212231
-5.11155578,1.71452080,0.02371340,0.09435493,0.10394615,0.71618266,0.78932676,0.02562336,0.73714304
-5.10555278,1.78132852,0.02503138,0.09546885,0.11314782,0.72882690,0.82556791,0.02629891,0.76319980
-5.09954977,1.84913556,0.02628256,0.09666425,0.12300171,0.74198827,0.86203205,0.02704560,0.78969159
-5.09354677,1.91649970,0.02744668,0.09787300,0.13345398,0.75513629,0.89803354,0.02783784,0.81599343
-5.08754377,1.98195605,0.02850477,0.09902626,0.14444104,0.76773569,0.93287450,0.02864865,0.84147223
-5.08154077,2.04405365,0.02943974,0.10005658,0.15588867,0.77926256,0.96586202,0.02945041,0.86550305
-5.07553777,2.10139197,0.03023674,0.10089995,0.16771135,0.78921961,0.99632551,0.03021558,0.88748526
-5.06953477,2.15265621,0.03088364,0.10149761,0.17981192,0.79715019,1.02363383,0.03091745,0.90685792
-5.06353177,2.19665009,0.03137134,0.10179767,0.19208144,0.80265053,1.04721140,0.03153086,0.92311409
-5.05752876,2.23232533,0.03169406,0.10175642,0.20439968,0.80537989,1.06655310,0.03203292,0.93581328
-5.05152576,2.25880682,0.03184957,0.10133935,0.21663590,0.80506832,1.08123711,0.03240357,0.94459205
-5.04552276,2.27541275,0.03183926,0.10052185,0.22865041,0.80152203,1.09093566,0.03262616,0.94917216
-5.03951976,2.28166930,0.03166818,0.09928952,0.24029653,0.79462615,1.09542310,0.03268783,0.94936619
-5.03351676,2.27731950,0.03134498,0.09763824,0.25142323,0.78434506,1.09458120,0.03257980,0.94508057
-5.02751376,2.26232613,0.03088171,0.09557384,0.26187834,0.77072042,1.08840139,0.03229756,0.93631587
-5.02151076,2.23686870,0.03029360,0.09311157,0.27151220,0.75386706,1.07698416,0.03184086,0.92316453
-5.01550775,2.20133483,0.02959869,0.09027524,0.28018166,0.73396707,1.06053531,0.03121359,0.90580623
-5.00950475,2.15630638,0.02881744,0.08709626,0.28775437,0.71126233,1.03935956,0.03042357,0.88450096
-5.00350175,2.10254087,0.02797223,0.08361242,0.29411298,0.68604589,1.01385144,0.02948220,0.85958026
-4.99749875,2.04094885,0.02708682,0.07986663,0.29915930,0.65865245,0.98448399,0.02840395,0.83143688
-4.99149575,1.97256806,0.02618581,0.07590560,0.30281794,0.62944844,0.95179555,0.02720588,0.80051327
-4.98549275,1.89853505,0.02529396,0.07177847,0.30503948,0.59882191,0.91637500,0.02590706,0.76728925
-4.97948974,1.82005535,0.02443563,0.06753552,0.30580273,0.56717254,0.87884616,0.02452790,0.73226936
-4.97348674,1.73837281,0.02363408,0.06322691,0.30511609,0.53490220,0.83985147,0.02308956,0.69597009
-4.96748374,1.65473929,0.02291092,0.05890155,0.30301783,0.50240616,0.80003584,0.02161334,0.65890759
-4.96148074,1.57038527,0.02228544,0.05460616,0.29957524,0.47006521,0.76003093,0.02012009,0.62158603
-4.95547774,1.48649247,0.02177412,0.05038435,0.29488261,0.43823896,0.72044032,0.01862972,0.58448702
-4.94947474,1.40416901,0.02139011,0.04627606,0.28905816,0.40726022,0.68182624,0.01716071,0.54806026
-4.94347174,1.32442793,0.02114282,0.04231702,0.28223999,0.37743089,0.64469800,0.01572979,0.51271578
-4.93746873,1.24816956,0.02103761,0.03853846,0.27458134,0.34901902,0.60950258,0.01435165,0.47881773
-4.93146573,1.17616816,0.02107554,0.03496702,0.26624521,0.32225740,0.57661769,0.01303876,0.44668006
-4.92546273,1.10906331,0.02125330,0.03162478,0.25739878,0.29734339,0.54634740,0.01180126,0.41656393
-4.91945973,1.04735599,0.02156325,0.02852947,0.24820784,0.27444006,0.51892040,0.01064698,0.38867704
-4.91345673,0.99140956,0.02199352,0.02569476,0.23883143,0.25367844,0.49449112,0.00958147,0.36317463
-4.90745373,0.94145536,0.02252839,0.02313072,0.22941713,0.23516078,0.47314326,0.00860818,0.34016220
-4.90145073,0.89760262,0.02314865,0.02084433,0.22009704,0.21896467,0.45489589,0.00772864,0.31969966
-4.89544772,0.85985227,0.02383217,0.01883999,0.21098471,0.20514769,0.43971155,0.00694267,0.30180675
-4.88944472,0.82811388,0.02455459,0.01712013,0.20217319,0.19375245,0.42750614,0.00624867,0.28646942
-4.88344172,0.80222490,0.02529002,0.01568579,0.19373408,0.18481171,0.41816004,0.00564388,0.27364692
-4.87743872,0.78197152,0.02601191,0.01453709,0.18571778,0.17835334,0.41152998,0.00512467,0.26327918
-4.87143572,0.76710977,0.02669384,0.01367375,0.17815466,0.17440478,0.40746109,0.00468682,0.25529422
-4.86543272,0.75738618,0.02731044,0.01309546,0.17105718,0.17299679,0.40579847,0.00432577,0.24961516
-4.85942971,0.75255670,0.02783816,0.01280212,0.16442261,0.17416617,0.40639779,0.00403684,0.24616653
-4.85342671,0.75240299,0.02825610,0.01279401,0.15823629,0.17795734,0.40913433,0.00381546,0.24487954
-4.84742371,0.75674531,0.02854663,0.01307185,0.15247511,0.18442246,0.41390995,0.00365729,0.24569611
-4.84142071,0.76545109,0.02869598,0.01363660,0.14711105,0.19362015,0.42065762,0.00355839,0.24857134
-4.83541771,0.77843888,0.02869466,0.01448930,0.14211439,0.20561265,0.42934322,0.00351527,0.25347439
-4.82941471,0.79567737,0.02853768,0.01563063,0.13745668,0.22046151,0.43996455,0.00352495,0.26038767
-4.82341171,0.81717942,0.02822467,0.01706047,0.13311307,0.23822196,0.45254749,0.00358501,0.26930445
-4.81740870,0.84299165,0.02775979,0.01877731,0.12906406,0.25893627,0.46713946,0.00369349,0.28022493
-4.81140570,0.87317987,0.02715148,0.02077767,0.12529644,0.28262617,0.48380067,0.00384893,0.29315119
-4.80540270,0.90781153,0.02641207,0.02305541,0.12180369,0.30928507,0.50259350,0.00405027,0.30808106
-4.79939970,0.94693600,0.02555725,0.02560119,0.11858555,0.33887020,0.52357067,0.00429676,0.32500161
-4.79339670,0.99056402,0.02460544,0.02840183,0.11564715,0.37129537,0.54676291,0.00458790,0.34388242
-4.78739370,1.03864763,0.02357712,0.03143994,0.11299758,0.40642472,0.57216680,0.00492334,0.36466930
-4.78139070,1.09106182,0.02249407,0.03469353,0.11064818,0.44406802,0.59973375,0.00530278,0.38727864
-4.77538769,1.14758927,0.02137865,0.03813591,0.10861065,0.48397782,0.62936050,0.00572593,0.41159314
-4.76938469,1.20790915,0.02025306,0.04173576,0.10689513,0.52584893,0.66088216,0.00619240,0.43745889
-4.76338169,1.27159083,0.01913870,0.04545731,0.10550835,0.56932029,0.69406799,0.00670171,0.46468434
-4.75737869,1.33809320,0.01805557,0.04926090,0.10445211,0.61397941,0.72862054,0.00725316,0.49304119
-4.75137569,1.40676971,0.01702182,0.05310361,0.10372195,0.65936940,0.76417813,0.00784590,0.52226720
-4.74537269,1.47687911,0.01605329,0.05694013,0.10330632,0.70499814,0.80032077,0.00847888,0.55207086
-4.73936968,1.54760138,0.01516336,0.06072379,0.10318610,0.75034953,0.83657931,0.00915080,0.58213777
-4.73336668,1.61805807,0.01436270,0.06440768,0.10333464,0.79489614,0.87244726,0.00986020,0.61213832
-4.72736368,1.68733616,0.01365932,0.06794581,0.10371812,0.83811275,0.90739502,0.01060540,0.64173624
-4.72136068,1.75451398,0.01305857,0.07129432,0.10429632,0.87949018,0.94088543,0.01138451,0.67059772
-4.71535768,1.81868799,0.01256338,0.07441259,0.10502369,0.91854862,0.97239026,0.01219541,0.69840039
-4.70935468,1.87899899,0.01217445,0.07726427,0.10585064,0.95484996,1.00140644,0.01303577,0.72484189
-4.70335168,1.93465639,0.01189057,0.07981811,0.10672499,0.98800839,1.02747159,0.01390297,0.74964740
-4.69734867,1.98495946,0.01170897,0.08204864,0.10759348,1.01769888,1.05017780,0.01479408,0.77257595
-4.69134567,2.02931453,0.01162568,0.08393660,0.10840326,1.04366308,1.06918319,0.01570580,0.79342502
-4.68534267,2.06724747,0.01163594,0.08546910,0.10910333,1.06571259,1.08422079,0.01663439,0.81203350
-4.67933967,2.09841107,0.01173460,0.08663958,0.10964589,1.08372934,1.09510427,0.01757561,0.82828282
-4.67333667,2.12258735,0.01191643,0.08744751,0.10998741,1.09766346,1.10173046,0.01852463,0.84209629
-4.66733367,2.13968500,0.01217654,0.08789791,0.11008967,1.10752875,1.10407882,0.01947601,0.85343706
-4.66133067,2.14973243,0.01251063,0.08800070,0.10992046,1.11339617,1.10220777,0.02042362,0.86230473
-4.65532766,2.15286730,0.01291529,0.08776992,0.10945419,1.11538603,1.09624862,0.02136065,0.86873106
-4.64932466,2.14932334,0.01338824,0.08722292,0.10867218,1.11365919,1.08639722,0.02227964,0.87277524
-4.64332166,2.13941548,0.01392842,0.08637950,0.10756287,1.10840804,1.07290414,0.02317248,0.87451884
-4.63731866,2.12352425,0.01453616,0.08526111,0.10612183,1.09984772,1.05606384,0.02403054,0.87406110
-4.63131566,2.10208028,0.01521315,0.08389011,0.10435157,1.08820804,1.03620348,0.02484477,0.87151461
-4.62531266,2.07554982,0.01596247,0.08228916,0.10226124,1.07372657,1.01367182,0.02560592,0.86700165
-4.61930965,2.04442171,0.01678838,0.08048071,0.09986626,1.05664298,0.98882888,0.02630469,0.86065139
-4.61330665,2.00919627,0.01769622,0.07848666,0.09718776,1.03719497,0.96203655,0.02693198,0.85259788
-4.60730365,1.97037622,0.01869204,0.07632814,0.09425198,1.01561555,0.93365048,0.02747916,0.84297883
-4.60130065,1.92845975,0.01978234,0.07402541,0.09108956,0.99213175,0.90401353,0.02793831,0.83193492
-4.59529765,1.88393525,0.02097358,0.07159793,0.08773477,0.96696438,0.87345063,0.02830249,0.81960970
-4.58929465,1.83727772,0.02227174,0.06906440,0.08422468,0.94032859,0.84226516,0.02856598,0.80614952
-4.58329165,1.78894617,0.02368176,0.06644292,0.08059829,0.91243500,0.81073664,0.02872449,0.79170354
-4.57728864,1.73938173,0.02520696,0.06375118,0.07689558,0.88349085,0.77911958,0.02877535,0.77642342
-4.57128564,1.68900596,0.02684851,0.06100658,0.07315666,0.85370105,0.74764322,0.02871761,0.76046262
-4.56528264,1.63821915,0.02860480,0.05822638,0.06942076,0.82326877,0.71651194,0.02855213,0.74397512
-4.55927964,1.58739815,0.03047095,0.05542772,0.06572542,0.79239543,0.68590616,0.02828160,0.72711365
-4.55327664,1.53689394,0.03243836,0.05262766,0.06210560,0.76128000,0.65598339,0.02791045,0.71002731
-4.54727364,1.48702856,0.03449432,0.04984309,0.05859298,0.73011751,0.62687947,0.02744479,0.69285882
-4.54127064,1.43809199,0.03662180,0.04709060,0.05521528,0.69909705,0.59870969,0.02689222,0.67574151
-4.53526763,1.39033881,0.03879942,0.04438628,0.05199572,0.66839915,0.57156991,0.02626160,0.65879635
-4.52926463,1.34398525,0.04100150,0.04174554,0.04895271,0.63819300,0.54553750,0.02556287,0.64212917
-4.52326163,1.29920694,0.04319841,0.03918283,0.04609957,0.60863358,0.52067226,0.02480671,0.62582845
-4.51725863,1.25613750,0.04535705,0.03671143,0.04344448,0.57985903,0.49701730,0.02400434,0.60996370
-4.51125563,1.21486861,0.04744157,0.03434318,0.04099064,0.55198841,0.47460001,0.02316717,0.59458490
-4.50525263,1.17545141,0.04941423,0.03208836,0.03873651,0.52512024,0.45343311,0.02230659,0.57972279
-4.49924962,1.13789957,0.05123642,0.02995551,0.03667621,0.49933162,0.43351592,0.02143374,0.56539026
-4.49324662,1.10219383,0.05286983,0.02795140,0.03480013,0.47467836,0.41483585,0.02055923,0.55158469
