energy_ev,total_up,As_p_up,As_d_up,Au_p_up,Au_d_up,S_s_up,S_p_up
-5.50775388,0.79638113,0.01497182,0.00000000,0.14612750,0.61690978,0.00303866,0.10560295
-5.50175088,0.77069149,0.01435421,0.00000000,0.13444905,0.60534656,0.00301426,0.09721068
-5.49574787,0.75208929,0.01389531,0.00000000,0.12337306,0.60002620,0.00306397,0.08929021
-5.48974487,0.74133065,0.01361097,0.00000000,0.11302880,0.60154940,0.00319396,0.08192908
-5.48374187,0.73906472,0.01351586,0.00000000,0.10352792,0.61043000,0.00341126,0.07520254
-5.47773887,0.74581453,0.01362325,0.00000000,0.09496315,0.62707722,0.00372372,0.06917264
-5.47173587,0.76196006,0.01394475,0.00000000,0.08740767,0.65177974,0.00413987,0.06388772
-5.46573287,0.78772441,0.01449010,0.00000000,0.08091505,0.68469188,0.00466885,0.05938247
-5.45972986,0.82316310,0.01526690,0.00000000,0.07551976,0.72582239,0.00532022,0.05567828
-5.45372686,0.86815704,0.01628041,0.00000000,0.07123807,0.77502642,0.00610387,0.05278404
-5.44772386,0.92240957,0.01753334,0.00000000,0.06806937,0.83200093,0.00702983,0.05069724
-5.44172086,0.98544773,0.01902567,0.00000000,0.06599782,0.89628399,0.00810816,0.04940537
-5.43571786,1.05662816,0.02075450,0.00000000,0.06499415,0.96725845,0.00934876,0.04888748
-5.42971486,1.13514783,0.02271397,0.00000000,0.06501767,1.04416001,0.01076133,0.04911597
-5.42371186,1.22005955,0.02489517,0.00000000,0.06601837,1.12609009,0.01235522,0.05005853
-5.41770885,1.31029255,0.02728618,0.00000000,0.06793905,1.21203342,0.01413946,0.05168009
-5.41170585,1.40467764,0.02987219,0.00000000,0.07071752,1.30088017,0.01612274,0.05394487
-5.40570285,1.50197685,0.03263565,0.00000000,0.07428881,1.39145253,0.01831349,0.05681851
-5.39969985,1.60091687,0.03555662,0.00000000,0.07858730,1.48253495,0.02072005,0.06027005
-5.39369685,1.70022564,0.03861315,0.00000000,0.08354893,1.57290756,0.02335081,0.06427395
-5.38769385,1.79867098,0.04178182,0.00000000,0.08911326,1.66138171,0.02621452,0.06881200
-5.38169085,1.89510021,0.04503840,0.00000000,0.09522558,1.74683659,0.02932055,0.07387503
-5.37568784,1.98847940,0.04835854,0.00000000,0.10183878,1.82825565,0.03267916,0.07946440
-5.36968484,2.07793063,0.05171864,0.00000000,0.10891520,1.90476145,0.03630184,0.08559329
-5.36368184,2.16276594,0.05509670,0.00000000,0.11642818,1.97564751,0.04020154,0.09228753
-5.35767884,2.24251617,0.05847320,0.00000000,0.12436335,2.04040574,0.04439286,0.09958608
-5.35167584,2.31695343,0.06183203,0.00000000,0.13271957,2.09874806,0.04889214,0.10754096
-5.34567284,2.38610559,0.06516120,0.00000000,0.14150942,2.15062109,0.05371739,0.11621667
-5.33966983,2.45026193,0.06845364,0.00000000,0.15075910,2.19621284,0.05888811,0.12568892
-5.33366683,2.50996892,0.07170765,0.00000000,0.16050779,2.23595069,0.06442484,0.13604277
-5.32766383,2.56601582,0.07492722,0.00000000,0.17080629,2.27049027,0.07034861,0.14737008
-5.32166083,2.61940982,0.07812210,0.00000000,0.18171489,2.30069530,0.07668011,0.15976629
-5.31565783,2.67134147,0.08130754,0.00000000,0.19330063,2.32760855,0.08343869,0.17332663
-5.30965483,2.72314077,0.08450374,0.00000000,0.20563376,2.35241492,0.09064119,0.18814171
-5.30365183,2.77622564,0.08773498,0.00000000,0.21878356,2.37639756,0.09830064,0.20429280
-5.29764882,2.83204413,0.09102844,0.00000000,0.23281367,2.40088867,0.10642478,0.22184672
-5.29164582,2.89201263,0.09441269,0.00000000,0.24777702,2.42721665,0.11501469,0.24085068
-5.28564282,2.95745224,0.09791607,0.00000000,0.26371052,2.45665172,0.12406325,0.26132710
-5.27963982,3.02952600,0.10156471,0.00000000,0.28062982,2.49035201,0.13355380,0.28326884
-5.27363682,3.10917937,0.10538062,0.00000000,0.29852431,2.52931254,0.14345894,0.30663477
-5.26763382,3.19708680,0.10937971,0.00000000,0.31735265,2.57431911,0.15373947,0.33134616
-5.26163082,3.29360661,0.11356989,0.00000000,0.33703907,2.62590922,0.16434366,0.35728387
-5.25562781,3.39874656,0.11794942,0.00000000,0.35747073,2.68434190,0.17520687,0.38428677
-5.24962481,3.51214176,0.12250548,0.00000000,0.37849630,2.74957778,0.18625147,0.41215125
-5.24362181,3.63304659,0.12721329,0.00000000,0.39992597,2.82127080,0.19738721,0.44063220
-5.23761881,3.76034125,0.13203548,0.00000000,0.42153305,2.89877190,0.20851203,0.46944541
-5.23161581,3.89255327,0.13692223,0.00000000,0.44305712,2.98114513,0.21951328,0.49827143
-5.22561281,4.02789382,0.14181177,0.00000000,0.46420883,3.06719569,0.23026936,0.52676084
-5.21960980,4.16430763,0.14663166,0.00000000,0.48467619,3.15550907,0.24065181,0.55454095
-5.21360680,4.29953515,0.15130041,0.00000000,0.50413223,3.24449992,0.25052770,0.58122369
-5.20760380,4.43118475,0.15572981,0.00000000,0.52224372,3.33246891,0.25976245,0.60641446
-5.20160080,4.55681245,0.15982756,0.00000000,0.53868075,3.41766539,0.26822278,0.62972188
-5.19559780,4.67400606,0.16350029,0.00000000,0.55312673,3.49835327,0.27577997,0.65076797
-5.18959480,4.78047079,0.16665675,0.00000000,0.56528850,3.57287769,0.28231316,0.66919852
-5.18359180,4.87411263,0.16921109,0.00000000,0.57490603,3.63972957,0.28771269,0.68469330
-5.17758879,4.95311643,0.17108607,0.00000000,0.58176142,3.69760544,0.29188333,0.69697579
-5.17158579,5.01601527,0.17221603,0.00000000,0.58568679,3.74545999,0.29474734,0.70582200
-5.16558279,5.06174837,0.17254953,0.00000000,0.58657066,3.78254907,0.29624720,0.71106809
-5.15957979,5.08970489,0.17205145,0.00000000,0.58436258,3.80846140,0.29634799,0.71261652
-5.15357679,5.09975178,0.17070463,0.00000000,0.57907583,3.82313724,0.29503917,0.71044037
-5.14757379,5.09224430,0.16851077,0.00000000,0.57078796,3.82687350,0.29233583,0.70458569
-5.14157079,5.06801853,0.16549066,0.00000000,0.55963931,3.82031465,0.28827924,0.69517180
-5.13556778,5.02836603,0.16168376,0.00000000,0.54582936,3.80442980,0.28293668,0.68238930
-5.12956478,4.97499134,0.15714703,0.00000000,0.52961121,3.78047678,0.27640048,0.66649600
-5.12356178,4.90995400,0.15195324,0.00000000,0.51128430,3.74995455,0.26878631,0.64781069
-5.11755878,4.83559709,0.14618865,0.00000000,0.49118581,3.71454579,0.26023068,0.62670511
-5.11155578,4.75446500,0.13995031,0.00000000,0.46968087,3.67605190,0.25088786,0.60359423
-5.10555278,4.66921373,0.13334308,0.00000000,0.44715218,3.63632308,0.24092603,0.57892518
-5.09954977,4.58251695,0.12647634,0.00000000,0.42398923,3.59718615,0.23052306,0.55316526
-5.09354677,4.49697162,0.11946081,0.00000000,0.40057773,3.56037307,0.21986187,0.52678937
-5.08754377,4.41500660,0.11240529,0.00000000,0.37728940,3.52745292,0.20912559,0.50026729
-5.08154077,4.33879797,0.10541375,0.00000000,0.35447263,3.49977012,0.19849267,0.47405126
-5.07553777,4.27019405,0.09858257,0.00000000,0.33244422,3.47839122,0.18813216,0.44856429
-5.06953477,4.21065303,0.09199825,0.00000000,0.31148245,3.46406244,0.17819920,0.42418947
-5.06353177,4.16119557,0.08573556,0.00000000,0.29182165,3.45717962,0.16883108,0.40126079
-5.05752876,4.12237388,0.07985618,0.00000000,0.27364843,3.45777160,0.16014378,0.38005562
-5.05152576,4.09425848,0.07440778,0.00000000,0.25709951,3.46549788,0.15222932,0.36078907
-5.04552276,4.07644291,0.06942373,0.00000000,0.24226126,3.47966037,0.14515390,0.34361045
-5.03951976,4.06806610,0.06492322,0.00000000,0.22917072,3.49922899,0.13895686,0.32860187
-5.03351676,4.06785129,0.06091182,0.00000000,0.21781814,3.52287990,0.13365059,0.31577894
-5.02751376,4.07415994,0.05738251,0.00000000,0.20815081,3.54904492,0.12922134,0.30509349
-5.02151076,4.08505840,0.05431697,0.00000000,0.20007788,3.57597025,0.12563077,0.29643826
-5.01550775,4.09839473,0.05168718,0.00000000,0.19347616,3.60178211,0.12281843,0.28965319
-5.00950475,4.11188251,0.04945726,0.00000000,0.18819647,3.62455677,0.12070476,0.28453324
-5.00350175,4.12318869,0.04758529,0.00000000,0.18407044,3.64239241,0.11919468,0.28083725
-4.99749875,4.13002172,0.04602534,0.00000000,0.18091742,3.65347979,0.11818158,0.27829770
-4.99149575,4.13021700,0.04472938,0.00000000,0.17855130,3.65616929,0.11755154,0.27663081
-4.98549275,4.12181626,0.04364914,0.00000000,0.17678713,3.64903166,0.11718756,0.27554680
-4.97948974,4.10313794,0.04273777,0.00000000,0.17544706,3.63091021,0.11697377,0.27475986
-4.97348674,4.07283615,0.04195138,0.00000000,0.17436581,3.60096261,0.11679929,0.27399754
-4.96748374,4.02994609,0.04125032,0.00000000,0.17339515,3.55869074,0.11656177,0.27300917
-4.96148074,3.97391442,0.04060017,0.00000000,0.17240758,3.50395758,0.11617038,0.27157317
-4.95547774,3.90461374,0.03997246,0.00000000,0.17129888,3.43699076,0.11554816,0.26950290
-4.94947474,3.82234094,0.03934511,0.00000000,0.16998971,3.35837273,0.11463373,0.26665104
-4.94347174,3.72779983,0.03870259,0.00000000,0.16842606,3.26901820,0.11338226,0.26291224
-4.93746873,3.62206903,0.03803579,0.00000000,0.16657880,3.17013993,0.11176573,0.25822413
-4.93146573,3.50655688,0.03734162,0.00000000,0.16444214,3.06320442,0.10977248,0.25256671
-4.92546273,3.38294530,0.03662242,0.00000000,0.16203139,2.94987936,0.10740620,0.24596017
-4.91945973,3.25312521,0.03588517,0.00000000,0.15937991,2.83197519,0.10468429,0.23846139
-4.91345673,3.11912628,0.03514056,0.00000000,0.15653555,2.71138293,0.10163589,0.23015925
-4.90745373,2.98304389,0.03440196,0.00000000,0.15355676,2.59001104,0.09829951,0.22116902
-4.90145073,2.84696631,0.03368436,0.00000000,0.15050844,2.46972346,0.09472053,0.21162620
-4.89544772,2.71290500,0.03300328,0.00000000,0.14745786,2.35228146,0.09094870,0.20167995
-4.88944472,2.58273057,0.03237378,0.00000000,0.14447069,2.23929112,0.08703562,0.19148653
-4.88344172,2.45811668,0.03180948,0.00000000,0.14160746,2.13215840,0.08303247,0.18120294
-4.87743872,2.34049395,0.03132179,0.00000000,0.13892036,2.03205328,0.07898805,0.17098108
-4.87143572,2.23101504,0.03091921,0.00000000,0.13645082,1.93988375,0.07494712,0.16096263
-4.86543272,2.13053195,0.03060689,0.00000000,0.13422759,1.85628059,0.07094918,0.15127468
-4.85942971,2.03958581,0.03038630,0.00000000,0.13226566,1.78159273,0.06702765,0.14202654
-4.85342671,1.95840907,0.03025512,0.00000000,0.13056591,1.71589319,0.06320951,0.13330741
-4.84742371,1.88693934,0.03020735,0.00000000,0.12911540,1.65899485,0.05951531,0.12518526
-4.84142071,1.82484384,0.03023357,0.00000000,0.12788843,1.61047498,0.05595950,0.11770666
-4.83541771,1.77155308,0.03032133,0.00000000,0.12684809,1.56970732,0.05255108,0.11089760
-4.82941471,1.72630185,0.03045576,0.00000000,0.12594843,1.53590020,0.04929446,0.10476514
-4.82341171,1.68817585,0.03062017,0.00000000,0.12513686,1.50813893,0.04619045,0.09929978
-4.81740870,1.65616152,0.03079686,0.00000000,0.12435687,1.48543079,0.04323731,0.09447831
-4.81140570,1.62919739,0.03096788,0.00000000,0.12355085,1.46675073,0.04043180,0.09026712
-4.80540270,1.60622448,0.03111580,0.00000000,0.12266290,1.45108619,0.03777011,0.08662558
-4.79939970,1.58623410,0.03122454,0.00000000,0.12164147,1.43747912,0.03524877,0.08350954
-4.79339670,1.56831104,0.03128001,0.00000000,0.12044172,1.42506389,0.03286527,0.08087463
-4.78739370,1.55167076,0.03127083,0.00000000,0.11902760,1.41309975,0.03061860,0.07867926
-4.78139070,1.53568915,0.03118877,0.00000000,0.11737342,1.40099656,0.02850954,0.07688733
-4.77538769,1.51992399,0.03102918,0.00000000,0.11546498,1.38833321,0.02654075,0.07547023
-4.76938469,1.50412741,0.03079122,0.00000000,0.11330010,1.37486804,0.02471675,0.07440851
-4.76338169,1.48824907,0.03047795,0.00000000,0.11088873,1.36054095,0.02304367,0.07369272
-4.75737869,1.47243011,0.03009625,0.00000000,0.10825240,1.34546754,0.02152890,0.07332376
-4.75137569,1.45698839,0.02965663,0.00000000,0.10542330,1.32992532,0.02018064,0.07331256
-4.74537269,1.44239562,0.02917281,0.00000000,0.10244281,1.31433303,0.01900742,0.07367916
-4.73936968,1.42924767,0.02866127,0.00000000,0.09935976,1.29922369,0.01801755,0.07445130
-4.73336668,1.41822920,0.02814065,0.00000000,0.09622833,1.28521293,0.01721858,0.07566257
-4.72736368,1.41007441,0.02763102,0.00000000,0.09310583,1.27296372,0.01661685,0.07735012
-4.72136068,1.40552550,0.02715319,0.00000000,0.09005037,1.26314928,0.01621700,0.07955230
-4.71535768,1.40529081,0.02672794,0.00000000,0.08711853,1.25641567,0.01602164,0.08230601
-4.70935468,1.41000437,0.02637526,0.00000000,0.08436325,1.25334584,0.01603106,0.08564417
-4.70335168,1.42018890,0.02611365,0.00000000,0.08183180,1.25442661,0.01624307,0.08959326
-4.69734867,1.43622367,0.02595944,0.00000000,0.07956425,1.26002021,0.01665297,0.09417115
-4.69134567,1.45831885,0.02592628,0.00000000,0.07759216,1.27034146,0.01725354,0.09938521
-4.68534267,1.48649743,0.02602467,0.00000000,0.07593780,1.28544179,0.01803528,0.10523094
-4.67933967,1.52058556,0.02626163,0.00000000,0.07461382,1.30520069,0.01898662,0.11169109
-4.67333667,1.56021176,0.02664052,0.00000000,0.07362340,1.32932493,0.02009431,0.11873532
-4.66733367,1.60481490,0.02716098,0.00000000,0.07296087,1.35735562,0.02134388,0.12632048
-4.66133067,1.65366070,0.02781903,0.00000000,0.07261278,1.38868261,0.02272015,0.13439146
-4.65532766,1.70586584,0.02860726,0.00000000,0.07255930,1.42256564,0.02420780,0.14288260
-4.64932466,1.76042858,0.02951513,0.00000000,0.07277602,1.45816106,0.02579197,0.15171959
-4.64332166,1.81626450,0.03052940,0.00000000,0.07323586,1.49455300,0.02745887,0.16082182
-4.63731866,1.87224552,0.03163461,0.00000000,0.07391125,1.53078738,0.02919633,0.17010495
-4.63131566,1.92724065,0.03281355,0.00000000,0.07477623,1.56590723,0.03099432,0.17948384
-4.62531266,1.98015645,0.03404790,0.00000000,0.07580854,1.59898783,0.03284540,0.18887540
-4.61930965,2.02997551,0.03531870,0.00000000,0.07699157,1.62916999,0.03474505,0.19820144
-4.61330665,2.07579130,0.03660696,0.00000000,0.07831606,1.65569014,0.03669182,0.20739141
-4.60730365,2.11683804,0.03789413,0.00000000,0.07978153,1.67790612,0.03868741,0.21638469
-4.60130065,2.15251445,0.03916256,0.00000000,0.08139734,1.69531761,0.04073651,0.22513267
-4.59529765,2.18240049,0.04039594,0.00000000,0.08318340,1.70758061,0.04284648,0.23360017
-4.58929465,2.20626694,0.04157963,0.00000000,0.08517050,1.71451566,0.04502690,0.24176644
-4.58329165,2.22407748,0.04270097,0.00000000,0.08740021,1.71610977,0.04728889,0.24962554
-4.57728864,2.23598366,0.04374948,0.00000000,0.08992449,1.71251222,0.04964436,0.25718615
-4.57128564,2.24231341,0.04471704,0.00000000,0.09280489,1.70402491,0.05210512,0.26447082
-4.56528264,2.24355372,0.04559802,0.00000000,0.09611153,1.69108775,0.05468192,0.27151466
-4.55927964,2.24032868,0.04638936,0.00000000,0.09992176,1.67426010,0.05738347,0.27836369
-4.55327664,2.23337392,0.04709057,0.00000000,0.10431865,1.65419914,0.06021552,0.28507268
-4.54727364,2.22350858,0.04770374,0.00000000,0.10938930,1.63163612,0.06318000,0.29170279
-4.54127064,2.21160606,0.04823351,0.00000000,0.11522300,1.60735146,0.06627429,0.29831906
-4.53526763,2.19856463,0.04868695,0.00000000,0.12190935,1.58214963,0.06949071,0.30498773
-4.52926463,2.18527875,0.04907349,0.00000000,0.12953616,1.55683452,0.07281619,0.31177368
-4.52326163,2.17261213,0.04940472,0.00000000,0.13818741,1.53218608,0.07623228,0.31873797
-4.51725863,2.16137314,0.04969422,0.00000000,0.14794108,1.50893874,0.07971532,0.32593557
-4.51125563,2.15229304,0.04995727,0.00000000,0.15886690,1.48776204,0.08323701,0.33341336
-4.50525263,2.14600750,0.05021055,0.00000000,0.17102410,1.46924383,0.08676514,0.34120853
-4.49924962,2.14304165,0.05047177,0.00000000,0.18445906,1.45387631,0.09026468,0.34934733
-4.49324662,2.14379873,0.05075920,0.00000000,0.19920297,1.44204498,0.09369897,0.35784416
-4.48724362,2.14855247,0.05109120,0.00000000,0.21526950,1.43402071,0.09703112,0.36670118
-4.48124062,2.15744308,0.05148563,0.00000000,0.23265249,1.42995480,0.10022546,0.37590828
-4.47523762,2.17047689,0.05195925,0.00000000,0.25132384,1.42987736,0.10324903,0.38544342
-4.46923462,2.18752943,0.05252708,0.00000000,0.27123151,1.43369861,0.10607297,0.39527342
-4.46323162,2.20835189,0.05320174,0.00000000,0.29229793,1.44121341,0.10867388,0.40535499
-4.45722861,2.23258068,0.05399283,0.00000000,0.31441871,1.45210878,0.11103484,0.41563613
-4.45122561,2.25975004,0.05490632,0.00000000,0.33746196,1.46597420,0.11314633,0.42605773
-4.44522261,2.28930720,0.05594402,0.00000000,0.36126819,1.48231477,0.11500675,0.43655536
-4.43921961,2.32063009,0.05710319,0.00000000,0.38565103,1.50056672,0.11662267,0.44706120
-4.43321661,2.35304684,0.05837623,0.00000000,0.41039863,1.52011510,0.11800877,0.45750602
-4.42721361,2.38585692,0.05975057,0.00000000,0.43527611,1.54031311,0.11918739,0.46782118
-4.42121061,2.41835312,0.06120871,0.00000000,0.46002877,1.56050263,0.12018778,0.47794049
-4.41520760,2.44984385,0.06272848,0.00000000,0.48438628,1.58003536,0.12104517,0.48780199
-4.40920460,2.47967496,0.06428348,0.00000000,0.50806765,1.59829378,0.12179943,0.49734944
-4.40320160,2.50725042,0.06584373,0.00000000,0.53078690,1.61471132,0.12249369,0.50653348
-4.39719860,2.53205090,0.06737649,0.00000000,0.55225927,1.62879099,0.12317271,0.51531251
-4.39119560,2.55364962,0.06884721,0.00000000,0.57220783,1.64012167,0.12388127,0.52365295
-4.38519260,2.57172468,0.07022066,0.00000000,0.59037015,1.64839142,0.12466245,0.53152918
-4.37918959,2.58606728,0.07146204,0.00000000,0.60650479,1.65339728,0.12555593,0.53892282
-4.37318659,2.59658536,0.07253822,0.00000000,0.62039749,1.65505102,0.12659649,0.54582155
-4.36718359,2.60330233,0.07341887,0.00000000,0.63186658,1.65338058,0.12781243,0.55221740
-4.36118059,2.60635099,0.07407752,0.00000000,0.64076749,1.64852702,0.12922433,0.55810458
-4.35517759,2.60596263,0.07449254,0.00000000,0.64699625,1.64073722,0.13084391,0.56347702
-4.34917459,2.60245188,0.07464790,0.00000000,0.65049156,1.63035234,0.13267315,0.56832562
-4.34317159,2.59619798,0.07453373,0.00000000,0.65123565,1.61779275,0.13470368,0.57263549
-4.33716858,2.58762326,0.07414662,0.00000000,0.64925372,1.60353996,0.13691642,0.57638333
-4.33116558,2.57717000,0.07348975,0.00000000,0.64461200,1.58811626,0.13928163,0.57953510
-4.32516258,2.56527674,0.07257264,0.00000000,0.63741472,1.57206316,0.14175918,0.58204424
-4.31915958,2.55235541,0.07141081,0.00000000,0.62779990,1.55591930,0.14429926,0.58385064
-4.31315658,2.53877023,0.07002510,0.00000000,0.61593447,1.54019901,0.14684339,0.58488041
-4.30715358,2.52481973,0.06844094,0.00000000,0.60200874,1.52537234,0.14932582,0.58504673
