energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.20260130,1.22631530,0.00634743,0.00000000,0.00113301,0.33647273,0.60490206,0.17858328,0.47017705,0.00000000
-3.19659830,1.20856281,0.00627732,0.00000000,0.00110554,0.33047041,0.59660381,0.17460701,0.46260374,0.00000000
-3.19059530,1.18736036,0.00618044,0.00000000,0.00107944,0.32323718,0.58605946,0.17034054,0.45411540,0.00000000
-3.18459230,1.16273446,0.00605737,0.00000000,0.00105370,0.31485177,0.57337855,0.16577920,0.44468412,0.00000000
-3.17858929,1.13485124,0.00590944,0.00000000,0.00102742,0.30542847,0.55874203,0.16093785,0.43433781,0.00000000
-3.17258629,1.10401225,0.00573874,0.00000000,0.00099989,0.29511447,0.54239754,0.15585035,0.42315893,0.00000000
-3.16658329,1.07064489,0.00554800,0.00000000,0.00097058,0.28408604,0.52465237,0.15056807,0.41128088,0.00000000
-3.16058029,1.03528806,0.00534053,0.00000000,0.00093915,0.27254398,0.50586441,0.14515780,0.39888226,0.00000000
-3.15457729,0.99857382,0.00512009,0.00000000,0.00090546,0.26070831,0.48643173,0.13969903,0.38617940,0.00000000
-3.14857429,0.96120608,0.00489080,0.00000000,0.00086956,0.24881265,0.46678109,0.13428079,0.37341752,0.00000000
-3.14257129,0.92393738,0.00465696,0.00000000,0.00083170,0.23709848,0.44735619,0.12899823,0.36086107,0.00000000
-3.13656828,0.88754489,0.00442300,0.00000000,0.00079229,0.22580952,0.42860605,0.12394911,0.34878356,0.00000000
-3.13056528,0.85280679,0.00419327,0.00000000,0.00075190,0.21518655,0.41097401,0.11923036,0.33745766,0.00000000
-3.12456228,0.82048008,0.00397199,0.00000000,0.00071122,0.20546284,0.39488800,0.11493489,0.32714569,0.00000000
-3.11855928,0.79128069,0.00376315,0.00000000,0.00067108,0.19686023,0.38075213,0.11114871,0.31809120,0.00000000
-3.11255628,0.76586668,0.00357038,0.00000000,0.00063238,0.18958623,0.36894009,0.10794862,0.31051186,0.00000000
-3.10655328,0.74482509,0.00339693,0.00000000,0.00059611,0.18383188,0.35979037,0.10540039,0.30459382,0.00000000
-3.10055028,0.72866267,0.00324562,0.00000000,0.00056330,0.17977053,0.35360332,0.10355758,0.30048795,0.00000000
-3.09454727,0.71780047,0.00311880,0.00000000,0.00053501,0.17755742,0.35063987,0.10246097,0.29830780,0.00000000
-3.08854427,0.71257237,0.00301837,0.00000000,0.00051236,0.17732985,0.35112175,0.10213853,0.29812927,0.00000000
-3.08254127,0.71322678,0.00294573,0.00000000,0.00049643,0.17920783,0.35523286,0.10260603,0.29999205,0.00000000
-3.07653827,0.71993121,0.00290190,0.00000000,0.00048832,0.18329493,0.36312127,0.10386796,0.30390228,0.00000000
-3.07053527,0.73277882,0.00288746,0.00000000,0.00048912,0.18967912,0.37490162,0.10591891,0.30983647,0.00000000
-3.06453227,0.75179618,0.00290262,0.00000000,0.00049987,0.19843337,0.39065716,0.10874509,0.31774611,0.00000000
-3.05852926,0.77695139,0.00294732,0.00000000,0.00052157,0.20961581,0.41044129,0.11232599,0.32756267,0.00000000
-3.05252626,0.80816172,0.00302115,0.00000000,0.00055516,0.22326918,0.43427799,0.11663599,0.33920277,0.00000000
-3.04652326,0.84530011,0.00312352,0.00000000,0.00060151,0.23941954,0.46216100,0.12164581,0.35257283,0.00000000
-3.04052026,0.88819986,0.00325359,0.00000000,0.00066137,0.25807423,0.49405147,0.12732378,0.36757331,0.00000000
-3.03451726,0.93665724,0.00341034,0.00000000,0.00073536,0.27921888,0.52987414,0.13363667,0.38410199,0.00000000
-3.02851426,0.99043175,0.00359261,0.00000000,0.00082395,0.30281386,0.56951208,0.14055036,0.40205625,0.00000000
-3.02251126,1.04924426,0.00379906,0.00000000,0.00092745,0.32879010,0.61280042,0.14802992,0.42133442,0.00000000
-3.01650825,1.11277327,0.00402819,0.00000000,0.00104590,0.35704476,0.65951929,0.15603952,0.44183593,0.00000000
-3.01050525,1.18064976,0.00427836,0.00000000,0.00117916,0.38743687,0.70938678,0.16454197,0.46346072,0.00000000
-3.00450225,1.25245162,0.00454777,0.00000000,0.00132678,0.41978348,0.76205243,0.17349807,0.48610791,0.00000000
-2.99849925,1.32769821,0.00483445,0.00000000,0.00148804,0.45385659,0.81709192,0.18286581,0.50967410,0.00000000
-2.99249625,1.40584617,0.00513629,0.00000000,0.00166190,0.48938130,0.87400390,0.19259965,0.53405155,0.00000000
-2.98649325,1.48628726,0.00545100,0.00000000,0.00184701,0.52603550,0.93220943,0.20264985,0.55912664,0.00000000
-2.98049025,1.56834909,0.00577616,0.00000000,0.00204172,0.56345139,0.99105470,0.21296202,0.58477883,0.00000000
-2.97448724,1.65129928,0.00610923,0.00000000,0.00224409,0.60121906,1.04981745,0.22347700,0.61088050,0.00000000
-2.96848424,1.73435354,0.00644758,0.00000000,0.00245191,0.63889213,1.10771722,0.23413109,0.63729761,0.00000000
-2.96248124,1.81668755,0.00678853,0.00000000,0.00266271,0.67599552,1.16392959,0.24485674,0.66389163,0.00000000
-2.95647824,1.89745275,0.00712940,0.00000000,0.00287390,0.71203507,1.21760397,0.25558351,0.69052230,0.00000000
-2.95047524,1.97579521,0.00746755,0.00000000,0.00308273,0.74650887,1.26788446,0.26623950,0.71705144,0.00000000
-2.94447224,2.05087691,0.00780045,0.00000000,0.00328643,0.77891971,1.31393317,0.27675301,0.74334729,0.00000000
-2.93846923,2.12189846,0.00812572,0.00000000,0.00348223,0.80878834,1.35495482,0.28705433,0.76928926,0.00000000
-2.93246623,2.18812189,0.00844120,0.00000000,0.00366749,0.83566686,1.39022180,0.29707770,0.79477254,0.00000000
-2.92646323,2.24889244,0.00874498,0.00000000,0.00383975,0.85915172,1.41909825,0.30676305,0.81971223,0.00000000
-2.92046023,2.30365790,0.00903540,0.00000000,0.00399680,0.87889571,1.44106224,0.31605761,0.84404659,0.00000000
-2.91445723,2.35198457,0.00931112,0.00000000,0.00413675,0.89461850,1.45572479,0.32491720,0.86773901,0.00000000
-2.90845423,2.39356883,0.00957111,0.00000000,0.00425808,0.90611513,1.46284479,0.33330710,0.89077845,0.00000000
-2.90245123,2.42824367,0.00981459,0.00000000,0.00435969,0.91326231,1.46233916,0.34120247,0.91317825,0.00000000
-2.89644822,2.45598004,0.01004109,0.00000000,0.00444090,0.91602208,1.45428760,0.34858826,0.93497321,0.00000000
-2.89044522,2.47688292,0.01025035,0.00000000,0.00450147,0.91444290,1.43893188,0.35545874,0.95621519,0.00000000
-2.88444222,2.49118272,0.01044229,0.00000000,0.00454162,0.90865822,1.41666958,0.36181664,0.97696748,0.00000000
-2.87843922,2.49922263,0.01061700,0.00000000,0.00456193,0.89888259,1.38804279,0.36767203,0.99729841,0.00000000
-2.87243622,2.50144302,0.01077467,0.00000000,0.00456336,0.88540567,1.35372230,0.37304107,1.01727468,0.00000000
-2.86643322,2.49836412,0.01091556,0.00000000,0.00454721,0.86858452,1.31448815,0.37794476,1.03695506,0.00000000
-2.86043022,2.49056810,0.01103997,0.00000000,0.00451499,0.84883452,1.27120754,0.38240792,1.05638512,0.00000000
-2.85442721,2.47868191,0.01114823,0.00000000,0.00446841,0.82661929,1.22481111,0.38645837,1.07559346,0.00000000
-2.84842421,2.46336195,0.01124070,0.00000000,0.00440932,0.80244023,1.17626872,0.39012661,1.09459002,0.00000000
-2.84242121,2.44528138,0.01131781,0.00000000,0.00433962,0.77682579,1.12656577,0.39344590,1.11336677,0.00000000
-2.83641821,2.42512068,0.01138006,0.00000000,0.00426122,0.75032094,1.07668079,0.39645279,1.13190094,0.00000000
-2.83041521,2.40356162,0.01142812,0.00000000,0.00417596,0.72347703,1.02756532,0.39918816,1.15016078,0.00000000
-2.82441221,2.38128449,0.01146282,0.00000000,0.00408564,0.69684221,0.98012625,0.40169853,1.16811351,0.00000000
-2.81840920,2.35896815,0.01148527,0.00000000,0.00399192,0.67095237,0.93521126,0.40403761,1.18573508,0.00000000
-2.81240620,2.33729187,0.01149693,0.00000000,0.00389635,0.64632279,0.89359714,0.40626779,1.20302093,0.00000000
-2.80640320,2.31693820,0.01149962,0.00000000,0.00380035,0.62344022,0.85598117,0.40846149,1.21999704,0.00000000
-2.80040020,2.29859531,0.01149558,0.00000000,0.00370520,0.60275559,0.82297493,0.41070202,1.23673022,0.00000000
-2.79439720,2.28295791,0.01148753,0.00000000,0.00361207,0.58467690,0.79510048,0.41308383,1.25333683,0.00000000
-2.78839420,2.27072532,0.01147859,0.00000000,0.00352200,0.56956261,0.77278818,0.41571195,1.26998880,0.00000000
-2.78239120,2.26259582,0.01147232,0.00000000,0.00343595,0.55771517,0.75637564,0.41870030,1.28691635,0.00000000
-2.77638819,2.25925667,0.01147262,0.00000000,0.00335478,0.54937485,0.74610754,0.42216914,1.30440651,0.00000000
-2.77038519,2.26136928,0.01148363,0.00000000,0.00327926,0.54471404,0.74213559,0.42624127,1.32279729,0.00000000
-2.76438219,2.26954987,0.01150962,0.00000000,0.00321008,0.54383192,0.74451862,0.43103733,1.34246719,0.00000000
-2.75837919,2.28434589,0.01155482,0.00000000,0.00314783,0.54675000,0.75322245,0.43667016,1.36382023,0.00000000
-2.75237619,2.30620931,0.01162325,0.00000000,0.00309300,0.55340857,0.76811963,0.44323858,1.38726713,0.00000000
-2.74637319,2.33546813,0.01171856,0.00000000,0.00304597,0.56366449,0.78898914,0.45082082,1.41320318,0.00000000
-2.74037019,2.37229755,0.01184379,0.00000000,0.00300694,0.57729063,0.81551635,0.45946797,1.44198412,0.00000000
-2.73436718,2.41669286,0.01200123,0.00000000,0.00297597,0.59397717,0.84729355,0.46919787,1.47390098,0.00000000
-2.72836418,2.46844579,0.01219226,0.00000000,0.00295291,0.61333515,0.88382160,0.47998969,1.50915562,0.00000000
-2.72236118,2.52712630,0.01241716,0.00000000,0.00293741,0.63490231,0.92451299,0.49177982,1.54783801,0.00000000
-2.71635818,2.59207149,0.01267506,0.00000000,0.00292886,0.65815146,0.96869695,0.50445919,1.58990707,0.00000000
-2.71035518,2.66238295,0.01296382,0.00000000,0.00292645,0.68250125,1.01562676,0.51787238,1.63517601,0.00000000
-2.70435218,2.73693373,0.01328008,0.00000000,0.00292910,0.70732924,1.06448969,0.53181881,1.68330360,0.00000000
-2.69834917,2.81438531,0.01361924,0.00000000,0.00293552,0.73198698,1.11441960,0.54605589,1.73379188,0.00000000
-2.69234617,2.89321455,0.01397556,0.00000000,0.00294423,0.75581668,1.16451208,0.56030431,1.78599103,0.00000000
-2.68634317,2.97175018,0.01434233,0.00000000,0.00295360,0.77816894,1.21384203,0.57425525,1.83911143,0.00000000
-2.68034017,3.04821752,0.01471199,0.00000000,0.00296187,0.79842097,1.26148313,0.58757928,1.89224268,0.00000000
-2.67433717,3.12078994,0.01507639,0.00000000,0.00296725,0.81599455,1.30652869,0.59993666,1.94437893,0.00000000
-2.66833417,3.18764501,0.01542704,0.00000000,0.00296793,0.83037308,1.34811317,0.61098852,1.99444953,0.00000000
-2.66233117,3.24702291,0.01575536,0.00000000,0.00296220,0.84111696,1.38543345,0.62040853,2.04135380,0.00000000
-2.65632816,3.29728466,0.01605298,0.00000000,0.00294850,0.84787669,1.41776918,0.62789458,2.08399827,0.00000000
-2.65032516,3.33696753,0.01631198,0.00000000,0.00292543,0.85040309,1.44450116,0.63317973,2.12133491,0.00000000
-2.64432216,3.36483516,0.01652521,0.00000000,0.00289188,0.84855421,1.46512706,0.63604227,2.15239845,0.00000000
-2.63831916,3.37992015,0.01668646,0.00000000,0.00284703,0.84229858,1.47927373,0.63631406,2.17634126,0.00000000
-2.63231616,3.38155723,0.01679073,0.00000000,0.00279039,0.83171475,1.48670551,0.63388708,2.19246415,0.00000000
-2.62631316,3.36940549,0.01683432,0.00000000,0.00272182,0.81698698,1.48732830,0.62871770,2.20024170,0.00000000
-2.62031016,3.34345885,0.01681500,0.00000000,0.00264153,0.79839746,1.48118894,0.62082860,2.19934117,0.00000000
-2.61430715,3.30404427,0.01673202,0.00000000,0.00255006,0.77631531,1.46847029,0.61030814,2.18963400,0.00000000
-2.60830415,3.25180810,0.01658615,0.00000000,0.00244829,0.75118281,1.44948187,0.59730747,2.17119979,0.00000000
-2.60230115,3.18769112,0.01637962,0.00000000,0.00233737,0.72349965,1.42464687,0.58203518,2.14432242,0.00000000
-2.59629815,3.11289371,0.01611599,0.00000000,0.00221867,0.69380563,1.39448584,0.56475014,2.10947893,0.00000000
-2.59029515,3.02883279,0.01580006,0.00000000,0.00209375,0.66266275,1.35959797,0.54575256,2.06732155,0.00000000
-2.58429215,2.93709240,0.01543764,0.00000000,0.00196430,0.63063726,1.32064077,0.52537382,2.01865412,0.00000000
-2.57828914,2.83937041,0.01503537,0.00000000,0.00183204,0.59828251,1.27830894,0.50396561,1.96440380,0.00000000
-2.57228614,2.73742336,0.01460044,0.00000000,0.00169873,0.56612304,1.23331345,0.48188857,1.90558965,0.00000000
-2.56628314,2.63301191,0.01414040,0.00000000,0.00156602,0.53464064,1.18636152,0.45950122,1.84328937,0.00000000
-2.56028014,2.52784900,0.01366290,0.00000000,0.00143552,0.50426263,1.13813827,0.43714939,1.77860568,0.00000000
-2.55427714,2.42355258,0.01317543,0.00000000,0.00130864,0.47535284,1.08929074,0.41515663,1.71263375,0.00000000
-2.54827414,2.32160451,0.01268511,0.00000000,0.00118663,0.44820520,1.04041462,0.39381590,1.64643078,0.00000000
-2.54227114,2.22331692,0.01219851,0.00000000,0.00107054,0.42304036,0.99204404,0.37338280,1.58098904,0.00000000
-2.53626813,2.12980670,0.01172146,0.00000000,0.00096121,0.40000482,0.94464463,0.35407058,1.51721284,0.00000000
-2.53026513,2.04197870,0.01125896,0.00000000,0.00085924,0.37917276,0.89860962,0.33604680,1.45590037,0.00000000
-2.52426213,1.96051740,0.01081502,0.00000000,0.00076502,0.36055014,0.85425903,0.31943196,1.39773045,0.00000000
-2.51825913,1.88588688,0.01039269,0.00000000,0.00067876,0.34408066,0.81184148,0.30429974,1.34325434,0.00000000
-2.51225613,1.81833813,0.00999398,0.00000000,0.00060045,0.32965338,0.77153825,0.29067886,1.29289242,0.00000000
-2.50625313,1.75792287,0.00961992,0.00000000,0.00052993,0.31711146,0.73346906,0.27855631,1.24693537,0.00000000
-2.50025013,1.70451264,0.00927060,0.00000000,0.00046692,0.30626162,0.69769920,0.26788175,1.20554919,0.00000000
-2.49424712,1.65782177,0.00894526,0.00000000,0.00041100,0.29688397,0.66424723,0.25857277,1.16878344,0.00000000
-2.48824412,1.61743292,0.00864242,0.00000000,0.00036168,0.28874182,0.63309298,0.25052073,1.13658197,0.00000000
-2.48224112,1.58282389,0.00835996,0.00000000,0.00031843,0.28159101,0.60418525,0.24359689,1.10879531,0.00000000
-2.47623812,1.55339437,0.00809534,0.00000000,0.00028065,0.27518872,0.57744889,0.23765861,1.08519399,0.00000000
-2.47023512,1.52849161,0.00784565,0.00000000,0.00024778,0.26930126,0.55279100,0.23255535,1.06548218,0.00000000
-2.46423212,1.50743409,0.00760784,0.00000000,0.00021922,0.26371083,0.53010606,0.22813421,1.04931095,0.00000000
-2.45822911,1.48953253,0.00737880,0.00000000,0.00019443,0.25822107,0.50927985,0.22424491,1.03629087,0.00000000
-2.45222611,1.47410780,0.00715554,0.00000000,0.00017289,0.25266129,0.49019229,0.22074413,1.02600347,0.00000000
-2.44622311,1.46050558,0.00693526,0.00000000,0.00015413,0.24688951,0.47271922,0.21749892,1.01801157,0.00000000
-2.44022011,1.44810774,0.00671547,0.00000000,0.00013771,0.24079414,0.45673338,0.21438952,1.01186834,0.00000000
-2.43421711,1.43634074,0.00649407,0.00000000,0.00012329,0.23429457,0.44210474,0.21131115,1.00712517,0.00000000
-2.42821411,1.42468139,0.00626939,0.00000000,0.00011052,0.22734069,0.42870053,0.20817524,1.00333864,0.00000000
-2.42221111,1.41266045,0.00604023,0.00000000,0.00009916,0.21991138,0.41638514,0.20490995,1.00007666,0.00000000
-2.41620810,1.39986472,0.00580586,0.00000000,0.00008896,0.21201242,0.40502025,0.20146003,0.99692420,0.00000000
-2.41020510,1.38593805,0.00556605,0.00000000,0.00007977,0.20367360,0.39446528,0.19778637,0.99348875,0.00000000
-2.40420210,1.37058185,0.00532099,0.00000000,0.00007143,0.19494554,0.38457842,0.19386514,0.98940575,0.00000000
-2.39819910,1.35355557,0.00507130,0.00000000,0.00006383,0.18589620,0.37521831,0.18968674,0.98434419,0.00000000
-2.39219610,1.33467741,0.00481797,0.00000000,0.00005688,0.17660727,0.36624625,0.18525456,0.97801231,0.00000000
-2.38619310,1.31382540,0.00456226,0.00000000,0.00005054,0.16717059,0.35752917,0.18058386,0.97016353,0.00000000
-2.38019010,1.29093898,0.00430570,0.00000000,0.00004474,0.15768471,0.34894297,0.17570047,0.96060228,0.00000000
-2.37418709,1.26602090,0.00404998,0.00000000,0.00003945,0.14825176,0.34037618,0.17063979,0.94918969,0.00000000
-2.36818409,1.23913908,0.00379691,0.00000000,0.00003464,0.13897450,0.33173376,0.16544566,0.93584865,0.00000000
-2.36218109,1.21042837,0.00354833,0.00000000,0.00003031,0.12995386,0.32294070,0.16016949,0.92056805,0.00000000
-2.35617809,1.18009139,0.00330611,0.00000000,0.00002643,0.12128674,0.31394530,0.15486934,0.90340570,0.00000000
-2.35017509,1.14839847,0.00307204,0.00000000,0.00002299,0.11306428,0.30472177,0.14960909,0.88448967,0.00000000
-2.34417209,1.11568581,0.00284780,0.00000000,0.00001999,0.10537039,0.29527212,0.14445761,0.86401763,0.00000000
-2.33816908,1.08235200,0.00263498,0.00000000,0.00001743,0.09828066,0.28562707,0.13948781,0.84225411,0.00000000
-2.33216608,1.04885222,0.00243497,0.00000000,0.00001530,0.09186155,0.27584587,0.13477573,0.81952539,0.00000000
-2.32616308,1.01569040,0.00224903,0.00000000,0.00001362,0.08616979,0.26601523,0.13039941,0.79621222,0.00000000
-2.32016008,0.98340913,0.00207819,0.00000000,0.00001240,0.08125199,0.25624707,0.12643773,0.77274028,0.00000000
-2.31415708,0.95257768,0.00192332,0.00000000,0.00001166,0.07714437,0.24667546,0.12296907,0.74956889,0.00000000
-2.30815408,0.92377854,0.00178510,0.00000000,0.00001144,0.07387270,0.23745283,0.12006996,0.72717815,0.00000000
-2.30215108,0.89759274,0.00166401,0.00000000,0.00001178,0.07145222,0.22874554,0.11781364,0.70605526,0.00000000
-2.29614807,0.87458490,0.00156038,0.00000000,0.00001277,0.06988773,0.22072919,0.11626861,0.68668027,0.00000000
-2.29014507,0.85528839,0.00147434,0.00000000,0.00001447,0.06917376,0.21358374,0.11549728,0.66951222,0.00000000
-2.28414207,0.84019135,0.00140593,0.00000000,0.00001700,0.06929478,0.20748886,0.11555474,0.65497598,0.00000000
-2.27813907,0.82972424,0.00135502,0.00000000,0.00002048,0.07022560,0.20261941,0.11648770,0.64345057,0.00000000
-2.27213607,0.82424943,0.00132138,0.00000000,0.00002506,0.07193182,0.19914153,0.11833365,0.63525925,0.00000000
-2.26613307,0.82405315,0.00130470,0.00000000,0.00003094,0.07437043,0.19720924,0.12112035,0.63066197,0.00000000
-2.26013007,0.82934022,0.00130459,0.00000000,0.00003830,0.07749059,0.19696163,0.12486557,0.62985023,0.00000000
-2.25412706,0.84023156,0.00132062,0.00000000,0.00004738,0.08123454,0.19852072,0.12957707,0.63294453,0.00000000
-2.24812406,0.85676424,0.00135230,0.00000000,0.00005845,0.08553861,0.20198994,0.13525293,0.63999434,0.00000000
-2.24212106,0.87889410,0.00139914,0.00000000,0.00007177,0.09033445,0.20745301,0.14188195,0.65098032,0.00000000
-2.23611806,0.90650023,0.00146065,0.00000000,0.00008763,0.09555025,0.21497325,0.14944427,0.66581860,0.00000000
-2.23011506,0.93939091,0.00153632,0.00000000,0.00010635,0.10111208,0.22459313,0.15791201,0.68436650,0.00000000
-2.22411206,0.97731042,0.00162567,0.00000000,0.00012822,0.10694521,0.23633384,0.16724982,0.70642931,0.00000000
-2.21810905,1.01994607,0.00172822,0.00000000,0.00015354,0.11297536,0.25019486,0.17741534,0.73176765,0.00000000
-2.21210605,1.06693490,0.00184348,0.00000000,0.00018260,0.11912988,0.26615339,0.18835940,0.76010476,0.00000000
-2.20610305,1.11786956,0.00197096,0.00000000,0.00021563,0.12533871,0.28416346,0.20002599,0.79113346,0.00000000
-2.20010005,1.17230305,0.00211014,0.00000000,0.00025285,0.13153521,0.30415490,0.21235192,0.82452223,0.00000000
-2.19409705,1.22975203,0.00226046,0.00000000,0.00029439,0.13765668,0.32603208,0.22526616,0.85992034,0.00000000
-2.18809405,1.28969893,0.00242127,0.00000000,0.00034032,0.14364465,0.34967249,0.23868899,0.89696182,0.00000000
-2.18209105,1.35159274,0.00259182,0.00000000,0.00039062,0.14944496,0.37492539,0.25253086,0.93526825,0.00000000
-2.17608804,1.41484911,0.00277124,0.00000000,0.00044515,0.15500754,0.40161066,0.26669137,0.97445065,0.00000000
-2.17008504,1.47885007,0.00295846,0.00000000,0.00050367,0.16028605,0.42951802,0.28105813,1.01411056,0.00000000
-2.16408204,1.54294397,0.00315224,0.00000000,0.00056582,0.16523741,0.45840694,0.29550605,1.05384075,0.00000000
-2.15807904,1.60644643,0.00335114,0.00000000,0.00063111,0.16982117,0.48800727,0.30989683,1.09322583,0.00000000
-2.15207604,1.66864259,0.00355345,0.00000000,0.00069890,0.17399904,0.51802097,0.32407919,1.13184319,0.00000000
-2.14607304,1.72879148,0.00375728,0.00000000,0.00076844,0.17773435,0.54812485,0.33788963,1.16926465,0.00000000
-2.14007004,1.78613274,0.00396048,0.00000000,0.00083887,0.18099178,0.57797458,0.35115405,1.20505895,0.00000000
-2.13406703,1.83989578,0.00416070,0.00000000,0.00090922,0.18373722,0.60720979,0.36369018,1.23879539,0.00000000
-2.12806403,1.88931171,0.00435544,0.00000000,0.00097842,0.18593788,0.63546022,0.37531081,1.27004861,0.00000000
-2.12206103,1.93362734,0.00454204,0.00000000,0.00104537,0.18756271,0.66235289,0.38582777,1.29840452,0.00000000
-2.11605803,1.97212128,0.00471779,0.00000000,0.00110893,0.18858300,0.68751977,0.39505658,1.32346705,0.00000000
-2.11005503,2.00412108,0.00487996,0.00000000,0.00116794,0.18897323,0.71060599,0.40282152,1.34486569,0.00000000
-2.10405203,2.02902095,0.00502589,0.00000000,0.00122131,0.18871206,0.73127791,0.40896095,1.36226315,0.00000000
-2.09804902,2.04629899,0.00515304,0.00000000,0.00126799,0.18778343,0.74923110,0.41333262,1.37536307,0.00000000
-2.09204602,2.05553310,0.00525910,0.00000000,0.00130706,0.18617769,0.76419751,0.41581866,1.38391704,0.00000000
-2.08604302,2.05641465,0.00534202,0.00000000,0.00133770,0.18389262,0.77595176,0.41633009,1.38773082,0.00000000
-2.08004002,2.04875929,0.00540011,0.00000000,0.00135928,0.18093430,0.78431629,0.41481048,1.38666924,0.00000000
-2.07403702,2.03251410,0.00543206,0.00000000,0.00137134,0.17731783,0.78916500,0.41123863,1.38065953,0.00000000
-2.06803402,2.00776072,0.00543703,0.00000000,0.00137362,0.17306763,0.79042550,0.40563009,1.36969304,0.00000000
-2.06203102,1.97471446,0.00541461,0.00000000,0.00136607,0.16821749,0.78807971,0.39803746,1.35382522,0.00000000
-2.05602801,1.93371911,0.00536491,0.00000000,0.00134886,0.16281031,0.78216306,0.38854934,1.33317388,0.00000000
-2.05002501,1.88523799,0.00528850,0.00000000,0.00132235,0.15689736,0.77276219,0.37728811,1.30791593,0.00000000
-2.04402201,1.82984159,0.00518639,0.00000000,0.00128709,0.15053738,0.76001156,0.36440654,1.27828287,0.00000000
-2.03801901,1.76819241,0.00506004,0.00000000,0.00124383,0.14379526,0.74408897,0.35008340,1.24455518,0.00000000
-2.03201601,1.70102779,0.00491129,0.00000000,0.00119342,0.13674061,0.72521034,0.33451835,1.20705606,0.00000000
-2.02601301,1.62914144,0.00474230,0.00000000,0.00113688,0.12944611,0.70362400,0.31792627,1.16614464,0.00000000
-2.02001001,1.55336458,0.00455549,0.00000000,0.00107528,0.12198586,0.67960465,0.30053134,1.12220918,0.00000000
-2.01400700,1.47454726,0.00435347,0.00000000,0.00100975,0.11443367,0.65344737,0.28256104,1.07566021,0.00000000
-2.00800400,1.39354075,0.00413900,0.00000000,0.00094143,0.10686148,0.62546160,0.26424050,1.02692403,0.00000000
-2.00200100,1.31118130,0.00391487,0.00000000,0.00087146,0.09933793,0.59596548,0.24578713,0.97643654,0.00000000
-1.99599800,1.22827584,0.00368389,0.00000000,0.00080093,0.09192705,0.56528053,0.22740598,0.92463753,0.00000000
-1.98999500,1.14558987,0.00344880,0.00000000,0.00073084,0.08468728,0.53372673,0.20928581,0.87196536,0.00000000
-1.98399200,1.06383755,0.00321220,0.00000000,0.00066212,0.07767068,0.50161808,0.19159604,0.81885216,0.00000000
-1.97798899,0.98367415,0.00297655,0.00000000,0.00059558,0.07092241,0.46925856,0.17448444,0.76571925,0.00000000
-1.97198599,0.90569058,0.00274411,0.00000000,0.00053189,0.06448042,0.43693865,0.15807590,0.71297301,0.00000000
-1.96598299,0.83040999,0.00251691,0.00000000,0.00047162,0.05837547,0.40493212,0.14247182,0.66100089,0.00000000
-1.95997999,0.75828609,0.00229671,0.00000000,0.00041519,0.05263123,0.37349337,0.12775036,0.61016770,0.00000000
-1.95397699,0.68970288,0.00208506,0.00000000,0.00036290,0.04726461,0.34285504,0.11396735,0.56081210,0.00000000
-1.94797399,0.62497571,0.00188319,0.00000000,0.00031492,0.04228622,0.31322614,0.10115766,0.51324327,0.00000000
-1.94197099,0.56435313,0.00169212,0.00000000,0.00027134,0.03770092,0.28479040,0.08933700,0.46773795,0.00000000
-1.93596798,0.50801961,0.00151259,0.00000000,0.00023211,0.03350839,0.25770517,0.07850407,0.42453766,0.00000000
-1.92996498,0.45609858,0.00134511,0.00000000,0.00019714,0.02970380,0.23210060,0.06864281,0.38384654,0.00000000
-1.92396198,0.40865597,0.00118997,0.00000000,0.00016624,0.02627837,0.20807936,0.05972473,0.34582949,0.00000000
-1.91795898,0.36570385,0.00104726,0.00000000,0.00013918,0.02322004,0.18571671,0.05171127,0.31061106,0.00000000
-1.91195598,0.32720427,0.00091687,0.00000000,0.00011569,0.02051397,0.16506104,0.04455597,0.27827488,0.00000000
-1.90595298,0.29307308,0.00079856,0.00000000,0.00009548,0.01814308,0.14613485,0.03820660,0.24886385,0.00000000
-1.89994997,0.26318389,0.00069193,0.00000000,0.00007823,0.01608854,0.12893613,0.03260705,0.22238101,0.00000000
-1.89394697,0.23737193,0.00059649,0.00000000,0.00006364,0.01433009,0.11344013,0.02769896,0.19879110,0.00000000
-1.88794397,0.21543804,0.00051164,0.00000000,0.00005141,0.01284648,0.09960146,0.02342318,0.17802285,0.00000000
-1.88194097,0.19715263,0.00043672,0.00000000,0.00004122,0.01161570,0.08735641,0.01972103,0.15997184,0.00000000
-1.87593797,0.18225968,0.00037104,0.00000000,0.00003282,0.01061530,0.07662559,0.01653523,0.14450384,0.00000000
-1.86993497,0.17048087,0.00031384,0.00000000,0.00002595,0.00982257,0.06731656,0.01381075,0.13145867,0.00000000
-1.86393197,0.16151975,0.00026440,0.00000000,0.00002036,0.00921475,0.05932663,0.01149538,0.12065436,0.00000000
-1.85792896,0.15506599,0.00022196,0.00000000,0.00001587,0.00876925,0.05254557,0.00954016,0.11189148,0.00000000
-1.85192596,0.15079982,0.00018579,0.00000000,0.00001228,0.00846378,0.04685828,0.00789971,0.10495763,0.00000000
-1.84592296,0.14839642,0.00015520,0.00000000,0.00000943,0.00827654,0.04214729,0.00653230,0.09963198,0.00000000
-1.83991996,0.14753055,0.00012951,0.00000000,0.00000719,0.00818639,0.03829512,0.00540001,0.09568969,0.00000000
