energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-3.07653827,4.05198041,0.15403492,0.80410098,0.00226243,0.06446759,0.52500103,3.49133053,0.00903522,0.13255400
-3.07053527,4.13625281,0.15871201,0.83849861,0.00246479,0.06604212,0.53909105,3.53429471,0.00913130,0.13577150
-3.06453227,4.22216178,0.16331213,0.87240034,0.00269187,0.06746873,0.55286053,3.57995820,0.00923101,0.13882087
-3.05852926,4.30929255,0.16778988,0.90553894,0.00294391,0.06873684,0.56619837,3.62826402,0.00933517,0.14171334
-3.05252626,4.39715833,0.17209692,0.93765714,0.00322052,0.06983916,0.57899383,3.67906378,0.00944413,0.14446373
-3.04652326,4.48519475,0.17618264,0.96850975,0.00352062,0.07077173,0.59113808,3.73210750,0.00955776,0.14708887
-3.04052026,4.57275907,0.17999495,0.99786561,0.00384241,0.07153380,0.60252589,3.78703893,0.00967540,0.14960589
-3.03451726,4.65913491,0.18348137,1.02550956,0.00418327,0.07212770,0.61305768,3.84339694,0.00979586,0.15203052
-3.02851426,4.74354262,0.18659017,1.05124452,0.00453979,0.07255855,0.62264172,3.90062316,0.00991744,0.15437551
-3.02251126,4.82515526,0.18927167,1.07489381,0.00490777,0.07283393,0.63119646,3.95807567,0.01003802,0.15664921
-3.01650825,4.90311950,0.19147960,1.09630373,0.00528233,0.07296351,0.63865279,4.01504791,0.01015512,0.15885453
-3.01050525,4.97658041,0.19317246,1.11534634,0.00565791,0.07295862,0.64495614,4.07079188,0.01026602,0.16098817
-3.00450225,5.04470893,0.19431481,1.13192249,0.00602845,0.07283188,0.65006828,4.12454412,0.01036784,0.16304036
-2.99849925,5.10673038,0.19487849,1.14596481,0.00638755,0.07259674,0.65396858,4.17555301,0.01045773,0.16499496
-2.99249625,5.16195239,0.19484360,1.15744062,0.00672860,0.07226711,0.65665481,4.22310570,0.01053296,0.16683008
-2.98649325,5.20979059,0.19419936,1.16635438,0.00704497,0.07185703,0.65814322,4.26655318,0.01059107,0.16851905
-2.98049025,5.24979049,0.19294460,1.17274959,0.00733028,0.07138036,0.65846789,4.30533192,0.01062995,0.17003171
-2.97448724,5.28164442,0.19108808,1.17670981,0.00757851,0.07085051,0.65767952,4.33898113,0.01064800,0.17133609
-2.96848424,5.30520230,0.18864844,1.17835854,0.00778428,0.07028028,0.65584350,4.36715475,0.01064414,0.17240013
-2.96248124,5.32047602,0.18565390,1.17785793,0.00794298,0.06968165,0.65303757,4.38962767,0.01061794,0.17319363
-2.95647824,5.32763694,0.18214165,1.17540604,0.00805096,0.06906570,0.64934901,4.40629640,0.01056956,0.17369002
-2.95047524,5.32700718,0.17815705,1.17123272,0.00810562,0.06844247,0.64487180,4.41717433,0.01049981,0.17386815
-2.94447224,5.31904498,0.17375256,1.16559421,0.00810557,0.06782097,0.63970369,4.42238254,0.01041011,0.17371380
-2.93846923,5.30432560,0.16898653,1.15876642,0.00805061,0.06720902,0.63394356,4.42213694,0.01030239,0.17322089
-2.93246623,5.28351872,0.16392189,1.15103733,0.00794177,0.06661332,0.62768910,4.41673311,0.01017906,0.17239241
-2.92646323,5.25736383,0.15862474,1.14269869,0.00778131,0.06603930,0.62103511,4.40652993,0.01004287,0.17124092
-2.92046023,5.22664533,0.15316295,1.13403742,0.00757256,0.06549117,0.61407236,4.39193338,0.00989683,0.16978867
-2.91445723,5.19216828,0.14760480,1.12532704,0.00731990,0.06497186,0.60688713,4.37338138,0.00974406,0.16806732
-2.90845423,5.15473654,0.14201764,1.11681968,0.00702855,0.06448302,0.59956143,4.35133086,0.00958771,0.16611732
-2.90245123,5.11513376,0.13646673,1.10873879,0.00670442,0.06402501,0.59217380,4.32624725,0.00943078,0.16398696
-2.89644822,5.07410830,0.13101416,1.10127317,0.00635395,0.06359698,0.58480047,4.29859713,0.00927607,0.16173111
-2.89044522,5.03236203,0.12571791,1.09457238,0.00598389,0.06319692,0.57751682,4.26884362,0.00912609,0.15940973
-2.88444222,4.99054311,0.12063113,1.08874378,0.00560109,0.06282177,0.57039892,4.23744441,0.00898296,0.15708629
-2.87843922,4.94924240,0.11580152,1.08385131,0.00521238,0.06246757,0.56352476,4.20485173,0.00884837,0.15482602
-2.87243622,4.90899271,0.11127084,1.07991595,0.00482435,0.06212967,0.55697518,4.17151362,0.00872356,0.15269412
-2.86643322,4.87027016,0.10707465,1.07691785,0.00444319,0.06180288,0.55083408,4.13787538,0.00860932,0.15075399
-2.86043022,4.83349666,0.10324208,1.07479986,0.00407463,0.06148178,0.54518799,4.10438060,0.00850603,0.14906550
-2.85442721,4.79904258,0.09979575,1.07347218,0.00372377,0.06116089,0.54012463,4.07147073,0.00841362,0.14768341
-2.84842421,4.76722876,0.09675183,1.07281804,0.00339508,0.06083492,0.53573073,4.03958271,0.00833171,0.14665579
-2.84242121,4.73832725,0.09412005,1.07269980,0.00309231,0.06049898,0.53208890,4.00914404,0.00825961,0.14602274
-2.83641821,4.71256021,0.09190394,1.07296543,0.00281849,0.06014872,0.52927390,3.98056537,0.00819643,0.14581522
-2.83041521,4.69009704,0.09010102,1.07345485,0.00257597,0.05978041,0.52734831,3.95423056,0.00814108,0.14605408
-2.82441221,4.67104967,0.08870305,1.07400610,0.00236641,0.05939108,0.52635810,3.93048466,0.00809242,0.14674944
-2.81840920,4.65546663,0.08769639,1.07446087,0.00219083,0.05897839,0.52632813,3.90962068,0.00804925,0.14790015
-2.81240620,4.64332642,0.08706236,1.07466956,0.00204968,0.05854067,0.52725812,3.89186565,0.00801039,0.14949371
-2.80640320,4.63453111,0.08677767,1.07449545,0.00194289,0.05807674,0.52911931,3.87736739,0.00797472,0.15150636
-2.80040020,4.62890100,0.08681492,1.07381831,0.00186992,0.05758578,0.53185214,3.86618260,0.00794121,0.15390359
-2.79439720,4.62617118,0.08714317,1.07253706,0.00182984,0.05706717,0.53536510,3.85826765,0.00790892,0.15664080
-2.78839420,4.62599092,0.08772847,1.07057192,0.00182137,0.05652032,0.53953512,3.85347248,0.00787703,0.15966446
-2.78239120,4.62792625,0.08853462,1.06786585,0.00184293,0.05594455,0.54420928,3.85153860,0.00784486,0.16291339
-2.77638819,4.63146622,0.08952381,1.06438535,0.00189267,0.05533894,0.54920819,3.85210130,0.00781184,0.16632035
-2.77038519,4.63603271,0.09065737,1.06012090,0.00196853,0.05470229,0.55433062,3.85469615,0.00777752,0.16981386
-2.76438219,4.64099357,0.09189654,1.05508668,0.00206824,0.05403315,0.55935934,3.85876965,0.00774157,0.17332012
-2.75837919,4.64567851,0.09320320,1.04931997,0.00218934,0.05332986,0.56406794,3.86369339,0.00770377,0.17676498
-2.75237619,4.64939681,0.09454057,1.04287993,0.00232922,0.05259067,0.56822808,3.86878099,0.00766400,0.18007600
-2.74637319,4.65145594,0.09587388,1.03584583,0.00248509,0.05181394,0.57161713,3.87330690,0.00762226,0.18318435
-2.74037019,4.65117995,0.09717096,1.02831466,0.00265404,0.05099835,0.57402545,3.87652602,0.00757867,0.18602654
-2.73436718,4.64792660,0.09840264,1.02039815,0.00283299,0.05014312,0.57526323,3.87769326,0.00753343,0.18854596
-2.72836418,4.64110230,0.09954317,1.01221906,0.00301878,0.04924826,0.57516644,3.87608196,0.00748687,0.19069416
-2.72236118,4.63017404,0.10057034,1.00390692,0.00320814,0.04831479,0.57360158,3.87100050,0.00743943,0.19243166
-2.71635818,4.61467797,0.10146563,0.99559310,0.00339774,0.04734491,0.57046917,3.86180661,0.00739164,0.19372856
-2.71035518,4.59422433,0.10221403,0.98740563,0.00358421,0.04634212,0.56570573,3.84791893,0.00734411,0.19456468
-2.70435218,4.56849900,0.10280395,0.97946363,0.00376422,0.04531132,0.55928434,3.82882590,0.00729755,0.19492937
-2.69834917,4.53726208,0.10322681,0.97187188,0.00393451,0.04425877,0.55121378,3.80409209,0.00725270,0.19482106
-2.69234617,4.50034417,0.10347670,0.96471571,0.00409197,0.04319204,0.54153651,3.77336236,0.00721034,0.19424645
-2.68634317,4.45764126,0.10354992,0.95805640,0.00423368,0.04211987,0.53032548,3.73636421,0.00717126,0.19321959
-2.68034017,4.40910909,0.10344453,0.95192773,0.00435700,0.04105199,0.51768027,3.69290910,0.00713621,0.19176080
-2.67433717,4.35475807,0.10315988,0.94633360,0.00445965,0.03999887,0.50372269,3.64289301,0.00710587,0.18989554
-2.66833417,4.29464927,0.10269624,0.94124721,0.00453977,0.03897153,0.48859208,3.58629685,0.00708084,0.18765332
-2.66233117,4.22889242,0.10205445,0.93661196,0.00459597,0.03798124,0.47244067,3.52318698,0.00706161,0.18506665
-2.65632816,4.15764597,0.10123571,0.93234397,0.00462742,0.03703928,0.45542917,3.45371600,0.00704851,0.18217015
-2.65032516,4.08111948,0.10024144,0.92833635,0.00463390,0.03615677,0.43772268,3.37812374,0.00704173,0.17899986
-2.64432216,3.99957790,0.09907329,0.92446506,0.00461577,0.03534445,0.41948722,3.29673822,0.00704132,0.17559267
-2.63831916,3.91334738,0.09773324,0.92059598,0.00457408,0.03461255,0.40088673,3.20997629,0.00704716,0.17198597
-2.63231616,3.82282167,0.09622384,0.91659299,0.00451050,0.03397071,0.38208075,3.11834328,0.00705900,0.16821746
-2.62631316,3.72846837,0.09454843,0.91232642,0.00442734,0.03342790,0.36322256,3.02243134,0.00707648,0.16432511
-2.62031016,3.63083386,0.09271156,0.90768163,0.00432752,0.03299241,0.34445793,2.92291577,0.00709915,0.16034718
-2.61430715,3.53054612,0.09071933,0.90256691,0.00421448,0.03267184,0.32592415,2.82054901,0.00712652,0.15632236
-2.60830415,3.42831437,0.08857974,0.89692048,0.00409216,0.03247312,0.30774947,2.71615185,0.00715807,0.15228980
-2.60230115,3.32492515,0.08630313,0.89071594,0.00396487,0.03240249,0.29005262,2.61060187,0.00719331,0.14828925
-2.59629815,3.22123412,0.08390235,0.88396586,0.00383725,0.03246551,0.27294260,2.50481906,0.00723182,0.14436096
-2.59029515,3.11815375,0.08139307,0.87672333,0.00371412,0.03266703,0.25651832,2.39974898,0.00727327,0.14054560
-2.58429215,3.01663705,0.07879384,0.86908122,0.00360037,0.03301105,0.24086842,2.29634389,0.00731746,0.13688397
-2.57828914,2.91765773,0.07612611,0.86116928,0.00350088,0.03350072,0.22607090,2.19554265,0.00736432,0.13341662
-2.57228614,2.82218786,0.07341412,0.85314912,0.00342036,0.03413808,0.21219284,2.09825002,0.00741395,0.13018332
-2.56628314,2.73117386,0.07068463,0.84520751,0.00336326,0.03492395,0.19929000,2.00531641,0.00746662,0.12722246
-2.56028014,2.64551210,0.06796666,0.83754824,0.00333365,0.03585772,0.18740656,1.91751891,0.00752279,0.12457031
-2.55427714,2.56602534,0.06529098,0.83038317,0.00333514,0.03693711,0.17657479,1.83554451,0.00758304,0.12226035
-2.54827414,2.49344117,0.06268965,0.82392288,0.00337073,0.03815801,0.16681500,1.75997619,0.00764814,0.12032245
-2.54227114,2.42837366,0.06019542,0.81836760,0.00344280,0.03951424,0.15813549,1.69128260,0.00771899,0.11878229
-2.53626813,2.37130898,0.05784115,0.81389877,0.00355299,0.04099749,0.15053286,1.62981157,0.00779658,0.11766064
-2.53026513,2.32259575,0.05565914,0.81067188,0.00370218,0.04259713,0.14399242,1.57578776,0.00788202,0.11697294
-2.52426213,2.28244046,0.05368055,0.80881084,0.00389046,0.04430031,0.13848890,1.52931428,0.00797646,0.11672894
-2.51825913,2.25090785,0.05193474,0.80840409,0.00411707,0.04609192,0.13398734,1.49037804,0.00808110,0.11693245
-2.51225613,2.22792613,0.05044872,0.80950267,0.00438048,0.04795478,0.13044425,1.45885830,0.00819712,0.11758133
-2.50625313,2.21329637,0.04924662,0.81212018,0.00467833,0.04986988,0.12780880,1.43453774,0.00832567,0.11866757
-2.50025013,2.20670524,0.04834917,0.81623449,0.00500754,0.05181661,0.12602421,1.41711529,0.00846784,0.12017751
-2.49424712,2.20774011,0.04777328,0.82179089,0.00536433,0.05377320,0.12502909,1.40621980,0.00862457,0.12209215
-2.48824412,2.21590540,0.04753169,0.82870642,0.00574429,0.05571705,0.12475878,1.40142385,0.00879664,0.12438754
-2.48224112,2.23063915,0.04763261,0.83687492,0.00614250,0.05762524,0.12514659,1.40225674,0.00898460,0.12703520
-2.47623812,2.25132871,0.04807948,0.84617243,0.00655360,0.05947496,0.12612485,1.40821604,0.00918874,0.13000255
-2.47023512,2.27732476,0.04887080,0.85646241,0.00697193,0.06124391,0.12762574,1.41877733,0.00940899,0.13325331
-2.46423212,2.30795288,0.04999994,0.86760063,0.00739159,0.06291081,0.12958195,1.43340162,0.00964488,0.13674785
-2.45822911,2.34252252,0.05145514,0.87943920,0.00780661,0.06445570,0.13192703,1.45154046,0.00989548,0.14044349
-2.45222611,2.38033303,0.05321944,0.89182977,0.00821105,0.06586033,0.13459553,1.47263888,0.01015937,0.14429474
-2.44622311,2.42067710,0.05527085,0.90462558,0.00859908,0.06710836,0.13752296,1.49613641,0.01043456,0.14825354
-2.44022011,2.46284203,0.05758245,0.91768261,0.00896513,0.06818562,0.14064556,1.52146674,0.01071850,0.15226939
-2.43421711,2.50610945,0.06012269,0.93085974,0.00930395,0.06908020,0.14389999,1.54805660,0.01100804,0.15628958
-2.42821411,2.54975437,0.06285578,0.94401827,0.00961072,0.06978255,0.14722302,1.57532456,0.01129948,0.16025941
-2.42221111,2.59304444,0.06574214,0.95702087,0.00988109,0.07028546,0.15055127,1.60268045,0.01158857,0.16412251
-2.41620810,2.63524025,0.06873900,0.96973052,0.01011129,0.07058406,0.15382108,1.62952606,0.01187059,0.16782123
-2.41020510,2.67559749,0.07180113,0.98200941,0.01029813,0.07067571,0.15696858,1.65525766,0.01214045,0.17129724
-2.40420210,2.71337169,0.07488160,0.99371837,0.01043904,0.07055996,0.15993005,1.67927078,0.01239278,0.17449224
-2.39819910,2.74782570,0.07793270,1.00471688,0.01053215,0.07023840,0.16264248,1.70096732,0.01262210,0.17734881
-2.39219610,2.77824038,0.08090688,1.01486386,0.01057622,0.06971454,0.16504459,1.71976517,0.01282293,0.17981150
-2.38619310,2.80392810,0.08375781,1.02401941,0.01057072,0.06899369,0.16707793,1.73511000,0.01299002,0.18182798
-2.38019010,2.82424880,0.08644134,1.03204743,0.01051579,0.06808288,0.16868846,1.74648878,0.01311845,0.18335031
-2.37418709,2.83862794,0.08891657,1.03881908,0.01041224,0.06699067,0.16982815,1.75344452,0.01320383,0.18433629
-2.36818409,2.84657551,0.09114682,1.04421694,0.01026154,0.06572708,0.17045681,1.75559148,0.01324250,0.18475076
-2.36218109,2.84770512,0.09310051,1.04813969,0.01006579,0.06430346,0.17054391,1.75263000,0.01323160,0.18456692
-2.35617809,2.84175215,0.09475199,1.05050701,0.00982771,0.06273238,0.17007032,1.74436020,0.01316923,0.18376739
-2.35017509,2.82859001,0.09608215,1.05126448,0.00955059,0.06102747,0.16902990,1.73069373,0.01305454,0.18234526
-2.34417209,2.80824347,0.09707900,1.05038813,0.00923825,0.05920335,0.16743085,1.71166286,0.01288781,0.18030475
-2.33816908,2.78089828,0.09773793,1.04788846,0.00889501,0.05727544,0.16529661,1.68742639,0.01267041,0.17766166
-2.33216608,2.74690659,0.09806190,1.04381362,0.00852563,0.05525982,0.16266645,1.65827197,0.01240487,0.17444355
-2.32616308,2.70678759,0.09806140,1.03825152,0.00813525,0.05317314,0.15959551,1.62461461,0.01209480,0.17068952
-2.32016008,2.66122329,0.09775420,1.03133078,0.00772930,0.05103240,0.15615430,1.58699140,0.01174481,0.16644971
-2.31415708,2.61104952,0.09716492,1.02322033,0.00731350,0.04885483,0.15242779,1.54605257,0.01136047,0.16178449
-2.30815408,2.55724233,0.09632450,1.01412773,0.00689369,0.04665776,0.14851389,1.50254929,0.01094813,0.15676336
-2.30215108,2.50090032,0.09526940,1.00429607,0.00647583,0.04445850,0.14452153,1.45731858,0.01051485,0.15146359
-2.29614807,2.44322342,0.09404075,0.99399960,0.00606588,0.04227418,0.14056832,1.41126595,0.01006822,0.14596870
-2.29014507,2.38548880,0.09268334,0.98353830,0.00566972,0.04012170,0.13677785,1.36534645,0.00961626,0.14036669
-2.28414207,2.32902476,0.09124455,0.97323134,0.00529309,0.03801760,0.13327677,1.32054456,0.00916724,0.13474830
-2.27813907,2.27518320,0.08977317,0.96340980,0.00494148,0.03597802,0.13019165,1.27785376,0.00872955,0.12920509
-2.27213607,2.22531155,0.08831823,0.95440890,0.00462011,0.03401862,0.12764588,1.23825618,0.00831161,0.12382756
-2.26613307,2.18072486,0.08692780,0.94655991,0.00433381,0.03215450,0.12575640,1.20270289,0.00792169,0.11870336
-2.26013007,2.14267863,0.08564774,0.94018204,0.00408698,0.03040021,0.12463074,1.17209521,0.00756779,0.11391550
-2.25412706,2.11234308,0.08452063,0.93557469,0.00388353,0.02876960,0.12436411,1.14726739,0.00725760,0.10954071
-2.24812406,2.09077927,0.08358462,0.93301021,0.00372683,0.02727581,0.12503675,1.12897089,0.00699830,0.10564796
-2.24212106,2.07891767,0.08287248,0.93272751,0.00361966,0.02593118,0.12671172,1.11786045,0.00679652,0.10229712
-2.23611806,2.07753941,0.08241079,0.93492669,0.00356413,0.02474713,0.12943297,1.11448205,0.00665821,0.09953783
-2.23011506,2.08726066,0.08221919,0.93976495,0.00356172,0.02373405,0.13322389,1.11926290,0.00658854,0.09740860
-2.22411206,2.10852031,0.08230990,0.94735384,0.00361314,0.02290120,0.13808633,1.13250346,0.00659181,0.09593614
-2.21810905,2.14157129,0.08268745,0.95775798,0.00371837,0.02225654,0.14400016,1.15437164,0.00667137,0.09513488
-2.21210605,2.18647558,0.08334856,0.97099519,0.00387658,0.02180663,0.15092329,1.18489912,0.00682950,0.09500684
-2.20610305,2.24310301,0.08428232,0.98703809,0.00408613,0.02155649,0.15879230,1.22398003,0.00706733,0.09554171
-2.20010005,2.31113400,0.08547059,1.00581690,0.00434456,0.02150945,0.16752357,1.27137190,0.00738479,0.09671717
-2.19409705,2.39006606,0.08688860,1.02722335,0.00464853,0.02166710,0.17701493,1.32669898,0.00778052,0.09849956
-2.18809405,2.47922397,0.08850583,1.05111543,0.00499386,0.02202921,0.18714777,1.38945807,0.00825186,0.10084476
-2.18209105,2.57777340,0.09028702,1.07732271,0.00537556,0.02259366,0.19778965,1.45902671,0.00879480,0.10369929
-2.17608804,2.68473774,0.09219338,1.10565186,0.00578784,0.02335647,0.20879722,1.53467383,0.00940400,0.10700166
-2.17008504,2.79901756,0.09418390,1.13589211,0.00622415,0.02431183,0.22001953,1.61557263,0.01007283,0.11068396
-2.16408204,2.91941228,0.09621674,1.16782036,0.00667730,0.02545218,0.23130144,1.70081563,0.01079346,0.11467346
-2.15807904,3.04464349,0.09825059,1.20120556,0.00713956,0.02676827,0.24248728,1.78943146,0.01155695,0.11889450
-2.15207604,3.17337924,0.10024606,1.23581234,0.00760276,0.02824937,0.25342445,1.88040319,0.01235337,0.12327028
-2.14607304,3.30425858,0.10216692,1.27140343,0.00805846,0.02988333,0.26396696,1.97268769,0.01317200,0.12772471
-2.14007004,3.43591570,0.10398116,1.30774114,0.00849811,0.03165678,0.27397873,2.06523551,0.01400154,0.13218420
-2.13406703,3.56700314,0.10566191,1.34458765,0.00891326,0.03355531,0.28333665,2.15701080,0.01483029,0.13657931
-2.12806403,3.69621321,0.10718807,1.38170437,0.00929574,0.03556358,0.29193322,2.24701065,0.01564643,0.14084625
-2.12206103,3.82229745,0.10854468,1.41885048,0.00963786,0.03766546,0.29967861,2.33428331,0.01643825,0.14492813
-2.11605803,3.94408347,0.10972301,1.45578095,0.00993262,0.03984419,0.30650237,2.41794486,0.01719440,0.14877593
-2.11005503,4.06048918,0.11072038,1.49224443,0.01017388,0.04208246,0.31235430,2.49719371,0.01790415,0.15234927
-2.10405203,4.17053409,0.11153970,1.52798125,0.01035656,0.04436249,0.31720495,2.57132272,0.01855760,0.15561672
-2.09804902,4.27334791,0.11218873,1.56272202,0.01047673,0.04666613,0.32104524,2.63972863,0.01914589,0.15855595
-2.09204602,4.36817647,0.11267925,1.59618715,0.01053178,0.04897490,0.32388570,2.70191855,0.01966141,0.16115346
-2.08604302,4.45438541,0.11302598,1.62808752,0.01052045,0.05127009,0.32575504,2.75751365,0.02009792,0.16340411
-2.08004002,4.53146172,0.11324544,1.65812675,0.01044284,0.05353281,0.32669819,2.80625004,0.02045066,0.16531034
-2.07403702,4.59901385,0.11335483,1.68600497,0.01030045,0.05574412,0.32677408,2.84797695,0.02071643,0.16688129
-2.06803402,4.65677045,0.11337094,1.71142420,0.01009608,0.05788518,0.32605294,2.88265269,0.02089364,0.16813167
-2.06203102,4.70457833,0.11330908,1.73409536,0.00983375,0.05993740,0.32461349,2.91033847,0.02098228,0.16908062
-2.05602801,4.74239984,0.11318227,1.75374650,0.00951854,0.06188269,0.32254004,2.93119062,0.02098389,0.16975055
-2.05002501,4.77030984,0.11300058,1.77013202,0.00915647,0.06370373,0.31991956,2.94545160,0.02090148,0.17016593
-2.04402201,4.78849241,0.11277067,1.78304243,0.00875424,0.06538428,0.31683891,2.95344005,0.02073943,0.17035229
-2.03801901,4.79723737,0.11249561,1.79231420,0.00831909,0.06690960,0.31338228,2.95554035,0.02050337,0.17033525
-2.03201601,4.79693640,0.11217496,1.79783901,0.00785856,0.06826680,0.30962897,2.95219199,0.02020002,0.17013979
-2.02601301,4.78807867,0.11180502,1.79957207,0.00738026,0.06944531,0.30565151,2.94387895,0.01983706,0.16978963
-2.02001001,4.77124579,0.11137940,1.79753876,0.00689173,0.07043732,0.30151428,2.93111936,0.01942293,0.16930689
-2.01400700,4.74710576,0.11088964,1.79183944,0.00640019,0.07123819,0.29727251,2.91445554,0.01896670,0.16871188
-2.00800400,4.71640578,0.11032606,1.78265169,0.00591243,0.07184686,0.29297186,2.89444453,0.01847787,0.16802311
-2.00200100,4.67996363,0.10967869,1.77023016,0.00543465,0.07226620,0.28864838,2.87164915,0.01796625,0.16725742
-1.99599800,4.63865749,0.10893813,1.75490358,0.00497239,0.07250330,0.28432893,2.84662962,0.01744180,0.16643025
-1.98999500,4.59341417,0.10809655,1.73706911,0.00453043,0.07256965,0.28003204,2.81993561,0.01691450,0.16555598
-1.98399200,4.54519566,0.10714843,1.71718425,0.00411277,0.07248122,0.27576902,2.79209886,0.01639421,0.16464829
-1.97798899,4.49498419,0.10609132,1.69575633,0.00372262,0.07225844,0.27154530,2.76362618,0.01589060,0.16372048
-1.97198599,4.44376599,0.10492636,1.67333028,0.00336244,0.07192600,0.26736204,2.73499278,0.01541305,0.16278584
-1.96598299,4.39251387,0.10365861,1.65047483,0.00303393,0.07151259,0.26321763,2.70663609,0.01497054,0.16185778
-1.95997999,4.34216928,0.10229721,1.62776782,0.00273816,0.07105042,0.25910930,2.67894987,0.01457163,0.16094994
-1.95397699,4.29362394,0.10085526,1.60578106,0.00247557,0.07057468,0.25503454,2.65227874,0.01422437,0.16007614
-1.94797399,4.24770181,0.09934954,1.58506537,0.00224611,0.07012286,0.25099237,2.62691323,0.01393626,0.15925017
-1.94197099,4.20514174,0.09779997,1.56613608,0.00204930,0.06973394,0.24698425,2.60308538,0.01371420,0.15848546
-1.93596798,4.16658143,0.09622898,1.54945977,0.00188429,0.06944752,0.24301485,2.58096514,0.01356444,0.15779464
-1.92996498,4.13254326,0.09466063,1.53544243,0.00174999,0.06930291,0.23909231,2.56065764,0.01349253,0.15718898
-1.92396198,4.10342255,0.09311977,1.52441951,0.00164512,0.06933817,0.23522826,2.54220162,0.01350330,0.15667780
-1.91795898,4.07947881,0.09163104,1.51664813,0.00156824,0.06958913,0.23143746,2.52556914,0.01360076,0.15626791
-1.91195598,4.06083037,0.09021795,1.51230176,0.00151788,0.07008853,0.22773719,2.51066687,0.01378809,0.15596303
-1.90595298,4.04745297,0.08890203,1.51146738,0.00149253,0.07086513,0.22414633,2.49733908,0.01406756,0.15576337
-1.89994997,4.03918253,0.08770201,1.51414537,0.00149068,0.07194296,0.22068431,2.48537253,0.01444051,0.15566528
-1.89394697,4.03572231,0.08663323,1.52025207,0.00151089,0.07334075,0.21736997,2.47450324,0.01490730,0.15566120
-1.88794397,4.03665453,0.08570724,1.52962490,0.00155177,0.07507140,0.21422038,2.46442526,0.01546726,0.15573967
-1.88194097,4.04145633,0.08493153,1.54203000,0.00161205,0.07714173,0.21124971,2.45480131,0.01611867,0.15588570
-1.87593797,4.04951969,0.08430957,1.55717194,0.00169052,0.07955231,0.20846834,2.44527506,0.01685876,0.15608127
-1.86993497,4.06017479,0.08384103,1.57470550,0.00178614,0.08229758,0.20588212,2.43548485,0.01768371,0.15630614
-1.86393197,4.07271603,0.08352219,1.59424863,0.00189794,0.08536602,0.20349193,2.42507824,0.01858868,0.15653874
-1.85792896,4.08642984,0.08334661,1.61539660,0.00202514,0.08874055,0.20129355,2.41372718,0.01956783,0.15675730
-1.85192596,4.10062304,0.08330580,1.63773626,0.00216709,0.09239910,0.19927790,2.40114297,0.02061440,0.15694100
-1.84592296,4.11465054,0.08339015,1.66086024,0.00232329,0.09631516,0.19743149,2.38709037,0.02172079,0.15707112
-1.83991996,4.12794111,0.08358971,1.68438005,0.00249341,0.10045855,0.19573729,2.37140047,0.02287862,0.15713222
-1.83391696,4.14001989,0.08389513,1.70793773,0.00267729,0.10479608,0.19417573,2.35398123,0.02407882,0.15711308
-1.82791396,4.15052632,0.08429838,1.73121535,0.00287495,0.10929234,0.19272590,2.33482550,0.02531178,0.15700754
-1.82191096,4.15922654,0.08479340,1.75394182,0.00308656,0.11391032,0.19136681,2.31401569,0.02656739,0.15681495
-1.81590795,4.16601936,0.08537654,1.77589671,0.00331246,0.11861207,0.19007870,2.29172484,0.02783518,0.15654047
-1.80990495,4.17093522,0.08604683,1.79691085,0.00355311,0.12335916,0.18884414,2.26821377,0.02910443,0.15619491
-1.80390195,4.17412810,0.08680590,1.81686362,0.00380910,0.12811312,0.18764910,2.24382425,0.03036422,0.15579425
-1.79789895,4.17586036,0.08765779,1.83567718,0.00408107,0.13283569,0.18648365,2.21896830,0.03160356,0.15535884
-1.79189595,4.17648142,0.08860841,1.85330791,0.00436973,0.13748896,0.18534246,2.19411385,0.03281145,0.15491226
-1.78589295,4.17640087,0.08966483,1.86973566,0.00467572,0.14203546,0.18422489,2.16976732,0.03397697,0.15447996
-1.77988994,4.17605775,0.09083439,1.88495154,0.00499962,0.14643810,0.18313482,2.14645371,0.03508938,0.15408770
-1.77388694,4.17588723,0.09212369,1.89894497,0.00534187,0.15066012,0.18208011,2.12469503,0.03613818,0.15375983
-1.76788394,4.17628676,0.09353751,1.91169104,0.00570266,0.15466499,0.18107181,2.10498793,0.03711322,0.15351768
-1.76188094,4.17758336,0.09507774,1.92313889,0.00608193,0.15841632,0.18012310,2.08778160,0.03800479,0.15337791
-1.75587794,4.18000409,0.09674238,1.93320218,0.00647926,0.16187789,0.17924816,2.07345686,0.03880376,0.15335114
-1.74987494,4.18365136,0.09852474,1.94175220,0.00689382,0.16501370,0.17846082,2.06230752,0.03950171,0.15344077
-1.74387194,4.18848468,0.10041274,1.94861438,0.00732435,0.16778819,0.17777335,2.05452493,0.04009103,0.15364220
-1.73786893,4.19431002,0.10238862,1.95356840,0.00776916,0.17016661,0.17719530,2.05018649,0.04056514,0.15394245
-1.73186593,4.20077779,0.10442885,1.95635229,0.00822605,0.17211545,0.17673248,2.04924903,0.04091861,0.15432014
-1.72586293,4.20738971,0.10650440,1.95667017,0.00869243,0.17360312,0.17638617,2.05154725,0.04114733,0.15474604
-1.71985993,4.21351462,0.10858138,1.95420358,0.00916532,0.17460069,0.17615272,2.05679785,0.04124869,0.15518396
-1.71385693,4.21841284,0.11062196,1.94862558,0.00964141,0.17508271,0.17602332,2.06460918,0.04122172,0.15559210
