energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-3.14857429,1.78711092,0.00623582,0.10443367,0.05760379,0.68856821,1.06373892,0.03507083,0.66613701
-3.14257129,1.85477976,0.00666304,0.10451295,0.06371811,0.67622978,1.12562528,0.03749467,0.67078429
-3.13656828,1.92607629,0.00706939,0.10559628,0.07017494,0.66894701,1.18760077,0.03982149,0.67807900
-3.13056528,1.99963758,0.00744775,0.10766144,0.07695605,0.66640206,1.24870870,0.04201630,0.68758980
-3.12456228,2.07402550,0.00779119,0.11067067,0.08403791,0.66818978,1.30797431,0.04404558,0.69883988
-3.11855928,2.14777582,0.00809323,0.11457248,0.09139133,0.67383733,1.36443404,0.04587829,0.71132715
-3.11255628,2.21944671,0.00834802,0.11930347,0.09898111,0.68282389,1.41716476,0.04748690,0.72454398
-3.10655328,2.28766483,0.00855053,0.12479012,0.10676579,0.69459967,1.46531168,0.04884820,0.73799584
-3.10055028,2.35116721,0.00869673,0.13095055,0.11469750,0.70860376,1.50811372,0.04994414,0.75121797
-3.09454727,2.40883748,0.00878369,0.13769623,0.12272182,0.72428034,1.54492565,0.05076234,0.76378976
-3.08854427,2.45973528,0.00880974,0.14493355,0.13077795,0.74109298,1.57523578,0.05129645,0.77534623
-3.08254127,2.50311794,0.00877449,0.15256542,0.13879896,0.75853694,1.59867884,0.05154635,0.78558653
-3.07653827,2.53845416,0.00867886,0.16049274,0.14671227,0.77614923,1.61504359,0.05151798,0.79427926
-3.07053527,2.56542942,0.00852501,0.16861592,0.15444042,0.79351663,1.62427486,0.05122310,0.80126469
-3.06453227,2.58394348,0.00831633,0.17683630,0.16190205,0.81028162,1.62647031,0.05067869,0.80645403
-3.05852926,2.59410055,0.00805725,0.18505759,0.16901315,0.82614625,1.62187208,0.04990630,0.80982603
-3.05252626,2.59619285,0.00775314,0.19318728,0.17568855,0.84087426,1.61085382,0.04893114,0.81142130
-3.04652326,2.59067874,0.00741013,0.20113791,0.18184356,0.85429130,1.59390397,0.04778111,0.81133467
-3.04052026,2.57815635,0.00703486,0.20882837,0.18739587,0.86628358,1.57160583,0.04648580,0.80970614
-3.03451726,2.55933420,0.00663434,0.21618488,0.19226745,0.87679484,1.54461556,0.04507543,0.80671077
-3.02851426,2.53499981,0.00621569,0.22314193,0.19638651,0.88582183,1.51363881,0.04357980,0.80254804
-3.02251126,2.50598762,0.00578597,0.22964286,0.19968943,0.89340840,1.47940712,0.04202741,0.79743100
-3.01650825,2.47314733,0.00535196,0.23564018,0.20212248,0.89963820,1.44265472,0.04044461,0.79157576
-3.01050525,2.43731370,0.00492003,0.24109558,0.20364347,0.90462628,1.40409673,0.03885493,0.78519140
-3.00450225,2.39927863,0.00449597,0.24597955,0.20422293,0.90850961,1.36440924,0.03727856,0.77847090
-2.99849925,2.35976637,0.00408490,0.25027073,0.20384516,0.91143693,1.32421206,0.03573205,0.77158303
-2.99249625,2.31941247,0.00369119,0.25395485,0.20250871,0.91355817,1.28405431,0.03422811,0.76466566
-2.98649325,2.27874691,0.00331840,0.25702356,0.20022659,0.91501377,1.24440343,0.03277566,0.75782050
-2.98049025,2.23818185,0.00296928,0.25947295,0.19702602,0.91592445,1.20563749,0.03138002,0.75110941
-2.97448724,2.19800420,0.00264579,0.26130211,0.19294779,0.91638180,1.16804115,0.03004319,0.74455243
-2.96848424,2.15837301,0.00234909,0.26251160,0.18804521,0.91644025,1.13180494,0.02876429,0.73812743
-2.96248124,2.11932190,0.00207968,0.26310216,0.18238284,0.91611076,1.09702789,0.02754008,0.73177155
-2.95647824,2.08076603,0.00183739,0.26307357,0.17603484,0.91535681,1.06372312,0.02636551,0.72538422
-2.95047524,2.04251363,0.00162152,0.26242394,0.16908324,0.91409292,1.03182616,0.02523426,0.71883178
-2.94447224,2.00428148,0.00143090,0.26114928,0.16161595,0.91218585,1.00120556,0.02413935,0.71195349
-2.93846923,1.96571376,0.00126402,0.25924362,0.15372485,0.90945872,0.97167524,0.02307366,0.70456874
-2.93246623,1.92640367,0.00111906,0.25669951,0.14550379,0.90569779,0.94300831,0.02203037,0.69648523
-2.92646323,1.88591701,0.00099407,0.25350901,0.13704666,0.90066182,0.91495151,0.02100339,0.68750783
-2.92046023,1.84381666,0.00088695,0.24966500,0.12844568,0.89409342,0.88724010,0.01998769,0.67744778
-2.91445723,1.79968720,0.00079560,0.24516280,0.11978970,0.88573200,0.85961229,0.01897947,0.66613184
-2.90845423,1.75315856,0.00071793,0.24000203,0.11116285,0.87532764,0.83182299,0.01797634,0.65341106
-2.90245123,1.70392779,0.00065196,0.23418840,0.10264327,0.86265507,0.80365620,0.01697736,0.63916881
-2.89644822,1.65177799,0.00059582,0.22773558,0.09430217,0.84752711,0.77493572,0.01598301,0.62332768
-2.89044522,1.59659370,0.00054779,0.22066670,0.08620308,0.82980680,0.74553383,0.01499509,0.60585496
-2.88444222,1.53837197,0.00050635,0.21301567,0.07840131,0.80941754,0.71537754,0.01401653,0.58676647
-2.87843922,1.47722885,0.00047014,0.20482799,0.07094370,0.78635069,0.68445248,0.01305125,0.56612855
-2.87243622,1.41340086,0.00043801,0.19616107,0.06386847,0.76067027,0.65280413,0.01210390,0.54405810
-2.86643322,1.34724153,0.00040900,0.18708400,0.05720540,0.73251439,0.62053655,0.01117965,0.52072070
-2.86043022,1.27921325,0.00038232,0.17767681,0.05097603,0.70209345,0.58780880,0.01028389,0.49632684
-2.85442721,1.20987473,0.00035736,0.16802912,0.04519409,0.66968519,0.55482918,0.00942208,0.47112644
-2.84842421,1.13986473,0.00033365,0.15823836,0.03986608,0.63562686,0.52184765,0.00859948,0.44540194
-2.84242121,1.06988287,0.00031086,0.14840757,0.03499182,0.60030490,0.48914685,0.00782098,0.41946015
-2.83641821,1.00066825,0.00028878,0.13864287,0.03056522,0.56414274,0.45703208,0.00709098,0.39362329
-2.83041521,0.93297680,0.00026729,0.12905076,0.02657500,0.52758730,0.42582066,0.00641321,0.36821955
-2.82441221,0.86755842,0.00024634,0.11973536,0.02300547,0.49109480,0.39583125,0.00579068,0.34357352
-2.81840920,0.80513458,0.00022595,0.11079561,0.01983731,0.45511666,0.36737325,0.00522559,0.31999683
-2.81240620,0.74637733,0.00020618,0.10232272,0.01704832,0.42008594,0.34073700,0.00471935,0.29777936
-2.80640320,0.69189035,0.00018709,0.09439780,0.01461417,0.38640497,0.31618483,0.00427252,0.27718127
-2.80040020,0.64219258,0.00016880,0.08708985,0.01250907,0.35443464,0.29394330,0.00388486,0.25842612
-2.79439720,0.59770493,0.00015138,0.08045413,0.01070635,0.32448556,0.27419687,0.00355534,0.24169520
-2.78839420,0.55874030,0.00013494,0.07453093,0.00917907,0.29681147,0.25708305,0.00328222,0.22712322
-2.78239120,0.52549701,0.00011955,0.06934491,0.00790044,0.27160484,0.24268911,0.00306306,0.21479552
-2.77638819,0.49805575,0.00010527,0.06490478,0.00684423,0.24899484,0.23105039,0.00289483,0.20474662
-2.77038519,0.47637984,0.00009214,0.06120349,0.00598512,0.22904741,0.22215009,0.00277394,0.19696030
-2.76438219,0.46031870,0.00008018,0.05821884,0.00529889,0.21176730,0.21592051,0.00269634,0.19137100
-2.75837919,0.44961426,0.00006940,0.05591450,0.00476266,0.19710191,0.21224564,0.00265757,0.18786653
-2.75237619,0.44390992,0.00005977,0.05424135,0.00435498,0.18494654,0.21096482,0.00265285,0.18629194
-2.74637319,0.44276175,0.00005128,0.05313911,0.00405592,0.17515077,0.21187753,0.00267716,0.18645440
-2.74037019,0.44565162,0.00004386,0.05253826,0.00384711,0.16752575,0.21474894,0.00272532,0.18812899
-2.73436718,0.45200168,0.00003746,0.05236208,0.00371172,0.16185195,0.21931618,0.00279205,0.19106517
-2.72836418,0.46118999,0.00003202,0.05252887,0.00363448,0.15788719,0.22529504,0.00287209,0.19499379
-2.72236118,0.47256667,0.00002747,0.05295420,0.00360162,0.15537464,0.23238706,0.00296027,0.19963442
-2.71635818,0.48547038,0.00002373,0.05355318,0.00360084,0.15405061,0.24028673,0.00305159,0.20470287
-2.71035518,0.49924454,0.00002073,0.05424264,0.00362126,0.15365189,0.24868861,0.00314132,0.20991860
-2.70435218,0.51325296,0.00001842,0.05494325,0.00365340,0.15392250,0.25729442,0.00322506,0.21501190
-2.69834917,0.52689458,0.00001671,0.05558141,0.00368908,0.15461972,0.26581963,0.00329886,0.21973062
-2.69234617,0.53961690,0.00001556,0.05609100,0.00372141,0.15551933,0.27399975,0.00335926,0.22384626
-2.68634317,0.55092786,0.00001493,0.05641476,0.00374475,0.15641999,0.28159601,0.00340334,0.22715928
-2.68034017,0.56040591,0.00001477,0.05650544,0.00375465,0.15714670,0.28840038,0.00342881,0.22950345
-2.67433717,0.56770812,0.00001507,0.05632664,0.00374779,0.15755340,0.29424001,0.00343401,0.23074914
-2.66833417,0.57257630,0.00001583,0.05585321,0.00372193,0.15752470,0.29898086,0.00341793,0.23080557
-2.66233117,0.57484102,0.00001707,0.05507141,0.00367586,0.15697676,0.30253074,0.00338024,0.22962180
-2.65632816,0.57442365,0.00001882,0.05397866,0.00360934,0.15585750,0.30484166,0.00332125,0.22718673
-2.65032516,0.57133665,0.00002117,0.05258300,0.00352299,0.15414607,0.30591164,0.00324185,0.22352796
-2.64432216,0.56568215,0.00002420,0.05090226,0.00341823,0.15185185,0.30578600,0.00314351,0.21870974
-2.63831916,0.55764927,0.00002806,0.04896299,0.00329721,0.14901294,0.30455834,0.00302822,0.21283012
-2.63231616,0.54751034,0.00003294,0.04679922,0.00316268,0.14569446,0.30237110,0.00289837,0.20601740
-2.62631316,0.53561639,0.00003906,0.04445107,0.00301794,0.14198644,0.29941606,0.00275669,0.19842627
-2.62031016,0.52239221,0.00004671,0.04196334,0.00286674,0.13800178,0.29593458,0.00260619,0.19023350
-2.61430715,0.50833107,0.00005625,0.03938402,0.00271320,0.13387411,0.29221777,0.00245005,0.18163377
-2.60830415,0.49398951,0.00006809,0.03676293,0.00256172,0.12975563,0.28860645,0.00229156,0.17283538
-2.60230115,0.47998211,0.00008272,0.03415045,0.00241692,0.12581509,0.28549088,0.00213401,0.16405634
-2.59629815,0.46697622,0.00010070,0.03159635,0.00228363,0.12223576,0.28331017,0.00198063,0.15552072
-2.59029515,0.45568669,0.00012269,0.02914881,0.00216677,0.11921348,0.28255100,0.00183458,0.14745535
-2.58429215,0.44687022,0.00014941,0.02685367,0.00207140,0.11695462,0.28374553,0.00169881,0.14008696
-2.57828914,0.44131914,0.00018165,0.02475383,0.00200264,0.11567391,0.28746824,0.00157610,0.13363965
-2.57228614,0.43985412,0.00022028,0.02288882,0.00196568,0.11559212,0.29433119,0.00146899,0.12833259
-2.56628314,0.44331560,0.00026620,0.02129454,0.00196577,0.11693325,0.30497757,0.00137977,0.12437801
-2.56028014,0.45255326,0.00032036,0.02000318,0.00200823,0.11992137,0.32007309,0.00131044,0.12197908
-2.55427714,0.46841343,0.00038374,0.01904317,0.00209839,0.12477683,0.34029505,0.00126274,0.12132784
-2.54827414,0.49172381,0.00045727,0.01843921,0.00224162,0.13171180,0.36631880,0.00123811,0.12260281
-2.54227114,0.52327571,0.00054187,0.01821235,0.00244329,0.14092518,0.39880161,0.00123770,0.12596635
-2.53626813,0.56380339,0.00063833,0.01838001,0.00270869,0.15259675,0.43836397,0.00126236,0.13156159
-2.53026513,0.61396102,0.00074736,0.01895596,0.00304301,0.16688075,0.48556860,0.00131260,0.13950885
-2.52426213,0.67429739,0.00086945,0.01995030,0.00345122,0.18389898,0.54089747,0.00138862,0.14990179
-2.51825913,0.74522926,0.00100492,0.02136921,0.00393797,0.20373359,0.60472763,0.00149029,0.16280305
-2.51225613,0.82701404,0.00115379,0.02321480,0.00450748,0.22641988,0.67730646,0.00161710,0.17823981
-2.50625313,0.91972296,0.00131579,0.02548472,0.00516335,0.25193940,0.75872742,0.00176816,0.19619928
-2.50025013,1.02321609,0.00149030,0.02817179,0.00590845,0.28021372,0.84890743,0.00194220,0.21662439
-2.49424712,1.13712045,0.00167634,0.03126362,0.00674471,0.31109938,0.94756699,0.00213754,0.23941009
-2.48824412,1.26081290,0.00187252,0.03474215,0.00767293,0.34438416,1.05421446,0.00235209,0.26440037
-2.48224112,1.39340899,0.00207706,0.03858331,0.00869263,0.37978543,1.16813555,0.00258335,0.29138644
-2.47623812,1.53375938,0.00228779,0.04275676,0.00980187,0.41695057,1.28838932,0.00282841,0.32010636
-2.47023512,1.68045467,0.00250217,0.04722569,0.01099709,0.45546000,1.41381154,0.00308400,0.35024626
-2.46423212,1.83183970,0.00271733,0.05194687,0.01227299,0.49483279,1.54302618,0.00334652,0.38144349
-2.45822911,1.98603755,0.00293012,0.05687087,0.01362244,0.53453507,1.67446522,0.00361209,0.41329169
-2.45222611,2.14098333,0.00313718,0.06194249,0.01503643,0.57399103,1.80639708,0.00387661,0.44534784
-2.44622311,2.29446713,0.00333505,0.06710141,0.01650405,0.61259631,1.93696281,0.00413588,0.47714124
-2.44022011,2.44418527,0.00352021,0.07228312,0.01801257,0.64973350,2.06421956,0.00438564,0.50818409
-2.43421711,2.58779801,0.00368924,0.07742003,0.01954750,0.68478906,2.18618978,0.00462172,0.53798355
-2.42821411,2.72299214,0.00383888,0.08244275,0.02109278,0.71717121,2.30091449,0.00484010,0.56605466
-2.42221111,2.84754573,0.00396615,0.08728156,0.02263102,0.74632796,2.40650877,0.00503705,0.59193385
-2.41620810,2.95939268,0.00406847,0.09186797,0.02414371,0.77176456,2.50121711,0.00520920,0.61519229
-2.41020510,3.05668432,0.00414369,0.09613625,0.02561159,0.79305961,2.58346635,0.00535366,0.63544867
-2.40420210,3.13784528,0.00419024,0.10002502,0.02701500,0.80987901,2.65191396,0.00546809,0.65238075
-2.39819910,3.20162128,0.00420710,0.10347871,0.02833427,0.82198720,2.70548935,0.00555072,0.66573518
-2.39219610,3.24711648,0.00419393,0.10644888,0.02955019,0.82925500,2.74342654,0.00560045,0.67533511
-2.38619310,3.27381881,0.00415099,0.10889532,0.03064436,0.83166373,2.76528650,0.00561684,0.68108527
-2.38019010,3.28161201,0.00407920,0.11078692,0.03159973,0.82930532,2.77096816,0.00560011,0.68297412
-2.37418709,3.27077390,0.00398006,0.11210224,0.03240093,0.82237848,2.76070767,0.00555110,0.68107317
-2.36818409,3.24196090,0.00385565,0.11282986,0.03303473,0.81118089,2.73506585,0.00547125,0.67553332
-2.36218109,3.19617971,0.00370849,0.11296826,0.03349037,0.79609796,2.69490456,0.00536254,0.66657840
-2.35617809,3.13474735,0.00354150,0.11252560,0.03375983,0.77758843,2.64135306,0.00522738,0.65449634
-2.35017509,3.05924165,0.00335792,0.11151911,0.03383814,0.75616772,2.57576596,0.00506856,0.63962818
-2.34417209,2.97144431,0.00316114,0.10997426,0.03372344,0.73238954,2.49967481,0.00488912,0.62235559
-2.33816908,2.87327934,0.00295467,0.10792382,0.03341713,0.70682669,2.41473541,0.00469228,0.60308735
-2.33216608,2.76674938,0.00274199,0.10540665,0.03292381,0.68005184,2.32267327,0.00448134,0.58224551
-2.32616308,2.65387281,0.00252647,0.10246653,0.03225121,0.65261911,2.22522952,0.00425958,0.56025165
-2.32016008,2.53662409,0.00231128,0.09915087,0.03140999,0.62504715,2.12410949,0.00403019,0.53751395
-2.31415708,2.41687965,0.00209934,0.09550949,0.03041346,0.59780443,2.02093582,0.00379619,0.51441553
-2.30815408,2.29637115,0.00189324,0.09159342,0.02927726,0.57129717,1.91720799,0.00356040,0.49130446
-2.30215108,2.17664769,0.00169519,0.08745384,0.02801895,0.54586033,1.81426920,0.00332535,0.46848575
-2.29614807,2.05904767,0.00150703,0.08314106,0.02665755,0.52175186,1.71328175,0.00309329,0.44621563
-2.29014507,1.94468098,0.00133020,0.07870375,0.02521309,0.49915031,1.61521102,0.00286619,0.42469802
-2.28414207,1.83442114,0.00116574,0.07418821,0.02370609,0.47815558,1.52081824,0.00264567,0.40408344
-2.27813907,1.72890712,0.00101433,0.06963789,0.02215710,0.45879278,1.43066144,0.00243308,0.38446997
-2.27213607,1.62855368,0.00087628,0.06509292,0.02058622,0.44101865,1.34510392,0.00222947,0.36590628
-2.26613307,1.53356912,0.00075163,0.06058994,0.01901266,0.42473027,1.26432907,0.00203561,0.34839625
-2.26013007,1.44397895,0.00064011,0.05616186,0.01745439,0.40977541,1.18836046,0.00185207,0.33190500
-2.25412706,1.35965381,0.00054124,0.05183787,0.01592777,0.39596405,1.11708563,0.00167918,0.31636589
-2.24812406,1.28034006,0.00045438,0.04764338,0.01444734,0.38308054,1.05028231,0.00151710,0.30168804
-2.24212106,1.20569148,0.00037874,0.04360017,0.01302561,0.37089571,0.98764570,0.00136583,0.28776414
-2.23611806,1.13530046,0.00031344,0.03972646,0.01167297,0.35917859,0.92881544,0.00122526,0.27447804
-2.23011506,1.06872751,0.00025755,0.03603706,0.01039761,0.34770715,0.87340115,0.00109517,0.26171189
-2.22411206,1.00552795,0.00021011,0.03254352,0.00920559,0.33627775,0.82100569,0.00097526,0.24935253
-2.21810905,0.94527489,0.00017019,0.02925436,0.00810091,0.32471293,0.77124532,0.00086517,0.23729691
-2.21210605,0.88757800,0.00013687,0.02617519,0.00708562,0.31286747,0.72376617,0.00076451,0.22545644
-2.20610305,0.83209770,0.00010929,0.02330895,0.00616004,0.30063242,0.67825692,0.00067283,0.21376011
-2.20010005,0.77855474,0.00008664,0.02065610,0.00532292,0.28793726,0.63445744,0.00058968,0.20215638
-2.19409705,0.72673520,0.00006820,0.01821480,0.00457171,0.27475012,0.59216361,0.00051457,0.19061397
-2.18809405,0.67649147,0.00005330,0.01598118,0.00390273,0.26107632,0.55122851,0.00044704,0.17912151
-2.18209105,0.62773951,0.00004136,0.01394952,0.00331149,0.24695536,0.51156054,0.00038659,0.16768620
-2.17608804,0.58045312,0.00003186,0.01211250,0.00279282,0.23245676,0.47311879,0.00033272,0.15633178
-2.17008504,0.53465580,0.00002437,0.01046144,0.00234116,0.21767479,0.43590645,0.00028496,0.14509579
-2.16408204,0.49041109,0.00001851,0.00898653,0.00195069,0.20272278,0.39996269,0.00024283,0.13402649
-2.15807904,0.44781188,0.00001395,0.00767712,0.00161554,0.18772695,0.36535376,0.00020587,0.12317950
-2.15207604,0.40696954,0.00001045,0.00652188,0.00132992,0.17282035,0.33216376,0.00017360,0.11261450
-2.14607304,0.36800331,0.00000777,0.00550911,0.00108820,0.15813703,0.30048561,0.00014560,0.10239194
-2.14007004,0.33103057,0.00000573,0.00462692,0.00088506,0.14380674,0.27041279,0.00012143,0.09257015
-2.13406703,0.29615833,0.00000420,0.00386345,0.00071551,0.12995032,0.24203193,0.00010071,0.08320275
-2.12806403,0.26347621,0.00000305,0.00320705,0.00057497,0.11667589,0.21541672,0.00008304,0.07433655
-2.12206103,0.23305108,0.00000221,0.00264643,0.00045927,0.10407599,0.19062326,0.00006807,0.06601002
-2.11605803,0.20492347,0.00000158,0.00217084,0.00036465,0.09222565,0.16768671,0.00005546,0.05825217
-2.11005503,0.17910563,0.00000113,0.00177012,0.00028778,0.08118135,0.14661953,0.00004491,0.05108208
-2.10405203,0.15558118,0.00000080,0.00143482,0.00022576,0.07098084,0.12741093,0.00003615,0.04450886
-2.09804902,0.13430618,0.00000056,0.00115625,0.00017605,0.06164375,0.11002751,0.00002892,0.03853199
-2.09204602,0.11521135,0.00000039,0.00092655,0.00013645,0.05317278,0.09441499,0.00002298,0.03314212
-2.08604302,0.09820516,0.00000027,0.00073864,0.00010513,0.04555548,0.08050056,0.00001815,0.02832211
-2.08004002,0.08317767,0.00000019,0.00058627,0.00008051,0.03876629,0.06819594,0.00001425,0.02404825
-2.07403702,0.07000471,0.00000013,0.00046401,0.00006129,0.03276893,0.05740068,0.00001111,0.02029168
-2.06803402,0.05855225,0.00000009,0.00036719,0.00004638,0.02751885,0.04800569,0.00000860,0.01701983
-2.06203102,0.04868078,0.00000006,0.00029192,0.00003488,0.02296565,0.03989672,0.00000662,0.01419790
-2.05602801,0.04024946,0.00000004,0.00023502,0.00002608,0.01905552,0.03295766,0.00000506,0.01179033
-2.05002501,0.03312004,0.00000003,0.00019403,0.00001938,0.01573342,0.02707362,0.00000384,0.00976209
-2.04402201,0.02716034,0.00000002,0.00016719,0.00001432,0.01294516,0.02213367,0.00000290,0.00808004
-2.03801901,0.02224736,0.00000001,0.00015338,0.00001053,0.01063917,0.01803319,0.00000217,0.00671409
-2.03201601,0.01826992,0.00000001,0.00015220,0.00000771,0.00876814,0.01467583,0.00000162,0.00563823
-2.02601301,0.01513096,0.00000001,0.00016394,0.00000563,0.00729036,0.01197511,0.00000120,0.00483161
-2.02001001,0.01274941,0.00000000,0.00018961,0.00000411,0.00617090,0.00985571,0.00000089,0.00427936
-2.01400700,0.01106178,0.00000000,0.00023102,0.00000304,0.00538255,0.00825436,0.00000066,0.00397352
-2.00800400,0.01002349,0.00000000,0.00029081,0.00000231,0.00490675,0.00712058,0.00000050,0.00391377
-2.00200100,0.00960999,0.00000000,0.00037252,0.00000185,0.00473418,0.00641714,0.00000039,0.00410823
-1.99599800,0.00981770,0.00000001,0.00048073,0.00000163,0.00486544,0.00612041,0.00000032,0.00457413
-1.98999500,0.01066481,0.00000001,0.00062108,0.00000163,0.00531150,0.00622054,0.00000030,0.00533853
-1.98399200,0.01219193,0.00000001,0.00080041,0.00000187,0.00609412,0.00672154,0.00000031,0.00643887
-1.97798899,0.01446257,0.00000002,0.00102685,0.00000239,0.00724612,0.00764126,0.00000037,0.00792350
-1.97198599,0.01756337,0.00000003,0.00130988,0.00000325,0.00881154,0.00901128,0.00000049,0.00985204
-1.96598299,0.02160409,0.00000004,0.00166036,0.00000457,0.01084562,0.01087667,0.00000067,0.01229553
-1.95997999,0.02671719,0.00000006,0.00209060,0.00000651,0.01341454,0.01329554,0.00000094,0.01533636
-1.95397699,0.03305683,0.00000008,0.00261430,0.00000931,0.01659490,0.01633848,0.00000133,0.01906780
-1.94797399,0.04079742,0.00000011,0.00324649,0.00001329,0.02047280,0.02008765,0.00000190,0.02359314
-1.94197099,0.05013121,0.00000016,0.00400335,0.00001889,0.02514259,0.02463561,0.00000270,0.02902435
-1.93596798,0.06126525,0.00000022,0.00490203,0.00002669,0.03070508,0.03008382,0.00000381,0.03548014
-1.92996498,0.07441723,0.00000031,0.00596029,0.00003747,0.03726523,0.03654071,0.00000535,0.04308341
-1.92396198,0.08981043,0.00000043,0.00719617,0.00005228,0.04492932,0.04411934,0.00000746,0.05195803
-1.91795898,0.10766770,0.00000059,0.00862746,0.00007246,0.05380157,0.05293473,0.00001034,0.06222496
-1.91195598,0.12820446,0.00000080,0.01027115,0.00009977,0.06398017,0.06310068,0.00001425,0.07399773
-1.90595298,0.15162095,0.00000109,0.01214282,0.00013646,0.07555289,0.07472645,0.00001950,0.08737741
-1.89994997,0.17809388,0.00000146,0.01425592,0.00018543,0.08859233,0.08791307,0.00002650,0.10244704
-1.89394697,0.20776780,0.00000194,0.01662107,0.00025032,0.10315095,0.10274972,0.00003580,0.11926590
-1.88794397,0.24074652,0.00000257,0.01924534,0.00033571,0.11925601,0.11931008,0.00004804,0.13786367
-1.88194097,0.27708504,0.00000338,0.02213158,0.00044728,0.13690481,0.13764902,0.00006404,0.15823483
-1.87593797,0.31678233,0.00000442,0.02527779,0.00059205,0.15606022,0.15779980,0.00008482,0.18033356
-1.86993497,0.35977563,0.00000573,0.02867662,0.00077858,0.17664710,0.17977187,0.00011162,0.20406941
-1.86393197,0.40593654,0.00000738,0.03231503,0.00101725,0.19854949,0.20354966,0.00014595,0.22930418
-1.85792896,0.45506955,0.00000944,0.03617414,0.00132048,0.22160920,0.22909234,0.00018960,0.25585011
-1.85192596,0.50691304,0.00001200,0.04022928,0.00170303,0.24562571,0.25633484,0.00024472,0.28346991
-1.84592296,0.56114337,0.00001515,0.04445028,0.00218225,0.27035780,0.28519007,0.00031386,0.31187850
-1.83991996,0.61738183,0.00001900,0.04880205,0.00277831,0.29552683,0.31555238,0.00039996,0.34074692
-1.83391696,0.67520456,0.00002367,0.05324537,0.00351447,0.32082182,0.34730218,0.00050642,0.36970824
-1.82791396,0.73415510,0.00002929,0.05773790,0.00441717,0.34590621,0.38031154,0.00063716,0.39836540
-1.82191096,0.79375917,0.00003601,0.06223547,0.00551616,0.37042609,0.41445043,0.00079655,0.42630094
-1.81590795,0.85354111,0.00004399,0.06669340,0.00684449,0.39401982,0.44959346,0.00098952,0.45308814
-1.80990495,0.91304106,0.00005340,0.07106803,0.00843841,0.41632844,0.48562642,0.00122145,0.47830337
-1.80390195,0.97183224,0.00006441,0.07531820,0.01033705,0.43700673,0.52245251,0.00149822,0.50153895
-1.79789895,1.02953713,0.00007721,0.07940672,0.01258204,0.45573418,0.55999750,0.00182611,0.52241621
-1.79189595,1.08584180,0.00009198,0.08330167,0.01521689,0.47222560,0.59821368,0.00221173,0.54059791
-1.78589295,1.14050749,0.00010891,0.08697754,0.01828611,0.48624073,0.63708203,0.00266191,0.55579969
-1.77988994,1.19337848,0.00012818,0.09041610,0.02183421,0.49759249,0.67661240,0.00318356,0.56779983
-1.77388694,1.24438590,0.00014997,0.09360689,0.02590446,0.50615326,0.71684146,0.00378349,0.57644687
-1.76788394,1.29354691,0.00017444,0.09654741,0.03053737,0.51185920,0.75782851,0.00446821,0.58166475
-1.76188094,1.34095924,0.00020175,0.09924290,0.03576906,0.51471200,0.79964912,0.00524367,0.58345515
-1.75587794,1.38679124,0.00023201,0.10170581,0.04162945,0.51477829,0.84238680,0.00611505,0.58189693
-1.74987494,1.43126783,0.00026534,0.10395477,0.04814035,0.51218655,0.88612330,0.00708642,0.57714267
-1.74387194,1.47465302,0.00030181,0.10601345,0.05531344,0.50712169,0.93092775,0.00816048,0.56941250
-1.73786893,1.51722997,0.00034146,0.10790904,0.06314839,0.49981763,0.97684541,0.00933826,0.55898553
-1.73186593,1.55927960,0.00038429,0.10967061,0.07163100,0.49054826,1.02388664,0.01061884,0.54618921
-1.72586293,1.60105887,0.00043027,0.11132744,0.08073161,0.47961704,1.07201655,0.01199907,0.53138730
-1.71985993,1.64277998,0.00047930,0.11290725,0.09040377,0.46734603,1.12114628,0.01347340,0.51496688
-1.71385693,1.68459145,0.00053127,0.11443468,0.10058336,0.45406453,1.17112605,0.01503365,0.49732503
-1.70785393,1.72656231,0.00058598,0.11592984,0.11118817,0.44009812,1.22174070,0.01666896,0.47885579
-1.70185093,1.76866998,0.00064321,0.11740712,0.12211812,0.42575829,1.27270795,0.01836572,0.45993796
-1.69584792,1.81079260,0.00070266,0.11887440,0.13325604,0.41133333,1.32367941,0.02010771,0.44092417
-1.68984492,1.85270605,0.00076398,0.12033246,0.14446921,0.39708057,1.37424456,0.02187618,0.42213166
-1.68384192,1.89408586,0.00082677,0.12177484,0.15561153,0.38322026,1.42393734,0.02365018,0.40383494
-1.67783892,1.93451379,0.00089056,0.12318807,0.16652640,0.36993140,1.47224523,0.02540690,0.38626067
-1.67183592,1.97348860,0.00095484,0.12455209,0.17705022,0.35734919,1.51862037,0.02712213,0.36958469
-1.66583292,2.01044067,0.00101903,0.12584114,0.18701631,0.34556451,1.56249222,0.02877082,0.35393109
-1.65982991,2.04474950,0.00108249,0.12702478,0.19625938,0.33462490,1.60328137,0.03032767,0.33937342
-1.65382691,2.07576343,0.00114457,0.12806911,0.20462008,0.32453710,1.64041385,0.03176782,0.32593751
-1.64782391,2.10282064,0.00120454,0.12893817,0.21194970,0.31527087,1.67333546,0.03306749,0.31360584
-1.64182091,2.12527060,0.00126166,0.12959530,0.21811473,0.30676382,1.70152568,0.03420470,0.30232311
-1.63581791,2.14249512,0.00131520,0.13000463,0.22300104,0.29892692,1.72451073,0.03515992,0.29200258
