energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.89794897,2.79733086,0.01661224,0.53895748,0.75380513,0.89783105,1.02946383,0.00000000,0.45059887,0.24981936
-5.89194597,2.91607088,0.01726446,0.57324948,0.79198994,0.95840961,1.05921903,0.00000000,0.46841943,0.25792124
-5.88594297,3.03694811,0.01788229,0.60906007,0.83148205,1.02117382,1.08903469,0.00000000,0.48602571,0.26598346
-5.87993997,3.15892425,0.01845649,0.64619008,0.87206299,1.08573471,1.11861397,0.00000000,0.50323514,0.27391442
-5.87393697,3.28096695,0.01897821,0.68444271,0.91352459,1.15171212,1.14765500,0.00000000,0.51987130,0.28162249
-5.86793397,3.40208359,0.01943927,0.72362762,0.95567465,1.21874303,1.17586362,0.00000000,0.53577146,0.28901919
-5.86193097,3.52135318,0.01983234,0.76356404,0.99834132,1.28648827,1.20296616,0.00000000,0.55079397,0.29602245
-5.85592796,3.63795436,0.02015117,0.80408255,1.04137581,1.35463685,1.22872158,0.00000000,0.56482509,0.30255956
-5.84992496,3.75118793,0.02039077,0.84502535,1.08465314,1.42290766,1.25293230,0.00000000,0.57778508,0.30856988
-5.84392196,3.86049241,0.02054756,0.88624491,1.12807066,1.49104819,1.27545321,0.00000000,0.58963302,0.31400688
-5.83791896,3.96545165,0.02061946,0.92760082,1.17154440,1.55883014,1.29619831,0.00000000,0.60037020,0.31883976
-5.83191596,4.06579421,0.02060595,0.96895527,1.21500339,1.62604235,1.31514474,0.00000000,0.61004178,0.32305423
-5.82591296,4.16138436,0.02050808,1.01016718,1.25838208,1.69248112,1.33233384,0.00000000,0.61873663,0.32665269
-5.81990995,4.25220549,0.02032846,1.05108545,1.30161160,1.75793894,1.34786944,0.00000000,0.62658532,0.32965364
-5.81390695,4.33833695,0.02007116,1.09154193,1.34461006,1.82219214,1.36191319,0.00000000,0.63375611,0.33209041
-5.80790395,4.41992590,0.01974163,1.13134454,1.38727286,1.88498866,1.37467743,0.00000000,0.64044934,0.33400932
-5.80190095,4.49715593,0.01934656,1.17027131,1.42946351,1.94603684,1.38641567,0.00000000,0.64689013,0.33546732
-5.79589795,4.57021460,0.01889370,1.20806584,1.47100579,2.00499638,1.39741138,0.00000000,0.65331982,0.33652920
-5.78989495,4.63926188,0.01839166,1.24443477,1.51167789,2.06147236,1.40796541,0.00000000,0.65998648,0.33726461
-5.78389195,4.70440163,0.01784977,1.27904776,1.55120898,2.11501315,1.41838272,0.00000000,0.66713478,0.33774495
-5.77788894,4.76565796,0.01727778,1.31154026,1.58927890,2.16511286,1.42895897,0.00000000,0.67499571,0.33804029
-5.77188594,4.82295788,0.01668572,1.34151920,1.62552103,2.21121856,1.43996759,0.00000000,0.68377660,0.33821647
-5.76588294,4.87612156,0.01608368,1.36857167,1.65952847,2.25274229,1.45164786,0.00000000,0.69365183,0.33833256
-5.75987994,4.92486070,0.01548156,1.39227619,1.69086354,2.28907763,1.46419453,0.00000000,0.70475466,0.33843866
-5.75387694,4.96878529,0.01488895,1.41221633,1.71907014,2.31962009,1.47774948,0.00000000,0.71717051,0.33857430
-5.74787394,5.00741840,0.01431491,1.42799596,1.74368858,2.34379046,1.49239563,0.00000000,0.73093210,0.33876737
-5.74187094,5.04021813,0.01376785,1.43925551,1.76427222,2.36106000,1.50815351,0.00000000,0.74601658,0.33903366
-5.73586793,5.06660552,0.01325536,1.44568832,1.78040508,2.37097609,1.52498044,0.00000000,0.76234481,0.33937702
-5.72986493,5.08599692,0.01278418,1.44705635,1.79171969,2.37318704,1.54277242,0.00000000,0.77978289,0.33979014
-5.72386193,5.09783872,0.01236004,1.44320432,1.79791426,2.36746466,1.56136849,0.00000000,0.79814577,0.34025578
-5.71785893,5.10164276,0.01198767,1.43407155,1.79876826,2.35372323,1.58055733,0.00000000,0.81720288,0.34074854
-5.71185593,5.09702010,0.01167074,1.41970076,1.79415564,2.33203387,1.60008572,0.00000000,0.83668541,0.34123692
-5.70585293,5.08371135,0.01141187,1.40024330,1.78405508,2.30263325,1.61966827,0.00000000,0.85629498,0.34168556
-5.69984992,5.06161170,0.01121261,1.37596057,1.76855659,2.26592615,1.63899797,0.00000000,0.87571316,0.34205759
-5.69384692,5.03078920,0.01107351,1.34722122,1.74786405,2.22248153,1.65775700,0.00000000,0.89461153,0.34231693
-5.68784392,4.99149500,0.01099415,1.31449444,1.72229367,2.17302205,1.67562706,0.00000000,0.91266168,0.34243035
-5.68184092,4.94416500,0.01097318,1.27833922,1.69226810,2.11840745,1.69229884,0.00000000,0.92954480,0.34236924
-5.67583792,4.88941242,0.01100842,1.23939029,1.65830646,2.05961234,1.70748010,0.00000000,0.94496030,0.34211091
-5.66983492,4.82801166,0.01109688,1.19834110,1.62101078,1.99769931,1.72090199,0.00000000,0.95863332,0.34163949
-5.66383192,4.76087398,0.01123489,1.15592443,1.58104900,1.93378841,1.73232352,0.00000000,0.97032062,0.34094620
-5.65782891,4.68901625,0.01141812,1.11289161,1.53913556,1.86902419,1.74153389,0.00000000,0.97981497,0.34002915
-5.65182591,4.61352405,0.01164172,1.06999090,1.49601007,1.80454166,1.74835305,0.00000000,0.98694775,0.33889263
-5.64582291,4.53551112,0.01190036,1.02794597,1.45241498,1.74143237,1.75263054,0.00000000,0.99158998,0.33754602
-5.63981991,4.45607709,0.01218833,0.98743525,1.40907318,1.68071213,1.75424300,0.00000000,0.99365191,0.33600230
-5.63381691,4.37626563,0.01249965,0.94907289,1.36666629,1.62329126,1.75309095,0.00000000,0.99308134,0.33427645
-5.62781391,4.29702521,0.01282816,0.91339194,1.32581458,1.56994884,1.74909519,0.00000000,0.98986108,0.33238383
-5.62181091,4.21917440,0.01316761,0.88083043,1.28705925,1.52131153,1.74219342,0.00000000,0.98400587,0.33033854
-5.61580790,4.14337371,0.01351180,0.85172074,1.25084787,1.47783796,1.73233767,0.00000000,0.97555896,0.32815222
-5.60980490,4.07010523,0.01385471,0.82628259,1.21752335,1.43980908,1.71949272,0.00000000,0.96458889,0.32583305
-5.60380190,3.99966140,0.01419062,0.80461990,1.18731709,1.40732477,1.70363613,0.00000000,0.95118649,0.32338534
-5.59779890,3.93214329,0.01451423,0.78672157,1.16034637,1.38030687,1.68475973,0.00000000,0.93546257,0.32080964
-5.59179590,3.86746864,0.01482084,0.77246611,1.13661616,1.35850831,1.66287272,0.00000000,0.91754606,0.31810338
-5.58579290,3.80538927,0.01510645,0.76162990,1.11602515,1.34152811,1.63800622,0.00000000,0.89758301,0.31526212
-5.57978989,3.74551676,0.01536794,0.75389876,1.09837582,1.32883146,1.61021888,0.00000000,0.87573606,0.31228122
-5.57378689,3.68735524,0.01560312,0.74888240,1.08338794,1.31977427,1.57960315,0.00000000,0.85218447,0.30915796
-5.56778389,3.63033946,0.01581089,0.74613114,1.07071497,1.31363104,1.54629162,0.00000000,0.82712443,0.30589387
-5.56178089,3.57387613,0.01599129,0.74515427,1.05996263,1.30962509,1.51046294,0.00000000,0.80076942,0.30249716
-5.55577789,3.51738631,0.01614551,0.74543943,1.05070869,1.30695993,1.47234664,0.00000000,0.77335044,0.29898510
-5.54977489,3.46034675,0.01627597,0.74647211,1.04252324,1.30485049,1.43222638,0.00000000,0.74511580,0.29538616
-5.54377189,3.40232794,0.01638622,0.74775462,1.03498845,1.30255300,1.39044119,0.00000000,0.71633041,0.29174168
-5.53776888,3.34302693,0.01648089,0.74882384,1.02771700,1.29939252,1.34738433,0.00000000,0.68727430,0.28810715
-5.53176588,3.28229350,0.01656559,0.74926696,1.02036839,1.29478676,1.30349976,0.00000000,0.65824034,0.28455264
-5.52576288,3.22014812,0.01664671,0.74873469,1.01266249,1.28826560,1.25927601,0.00000000,0.62953117,0.28116273
-5.51975988,3.15679133,0.01673128,0.74695156,1.00438974,1.27948544,1.21523787,0.00000000,0.60145540,0.27803553
-5.51375688,3.09260388,0.01682672,0.74372277,0.99541784,1.26823793,1.17193605,0.00000000,0.57432313,0.27528111
-5.50775388,3.02813817,0.01694063,0.73893760,0.98569455,1.25445295,1.12993534,0.00000000,0.54844109,0.27301917
-5.50175088,2.96410143,0.01708047,0.73256927,0.97524680,1.23819584,1.08980186,0.00000000,0.52410749,0.27137622
-5.49574787,2.90133185,0.01725338,0.72467145,0.96417628,1.21965914,1.05208995,0.00000000,0.50160688,0.27048234
-5.48974487,2.84076900,0.01746589,0.71537161,0.95265193,1.19914958,1.01732937,0.00000000,0.48120520,0.27046757
-5.48374187,2.78342032,0.01772369,0.70486179,0.94089980,1.17707079,0.98601340,0.00000000,0.46314537,0.27145832
-5.47773887,2.73032524,0.01803145,0.69338718,0.92919099,1.15390297,0.95858834,0.00000000,0.44764341,0.27357373
-5.47173587,2.68251899,0.01839264,0.68123329,0.91782836,1.13018030,0.93544492,0.00000000,0.43488546,0.27692230
-5.46573287,2.64099772,0.01880938,0.66871218,0.90713261,1.10646740,0.91691192,0.00000000,0.42502563,0.28159885
-5.45972986,2.60668655,0.01928242,0.65614859,0.89742865,1.08333575,0.90325209,0.00000000,0.41818487,0.28768199
-5.45372686,2.58041183,0.01981108,0.64386649,0.88903275,1.06134125,0.89466064,0.00000000,0.41445081,0.29523209
-5.44772386,2.56287879,0.02039326,0.63217674,0.88224105,1.04100383,0.89126598,0.00000000,0.41387846,0.30428994
-5.44172086,2.55465513,0.02102556,0.62136620,0.87731993,1.02278980,0.89313268,0.00000000,0.41649191,0.31487601
-5.43571786,2.55616096,0.02170334,0.61168883,0.87449853,1.00709766,0.90026636,0.00000000,0.42228663,0.32699030
-5.42971486,2.56766519,0.02242092,0.60335889,0.87396352,0.99424767,0.91261998,0.00000000,0.43123242,0.34061284
-5.42371186,2.58928779,0.02317172,0.59654647,0.87585628,0.98447546,0.93010131,0.00000000,0.44327688,0.35570468
-5.41770885,2.62100758,0.02394849,0.59137527,0.88027227,0.97792955,0.95258106,0.00000000,0.45834902,0.37220925
-5.41170585,2.66267453,0.02474350,0.58792262,0.88726238,0.97467264,0.97990111,0.00000000,0.47636309,0.39005409
-5.40570285,2.71402558,0.02554874,0.58622132,0.89683609,0.97468626,1.01188267,0.00000000,0.49722228,0.40915278
-5.39969985,2.77470283,0.02635616,0.58626326,0.90896582,0.97787825,1.04833372,0.00000000,0.52082227,0.42940699
-5.39369685,2.84427297,0.02715779,0.58800418,0.92359226,0.98409245,1.08905552,0.00000000,0.54705434,0.45070843
-5.38769385,2.92224664,0.02794594,0.59136944,0.94063010,0.99312004,1.13384800,0.00000000,0.57580799,0.47294086
-5.38169085,3.00809675,0.02871333,0.59626017,0.95997385,1.00471158,1.18251355,0.00000000,0.60697295,0.49598177
-5.37568784,3.10127470,0.02945315,0.60255960,0.98150328,1.01858932,1.23485935,0.00000000,0.64044046,0.51970391
-5.36968484,3.20122370,0.03015917,0.61013905,1.00508816,1.03445907,1.29069806,0.00000000,0.67610370,0.54397658
-5.36368184,3.30738854,0.03082573,0.61886343,1.03059209,1.05202104,1.34984675,0.00000000,0.71385742,0.56866654
-5.35767884,3.41922145,0.03144778,0.62859590,1.05787518,1.07097921,1.41212435,0.00000000,0.75359659,0.59363872
-5.35167584,3.53618384,0.03202085,0.63920155,1.08679556,1.09104893,1.47734756,0.00000000,0.79521430,0.61875664
-5.34567284,3.65774400,0.03254098,0.65055009,1.11720961,1.11196263,1.54532556,0.00000000,0.83859874,0.64388259
-5.33966983,3.78337112,0.03300472,0.66251738,1.14897111,1.13347331,1.61585369,0.00000000,0.88362954,0.66887770
-5.33366683,3.91252605,0.03340903,0.67498602,1.18192935,1.15535612,1.68870634,0.00000000,0.93017346,0.69360185
-5.32766383,4.04464959,0.03375125,0.68784492,1.21592651,1.17740806,1.76362960,0.00000000,0.97807976,0.71791356
-5.32166083,4.17914918,0.03402902,0.70098821,1.25079451,1.19944599,1.84033384,0.00000000,1.02717534,0.74166994
-5.31565783,4.31538490,0.03424027,0.71431354,1.28635157,1.22130343,1.91848678,0.00000000,1.07725998,0.76472674
-5.30965483,4.45265596,0.03438316,0.72772002,1.32239894,1.24282641,1.99770735,0.00000000,1.12810197,0.78693849
-5.30365183,4.59018856,0.03445609,0.74110603,1.35871795,1.26386875,2.07756089,0.00000000,1.17943435,0.80815897
-5.29764882,4.72712635,0.03445772,0.75436720,1.39506771,1.28428735,2.15755596,0.00000000,1.23095213,0.82824186
-5.29164582,4.86252426,0.03438696,0.76739454,1.43118378,1.30393765,2.23714315,0.00000000,1.28231067,0.84704167
-5.28564282,4.99534654,0.03424303,0.78007316,1.46677781,1.32266982,2.31571624,0.00000000,1.33312560,0.86441503
-5.27963982,5.12446961,0.03402550,0.79228149,1.50153859,1.34032586,2.39261578,0.00000000,1.38297427,0.88022219
-5.27363682,5.24869005,0.03373438,0.80389124,1.53513426,1.35673786,2.46713539,0.00000000,1.43139910,0.89432882
-5.26763382,5.36673788,0.03337012,0.81476801,1.56721598,1.37172755,2.53853056,0.00000000,1.47791260,0.90660807
-5.26163082,5.47729493,0.03293374,0.82477267,1.59742282,1.38510725,2.60603010,0.00000000,1.52200440,0.91694274
-5.25562781,5.57901797,0.03242684,0.83376338,1.62538781,1.39668211,2.66884981,0.00000000,1.56314979,0.92522764
-5.24962481,5.67056581,0.03185164,0.84159819,1.65074504,1.40625358,2.72620815,0.00000000,1.60081989,0.93137195
-5.24362181,5.75062966,0.03121103,0.84813813,1.67313743,1.41362398,2.77734340,0.00000000,1.63449302,0.93530158
-5.23761881,5.81796553,0.03050858,0.85325054,1.69222513,1.41860175,2.82153188,0.00000000,1.66366699,0.93696141
-5.23161581,5.87142756,0.02974848,0.85681267,1.70769406,1.42100737,2.85810651,0.00000000,1.68787187,0.93631728
-5.22561281,5.91000100,0.02893558,0.85871520,1.71926435,1.42067943,2.88647515,0.00000000,1.70668282,0.93335780
-5.21960980,5.93283352,0.02807528,0.85886564,1.72669847,1.41748065,2.90613800,0.00000000,1.71973250,0.92809573
-5.21360680,5.93926356,0.02717350,0.85719146,1.72980856,1.41130352,2.91670337,0.00000000,1.72672259,0.92056892
-5.20760380,5.92884464,0.02623659,0.85364272,1.72846286,1.40207536,2.91790132,0.00000000,1.72743392,0.91084085
-5.20160080,5.90136447,0.02527120,0.84819421,1.72259082,1.38976239,2.90959439,0.00000000,1.72173486,0.89900047
-5.19559780,5.85685822,0.02428423,0.84084698,1.71218686,1.37437295,2.89178513,0.00000000,1.70958755,0.88516168
-5.18959480,5.79561516,0.02328269,0.83162915,1.69731240,1.35595938,2.86462003,0.00000000,1.69105163,0.86946205
-5.18359180,5.71817854,0.02227356,0.82059615,1.67809629,1.33461876,2.82838958,0.00000000,1.66628540,0.85206104
-5.17758879,5.62533851,0.02126377,0.80783009,1.65473339,1.31049246,2.78352443,0.00000000,1.63554421,0.83313772
-5.17158579,5.51811842,0.02026001,0.79343870,1.62748144,1.28376442,2.73058775,0.00000000,1.59917620,0.81288792
-5.16558279,5.39775504,0.01926870,0.77755354,1.59665632,1.25465843,2.67026407,0.00000000,1.55761537,0.79152101
-5.15957979,5.26567333,0.01829586,0.76032773,1.56262580,1.22343448,2.60334492,0.00000000,1.51137241,0.76925642
-5.15357679,5.12345695,0.01734710,0.74193330,1.52580206,1.19038434,2.53071192,0.00000000,1.46102350,0.74631984
-5.14757379,4.97281557,0.01642753,0.72255825,1.48663326,1.15582658,2.45331787,0.00000000,1.40719763,0.72293952
-5.14157079,4.81555025,0.01554172,0.70240332,1.44559441,1.12010131,2.37216665,0.00000000,1.35056276,0.69934250
-5.13556778,4.65351826,0.01469369,0.68167883,1.40317804,1.08356472,2.28829266,0.00000000,1.29181160,0.67575119
-5.12956478,4.48859869,0.01388690,0.66060137,1.35988492,1.04658369,2.20274063,0.00000000,1.23164729,0.65238021
-5.12356178,4.32265997,0.01312425,0.63939075,1.31621522,1.00953061,2.11654645,0.00000000,1.17076975,0.62943376
-5.11755878,4.15753049,0.01240809,0.61826707,1.27266043,0.97277857,2.03071983,0.00000000,1.10986295,0.60710362
-5.11155578,3.99497312,0.01174025,0.59744804,1.22969644,0.93669696,1.94622920,0.00000000,1.04958376,0.58556769
-5.10555278,3.83666432,0.01112209,0.57714663,1.18777779,0.90164760,1.86398940,0.00000000,0.99055245,0.56498937
-5.09954977,3.68417807,0.01055449,0.55756898,1.14733348,0.86798135,1.78485228,0.00000000,0.93334521,0.54551757
-5.09354677,3.53897473,0.01003799,0.53891268,1.10876417,0.83603521,1.70960041,0.00000000,0.87848875,0.52728741
-5.08754377,3.40239464,0.00957276,0.52136519,1.07244091,0.80612985,1.63894374,0.00000000,0.82645691,0.51042148
-5.08154077,3.27565581,0.00915870,0.50510263,1.03870526,0.77856743,1.57351888,0.00000000,0.77766925,0.49503164
-5.07553777,3.15985506,0.00879548,0.49028870,1.00787044,0.75362971,1.51389072,0.00000000,0.73249117,0.48122114
-5.06953477,3.05597172,0.00848261,0.47707365,0.98022346,0.73157617,1.46055577,0.00000000,0.69123561,0.46908684
-5.06353177,2.96487281,0.00821948,0.46559345,0.95602775,0.71264228,1.41394661,0.00000000,0.65416555,0.45872153
-5.05752876,2.88731877,0.00800543,0.45596887,0.93552598,0.69703752,1.37443682,0.00000000,0.62149727,0.45021595
-5.05152576,2.82396869,0.00783976,0.44830457,0.91894269,0.68494345,1.34234581,0.00000000,0.59340377,0.44366051
-5.04552276,2.77538418,0.00772179,0.44268822,0.90648647,0.67651145,1.31794281,0.00000000,0.57001801,0.43914645
-5.03951976,2.74203119,0.00765089,0.43918951,0.89835115,0.67186043,1.30144968,0.00000000,0.55143577,0.43676633
-5.03351676,2.72427936,0.00762648,0.43785920,0.89471604,0.67107444,1.29304205,0.00000000,0.53771768,0.43661375
-5.02751376,2.72239849,0.00764804,0.43872823,0.89574476,0.67420022,1.29284862,0.00000000,0.52889041,0.43878234
-5.02151076,2.73655245,0.00771516,0.44180683,0.90158281,0.68124495,1.30094849,0.00000000,0.52494686,0.44336386
-5.01550775,2.76679054,0.00782744,0.44708390,0.91235365,0.69217431,1.31736668,0.00000000,0.52584537,0.45044556
-5.00950475,2.81303699,0.00798460,0.45452653,0.92815358,0.70691096,1.34206801,0.00000000,0.53150808,0.46010688
-5.00350175,2.87507931,0.00818635,0.46407986,0.94904553,0.72533365,1.37494990,0.00000000,0.54181857,0.47241562
-4.99749875,2.95255634,0.00843243,0.47566729,0.97505203,0.74727713,1.41583435,0.00000000,0.55661906,0.48742368
-4.99149575,3.04494693,0.00872256,0.48919103,1.00614780,0.77253290,1.46445999,0.00000000,0.57570750,0.50516264
-4.98549275,3.15156042,0.00905642,0.50453313,1.04225224,0.80085103,1.52047473,0.00000000,0.59883482,0.52563939
-4.97948974,3.27152968,0.00943362,0.52155681,1.08322248,0.83194293,1.58342959,0.00000000,0.62570281,0.54883193
-4.97348674,3.40380778,0.00985363,0.54010830,1.12884725,0.86548513,1.65277462,0.00000000,0.65596285,0.57468567
-4.96748374,3.54716888,0.01031580,0.56001888,1.17884214,0.90112395,1.72785724,0.00000000,0.68921585,0.60311032
-4.96148074,3.70021403,0.01081927,0.58110721,1.23284667,0.93848104,1.80792360,0.00000000,0.72501376,0.63397757
-4.95547774,3.86138210,0.01136295,0.60318185,1.29042354,0.97715946,1.89212331,0.00000000,0.76286269,0.66711973
-4.94947474,4.02896594,0.01194548,0.62604380,1.35106019,1.01675019,1.97951765,0.00000000,0.80222795,0.70232934
-4.94347174,4.20113362,0.01256516,0.64948900,1.41417309,1.05683879,2.06909131,0.00000000,0.84254081,0.73935983
-4.93746873,4.37595429,0.01321994,0.67331073,1.47911454,1.09701201,2.15976751,0.00000000,0.88320723,0.77792733
-4.93146573,4.55142793,0.01390736,0.69730176,1.54518208,1.13686399,2.25042606,0.00000000,0.92361802,0.81771334
-4.92546273,4.72551822,0.01462450,0.72125622,1.61163023,1.17600197,2.33992388,0.00000000,0.96316048,0.85836848
-4.91945973,4.89618744,0.01536793,0.74497115,1.67768415,1.21405126,2.42711731,0.00000000,1.00123097,0.89951696
-4.91345673,5.06143216,0.01613367,0.76824771,1.74255490,1.25065927,2.51088541,0.00000000,1.03724811,0.94076179
-4.90745373,5.21931875,0.01691721,0.79089203,1.80545561,1.28549859,2.59015341,0.00000000,1.07066598,0.98169044
-4.90145073,5.36801734,0.01771342,0.81271583,1.86561810,1.31826915,2.66391542,0.00000000,1.10098697,1.02188090
-4.89544772,5.50583320,0.01851657,0.83353676,1.92230916,1.34869931,2.73125558,0.00000000,1.12777362,1.06090797
-4.88944472,5.63123472,0.01932038,0.85317867,1.97484599,1.37654624,2.79136681,0.00000000,1.15065910,1.09834955
-4.88344172,5.74287703,0.02011796,0.87147182,2.02261021,1.40159550,2.84356660,0.00000000,1.16935573,1.13379289
-4.87743872,5.83962101,0.02090196,0.88825321,2.06505990,1.42366029,2.88730926,0.00000000,1.18366134,1.16684071
-4.87143572,5.92054715,0.02166455,0.90336712,2.10173928,1.44258031,2.92219428,0.00000000,1.19346310,1.19711709
-4.86543272,5.98496461,0.02239759,0.91666600,2.13228587,1.45822077,2.94797082,0.00000000,1.19873872,1.22427310
-4.85942971,6.03241540,0.02309268,0.92801170,2.15643495,1.47047153,2.96453823,0.00000000,1.19955503,1.24799215
-4.85342671,6.06267436,0.02374134,0.93727730,2.17402133,1.47924678,2.97194294,0.00000000,1.19606392,1.26799506
-4.84742371,6.07574545,0.02433516,0.94434932,2.18497866,1.48448527,2.97037215,0.00000000,1.18849613,1.28404484
-4.84142071,6.07185507,0.02486598,0.94913050,2.18933650,1.48615134,2.96014479,0.00000000,1.17715285,1.29595120
-4.83541771,6.05144306,0.02532603,0.95154294,2.18721548,1.48423659,2.94170038,0.00000000,1.16239582,1.30357471
-4.82941471,6.01515206,0.02570817,0.95153158,2.17882105,1.47876229,2.91558640,0.00000000,1.14463635,1.30683058
-4.82341171,5.96381580,0.02600607,0.94906780,2.16443603,1.46978233,2.88244481,0.00000000,1.12432351,1.30569196
-4.81740870,5.89844651,0.02621436,0.94415299,2.14441257,1.45738643,2.84299812,0.00000000,1.10193230,1.30019269
-4.81140570,5.82022174,0.02632885,0.93682176,2.11916361,1.44170343,2.79803562,0.00000000,1.07795200,1.29042923
-4.80540270,5.73047043,0.02634661,0.92714473,2.08915434,1.42290424,2.74839986,0.00000000,1.05287507,1.27656169
-4.79939970,5.63065805,0.02626618,0.91523042,2.05489360,1.40120405,2.69497370,0.00000000,1.02718712,1.25881376
-4.79339670,5.52237027,0.02608755,0.90122620,2.01692543,1.37686359,2.63866783,0.00000000,1.00135790,1.23747128
-4.78739370,5.40729489,0.02581231,0.88531796,1.97582084,1.35018894,2.58040873,0.00000000,0.97583364,1.21287934
-4.78139070,5.28720134,0.02544359,0.86772854,1.93216960,1.32152973,2.52112702,0.00000000,0.95103068,1.18543777
-4.77538769,5.16391744,0.02498605,0.84871460,1.88657211,1.29127550,2.46174571,0.00000000,0.92733034,1.15559498
-4.76938469,5.03930322,0.02444578,0.82856212,1.83963124,1.25985015,2.40316855,0.00000000,0.90507506,1.12384014
-4.76338169,4.91522167,0.02383021,0.80758058,1.79194401,1.22770454,2.34626802,0.00000000,0.88456558,1.09069376
-4.75737869,4.79350681,0.02314792,0.78609587,1.74409328,1.19530735,2.29187308,0.00000000,0.86605898,1.05669700
-4.75137569,4.67592961,0.02240841,0.76444239,1.69663933,1.16313464,2.24075663,0.00000000,0.84976759,1.02239984
-4.74537269,4.56416259,0.02162195,0.74295444,1.65011152,1.13165828,2.19362305,0.00000000,0.83585845,0.98834850
-4.73936968,4.45974441,0.02079925,0.72195736,1.60500029,1.10133394,2.15109581,0.00000000,0.82445329,0.95507271
-4.73336668,4.36404562,0.01995127,0.70175891,1.56174965,1.07258910,2.11370590,0.00000000,0.81562895,0.92307305
-4.72736368,4.27823727,0.01908889,0.68264107,1.52075056,1.04581167,2.08188135,0.00000000,0.80941823,0.89280903
-4.72136068,4.20326371,0.01822272,0.66485287,1.48233540,1.02133976,2.05593845,0.00000000,0.80581101,0.86468836
-4.71535768,4.13982119,0.01736281,0.64860444,1.44677396,0.99945311,2.03607522,0.00000000,0.80475580,0.83905778
-4.70935468,4.08834339,0.01651848,0.63406266,1.41427106,0.98036676,2.02236761,0.00000000,0.80616174,0.81619594
-4.70335168,4.04899491,0.01569809,0.62134854,1.38496618,0.96422704,2.01476884,0.00000000,0.80990093,0.79630854
-4.69734867,4.02167338,0.01490897,0.61053647,1.35893494,0.95111035,2.01311214,0.00000000,0.81581134,0.77952596
-4.69134567,4.00602035,0.01415725,0.60165540,1.33619273,0.94102464,2.01711697,0.00000000,0.82370014,0.76590339
-4.68534267,4.00144072,0.01344784,0.59469182,1.31670017,0.93391360,2.02639885,0.00000000,0.83334753,0.75542354
-4.67933967,4.00713019,0.01278439,0.58959433,1.30037020,0.92966335,2.04048224,0.00000000,0.84451117,0.74800162
-4.67333667,4.02210956,0.01216937,0.58627967,1.28707673,0.92811129,2.05881643,0.00000000,0.85693086,0.74349244
-4.66733367,4.04526459,0.01160408,0.58463981,1.27666412,0.92905670,2.08079360,0.00000000,0.87033380,0.74169919
-4.66133067,4.07538986,0.01108876,0.58454979,1.26895744,0.93227268,2.10576861,0.00000000,0.88444005,0.74238360
-4.65532766,4.11123470,0.01062275,0.58587590,1.26377275,0.93751871,2.13307962,0.00000000,0.89896826,0.74527688
-4.64932466,4.15154949,0.01020458,0.58848385,1.26092729,0.94455347,2.16206880,0.00000000,0.91364145,0.75009108
-4.64332166,4.19513041,0.00983218,0.59224656,1.26024881,0.95314728,2.19210240,0.00000000,0.92819294,0.75653027
