energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.77188594,3.21805329,0.00778089,0.00000000,0.03153382,0.35293318,1.29794948,1.31932973,0.02049740,1.67881984
-5.76588294,3.23483099,0.00750383,0.00000000,0.03086959,0.34366173,1.29841624,1.33838078,0.01941085,1.70345119
-5.75987994,3.26355323,0.00721845,0.00000000,0.03014427,0.33530821,1.30533241,1.36326484,0.01829672,1.73457074
-5.75387694,3.30550870,0.00693036,0.00000000,0.02937951,0.32797269,1.31915806,1.39447742,0.01716894,1.77291262
-5.74787394,3.36177261,0.00664527,0.00000000,0.02859682,0.32173697,1.34027764,1.43240479,0.01604208,1.81909427
-5.74187094,3.43314513,0.00636877,0.00000000,0.02781678,0.31665988,1.36898053,1.47729837,0.01493094,1.87358139
-5.73586793,3.52009893,0.00610623,0.00000000,0.02705826,0.31277321,1.40544437,1.52925352,0.01385014,1.93665822
-5.72986493,3.62273889,0.00586262,0.00000000,0.02633788,0.31007857,1.44972202,1.58819422,0.01281382,2.00840484
-5.72386193,3.74077701,0.00564243,0.00000000,0.02566939,0.30854539,1.50173322,1.65386487,0.01183518,2.08868315
-5.71785893,3.87352443,0.00544955,0.00000000,0.02506338,0.30811035,1.56126144,1.72583025,0.01092631,2.17713236
-5.71185593,4.01990165,0.00528723,0.00000000,0.02452706,0.30867820,1.62795625,1.80348401,0.01009785,2.27317480
-5.70585293,4.17846715,0.00515799,0.00000000,0.02406421,0.31012409,1.70134123,1.88606594,0.00935883,2.37603185
-5.69984992,4.34746356,0.00506367,0.00000000,0.02367527,0.31229733,1.78082699,1.97268746,0.00871655,2.48474966
-5.69384692,4.52487948,0.00500541,0.00000000,0.02335760,0.31502640,1.86572879,2.06236457,0.00817648,2.59823341
-5.68784392,4.70852422,0.00498366,0.00000000,0.02310588,0.31812494,1.95528758,2.15405695,0.00774222,2.71528866
-5.68184092,4.89611190,0.00499827,0.00000000,0.02291253,0.32139850,2.04869364,2.24671139,0.00741552,2.83466784
-5.67583792,5.08535089,0.00504850,0.00000000,0.02276828,0.32465167,2.14511121,2.33930756,0.00719631,2.95511946
-5.66983492,5.27403405,0.00513313,0.00000000,0.02266272,0.32769526,2.24370311,2.43090395,0.00708278,3.07543773
-5.66383192,5.46012527,0.00525048,0.00000000,0.02258484,0.33035309,2.34365377,2.52068151,0.00707149,3.19450995
-5.65782891,5.64183784,0.00539849,0.00000000,0.02252361,0.33246820,2.44418968,2.60798265,0.00715745,3.31135932
-5.65182591,5.81770064,0.00557481,0.00000000,0.02246842,0.33390808,2.54459619,2.69234347,0.00733425,3.42518080
-5.64582291,5.98660863,0.00577678,0.00000000,0.02240954,0.33456875,2.64422990,2.77351721,0.00759426,3.53536826
-5.63981991,6.14785508,0.00600154,0.00000000,0.02233834,0.33437751,2.74252624,2.85148736,0.00792869,3.64153138
-5.63381691,6.30114377,0.00624600,0.00000000,0.02224760,0.33329429,2.83900204,2.92646936,0.00832782,3.74350137
-5.62781391,6.44658055,0.00650693,0.00000000,0.02213156,0.33131167,2.93325329,2.99890035,0.00878115,3.84132514
-5.62181091,6.58464454,0.00678094,0.00000000,0.02198597,0.32845358,3.02494856,3.06941699,0.00927759,3.93524822
-5.61580790,6.71614063,0.00706454,0.00000000,0.02180798,0.32477289,3.11381877,3.13882203,0.00980565,4.02568711
-5.60980490,6.84213555,0.00735413,0.00000000,0.02159603,0.32034805,3.19964438,3.20804086,0.01035366,4.11319259
-5.60380190,6.96388093,0.00764606,0.00000000,0.02134965,0.31527915,3.28224081,3.27806998,0.01091001,4.19840574
-5.59779890,7.08272727,0.00793666,0.00000000,0.02106922,0.30968349,3.36144362,3.34991949,0.01146338,4.28200899
-5.59179590,7.20003326,0.00822229,0.00000000,0.02075576,0.30369111,3.43709421,3.42455243,0.01200297,4.36467462
-5.58579290,7.31707525,0.00849941,0.00000000,0.02041069,0.29744041,3.50902746,3.50282387,0.01251876,4.44701354
-5.57978989,7.43496135,0.00876465,0.00000000,0.02003563,0.29107408,3.57706198,3.58542268,0.01300175,4.52952686
-5.57378689,7.55455479,0.00901486,0.00000000,0.01963227,0.28473556,3.64099394,3.67281904,0.01344417,4.61256292
-5.56778389,7.67641029,0.00924726,0.00000000,0.01920226,0.27856613,3.70059477,3.76522053,0.01383972,4.69628207
-5.56178089,7.80072689,0.00945945,0.00000000,0.01874719,0.27270256,3.75561318,3.86253905,0.01418368,4.78063104
-5.55577789,7.92731948,0.00964956,0.00000000,0.01826858,0.26727546,3.80578135,3.96437068,0.01447312,4.86532843
-5.54977489,8.05561055,0.00981629,0.00000000,0.01776797,0.26240820,3.85082499,4.06998980,0.01470691,4.94986221
-5.54377189,8.18464258,0.00995895,0.00000000,0.01724708,0.25821618,3.89047681,4.17835812,0.01488579,5.03349943
-5.53776888,8.31311035,0.01007756,0.00000000,0.01670793,0.25480653,3.92449254,4.28814860,0.01501229,5.11530788
-5.53176588,8.43941160,0.01017281,0.00000000,0.01615306,0.25227792,3.95266860,4.39778346,0.01509072,5.19418874
-5.52576288,8.56171328,0.01024609,0.00000000,0.01558571,0.25072040,3.97486036,4.50548482,0.01512690,5.26891861
-5.51975988,8.67803031,0.01029940,0.00000000,0.01501004,0.25021507,3.99099983,4.60933587,0.01512805,5.33819911
-5.51375688,8.78631260,0.01033534,0.00000000,0.01443132,0.25083371,4.00111174,4.70734975,0.01510245,5.40071138
-5.50775388,8.88453616,0.01035698,0.00000000,0.01385606,0.25263796,4.00532674,4.79754331,0.01505917,5.45517306
-5.50175088,8.97079377,0.01036774,0.00000000,0.01329216,0.25567837,4.00389108,4.87801207,0.01500774,5.50039484
-5.49574787,9.04338066,0.01037123,0.00000000,0.01274902,0.25999321,3.99717157,4.94700337,0.01495777,5.53533379
-5.48974487,9.10087134,0.01037116,0.00000000,0.01223754,0.26560709,3.98565565,5.00298399,0.01491864,5.55914096
-5.48374187,9.14218376,0.01037109,0.00000000,0.01177017,0.27252960,3.96994590,5.04469946,0.01489914,5.57120081
-5.47773887,9.16662796,0.01037436,0.00000000,0.01136088,0.28075407,3.95074913,5.07122228,0.01490719,5.57116077
-5.47173587,9.17393726,0.01038387,0.00000000,0.01102505,0.29025653,3.92886021,5.08198707,0.01494957,5.55894943
-5.46573287,9.16428084,0.01040200,0.00000000,0.01077945,0.30099515,3.90514097,5.07681113,0.01503171,5.53478272
-5.45972986,9.13825743,0.01043048,0.00000000,0.01064206,0.31291015,3.88049525,5.05589986,0.01515760,5.49915787
-5.45372686,9.09687118,0.01047033,0.00000000,0.01063199,0.32592434,3.85584068,5.01983699,0.01532965,5.45283572
-5.44772386,9.04149111,0.01052184,0.00000000,0.01076930,0.33994438,3.83207865,4.96956050,0.01554879,5.39681248
-5.44172086,8.97379686,0.01058452,0.00000000,0.01107485,0.35486260,3.81006359,4.90632562,0.01581448,5.33228246
-5.43571786,8.89571359,0.01065719,0.00000000,0.01157011,0.37055957,3.79057302,4.83165702,0.01612488,5.26059389
-5.42971486,8.80933960,0.01073804,0.00000000,0.01227700,0.38690713,3.77427965,4.74729261,0.01647703,5.18320009
-5.42371186,8.71687026,0.01082472,0.00000000,0.01321769,0.40377185,3.76172694,4.65512173,0.01686714,5.10160844
-5.41770885,8.62052197,0.01091448,0.00000000,0.01441431,0.42101868,3.75330920,4.55712067,0.01729080,5.01732958
-5.41170585,8.52245956,0.01100433,0.00000000,0.01588874,0.43851473,3.74925725,4.45528830,0.01774330,4.93182924
-5.40570285,8.42473003,0.01109120,0.00000000,0.01766224,0.45613282,3.74963042,4.35158460,0.01821990,4.84648467
-5.39969985,8.32920531,0.01117212,0.00000000,0.01975516,0.47375471,3.75431517,4.24787440,0.01871609,4.76254739
-5.39369685,8.23753574,0.01124434,0.00000000,0.02218642,0.49127380,3.76303069,4.14587820,0.01922783,4.68111351
-5.38769385,8.15111535,0.01130555,0.00000000,0.02497306,0.50859723,3.77534102,4.04713174,0.01975172,4.60310229
-5.38169085,8.07105939,0.01135395,0.00000000,0.02812968,0.52564705,3.79067331,3.95295488,0.02028517,4.52924328
-5.37568784,7.99819367,0.01138839,0.00000000,0.03166774,0.54236075,3.80834132,3.86443054,0.02082643,4.46007173
-5.36968484,7.93305491,0.01140844,0.00000000,0.03559489,0.55869080,3.82757310,3.78239317,0.02137463,4.39593155
-5.36368184,7.87590056,0.01141441,0.00000000,0.03991416,0.57460337,3.84754150,3.70742648,0.02192974,4.33698491
-5.35767884,7.82672633,0.01140739,0.00000000,0.04462319,0.59007644,3.86739616,3.63986917,0.02249247,4.28322707
-5.35167584,7.78528946,0.01138920,0.00000000,0.04971335,0.60509718,3.88629542,3.57982766,0.02306409,4.23450509
-5.34567284,7.75113577,0.01136236,0.00000000,0.05516900,0.61965890,3.90343682,3.52719427,0.02364630,4.19053891
-5.33966983,7.72362850,0.01132993,0.00000000,0.06096669,0.63375780,3.91808476,3.48166949,0.02424099,4.15094342
-5.33366683,7.70197742,0.01129549,0.00000000,0.06707455,0.64738961,3.92959422,3.44278688,0.02485001,4.11525028
-5.32766383,7.68526686,0.01126293,0.00000000,0.07345181,0.66054637,3.93742964,3.40993939,0.02547496,4.08292851
-5.32166083,7.67248184,0.01123632,0.00000000,0.08004852,0.67321357,3.94117827,3.38240599,0.02611696,4.05340308
-5.31565783,7.66253188,0.01121977,0.00000000,0.08680555,0.68536778,3.94055787,3.35937784,0.02677648,4.02607119
-5.30965483,7.65427239,0.01121729,0.00000000,0.09365486,0.69697499,3.93541854,3.33998323,0.02745314,4.00031606
-5.30365183,7.64652413,0.01123257,0.00000000,0.10052016,0.70798969,3.92573913,3.32331122,0.02814564,3.97551836
-5.29764882,7.63809127,0.01126894,0.00000000,0.10731788,0.71835477,3.91161885,3.30843350,0.02885162,3.95106584
-5.29164582,7.62777881,0.01132918,0.00000000,0.11395859,0.72800235,3.89326478,3.29442483,0.02956769,3.92636146
-5.28564282,7.61441021,0.01141544,0.00000000,0.12034874,0.73685540,3.87097628,3.28038186,0.03028939,3.90083078
-5.27963982,7.59684605,0.01152922,0.00000000,0.12639271,0.74483004,3.84512741,3.26544069,0.03101130,3.87392916
-5.27363682,7.57400405,0.01167124,0.00000000,0.13199530,0.75183859,3.81614831,3.24879341,0.03172712,3.84514933
-5.26763382,7.54488088,0.01184152,0.00000000,0.13706429,0.75779298,3.78450664,3.22970340,0.03242981,3.81402959
-5.26163082,7.50857570,0.01203932,0.00000000,0.14151320,0.76260847,3.75068998,3.20751986,0.03311177,3.78016298
-5.25562781,7.46431480,0.01226324,0.00000000,0.14526414,0.76620744,3.71518985,3.18169108,0.03376507,3.74320723
-5.24962481,7.41147691,0.01251126,0.00000000,0.14825054,0.76852311,3.67848806,3.15177652,0.03438158,3.70289540
-5.24362181,7.34961774,0.01278080,0.00000000,0.15041962,0.76950280,3.64104567,3.11745728,0.03495330,3.65904658
-5.23761881,7.27849279,0.01306890,0.00000000,0.15173472,0.76911090,3.60329465,3.07854461,0.03547246,3.61157619
-5.23161581,7.19807684,0.01337222,0.00000000,0.15217701,0.76733102,3.56563236,3.03498608,0.03593185,3.56050507
-5.22561281,7.10857882,0.01368727,0.00000000,0.15174680,0.76416759,3.52841851,2.98686894,0.03632490,3.50596656
-5.21960980,7.01045073,0.01401043,0.00000000,0.15046423,0.75964653,3.49197433,2.93442040,0.03664593,3.44821089
-5.21360680,6.90438946,0.01433813,0.00000000,0.14836925,0.75381526,3.45658342,2.87800439,0.03689028,3.38760614
-5.20760380,6.79133080,0.01466690,0.00000000,0.14552098,0.74674181,3.42249390,2.81811483,0.03705439,3.32463516
-5.20160080,6.67243506,0.01499347,0.00000000,0.14199637,0.73851341,3.38992110,2.75536522,0.03713593,3.25988826
-5.19559780,6.54906432,0.01531484,0.00000000,0.13788823,0.72923426,3.35905056,2.69047466,0.03713379,3.19405140
-5.18959480,6.42275157,0.01562830,0.00000000,0.13330265,0.71902298,3.33004048,2.62425071,0.03704816,3.12788993
-5.18359180,6.29516249,0.01593145,0.00000000,0.12835596,0.70800956,3.30302357,2.55756928,0.03688044,3.06222840
-5.17758879,6.16805085,0.01622222,0.00000000,0.12317135,0.69633215,3.27810766,2.49135219,0.03663321,2.99792678
-5.17158579,6.04320905,0.01649882,0.00000000,0.11787520,0.68413362,3.25537505,2.42654299,0.03631016,2.93585402
-5.16558279,5.92241515,0.01675969,0.00000000,0.11259329,0.67155818,3.23488040,2.36408157,0.03591593,2.87685968
-5.15957979,5.80737835,0.01700345,0.00000000,0.10744714,0.65874797,3.21664726,2.30487852,0.03545602,2.82174491
-5.15357679,5.69968479,0.01722885,0.00000000,0.10255038,0.64583987,3.20066328,2.24978967,0.03493656,2.77123364
-5.14757379,5.60074532,0.01743463,0.00000000,0.09800555,0.63296244,3.18687459,2.19959183,0.03436420,2.72594529
-5.14157079,5.51174749,0.01761950,0.00000000,0.09390128,0.62023320,3.17517954,2.15496008,0.03374590,2.68637009
-5.13556778,5.43361318,0.01778207,0.00000000,0.09030994,0.60775610,3.16542249,2.11644765,0.03308873,2.65284795
-5.12956478,5.36696373,0.01792077,0.00000000,0.08728591,0.59561946,3.15738810,2.08446864,0.03239970,2.62555202
-5.12356178,5.31209394,0.01803383,0.00000000,0.08486453,0.58389418,3.15079681,2.05928438,0.03168558,2.60447758
-5.11755878,5.26895614,0.01811925,0.00000000,0.08306164,0.57263248,3.14530208,2.04099373,0.03095278,2.58943695
-5.11155578,5.23715521,0.01817486,0.00000000,0.08187388,0.56186703,3.14049000,2.02952793,0.03020715,2.58006079
-5.10555278,5.21595518,0.01819832,0.00000000,0.08127954,0.55161063,3.13588177,2.02464995,0.02945393,2.57580602
-5.09954977,5.20429746,0.01818723,0.00000000,0.08124012,0.54185641,3.13093932,2.02595892,0.02869767,2.57597023
-5.09354677,5.20083063,0.01813919,0.00000000,0.08170234,0.53257864,3.12507441,2.03289940,0.02794218,2.57971223
-5.08754377,5.20395099,0.01805196,0.00000000,0.08260067,0.52373408,3.11766104,2.04477553,0.02719051,2.58607819
-5.08154077,5.21185272,0.01792357,0.00000000,0.08386022,0.51526392,3.10805107,2.06076971,0.02644503,2.59403245
-5.07553777,5.22258625,0.01775248,0.00000000,0.08539979,0.50709629,3.09559253,2.07996552,0.02570745,2.60249188
-5.06953477,5.23412267,0.01753773,0.00000000,0.08713519,0.49914926,3.07965004,2.10137407,0.02497893,2.61036265
-5.06353177,5.24442189,0.01727904,0.00000000,0.08898244,0.49133416,3.05962643,2.12396317,0.02426018,2.61657779
-5.05752876,5.25150212,0.01697696,0.00000000,0.09086089,0.48355936,3.03498464,2.14668824,0.02355159,2.62013410
-5.05152576,5.25350761,0.01663295,0.00000000,0.09269611,0.47573406,3.00526887,2.16852390,0.02285335,2.62012685
-5.04552276,5.24877213,0.01624942,0.00000000,0.09442241,0.46777220,2.97012374,2.18849519,0.02216559,2.61578075
-5.03951976,5.23587524,0.01582975,0.00000000,0.09598484,0.45959614,2.92931071,2.20570701,0.02148848,2.60647577
-5.03351676,5.21368899,0.01537825,0.00000000,0.09734078,0.45114016,2.88272048,2.21937069,0.02082232,2.59176672
-5.02751376,5.18141298,0.01490007,0.00000000,0.09846078,0.44235334,2.83038092,2.22882660,0.02016764,2.57139552
-5.02151076,5.13859602,0.01440111,0.00000000,0.09932888,0.43320203,2.77245976,2.23356174,0.01952518,2.54529579
-5.01550775,5.08514357,0.01388784,0.00000000,0.09994223,0.42367148,2.70926195,2.23322159,0.01889595,2.51358929
-5.00950475,5.02131053,0.01336707,0.00000000,0.10031011,0.41376677,2.64122150,2.22761571,0.01828121,2.47657456
-5.00350175,4.94767985,0.01284580,0.00000000,0.10045247,0.40351293,2.56888828,2.21671692,0.01768235,2.43470824
-4.99749875,4.86512803,0.01233095,0.00000000,0.10039784,0.39295424,2.49291026,2.20065399,0.01710089,2.38858005
-4.99149575,4.77477935,0.01182909,0.00000000,0.10018105,0.38215277,2.41401196,2.17969859,0.01653834,2.33888260
-4.98549275,4.67795116,0.01134628,0.00000000,0.09984056,0.37118626,2.33297025,2.15424686,0.01599610,2.28637765
-4.97948974,4.57609303,0.01088782,0.00000000,0.09941582,0.36014539,2.25058854,2.12479693,0.01547534,2.23186051
-4.97348674,4.47072297,0.01045810,0.00000000,0.09894455,0.34913075,2.16767066,2.09192341,0.01497694,2.17612430
-4.96748374,4.36336380,0.01006042,0.00000000,0.09846030,0.33824937,2.08499564,2.05625021,0.01450136,2.11992600
-4.96148074,4.25548299,0.00969695,0.00000000,0.09799025,0.32761134,2.00329458,2.01842331,0.01404858,2.06395586
-4.95547774,4.14843888,0.00936865,0.00000000,0.09755349,0.31732641,1.92323063,1.97908455,0.01361811,2.00881169
-4.94947474,4.04343571,0.00907527,0.00000000,0.09715978,0.30750084,1.84538300,1.93884800,0.01320897,1.95497932
-4.94347174,3.94148960,0.00881547,0.00000000,0.09680891,0.29823470,1.77023556,1.89827993,0.01281975,1.90281998
-4.93746873,3.84340673,0.00858684,0.00000000,0.09649061,0.28961959,1.69817049,1.85788317,0.01244870,1.85256506
-4.93146573,3.74977443,0.00838613,0.00000000,0.09618515,0.28173708,1.62946700,1.81808652,0.01209384,1.80431851
-4.92546273,3.66096512,0.00820936,0.00000000,0.09586438,0.27465771,1.56430519,1.77923948,0.01175319,1.75806624
-4.91945973,3.57715232,0.00805210,0.00000000,0.09549336,0.26844081,1.50277435,1.74161222,0.01142489,1.71369212
-4.91345673,3.49833755,0.00790962,0.00000000,0.09503227,0.26313499,1.44488546,1.70540044,0.01110751,1.67099931
-4.90745373,3.42438614,0.00777720,0.00000000,0.09443875,0.25877935,1.39058695,1.67073464,0.01080022,1.62973581
-4.90145073,3.35506986,0.00765028,0.00000000,0.09367019,0.25540540,1.33978291,1.63769286,0.01050311,1.58962272
-4.89544772,3.29011397,0.00752470,0.00000000,0.09268620,0.25303961,1.29235291,1.60631615,0.01021743,1.55038373
-4.88944472,3.22924630,0.00739691,0.00000000,0.09145086,0.25170642,1.24817253,1.57662556,0.00994581,1.51177437
-4.88344172,3.17224582,0.00726409,0.00000000,0.08993483,0.25143184,1.20713363,1.54863988,0.00969257,1.47360952
-4.87743872,3.11898875,0.00712429,0.00000000,0.08811698,0.25224733,1.16916376,1.52239297,0.00946387,1.43578809
-4.87143572,3.06949000,0.00697652,0.00000000,0.08598578,0.25419392,1.13424382,1.49795003,0.00926794,1.39831373
-4.86543272,3.02393872,0.00682078,0.00000000,0.08354007,0.25732647,1.10242363,1.47542186,0.00911528,1.36131089
-4.85942971,2.98272641,0.00665806,0.00000000,0.08078945,0.26171784,1.07383475,1.45497675,0.00901869,1.32503561
-4.85342671,2.94646690,0.00649031,0.00000000,0.07775411,0.26746289,1.04870032,1.43684948,0.00899345,1.28988092
-4.84742371,2.91600764,0.00632040,0.00000000,0.07446422,0.27468198,1.02734157,1.42134709,0.00905729,1.25637671
-4.84142071,2.89243192,0.00615197,0.00000000,0.07095893,0.28352386,1.01018085,1.40885138,0.00923042,1.22518428
-4.83541771,2.87705198,0.00598933,0.00000000,0.06728501,0.29416768,0.99774100,1.39981810,0.00953537,1.19708586
-4.82941471,2.87139306,0.00583734,0.00000000,0.06349523,0.30682386,0.99064081,1.39477266,0.00999690,1.17296952
-4.82341171,2.87716857,0.00570123,0.00000000,0.05964655,0.32173354,0.98958660,1.39430269,0.01064175,1.15380995
-4.81740870,2.89624637,0.00558642,0.00000000,0.05579829,0.33916640,0.99535965,1.39904733,0.01149823,1.14064552
-4.81140570,2.93060677,0.00549841,0.00000000,0.05201020,0.35941663,1.00879941,1.40968351,0.01259590,1.13455218
-4.80540270,2.98229219,0.00544257,0.00000000,0.04834070,0.38279679,1.03078254,1.42690934,0.01396491,1.13661462
-4.79939970,3.05334924,0.00542398,0.00000000,0.04484519,0.40962962,1.06219765,1.45142470,0.01563538,1.14789505
-4.79339670,3.14576355,0.00544732,0.00000000,0.04157460,0.44023757,1.10391599,1.48390940,0.01763662,1.16940030
-4.78739370,3.26138850,0.00551669,0.00000000,0.03857410,0.47493031,1.15675844,1.52499909,0.01999618,1.20204737
-4.78139070,3.40186881,0.00563549,0.00000000,0.03588212,0.51399030,1.22145927,1.57525938,0.02273885,1.24662842
-4.77538769,3.56856076,0.00580634,0.00000000,0.03352956,0.55765691,1.29862755,1.63515866,0.02588552,1.30377547
-4.76938469,3.76245100,0.00603092,0.00000000,0.03153928,0.60610938,1.38870727,1.70504041,0.02945203,1.37392593
-4.76338169,3.98407662,0.00630996,0.00000000,0.02992583,0.65944948,1.49193742,1.78509559,0.03344797,1.45728977
-4.75737869,4.23344923,0.00664311,0.00000000,0.02869535,0.71768440,1.60831384,1.87533639,0.03787542,1.55381955
-4.75137569,4.50998676,0.00702894,0.00000000,0.02784569,0.78071083,1.73755444,1.97557222,0.04272790,1.66318450
-4.74537269,4.81245628,0.00746490,0.00000000,0.02736672,0.84830118,1.87906999,2.08538924,0.04798933,1.78475020
-4.73936968,5.13893178,0.00794732,0.00000000,0.02724077,0.92009269,2.03194220,2.20413474,0.05363326,1.91756505
-4.73336668,5.48677047,0.00847146,0.00000000,0.02744320,0.99558047,2.19491130,2.33090746,0.05962230,2.06035520
-4.72736368,5.85261079,0.00903154,0.00000000,0.02794306,1.07411524,2.36637469,2.46455517,0.06590793,2.21152885
-4.72136068,6.23239493,0.00962083,0.00000000,0.02870395,1.15490633,2.54439799,2.60368032,0.07243060,2.36919128
-4.71535768,6.62141754,0.01023177,0.00000000,0.02968482,1.23703045,2.72673955,2.74665452,0.07912035,2.53117093
-4.70935468,7.01440138,0.01085612,0.00000000,0.03084102,1.31944642,2.91088865,2.89164213,0.08589775,2.69505693
-4.70335168,7.40559949,0.01148511,0.00000000,0.03212525,1.40101566,3.09411703,3.03663302,0.09267534,2.85824766
-4.69734867,7.78892182,0.01210964,0.00000000,0.03348871,1.48052822,3.27354270,3.17948384,0.09935951,3.01800942
-4.69134567,8.15808321,0.01272052,0.00000000,0.03488216,1.55673336,3.44620426,3.31796689,0.10585268,3.17154372
-4.68534267,8.50676791,0.01330864,0.00000000,0.03625711,1.62837386,3.60914316,3.44982517,0.11205582,3.31606115
-4.67933967,8.82880496,0.01386527,0.00000000,0.03756691,1.69422273,3.75949086,3.57283164,0.11787126,3.44885905
-4.67333667,9.11834751,0.01438220,0.00000000,0.03876787,1.75312070,3.89455728,3.68485065,0.12320547,3.56740037
-4.66733367,9.37004889,0.01485205,0.00000000,0.03982022,1.80401311,4.01191682,3.78389883,0.12797195,3.66939004
-4.66133067,9.57922745,0.01526841,0.00000000,0.04068910,1.84598431,4.10948781,3.86820319,0.13209394,3.75284591
-4.65532766,9.74201308,0.01562600,0.00000000,0.04134528,1.87828812,4.18560182,3.93625357,0.13550685,3.81616087
-4.64932466,9.85546829,0.01592083,0.00000000,0.04176582,1.90037274,4.23905924,3.98684723,0.13816035,3.85815320
-4.64332166,9.91767817,0.01615028,0.00000000,0.04193447,1.91189910,4.26916850,4.01912345,0.14001995,3.87810284
