energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.51975988,8.72184242,1.17064752,0.01304225,0.11814103,5.04929609,4.70773398,2.03921459
-5.51375688,8.60296556,1.16672557,0.01293897,0.11567868,4.97630562,4.60734365,2.02520385
-5.50775388,8.46378892,1.15943280,0.01279276,0.11306352,4.89208878,4.49702243,2.00657670
-5.50175088,8.30432214,1.14874474,0.01260378,0.11029676,4.79661771,4.37707527,1.98316333
-5.49574787,8.12488683,1.13469423,0.01237299,0.10738157,4.69003228,4.24794971,1.95486330
-5.48974487,7.92615870,1.11737519,0.01210218,0.10432376,4.57266743,4.11024944,1.92166114
-5.48374187,7.70919857,1.09694458,0.01179405,0.10113240,4.44507448,3.96474210,1.88363961
-5.47773887,7.47547022,1.07362243,0.01145211,0.09782026,4.30803487,3.81236046,1.84099009
-5.47173587,7.22684332,1.04768979,0.01108074,0.09440407,4.16256547,3.65419671,1.79401937
-5.46573287,6.96558081,1.01948465,0.01068507,0.09090461,4.00991469,3.49148985,1.74315235
-5.45972986,6.69431058,0.98939590,0.01027093,0.08734664,3.85154923,3.32560663,1.68893043
-5.45372686,6.41598223,0.95785546,0.00984470,0.08375855,3.68913179,3.15801677,1.63200536
-5.44772386,6.13381028,0.92532896,0.00941319,0.08017194,3.52449041,2.99026352,1.57312871
-5.44172086,5.85120566,0.89230518,0.00898348,0.07662094,3.35958043,2.82393072,1.51313719
-5.43571786,5.57169830,0.85928458,0.00856277,0.07314146,3.19644052,2.66060780,1.45293426
-5.42971486,5.29885325,0.82676749,0.00815817,0.06977030,3.03714432,2.50185400,1.39346871
-5.42371186,5.03618366,0.79524215,0.00777655,0.06654424,2.88374951,2.34916333,1.33571082
-5.41770885,4.78706366,0.76517310,0.00742438,0.06349900,2.73824615,2.20393131,1.28062712
-5.41170585,4.55464399,0.73699033,0.00710754,0.06066826,2.60250600,2.06742478,1.22915439
-5.40570285,4.34177350,0.71107934,0.00683117,0.05808273,2.47823478,1.94075563,1.18217400
-5.39969985,4.15092885,0.68777263,0.00659961,0.05576923,2.36692871,1.82485909,1.14048744
-5.39369685,3.98415461,0.66734259,0.00641623,0.05374991,2.26983690,1.72047719,1.10479376
-5.38769385,3.84301550,0.64999617,0.00628337,0.05204154,2.18793065,1.62814745,1.07566981
-5.38169085,3.72856202,0.63587126,0.00620232,0.05065500,2.12188057,1.54819708,1.05355386
-5.37568784,3.64131017,0.62503484,0.00617327,0.04959490,2.07204207,1.48074238,1.03873315
-5.36968484,3.58123562,0.61748300,0.00619536,0.04885934,2.03844957,1.42569305,1.03133572
-5.36368184,3.54778217,0.61314253,0.00626666,0.04843992,2.02081943,1.38276120,1.03132683
-5.35767884,3.53988384,0.61187418,0.00638428,0.04832185,2.01856146,1.35147431,1.03850997
-5.35167584,3.55599978,0.61347725,0.00654446,0.04848429,2.03079833,1.33119175,1.05253257
-5.34567284,3.59416067,0.61769548,0.00674263,0.04890082,2.05639246,1.32112422,1.07289603
-5.33966983,3.65202504,0.62422397,0.00697359,0.04954012,2.09397925,1.32035547,1.09896992
-5.33366683,3.72694385,0.63271690,0.00723162,0.05036670,2.14200580,1.32786580,1.13000982
-5.32766383,3.81603132,0.64279591,0.00751061,0.05134182,2.19877374,1.34255655,1.16517824
-5.32166083,3.91624001,0.65405896,0.00780426,0.05242448,2.26248507,1.36327526,1.20356800
-5.31565783,4.02443798,0.66608933,0.00810620,0.05357244,2.33128944,1.38884077,1.24422732
-5.30965483,4.13748592,0.67846480,0.00841012,0.05474331,2.40333158,1.41806781,1.28618589
-5.30365183,4.25231202,0.69076663,0.00870998,0.05589563,2.47679746,1.44979053,1.32848090
-5.29764882,4.36598270,0.70258829,0.00900007,0.05698989,2.54995774,1.48288468,1.37018251
-5.29164582,4.47576710,0.71354371,0.00927516,0.05798953,2.62120726,1.51628780,1.41041758
-5.28564282,4.57919364,0.72327506,0.00953060,0.05886179,2.68909942,1.54901717,1.44839121
-5.27963982,4.67409722,0.73145960,0.00976241,0.05957848,2.75237436,1.58018519,1.48340508
-5.27363682,4.75865578,0.73781586,0.00996730,0.06011659,2.80998033,1.60901181,1.51487227
-5.26763382,4.83141538,0.74210868,0.01014275,0.06045871,2.86108746,1.63483400,1.54232790
-5.26163082,4.89130340,0.74415324,0.01028700,0.06059329,2.90509391,1.65711186,1.56543538
-5.25562781,4.93762963,0.74381781,0.01039905,0.06051470,2.94162423,1.67543153,1.58398804
-5.24962481,4.97007580,0.74102533,0.01047864,0.06022315,2.97052031,1.68950491,1.59790631
-5.24362181,4.98867416,0.73575359,0.01052617,0.05972434,2.99182561,1.69916618,1.60723053
-5.23761881,4.99377644,0.72803413,0.01054267,0.05902898,3.00576336,1.70436555,1.61210999
-5.23161581,4.98601458,0.71794989,0.01052970,0.05815225,3.01271000,1.70516038,1.61278852
-5.22561281,4.96625504,0.70563156,0.01048928,0.05711298,3.01316509,1.70170417,1.60958760
-5.21960980,4.93554889,0.69125283,0.01042376,0.05593286,3.00771903,1.69423379,1.60288760
-5.21360680,4.89507953,0.67502475,0.01033575,0.05463554,2.99702014,1.68305549,1.59310815
-5.20760380,4.84611044,0.65718916,0.01022801,0.05324576,2.98174248,1.66853023,1.58068850
-5.20160080,4.78993497,0.63801165,0.01010335,0.05178838,2.96255587,1.65105875,1.56606873
-5.19559780,4.72782993,0.61777413,0.00996456,0.05028761,2.94009911,1.63106695,1.54967266
-5.18959480,4.66101484,0.59676724,0.00981428,0.04876620,2.91495763,1.60899208,1.53189308
-5.18359180,4.59061801,0.57528294,0.00965502,0.04724479,2.88764610,1.58527002,1.51307994
-5.17758879,4.51765026,0.55360747,0.00948902,0.04574136,2.85859661,1.56032406,1.49353182
-5.17158579,4.44298702,0.53201478,0.00931827,0.04427088,2.82815242,1.53455537,1.47349085
-5.16558279,4.36735862,0.51076086,0.00914444,0.04284499,2.79656724,1.50833542,1.45314117
-5.15957979,4.29134859,0.49007882,0.00896891,0.04147199,2.76400956,1.48200027,1.43261063
-5.15357679,4.21539911,0.47017507,0.00879277,0.04015684,2.73057144,1.45584684,1.41197543
-5.14757379,4.13982281,0.45122651,0.00861679,0.03890136,2.69628077,1.43013098,1.39126729
-5.14157079,4.06481942,0.43337877,0.00844151,0.03770455,2.66111622,1.40506729,1.37048235
-5.13556778,3.99049606,0.41674553,0.00826723,0.03656293,2.62502369,1.38083042,1.34959134
-5.12956478,3.91688961,0.40140882,0.00809405,0.03547110,2.58793321,1.35755754,1.32855026
-5.12356178,3.84398988,0.38742007,0.00792194,0.03442216,2.54977547,1.33535193,1.30731089
-5.11755878,3.77176195,0.37480207,0.00775076,0.03340828,2.51049683,1.31428722,1.28583051
-5.11155578,3.70016692,0.36355134,0.00758030,0.03242123,2.47007234,1.29441206,1.26408041
-5.10555278,3.62917977,0.35364107,0.00741034,0.03145286,2.42851597,1.27575510,1.24205270
-5.09954977,3.55880388,0.34502427,0.00724069,0.03049553,2.38588795,1.25832980,1.21976515
-5.09354677,3.48908168,0.33763711,0.00707119,0.02954250,2.34229884,1.24213921,1.19726407
-5.08754377,3.42010128,0.33140223,0.00690178,0.02858825,2.29791052,1.22718029,1.17462498
-5.08154077,3.35199937,0.32623201,0.00673247,0.02762866,2.25293428,1.21344775,1.15195154
-5.07553777,3.28496040,0.32203165,0.00656341,0.02666118,2.20762637,1.20093747,1.12937268
-5.06953477,3.21921299,0.31870206,0.00639487,0.02568487,2.16228159,1.18964929,1.10703845
-5.06353177,3.15502384,0.31614249,0.00622724,0.02470036,2.11722536,1.17958928,1.08511494
-5.05752876,3.09269026,0.31425293,0.00606105,0.02370980,2.07280499,1.17077156,1.06377862
-5.05152576,3.03253181,0.31293632,0.00589695,0.02271667,2.02938079,1.16321975,1.04321065
-5.04552276,2.97488213,0.31210055,0.00573570,0.02172561,1.98731749,1.15696802,1.02359140
-5.03951976,2.92008139,0.31166033,0.00557818,0.02074217,1.94697656,1.15206201,1.00509572
-5.03351676,2.86847017,0.31153895,0.00542539,0.01977261,1.90870992,1.14855962,0.98788898
-5.02751376,2.82038509,0.31167003,0.00527838,0.01882361,1.87285510,1.14653175,0.97212434
-5.02151076,2.77615654,0.31199915,0.00513833,0.01790204,1.83973232,1.14606297,0.95794114
-5.01550775,2.73610859,0.31248550,0.00500645,0.01701476,1.80964329,1.14725232,0.94546455
-5.00950475,2.70056086,0.31310348,0.00488406,0.01616837,1.78287175,1.15021400,0.93480633
-5.00350175,2.66983220,0.31384418,0.00477250,0.01536908,1.75968539,1.15507796,0.92606651
-4.99749875,2.64424568,0.31471675,0.00467319,0.01462255,1.74033904,1.16199031,0.91933581
-4.99149575,2.62413415,0.31574955,0.00458757,0.01393382,1.72507837,1.17111338,0.91469857
-4.98549275,2.60984596,0.31699095,0.00451715,0.01330723,1.71414396,1.18262520,0.91223568
-4.97948974,2.60174985,0.31850977,0.00446345,0.01274643,1.70777498,1.19671839,0.91202740
-4.97348674,2.60023845,0.32039525,0.00442799,0.01225436,1.70621210,1.21359818,0.91415565
-4.96748374,2.60572967,0.32275639,0.00441231,0.01183332,1.70969918,1.23347945,0.91870553
-4.96148074,2.61866551,0.32572074,0.00441794,0.01148506,1.71848331,1.25658284,0.92576585
-4.95547774,2.63950777,0.32943246,0.00444635,0.01121085,1.73281298,1.28312981,0.93542858
-4.94947474,2.66873066,0.33404972,0.00449896,0.01101158,1.75293427,1.31333671,0.94778697
-4.94347174,2.70681012,0.33974153,0.00457707,0.01088790,1.77908492,1.34740813,0.96293269
-4.93746873,2.75421024,0.34668387,0.00468189,0.01084031,1.81148669,1.38552962,0.98095173
-4.93146573,2.81136719,0.35505544,0.00481443,0.01086928,1.85033595,1.42786016,1.00191955
-4.92546273,2.87867120,0.36503297,0.00497554,0.01097529,1.89579319,1.47452465,1.02589549
-4.91945973,2.95644747,0.37678635,0.00516581,0.01115896,1.94797186,1.52560679,1.05291698
-4.91345673,3.04493689,0.39047366,0.00538560,0.01142105,2.00692700,1.58114273,1.08299364
-4.90745373,3.14427740,0.40623637,0.00563495,0.01176249,2.07264444,1.64111592,1.11610178
-4.90145073,3.25448704,0.42419471,0.00591362,0.01218435,2.14503108,1.70545321,1.15217956
-4.89544772,3.37544943,0.44444362,0.00622103,0.01268780,2.22390671,1.77402272,1.19112309
-4.88944472,3.50690262,0.46704911,0.00655628,0.01327405,2.30899807,1.84663342,1.23278373
-4.88344172,3.64843167,0.49204550,0.00691812,0.01394423,2.39993533,1.92303653,1.27696672
-4.87743872,3.79946559,0.51943334,0.00730498,0.01469928,2.49625132,2.00292870,1.32343126
-4.87143572,3.95927883,0.54917823,0.00771499,0.01553984,2.59738369,2.08595685,1.37189205
-4.86543272,4.12699734,0.58121062,0.00814600,0.01646608,2.70267996,2.17172434,1.42202223
-4.85942971,4.30160906,0.61542643,0.00859561,0.01747757,2.81140538,2.25979839,1.47345761
-4.85342671,4.48197869,0.65168866,0.00906120,0.01857318,2.92275342,2.34971823,1.52580207
-4.84742371,4.66686605,0.68982978,0.00954001,0.01975092,3.03585847,2.44100380,1.57863384
-4.84142071,4.85494778,0.72965492,0.01002914,0.02100787,3.14981065,2.53316470,1.63151253
-4.83541771,5.04484152,0.77094574,0.01052565,0.02234016,3.26367203,2.62570894,1.68398675
-4.82941471,5.23513213,0.81346473,0.01102660,0.02374288,3.37649417,2.71815145,1.73560202
-4.82341171,5.42439895,0.85696003,0.01152908,0.02521014,3.48733625,2.81002198,1.78590886
-4.81740870,5.61124364,0.90117027,0.01203029,0.02673510,3.59528354,2.90087239,1.83447092
-4.81140570,5.79431764,0.94582962,0.01252760,0.02831008,3.69946574,2.99028298,1.88087301
-4.80540270,5.97234862,0.99067248,0.01301854,0.02992666,3.79907470,3.07786801,1.92472894
-4.79939970,6.14416500,1.03543786,0.01350090,0.03157587,3.89338116,3.16328016,1.96568895
-4.79339670,6.30871793,1.07987325,0.01397272,0.03324832,3.98174992,3.24621384,2.00344686
-4.78739370,6.46509987,1.12373760,0.01443230,0.03493442,4.06365315,3.32640736,2.03774648
-4.78139070,6.61255904,1.16680353,0.01487823,0.03662456,4.13868124,3.40364375,2.06838744
-4.77538769,6.75050919,1.20885843,0.01530937,0.03830928,4.20655084,3.47775017,2.09523004
-4.76938469,6.87853410,1.24970456,0.01572482,0.03997941,4.26710960,3.54859584,2.11819907
-4.76338169,6.99638642,1.28915801,0.01612388,0.04162626,4.32033742,3.61608836,2.13728625
-4.75737869,7.10398075,1.32704674,0.01650604,0.04324162,4.36634379,3.68016859,2.15255128
-4.75137569,7.20138100,1.36320767,0.01687089,0.04481789,4.40536121,3.74080388,2.16412110
-4.74537269,7.28878245,1.39748317,0.01721805,0.04634803,4.43773477,3.79798020,2.17218744
-4.73936968,7.36648918,1.42971722,0.01754712,0.04782554,4.46390811,3.85169318,2.17700241
-4.73336668,7.43488792,1.45975142,0.01785764,0.04924437,4.48440609,3.90193869,2.17887234
-4.72736368,7.49441942,1.48742150,0.01814895,0.05059883,4.49981505,3.94870344,2.17814972
-4.72136068,7.54554917,1.51255439,0.01842022,0.05188342,4.51076112,3.99195619,2.17522382
-4.71535768,7.58873868,1.53496652,0.01867037,0.05309276,4.51788793,4.03164035,2.17050989
-4.70935468,7.62441937,1.55446344,0.01889802,0.05422137,4.52183433,4.06766864,2.16443765
-4.70335168,7.65297039,1.57084111,0.01910158,0.05526364,4.52321350,4.09992031,2.15743936
-4.69734867,7.67470186,1.58388907,0.01927916,0.05621372,4.52259426,4.12824157,2.14993799
-4.69134567,7.68984456,1.59339535,0.01942869,0.05706549,4.52048542,4.15244937,2.14233591
-4.68534267,7.69854668,1.59915316,0.01954797,0.05781263,4.51732405,4.17233871,2.13500462
-4.67933967,7.70087777,1.60096907,0.01963475,0.05844864,4.51346776,4.18769314,2.12827586
-4.67333667,7.69683951,1.59867222,0.01968682,0.05896705,4.50919151,4.19829803,2.12243428
-4.66733367,7.68638240,1.59212425,0.01970216,0.05936159,4.50468845,4.20395585,2.11771202
-4.66133067,7.66942698,1.58122914,0.01967901,0.05962647,4.50007461,4.20450237,2.11428506
-4.65532766,7.64588782,1.56594252,0.01961603,0.05975659,4.49539657,4.19982270,2.11227139
-4.64932466,7.61569847,1.54627978,0.01951234,0.05974794,4.49064140,4.18986593,2.11173083
-4.64332166,7.57883504,1.52232228,0.01936767,0.05959781,4.48574773,4.17465712,2.11266619
-4.63731866,7.53533667,1.49422131,0.01918240,0.05930510,4.48061699,4.15430552,2.11502556
-4.63131566,7.48532112,1.46219929,0.01895755,0.05887056,4.47512392,4.12900823,2.11870540
-4.62531266,7.42899392,1.42654809,0.01869487,0.05829699,4.46912537,4.09904858,2.12355410
-4.61930965,7.36665050,1.38762428,0.01839674,0.05758932,4.46246690,4.06478912,2.12937586
-4.61330665,7.29867081,1.34584159,0.01806613,0.05675467,4.45498674,4.02665938,2.13593461
-4.60730365,7.22550682,1.30166076,0.01770656,0.05580233,4.44651706,3.98513878,2.14295794
-4.60130065,7.14766374,1.25557738,0.01732193,0.05474361,4.43688271,3.94073597,2.15014101
-4.59529765,7.06567635,1.20810814,0.01691645,0.05359168,4.42589795,3.89396542,2.15715051
-4.58929465,6.98008225,1.15977638,0.01649447,0.05236126,4.41336184,3.84532314,2.16362873
-4.58329165,6.89139406,1.11109752,0.01606037,0.05106835,4.39905304,3.79526267,2.16919809
-4.57728864,6.80007261,1.06256513,0.01561842,0.04972985,4.38272511,3.74417336,2.17346605
-4.57128564,6.70650343,1.01463840,0.01517267,0.04836318,4.36410305,3.69236203,2.17603088
-4.56528264,6.61097812,0.96773148,0.01472683,0.04698589,4.34288198,3.64003955,2.17648817
-4.55927964,6.51368235,0.92220517,0.01428422,0.04561529,4.31872868,3.58731303,2.17443832
-4.55327664,6.41469129,0.87836138,0.01384771,0.04426808,4.29128632,3.53418449,2.16949495
-4.54727364,6.31397323,0.83644028,0.01341967,0.04296004,4.26018266,3.48055590,2.16129407
-4.54127064,6.21140110,0.79662036,0.01300201,0.04170572,4.22504160,3.42624049,2.14950398
-4.53526763,6.10677143,0.75902099,0.01259618,0.04051825,4.18549774,3.37097969,2.13383543
-4.52926463,5.99982946,0.72370732,0.01220320,0.03940915,4.14121321,3.31446454,2.11405174
-4.52326163,5.89029913,0.69069701,0.01182378,0.03838817,4.09189613,3.25636060,2.08997858
-4.51725863,5.77791573,0.65996828,0.01145834,0.03746327,4.03731947,3.19633452,2.06151271
-4.51125563,5.66245955,0.63146875,0.01110711,0.03664054,3.97733935,3.13408105,2.02862945
-4.50525263,5.54378817,0.60512459,0.01077024,0.03592426,3.91191166,3.06934875,1.99138827
-4.49924962,5.42186560,0.58084929,0.01044783,0.03531687,3.84110588,3.00196306,1.94993624
-4.49324662,5.29678632,0.55855176,0.01014005,0.03481910,3.76511520,2.93184547,1.90450897
-4.48724362,5.16879304,0.53814328,0.00984716,0.03442999,3.68426226,2.85902781,1.85542885
-4.48124062,5.03828687,0.51954307,0.00956962,0.03414702,3.59899997,2.78366106,1.80310048
-4.47523762,4.90582957,0.50268230,0.00930803,0.03396619,3.50990715,2.70601827,1.74800348
-4.46923462,4.77213768,0.48750645,0.00906324,0.03388214,3.41767924,2.62649173,1.69068264
-4.46323162,4.63806907,0.47397614,0.00883628,0.03388824,3.32311424,2.54558473,1.63173592
-4.45722861,4.50460262,0.46206653,0.00862839,0.03397669,3.22709471,2.46389844,1.57180061
-4.45122561,4.37281242,0.45176542,0.00844099,0.03413870,3.13056652,2.38211505,1.51153825
-4.44522261,4.24383792,0.44307053,0.00827563,0.03436458,3.03451562,2.30097795,1.45161879
-4.43921961,4.11885178,0.43598605,0.00813394,0.03464393,2.93994365,2.22127031,1.39270477
-4.43321661,3.99902726,0.43051894,0.00801766,0.03496582,2.84784394,2.14379310,1.33543596
-4.42721361,3.88550666,0.42667515,0.00792849,0.03531900,2.75917865,2.06934369,1.28041526
-4.42121061,3.77937269,0.42445618,0.00786813,0.03569216,2.67485841,1.99869598,1.22819623
-4.41520760,3.68162368,0.42385607,0.00783821,0.03607417,2.59572499,1.93258287,1.17927278
-4.40920460,3.59315399,0.42485909,0.00784027,0.03645443,2.52253779,1.87168167,1.13407134
-4.40320160,3.51473970,0.42743818,0.00787570,0.03682316,2.45596436,1.81660258,1.09294560
-4.39719860,3.44703020,0.43155414,0.00794576,0.03717174,2.39657509,1.76788062,1.05617402
-4.39119560,3.39054493,0.43715568,0.00805149,0.03749303,2.34484167,1.72597052,1.02395987
-4.38519260,3.34567496,0.44417992,0.00819378,0.03778165,2.30113901,1.69124438,0.99643358
-4.37918959,3.31268823,0.45255363,0.00837326,0.03803429,2.26574972,1.66399163,0.97365711
-4.37318659,3.29173731,0.46219457,0.00859032,0.03824989,2.23887050,1.64442042,0.95562984
-4.36718359,3.28286841,0.47301306,0.00884507,0.03842976,2.22061929,1.63266007,0.94229543
-4.36118059,3.28603025,0.48491345,0.00913732,0.03857767,2.21104243,1.62876371,0.93354919
-4.35517759,3.30108169,0.49779532,0.00946652,0.03869976,2.21012082,1.63271067,0.92924548
-4.34917459,3.32779703,0.51155426,0.00983170,0.03880439,2.21777449,1.64440817,0.92920452
-4.34317159,3.36586837,0.52608217,0.01023147,0.03890189,2.23386502,1.66369205,0.93321842
-4.33716858,3.41490475,0.54126704,0.01066392,0.03900415,2.25819549,1.69032647,0.94105599
-4.33116558,3.47442797,0.55699222,0.01112656,0.03912416,2.29050815,1.72400279,0.95246633
-4.32516258,3.54386591,0.57313526,0.01161635,0.03927549,2.33047993,1.76433781,0.96718111
-4.31915958,3.62254382,0.58956651,0.01212955,0.03947164,2.37771645,1.81087206,0.98491560
-4.31315658,3.70967508,0.60614758,0.01266178,0.03972545,2.43174535,1.86306857,1.00536884
-4.30715358,3.80435255,0.62273002,0.01320799,0.04004844,2.49200974,1.92031300,1.02822316
