energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-5.81390695,13.49781634,2.32738865,9.18434392,0.01086006,1.01737705,0.68704580,0.64212913,0.10160054,1.72100271
-5.80790395,13.42777751,2.32581960,9.10079201,0.01130628,0.99292229,0.69438169,0.65707903,0.10226119,1.74635641
-5.80190095,13.36519447,2.32809032,9.01959280,0.01178724,0.97060517,0.70281153,0.67365398,0.10271073,1.77358951
-5.79589795,13.30870994,2.33367054,8.93965722,0.01230336,0.95020248,0.71225584,0.69192149,0.10294202,1.80268970
-5.78989495,13.25707220,2.34201811,8.85997288,0.01285532,0.93147740,0.72262410,0.71195739,0.10295353,1.83366078
-5.78389195,13.20919883,2.35260337,8.77965064,0.01344412,0.91418679,0.73381906,0.73384627,0.10274928,1.86652589
-5.77788894,13.16423124,2.36493147,8.69796520,0.01407111,0.89808826,0.74574120,0.75768130,0.10233853,1.90132996
-5.77188594,13.12157779,2.37856170,8.61438807,0.01473803,0.88294671,0.75829335,0.78356327,0.10173534,1.93814104
-5.76588294,13.08094389,2.39312319,8.52861196,0.01544702,0.86854022,0.77138502,0.81159871,0.10095793,1.97705056
-5.75987994,13.04234819,2.40832637,8.44056575,0.01620066,0.85466516,0.78493632,0.84189737,0.10002795,2.01817200
-5.75387694,13.00612401,2.42396991,8.35041991,0.01700196,0.84114042,0.79888127,0.87456870,0.09896965,2.06163820
-5.74787394,12.97290639,2.43994283,8.25858220,0.01785431,0.82781065,0.81317019,0.90971775,0.09780899,2.10759690
-5.74187094,12.94360506,2.45622196,8.16568423,0.01876146,0.81454861,0.82777106,0.94744029,0.09657276,2.15620463
-5.73586793,12.91936426,2.47286479,8.07255928,0.01972742,0.80125647,0.84266964,0.98781742,0.09528771,2.20761886
-5.72986493,12.90151107,2.48999823,7.98021262,0.02075638,0.78786617,0.85786837,1.03090970,0.09397972,2.26198860
-5.72386193,12.89149386,2.50780385,7.88978504,0.02185252,0.77433891,0.87338393,1.07675102,0.09267307,2.31944349
-5.71785893,12.89081316,2.52650024,7.80251136,0.02301987,0.76066370,0.88924370,1.12534247,0.09138974,2.38008195
-5.71185593,12.90094765,2.54632358,7.71967506,0.02426203,0.74685525,0.90548105,1.17664621,0.09014891,2.44395848
-5.70585293,12.92327806,2.56750720,7.64256090,0.02558199,0.73295112,0.92212994,1.23057988,0.08896647,2.51107092
-5.69984992,12.95901216,2.59026138,7.57240720,0.02698180,0.71900829,0.93921903,1.28701166,0.08785472,2.58134824
-5.69384692,13.00911419,2.61475445,7.51035960,0.02846232,0.70509941,0.95676560,1.34575617,0.08682214,2.65463943
-5.68784392,13.07424200,2.64109621,7.45742824,0.03002286,0.69130868,0.97476989,1.40657177,0.08587329,2.73070449
-5.68184092,13.15469508,2.66932463,7.41444998,0.03166100,0.67772767,0.99321006,1.46915923,0.08500886,2.80920794
-5.67583792,13.25037636,2.69939676,7.38205746,0.03337227,0.66445112,1.01203829,1.53316213,0.08422572,2.88971586
-5.66983492,13.36077019,2.73118430,7.36065632,0.03514997,0.65157300,1.03117836,1.59816910,0.08351723,2.97169667
-5.66383192,13.48493802,2.76447425,7.35041168,0.03698508,0.63918283,1.05052489,1.66371810,0.08287348,3.05452623
-5.65782891,13.62153281,2.79897470,7.35124455,0.03886618,0.62736253,1.06994449,1.72930253,0.08228173,3.13749744
-5.65182591,13.76883180,2.83432544,7.36283821,0.04077952,0.61618384,1.08927877,1.79437928,0.08172685,3.21983397
-5.64582291,13.92478653,2.87011282,7.38465435,0.04270920,0.60570628,1.10834916,1.85837838,0.08119190,3.30070809
-5.63981991,14.08708778,2.90588802,7.41595788,0.04463741,0.59597592,1.12696332,1.92071411,0.08065870,3.37926171
-5.63381691,14.25324220,2.94118763,7.45584886,0.04654478,0.58702475,1.14492269,1.98079697,0.08010842,3.45462985
-5.62781391,14.42065640,2.97555524,7.50329970,0.04841092,0.57887068,1.16203077,2.03804634,0.07952224,3.52596544
-5.62181091,14.58672406,3.00856265,7.55719520,0.05021486,0.57151809,1.17810162,2.09190310,0.07888195,3.59246421
-5.61580790,14.74891081,3.03982944,7.61637291,0.05193569,0.56495890,1.19296794,2.14184186,0.07817057,3.65338845
-5.60980490,14.90483219,3.06903958,7.67966121,0.05355318,0.55917388,1.20648820,2.18738234,0.07737287,3.70808836
-5.60380190,15.05232007,3.09595397,7.74591267,0.05504836,0.55413419,1.21855226,2.22809931,0.07647587,3.75601989
-5.59779890,15.18947379,3.12041831,7.81403068,0.05640409,0.54980298,1.22908517,2.26363093,0.07546922,3.79675812
-5.59179590,15.31469339,3.14236557,7.88298777,0.05760561,0.54613691,1.23804866,2.29368512,0.07434548,3.83000566
-5.58579290,15.42669359,3.16181331,7.95183477,0.05864093,0.54308750,1.24544038,2.31804385,0.07310036,3.85559555
-5.57978989,15.52449846,3.17885595,8.01970080,0.05950118,0.54060222,1.25129081,2.33656536,0.07173273,3.87348897
-5.57378689,15.60741855,3.19365270,8.08578471,0.06018075,0.53862534,1.25565812,2.34918443,0.07024466,3.88376790
-5.56778389,15.67501319,3.20641232,8.14933955,0.06067742,0.53709845,1.25862128,2.35591078,0.06864119,3.88662367
-5.56178089,15.72704216,3.21737569,8.20965225,0.06099230,0.53596075,1.26027205,2.35682606,0.06693018,3.88234220
-5.55577789,15.76341173,3.22679778,8.26602116,0.06112963,0.53514919,1.26070640,2.35207972,0.06512193,3.87128726
-5.54977489,15.78412034,3.23493034,8.31773438,0.06109654,0.53459851,1.26001601,2.34188405,0.06322885,3.85388292
-5.54377189,15.78920938,3.24200664,8.36405204,0.06090273,0.53424127,1.25828068,2.32650882,0.06126503,3.83059648
-5.53776888,15.77872411,3.24822942,8.40419515,0.06056007,0.53400805,1.25556212,2.30627588,0.05924577,3.80192311
-5.53176588,15.75268867,3.25376280,8.43734340,0.06008217,0.53382789,1.25189969,2.28155384,0.05718723,3.76837299
-5.52576288,15.71109807,3.25872885,8.46264359,0.05948404,0.53362899,1.24730861,2.25275309,0.05510594,3.73046172
-5.51975988,15.65392851,3.26320866,8.47922918,0.05878165,0.53333980,1.24178064,2.22032119,0.05301848,3.68870443
-5.51375688,15.58116559,3.26724781,8.48625103,0.05799160,0.53289042,1.23528739,2.18473852,0.05094111,3.64361327
-5.50775388,15.49284852,3.27086541,8.48291770,0.05713089,0.53221443,1.22778597,2.14651414,0.04888957,3.59569834
-5.50175088,15.38912668,3.27406582,8.46854338,0.05621664,0.53125081,1.21922670,2.10618164,0.04687881,3.54547098
-5.49574787,15.27032389,3.27685181,8.44260029,0.05526596,0.52994619,1.20956219,2.06429468,0.04492291,3.49344887
-5.48974487,15.13700460,3.27923781,8.40477197,0.05429586,0.52825694,1.19875725,2.02142201,0.04303493,3.44016167
-5.48374187,14.99003616,3.28126196,8.35500362,0.05332313,0.52615129,1.18679879,1.97814176,0.04122694,3.38615619
-5.47773887,14.83064099,3.28299573,8.29354546,0.05236435,0.52361100,1.17370506,1.93503479,0.03950994,3.33200007
-5.47173587,14.66043356,3.28455020,8.22098556,0.05143587,0.52063273,1.15953341,1.89267713,0.03789393,3.27828307
-5.46573287,14.48143765,3.28607831,8.13826912,0.05055373,0.51722879,1.14438604,1.85163136,0.03638795,3.22561529
-5.45972986,14.29608126,3.28777276,8.04670190,0.04973367,0.51342726,1.12841323,1.81243737,0.03500005,3.17462214
-5.45372686,14.10716771,3.28985986,7.94793673,0.04899104,0.50927151,1.11181379,1.77560253,0.03373737,3.12593577
-5.44772386,13.91782364,3.29258954,7.84394297,0.04834069,0.50481892,1.09483258,1.74159186,0.03260614,3.08018365
-5.44172086,13.73142611,3.29622262,7.73696000,0.04779685,0.50013908,1.07775526,1.71081854,0.03161162,3.03797464
-5.43571786,13.55151257,3.30101621,7.62943686,0.04737295,0.49531141,1.06090054,1.68363541,0.03075813,2.99988362
-5.42971486,13.38167887,3.30720860,7.52396110,0.04708143,0.49042233,1.04461035,1.66032789,0.03004895,2.96643571
-5.42371186,13.22547098,3.31500476,7.42318045,0.04693354,0.48556218,1.02923858,1.64110890,0.02948625,2.93809116
-5.41770885,13.08627686,3.32456377,7.32972161,0.04693913,0.48082203,1.01513898,1.62611611,0.02907104,2.91523209
-5.41170585,12.96722454,3.33598900,7.24611019,0.04710643,0.47629048,1.00265294,1.61541193,0.02880308,2.89815212
-5.40570285,12.87109199,3.34932188,7.17469605,0.04744186,0.47205063,0.99209787,1.60898627,0.02868079,2.88704952
-5.39969985,12.80023346,3.36453957,7.11758752,0.04794987,0.46817735,0.98375666,1.60676205,0.02870121,2.88202459
-5.39369685,12.75652565,3.38155664,7.07659753,0.04863279,0.46473494,0.97786890,1.60860336,0.02885995,2.88308131
-5.38769385,12.74133563,3.40023026,7.05320373,0.04949073,0.46177518,0.97462412,1.61432571,0.02915122,2.89013324
-5.38169085,12.75551092,3.42036861,7.04852373,0.05052152,0.45933590,0.97415734,1.62370799,0.02956779,2.90301310
-5.37568784,12.79939077,3.44174132,7.06330572,0.05172063,0.45744000,0.97654699,1.63650539,0.03010109,2.92148547
-5.36968484,12.87283602,3.46409126,7.09793364,0.05308116,0.45609492,0.98181514,1.65246258,0.03074125,2.94526150
-5.36368184,12.97527447,3.48714646,7.15244542,0.05459389,0.45529257,0.98992992,1.67132632,0.03147726,2.97401465
-5.35767884,13.10575723,3.51063129,7.22656211,0.05624725,0.45500958,1.00080971,1.69285689,0.03229706,3.00739629
-5.35167584,13.26302172,3.53427609,7.31972507,0.05802740,0.45520794,1.01432885,1.71683750,0.03318772,3.04505015
-5.34567284,13.44555654,3.55782463,7.43113837,0.05991825,0.45583595,1.03032431,1.74308114,0.03413559,3.08662452
-5.33966983,13.65166397,3.58103906,7.55981336,0.06190158,0.45682943,1.04860304,1.77143455,0.03512648,3.13178148
-5.33366683,13.87951616,3.60370224,7.70461255,0.06395713,0.45811319,1.06894939,1.80177894,0.03614585,3.18020266
-5.32766383,14.12720215,3.62561779,7.86429018,0.06606270,0.45960274,1.09113229,1.83402738,0.03717897,3.23159110
-5.32166083,14.39276351,3.64660806,8.03752745,0.06819436,0.46120629,1.11491190,1.86811918,0.03821109,3.28566938
-5.31565783,14.67421745,3.66651076,8.22296083,0.07032661,0.46282690,1.14004526,1.90401133,0.03922765,3.34217415
-5.30965483,14.96956753,3.68517485,8.41920252,0.07243268,0.46436493,1.16629092,1.94166766,0.04021440,3.40084756
-5.30365183,15.27680245,3.70245628,8.62485279,0.07448482,0.46572057,1.19341234,1.98104634,0.04115757,3.46142647
-5.29764882,15.59388494,3.71821436,8.83850444,0.07645472,0.46679659,1.22118000,2.02208641,0.04204401,3.52363005
-5.29164582,15.91873275,3.73230903,9.05874040,0.07831391,0.46750105,1.24937231,2.06469415,0.04286135,3.58714695
-5.28564282,16.24919485,3.74459947,9.28412571,0.08003427,0.46775005,1.27777530,2.10873031,0.04359812,3.65162282
-5.27963982,16.58302578,3.75494407,9.51319573,0.08158860,0.46747028,1.30618148,2.15399876,0.04424388,3.71664936
-5.27363682,16.91786147,3.76320175,9.74444249,0.08295119,0.46660131,1.33438773,2.20023757,0.04478934,3.78175560
-5.26763382,17.25119966,3.76923420,9.97630147,0.08409842,0.46509745,1.36219285,2.24711311,0.04522648,3.84640227
-5.26163082,17.58038789,3.77290888,10.20714078,0.08500938,0.46292915,1.38939473,2.29421767,0.04554864,3.90997984
-5.25562781,17.90262143,3.77410203,10.43525485,0.08566642,0.46008376,1.41578759,2.34107110,0.04575065,3.97181063
-5.24962481,18.21495308,3.77270141,10.65886427,0.08605565,0.45656553,1.44115948,2.38712649,0.04582886,4.03115523
-5.24362181,18.51431610,3.76860814,10.87612321,0.08616741,0.45239498,1.46529039,2.43177996,0.04578125,4.08722311
-5.23761881,18.79756057,3.76173739,11.08513508,0.08599660,0.44760748,1.48795107,2.47438430,0.04560745,4.13918721
-5.23161581,19.06150288,3.75201764,11.28397686,0.08554286,0.44225115,1.50890286,2.51426596,0.04530874,4.18620214
-5.22561281,19.30298693,3.73938847,11.47073162,0.08481067,0.43638418,1.52789862,2.55074475,0.04488809,4.22742511
-5.21960980,19.51895511,3.72379694,11.64352830,0.08380922,0.43007174,1.54468482,2.58315541,0.04435008,4.26203891
-5.21360680,19.70652596,3.70519293,11.80058714,0.08255225,0.42338252,1.55900473,2.61087006,0.04370086,4.28927591
-5.20760380,19.86307522,3.68352383,11.94026864,0.08105757,0.41638523,1.57060284,2.63332048,0.04294804,4.30844204
-5.20160080,19.98631621,3.65872904,12.06112355,0.07934661,0.40914521,1.57923010,2.65001915,0.04210059,4.31893957
-5.19559780,20.07437533,3.63073497,12.16194099,0.07744374,0.40172132,1.58464997,2.66057795,0.04116864,4.32028772
-5.18959480,20.12585850,3.59945099,12.24179194,0.07537556,0.39416323,1.58664498,2.66472359,0.04016336,4.31214001
-5.18359180,20.13990448,3.56476696,12.30006504,0.07317005,0.38650948,1.58502345,2.66230885,0.03909674,4.29429744
-5.17758879,20.11622176,3.52655267,12.33649234,0.07085581,0.37878614,1.57962612,2.65331915,0.03798135,4.26671697
-5.17158579,20.05510608,3.48465958,12.35116282,0.06846120,0.37100629,1.57033230,2.63787388,0.03683015,4.22951457
-5.16558279,19.95743698,3.43892483,12.34452217,0.06601356,0.36317038,1.55706531,2.61622252,0.03565626,4.18296290
-5.15957979,19.82465269,3.38917759,12.31735820,0.06353851,0.35526719,1.53979680,2.58873568,0.03447273,4.12748348
-5.15357679,19.65870378,3.33524747,12.27077197,0.06105938,0.34727566,1.51854987,2.55589133,0.03329228,4.06363371
-5.14757379,19.46198746,3.27697459,12.20613560,0.05859669,0.33916713,1.49340068,2.51825722,0.03212716,3.99208947
-5.14157079,19.23726526,3.21422082,12.12503863,0.05616787,0.33090804,1.46447850,2.47647006,0.03098890,3.91362392
-5.13556778,18.98756807,3.14688155,12.02922540,0.05378702,0.32246285,1.43196419,2.43121268,0.02988820,3.82908360
-5.12956478,18.71609304,3.07489740,11.92052676,0.05146498,0.31379702,1.39608712,2.38319032,0.02883469,3.73936296
-5.12356178,18.42609744,2.99826508,11.80078943,0.04920934,0.30487982,1.35712065,2.33310713,0.02783693,3.64537840
-5.11755878,18.12079491,2.91704691,11.67180696,0.04702478,0.29568694,1.31537635,2.28164406,0.02690220,3.54804308
-5.11155578,17.80325895,2.83137831,11.53525585,0.04491337,0.28620255,1.27119719,2.22943909,0.02603653,3.44824351
-5.10555278,17.47633857,2.74147288,11.39264016,0.04287501,0.27642100,1.22495005,2.17707071,0.02524458,3.34681884
-5.09954977,17.14258969,2.64762476,11.24524759,0.04090794,0.26634776,1.17701769,2.12504511,0.02452968,3.24454371
-5.09354677,16.80422539,2.55020799,11.09411913,0.03900924,0.25599991,1.12779059,2.07378768,0.02389384,3.14211504
-5.08754377,16.46308652,2.44967291,10.94003354,0.03717532,0.24540592,1.07765898,2.02363863,0.02333771,3.04014311
-5.08154077,16.12063324,2.34653975,10.78350718,0.03540239,0.23460487,1.02700520,1.97485288,0.02286070,2.93914701
-5.07553777,15.77795659,2.24138949,10.62480852,0.03368690,0.22364528,0.97619679,1.92760357,0.02246101,2.83955411
-5.06953477,15.43580811,2.13485253,10.46398606,0.03202584,0.21258343,0.92558038,1.88198890,0.02213569,2.74170331
-5.06353177,15.09464453,2.02759546,10.30090724,0.03041701,0.20148145,0.87547654,1.83804131,0.02188076,2.64585126
-5.05752876,14.75468370,1.92030656,10.13530568,0.02885915,0.19040525,0.82617583,1.79573838,0.02169126,2.55218113
-5.05152576,14.41596753,1.81368052,9.96683343,0.02735205,0.17942236,0.77793583,1.75501462,0.02156137,2.46081289
-5.04552276,14.07842735,1.70840295,9.79511463,0.02589646,0.16859982,0.73097940,1.71577319,0.02148454,2.37181444
-5.03951976,13.74194731,1.60513520,9.61979730,0.02449401,0.15800223,0.68549392,1.67789701,0.02145356,2.28521285
-5.03351676,13.40642180,1.50450012,9.44059989,0.02314706,0.14768999,0.64163163,1.64125852,0.02146071,2.20100502
-5.02751376,13.07180337,1.40706908,9.25734988,0.02185842,0.13771783,0.59951070,1.60572768,0.02149786,2.11916722
-5.02151076,12.73813875,1.31335068,9.07001231,0.02063114,0.12813361,0.55921714,1.57117796,0.02155661,2.03966302
-5.01550775,12.40559113,1.22378158,8.87870677,0.01946822,0.11897752,0.52080721,1.53749014,0.02162840,1.96244958
-5.00950475,12.07444824,1.13871949,8.68371222,0.01837235,0.11028151,0.48431034,1.50455407,0.02170464,1.88748193
-5.00350175,11.74511661,1.05843864,8.48545988,0.01734565,0.10206910,0.44973228,1.47226853,0.02177685,1.81471554
-4.99749875,11.41810330,0.98312759,8.28451517,0.01638949,0.09435547,0.41705837,1.44053958,0.02183674,1.74410718
-4.99149575,11.09398737,0.91288961,8.08155023,0.01550427,0.08714774,0.38625694,1.40927781,0.02187637,1.67561450
-4.98549275,10.77338373,0.84774523,7.87730941,0.01468936,0.08044552,0.35728248,1.37839498,0.02188824,1.60919456
-4.97948974,10.45690267,0.78763704,7.67257007,0.01394300,0.07424164,0.33007873,1.34780052,0.02186539,1.54480176
-4.97348674,10.14510827,0.73243629,7.46810162,0.01326231,0.06852288,0.30458151,1.31739842,0.02180153,1.48238562
-4.96748374,9.83847904,0.68195123,7.26462552,0.01264335,0.06327095,0.28072124,1.28708486,0.02169108,1.42188869
-4.96148074,9.53737375,0.63593663,7.06277874,0.01208123,0.05846343,0.25842512,1.25674688,0.02152928,1.36324488
-4.95547774,9.24200486,0.59410435,6.86308312,0.01157023,0.05407468,0.23761903,1.22626242,0.02131227,1.30637867
-4.94947474,8.95242154,0.55613445,6.66592221,0.01110400,0.05007686,0.21822907,1.19550173,0.02103712,1.25120506
-4.94347174,8.66850332,0.52168661,6.47152699,0.01067579,0.04644080,0.20018277,1.16433014,0.02070190,1.19763067
-4.93746873,8.38996476,0.49041140,6.27997096,0.01027863,0.04313693,0.18341000,1.13261217,0.02030570,1.14555565
-4.93146573,8.11637094,0.46196115,6.09117470,0.00990561,0.04013606,0.16784369,1.10021657,0.01984865,1.09487657
-4.92546273,7.84716239,0.43600010,5.90491927,0.00955006,0.03741013,0.15342024,1.06702218,0.01933195,1.04549003
-4.91945973,7.58168820,0.41221360,5.72086734,0.00920576,0.03493291,0.14007977,1.03292405,0.01875782,0.99729675
-4.91345673,7.31924493,0.39031612,5.53859061,0.00886716,0.03268055,0.12776627,0.99783968,0.01812953,0.95020590
-4.90745373,7.05911913,0.37005788,5.35760175,0.00852948,0.03063211,0.11642758,0.96171465,0.01745129,0.90413948
-4.90145073,6.80063097,0.35123008,5.17738874,0.00818884,0.02876994,0.10601535,0.92452768,0.01672823,0.85903640
-4.89544772,6.54317643,0.33366852,4.99744994,0.00784236,0.02708003,0.09648488,0.88629440,0.01596631,0.81485603
-4.88944472,6.28626608,0.31725576,4.81732775,0.00748815,0.02555221,0.08779503,0.84706993,0.01517222,0.77158109
-4.88344172,6.02955824,0.30192165,4.63663937,0.00712533,0.02418027,0.07990804,0.80694988,0.01435327,0.72921959
-4.87743872,5.77288530,0.28764242,4.45510328,0.00675398,0.02296195,0.07278944,0.76606980,0.01351725,0.68780580
-4.87143572,5.51627207,0.27443838,4.27256032,0.00637507,0.02189888,0.06640788,0.72460311,0.01267229,0.64740022
-4.86543272,5.25994572,0.26237033,4.08898883,0.00599032,0.02099637,0.06073498,0.68275764,0.01182675,0.60808847
-4.85942971,5.00433727,0.25153477,3.90451362,0.00560214,0.02026309,0.05574526,0.64077086,0.01098903,0.56997917
-4.85342671,4.75007511,0.24205815,3.71940869,0.00521344,0.01971068,0.05141593,0.59890429,0.01016744,0.53320104
-4.84742371,4.49797131,0.23409023,3.53409428,0.00482749,0.01935322,0.04772671,0.55743719,0.00937008,0.49789920
-4.84142071,4.24900194,0.22779669,3.34912874,0.00444780,0.01920662,0.04465958,0.51665998,0.00860473,0.46423095
-4.83541771,4.00428252,0.22335123,3.16519613,0.00407797,0.01928796,0.04219850,0.47686778,0.00787872,0.43236116
-4.82941471,3.76504028,0.22092727,2.98309045,0.00372156,0.01961472,0.04032895,0.43835426,0.00719887,0.40245759
-4.82341171,3.53258441,0.22068947,2.80369737,0.00338200,0.02020396,0.03903753,0.40140625,0.00657147,0.37468608
-4.81740870,3.30827574,0.22278524,2.62797460,0.00306245,0.02107147,0.03831132,0.36629927,0.00600219,0.34920618
-4.81140570,3.09349723,0.22733639,2.45693156,0.00276581,0.02223098,0.03813727,0.33329416,0.00549619,0.32616694
-4.80540270,2.88962606,0.23443132,2.29160924,0.00249459,0.02369328,0.03850150,0.30263502,0.00505805,0.30570346
-4.79939970,2.69800840,0.24411775,2.13306090,0.00225093,0.02546546,0.03938850,0.27454835,0.00469192,0.28793386
-4.79339670,2.51993739,0.25639642,1.98233401,0.00203660,0.02755027,0.04078044,0.24924344,0.00440155,0.27295715
-4.78739370,2.35663474,0.27121596,1.84045393,0.00185295,0.02994554,0.04265639,0.22691388,0.00419041,0.26085178
-4.78139070,2.20923615,0.28846917,1.70840944,0.00170097,0.03264377,0.04499171,0.20774000,0.00406180,0.25167502
-4.77538769,2.07878057,0.30799093,1.58714021,0.00158132,0.03563192,0.04775750,0.19189199,0.00401895,0.24546307
-4.76938469,1.96620307,0.32955802,1.47752636,0.00149433,0.03889139,0.05092029,0.17953345,0.00406512,0.24223195
-4.76338169,1.87233105,0.35289093,1.38037986,0.00144008,0.04239822,0.05444185,0.17082499,0.00420369,0.24197901
-4.75737869,1.79788324,0.37765778,1.29643764,0.00141838,0.04612351,0.05827937,0.16592775,0.00443822,0.24468499
-4.75137569,1.74347104,0.40348040,1.22635633,0.00142886,0.05003408,0.06238576,0.16500616,0.00477246,0.25031651
-4.74537269,1.70960142,0.42994245,1.17070819,0.00147098,0.05409330,0.06671042,0.16823011,0.00521037,0.25882880
-4.73936968,1.69668083,0.45659942,1.12997813,0.00154405,0.05826208,0.07120010,0.17577575,0.00575601,0.27016859
-4.73336668,1.70501928,0.48299018,1.10456147,0.00164730,0.06250004,0.07580020,0.18782514,0.00641348,0.28427685
-4.72736368,1.73483395,0.50864984,1.09476218,0.00177984,0.06676667,0.08045619,0.20456421,0.00718668,0.30109135
-4.72136068,1.78625159,0.53312324,1.10079134,0.00194076,0.07102259,0.08511525,0.22617918,0.00807918,0.32054872
-4.71535768,1.85930921,0.55597872,1.12276564,0.00212908,0.07523066,0.08972803,0.25285119,0.00909386,0.34258598
-4.70935468,1.95395239,0.57682151,1.16070560,0.00234383,0.07935706,0.09425049,0.28474945,0.01023266,0.36714127
-4.70335168,2.07003105,0.59530613,1.21453353,0.00258406,0.08337212,0.09864559,0.32202270,0.01149621,0.39415379
-4.69734867,2.20729240,0.61114726,1.28407099,0.00284882,0.08725095,0.10288504,0.36478960,0.01288347,0.42356279
-4.69134567,2.36537104,0.62412858,1.36903575,0.00313725,0.09097380,0.10695067,0.41312806,0.01439141,0.45530572
-4.68534267,2.54377664,0.63410910,1.46903835,0.00344854,0.09452614,0.11083561,0.46706412,0.01601461,0.48931544
-4.67933967,2.74187960,0.64102666,1.58357831,0.00378199,0.09789836,0.11454516,0.52656080,0.01774502,0.52551677
-4.67333667,2.95889539,0.64489853,1.71204021,0.00413698,0.10108533,0.11809714,0.59150747,0.01957169,0.56382240
-4.66733367,3.19386876,0.64581893,1.85368994,0.00451298,0.10408557,0.12152192,0.66171046,0.02148067,0.60412857
-4.66133067,3.44565864,0.64395366,2.00767140,0.00490954,0.10690036,0.12486197,0.73688533,0.02345492,0.64631065
-4.65532766,3.71292548,0.63953215,2.17300420,0.00532627,0.10953263,0.12817092,0.81665166,0.02547443,0.69021906
-4.64932466,3.99412203,0.63283733,2.34858279,0.00576277,0.11198584,0.13151230,0.90053078,0.02751641,0.73567586
-4.64332166,4.28748923,0.62419370,2.53317743,0.00621860,0.11426297,0.13495780,0.98794694,0.02955565,0.78247222
