energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.82591296,6.39177460,0.12922014,0.24498618,1.05420476,1.60173720,2.13907655,0.00000000,1.49052764,1.02272659
-5.81990995,6.43350196,0.13358369,0.25367923,1.05565259,1.60692209,2.14139793,0.00000000,1.52313514,1.02937833
-5.81390695,6.45050837,0.13751725,0.26148578,1.05246652,1.60666230,2.13498457,0.00000000,1.54937376,1.03206831
-5.80790395,6.44391893,0.14098758,0.26834046,1.04487302,1.60136828,2.12038447,0.00000000,1.56912226,1.03095780
-5.80190095,6.41516138,0.14396677,0.27419235,1.03316614,1.59149995,2.09825639,0.00000000,1.58236846,1.02625313
-5.79589795,6.36590751,0.14643259,0.27900568,1.01769773,1.57754858,2.06934538,0.00000000,1.58920657,1.01819692
-5.78989495,6.29801441,0.14836888,0.28276027,0.99886687,1.56002001,2.03445814,0.00000000,1.58983244,1.00705948
-5.78389195,6.21346885,0.14976595,0.28545178,0.97710892,1.53942021,1.99443915,0.00000000,1.58453721,0.99313062
-5.77788894,6.11433742,0.15062102,0.28709175,0.95288486,1.51624386,1.95014897,0.00000000,1.57369978,0.97671254
-5.77188594,6.00272482,0.15093864,0.28770759,0.92667111,1.49096637,1.90244534,0.00000000,1.55777857,0.95811385
-5.76588294,5.88074144,0.15073123,0.28734246,0.89895045,1.46403963,1.85216788,0.00000000,1.53730299,0.93764509
-5.75987994,5.75048093,0.15001946,0.28605503,0.87020403,1.43589140,1.80012663,0.00000000,1.51286487,0.91561568
-5.75387694,5.61400733,0.14883278,0.28391921,0.84090477,1.40692782,1.74709456,0.00000000,1.48511002,0.89233227
-5.74787394,5.47335070,0.14720965,0.28102369,0.81151214,1.37753873,1.69380363,0.00000000,1.45473007,0.86809829
-5.74187094,5.33050929,0.14519777,0.27747139,0.78246819,1.34810472,1.64094404,0.00000000,1.42245437,0.84321440
-5.73586793,5.18745602,0.14285406,0.27337863,0.75419469,1.31900514,1.58916592,0.00000000,1.38904198,0.81797944
-5.72986493,5.04614631,0.14024433,0.26887407,0.72709106,1.29062596,1.53908240,0.00000000,1.35527328,0.79269155
-5.72386193,4.90852478,0.13744271,0.26409724,0.70153288,1.26336655,1.49127344,0.00000000,1.32194112,0.76764898
-5.71785893,4.77652774,0.13453066,0.25919672,0.67787055,1.23764432,1.44628909,0.00000000,1.28984109,0.74315023
-5.71185593,4.65207945,0.13159567,0.25432781,0.65642783,1.21389663,1.40465173,0.00000000,1.25976067,0.71949327
-5.70585293,4.53708013,0.12872951,0.24964981,0.63749996,1.19257904,1.36685613,0.00000000,1.23246715,0.69697344
-5.69984992,4.43338471,0.12602622,0.24532277,0.62135121,1.17415996,1.33336728,0.00000000,1.20869412,0.67588014
-5.69384692,4.34277189,0.12357968,0.24150382,0.60821159,1.15911120,1.30461527,0.00000000,1.18912669,0.65649210
-5.68784392,4.26690411,0.12148098,0.23834318,0.59827290,1.14789498,1.28098750,0.00000000,1.17438563,0.63907140
-5.68184092,4.20727961,0.11981566,0.23597987,0.59168401,1.14094757,1.26281841,0.00000000,1.16501070,0.62385653
-5.67583792,4.16517869,0.11866077,0.23453732,0.58854568,1.13866050,1.25037704,0.00000000,1.16144373,0.61105474
-5.66983492,4.14160689,0.11808208,0.23411898,0.58890516,1.14136016,1.24385332,0.00000000,1.16401214,0.60083401
-5.66383192,4.13723802,0.11813143,0.23480416,0.59275090,1.14928692,1.24334394,0.00000000,1.17291341,0.59331526
-5.65782891,4.15236073,0.11884434,0.23664423,0.60000787,1.16257495,1.24883860,0.00000000,1.18820152,0.58856513
-5.65182591,4.18683191,0.12023808,0.23965938,0.61053382,1.18123400,1.26020786,0.00000000,1.20977599,0.58658977
-5.64582291,4.24004033,0.12231021,0.24383610,0.62411703,1.20513430,1.27719359,0.00000000,1.23737439,0.58733028
-5.63981991,4.31088368,0.12503782,0.24912564,0.64047580,1.23399575,1.29940277,0.00000000,1.27056898,0.59065987
-5.63381691,4.39776133,0.12837735,0.25544339,0.65926023,1.26738223,1.32630572,0.00000000,1.30876812,0.59638335
-5.62781391,4.49858483,0.13226528,0.26266948,0.68005627,1.30470186,1.35723907,0.00000000,1.35122277,0.60423889
-5.62181091,4.61080714,0.13661941,0.27065050,0.70239237,1.34521356,1.39141414,0.00000000,1.39703855,0.61390233
-5.61580790,4.73147074,0.14134102,0.27920246,0.72574865,1.38804015,1.42793052,0.00000000,1.44519301,0.62499388
-5.60980490,4.85727374,0.14631765,0.28811493,0.74956835,1.43218767,1.46579493,0.00000000,1.49455831,0.63708720
-5.60380190,4.98465248,0.15142644,0.29715616,0.77327138,1.47657063,1.50394480,0.00000000,1.54392840,0.64972036
-5.59779890,5.10987773,0.15653800,0.30607927,0.79626953,1.52004209,1.54127576,0.00000000,1.59205028,0.66240868
-5.59179590,5.22916132,0.16152061,0.31462904,0.81798263,1.56142776,1.57667220,0.00000000,1.63765821,0.67465862
-5.58579290,5.33876897,0.16624455,0.32254929,0.83785525,1.59956256,1.60903965,0.00000000,1.67950970,0.68598243
-5.57978989,5.43513484,0.17058647,0.32959054,0.85537303,1.63332814,1.63733762,0.00000000,1.71642205,0.69591292
-5.57378689,5.51497306,0.17443350,0.33551753,0.87007810,1.66168993,1.66061162,0.00000000,1.74730794,0.70401772
-5.56778389,5.57538140,0.17768700,0.34011655,0.88158265,1.68373171,1.67802286,0.00000000,1.77120862,0.70991248
-5.56178089,5.61393254,0.18026581,0.34320205,0.88958025,1.69868656,1.68887425,0.00000000,1.78732339,0.71327243
-5.55577789,5.62874889,0.18210871,0.34462243,0.89385422,1.70596231,1.69263168,0.00000000,1.79503395,0.71384190
-5.54977489,5.61855763,0.18317612,0.34426469,0.89428269,1.70516071,1.68893941,0.00000000,1.79392270,0.71144127
-5.54377189,5.58272344,0.18345093,0.34205778,0.89084004,1.69608912,1.67762900,0.00000000,1.78378403,0.70597113
-5.53776888,5.52125768,0.18293833,0.33797454,0.88359478,1.67876436,1.65872134,0.00000000,1.76462815,0.69741359
-5.53176588,5.43480380,0.18166483,0.33203208,0.87270383,1.65340857,1.63242164,0.00000000,1.73667730,0.68583053
-5.52576288,5.32459973,0.17967640,0.32429069,0.85840365,1.62043734,1.59910789,0.00000000,1.70035457,0.67135912
-5.51975988,5.19241971,0.17703585,0.31485135,0.84099852,1.58044078,1.55931320,0.00000000,1.65626583,0.65420473
-5.51375688,5.04049826,0.17381964,0.30385184,0.82084679,1.53415852,1.51370308,0.00000000,1.60517575,0.63463170
-5.50775388,4.87144064,0.17011432,0.29146187,0.79834562,1.48245010,1.46304882,0.00000000,1.54797906,0.61295238
-5.50175088,4.68812405,0.16601271,0.27787719,0.77391509,1.42626214,1.40819822,0.00000000,1.48566840,0.58951505
-5.49574787,4.49359464,0.16161008,0.26331327,0.74798247,1.36659395,1.35004532,0.00000000,1.41930047,0.56469135
-5.48974487,4.29096524,0.15700052,0.24799854,0.72096733,1.30446345,1.28950030,0.00000000,1.34996184,0.53886364
-5.48374187,4.08331854,0.15227372,0.23216765,0.69326834,1.24087476,1.22746125,0.00000000,1.27873615,0.51241313
-5.47773887,3.87361998,0.14751223,0.21605504,0.66525216,1.17678912,1.16478877,0.00000000,1.20667403,0.48570904
-5.47173587,3.66464372,0.14278942,0.19988892,0.63724490,1.11310023,1.10228456,0.00000000,1.13476697,0.45909939
-5.46573287,3.45891453,0.13816813,0.18388609,0.60952653,1.05061488,1.04067471,0.00000000,1.06392603,0.43290363
-5.45972986,3.25866679,0.13370011,0.16824748,0.58232816,0.99003953,0.98059818,0.00000000,0.99496611,0.40740735
-5.45372686,3.06582150,0.12942618,0.15315479,0.55583218,0.93197289,0.92260039,0.00000000,0.92859593,0.38285914
-5.44772386,2.88198038,0.12537705,0.13876812,0.53017509,0.87690441,0.86713214,0.00000000,0.86541378,0.35946950
-5.44172086,2.70843578,0.12157476,0.12522453,0.50545246,0.82521807,0.81455291,0.00000000,0.80590862,0.33741159
-5.43571786,2.54619388,0.11803448,0.11263764,0.48172572,0.77720083,0.76513831,0.00000000,0.75046581,0.31682369
-5.42971486,2.39600837,0.11476662,0.10109806,0.45903011,0.73305456,0.71909043,0.00000000,0.69937675,0.29781280
-5.42371186,2.25842110,0.11177898,0.09067443,0.43738316,0.69291048,0.67655038,0.00000000,0.65285123,0.28045914
-5.41770885,2.13380623,0.10907889,0.08141513,0.41679322,0.65684480,0.63761181,0.00000000,0.61103148,0.26482103
-5.41170585,2.02241426,0.10667503,0.07335027,0.39726735,0.62489445,0.60233446,0.00000000,0.57400671,0.25093982
-5.40570285,1.92441298,0.10457887,0.06649388,0.37881816,0.59707175,0.57075677,0.00000000,0.54182711,0.23884429
-5.39969985,1.83992219,0.10280567,0.06084620,0.36146917,0.57337726,0.54290679,0.00000000,0.51451632,0.22855443
-5.39369685,1.76904046,0.10137480,0.05639571,0.34525842,0.55380987,0.51881066,0.00000000,0.49208159,0.22008421
-5.38769385,1.71186213,0.10030953,0.05312108,0.33024012,0.53837393,0.49849833,0.00000000,0.47452103,0.21344307
-5.38169085,1.66848406,0.09963619,0.05099269,0.31648431,0.52708297,0.48200624,0.00000000,0.46182757,0.20863631
-5.37568784,1.63900222,0.09938278,0.04997379,0.30407471,0.51996022,0.46937692,0.00000000,0.45398961,0.20566413
-5.36968484,1.62349883,0.09957712,0.05002125,0.29310474,0.51703608,0.46065584,0.00000000,0.45098834,0.20451964
-5.36368184,1.62202162,0.10024463,0.05108592,0.28367223,0.51834320,0.45588576,0.00000000,0.45279221,0.20518585
-5.35767884,1.63455704,0.10140599,0.05311263,0.27587295,0.52390954,0.45509915,0.00000000,0.45934899,0.20763210
-5.35167584,1.66099998,0.10307467,0.05603994,0.26979356,0.53375043,0.45830935,0.00000000,0.47057618,0.21181000
-5.34567284,1.70112239,0.10525467,0.05979961,0.26550429,0.54786019,0.46550118,0.00000000,0.48635048,0.21764951
-5.33966983,1.75454355,0.10793848,0.06431610,0.26305185,0.56620426,0.47662172,0.00000000,0.50649729,0.22505523
-5.33366683,1.82070443,0.11110555,0.06950602,0.26245299,0.58871239,0.49157194,0.00000000,0.53078099,0.23390339
-5.32766383,1.89884853,0.11472121,0.07527773,0.26368908,0.61527365,0.51019985,0.00000000,0.55889695,0.24403987
-5.32166083,1.98801085,0.11873635,0.08153118,0.26670209,0.64573358,0.53229577,0.00000000,0.59046594,0.25527938
-5.31565783,2.08701653,0.12308772,0.08815813,0.27139218,0.67989376,0.55759008,0.00000000,0.62503153,0.26740613
-5.30965483,2.19448979,0.12769894,0.09504273,0.27761714,0.71751400,0.58575369,0.00000000,0.66206101,0.28017592
-5.30365183,2.30887341,0.13248227,0.10206255,0.28519373,0.75831684,0.61640140,0.00000000,0.70095005,0.29331991
-5.29764882,2.42845808,0.13734088,0.10909012,0.29390101,0.80199412,0.64909805,0.00000000,0.74103113,0.30654976
-5.29164582,2.55142074,0.14217175,0.11599490,0.30348542,0.84821535,0.68336725,0.00000000,0.78158559,0.31956417
-5.28564282,2.67587010,0.14686886,0.12264568,0.31366760,0.89663694,0.71870226,0.00000000,0.82185893,0.33205644
-5.27963982,2.79989733,0.15132666,0.12891326,0.32415069,0.94691210,0.75457858,0.00000000,0.86107879,0.34372291
-5.27363682,2.92162973,0.15544355,0.13467348,0.33462956,0.99870044,0.79046769,0.00000000,0.89847490,0.35427179
-5.26763382,3.03928464,0.15912534,0.13981026,0.34480098,1.05167684,0.82585116,0.00000000,0.93330013,0.36343204
-5.26163082,3.15122138,0.16228829,0.14421867,0.35437400,1.10553910,0.86023470,0.00000000,0.96485164,0.37096194
-5.25562781,3.25598884,0.16486186,0.14780788,0.36308023,1.16001403,0.89316133,0.00000000,0.99249136,0.37665692
-5.24962481,3.35236661,0.16679083,0.15050375,0.37068371,1.21486173,0.92422330,0.00000000,1.01566471,0.38035632
-5.24362181,3.43939843,0.16803685,0.15225104,0.37698978,1.26987823,0.95307215,0.00000000,1.03391670,0.38194874
-5.23761881,3.51641659,0.16857923,0.15301512,0.38185276,1.32489662,0.97942674,0.00000000,1.04690487,0.38137583
-5.23161581,3.58305706,0.16841505,0.15278298,0.38518200,1.37978715,1.00307899,0.00000000,1.05440832,0.37863424
-5.22561281,3.63926535,0.16755867,0.15156366,0.38694625,1.43445667,1.02389740,0.00000000,1.05633262,0.37377577
-5.21960980,3.68529379,0.16604046,0.14938793,0.38717601,1.48884827,1.04182826,0.00000000,1.05271039,0.36690570
-5.21360680,3.72169108,0.16390516,0.14630730,0.38596390,1.54294151,1.05689512,0.00000000,1.04369764,0.35817939
-5.20760380,3.74928576,0.16120972,0.14239244,0.38346305,1.59675398,1.06919645,0.00000000,1.02956624,0.34779732
-5.20160080,3.76916480,0.15802090,0.13773096,0.37988352,1.65034445,1.07890220,0.00000000,1.01069292,0.33599894
-5.19559780,3.78264905,0.15441267,0.13242477,0.37548698,1.70381806,1.08624943,0.00000000,0.98754536,0.32305534
-5.18959480,3.79126673,0.15046368,0.12658714,0.37057981,1.75733317,1.09153744,0.00000000,0.96066629,0.30926142
-5.18359180,3.79672614,0.14625469,0.12033944,0.36550483,1.81110989,1.09512262,0.00000000,0.93065618,0.29492758
-5.17758879,3.80088829,0.14186632,0.11380788,0.36063198,1.86543936,1.09741335,0.00000000,0.89815542,0.28037142
-5.17158579,3.80573964,0.13737697,0.10712028,0.35634819,1.92069301,1.09886474,0.00000000,0.86382670,0.26590960
-5.16558279,3.81336472,0.13286119,0.10040298,0.35304676,1.97733057,1.09997348,0.00000000,0.82833821,0.25185030
-5.15957979,3.82591815,0.12838821,0.09377807,0.35111647,2.03590541,1.10127227,0.00000000,0.79234831,0.23848627
-5.15357679,3.84559497,0.12402101,0.08736088,0.35093080,2.09706603,1.10332388,0.00000000,0.75649198,0.22608871
-5.14757379,3.87459836,0.11981556,0.08125793,0.35283737,2.16155213,1.10671420,0.00000000,0.72136934,0.21490213
-5.14157079,3.91510343,0.11582042,0.07556533,0.35714799,2.23018423,1.11204422,0.00000000,0.68753647,0.20514005
-5.13556778,3.96921632,0.11207652,0.07036760,0.36412947,2.30384598,1.11992031,0.00000000,0.65549835,0.19698171
-5.12956478,4.03892792,0.10861709,0.06573685,0.37399545,2.38345879,1.13094288,0.00000000,0.62570400,0.19056966
-5.12356178,4.12606214,0.10546776,0.06173253,0.38689945,2.46994870,1.14569303,0.00000000,0.59854346,0.18600818
-5.11755878,4.23221934,0.10264669,0.05840137,0.40292941,2.56420639,1.16471746,0.00000000,0.57434653,0.18336244
-5.11155578,4.35871609,0.10016468,0.05577772,0.42210375,2.66704135,1.18851176,0.00000000,0.55338287,0.18265837
-5.10555278,4.50652327,0.09802536,0.05388411,0.44436945,2.77913226,1.21750261,0.00000000,0.53586327,0.18388310
-5.09954977,4.67620517,0.09622534,0.05273203,0.46960186,2.90097558,1.25202954,0.00000000,0.52194183,0.18698601
-5.09354677,4.86786263,0.09475434,0.05232285,0.49760682,3.03283539,1.29232698,0.00000000,0.51171882,0.19188023
-5.08754377,5.08108384,0.09359544,0.05264878,0.52812475,3.17469705,1.33850765,0.00000000,0.50524408,0.19844472
-5.08154077,5.31490630,0.09272527,0.05369401,0.56083697,3.32622790,1.39054822,0.00000000,0.50252082,0.20652672
-5.07553777,5.56779347,0.09211437,0.05543573,0.59537399,3.48674771,1.44827824,0.00000000,0.50350971,0.21594482
-5.06953477,5.83762911,0.09172766,0.05784527,0.63132569,3.65521143,1.51137329,0.00000000,0.50813328,0.22649243
-5.06353177,6.12173173,0.09152503,0.06088912,0.66825300,3.83020620,1.57935306,0.00000000,0.51628040,0.23794176
-5.05752876,6.41689046,0.09146214,0.06452999,0.70570088,4.00996397,1.65158501,0.00000000,0.52781098,0.25004832
-5.05152576,6.71942292,0.09149136,0.06872775,0.74321184,4.19239026,1.72729380,0.00000000,0.54256067,0.26255576
-5.04552276,7.02525408,0.09156290,0.07344035,0.78033978,4.37510869,1.80557644,0.00000000,0.56034559,0.27520115
-5.03951976,7.33001407,0.09162604,0.07862458,0.81666334,4.55552012,1.88542301,0.00000000,0.58096680,0.28772052
-5.03351676,7.62915190,0.09163051,0.08423684,0.85179822,4.73087432,1.96574197,0.00000000,0.60421457,0.29985451
-5.02751376,7.91806065,0.09152789,0.09023364,0.88540789,4.89835135,2.04538949,0.00000000,0.62987217,0.31135408
-5.02151076,8.19220916,0.09127299,0.09657211,0.91721216,5.05514929,2.12320123,0.00000000,0.65771902,0.32198603
-5.01550775,8.44727471,0.09082518,0.10321027,0.94699312,5.19857438,2.19802549,0.00000000,0.68753313,0.33153815
-5.00950475,8.67927082,0.09014957,0.11010717,0.97459817,5.32612968,2.26875613,0.00000000,0.71909266,0.33982390
-5.00350175,8.88466455,0.08921803,0.11722286,0.99993997,5.43559818,2.33436386,0.00000000,0.75217651,0.34668638
-4.99749875,9.06047814,0.08800993,0.12451820,1.02299329,5.52511650,2.39392447,0.00000000,0.78656403,0.35200143
-4.99149575,9.20437059,0.08651260,0.13195455,1.04378902,5.59323617,2.44664281,0.00000000,0.82203380,0.35567981
-4.98549275,9.31469575,0.08472156,0.13949329,1.06240551,5.63896952,2.49187156,0.00000000,0.85836168,0.35766831
-4.97948974,9.39053489,0.08264039,0.14709534,1.07895799,5.66181869,2.52912415,0.00000000,0.89531839,0.35794981
-4.97348674,9.43170280,0.08028031,0.15472054,1.09358658,5.66178654,2.55808130,0.00000000,0.93266673,0.35654223
-4.96748374,9.43872808,0.07765953,0.16232717,1.10644355,5.63936961,2.57859140,0.00000000,0.97015897,0.35349656
-4.96148074,9.41280946,0.07480239,0.16987140,1.11768074,5.59553385,2.59066491,0.00000000,1.00753459,0.34889383
-4.95547774,9.35575089,0.07173825,0.17730699,1.12743781,5.53167492,2.59446336,0.00000000,1.04451874,0.34284150
-4.94947474,9.26987966,0.06850039,0.18458512,1.13583200,5.44956534,2.59028398,0.00000000,1.08082177,0.33546915
-4.94347174,9.15795162,0.06512474,0.19165443,1.14295000,5.35129125,2.57854077,0.00000000,1.11614001,0.32692374
-4.93746873,9.02304879,0.06164864,0.19846129,1.14884245,5.23918226,2.55974334,0.00000000,1.15015799,0.31736475
-4.93146573,8.86847395,0.05810971,0.20495045,1.15352114,5.11573744,2.53447460,0.00000000,1.18255215,0.30695928
-4.92546273,8.69764713,0.05454477,0.21106575,1.15695924,4.98355082,2.50336843,0.00000000,1.21299593,0.29587728
-4.91945973,8.51400798,0.05098887,0.21675127,1.15909419,4.84523953,2.46708836,0.00000000,1.24116621,0.28428719
-4.91345673,8.32092768,0.04747455,0.22195251,1.15983311,4.70337709,2.42630809,0.00000000,1.26675061,0.27235196
-4.90745373,8.12163289,0.04403126,0.22661780,1.15906028,4.56043406,2.38169445,0.00000000,1.28945549,0.26022576
-4.90145073,7.91914364,0.04068488,0.23069971,1.15664601,4.41872770,2.33389334,0.00000000,1.30901413,0.24805117
-4.89544772,7.71622581,0.03745755,0.23415648,1.15245636,4.28038154,2.28351869,0.00000000,1.32519457,0.23595718
-4.88944472,7.51535839,0.03436757,0.23695332,1.14636299,4.14729535,2.23114450,0.00000000,1.33780681,0.22405773
-4.88344172,7.31871464,0.03142943,0.23906358,1.13825256,4.02112538,2.17729980,0.00000000,1.34670877,0.21245096
-4.87743872,7.12815586,0.02865403,0.24046960,1.12803500,3.90327438,2.12246615,0.00000000,1.35181074,0.20121896
-4.87143572,6.94523608,0.02604895,0.24116337,1.11565023,3.79489042,2.06707723,0.00000000,1.35307810,0.19042807
-4.86543272,6.77121568,0.02361874,0.24114676,1.10107307,3.69687335,2.01152014,0.00000000,1.35053197,0.18012953
-4.85942971,6.60708188,0.02136536,0.24043148,1.08431600,3.60988785,1.95613785,0.00000000,1.34424801,0.17036052
-4.85342671,6.45357422,0.01928851,0.23903865,1.06542987,3.53438143,1.90123246,0.00000000,1.33435319,0.16114543
-4.84742371,6.31121332,0.01738606,0.23699810,1.04450257,3.47060643,1.84706873,0.00000000,1.32102096,0.15249721
-4.84142071,6.18033139,0.01565439,0.23434737,1.02165606,3.41864472,1.79387788,0.00000000,1.30446499,0.14441888
-4.83541771,6.06110348,0.01408877,0.23113055,0.99704188,3.37843415,1.74186121,0.00000000,1.28493190,0.13690508
-4.82941471,5.95357854,0.01268364,0.22739690,0.97083583,3.34979590,1.69119357,0.00000000,1.26269343,0.12994354
-4.82341171,5.85770986,0.01143290,0.22319953,0.94323202,3.33246219,1.64202670,0.00000000,1.23803842,0.12351650
-4.81740870,5.77338451,0.01033017,0.21859398,0.91443689,3.32610358,1.59449238,0.00000000,1.21126511,0.11760209
-4.81140570,5.70045159,0.00936895,0.21363689,0.88466359,3.33035568,1.54870561,0.00000000,1.18267409,0.11217556
-4.80540270,5.63874912,0.00854284,0.20838490,0.85412699,3.34484460,1.50476776,0.00000000,1.15256222,0.10721039
-4.79939970,5.58812941,0.00784564,0.20289359,0.82303963,3.36921097,1.46276988,0.00000000,1.12121771,0.10267934
-4.79339670,5.54848261,0.00727152,0.19721673,0.79160871,3.40313192,1.42279614,0.00000000,1.08891660,0.09855529
-4.78739370,5.51975791,0.00681511,0.19140572,0.76003425,3.44634055,1.38492739,0.00000000,1.05592047,0.09481208
-4.78139070,5.50198189,0.00647155,0.18550919,0.72850827,3.49864233,1.34924479,0.00000000,1.02247554,0.09142506
-4.77538769,5.49527314,0.00623666,0.17957292,0.69721483,3.55992780,1.31583328,0.00000000,0.98881280,0.08837173
-4.76938469,5.49985235,0.00610690,0.17363980,0.66633081,3.63018073,1.28478478,0.00000000,0.95514917,0.08563205
-4.76338169,5.51604694,0.00607952,0.16775006,0.63602711,3.70948130,1.25620082,0.00000000,0.92168921,0.08318883
-4.75737869,5.54428923,0.00615256,0.16194149,0.60646993,3.79800343,1.23019434,0.00000000,0.88862731,0.08102790
-4.75137569,5.58510775,0.00632495,0.15624981,0.57782200,3.89600599,1.20689047,0.00000000,0.85615003,0.07913818
-4.74537269,5.63911083,0.00659653,0.15070905,0.55024336,4.00381750,1.18642591,0.00000000,0.82443827,0.07751174
-4.73936968,5.70696267,0.00696809,0.14535188,0.52389159,4.12181431,1.16894702,0.00000000,0.79366925,0.07614370
-4.73336668,5.78935194,0.00744144,0.14021004,0.49892133,4.25039270,1.15460624,0.00000000,0.76401797,0.07503212
-4.72736368,5.88695384,0.00801947,0.13531457,0.47548303,4.38993531,1.14355711,0.00000000,0.73565825,0.07417782
-4.72136068,6.00038667,0.00870615,0.13069620,0.45372103,4.54077326,1.13594789,0.00000000,0.70876321,0.07358416
-4.71535768,6.13016461,0.00950666,0.12638548,0.43377084,4.70314502,1.13191407,0.00000000,0.68350522,0.07325687
-4.70935468,6.27664879,0.01042739,0.12241305,0.41575612,4.87715386,1.13157015,0.00000000,0.66005549,0.07320381
-4.70335168,6.43999886,0.01147603,0.11880977,0.39978525,5.06272581,1.13500095,0.00000000,0.63858324,0.07343482
-4.69734867,6.62012762,0.01266163,0.11560683,0.38594790,5.25957011,1.14225327,0.00000000,0.61925474,0.07396159
-4.69134567,6.81666111,0.01399470,0.11283585,0.37431182,5.46714429,1.15332802,0.00000000,0.60223212,0.07479759
-4.68534267,7.02890667,0.01548724,0.11052889,0.36492004,5.68462590,1.16817364,0.00000000,0.58767218,0.07595798
-4.67933967,7.25583089,0.01715282,0.10871844,0.35778881,5.91089270,1.18668111,0.00000000,0.57572514,0.07745966
-4.67333667,7.49604925,0.01900663,0.10743734,0.35290627,6.14451296,1.20868104,0.00000000,0.56653344,0.07932129
-4.66733367,7.74782856,0.02106546,0.10671856,0.35023224,6.38374680,1.23394302,0.00000000,0.56023043,0.08156327
-4.66133067,8.00910271,0.02334769,0.10659488,0.34969888,6.62655945,1.26217750,0.00000000,0.55693905,0.08420780
-4.65532766,8.27750168,0.02587322,0.10709846,0.35121248,6.87064648,1.29304016,0.00000000,0.55677018,0.08727873
-4.64932466,8.55039300,0.02866322,0.10826018,0.35465622,7.11347060,1.32613864,0.00000000,0.55982086,0.09080147
-4.64332166,8.82493426,0.03173994,0.11010884,0.35989372,7.35230910,1.36104140,0.00000000,0.56617197,0.09480258
