energy_ev,total_up,Ir_p_up,Ir_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-5.52576288,1.65497443,0.37656035,1.12231066,0.00459922,0.02849934,0.53278403,0.00000000
-5.51975988,1.60035257,0.35655093,1.09440814,0.00435820,0.02680370,0.51063939,0.00000000
-5.51375688,1.54825662,0.33562392,1.06970734,0.00410294,0.02507309,0.48817176,0.00000000
-5.50775388,1.49966317,0.31410587,1.04880015,0.00383724,0.02332553,0.46575869,0.00000000
-5.50175088,1.45546930,0.29232481,1.03219629,0.00356495,0.02157970,0.44377941,0.00000000
-5.49574787,1.41646262,0.27060129,1.02030555,0.00328985,0.01985430,0.42260160,0.00000000
-5.48974487,1.38329565,0.24924030,1.01342339,0.00301556,0.01816739,0.40256916,0.00000000
-5.48374187,1.35646525,0.22852406,1.01172005,0.00274543,0.01653585,0.38399135,0.00000000
-5.47773887,1.33629768,0.20870608,1.01523376,0.00248250,0.01497493,0.36713377,0.00000000
-5.47173587,1.32293967,0.19000657,1.02386794,0.00222942,0.01349788,0.35221129,0.00000000
-5.46573287,1.31635562,0.17260915,1.03739263,0.00198840,0.01211570,0.33938321,0.00000000
-5.45972986,1.31633068,0.15665897,1.05544995,0.00176123,0.01083700,0.32875057,0.00000000
-5.45372686,1.32247967,0.14226209,1.07756341,0.00154923,0.00966797,0.32035565,0.00000000
-5.44772386,1.33426112,0.12948603,1.10315085,0.00135331,0.00861241,0.31418345,0.00000000
-5.44172086,1.35099606,0.11836126,1.13154053,0.00117396,0.00767192,0.31016504,0.00000000
-5.43571786,1.37189068,0.10888368,1.16198996,0.00101129,0.00684604,0.30818250,0.00000000
-5.42971486,1.39606228,0.10101760,1.19370702,0.00086508,0.00613255,0.30807518,0.00000000
-5.42371186,1.42256742,0.09469930,1.22587265,0.00073483,0.00552776,0.30964698,0.00000000
-5.41770885,1.45043161,0.08984088,1.25766455,0.00061983,0.00502677,0.31267436,0.00000000
-5.41170585,1.47867948,0.08633433,1.28828117,0.00051915,0.00462384,0.31691482,0.00000000
-5.40570285,1.50636452,0.08405560,1.31696521,0.00043177,0.00431263,0.32211548,0.00000000
-5.39969985,1.53259749,0.08286867,1.34302602,0.00035657,0.00408651,0.32802145,0.00000000
-5.39369685,1.55657258,0.08262950,1.36585993,0.00029240,0.00393879,0.33438390,0.00000000
-5.38769385,1.57759050,0.08318978,1.38496799,0.00023808,0.00386294,0.34096739,0.00000000
-5.38169085,1.59507766,0.08440043,1.39997030,0.00019248,0.00385275,0.34755632,0.00000000
-5.37568784,1.60860081,0.08611485,1.41061644,0.00015452,0.00390245,0.35396034,0.00000000
-5.36968484,1.61787660,0.08819190,1.41679145,0.00012317,0.00400680,0.36001854,0.00000000
-5.36368184,1.62277570,0.09049841,1.41851703,0.00009748,0.00416112,0.36560226,0.00000000
-5.35767884,1.62332121,0.09291150,1.41594793,0.00007660,0.00436128,0.37061650,0.00000000
-5.35167584,1.61968146,0.09532038,1.40936341,0.00005977,0.00460367,0.37499992,0.00000000
-5.34567284,1.61215741,0.09762778,1.39915413,0.00004631,0.00488507,0.37872338,0.00000000
-5.33966983,1.60116515,0.09975092,1.38580480,0.00003562,0.00520263,0.38178720,0.00000000
-5.33366683,1.58721410,0.10162212,1.36987347,0.00002720,0.00555363,0.38421718,0.00000000
-5.32766383,1.57088192,0.10318880,1.35196798,0.00002063,0.00593543,0.38605968,0.00000000
-5.32166083,1.55278710,0.10441319,1.33272077,0.00001553,0.00634527,0.38737590,0.00000000
-5.31565783,1.53356043,0.10527154,1.31276305,0.00001161,0.00678011,0.38823571,0.00000000
-5.30965483,1.51381661,0.10575302,1.29269940,0.00000862,0.00723654,0.38871129,0.00000000
-5.30365183,1.49412725,0.10585819,1.27308391,0.00000635,0.00771061,0.38887100,0.00000000
-5.29764882,1.47499646,0.10559741,1.25439897,0.00000465,0.00819774,0.38877362,0.00000000
-5.29164582,1.45684010,0.10498886,1.23703754,0.00000338,0.00869272,0.38846349,0.00000000
-5.28564282,1.43996962,0.10405671,1.22128973,0.00000244,0.00918961,0.38796658,0.00000000
-5.27963982,1.42458123,0.10282912,1.20733417,0.00000174,0.00968182,0.38728794,0.00000000
-5.27363682,1.41075062,0.10133649,1.19523448,0.00000124,0.01016218,0.38641046,0.00000000
-5.26763382,1.39843370,0.09960979,1.18494098,0.00000088,0.01062303,0.38529515,0.00000000
-5.26163082,1.38747286,0.09767919,1.17629728,0.00000061,0.01105641,0.38388286,0.00000000
-5.25562781,1.37760858,0.09557303,1.16905157,0.00000043,0.01145423,0.38209741,0.00000000
-5.24962481,1.36849557,0.09331704,1.16287165,0.00000030,0.01180853,0.37984985,0.00000000
-5.24362181,1.35972266,0.09093394,1.15736321,0.00000020,0.01211169,0.37704374,0.00000000
-5.23761881,1.35083524,0.08844339,1.15209023,0.00000014,0.01235669,0.37358103,0.00000000
-5.23161581,1.34135937,0.08586221,1.14659657,0.00000009,0.01253737,0.36936831,0.00000000
-5.22561281,1.33082610,0.08320485,1.14042782,0.00000006,0.01264868,0.36432307,0.00000000
-5.21960980,1.31879516,0.08048409,1.13315237,0.00000004,0.01268681,0.35837950,0.00000000
-5.21360680,1.30487682,0.07771181,1.12438086,0.00000003,0.01264943,0.35149376,0.00000000
-5.20760380,1.28875114,0.07489985,1.11378340,0.00000002,0.01253577,0.34364821,0.00000000
-5.20160080,1.27018384,0.07206090,1.10110375,0.00000002,0.01234667,0.33485452,0.00000000
-5.19559780,1.24903838,0.06920923,1.08617038,0.00000002,0.01208463,0.32515543,0.00000000
-5.18959480,1.22528395,0.06636139,1.06890394,0.00000002,0.01175369,0.31462524,0.00000000
-5.18359180,1.19899927,0.06353672,1.04932122,0.00000003,0.01135940,0.30336886,0.00000000
-5.17758879,1.17037243,0.06075768,1.02753569,0.00000004,0.01090862,0.29151955,0.00000000
-5.17158579,1.13969688,0.05804996,1.00375487,0.00000006,0.01040934,0.27923559,0.00000000
-5.16558279,1.10736425,0.05544245,0.97827483,0.00000008,0.00987047,0.26669598,0.00000000
-5.15957979,1.07385416,0.05296700,0.95147222,0.00000013,0.00930159,0.25409534,0.00000000
-5.15357679,1.03972187,0.05065799,0.92379426,0.00000018,0.00871274,0.24163849,0.00000000
-5.14757379,1.00558412,0.04855183,0.89574710,0.00000027,0.00811416,0.22953469,0.00000000
-5.14157079,0.97210381,0.04668633,0.86788300,0.00000039,0.00751608,0.21799201,0.00000000
-5.13556778,0.93997385,0.04509992,0.84078659,0.00000056,0.00692857,0.20721193,0.00000000
-5.12956478,0.90990082,0.04383099,0.81506064,0.00000080,0.00636137,0.19738448,0.00000000
-5.12356178,0.88258861,0.04291704,0.79131154,0.00000114,0.00582379,0.18868400,0.00000000
-5.11755878,0.85872239,0.04239399,0.77013477,0.00000161,0.00532470,0.18126559,0.00000000
-5.11155578,0.83895324,0.04229543,0.75210054,0.00000225,0.00487249,0.17526256,0.00000000
-5.10555278,0.82388356,0.04265197,0.73773979,0.00000313,0.00447513,0.17078461,0.00000000
-5.09954977,0.81405341,0.04349065,0.72753075,0.00000432,0.00414026,0.16791695,0.00000000
-5.09354677,0.80992817,0.04483444,0.72188624,0.00000593,0.00387536,0.16672025,0.00000000
-5.08754377,0.81188734,0.04670179,0.72114201,0.00000807,0.00368785,0.16723130,0.00000000
-5.08154077,0.82021511,0.04910637,0.72554617,0.00001092,0.00358530,0.16946440,0.00000000
-5.07553777,0.83509249,0.05205679,0.73525032,0.00001466,0.00357563,0.17341322,0.00000000
-5.06953477,0.85659156,0.05555654,0.75030231,0.00001954,0.00366727,0.17905317,0.00000000
-5.06353177,0.88467184,0.05960399,0.77064117,0.00002586,0.00386938,0.18634405,0.00000000
-5.05752876,0.91917912,0.06419250,0.79609449,0.00003398,0.00419193,0.19523282,0.00000000
-5.05152576,0.95984684,0.06931067,0.82637838,0.00004435,0.00464585,0.20565650,0.00000000
-5.04552276,1.00630022,0.07494266,0.86110041,0.00005748,0.00524310,0.21754494,0.00000000
-5.03951976,1.05806316,0.08106863,0.89976546,0.00007398,0.00599660,0.23082347,0.00000000
-5.03351676,1.11456784,0.08766524,0.94178467,0.00009456,0.00692021,0.24541519,0.00000000
-5.02751376,1.17516687,0.09470626,0.98648739,0.00012001,0.00802855,0.26124299,0.00000000
-5.02151076,1.23914785,0.10216316,1.03313578,0.00015128,0.00933676,0.27823110,0.00000000
-5.01550775,1.30574968,0.11000572,1.08094189,0.00018938,0.01086015,0.29630617,0.00000000
-5.00950475,1.37418043,0.11820269,1.12908662,0.00023547,0.01261382,0.31539784,0.00000000
-5.00350175,1.44363597,0.12672229,1.17674002,0.00029078,0.01461211,0.33543886,0.00000000
-4.99749875,1.51331871,0.13553271,1.22308219,0.00035667,0.01686809,0.35636468,0.00000000
-4.99149575,1.58245593,0.14460247,1.26732417,0.00043456,0.01939288,0.37811260,0.00000000
-4.98549275,1.65031676,0.15390065,1.30872779,0.00052594,0.02219497,0.40062057,0.00000000
-4.97948974,1.71622733,0.16339693,1.34662398,0.00063234,0.02527956,0.42382567,0.00000000
-4.97348674,1.77958346,0.17306157,1.38042866,0.00075529,0.02864784,0.44766244,0.00000000
-4.96748374,1.83986042,0.18286515,1.40965569,0.00089630,0.03229633,0.47206109,0.00000000
-4.96148074,1.89661947,0.19277817,1.43392629,0.00105681,0.03621630,0.49694578,0.00000000
-4.95547774,1.94951105,0.20277067,1.45297478,0.00123817,0.04039325,0.52223312,0.00000000
-4.94947474,1.99827459,0.21281160,1.46665030,0.00144157,0.04480655,0.54783092,0.00000000
-4.94347174,2.04273523,0.22286834,1.47491472,0.00166799,0.04942927,0.57363735,0.00000000
-4.93746873,2.08279772,0.23290613,1.47783685,0.00191820,0.05422807,0.59954064,0.00000000
-4.93146573,2.11843810,0.24288764,1.47558346,0.00219268,0.05916348,0.62541927,0.00000000
-4.92546273,2.14969362,0.25277266,1.46840754,0.00249160,0.06419020,0.65114279,0.00000000
-4.91945973,2.17665156,0.26251793,1.45663449,0.00281480,0.06925779,0.67657317,0.00000000
-4.91345673,2.19943773,0.27207717,1.44064697,0.00316175,0.07431150,0.70156664,0.00000000
-4.90745373,2.21820501,0.28140135,1.42086908,0.00353152,0.07929324,0.72597598,0.00000000
-4.90145073,2.23312263,0.29043913,1.39775069,0.00392283,0.08414286,0.74965306,0.00000000
-4.89544772,2.24436649,0.29913747,1.37175235,0.00433399,0.08879945,0.77245151,0.00000000
-4.88944472,2.25211096,0.30744242,1.34333160,0.00476292,0.09320279,0.79422931,0.00000000
-4.88344172,2.25652200,0.31529994,1.31293090,0.00520719,0.09729482,0.81485123,0.00000000
-4.87743872,2.25775202,0.32265682,1.28096753,0.00566402,0.10102107,0.83419075,0.00000000
-4.87143572,2.25593600,0.32946155,1.24782569,0.00613028,0.10433206,0.85213152,0.00000000
-4.86543272,2.25118893,0.33566502,1.21385074,0.00660258,0.10718454,0.86856813,0.00000000
-4.85942971,2.24360428,0.34122124,1.17934551,0.00707722,0.10954257,0.88340616,0.00000000
-4.85342671,2.23325316,0.34608771,1.14456856,0.00755028,0.11137834,0.89656148,0.00000000
-4.84742371,2.22018414,0.35022567,1.10973408,0.00801761,0.11267273,0.90795899,0.00000000
-4.84142071,2.20442339,0.35360017,1.07501315,0.00847492,0.11341567,0.91753074,0.00000000
-4.83541771,2.18597509,0.35617992,1.04053618,0.00891774,0.11360608,0.92521375,0.00000000
-4.82941471,2.16482224,0.35793701,1.00639608,0.00934151,0.11325168,0.93094773,0.00000000
-4.82341171,2.14092771,0.35884658,0.97265202,0.00974161,0.11236838,0.93467292,0.00000000
-4.81740870,2.11423594,0.35888649,0.93933363,0.01011343,0.11097958,0.93632837,0.00000000
-4.81140570,2.08467520,0.35803708,0.90644531,0.01045238,0.10911522,0.93585089,0.00000000
-4.80540270,2.05216095,0.35628105,0.87397072,0.01075402,0.10681068,0.93317484,0.00000000
-4.79939970,2.01660008,0.35360358,0.84187725,0.01101408,0.10410566,0.92823304,0.00000000
-4.79339670,1.97789654,0.34999274,0.81012047,0.01122860,0.10104293,0.92095876,0.00000000
-4.78739370,1.93595806,0.34544015,0.77864856,0.01139397,0.09766725,0.91128878,0.00000000
-4.78139070,1.89070407,0.33994190,0.74740660,0.01150707,0.09402420,0.89916758,0.00000000
-4.77538769,1.84207448,0.33349973,0.71634078,0.01156536,0.09015926,0.88455223,0.00000000
-4.76938469,1.79003907,0.32612241,0.68540241,0.01156696,0.08611691,0.86741790,0.00000000
-4.76338169,1.73460694,0.31782712,0.65455163,0.01151076,0.08193998,0.84776354,0.00000000
-4.75737869,1.67583558,0.30864086,0.62376084,0.01139647,0.07766908,0.82561741,0.00000000
-4.75137569,1.61383887,0.29860168,0.59301760,0.01122474,0.07334224,0.80104201,0.00000000
-4.74537269,1.54879360,0.28775970,0.56232696,0.01099713,0.06899467,0.77413812,0.00000000
-4.73936968,1.48094386,0.27617766,0.53171314,0.01071615,0.06465865,0.74504750,0.00000000
-4.73336668,1.41060294,0.26393112,0.50122039,0.01038526,0.06036351,0.71395414,0.00000000
-4.72736368,1.33815244,0.25110809,0.47091300,0.01000880,0.05613572,0.68108375,0.00000000
-4.72136068,1.26403857,0.23780812,0.44087449,0.00959192,0.05199895,0.64670153,0.00000000
-4.71535768,1.18876546,0.22414091,0.41120591,0.00914049,0.04797425,0.61110821,0.00000000
-4.70935468,1.11288602,0.21022432,0.38202341,0.00866100,0.04408016,0.57463456,0.00000000
-4.70335168,1.03699051,0.19618214,0.35345506,0.00816033,0.04033287,0.53763457,0.00000000
-4.69734867,0.96169341,0.18214136,0.32563720,0.00764572,0.03674629,0.50047762,0.00000000
-4.69134567,0.88761928,0.16822945,0.29871050,0.00712449,0.03333219,0.46354014,0.00000000
-4.68534267,0.81538817,0.15457139,0.27281571,0.00660398,0.03010020,0.42719691,0.00000000
-4.67933967,0.74560130,0.14128695,0.24808959,0.00609131,0.02705792,0.39181263,0.00000000
-4.67333667,0.67882764,0.12848806,0.22466102,0.00559332,0.02421092,0.35773401,0.00000000
-4.66733367,0.61559189,0.11627655,0.20264747,0.00511638,0.02156275,0.32528268,0.00000000
-4.66133067,0.55636424,0.10474222,0.18215201,0.00466631,0.01911505,0.29474919,0.00000000
-4.65532766,0.50155230,0.09396144,0.16326091,0.00424830,0.01686755,0.26638824,0.00000000
-4.64932466,0.45149521,0.08399617,0.14604194,0.00386686,0.01481815,0.24041517,0.00000000
-4.64332166,0.40645994,0.07489346,0.13054325,0.00352573,0.01296305,0.21700380,0.00000000
-4.63731866,0.36663968,0.06668546,0.11679290,0.00322793,0.01129686,0.19628540,0.00000000
-4.63131566,0.33215399,0.05938973,0.10479901,0.00297570,0.00981276,0.17834875,0.00000000
-4.62531266,0.30305056,0.05300996,0.09455027,0.00277052,0.00850266,0.16324099,0.00000000
-4.61930965,0.27930791,0.04753698,0.08601686,0.00261316,0.00735742,0.15096921,0.00000000
-4.61330665,0.26083906,0.04294984,0.07915165,0.00250367,0.00636703,0.14150247,0.00000000
-4.60730365,0.24749555,0.03921712,0.07389153,0.00244140,0.00552082,0.13477403,0.00000000
-4.60130065,0.23907165,0.03629818,0.07015874,0.00242508,0.00480768,0.13068374,0.00000000
-4.59529765,0.23530861,0.03414450,0.06786235,0.00245281,0.00421623,0.12910045,0.00000000
-4.58929465,0.23589884,0.03270087,0.06689960,0.00252208,0.00373497,0.12986434,0.00000000
-4.58329165,0.24048990,0.03190653,0.06715720,0.00262985,0.00335252,0.13278919,0.00000000
-4.57728864,0.24868855,0.03169627,0.06851264,0.00277254,0.00305764,0.13766468,0.00000000
-4.57128564,0.26006490,0.03200139,0.07083549,0.00294609,0.00283945,0.14425869,0.00000000
-4.56528264,0.27415688,0.03275061,0.07398869,0.00314600,0.00268744,0.15231987,0.00000000
-4.55927964,0.29047517,0.03387091,0.07783004,0.00336738,0.00259159,0.16158038,0.00000000
-4.55327664,0.30850897,0.03528846,0.08221376,0.00360503,0.00254240,0.17175914,0.00000000
-4.54727364,0.32773246,0.03692937,0.08699230,0.00385350,0.00253092,0.18256544,0.00000000
-4.54127064,0.34761240,0.03872068,0.09201831,0.00410721,0.00254884,0.19370316,0.00000000
-4.53526763,0.36761658,0.04059120,0.09714699,0.00436053,0.00258844,0.20487556,0.00000000
-4.52926463,0.38722320,0.04247258,0.10223848,0.00460791,0.00264264,0.21579042,0.00000000
-4.52326163,0.40593100,0.04430027,0.10716062,0.00484401,0.00270503,0.22616574,0.00000000
-4.51725863,0.42326979,0.04601462,0.11179166,0.00506386,0.00276989,0.23573554,0.00000000
-4.51125563,0.43881107,0.04756192,0.11602313,0.00526293,0.00283214,0.24425581,0.00000000
-4.50525263,0.45217836,0.04889545,0.11976260,0.00543733,0.00288746,0.25151020,0.00000000
-4.49924962,0.46305675,0.04997644,0.12293621,0.00558389,0.00293219,0.25731534,0.00000000
-4.49324662,0.47120130,0.05077494,0.12549097,0.00570028,0.00296341,0.26152545,0.00000000
-4.48724362,0.47644379,0.05127051,0.12739665,0.00578512,0.00297891,0.26403608,0.00000000
-4.48124062,0.47869751,0.05145285,0.12864712,0.00583797,0.00297719,0.26478673,0.00000000
-4.47523762,0.47795989,0.05132203,0.12926121,0.00585943,0.00295743,0.26376229,0.00000000
-4.46923462,0.47431265,0.05088871,0.12928292,0.00585113,0.00291950,0.26099305,0.00000000
-4.46323162,0.46791967,0.05017402,0.12878097,0.00581565,0.00286388,0.25655348,0.00000000
-4.45722861,0.45902240,0.04920921,0.12784788,0.00575652,0.00279166,0.25055964,0.00000000
-4.45122561,0.44793317,0.04803520,0.12659833,0.00567811,0.00270447,0.24316543,0.00000000
-4.44522261,0.43502677,0.04670184,0.12516719,0.00558548,0.00260441,0.23455783,0.00000000
-4.43921961,0.42073045,0.04526712,0.12370708,0.00548430,0.00249403,0.22495138,0.00000000
-4.43321661,0.40551310,0.04379625,0.12238571,0.00538070,0.00237622,0.21458208,0.00000000
-4.42721361,0.38987380,0.04236061,0.12138298,0.00528106,0.00225420,0.20370110,0.00000000
-4.42121061,0.37433045,0.04103677,0.12088809,0.00519193,0.00213145,0.19256846,0.00000000
-4.41520760,0.35940883,0.03990546,0.12109662,0.00511983,0.00201166,0.18144702,0.00000000
-4.40920460,0.34563239,0.03905052,0.12220782,0.00507110,0.00189867,0.17059699,0.00000000
-4.40320160,0.33351325,0.03855799,0.12442188,0.00505181,0.00179653,0.16027107,0.00000000
-4.39719860,0.32354447,0.03851512,0.12793753,0.00506761,0.00170937,0.15071049,0.00000000
-4.39119560,0.31619372,0.03900950,0.13294971,0.00512364,0.00164151,0.14214188,0.00000000
-4.38519260,0.31189841,0.04012818,0.13964741,0.00522445,0.00159740,0.13477503,0.00000000
-4.37918959,0.31106206,0.04195675,0.14821152,0.00537392,0.00158167,0.12880157,0.00000000
-4.37318659,0.31405174,0.04457839,0.15881271,0.00557521,0.00159914,0.12439431,0.00000000
-4.36718359,0.32119644,0.04807295,0.17160919,0.00583072,0.00165485,0.12170732,0.00000000
-4.36118059,0.33278584,0.05251576,0.18674435,0.00614206,0.00175407,0.12087631,0.00000000
-4.35517759,0.34906943,0.05797651,0.20434404,0.00651000,0.00190234,0.12201942,0.00000000
-4.34917459,0.37025545,0.06451787,0.22451365,0.00693446,0.00210544,0.12523800,0.00000000
-4.34317159,0.39650951,0.07219402,0.24733486,0.00741451,0.00236937,0.13061731,0.00000000
-4.33716858,0.42795266,0.08104914,0.27286210,0.00794831,0.00270034,0.13822701,0.00000000
-4.33116558,0.46465879,0.09111567,0.30111876,0.00853314,0.00310464,0.14812123,0.00000000
-4.32516258,0.50665134,0.10241266,0.33209330,0.00916533,0.00358860,0.16033818,0.00000000
-4.31915958,0.55389931,0.11494407,0.36573542,0.00984034,0.00415840,0.17489929,0.00000000
-4.31315658,0.60631289,0.12869716,0.40195239,0.01055271,0.00481996,0.19180788,0.00000000
-4.30715358,0.66373885,0.14364111,0.44060590,0.01129611,0.00557869,0.21104738,0.00000000
