energy_ev,total_up,S_s_up,S_p_up,Si_p_up,Si_d_up,Ti_p_up,Ti_d_up
-5.27363682,0.16454384,0.00000000,0.04388212,0.05209736,0.00000000,0.07685263,0.02800236
-5.26763382,0.18534741,0.00000001,0.04943214,0.05868224,0.00000000,0.08656600,0.03154389
-5.26163082,0.20731473,0.00000001,0.05529250,0.06563567,0.00000000,0.09682253,0.03528321
-5.25562781,0.23024511,0.00000001,0.06140979,0.07289399,0.00000000,0.10752812,0.03918616
-5.24962481,0.25389431,0.00000002,0.06771903,0.08037976,0.00000000,0.11856827,0.04321118
-5.24362181,0.27797697,0.00000002,0.07414430,0.08800249,0.00000000,0.12980914,0.04730965
-5.23761881,0.30217087,0.00000004,0.08059987,0.09565998,0.00000000,0.14109952,0.05142668
-5.23161581,0.32612308,0.00000005,0.08699191,0.10324030,0.00000000,0.15227364,0.05550210
-5.22561281,0.34945784,0.00000007,0.09322053,0.11062421,0.00000000,0.16315479,0.05947183
-5.21960980,0.37178604,0.00000010,0.09918241,0.11768819,0.00000000,0.17355968,0.06326947
-5.21360680,0.39271600,0.00000013,0.10477366,0.12430781,0.00000000,0.18330340,0.06682813
-5.20760380,0.41186507,0.00000018,0.10989295,0.13036138,0.00000000,0.19220470,0.07008237
-5.20160080,0.42887173,0.00000024,0.11444475,0.13573378,0.00000000,0.20009156,0.07297031
-5.19559780,0.44340761,0.00000033,0.11834261,0.14032021,0.00000000,0.20680665,0.07543557
-5.18959480,0.45518891,0.00000044,0.12151224,0.14402980,0.00000000,0.21221253,0.07742926
-5.18359180,0.46398673,0.00000058,0.12389428,0.14678881,0.00000000,0.21619632,0.07891173
-5.17758879,0.46963581,0.00000076,0.12544672,0.14854341,0.00000000,0.21867361,0.07985397
-5.17158579,0.47204125,0.00000100,0.12614669,0.14926173,0.00000000,0.21959140,0.08023881
-5.16558279,0.47118292,0.00000130,0.12599174,0.14893524,0.00000000,0.21893006,0.08006159
-5.15957979,0.46711725,0.00000168,0.12500031,0.14757931,0.00000000,0.21670398,0.07933049
-5.15357679,0.45997644,0.00000215,0.12321159,0.14523288,0.00000000,0.21296108,0.07806637
-5.14757379,0.44996497,0.00000273,0.12068459,0.14195737,0.00000000,0.20778109,0.07630213
-5.14157079,0.43735364,0.00000346,0.11749655,0.13783481,0.00000000,0.20127278,0.07408178
-5.13556778,0.42247139,0.00000434,0.11374077,0.13296522,0.00000000,0.19357017,0.07145895
-5.12956478,0.40569528,0.00000542,0.10952388,0.12746348,0.00000000,0.18482793,0.06849529
-5.12356178,0.38743894,0.00000672,0.10496269,0.12145576,0.00000000,0.17521634,0.06525846
-5.11755878,0.36814018,0.00000828,0.10018079,0.11507561,0.00000000,0.16491578,0.06182013
-5.11155578,0.34824802,0.00001015,0.09530492,0.10846002,0.00000000,0.15411119,0.05825381
-5.10555278,0.32820985,0.00001236,0.09046139,0.10174548,0.00000000,0.14298675,0.05463272
-5.09954977,0.30845903,0.00001497,0.08577255,0.09506418,0.00000000,0.13172081,0.05102782
-5.09354677,0.28940335,0.00001802,0.08135340,0.08854061,0.00000000,0.12048146,0.04750594
-5.08754377,0.27141487,0.00002160,0.07730864,0.08228854,0.00000000,0.10942281,0.04412815
-5.08154077,0.25482114,0.00002575,0.07372996,0.07640847,0.00000000,0.09868201,0.04094847
-5.07553777,0.23989825,0.00003056,0.07069386,0.07098572,0.00000000,0.08837718,0.03801279
-5.06953477,0.22686563,0.00003613,0.06825989,0.06608901,0.00000000,0.07860620,0.03535816
-5.06353177,0.21588281,0.00004254,0.06646948,0.06176971,0.00000000,0.06944636,0.03301237
-5.05752876,0.20704796,0.00004992,0.06534518,0.05806162,0.00000000,0.06095475,0.03099386
-5.05152576,0.20039833,0.00005841,0.06489056,0.05498129,0.00000000,0.05316934,0.02931192
-5.04552276,0.19591227,0.00006817,0.06509051,0.05252883,0.00000000,0.04611060,0.02796710
-5.03951976,0.19351287,0.00007940,0.06591211,0.05068914,0.00000000,0.03978358,0.02695194
-5.03351676,0.19307295,0.00009232,0.06730591,0.04943350,0.00000000,0.03418024,0.02625178
-5.02751376,0.19442119,0.00010721,0.06920769,0.04872151,0.00000000,0.02928198,0.02584584
-5.02151076,0.19734934,0.00012437,0.07154054,0.04850310,0.00000000,0.02506216,0.02570830
-5.01550775,0.20162012,0.00014418,0.07421739,0.04872090,0.00000000,0.02148855,0.02580957
-5.00950475,0.20697573,0.00016707,0.07714369,0.04931250,0.00000000,0.01852567,0.02611751
-5.00350175,0.21314673,0.00019352,0.08022036,0.05021285,0.00000000,0.01613680,0.02659873
-4.99749875,0.21986090,0.00022407,0.08334691,0.05135657,0.00000000,0.01428575,0.02721980
-4.99149575,0.22685211,0.00025934,0.08642451,0.05268015,0.00000000,0.01293827,0.02794842
-4.98549275,0.23386871,0.00029999,0.08935913,0.05412398,0.00000000,0.01206313,0.02875451
-4.97948974,0.24068136,0.00034672,0.09206449,0.05563418,0.00000000,0.01163280,0.02961117
-4.97348674,0.24708997,0.00040028,0.09446477,0.05716413,0.00000000,0.01162382,0.03049551
-4.96748374,0.25292966,0.00046143,0.09649707,0.05867574,0.00000000,0.01201683,0.03138924
-4.96148074,0.25807547,0.00053092,0.09811341,0.06014031,0.00000000,0.01279631,0.03227923
-4.95547774,0.26244569,0.00060949,0.09928236,0.06153913,0.00000000,0.01395008,0.03315770
-4.94947474,0.26600385,0.00069781,0.09999005,0.06286363,0.00000000,0.01546859,0.03402237
-4.94347174,0.26875915,0.00079645,0.10024077,0.06411521,0.00000000,0.01734407,0.03487636
-4.93746873,0.27076556,0.00090586,0.10005692,0.06530478,0.00000000,0.01956959,0.03572792
-4.93146573,0.27211956,0.00102633,0.09947849,0.06645196,0.00000000,0.02213811,0.03659008
-4.92546273,0.27295676,0.00115796,0.09856203,0.06758409,0.00000000,0.02504154,0.03748013
-4.91945973,0.27344752,0.00130063,0.09737924,0.06873506,0.00000000,0.02827000,0.03841907
-4.91345673,0.27379201,0.00145397,0.09601508,0.06994410,0.00000000,0.03181116,0.03943105
-4.90745373,0.27421472,0.00161737,0.09456575,0.07125451,0.00000000,0.03564983,0.04054282
-4.90145073,0.27495894,0.00178996,0.09313638,0.07271252,0.00000000,0.03976793,0.04178325
-4.89544772,0.27628138,0.00197063,0.09183869,0.07436626,0.00000000,0.04414467,0.04318295
-4.88944472,0.27844713,0.00215805,0.09078860,0.07626505,0.00000000,0.04875716,0.04477409
-4.88344172,0.28172529,0.00235072,0.09010389,0.07845878,0.00000000,0.05358136,0.04659028
-4.87743872,0.28638518,0.00254701,0.08990208,0.08099777,0.00000000,0.05859340,0.04866675
-4.87143572,0.29269348,0.00274528,0.09029828,0.08393278,0.00000000,0.06377119,0.05104056
-4.86543272,0.30091193,0.00294388,0.09140345,0.08731535,0.00000000,0.06909636,0.05375102
-4.85942971,0.31129587,0.00314135,0.09332259,0.09119833,0.00000000,0.07455627,0.05684020
-4.85342671,0.32409305,0.00333640,0.09615332,0.09563652,0.00000000,0.08014620,0.06035343
-4.84742371,0.33954293,0.00352812,0.09998443,0.10068738,0.00000000,0.08587147,0.06433980
-4.84142071,0.35787575,0.00371598,0.10489462,0.10641166,0.00000000,0.09174930,0.06885250
-4.83541771,0.37931149,0.00389998,0.11095129,0.11287375,0.00000000,0.09781042,0.07394899
-4.82941471,0.40405820,0.00408069,0.11820936,0.12014183,0.00000000,0.10410020,0.07969084
-4.82341171,0.43230954,0.00425926,0.12671008,0.12828749,0.00000000,0.11067908,0.08614320
-4.81740870,0.46424128,0.00443749,0.13647986,0.13738480,0.00000000,0.11762233,0.09337383
-4.81140570,0.50000675,0.00461778,0.14752913,0.14750889,0.00000000,0.12501897,0.10145167
-4.80540270,0.53973107,0.00480308,0.15985112,0.15873370,0.00000000,0.13296973,0.11044480
-4.79939970,0.58350432,0.00499679,0.17342082,0.17112927,0.00000000,0.14158417,0.12041796
-4.79339670,0.63137368,0.00520265,0.18819396,0.18475828,0.00000000,0.15097686,0.13142961
-4.78739370,0.68333507,0.00542458,0.20410621,0.19967218,0.00000000,0.16126279,0.14352852
-4.78139070,0.73932434,0.00566646,0.22107262,0.21590689,0.00000000,0.17255209,0.15675014
-4.77538769,0.79920868,0.00593199,0.23898739,0.23347835,0.00000000,0.18494434,0.17111275
-4.76938469,0.86277875,0.00622439,0.25772406,0.25237802,0.00000000,0.19852254,0.18661374
-4.76338169,0.92974203,0.00654623,0.27713616,0.27256880,0.00000000,0.21334724,0.20322604
-4.75737869,0.99971791,0.00689922,0.29705847,0.29398127,0.00000000,0.22945091,0.22089504
-4.75137569,1.07223533,0.00728396,0.31730875,0.31651097,0.00000000,0.24683302,0.23953613
-4.74537269,1.14673313,0.00769986,0.33769025,0.34001651,0.00000000,0.26545605,0.25903317
-4.73936968,1.22256375,0.00814495,0.35799466,0.36431915,0.00000000,0.28524276,0.27923800
-4.73336668,1.29900058,0.00861589,0.37800574,0.38920369,0.00000000,0.30607487,0.29997119
-4.72736368,1.37524893,0.00910789,0.39750351,0.41442111,0.00000000,0.32779346,0.32102411
-4.72136068,1.45046076,0.00961483,0.41626878,0.43969269,0.00000000,0.35020115,0.34216240
-4.71535768,1.52375295,0.01012939,0.43408811,0.46471592,0.00000000,0.37306598,0.36313084
-4.70935468,1.59422858,0.01064320,0.45075896,0.48917179,0.00000000,0.39612709,0.38365948
-4.70335168,1.66100079,0.01114713,0.46609487,0.51273353,0.00000000,0.41910194,0.40347101
-4.69734867,1.72321835,0.01163160,0.47993060,0.53507629,0.00000000,0.44169484,0.42228888
-4.69134567,1.78009213,0.01208690,0.49212691,0.55588758,0.00000000,0.46360652,0.43984624
-4.68534267,1.83092133,0.01250360,0.50257498,0.57487796,0.00000000,0.48454417,0.45589500
-4.67933967,1.87511860,0.01287290,0.51120018,0.59179163,0.00000000,0.50423186,0.47021494
-4.67333667,1.91223274,0.01318699,0.51796505,0.60641632,0.00000000,0.52242048,0.48262221
-4.66733367,1.94196809,0.01343947,0.52287149,0.61859216,0.00000000,0.53889705,0.49297704
-4.66133067,1.96419965,0.01362556,0.52596178,0.62821899,0.00000000,0.55349286,0.50119011
-4.65532766,1.97898313,0.01374241,0.52731872,0.63526179,0.00000000,0.56609002,0.50722748
-4.64932466,1.98655925,0.01378927,0.52706451,0.63975396,0.00000000,0.57662626,0.51111350
-4.64332166,1.98735208,0.01376755,0.52535859,0.64179814,0.00000000,0.58509761,0.51293181
-4.63731866,1.98196113,0.01368085,0.52239440,0.64156458,0.00000000,0.59155887,0.51282417
-4.63131566,1.97114746,0.01353491,0.51839519,0.63928697,0.00000000,0.59612198,0.51098712
-4.62531266,1.95581411,0.01333739,0.51360884,0.63525592,0.00000000,0.59895217,0.50766661
-4.61930965,1.93698142,0.01309766,0.50830206,0.62981024,0.00000000,0.60026217,0.50315068
-4.61330665,1.91575818,0.01282649,0.50275397,0.62332637,0.00000000,0.60030471,0.49776060
-4.60730365,1.89330952,0.01253566,0.49724924,0.61620633,0.00000000,0.59936358,0.49184060
-4.60130065,1.87082255,0.01223759,0.49207112,0.60886469,0.00000000,0.59774364,0.48574667
-4.59529765,1.84947105,0.01194487,0.48749435,0.60171485,0.00000000,0.59576014,0.47983487
-4.58929465,1.83038036,0.01166989,0.48377835,0.59515543,0.00000000,0.59372771,0.47444946
-4.58329165,1.81459356,0.01142438,0.48116074,0.58955701,0.00000000,0.59194952,0.46991136
-4.57728864,1.80304016,0.01121905,0.47985142,0.58524976,0.00000000,0.59070679,0.46650736
-4.57128564,1.79650827,0.01106328,0.48002734,0.58251250,0.00000000,0.59024917,0.46448037
-4.56528264,1.79562115,0.01096482,0.48182818,0.58156341,0.00000000,0.59078621,0.46402116
-4.55927964,1.80081894,0.01092960,0.48535296,0.58255286,0.00000000,0.59248023,0.46526180
-4.55327664,1.81234606,0.01096166,0.49065777,0.58555849,0.00000000,0.59544069,0.46827107
-4.54727364,1.83024489,0.01106303,0.49775463,0.59058280,0.00000000,0.59972045,0.47305200
-4.54127064,1.85435570,0.01123382,0.50661158,0.59755324,0.00000000,0.60531382,0.47954162
-4.53526763,1.88432311,0.01147233,0.51715403,0.60632493,0.00000000,0.61215664,0.48761297
-4.52926463,1.91960868,0.01177517,0.52926716,0.61668579,0.00000000,0.62012833,0.49707931
-4.52326163,1.95950948,0.01213755,0.54279964,0.62836401,0.00000000,0.62905585,0.50770042
-4.51725863,2.00318177,0.01255349,0.55756825,0.64103754,0.00000000,0.63871953,0.51919073
-4.51125563,2.04966922,0.01301611,0.57336343,0.65434532,0.00000000,0.64886054,0.53122913
-4.50525263,2.09793467,0.01351796,0.58995552,0.66789977,0.00000000,0.65918987,0.54346999
-4.49924962,2.14689418,0.01405124,0.60710149,0.68130027,0.00000000,0.66939836,0.55555519
-4.49324662,2.19545236,0.01460812,0.62455199,0.69414686,0.00000000,0.67916765,0.56712649
-4.48724362,2.24253744,0.01518096,0.64205825,0.70605388,0.00000000,0.68818145,0.57783800
-4.48124062,2.28713512,0.01576245,0.65937893,0.71666300,0.00000000,0.69613690,0.58736816
-4.47523762,2.32831960,0.01634585,0.67628636,0.72565502,0.00000000,0.70275544,0.59543088
-4.46923462,2.36528099,0.01692497,0.69257216,0.73276010,0.00000000,0.70779285,0.60178521
-4.46323162,2.39734792,0.01749434,0.70805200,0.73776607,0.00000000,0.71104805,0.60624340
-4.45722861,2.42400482,0.01804909,0.72256945,0.74052444,0.00000000,0.71237028,0.60867689
-4.45122561,2.44490328,0.01858505,0.73599877,0.74095396,0.00000000,0.71166435,0.60902004
-4.44522261,2.45986740,0.01909858,0.74824674,0.73904166,0.00000000,0.70889391,0.60727149
-4.43921961,2.46889319,0.01958660,0.75925358,0.73484142,0.00000000,0.70408245,0.60349310
-4.43321661,2.47214254,0.02004647,0.76899302,0.72847015,0.00000000,0.69731212,0.59780656
-4.42721361,2.46993213,0.02047595,0.77747165,0.72010191,0.00000000,0.68872049,0.59038788
-4.42121061,2.46271839,0.02087318,0.78472780,0.70996022,0.00000000,0.67849541,0.58146004
-4.41520760,2.45107911,0.02123668,0.79083001,0.69830908,0.00000000,0.66686819,0.57128406
-4.40920460,2.43569294,0.02156533,0.79587519,0.68544296,0.00000000,0.65410558,0.56014905
-4.40320160,2.41731747,0.02185849,0.79998671,0.67167635,0.00000000,0.64050067,0.54836159
-4.39719860,2.39676689,0.02211603,0.80331222,0.65733325,0.00000000,0.62636342,0.53623484
-4.39119560,2.37488980,0.02233846,0.80602144,0.64273697,0.00000000,0.61201091,0.52407800
-4.38519260,2.35254785,0.02252701,0.80830357,0.62820065,0.00000000,0.59775783,0.51218624
-4.37918959,2.33059534,0.02268375,0.81036448,0.61401870,0.00000000,0.58390749,0.50083179
-4.37318659,2.30986007,0.02281162,0.81242326,0.60045941,0.00000000,0.57074357,0.49025612
-4.36718359,2.29112542,0.02291451,0.81470812,0.58775881,0.00000000,0.55852282,0.48066365
-4.36118059,2.27511346,0.02299720,0.81745147,0.57611588,0.00000000,0.54746892,0.47221703
-4.35517759,2.26246903,0.02306529,0.82088398,0.56568902,0.00000000,0.53776738,0.46503401
-4.34917459,2.25374456,0.02312506,0.82522770,0.55659377,0.00000000,0.52956178,0.45918590
-4.34317159,2.24938560,0.02318322,0.83068816,0.54890171,0.00000000,0.52295102,0.45469751
-4.33716858,2.24971703,0.02324666,0.83744570,0.54264037,0.00000000,0.51798784,0.45154851
-4.33116558,2.25493021,0.02332208,0.84564623,0.53779398,0.00000000,0.51467825,0.44967585
-4.32516258,2.26507145,0.02341564,0.85539181,0.53430517,0.00000000,0.51298215,0.44897736
-4.31915958,2.28003227,0.02353257,0.86673150,0.53207726,0.00000000,0.51281472,0.44931599
-4.31315658,2.29954227,0.02367678,0.87965307,0.53097735,0.00000000,0.51404887,0.45052481
-4.30715358,2.32316533,0.02385050,0.89407609,0.53083991,0.00000000,0.51651847,0.45241237
