energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-2.90845423,7.85449978,0.60363333,5.31721535,0.03541850,0.04548588,0.58746381,1.86393987,0.36249916,0.00000000
-2.90245123,7.80254421,0.59728944,5.27549642,0.03585558,0.04557765,0.58411765,1.85301153,0.36000494,0.00000000
-2.89644822,7.73467990,0.59011214,5.22292460,0.03624187,0.04564211,0.57950710,1.83841303,0.35656941,0.00000000
-2.89044522,7.65126594,0.58214481,5.15974588,0.03657317,0.04567316,0.57365525,1.82027376,0.35221774,0.00000000
-2.88444222,7.55289438,0.57343095,5.08635537,0.03684526,0.04566428,0.56660270,1.79878998,0.34699430,0.00000000
-2.87843922,7.44038771,0.56401481,5.00329456,0.03705401,0.04560874,0.55840790,1.77422383,0.34096287,0.00000000
-2.87243622,7.31478965,0.55394201,4.91124393,0.03719551,0.04549981,0.54914693,1.74690098,0.33420615,0.00000000
-2.86643322,7.17734949,0.54326026,4.81101124,0.03726623,0.04533101,0.53891284,1.71720664,0.32682481,0.00000000
-2.86043022,7.02950006,0.53201991,4.70351560,0.03726308,0.04509637,0.52781449,1.68557998,0.31893576,0.00000000
-2.85442721,6.87283019,0.52027450,4.58976811,0.03718355,0.04479071,0.51597497,1.65250705,0.31067003,0.00000000
-2.84842421,6.70905250,0.50808100,4.47084967,0.03702573,0.04440983,0.50352945,1.61851238,0.30216997,0.00000000
-2.84242121,6.53996746,0.49549996,4.34788679,0.03678840,0.04395080,0.49062276,1.58414919,0.29358619,0.00000000
-2.83641821,6.36742496,0.48259533,4.22202639,0.03647106,0.04341212,0.47740655,1.54998862,0.28507399,0.00000000
-2.83041521,6.19328474,0.46943413,4.09441040,0.03607399,0.04279384,0.46403626,1.51660817,0.27678980,0.00000000
-2.82441221,6.01937662,0.45608586,3.96615107,0.03559821,0.04209769,0.45066782,1.48457952,0.26888732,0.00000000
-2.81840920,5.84746205,0.44262171,3.83830784,0.03504556,0.04132705,0.43745440,1.45445616,0.26151384,0.00000000
-2.81240620,5.67919781,0.42911365,3.71186631,0.03441867,0.04048697,0.42454310,1.42676103,0.25480669,0.00000000
-2.80640320,5.51610307,0.41563336,3.58772012,0.03372097,0.03958402,0.41207180,1.40197463,0.24888995,0.00000000
-2.80040020,5.35953059,0.40225116,3.46665598,0.03295666,0.03862619,0.40016618,1.38052388,0.24387151,0.00000000
-2.79439720,5.21064289,0.38903485,3.34934234,0.03213075,0.03762264,0.38893713,1.36277210,0.23984069,0.00000000
-2.78839420,5.07039402,0.37604875,3.23632189,0.03124897,0.03658350,0.37847846,1.34901053,0.23686629,0.00000000
-2.78239120,4.93951742,0.36335270,3.12800786,0.03031779,0.03551956,0.36886516,1.33945163,0.23499531,0.00000000
-2.77638819,4.81852019,0.35100132,3.02468429,0.02934432,0.03444207,0.36015210,1.33422465,0.23425227,0.00000000
-2.77038519,4.70768410,0.33904349,2.92651005,0.02833633,0.03336237,0.35237342,1.33337355,0.23463914,0.00000000
-2.76438219,4.60707315,0.32752198,2.83352633,0.02730208,0.03229172,0.34554241,1.33685765,0.23613591,0.00000000
-2.75837919,4.51654759,0.31647343,2.74566750,0.02625035,0.03124100,0.33965210,1.34455496,0.23870178,0.00000000
-2.75237619,4.43578412,0.30592846,2.66277458,0.02519024,0.03022054,0.33467638,1.35626848,0.24227687,0.00000000
-2.74637319,4.36430140,0.29591210,2.58461125,0.02413115,0.02923998,0.33057174,1.37173502,0.24678443,0.00000000
-2.74037019,4.30149023,0.28644434,2.51088140,0.02308261,0.02830808,0.32727951,1.39063668,0.25213349,0.00000000
-2.73436718,4.24664733,0.27754083,2.44124792,0.02205416,0.02743271,0.32472854,1.41261439,0.25822186,0.00000000
-2.72836418,4.19901137,0.26921365,2.37535174,0.02105525,0.02662081,0.32283825,1.43728318,0.26493928,0.00000000
-2.72236118,4.15779998,0.26147206,2.31283065,0.02009506,0.02587832,0.32152181,1.46424856,0.27217085,0.00000000
-2.71635818,4.12224620,0.25432320,2.25333700,0.01918238,0.02521027,0.32068959,1.49312333,0.27980040,0.00000000
-2.71035518,4.09163286,0.24777262,2.19655369,0.01832544,0.02462077,0.32025244,1.52354411,0.28771386,0.00000000
-2.70435218,4.06532345,0.24182468,2.14220775,0.01753178,0.02411307,0.32012496,1.55518675,0.29580242,0.00000000
-2.69834917,4.04278802,0.23648261,2.09008100,0.01680810,0.02368959,0.32022837,1.58778004,0.30396551,0.00000000
-2.69234617,4.02362305,0.23174845,2.04001751,0.01616009,0.02335195,0.32049312,1.62111678,0.31211336,0.00000000
-2.68634317,4.00756432,0.22762261,1.99192737,0.01559234,0.02310101,0.32086096,1.65506170,0.32016923,0.00000000
-2.68034017,3.99449207,0.22410327,1.94578690,0.01510816,0.02293686,0.32128653,1.68955585,0.32807107,0.00000000
-2.67433717,3.98442841,0.22118559,1.90163523,0.01470953,0.02285882,0.32173832,1.72461683,0.33577270,0.00000000
-2.66833417,3.97752680,0.21886076,1.85956764,0.01439695,0.02286542,0.32219903,1.76033495,0.34324441,0.00000000
-2.66233117,3.97405437,0.21711500,1.81972591,0.01416944,0.02295440,0.32266538,1.79686534,0.35047292,0.00000000
-2.65632816,3.97436762,0.21592861,1.78228632,0.01402449,0.02312265,0.32314726,1.83441604,0.35746077,0.00000000
-2.65032516,3.97888296,0.21527516,1.74744590,0.01395805,0.02336624,0.32366649,1.87323279,0.36422512,0.00000000
-2.64432216,3.98804316,0.21512081,1.71540769,0.01396462,0.02368037,0.32425499,1.91358099,0.37079590,0.00000000
-2.63831916,4.00228165,0.21542397,1.68636565,0.01403734,0.02405943,0.32495273,1.95572570,0.37721359,0.00000000
-2.63231616,4.02198616,0.21613528,1.66049001,0.01416816,0.02449700,0.32580534,1.99991054,0.38352638,0.00000000
-2.62631316,4.04746356,0.21719799,1.63791384,0.01434800,0.02498592,0.32686169,2.04633659,0.38978714,0.00000000
-2.62031016,4.07890763,0.21854867,1.61872128,0.01456703,0.02551841,0.32817131,2.09514228,0.39604998,0.00000000
-2.61430715,4.11637131,0.22011836,1.60293810,0.01481499,0.02608611,0.32978201,2.14638533,0.40236682,0.00000000
-2.60830415,4.15974491,0.22183406,1.59052496,0.01508146,0.02668031,0.33173766,2.20002773,0.40878385,0.00000000
-2.60230115,4.20874130,0.22362054,1.58137353,0.01535624,0.02729201,0.33407623,2.25592463,0.41533821,0.00000000
-2.59629815,4.26288899,0.22540232,1.57530580,0.01562973,0.02791214,0.33682823,2.31381779,0.42205495,0.00000000
-2.59029515,4.32153349,0.22710586,1.57207635,0.01589330,0.02853172,0.34001549,2.37333412,0.42894437,0.00000000
-2.58429215,4.38384711,0.22866177,1.57137760,0.01613960,0.02914199,0.34365049,2.43398958,0.43600006,0.00000000
-2.57828914,4.44884678,0.23000693,1.57284764,0.01636291,0.02973462,0.34773601,2.49519838,0.44319743,0.00000000
-2.57228614,4.51541921,0.23108653,1.57608035,0.01655941,0.03030184,0.35226535,2.55628727,0.45049317,0.00000000
-2.56628314,4.58235246,0.23185579,1.58063728,0.01672735,0.03083658,0.35722278,2.61651429,0.45782542,0.00000000
-2.56028014,4.64837234,0.23228142,1.58606077,0.01686722,0.03133260,0.36258443,2.67509135,0.46511484,0.00000000
-2.55427714,4.71218218,0.23234265,1.59188774,0.01698177,0.03178457,0.36831935,2.73120946,0.47226643,0.00000000
-2.54827414,4.77250418,0.23203186,1.59766349,0.01707592,0.03218819,0.37439067,2.78406566,0.47917214,0.00000000
-2.54227114,4.82812029,0.23135471,1.60295501,0.01715668,0.03254024,0.38075688,2.83289019,0.48571408,0.00000000
-2.53626813,4.87791089,0.23032985,1.60736308,0.01723284,0.03283865,0.38737290,2.87697280,0.49176824,0.00000000
-2.53026513,4.92088938,0.22898814,1.61053286,0.01731465,0.03308248,0.39419104,2.91568682,0.49720855,0.00000000
-2.52426213,4.95623116,0.22737150,1.61216232,0.01741341,0.03327203,0.40116167,2.94850983,0.50191102,0.00000000
-2.51825913,4.98329561,0.22553130,1.61200835,0.01754097,0.03340875,0.40823358,2.97504005,0.50575791,0.00000000
-2.51225613,5.00164009,0.22352657,1.60989018,0.01770924,0.03349530,0.41535395,2.99500759,0.50864156,0.00000000
-2.50625313,5.01102552,0.22142188,1.60569025,0.01792956,0.03353547,0.42246805,3.00828009,0.51046785,0.00000000
-2.50025013,5.01141344,0.21928507,1.59935228,0.01821224,0.03353415,0.42951853,3.01486275,0.51115910,0.00000000
-2.49424712,5.00295483,0.21718503,1.59087701,0.01856596,0.03349728,0.43644462,3.01489260,0.51065623,0.00000000
-2.48824412,4.98597170,0.21518936,1.58031573,0.01899732,0.03343172,0.44318115,3.00862781,0.50892022,0.00000000
-2.48224112,4.96093258,0.21336230,1.56776212,0.01951040,0.03334522,0.44965757,2.99643255,0.50593278,0.00000000
-2.47623812,4.92842359,0.21176276,1.55334285,0.02010649,0.03324621,0.45579726,2.97875847,0.50169631,0.00000000
-2.47023512,4.88911685,0.21044271,1.53720761,0.02078384,0.03314376,0.46151704,2.95612400,0.49623314,0.00000000
-2.46423212,4.84373819,0.20944593,1.51951900,0.02153760,0.03304738,0.46672724,2.92909269,0.48958421,0.00000000
-2.45822911,4.79303621,0.20880713,1.50044311,0.02235986,0.03296692,0.47133234,2.89825184,0.48180735,0.00000000
-2.45222611,4.73775440,0.20855156,1.48014117,0.02323986,0.03291242,0.47523222,2.86419271,0.47297524,0.00000000
-2.44622311,4.67860795,0.20869515,1.45876276,0.02416427,0.03289400,0.47832420,2.82749327,0.46317320,0.00000000
-2.44022011,4.61626656,0.20924498,1.43644105,0.02511767,0.03292176,0.48050572,2.78870452,0.45249704,0.00000000
-2.43421711,4.55134391,0.21020041,1.41329020,0.02608312,0.03300568,0.48167764,2.74834080,0.44105097,0.00000000
-2.42821411,4.48439428,0.21155440,1.38940505,0.02704274,0.03315563,0.48174802,2.70687446,0.42894578,0.00000000
-2.42221111,4.41591599,0.21329533,1.36486304,0.02797849,0.03338127,0.48063628,2.66473497,0.41629721,0.00000000
-2.41620810,4.34636116,0.21540900,1.33972810,0.02887288,0.03369215,0.47827736,2.62231196,0.40322471,0.00000000
-2.41020510,4.27615053,0.21788079,1.31405617,0.02970973,0.03409766,0.47462582,2.57996186,0.38985039,0.00000000
-2.40420210,4.20569204,0.22069785,1.28790196,0.03047490,0.03460716,0.46965955,2.53801712,0.37629826,0.00000000
-2.39819910,4.13540138,0.22385119,1.26132618,0.03115699,0.03522996,0.46338284,2.49679716,0.36269360,0.00000000
-2.39219610,4.06572275,0.22733755,1.23440298,0.03174787,0.03597546,0.45582854,2.45662005,0.34916242,0.00000000
-2.38619310,3.99714797,0.23116097,1.20722668,0.03224320,0.03685313,0.44705933,2.41781370,0.33583092,0.00000000
-2.38019010,3.93023225,0.23533390,1.17991742,0.03264274,0.03787255,0.43716769,2.38072574,0.32282479,0.00000000
-2.37418709,3.86560516,0.23987778,1.15262524,0.03295053,0.03904337,0.42627478,2.34573105,0.31026835,0.00000000
-2.36818409,3.80397565,0.24482308,1.12553209,0.03317489,0.04037522,0.41452800,2.31323641,0.29828349,0.00000000
-2.36218109,3.74613040,0.25020867,1.09885166,0.03332828,0.04187759,0.40209744,2.28368159,0.28698822,0.00000000
-2.35617809,3.69292516,0.25608063,1.07282682,0.03342692,0.04355960,0.38917142,2.25753682,0.27649504,0.00000000
-2.35017509,3.64526928,0.26249042,1.04772477,0.03349033,0.04542974,0.37595105,2.23529654,0.26690898,0.00000000
-2.34417209,3.60410394,0.26949261,1.02383006,0.03354060,0.04749550,0.36264433,2.21746963,0.25832550,0.00000000
-2.33816908,3.57037497,0.27714203,1.00143579,0.03360169,0.04976304,0.34945994,2.20456666,0.25082820,0.00000000
-2.33216608,3.54500169,0.28549068,0.98083341,0.03369849,0.05223669,0.33660097,2.19708462,0.24448655,0.00000000
-2.32616308,3.52884296,0.29458443,0.96230163,0.03385586,0.05491851,0.32425888,2.19548999,0.23935371,0.00000000
-2.32016008,3.52266230,0.30445960,0.94609502,0.03409765,0.05780784,0.31260806,2.20020074,0.23546450,0.00000000
-2.31415708,3.52709362,0.31513963,0.93243279,0.03444573,0.06090082,0.30180102,2.21156835,0.23283378,0.00000000
-2.30815408,3.54260903,0.32663195,0.92148834,0.03491901,0.06418997,0.29196458,2.22986040,0.23145517,0.00000000
-2.30215108,3.56949053,0.33892527,0.91338019,0.03553261,0.06766383,0.28319703,2.25524466,0.23130029,0.00000000
-2.29614807,3.60780647,0.35198724,0.90816450,0.03629710,0.07130671,0.27556654,2.28777527,0.23231865,0.00000000
-2.29014507,3.65739423,0.36576282,0.90582978,0.03721791,0.07509845,0.26911056,2.32738155,0.23443804,0.00000000
-2.28414207,3.71784959,0.38017324,0.90629386,0.03829494,0.07901440,0.26383642,2.37386009,0.23756572,0.00000000
-2.27813907,3.78852352,0.39511576,0.90940340,0.03952234,0.08302549,0.25972296,2.42687024,0.24159004,0.00000000
-2.27213607,3.86852649,0.41046424,0.91493583,0.04088852,0.08709844,0.25672298,2.48593333,0.24638284,0.00000000
-2.26613307,3.95674030,0.42607048,0.92260378,0.04237639,0.09119613,0.25476655,2.55043575,0.25180227,0.00000000
-2.26013007,4.05183710,0.44176635,0.93206175,0.04396378,0.09527811,0.25376478,2.61963589,0.25769607,0.00000000
-2.25412706,4.15230503,0.45736679,0.94291480,0.04562410,0.09930123,0.25361399,2.69267470,0.26390519,0.00000000
-2.24812406,4.25647972,0.47267334,0.95472888,0.04732717,0.10322045,0.25420016,2.76858982,0.27026769,0.00000000
-2.24212106,4.36258065,0.48747843,0.96704250,0.04904019,0.10698974,0.25540324,2.84633293,0.27662262,0.00000000
-2.23611806,4.46875138,0.50157006,0.97937928,0.05072880,0.11056298,0.25710143,2.92478978,0.28281398,0.00000000
-2.23011506,4.57310231,0.51473690,0.99126087,0.05235823,0.11389508,0.25917507,3.00280263,0.28869444,0.00000000
-2.22411206,4.67375479,0.52677353,1.00221993,0.05389446,0.11694297,0.26151012,3.07919440,0.29412875,0.00000000
-2.21810905,4.76888517,0.53748578,1.01181263,0.05530533,0.11966671,0.26400113,3.15279388,0.29899682,0.00000000
-2.21210605,4.85676759,0.54669596,1.01963029,0.05656158,0.12203042,0.26655363,3.22246149,0.30319620,0.00000000
-2.20610305,4.93581418,0.55424774,1.02530986,0.05763777,0.12400331,0.26908580,3.28711472,0.30664401,0.00000000
-2.20010005,5.00461152,0.56001064,1.02854283,0.05851305,0.12556041,0.27152969,3.34575259,0.30927825,0.00000000
-2.19409705,5.06195244,0.56388393,1.02908239,0.05917167,0.12668330,0.27383161,3.39747851,0.31105843,0.00000000
-2.18809405,5.10686208,0.56579975,1.02674864,0.05960343,0.12736067,0.27595218,3.44152082,0.31196548,0.00000000
-2.18209105,5.13861793,0.56572546,1.02143173,0.05980371,0.12758859,0.27786568,3.47725037,0.31200113,0.00000000
-2.17608804,5.15676297,0.56366509,1.01309293,0.05977351,0.12737076,0.27955915,3.50419486,0.31118662,0.00000000
-2.17008504,5.16111219,0.55965981,1.00176366,0.05951910,0.12671840,0.28103109,3.52204928,0.30956097,0.00000000
-2.16408204,5.15175215,0.55378746,0.98754258,0.05905164,0.12565011,0.28228998,3.53068242,0.30717879,0.00000000
-2.15807904,5.12903412,0.54616108,0.97059090,0.05838655,0.12419139,0.28335270,3.53013929,0.30410789,0.00000000
-2.15207604,5.09356118,0.53692666,0.95112616,0.05754284,0.12237415,0.28424294,3.52063938,0.30042666,0.00000000
-2.14607304,5.04616989,0.52625991,0.92941478,0.05654236,0.12023597,0.28498970,3.50257099,0.29622139,0.00000000
-2.14007004,4.98790739,0.51436237,0.90576357,0.05540898,0.11781925,0.28562598,3.47648193,0.29158373,0.00000000
-2.13406703,4.92000487,0.50145695,0.88051064,0.05416786,0.11517033,0.28618763,3.44306686,0.28660822,0.00000000
-2.12806403,4.84384812,0.48778288,0.85401592,0.05284463,0.11233849,0.28671261,3.40315181,0.28139013,0.00000000
-2.12206103,4.76094631,0.47359039,0.82665165,0.05146479,0.10937489,0.28724029,3.35767636,0.27602360,0.00000000
-2.11605803,4.67289983,0.45913511,0.79879313,0.05005307,0.10633156,0.28781124,3.30767397,0.27060005,0.00000000
-2.11005503,4.58136788,0.44467250,0.77080995,0.04863298,0.10326038,0.28846709,3.25425109,0.26520699,0.00000000
-2.10405203,4.48803677,0.43045229,0.74305797,0.04722637,0.10021204,0.28925055,3.19856544,0.25992714,0.00000000
-2.09804902,4.39458932,0.41671314,0.71587219,0.04585319,0.09723514,0.29020562,3.14180408,0.25483784,0.00000000
-2.09204602,4.30267593,0.40367772,0.68956067,0.04453125,0.09437531,0.29137763,3.08516167,0.25001063,0.00000000
-2.08604302,4.21388782,0.39154813,0.66439953,0.04327614,0.09167443,0.29281331,3.02981923,0.24551107,0.00000000
-2.08004002,4.12973244,0.38050207,0.64062922,0.04210111,0.08916998,0.29456061,2.97692388,0.24139863,0.00000000
-2.07403702,4.05161154,0.37068951,0.61845191,0.04101711,0.08689448,0.29666824,2.92756971,0.23772655,0.00000000
-2.06803402,3.98080174,0.36223021,0.59803003,0.04003277,0.08487506,0.29918497,2.88278010,0.23454172,0.00000000
-2.06203102,3.91843777,0.35521210,0.57948589,0.03915444,0.08313318,0.30215844,2.84349157,0.23188444,0.00000000
-2.05602801,3.86549848,0.34969038,0.56290240,0.03838624,0.08168447,0.30563376,2.81053946,0.22978811,0.00000000
-2.05002501,3.82279540,0.34568762,0.54832446,0.03773011,0.08053873,0.30965170,2.78464539,0.22827872,0.00000000
-2.04402201,3.79096410,0.34319477,0.53576137,0.03718582,0.07970009,0.31424660,2.76640681,0.22737429,0.00000000
-2.03801901,3.77045821,0.34217287,0.52518961,0.03675106,0.07916722,0.31944418,2.75628855,0.22708420,0.00000000
-2.03201601,3.76154622,0.34255573,0.51655632,0.03642145,0.07893378,0.32525922,2.75461661,0.22740851,0.00000000
-2.02601301,3.76431095,0.34425328,0.50978294,0.03619069,0.07898892,0.33169340,2.76157420,0.22833727,0.00000000
-2.02001001,3.77865203,0.34715544,0.50476924,0.03605059,0.07931790,0.33873329,2.77720019,0.22985000,0.00000000
-2.01400700,3.80429100,0.35113664,0.50139728,0.03599130,0.07990272,0.34634879,2.80138991,0.23191529,0.00000000
-2.00800400,3.84077948,0.35606046,0.49953546,0.03600141,0.08072294,0.35449207,2.83389854,0.23449068,0.00000000
-2.00200100,3.88751002,0.36178461,0.49904244,0.03606829,0.08175638,0.36309715,2.87434687,0.23752285,0.00000000
-1.99599800,3.94372971,0.36816569,0.49977085,0.03617830,0.08297988,0.37208022,2.92222960,0.24094817,0.00000000
-1.98999500,4.00855636,0.37506385,0.50157072,0.03631724,0.08437000,0.38134074,2.97692597,0.24469361,0.00000000
-1.98399200,4.08099694,0.38234696,0.50429260,0.03647066,0.08590371,0.39076340,3.03771257,0.24867810,0.00000000
-1.97798899,4.15996790,0.38989420,0.50779040,0.03662436,0.08755885,0.40022076,3.10377807,0.25281414,0.00000000
-1.97198599,4.24431704,0.39759895,0.51192366,0.03676481,0.08931465,0.40957671,3.17423973,0.25700985,0.00000000
-1.96598299,4.33284625,0.40537075,0.51655960,0.03687963,0.09115196,0.41869036,3.24816096,0.26117118,0.00000000
-1.95997999,4.42433459,0.41313642,0.52157461,0.03695798,0.09305344,0.42742047,3.32456991,0.26520434,0.00000000
-1.95397699,4.51756106,0.42084011,0.52685534,0.03699101,0.09500355,0.43563004,3.40247821,0.26901821,0.00000000
-1.94797399,4.61132641,0.42844247,0.53229938,0.03697215,0.09698845,0.44319095,3.48089959,0.27252679,0.00000000
-1.94197099,4.70447324,0.43591889,0.53781545,0.03689738,0.09899570,0.44998832,3.55886778,0.27565144,0.00000000
-1.93596798,4.79590395,0.44325692,0.54332328,0.03676533,0.10101396,0.45592464,3.63545313,0.27832286,0.00000000
-1.92996498,4.88459589,0.45045313,0.54875293,0.03657739,0.10303251,0.46092307,3.70977750,0.28048273,0.00000000
-1.92396198,4.96961339,0.45750941,0.55404398,0.03633754,0.10504083,0.46493018,3.78102709,0.28208492,0.00000000
-1.91795898,5.05011636,0.46442914,0.55914417,0.03605220,0.10702807,0.46791766,3.84846284,0.28309625,0.00000000
-1.91195598,5.12536536,0.47121323,0.56400799,0.03572987,0.10898262,0.46988313,3.91142808,0.28349668,0.00000000
-1.90595298,5.19472322,0.47785650,0.56859492,0.03538072,0.11089171,0.47084986,3.96935357,0.28327910,0.00000000
-1.89994997,5.25765341,0.48434437,0.57286769,0.03501609,0.11274114,0.47086558,4.02175969,0.28244862,0.00000000
-1.89394697,5.31371541,0.49065026,0.57679040,0.03464789,0.11451506,0.47000028,4.06825601,0.28102140,0.00000000
-1.88794397,5.36255779,0.49673380,0.58032685,0.03428799,0.11619596,0.46834323,4.10853856,0.27902320,0.00000000
-1.88194097,5.40390931,0.50253990,0.58343887,0.03394764,0.11776473,0.46599925,4.14238485,0.27648768,0.00000000
-1.87593797,5.43756888,0.50799885,0.58608511,0.03363681,0.11920099,0.46308453,4.16964731,0.27345452,0.00000000
-1.86993497,5.46339495,0.51302742,0.58822003,0.03336371,0.12048342,0.45972209,4.19024536,0.26996749,0.00000000
-1.86393197,5.48129504,0.51753093,0.58979340,0.03313430,0.12159030,0.45603711,4.20415676,0.26607255,0.00000000
-1.85792896,5.49121595,0.52140616,0.59075029,0.03295197,0.12250015,0.45215232,4.21140853,0.26181620,0.00000000
-1.85192596,5.49313534,0.52454504,0.59103159,0.03281724,0.12319243,0.44818371,4.21206798,0.25724382,0.00000000
-1.84592296,5.48705486,0.52683882,0.59057504,0.03272778,0.12364829,0.44423659,4.20623428,0.25239854,0.00000000
-1.83991996,5.47299538,0.52818261,0.58931684,0.03267836,0.12385129,0.44040225,4.19403087,0.24732017,0.00000000
-1.83391696,5.45099434,0.52847995,0.58719365,0.03266112,0.12378812,0.43675528,4.17559897,0.24204467,0.00000000
-1.82791396,5.42110524,0.52764729,0.58414501,0.03266587,0.12344925,0.43335168,4.15109253,0.23660375,0.00000000
-1.82191096,5.38339913,0.52561803,0.58011606,0.03268054,0.12282945,0.43022773,4.12067453,0.23102493,0.00000000
-1.81590795,5.33796794,0.52234597,0.57506034,0.03269177,0.12192814,0.42739965,4.08451483,0.22533177,0.00000000
-1.80990495,5.28492903,0.51780796,0.56894258,0.03268544,0.12074970,0.42486404,4.04278938,0.21954429,0.00000000
-1.80390195,5.22443078,0.51200564,0.56174139,0.03264743,0.11930342,0.42259906,3.99568068,0.21367964,0.00000000
-1.79789895,5.15665844,0.50496615,0.55345149,0.03256421,0.11760348,0.42056617,3.94337931,0.20775280,0.00000000
-1.79189595,5.08183977,0.49674173,0.54408561,0.03242353,0.11566852,0.41871245,3.88608611,0.20177727,0.00000000
-1.78589295,5.00024999,0.48740839,0.53367574,0.03221498,0.11352126,0.41697329,3.82401487,0.19576583,0.00000000
-1.77988994,4.91221548,0.47706345,0.52227364,0.03193053,0.11118781,0.41527538,3.75739503,0.18973112,0.00000000
-1.77388694,4.81811581,0.46582237,0.50995074,0.03156490,0.10869692,0.41353979,3.68647413,0.18368624,0.00000000
-1.76788394,4.71838383,0.45381480,0.49679722,0.03111591,0.10607915,0.41168514,3.61151980,0.17764507,0.00000000
-1.76188094,4.61350380,0.44118013,0.48292046,0.03058458,0.10336599,0.40963061,3.53282080,0.17162256,0.00000000
-1.75587794,4.50400731,0.42806286,0.46844277,0.02997520,0.10058896,0.40729876,3.45068724,0.16563482,0.00000000
-1.74987494,4.39046747,0.41460781,0.45349873,0.02929523,0.09777877,0.40461806,3.36544969,0.15969908,0.00000000
-1.74387194,4.27349147,0.40095558,0.43823215,0.02855510,0.09496457,0.40152507,3.27745733,0.15383359,0.00000000
-1.73786893,4.15371209,0.38723846,0.42279282,0.02776786,0.09217335,0.39796616,3.18707512,0.14805738,0.00000000
-1.73186593,4.03177864,0.37357684,0.40733333,0.02694885,0.08942944,0.39389887,3.09468038,0.14239004,0.00000000
-1.72586293,3.90834806,0.36007644,0.39200606,0.02611515,0.08675432,0.38929280,3.00065888,0.13685144,0.00000000
-1.71985993,3.78407671,0.34682646,0.37696048,0.02528517,0.08416657,0.38413009,2.90540094,0.13146149,0.00000000
-1.71385693,3.65961350,0.33389857,0.36234100,0.02447805,0.08168207,0.37840553,2.80929773,0.12624001,0.00000000
-1.70785393,3.53559484,0.32134697,0.34828540,0.02371317,0.07931443,0.37212632,2.71273823,0.12120654,0.00000000
-1.70185093,3.41264180,0.30920926,0.33492388,0.02300962,0.07707565,0.36531158,2.61610711,0.11638037,0.00000000
-1.69584792,3.29135966,0.29750826,0.32237875,0.02238571,0.07497693,0.35799163,2.51978372,0.11178057,0.00000000
-1.68984492,3.17233979,0.28625447,0.31076481,0.02185851,0.07302970,0.35020707,2.42414231,0.10742609,0.00000000
-1.68384192,3.05616377,0.27544910,0.30019017,0.02144343,0.07124666,0.34200780,2.32955344,0.10333595,0.00000000
-1.67783892,2.94340920,0.26508745,0.29075752,0.02115387,0.06964297,0.33345191,2.23638655,0.09952949,0.00000000
-1.67183592,2.83465662,0.25516249,0.28256562,0.02100087,0.06823734,0.32460455,2.14501322,0.09602650,0.00000000
-1.66583292,2.73049685,0.24566836,0.27571097,0.02099282,0.06705310,0.31553676,2.05581094,0.09284747,0.00000000
-1.65982991,2.63153782,0.23660369,0.27028922,0.02113526,0.06611916,0.30632428,1.96916675,0.09001368,0.00000000
-1.65382691,2.53841007,0.22797443,0.26639651,0.02143069,0.06547068,0.29704632,1.88548033,0.08754725,0.00000000
-1.64782391,2.45176999,0.21979623,0.26413024,0.02187841,0.06514961,0.28778432,1.80516592,0.08547105,0.00000000
-1.64182091,2.37230013,0.21209617,0.26358940,0.02247445,0.06520485,0.27862061,1.72865267,0.08380852,0.00000000
-1.63581791,2.30070588,0.20491366,0.26487428,0.02321157,0.06569213,0.26963713,1.65638282,0.08258334,0.00000000
-1.62981491,2.23770817,0.19830077,0.26808541,0.02407926,0.06667354,0.26091395,1.58880753,0.08181898,0.00000000
-1.62381191,2.18403196,0.19232167,0.27332195,0.02506391,0.06821665,0.25252789,1.52638017,0.08153810,0.00000000
-1.61780890,2.14039073,0.18705149,0.28067935,0.02614895,0.07039338,0.24455098,1.46954699,0.08176192,0.00000000
-1.61180590,2.10746718,0.18257452,0.29024646,0.02731517,0.07327840,0.23704897,1.41873541,0.08250947,0.00000000
-1.60580290,2.08589094,0.17898191,0.30210219,0.02854105,0.07694735,0.23007992,1.37434035,0.08379686,0.00000000
-1.59979990,2.07621405,0.17636898,0.31631180,0.02980325,0.08147472,0.22369278,1.33670902,0.08563645,0.00000000
-1.59379690,2.07888528,0.17483217,0.33292305,0.03107706,0.08693158,0.21792616,1.30612500,0.08803623,0.00000000
-1.58779390,2.09422456,0.17446599,0.35196236,0.03233709,0.09338310,0.21280731,1.28279231,0.09099910,0.00000000
-1.58179090,2.12239880,0.17535973,0.37343105,0.03355780,0.10088614,0.20835131,1.26682038,0.09452242,0.00000000
-1.57578789,2.16340032,0.17759433,0.39730204,0.03471426,0.10948673,0.20456061,1.25821080,0.09859760,0.00000000
-1.56978489,2.21702928,0.18123942,0.42351697,0.03578275,0.11921777,0.20142485,1.25684679,0.10320989,0.00000000
-1.56378189,2.28288117,0.18635057,0.45198400,0.03674146,0.13009690,0.19892118,1.26248602,0.10833835,0.00000000
-1.55777889,2.36034028,0.19296683,0.48257642,0.03757105,0.14212462,0.19701482,1.27475757,0.11395599,0.00000000
-1.55177589,2.44857995,0.20110868,0.51513212,0.03825519,0.15528291,0.19566013,1.29316344,0.12003008,0.00000000
-1.54577289,2.54657001,0.21077646,0.54945403,0.03878098,0.16953414,0.19480194,1.31708484,0.12652261,0.00000000
