energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,V_p_up,V_d_up
-5.53776888,0.30773970,0.00112137,0.00022538,0.00016121,0.23134411,0.15549815,0.02220602,0.11902204,0.02867118
-5.53176588,0.31772734,0.00093119,0.00027645,0.00015831,0.23914897,0.16060141,0.02274585,0.12242223,0.02984368
-5.52576288,0.32734405,0.00076878,0.00034241,0.00016149,0.24655009,0.16518226,0.02331495,0.12548492,0.03099929
-5.51975988,0.33644739,0.00063127,0.00042564,0.00017075,0.25343764,0.16913698,0.02390416,0.12812293,0.03213151
-5.51375688,0.34496193,0.00051590,0.00052894,0.00018628,0.25975061,0.17239067,0.02450964,0.13027124,0.03324107
-5.50775388,0.35288312,0.00042006,0.00065549,0.00020844,0.26547971,0.17489943,0.02513312,0.13188864,0.03433621
-5.50175088,0.36027901,0.00034129,0.00080888,0.00023773,0.27066886,0.17665170,0.02578196,0.13295868,0.03543278
-5.49574787,0.36728951,0.00027734,0.00099307,0.00027480,0.27541480,0.17766840,0.02646911,0.13348995,0.03655403
-5.48974487,0.37412311,0.00022619,0.00121230,0.00032038,0.27986483,0.17800218,0.02721277,0.13351539,0.03773013
-5.48374187,0.38105089,0.00018600,0.00147109,0.00037534,0.28421257,0.17773538,0.02803590,0.13309089,0.03899749
-5.47773887,0.38839786,0.00015518,0.00177411,0.00044059,0.28869175,0.17697703,0.02896547,0.13229305,0.04039768
-5.47173587,0.39653187,0.00013233,0.00212614,0.00051708,0.29356823,0.17585873,0.03003160,0.13121615,0.04197617
-5.46573287,0.40585039,0.00011625,0.00253194,0.00060581,0.29913045,0.17452983,0.03126642,0.12996860,0.04378081
-5.45972986,0.41676566,0.00010590,0.00299619,0.00070773,0.30567867,0.17315178,0.03270291,0.12866883,0.04586010
-5.45372686,0.42968874,0.00010042,0.00352332,0.00082377,0.31351343,0.17189222,0.03437356,0.12744090,0.04826143
-5.44772386,0.44501317,0.00009908,0.00411746,0.00095481,0.32292367,0.17091877,0.03630910,0.12641000,0.05102919
-5.44172086,0.46309905,0.00010128,0.00478235,0.00110162,0.33417519,0.17039301,0.03853719,0.12569804,0.05420299
-5.43571786,0.48425823,0.00010650,0.00552126,0.00126486,0.34749981,0.17046476,0.04108127,0.12541949,0.05781600
-5.42971486,0.50874153,0.00011433,0.00633694,0.00144508,0.36308608,0.17126716,0.04395959,0.12567784,0.06189354
-5.42371186,0.53672862,0.00012442,0.00723166,0.00164271,0.38107180,0.17291249,0.04718440,0.12656255,0.06645199
-5.41770885,0.56832132,0.00013645,0.00820720,0.00185806,0.40153901,0.17548921,0.05076155,0.12814695,0.07149813
-5.41170585,0.60354079,0.00015018,0.00926502,0.00209136,0.42451173,0.17906021,0.05469039,0.13048702,0.07702894
-5.40570285,0.64232899,0.00016536,0.01040632,0.00234275,0.44995673,0.18366246,0.05896398,0.13362116,0.08303194
-5.39969985,0.68455450,0.00018182,0.01163230,0.00261239,0.47778750,0.18930802,0.06356980,0.13757092,0.08948604
-5.39369685,0.73002268,0.00019936,0.01294437,0.00290043,0.50787115,0.19598638,0.06849074,0.14234272,0.09636297
-5.38769385,0.77848976,0.00021783,0.01434443,0.00320715,0.54003826,0.20366806,0.07370646,0.14793040,0.10362916
-5.38169085,0.82968017,0.00023710,0.01583517,0.00353296,0.57409499,0.21230923,0.07919501,0.15431849,0.11124802
-5.37568784,0.88330638,0.00025706,0.01742035,0.00387852,0.60983703,0.22185705,0.08493467,0.16148594,0.11918256
-5.36968484,0.93909007,0.00027763,0.01910508,0.00424472,0.64706455,0.23225556,0.09090579,0.16941018,0.12739810
-5.36368184,0.99678339,0.00029875,0.02089605,0.00463282,0.68559726,0.24345164,0.09709271,0.17807108,0.13586505
-5.35767884,1.05618891,0.00032040,0.02280165,0.00504439,0.72528865,0.25540065,0.10348537,0.18745475,0.14456142
-5.35167584,1.11717694,0.00034260,0.02483204,0.00548134,0.76603848,0.26807155,0.11008069,0.19755667,0.15347507
-5.34567284,1.17969879,0.00036541,0.02699906,0.00594590,0.80780251,0.28145090,0.11688352,0.20838410,0.16260534
-5.33966983,1.24379482,0.00038893,0.02931600,0.00644054,0.85059860,0.29554560,0.12390697,0.21995742,0.17196397
-5.33366683,1.30959631,0.00041330,0.03179725,0.00696786,0.89450864,0.31038406,0.13117213,0.23231021,0.18157531
-5.32766383,1.37732044,0.00043871,0.03445770,0.00753044,0.93967568,0.32601554,0.13870716,0.24548809,0.19147548
-5.32166083,1.44725819,0.00046538,0.03731211,0.00813069,0.98629615,0.34250777,0.14654555,0.25954619,0.20171070
-5.31565783,1.51975531,0.00049357,0.04037422,0.00877062,1.03460723,0.35994268,0.15472378,0.27454528,0.21233464
-5.30965483,1.59518690,0.00052357,0.04365586,0.00945162,1.08486980,0.37841046,0.16327839,0.29054684,0.22340497
-5.30365183,1.67392675,0.00055570,0.04716589,0.01017418,1.13734758,0.39800228,0.17224254,0.30760707,0.23497915
-5.29764882,1.75631291,0.00059027,0.05090920,0.01093772,1.19228364,0.41880184,0.18164227,0.32577038,0.24710986
-5.29164582,1.84261119,0.00062762,0.05488569,0.01174030,1.24987520,0.44087637,0.19149269,0.34506255,0.25983996
-5.28564282,1.93297877,0.00066811,0.05908941,0.01257844,1.31024853,0.46426745,0.20179427,0.36548397,0.27319771
-5.27963982,2.02743005,0.00071207,0.06350775,0.01344701,1.37343495,0.48898217,0.21252950,0.38700351,0.28719203
-5.27363682,2.12580690,0.00075985,0.06812101,0.01433909,1.43934988,0.51498529,0.22366013,0.40955324,0.30180862
-5.26763382,2.22775540,0.00081181,0.07290206,0.01524598,1.50777601,0.54219279,0.23512525,0.43302457,0.31700669
-5.26163082,2.33271076,0.00086832,0.07781649,0.01615729,1.57835199,0.57046724,0.24684035,0.45726596,0.33271703
-5.25562781,2.43989191,0.00092978,0.08282299,0.01706106,1.65056750,0.59961547,0.25869749,0.48208262,0.34884118
-5.24962481,2.54830651,0.00099665,0.08787414,0.01794402,1.72376544,0.62938861,0.27056671,0.50723818,0.36525215
-5.24362181,2.65676681,0.00106945,0.09291757,0.01879190,1.79715138,0.65948485,0.28229860,0.53245851,0.38179654
-5.23761881,2.76391599,0.00114881,0.09789748,0.01958984,1.86981018,0.68955460,0.29372805,0.55743756,0.39829814
-5.23161581,2.86826425,0.00123551,0.10275639,0.02032285,1.94072923,0.71920822,0.30467902,0.58184499,0.41456284
-5.22561281,2.96823303,0.00133047,0.10743721,0.02097628,2.00882744,0.74802578,0.31497015,0.60533537,0.43038474
-5.21960980,3.06220574,0.00143487,0.11188542,0.02153635,2.07298865,0.77556862,0.32442095,0.62755857,0.44555315
-5.21360680,3.14858251,0.00155011,0.11605137,0.02199064,2.13209802,0.80139208,0.33285830,0.64817087,0.45986018
-5.20760380,3.22583657,0.00167789,0.11989257,0.02232856,2.18507986,0.82505904,0.34012297,0.66684622,0.47310874
-5.20160080,3.29256974,0.00182024,0.12337579,0.02254180,2.23093495,0.84615352,0.34607581,0.68328736,0.48512033
-5.19559780,3.34756432,0.00197952,0.12647899,0.02262463,2.26877593,0.86429382,0.35060334,0.69723605,0.49574252
-5.18959480,3.38982923,0.00215846,0.12919298,0.02257418,2.29785898,0.87914473,0.35362252,0.70848215,0.50485561
-5.18359180,3.41863817,0.00236015,0.13152255,0.02239055,2.31761055,0.89042820,0.35508431,0.71687107,0.51237823
-5.17758879,3.43355826,0.00258803,0.13348723,0.02207691,2.32764799,0.89793213,0.35497604,0.72230929,0.51827167
-5.17158579,3.43446804,0.00284587,0.13512147,0.02163931,2.32779337,0.90151697,0.35332244,0.72476771,0.52254259
-5.16558279,3.42156410,0.00313769,0.13647426,0.02108661,2.31807987,0.90111990,0.35018512,0.72428283,0.52524411
-5.15957979,3.39535638,0.00346772,0.13760815,0.02043007,2.29875095,0.89675653,0.34566081,0.72095556,0.52647515
-5.15357679,3.35665243,0.00384033,0.13859776,0.01968305,2.27025226,0.88852007,0.33987828,0.71494794,0.52637806
-5.14757379,3.30653163,0.00425985,0.13952770,0.01886054,2.23321703,0.87657822,0.33299408,0.70647782,0.52513461
-5.14157079,3.24631070,0.00473055,0.14049004,0.01797866,2.18844569,0.86116774,0.32518747,0.69581184,0.52296044
-5.13556778,3.17750197,0.00525639,0.14158147,0.01705416,2.13688066,0.84258731,0.31665454,0.68325699,0.52009827
-5.12956478,3.10176643,0.00584096,0.14290010,0.01610390,2.07957769,0.82118870,0.30760206,0.66915117,0.51681012
-5.12356178,3.02086349,0.00648728,0.14454212,0.01514436,2.01767464,0.79736680,0.29824102,0.65385303,0.51336872
-5.11755878,2.93659935,0.00719762,0.14659847,0.01419118,1.95235932,0.77154880,0.28878043,0.63773165,0.51004860
-5.11155578,2.85077610,0.00797340,0.14915155,0.01325882,1.88483731,0.74418302,0.27942130,0.62115628,0.50711712
-5.10555278,2.76514324,0.00881500,0.15227221,0.01236018,1.81630098,0.71572762,0.27035136,0.60448665,0.50482581
-5.09954977,2.68135325,0.00972162,0.15601703,0.01150638,1.74790083,0.68663969,0.26174035,0.58806406,0.50340224
-5.09354677,2.60092254,0.01069120,0.16042611,0.01070662,1.68071969,0.65736489,0.25373629,0.57220354,0.50304292
-5.08754377,2.52519891,0.01172031,0.16552135,0.00996808,1.61575069,0.62832807,0.24646262,0.55718732,0.50390730
-5.08154077,2.45533603,0.01280410,0.17130538,0.00929595,1.55387937,0.59992493,0.24001638,0.54325971,0.50611311
-5.07553777,2.39227555,0.01393625,0.17776105,0.00869348,1.49587011,0.57251502,0.23446733,0.53062355,0.50973325
-5.06953477,2.33673676,0.01510902,0.18485168,0.00816212,1.44235705,0.54641612,0.22985805,0.51943802,0.51479423
-5.06353177,2.28921357,0.01631326,0.19252182,0.00770173,1.39383936,0.52190006,0.22620483,0.50981809,0.52127619
-5.05752876,2.24997838,0.01753852,0.20069866,0.00731076,1.35068055,0.49919005,0.22349933,0.50183513,0.52911442
-5.05152576,2.21909190,0.01877314,0.20929397,0.00698654,1.31311155,0.47845935,0.22171086,0.49551884,0.53820227
-5.04552276,2.19641828,0.02000443,0.21820632,0.00672551,1.28123682,0.45983138,0.22078907,0.49086007,0.54839527
-5.03951976,2.18164412,0.02121884,0.22732381,0.00652349,1.25504320,0.44338088,0.22066698,0.48781441,0.55951621
-5.03351676,2.17430059,0.02240218,0.23652683,0.00637593,1.23441062,0.42913622,0.22126415,0.48630635,0.57136100
-5.02751376,2.17378727,0.02353985,0.24569097,0.00627809,1.21912422,0.41708257,0.22248987,0.48623365,0.58370492
-5.02151076,2.17939673,0.02461714,0.25468989,0.00622530,1.20888716,0.40716565,0.22424624,0.48747179,0.59630907
-5.01550775,2.19033889,0.02561943,0.26339809,0.00621307,1.20333360,0.39929605,0.22643108,0.48987832,0.60892684
-5.00950475,2.20576419,0.02653257,0.27169342,0.00623722,1.20204137,0.39335379,0.22894044,0.49329690,0.62130998
-5.00350175,2.22478505,0.02734310,0.27945934,0.00629399,1.20454399,0.38919304,0.23167091,0.49756086,0.63321430
-4.99749875,2.24649510,0.02803856,0.28658687,0.00638004,1.21034163,0.38664677,0.23452145,0.50249639,0.64440463
-4.99149575,2.26998579,0.02860780,0.29297621,0.00649249,1.21891101,0.38553131,0.23739494,0.50792512,0.65465923
-4.98549275,2.29436060,0.02904123,0.29853801,0.00662887,1.22971401,0.38565060,0.24019929,0.51366633,0.66377333
-4.97948974,2.31874668,0.02933103,0.30319434,0.00678706,1.24220530,0.38680022,0.24284831,0.51953861,0.67156200
-4.97348674,2.34230442,0.02947144,0.30687936,0.00696520,1.25583881,0.38877107,0.24526233,0.52536135,0.67786231
-4.96748374,2.36423524,0.02945886,0.30953978,0.00716161,1.27007359,0.39135272,0.24736852,0.53095591,0.68253485
-4.96148074,2.38378811,0.02929206,0.31113514,0.00737464,1.28437903,0.39433651,0.24910128,0.53614684,0.68546487
-4.95547774,2.40026534,0.02897216,0.31163795,0.00760257,1.29823996,0.39751837,0.25040237,0.54076308,0.68656288
-4.94947474,2.41302812,0.02850276,0.31103369,0.00784348,1.31116175,0.40070145,0.25122115,0.54463935,0.68576513
-4.94347174,2.42150218,0.02788980,0.30932086,0.00809517,1.32267572,0.40369864,0.25151486,0.54761791,0.68303385
-4.93746873,2.42518406,0.02714155,0.30651090,0.00835504,1.33234508,0.40633496,0.25124897,0.54955047,0.67835745
-4.93146573,2.42364807,0.02626836,0.30262815,0.00862004,1.33977137,0.40844994,0.25039761,0.55030065,0.67175075
-4.92546273,2.41655402,0.02528251,0.29770979,0.00888665,1.34460162,0.40989998,0.24894414,0.54974659,0.66325520
-4.91945973,2.40365572,0.02419787,0.29180572,0.00915085,1.34653592,0.41056067,0.24688182,0.54778390,0.65293919
-4.91345673,2.38480988,0.02302962,0.28497840,0.00940815,1.34533551,0.41032906,0.24421447,0.54432879,0.64089828
-4.90745373,2.35998511,0.02179387,0.27730257,0.00965369,1.34083073,0.40912592,0.24095726,0.53932109,0.62725549
-4.90145073,2.32927042,0.02050730,0.26886492,0.00988230,1.33292888,0.40689772,0.23713733,0.53272725,0.61216131
-4.89544772,2.29288268,0.01918676,0.25976344,0.01008865,1.32162127,0.40361849,0.23279442,0.52454289,0.59579357
-4.88944472,2.25117230,0.01784889,0.25010668,0.01026741,1.30698912,0.39929124,0.22798124,0.51479494,0.57835683
-4.88344172,2.20462643,0.01650973,0.24001273,0.01041338,1.28920782,0.39394893,0.22276364,0.50354302,0.56008132
-4.87743872,2.15386911,0.01518446,0.22960786,0.01052172,1.26854905,0.38765495,0.21722047,0.49088001,0.54122127
-4.87143572,2.09965760,0.01388703,0.21902495,0.01058809,1.24538035,0.38050273,0.21144302,0.47693170,0.52205244
-4.86543272,2.04287459,0.01262997,0.20840160,0.01060887,1.22016181,0.37261477,0.20553411,0.46185533,0.50286886
-4.85942971,1.98451583,0.01142419,0.19787794,0.01058126,1.19343959,0.36414066,0.19960665,0.44583712,0.48397876
-4.85342671,1.92567304,0.01027888,0.18759423,0.01050345,1.16583614,0.35525432,0.19378185,0.42908878,0.46569951
-4.84742371,1.86751221,0.00920141,0.17768821,0.01037466,1.13803718,0.34615027,0.18818679,0.41184296,0.44835175
-4.84142071,1.81124763,0.00819739,0.16829232,0.01019529,1.11077556,0.33703912,0.18295177,0.39434788,0.43225278
-4.83541771,1.75811202,0.00727064,0.15953084,0.00996684,1.08481231,0.32814226,0.17820712,0.37686125,0.41770917
-4.82941471,1.70932364,0.00642337,0.15151702,0.00969193,1.06091549,0.31968596,0.17407979,0.35964371,0.40500899
-4.82341171,1.66605140,0.00565626,0.14435027,0.00937420,1.03983731,0.31189494,0.17068972,0.34295196,0.39441370
-4.81740870,1.62937893,0.00496864,0.13811352,0.00901822,1.02229037,0.30498578,0.16814611,0.32703188,0.38615007
-4.81140570,1.60026913,0.00435868,0.13287088,0.00862932,1.00892391,0.29916022,0.16654375,0.31211185,0.38040231
-4.80540270,1.57953035,0.00382359,0.12866562,0.00821345,1.00030090,0.29459875,0.16595958,0.29839659,0.37730486
-4.79939970,1.56778586,0.00335977,0.12551856,0.00777692,0.99687695,0.29145466,0.16644949,0.28606168,0.37693602
-4.79339670,1.56544773,0.00296306,0.12342702,0.00732626,0.99898206,0.28984880,0.16804573,0.27524896,0.37931287
-4.78739370,1.57269657,0.00262887,0.12236434,0.00686801,1.00680586,0.28986533,0.17075483,0.26606306,0.38438763
-4.78139070,1.58946811,0.00235234,0.12228000,0.00640845,1.02038724,0.29154856,0.17455631,0.25856909,0.39204591
-4.77538769,1.61544748,0.00212851,0.12310041,0.00595354,1.03960888,0.29490109,0.17940227,0.25279165,0.40210677
-4.76938469,1.65007175,0.00195241,0.12473040,0.00550866,1.06419702,0.29988335,0.18521772,0.24871503,0.41432509
-4.76338169,1.69254089,0.00181914,0.12705533,0.00507854,1.09372672,0.30641454,0.19190200,0.24628484,0.42839592
-4.75737869,1.74183705,0.00172398,0.12994387,0.00466716,1.12763237,0.31437488,0.19933098,0.24541061,0.44396106
-4.75137569,1.79675149,0.00166240,0.13325124,0.00427769,1.16522322,0.32360918,0.20736013,0.24596958,0.46061760
-4.74537269,1.85591835,0.00163012,0.13682306,0.00391246,1.20570332,0.33393153,0.21582835,0.24781131,0.47792816
-4.73936968,1.91785400,0.00162311,0.14049944,0.00357299,1.24819508,0.34513086,0.22456235,0.25076287,0.49543262
-4.73336668,1.98100033,0.00163761,0.14411937,0.00326003,1.29176543,0.35697716,0.23338154,0.25463459,0.51266083
-4.72736368,2.04377048,0.00167010,0.14752517,0.00297361,1.33545360,0.36922813,0.24210304,0.25922590,0.52914588
-4.72136068,2.10459491,0.00171732,0.15056687,0.00271313,1.37829927,0.38163585,0.25054688,0.26433115,0.54443743
-4.71535768,2.16196622,0.00177623,0.15310637,0.00247749,1.41937000,0.39395337,0.25854085,0.26974520,0.55811460
-4.70935468,2.21448072,0.00184398,0.15502125,0.00226517,1.45778676,0.40594083,0.26592515,0.27526854,0.56979782
-4.70335168,2.26087533,0.00191794,0.15620800,0.00207434,1.49274673,0.41737100,0.27255640,0.28071176,0.57915927
-4.69734867,2.30005842,0.00199564,0.15658468,0.00190299,1.52354240,0.42803391,0.27831093,0.28589940,0.58593152
-4.69134567,2.33113361,0.00207474,0.15609277,0.00174902,1.54957659,0.43774077,0.28308739,0.29067284,0.58991390
-4.68534267,2.35341595,0.00215310,0.15469831,0.00161031,1.57037286,0.44632676,0.28680844,0.29489253,0.59097658
-4.67933967,2.36644027,0.00222868,0.15239211,0.00148484,1.58558143,0.45365299,0.28942152,0.29843930,0.58906213
-4.67333667,2.36996193,0.00229959,0.14918919,0.00137072,1.59498059,0.45960755,0.29089889,0.30121502,0.58418464
-4.66733367,2.36395051,0.00236411,0.14512742,0.00126622,1.59847415,0.46410584,0.29123683,0.30314252,0.57642649
-4.66133067,2.34857729,0.00242065,0.14026545,0.00116985,1.59608535,0.46709016,0.29045425,0.30416506,0.56593309
-4.65532766,2.32419773,0.00246780,0.13468002,0.00108032,1.58794802,0.46852898,0.28859067,0.30424537,0.55290580
-4.64932466,2.29133010,0.00250433,0.12846280,0.00099660,1.57429572,0.46841573,0.28570392,0.30336440,0.53759353
-4.64332166,2.25063165,0.00252919,0.12171691,0.00091784,1.55544948,0.46676751,0.28186758,0.30151996,0.52028336
