energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-3.16658329,4.10080771,0.01530968,0.39696425,0.60194768,0.30742430,1.61773333,2.55849537,0.06531891,0.85949045
-3.16058029,4.14215197,0.01637329,0.41972255,0.61859874,0.31418584,1.69234866,2.53156069,0.06783241,0.89119589
-3.15457729,4.18311069,0.01749285,0.44290023,0.63357707,0.32089618,1.77177999,2.50477194,0.07018785,0.92122011
-3.14857429,4.22462610,0.01866366,0.46649530,0.64676012,0.32761901,1.85644138,2.47913855,0.07237017,0.94938778
-3.14257129,4.26764263,0.01987992,0.49050905,0.65805846,0.33441786,1.94672143,2.45562571,0.07436716,0.97557722
-3.13656828,4.31307777,0.02113458,0.51494343,0.66741807,0.34135348,2.04296307,2.43513229,0.07616961,0.99972126
-3.13056528,4.36179300,0.02241935,0.53979794,0.67482130,0.34848129,2.14544190,2.41847144,0.07777128,1.02180585
-3.12456228,4.41456590,0.02372454,0.56506639,0.68028667,0.35584894,2.25434402,2.40635441,0.07916889,1.04186631
-3.11855928,4.47206421,0.02503920,0.59073333,0.68386743,0.36349428,2.36974411,2.39937807,0.08036189,1.05998165
-3.11255628,4.53482303,0.02635104,0.61677076,0.68564891,0.37144359,2.49158474,2.39801619,0.08135229,1.07626709
-3.10655328,4.60322589,0.02764669,0.64313491,0.68574498,0.37971043,2.61965804,2.40261476,0.08214434,1.09086532
-3.10055028,4.67749044,0.02891179,0.66976367,0.68429358,0.38829491,2.75359065,2.41339117,0.08274423,1.10393681
-3.09454727,4.75765930,0.03013128,0.69657449,0.68145165,0.39718352,2.89283313,2.43043699,0.08315977,1.11564985
-3.08854427,4.84359642,0.03128974,0.72346319,0.67738960,0.40634958,3.03665452,2.45372405,0.08340000,1.12617065
-3.08254127,4.93498914,0.03237174,0.75030356,0.67228572,0.41575414,3.18414287,2.48311337,0.08347494,1.13565409
-3.07653827,5.03135548,0.03336224,0.77694800,0.66632045,0.42534735,3.33421219,2.51836616,0.08339525,1.14423554
-3.07053527,5.13205663,0.03424704,0.80322904,0.65967104,0.43507014,3.48561585,2.55915651,0.08317200,1.15202406
-3.06453227,5.23631357,0.03501320,0.82896180,0.65250653,0.44485625,3.63696642,2.60508489,0.08281640,1.15909724
-3.05852926,5.34322730,0.03564945,0.85394725,0.64498330,0.45463418,3.78676133,2.65569169,0.08233967,1.16549798
-3.05252626,5.45180121,0.03614658,0.87797612,0.63724135,0.46432928,3.93341354,2.71047034,0.08175283,1.17123306
-3.04652326,5.56096491,0.03649774,0.90083334,0.62940121,0.47386559,4.07528607,2.76887919,0.08106658,1.17627366
-3.04052026,5.66959792,0.03669872,0.92230265,0.62156174,0.48316740,4.21072911,2.83035159,0.08029120,1.18055760
-3.03451726,5.77655246,0.03674808,0.94217143,0.61379861,0.49216053,4.33811807,2.89430395,0.07943645,1.18399306
-3.02851426,5.88067416,0.03664722,0.96023523,0.60616366,0.50077313,4.45589109,2.96014139,0.07851146,1.18646364
-3.02251126,5.98082008,0.03640038,0.97630208,0.59868488,0.50893608,4.56258444,3.02726094,0.07752467,1.18783438
-3.01650825,6.07587351,0.03601450,0.99019626,0.59136718,0.51658302,4.65686440,3.09505244,0.07648374,1.18795832
-3.01050525,6.16475548,0.03549903,1.00176149,0.58419374,0.52365002,4.73755442,3.16289755,0.07539551,1.18668353
-3.00450225,6.24643299,0.03486564,1.01086341,0.57712794,0.53007499,4.80365676,3.23016725,0.07426595,1.18386007
-2.99849925,6.31992460,0.03412785,1.01739149,0.57011580,0.53579704,4.85436804,3.29621860,0.07310010,1.17934671
-2.99249625,6.38430401,0.03330073,1.02126016,0.56308885,0.54075580,4.88908851,3.36039147,0.07190212,1.17301723
-2.98649325,6.43870260,0.03240042,1.02240944,0.55596739,0.54489089,4.90742540,3.42200622,0.07067529,1.16476601
-2.98049025,6.48231182,0.03144373,1.02080509,0.54866401,0.54814180,4.90919075,3.48036290,0.06942213,1.15451290
-2.97448724,6.51438672,0.03044779,1.01643845,0.54108735,0.55044797,4.89439461,3.53474312,0.06814445,1.14220717
-2.96848424,6.53425126,0.02942962,1.00932597,0.53314602,0.55174957,4.86323465,3.58441480,0.06684360,1.12783061
-2.96248124,6.54130624,0.02840583,0.99950874,0.52475247,0.55198865,4.81608317,3.62864061,0.06552057,1.11139966
-2.95647824,6.53504037,0.02739233,0.98705196,0.51582686,0.55111087,4.75347271,3.66669008,0.06417631,1.09296665
-2.95047524,6.51504441,0.02640408,0.97204446,0.50630068,0.54906770,4.67608114,3.69785536,0.06281187,1.07262014
-2.94447224,6.48102821,0.02545490,0.95459829,0.49612008,0.54581896,4.58471704,3.72147035,0.06142872,1.05048443
-2.93846923,6.43283992,0.02455735,0.93484838,0.48524880,0.54133570,4.48030596,3.73693243,0.06002892,1.02671823
-2.93246623,6.37048650,0.02372262,0.91295209,0.47367043,0.53560304,4.36387778,3.74372600,0.05861537,1.00151253
-2.92646323,6.29415406,0.02296043,0.88908876,0.46139019,0.52862305,4.23655527,3.74144670,0.05719191,0.97508785
-2.92046023,6.20422679,0.02227903,0.86345890,0.44843575,0.52041728,4.09954349,3.72982508,0.05576345,0.94769071
-2.91445723,6.10130280,0.02168515,0.83628314,0.43485749,0.51102894,3.95411976,3.70874838,0.05433599,0.91958951
-2.90845423,5.98620551,0.02118396,0.80780057,0.42072769,0.50052438,3.80162352,3.67827917,0.05291656,0.89106998
-2.90245123,5.85998919,0.02077907,0.77826665,0.40613913,0.48899401,3.64344557,3.63866969,0.05151315,0.86243004
-2.89644822,5.72393762,0.02047250,0.74795040,0.39120277,0.47655231,3.48101621,3.59037067,0.05013455,0.83397452
-2.89044522,5.57955519,0.02026466,0.71713102,0.37604483,0.46333711,3.31579162,3.53403416,0.04879008,0.80600954
-2.88444222,5.42855005,0.02015433,0.68609390,0.36080336,0.44950797,3.14923859,3.47050944,0.04748938,0.77883702
-2.87843922,5.27280951,0.02013864,0.65512612,0.34562430,0.43524387,2.98281714,3.40083221,0.04624214,0.75274918
-2.87243622,5.11436817,0.02021311,0.62451163,0.33065746,0.42074014,2.81796161,3.32620681,0.04505782,0.72802349
-2.86643322,4.95536957,0.02037160,0.59452623,0.31605242,0.40620486,2.65606031,3.24798213,0.04394543,0.70491798
-2.86043022,4.79802282,0.02060646,0.56543253,0.30195446,0.39185479,2.49843460,3.16762173,0.04291328,0.68366721
-2.85442721,4.64455541,0.02090857,0.53747522,0.28850105,0.37791102,2.34631793,3.08666930,0.04196885,0.66447895
-2.84842421,4.49716392,0.02126750,0.51087662,0.27581851,0.36459442,2.20083576,3.00671036,0.04111869,0.64753164
-2.84242121,4.35796429,0.02167170,0.48583298,0.26401951,0.35212114,2.06298729,2.92933168,0.04036835,0.63297270
-2.83641821,4.22894316,0.02210873,0.46251136,0.25320101,0.34069817,1.93362953,2.85607959,0.03972245,0.62091759
-2.83041521,4.11191193,0.02256554,0.44104745,0.24344302,0.33051910,1.81346475,2.78841871,0.03918470,0.61144967
-2.82441221,4.00846475,0.02302881,0.42154422,0.23480795,0.32176027,1.70303148,2.72769228,0.03875803,0.60462064
-2.81840920,3.91994172,0.02348524,0.40407139,0.22734065,0.31457718,1.60269959,2.67508545,0.03844473,0.60045151
-2.81240620,3.84739809,0.02392193,0.38866583,0.22106895,0.30910143,1.51266962,2.63159269,0.03824657,0.59893392
-2.80640320,3.79158034,0.02432669,0.37533257,0.21600471,0.30543807,1.43297605,2.59799025,0.03816494,0.60003162
-2.80040020,3.75290938,0.02468843,0.36404646,0.21214515,0.30366349,1.36349456,2.57481454,0.03820093,0.60368206
-2.79439720,3.73147148,0.02499733,0.35475433,0.20947442,0.30382378,1.30395267,2.56234713,0.03835538,0.60979779
-2.78839420,3.72701680,0.02524519,0.34737745,0.20796524,0.30593374,1.25394332,2.56060682,0.03862887,0.61826787
-2.78239120,3.73896565,0.02542551,0.34181420,0.20758055,0.30997634,1.21294082,2.56934901,0.03902163,0.62895899
-2.77638819,3.76642230,0.02553365,0.33794283,0.20827506,0.31590283,1.18031856,2.58807246,0.03953343,0.64171643
-2.77038519,3.80819602,0.02556684,0.33562422,0.20999660,0.32363356,1.15536786,2.61603326,0.04016337,0.65636502
-2.76438219,3.86282904,0.02552414,0.33470465,0.21268736,0.33305927,1.13731744,2.65226576,0.04090964,0.67270997
-2.75837919,3.92863090,0.02540635,0.33501841,0.21628484,0.34404321,1.12535296,2.69560976,0.04176926,0.69053806
-2.75237619,4.00371852,0.02521583,0.33639041,0.22072273,0.35642380,1.11863629,2.74474325,0.04273782,0.70961897
-2.74637319,4.08606125,0.02495631,0.33863872,0.22593162,0.37001807,1.11632403,2.79821989,0.04380922,0.72970721
-2.74037019,4.17352996,0.02463264,0.34157713,0.23183963,0.38462561,1.11758513,2.85450998,0.04497545,0.75054468
-2.73436718,4.26394914,0.02425055,0.34501767,0.23837309,0.40003315,1.12161724,2.91204378,0.04622648,0.77186393
-2.72836418,4.35515063,0.02381637,0.34877339,0.24545725,0.41601969,1.12766175,2.96925591,0.04755014,0.79339230
-2.72236118,4.44502786,0.02333683,0.35266103,0.25301712,0.43236184,1.13501729,3.02462940,0.04893223,0.81485679
-2.71635818,4.53158895,0.02281879,0.35650397,0.26097850,0.44883958,1.14305145,3.07673801,0.05035665,0.83598971
-2.71035518,4.61300726,0.02226908,0.36013522,0.26926913,0.46524195,1.15121087,3.12428559,0.05180563,0.85653493
-2.70435218,4.68766772,0.02169433,0.36340047,0.27782008,0.48137273,1.15902932,3.16614109,0.05326018,0.87625441
-2.69834917,4.75420768,0.02110089,0.36616113,0.28656721,0.49705570,1.16613373,3.20136821,0.05470050,0.89493498
-2.69234617,4.81155058,0.02049477,0.36829726,0.29545272,0.51213949,1.17224814,3.22924872,0.05610657,0.91239472
-2.68634317,4.85893148,0.01988155,0.36971026,0.30442668,0.52650166,1.17719538,3.24929866,0.05745876,0.92848895
-2.68034017,4.89591325,0.01926646,0.37032524,0.31344845,0.54005191,1.18089645,3.26127712,0.05873847,0.94311515
-2.67433717,4.92239284,0.01865440,0.37009287,0.32248787,0.55273423,1.18336759,3.26518704,0.05992873,0.95621668
-2.66833417,4.93859706,0.01804997,0.36899070,0.33152604,0.56452790,1.18471501,3.26126842,0.06101483,0.96778499
-2.66233117,4.94506796,0.01745753,0.36702367,0.34055576,0.57544724,1.18512738,3.24998396,0.06198478,0.97785994
-2.65632816,4.94263802,0.01688132,0.36422397,0.34958132,0.58554003,1.18486628,3.23199782,0.06282979,0.98652826
-2.65032516,4.93239590,0.01632545,0.36064993,0.35861775,0.59488469,1.18425469,3.20814822,0.06354449,0.99391996
-2.64432216,4.91564380,0.01579404,0.35638424,0.36768947,0.60358629,1.18366398,3.17941493,0.06412711,1.00020276
-2.63831916,4.89384785,0.01529116,0.35153122,0.37682825,0.61177143,1.18349960,3.14688271,0.06457945,1.00557471
-2.63231616,4.86858326,0.01482093,0.34621346,0.38607073,0.61958224,1.18418601,3.11170220,0.06490671,1.01025530
-2.62631316,4.84147618,0.01438746,0.34056783,0.39545541,0.62716972,1.18615124,3.07504950,0.06511717,1.01447526
-2.62031016,4.81414458,0.01399487,0.33474100,0.40501936,0.63468664,1.18981166,3.03808604,0.06522174,1.01846563
-2.61430715,4.78814024,0.01364723,0.32888476,0.41479480,0.64228033,1.19555736,3.00192018,0.06523340,1.02244662
-2.60830415,4.76489434,0.01334850,0.32315119,0.42480577,0.65008568,1.20373889,2.96757206,0.06516655,1.02661660
-2.60230115,4.74566887,0.01310250,0.31768796,0.43506494,0.65821861,1.21465552,2.93594299,0.06503633,1.03114199
-2.59629815,4.73151587,0.01291277,0.31263405,0.44557105,0.66677035,1.22854581,2.90779058,0.06485793,1.03614850
-2.59029515,4.72324639,0.01278256,0.30811590,0.45630684,0.67580281,1.24558056,2.88371076,0.06464591,1.04171411
-2.58429215,4.72141053,0.01271471,0.30424426,0.46723792,0.68534534,1.26585865,2.86412725,0.06441360,1.04786433
-2.57828914,4.72628964,0.01271158,0.30111193,0.47831243,0.69539289,1.28940576,2.84928911,0.06417260,1.05457000
-2.57228614,4.73790094,0.01277499,0.29879235,0.48946176,0.70590589,1.31617603,2.83927628,0.06393235,1.06174777
-2.56628314,4.75601458,0.01290615,0.29733911,0.50060221,0.71681178,1.34605672,2.83401308,0.06369988,1.06926332
-2.56028014,4.78018231,0.01310563,0.29678648,0.51163763,0.72800819,1.37887533,2.83328881,0.06347970,1.07693722
-2.55427714,4.80977636,0.01337328,0.29715075,0.52246277,0.73936759,1.41440913,2.83678464,0.06327381,1.08455324
-2.54827414,4.84403665,0.01370822,0.29843226,0.53296740,0.75074334,1.45239639,2.84410530,0.06308180,1.09186859
-2.54227114,4.88212400,0.01410887,0.30061819,0.54304074,0.76197665,1.49254884,2.85481406,0.06290120,1.09862575
-2.53626813,4.92317638,0.01457284,0.30368557,0.55257621,0.77290435,1.53456467,2.86846907,0.06272778,1.10456518
-2.53026513,4.96636539,0.01509705,0.30760464,0.56147596,0.78336692,1.57814142,2.88465911,0.06255600,1.10943840
-2.52426213,5.01094970,0.01567764,0.31234202,0.56965524,0.79321640,1.62298809,2.90303682,0.06237946,1.11302058
-2.51825913,5.05632263,0.01631009,0.31786380,0.57704609,0.80232381,1.66883579,2.92334733,0.06219139,1.11512219
-2.51225613,5.10205085,0.01698917,0.32413800,0.58360035,0.81058570,1.71544632,2.94545068,0.06198512,1.11559902
-2.50625313,5.14790223,0.01770900,0.33113656,0.58929164,0.81792939,1.76261844,2.96933660,0.06175446,1.11435998
-2.50025013,5.19386082,0.01846314,0.33883643,0.59411640,0.82431667,1.81019118,2.99513046,0.06149405,1.11137242
-2.49424712,5.24012793,0.01924459,0.34721990,0.59809378,0.82974582,1.85804430,3.02308992,0.06119965,1.10666461
-2.48824412,5.28710915,0.02004588,0.35627404,0.60126448,0.83425169,1.90609572,3.05359219,0.06086828,1.10032534
-2.48224112,5.33538767,0.02085913,0.36598920,0.60368858,0.83790389,1.95429621,3.08711225,0.06049828,1.09250054
-2.47623812,5.38568515,0.02167616,0.37635687,0.60544248,0.84080330,2.00262150,3.12419315,0.06008935,1.08338733
-2.47023512,5.43881228,0.02248853,0.38736680,0.60661513,0.84307679,2.05106250,3.16540981,0.05964241,1.07322562
-2.46423212,5.49561152,0.02328767,0.39900367,0.60730378,0.84487077,2.09961392,3.21132810,0.05915943,1.06228780
-2.45822911,5.55689527,0.02406500,0.41124360,0.60760943,0.84634363,2.14826234,3.26246170,0.05864322,1.05086715
-2.45222611,5.62338279,0.02481201,0.42405052,0.60763214,0.84765760,2.19697403,3.31922881,0.05809720,1.03926529
-2.44622311,5.69563961,0.02552036,0.43737290,0.60746665,0.84897048,2.24568368,3.38191157,0.05752506,1.02777959
-2.44022011,5.77402280,0.02618205,0.45114092,0.60719822,0.85042754,2.29428450,3.45062037,0.05693057,1.01669095
-2.43421711,5.85863548,0.02678952,0.46526435,0.60689914,0.85215418,2.34262037,3.52526553,0.05631726,1.00625255
-2.42821411,5.94929343,0.02733573,0.47963135,0.60662578,0.85424958,2.39048080,3.60553810,0.05568825,0.99668011
-2.42221111,6.04550583,0.02781433,0.49410837,0.60641662,0.85678179,2.43759894,3.69090132,0.05504605,0.98814400
-2.41620810,6.14647190,0.02821973,0.50854120,0.60629102,0.85978438,2.48365306,3.78059378,0.05439242,0.98076356
-2.41020510,6.25109385,0.02854721,0.52275721,0.60624891,0.86325490,2.52827155,3.87364443,0.05372834,0.97460373
-2.40420210,6.35800605,0.02879301,0.53656882,0.60627143,0.86715521,2.57104144,3.96889911,0.05305398,0.96967414
-2.39819910,6.46561930,0.02895441,0.54977806,0.60632237,0.87141359,2.61152025,4.06505786,0.05236873,0.96593058
-2.39219610,6.57217816,0.02902977,0.56218203,0.60635035,0.87592852,2.64925052,4.16072104,0.05167131,0.96327856
-2.38619310,6.67582875,0.02901865,0.57357915,0.60629179,0.88057393,2.68377679,4.25444241,0.05095991,0.96157898
-2.38019010,6.77469364,0.02892175,0.58377581,0.60607427,0.88520562,2.71466395,4.34478641,0.05023234,0.96065534
-2.37418709,6.86695003,0.02874101,0.59259324,0.60562040,0.88966849,2.74151632,4.43038678,0.04948624,0.96030218
-2.36818409,6.95090725,0.02847956,0.59987414,0.60485189,0.89380418,2.76399649,4.51000350,0.04871929,0.96029438
-2.36218109,7.02507956,0.02814172,0.60548887,0.60369371,0.89745870,2.78184286,4.58257496,0.04792943,0.96039686
-2.35617809,7.08825022,0.02773296,0.60934083,0.60207818,0.90048967,2.79488511,4.64726247,0.04711507,0.96037418
-2.35017509,7.13952365,0.02725983,0.61137064,0.59994878,0.90277280,2.80305652,4.70348467,0.04627527,0.95999979
-2.34417209,7.17836253,0.02672989,0.61155908,0.59726361,0.90420722,2.80640252,4.75093985,0.04540993,0.95906433
-2.33816908,7.20460801,0.02615157,0.60992845,0.59399829,0.90471945,2.80508477,4.78961470,0.04451992,0.95738297
-2.33216608,7.21848177,0.02553403,0.60654227,0.59014821,0.90426586,2.79938046,4.81977904,0.04360715,0.95480121
-2.32616308,7.22056975,0.02488705,0.60150333,0.58573009,0.90283341,2.78967653,4.84196643,0.04267466,0.95119927
-2.32016008,7.21178841,0.02422075,0.59495018,0.58078265,0.90043884,2.77645903,4.85694184,0.04172659,0.94649476
-2.31415708,7.19333527,0.02354549,0.58705208,0.57536652,0.89712627,2.76029791,4.86565776,0.04076813,0.94064371
-2.30815408,7.16662647,0.02287154,0.57800277,0.56956331,0.89296348,2.74182782,4.86920136,0.03980543,0.93363997
-2.30215108,7.13322465,0.02220893,0.56801329,0.56347383,0.88803716,2.72172584,4.86873530,0.03884545,0.92551322
-2.29614807,7.09476120,0.02156714,0.55730415,0.55721565,0.88244740,2.70068706,4.86543547,0.03789579,0.91632557
-2.29014507,7.05285685,0.02095492,0.54609730,0.55091999,0.87630172,2.67939926,4.86042906,0.03696445,0.90616723
-2.28414207,7.00904516,0.02038001,0.53460822,0.54472807,0.86970920,2.65851785,4.85473637,0.03605960,0.89515130
-2.27813907,6.96470278,0.01984899,0.52303853,0.53878712,0.86277495,2.63864234,4.84921926,0.03518934,0.88340814
-2.27213607,6.92099005,0.01936705,0.51156943,0.53324617,0.85559514,2.62029558,4.84453924,0.03436143,0.87107956
-2.26613307,6.87880507,0.01893788,0.50035632,0.52825163,0.84825317,2.60390661,4.84112715,0.03358309,0.85831305
-2.26013007,6.83875331,0.01856361,0.48952476,0.52394312,0.84081685,2.58979818,4.83916599,0.03286074,0.84525644
-2.25412706,6.80113381,0.01824468,0.47916788,0.52044933,0.83333688,2.57817932,4.83858749,0.03219984,0.83205306
-2.24812406,6.76594244,0.01797995,0.46934549,0.51788429,0.82584670,2.56914345,4.83908240,0.03160476,0.81883776
-2.24212106,6.73289123,0.01776671,0.46008457,0.51634405,0.81836352,2.56267183,4.84012352,0.03107867,0.80573364
-2.23611806,6.70144224,0.01760082,0.45138130,0.51590390,0.81089043,2.55864217,4.84099987,0.03062349,0.79284989
-2.23011506,6.67085339,0.01747686,0.44320435,0.51661612,0.80341948,2.55684183,4.84085983,0.03023993,0.78028045
-2.22411206,6.64023334,0.01738839,0.43549911,0.51850843,0.79593539,2.55698473,4.83876059,0.02992751,0.76810357
-2.21810905,6.60860188,0.01732814,0.42819273,0.52158307,0.78841953,2.55873099,4.83372095,0.02968471,0.75638221
-2.21210605,6.57495237,0.01728833,0.42119961,0.52581663,0.78085412,2.56170825,4.82477458,0.02950908,0.74516512
-2.20610305,6.53831266,0.01726094,0.41442698,0.53116051,0.77322613,2.56553354,4.81102088,0.02939743,0.73448843
-2.20010005,6.49780138,0.01723798,0.40778036,0.53754217,0.76553075,2.56983442,4.79167072,0.02934608,0.72437762
-2.19409705,6.45267687,0.01721178,0.40116863,0.54486702,0.75777431,2.57426866,4.76608520,0.02935099,0.71484979
-2.18809405,6.40237681,0.01717523,0.39450843,0.55302106,0.74997636,2.57854139,4.73380558,0.02940808,0.70591601
-2.18209105,6.34654710,0.01712201,0.38772787,0.56187411,0.74217108,2.58241913,4.69457365,0.02951341,0.69758364
-2.17608804,6.28505961,0.01704678,0.38076920,0.57128378,0.73440775,2.58574033,4.64834210,0.02966343,0.68985861
-2.17008504,6.21801884,0.01694529,0.37359077,0.58109988,0.72675069,2.58842220,4.59527521,0.02985514,0.68274756
-2.16408204,6.14575848,0.01681449,0.36616789,0.59116947,0.71927849,2.59046377,4.53574076,0.03008632,0.67625979
-2.15807904,6.06882914,0.01665257,0.35849302,0.60134216,0.71208286,2.59194558,4.47029440,0.03035566,0.67040905
-2.15207604,5.98797907,0.01645898,0.35057509,0.61147581,0.70526727,2.59302618,4.39965813,0.03066293,0.66521515
-2.14607304,5.90412980,0.01623433,0.34243835,0.62144220,0.69894542,2.59393604,4.32469464,0.03100901,0.66070541
-2.14007004,5.81834871,0.01598041,0.33412072,0.63113262,0.69323980,2.59496930,4.24637927,0.03139602,0.65691598
-2.13406703,5.73182019,0.01570002,0.32567185,0.64046319,0.68828044,2.59647388,4.16577136,0.03182731,0.65389294
-2.12806403,5.64581723,0.01539688,0.31715103,0.64937945,0.68420379,2.59884052,4.08398639,0.03230744,0.65169325
-2.12206103,5.56167415,0.01507554,0.30862511,0.65786023,0.68115184,2.60249090,4.00217000,0.03284216,0.65038547
-2.11605803,5.48076162,0.01474119,0.30016643,0.66592029,0.67927130,2.60786546,3.92147473,0.03343824,0.65005015
-2.11005503,5.40446377,0.01439958,0.29185095,0.67361175,0.67871291,2.61541076,3.84303979,0.03410337,0.65077978
-2.10405203,5.33415752,0.01405689,0.28375647,0.68102385,0.67963048,2.62556677,3.76797392,0.03484591,0.65267829
-2.09804902,5.27119339,0.01371961,0.27596110,0.68828111,0.68217961,2.63875402,3.69734097,0.03567467,0.65585984
-2.09204602,5.21687715,0.01339444,0.26854182,0.69553967,0.68651599,2.65536067,3.63214764,0.03659855,0.66044700
-2.08604302,5.17245132,0.01308823,0.26157320,0.70298198,0.69279291,2.67572957,3.57333276,0.03762622,0.66656797
-2.08004002,5.13907584,0.01280781,0.25512619,0.71080971,0.70115800,2.70014541,3.52175734,0.03876571,0.67435305
-2.07403702,5.11780707,0.01255997,0.24926688,0.71923537,0.71174910,2.72882218,3.47819459,0.04002397,0.68393022
-2.06803402,5.10957490,0.01235136,0.24405539,0.72847264,0.72468926,2.76189118,3.44331954,0.04140643,0.69541995
-2.06203102,5.11515779,0.01218836,0.23954458,0.73872604,0.74008090,2.79939013,3.41769781,0.04291656,0.70892928
-2.05602801,5.13515631,0.01207699,0.23577879,0.75018016,0.75799944,2.84125374,3.40177356,0.04455544,0.72454547
-2.05002501,5.16996581,0.01202281,0.23279264,0.76298907,0.77848648,2.88730643,3.39585664,0.04632135,0.74232946
-2.04402201,5.21974956,0.01203079,0.23060970,0.77726644,0.80154307,2.93725784,3.40010971,0.04820950,0.76230924
-2.03801901,5.28441374,0.01210515,0.22924134,0.79307671,0.82712322,2.99070163,3.41453572,0.05021172,0.78447381
-2.03201601,5.36358611,0.01224924,0.22868573,0.81042801,0.85512829,3.04711817,3.43896687,0.05231636,0.80876778
-2.02601301,5.45660003,0.01246543,0.22892703,0.82926700,0.88540254,3.10588156,3.47305599,0.05450827,0.83508710
-2.02001001,5.56248566,0.01275490,0.22993493,0.84947613,0.91773036,3.16627102,3.51627121,0.05676889,0.86327628
-2.01400700,5.67996972,0.01311761,0.23166454,0.87087351,0.95183540,3.22748678,3.56789514,0.05907653,0.89312728
-2.00800400,5.80748520,0.01355212,0.23405684,0.89321535,0.98738202,3.28867004,3.62702903,0.06140670,0.92438038
-2.00200100,5.94319153,0.01405559,0.23703949,0.91620115,1.02397913,3.34892658,3.69260277,0.06373267,0.95672707
-1.99599800,6.08500565,0.01462369,0.24052831,0.93948132,1.06118654,3.40735301,3.76339082,0.06602608,0.98981509
-1.98999500,6.23064332,0.01525061,0.24442919,0.96266700,1.09852373,3.46306482,3.83803418,0.06825766,1.02325544
-1.98399200,6.37767004,0.01592914,0.24864051,0.98534167,1.13548077,3.51522492,3.91506796,0.07039799,1.05663122
-1.97798899,6.52355976,0.01665075,0.25305598,1.00707413,1.17153117,3.56307131,3.99295386,0.07241838,1.08950797
-1.97198599,6.66575950,0.01740571,0.25756782,1.02743223,1.20614603,3.60594271,4.07011659,0.07429160,1.12144521
-1.96598299,6.80175748,0.01818332,0.26207003,1.04599674,1.23880915,3.64330071,4.14498305,0.07599276,1.15200859
-1.95997999,6.92915192,0.01897211,0.26646190,1.06237489,1.26903227,3.67474740,4.21602268,0.07749995,1.18078223
-1.95397699,7.04571786,0.01976007,0.27065125,1.07621287,1.29636986,3.70003752,4.28178755,0.07879488,1.20738068
-1.94797399,7.14946904,0.02053499,0.27455751,1.08720684,1.32043291,3.71908447,4.34095060,0.07986338,1.23145998
-1.94197099,7.23871234,0.02128471,0.27811445,1.09511203,1.34090086,3.73195986,4.39234045,0.08069572,1.25272732
-1.93596798,7.31209242,0.02199742,0.28127228,1.09974946,1.35753139,3.73888660,4.43497145,0.08128681,1.27094884
-1.92996498,7.36862465,0.02266193,0.28399922,1.10101023,1.37016734,3.74022573,4.46806769,0.08163617,1.28595532
-1.92396198,7.40771522,0.02326796,0.28628226,1.09885708,1.37874073,3.73645780,4.49108021,0.08174784,1.29764536
-1.91795898,7.42916741,0.02380636,0.28812724,1.09332346,1.38327343,3.72815958,4.50369659,0.08163001,1.30598613
-1.91195598,7.43317430,0.02426929,0.28955807,1.08450993,1.38387468,3.71597731,4.50584287,0.08129467,1.31101150
-1.90595298,7.42029820,0.02465038,0.29061521,1.07257858,1.38073542,3.70059764,4.49767769,0.08075697,1.31281786
-1.89994997,7.39143813,0.02494482,0.29135344,1.05774532,1.37411991,3.68271779,4.47957917,0.08003470,1.31155778
-1.89394697,7.34778705,0.02514942,0.29183905,1.04027092,1.36435483,3.66301614,4.45212511,0.07914753,1.30743189
-1.88794397,7.29078072,0.02526264,0.29214643,1.02045090,1.35181659,3.64212471,4.41606767,0.07811638,1.30067941
-1.88194097,7.22204091,0.02528447,0.29235448,0.99860506,1.33691732,3.62060444,4.37230341,0.07696271,1.29156787
-1.87593797,7.14331531,0.02521643,0.29254267,0.97506687,1.32009027,3.59892462,4.32184029,0.07570794,1.28038250
-1.86993497,7.05641679,0.02506141,0.29278722,0.95017338,1.30177520,3.57744684,4.26576278,0.07437283,1.26741578
-1.86393197,6.96316470,0.02482352,0.29315737,0.92425598,1.28240453,3.55641436,4.20519658,0.07297704,1.25295772
-1.85792896,6.86533035,0.02450797,0.29371209,0.89763228,1.26239066,3.53594686,4.14127427,0.07153873,1.23728725
-1.85192596,6.76458889,0.02412088,0.29449714,0.87059947,1.24211513,3.51604076,4.07510320,0.07007434,1.22066512
-1.84592296,6.66247910,0.02366908,0.29554296,0.84342921,1.22191990,3.49657487,4.00773656,0.06859836,1.20332852
-1.83991996,6.56037250,0.02316001,0.29686316,0.81636422,1.20210119,3.47732092,3.94014871,0.06712335,1.18548761
-1.83391696,6.45945240,0.02260154,0.29845384,0.78961642,1.18290576,3.45795831,3.87321547,0.06565989,1.16732409
-1.82791396,6.36070329,0.02200181,0.30029390,0.76336657,1.16453004,3.43809251,3.80769976,0.06421678,1.14899156
-1.82191096,6.26491037,0.02136915,0.30234601,0.73776532,1.14712163,3.41727606,3.74424293,0.06280119,1.13061772
-1.81590795,6.17266858,0.02071199,0.30455855,0.71293517,1.13078329,3.39503137,3.68336185,0.06141885,1.11230794
-1.80990495,6.08440016,0.02003873,0.30686820,0.68897342,1.11557881,3.37087438,3.62545147,0.06007438,1.09415010
-1.80390195,6.00037945,0.01935773,0.30920315,0.66595554,1.10154056,3.34433806,3.57079254,0.05877149,1.07622005
