energy_ev,total_up,Ir_p_up,Ir_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-5.65782891,0.75358547,0.23493309,0.32360555,0.00233989,0.09014800,0.01727507,0.30917487
-5.65182591,0.69086384,0.22425099,0.29012928,0.00207704,0.08088041,0.01622889,0.28727976
-5.64582291,0.63311838,0.21381545,0.25979918,0.00183514,0.07236776,0.01523917,0.26680023
-5.63981991,0.58046594,0.20366479,0.23266607,0.00161532,0.06461309,0.01430753,0.24779204
-5.63381691,0.53300780,0.19385486,0.20875867,0.00141832,0.05761144,0.01343627,0.23031206
-5.62781391,0.49084154,0.18446016,0.18809040,0.00124454,0.05135143,0.01262860,0.21442226
-5.62181091,0.45407187,0.17557436,0.17066615,0.00109411,0.04581694,0.01188879,0.20019301
-5.61580790,0.42281974,0.16730976,0.15648849,0.00096693,0.04098859,0.01122228,0.18770562
-5.60980490,0.39722930,0.15979596,0.14556307,0.00086271,0.03684523,0.01063573,0.17705401
-5.60380190,0.37747216,0.15317776,0.13790293,0.00078106,0.03336514,0.01013703,0.16834522
-5.59779890,0.36374877,0.14761214,0.13353127,0.00072153,0.03052702,0.00973513,0.16169886
-5.59179590,0.35628667,0.14326472,0.13248277,0.00068360,0.02831075,0.00943999,0.15724544
-5.58579290,0.35533554,0.14030553,0.13480314,0.00066679,0.02669775,0.00926232,0.15512354
-5.57978989,0.36115918,0.13890437,0.14054687,0.00067061,0.02567120,0.00921333,0.15547596
-5.57378689,0.37402454,0.13922583,0.14977340,0.00069460,0.02521585,0.00930446,0.15844493
-5.56778389,0.39418824,0.14142411,0.16254165,0.00073835,0.02531763,0.00954702,0.16416651
-5.56178089,0.42188095,0.14563779,0.17890314,0.00080143,0.02596303,0.00995185,0.17276432
-5.55577789,0.45729021,0.15198472,0.19889415,0.00088343,0.02713834,0.01052892,0.18434295
-5.54977489,0.50054243,0.16055710,0.22252703,0.00098394,0.02882869,0.01128699,0.19898109
-5.54377189,0.55168486,0.17141708,0.24978132,0.00110248,0.03101706,0.01223320,0.21672488
-5.53776888,0.61066824,0.18459287,0.28059491,0.00123852,0.03368334,0.01337269,0.23758153
-5.53176588,0.67733126,0.20007557,0.31485597,0.00139142,0.03680334,0.01470834,0.26151377
-5.52576288,0.75138755,0.21781699,0.35239597,0.00156046,0.04034800,0.01624040,0.28843523
-5.51975988,0.83241616,0.23772842,0.39298441,0.00174478,0.04428270,0.01796635,0.31820717
-5.51375688,0.91985629,0.25968059,0.43632559,0.00194338,0.04856689,0.01988065,0.35063676
-5.50775388,1.01300693,0.28350487,0.48205790,0.00215518,0.05315385,0.02197472,0.38547715
-5.50175088,1.11103189,0.30899568,0.52975587,0.00237896,0.05799085,0.02423695,0.42242948
-5.49574787,1.21297038,0.33591419,0.57893515,0.00261339,0.06301953,0.02665276,0.46114688
-5.48974487,1.31775319,0.36399318,0.62906035,0.00285712,0.06817665,0.02920481,0.50124044
-5.48374187,1.42422403,0.39294289,0.67955576,0.00310874,0.07339504,0.03187329,0.54228697
-5.47773887,1.53116550,0.42245768,0.72981852,0.00336685,0.07860488,0.03463624,0.58383840
-5.47173587,1.63732865,0.45222329,0.77923382,0.00363010,0.08373513,0.03747001,0.62543237
-5.46573287,1.74146507,0.48192425,0.82719157,0.00389722,0.08871509,0.04034970,0.66660360
-5.45972986,1.84236006,0.51125130,0.87310383,0.00416703,0.09347612,0.04324960,0.70689566
-5.45372686,1.93886546,0.53990831,0.91642222,0.00443850,0.09795320,0.04614378,0.74587245
-5.44772386,2.02993062,0.56761846,0.95665446,0.00471069,0.10208657,0.04900643,0.78312895
-5.44172086,2.11462997,0.59412942,0.99337946,0.00498284,0.10582311,0.05181237,0.81830069
-5.43571786,2.19218612,0.61921725,1.02625986,0.00525427,0.10911753,0.05453737,0.85107161
-5.42971486,2.26198714,0.64268890,1.05505188,0.00552436,0.11193328,0.05715842,0.88117978
-5.42371186,2.32359760,0.66438329,1.07961156,0.00579257,0.11424316,0.05965398,0.90842101
-5.41770885,2.37676282,0.68417099,1.09989754,0.00605830,0.11602959,0.06200404,0.93265009
-5.41170585,2.42140648,0.70195268,1.11596992,0.00632088,0.11728453,0.06419023,0.95377979
-5.40570285,2.45762194,0.71765660,1.12798562,0.00657949,0.11800914,0.06619582,0.97177793
-5.39969985,2.48565816,0.73123535,1.13619039,0.00683313,0.11821311,0.06800564,0.98666276
-5.39369685,2.50590135,0.74266230,1.14090806,0.00708054,0.11791378,0.06960606,0.99849711
-5.38769385,2.51885346,0.75192819,1.14252757,0.00732015,0.11713517,0.07098496,1.00738192
-5.38169085,2.52510931,0.75903797,1.14148868,0.00755011,0.11590681,0.07213171,1.01344952
-5.37568784,2.52533352,0.76400847,1.13826695,0.00776827,0.11426260,0.07303723,1.01685739
-5.36968484,2.52023876,0.76686706,1.13335896,0.00797219,0.11223974,0.07369413,1.01778263
-5.36368184,2.51056656,0.76765132,1.12726835,0.00815920,0.10987772,0.07409691,1.01641773
-5.35767884,2.49707143,0.76640996,1.12049344,0.00832650,0.10721745,0.07424221,1.01296766
-5.35167584,2.48050917,0.76320478,1.11351684,0.00847121,0.10430060,0.07412921,1.00764863
-5.34567284,2.46162931,0.75811351,1.10679750,0.00859049,0.10116903,0.07375994,1.00068818
-5.33966983,2.44117181,0.75123325,1.10076527,0.00868169,0.09786451,0.07313979,0.99232669
-5.33366683,2.41986741,0.74268419,1.09581803,0.00874243,0.09442852,0.07227778,0.98281980
-5.32766383,2.39844090,0.73261310,1.09232114,0.00877074,0.09090219,0.07118700,0.97244140
-5.32166083,2.37761642,0.72119628,1.09060902,0.00876519,0.08732629,0.06988478,0.96148665
-5.31565783,2.35812340,0.70864152,1.09098814,0.00872494,0.08374134,0.06839287,0.95027460
-5.30965483,2.34070211,0.69518862,1.09374116,0.00864983,0.08018761,0.06673734,0.93914973
-5.30365183,2.32610762,0.68110843,1.09913130,0.00854044,0.07670508,0.06494845,0.92848217
-5.29764882,2.31511082,0.66669989,1.10740654,0.00839808,0.07333337,0.06306014,0.91866589
-5.29164582,2.30849583,0.65228536,1.11880281,0.00822480,0.07011147,0.06110954,0.91011498
-5.28564282,2.30705296,0.63820395,1.13354572,0.00802331,0.06707735,0.05913611,0.90325743
-5.27963982,2.31156681,0.62480336,1.15185038,0.00779691,0.06426746,0.05718072,0.89852672
-5.27363682,2.32279945,0.61243019,1.17391882,0.00754941,0.06171605,0.05528458,0.89635125
-5.26763382,2.34146898,0.60141938,1.19993498,0.00728499,0.05945441,0.05348805,0.89714180
-5.26163082,2.36822392,0.59208301,1.23005711,0.00700806,0.05751002,0.05182943,0.90127760
-5.25562781,2.40361453,0.58469908,1.26440787,0.00672312,0.05590571,0.05034369,0.90909143
-5.24962481,2.44806216,0.57950086,1.30306251,0.00643464,0.05465875,0.04906136,0.92085442
-5.24362181,2.50182820,0.57666709,1.34603555,0.00614688,0.05378010,0.04800739,0.93676130
-5.23761881,2.56498417,0.57631380,1.39326693,0.00586377,0.05327371,0.04720028,0.95691675
-5.23161581,2.63738487,0.57848795,1.44460832,0.00558882,0.05313602,0.04665127,0.98132375
-5.22561281,2.71864631,0.58316348,1.49981067,0.00532504,0.05335568,0.04636392,1.00987450
-5.21960980,2.80813019,0.59023975,1.55851403,0.00507480,0.05391343,0.04633377,1.04234465
-5.21360680,2.90493646,0.59954275,1.62024063,0.00483990,0.05478235,0.04654837,1.07839135
-5.20760380,3.00790537,0.61082906,1.68439215,0.00462147,0.05592831,0.04698758,1.11755558
-5.20160080,3.11562972,0.62379235,1.75025200,0.00442001,0.05731068,0.04762410,1.15926892
-5.19559780,3.22647800,0.63807241,1.81699313,0.00423545,0.05888335,0.04842428,1.20286476
-5.18959480,3.33862810,0.65326618,1.88369163,0.00406718,0.06059589,0.04934917,1.24759391
-5.18359180,3.45011119,0.66894057,1.94934615,0.00391412,0.06239494,0.05035569,1.29264406
-5.17758879,3.55886435,0.68464638,2.01290261,0.00377487,0.06422571,0.05139809,1.33716248
-5.17158579,3.66279026,0.69993284,2.07328365,0.00364772,0.06603355,0.05242938,1.38028129
-5.16558279,3.75982160,0.71436226,2.12942143,0.00353085,0.06776548,0.05340287,1.42114409
-5.15957979,3.84798768,0.72752396,2.18029278,0.00342238,0.06937172,0.05427371,1.45893308
-5.15357679,3.92548014,0.73904720,2.22495476,0.00332049,0.07080705,0.05500035,1.49289531
-5.14757379,3.99071490,0.74861232,2.26257917,0.00322352,0.07203199,0.05554592,1.52236708
-5.14157079,4.04238744,0.75595986,2.29248409,0.00313006,0.07301377,0.05587938,1.54679528
-5.13556778,4.07951858,0.76089719,2.31416097,0.00303903,0.07372698,0.05597656,1.56575477
-5.12956478,4.10148877,0.76330258,2.32729560,0.00294970,0.07415400,0.05582086,1.57896094
-5.12356178,4.10805906,0.76312651,2.33178204,0.00286179,0.07428511,0.05540382,1.58627712
-5.11755878,4.09937782,0.76039043,2.32772849,0.00277543,0.07411824,0.05472529,1.58771628
-5.11155578,4.07597302,0.75518300,2.31545489,0.00269122,0.07365859,0.05379341,1.58343736
-5.10555278,4.03873060,0.74765428,2.29548229,0.00261017,0.07291790,0.05262433,1.57373629
-5.09954977,3.98886007,0.73800821,2.26851454,0.00253369,0.07191360,0.05124164,1.55903243
-5.09354677,3.92784943,0.72649380,2.23541333,0.00246356,0.07066784,0.04967563,1.53985112
-5.08754377,3.85741171,0.71339555,2.19716776,0.00240184,0.06920639,0.04796239,1.51680343
-5.08154077,3.77942577,0.69902361,2.15486016,0.00235086,0.06755761,0.04614272,1.49056400
-5.07553777,3.69587456,0.68370415,2.10962983,0.00231306,0.06575138,0.04426100,1.46184824
-5.06953477,3.60878338,0.66777017,2.06263647,0.00229103,0.06381820,0.04236396,1.43138980
-5.06353177,3.52016106,0.65155331,2.01502495,0.00228731,0.06178831,0.04049950,1.39991938
-5.05752876,3.43194625,0.63537660,1.96789305,0.00230443,0.05969106,0.03871545,1.36814552
-5.05152576,3.34596066,0.61954844,1.92226325,0.00234476,0.05755438,0.03705844,1.33673811
-5.04552276,3.26387040,0.60435767,1.87905959,0.00241047,0.05540438,0.03557284,1.30631485
-5.03951976,3.18715616,0.59006976,1.83909009,0.00250348,0.05326522,0.03429975,1.27743085
-5.03351676,3.11709217,0.57692387,1.80303480,0.00262539,0.05115892,0.03327615,1.25057125
-5.02751376,3.05473334,0.56513061,1.77143939,0.00277746,0.04910545,0.03253408,1.22614658
-5.02151076,3.00090986,0.55487024,1.74471361,0.00296055,0.04712277,0.03210001,1.20449050
-5.01550775,2.95622765,0.54629120,1.72313398,0.00317512,0.04522692,0.03199428,1.18585930
-5.00950475,2.92107346,0.53950864,1.70684960,0.00342118,0.04343217,0.03223061,1.17043274
-5.00350175,2.89562307,0.53460292,1.69589024,0.00369830,0.04175109,0.03281581,1.15831562
-4.99749875,2.87985113,0.53161800,1.69017560,0.00400558,0.04019458,0.03374951,1.14953970
-4.99149575,2.87354164,0.53055976,1.68952495,0.00434168,0.03877189,0.03502401,1.14406564
-4.98549275,2.87629814,0.53139425,1.69366632,0.00470480,0.03749052,0.03662430,1.14178474
-4.97948974,2.88755329,0.53404621,1.70224486,0.00509266,0.03635611,0.03852813,1.14252052
-4.97348674,2.90657762,0.53839788,1.71483008,0.00550256,0.03537229,0.04070628,1.14603021
-4.96748374,2.93248793,0.54428848,1.73092193,0.00593136,0.03454043,0.04312286,1.15200641
-4.96148074,2.96425583,0.55151459,1.74995603,0.00637548,0.03385951,0.04573593,1.16007931
-4.95547774,3.00071734,0.55983170,1.77130843,0.00683096,0.03332590,0.04849808,1.16981990
-4.94947474,3.04058439,0.56895700,1.79430041,0.00729344,0.03293325,0.05135731,1.18074439
-4.94347174,3.08245922,0.57857379,1.81820399,0.00775824,0.03267241,0.05425803,1.19232051
-4.93746873,3.12485247,0.58833727,1.84224867,0.00822036,0.03253144,0.05714212,1.20397572
-4.93146573,3.16620543,0.59788193,1.86563000,0.00867454,0.03249576,0.05995025,1.21510747
-4.92546273,3.20491684,0.60683023,1.88752028,0.00911533,0.03254830,0.06262319,1.22509575
-4.91945973,3.23937392,0.61480233,1.90708164,0.00953714,0.03266991,0.06510322,1.23331731
-4.91345673,3.26798728,0.62142669,1.92348133,0.00993437,0.03283971,0.06733553,1.23916157
-4.90745373,3.28922863,0.62635088,1.93590919,0.01030143,0.03303561,0.06926968,1.24204746
-4.90145073,3.30167005,0.62925242,1.94359652,0.01063292,0.03323489,0.07086083,1.24144056
-4.89544772,3.30402339,0.62984894,1.94583596,0.01092367,0.03341481,0.07207099,1.23686982
-4.88944472,3.29517797,0.62790733,1.94200129,0.01116891,0.03355324,0.07287000,1.22794312
-4.88344172,3.27423477,0.62325140,1.93156642,0.01136435,0.03362929,0.07323632,1.21436071
-4.87743872,3.24053564,0.61576774,1.91412256,0.01150633,0.03362389,0.07315757,1.19592608
-4.87143572,3.19368572,0.60540932,1.88939258,0.01159187,0.03352034,0.07263079,1.17255346
-4.86543272,3.13356811,0.59219695,1.85724191,0.01161882,0.03330475,0.07166238,1.14427161
-4.85942971,3.06034969,0.57621821,1.81768519,0.01158590,0.03296641,0.07026780,1.11122367
-4.85342671,2.97447783,0.55762420,1.77088834,0.01149277,0.03249803,0.06847100,1.07366306
-4.84742371,2.87666799,0.53662400,1.71716571,0.01134007,0.03189590,0.06630351,1.03194548
-4.84142071,2.76788263,0.51347743,1.65697252,0.01112941,0.03115987,0.06380344,0.98651750
-4.83541771,2.64930237,0.48848612,1.59089269,0.01086335,0.03029328,0.06101427,0.93790230
-4.82941471,2.52229070,0.46198358,1.51962267,0.01054537,0.02930273,0.05798348,0.88668310
-4.82341171,2.38835378,0.43432462,1.44395191,0.01017976,0.02819782,0.05476121,0.83348514
-4.81740870,2.24909699,0.40587450,1.36474086,0.00977158,0.02699072,0.05139888,0.77895700
-4.81140570,2.10618020,0.37699843,1.28289731,0.00932645,0.02569578,0.04794784,0.72375208
-4.80540270,1.96127340,0.34805170,1.19935224,0.00885049,0.02432901,0.04445818,0.66851098
-4.79939970,1.81601457,0.31937084,1.11503590,0.00835013,0.02290764,0.04097768,0.61384536
-4.79339670,1.67197110,0.29126604,1.03085520,0.00783198,0.02144953,0.03755083,0.56032406
-4.78739370,1.53060606,0.26401512,0.94767310,0.00730262,0.01997276,0.03421820,0.50846160
-4.78139070,1.39325038,0.23785906,0.86629067,0.00676852,0.01849516,0.03101592,0.45870954
-4.77538769,1.26108125,0.21299918,0.78743233,0.00623586,0.01703388,0.02797537,0.41145071
-4.76938469,1.13510726,0.18959584,0.71173454,0.00571040,0.01560506,0.02512306,0.36699623
-4.76338169,1.01616014,0.16776872,0.63973804,0.00519740,0.01422354,0.02248076,0.32558523
-4.75737869,0.90489260,0.14759827,0.57188372,0.00470150,0.01290264,0.02006562,0.28738697
-4.75137569,0.80178192,0.12912825,0.50851181,0.00422669,0.01165401,0.01789062,0.25250489
-4.74537269,0.70713834,0.11236922,0.44986410,0.00377627,0.01048755,0.01596488,0.22098233
-4.73936968,0.62111736,0.09730250,0.39608881,0.00335280,0.00941134,0.01429419,0.19280937
-4.73336668,0.54373506,0.08388457,0.34724758,0.00295815,0.00843174,0.01288146,0.16793037
-4.72736368,0.47488531,0.07205158,0.30332410,0.00259353,0.00755337,0.01172723,0.14625180
-4.72136068,0.41435803,0.06172386,0.26423378,0.00225947,0.00677930,0.01083002,0.12764993
-4.71535768,0.36185759,0.05281012,0.22983401,0.00195598,0.00611109,0.01018677,0.11197816
-4.70935468,0.31702052,0.04521138,0.19993456,0.00168254,0.00554902,0.00979305,0.09907362
-4.70335168,0.27943212,0.03882444,0.17430756,0.00143819,0.00509217,0.00964331,0.08876289
-4.69734867,0.24864123,0.03354484,0.15269700,0.00122164,0.00473859,0.00973096,0.08086687
-4.69134567,0.22417315,0.02926933,0.13482723,0.00103135,0.00448548,0.01004838,0.07520447
-4.68534267,0.20554044,0.02589780,0.12041045,0.00086558,0.00432929,0.01058689,0.07159554
-4.67933967,0.19225155,0.02333477,0.10915307,0.00072247,0.00426585,0.01133662,0.06986272
-4.67333667,0.18381767,0.02149045,0.10076101,0.00060015,0.00429054,0.01228643,0.06983271
-4.66733367,0.17975780,0.02028142,0.09494383,0.00049678,0.00439836,0.01342369,0.07133693
-4.66133067,0.17960253,0.01963113,0.09141799,0.00041059,0.00458411,0.01473427,0.07421175
-4.65532766,0.18289684,0.01947004,0.08990933,0.00033997,0.00484245,0.01620236,0.07829859
-4.64932466,0.18920244,0.01973584,0.09015492,0.00028349,0.00516812,0.01781058,0.08344413
-4.64332166,0.19809984,0.02037348,0.09190451,0.00023997,0.00555604,0.01954007,0.08950055
-4.63731866,0.20919072,0.02133530,0.09492174,0.00020848,0.00600156,0.02137071,0.09632629
-4.63131566,0.22210072,0.02258118,0.09898525,0.00018839,0.00650059,0.02328151,0.10378718
-4.62531266,0.23648296,0.02407885,0.10388989,0.00017943,0.00704989,0.02525111,0.11175816
-4.61930965,0.25202228,0.02580424,0.10944804,0.00018167,0.00764730,0.02725842,0.12012549
-4.61330665,0.26844027,0.02774207,0.11549105,0.00019557,0.00829201,0.02928331,0.12878950
-4.60730365,0.28550093,0.02988641,0.12187090,0.00022203,0.00898486,0.03130748,0.13766774
-4.60130065,0.30301670,0.03224138,0.12846193,0.00026236,0.00972853,0.03331530,0.14669836
-4.59529765,0.32085453,0.03482187,0.13516260,0.00031836,0.01052788,0.03529465,0.15584361
-4.58929465,0.33894163,0.03765417,0.14189703,0.00039232,0.01139006,0.03723776,0.16509308
-4.58329165,0.35727035,0.04077652,0.14861638,0.00048701,0.01232471,0.03914193,0.17446665
-4.57728864,0.37590180,0.04423939,0.15529961,0.00060572,0.01334398,0.04101003,0.18401667
-4.57128564,0.39496762,0.04810554,0.16195375,0.00075227,0.01446251,0.04285092,0.19382927
-4.56528264,0.41466956,0.05244967,0.16861330,0.00093094,0.01569725,0.04467951,0.20402447
-4.55927964,0.43527648,0.05735765,0.17533880,0.00114651,0.01706720,0.04651661,0.21475503
-4.55327664,0.45711851,0.06292523,0.18221441,0.00140414,0.01859299,0.04838842,0.22620372
-4.54727364,0.48057822,0.06925623,0.18934447,0.00170938,0.02029628,0.05032581,0.23857913
-4.54127064,0.50607887,0.07646012,0.19684915,0.00206801,0.02219911,0.05236314,0.25210982
-4.53526763,0.53406988,0.08464915,0.20485922,0.00248597,0.02432309,0.05453699,0.26703707
-4.52926463,0.56500990,0.09393483,0.21351012,0.00296920,0.02668845,0.05688453,0.28360630
-4.52326163,0.59934793,0.10442402,0.22293552,0.00352346,0.02931309,0.05944177,0.30205739
-4.51725863,0.63750318,0.11621465,0.23326066,0.00415417,0.03221154,0.06224168,0.32261417
-4.51125563,0.67984435,0.12939119,0.24459575,0.00486614,0.03539396,0.06531233,0.34547364
-4.50525263,0.72666923,0.14401998,0.25702971,0.00566344,0.03886514,0.06867505,0.37079504
-4.49924962,0.77818547,0.16014467,0.27062466,0.00654904,0.04262363,0.07234274,0.39868945
-4.49324662,0.83449336,0.17778190,0.28541126,0.00752467,0.04666101,0.07631845,0.42921027
-4.48724362,0.89557151,0.19691740,0.30138544,0.00859054,0.05096132,0.08059421,0.46234497
-4.48124062,0.96126620,0.21750270,0.31850654,0.00974509,0.05550069,0.08515029,0.49800865
-4.47523762,1.03128499,0.23945269,0.33669706,0.01098488,0.06024731,0.08995486,0.53603960
-4.46923462,1.10519507,0.26264412,0.35584419,0.01230434,0.06516155,0.09496409,0.57619723
-4.46323162,1.18242667,0.28691517,0.37580300,0.01369574,0.07019650,0.10012272,0.61816259
-4.45722861,1.26228167,0.31206629,0.39640131,0.01514907,0.07529867,0.10536512,0.66154149
-4.45122561,1.34394712,0.33786225,0.41744606,0.01665210,0.08040905,0.11061675,0.70587032
-4.44522261,1.42651348,0.36403548,0.43873083,0.01819042,0.08546437,0.11579598,0.75062433
-4.43921961,1.50899697,0.39029065,0.46004437,0.01974766,0.09039861,0.12081625,0.79522833
-4.43321661,1.59036525,0.41631039,0.48117961,0.02130562,0.09514460,0.12558843,0.83906940
-4.42721361,1.66956552,0.44176200,0.50194275,0.02284468,0.09963579,0.13002339,0.88151122
-4.42121061,1.74555409,0.46630501,0.52216212,0.02434411,0.10380803,0.13403449,0.92190964
-4.41520760,1.81732623,0.48959929,0.54169617,0.02578252,0.10760133,0.13754016,0.95962889
-4.40920460,1.88394507,0.51131349,0.56044023,0.02713833,0.11096148,0.14046621,0.99405801
-4.40320160,1.94456863,0.53113352,0.57833180,0.02839031,0.11384161,0.14274796,1.02462681
-4.39719860,1.99847368,0.54877080,0.59535369,0.02951812,0.11620341,0.14433212,1.05082092
-4.39119560,2.04507554,0.56396982,0.61153520,0.03050279,0.11801817,0.14517816,1.07219542
-4.38519260,2.08394316,0.57651505,0.62695075,0.03132730,0.11926747,0.14525942,1.08838652
-4.37918959,2.11480856,0.58623654,0.64171631,0.03197706,0.11994357,0.14456369,1.09912095
-4.37318659,2.13757062,0.59301436,0.65598332,0.03244027,0.12004939,0.14309337,1.10422273
-4.36718359,2.15229279,0.59678140,0.66993067,0.03270835,0.11959823,0.14086520,1.10361716
-4.36118059,2.15919500,0.59752474,0.68375476,0.03277619,0.11861308,0.13790958,1.09733181
-4.35517759,2.15864018,0.59528516,0.69765822,0.03264228,0.11712568,0.13426951,1.08549460
-4.34917459,2.15111596,0.59015523,0.71183776,0.03230885,0.11517532,0.12999925,1.06832903
-4.34317159,2.13721241,0.58227568,0.72647175,0.03178178,0.11280742,0.12516263,1.04614682
-4.33716858,2.11759699,0.57183058,0.74170814,0.03107049,0.11007196,0.11983128,1.01933819
-4.33116558,2.09298774,0.55904115,0.75765343,0.03018769,0.10702184,0.11408266,0.98836020
-4.32516258,2.06412603,0.54415887,0.77436325,0.02914903,0.10371125,0.10799808,0.95372370
-4.31915958,2.03175020,0.52745787,0.79183520,0.02797274,0.10019407,0.10166066,0.91597921
-4.31315658,1.99657119,0.50922708,0.81000435,0.02667914,0.09652233,0.09515349,0.87570244
-4.30715358,1.95925136,0.48976244,0.82874178,0.02529013,0.09274499,0.08855778,0.83347990
