energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.82591296,2.99813590,0.19711477,0.00179487,0.14320759,1.02428141,0.82447694,0.89353100
-5.81990995,2.82691025,0.19140538,0.00172092,0.13109273,0.95385997,0.77116183,0.82827715
-5.81390695,2.65812045,0.18534744,0.00164624,0.11963699,0.88519764,0.71870765,0.76497484
-5.80790395,2.49276072,0.17896629,0.00157110,0.10886731,0.81875748,0.66755785,0.70406345
-5.80190095,2.33168975,0.17228579,0.00149575,0.09879690,0.75494305,0.61810832,0.64592282
-5.79589795,2.17564389,0.16532973,0.00142036,0.08942672,0.69410052,0.57070871,0.59087569
-5.78989495,2.02525459,0.15812317,0.00134511,0.08074715,0.63652297,0.52566587,0.53919234
-5.78389195,1.88106880,0.15069374,0.00127017,0.07273977,0.58245660,0.48324907,0.49109718
-5.77788894,1.74357061,0.14307260,0.00119569,0.06537917,0.53210819,0.44369664,0.44677671
-5.77188594,1.61320280,0.13529515,0.00112186,0.05863469,0.48565358,0.40722348,0.40638853
-5.76588294,1.49038711,0.12740131,0.00104888,0.05247210,0.44324654,0.37402903,0.37007073
-5.75987994,1.37554196,0.11943547,0.00097697,0.04685501,0.40502746,0.34430515,0.33795131
-5.75387694,1.26909693,0.11144592,0.00090640,0.04174619,0.37113164,0.31824349,0.31015696
-5.74787394,1.17150323,0.10348402,0.00083742,0.03710859,0.34169647,0.29604191,0.28682089
-5.74187094,1.08323983,0.09560310,0.00077034,0.03290616,0.31686725,0.27790948,0.26808914
-5.73586793,1.00481496,0.08785703,0.00070546,0.02910447,0.29680130,0.26406983,0.25412506
-5.72986493,0.93676307,0.08029881,0.00064308,0.02567107,0.28166999,0.25476233,0.24511153
-5.72386193,0.87963716,0.07297906,0.00058348,0.02257574,0.27165856,0.25024116,0.24125077
-5.71785893,0.83399688,0.06594460,0.00052694,0.01979054,0.26696352,0.25077182,0.24276144
-5.71185593,0.80039260,0.05923719,0.00047370,0.01728975,0.26778755,0.25662514,0.24987293
-5.70585293,0.77934588,0.05289246,0.00042397,0.01504980,0.27433196,0.26806872,0.26281694
-5.69984992,0.77132684,0.04693918,0.00037790,0.01304899,0.28678675,0.28535598,0.28181628
-5.69384692,0.77672893,0.04139870,0.00033560,0.01126741,0.30531849,0.30871291,0.30707128
-5.68784392,0.79584188,0.03628482,0.00029714,0.00968660,0.33005648,0.33832301,0.33874401
-5.68184092,0.82882355,0.03160386,0.00026253,0.00828947,0.36107738,0.37431067,0.37694098
-5.67583792,0.87567163,0.02735504,0.00023171,0.00706006,0.39838917,0.41672393,0.42169484
-5.66983492,0.93619638,0.02353107,0.00020460,0.00598345,0.44191489,0.46551692,0.47294587
-5.66383192,1.00999550,0.02011893,0.00018106,0.00504564,0.49147712,0.52053327,0.53052421
-5.65782891,1.09643258,0.01710078,0.00016092,0.00423352,0.54678395,0.58149105,0.59413374
-5.65182591,1.19462051,0.01445497,0.00014398,0.00353481,0.60741741,0.64797041,0.66333870
-5.64582291,1.30341124,0.01215701,0.00012999,0.00293808,0.67282521,0.71940487,0.73755392
-5.63981991,1.42139333,0.01018066,0.00011873,0.00243276,0.74231675,0.79507709,0.81603986
-5.63381691,1.54689835,0.00849885,0.00010991,0.00200921,0.81506393,0.87412004,0.89790307
-5.62781391,1.67801708,0.00708459,0.00010328,0.00165872,0.89010762,0.95552402,0.98210278
-5.62181091,1.81262615,0.00591179,0.00009857,0.00137361,0.96636984,1.03815014,1.06746403
-5.61580790,1.94842500,0.00495596,0.00009553,0.00114726,1.04267192,1.12075006,1.15269751
-5.60980490,2.08298286,0.00419481,0.00009390,0.00097416,1.11775843,1.20199201,1.23642562
-5.60380190,2.21379475,0.00360872,0.00009348,0.00084998,1.19032614,1.28049233,1.31721441
-5.59779890,2.33834485,0.00318112,0.00009405,0.00077161,1.25905739,1.35485163,1.39361032
-5.59179590,2.45417519,0.00289881,0.00009544,0.00073717,1.32265658,1.42369443,1.46418041
-5.58579290,2.55895709,0.00275210,0.00009750,0.00074606,1.37988837,1.48571058,1.52755462
-5.57978989,2.65056248,0.00273496,0.00010011,0.00079897,1.42961606,1.53969688,1.58246820
-5.57378689,2.72713202,0.00284504,0.00010321,0.00089787,1.47083844,1.58459698,1.62780255
-5.56778389,2.78713677,0.00308362,0.00010675,0.00104602,1.50272338,1.61953783,1.66262245
-5.56178089,2.82943065,0.00345548,0.00011072,0.00124788,1.52463661,1.64386069,1.68620811
-5.55577789,2.85329086,0.00396874,0.00011516,0.00150911,1.53616417,1.65714549,1.69808022
-5.54977489,2.85844421,0.00463453,0.00012014,0.00183641,1.53712746,1.65922688,1.69801698
-5.54377189,2.84507776,0.00546667,0.00012576,0.00223744,1.52759002,1.65020147,1.68606207
-5.53776888,2.81383312,0.00648116,0.00013216,0.00272060,1.50785574,1.63042548,1.66252315
-5.53176588,2.76578415,0.00769567,0.00013948,0.00329484,1.47845830,1.60050301,1.62796100
-5.52576288,2.70239927,0.00912882,0.00014791,0.00396939,1.44014254,1.56126531,1.58316971
-5.51975988,2.62548949,0.01079945,0.00015764,0.00475344,1.39383842,1.51374199,1.52914891
-5.51375688,2.53714485,0.01272573,0.00016886,0.00565579,1.34062890,1.45912547,1.46706937
-5.50775388,2.43966174,0.01492422,0.00018176,0.00668444,1.28171312,1.39873033,1.39823354
-5.50175088,2.33546458,0.01740888,0.00019652,0.00784620,1.21836666,1.33394930,1.32403297
-5.49574787,2.22702514,0.02018997,0.00021329,0.00914626,1.15190063,1.26620800,1.24590447
-5.48974487,2.11678314,0.02327309,0.00023218,0.01058773,1.08362138,1.19692031,1.16528692
-5.48374187,2.00707143,0.02665815,0.00025326,0.01217132,1.01479255,1.12744632,1.08358063
-5.47773887,1.90004881,0.03033848,0.00027657,0.01389495,0.94660096,1.05905454,1.00211079
-5.47173587,1.79764335,0.03430015,0.00030207,0.01575351,0.88012770,0.99288987,0.92209641
-5.46573287,1.70150806,0.03852144,0.00032966,0.01773877,0.81632534,0.92994851,0.84462563
-5.45972986,1.61299060,0.04297258,0.00035919,0.01983936,0.75600195,0.87106048,0.77063827
-5.45372686,1.53311790,0.04761588,0.00039042,0.02204094,0.69981225,0.81688028,0.70091566
-5.44772386,1.46259563,0.05240612,0.00042307,0.02432655,0.64825587,0.76788568,0.63607781
-5.44172086,1.40182238,0.05729136,0.00045681,0.02667720,0.60168245,0.72438432,0.57658749
-5.43571786,1.35091712,0.06221416,0.00049127,0.02907260,0.56030285,0.68652753,0.52276054
-5.42971486,1.30975858,0.06711313,0.00052602,0.03149208,0.52420578,0.65433030,0.47478148
-5.42371186,1.27803435,0.07192484,0.00056066,0.03391575,0.49337868,0.62769651,0.43272338
-5.41770885,1.25529721,0.07658597,0.00059477,0.03632571,0.46773184,0.60644778,0.39657075
-5.41170585,1.24102617,0.08103568,0.00062795,0.03870744,0.44712441,0.59035485,0.36624431
-5.40570285,1.23468912,0.08521813,0.00065987,0.04105114,0.43139113,0.57916968,0.34162634
-5.39969985,1.23580437,0.08908487,0.00069025,0.04335312,0.42036841,0.57265702,0.32258542
-5.39369685,1.24399812,0.09259721,0.00071890,0.04561705,0.41391880,0.57062383,0.30899955
-5.38769385,1.25905505,0.09572824,0.00074574,0.04785501,0.41195241,0.57294534,0.30077649
-5.38169085,1.28095965,0.09846452,0.00077078,0.05008835,0.41444465,0.57958634,0.29787067
-5.37568784,1.30992598,0.10080726,0.00079419,0.05234815,0.42144924,0.59061686,0.30029576
-5.36968484,1.34641411,0.10277287,0.00081623,0.05467529,0.43310580,0.60622117,0.30813244
-5.36368184,1.39113184,0.10439291,0.00083732,0.05712010,0.44964172,0.62669960,0.32153097
-5.35767884,1.44502101,0.10571328,0.00085796,0.05974143,0.47136787,0.65246279,0.34070837
-5.35167584,1.50922806,0.10679276,0.00087878,0.06260529,0.49866808,0.68401830,0.36594006
-5.34567284,1.58505932,0.10770080,0.00090048,0.06578292,0.53198269,0.72194967,0.39754632
-5.33966983,1.67392212,0.10851479,0.00092379,0.06934833,0.57178647,0.76688867,0.43587372
-5.33366683,1.77725338,0.10931671,0.00094948,0.07337551,0.61856156,0.81948135,0.48127221
-5.32766383,1.89643819,0.11018952,0.00097830,0.07793517,0.67276639,0.88034917,0.53406861
-5.32166083,2.03272122,0.11121323,0.00101095,0.08309130,0.73480163,0.95004657,0.59453738
-5.31565783,2.18711458,0.11246100,0.00104801,0.08889756,0.80497454,1.02901663,0.66286987
-5.30965483,2.36030595,0.11399530,0.00108995,0.09539375,0.88346320,1.11754677,0.73914334
-5.30365183,2.55257134,0.11586451,0.00113706,0.10260240,0.97028222,1.21572644,0.82329109
-5.29764882,2.76369666,0.11809988,0.00118945,0.11052576,1.06525169,1.32340894,0.91507527
-5.29164582,2.99291239,0.12071329,0.00124701,0.11914326,1.16797104,1.44017937,1.01406377
-5.28564282,3.23884545,0.12369570,0.00130936,0.12840970,1.27779938,1.56533073,1.11961277
-5.27963982,3.49949163,0.12701653,0.00137593,0.13825417,1.39384379,1.69784993,1.23085607
-5.27363682,3.77221144,0.13062393,0.00144588,0.14857995,1.51495687,1.83641493,1.34670258
-5.26763382,4.05375129,0.13444611,0.00151816,0.15926535,1.63974420,1.97940428,1.46584252
-5.26163082,4.34029082,0.13839344,0.00159151,0.17016563,1.76658240,2.12491932,1.58676302
-5.25562781,4.62751616,0.14236146,0.00166452,0.18111587,1.89364762,2.27081904,1.70777308
-5.24962481,4.91071742,0.14623461,0.00173564,0.19193485,2.01895407,2.41476699,1.82703761
-5.24362181,5.18490777,0.14989047,0.00180325,0.20242971,2.14040150,2.55428887,1.94261957
-5.23761881,5.44496005,0.15320439,0.00186573,0.21240137,2.25583021,2.68683896,2.05252913
-5.23161581,5.68575596,0.15605423,0.00192146,0.22165036,2.36308165,2.80987310,2.15477794
-5.22561281,5.90234219,0.15832512,0.00196893,0.22998306,2.46006217,2.92092532,2.24743662
-5.21960980,6.09008686,0.15991391,0.00200677,0.23721775,2.54480766,3.01768521,2.32869314
-5.21360680,6.24483008,0.16073315,0.00203380,0.24319066,2.61554603,3.09807264,2.39690960
-5.20760380,6.36302189,0.16071445,0.00204909,0.24776137,2.67075518,3.16030687,2.45067505
-5.20160080,6.44184181,0.15981109,0.00205196,0.25081754,2.70921376,3.20296691,2.48885193
-5.19559780,6.47929468,0.15799973,0.00204203,0.25227874,2.73004245,3.22504069,2.51061414
-5.18959480,6.47427871,0.15528126,0.00201924,0.25209919,2.73273416,3.22596081,2.51547491
-5.18359180,6.42662298,0.15168063,0.00198381,0.25026926,2.71717153,3.20562551,2.50330334
-5.17758879,6.33709288,0.14724589,0.00193630,0.24681576,2.68363141,3.16440407,2.47432880
-5.17158579,6.20736383,0.14204638,0.00187750,0.24180101,2.63277586,3.10312659,2.42913313
-5.16558279,6.03996477,0.13617024,0.00180848,0.23532063,2.56563055,3.02305893,2.36863099
-5.15957979,5.83819453,0.12972139,0.00173051,0.22750034,2.48355142,2.92586414,2.29403949
-5.15357679,5.60601526,0.12281609,0.00164505,0.21849188,2.38818158,2.81355243,2.20683844
-5.14757379,5.34792803,0.11557934,0.00155366,0.20846808,2.28140013,2.68842200,2.10872319
-5.14157079,5.06883633,0.10814116,0.00145797,0.19761765,2.16526558,2.55299360,2.00155220
-5.13556778,4.77390340,0.10063308,0.00135967,0.18613953,2.04195617,2.40994153,1.88729164
-5.12956478,4.46840938,0.09318472,0.00126040,0.17423734,1.91370963,2.26202405,1.76795930
-5.12356178,4.15761369,0.08592090,0.00116176,0.16211396,1.78276475,2.11201573,1.64557023
-5.11755878,3.84662748,0.07895896,0.00106526,0.14996655,1.65130676,1.96264404,1.52208577
-5.11155578,3.54030026,0.07240673,0.00097227,0.13798209,1.52141840,1.81653209,1.39936811
-5.10555278,3.24312330,0.06636087,0.00088402,0.12633354,1.39503785,1.67614881,1.27914127
-5.09954977,2.95915194,0.06090570,0.00080158,0.11517682,1.27392445,1.54376735,1.16295964
-5.09354677,2.69194725,0.05611244,0.00072585,0.10464850,1.15963254,1.42143202,1.05218453
-5.08754377,2.44453683,0.05203884,0.00065755,0.09486424,1.05349344,1.31093344,0.94796858
-5.08154077,2.21939353,0.04872903,0.00059722,0.08591800,0.95660503,1.21379133,0.85124791
-5.07553777,2.01843015,0.04621368,0.00054522,0.07788184,0.86982825,1.13124395,0.76274118
-5.06953477,1.84300766,0.04451020,0.00050176,0.07080630,0.79378946,1.06424302,0.68295477
-5.06353177,1.69395443,0.04362309,0.00046690,0.06472122,0.72888768,1.01345292,0.61219296
-5.05752876,1.57159351,0.04354431,0.00044055,0.05963689,0.67530539,0.97925308,0.55057198
-5.05152576,1.47577567,0.04425364,0.00042248,0.05554549,0.63302198,0.96174241,0.49803679
-5.04552276,1.40591576,0.04571899,0.00041236,0.05242260,0.60182868,0.96074523,0.45437955
-5.03951976,1.36103078,0.04789682,0.00040975,0.05022886,0.58134444,0.97581807,0.41925883
-5.03351676,1.33977823,0.05073245,0.00041411,0.04891164,0.57103191,1.00625743,0.39221879
-5.02751376,1.34049414,0.05416054,0.00042481,0.04840663,0.57021339,1.05110852,0.37270774
-5.02151076,1.36123051,0.05810564,0.00044116,0.04863950,0.57808651,1.10917567,0.36009574
-5.01550775,1.39979232,0.06248289,0.00046240,0.04952743,0.59373978,1.17903504,0.35369097
-5.00950475,1.45377476,0.06719898,0.00048771,0.05098068,0.61616814,1.25905047,0.35275489
-5.00350175,1.52060120,0.07215335,0.00051622,0.05290413,0.64428886,1.34739338,0.35651622
-4.99749875,1.59756286,0.07723967,0.00054706,0.05519882,0.67695814,1.44206748,0.36418398
-4.99149575,1.68186068,0.08234761,0.00057930,0.05776358,0.71298868,1.54093874,0.37495966
-4.98549275,1.77064992,0.08736494,0.00061202,0.06049663,0.75116839,1.64177108,0.38804890
-4.97948974,1.86108746,0.09217980,0.00064433,0.06329732,0.79028040,1.74226741,0.40267276
-4.97348674,1.95038172,0.09668320,0.00067534,0.06606781,0.82912423,1.84011570,0.41807864
-4.96748374,2.03584419,0.10077166,0.00070422,0.06871487,0.86653782,1.93303889,0.43355101
-4.96148074,2.11494168,0.10434977,0.00073018,0.07115159,0.90141999,2.01884738,0.44842176
-4.95547774,2.18534767,0.10733274,0.00075254,0.07329901,0.93275279,2.09549235,0.46208011
-4.94947474,2.24499097,0.10964868,0.00077068,0.07508774,0.95962276,2.16111773,0.47398180
-4.94347174,2.29209987,0.11124059,0.00078411,0.07645924,0.98124058,2.21410893,0.48365722
-4.93746873,2.32523976,0.11206794,0.00079243,0.07736697,0.99695804,2.25313594,0.49071831
-4.93146573,2.34334242,0.11210770,0.00079541,0.07777723,1.00628162,2.27718889,0.49486371
-4.92546273,2.34572549,0.11135488,0.00079290,0.07766959,1.00888193,2.28560420,0.49588210
-4.91945973,2.33210091,0.10982242,0.00078492,0.07703705,1.00459858,2.27808014,0.49365324
-4.91345673,2.30257165,0.10754051,0.00077159,0.07588574,0.99343996,2.25468064,0.48814679
-4.90745373,2.25761673,0.10455536,0.00075317,0.07423423,0.97557800,2.21582726,0.47941873
-4.90145073,2.19806477,0.10092738,0.00073001,0.07211254,0.95133792,2.16227943,0.46760544
-4.89544772,2.12505733,0.09672907,0.00070257,0.06956080,0.92118341,2.09510389,0.45291574
-4.88944472,2.04000337,0.09204238,0.00067139,0.06662757,0.88569785,2.01563455,0.43562104
-4.88344172,1.94452677,0.08695606,0.00063705,0.06336811,0.84556235,1.92542475,0.41604399
-4.87743872,1.84040928,0.08156272,0.00060019,0.05984234,0.80153151,1.82619389,0.39454618
-4.87143572,1.72953116,0.07595609,0.00056145,0.05611293,0.75440802,1.71977096,0.37151522
-4.86543272,1.61381195,0.07022826,0.00052149,0.05224328,0.70501705,1.60803719,0.34735188
-4.85942971,1.49515374,0.06446726,0.00048094,0.04829573,0.65418149,1.49287031,0.32245757
-4.85342671,1.37538906,0.05875490,0.00044040,0.04432981,0.60269900,1.37609258,0.29722280
-4.84742371,1.25623495,0.05316508,0.00040041,0.04040087,0.55132155,1.25942437,0.27201687
-4.84142071,1.13925485,0.04776241,0.00036148,0.03655882,0.50073825,1.14444479,0.24717920
-4.83541771,1.02582896,0.04260133,0.00032401,0.03284731,0.45156174,1.03256044,0.22301242
-4.82941471,0.91713359,0.03772571,0.00028837,0.02930305,0.40431840,0.92498280,0.19977733
-4.82341171,0.81412945,0.03316873,0.00025483,0.02595561,0.35944252,0.82271439,0.17768987
-4.81740870,0.71755851,0.02895327,0.00022359,0.02282731,0.31727413,0.72654339,0.15691990
-4.81140570,0.62794852,0.02509248,0.00019480,0.01993349,0.27806026,0.63704609,0.13759163
-4.80540270,0.54562422,0.02159071,0.00016850,0.01728292,0.24195920,0.55459613,0.11978564
-4.79939970,0.47072395,0.01844454,0.00014473,0.01487840,0.20904720,0.47937941,0.10354205
-4.79339670,0.40322040,0.01564394,0.00012343,0.01271749,0.17932707,0.41141336,0.08886471
-4.78739370,0.34294399,0.01317353,0.00010451,0.01079329,0.15273805,0.35056928,0.07572598
-4.78139070,0.28960773,0.01101378,0.00008787,0.00909525,0.12916646,0.29659636,0.06407197
-4.77538769,0.24283240,0.00914215,0.00007336,0.00761006,0.10845655,0.24914632,0.05382784
-4.76938469,0.20217081,0.00753423,0.00006082,0.00632237,0.09042104,0.20779750,0.04490309
-4.76338169,0.16713061,0.00616466,0.00005006,0.00521555,0.07485115,0.17207757,0.03719649
-4.75737869,0.13719482,0.00500794,0.00004093,0.00427236,0.06152567,0.14148422,0.03060063
-4.75137569,0.11183980,0.00403918,0.00003323,0.00347549,0.05021889,0.11550337,0.02500594
-4.74537269,0.09055033,0.00323455,0.00002680,0.00280804,0.04070740,0.09362457,0.02030414
-4.73936968,0.07283187,0.00257174,0.00002149,0.00225390,0.03277561,0.07535353,0.01639111
-4.73336668,0.05821999,0.00203025,0.00001713,0.00179801,0.02621998,0.06022181,0.01316920
-4.72736368,0.04628727,0.00159148,0.00001361,0.00142659,0.02085227,0.04779384,0.01054898
-4.72136068,0.03664787,0.00123887,0.00001079,0.00112727,0.01650160,0.03767161,0.00845057
-4.71535768,0.02896025,0.00095786,0.00000857,0.00088913,0.01301571,0.02949710,0.00680454
-4.70935468,0.02292825,0.00073581,0.00000686,0.00070274,0.01026155,0.02295314,0.00555258
-4.70335168,0.01830098,0.00056192,0.00000559,0.00056013,0.00812520,0.01776272,0.00464783
-4.69734867,0.01487190,0.00042706,0.00000471,0.00045478,0.00651145,0.01368732,0.00405522
-4.69134567,0.01247732,0.00032361,0.00000417,0.00038153,0.00534307,0.01052443,0.00375160
-4.68534267,0.01099463,0.00024532,0.00000395,0.00033652,0.00455995,0.00810464,0.00372591
-4.67933967,0.01034048,0.00018713,0.00000402,0.00031715,0.00411818,0.00628839,0.00397945
-4.67333667,0.01046904,0.00014502,0.00000439,0.00032198,0.00398910,0.00496277,0.00452604
-4.66733367,0.01137044,0.00011584,0.00000507,0.00035073,0.00415844,0.00403830,0.00539244
-4.66133067,0.01306951,0.00009725,0.00000609,0.00040418,0.00462562,0.00344593,0.00661868
-4.65532766,0.01562464,0.00008754,0.00000749,0.00048417,0.00540302,0.00313429,0.00825847
-4.64932466,0.01912692,0.00008560,0.00000932,0.00059359,0.00651545,0.00306719,0.01037968
-4.64332166,0.02369929,0.00009078,0.00001164,0.00073628,0.00799962,0.00322144,0.01306462
-4.63731866,0.02949563,0.00010289,0.00001452,0.00091710,0.00990365,0.00358491,0.01641024
-4.63131566,0.03669967,0.00012213,0.00001806,0.00114181,0.01228653,0.00415488,0.02052818
-4.62531266,0.04552345,0.00014905,0.00002235,0.00141708,0.01521749,0.00493653,0.02554433
-4.61930965,0.05620520,0.00018455,0.00002750,0.00175040,0.01877516,0.00594167,0.03159814
-4.61330665,0.06900647,0.00022984,0.00003361,0.00215004,0.02304661,0.00718753,0.03884134
-4.60730365,0.08420827,0.00028645,0.00004080,0.00262484,0.02812592,0.00869566,0.04743607
-4.60130065,0.10210617,0.00035622,0.00004919,0.00318417,0.03411262,0.01049085,0.05755237
-4.59529765,0.12300416,0.00044129,0.00005889,0.00383765,0.04110955,0.01260007,0.06936490
-4.58929465,0.14720727,0.00054410,0.00007000,0.00459500,0.04922044,0.01505135,0.08304900
-4.58329165,0.17501304,0.00066737,0.00008262,0.00546571,0.05854703,0.01787263,0.09877594
-4.57728864,0.20670172,0.00081409,0.00009683,0.00645878,0.06918586,0.02109060,0.11670754
-4.57128564,0.24252561,0.00098748,0.00011268,0.00758237,0.08122467,0.02472942,0.13699021
-4.56528264,0.28269764,0.00119097,0.00013019,0.00884342,0.09473859,0.02880953,0.15974848
-4.55927964,0.32737954,0.00142814,0.00014936,0.01024734,0.10978616,0.03334631,0.18507837
-4.55327664,0.37667006,0.00170264,0.00017014,0.01179754,0.12640541,0.03834894,0.21304066
-4.54727364,0.43059363,0.00201813,0.00019244,0.01349514,0.14460993,0.04381920,0.24365434
-4.54127064,0.48909003,0.00237820,0.00021614,0.01533857,0.16438541,0.04975053,0.27689069
-4.53526763,0.55200554,0.00278620,0.00024104,0.01732333,0.18568655,0.05612715,0.31266800
-4.52926463,0.61908620,0.00324521,0.00026692,0.01944166,0.20843469,0.06292354,0.35084752
-4.52326163,0.68997355,0.00375787,0.00029352,0.02168245,0.23251624,0.07010416,0.39123068
-4.51725863,0.76420341,0.00432624,0.00032050,0.02403112,0.25778211,0.07762351,0.43355803
-4.51125563,0.84120797,0.00495175,0.00034754,0.02646962,0.28404826,0.08542657,0.47750996
-4.50525263,0.92032158,0.00563503,0.00037424,0.02897654,0.31109747,0.09344969,0.52270942
-4.49924962,1.00079017,0.00637586,0.00040021,0.03152738,0.33868236,0.10162188,0.56872672
-4.49324662,1.08178455,0.00717313,0.00042505,0.03409485,0.36652970,0.10986649,0.61508641
-4.48724362,1.16241713,0.00802482,0.00044835,0.03664930,0.39434599,0.11810333,0.66127617
-4.48124062,1.24176202,0.00892801,0.00046974,0.03915929,0.42182411,0.12625116,0.70675754
-4.47523762,1.31887784,0.00987903,0.00048886,0.04159222,0.44865104,0.13423045,0.75097819
-4.46923462,1.39283276,0.01087355,0.00050539,0.04391498,0.47451638,0.14196643,0.79338558
-4.46323162,1.46273097,0.01190685,0.00051910,0.04609475,0.49912139,0.14939219,0.83344141
-4.45722861,1.52773975,0.01297405,0.00052978,0.04809972,0.52218837,0.15645191,0.87063657
-4.45122561,1.58711629,0.01407046,0.00053732,0.04989993,0.54346995,0.16310399,0.90450600
-4.44522261,1.64023319,0.01519197,0.00054169,0.05146797,0.56275811,0.16932393,0.93464306
-4.43921961,1.68660185,0.01633542,0.00054296,0.05277972,0.57989239,0.17510690,0.96071276
-4.43321661,1.72589254,0.01749908,0.00054124,0.05381500,0.59476705,0.18046982,0.98246341
-4.42721361,1.75795049,0.01868302,0.00053679,0.05455811,0.60733691,0.18545287,0.99973621
-4.42121061,1.78280705,0.01988956,0.00052989,0.05499830,0.61762134,0.19012019,1.01247224
-4.41520760,1.80068526,0.02112357,0.00052093,0.05513008,0.62570633,0.19455978,1.02071662
-4.40920460,1.81199930,0.02239276,0.00051037,0.05495341,0.63174426,0.19888249,1.02461937
-4.40320160,1.81734750,0.02370792,0.00049869,0.05447378,0.63595133,0.20321994,1.02443295
-4.39719860,1.81749874,0.02508292,0.00048645,0.05370209,0.63860246,0.20772146,1.02050619
-4.39119560,1.81337247,0.02653476,0.00047421,0.05265448,0.64002373,0.21255002,1.01327485
-4.38519260,1.80601264,0.02808340,0.00046256,0.05135193,0.64058244,0.21787716,1.00324878
-4.37918959,1.79655637,0.02975156,0.00045207,0.04981989,0.64067499,0.22387711,0.99099621
-4.37318659,1.78619823,0.03156445,0.00044332,0.04808772,0.64071308,0.23072026,0.97712542
-4.36718359,1.77615141,0.03354942,0.00043687,0.04618810,0.64110834,0.23856608,0.96226450
-4.36118059,1.76760735,0.03573568,0.00043322,0.04415650,0.64225627,0.24755592,0.94703985
-4.35517759,1.76169540,0.03815411,0.00043286,0.04203057,0.64451998,0.25780596,0.93205426
-4.34917459,1.75944452,0.04083712,0.00043623,0.03984967,0.64821437,0.26940054,0.91786539
-4.34317159,1.76174880,0.04381884,0.00044374,0.03765446,0.65359165,0.28238647,0.90496563
-4.33716858,1.76933869,0.04713547,0.00045577,0.03548663,0.66082874,0.29676843,0.89376416
-4.33116558,1.78275982,0.05082601,0.00047268,0.03338890,0.67001753,0.31250608,0.88457214
-4.32516258,1.80236076,0.05493334,0.00049481,0.03140515,0.68115833,0.32951290,0.87759173
-4.31915958,1.82829099,0.05950567,0.00052252,0.02958083,0.69415730,0.34765736,0.87290956
-4.31315658,1.86050978,0.06459835,0.00055623,0.02796372,0.70882810,0.36676621,0.87049510
-4.30715358,1.89880615,0.07027603,0.00059639,0.02660488,0.72489791,0.38663020,0.87020416
