energy_ev,total_up,Cu_p_up,Cu_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-2.96248124,15.00244637,0.55473899,11.73834010,1.26561758,1.26626146,0.02161658,0.58735343,0.06109159,1.17198738
-2.95647824,15.22823411,0.56101258,11.90568888,1.28082320,1.28652644,0.02185831,0.60613255,0.06323409,1.19486972
-2.95047524,15.45705578,0.56821194,12.07413260,1.29619264,1.30664603,0.02210264,0.62654010,0.06544467,1.21855224
-2.94447224,15.68610820,0.57613436,12.24177094,1.31148440,1.32629115,0.02234801,0.64828137,0.06769823,1.24272049
-2.93846923,15.91253581,0.58455906,12.40669086,1.32646252,1.34513397,0.02259274,0.67103220,0.06996959,1.26704052
-2.93246623,16.13351326,0.59325232,12.56702598,1.34090289,1.36285707,0.02283501,0.69444618,0.07223423,1.29116672
-2.92646323,16.34632720,0.60197307,12.72101421,1.35459935,1.37916237,0.02307286,0.71816240,0.07446906,1.31475030
-2.92046023,16.54845483,0.61047884,12.86705168,1.36736964,1.39377971,0.02330420,0.74181384,0.07665306,1.33744808
-2.91445723,16.73763605,0.61853193,13.00374051,1.37906090,1.40647457,0.02352682,0.76503591,0.07876789,1.35893162
-2.90845423,16.91193670,0.62590552,13.12992875,1.38955462,1.41705485,0.02373842,0.78747513,0.08079845,1.37889606
-2.90245123,17.06980036,0.63238975,13.24474073,1.39877085,1.42537639,0.02393663,0.80879752,0.08273325,1.39706869
-2.89644822,17.21008657,0.63779731,13.34759638,1.40667145,1.43134703,0.02411909,0.82869661,0.08456471,1.41321669
-2.89044522,17.33209390,0.64196851,13.43821883,1.41326234,1.43492903,0.02428345,0.84690070,0.08628925,1.42715390
-2.88444222,17.43556685,0.64477557,13.51662982,1.41859443,1.43613982,0.02442744,0.86317907,0.08790734,1.43874623
-2.87843922,17.52068617,0.64612594,13.58313307,1.42276317,1.43505093,0.02454896,0.87734710,0.08942327,1.44791561
-2.87243622,17.58804301,0.64596449,13.63828640,1.42590673,1.43178530,0.02464607,0.88926986,0.09084489,1.45464211
-2.86643322,17.63859788,0.64427457,13.68286382,1.42820268,1.42651285,0.02471712,0.89886420,0.09218310,1.45896432
-2.86043022,17.67362616,0.64107769,13.71780911,1.42986319,1.41944462,0.02476072,0.90609915,0.09345133,1.46097779
-2.85442721,17.69465238,0.63643201,13.74418321,1.43112892,1.41082564,0.02477587,0.91099462,0.09466487,1.46083171
-2.84842421,17.70337602,0.63042959,13.76310746,1.43226176,1.40092688,0.02476192,0.91361836,0.09584007,1.45872381
-2.84242121,17.70159204,0.62319249,13.77570535,1.43353651,1.39003642,0.02471867,0.91408145,0.09699361,1.45489374
-2.83641821,17.69110925,0.61486801,13.78304513,1.43523194,1.37845036,0.02464631,0.91253230,0.09814162,1.44961522
-2.83041521,17.67366992,0.60562306,13.78608580,1.43762141,1.36646367,0.02454549,0.90914947,0.09929892,1.44318718
-2.82441221,17.65087390,0.59563814,13.78562855,1.44096347,1.35436143,0.02441726,0.90413365,0.10047822,1.43592428
-2.81840920,17.62411012,0.58510095,13.78227564,1.44549268,1.34241066,0.02426306,0.89769899,0.10168943,1.42814712
-2.81240620,17.59449810,0.57420006,13.77639823,1.45141115,1.33085311,0.02408471,0.89006435,0.10293904,1.42017253
-2.80640320,17.56284161,0.56311881,13.76811427,1.45888098,1.31989919,0.02388432,0.88144457,0.10422963,1.41230433
-2.80040020,17.52959610,0.55202970,13.75727721,1.46801798,1.30972328,0.02366426,0.87204244,0.10555953,1.40482470
-2.79439720,17.49485082,0.54108946,13.74347576,1.47888682,1.30046042,0.02342709,0.86204138,0.10692263,1.39798663
-2.78839420,17.45832626,0.53043500,13.72604454,1.49149792,1.29220452,0.02317545,0.85159948,0.10830831,1.39200751
-2.78239120,17.41938660,0.52018027,13.70408518,1.50580600,1.28500812,0.02291203,0.84084483,0.10970166,1.38706415
-2.77638819,17.37706665,0.51041424,13.67649696,1.52171052,1.27888339,0.02263950,0.82987255,0.11108370,1.38328921
-2.77038519,17.33011206,0.50119991,13.64201592,1.53905781,1.27380456,0.02236037,0.81874352,0.11243197,1.38076911
-2.76438219,17.27703125,0.49257435,13.59926109,1.55764487,1.26971136,0.02207700,0.80748486,0.11372108,1.37954350
-2.75837919,17.21615714,0.48454972,13.54678617,1.57722467,1.26651334,0.02179150,0.79609205,0.11492351,1.37960607
-2.75237619,17.14571635,0.47711519,13.48313526,1.59751261,1.26409487,0.02150571,0.78453262,0.11601047,1.38090671
-2.74637319,17.06390363,0.47023953,13.40690055,1.61819409,1.26232056,0.02122115,0.77275110,0.11695285,1.38335481
-2.74037019,16.96895870,0.46387435,13.31678040,1.63893271,1.26104081,0.02093904,0.76067506,0.11772224,1.38682361
-2.73436718,16.85924296,0.45795774,13.21163580,1.65937885,1.26009741,0.02066030,0.74822179,0.11829183,1.39115535
-2.72836418,16.73331349,0.45241809,13.09054341,1.67917846,1.25932882,0.02038557,0.73530537,0.11863747,1.39616706
-2.72236118,16.58999152,0.44717813,12.95284342,1.69798157,1.25857521,0.02011528,0.72184370,0.11873845,1.40165688
-2.71635818,16.42842332,0.44215878,12.79818046,1.71545050,1.25768282,0.01984968,0.70776519,0.11857834,1.40741063
-2.71035518,16.24813101,0.43728292,12.62653604,1.73126743,1.25650793,0.01958895,0.69301476,0.11814556,1.41320864
-2.70435218,16.04905163,0.43247876,12.43825120,1.74514118,1.25492015,0.01933327,0.67755891,0.11743390,1.41883247
-2.69834917,15.83156288,0.42768286,12.23403819,1.75681314,1.25280504,0.01908293,0.66138962,0.11644272,1.42407164
-2.69234617,15.59649455,0.42284269,12.01498048,1.76606225,1.25006628,0.01883840,0.64452694,0.11517710,1.42873010
-2.68634317,15.34512505,0.41791861,11.78252058,1.77270901,1.24662725,0.01860043,0.62702024,0.11364769,1.43263239
-2.68034017,15.07916303,0.41288536,11.53843583,1.77661857,1.24243214,0.01837014,0.60894809,0.11187044,1.43562941
-2.67433717,14.80071449,0.40773297,11.28480242,1.77770277,1.23744676,0.01814906,0.59041683,0.10986610,1.43760360
-2.66833417,14.51223658,0.40246711,11.02394876,1.77592149,1.23165895,0.01793917,0.57155806,0.10765964,1.43847364
-2.66233117,14.21647944,0.39710886,10.75839927,1.77128307,1.22507876,0.01774294,0.55252509,0.10527951,1.43819828
-2.65632816,13.91641820,0.39169408,10.49081078,1.76384399,1.21773839,0.01756329,0.53348867,0.10275682,1.43677941
-2.65032516,13.61517730,0.38627211,10.22390320,1.75370798,1.20969194,0.01740356,0.51463217,0.10012449,1.43426420
-2.64432216,13.31594996,0.38090421,9.96038733,1.74102435,1.20101484,0.01726746,0.49614653,0.09741636,1.43074608
-2.63831916,13.02191535,0.37566148,9.70289205,1.72598576,1.19180303,0.01715893,0.47822503,0.09466635,1.42636458
-2.63231616,12.73615641,0.37062250,9.45389378,1.70882548,1.18217178,0.01708205,0.46105833,0.09190767,1.42130383
-2.62631316,12.46158112,0.36587066,9.21565071,1.68981389,1.17225408,0.01704088,0.44482966,0.08917203,1.41578978
-2.62031016,12.20084960,0.36149133,8.99014420,1.66925459,1.16219854,0.01703931,0.42971054,0.08648907,1.41008584
-2.61430715,11.95630950,0.35756883,8.77902955,1.64747972,1.15216664,0.01708086,0.41585693,0.08388577,1.40448721
-2.60830415,11.72994159,0.35418345,8.58359778,1.62484488,1.14232953,0.01716855,0.40340603,0.08138607,1.39931380
-2.60230115,11.52331683,0.35140841,8.40474971,1.60172336,1.13286401,0.01730470,0.39247357,0.07901054,1.39490189
-2.59629815,11.33756620,0.34930709,8.24298297,1.57849992,1.12394804,0.01749079,0.38315172,0.07677619,1.39159466
-2.59029515,11.17336359,0.34793040,8.09839220,1.55556415,1.11575567,0.01772732,0.37550754,0.07469639,1.38973195
-2.58429215,11.03092183,0.34731464,7.97068191,1.53330340,1.10845157,0.01801372,0.36958194,0.07278090,1.38963944
-2.57828914,10.91000143,0.34747964,7.85919113,1.51209563,1.10218530,0.01834828,0.36538911,0.07103590,1.39161760
-2.57228614,10.80993124,0.34842761,7.76292855,1.49230211,1.09708555,0.01872808,0.36291637,0.06946423,1.39593095
-2.56628314,10.72963967,0.35014247,7.68061621,1.47426030,1.09325459,0.01914905,0.36212441,0.06806556,1.40279781
-2.56028014,10.66769523,0.35258991,7.61073992,1.45827701,1.09076315,0.01960603,0.36294796,0.06683673,1.41238122
-2.55427714,10.62235447,0.35571807,7.55160416,1.44462212,1.08964609,0.02009280,0.36529680,0.06577201,1.42478117
-2.54827414,10.59161582,0.35945895,7.50138926,1.43352300,1.08989890,0.02060229,0.36905715,0.06486353,1.44002871
-2.54227114,10.57327724,0.36373039,7.45820864,1.42515976,1.09147559,0.02112674,0.37409347,0.06410158,1.45808208
-2.53626813,10.56499610,0.36843867,7.42016422,1.41966159,1.09428779,0.02165789,0.38025065,0.06347508,1.47882517
-2.53026513,10.56434942,0.37348156,7.38539824,1.41710420,1.09820543,0.02218720,0.38735660,0.06297193,1.50206830
-2.52426213,10.56889300,0.37875167,7.35213990,1.41750851,1.10305898,0.02270613,0.39522531,0.06257948,1.52755156
-2.51825913,10.57621785,0.38414008,7.31874587,1.42084061,1.10864318,0.02320637,0.40366019,0.06228489,1.55495034
-2.51225613,10.58400288,0.38953993,7.28373377,1.42701293,1.11472227,0.02368004,0.41245786,0.06207554,1.58388310
-2.50625313,10.59006266,0.39484995,7.24580831,1.43588668,1.12103645,0.02412001,0.42141225,0.06193939,1.61392091
-2.50025013,10.59238943,0.39997771,7.20387985,1.44727536,1.12730950,0.02451998,0.43031881,0.06186532,1.64459856
-2.49424712,10.58918870,0.40484237,7.15707569,1.46094940,1.13325700,0.02487474,0.43897900,0.06184347,1.67542671
-2.48824412,10.57890804,0.40937705,7.10474436,1.47664160,1.13859524,0.02518024,0.44720467,0.06186540,1.70590467
-2.48224112,10.56025876,0.41353041,7.04645374,1.49405337,1.14305000,0.02543368,0.45482240,0.06192435,1.73553332
-2.47623812,10.53223032,0.41726768,6.98198340,1.51286155,1.14636532,0.02563353,0.46167755,0.06201535,1.76382780
-2.47023512,10.49409760,0.42057085,6.91131226,1.53272568,1.14831155,0.02577953,0.46763793,0.06213525,1.79032939
-2.46423212,10.44542125,0.42343828,6.83460225,1.55329555,1.14869260,0.02587258,0.47259696,0.06228275,1.81461640
-2.45822911,10.38604141,0.42588357,6.75217883,1.57421882,1.14735209,0.02591467,0.47647617,0.06245829,1.83631359
-2.45222611,10.31606541,0.42793398,6.66450916,1.59514863,1.14417807,0.02590871,0.47922708,0.06266389,1.85510007
-2.44622311,10.23584994,0.42962823,6.57217869,1.61575110,1.13910640,0.02585836,0.48083213,0.06290297,1.87071535
-2.44022011,10.14597855,0.43101414,6.47586695,1.63571234,1.13212246,0.02576785,0.48130493,0.06318007,1.88296356
-2.43421711,10.04723524,0.43214592,6.37632300,1.65474517,1.12326135,0.02564179,0.48068957,0.06350059,1.89171597
-2.42821411,9.94057500,0.43308148,6.27434136,1.67259517,1.11260664,0.02548498,0.47905918,0.06387039,1.89691157
-2.42221111,9.82709239,0.43387974,6.17073880,1.68904599,1.10028758,0.02530224,0.47651373,0.06429551,1.89855614
-2.41620810,9.70798898,0.43459817,6.06633255,1.70392391,1.08647523,0.02509825,0.47317706,0.06478180,1.89671983
-2.41020510,9.58454073,0.43529054,5.96192037,1.71710144,1.07137740,0.02487744,0.46919347,0.06533461,1.89153340
-2.40420210,9.45806604,0.43600505,5.85826282,1.72849984,1.05523284,0.02464393,0.46472372,0.06595846,1.88318346
-2.39819910,9.32989554,0.43678286,5.75606804,1.73809064,1.03830475,0.02440146,0.45994076,0.06665676,1.87190671
-2.39219610,9.20134397,0.43765699,5.65597931,1.74589594,1.02087396,0.02415338,0.45502522,0.06743161,1.85798366
-2.38619310,9.07368502,0.43865175,5.55856550,1.75198752,1.00323183,0.02390268,0.45016084,0.06828362,1.84173167
-2.38019010,8.94812920,0.43978245,5.46431439,1.75648477,0.98567331,0.02365206,0.44552990,0.06921172,1.82349777
-2.37418709,8.82580519,0.44105558,5.37362889,1.75955149,0.96849003,0.02340397,0.44130886,0.07021318,1.80365124
-2.36818409,8.70774435,0.44246932,5.28682588,1.76139141,0.95196385,0.02316071,0.43766416,0.07128350,1.78257609
-2.36218109,8.59486857,0.44401424,5.20413735,1.76224283,0.93636084,0.02292454,0.43474842,0.07241648,1.76066357
-2.35617809,8.48798079,0.44567434,5.12571361,1.76237222,0.92192574,0.02269769,0.43269700,0.07360430,1.73830481
-2.35017509,8.38775806,0.44742808,5.05162786,1.76206693,0.90887717,0.02248252,0.43162499,0.07483758,1.71588360
-2.34417209,8.29474644,0.44924962,4.98188186,1.76162733,0.89740341,0.02228146,0.43162476,0.07610556,1.69376947
-2.33816908,8.20935735,0.45111000,4.91641197,1.76135835,0.88765895,0.02209712,0.43276388,0.07739625,1.67231105
-2.33216608,8.13186490,0.45297831,4.85509520,1.76156072,0.87976178,0.02193220,0.43508372,0.07869662,1.65182979
-2.32616308,8.06240378,0.45482272,4.79775480,1.76252202,0.87379142,0.02178951,0.43859848,0.07999277,1.63261421
-2.32016008,8.00096750,0.45661143,4.74416504,1.76450785,0.86978772,0.02167182,0.44329482,0.08127016,1.61491454
-2.31415708,7.94740689,0.45831339,4.69405504,1.76775324,0.86775049,0.02158184,0.44913202,0.08251381,1.59893813
-2.30815408,7.90142897,0.45989890,4.64711146,1.77245457,0.86763985,0.02152204,0.45604265,0.08370850,1.58484540
-2.30215108,7.86259645,0.46133988,4.60298029,1.77876226,0.86937745,0.02149453,0.46393384,0.08483898,1.57274670
-2.29614807,7.83032825,0.46261007,4.56126782,1.78677441,0.87284845,0.02150096,0.47268897,0.08589018,1.56269997
-2.29014507,7.80390163,0.46368493,4.52154125,1.79653165,0.87790425,0.02154233,0.48217003,0.08684742,1.55470947
-2.28414207,7.78245660,0.46454146,4.48332931,1.80801344,0.88436604,0.02161895,0.49222022,0.08769661,1.54872552
-2.27813907,7.76500313,0.46515782,4.44612333,1.82113599,0.89202900,0.02173028,0.50266726,0.08842449,1.54464547
-2.27213607,7.75043185,0.46551293,4.40937947,1.83575203,0.90066717,0.02187490,0.51332687,0.08901879,1.54231588
-2.26613307,7.73752879,0.46558602,4.37252227,1.85165246,0.91003888,0.02205047,0.52400669,0.08946848,1.54153595
-2.26013007,7.72499426,0.46535622,4.33495017,1.86857015,0.91989259,0.02225375,0.53451049,0.08976400,1.54206224
-2.25412706,7.71146617,0.46480228,4.29604310,1.88618565,0.92997306,0.02248065,0.54464250,0.08989741,1.54361463
-2.24812406,7.69554751,0.46390243,4.25517230,1.90413498,0.94002765,0.02272628,0.55421180,0.08986265,1.54588341
-2.24212106,7.67583746,0.46263443,4.21171224,1.92201927,0.94981261,0.02298511,0.56303677,0.08965571,1.54853733
-2.23611806,7.65096561,0.46097594,4.16505454,1.93941599,0.95909911,0.02325112,0.57094928,0.08927480,1.55123257
-2.23011506,7.61962801,0.45890505,4.11462328,1.95589148,0.96767895,0.02351792,0.57779872,0.08872050,1.55362216
-2.22411206,7.58062403,0.45640120,4.05989128,1.97101444,0.97536961,0.02377903,0.58345556,0.08799593,1.55536581
-2.21810905,7.53289262,0.45344625,4.00039664,1.98436986,0.98201858,0.02402799,0.58781450,0.08710676,1.55613960
-2.21210605,7.47554644,0.45002579,3.93575871,1.99557296,0.98750684,0.02425865,0.59079690,0.08606130,1.55564537
-2.20610305,7.40790245,0.44613066,3.86569283,2.00428252,0.99175128,0.02446531,0.59235268,0.08487051,1.55361945
-2.20010005,7.32950765,0.44175840,3.79002296,2.01021316,0.99470606,0.02464293,0.59246139,0.08354791,1.54984024
-2.19409705,7.24015853,0.43691484,3.70869161,2.01314610,0.99636289,0.02478733,0.59113245,0.08210947,1.54413457
-2.18809405,7.13991347,0.43161542,3.62176639,2.01293772,0.99675014,0.02489527,0.58840472,0.08057347,1.53638241
-2.18209105,7.02909716,0.42588641,3.52944290,2.00952592,0.99593093,0.02496464,0.58434513,0.07896023,1.52651979
-2.17608804,6.90829674,0.41976567,3.43204350,2.00293354,0.99400018,0.02499450,0.57904664,0.07729184,1.51453983
-2.17008504,6.77834957,0.41330315,3.33001208,1.99326910,0.99108085,0.02498515,0.57262551,0.07559181,1.50049183
-2.16408204,6.64032282,0.40656078,3.22390483,1.98072441,0.98731939,0.02493813,0.56521783,0.07388466,1.48447834
-2.15807904,6.49548563,0.39961184,3.11437735,1.96556926,0.98288061,0.02485620,0.55697568,0.07219546,1.46665055
-2.15207604,6.34527450,0.39253985,3.00216856,1.94814345,0.97794212,0.02474324,0.54806279,0.07054936,1.44720194
-2.14607304,6.19125326,0.38543677,2.88808196,1.92884613,0.97268855,0.02460421,0.53864992,0.06897101,1.42636068
-2.14007004,6.03506877,0.37840077,2.77296495,1.90812309,0.96730558,0.02444492,0.52891012,0.06748404,1.40438082
-2.13406703,5.87840398,0.37153343,2.65768702,1.88645220,0.96197413,0.02427191,0.51901397,0.06611048,1.38153298
-2.12806403,5.72292972,0.36493666,2.54311749,1.86432770,0.95686467,0.02409218,0.50912489,0.06487017,1.35809446
-2.12206103,5.57025699,0.35870921,2.43010362,1.84224361,0.95213183,0.02391302,0.49939479,0.06378024,1.33433961
-2.11605803,5.42189114,0.35294315,2.31944982,1.82067713,0.94790955,0.02374166,0.48995998,0.06285456,1.31053043
-2.11005503,5.27918957,0.34772026,2.21189875,1.80007223,0.94430665,0.02358507,0.48093771,0.06210329,1.28690805
-2.10405203,5.14332420,0.34310868,2.10811463,1.78082434,0.94140309,0.02344965,0.47242319,0.06153249,1.26368514
-2.09804902,5.01525000,0.33915976,2.00866954,1.76326638,0.93924700,0.02334095,0.46448741,0.06114379,1.24103981
-2.09204602,4.89568066,0.33590547,1.91403288,1.74765680,0.93785246,0.02326345,0.45717566,0.06093424,1.21911088
-2.08604302,4.78507214,0.33335645,1.82456439,1.73416994,0.93719825,0.02322031,0.45050698,0.06089623,1.19799503
-2.08004002,4.68361480,0.33150066,1.74051072,1.72288925,0.93722748,0.02321321,0.44447443,0.06101756,1.17774561
-2.07403702,4.59123441,0.33030308,1.66200567,1.71380348,0.93784842,0.02324218,0.43904627,0.06128165,1.15837340
-2.06803402,4.50760218,0.32970612,1.58907395,1.70680619,0.93893629,0.02330556,0.43416809,0.06166794,1.13984913
-2.06203102,4.43215345,0.32963112,1.52163826,1.70169869,0.94033626,0.02339998,0.42976571,0.06215238,1.12210777
-2.05602801,4.36411475,0.32998065,1.45952933,1.69819631,0.94186759,0.02352039,0.42574888,0.06270808,1.10505436
-2.05002501,4.30253816,0.33064179,1.40249848,1.69593801,0.94332886,0.02366019,0.42201566,0.06330608,1.08857124
-2.04402201,4.24634208,0.33149009,1.35023231,1.69449908,0.94450425,0.02381147,0.41845728,0.06391622,1.07252628
-2.03801901,4.19435682,0.33239424,1.30236876,1.69340642,0.94517070,0.02396517,0.41496334,0.06450805,1.05678199
-2.03201601,4.14537352,0.33322115,1.25851405,1.69215619,0.94510583,0.02411147,0.41142711,0.06505179,1.04120489
-2.02601301,4.09819447,0.33384133,1.21825978,1.69023291,0.94409631,0.02424009,0.40775077,0.06551926,1.02567489
-2.02001001,4.05168289,0.33413432,1.18119949,1.68712964,0.94194644,0.02434066,0.40385029,0.06588479,1.01009429
-2.01400700,4.00481010,0.33399390,1.14694408,1.68236814,0.93848667,0.02440314,0.39965972,0.06612606,0.99439580
-2.00800400,3.95669822,0.33333290,1.11513547,1.67551848,0.93358163,0.02441821,0.39513472,0.06622474,0.97854927
-2.00200100,3.90665630,0.33208742,1.08545784,1.66621712,0.92713730,0.02437759,0.39025503,0.06616709,0.96256678
-1.99599800,3.85420847,0.33022013,1.05764627,1.65418262,0.91910711,0.02427443,0.38502593,0.06594430,0.94650566
-1.98999500,3.79911271,0.32772266,1.03149213,1.63922843,0.90949656,0.02410357,0.37947829,0.06555269,0.93046927
-1.98399200,3.74136925,0.32461683,1.00684535,1.62127198,0.89836606,0.02386177,0.37366746,0.06499371,0.91460534
-1.97798899,3.68121828,0.32095472,0.98361336,1.60033975,0.88583199,0.02354784,0.36767080,0.06427369,0.89910182
-1.97198599,3.61912698,0.31681752,0.96175692,1.57656785,0.87206559,0.02316276,0.36158411,0.06340350,0.88418037
-1.96598299,3.55576653,0.31231323,0.94128316,1.55019835,0.85729007,0.02270963,0.35551702,0.06239796,0.87008764
-1.95997999,3.49198011,0.30757328,0.92223622,1.52157111,0.84177569,0.02219359,0.34958752,0.06127516,0.85708469
-1.95397699,3.42874370,0.30274826,0.90468614,1.49111192,0.82583318,0.02162170,0.34391611,0.06005570,0.84543499
-1.94797399,3.36712145,0.29800284,0.88871661,1.45931707,0.80980593,0.02100266,0.33861959,0.05876180,0.83539154
-1.94197099,3.30821810,0.29351026,0.87441236,1.42673549,0.79406104,0.02034655,0.33380507,0.05741648,0.82718381
-1.93596798,3.25313086,0.28944646,0.86184693,1.39394904,0.77897993,0.01966450,0.32956438,0.05604266,0.82100499
-1.92996498,3.20290320,0.28598420,0.85107155,1.36155208,0.76494885,0.01896835,0.32596922,0.05466245,0.81700042
-1.92396198,3.15848304,0.28328746,0.84210578,1.33013129,0.75234975,0.01827030,0.32306744,0.05329643,0.81525768
-1.91795898,3.12068746,0.28150621,0.83493049,1.30024658,0.74155204,0.01758251,0.32088044,0.05196312,0.81579910
-1.91195598,3.09017563,0.28077187,0.82948362,1.27241422,0.73290548,0.01691684,0.31940208,0.05067855,0.81857695
-1.90595298,3.06743132,0.28119357,0.82565888,1.24709265,0.72673454,0.01628451,0.31859907,0.04945606,0.82347188
-1.89994997,3.05275564,0.28285540,0.82330761,1.22467183,0.72333448,0.01569586,0.31841279,0.04830623,0.83029463
-1.89394697,3.04627011,0.28581454,0.82224355,1.20546619,0.72296909,0.01516020,0.31876254,0.04723693,0.83879114
-1.88794397,3.04792953,0.29010056,0.82225031,1.18971159,0.72587007,0.01468561,0.31955000,0.04625361,0.84865084
-1.88194097,3.05754357,0.29571560,0.82309108,1.17756598,0.73223791,0.01427896,0.32066465,0.04535960,0.85951779
-1.87593797,3.07480533,0.30263549,0.82451990,1.16911350,0.74224391,0.01394583,0.32198986,0.04455661,0.87100422
-1.86993497,3.09932492,0.31081160,0.82629399,1.16437157,0.75603295,0.01369059,0.32340940,0.04384523,0.88270572
-1.86393197,3.13066561,0.32017344,0.82818621,1.16330015,0.77372667,0.01351649,0.32481376,0.04322541,0.89421756
-1.85792896,3.16838012,0.33063152,0.82999701,1.16581246,0.79542640,0.01342574,0.32610630,0.04269705,0.90515103
-1.85192596,3.21204441,0.34208065,0.83156503,1.17178635,0.82121558,0.01341968,0.32720850,0.04226039,0.91514927
-1.84592296,3.26128676,0.35440321,0.83277592,1.18107533,0.85116105,0.01349892,0.32806431,0.04191646,0.92390161
-1.83991996,3.31581000,0.36747234,0.83356856,1.19351860,0.88531294,0.01366346,0.32864318,0.04166727,0.93115577
-1.83391696,3.37540528,0.38115495,0.83393847,1.20894932,0.92370287,0.01391278,0.32894164,0.04151601,0.93672724
-1.82791396,3.43995622,0.39531423,0.83393811,1.22720055,0.96634031,0.01424595,0.32898339,0.04146703,0.94050541
-1.82191096,3.50943310,0.40981186,0.83367407,1.24810857,1.01320708,0.01466169,0.32881782,0.04152568,0.94245612
-1.81590795,3.58387696,0.42450955,0.83330104,1.27151335,1.06425014,0.01515828,0.32851696,0.04169803,0.94262051
-1.80990495,3.66337455,0.43927016,0.83301319,1.29725621,1.11937299,0.01573360,0.32817127,0.04199047,0.94111021
-1.80390195,3.74802538,0.45395832,0.83303299,1.32517503,1.17842600,0.01638500,0.32788409,0.04240918,0.93809917
-1.79789895,3.83790266,0.46844055,0.83359831,1.35509733,1.24119630,0.01710915,0.32776544,0.04295951,0.93381248
-1.79189595,3.93301055,0.48258509,0.83494826,1.38683186,1.30739788,0.01790191,0.32792515,0.04364539,0.92851289
-1.78589295,4.03324015,0.49626154,0.83730858,1.42015951,1.37666249,0.01875816,0.32846592,0.04446864,0.92248559
-1.77988994,4.13832704,0.50934031,0.84087714,1.45482426,1.44853220,0.01967161,0.32947655,0.04542837,0.91602209
-1.77388694,4.24781315,0.52169220,0.84581049,1.49052499,1.52245426,0.02063467,0.33102566,0.04652043,0.90940407
-1.76788394,4.36101555,0.53318811,0.85221187,1.52690911,1.59777889,0.02163828,0.33315638,0.04773691,0.90288790
-1.76188094,4.47700453,0.54369912,0.86012155,1.56356859,1.67376068,0.02267188,0.33588216,0.04906591,0.89669075
-1.75587794,4.59459297,0.55309690,0.86950970,1.60003909,1.74956397,0.02372336,0.33918399,0.05049130,0.89097890
-1.74987494,4.71233849,0.56125471,0.88027246,1.63580264,1.82427245,0.02477915,0.34300920,0.05199280,0.88585885
-1.74387194,4.82855906,0.56804889,0.89223124,1.67029413,1.89690311,0.02582429,0.34727194,0.05354615,0.88137167
-1.73786893,4.94136245,0.57336089,0.90513541,1.70291164,1.96642439,0.02684271,0.35185527,0.05512356,0.87749089
-1.73186593,5.04868881,0.57707994,0.91866844,1.73303043,2.03177823,0.02781750,0.35661499,0.05669430,0.87412397
-1.72586293,5.14836533,0.57910601,0.93245709,1.76002012,2.09190532,0.02873128,0.36138476,0.05822543,0.87111733
-1.71985993,5.23817088,0.57935330,0.94608346,1.78326455,2.14577294,0.02956662,0.36598255,0.05968277,0.86826459
-1.71385693,5.31590837,0.57775378,0.95909942,1.80218330,2.19240425,0.03030657,0.37021801,0.06103191,0.86531768
-1.70785393,5.37948164,0.57426093,0.97104274,1.81625407,2.23090819,0.03093510,0.37390043,0.06223927,0.86200018
-1.70185093,5.42697378,0.56885318,0.98145436,1.82503473,2.26050851,0.03143770,0.37684690,0.06327331,0.85802230
-1.69584792,5.45672314,0.56153708,0.98989599,1.82818394,2.28057091,0.03180181,0.37889040,0.06410556,0.85309664
-1.68984492,5.46739369,0.55234990,0.99596741,1.82547923,2.29062700,0.03201731,0.37988722,0.06471173,0.84695403
-1.68384192,5.45803625,0.54136153,0.99932255,1.81683145,2.29039397,0.03207694,0.37972363,0.06507257,0.83935864
-1.67783892,5.42813752,0.52867539,0.99968373,1.80229486,2.27978898,0.03197656,0.37832121,0.06517467,0.83012163
-1.67183592,5.37765447,0.51442840,0.99685347,1.78207180,2.25893744,0.03171540,0.37564078,0.06501105,0.81911265
-1.66583292,5.30703210,0.49878982,0.99072326,1.75651194,2.22817475,0.03129613,0.37168467,0.06458142,0.80626875
-1.65982991,5.21720358,0.48195896,0.98127885,1.72610544,2.18804115,0.03072483,0.36649724,0.06389238,0.79160021
-1.65382691,5.10957225,0.46416179,0.96860197,1.69147051,2.13926973,0.03001089,0.36016358,0.06295716,0.77519310
-1.64782391,4.98597633,0.44564652,0.95286830,1.65333547,2.08276809,0.02916666,0.35280664,0.06179532,0.75720851
-1.64182091,4.84863751,0.42667832,0.93434175,1.61251619,2.01959408,0.02820714,0.34458272,0.06043204,0.73787859
-1.63581791,4.70009573,0.40753338,0.91336548,1.56988979,1.95092685,0.02714950,0.33567570,0.05889732,0.71749955
-1.62981491,4.54313304,0.38849245,0.89034993,1.52636563,1.87803404,0.02601253,0.32629031,0.05722499,0.69642225
-1.62381191,4.38068974,0.36983421,0.86575857,1.48285514,1.80223677,0.02481608,0.31664468,0.05545157,0.67504060
-1.61780890,4.21577669,0.35182872,0.84009190,1.44024158,1.72487358,0.02358043,0.30696264,0.05361512,0.65377870
-1.61180590,4.05138752,0.33473115,0.81387062,1.39935145,1.64726494,0.02232571,0.29746602,0.05175398,0.63307701
-1.60580290,3.89041438,0.31877615,0.78761857,1.36092851,1.57067968,0.02107132,0.28836742,0.04990562,0.61337856
-1.59979990,3.73557098,0.30417297,0.76184631,1.32561198,1.49630465,0.01983542,0.27986372,0.04810557,0.59511550
