energy_ev,total_up,Al_p_up,Al_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.39969985,1.20975747,0.08875178,0.00000000,0.48504941,0.44887300,0.00168143,0.49426860
-5.39369685,1.11265618,0.08307764,0.00000000,0.43947853,0.40971241,0.00151520,0.44704704
-5.38769385,1.01841869,0.07734884,0.00000000,0.39605387,0.37221611,0.00135739,0.40232334
-5.38169085,0.92767660,0.07162247,0.00000000,0.35504293,0.33659326,0.00120873,0.36031937
-5.37568784,0.84097863,0.06595323,0.00000000,0.31665398,0.30301366,0.00106976,0.32120005
-5.36968484,0.75878734,0.06039229,0.00000000,0.28103827,0.27160892,0.00094088,0.28507689
-5.36368184,0.68147851,0.05498634,0.00000000,0.24829388,0.24247464,0.00082230,0.25201288
-5.35767884,0.60934302,0.04977686,0.00000000,0.21847090,0.21567355,0.00071406,0.22202838
-5.35167584,0.54259078,0.04479950,0.00000000,0.19157745,0.19123908,0.00061606,0.19510772
-5.34567284,0.48135646,0.04008369,0.00000000,0.16758634,0.16917943,0.00052803,0.17120610
-5.33966983,0.42570638,0.03565252,0.00000000,0.14644190,0.14948182,0.00044959,0.15025641
-5.33366683,0.37564643,0.03152269,0.00000000,0.12806672,0.13211658,0.00038027,0.13217576
-5.32766383,0.33113033,0.02770472,0.00000000,0.11236796,0.11704117,0.00031948,0.11687138
-5.32166083,0.29206806,0.02420331,0.00000000,0.09924315,0.10420374,0.00026661,0.10424582
-5.31565783,0.25833395,0.02101776,0.00000000,0.08858497,0.09354621,0.00022099,0.09420103
-5.30965483,0.22977413,0.01814263,0.00000000,0.08028530,0.08500675,0.00018193,0.08664154
-5.30365183,0.20621309,0.01556828,0.00000000,0.07423804,0.07852159,0.00014876,0.08147642
-5.29764882,0.18745915,0.01328166,0.00000000,0.07034091,0.07402611,0.00012080,0.07862008
-5.29164582,0.17330861,0.01126692,0.00000000,0.06849619,0.07145514,0.00009743,0.07799201
-5.28564282,0.16354854,0.00950617,0.00000000,0.06861038,0.07074263,0.00007804,0.07951546
-5.27963982,0.15795822,0.00798010,0.00000000,0.07059297,0.07182060,0.00006209,0.08311512
-5.27363682,0.15630930,0.00666859,0.00000000,0.07435437,0.07461748,0.00004905,0.08871409
-5.26763382,0.15836469,0.00555125,0.00000000,0.07980325,0.07905604,0.00003849,0.09623026
-5.26163082,0.16387665,0.00460789,0.00000000,0.08684339,0.08505098,0.00002999,0.10557223
-5.25562781,0.17258408,0.00381891,0.00000000,0.09537037,0.09250629,0.00002321,0.11663518
-5.24962481,0.18420950,0.00316559,0.00000000,0.10526824,0.10131273,0.00001784,0.12929684
-5.24362181,0.19845608,0.00263033,0.00000000,0.11640648,0.11134548,0.00001362,0.14341384
-5.23761881,0.21500490,0.00219683,0.00000000,0.12863740,0.12246224,0.00001032,0.15881876
-5.23161581,0.23351312,0.00185014,0.00000000,0.14179429,0.13450188,0.00000777,0.17531811
-5.22561281,0.25361309,0.00157676,0.00000000,0.15569047,0.14728397,0.00000582,0.19269135
-5.21960980,0.27491280,0.00136458,0.00000000,0.17011936,0.16060918,0.00000433,0.21069134
-5.21360680,0.29699802,0.00120288,0.00000000,0.18485576,0.17426066,0.00000320,0.22904614
-5.20760380,0.31943596,0.00108224,0.00000000,0.19965827,0.18800659,0.00000236,0.24746232
-5.20160080,0.34178073,0.00099446,0.00000000,0.21427292,0.20160370,0.00000174,0.26562967
-5.19559780,0.36358037,0.00093249,0.00000000,0.22843794,0.21480180,0.00000129,0.28322733
-5.18959480,0.38438534,0.00089027,0.00000000,0.24188938,0.22734917,0.00000098,0.29993095
-5.18359180,0.40375803,0.00086270,0.00000000,0.25436753,0.23899858,0.00000078,0.31542085
-5.17758879,0.42128312,0.00084551,0.00000000,0.26562381,0.24951375,0.00000066,0.32939066
-5.17158579,0.43657812,0.00083514,0.00000000,0.27542779,0.25867590,0.00000063,0.34155618
-5.16558279,0.44930371,0.00082874,0.00000000,0.28357403,0.26629023,0.00000068,0.35166397
-5.15957979,0.45917339,0.00082399,0.00000000,0.28988853,0.27219180,0.00000082,0.35949944
-5.15357679,0.46596181,0.00081914,0.00000000,0.29423420,0.27625074,0.00000106,0.36489373
-5.14757379,0.46951153,0.00081288,0.00000000,0.29651540,0.27837643,0.00000143,0.36772941
-5.14157079,0.46973770,0.00080431,0.00000000,0.29668103,0.27852036,0.00000196,0.36794443
-5.13556778,0.46663044,0.00079293,0.00000000,0.29472620,0.27667770,0.00000270,0.36553422
-5.12956478,0.46025482,0.00077854,0.00000000,0.29069226,0.27288729,0.00000372,0.36055188
-5.12356178,0.45074829,0.00076128,0.00000000,0.28466528,0.26723019,0.00000511,0.35310638
-5.11755878,0.43831593,0.00074156,0.00000000,0.27677296,0.25982683,0.00000697,0.34335881
-5.11155578,0.42322340,0.00072003,0.00000000,0.26718017,0.25083279,0.00000946,0.33151706
-5.10555278,0.40578821,0.00069761,0.00000000,0.25608336,0.24043358,0.00001275,0.31782895
-5.09954977,0.38636965,0.00067543,0.00000000,0.24370401,0.22883857,0.00001706,0.30257433
-5.09354677,0.36535775,0.00065485,0.00000000,0.23028158,0.21627432,0.00002267,0.28605648
-5.08754377,0.34316194,0.00063745,0.00000000,0.21606607,0.20297772,0.00002992,0.26859310
-5.08154077,0.32019977,0.00062501,0.00000000,0.20131075,0.18918919,0.00003920,0.25050747
-5.07553777,0.29688622,0.00061953,0.00000000,0.18626517,0.17514618,0.00005099,0.23212002
-5.06953477,0.27362399,0.00062323,0.00000000,0.17116884,0.16107724,0.00006586,0.21374059
-5.06353177,0.25079509,0.00063857,0.00000000,0.15624567,0.14719694,0.00008446,0.19566183
-5.05752876,0.22875395,0.00066820,0.00000000,0.14169954,0.13370166,0.00010755,0.17815374
-5.05152576,0.20782222,0.00071503,0.00000000,0.12771085,0.12076640,0.00013599,0.16145947
-5.04552276,0.18828520,0.00078215,0.00000000,0.11443425,0.10854268,0.00017074,0.14579261
-5.03951976,0.17038992,0.00087287,0.00000000,0.10199749,0.09715740,0.00021287,0.13133561
-5.03351676,0.15434470,0.00099070,0.00000000,0.09050135,0.08671269,0.00026352,0.11823948
-5.02751376,0.14031995,0.00113924,0.00000000,0.08002039,0.07728656,0.00032396,0.10662451
-5.02151076,0.12844992,0.00132221,0.00000000,0.07060456,0.06893427,0.00039548,0.09658176
-5.01550775,0.11883527,0.00154334,0.00000000,0.06228140,0.06169014,0.00047944,0.08817521
-5.00950475,0.11154600,0.00180627,0.00000000,0.05505867,0.05556984,0.00057722,0.08144426
-5.00350175,0.10662457,0.00211448,0.00000000,0.04892724,0.05057280,0.00069018,0.07640642
-4.99749875,0.10408906,0.00247112,0.00000000,0.04386413,0.04668470,0.00081960,0.07305998
-4.99149575,0.10393600,0.00287895,0.00000000,0.03983544,0.04387987,0.00096669,0.07138657
-4.98549275,0.10614304,0.00334011,0.00000000,0.03679927,0.04212364,0.00113251,0.07135339
-4.97948974,0.11067112,0.00385608,0.00000000,0.03470838,0.04137436,0.00131791,0.07291517
-4.97348674,0.11746642,0.00442744,0.00000000,0.03351255,0.04158528,0.00152351,0.07601581
-4.96748374,0.12646198,0.00505385,0.00000000,0.03316076,0.04270610,0.00174967,0.08058968
-4.96148074,0.13757920,0.00573386,0.00000000,0.03360308,0.04468443,0.00199641,0.08656274
-4.95547774,0.15072931,0.00646494,0.00000000,0.03479222,0.04746694,0.00226343,0.09385342
-4.94947474,0.16581499,0.00724339,0.00000000,0.03668503,0.05100051,0.00255005,0.10237354
-4.94347174,0.18273235,0.00806440,0.00000000,0.03924367,0.05523323,0.00285526,0.11202923
-4.93746873,0.20137321,0.00892214,0.00000000,0.04243676,0.06011547,0.00317769,0.12272202
-4.93146573,0.22162797,0.00980989,0.00000000,0.04624035,0.06560093,0.00351567,0.13435016
-4.92546273,0.24338894,0.01072029,0.00000000,0.05063880,0.07164776,0.00386728,0.14681016
-4.91945973,0.26655418,0.01164556,0.00000000,0.05562560,0.07821975,0.00423037,0.15999867
-4.91345673,0.29103160,0.01257784,0.00000000,0.06120404,0.08528758,0.00460271,0.17381456
-4.90745373,0.31674331,0.01350958,0.00000000,0.06738775,0.09283001,0.00498204,0.18816121
-4.90145073,0.34362983,0.01443389,0.00000000,0.07420101,0.10083510,0.00536617,0.20294880
-4.89544772,0.37165388,0.01534494,0.00000000,0.08167877,0.10930114,0.00575313,0.21809666
-4.88944472,0.40080347,0.01623840,0.00000000,0.08986635,0.11823744,0.00614127,0.23353528
-4.88344172,0.43109392,0.01711173,0.00000000,0.09881867,0.12766466,0.00652936,0.24920800
-4.87743872,0.46256844,0.01796454,0.00000000,0.10859898,0.13761475,0.00691673,0.26507219
-4.87143572,0.49529708,0.01879880,0.00000000,0.11927706,0.14813024,0.00730337,0.28109973
-4.86543272,0.52937384,0.01961897,0.00000000,0.13092675,0.15926291,0.00769006,0.29727668
-4.85942971,0.56491170,0.02043204,0.00000000,0.14362296,0.17107179,0.00807840,0.31360223
-4.85342671,0.60203581,0.02124744,0.00000000,0.15743807,0.18362046,0.00847094,0.33008668
-4.84742371,0.64087477,0.02207681,0.00000000,0.17243784,0.19697360,0.00887123,0.34674871
-4.84142071,0.68155043,0.02293367,0.00000000,0.18867694,0.21119310,0.00928389,0.36361188
-4.83541771,0.72416642,0.02383296,0.00000000,0.20619427,0.22633351,0.00971460,0.38070068
-4.82941471,0.76879619,0.02479049,0.00000000,0.22500825,0.24243741,0.01017018,0.39803616
-4.82341171,0.81547092,0.02582231,0.00000000,0.24511228,0.25953051,0.01065857,0.41563148
-4.81740870,0.86416804,0.02694399,0.00000000,0.26647063,0.27761697,0.01118883,0.43348767
-4.81140570,0.91480116,0.02816991,0.00000000,0.28901508,0.29667517,0.01177110,0.45158970
-4.80540270,0.96721187,0.02951260,0.00000000,0.31264232,0.31665404,0.01241656,0.46990335
-4.79939970,1.02116425,0.03098199,0.00000000,0.33721268,0.33747042,0.01313733,0.48837287
-4.79339670,1.07634237,0.03258490,0.00000000,0.36254996,0.35900747,0.01394638,0.50691977
-4.78739370,1.13235136,0.03432450,0.00000000,0.38844287,0.38111443,0.01485729,0.52544279
-4.78139070,1.18872212,0.03619996,0.00000000,0.41464782,0.40360792,0.01588414,0.54381909
-4.77538769,1.24491975,0.03820624,0.00000000,0.44089327,0.42627462,0.01704114,0.56190680
-4.76938469,1.30035546,0.04033403,0.00000000,0.46688544,0.44887561,0.01834232,0.57954858
-4.76338169,1.35440173,0.04256984,0.00000000,0.49231524,0.47115204,0.01980113,0.59657628
-4.75737869,1.40640995,0.04489630,0.00000000,0.51686621,0.49283215,0.02142998,0.61281642
-4.75137569,1.45573002,0.04729249,0.00000000,0.54022310,0.51363919,0.02323966,0.62809620
-4.74537269,1.50173094,0.04973454,0.00000000,0.56208084,0.53330025,0.02523883,0.64224970
-4.73936968,1.54382163,0.05219621,0.00000000,0.58215346,0.55155526,0.02743334,0.65512421
-4.73336668,1.58147085,0.05464962,0.00000000,0.60018263,0.56816612,0.02982566,0.66658608
-4.72736368,1.61422557,0.05706594,0.00000000,0.61594533,0.58292532,0.03241427,0.67652601
-4.72136068,1.64172672,0.05941623,0.00000000,0.62926057,0.59566382,0.03519308,0.68486348
-4.71535768,1.66372181,0.06167209,0.00000000,0.63999457,0.60625770,0.03815099,0.69155016
-4.70935468,1.68007375,0.06380642,0.00000000,0.64806439,0.61463339,0.04127153,0.69657200
-4.70335168,1.69076568,0.06579401,0.00000000,0.65343993,0.62077107,0.04453267,0.69995022
-4.69734867,1.69590151,0.06761214,0.00000000,0.65614404,0.62470632,0.04790680,0.70174090
-4.69134567,1.69570233,0.06924102,0.00000000,0.65625097,0.62652964,0.05136090,0.70203335
-4.68534267,1.69049897,0.07066422,0.00000000,0.65388328,0.62638423,0.05485700,0.70094744
-4.67933967,1.68072111,0.07186890,0.00000000,0.64920732,0.62446168,0.05835275,0.69862985
-4.67333667,1.66688351,0.07284609,0.00000000,0.64242755,0.62099622,0.06180234,0.69524968
-4.66733367,1.64957006,0.07359080,0.00000000,0.63378013,0.61625747,0.06515752,0.69099339
-4.66133067,1.62941639,0.07410205,0.00000000,0.62352584,0.61054208,0.06836881,0.68605945
-4.65532766,1.60709164,0.07438291,0.00000000,0.61194284,0.60416469,0.07138687,0.68065285
-4.64932466,1.58328033,0.07444041,0.00000000,0.59931946,0.59744844,0.07416389,0.67497967
-4.64332166,1.55866463,0.07428542,0.00000000,0.58594725,0.59071547,0.07665501,0.66924184
-4.63731866,1.53390785,0.07393243,0.00000000,0.57211447,0.58427767,0.07881974,0.66363231
-4.63131566,1.50963932,0.07339937,0.00000000,0.55810025,0.57842808,0.08062314,0.65833057
-4.62531266,1.48644112,0.07270718,0.00000000,0.54416935,0.57343298,0.08203696,0.65349880
-4.61930965,1.46483664,0.07187951,0.00000000,0.53056769,0.56952514,0.08304049,0.64927842
-4.61330665,1.44528125,0.07094217,0.00000000,0.51751853,0.56689817,0.08362113,0.64578726
-4.60730365,1.42815491,0.06992264,0.00000000,0.50521940,0.56570207,0.08377471,0.64311723
-4.60130065,1.41375670,0.06884936,0.00000000,0.49383953,0.56604018,0.08350549,0.64133251
-4.59529765,1.40230113,0.06775109,0.00000000,0.48351785,0.56796728,0.08282585,0.64046818
-4.58929465,1.39391630,0.06665612,0.00000000,0.47436159,0.57148910,0.08175569,0.64052943
-4.58329165,1.38864350,0.06559149,0.00000000,0.46644513,0.57656293,0.08032163,0.64149116
-4.57728864,1.38643860,0.06458218,0.00000000,0.45980952,0.58309940,0.07855599,0.64329817
-4.57128564,1.38717479,0.06365036,0.00000000,0.45446225,0.59096537,0.07649556,0.64586582
-4.56528264,1.39064703,0.06281468,0.00000000,0.45037769,0.59998778,0.07418036,0.64908139
-4.55927964,1.39657794,0.06208964,0.00000000,0.44749797,0.60995836,0.07165236,0.65280596
-4.55327664,1.40462543,0.06148511,0.00000000,0.44573451,0.62063926,0.06895418,0.65687706
-4.54727364,1.41439178,0.06100607,0.00000000,0.44497028,0.63176925,0.06612793,0.66111201
-4.54127064,1.42543441,0.06065242,0.00000000,0.44506270,0.64307068,0.06321415,0.66531199
-4.53526763,1.43727800,0.06041912,0.00000000,0.44584739,0.65425680,0.06025090,0.66926679
-4.52926463,1.44942797,0.06029643,0.00000000,0.44714260,0.66503948,0.05727306,0.67276021
-4.52326163,1.46138484,0.06027047,0.00000000,0.44875436,0.67513700,0.05431185,0.67557597
-4.51725863,1.47265929,0.06032388,0.00000000,0.45048218,0.68428189,0.05139447,0.67750401
-4.51125563,1.48278727,0.06043667,0.00000000,0.45212524,0.69222843,0.04854399,0.67834694
-4.50525263,1.49134477,0.06058720,0.00000000,0.45348874,0.69875969,0.04577942,0.67792641
-4.49924962,1.49796161,0.06075323,0.00000000,0.45439035,0.70369376,0.04311583,0.67608927
-4.49324662,1.50233356,0.06091299,0.00000000,0.45466636,0.70688907,0.04056471,0.67271301
-4.48724362,1.50423249,0.06104623,0.00000000,0.45417740,0.70824845,0.03813434,0.66771054
-4.48124062,1.50351382,0.06113519,0.00000000,0.45281340,0.70772181,0.03583017,0.66103381
-4.47523762,1.50012104,0.06116551,0.00000000,0.45049772,0.70530735,0.03365531,0.65267626
-4.46923462,1.49408708,0.06112686,0.00000000,0.44719007,0.70105115,0.03161097,0.64267390
-4.46323162,1.48553252,0.06101355,0.00000000,0.44288832,0.69504522,0.02969689,0.63110497
-4.45722861,1.47466075,0.06082485,0.00000000,0.43762913,0.68742405,0.02791168,0.61808824
-4.45122561,1.46175043,0.06056514,0.00000000,0.43148723,0.67835995,0.02625321,0.60377995
-4.44522261,1.44714586,0.06024395,0.00000000,0.42457375,0.66805721,0.02471886,0.58836969
-4.43921961,1.43124580,0.05987573,0.00000000,0.41703348,0.65674563,0.02330577,0.57207533
-4.43321661,1.41449152,0.05947962,0.00000000,0.40904137,0.64467360,0.02201105,0.55513736
-4.42721361,1.39735483,0.05907903,0.00000000,0.40079852,0.63210111,0.02083189,0.53781295
-4.42121061,1.38032685,0.05870122,0.00000000,0.39252775,0.61929316,0.01976572,0.52036992
-4.41520760,1.36390811,0.05837685,0.00000000,0.38446910,0.60651372,0.01881033,0.50308112
-4.40920460,1.34860036,0.05813946,0.00000000,0.37687531,0.59402064,0.01796398,0.48621924
-4.40320160,1.33490061,0.05802505,0.00000000,0.37000751,0.58206161,0.01722544,0.47005247
-4.39719860,1.32329706,0.05807162,0.00000000,0.36413109,0.57087127,0.01659416,0.45484089
-4.39119560,1.31426704,0.05831870,0.00000000,0.35951186,0.56066943,0.01607034,0.44083384
-4.38519260,1.30827627,0.05880690,0.00000000,0.35641228,0.55166034,0.01565503,0.42826794
-4.37918959,1.30577894,0.05957739,0.00000000,0.35508783,0.54403266,0.01535021,0.41736597
-4.37318659,1.30721768,0.06067127,0.00000000,0.35578321,0.53796002,0.01515889,0.40833600
-4.36718359,1.31302274,0.06212892,0.00000000,0.35872834,0.53360165,0.01508511,0.40137086
-4.36118059,1.32360927,0.06398906,0.00000000,0.36413384,0.53110285,0.01513398,0.39664740
-4.35517759,1.33937223,0.06628771,0.00000000,0.37218597,0.53059494,0.01531163,0.39432547
-4.34917459,1.36067814,0.06905696,0.00000000,0.38304096,0.53219437,0.01562506,0.39454625
-4.34317159,1.38785348,0.07232355,0.00000000,0.39681865,0.53600076,0.01608202,0.39742977
-4.33716858,1.42116970,0.07610726,0.00000000,0.41359564,0.54209389,0.01669069,0.40307159
-4.33116558,1.46082524,0.08041922,0.00000000,0.43339805,0.55052954,0.01745941,0.41153859
-4.32516258,1.50692516,0.08526016,0.00000000,0.45619432,0.56133429,0.01839625,0.42286396
-4.31915958,1.55945961,0.09061875,0.00000000,0.48188833,0.57449980,0.01950854,0.43704170
-4.31315658,1.61828219,0.09647005,0.00000000,0.51031335,0.58997654,0.02080237,0.45402085
-4.30715358,1.68309001,0.10277427,0.00000000,0.54122745,0.60766782,0.02228203,0.47369993
