energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.61580790,4.90763965,0.03257922,0.76451274,0.12338543,3.04475199,2.45736843,0.05097526,1.67382741
-5.60980490,5.09447039,0.03342645,0.80184902,0.12580490,3.18823437,2.57005598,0.05003437,1.72196774
-5.60380190,5.29822762,0.03429193,0.84105602,0.12824006,3.34018708,2.69223782,0.04929349,1.77657072
-5.59779890,5.51694523,0.03516962,0.88170427,0.13067001,3.49878821,2.82301961,0.04874600,1.83709665
-5.59179590,5.74833669,0.03605273,0.92331438,0.13307454,3.66202415,2.96131339,0.04838451,1.90290904
-5.58579290,5.98979958,0.03693363,0.96535928,0.13543418,3.82771084,3.10583381,0.04820074,1.97327483
-5.57978989,6.23843124,0.03780398,1.00726883,0.13773038,3.99352325,3.25510060,0.04818531,2.04736750
-5.57378689,6.49105651,0.03865473,1.04843691,0.13994573,4.15703300,3.40744824,0.04832757,2.12427311
-5.56778389,6.74426797,0.03947624,1.08823103,0.14206424,4.31575331,3.56104313,0.04861545,2.20299969
-5.56178089,6.99447826,0.04025843,1.12600418,0.14407175,4.46719018,3.71390840,0.04903538,2.28249002
-5.55577789,7.23798363,0.04099096,1.16110872,0.14595620,4.60889797,3.86395606,0.04957218,2.36163764
-5.54977489,7.47103674,0.04166341,1.19291185,0.14770802,4.73853740,4.00902571,0.05020917,2.43930563
-5.54377189,7.68992653,0.04226550,1.22081189,0.14932029,4.85393361,4.14692877,0.05092823,2.51434792
-5.53776888,7.89106217,0.04278733,1.24425493,0.15078898,4.95313180,4.27549661,0.05171003,2.58563211
-5.53176588,8.07105791,0.04321956,1.26275099,0.15211287,5.03444803,4.39263118,0.05253430,2.65206329
-5.52576288,8.22681558,0.04355363,1.27588895,0.15329349,5.09651292,4.49635589,0.05338021,2.71260784
-5.51975988,8.35560127,0.04378194,1.28334957,0.15433476,5.13830636,4.58486523,0.05422677,2.76631622
-5.51375688,8.45511326,0.04389800,1.28491608,0.15524262,5.15918158,4.65657084,0.05505325,2.81234421
-5.50775388,8.52353844,0.04389656,1.28048162,0.15602445,5.15887782,4.71014252,0.05583974,2.84997138
-5.50175088,8.55959509,0.04377369,1.27005339,0.15668841,5.13752100,4.74454262,0.05656756,2.87861648
-5.49574787,8.56256061,0.04352681,1.25375316,0.15724279,5.09561270,4.75905240,0.05721972,2.89784900
-5.48974487,8.53228326,0.04315478,1.23181424,0.15769527,5.03400811,4.75328973,0.05778135,2.90739664
-5.48374187,8.46917804,0.04265785,1.20457491,0.15805235,4.95388430,4.72721736,0.05824000,2.90714860
-5.47773887,8.37420718,0.04203768,1.17246876,0.15831874,4.85670029,4.68114187,0.05858596,2.89715448
-5.47173587,8.24884654,0.04129734,1.13601232,0.15849702,4.74415111,4.61570352,0.05881237,2.87761936
-5.46573287,8.09503987,0.04044124,1.09579046,0.15858735,4.61811781,4.53185752,0.05891535,2.84889503
-5.45972986,7.91514282,0.03947513,1.05244034,0.15858746,4.48061566,4.43084786,0.05889391,2.81146825
-5.45372686,7.71185957,0.03840607,1.00663448,0.15849277,4.33374263,4.31417470,0.05874989,2.76594631
-5.44772386,7.48817445,0.03724243,0.95906357,0.15829676,4.17963021,4.18355686,0.05848770,2.71304086
-5.44172086,7.24728132,0.03599382,0.91041978,0.15799143,4.02039802,4.04089075,0.05811407,2.65355051
-5.43571786,6.99251320,0.03467108,0.86138106,0.15756792,3.85811381,3.88820733,0.05763766,2.58834298
-5.42971486,6.72727459,0.03328627,0.81259698,0.15701731,3.69475959,3.72762866,0.05706873,2.51833751
-5.42371186,6.45497824,0.03185253,0.76467641,0.15633136,3.53220460,3.56132517,0.05641866,2.44448808
-5.41770885,6.17898830,0.03038407,0.71817743,0.15550334,3.37218537,3.39147526,0.05569959,2.36776791
-5.41170585,5.90257076,0.02889601,0.67359953,0.15452883,3.21629243,3.22022794,0.05492400,2.28915579
-5.40570285,5.62885208,0.02740427,0.63137822,0.15340642,3.06596359,3.04966956,0.05410437,2.20962420
-5.39969985,5.36078631,0.02592533,0.59188188,0.15213834,2.92248263,2.88179503,0.05325283,2.13012975
-5.39369685,5.10113039,0.02447604,0.55541083,0.15073096,2.78698270,2.71848402,0.05238092,2.05160544
-5.38769385,4.85242727,0.02307338,0.52219827,0.14919513,2.66045328,2.56148204,0.05149940,1.97495498
-5.38169085,4.61699583,0.02173415,0.49241282,0.14754640,2.54374943,2.41238632,0.05061812,1.90104867
-5.37568784,4.39692655,0.02047466,0.46616236,0.14580500,2.43760226,2.27263614,0.04974595,1.83072043
-5.36968484,4.19408146,0.01931040,0.44349878,0.14399567,2.34262947,2.14350693,0.04889075,1.76476571
-5.36368184,4.01009703,0.01825576,0.42442329,0.14214736,2.25934492,2.02610764,0.04805944,1.70393957
-5.35767884,3.84638862,0.01732365,0.40889206,0.14029268,2.18816649,1.92138047,0.04725802,1.64895458
-5.35167584,3.70415497,0.01652526,0.39682171,0.13846724,2.12942147,1.83010230,0.04649169,1.60047805
-5.34567284,3.58438178,0.01586976,0.38809460,0.13670881,2.08334928,1.75288712,0.04576495,1.55912816
-5.33966983,3.48784334,0.01536409,0.38256365,0.13505637,2.05010122,1.69018863,0.04508171,1.52546887
-5.33366683,3.41510176,0.01501278,0.38005659,0.13354901,2.02973747,1.64230275,0.04444535,1.50000326
-5.32766383,3.36650354,0.01481785,0.38037961,0.13222477,2.02222180,1.60936948,0.04385884,1.48316559
-5.32166083,3.34217369,0.01477878,0.38332034,0.13111942,2.02741440,1.59137410,0.04332481,1.47531210
-5.31565783,3.34200789,0.01489247,0.38865045,0.13026523,2.04506390,1.58814765,0.04284558,1.47671093
-5.30965483,3.36566362,0.01515339,0.39612767,0.12968973,2.07479927,1.59936697,0.04242322,1.48753172
-5.30365183,3.41255137,0.01555371,0.40549769,0.12941459,2.11612272,1.62455468,0.04205958,1.50783541
-5.29764882,3.48182722,0.01608352,0.41649586,0.12945456,2.16840458,1.66307961,0.04175634,1.53756500
-5.29164582,3.57238816,0.01673110,0.42884901,0.12981665,2.23088109,1.71415838,0.04151504,1.57653789
-5.28564282,3.68287150,0.01748323,0.44227748,0.13049943,2.30265579,1.77685868,0.04133711,1.62444048
-5.27963982,3.81165963,0.01832555,0.45649745,0.13149261,2.38270522,1.85010493,0.04122394,1.68082568
-5.27363682,3.95689097,0.01924293,0.47122373,0.13277692,2.46988910,1.93268691,0.04117695,1.74511381
-5.26763382,4.11647781,0.02021983,0.48617297,0.13432426,2.56296515,2.02327176,0.04119764,1.81659710
-5.26163082,4.28813135,0.02124071,0.50106726,0.13609809,2.66060819,2.12041950,0.04128767,1.89444804
-5.25562781,4.46939358,0.02229030,0.51563814,0.13805424,2.76143306,2.22260233,0.04144893,1.97773152
-5.24962481,4.65767567,0.02335398,0.52963076,0.14014186,2.86402044,2.32822728,0.04168358,2.06542037
-5.24362181,4.85030167,0.02441803,0.54280816,0.14230470,2.96694476,2.43566206,0.04199405,2.15641401
-5.23761881,5.04455625,0.02546978,0.55495537,0.14448254,3.06880285,2.54326328,0.04238304,2.24955945
-5.23161581,5.23773511,0.02649781,0.56588327,0.14661282,3.16824232,2.64940643,0.04285348,2.34367405
-5.22561281,5.42719600,0.02749198,0.57543186,0.14863229,3.26398837,2.75251662,0.04340835,2.43756906
-5.21960980,5.61040891,0.02844348,0.58347294,0.15047877,3.35486797,2.85109917,0.04405060,2.53007331
-5.21360680,5.78500344,0.02934473,0.58991191,0.15209285,3.43983055,2.94376886,0.04478286,2.62005600
-5.20760380,5.94881193,0.03018930,0.59468875,0.15341948,3.51796442,3.02927704,0.04560725,2.70644806
-5.20160080,6.09990693,0.03097175,0.59777794,0.15440944,3.58850843,3.10653559,0.04652504,2.78826118
-5.19559780,6.23663194,0.03168750,0.59918760,0.15502065,3.65085879,3.17463687,0.04753638,2.86460427
-5.18959480,6.35762467,0.03233260,0.59895762,0.15521925,3.70457100,3.23286919,0.04863999,2.93469670
-5.18359180,6.46183246,0.03290360,0.59715711,0.15498037,3.74935727,3.28072713,0.04983291,2.99787832
-5.17758879,6.54851974,0.03339739,0.59388114,0.15428875,3.78507987,3.31791666,0.05111021,3.05361609
-5.17158579,6.61726780,0.03381108,0.58924710,0.15313894,3.81174110,3.34435487,0.05246486,3.10150743
-5.16558279,6.66796723,0.03414198,0.58339064,0.15153538,3.82947063,3.36016447,0.05388762,3.14128047
-5.15957979,6.70080402,0.03438755,0.57646152,0.14949210,3.83851096,3.36566336,0.05536707,3.17279148
-5.15357679,6.71623973,0.03454549,0.56861952,0.14703221,3.83920183,3.36134972,0.05688964,3.19601994
-5.14757379,6.71498709,0.03461386,0.56003040,0.14418717,3.83196414,3.34788320,0.05843989,3.21106142
-5.14157079,6.69798172,0.03459121,0.55086219,0.14099593,3.81728417,3.32606283,0.06000077,3.21811890
-5.13556778,6.66635107,0.03447682,0.54128170,0.13750374,3.79569851,3.29680244,0.06155403,3.21749275
-5.12956478,6.62138152,0.03427090,0.53145152,0.13376106,3.76778001,3.26110437,0.06308071,3.20956986
-5.12356178,6.56448450,0.03397484,0.52152730,0.12982218,3.73412511,3.22003211,0.06456169,3.19481214
-5.11755878,6.49716250,0.03359142,0.51165547,0.12574396,3.69534262,3.17468290,0.06597825,3.17374479
-5.11155578,6.42097581,0.03312505,0.50197130,0.12158443,3.65204407,3.12616086,0.06731267,3.14694447
-5.10555278,6.33751056,0.03258183,0.49259726,0.11740152,3.60483556,3.07555143,0.06854885,3.11502781
-5.09954977,6.24834881,0.03196973,0.48364183,0.11325182,3.55431111,3.02389786,0.06967284,3.07864014
-5.09354677,6.15504125,0.03129856,0.47519845,0.10918941,3.50104746,2.97218022,0.07067331,3.03844499
-5.08754377,6.05908304,0.03057989,0.46734488,0.10526487,3.44560017,2.92129750,0.07154202,2.99511416
-5.08154077,5.96189319,0.02982698,0.46014278,0.10152444,3.38850105,2.87205327,0.07227409,2.94931879
-5.07553777,5.86479781,0.02905449,0.45363766,0.09800931,3.33025675,2.82514504,0.07286820,2.90172136
-5.06953477,5.76901755,0.02827825,0.44785905,0.09475513,3.27134850,2.78115763,0.07332672,2.85296875
-5.06353177,5.67565927,0.02751493,0.44282115,0.09179172,3.21223290,2.74056045,0.07365560,2.80368656
-5.05752876,5.58571187,0.02678165,0.43852363,0.08914294,3.15334363,2.70370863,0.07386428,2.75447454
-5.05152576,5.50004622,0.02609558,0.43495296,0.08682675,3.09509391,2.67084774,0.07396539,2.70590321
-5.04552276,5.41941873,0.02547360,0.43208394,0.08485547,3.03787964,2.64212162,0.07397438,2.65851155
-5.03951976,5.34447804,0.02493185,0.42988160,0.08323616,2.98208286,2.61758293,0.07390905,2.61280583
-5.03351676,5.27577432,0.02448545,0.42830333,0.08197111,2.92807533,2.59720566,0.07378909,2.56925904
-5.02751376,5.21377025,0.02414815,0.42730120,0.08105845,2.87622193,2.58089904,0.07363542,2.52831115
-5.02151076,5.15885294,0.02393209,0.42682436,0.08049281,2.82688355,2.56852200,0.07346968,2.49036955
-5.01550775,5.11134591,0.02384760,0.42682149,0.08026602,2.78041919,2.55989756,0.07331356,2.45580967
-5.00950475,5.07152016,0.02390307,0.42724307,0.08036775,2.73718687,2.55482647,0.07318825,2.42497537
-5.00350175,5.03960365,0.02410486,0.42804357,0.08078620,2.69754325,2.55309937,0.07311385,2.39817882
-4.99749875,5.01578848,0.02445728,0.42918325,0.08150863,2.66184168,2.55450710,0.07310881,2.37569972
-4.99149575,5.00023519,0.02496259,0.43062969,0.08252185,2.63042860,2.55884875,0.07318952,2.35778358
-4.98549275,4.99307391,0.02562106,0.43235880,0.08381262,2.60363835,2.56593722,0.07336985,2.34463901
-4.97948974,4.99440224,0.02643103,0.43435546,0.08536788,2.58178651,2.57560216,0.07366083,2.33643403
-4.97348674,5.00428003,0.02738900,0.43661373,0.08717488,2.56516187,2.58769051,0.07407034,2.33329141
-4.96748374,5.02272138,0.02848974,0.43913655,0.08922127,2.55401761,2.60206477,0.07460300,2.33528321
-4.96148074,5.04968450,0.02972634,0.44193515,0.09149497,2.54856189,2.61859934,0.07525998,2.34242486
-4.95547774,5.08506009,0.03109034,0.44502809,0.09398403,2.54894849,2.63717548,0.07603900,2.35466912
-4.94947474,5.12865930,0.03257179,0.44844010,0.09667648,2.55526791,2.65767520,0.07693441,2.37190023
-4.94347174,5.18020214,0.03415935,0.45220084,0.09956004,2.56753962,2.67997490,0.07793727,2.39392885
-4.93746873,5.23930736,0.03584035,0.45634356,0.10262195,2.58570590,2.70393905,0.07903557,2.42048822
-4.93146573,5.30548485,0.03760089,0.46090383,0.10584876,2.60962772,2.72941451,0.08021455,2.45123201
-4.92546273,5.37813139,0.03942596,0.46591848,0.10922623,2.63908315,2.75622600,0.08145698,2.48573420
-4.91945973,5.45653051,0.04129951,0.47142468,0.11273922,2.67376849,2.78417301,0.08274362,2.52349156
-4.91345673,5.53985691,0.04320468,0.47745929,0.11637179,2.71330229,2.81302840,0.08405365,2.56392868
-4.90745373,5.62718590,0.04512388,0.48405848,0.12010729,2.75723236,2.84253893,0.08536522,2.60640598
-4.90145073,5.71750764,0.04703907,0.49125762,0.12392857,2.80504543,2.87242769,0.08665599,2.65023040
-4.89544772,5.80974609,0.04893197,0.49909136,0.12781829,2.85617933,2.90239837,0.08790367,2.69466881
-4.88944472,5.90278202,0.05078435,0.50759393,0.13175922,2.91003718,2.93214119,0.08908663,2.73896375
-4.88344172,5.99547930,0.05257828,0.51679942,0.13573461,2.96600289,2.96134019,0.09018447,2.78235095
-4.87743872,6.08671334,0.05429649,0.52674221,0.13972849,3.02345749,2.98968151,0.09117857,2.82407822
-4.87143572,6.17540052,0.05592262,0.53745708,0.14372598,3.08179535,3.01686225,0.09205256,2.86342478
-4.86543272,6.26052724,0.05744156,0.54897924,0.14771347,3.14043953,3.04259939,0.09279281,2.89972048
-4.85942971,6.34117709,0.05883969,0.56134392,0.15167872,3.19885554,3.06663823,0.09338876,2.93236402
-4.85342671,6.41655495,0.06010515,0.57458558,0.15561080,3.25656273,3.08875999,0.09383322,2.96083937
-4.84742371,6.48600655,0.06122799,0.58873657,0.15949990,3.31314268,3.10878801,0.09412251,2.98472969
-4.84142071,6.54903262,0.06220032,0.60382525,0.16333702,3.36824419,3.12659209,0.09425659,3.00372823
-4.83541771,6.60529677,0.06301639,0.61987358,0.16711354,3.42158444,3.14209090,0.09423896,3.01764552
-4.82941471,6.65462664,0.06367257,0.63689412,0.17082064,3.47294649,3.15525203,0.09407649,3.02641274
-4.82341171,6.69700831,0.06416731,0.65488674,0.17444871,3.52217307,3.16608976,0.09377924,3.03008105
-4.81740870,6.73257421,0.06450097,0.67383486,0.17798677,3.56915716,3.17466060,0.09336000,3.02881695
-4.81140570,6.76158531,0.06467570,0.69370175,0.18142187,3.61383005,3.18105684,0.09283392,3.02289404
-4.80540270,6.78440862,0.06469518,0.71442682,0.18473863,3.65614760,3.18539852,0.09221797,3.01268146
-4.79939970,6.80149140,0.06456434,0.73592234,0.18791892,3.69607571,3.18782425,0.09153037,2.99862983
-4.79339670,6.81333354,0.06428915,0.75807076,0.19094176,3.73357615,3.18848157,0.09079005,2.98125523
-4.78739370,6.82046008,0.06387630,0.78072295,0.19378341,3.76859378,3.18751742,0.09001600,2.96112215
-4.78139070,6.82339519,0.06333298,0.80369758,0.19641775,3.80104613,3.18506953,0.08922675,2.93882613
-4.77538769,6.82263962,0.06266662,0.82678187,0.19881694,3.83081646,3.18125921,0.08843981,2.91497694
-4.76938469,6.81865277,0.06188472,0.84973385,0.20095230,3.85775085,3.17618632,0.08767120,2.89018301
-4.76338169,6.81184044,0.06099475,0.87228626,0.20279547,3.88165991,3.16992676,0.08693505,2.86503764
-4.75737869,6.80254920,0.06000400,0.89415203,0.20431970,3.90232519,3.16253277,0.08624324,2.84010753
-4.75137569,6.79106724,0.05891963,0.91503132,0.20550136,3.91951023,3.15403625,0.08560523,2.81592384
-4.74537269,6.77763183,0.05774867,0.93461982,0.20632144,3.93297569,3.14445486,0.08502785,2.79297590
-4.73936968,6.76244242,0.05649813,0.95261818,0.20676709,3.94249772,3.13380072,0.08451534,2.77170749
-4.73336668,6.74567835,0.05517509,0.96874198,0.20683304,3.94788863,3.12209097,0.08406935,2.75251542
-4.72736368,6.72751972,0.05378693,0.98273203,0.20652287,3.94901826,3.10935974,0.08368911,2.73575006
-4.72136068,6.70816958,0.05234146,0.99436429,0.20585005,3.94583492,3.09567037,0.08337163,2.72171731
-4.71535768,6.68787558,0.05084711,1.00345912,0.20483858,3.93838408,3.08112718,0.08311198,2.71068152
-4.70935468,6.66694918,0.04931310,1.00988909,0.20352339,3.92682360,3.06588562,0.08290363,2.70286864
-4.70335168,6.64578053,0.04774960,1.01358519,0.20195022,3.91143394,3.05015995,0.08273876,2.69846929
-4.69734867,6.62484754,0.04616779,1.01454077,0.20017511,3.89262243,3.03422757,0.08260867,2.69764099
-4.69134567,6.60471777,0.04457998,1.01281313,0.19826340,3.87092077,3.01842930,0.08250410,2.70050935
-4.68534267,6.58604246,0.04299950,1.00852242,0.19628838,3.84697527,3.00316521,0.08241562,2.70716788
-4.67933967,6.56954224,0.04144070,1.00184802,0.19432941,3.82153004,2.98888569,0.08233389,2.71767618
-4.67333667,6.55598490,0.03991880,0.99302220,0.19246978,3.79540344,2.97607800,0.08224997,2.73205672
-4.66733367,6.54615585,0.03844961,0.98232163,0.19079423,3.76945871,2.96524857,0.08215553,2.75029014
-4.66133067,6.54082258,0.03704934,0.97005690,0.18938624,3.74457007,2.95690179,0.08204300,2.77230953
-4.65532766,6.54069484,0.03573421,0.95656052,0.18832522,3.72158589,2.95151620,0.08190574,2.79799400
-4.64932466,6.54638259,0.03452013,0.94217419,0.18768363,3.70129068,2.94951930,0.08173803,2.82716212
-4.64332166,6.55835395,0.03342225,0.92723559,0.18752421,3.68436795,2.95126218,0.08153514,2.85956572
-4.63731866,6.57689566,0.03245457,0.91206571,0.18789736,3.67136587,2.95699553,0.08129330,2.89488475
-4.63131566,6.60207843,0.03162952,0.89695708,0.18883880,3.66266757,2.96684821,0.08100960,2.93272370
-4.62531266,6.63372927,0.03095756,0.88216347,0.19036766,3.65846783,2.98080990,0.08068193,2.97261016
-4.61930965,6.67141282,0.03044678,0.86789170,0.19248496,3.65875748,2.99871879,0.08030890,3.01399597
-4.61330665,6.71442322,0.03010263,0.85429580,0.19517271,3.66331642,3.02025532,0.07988967,3.05626124
-4.60730365,6.76178731,0.02992759,0.84147372,0.19839357,3.67171592,3.04494267,0.07942389,3.09872154
-4.60130065,6.81227972,0.02992101,0.82946681,0.20209119,3.68333002,3.07215400,0.07891159,3.14063808
-4.59529765,6.86444954,0.03007900,0.81826189,0.20619114,3.69735571,3.10112662,0.07835305,3.18123089
-4.58929465,6.91665776,0.03039438,0.80779589,0.21060256,3.71284087,3.13098253,0.07774880,3.21969455
-4.58329165,6.96712396,0.03085673,0.79796251,0.21522034,3.72871865,3.16075450,0.07709950,3.25521593
-4.57728864,7.01398043,0.03145260,0.78862072,0.21992791,3.74384657,3.18941662,0.07640598,3.28699345
-4.57128564,7.05533127,0.03216568,0.77960450,0.22460037,3.75704848,3.21591797,0.07566915,3.31425692
-4.56528264,7.08931395,0.03297718,0.77073329,0.22910812,3.76715731,3.23921784,0.07489006,3.33628725
-4.55927964,7.11416049,0.03386621,0.76182260,0.23332054,3.77305658,3.25832103,0.07406991,3.35243519
-4.55327664,7.12825570,0.03481022,0.75269432,0.23710986,3.77371888,3.27231146,0.07321010,3.36213828
-4.54727364,7.13018972,0.03578560,0.74318610,0.24035489,3.76823957,3.28038267,0.07231223,3.36493537
-4.54127064,7.11880295,0.03676814,0.73315958,0.24294463,3.75586436,3.28186400,0.07137818,3.36047802
-4.53526763,7.09322134,0.03773366,0.72250690,0.24478143,3.73600991,3.27624116,0.07041014,3.34853855
-4.52926463,7.05288091,0.03865859,0.71115556,0.24578379,3.70827691,3.26317066,0.06941070,3.32901428
-4.52326163,6.99754088,0.03952054,0.69907115,0.24588855,3.67245547,3.24248745,0.06838283,3.30192813
-4.51725863,6.92728517,0.04029880,0.68625832,0.24505246,3.62852333,3.21420591,0.06732997,3.26742558
-4.51125563,6.84251289,0.04097489,0.67275976,0.24325309,3.57663733,3.17851430,0.06625601,3.22576842
-4.50525263,6.74391867,0.04153298,0.65865356,0.24048907,3.51711940,3.13576322,0.06516538,3.17732562
-4.49924962,6.63246434,0.04196020,0.64404909,0.23677956,3.45043801,3.08644900,0.06406300,3.12256198
-4.49324662,6.50934345,0.04224700,0.62908177,0.23216320,3.37718652,3.03119289,0.06295429,3.06202505
