energy_ev,total_up,Ag_p_up,Ag_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-5.60380190,5.44514852,1.21550720,4.25596034,0.10715282,0.11362834,0.83504813,0.00000000
-5.59779890,5.34631946,1.20950350,4.15344400,0.10824304,0.11176505,0.83996372,0.00000000
-5.59179590,5.25757475,1.20612210,4.05840285,0.10938192,0.11001870,0.84664387,0.00000000
-5.58579290,5.17908346,1.20539816,3.97112828,0.11057706,0.10839552,0.85496331,0.00000000
-5.57978989,5.11079133,1.20735959,3.89168077,0.11183383,0.10690198,0.86480047,0.00000000
-5.57378689,5.05248992,1.21203668,3.81994266,0.11315618,0.10554566,0.87604997,0.00000000
-5.56778389,5.00388812,1.21947029,3.75567585,0.11454742,0.10433603,0.88863333,0.00000000
-5.56178089,4.96468041,1.22971776,3.69857987,0.11601090,0.10328508,0.90250682,0.00000000
-5.55577789,4.93460614,1.24285557,3.64834589,0.11755063,0.10240774,0.91766603,0.00000000
-5.54977489,4.91349522,1.25897822,3.60470240,0.11917144,0.10172189,0.93414642,0.00000000
-5.54377189,4.90129637,1.27819281,3.56744943,0.12087904,0.10124808,0.95201968,0.00000000
-5.53776888,4.89808543,1.30060953,3.53647865,0.12267959,0.10100893,0.97138605,0.00000000
-5.53176588,4.90405295,1.32632807,3.51177811,0.12457904,0.10102800,0.99236269,0.00000000
-5.52576288,4.91947151,1.35542090,3.49342145,0.12658209,0.10132847,1.01506890,0.00000000
-5.51975988,4.94464522,1.38791430,3.48154262,0.12869103,0.10193152,1.03960890,0.00000000
-5.51375688,4.97984491,1.42376833,3.47629837,0.13090431,0.10285453,1.06605330,0.00000000
-5.50775388,5.02523389,1.46285728,3.47782144,0.13321520,0.10410922,1.09442043,0.00000000
-5.50175088,5.08079008,1.50495207,3.48616855,0.13561046,0.10569993,1.12465877,0.00000000
-5.49574787,5.14623047,1.54970611,3.50126732,0.13806926,0.10762201,1.15663190,0.00000000
-5.48974487,5.22094433,1.59664599,3.52286670,0.14056243,0.10986060,1.19010696,0.00000000
-5.48374187,5.30394080,1.64516820,3.55049506,0.14305209,0.11238982,1.22474774,0.00000000
-5.47773887,5.39381597,1.69454263,3.58342993,0.14549182,0.11517246,1.26011321,0.00000000
-5.47173587,5.48874316,1.74392345,3.62068222,0.14782737,0.11816030,1.29566187,0.00000000
-5.46573287,5.58648891,1.79236717,3.66099725,0.14999785,0.12129497,1.33076216,0.00000000
-5.45972986,5.68445531,1.83885769,3.70287339,0.15193746,0.12450947,1.36470864,0.00000000
-5.45372686,5.77974774,1.88233730,3.74459818,0.15357771,0.12773019,1.39674343,0.00000000
-5.44772386,5.86926547,1.92174242,3.78430053,0.15484989,0.13087948,1.42608196,0.00000000
-5.44172086,5.94981080,1.95604250,3.82001656,0.15568785,0.13387849,1.45194191,0.00000000
-5.43571786,6.01821145,1.98428018,3.84976553,0.15603076,0.13665035,1.47357392,0.00000000
-5.42971486,6.07144979,2.00561076,3.87163194,0.15582589,0.13912339,1.49029248,0.00000000
-5.42371186,6.10679191,2.01933905,3.88384898,0.15503112,0.14123428,1.50150557,0.00000000
-5.41770885,6.12190964,2.02495156,3.88487889,0.15361706,0.14293100,1.50674136,0.00000000
-5.41170585,6.11498863,2.02214248,3.87348536,0.15156876,0.14417532,1.50567059,0.00000000
-5.40570285,6.08481669,2.01083194,3.84879409,0.14888680,0.14494494,1.49812356,0.00000000
-5.39969985,6.03084729,1.99117571,3.81033786,0.14558773,0.14523484,1.48410071,0.00000000
-5.39369685,5.95323490,1.96356569,3.75808373,0.14170391,0.14505808,1.46377619,0.00000000
-5.38769385,5.85284014,1.92862113,3.69244076,0.13728262,0.14444576,1.43749436,0.00000000
-5.38169085,5.73120445,1.88717113,3.61424792,0.13238467,0.14344635,1.40575932,0.00000000
-5.37568784,5.59049588,1.84022904,3.52474296,0.12708237,0.14212424,1.36921789,0.00000000
-5.36968484,5.43342882,1.78896030,3.42551396,0.12145717,0.14055776,1.32863716,0.00000000
-5.36368184,5.26316207,1.73464509,3.31843642,0.11559698,0.13883659,1.28487747,0.00000000
-5.35767884,5.08318068,1.67863763,3.20559919,0.10959326,0.13705884,1.23886235,0.00000000
-5.35167584,4.89716765,1.62232406,3.08922339,0.10353819,0.13532793,1.19154683,0.00000000
-5.34567284,4.70887190,1.56708079,2.97157837,0.09752186,0.13374925,1.14388554,0.00000000
-5.33966983,4.52197909,1.51423510,2.85489911,0.09162976,0.13242704,1.09680218,0.00000000
-5.33366683,4.33999100,1.46502954,2.74130884,0.08594048,0.13146132,1.05116157,0.00000000
-5.32766383,4.16611892,1.42059142,2.63275056,0.08052399,0.13094526,1.00774549,0.00000000
-5.32166083,4.00319524,1.38190845,2.53093009,0.07544027,0.13096287,0.96723317,0.00000000
-5.31565783,3.85360605,1.34981074,2.43727288,0.07073841,0.13158716,0.93018693,0.00000000
-5.30965483,3.71924653,1.32495968,2.35289553,0.06645635,0.13287883,0.89704344,0.00000000
-5.30365183,3.60149940,1.30784309,2.27859249,0.06262089,0.13488542,0.86811028,0.00000000
-5.29764882,3.50123539,1.29877621,2.21483714,0.05924832,0.13764084,0.84356780,0.00000000
-5.29164582,3.41883350,1.29790759,2.16179597,0.05634521,0.14116535,0.82347545,0.00000000
-5.28564282,3.35421812,1.30522877,2.11935387,0.05390962,0.14546574,0.80778192,0.00000000
-5.27963982,3.30690900,1.32058641,2.08714801,0.05193240,0.15053573,0.79633815,0.00000000
-5.27363682,3.27608015,1.34369593,2.06460756,0.05039859,0.15635647,0.78891224,0.00000000
-5.26763382,3.26062316,1.37415520,2.05099644,0.04928887,0.16289700,0.78520523,0.00000000
-5.26163082,3.25921106,1.41145756,2.04545635,0.04858086,0.17011464,0.78486679,0.00000000
-5.25562781,3.27035908,1.45500333,2.04704765,0.04825028,0.17795527,0.78751012,0.00000000
-5.24962481,3.29247928,1.50410942,2.05478601,0.04827193,0.18635354,0.79272524,0.00000000
-5.24362181,3.32392715,1.55801702,2.06767339,0.04862038,0.19523287,0.80009031,0.00000000
-5.23761881,3.36303865,1.61589746,2.08472242,0.04927044,0.20450552,0.80918078,0.00000000
-5.23161581,3.40815776,1.67685688,2.10497381,0.05019732,0.21407255,0.81957615,0.00000000
-5.22561281,3.45765480,1.73994028,2.12750711,0.05137659,0.22382407,0.83086470,0.00000000
-5.21960980,3.50993692,1.80413610,2.15144560,0.05278389,0.23363960,0.84264641,0.00000000
-5.21360680,3.56345265,1.86838191,2.17595635,0.05439451,0.24338889,0.85453444,0.00000000
-5.20760380,3.61669264,1.93157249,2.20024707,0.05618287,0.25293311,0.86615591,0.00000000
-5.20160080,3.66818897,1.99257071,2.22356119,0.05812197,0.26212666,0.87715223,0.00000000
-5.19559780,3.71651525,2.05022200,2.24517280,0.06018280,0.27081945,0.88717973,0.00000000
-5.18959480,3.76028951,2.10337253,2.26438281,0.06233398,0.27885988,0.89591087,0.00000000
-5.18359180,3.79818135,2.15089093,2.28051766,0.06454140,0.28609824,0.90303640,0.00000000
-5.17758879,3.82892417,2.19169321,2.29293112,0.06676820,0.29239057,0.90826861,0.00000000
-5.17158579,3.85133291,2.22477000,2.30100995,0.06897484,0.29760287,0.91134574,0.00000000
-5.16558279,3.86432666,2.24921496,2.30418304,0.07111950,0.30161534,0.91203730,0.00000000
-5.15957979,3.86695515,2.26425304,2.30193391,0.07315870,0.30432657,0.91015017,0.00000000
-5.15357679,3.85842759,2.26926715,2.29381558,0.07504815,0.30565745,0.90553488,0.00000000
-5.14757379,3.83814180,2.26382158,2.27946688,0.07674374,0.30555448,0.89809182,0.00000000
-5.14157079,3.80571139,2.24768093,2.25862879,0.07820278,0.30399242,0.88777662,0.00000000
-5.13556778,3.76098885,2.22082301,2.23115953,0.07938518,0.30097601,0.87460447,0.00000000
-5.12956478,3.70408240,2.18344502,2.19704712,0.08025482,0.29654066,0.85865261,0.00000000
-5.12356178,3.63536477,2.13596215,2.15641809,0.08078070,0.29075199,0.84006085,0.00000000
-5.11755878,3.55547266,2.07899846,2.10954147,0.08093812,0.28370431,0.81902982,0.00000000
-5.11155578,3.46529616,2.01337022,2.05682737,0.08070959,0.27551792,0.79581673,0.00000000
-5.10555278,3.36595789,1.94006233,1.99881984,0.08008556,0.26633553,0.77072886,0.00000000
-5.09954977,3.25878252,1.86019875,1.93618408,0.07906482,0.25631770,0.74411479,0.00000000
-5.09354677,3.14525774,1.77500833,1.86968838,0.07765471,0.24563777,0.71635391,0.00000000
-5.08754377,3.02698838,1.68578739,1.80018169,0.07587088,0.23447629,0.68784448,0.00000000
-5.08154077,2.90564578,1.59386099,1.72856771,0.07373688,0.22301534,0.65899089,0.00000000
-5.07553777,2.78291488,1.50054433,1.65577688,0.07128336,0.21143287,0.63019072,0.00000000
-5.06953477,2.66044146,1.40710604,1.58273768,0.06854711,0.19989748,0.60182219,0.00000000
-5.06353177,2.53978217,1.31473489,1.51034850,0.06556984,0.18856366,0.57423259,0.00000000
-5.05752876,2.42235962,1.22451114,1.43945166,0.06239686,0.17756780,0.54772828,0.00000000
-5.05152576,2.30942459,1.13738346,1.37081065,0.05907565,0.16702511,0.52256667,0.00000000
-5.04552276,2.20202700,1.05415211,1.30509169,0.05565447,0.15702747,0.49895046,0.00000000
-5.03951976,2.10099664,0.97545882,1.24285025,0.05218095,0.14764236,0.47702450,0.00000000
-5.03351676,2.00693421,0.90178299,1.18452310,0.04870082,0.13891273,0.45687519,0.00000000
-5.02751376,1.92021264,0.83344434,1.13042579,0.04525680,0.13085792,0.43853237,0.00000000
-5.02151076,1.84098801,0.77061092,1.08075551,0.04188768,0.12347534,0.42197356,0.00000000
-5.01550775,1.76921888,0.71331202,1.03559875,0.03862759,0.11674296,0.40713012,0.00000000
-5.00950475,1.70469255,0.66145472,0.99494283,0.03550548,0.11062233,0.39389502,0.00000000
-5.00350175,1.64705629,0.61484314,0.95869057,0.03254492,0.10506198,0.38213160,0.00000000
-4.99749875,1.59585151,0.57319914,0.92667678,0.02976400,0.10000102,0.37168293,0.00000000
-4.99149575,1.55054862,0.53618353,0.89868549,0.02717550,0.09537285,0.36238113,0.00000000
-4.98549275,1.51058073,0.50341662,0.87446680,0.02478716,0.09110861,0.35405624,0.00000000
-4.97948974,1.47537411,0.47449732,0.85375229,0.02260218,0.08714043,0.34654412,0.00000000
-4.97348674,1.44437403,0.44902008,0.83626810,0.02061970,0.08340426,0.33969306,0.00000000
-4.96748374,1.41706472,0.42658916,0.82174511,0.01883540,0.07984219,0.33336881,0.00000000
-4.96148074,1.39298288,0.40682989,0.80992572,0.01724212,0.07640420,0.32745793,0.00000000
-4.95547774,1.37172450,0.38939681,0.80056727,0.01583047,0.07304940,0.32186936,0.00000000
-4.94947474,1.35294524,0.37397876,0.79344211,0.01458939,0.06974660,0.31653435,0.00000000
-4.94347174,1.33635516,0.36030128,0.78833484,0.01350667,0.06647444,0.31140489,0.00000000
-4.93746873,1.32170899,0.34812650,0.78503729,0.01256944,0.06322100,0.30645102,0.00000000
-4.93146573,1.30879315,0.33725121,0.78334216,0.01176453,0.05998302,0.30165721,0.00000000
-4.92546273,1.29741135,0.32750349,0.78303602,0.01107885,0.05676481,0.29701838,0.00000000
-4.91945973,1.28737024,0.31873866,0.78389278,0.01049962,0.05357704,0.29253586,0.00000000
-4.91345673,1.27846687,0.31083494,0.78566849,0.01001460,0.05043532,0.28821373,0.00000000
-4.90745373,1.27047931,0.30368951,0.78809820,0.00961229,0.04735892,0.28405589,0.00000000
-4.90145073,1.26316158,0.29721530,0.79089546,0.00928207,0.04436945,0.28006419,0.00000000
-4.89544772,1.25624384,0.29133891,0.79375511,0.00901435,0.04148981,0.27623783,0.00000000
-4.88944472,1.24943821,0.28599985,0.79635919,0.00880069,0.03874337,0.27257417,0.00000000
-4.88344172,1.24245020,0.28115134,0.79838620,0.00863391,0.03615328,0.26907091,0.00000000
-4.87743872,1.23499548,0.27676248,0.79952316,0.00850830,0.03374229,0.26572979,0.00000000
-4.87143572,1.22682104,0.27282182,0.79948009,0.00841966,0.03153264,0.26256135,0.00000000
-4.86543272,1.21772988,0.26934198,0.79800607,0.00836555,0.02954634,0.25959083,0.00000000
-4.85942971,1.20760760,0.26636511,0.79490603,0.00834534,0.02780566,0.25686462,0.00000000
-4.85342671,1.19644961,0.26396871,0.79005738,0.00836042,0.02633380,0.25445711,0.00000000
-4.84742371,1.18438720,0.26227145,0.78342548,0.00841424,0.02515565,0.25247750,0.00000000
-4.84142071,1.17171098,0.26143850,0.77507693,0.00851244,0.02429866,0.25107604,0.00000000
-4.83541771,1.15889021,0.26168593,0.76519007,0.00866281,0.02379368,0.25044958,0.00000000
-4.82941471,1.14658660,0.26328376,0.75406170,0.00887532,0.02367569,0.25084576,0.00000000
-4.82341171,1.13566169,0.26655731,0.74210980,0.00916194,0.02398442,0.25256575,0.00000000
-4.81740870,1.12717688,0.27188639,0.72987161,0.00953650,0.02476467,0.25596513,0.00000000
-4.81140570,1.12238555,0.27970223,0.71799713,0.01001435,0.02606643,0.26145271,0.00000000
-4.80540270,1.12271719,0.29048188,0.70723808,0.01061199,0.02794456,0.26948717,0.00000000
-4.79939970,1.12975356,0.30473999,0.69843241,0.01134658,0.03045819,0.28057134,0.00000000
-4.79339670,1.14519714,0.32301803,0.69248492,0.01223537,0.03366961,0.29524419,0.00000000
-4.78739370,1.17083265,0.34587093,0.69034445,0.01329502,0.03764281,0.31407054,0.00000000
-4.78139070,1.20848236,0.37385157,0.69297828,0.01454087,0.04244158,0.33762859,0.00000000
-4.77538769,1.25995630,0.40749318,0.70134450,0.01598620,0.04812721,0.36649550,0.00000000
-4.76938469,1.32699856,0.44729027,0.71636307,0.01764133,0.05475586,0.40123128,0.00000000
-4.76338169,1.41123113,0.49367846,0.73888649,0.01951295,0.06237568,0.44236138,0.00000000
-4.75737869,1.51409678,0.54701401,0.76967084,0.02160327,0.07102369,0.49035833,0.00000000
-4.75137569,1.63680264,0.60755348,0.80934807,0.02390937,0.08072272,0.54562301,0.00000000
-4.74537269,1.78026620,0.67543454,0.85840032,0.02642266,0.09147825,0.60846610,0.00000000
-4.73936968,1.94506556,0.75065850,0.91713720,0.02912844,0.10327565,0.67909030,0.00000000
-4.73336668,2.13139576,0.83307550,0.98567662,0.03200568,0.11607760,0.75757395,0.00000000
-4.72736368,2.33903285,0.92237305,1.06393004,0.03502699,0.12982223,0.84385685,0.00000000
-4.72136068,2.56730750,1.01806870,1.15159272,0.03815886,0.14442175,0.93772879,0.00000000
-4.71535768,2.81508962,1.11950740,1.24813943,0.04136212,0.15976201,1.03882153,0.00000000
-4.70935468,3.08078520,1.22586401,1.35282618,0.04459261,0.17570288,1.14660470,0.00000000
-4.70335168,3.36234621,1.33615133,1.46469802,0.04780219,0.19207971,1.26038620,0.00000000
-4.69734867,3.65729427,1.44923373,1.58260319,0.05093983,0.20870569,1.37931718,0.00000000
-4.69134567,3.96275784,1.56384621,1.70521320,0.05395303,0.22537533,1.50240208,0.00000000
-4.68534267,4.27552262,1.67861858,1.83104881,0.05678922,0.24186874,1.62851333,0.00000000
-4.67933967,4.59209388,1.79210425,1.95851088,0.05939741,0.25795684,1.75641079,0.00000000
-4.67333667,4.90876924,1.90281263,2.08591564,0.06172971,0.27340715,1.88476523,0.00000000
-4.66733367,5.22171970,2.00924442,2.21153303,0.06374292,0.28799004,2.01218538,0.00000000
-4.66133067,5.52707624,2.10992841,2.33362709,0.06539993,0.30148514,2.13724762,0.00000000
-4.65532766,5.82101910,2.20345869,2.45049682,0.06667108,0.31368774,2.25852740,0.00000000
-4.64932466,6.09986662,2.28853103,2.56051633,0.06753512,0.32441475,2.37463132,0.00000000
-4.64332166,6.36016032,2.36397694,2.66217258,0.06798010,0.33351015,2.48422867,0.00000000
-4.63731866,6.59874326,2.42879451,2.75409962,0.06800382,0.34084948,2.58608144,0.00000000
-4.63131566,6.81282874,2.48217471,2.83510786,0.06761403,0.34634334,2.67907163,0.00000000
-4.62531266,7.00005699,2.52352238,2.90420760,0.06682831,0.34993958,2.76222497,0.00000000
-4.61930965,7.15853810,2.55247123,2.96062593,0.06567362,0.35162430,2.83473030,0.00000000
-4.61330665,7.28687996,2.56889239,3.00381667,0.06418555,0.35142135,2.89595398,0.00000000
-4.60730365,7.38420074,2.57289624,3.03346323,0.06240741,0.34939059,2.94544902,0.00000000
-4.60130065,7.45012630,2.56482777,3.04947474,0.06038896,0.34562496,2.98295883,0.00000000
-4.59529765,7.48477347,2.54525555,3.05197580,0.05818507,0.34024642,3.00841576,0.00000000
-4.58929465,7.48872079,2.51495493,3.04129093,0.05585431,0.33340111,3.02193471,0.00000000
-4.58329165,7.46296869,2.47488621,3.01792457,0.05345734,0.32525389,3.02380249,0.00000000
-4.57728864,7.40889181,2.42616838,2.98253787,0.05105544,0.31598252,3.01446345,0.00000000
-4.57128564,7.32818566,2.37004955,2.93592358,0.04870895,0.30577186,2.99450229,0.00000000
-4.56528264,7.22281052,2.30787492,2.87898006,0.04647587,0.29480819,2.96462483,0.00000000
-4.55927964,7.09493487,2.24105325,2.81268571,0.04441048,0.28327399,2.92563757,0.00000000
-4.55327664,6.94688043,2.17102278,2.73807469,0.04256213,0.27134336,2.87842670,0.00000000
-4.54727364,6.78107063,2.09921757,2.65621470,0.04097417,0.25917823,2.82393738,0.00000000
-4.54127064,6.59998366,2.02703491,2.56818728,0.03968302,0.24692539,2.76315364,0.00000000
-4.53526763,6.40611089,1.95580472,2.47507102,0.03871737,0.23471446,2.69707948,0.00000000
-4.52926463,6.20192093,1.88676148,2.37792755,0.03809759,0.22265683,2.62672124,0.00000000
-4.52326163,5.98982913,1.82101928,2.27779037,0.03783529,0.21084531,2.55307159,0.00000000
-4.51725863,5.77217213,1.75955051,2.17565596,0.03793306,0.19935465,2.47709512,0.00000000
-4.51125563,5.55118667,1.70316848,2.07247693,0.03838439,0.18824264,2.39971540,0.00000000
-4.50525263,5.32899198,1.65251449,1.96915658,0.03917375,0.17755169,2.32180370,0.00000000
-4.49924962,5.10757481,1.60804930,1.86654458,0.04027695,0.16731078,2.24416913,0.00000000
-4.49324662,4.88877664,1.57004945,1.76543309,0.04166159,0.15753757,2.16755027,0.00000000
-4.48724362,4.67428241,1.53860835,1.66655329,0.04328779,0.14824060,2.09260830,0.00000000
-4.48124062,4.46561072,1.51364210,1.57057190,0.04510914,0.13942143,2.01992168,0.00000000
-4.47523762,4.26410535,1.49490007,1.47808769,0.04707379,0.13107664,1.94998251,0.00000000
-4.46923462,4.07092866,1.48197988,1.38962807,0.04912576,0.12319967,1.88319476,0.00000000
-4.46323162,3.88705694,1.47434647,1.30564594,0.05120643,0.11578238,1.81987450,0.00000000
-4.45722861,3.71327874,1.47135485,1.22651700,0.05325615,0.10881637,1.76025229,0.00000000
-4.45122561,3.55019652,1.47227589,1.15253791,0.05521596,0.10229414,1.70447794,0.00000000
-4.44522261,3.39823234,1.47632437,1.08392564,0.05702931,0.09620987,1.65262754,0.00000000
-4.43921961,3.25763795,1.48268862,1.02081829,0.05864385,0.09056018,1.60471286,0.00000000
-4.43321661,3.12850967,1.49056073,0.96327766,0.06001304,0.08534466,1.56069289,0.00000000
-4.42721361,3.01080774,1.49916642,0.91129365,0.06109779,0.08056622,1.52048717,0.00000000
-4.42121061,2.90438006,1.50779355,0.86479074,0.06186770,0.07623148,1.48399054,0.00000000
-4.41520760,2.80898940,1.51581833,0.82363623,0.06230226,0.07235091,1.45108872,0.00000000
-4.40920460,2.72434317,1.52272824,0.78765013,0.06239162,0.06893906,1.42167406,0.00000000
-4.40320160,2.65012440,1.52814092,0.75661644,0.06213707,0.06601460,1.39566062,0.00000000
-4.39719860,2.58602257,1.53181822,0.73029526,0.06155121,0.06360033,1.37299794,0.00000000
-4.39119560,2.53176251,1.53367482,0.70843524,0.06065775,0.06172304,1.35368251,0.00000000
-4.38519260,2.48712985,1.53378120,0.69078587,0.05949092,0.06041327,1.33776632,0.00000000
-4.37918959,2.45199147,1.53236059,0.67710893,0.05809463,0.05970493,1.32536179,0.00000000
-4.37318659,2.42630947,1.52978001,0.66718854,0.05652131,0.05963468,1.31664251,0.00000000
-4.36718359,2.41014760,1.52653570,0.66083937,0.05483053,0.06024120,1.31183948,0.00000000
-4.36118059,2.40366944,1.52323328,0.65791252,0.05308743,0.06156417,1.31123270,0.00000000
-4.35517759,2.40712790,1.52056339,0.65829869,0.05136103,0.06364315,1.31513817,0.00000000
-4.34917459,2.42084623,1.51927363,0.66192867,0.04972249,0.06651620,1.32389069,0.00000000
-4.34317159,2.44519105,1.52013777,0.66877078,0.04824339,0.07021844,1.33782300,0.00000000
-4.33716858,2.48053860,1.52392337,0.67882571,0.04699399,0.07478045,1.35724208,0.00000000
-4.33116558,2.52723567,1.53135907,0.69211882,0.04604168,0.08022667,1.38240368,0.00000000
-4.32516258,2.58555702,1.54310267,0.70869030,0.04544947,0.08657380,1.41348622,0.00000000
-4.31915958,2.65566159,1.55971138,0.72858381,0.04527469,0.09382938,1.45056541,0.00000000
-4.31315658,2.73754978,1.58161539,0.75183413,0.04556786,0.10199044,1.49359091,0.00000000
-4.30715358,2.83102427,1.60909583,0.77845445,0.04637171,0.11104252,1.54236644,0.00000000
