energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-6.00000000,2.15896539,0.01237226,0.01046008,1.04731307,0.89031285,0.03361787,1.07337468,0.35390860,0.09012312
-5.99399700,2.24611908,0.01156426,0.01099096,1.09091769,0.92368690,0.03574231,1.11903587,0.36406409,0.09427213
-5.98799400,2.33655740,0.01083360,0.01153264,1.13575858,0.95848222,0.03789930,1.16626059,0.37449161,0.09851432
-5.98199100,2.42881055,0.01018164,0.01207757,1.18097005,0.99418800,0.04006293,1.21428008,0.38497212,0.10278000
-5.97598799,2.52136171,0.00960853,0.01261798,1.22567039,1.03026580,0.04220705,1.26230449,0.39528817,0.10699852
-5.96998499,2.61268128,0.00911339,0.01314604,1.26898362,1.06616091,0.04430591,1.30954119,0.40522856,0.11109991
-5.96398199,2.70126363,0.00869452,0.01365403,1.31006197,1.10131519,0.04633471,1.35521421,0.41459319,0.11501678
-5.95797899,2.78566496,0.00834969,0.01413451,1.34810820,1.13518087,0.04827019,1.39858404,0.42319776,0.11868600
-5.95197599,2.86454101,0.00807639,0.01458052,1.38239721,1.16723505,0.05009127,1.43896703,0.43087845,0.12205046
-5.94597299,2.93668304,0.00787207,0.01498566,1.41229566,1.19699416,0.05177951,1.47575383,0.43749611,0.12506058
-5.93996998,3.00105062,0.00773442,0.01534430,1.43727923,1.22402782,0.05331963,1.50842574,0.44293997,0.12767560
-5.93396698,3.05679987,0.00766154,0.01565165,1.45694639,1.24797152,0.05469986,1.53656860,0.44713066,0.12986466
-5.92796398,3.10330554,0.00765216,0.01590387,1.47102833,1.26853753,0.05591220,1.55988329,0.45002225,0.13160744
-5.92196098,3.14017615,0.00770571,0.01609809,1.47939455,1.28552334,0.05695259,1.57819245,0.45160349,0.13289449
-5.91595798,3.16726095,0.00782242,0.01623250,1.48205375,1.29881721,0.05782084,1.59144298,0.45189770,0.13372717
-5.90995498,3.18464847,0.00800331,0.01630627,1.47914997,1.30840051,0.05852058,1.59970412,0.45096177,0.13411716
-5.90395198,3.19265617,0.00825012,0.01631958,1.47095421,1.31434643,0.05905887,1.60316103,0.44888378,0.13408564
-5.89794897,3.19181169,0.00856520,0.01627355,1.45785176,1.31681509,0.05944587,1.60210416,0.44577962,0.13366205
-5.89194597,3.18282598,0.00895130,0.01617015,1.44032566,1.31604507,0.05969420,1.59691463,0.44178859,0.13288262
-5.88594297,3.16655960,0.00941137,0.01601211,1.41893728,1.31234160,0.05981837,1.58804630,0.43706803,0.13178865
-5.87993997,3.14398337,0.00994821,0.01580280,1.39430441,1.30606193,0.05983404,1.57600529,0.43178736,0.13042461
-5.87393697,3.11613498,0.01056419,0.01554612,1.36707817,1.29759836,0.05975724,1.56132766,0.42612157,0.12883624
-5.86793397,3.08407364,0.01126089,0.01524637,1.33791937,1.28735981,0.05960363,1.54455645,0.42024452,0.12706855
-5.86193097,3.04883457,0.01203874,0.01490811,1.30747551,1.27575259,0.05938775,1.52621887,0.41432236,0.12516406
-5.85592796,3.01138564,0.01289669,0.01453606,1.27635930,1.26316156,0.05912237,1.50680489,0.40850722,0.12316116
-5.84992496,2.97258793,0.01383192,0.01413492,1.24512947,1.24993231,0.05881794,1.48674804,0.40293156,0.12109269
-5.84392196,2.93316232,0.01483957,0.01370936,1.21427472,1.23635549,0.05848209,1.46640942,0.39770339,0.11898496
-5.83791896,2.89366351,0.01591256,0.01326382,1.18420138,1.22265403,0.05811941,1.44606565,0.39290262,0.11685705
-5.83191596,2.85446276,0.01704148,0.01280252,1.15522513,1.20897386,0.05773130,1.42590114,0.38857857,0.11472051
-5.82591296,2.81574024,0.01821463,0.01232933,1.12756705,1.19537880,0.05731602,1.40600533,0.38474898,0.11257947
-5.81990995,2.77748720,0.01941806,0.01184779,1.10135404,1.18184972,0.05686893,1.38637463,0.38140036,0.11043118
-5.81390695,2.73951782,0.02063583,0.01136103,1.07662329,1.16828820,0.05638289,1.36691922,0.37848978,0.10826679
-5.80790395,2.70149009,0.02185031,0.01087184,1.05333061,1.15452445,0.05584872,1.34747407,0.37594798,0.10607255
-5.80190095,2.66293454,0.02304257,0.01038262,1.03136189,1.14032908,0.05525592,1.32781369,0.37368358,0.10383116
-5.79589795,2.62328936,0.02419290,0.00989545,1.01054716,1.12542811,0.05459331,1.30766984,0.37158830,0.10152330
-5.78989495,2.58193991,0.02528135,0.00941214,0.99067640,1.10952052,0.05384979,1.28675109,0.36954287,0.09912924
-5.78389195,2.53826074,0.02628835,0.00893428,0.97151626,1.09229732,0.05301510,1.26476346,0.36742328,0.09663046
-5.77788894,2.49165780,0.02719529,0.00846330,0.95282692,1.07346123,0.05208048,1.24143082,0.36510718,0.09401114
-5.77188594,2.44160893,0.02798511,0.00800056,0.93437826,1.05274596,0.05103932,1.21651428,0.36248004,0.09125950
-5.76588294,2.38770049,0.02864291,0.00754742,0.91596460,1.02993412,0.04988763,1.18982948,0.35944085,0.08836894
-5.75987994,2.32965853,0.02915637,0.00710526,0.89741752,1.00487295,0.04862441,1.16126108,0.35590704,0.08533889
-5.75387694,2.26737319,0.02951617,0.00667560,0.87861610,0.97748707,0.04725187,1.13077381,0.35181851,0.08217535
-5.74787394,2.20091540,0.02971630,0.00626012,0.85949448,0.94778787,0.04577549,1.09841976,0.34714056,0.07889112
-5.74187094,2.13054531,0.02975418,0.00586069,0.84004659,0.91587898,0.04420388,1.06434160,0.34186562,0.07550576
-5.73586793,2.05671258,0.02963072,0.00547941,0.82032781,0.88195798,0.04254857,1.02877193,0.33601389,0.07204515
-5.72986493,1.98004879,0.02935026,0.00511859,0.80045416,0.84631419,0.04082363,0.99202891,0.32963280,0.06854096
-5.72386193,1.90135286,0.02892029,0.00478077,0.78059890,0.80932292,0.03904516,0.95450859,0.32279544,0.06502973
-5.71785893,1.82157043,0.02835121,0.00446868,0.76098713,0.77143673,0.03723081,0.91667449,0.31559812,0.06155187
-5.71185593,1.74176854,0.02765587,0.00418522,0.74188877,0.73317397,0.03539914,0.87904513,0.30815725,0.05815060
-5.70585293,1.66310694,0.02684914,0.00393337,0.72361029,0.69510556,0.03356908,0.84217997,0.30060564,0.05487071
-5.69984992,1.58680746,0.02594739,0.00371616,0.70648577,0.65784041,0.03175931,0.80666472,0.29308852,0.05175745
-5.69384692,1.51412276,0.02496793,0.00353660,0.69086741,0.62201035,0.02998781,0.77309636,0.28575937,0.04885529
-5.68784392,1.44630554,0.02392856,0.00339757,0.67711610,0.58825496,0.02827137,0.74206856,0.27877579,0.04620697
-5.68184092,1.38457931,0.02284699,0.00330173,0.66559211,0.55720707,0.02662524,0.71415784,0.27229548,0.04385241
-5.67583792,1.33011141,0.02174047,0.00325148,0.65664607,0.52947910,0.02506286,0.68991085,0.26647247,0.04182794
-5.66983492,1.28398870,0.02062534,0.00324877,0.65061051,0.50565084,0.02359566,0.66983299,0.26145363,0.04016551
-5.66383192,1.24719639,0.01951675,0.00329510,0.64779179,0.48625853,0.02223296,0.65437831,0.25737554,0.03889212
-5.65782891,1.22059990,0.01842841,0.00339134,0.64846252,0.47178568,0.02098199,0.64394098,0.25436165,0.03802932
-5.65182591,1.20492982,0.01737238,0.00353771,0.65285462,0.46265530,0.01984789,0.63884805,0.25251982,0.03759282
-5.64582291,1.20076975,0.01635902,0.00373364,0.66115273,0.45922367,0.01883383,0.63935349,0.25194018,0.03759224
-5.63981991,1.20854674,0.01539695,0.00397777,0.67348821,0.46177549,0.01794114,0.64563352,0.25269324,0.03803091
-5.63381691,1.22852422,0.01449304,0.00426783,0.68993383,0.47052012,0.01716944,0.65778304,0.25482833,0.03890579
-5.62781391,1.26079713,0.01365250,0.00460064,0.71049905,0.48558889,0.01651684,0.67581309,0.25837235,0.04020744
-5.62181091,1.30528911,0.01287896,0.00497212,0.73512625,0.50703324,0.01598005,0.69964952,0.26332875,0.04192013
-5.61580790,1.36175181,0.01217463,0.00537726,0.76368801,0.53482368,0.01555457,0.72913259,0.26967691,0.04402194
-5.60980490,1.42976615,0.01154042,0.00581023,0.79598565,0.56884937,0.01523481,0.76401788,0.27737182,0.04648504
-5.60380190,1.50874581,0.01097609,0.00626439,0.83174924,0.60891836,0.01501419,0.80397834,0.28634419,0.04927600
-5.59779890,1.59794291,0.01048038,0.00673245,0.87063929,0.65475863,0.01488528,0.84860769,0.29650095,0.05235626
-5.59179590,1.69645616,0.01005120,0.00720659,0.91225019,0.70601975,0.01483985,0.89742527,0.30772632,0.05568263
-5.58579290,1.80324148,0.00968572,0.00767860,0.95611549,0.76227553,0.01486902,0.94988226,0.31988321,0.05920797
-5.57978989,1.91712533,0.00938048,0.00814011,1.00171508,0.82302765,0.01496330,1.00536941,0.33281521,0.06288197
-5.57378689,2.03682060,0.00913154,0.00858276,1.04848399,0.88771040,0.01511270,1.06322616,0.34634903,0.06665195
-5.56778389,2.16094518,0.00893457,0.00899840,1.09582282,0.95569672,0.01530687,1.12275110,0.36029735,0.07046386
-5.56178089,2.28804290,0.00878487,0.00937936,1.14310931,1.02630558,0.01553514,1.18321353,0.37446199,0.07426325
-5.55577789,2.41660666,0.00867753,0.00971858,1.18971093,1.09881084,0.01578672,1.24386597,0.38863742,0.07799637
-5.54977489,2.54510336,0.00860743,0.01000987,1.23499791,1.17245149,0.01605081,1.30395734,0.40261446,0.08161121
-5.54377189,2.67200024,0.00856932,0.01024803,1.27835634,1.24644331,0.01631679,1.36274654,0.41618404,0.08505860
-5.53776888,2.79579205,0.00855785,0.01042902,1.31920107,1.31999183,0.01657434,1.41951598,0.42914101,0.08829321
-5.53176588,2.91502854,0.00856764,0.01055003,1.35698779,1.39230626,0.01681364,1.47358503,0.44128784,0.09127451
-5.52576288,3.02834167,0.00859332,0.01060958,1.39122414,1.46261431,0.01702555,1.52432276,0.45243818,0.09396764
-5.51975988,3.13447185,0.00862954,0.01060750,1.42147953,1.53017739,0.01720179,1.57115995,0.46242022,0.09634410
-5.51375688,3.23229276,0.00867106,0.01054495,1.44739342,1.59430588,0.01733505,1.61359992,0.47107980,0.09838239
-5.50775388,3.32083387,0.00871279,0.01042431,1.46868190,1.65437398,0.01741923,1.65122807,0.47828314,0.10006837
-5.50175088,3.39930038,0.00874982,0.01024910,1.48514268,1.70983357,0.01744949,1.68371988,0.48391939,0.10139558
-5.49574787,3.46708981,0.00877751,0.01002384,1.49665821,1.76022672,0.01742240,1.71084728,0.48790275,0.10236525
-5.48974487,3.52380479,0.00879154,0.00975389,1.50319725,1.80519624,0.01733603,1.73248308,0.49017428,0.10298626
-5.48374187,3.56926173,0.00878797,0.00944526,1.50481466,1.84449383,0.01719001,1.74860357,0.49070334,0.10327485
-5.47773887,3.60349481,0.00876333,0.00910445,1.50164975,1.87798547,0.01698555,1.75928908,0.48948867,0.10325420
-5.47173587,3.62675523,0.00871466,0.00873821,1.49392317,1.90565369,0.01672544,1.76472243,0.48655901,0.10295391
-5.46573287,3.63950544,0.00863961,0.00835342,1.48193232,1.92759664,0.01641406,1.76518534,0.48197328,0.10240925
-5.45972986,3.64240837,0.00853648,0.00795683,1.46604557,1.94402374,0.01605725,1.76105275,0.47582028,0.10166047
-5.45372686,3.63631189,0.00840424,0.00755499,1.44669519,1.95524814,0.01566232,1.75278509,0.46821779,0.10075182
-5.44772386,3.62222861,0.00824262,0.00715406,1.42436917,1.96167616,0.01523783,1.74091866,0.45931111,0.09973071
-5.44172086,3.60131162,0.00805210,0.00675970,1.39960193,1.96379412,0.01479353,1.72605423,0.44927094,0.09864668
-5.43571786,3.57482672,0.00783387,0.00637704,1.37296412,1.96215291,0.01434014,1.70884403,0.43829060,0.09755043
-5.42971486,3.54412184,0.00758986,0.00601056,1.34505154,1.95735113,0.01388917,1.68997755,0.42658259,0.09649280
-5.42371186,3.51059450,0.00732266,0.00566410,1.31647347,1.95001721,0.01345271,1.67016619,0.41437453,0.09552382
-5.41770885,3.47565829,0.00703544,0.00534082,1.28784043,1.94079134,0.01304321,1.65012742,0.40190447,0.09469174
-5.41170585,3.44070922,0.00673187,0.00504327,1.25975179,1.93030782,0.01267320,1.63056861,0.38941580,0.09404212
-5.40570285,3.40709293,0.00641600,0.00477334,1.23278340,1.91917838,0.01235507,1.61217101,0.37715172,0.09361703
-5.39969985,3.37607369,0.00609215,0.00453237,1.20747560,1.90797721,0.01210082,1.59557430,0.36534949,0.09345420
-5.39369685,3.34880579,0.00576476,0.00432117,1.18432175,1.89722778,0.01192179,1.58136204,0.35423467,0.09358640
-5.38769385,3.32630826,0.00543824,0.00414007,1.16375787,1.88739207,0.01182840,1.57004846,0.34401544,0.09404073
-5.38169085,3.30944321,0.00511686,0.00398899,1.14615335,1.87886217,0.01182996,1.56206673,0.33487723,0.09483814
-5.37568784,3.29889817,0.00480458,0.00386750,1.13180327,1.87195424,0.01193442,1.55775913,0.32697781,0.09599293
-5.36968484,3.29517275,0.00450501,0.00377487,1.12092228,1.86690485,0.01214818,1.55736921,0.32044311,0.09751240
-5.36368184,3.29856946,0.00422120,0.00371011,1.11364039,1.86386939,0.01247590,1.56103606,0.31536375,0.09939653
-5.35767884,3.30918879,0.00395568,0.00367199,1.11000064,1.86292227,0.01292042,1.56879079,0.31179250,0.10163779
-5.35167584,3.32692820,0.00371032,0.00365912,1.10995868,1.86405870,0.01348255,1.58055519,0.30974278,0.10422103
-5.34567284,3.35148490,0.00348634,0.00366994,1.11338433,1.86719754,0.01416108,1.59614259,0.30918816,0.10712345
-5.33966983,3.38236212,0.00328431,0.00370271,1.12006479,1.87218513,0.01495266,1.61526076,0.31006298,0.11031469
-5.33366683,3.41887850,0.00310415,0.00375559,1.12970973,1.87879973,0.01585183,1.63751689,0.31226398,0.11375704
-5.32766383,3.46018046,0.00294520,0.00382659,1.14195766,1.88675640,0.01685100,1.66242442,0.31565297,0.11740575
-5.32166083,3.50525734,0.00280627,0.00391357,1.15638381,1.89571238,0.01794056,1.68941166,0.32006036,0.12120951
-5.31565783,3.55295900,0.00268573,0.00401426,1.17250891,1.90527269,0.01910889,1.71783212,0.32528956,0.12511101
-5.30965483,3.60201595,0.00258157,0.00412628,1.18980909,1.91499628,0.02034254,1.74697636,0.33112206,0.12904774
-5.30365183,3.65106169,0.00249156,0.00424708,1.20772622,1.92440268,0.02162637,1.77608520,0.33732300,0.13295285
-5.29764882,3.69865728,0.00241328,0.00437399,1.22567901,1.93297929,0.02294373,1.80436430,0.34364716,0.13675624
-5.29164582,3.74331789,0.00234427,0.00450425,1.24307421,1.94018959,0.02427667,1.83099964,0.34984518,0.14038576
-5.28564282,3.78354123,0.00228207,0.00463498,1.25931811,1.94548215,0.02560623,1.85517397,0.35566978,0.14376854
-5.27963982,3.81783733,0.00222438,0.00476324,1.27382797,1.94830073,0.02691271,1.87608381,0.36088191,0.14683245
-5.27363682,3.84475954,0.00216906,0.00488606,1.28604322,1.94809530,0.02817598,1.89295668,0.36525655,0.14950764
-5.26763382,3.86293599,0.00211420,0.00500047,1.29543645,1.94433393,0.02937584,1.90506836,0.36858820,0.15172811
-5.26163082,3.87110093,0.00205822,0.00510359,1.30152378,1.93651539,0.03049240,1.91175954,0.37069560,0.15343325
-5.25562781,3.86812524,0.00199981,0.00519261,1.30387461,1.92418207,0.03150642,1.91245174,0.37142595,0.15456943
-5.24962481,3.85304506,0.00193801,0.00526495,1.30212043,1.90693291,0.03239976,1.90666169,0.37065819,0.15509136
-5.24362181,3.82508787,0.00187219,0.00531823,1.29596269,1.88443588,0.03315573,1.89401407,0.36830542,0.15496339
-5.23761881,3.78369493,0.00180202,0.00535038,1.28517927,1.85643950,0.03375953,1.87425185,0.36431639,0.15416057
-5.23161581,3.72853922,0.00172747,0.00535969,1.26962959,1.82278283,0.03419853,1.84724410,0.35867604,0.15266942
-5.22561281,3.65953811,0.00164876,0.00534485,1.24925803,1.78340363,0.03446269,1.81299072,0.35140496,0.15048855
-5.21960980,3.57686013,0.00156635,0.00530498,1.22409560,1.73834403,0.03454478,1.77162401,0.34255808,0.14762874
-5.21360680,3.48092529,0.00148086,0.00523972,1.19425971,1.68775348,0.03444059,1.72340677,0.33222230,0.14411294
-5.20760380,3.37239883,0.00139304,0.00514917,1.15995192,1.63188870,0.03414912,1.66872711,0.32051346,0.13997573
-5.20160080,3.25217837,0.00130375,0.00503393,1.12145377,1.57111059,0.03367263,1.60808988,0.30757259,0.13526257
-5.19559780,3.12137478,0.00121389,0.00489512,1.07912071,1.50587791,0.03301661,1.54210506,0.29356163,0.13002873
-5.18959480,2.98128729,0.00112438,0.00473428,1.03337416,1.43673826,0.03218969,1.47147351,0.27865873,0.12433792
-5.18359180,2.83337371,0.00103612,0.00455341,0.98469215,1.36431622,0.03120342,1.39697047,0.26305340,0.11826079
-5.17758879,2.67921686,0.00094996,0.00435486,0.93359850,1.28929953,0.03007203,1.31942738,0.24694152,0.11187316
-5.17158579,2.52048821,0.00086672,0.00414132,0.88065114,1.21242350,0.02881202,1.23971283,0.23052055,0.10525426
-5.16558279,2.35891025,0.00078709,0.00391569,0.82642983,1.13445446,0.02744180,1.15871302,0.21398490,0.09848491
-5.15957979,2.19621886,0.00071171,0.00368105,0.77152365,1.05617284,0.02598119,1.07731267,0.19752178,0.09164569
-5.15357679,2.03412697,0.00064113,0.00344057,0.71651873,0.97835650,0.02445093,0.99637693,0.18130751,0.08481528
-5.14757379,1.87429076,0.00057580,0.00319745,0.66198665,0.90176501,0.02287219,0.91673481,0.16550446,0.07806892
-5.14157079,1.71827961,0.00051610,0.00295481,0.60847373,0.82712531,0.02126602,0.83916470,0.15025861,0.07147705
-5.13556778,1.56755041,0.00046235,0.00271566,0.55649171,0.75511936,0.01965290,0.76438242,0.13569783,0.06510426
-5.12956478,1.42342708,0.00041479,0.00248281,0.50650996,0.68637403,0.01805230,0.69303183,0.12193087,0.05900838
-5.12356178,1.28708552,0.00037363,0.00225887,0.45894929,0.62145340,0.01648229,0.62567843,0.10904696,0.05323994
-5.11755878,1.15954410,0.00033906,0.00204616,0.41417775,0.56085370,0.01495920,0.56280558,0.09711601,0.04784186
-5.11155578,1.04165943,0.00031122,0.00184671,0.37250796,0.50500057,0.01349738,0.50481346,0.08618942,0.04284932
-5.10555278,0.93412698,0.00029027,0.00166227,0.33419634,0.45424874,0.01210905,0.45202032,0.07630121,0.03828996
-5.09954977,0.83748583,0.00027635,0.00149423,0.29944369,0.40888351,0.01080415,0.40466572,0.06746956,0.03418422
-5.09354677,0.75212679,0.00026963,0.00134371,0.26839711,0.36912390,0.00959038,0.36291529,0.05969855,0.03054573
-5.08754377,0.67830283,0.00027027,0.00121151,0.24115293,0.33512685,0.00847318,0.32686652,0.05297999,0.02738196
-5.08154077,0.61614092,0.00027845,0.00109817,0.21776032,0.30699207,0.00745589,0.29655512,0.04729525,0.02469483
-5.07553777,0.56565429,0.00029433,0.00100395,0.19822526,0.28476704,0.00653985,0.27196138,0.04261708,0.02248130
-5.06953477,0.52675419,0.00031809,0.00092887,0.18251467,0.26845171,0.00572465,0.25301624,0.03891114,0.02073402
-5.06353177,0.49926055,0.00034988,0.00087275,0.17056035,0.25800266,0.00500826,0.23960660,0.03613746,0.01944188
-5.05752876,0.48291071,0.00038980,0.00083520,0.16226257,0.25333620,0.00438732,0.23157974,0.03425146,0.01859043
-5.05152576,0.47736624,0.00043791,0.00081564,0.15749319,0.25433051,0.00385737,0.22874650,0.03320488,0.01816231
-5.04552276,0.48221734,0.00049419,0.00081336,0.15609815,0.26082664,0.00341301,0.23088349,0.03294630,0.01813744
-5.03951976,0.49698531,0.00055851,0.00082748,0.15789941,0.27262843,0.00304819,0.23773412,0.03342145,0.01849328
-5.03351676,0.52112310,0.00063062,0.00085696,0.16269639,0.28950154,0.00275635,0.24900882,0.03457337,0.01920484
-5.02751376,0.55401472,0.00071014,0.00090067,0.17026702,0.31117202,0.00253063,0.26438468,0.03634227,0.02024473
-5.02151076,0.59497403,0.00079651,0.00095733,0.18036853,0.33732452,0.00236398,0.28350492,0.03866547,0.02158321
-5.01550775,0.64324375,0.00088902,0.00102554,0.19273827,0.36760085,0.00224931,0.30597844,0.04147719,0.02318809
-5.00950475,0.69799550,0.00098674,0.00110379,0.20709475,0.40159909,0.00217960,0.33138002,0.04470847,0.02502485
-5.00350175,0.75833162,0.00108860,0.00119049,0.22313900,0.43887382,0.00214797,0.35925150,0.04828714,0.02705670
-4.99749875,0.82328958,0.00119333,0.00128393,0.24055667,0.47893784,0.00214777,0.38910429,0.05213804,0.02924475
-4.99149575,0.89184938,0.00129949,0.00138235,0.25902078,0.52126566,0.00217261,0.42042341,0.05618341,0.03154837
-4.98549275,0.96294444,0.00140550,0.00148394,0.27819536,0.56529892,0.00221643,0.45267334,0.06034353,0.03392556
-4.97948974,1.03547603,0.00150969,0.00158688,0.29773996,0.61045396,0.00227355,0.48530567,0.06453767,0.03633358
-4.97348674,1.10833117,0.00161028,0.00168935,0.31731497,0.65613131,0.00233868,0.51776843,0.06868527,0.03872965
-4.96748374,1.18040356,0.00170550,0.00178958,0.33658766,0.70172702,0.00240696,0.54951692,0.07270733,0.04107173
-4.96148074,1.25061689,0.00179355,0.00188590,0.35523877,0.74664549,0.00247400,0.58002568,0.07652798,0.04331944
-4.95547774,1.31794973,0.00187275,0.00197676,0.37296937,0.79031321,0.00253590,0.60880117,0.08007623,0.04543506
-4.94947474,1.38146089,0.00194151,0.00206078,0.38950767,0.83219299,0.00258931,0.63539452,0.08328766,0.04738444
-4.94347174,1.44031411,0.00199841,0.00213678,0.40461565,0.87179803,0.00263136,0.65941394,0.08610612,0.04913798
-4.93746873,1.49380092,0.00204226,0.00220382,0.41809494,0.90870503,0.00265979,0.68053588,0.08848530,0.05067147
-4.93146573,1.54136032,0.00207212,0.00226123,0.42979188,0.94256589,0.00267286,0.69851468,0.09039003,0.05196679
-4.92546273,1.58259443,0.00208736,0.00230862,0.43960137,0.97311720,0.00266940,0.71318983,0.09179732,0.05301250
-4.91945973,1.61727898,0.00208762,0.00234588,0.44746933,1.00018718,0.00264879,0.72449058,0.09269700,0.05380409
-4.91345673,1.64536809,0.00207291,0.00237323,0.45339361,1.02369944,0.00261093,0.73243759,0.09309193,0.05434416
-4.90745373,1.66699276,0.00204353,0.00239113,0.45742340,1.04367357,0.00255621,0.73714116,0.09299779,0.05464219
-4.90145073,1.68245323,0.00200011,0.00240033,0.45965687,1.06022221,0.00248546,0.73879641,0.09244235,0.05471412
-4.89544772,1.69220505,0.00194356,0.00240180,0.46023750,1.07354488,0.00239989,0.73767514,0.09146437,0.05458172
-4.88944472,1.69683973,0.00187504,0.00239670,0.45934890,1.08391857,0.00230107,0.73411493,0.09011205,0.05427163
-4.88344172,1.69706051,0.00179596,0.00238636,0.45720860,1.09168581,0.00219080,0.72850586,0.08844109,0.05381430
-4.87743872,1.69365435,0.00170785,0.00237216,0.45406091,1.09724033,0.00207109,0.72127531,0.08651263,0.05324276
-4.87143572,1.68746141,0.00161241,0.00235557,0.45016918,1.10101133,0.00194405,0.71287161,0.08439084,0.05259129
-4.86543272,1.67934326,0.00151137,0.00233802,0.44580785,1.10344667,0.00181186,0.70374721,0.08214057,0.05189405
-4.85942971,1.67015111,0.00140649,0.00232089,0.44125435,1.10499602,0.00167664,0.69434209,0.07982499,0.05118375
-4.85342671,1.66069558,0.00129949,0.00230543,0.43678145,1.10609436,0.00154048,0.68506807,0.07750337,0.05049042
-4.84742371,1.65171895,0.00119201,0.00229274,0.43264990,1.10714676,0.00140529,0.67629480,0.07522907,0.04984034
-4.84142071,1.64387117,0.00108556,0.00228373,0.42910191,1.10851476,0.00127283,0.66833783,0.07304792,0.04925504
-4.83541771,1.63769025,0.00098153,0.00227908,0.42635533,1.11050490,0.00114463,0.66144924,0.07099685,0.04875071
-4.82941471,1.63358784,0.00088109,0.00227924,0.42459880,1.11335986,0.00102200,0.65581123,0.06910311,0.04833770
-4.82341171,1.63184004,0.00078525,0.00228440,0.42398778,1.11725216,0.00090600,0.65153259,0.06738376,0.04802036
-4.81740870,1.63258373,0.00069481,0.00229451,0.42464154,1.12228069,0.00079744,0.64864835,0.06584574,0.04779713
-4.81140570,1.63581814,0.00061037,0.00230928,0.42664101,1.12846994,0.00069687,0.64712216,0.06448632,0.04766087
-4.80540270,1.64141111,0.00053235,0.00232819,0.43002752,1.13577171,0.00060464,0.64685135,0.06329389,0.04759939
-4.79939970,1.64910963,0.00046097,0.00235055,0.43480231,1.14406913,0.00052087,0.64767418,0.06224918,0.04759624
-4.79339670,1.65855387,0.00039630,0.00237548,0.44092669,1.15318259,0.00044550,0.64937884,0.06132663,0.04763154
-4.78739370,1.66929373,0.00033826,0.00240197,0.44832300,1.16287729,0.00037832,0.65171373,0.06049598,0.04768299
-4.78139070,1.68080730,0.00028666,0.00242892,0.45687607,1.17287188,0.00031898,0.65439849,0.05972400,0.04772688
-4.77538769,1.69252027,0.00024121,0.00245517,0.46643542,1.18284801,0.00026703,0.65713519,0.05897614,0.04773913
-4.76938469,1.70382556,0.00020152,0.00247954,0.47681801,1.19246035,0.00022195,0.65961936,0.05821818,0.04769629
-4.76338169,1.71410256,0.00016718,0.00250085,0.48781164,1.20134676,0.00018316,0.66155023,0.05741771,0.04757635
-4.75737869,1.72273541,0.00013772,0.00251800,0.49917911,1.20913845,0.00015009,0.66264015,0.05654546,0.04735960
-4.75137569,1.72912995,0.00011269,0.00252992,0.51066292,1.21546992,0.00012212,0.66262259,0.05557632,0.04702921
-4.74537269,1.73272909,0.00009160,0.00253568,0.52199075,1.21998848,0.00009867,0.66125887,0.05449012,0.04657171
-4.73936968,1.73302634,0.00007400,0.00253444,0.53288161,1.22236343,0.00007919,0.65834338,0.05327220,0.04597727
-4.73336668,1.72957768,0.00005945,0.00252554,0.54305254,1.22229456,0.00006313,0.65370732,0.05191359,0.04523988
-4.72736368,1.72201144,0.00004754,0.00250845,0.55222586,1.21952024,0.00005004,0.64722114,0.05041101,0.04435731
-4.72136068,1.71003662,0.00003791,0.00248281,0.56013668,1.21382473,0.00003946,0.63879564,0.04876661,0.04333097
-4.71535768,1.69344937,0.00003021,0.00244844,0.56654064,1.20504489,0.00003102,0.62838207,0.04698748,0.04216566
-4.70935468,1.67213797,0.00002416,0.00240532,0.57122146,1.19307598,0.00002438,0.61597119,0.04508511,0.04086922
-4.70335168,1.64608605,0.00001950,0.00235363,0.57399813,1.17787661,0.00001926,0.60159174,0.04307458,0.03945216
-4.69734867,1.61537439,0.00001602,0.00229372,0.57473141,1.15947254,0.00001544,0.58530816,0.04097386,0.03792715
-4.69134567,1.58018087,0.00001353,0.00222611,0.57332928,1.13795924,0.00001274,0.56721795,0.03880296,0.03630863
-4.68534267,1.54077891,0.00001191,0.00215148,0.56975119,1.11350314,0.00001101,0.54744871,0.03658320,0.03461233
-4.67933967,1.49753407,0.00001102,0.00207068,0.56401076,1.08634122,0.00001019,0.52615480,0.03433642,0.03285485
-4.67333667,1.45089889,0.00001081,0.00198472,0.55617676,1.05677914,0.00001022,0.50351395,0.03208439,0.03105326
-4.66733367,1.40140606,0.00001121,0.00189471,0.54637239,1.02518759,0.00001113,0.47972359,0.02984826,0.02922477
-4.66133067,1.34965991,0.00001221,0.00180195,0.53477264,0.99199729,0.00001298,0.45499712,0.02764809,0.02738640
-4.65532766,1.29632651,0.00001381,0.00170780,0.52160006,0.95769240,0.00001586,0.42956010,0.02550258,0.02555477
-4.64932466,1.24212255,0.00001605,0.00161378,0.50711890,0.92280292,0.00001996,0.40364628,0.02342881,0.02374585
-4.64332166,1.18780357,0.00001897,0.00152146,0.49162807,0.88789628,0.00002548,0.37749376,0.02144220,0.02197488
-4.63731866,1.13415178,0.00002267,0.00143251,0.47545307,0.85356845,0.00003272,0.35134105,0.01955646,0.02025618
