energy_ev,total_up,Au_p_up,Au_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-5.60980490,3.35736194,0.75026865,2.76888661,0.03317342,0.08506918,0.30931345,0.00000000
-5.60380190,3.21349236,0.73172465,2.63215553,0.03280069,0.07967931,0.30963037,0.00000000
-5.59779890,3.06795564,0.71145856,2.49518217,0.03238914,0.07424635,0.30905132,0.00000000
-5.59179590,2.92220760,0.68970826,2.35926822,0.03193844,0.06885084,0.30758027,0.00000000
-5.58579290,2.77762013,0.66671272,2.22562019,0.03144770,0.06356973,0.30523034,0.00000000
-5.57978989,2.63546943,0.64270927,2.09533806,0.03091564,0.05847476,0.30202535,0.00000000
-5.57378689,2.49693081,0.61793212,1.96941005,0.03034084,0.05363120,0.29800148,0.00000000
-5.56778389,2.36307905,0.59261167,1.84871264,0.02972198,0.04909697,0.29320879,0.00000000
-5.56178089,2.23489319,0.56697458,1.73401519,0.02905815,0.04492196,0.28771236,0.00000000
-5.55577789,2.11326431,0.54124427,1.62598762,0.02834914,0.04114780,0.28159314,0.00000000
-5.54977489,1.99900475,0.51564154,1.52521016,0.02759576,0.03780779,0.27494813,0.00000000
-5.54377189,1.89285734,0.49038509,1.43218383,0.02680007,0.03492708,0.26788990,0.00000000
-5.53776888,1.79550324,0.46569170,1.34734033,0.02596559,0.03252306,0.26054549,0.00000000
-5.53176588,1.70756742,0.44177584,1.27105056,0.02509746,0.03060579,0.25305444,0.00000000
-5.52576288,1.62962087,0.41884874,1.20363083,0.02420245,0.02917866,0.24556617,0.00000000
-5.51975988,1.56217921,0.39711669,1.14534638,0.02328900,0.02823894,0.23823673,0.00000000
-5.51375688,1.50569770,0.37677882,1.09641190,0.02236709,0.02777848,0.23122503,0.00000000
-5.50775388,1.46056287,0.35802424,1.05698932,0.02144804,0.02778433,0.22468867,0.00000000
-5.50175088,1.42708150,0.34102897,1.02718295,0.02054429,0.02823942,0.21877960,0.00000000
-5.49574787,1.40546780,0.32595262,1.00703283,0.01966905,0.02912322,0.21363982,0.00000000
-5.48974487,1.39582992,0.31293516,0.99650680,0.01883594,0.03041238,0.20939718,0.00000000
-5.48374187,1.39815690,0.30209400,0.99549230,0.01805863,0.03208141,0.20616170,0.00000000
-5.47773887,1.41230728,0.29352155,1.00378863,0.01735033,0.03410341,0.20402231,0.00000000
-5.47173587,1.43800052,0.28728349,1.02110058,0.01672351,0.03645081,0.20304441,0.00000000
-5.46573287,1.47481196,0.28341776,1.04703424,0.01618937,0.03909613,0.20326814,0.00000000
-5.45972986,1.52217229,0.28193449,1.08109551,0.01575757,0.04201282,0.20470755,0.00000000
-5.45372686,1.57937177,0.28281672,1.12269176,0.01543588,0.04517604,0.20735073,0.00000000
-5.44772386,1.64556930,0.28602198,1.17113698,0.01522992,0.04856351,0.21116065,0.00000000
-5.44172086,1.71980632,0.29148454,1.22566020,0.01514293,0.05215623,0.21607693,0.00000000
-5.43571786,1.80102478,0.29911815,1.28541724,0.01517570,0.05593912,0.22201825,0.00000000
-5.42971486,1.88808862,0.30881914,1.34950511,0.01532649,0.05990153,0.22888530,0.00000000
-5.42371186,1.97980766,0.32046956,1.41697869,0.01559100,0.06403748,0.23656414,0.00000000
-5.41770885,2.07496271,0.33394021,1.48686873,0.01596252,0.06834567,0.24492976,0.00000000
-5.41170585,2.17233081,0.34909333,1.55820065,0.01643202,0.07282924,0.25384971,0.00000000
-5.40570285,2.27070918,0.36578461,1.63001296,0.01698841,0.07749503,0.26318756,0.00000000
-5.39969985,2.36893698,0.38386467,1.70137474,0.01761873,0.08235271,0.27280616,0.00000000
-5.39369685,2.46591373,0.40317964,1.77140134,0.01830852,0.08741338,0.28257034,0.00000000
-5.38769385,2.56061373,0.42357093,1.83926761,0.01904210,0.09268799,0.29234932,0.00000000
-5.38169085,2.65209607,0.44487436,1.90421836,0.01980292,0.09818545,0.30201839,0.00000000
-5.37568784,2.73951010,0.46691861,1.96557567,0.02057400,0.10391067,0.31146017,0.00000000
-5.36968484,2.82209651,0.48952323,2.02274309,0.02133822,0.10986243,0.32056523,0.00000000
-5.36368184,2.89918463,0.51249656,2.07520682,0.02207875,0.11603143,0.32923230,0.00000000
-5.35767884,2.97018663,0.53563375,2.12253427,0.02277938,0.12239850,0.33736817,0.00000000
-5.35167584,3.03458970,0.55871527,2.16437058,0.02342486,0.12893317,0.34488720,0.00000000
-5.34567284,3.09194723,0.58150607,2.20043353,0.02400126,0.13559264,0.35171084,0.00000000
-5.33966983,3.14187021,0.60375591,2.23050772,0.02449617,0.14232139,0.35776715,0.00000000
-5.33366683,3.18401981,0.62520080,2.25443858,0.02489900,0.14905143,0.36299036,0.00000000
-5.32766383,3.21810216,0.64556590,2.27212688,0.02520118,0.15570313,0.36732080,0.00000000
-5.32166083,3.24386591,0.66456979,2.28352419,0.02539625,0.16218693,0.37070504,0.00000000
-5.31565783,3.26110297,0.68193015,2.28862967,0.02548001,0.16840553,0.37309641,0.00000000
-5.30965483,3.26965241,0.69737059,2.28748833,0.02545055,0.17425679,0.37445587,0.00000000
-5.30365183,3.26940725,0.71062843,2.28019066,0.02530820,0.17963699,0.37475308,0.00000000
-5.29764882,3.26032347,0.72146305,2.26687349,0.02505551,0.18444450,0.37396776,0.00000000
-5.29164582,3.24243027,0.72966436,2.24772158,0.02469710,0.18858353,0.37209111,0.00000000
-5.28564282,3.21584062,0.73506100,2.22296945,0.02423947,0.19196780,0.36912716,0.00000000
-5.27963982,3.18076078,0.73752775,2.19290280,0.02369084,0.19452406,0.36509391,0.00000000
-5.27363682,3.13749760,0.73699170,2.15785903,0.02306082,0.19619507,0.36002424,0.00000000
-5.26763382,3.08646274,0.73343687,2.11822617,0.02236019,0.19694211,0.35396629,0.00000000
-5.26163082,3.02817280,0.72690697,2.07443990,0.02160057,0.19674671,0.34698336,0.00000000
-5.25562781,2.96324489,0.71750612,2.02697840,0.02079411,0.19561165,0.33915317,0.00000000
-5.24962481,2.89238760,0.70539745,1.97635485,0.01995320,0.19356110,0.33056665,0.00000000
-5.24362181,2.81638749,0.69079977,1.92310799,0.01909018,0.19063997,0.32132606,0.00000000
-5.23761881,2.73609179,0.67398240,1.86779090,0.01821709,0.18691251,0.31154274,0.00000000
-5.23161581,2.65238821,0.65525861,1.81095872,0.01734543,0.18246030,0.30133446,0.00000000
-5.22561281,2.56618314,0.63497789,1.75315593,0.01648605,0.17737969,0.29082262,0.00000000
-5.21960980,2.47837944,0.61351769,1.69490409,0.01564898,0.17177889,0.28012940,0.00000000
-5.21360680,2.38985551,0.59127498,1.63669082,0.01484340,0.16577488,0.26937507,0.00000000
-5.20760380,2.30144668,0.56865809,1.57896071,0.01407769,0.15949037,0.25867561,0.00000000
-5.20160080,2.21393027,0.54607924,1.52210899,0.01335945,0.15305076,0.24814076,0.00000000
-5.19559780,2.12801511,0.52394804,1.46647812,0.01269564,0.14658151,0.23787258,0.00000000
-5.18959480,2.04433608,0.50266616,1.41235789,0.01209277,0.14020577,0.22796472,0.00000000
-5.18359180,1.96345376,0.48262325,1.35998858,0.01155704,0.13404251,0.21850215,0.00000000
-5.17758879,1.88585890,0.46419397,1.30956733,0.01109463,0.12820500,0.20956157,0.00000000
-5.17158579,1.81198104,0.44773609,1.26125680,0.01071188,0.12279978,0.20121226,0.00000000
-5.16558279,1.74220028,0.43358927,1.21519568,0.01041546,0.11792599,0.19351730,0.00000000
-5.15957979,1.67686086,0.42207422,1.17150992,0.01021263,0.11367494,0.18653498,0.00000000
-5.15357679,1.61628523,0.41349179,1.13032398,0.01011131,0.11012987,0.18032027,0.00000000
-5.14757379,1.56078707,0.40812173,1.09177092,0.01012015,0.10736580,0.17492610,0.00000000
-5.14157079,1.51068187,0.40622063,1.05600041,0.01024858,0.10544926,0.17040443,0.00000000
-5.13556778,1.46629392,0.40801874,1.02318411,0.01050669,0.10443799,0.16680669,0.00000000
-5.12956478,1.42795863,0.41371564,0.99351754,0.01090508,0.10438028,0.16418386,0.00000000
-5.12356178,1.39601981,0.42347449,0.96721826,0.01145465,0.10531416,0.16258575,0.00000000
-5.11755878,1.37082142,0.43741515,0.94452029,0.01216623,0.10726622,0.16205970,0.00000000
-5.11155578,1.35269425,0.45560616,0.92566481,0.01305021,0.11025021,0.16264866,0.00000000
-5.10555278,1.34193799,0.47805622,0.91088767,0.01411607,0.11426549,0.16438866,0.00000000
-5.09954977,1.33879968,0.50470538,0.90040441,0.01537184,0.11929530,0.16730588,0.00000000
-5.09354677,1.34344983,0.53541675,0.89439362,0.01682359,0.12530512,0.17141353,0.00000000
-5.08754377,1.35595770,0.56996919,0.89297955,0.01847487,0.13224119,0.17670848,0.00000000
-5.08154077,1.37626734,0.60805179,0.89621526,0.02032612,0.14002934,0.18316823,0.00000000
-5.07553777,1.40417601,0.64926062,0.90406714,0.02237420,0.14857436,0.19074802,0.00000000
-5.06953477,1.43931660,0.69309848,0.91640199,0.02461194,0.15775986,0.19937865,0.00000000
-5.06353177,1.48114541,0.73897792,0.93297760,0.02702773,0.16744902,0.20896490,0.00000000
-5.05752876,1.52893644,0.78622788,0.95343733,0.02960536,0.17748600,0.21938496,0.00000000
-5.05152576,1.58178302,0.83410411,0.97730957,0.03232380,0.18769829,0.23049070,0.00000000
-5.04552276,1.63860722,0.88180319,1.00401203,0.03515734,0.19789986,0.24210919,0.00000000
-5.03951976,1.69817710,0.92847991,1.03286118,0.03807574,0.20789506,0.25404513,0.00000000
-5.03351676,1.75913145,0.97326743,1.06308639,0.04104464,0.21748320,0.26608446,0.00000000
-5.02751376,1.82001120,1.01529961,1.09384850,0.04402611,0.22646368,0.27799881,0.00000000
-5.02151076,1.87929656,1.05373472,1.12426193,0.04697943,0.23464135,0.28955085,0.00000000
-5.01550775,1.93544829,1.08777942,1.15341974,0.04986193,0.24183209,0.30050027,0.00000000
-5.00950475,1.98695164,1.11671227,1.18042027,0.05263010,0.24786812,0.31061011,0.00000000
-5.00350175,2.03236106,1.13990553,1.20439463,0.05524071,0.25260310,0.31965335,0.00000000
-4.99749875,2.07034391,1.15684451,1.22453365,0.05765201,0.25591650,0.32741941,0.00000000
-4.99149575,2.09972134,1.16714348,1.24011326,0.05982502,0.25771731,0.33372027,0.00000000
-4.98549275,2.11950468,1.17055755,1.25051724,0.06172475,0.25794671,0.33839609,0.00000000
-4.97948974,2.12892570,1.16698995,1.25525646,0.06332136,0.25657970,0.34131995,0.00000000
-4.97348674,2.12745971,1.15649441,1.25398374,0.06459122,0.25362564,0.34240168,0.00000000
-4.96748374,2.11484044,1.13927257,1.24650382,0.06551774,0.24912752,0.34159048,0.00000000
-4.96148074,2.09106615,1.11566662,1.23277805,0.06609207,0.24316026,0.33887629,0.00000000
-4.95547774,2.05639684,1.08614735,1.21292366,0.06631348,0.23582790,0.33428989,0.00000000
-4.94947474,2.01134274,1.05129839,1.18720774,0.06618951,0.22725991,0.32790167,0.00000000
-4.94347174,1.95664464,1.01179713,1.15603615,0.06573577,0.21760681,0.31981913,0.00000000
-4.93746873,1.89324690,0.96839319,1.11993798,0.06497547,0.20703532,0.31018323,0.00000000
-4.93146573,1.82226444,0.92188541,1.07954619,0.06393871,0.19572309,0.29916383,0.00000000
-4.92546273,1.74494499,0.87309810,1.03557528,0.06266141,0.18385347,0.28695413,0.00000000
-4.91945973,1.66262820,0.82285760,0.98879684,0.06118407,0.17161036,0.27376476,0.00000000
-4.91345673,1.57670327,0.77196986,0.94001418,0.05955037,0.15917334,0.25981729,0.00000000
-4.90745373,1.48856667,0.72119993,0.89003671,0.05780561,0.14671337,0.24533778,0.00000000
-4.90145073,1.39958160,0.67125379,0.83965538,0.05599510,0.13438900,0.23055040,0.00000000
-4.89544772,1.31104059,0.62276324,0.78961978,0.05416260,0.12234335,0.21567143,0.00000000
-4.88944472,1.22413247,0.57627401,0.74061792,0.05234879,0.11070185,0.20090384,0.00000000
-4.88344172,1.13991484,0.53223740,0.69325919,0.05058993,0.09957072,0.18643254,0.00000000
-4.87743872,1.05929266,0.49100556,0.64806105,0.04891670,0.08903628,0.17242065,0.00000000
-4.87143572,0.98300351,0.45283008,0.60543981,0.04735330,0.07916492,0.15900656,0.00000000
-4.86543272,0.91160972,0.41786403,0.56570556,0.04591687,0.07000374,0.14630219,0.00000000
-4.85942971,0.84549719,0.38616690,0.52906127,0.04461714,0.06158177,0.13439212,0.00000000
-4.85342671,0.78488059,0.35771212,0.49560592,0.04345651,0.05391161,0.12333384,0.00000000
-4.84742371,0.72981437,0.33239679,0.46534116,0.04243035,0.04699145,0.11315880,0.00000000
-4.84142071,0.68020871,0.31005295,0.43818121,0.04152761,0.04080732,0.10387434,0.00000000
-4.83541771,0.63584952,0.29046015,0.41396523,0.04073177,0.03533547,0.09546627,0.00000000
-4.82941471,0.59642143,0.27335847,0.39247173,0.04002181,0.03054480,0.08790191,0.00000000
-4.82341171,0.56153272,0.25846184,0.37343413,0.03937355,0.02639924,0.08113360,0.00000000
-4.81740870,0.53074095,0.24547091,0.35655687,0.03876089,0.02286001,0.07510225,0.00000000
-4.81140570,0.50357838,0.23408520,0.34153139,0.03815719,0.01988772,0.06974107,0.00000000
-4.80540270,0.47957619,0.22401421,0.32805134,0.03753655,0.01744423,0.06497906,0.00000000
-4.79939970,0.45828640,0.21498703,0.31582639,0.03687503,0.01549426,0.06074430,0.00000000
-4.79339670,0.43930114,0.20676034,0.30459428,0.03615170,0.01400672,0.05696692,0.00000000
-4.78739370,0.42226834,0.19912465,0.29413061,0.03534949,0.01295574,0.05358151,0.00000000
-4.78139070,0.40690363,0.19190865,0.28425627,0.03445585,0.01232140,0.05052919,0.00000000
-4.77538769,0.39299824,0.18498163,0.27484215,0.03346314,0.01209016,0.04775898,0.00000000
-4.76938469,0.38042265,0.17825422,0.26581133,0.03236879,0.01225501,0.04522877,0.00000000
-4.76338169,0.36912638,0.17167724,0.25713861,0.03117520,0.01281525,0.04290568,0.00000000
-4.75737869,0.35913388,0.16523919,0.24884776,0.02988949,0.01377608,0.04076600,0.00000000
-4.75137569,0.35053707,0.15896236,0.24100657,0.02852291,0.01514790,0.03879459,0.00000000
-4.74537269,0.34348494,0.15289784,0.23372013,0.02709029,0.01694531,0.03698411,0.00000000
-4.73936968,0.33817080,0.14711986,0.22712267,0.02560918,0.01918593,0.03533374,0.00000000
-4.73336668,0.33481778,0.14171951,0.22136843,0.02409908,0.02188907,0.03384789,0.00000000
-4.72736368,0.33366322,0.13679831,0.21662186,0.02258052,0.02507415,0.03253467,0.00000000
-4.72136068,0.33494264,0.13246185,0.21304777,0.02107421,0.02875907,0.03140440,0.00000000
-4.71535768,0.33887402,0.12881364,0.21080165,0.01960025,0.03295858,0.03046809,0.00000000
-4.70935468,0.34564295,0.12594970,0.21002067,0.01817740,0.03768255,0.02973612,0.00000000
-4.70335168,0.35538929,0.12395368,0.21081574,0.01682245,0.04293446,0.02921703,0.00000000
-4.69734867,0.36819596,0.12289316,0.21326478,0.01554978,0.04870993,0.02891656,0.00000000
-4.69134567,0.38408030,0.12281678,0.21740763,0.01437098,0.05499561,0.02883699,0.00000000
-4.68534267,0.40298835,0.12375275,0.22324277,0.01329470,0.06176834,0.02897671,0.00000000
-4.67933967,0.42479253,0.12570839,0.23072587,0.01232655,0.06899471,0.02933022,0.00000000
-4.67333667,0.44929273,0.12867111,0.23977034,0.01146925,0.07663110,0.02988834,0.00000000
-4.66733367,0.47622096,0.13261045,0.25024989,0.01072279,0.08462423,0.03063885,0.00000000
-4.66133067,0.50524955,0.13748135,0.26200295,0.01008479,0.09291225,0.03156731,0.00000000
-4.65532766,0.53600259,0.14322849,0.27483886,0.00955087,0.10142633,0.03265831,0.00000000
-4.64932466,0.56807029,0.14979143,0.28854559,0.00911515,0.11009280,0.03389684,0.00000000
-4.64332166,0.60102579,0.15711063,0.30289868,0.00877076,0.11883572,0.03526987,0.00000000
-4.63731866,0.63444379,0.16513382,0.31767113,0.00851035,0.12757977,0.03676812,0.00000000
-4.63131566,0.66792016,0.17382267,0.33264377,0.00832666,0.13625342,0.03838782,0.00000000
-4.62531266,0.70109187,0.18315945,0.34761569,0.00821301,0.14479216,0.04013251,0.00000000
-4.61930965,0.73365614,0.19315328,0.36241431,0.00816381,0.15314164,0.04201471,0.00000000
-4.61330665,0.76538802,0.20384580,0.37690458,0.00817494,0.16126062,0.04405742,0.00000000
-4.60730365,0.79615542,0.21531580,0.39099694,0.00824413,0.16912341,0.04629537,0.00000000
-4.60130065,0.82593087,0.22768261,0.40465350,0.00837121,0.17672182,0.04877590,0.00000000
-4.59529765,0.85479903,0.24110787,0.41789225,0.00855831,0.18406630,0.05155939,0.00000000
-4.58929465,0.88295967,0.25579553,0.43078888,0.00880989,0.19118630,0.05471923,0.00000000
-4.58329165,0.91072541,0.27198975,0.44347608,0.00913274,0.19812965,0.05834111,0.00000000
-4.57728864,0.93851428,0.28997072,0.45614029,0.00953580,0.20496106,0.06252182,0.00000000
-4.57128564,0.96683690,0.31004813,0.46901570,0.01002994,0.21175966,0.06736725,0.00000000
-4.56528264,0.99627876,0.33255245,0.48237599,0.01062755,0.21861563,0.07298982,0.00000000
-4.55927964,1.02747789,0.35782415,0.49652365,0.01134207,0.22562613,0.07950517,0.00000000
-4.55327664,1.06109879,0.38620091,0.51177759,0.01218746,0.23289067,0.08702829,0.00000000
-4.54727364,1.09780343,0.41800330,0.52845913,0.01317752,0.24050600,0.09566910,0.00000000
-4.54127064,1.13822043,0.45351919,0.54687717,0.01432517,0.24856089,0.10552760,0.00000000
-4.53526763,1.18291350,0.49298758,0.56731291,0.01564172,0.25713094,0.11668869,0.00000000
-4.52926463,1.23235050,0.53658217,0.59000473,0.01713611,0.26627370,0.12921690,0.00000000
-4.52326163,1.28687431,0.58439559,0.61513394,0.01881410,0.27602438,0.14315123,0.00000000
-4.51725863,1.34667673,0.63642477,0.64281177,0.02067761,0.28639216,0.15850021,0.00000000
-4.51125563,1.41177658,0.69255825,0.67306841,0.02272401,0.29735760,0.17523753,0.00000000
-4.50525263,1.48200306,0.75256614,0.70584436,0.02494565,0.30887101,0.19329847,0.00000000
-4.49924962,1.55698512,0.81609330,0.74098464,0.02732940,0.32085200,0.21257728,0.00000000
-4.49324662,1.63614767,0.88265638,0.77823614,0.02985645,0.33319029,0.23292578,0.00000000
-4.48724362,1.71871491,0.95164512,0.81724835,0.03250226,0.34574764,0.25415334,0.00000000
-4.48124062,1.80372100,1.02232824,0.85757756,0.03523673,0.35836099,0.27602846,0.00000000
-4.47523762,1.89002804,1.09386405,0.89869458,0.03802457,0.37084664,0.29828183,0.00000000
-4.46923462,1.97635085,1.16531572,0.93999570,0.04082599,0.38300526,0.32061110,0.00000000
-4.46323162,2.06128804,1.23567088,0.98081679,0.04359745,0.39462767,0.34268713,0.00000000
-4.45722861,2.14335833,1.30386514,1.02045002,0.04629277,0.40550105,0.36416167,0.00000000
-4.45122561,2.22104107,1.36880882,1.05816274,0.04886430,0.41541543,0.38467625,0.00000000
-4.44522261,2.29281954,1.42941592,1.09321794,0.05126428,0.42417013,0.40387189,0.00000000
-4.43921961,2.35722554,1.48463451,1.12489555,0.05344626,0.43158006,0.42139942,0.00000000
-4.43321661,2.41288365,1.53347716,1.15251381,0.05536657,0.43748136,0.43692999,0.00000000
-4.42721361,2.45855357,1.57505050,1.17545001,0.05698575,0.44173653,0.45016522,0.00000000
-4.42121061,2.49316880,1.60858247,1.19315983,0.05826993,0.44423853,0.46084677,0.00000000
-4.41520760,2.51587037,1.63344638,1.20519438,0.05919201,0.44491392,0.46876482,0.00000000
-4.40920460,2.52603416,1.64918063,1.21121453,0.05973274,0.44372479,0.47376503,0.00000000
-4.40320160,2.52329081,1.65550339,1.21100178,0.05988148,0.44066962,0.47575392,0.00000000
-4.39719860,2.50753758,1.65232159,1.20446538,0.05963676,0.43578278,0.47470214,0.00000000
-4.39119560,2.47894162,1.63973402,1.19164537,0.05900652,0.42913305,0.47064574,0.00000000
-4.38519260,2.43793482,1.61802824,1.17271154,0.05800810,0.42082096,0.46368534,0.00000000
-4.37918959,2.38520056,1.58767190,1.14795835,0.05666794,0.41097531,0.45398318,0.00000000
-4.37318659,2.32165307,1.54929858,1.11779617,0.05502094,0.39974895,0.44175834,0.00000000
-4.36718359,2.24841053,1.50368918,1.08273930,0.05310973,0.38731409,0.42728031,0.00000000
-4.36118059,2.16676333,1.45174952,1.04339123,0.05098364,0.37385727,0.41086120,0.00000000
-4.35517759,2.07813874,1.39448541,1.00042808,0.04869756,0.35957435,0.39284700,0.00000000
-4.34917459,1.98406397,1.33297608,0.95458072,0.04631072,0.34466564,0.37360824,0.00000000
-4.34317159,1.88612888,1.26834724,0.90661661,0.04388538,0.32933146,0.35353044,0.00000000
-4.33716858,1.78595012,1.20174471,0.85732189,0.04148555,0.31376824,0.33300467,0.00000000
-4.33116558,1.68513793,1.13430957,0.80748460,0.03917575,0.29816527,0.31241867,0.00000000
-4.32516258,1.58526674,1.06715569,0.75787950,0.03701979,0.28270235,0.29214865,0.00000000
-4.31915958,1.48785038,1.00135001,0.70925503,0.03507968,0.26754808,0.27255201,0.00000000
-4.31315658,1.39432225,0.93789616,0.66232260,0.03341459,0.25285916,0.25396123,0.00000000
-4.30715358,1.30602087,0.87772140,0.61774852,0.03207998,0.23878023,0.23667882,0.00000000
