energy_ev,total_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.53176588,3.32448483,1.19527947,1.91620965,0.00838790,0.23567678,0.92583404,0.00000000
-5.52576288,3.32835338,1.20079894,1.92163146,0.00799268,0.23183207,0.92906216,0.00000000
-5.51975988,3.33378179,1.20491199,1.92872371,0.00763365,0.22877523,0.93159938,0.00000000
-5.51375688,3.34003679,1.20716638,1.93713983,0.00731126,0.22653073,0.93310861,0.00000000
-5.50775388,3.34637094,1.20715225,1.94649958,0.00702530,0.22511101,0.93327412,0.00000000
-5.50175088,3.35204198,1.20451292,1.95639735,0.00677497,0.22451733,0.93181000,0.00000000
-5.49574787,3.35632923,1.19895340,1.96640948,0.00655899,0.22474033,0.92846728,0.00000000
-5.48974487,3.35854689,1.19024660,1.97610066,0.00637562,0.22576063,0.92303968,0.00000000
-5.48374187,3.35805412,1.17823705,1.98502946,0.00622278,0.22754919,0.91536772,0.00000000
-5.47773887,3.35426200,1.16284206,1.99275319,0.00609807,0.23006749,0.90534123,0.00000000
-5.47173587,3.34663775,1.14405062,1.99883226,0.00599887,0.23326763,0.89290027,0.00000000
-5.46573287,3.33470685,1.12192004,2.00283445,0.00592235,0.23709225,0.87803450,0.00000000
-5.45972986,3.31805352,1.09657079,2.00433936,0.00586557,0.24147441,0.86078129,0.00000000
-5.45372686,3.29632039,1.06817984,2.00294336,0.00582547,0.24633755,0.84122261,0.00000000
-5.44772386,3.26920797,1.03697294,1.99826517,0.00579893,0.25159554,0.81948106,0.00000000
-5.44172086,3.23647457,1.00321616,1.98995235,0.00578283,0.25715291,0.79571523,0.00000000
-5.43571786,3.19793701,0.96720722,1.97768862,0.00577405,0.26290538,0.77011473,0.00000000
-5.42971486,3.15347258,0.92926698,1.96120186,0.00576953,0.26874074,0.74289496,0.00000000
-5.42371186,3.10302219,0.88973125,1.94027274,0.00576631,0.27454014,0.71429204,0.00000000
-5.41770885,3.04659464,0.84894340,1.91474338,0.00576158,0.28017969,0.68455793,0.00000000
-5.41170585,2.98427177,0.80724777,1.88452581,0.00575267,0.28553261,0.65395583,0.00000000
-5.40570285,2.91621394,0.76498417,1.84960958,0.00573716,0.29047159,0.62275610,0.00000000
-5.39969985,2.84266532,0.72248326,1.81006815,0.00571286,0.29487158,0.59123256,0.00000000
-5.39369685,2.76395831,0.68006311,1.76606329,0.00567789,0.29861271,0.55965918,0.00000000
-5.38769385,2.68051643,0.63802651,1.71784734,0.00563068,0.30158333,0.52830728,0.00000000
-5.38169085,2.59285508,0.59665929,1.66576275,0.00557000,0.30368310,0.49744290,0.00000000
-5.37568784,2.50157967,0.55622911,1.61023869,0.00549499,0.30482585,0.46732445,0.00000000
-5.36968484,2.40738068,0.51698501,1.55178469,0.00540520,0.30494223,0.43820055,0.00000000
-5.36368184,2.31102555,0.47915718,1.49098134,0.00530051,0.30398196,0.41030790,0.00000000
-5.35767884,2.21334732,0.44295713,1.42846822,0.00518123,0.30191558,0.38386922,0.00000000
-5.35167584,2.11523031,0.40857798,1.36492947,0.00504798,0.29873560,0.35909113,0.00000000
-5.34567284,2.01759313,0.37619486,1.30107750,0.00490174,0.29445707,0.33616213,0.00000000
-5.33966983,1.92136967,0.34596535,1.23763539,0.00474381,0.28911736,0.31525055,0.00000000
-5.33366683,1.82748872,0.31802996,1.17531867,0.00457571,0.28277534,0.29650263,0.00000000
-5.32766383,1.73685310,0.29251256,1.11481727,0.00439921,0.27550983,0.28004079,0.00000000
-5.32166083,1.65031901,0.26952088,1.05677822,0.00421622,0.26741752,0.26596211,0.00000000
-5.31565783,1.56867658,0.24914694,1.00178987,0.00402877,0.25861022,0.25433723,0.00000000
-5.30965483,1.49263238,0.23146752,0.95036822,0.00383894,0.24921181,0.24520967,0.00000000
-5.30365183,1.42279455,0.21654464,0.90294585,0.00364880,0.23935476,0.23859568,0.00000000
-5.29764882,1.35966128,0.20442607,0.85986392,0.00346037,0.22917655,0.23448472,0.00000000
-5.29164582,1.30361288,0.19514577,0.82136732,0.00327557,0.21881596,0.23284047,0.00000000
-5.28564282,1.25490791,0.18872433,0.78760338,0.00309615,0.20840948,0.23360261,0.00000000
-5.27963982,1.21368332,0.18516937,0.75862376,0.00292372,0.19808793,0.23668902,0.00000000
-5.27363682,1.17995848,0.18447579,0.73438960,0.00275965,0.18797338,0.24199866,0.00000000
-5.26763382,1.15364294,0.18662598,0.71477956,0.00260510,0.17817653,0.24941477,0.00000000
-5.26163082,1.13454731,0.19158988,0.69960018,0.00246100,0.16879450,0.25880840,0.00000000
-5.25562781,1.12239682,0.19932492,0.68859831,0.00232808,0.15990931,0.27004212,0.00000000
-5.24962481,1.11684679,0.20977583,0.68147472,0.00220682,0.15158676,0.28297368,0.00000000
-5.24362181,1.11749936,0.22287448,0.67789857,0.00209754,0.14387606,0.29745957,0.00000000
-5.23761881,1.12392057,0.23853960,0.67752182,0.00200039,0.13680989,0.31335819,0.00000000
-5.23161581,1.13565722,0.25667670,0.67999318,0.00191542,0.13040503,0.33053267,0.00000000
-5.22561281,1.15225268,0.27717801,0.68497099,0.00184258,0.12466344,0.34885305,0.00000000
-5.21960980,1.17326111,0.29992285,0.69213443,0.00178180,0.11957369,0.36819790,0.00000000
-5.21360680,1.19825966,0.32477819,0.70119289,0.00173302,0.11511273,0.38845532,0.00000000
-5.20760380,1.22685813,0.35159973,0.71189305,0.00169622,0.11124787,0.40952319,0.00000000
-5.20160080,1.25870619,0.38023346,0.72402358,0.00167148,0.10793880,0.43130900,0.00000000
-5.19559780,1.29349787,0.41051762,0.73741759,0.00165899,0.10513978,0.45372905,0.00000000
-5.18959480,1.33097358,0.44228530,0.75195267,0.00165910,0.10280174,0.47670739,0.00000000
-5.18359180,1.37091984,0.47536735,0.76754902,0.00167229,0.10087419,0.50017445,0.00000000
-5.17758879,1.41316716,0.50959561,0.78416582,0.00169922,0.09930715,0.52406567,0.00000000
-5.17158579,1.45758628,0.54480635,0.80179626,0.00174068,0.09805274,0.54832018,0.00000000
-5.16558279,1.50408347,0.58084364,0.82046167,0.00179759,0.09706657,0.57287965,0.00000000
-5.15957979,1.55259509,0.61756247,0.84020519,0.00187095,0.09630888,0.59768755,0.00000000
-5.15357679,1.60308203,0.65483139,0.86108536,0.00196182,0.09574542,0.62268873,0.00000000
-5.14757379,1.65552416,0.69253445,0.88317005,0.00207123,0.09534799,0.64782942,0.00000000
-5.14157079,1.70991522,0.73057224,0.90653095,0.00220015,0.09509480,0.67305769,0.00000000
-5.13556778,1.76625816,0.76886179,0.93123896,0.00234941,0.09497047,0.69832424,0.00000000
-5.12956478,1.82456115,0.80733533,0.95736045,0.00251965,0.09496585,0.72358339,0.00000000
-5.12356178,1.88483404,0.84593785,0.98495464,0.00271122,0.09507758,0.74879425,0.00000000
-5.11755878,1.94708536,0.88462344,1.01407181,0.00292418,0.09530742,0.77392189,0.00000000
-5.11155578,2.01131954,0.92335062,1.04475238,0.00315820,0.09566152,0.79893825,0.00000000
-5.10555278,2.07753433,0.96207687,1.07702665,0.00341256,0.09614939,0.82382281,0.00000000
-5.09954977,2.14571810,1.00075262,1.11091495,0.00368610,0.09678294,0.84856280,0.00000000
-5.09354677,2.21584698,1.03931514,1.14642795,0.00397726,0.09757530,0.87315283,0.00000000
-5.08754377,2.28788171,1.07768261,1.18356699,0.00428403,0.09853978,0.89759403,0.00000000
-5.08154077,2.36176416,1.11574895,1.22232416,0.00460408,0.09968874,0.92189250,0.00000000
-5.07553777,2.43741364,1.15337961,1.26268202,0.00493473,0.10103258,0.94605726,0.00000000
-5.06953477,2.51472296,1.19040892,1.30461281,0.00527307,0.10257881,0.97009781,0.00000000
-5.06353177,2.59355462,1.22663904,1.34807721,0.00561601,0.10433133,0.99402119,0.00000000
-5.05752876,2.67373709,1.26184094,1.39302248,0.00596042,0.10628979,1.01782904,0.00000000
-5.05152576,2.75506171,1.29575734,1.43938029,0.00630321,0.10844923,1.04151451,0.00000000
-5.04552276,2.83728012,1.32810761,1.48706411,0.00664141,0.11079987,1.06505945,0.00000000
-5.03951976,2.92010269,1.35859453,1.53596647,0.00697233,0.11332716,1.08843174,0.00000000
-5.03351676,3.00319796,1.38691253,1.58595616,0.00729357,0.11601202,1.11158331,0.00000000
-5.02751376,3.08619318,1.41275712,1.63687555,0.00760317,0.11883126,1.13444846,0.00000000
-5.02151076,3.16867606,1.43583499,1.68853821,0.00789961,0.12175820,1.15694307,0.00000000
-5.01550775,3.25019755,1.45587431,1.74072697,0.00818189,0.12476338,1.17896428,0.00000000
-5.00950475,3.33027573,1.47263459,1.79319250,0.00844952,0.12781543,1.20039093,0.00000000
-5.00350175,3.40840041,1.48591570,1.84565264,0.00870248,0.13088189,1.22108462,0.00000000
-4.99749875,3.48403845,1.49556556,1.89779236,0.00894124,0.13393014,1.24089134,0.00000000
-4.99149575,3.55663956,1.50148598,1.94926471,0.00916668,0.13692820,1.25964359,0.00000000
-4.98549275,3.62564232,1.50363652,1.99969247,0.00937999,0.13984549,1.27716290,0.00000000
-4.97948974,3.69048032,1.50203604,2.04867084,0.00958264,0.14265346,1.29326272,0.00000000
-4.97348674,3.75058839,1.49676204,2.09577101,0.00977622,0.14532605,1.30775152,0.00000000
-4.96748374,3.80540869,1.48794768,2.14054465,0.00996239,0.14784001,1.32043612,0.00000000
-4.96148074,3.85439685,1.47577687,2.18252940,0.01014280,0.15017500,1.33112513,0.00000000
-4.95547774,3.89702801,1.46047753,2.22125521,0.01031896,0.15231362,1.33963248,0.00000000
-4.94947474,3.93280305,1.44231353,2.25625154,0.01049220,0.15424113,1.34578106,0.00000000
-4.94347174,3.96125483,1.42157570,2.28705545,0.01066361,0.15594519,1.34940637,0.00000000
-4.93746873,3.98195483,1.39857225,2.31322021,0.01083400,0.15741540,1.35036015,0.00000000
-4.93146573,3.99451990,1.37361928,2.33432455,0.01100389,0.15864284,1.34851407,0.00000000
-4.92546273,3.99861946,1.34703150,2.34998221,0.01117350,0.15961956,1.34376328,0.00000000
-4.91945973,3.99398284,1.31911387,2.35985160,0.01134278,0.16033815,1.33602978,0.00000000
-4.91345673,3.98040686,1.29015419,2.36364528,0.01151144,0.16079131,1.32526571,0.00000000
-4.90745373,3.95776333,1.26041704,2.36113908,0.01167896,0.16097161,1.31145618,0.00000000
-4.90145073,3.92600635,1.23013920,2.35218037,0.01184467,0.16087132,1.29462178,0.00000000
-4.89544772,3.88517905,1.19952663,2.33669539,0.01200778,0.16048243,1.27482050,0.00000000
-4.88944472,3.83541961,1.16875300,2.31469521,0.01216740,0.15979689,1.25214914,0.00000000
-4.88344172,3.77696615,1.13795986,2.28628015,0.01232263,0.15880687,1.22674391,0.00000000
-4.87743872,3.71016029,1.10725806,2.25164238,0.01247251,0.15750537,1.19878034,0.00000000
-4.87143572,3.63544910,1.07673062,2.21106670,0.01261611,0.15588681,1.16847233,0.00000000
-4.86543272,3.55338524,1.04643660,2.16492920,0.01275247,0.15394779,1.13607047,0.00000000
-4.85942971,3.46462525,1.01641594,2.11369399,0.01288066,0.15168789,1.10185947,0.00000000
-4.85342671,3.36992582,0.98669489,2.05790803,0.01299970,0.14911046,1.06615504,0.00000000
-4.84742371,3.27013810,0.95729197,1.99819402,0.01310858,0.14622342,1.02929993,0.00000000
-4.84142071,3.16620017,0.92822417,1.93524184,0.01320623,0.14303993,0.99165964,0.00000000
-4.83541771,3.05912774,0.89951302,1.86979845,0.01329149,0.13957898,0.95361762,0.00000000
-4.82941471,2.95000328,0.87119062,1.80265684,0.01336310,0.13586571,0.91557022,0.00000000
-4.82341171,2.83996382,0.84330507,1.73464408,0.01341969,0.13193168,0.87792156,0.00000000
-4.81740870,2.73018768,0.81592530,1.66660890,0.01345978,0.12781479,0.84107835,0.00000000
-4.81140570,2.62188024,0.78914509,1.59940905,0.01348179,0.12355902,0.80544478,0.00000000
-4.80540270,2.51625917,0.76308603,1.53389880,0.01348406,0.11921399,0.77141764,0.00000000
-4.79939970,2.41453927,0.73789933,1.47091667,0.01346490,0.11483420,0.73938166,0.00000000
-4.79339670,2.31791703,0.71376628,1.41127377,0.01342264,0.11047819,0.70970508,0.00000000
-4.78739370,2.22755535,0.69089738,1.35574287,0.01335569,0.10620744,0.68273561,0.00000000
-4.78139070,2.14456829,0.66952998,1.30504824,0.01326262,0.10208523,0.65879661,0.00000000
-4.77538769,2.07000633,0.64992449,1.25985652,0.01314224,0.09817536,0.63818357,0.00000000
-4.76938469,2.00484192,0.63235917,1.22076860,0.01299366,0.09454088,0.62116084,0.00000000
-4.76338169,1.94995579,0.61712357,1.18831243,0.01281639,0.09124273,0.60795858,0.00000000
-4.75737869,1.90612394,0.60451084,1.16293700,0.01261041,0.08833855,0.59876997,0.00000000
-4.75137569,1.87400544,0.59480905,1.14500720,0.01237621,0.08588145,0.59374852,0.00000000
-4.74537269,1.85413128,0.58829179,1.13479978,0.01211490,0.08391893,0.59300564,0.00000000
-4.73936968,1.84689441,0.58520835,1.13250018,0.01182816,0.08249195,0.59660845,0.00000000
-4.73336668,1.85254100,0.58577382,1.13820035,0.01151834,0.08163404,0.60457771,0.00000000
-4.72736368,1.87116325,0.59015944,1.15189743,0.01118839,0.08137066,0.61688622,0.00000000
-4.72136068,1.90269402,0.59848366,1.17349341,0.01084189,0.08171868,0.63345746,0.00000000
-4.71535768,1.94690323,0.61080418,1.20279570,0.01048298,0.08268598,0.65416479,0.00000000
-4.70935468,2.00339663,0.62711145,1.23951866,0.01011629,0.08427122,0.67883122,0.00000000
-4.70335168,2.07161685,0.64732385,1.28328622,0.00974691,0.08646379,0.70722974,0.00000000
-4.69734867,2.15084715,0.67128497,1.33363555,0.00938022,0.08924385,0.73908458,0.00000000
-4.69134567,2.24021794,0.69876310,1.39002189,0.00902187,0.09258257,0.77407322,0.00000000
-4.68534267,2.33871623,0.72945315,1.45182457,0.00867760,0.09644248,0.81182936,0.00000000
-4.67933967,2.44519801,0.76298101,1.51835429,0.00835316,0.10077794,0.85194687,0.00000000
-4.67333667,2.55840357,0.79891035,1.58886156,0.00805417,0.10553584,0.89398466,0.00000000
-4.66733367,2.67697550,0.83675170,1.66254642,0.00778601,0.11065634,0.93747249,0.00000000
-4.66133067,2.79947923,0.87597344,1.73856911,0.00755374,0.11607377,0.98191767,0.00000000
-4.65532766,2.92442560,0.91601462,1.81606176,0.00736193,0.12171769,1.02681242,0.00000000
-4.64932466,3.05029506,0.95629881,1.89414086,0.00721465,0.12751405,1.07164182,0.00000000
-4.64332166,3.17556287,0.99624877,1.97192013,0.00711535,0.13338641,1.11589209,0.00000000
-4.63731866,3.29872468,1.03530117,2.04852373,0.00706680,0.13925727,1.15905899,0.00000000
-4.63131566,3.41832181,1.07292086,2.12309934,0.00707106,0.14504947,1.20065619,0.00000000
-4.62531266,3.53296545,1.10861414,2.19483096,0.00712948,0.15068756,1.24022321,0.00000000
-4.61930965,3.64135930,1.14194038,2.26295097,0.00724264,0.15609925,1.27733278,0.00000000
-4.61330665,3.74231989,1.17252159,2.32675129,0.00741037,0.16121669,1.31159746,0.00000000
-4.60730365,3.83479411,1.20004951,2.38559333,0.00763182,0.16597782,1.34267530,0.00000000
-4.60130065,3.91787365,1.22429000,2.43891663,0.00790539,0.17032755,1.37027432,0.00000000
-4.59529765,3.99080590,1.24508451,2.48624584,0.00822888,0.17421878,1.39415587,0.00000000
-4.58929465,4.05300136,1.26234877,2.52719619,0.00859944,0.17761333,1.41413677,0.00000000
-4.58329165,4.10403754,1.27606863,2.56147719,0.00901370,0.18048267,1.43009018,0.00000000
-4.57728864,4.14365927,1.28629359,2.58889466,0.00946776,0.18280846,1.44194539,0.00000000
-4.57128564,4.17177595,1.29312820,2.60935116,0.00995729,0.18458289,1.44968645,0.00000000
-4.56528264,4.18845587,1.29672203,2.62284480,0.01047759,0.18580878,1.45334996,0.00000000
-4.55927964,4.19391793,1.29725862,2.62946660,0.01102360,0.18649955,1.45302202,0.00000000
-4.55327664,4.18852136,1.29494410,2.62939648,0.01159004,0.18667887,1.44883453,0.00000000
-4.54727364,4.17275365,1.28999609,2.62289800,0.01217139,0.18638022,1.44096108,0.00000000
-4.54127064,4.14721719,1.28263349,2.61031202,0.01276203,0.18564612,1.42961244,0.00000000
-4.53526763,4.11261497,1.27306760,2.59204935,0.01335623,0.18452726,1.41503195,0.00000000
-4.52926463,4.06973576,1.26149499,2.56858253,0.01394830,0.18308138,1.39749078,0.00000000
-4.52326163,4.01943888,1.24809262,2.54043698,0.01453259,0.18137205,1.37728323,0.00000000
-4.51725863,3.96263905,1.23301503,2.50818151,0.01510362,0.17946719,1.35472219,0.00000000
-4.51125563,3.90029133,1.21639396,2.47241839,0.01565611,0.17743757,1.33013465,0.00000000
-4.50525263,3.83337649,1.19834010,2.43377328,0.01618514,0.17535511,1.30385747,0.00000000
-4.49924962,3.76288680,1.17894680,2.39288490,0.01668613,0.17329115,1.27623328,0.00000000
-4.49324662,3.68981253,1.15829536,2.35039493,0.01715502,0.17131470,1.24760663,0.00000000
-4.48724362,3.61512915,1.13646143,2.30693812,0.01758828,0.16949070,1.21832021,0.00000000
-4.48124062,3.53978530,1.11352212,2.26313275,0.01798302,0.16787827,1.18871131,0.00000000
-4.47523762,3.46469175,1.08956309,2.21957186,0.01833703,0.16652922,1.15910835,0.00000000
-4.46923462,3.39071127,1.06468531,2.17681510,0.01864883,0.16548659,1.12982758,0.00000000
-4.46323162,3.31864950,1.03901076,2.13538156,0.01891770,0.16478351,1.10116986,0.00000000
-4.45722861,3.24924691,1.01268684,2.09574352,0.01914370,0.16444235,1.07341754,0.00000000
-4.45122561,3.18317185,0.98588891,2.05832137,0.01932766,0.16447411,1.04683152,0.00000000
-4.44522261,3.12101464,0.95882095,2.02347956,0.01947110,0.16487828,1.02164835,0.00000000
-4.43921961,3.06328285,0.93171405,1.99152368,0.01957623,0.16564303,0.99807761,0.00000000
-4.43321661,3.01039756,0.90482272,1.96269862,0.01964585,0.16674577,0.97629939,0.00000000
-4.42721361,2.96269077,0.87841930,1.93718779,0.01968321,0.16815419,0.95646213,0.00000000
-4.42121061,2.92040383,0.85278654,1.91511325,0.01969193,0.16982748,0.93868066,0.00000000
-4.41520760,2.88368685,0.82820877,1.89653669,0.01967586,0.17171803,0.92303464,0.00000000
-4.40920460,2.85259922,0.80496211,1.88146126,0.01963892,0.17377328,0.90956742,0.00000000
-4.40320160,2.82711099,0.78330412,1.86983395,0.01958495,0.17593768,0.89828536,0.00000000
-4.39719860,2.80710535,0.76346351,1.86154872,0.01951757,0.17815481,0.88915763,0.00000000
-4.39119560,2.79238217,0.74563033,1.85645011,0.01944002,0.18036943,0.88211667,0.00000000
-4.38519260,2.78266248,0.72994728,1.85433734,0.01935508,0.18252938,0.87705915,0.00000000
-4.37918959,2.77759413,0.71650240,1.85496901,0.01926489,0.18458729,0.87384767,0.00000000
-4.37318659,2.77675858,0.70532377,1.85806815,0.01917091,0.18650198,0.87231304,0.00000000
-4.36718359,2.77967882,0.69637629,1.86332785,0.01907386,0.18823950,0.87225734,0.00000000
-4.36118059,2.78582838,0.68956088,1.87041731,0.01897364,0.18977376,0.87345753,0.00000000
-4.35517759,2.79464154,0.68471621,1.87898832,0.01886941,0.19108671,0.87566972,0.00000000
-4.34917459,2.80552438,0.68162279,1.88868212,0.01875954,0.19216811,0.87863399,0.00000000
-4.34317159,2.81786678,0.68000943,1.89913658,0.01864173,0.19301484,0.88207977,0.00000000
-4.33716858,2.83105487,0.67956173,1.90999345,0.01851309,0.19362995,0.88573142,0.00000000
-4.33116558,2.84448385,0.67993231,1.92090562,0.01837027,0.19402131,0.88931423,0.00000000
-4.32516258,2.85757061,0.68075239,1.93154413,0.01820957,0.19420012,0.89256034,0.00000000
-4.31915958,2.86976593,0.68164413,1.94160467,0.01802714,0.19417935,0.89521471,0.00000000
-4.31315658,2.88056564,0.68223341,1.95081330,0.01781913,0.19397207,0.89704071,0.00000000
-4.30715358,2.88952043,0.68216233,1.95893112,0.01758190,0.19359001,0.89782532,0.00000000
