energy_ev,total_up,In_p_up,In_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.66383192,0.70243682,0.03810117,0.00105174,0.22721784,0.31180217,0.00357795,0.36400669
-5.65782891,0.73933796,0.04029548,0.00109134,0.23261378,0.32810252,0.00387892,0.38281689
-5.65182591,0.78339360,0.04285887,0.00114167,0.24076593,0.34766797,0.00420342,0.40550406
-5.64582291,0.83361171,0.04574561,0.00120134,0.25135696,0.37002889,0.00454669,0.43153316
-5.63981991,0.88888186,0.04890282,0.00126881,0.26402988,0.39466829,0.00490327,0.46030956
-5.63381691,0.94799542,0.05227161,0.00134238,0.27839516,0.42103051,0.00526711,0.49118892
-5.62781391,1.00966897,0.05578845,0.00142029,0.29403845,0.44853127,0.00563169,0.52348879
-5.62181091,1.07257084,0.05938666,0.00150066,0.31052910,0.47656897,0.00599019,0.55650174
-5.61580790,1.13535017,0.06299806,0.00158166,0.32742902,0.50453722,0.00633562,0.58950998
-5.60980490,1.19666802,0.06655472,0.00166146,0.34430217,0.53183816,0.00666108,0.62180106
-5.60380190,1.25522961,0.06999077,0.00173832,0.36072415,0.55789628,0.00695988,0.65268429
-5.59779890,1.30981646,0.07324420,0.00181063,0.37629181,0.58217234,0.00722579,0.68150740
-5.59179590,1.35931752,0.07625846,0.00187694,0.39063256,0.60417667,0.00745318,0.70767264
-5.58579290,1.40275774,0.07898410,0.00193601,0.40341297,0.62348146,0.00763725,0.73065191
-5.57978989,1.43932284,0.08137997,0.00198683,0.41434651,0.63973136,0.00777411,0.75000003
-5.57378689,1.46837924,0.08341427,0.00202865,0.42319978,0.65265194,0.00786096,0.76536559
-5.56778389,1.48948791,0.08506518,0.00206098,0.42979736,0.66205542,0.00789613,0.77649885
-5.56178089,1.50241154,0.08632110,0.00208359,0.43402460,0.66784352,0.00787913,0.78325623
-5.55577789,1.50711452,0.08718054,0.00209654,0.43582853,0.67000710,0.00781069,0.78560106
-5.54977489,1.50375562,0.08765154,0.00210010,0.43521666,0.66862257,0.00769263,0.78360064
-5.54377189,1.49267369,0.08775078,0.00209477,0.43225374,0.66384529,0.00752786,0.77741957
-5.53776888,1.47436713,0.08750230,0.00208123,0.42705659,0.65590017,0.00732024,0.76730969
-5.53176588,1.44946796,0.08693599,0.00206029,0.41978733,0.64506999,0.00707439,0.75359724
-5.52576288,1.41871199,0.08608589,0.00203288,0.41064525,0.63168199,0.00679556,0.73666764
-5.51975988,1.38290640,0.08498840,0.00199994,0.39985768,0.61609344,0.00648942,0.71694893
-5.51375688,1.34289654,0.08368051,0.00196245,0.38767050,0.59867682,0.00616190,0.69489435
-5.50775388,1.29953335,0.08219811,0.00192133,0.37433846,0.57980549,0.00581896,0.67096527
-5.50175088,1.25364317,0.08057446,0.00187743,0.36011596,0.55984034,0.00546640,0.64561497
-5.49574787,1.20600107,0.07883901,0.00183149,0.34524868,0.53911818,0.00510975,0.61927413
-5.48974487,1.15730900,0.07701647,0.00178413,0.32996626,0.51794227,0.00475411,0.59233864
-5.48374187,1.10817935,0.07512621,0.00173582,0.31447647,0.49657531,0.00440401,0.56516010
-5.47773887,1.05912455,0.07318212,0.00168690,0.29896096,0.47523517,0.00406336,0.53803928
-5.47173587,1.01055254,0.07119275,0.00163755,0.28357264,0.45409315,0.00373542,0.51122272
-5.46573287,0.96276800,0.06916180,0.00158785,0.26843473,0.43327499,0.00342273,0.48490224
-5.45972986,0.91597874,0.06708887,0.00153775,0.25364131,0.41286397,0.00312717,0.45921717
-5.45372686,0.87030628,0.06497047,0.00148712,0.23925923,0.39290594,0.00284997,0.43425891
-5.44772386,0.82579971,0.06280107,0.00143581,0.22533108,0.37341580,0.00259178,0.41007728
-5.44172086,0.78245159,0.06057430,0.00138360,0.21187897,0.35438479,0.00235273,0.38668819
-5.43571786,0.74021494,0.05828407,0.00133030,0.19890882,0.33578821,0.00213253,0.36408192
-5.42971486,0.69901994,0.05592561,0.00127576,0.18641481,0.31759303,0.00193051,0.34223167
-5.42371186,0.65878962,0.05349635,0.00121986,0.17438376,0.29976489,0.00174577,0.32110161
-5.41770885,0.61945355,0.05099661,0.00116255,0.16279920,0.28227426,0.00157721,0.30065428
-5.41170585,0.58095910,0.04843005,0.00110389,0.15164496,0.26510142,0.00142363,0.28085680
-5.40570285,0.54327975,0.04580383,0.00104399,0.14090807,0.24824014,0.00128379,0.26168583
-5.39969985,0.50642050,0.04312864,0.00098306,0.13058101,0.23169995,0.00115645,0.24313114
-5.39369685,0.47042021,0.04041834,0.00092140,0.12066324,0.21550721,0.00104045,0.22519778
-5.38769385,0.43535149,0.03768959,0.00085937,0.11116208,0.19970489,0.00093468,0.20790697
-5.38169085,0.40131819,0.03496118,0.00079738,0.10209295,0.18435147,0.00083816,0.19129589
-5.37568784,0.36845127,0.03225331,0.00073589,0.09347925,0.16951906,0.00075001,0.17541669
-5.36968484,0.33690349,0.02958685,0.00067537,0.08535179,0.15529106,0.00066945,0.16033475
-5.36368184,0.30684357,0.02698254,0.00061631,0.07774807,0.14175960,0.00059582,0.14612678
-5.35767884,0.27845026,0.02446025,0.00055915,0.07071151,0.12902303,0.00052856,0.13287869
-5.35167584,0.25190685,0.02203833,0.00050435,0.06429062,0.11718362,0.00046720,0.12068366
-5.34567284,0.22739648,0.01973301,0.00045228,0.05853841,0.10634564,0.00041131,0.10964047
-5.33966983,0.20509843,0.01755803,0.00040330,0.05351187,0.09661394,0.00036053,0.09985222
-5.33366683,0.18518560,0.01552430,0.00035767,0.04927165,0.08809295,0.00031456,0.09142548
-5.32766383,0.16782298,0.01363977,0.00031562,0.04588193,0.08088625,0.00027309,0.08446976
-5.32166083,0.15316725,0.01190939,0.00027731,0.04341039,0.07509641,0.00023586,0.07909735
-5.31565783,0.14136702,0.01033524,0.00024282,0.04192818,0.07082517,0.00020260,0.07542325
-5.30965483,0.13256355,0.00891668,0.00021222,0.04150988,0.06817359,0.00017306,0.07356514
-5.30365183,0.12689165,0.00765068,0.00018549,0.04223319,0.06724216,0.00014698,0.07364299
-5.29764882,0.12448023,0.00653213,0.00016259,0.04417842,0.06813055,0.00012411,0.07577839
-5.29164582,0.12545228,0.00555421,0.00014346,0.04742752,0.07093683,0.00010419,0.08009305
-5.28564282,0.12992396,0.00470878,0.00012800,0.05206256,0.07575609,0.00008698,0.08670665
-5.27963982,0.13800250,0.00398672,0.00011611,0.05816372,0.08267821,0.00007222,0.09573364
-5.27363682,0.14978279,0.00337833,0.00010769,0.06580666,0.09178481,0.00005969,0.10727908
-5.26763382,0.16534258,0.00287359,0.00010264,0.07505922,0.10314527,0.00004915,0.12143344
-5.26163082,0.18473641,0.00246248,0.00010089,0.08597768,0.11681207,0.00004039,0.13826654
-5.25562781,0.20798837,0.00213514,0.00010237,0.09860251,0.13281535,0.00003322,0.15782067
-5.24962481,0.23508402,0.00188208,0.00010703,0.11295387,0.15115704,0.00002745,0.18010330
-5.24362181,0.26596191,0.00169430,0.00011487,0.12902701,0.17180490,0.00002293,0.20507958
-5.23761881,0.30050513,0.00156332,0.00012589,0.14678786,0.19468656,0.00001953,0.23266505
-5.23161581,0.33853346,0.00148130,0.00014014,0.16616891,0.21968420,0.00001712,0.26271913
-5.22561281,0.37979677,0.00144096,0.00015768,0.18706594,0.24663010,0.00001561,0.29503967
-5.21960980,0.42397007,0.00143560,0.00017862,0.20933557,0.27530344,0.00001493,0.32935915
-5.21360680,0.47065104,0.00145910,0.00020308,0.23279407,0.30542883,0.00001502,0.36534295
-5.20760380,0.51936023,0.00150582,0.00023118,0.25721760,0.33667681,0.00001585,0.40259004
-5.20160080,0.56954444,0.00157058,0.00026308,0.28234402,0.36866649,0.00001740,0.44063636
-5.19559780,0.62058342,0.00164862,0.00029894,0.30787631,0.40097058,0.00001966,0.47896115
-5.18959480,0.67179992,0.00173556,0.00033892,0.33348775,0.43312280,0.00002263,0.51699605
-5.18359180,0.72247298,0.00182737,0.00038317,0.35882861,0.46462748,0.00002633,0.55413709
-5.17758879,0.77185405,0.00192035,0.00043182,0.38353424,0.49497120,0.00003078,0.58975906
-5.17158579,0.81918545,0.00201115,0.00048495,0.40723432,0.52363612,0.00003601,0.62323195
-5.16558279,0.86372042,0.00209672,0.00054262,0.42956290,0.55011438,0.00004203,0.65393877
-5.15957979,0.90474408,0.00217436,0.00060482,0.45016882,0.57392314,0.00004887,0.68129415
-5.15357679,0.94159425,0.00224176,0.00067149,0.46872605,0.59461958,0.00005654,0.70476285
-5.14757379,0.97368125,0.00229696,0.00074244,0.48494356,0.61181519,0.00006506,0.72387739
-5.14157079,1.00050593,0.00233841,0.00081743,0.49857422,0.62518868,0.00007443,0.73825402
-5.13556778,1.02167483,0.00236499,0.00089610,0.50942238,0.63449693,0.00008464,0.74760627
-5.12956478,1.03691205,0.00237604,0.00097797,0.51734973,0.63958351,0.00009569,0.75175540
-5.12356178,1.04606720,0.00237132,0.00106244,0.52227925,0.64038424,0.00010756,0.75063726
-5.11755878,1.04911911,0.00235104,0.00114881,0.52419709,0.63692971,0.00012023,0.74430525
-5.11155578,1.04617525,0.00231586,0.00123626,0.52315236,0.62934446,0.00013369,0.73292927
-5.10555278,1.03746703,0.00226686,0.00132388,0.51925483,0.61784310,0.00014795,0.71679059
-5.09954977,1.02334124,0.00220551,0.00141067,0.51267083,0.60272339,0.00016303,0.69627307
-5.09354677,1.00424821,0.00213361,0.00149557,0.50361746,0.58435673,0.00017900,0.67185107
-5.08754377,0.98072734,0.00205329,0.00157750,0.49235558,0.56317656,0.00019597,0.64407460
-5.08154077,0.95339069,0.00196693,0.00165537,0.47918187,0.53966517,0.00021413,0.61355255
-5.07553777,0.92290550,0.00187712,0.00172815,0.46442033,0.51433945,0.00023373,0.58093451
-5.06953477,0.88997628,0.00178660,0.00179486,0.44841361,0.48773641,0.00025518,0.54689230
-5.06353177,0.85532732,0.00169823,0.00185466,0.43151456,0.46039877,0.00027898,0.51210156
-5.05752876,0.81968601,0.00161490,0.00190685,0.41407814,0.43286139,0.00030583,0.47722444
-5.05152576,0.78376757,0.00153955,0.00195091,0.39645410,0.40563878,0.00033660,0.44289375
-5.04552276,0.74826150,0.00147508,0.00198655,0.37898040,0.37921413,0.00037239,0.40969914
-5.03951976,0.71381975,0.00142435,0.00201369,0.36197760,0.35403011,0.00041454,0.37817551
-5.03351676,0.68104687,0.00139019,0.00203250,0.34574400,0.33048147,0.00046468,0.34879400
-5.02751376,0.65049186,0.00137532,0.00204341,0.33055182,0.30890945,0.00052472,0.32195543
-5.02151076,0.62264162,0.00138243,0.00204706,0.31664394,0.28959804,0.00059689,0.29798620
-5.01550775,0.59791574,0.00141411,0.00204430,0.30423142,0.27277181,0.00068377,0.27713646
-5.00950475,0.57666253,0.00147291,0.00203617,0.29349151,0.25859515,0.00078825,0.25958023
-5.00350175,0.55915590,0.00156136,0.00202384,0.28456602,0.24717279,0.00091358,0.24541728
-4.99749875,0.54559305,0.00168194,0.00200857,0.27756014,0.23855131,0.00106329,0.23467638
-4.99149575,0.53609285,0.00183715,0.00199166,0.27254148,0.23272140,0.00124121,0.22731960
-4.98549275,0.53069501,0.00202948,0.00197437,0.26953951,0.22962080,0.00145139,0.22324747
-4.97948974,0.52935990,0.00226149,0.00195791,0.26854526,0.22913783,0.00169804,0.22230466
-4.97348674,0.53196947,0.00253577,0.00194335,0.26951158,0.23111523,0.00198544,0.22428607
-4.96748374,0.53832929,0.00285499,0.00193156,0.27235381,0.23535453,0.00231785,0.22894322
-4.96148074,0.54817196,0.00322191,0.00192323,0.27695128,0.24162072,0.00269933,0.23599076
-4.95547774,0.56116230,0.00363941,0.00191880,0.28314950,0.24964750,0.00313364,0.24511321
-4.94947474,0.57690430,0.00411047,0.00191843,0.29076327,0.25914282,0.00362406,0.25597185
-4.94347174,0.59495020,0.00463828,0.00192204,0.29958087,0.26979504,0.00417320,0.26821171
-4.93746873,0.61481155,0.00522619,0.00192931,0.30936915,0.28127956,0.00478283,0.28146884
-4.93146573,0.63597240,0.00587783,0.00193968,0.31987972,0.29326592,0.00545370,0.29537774
-4.92546273,0.65790430,0.00659718,0.00195243,0.33085600,0.30542537,0.00618536,0.30957893
-4.91945973,0.68008277,0.00738862,0.00196668,0.34204103,0.31743872,0.00697599,0.32372667
-4.91345673,0.70200502,0.00825711,0.00198150,0.35318592,0.32900449,0.00782233,0.33749670
-4.90745373,0.72320808,0.00920829,0.00199593,0.36405853,0.33984689,0.00871954,0.35059383
-4.90145073,0.74328696,0.01024869,0.00200905,0.37445214,0.34972376,0.00966120,0.36275927
-4.89544772,0.76191198,0.01138590,0.00202007,0.38419380,0.35843390,0.01063934,0.37377747
-4.88944472,0.77884465,0.01262884,0.00202836,0.39315192,0.36582374,0.01164451,0.38348225
-4.88344172,0.79395126,0.01398791,0.00203353,0.40124288,0.37179295,0.01266598,0.39176196
-4.87743872,0.80721364,0.01547528,0.00203543,0.40843609,0.37629889,0.01369199,0.39856345
-4.87143572,0.81873639,0.01710509,0.00203422,0.41475750,0.37935946,0.01471004,0.40389473
-4.86543272,0.82875011,0.01889358,0.00203038,0.42029108,0.38105440,0.01570729,0.40782593
-4.85942971,0.83761028,0.02085923,0.00202468,0.42517813,0.38152472,0.01667101,0.41048862
-4.85342671,0.84579152,0.02302278,0.00201820,0.42961447,0.38097034,0.01758908,0.41207330
-4.84742371,0.85387734,0.02540715,0.00201230,0.43384530,0.37964580,0.01845047,0.41282501
-4.84142071,0.86254529,0.02803722,0.00200854,0.43815791,0.37785419,0.01924583,0.41303717
-4.83541771,0.87254795,0.03093945,0.00200867,0.44287246,0.37593933,0.01996794,0.41304361
-4.82941471,0.88469027,0.03414138,0.00201456,0.44833091,0.37427649,0.02061223,0.41320912
-4.82341171,0.89980372,0.03767089,0.00202808,0.45488468,0.37326177,0.02117716,0.41391863
-4.81740870,0.91871819,0.04155533,0.00205109,0.46288125,0.37330049,0.02166458,0.41556528
-4.81140570,0.94223236,0.04582047,0.00208530,0.47265027,0.37479486,0.02207992,0.41853780
-4.80540270,0.97108359,0.05048930,0.00213226,0.48448970,0.37813133,0.02243231,0.42320750
-4.79939970,1.00591834,0.05558073,0.00219322,0.49865245,0.38366790,0.02273455,0.42991524
-4.79339670,1.04726404,0.06110818,0.00226912,0.51533407,0.39172188,0.02300293,0.43895889
-4.78739370,1.09550356,0.06707822,0.00236050,0.53466206,0.40255832,0.02325690,0.45058159
-4.78139070,1.15085311,0.07348916,0.00246748,0.55668714,0.41637956,0.02351864,0.46496120
-4.77538769,1.21334458,0.08032981,0.00258973,0.58137700,0.43331630,0.02381242,0.48220143
-4.76938469,1.28281290,0.08757843,0.00272646,0.60861268,0.45342028,0.02416389,0.50232488
-4.76338169,1.35888910,0.09520182,0.00287642,0.63818802,0.47665909,0.02459929,0.52526829
-4.75737869,1.44099947,0.10315480,0.00303791,0.66981196,0.50291312,0.02514455,0.55088028
-4.75137569,1.52837103,0.11138001,0.00320885,0.70311394,0.53197495,0.02582432,0.57892161
-4.74537269,1.62004320,0.11980812,0.00338679,0.73765202,0.56355115,0.02666099,0.60906820
-4.73936968,1.71488552,0.12835842,0.00356900,0.77292360,0.59726666,0.02767380,0.64091676
-4.73336668,1.81162092,0.13693986,0.00375251,0.80837822,0.63267156,0.02887786,0.67399289
-4.72736368,1.90885389,0.14545252,0.00393423,0.84343209,0.66925010,0.03028331,0.70776167
-4.72136068,2.00510258,0.15378947,0.00411100,0.87748370,0.70643192,0.03189465,0.74164017
-4.71535768,2.09883402,0.16183893,0.00427968,0.90992994,0.74360503,0.03371009,0.77501170
-4.70935468,2.18850111,0.16948675,0.00443724,0.94018219,0.78013020,0.03572119,0.80724140
-4.70335168,2.27258042,0.17661908,0.00458084,0.96768172,0.81535641,0.03791256,0.83769254
-4.69734867,2.34960934,0.18312519,0.00470787,0.99191393,0.84863687,0.04026191,0.86574312
-4.69134567,2.41822162,0.18890019,0.00481606,1.01242085,0.87934512,0.04274026,0.89080223
-4.68534267,2.47718007,0.19384787,0.00490348,1.02881166,0.90689063,0.04531233,0.91232558
-4.67933967,2.52540549,0.19788313,0.00496860,1.04077081,0.93073355,0.04793731,0.92982984
-4.67333667,2.56200099,0.20093439,0.00501033,1.04806370,0.95039802,0.05056969,0.94290510
-4.66733367,2.58627102,0.20294542,0.00502801,1.05053977,0.96548366,0.05316041,0.95122524
-4.66133067,2.59773482,0.20387694,0.00502138,1.04813315,0.97567491,0.05565811,0.95455587
-4.65532766,2.59613390,0.20370767,0.00499065,1.04086095,0.98074792,0.05801057,0.95275954
-4.64932466,2.58143366,0.20243490,0.00493638,1.02881944,0.98057482,0.06016618,0.94579811
-4.64332166,2.55381933,0.20007451,0.00485950,1.01217854,0.97512532,0.06207551,0.93373234
-4.63731866,2.51368653,0.19666059,0.00476130,0.99117474,0.96446553,0.06369284,0.91671869
-4.63131566,2.46162714,0.19224445,0.00464328,0.96610301,0.94875439,0.06497754,0.89500360
-4.62531266,2.39841099,0.18689325,0.00450724,0.93730799,0.92823754,0.06589545,0.86891540
-4.61930965,2.32496415,0.18068827,0.00435510,0.90517472,0.90323932,0.06641992,0.83885432
-4.61330665,2.24234474,0.17372278,0.00418895,0.87011939,0.87415288,0.06653276,0.80528101
-4.60730365,2.15171693,0.16609972,0.00401096,0.83258018,0.84142910,0.06622477,0.76870386
-4.60130065,2.05432413,0.15792923,0.00382334,0.79300856,0.80556450,0.06549606,0.72966576
-4.59529765,1.95146194,0.14932605,0.00362829,0.75186111,0.76708878,0.06435606,0.68873072
-4.58929465,1.84445188,0.14040702,0.00342799,0.70959206,0.72655224,0.06282316,0.64647074
-4.58329165,1.73461633,0.13128852,0.00322456,0.66664657,0.68451357,0.06092409,0.60345337
-4.57728864,1.62325528,0.12208429,0.00302002,0.62345484,0.64152837,0.05869303,0.56023037
-4.57128564,1.51162552,0.11290326,0.00281628,0.58042700,0.59813863,0.05617052,0.51732768
-4.56528264,1.40092241,0.10384780,0.00261515,0.53794888,0.55486351,0.05340212,0.47523696
-4.55927964,1.29226459,0.09501225,0.00241826,0.49637846,0.51219146,0.05043706,0.43440883
-4.55327664,1.18668177,0.08648176,0.00222710,0.45604320,0.47057395,0.04732673,0.39524787
-4.54727364,1.08510553,0.07833153,0.00204304,0.41723798,0.43042066,0.04412326,0.35810934
-4.54127064,0.98836312,0.07062636,0.00186724,0.38022380,0.39209631,0.04087812,0.32329756
-4.53526763,0.89717405,0.06342054,0.00170074,0.34522701,0.35591884,0.03764081,0.29106576
-4.52926463,0.81214923,0.05675802,0.00154439,0.31243918,0.32215891,0.03445775,0.26161722
-4.52326163,0.73379228,0.05067286,0.00139891,0.28201742,0.29104057,0.03137137,0.23510745
-4.51725863,0.66250264,0.04518985,0.00126485,0.25408519,0.26274282,0.02841929,0.21164714
-4.51125563,0.59858012,0.04032531,0.00114261,0.22873348,0.23740185,0.02563387,0.19130560
-4.50525263,0.54223037,0.03608796,0.00103246,0.20602222,0.21511383,0.02304189,0.17411449
-4.49924962,0.49357100,0.03247986,0.00093452,0.18598202,0.19593789,0.02066440,0.16007149
-4.49324662,0.45263777,0.02949733,0.00084878,0.16861604,0.17989921,0.01851683,0.14914385
-4.48724362,0.41939076,0.02713181,0.00077511,0.15390188,0.16699198,0.01660920,0.14127154
-4.48124062,0.39372006,0.02537060,0.00071327,0.14179363,0.15718214,0.01494650,0.13637000
-4.47523762,0.37545103,0.02419761,0.00066288,0.13222384,0.15040985,0.01352909,0.13433235
-4.46923462,0.36434887,0.02359381,0.00062350,0.12510548,0.14659157,0.01235330,0.13503119
-4.46323162,0.36012272,0.02353771,0.00059456,0.12033393,0.14562181,0.01141193,0.13832000
-4.45722861,0.36242930,0.02400562,0.00057542,0.11778887,0.14737470,0.01069483,0.14403426
-4.45122561,0.37087646,0.02497190,0.00056536,0.11733629,0.15170527,0.01018953,0.15199248
-4.44522261,0.38502674,0.02640906,0.00056361,0.11883051,0.15845089,0.00988175,0.16199730
-4.43921961,0.40440151,0.02828794,0.00056933,0.12211646,0.16743269,0.00975593,0.17383691
-4.43321661,0.42848583,0.03057779,0.00058163,0.12703199,0.17845739,0.00979578,0.18728694
-4.42721361,0.45673453,0.03324653,0.00059963,0.13341062,0.19131959,0.00998472,0.20211291
-4.42121061,0.48857963,0.03626099,0.00062240,0.14108449,0.20580464,0.01030630,0.21807354
-4.41520760,0.52343943,0.03958735,0.00064904,0.14988768,0.22169220,0.01074465,0.23492486
-4.40920460,0.56072915,0.04319170,0.00067868,0.15965978,0.23876058,0.01128479,0.25242502
-4.40320160,0.59987315,0.04704072,0.00071049,0.17024979,0.25679173,0.01191302,0.27034002
-4.39719860,0.64031847,0.05110253,0.00074370,0.18152000,0.27557685,0.01261724,0.28844984
-4.39119560,0.68154916,0.05534762,0.00077761,0.19335005,0.29492238,0.01338719,0.30655501
-4.38519260,0.72310090,0.05974984,0.00081166,0.20564061,0.31465622,0.01421469,0.32448313
-4.37918959,0.76457525,0.06428737,0.00084536,0.21831674,0.33463372,0.01509388,0.34209511
-4.37318659,0.80565263,0.06894367,0.00087838,0.23133051,0.35474321,0.01602128,0.35929067
-4.36718359,0.84610316,0.07370819,0.00091051,0.24466273,0.37491054,0.01699594,0.37601270
-4.36118059,0.88579465,0.07857689,0.00094167,0.25832352,0.39510244,0.01801937,0.39225013
-4.35517759,0.92469685,0.08355241,0.00097194,0.27235147,0.41532810,0.01909547,0.40803898
-4.34917459,0.96288133,0.08864391,0.00100152,0.28681135,0.43563882,0.02023035,0.42346131
-4.34317159,1.00051655,0.09386636,0.00103071,0.30179013,0.45612552,0.02143205,0.43864184
-4.33716858,1.03785797,0.09923948,0.00105993,0.31739150,0.47691389,0.02271014,0.45374239
-4.33116558,1.07523308,0.10478614,0.00108966,0.33372881,0.49815728,0.02407529,0.46895400
-4.32516258,1.11302203,0.11053040,0.00112042,0.35091685,0.52002748,0.02553869,0.48448710
-4.31915958,1.15163415,0.11649516,0.00115276,0.36906252,0.54270371,0.02711148,0.50056004
-4.31315658,1.19148171,0.12269958,0.00118720,0.38825512,0.56636023,0.02880404,0.51738644
-4.30715358,1.23295189,0.12915638,0.00122419,0.40855644,0.59115320,0.03062534,0.53516206
