energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-5.68184092,2.07301458,0.00265548,0.03223698,1.31335934,0.87621377,0.01340611,0.94257435
-5.67583792,2.04877267,0.00240652,0.03045421,1.29818824,0.86963145,0.01298406,0.93268617
-5.66983492,2.01885193,0.00218650,0.02868714,1.27876518,0.86020529,0.01259389,0.92014228
-5.66383192,1.98329333,0.00199154,0.02694635,1.25507487,0.84792902,0.01223865,0.90496413
-5.65782891,1.94229027,0.00181803,0.02524259,1.22721745,0.83286805,0.01192126,0.88724295
-5.65182591,1.89618232,0.00166271,0.02358655,1.19540562,0.81515753,0.01164428,0.86713699
-5.64582291,1.84544348,0.00152271,0.02198846,1.15995789,0.79499773,0.01140978,0.84486619
-5.63981991,1.79066572,0.00139553,0.02045795,1.12128837,0.77264712,0.01121920,0.82070467
-5.63381691,1.73253850,0.00127910,0.01900378,1.07989329,0.74841350,0.01107314,0.79497131
-5.62781391,1.67182528,0.00117169,0.01763376,1.03633522,0.72264347,0.01097136,0.76801891
-5.62181091,1.60933816,0.00107193,0.01635466,0.99122533,0.69571108,0.01091262,0.74022247
-5.61580790,1.54591206,0.00097877,0.01517222,0.94520473,0.66800591,0.01089474,0.71196718
-5.60980490,1.48237952,0.00089142,0.01409114,0.89892564,0.63992149,0.01091458,0.68363673
-5.60380190,1.41954751,0.00080930,0.01311519,0.85303308,0.61184441,0.01096818,0.65560244
-5.59779890,1.35817722,0.00073206,0.01224733,0.80814796,0.58414477,0.01105084,0.62821378
-5.59179590,1.29896777,0.00065944,0.01148980,0.76485210,0.55716834,0.01115733,0.60179065
-5.58579290,1.24254430,0.00059132,0.01084434,0.72367567,0.53123079,0.01128214,0.57661767
-5.57978989,1.18945094,0.00052763,0.01031234,0.68508733,0.50661398,0.01141970,0.55294069
-5.57378689,1.14014842,0.00046832,0.00989499,0.64948733,0.48356459,0.01156470,0.53096545
-5.56778389,1.09501606,0.00041339,0.00959346,0.61720331,0.46229464,0.01171236,0.51085827
-5.56178089,1.05435760,0.00036280,0.00940904,0.58848891,0.44298391,0.01185873,0.49274848
-5.55577789,1.01840990,0.00031652,0.00934324,0.56352463,0.42578369,0.01200098,0.47673223
-5.54977489,0.98735354,0.00027445,0.00939791,0.54242063,0.41082141,0.01213760,0.46287725
-5.54377189,0.96132423,0.00023649,0.00957523,0.52522105,0.39820573,0.01226860,0.45122798
-5.53776888,0.94042398,0.00020250,0.00987771,0.51190931,0.38803148,0.01239563,0.44181075
-5.53176588,0.92473087,0.00017230,0.01030812,0.50241394,0.38038388,0.01252203,0.43463837
-5.52576288,0.91430665,0.00014568,0.01086937,0.49661457,0.37534185,0.01265275,0.42971390
-5.51975988,0.90920144,0.00012241,0.01156432,0.49434774,0.37297966,0.01279428,0.42703317
-5.51375688,0.90945508,0.00010226,0.01239554,0.49541230,0.37336713,0.01295437,0.42658600
-5.50775388,0.91509505,0.00008498,0.01336500,0.49957429,0.37656790,0.01314175,0.42835597
-5.50175088,0.92613103,0.00007033,0.01447380,0.50657126,0.38263609,0.01336576,0.43231878
-5.49574787,0.94254657,0.00005806,0.01572174,0.51611609,0.39161134,0.01363585,0.43843952
-5.48974487,0.96428849,0.00004796,0.01710704,0.52790055,0.40351266,0.01396117,0.44666893
-5.48374187,0.99125487,0.00003983,0.01862593,0.54159854,0.41833153,0.01434997,0.45693920
-5.47773887,1.02328286,0.00003352,0.02027234,0.55686960,0.43602464,0.01480915,0.46915964
-5.47173587,1.06013705,0.00002888,0.02203765,0.57336257,0.45650704,0.01534371,0.48321266
-5.46573287,1.10149996,0.00002585,0.02391049,0.59071977,0.47964619,0.01595633,0.49895057
-5.45972986,1.14696544,0.00002438,0.02587663,0.60858188,0.50525751,0.01664698,0.51619358
-5.45372686,1.19603608,0.00002450,0.02791904,0.62659351,0.53310208,0.01741265,0.53472940
-5.44772386,1.24812543,0.00002628,0.03001806,0.64440961,0.56288687,0.01824718,0.55431469
-5.44172086,1.30256545,0.00002988,0.03215168,0.66170259,0.59426788,0.01914120,0.57467852
-5.43571786,1.35861959,0.00003553,0.03429609,0.67817010,0.62685640,0.02008225,0.59552798
-5.42971486,1.41550138,0.00004351,0.03642628,0.69354324,0.66022844,0.02105501,0.61655580
-5.42371186,1.47239801,0.00005424,0.03851686,0.70759498,0.69393705,0.02204166,0.63744974
-5.41770885,1.52849838,0.00006818,0.04054299,0.72014843,0.72752747,0.02302241,0.65790363
-5.41170585,1.58302435,0.00008593,0.04248146,0.73108467,0.76055419,0.02397605,0.67762927
-5.40570285,1.63526409,0.00010816,0.04431178,0.74034971,0.79259959,0.02488069,0.69636899
-5.39969985,1.68460566,0.00013567,0.04601742,0.74796027,0.82329309,0.02571451,0.71390807
-5.39369685,1.73056948,0.00016935,0.04758696,0.75400786,0.85232989,0.02645650,0.73008633
-5.38769385,1.77283766,0.00021016,0.04901517,0.75866101,0.87948849,0.02708722,0.74480837
-5.38169085,1.81127852,0.00025920,0.05030411,0.76216514,0.90464571,0.02758958,0.75805163
-5.37568784,1.84596477,0.00031759,0.05146391,0.76484000,0.92778850,0.02794941,0.76987188
-5.36968484,1.87718383,0.00038653,0.05251341,0.76707437,0.94902155,0.02815604,0.78040545
-5.36368184,1.90543931,0.00046725,0.05348057,0.76931812,0.96857009,0.02820271,0.78986800
-5.35767884,1.93144291,0.00056094,0.05440251,0.77207150,0.98677745,0.02808679,0.79854960
-5.35167584,1.95609648,0.00066877,0.05532527,0.77587189,1.00409703,0.02780987,0.80680605
-5.34567284,1.98046455,0.00079179,0.05630322,0.78127835,1.02107885,0.02737774,0.81504671
-5.33966983,2.00573793,0.00093092,0.05739807,0.78885420,1.03835099,0.02680007,0.82371913
-5.33366683,2.03318978,0.00108687,0.05867760,0.79914832,1.05659647,0.02609011,0.83329106
-5.32766383,2.06412554,0.00126008,0.06021406,0.81267553,1.07652644,0.02526411,0.84423053
-5.32166083,2.09982894,0.00145069,0.06208222,0.82989700,1.09885082,0.02434070,0.85698492
-5.31565783,2.14150622,0.00165844,0.06435730,0.85120108,1.12424752,0.02334024,0.87195971
-5.30965483,2.19023096,0.00188266,0.06711265,0.87688565,1.15333169,0.02228405,0.88949821
-5.30365183,2.24689215,0.00212223,0.07041734,0.90714240,1.18662625,0.02119369,0.90986283
-5.29764882,2.31214768,0.00237551,0.07433381,0.94204388,1.22453526,0.02009019,0.93321916
-5.29164582,2.38638551,0.00264037,0.07891551,0.98153402,1.26732113,0.01899346,0.95962337
-5.28564282,2.46969438,0.00291419,0.08420470,1.02542236,1.31508698,0.01792165,0.98901367
-5.27963982,2.56184558,0.00319384,0.09023062,1.07338263,1.36776492,0.01689069,1.02120635
-5.27363682,2.66228652,0.00347577,0.09700783,1.12495578,1.42511090,0.01591393,1.05589652
-5.26763382,2.77014692,0.00375604,0.10453504,1.17955738,1.48670641,0.01500190,1.09266372
-5.26163082,2.88425716,0.00403045,0.11279446,1.23648958,1.55196714,0.01416220,1.13098210
-5.25562781,3.00317841,0.00429457,0.12175157,1.29495700,1.62015820,0.01339953,1.17023487
-5.24962481,3.12524333,0.00454392,0.13135551,1.35408625,1.69041541,0.01271578,1.20973241
-5.24362181,3.24860572,0.00477405,0.14154007,1.41294851,1.76177178,0.01211030,1.24873328
-5.23761881,3.37129733,0.00498070,0.15222513,1.47058434,1.83318818,0.01158022,1.28646730
-5.23161581,3.49128945,0.00515993,0.16331878,1.52602998,1.90358681,0.01112080,1.32215983
-5.22561281,3.60655709,0.00530823,0.17471983,1.57834425,1.97188642,0.01072586,1.35505621
-5.21960980,3.71514321,0.00542265,0.18632076,1.62663514,2.03703761,0.01038823,1.38444548
-5.21360680,3.81522065,0.00550092,0.19801098,1.67008528,2.09805712,0.01010023,1.40968249
-5.20760380,3.90514967,0.00554148,0.20968032,1.70797537,2.15405960,0.00985403,1.43020767
-5.20160080,3.98352888,0.00554358,0.22122258,1.73970493,2.20428591,0.00964210,1.44556366
-5.19559780,4.04923809,0.00550732,0.23253911,1.76480956,2.24812691,0.00945756,1.45540847
-5.18959480,4.10147179,0.00543361,0.24354213,1.78297441,2.28514199,0.00929445,1.45952475
-5.18359180,4.13976218,0.00532414,0.25415781,1.79404324,2.31507185,0.00914799,1.45782495
-5.17758879,4.16399152,0.00518138,0.26432897,1.79802298,2.33784534,0.00901472,1.45035241
-5.17158579,4.17439352,0.00500846,0.27401719,1.79508368,2.35358019,0.00889265,1.43727850
-5.16558279,4.17154430,0.00480907,0.28320438,1.78555379,2.36257811,0.00878123,1.41889611
-5.15957979,4.15634352,0.00458736,0.29189364,1.76991115,2.36531447,0.00868135,1.39560980
-5.15357679,4.12998660,0.00434782,0.30010947,1.74876985,2.36242322,0.00859531,1.36792319
-5.14757379,4.09392940,0.00409514,0.30789720,1.72286348,2.35467787,0.00852659,1.33642407
-5.14157079,4.04984670,0.00383406,0.31532175,1.69302529,2.34296925,0.00847977,1.30176778
-5.13556778,3.99958590,0.00356930,0.32246572,1.66016582,2.32828093,0.00846028,1.26465950
-5.12956478,3.94511766,0.00330540,0.32942682,1.62524878,2.31166321,0.00847420,1.22583606
-5.12356178,3.88848476,0.00304663,0.33631479,1.58926571,2.29420634,0.00852798,1.18604769
-5.11755878,3.83175084,0.00279693,0.34324787,1.55321031,2.27701391,0.00862824,1.14604034
-5.11155578,3.77695022,0.00255981,0.35034887,1.51805308,2.26117688,0.00878147,1.10653895
-5.10555278,3.72604001,0.00233832,0.35774109,1.48471690,2.24774895,0.00899379,1.06823205
-5.09954977,3.68085554,0.00213501,0.36554401,1.45405437,2.23772348,0.00927073,1.03175801
-5.09354677,3.64306996,0.00195194,0.37386909,1.42682737,2.23201261,0.00961696,0.99769316
-5.08754377,3.61415877,0.00179064,0.38281564,1.40368941,2.23142852,0.01003613,0.96654200
-5.08154077,3.59536970,0.00165215,0.39246697,1.38517136,2.23666723,0.01053064,0.93872945
-5.07553777,3.58769855,0.00153707,0.40288690,1.37167070,2.24829492,0.01110147,0.91459538
-5.06953477,3.59187104,0.00144551,0.41411683,1.36344476,2.26673700,0.01174809,0.89439122
-5.06353177,3.60833117,0.00137720,0.42617335,1.36060810,2.29226990,0.01246835,0.87827874
-5.05752876,3.63723596,0.00133151,0.43904667,1.36313395,2.32501576,0.01325838,0.86633073
-5.05152576,3.67845665,0.00130747,0.45269978,1.37085982,2.36494007,0.01411263,0.85853358
-5.04552276,3.73158641,0.00130383,0.46706855,1.38349708,2.41185231,0.01502388,0.85479156
-5.03951976,3.79595430,0.00131908,0.48206280,1.40064417,2.46540979,0.01598333,0.85493250
-5.03351676,3.87064532,0.00135151,0.49756827,1.42180314,2.52512466,0.01698071,0.85871490
-5.02751376,3.95452604,0.00139923,0.51344962,1.44639896,2.59037419,0.01800451,0.86583595
-5.02151076,4.04627562,0.00146022,0.52955436,1.47380114,2.66041421,0.01904219,0.87594056
-5.01550775,4.14442125,0.00153236,0.54571752,1.50334683,2.73439572,0.02008048,0.88863093
-5.00950475,4.24737754,0.00161344,0.56176717,1.53436487,2.81138430,0.02110569,0.90347656
-5.00350175,4.35348877,0.00170122,0.57753033,1.56619984,2.89038222,0.02210409,0.92002447
-4.99749875,4.46107296,0.00179349,0.59283936,1.59823549,2.97035248,0.02306229,0.93780943
-4.99149575,4.56846669,0.00188805,0.60753832,1.62991651,3.05024456,0.02396764,0.95636397
-4.98549275,4.67406924,0.00198277,0.62148922,1.66076817,3.12902093,0.02480859,0.97522805
-4.97948974,4.77638486,0.00207563,0.63457780,1.69041277,3.20568365,0.02557510,0.99395815
-4.97348674,4.87406166,0.00216476,0.64671855,1.71858255,3.27930022,0.02625897,1.01213575
-4.96748374,4.96592598,0.00224844,0.65785869,1.74512829,3.34902771,0.02685407,1.02937496
-4.96148074,5.05101090,0.00232516,0.66798098,1.77002331,3.41413445,0.02735665,1.04532932
-4.95547774,5.12857794,0.00239364,0.67710492,1.79336253,3.47401824,0.02776539,1.05969748
-4.94947474,5.19813095,0.00245282,0.68528646,1.81535661,3.52822054,0.02808154,1.07222800
-4.94347174,5.25942180,0.00250190,0.69261589,1.83632111,3.57643586,0.02830883,1.08272295
-4.93746873,5.31244738,0.00254034,0.69921414,1.85666115,3.61851602,0.02845336,1.09104037
-4.93146573,5.35743808,0.00256787,0.70522734,1.87685185,3.65446897,0.02852343,1.09709567
-4.92546273,5.39483807,0.00258444,0.71082000,1.89741543,3.68445211,0.02852917,1.10086178
-4.91945973,5.42527801,0.00259026,0.71616694,1.91889560,3.70876041,0.02848223,1.10236827
-4.91345673,5.44954142,0.00258573,0.72144435,1.94183040,3.72780965,0.02839536,1.10169924
-4.90745373,5.46852581,0.00257146,0.72682035,1.96672448,3.74211542,0.02828190,1.09899020
-4.90145073,5.48320032,0.00254819,0.73244554,1.99402199,3.75226889,0.02815533,1.09442394
-4.89544772,5.49456156,0.00251681,0.73844388,2.02408140,3.75891014,0.02802877,1.08822542
-4.88944472,5.50358948,0.00247826,0.74490457,2.05715313,3.76270037,0.02791453,1.08065576
-4.88344172,5.51120531,0.00243358,0.75187519,2.09336141,3.76429413,0.02782364,1.07200561
-4.87743872,5.51823330,0.00238377,0.75935668,2.13269110,3.76431285,0.02776550,1.06258782
-4.87143572,5.52536799,0.00232988,0.76730030,2.17498023,3.76332082,0.02774757,1.05272969
-4.86543272,5.53314864,0.00227287,0.77560706,2.21991893,3.76180477,0.02777513,1.04276501
-4.85942971,5.54194162,0.00221368,0.78412949,2.26705478,3.76015791,0.02785116,1.03302604
-4.85342671,5.55193197,0.00215313,0.79267594,2.31580474,3.75866922,0.02797630,1.02383562
-4.84742371,5.56312404,0.00209200,0.80101725,2.36547308,3.75751832,0.02814888,1.01549971
-4.84142071,5.57535135,0.00203093,0.80889541,2.41527479,3.75677620,0.02836513,1.00830045
-4.83541771,5.58829475,0.00197049,0.81603402,2.46436330,3.75641142,0.02861934,1.00249002
-4.82941471,5.60150805,0.00191116,0.82214990,2.51186149,3.75630154,0.02890424,0.99828541
-4.82341171,5.61444926,0.00185333,0.82696542,2.55689430,3.75624869,0.02921132,0.99586413
-4.81740870,5.62651583,0.00179733,0.83022080,2.59862151,3.75599854,0.02953126,0.99536113
-4.81140570,5.63708153,0.00174342,0.83168584,2.63626907,3.75526114,0.02985438,0.99686666
-4.80540270,5.64553296,0.00169183,0.83117053,2.66915734,3.75373247,0.03017109,1.00042526
-4.79939970,5.65130318,0.00164278,0.82853373,2.69672477,3.75111519,0.03047227,1.00603570
-4.79339670,5.65390070,0.00159646,0.82368984,2.71854592,3.74713728,0.03074969,1.01365167
-4.78739370,5.65293185,0.00155308,0.81661274,2.73434282,3.74156740,0.03099637,1.02318330
-4.78139070,5.64811530,0.00151285,0.80733707,2.74398910,3.73422600,0.03120678,1.03449906
-4.77538769,5.63928795,0.00147602,0.79595666,2.74750686,3.72499152,0.03137708,1.04742813
-4.76938469,5.62640189,0.00144284,0.78262028,2.74505644,3.71380141,0.03150518,1.06176305
-4.76338169,5.60951299,0.00141359,0.76752490,2.73691984,3.70064812,0.03159074,1.07726249
-4.75737869,5.58876195,0.00138857,0.75090701,2.72347886,3.68557039,0.03163506,1.09365419
-4.75137569,5.56434952,0.00136805,0.73303228,2.70518931,3.66864089,0.03164094,1.11063811
-4.74537269,5.53650782,0.00135231,0.71418432,2.68255281,3.64995109,0.03161238,1.12788975
-4.73936968,5.50546999,0.00134158,0.69465308,2.65608804,3.62959497,0.03155428,1.14506374
-4.73336668,5.47144072,0.00133603,0.67472353,2.62630297,3.60765273,0.03147209,1.16179801
-4.72736368,5.43456995,0.00133576,0.65466513,2.59366980,3.58417625,0.03137147,1.17771840
-4.72136068,5.39493190,0.00134075,0.63472280,2.55860392,3.55917743,0.03125789,1.19244405
-4.71535768,5.35251127,0.00135088,0.61510953,2.52144817,3.53262062,0.03113630,1.20559350
-4.70935468,5.30719787,0.00136589,0.59600116,2.48246284,3.50441999,0.03101088,1.21679162
-4.70335168,5.25879028,0.00138536,0.57753338,2.44182212,3.47444220,0.03088480,1.22567727
-4.69734867,5.20700854,0.00140873,0.55980091,2.39961667,3.44251453,0.03076008,1.23191154
-4.69134567,5.15151513,0.00143530,0.54285895,2.35586196,3.40843788,0.03063758,1.23518648
-4.68534267,5.09194295,0.00146421,0.52672642,2.31051152,3.37200389,0.03051697,1.23523381
-4.67933967,5.02792832,0.00149448,0.51139084,2.26347405,3.33301516,0.03039691,1.23183342
-4.67333667,4.95914667,0.00152505,0.49681435,2.21463304,3.29130673,0.03027520,1.22482121
-4.66733367,4.88534839,0.00155477,0.48294051,2.16386741,3.24676766,0.03014909,1.21409579
-4.66133067,4.80639227,0.00158246,0.46970124,2.11107190,3.19936062,0.03001550,1.19962370
-4.65532766,4.72227372,0.00160692,0.45702369,2.05617567,3.14913815,0.02987138,1.18144271
-4.64932466,4.63314595,0.00162703,0.44483641,1.99915809,3.09625404,0.02971399,1.15966292
-4.64332166,4.53933198,0.00164171,0.43307468,1.94006069,3.04096870,0.02954118,1.13446548
-4.63731866,4.44132656,0.00165003,0.42168452,1.87899460,2.98364791,0.02935159,1.10609883
-4.63131566,4.33978733,0.00165118,0.41062547,1.81614330,2.92475452,0.02914483,1.07487249
-4.62531266,4.23551563,0.00164455,0.39987182,1.75176046,2.86483339,0.02892151,1.04114862
-4.61930965,4.12942777,0.00162972,0.38941260,1.68616343,2.80449023,0.02868328,1.00533160
-4.61330665,4.02251840,0.00160650,0.37925022,1.61972279,2.74436550,0.02843270,0.96785616
-4.60730365,3.91581816,0.00157490,0.36939806,1.55284889,2.68510481,0.02817306,0.92917443
-4.60130065,3.81034817,0.00153515,0.35987737,1.48597631,2.62732765,0.02790814,0.88974265
-4.59529765,3.70707419,0.00148771,0.35071360,1.41954732,2.57159640,0.02764192,0.85000801
-4.58929465,3.60686324,0.00143320,0.34193265,1.35399545,2.51838769,0.02737827,0.81039625
-4.58329165,3.51044565,0.00137241,0.33355726,1.28973016,2.46806786,0.02712059,0.77130070
-4.57728864,3.41838476,0.00130626,0.32560388,1.22712359,2.42087438,0.02687157,0.73307304
-4.57128564,3.33105640,0.00123577,0.31808025,1.16650003,2.37690447,0.02663286,0.69601627
-4.56528264,3.24863956,0.00116203,0.31098390,1.10812875,2.33611196,0.02640497,0.66038020
-4.55927964,3.17111881,0.00108613,0.30430167,1.05222037,2.29831278,0.02618708,0.62635951
-4.55327664,3.09829872,0.00100918,0.29801027,0.99892695,2.26319887,0.02597711,0.59409430
-4.54727364,3.02982919,0.00093223,0.29207794,0.94834552,2.23036021,0.02577176,0.56367319
-4.54127064,2.96524056,0.00085628,0.28646696,0.90052466,2.19931341,0.02556670,0.53513850
-4.53526763,2.90398621,0.00078222,0.28113694,0.85547371,2.16953572,0.02535688,0.50849321
-4.52926463,2.84549025,0.00071084,0.27604862,0.81317362,2.14050222,0.02513683,0.48370924
-4.52326163,2.78919739,0.00064282,0.27116787,0.77358901,2.11172419,0.02490107,0.46073656
-4.51725863,2.73462202,0.00057870,0.26646975,0.73668026,2.08278642,0.02464453,0.43951253
-4.51125563,2.68139349,0.00051892,0.26194211,0.70241506,2.05338118,0.02436294,0.41997100
-4.50525263,2.62929478,0.00046375,0.25758864,0.67077859,2.02333672,0.02405325,0.40205062
-4.49924962,2.57829221,0.00041341,0.25343106,0.64178167,1.99263869,0.02371392,0.38570200
-4.49324662,2.52855426,0.00036795,0.24951029,0.61546632,1.96144290,0.02334516,0.37089326
-4.48724362,2.48045818,0.00032739,0.24588635,0.59190852,1.93007858,0.02294909,0.35761381
-4.48124062,2.43458379,0.00029163,0.24263714,0.57121782,1.89904184,0.02252980,0.34587610
-4.47523762,2.39169464,0.00026052,0.23985588,0.55353391,1.86897920,0.02209319,0.33571538
-4.46923462,2.35270728,0.00023387,0.23764747,0.53902023,1.84066227,0.02164685,0.32718753
-4.46323162,2.31865006,0.00021145,0.23612380,0.52785498,1.81495433,0.02119973,0.32036507
-4.45722861,2.29061359,0.00019299,0.23539826,0.52022003,1.79277087,0.02076175,0.31533160
-4.45122561,2.26969537,0.00017822,0.23557977,0.51628824,1.77503565,0.02034331,0.31217510
-4.44522261,2.25694120,0.00016686,0.23676646,0.51620979,1.76263474,0.01995483,0.31098037
-4.43921961,2.25328648,0.00015861,0.23903951,0.52009841,1.75637070,0.01960620,0.31182100
-4.43321661,2.25950042,0.00015319,0.24245734,0.52801802,1.75691917,0.01930626,0.31475146
-4.42721361,2.27613572,0.00015031,0.24705043,0.53997057,1.76479013,0.01906232,0.31979953
-4.42121061,2.30348652,0.00014969,0.25281722,0.55588581,1.78029561,0.01887978,0.32695958
-4.41520760,2.34155656,0.00015104,0.25972107,0.57561336,1.80352550,0.01876176,0.33618703
-4.40920460,2.39003920,0.00015410,0.26768870,0.59891780,1.83433259,0.01870891,0.34739423
-4.40320160,2.44831032,0.00015859,0.27661006,0.62547687,1.87232758,0.01871930,0.36044804
-4.39719860,2.51543446,0.00016424,0.28633981,0.65488325,1.91688427,0.01878841,0.37516921
-4.39119560,2.59018405,0.00017078,0.29670023,0.68664972,1.96715460,0.01890930,0.39133353
-4.38519260,2.67107074,0.00017795,0.30748564,0.72021779,2.02209295,0.01907281,0.40867493
-4.37918959,2.75638765,0.00018550,0.31846803,0.75496946,2.08048843,0.01926796,0.42689020
-4.37318659,2.84426046,0.00019317,0.32940378,0.79024168,2.14100381,0.01948233,0.44564527
-4.36718359,2.93270530,0.00020075,0.34004110,0.82534316,2.20221920,0.01970259,0.46458274
-4.36118059,3.01969084,0.00020799,0.35012800,0.85957258,2.26267868,0.01991496,0.48333046
-4.35517759,3.10320202,0.00021472,0.35942039,0.89223790,2.32093781,0.02010583,0.50151078
-4.34917459,3.18130273,0.00022074,0.36768993,0.92267566,2.37561015,0.02026221,0.51874999
-4.34317159,3.25219513,0.00022592,0.37473146,0.95026972,2.42541081,0.02037226,0.53468793
-4.33716858,3.31427307,0.00023014,0.38036952,0.97446864,2.46919545,0.02042566,0.54898704
-4.33116558,3.36616808,0.00023330,0.38446391,0.99480106,2.50599348,0.02041402,0.56134083
-4.32516258,3.40678604,0.00023536,0.38691386,1.01088844,2.53503421,0.02033108,0.57148140
-4.31915958,3.43533389,0.00023632,0.38766088,1.02245483,2.55576544,0.02017291,0.57918564
-4.31315658,3.45133560,0.00023618,0.38669003,1.02933322,2.56786416,0.01993794,0.58428025
-4.30715358,3.45463754,0.00023502,0.38402979,1.03146848,2.57123953,0.01962693,0.58664512
