energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.79589795,1.24894748,0.02344833,0.10989364,0.76939651,0.27480126,0.72942416,0.00000000,0.44834253,0.19045088
-5.78989495,1.22839626,0.02479442,0.10791412,0.77681848,0.26008327,0.71619012,0.00000000,0.43990890,0.19076123
-5.78389195,1.20873166,0.02609751,0.10612915,0.78311125,0.24633271,0.70314848,0.00000000,0.43174177,0.19083114
-5.77788894,1.18995396,0.02734807,0.10452163,0.78800676,0.23361577,0.69036306,0.00000000,0.42391578,0.19062555
-5.77188594,1.17210874,0.02853956,0.10308091,0.79130901,0.22199657,0.67791149,0.00000000,0.41651546,0.19011918
-5.76588294,1.15530271,0.02966874,0.10180444,0.79290711,0.21153956,0.66589363,0.00000000,0.40964034,0.18929994
-5.75987994,1.13971809,0.03073581,0.10069936,0.79278562,0.20231219,0.65443958,0.00000000,0.40340994,0.18817207
-5.75387694,1.12562456,0.03174440,0.09978355,0.79103153,0.19438794,0.64371642,0.00000000,0.39796769,0.18675865
-5.74787394,1.11338769,0.03270138,0.09908645,0.78783741,0.18784919,0.63393323,0.00000000,0.39348391,0.18510359
-5.74187094,1.10347308,0.03361644,0.09864932,0.78350028,0.18278991,0.62534378,0.00000000,0.39015707,0.18327269
-5.73586793,1.09644576,0.03450162,0.09852512,0.77841627,0.17931785,0.61824657,0.00000000,0.38821345,0.18135389
-5.72986493,1.09296429,0.03537051,0.09877779,0.77307095,0.17755615,0.61298202,0.00000000,0.38790476,0.17945649
-5.72386193,1.09376990,0.03623749,0.09948118,0.76802568,0.17764420,0.60992665,0.00000000,0.38950395,0.17770946
-5.71785893,1.09967066,0.03711682,0.10071748,0.76390052,0.17973757,0.60948463,0.00000000,0.39329909,0.17625882
-5.71185593,1.11152135,0.03802170,0.10257534,0.76135413,0.18400716,0.61207670,0.00000000,0.39958561,0.17526423
-5.70585293,1.13019975,0.03896334,0.10514761,0.76106168,0.19063734,0.61812718,0.00000000,0.40865716,0.17489482
-5.69984992,1.15658036,0.03995011,0.10852895,0.76369136,0.19982319,0.62804944,0.00000000,0.42079543,0.17532458
-5.69384692,1.19150644,0.04098681,0.11281328,0.76988055,0.21176696,0.64223055,0.00000000,0.43625936,0.17672726
-5.68784392,1.23576161,0.04207413,0.11809112,0.78021256,0.22667368,0.66101578,0.00000000,0.45527410,0.17927125
-5.68184092,1.29004199,0.04320823,0.12444707,0.79519462,0.24474611,0.68469362,0.00000000,0.47802036,0.18311432
-5.67583792,1.35492997,0.04438064,0.13195731,0.81523814,0.26617910,0.71348199,0.00000000,0.50462437,0.18839861
-5.66983492,1.43087044,0.04557833,0.14068730,0.84064181,0.29115345,0.74751621,0.00000000,0.53514905,0.19524603
-5.66383192,1.51815027,0.04678409,0.15068963,0.87157812,0.31982945,0.78683923,0.00000000,0.56958660,0.20375402
-5.65782891,1.61688161,0.04797705,0.16200216,0.90808366,0.35234008,0.83139451,0.00000000,0.60785296,0.21399203
-5.65182591,1.72698936,0.04913348,0.17464633,0.95005358,0.38878424,0.88102184,0.00000000,0.64978422,0.22599865
-5.64582291,1.84820310,0.05022769,0.18862576,0.99724031,0.42921982,0.93545622,0.00000000,0.69513520,0.23977952
-5.63981991,1.98005347,0.05123306,0.20392507,1.04925636,0.47365708,0.99432972,0.00000000,0.74358036,0.25530601
-5.63381691,2.12187284,0.05212317,0.22050892,1.10558129,0.52205228,1.05717640,0.00000000,0.79471674,0.27251474
-5.62781391,2.27280018,0.05287284,0.23832126,1.16557234,0.57430186,1.12343985,0.00000000,0.84806923,0.29130789
-5.62181091,2.43178972,0.05345917,0.25728476,1.22847845,0.63023731,1.19248319,0.00000000,0.90309764,0.31155431
-5.61580790,2.59762305,0.05386245,0.27730054,1.29345716,0.68962096,1.26360106,0.00000000,0.95920561,0.33309125
-5.60980490,2.76892429,0.05406695,0.29824799,1.35959383,0.75214292,1.33603316,0.00000000,1.01575102,0.35572692
-5.60380190,2.94417793,0.05406142,0.31998492,1.42592265,0.81741945,1.40897894,0.00000000,1.07205749,0.37924350
-5.59779890,3.12174898,0.05383952,0.34234797,1.49144865,0.88499283,1.48161286,0.00000000,1.12742686,0.40340075
-5.59179590,3.29990497,0.05339986,0.36515331,1.55517027,0.95433314,1.55309981,0.00000000,1.18115214,0.42794002
-5.58579290,3.47683973,0.05274597,0.38819775,1.61610175,1.02484202,1.62261029,0.00000000,1.23253071,0.45258864
-5.57978989,3.65069843,0.05188597,0.41126027,1.67329464,1.09585846,1.68933491,0.00000000,1.28087734,0.47706452
-5.57378689,3.81960372,0.05083208,0.43410400,1.72585810,1.16666693,1.75249787,0.00000000,1.32553691,0.50108095
-5.56778389,3.98168281,0.04960002,0.45647881,1.77297724,1.23650761,1.81136924,0.00000000,1.36589637,0.52435148
-5.56178089,4.13509517,0.04820830,0.47812439,1.81392919,1.30458875,1.86527581,0.00000000,1.40139583,0.54659470
-5.55577789,4.27806051,0.04667741,0.49877396,1.84809648,1.37010103,1.91361038,0.00000000,1.43153852,0.56753906
-5.54977489,4.40888700,0.04502902,0.51815846,1.87497753,1.43223348,1.95583946,0.00000000,1.45589946,0.58692729
-5.54377189,4.52599912,0.04328528,0.53601135,1.89419397,1.49019084,1.99150941,0.00000000,1.47413273,0.60452075
-5.53776888,4.62796490,0.04146808,0.55207375,1.90549488,1.54321173,2.02025110,0.00000000,1.48597721,0.62010330
-5.53176588,4.71352205,0.03959843,0.56609993,1.90875781,1.59058716,2.04178306,0.00000000,1.49126072,0.63348477
-5.52576288,4.78160253,0.03769603,0.57786291,1.90398688,1.63167892,2.05591349,0.00000000,1.48990253,0.64450404
-5.51975988,4.83135491,0.03577883,0.58716015,1.89130799,1.66593709,2.06254096,0.00000000,1.48191422,0.65303148
-5.51375688,4.86216401,0.03386287,0.59381886,1.87096164,1.69291624,2.06165423,0.00000000,1.46739889,0.65897099
-5.50775388,4.87366727,0.03196208,0.59770102,1.84329356,1.71228963,2.05333106,0.00000000,1.44654870,0.66226131
-5.50175088,4.86576717,0.03008836,0.59870772,1.80874360,1.72386090,2.03773626,0.00000000,1.41964091,0.66287685
-5.49574787,4.83863929,0.02825159,0.59678261,1.76783327,1.72757284,2.01511901,0.00000000,1.38703238,0.66082791
-5.48974487,4.79273549,0.02645980,0.59191442,1.72115246,1.72351281,1.98580943,0.00000000,1.34915267,0.65616028
-5.48374187,4.72878182,0.02471941,0.58413828,1.66934560,1.71191457,1.95021446,0.00000000,1.30649587,0.64895429
-5.47773887,4.64777101,0.02303540,0.57353583,1.61309776,1.69315629,1.90881303,0.00000000,1.25961134,0.63932330
-5.47173587,4.55094932,0.02141160,0.56023394,1.55312104,1.66775489,1.86215044,0.00000000,1.20909351,0.62741170
-5.46573287,4.43979776,0.01985089,0.54440224,1.49014139,1.63635652,1.81083187,0.00000000,1.15557088,0.61339233
-5.45972986,4.31600799,0.01835541,0.52624940,1.42488636,1.59972365,1.75551507,0.00000000,1.09969463,0.59746356
-5.45372686,4.18145304,0.01692673,0.50601822,1.35807366,1.55871881,1.69690201,0.00000000,1.04212695,0.57984582
-5.44772386,4.03815340,0.01556601,0.48397993,1.29040086,1.51428561,1.63572957,0.00000000,0.98352925,0.56077785
-5.44172086,3.88823912,0.01427405,0.46042758,1.22253617,1.46742731,1.57275926,0.00000000,0.92455083,0.54051256
-5.43571786,3.73390863,0.01305141,0.43566912,1.15511040,1.41918356,1.50876591,0.00000000,0.86581790,0.51931264
-5.42971486,3.57738502,0.01189841,0.41002005,1.08870996,1.37060594,1.44452556,0.00000000,0.80792343,0.49744594
-5.42371186,3.42087100,0.01081512,0.38379627,1.02387095,1.32273280,1.38080257,0.00000000,0.75141791,0.47518072
-5.41770885,3.26650333,0.00980139,0.35730707,0.96107430,1.27656415,1.31833623,0.00000000,0.69680135,0.45278081
-5.41170585,3.11630800,0.00885678,0.33084868,0.90074181,1.23303715,1.25782710,0.00000000,0.64451645,0.43050080
-5.40570285,2.97215723,0.00798055,0.30469852,0.84323309,1.19300304,1.19992342,0.00000000,0.59494331,0.40858137
-5.39969985,2.83572959,0.00717166,0.27911026,0.78884343,1.15720594,1.14520799,0.00000000,0.54839553,0.38724485
-5.39369685,2.70847428,0.00642868,0.25430994,0.73780256,1.12626427,1.09418587,0.00000000,0.50511787,0.36669111
-5.38769385,2.59158078,0.00574985,0.23049306,0.69027419,1.10065542,1.04727340,0.00000000,0.46528534,0.34709393
-5.38169085,2.48595488,0.00513302,0.20782275,0.64635661,1.08070410,1.00478894,0.00000000,0.42900390,0.32859796
-5.37568784,2.39220206,0.00457569,0.18642902,0.60608419,1.06657484,0.96694573,0.00000000,0.39631232,0.31131639
-5.36968484,2.31061880,0.00407506,0.16640892,0.56942989,1.05826912,0.93384733,0.00000000,0.36718553,0.29532935
-5.36368184,2.24119252,0.00362799,0.14782766,0.53630884,1.05562722,0.90548575,0.00000000,0.34153898,0.28068324
-5.35767884,2.18361030,0.00323112,0.13072040,0.50658291,1.05833500,0.88174278,0.00000000,0.31923407,0.26739095
-5.35167584,2.13727637,0.00288088,0.11509476,0.48006642,1.06593549,0.86239429,0.00000000,0.30008446,0.25543303
-5.34567284,2.10133795,0.00257355,0.10093371,0.45653269,1.07784518,0.84711777,0.00000000,0.28386300,0.24475972
-5.33966983,2.07471895,0.00230535,0.08819887,0.43572159,1.09337443,0.83550279,0.00000000,0.27030927,0.23529393
-5.33366683,2.05616026,0.00207246,0.07683392,0.41734763,1.11175159,0.82706421,0.00000000,0.25913738,0.22693492
-5.32766383,2.04426557,0.00187108,0.06676812,0.40110870,1.13214997,0.82125760,0.00000000,0.25004399,0.21956269
-5.32166083,2.03755107,0.00169752,0.05791972,0.38669503,1.15371679,0.81749657,0.00000000,0.24271626,0.21304277
-5.31565783,2.03449722,0.00154822,0.05019926,0.37379805,1.17560316,0.81517124,0.00000000,0.23683972,0.20723142
-5.30965483,2.03360086,0.00141980,0.04351257,0.36211908,1.19699376,0.81366724,0.00000000,0.23210561,0.20198092
-5.30365183,2.03342557,0.00130912,0.03776354,0.35137737,1.21713544,0.81238459,0.00000000,0.22821781,0.19714470
-5.29764882,2.03264851,0.00121328,0.03285649,0.34131727,1.23536326,0.81075574,0.00000000,0.22489912,0.19258233
-5.29164582,2.03010198,0.00112964,0.02869827,0.33171436,1.25112313,0.80826213,0.00000000,0.22189664,0.18816393
-5.28564282,2.02480814,0.00105588,0.02519995,0.32238017,1.26399008,0.80444865,0.00000000,0.21898633,0.18377400
-5.27963982,2.01600567,0.00098997,0.02227817,0.31316564,1.27368133,0.79893561,0.00000000,0.21597656,0.17931457
-5.27363682,2.00316747,0.00093018,0.01985625,0.30396287,1.28006369,0.79142774,0.00000000,0.21271068,0.17470739
-5.26763382,1.98600901,0.00087509,0.01786491,0.29470557,1.28315497,0.78172010,0.00000000,0.20906851,0.16989537
-5.26163082,1.96448719,0.00082357,0.01624285,0.28536785,1.28311930,0.76970071,0.00000000,0.20496688,0.16484306
-5.25562781,1.93879008,0.00077475,0.01493708,0.27596192,1.28025668,0.75535008,0.00000000,0.20035915,0.15953626
-5.24962481,1.90931840,0.00072806,0.01390309,0.26653449,1.27498713,0.73873770,0.00000000,0.19523399,0.15398099
-5.24362181,1.87665980,0.00068313,0.01310496,0.25716236,1.26783034,0.72001596,0.00000000,0.18961331,0.14820160
-5.23761881,1.84155731,0.00063984,0.01251536,0.24794743,1.25938148,0.69941180,0.00000000,0.18354974,0.14223854
-5.23161581,1.80487370,0.00059825,0.01211557,0.23901127,1.25028463,0.67721670,0.00000000,0.17712351,0.13614561
-5.22561281,1.76755354,0.00055861,0.01189546,0.23048971,1.24120467,0.65377536,0.00000000,0.17043925,0.12998709
-5.21960980,1.73058463,0.00052134,0.01185356,0.22252761,1.23279915,0.62947399,0.00000000,0.16362257,0.12383469
-5.21360680,1.69496074,0.00048700,0.01199715,0.21527407,1.22569122,0.60472830,0.00000000,0.15681674,0.11776473
-5.20760380,1.66164715,0.00045631,0.01234248,0.20887829,1.22044493,0.57997213,0.00000000,0.15017953,0.11185539
-5.20160080,1.63155056,0.00043012,0.01291500,0.20348618,1.21754386,0.55564687,0.00000000,0.14388042,0.10618439
-5.19559780,1.60549433,0.00040940,0.01374971,0.19923790,1.21737394,0.53219215,0.00000000,0.13809807,0.10082701
-5.18959480,1.58419998,0.00039530,0.01489151,0.19626623,1.22021130,0.51003805,0.00000000,0.13301831,0.09585456
-5.18359180,1.56827541,0.00038908,0.01639561,0.19469587,1.22621530,0.48959887,0.00000000,0.12883246,0.09133337
-5.17758879,1.55820975,0.00039221,0.01832788,0.19464345,1.23542718,0.47126867,0.00000000,0.12573608,0.08732418
-5.17158579,1.55437472,0.00040632,0.02076508,0.19621826,1.24777403,0.45541827,0.00000000,0.12392794,0.08388196
-5.16558279,1.55703170,0.00043324,0.02379496,0.19952337,1.26307773,0.44239367,0.00000000,0.12360920,0.08105613
-5.15957979,1.56634362,0.00047501,0.02751612,0.20465706,1.28106839,0.43251559,0.00000000,0.12498264,0.07889094
-5.15357679,1.58239043,0.00053390,0.03203748,0.21171427,1.30140132,0.42607973,0.00000000,0.12825175,0.07742613
-5.14757379,1.60518684,0.00061243,0.03747740,0.22078778,1.32367664,0.42335743,0.00000000,0.13361953,0.07669757
-5.14157079,1.63470064,0.00071331,0.04396224,0.23196905,1.34746043,0.42459626,0.00000000,0.14128686,0.07673793
-5.13556778,1.67087044,0.00083950,0.05162437,0.24534831,1.37230624,0.43002029,0.00000000,0.15145031,0.07757716
-5.12956478,1.71362104,0.00099413,0.06059953,0.26101396,1.39777589,0.43982953,0.00000000,0.16429919,0.07924276
-5.12356178,1.76287554,0.00118049,0.07102354,0.27905087,1.42345843,0.45419842,0.00000000,0.18001188,0.08175979
-5.11755878,1.81856285,0.00140195,0.08302826,0.29953782,1.44898634,0.47327312,0.00000000,0.19875137,0.08515050
-5.11155578,1.88062017,0.00166188,0.09673700,0.32254376,1.47404816,0.49716751,0.00000000,0.22066001,0.08943366
-5.10555278,1.94898988,0.00196356,0.11225929,0.34812318,1.49839700,0.52595801,0.00000000,0.24585357,0.09462352
-5.09954977,2.02361102,0.00231007,0.12968524,0.37631063,1.52185462,0.55967732,0.00000000,0.27441487,0.10072843
-5.09354677,2.10440565,0.00270415,0.14907956,0.40711453,1.54431100,0.59830740,0.00000000,0.30638709,0.10774930
-5.08754377,2.19126096,0.00314802,0.17047559,0.44051062,1.56571949,0.64177209,0.00000000,0.34176698,0.11567779
-5.08154077,2.28400826,0.00364329,0.19386945,0.47643535,1.58608815,0.68992977,0.00000000,0.38049858,0.12449451
-5.07553777,2.38240012,0.00419074,0.21921469,0.51477946,1.60546778,0.74256662,0.00000000,0.42246737,0.13416724
-5.06953477,2.48608752,0.00479016,0.24641772,0.55538232,1.62393756,0.79939102,0.00000000,0.46749563,0.14464937
-5.06353177,2.59459837,0.00544023,0.27533427,0.59802729,1.64158914,0.86002966,0.00000000,0.51533910,0.15587854
-5.05752876,2.70731937,0.00613839,0.30576734,0.64243852,1.65851037,0.92402571,0.00000000,0.56568533,0.16777583
-5.05152576,2.82348263,0.00688070,0.33746668,0.68827954,1.67476951,0.99083967,0.00000000,0.61815412,0.18024534
-5.04552276,2.94215858,0.00766180,0.37013024,0.73515404,1.69040113,1.05985295,0.00000000,0.67230006,0.19317443
-5.03951976,3.06225603,0.00847486,0.40340753,0.78260889,1.70539429,1.13037457,0.00000000,0.72761750,0.20643461
-5.03351676,3.18253036,0.00931165,0.43690517,0.83013974,1.71968400,1.20165083,0.00000000,0.78354777,0.21988304
-5.02751376,3.30159980,0.01016255,0.47019437,0.87719906,1.73314624,1.27287789,0.00000000,0.83948881,0.23336474
-5.02151076,3.41796992,0.01101677,0.50282040,0.92320661,1.74559696,1.34321692,0.00000000,0.89480667,0.24671545
-5.01550775,3.53006537,0.01186250,0.53431365,0.96756224,1.75679508,1.41181139,0.00000000,0.94884900,0.25976491
-5.00950475,3.63626805,0.01268717,0.56420205,1.00966039,1.76644930,1.47780598,0.00000000,1.00095966,0.27234074
-5.00350175,3.73496002,0.01347775,0.59202433,1.04890621,1.77422823,1.54036630,0.00000000,1.05049434,0.28427244
-4.99749875,3.82456952,0.01422111,0.61734373,1.08473244,1.77977345,1.59869891,0.00000000,1.09683641,0.29539574
-4.99149575,3.90361804,0.01490441,0.63976145,1.11661664,1.78271458,1.65207065,0.00000000,1.13941247,0.30555678
-4.98549275,3.97076645,0.01551543,0.65892945,1.14409800,1.78268559,1.69982680,0.00000000,1.17770699,0.31461620
-4.97948974,4.02485805,0.01604302,0.67456196,1.16679302,1.77934154,1.74140707,0.00000000,1.21127553,0.32245294
-4.97348674,4.06495663,0.01647745,0.68644517,1.18440941,1.77237473,1.77635918,0.00000000,1.23975592,0.32896744
-4.96748374,4.09037805,0.01681071,0.69444476,1.19675764,1.76152968,1.80434916,0.00000000,1.26287708,0.33408439
-4.96148074,4.10071364,0.01703687,0.69851083,1.20375938,1.74661597,1.82516835,0.00000000,1.28046501,0.33775464
-4.95547774,4.09584483,0.01715222,0.69868014,1.20545268,1.72751863,1.83873665,0.00000000,1.29244590,0.33995645
-4.94947474,4.07594829,0.01715549,0.69507537,1.20199333,1.70420548,1.84510212,0.00000000,1.29884616,0.34069583
-4.94347174,4.04149147,0.01704783,0.68790166,1.19365237,1.67673129,1.84443687,0.00000000,1.29978954,0.34000613
-4.93746873,3.99321908,0.01683285,0.67744052,1.18080980,1.64523868,1.83702972,0.00000000,1.29549139,0.33794683
-4.93146573,3.93213112,0.01651648,0.66404123,1.16394458,1.60995583,1.82327572,0.00000000,1.28625053,0.33460161
-4.92546273,3.85945357,0.01610677,0.64811045,1.14362131,1.57119128,1.80366316,0.00000000,1.27243898,0.33007573
-4.91945973,3.77660323,0.01561361,0.63010017,1.12047414,1.52932619,1.77875862,0.00000000,1.25449012,0.32449299
-4.91345673,3.68514800,0.01504839,0.61049467,1.09518836,1.48480444,1.74919053,0.00000000,1.23288579,0.31799219
-4.90745373,3.58676455,0.01442365,0.58979702,1.06848058,1.43812114,1.71563195,0.00000000,1.20814275,0.31072337
-4.90145073,3.48319466,0.01375263,0.56851553,1.04107807,1.38981003,1.67878313,0.00000000,1.18079918,0.30284395
-4.89544772,3.37620209,0.01304885,0.54715067,1.01369809,1.34043031,1.63935444,0.00000000,1.15140156,0.29451476
-4.88944472,3.26753105,0.01232570,0.52618295,0.98702804,1.29055331,1.59805006,0.00000000,1.12049245,0.28589634
-4.88344172,3.15886782,0.01159603,0.50606193,0.96170708,1.24074951,1.55555315,0.00000000,1.08859941,0.27714531
-4.87743872,3.05180612,0.01087182,0.48719678,0.93830973,1.19157619,1.51251247,0.00000000,1.05622535,0.26841123
-4.87143572,2.94781727,0.01016382,0.46994849,0.91733223,1.14356608,1.46953109,0.00000000,1.02384052,0.25983368
-4.86543272,2.84822530,0.00948136,0.45462386,0.89918176,1.09721709,1.42715709,0.00000000,0.99187613,0.25153988
-4.85942971,2.75418740,0.00883215,0.44147116,0.88416896,1.05298344,1.38587650,0.00000000,0.96071959,0.24364274
-4.85342671,2.66667974,0.00822219,0.43067766,0.87250382,1.01126813,1.34610838,0.00000000,0.93071137,0.23623933
-4.84742371,2.58648828,0.00765571,0.42236868,0.86429481,0.97241687,1.30820203,0.00000000,0.90214318,0.22940994
-4.84142071,2.51420459,0.00713524,0.41660816,0.85955130,0.93671346,1.27243613,0.00000000,0.87525747,0.22321741
-4.83541771,2.45022588,0.00666170,0.41340064,0.85818873,0.90437657,1.23901969,0.00000000,0.85024788,0.21770700
-4.82941471,2.39475920,0.00623453,0.41269428,0.86003647,0.87555786,1.20809444,0.00000000,0.82726056,0.21290658
-4.82341171,2.34782896,0.00585189,0.41438504,0.86484764,0.85034153,1.17973865,0.00000000,0.80639604,0.20882715
-4.81740870,2.30928755,0.00551090,0.41832162,0.87231063,0.82874499,1.15397180,0.00000000,0.78771153,0.20546365
-4.81140570,2.27882836,0.00520783,0.42431109,0.88206172,0.81072083,1.13076011,0.00000000,0.77122353,0.20279600
-4.80540270,2.25600104,0.00493841,0.43212510,0.89369823,0.79615991,1.11002254,0.00000000,0.75691054,0.20079037
-4.79939970,2.24022822,0.00469800,0.44150650,0.90679189,0.78489549,1.09163704,0.00000000,0.74471583,0.19940063
-4.79339670,2.23082371,0.00448186,0.45217617,0.92090170,0.77670834,1.07544692,0.00000000,0.73455023,0.19856986
-4.78739370,2.22701142,0.00428533,0.46384001,0.93558616,0.77133272,1.06126697,0.00000000,0.72629492,0.19823206
-4.78139070,2.22794494,0.00410403,0.47619590,0.95041429,0.76846314,1.04888951,0.00000000,0.71980420,0.19831386
-4.77538769,2.23272722,0.00393393,0.48894049,0.96497528,0.76776168,1.03808992,0.00000000,0.71490830,0.19873630
-4.76938469,2.24043010,0.00377156,0.50177561,0.97888650,0.76886579,1.02863173,0.00000000,0.71141620,0.19941663
-4.76338169,2.25011332,0.00361396,0.51441424,0.99179980,0.77139628,1.02027130,0.00000000,0.70911864,0.20027009
-4.75737869,2.26084248,0.00345883,0.52658586,1.00340601,0.77496538,1.01276182,0.00000000,0.70779115,0.20121160
-4.75137569,2.27170591,0.00330444,0.53804093,1.01343754,0.77918467,1.00585685,0.00000000,0.70719733,0.20215746
-4.74537269,2.28182980,0.00314967,0.54855461,1.02166947,0.78367256,0.99931332,0.00000000,0.70709227,0.20302682
-4.73936968,2.29039150,0.00299392,0.55792934,1.02791886,0.78806122,0.99289399,0.00000000,0.70722606,0.20374311
-4.73336668,2.29663069,0.00283707,0.56599657,1.03204289,0.79200278,0.98636955,0.00000000,0.70734760,0.20423522
-4.72736368,2.29985835,0.00267940,0.57261733,1.03393576,0.79517459,0.97952023,0.00000000,0.70720836,0.20443858
-4.72136068,2.29946334,0.00252151,0.57768188,1.03352483,0.79728353,0.97213720,0.00000000,0.70656627,0.20429594
-4.71535768,2.29491675,0.00236422,0.58110846,1.03076622,0.79806928,0.96402372,0.00000000,0.70518956,0.20375797
-4.70935468,2.28577417,0.00220851,0.58284138,1.02564017,0.79730658,0.95499616,0.00000000,0.70286057,0.20278369
-4.70335168,2.27167601,0.00205541,0.58284846,1.01814655,0.79480645,0.94488495,0.00000000,0.69937932,0.20134063
-4.69734867,2.25234627,0.00190598,0.58111818,1.00830067,0.79041664,0.93353566,0.00000000,0.69456688,0.19940487
-4.69134567,2.22759011,0.00176121,0.57765669,0.99612976,0.78402124,0.92081010,0.00000000,0.68826845,0.19696083
-4.68534267,2.19729058,0.00162199,0.57248497,0.98167026,0.77553973,0.90658762,0.00000000,0.68035601,0.19400106
-4.67933967,2.16140487,0.00148908,0.56563615,0.96496601,0.76492566,0.89076658,0.00000000,0.67073055,0.19052579
-4.67333667,2.11996045,0.00136307,0.55715340,0.94606744,0.75216497,0.87326605,0.00000000,0.65932380,0.18654248
-4.66733367,2.07305137,0.00124442,0.54708830,0.92503181,0.73727420,0.85402758,0.00000000,0.64609943,0.18206536
-4.66133067,2.02083479,0.00113338,0.53549985,0.90192422,0.72029874,0.83301705,0.00000000,0.63105365,0.17711491
-4.65532766,1.96352797,0.00103006,0.52245404,0.87681946,0.70131095,0.81022655,0.00000000,0.61421525,0.17171728
-4.64932466,1.90140552,0.00093443,0.50802404,0.84980429,0.68040858,0.78567602,0.00000000,0.59564498,0.16590389
-4.64332166,1.83479690,0.00084632,0.49229075,0.82098002,0.65771300,0.75941459,0.00000000,0.57543431,0.15971083
