energy_ev,total_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.75387694,1.04788477,0.36024194,0.23842511,0.11952139,0.19604894,0.14436882,0.00035899
-5.74787394,1.06480349,0.36959699,0.23780464,0.12055245,0.19827157,0.14955067,0.00036968
-5.74187094,1.07798989,0.37759436,0.23631076,0.12126115,0.19987297,0.15423806,0.00037875
-5.73586793,1.08750870,0.38417961,0.23403433,0.12168017,0.20089155,0.15838997,0.00038610
-5.72986493,1.09349606,0.38932391,0.23108257,0.12184622,0.20137803,0.16197374,0.00039166
-5.72386193,1.09615015,0.39302268,0.22757488,0.12179809,0.20139287,0.16496476,0.00039539
-5.71785893,1.09572015,0.39529353,0.22363852,0.12157480,0.20100339,0.16734607,0.00039730
-5.71185593,1.09249384,0.39617357,0.21940410,0.12121365,0.20028094,0.16910760,0.00039741
-5.70585293,1.08678455,0.39571642,0.21500118,0.12074862,0.19929806,0.17024548,0.00039580
-5.69984992,1.07891792,0.39398893,0.21055402,0.12020881,0.19812581,0.17076111,0.00039256
-5.69384692,1.06921906,0.39106777,0.20617773,0.11961733,0.19683143,0.17066044,0.00038780
-5.68784392,1.05800068,0.38703626,0.20197487,0.11899044,0.19547627,0.16995317,0.00038166
-5.68184092,1.04555272,0.38198137,0.19803265,0.11833713,0.19411421,0.16865218,0.00037429
-5.67583792,1.03213378,0.37599111,0.19442084,0.11765905,0.19279044,0.16677308,0.00036584
-5.66983492,1.01796467,0.36915251,0.19119028,0.11695084,0.19154084,0.16433398,0.00035649
-5.66383192,1.00322435,0.36154996,0.18837228,0.11620083,0.19039160,0.16135543,0.00034639
-5.65782891,0.98804816,0.35326427,0.18597865,0.11539197,0.18935945,0.15786051,0.00033569
-5.65182591,0.97252827,0.34437211,0.18400242,0.11450311,0.18845204,0.15387505,0.00032455
-5.64582291,0.95671622,0.33494602,0.18241923,0.11351037,0.18766870,0.14942796,0.00031309
-5.63981991,0.94062720,0.32505463,0.18118923,0.11238862,0.18700136,0.14455154,0.00030144
-5.63381691,0.92424559,0.31476329,0.18025939,0.11111297,0.18643551,0.13928176,0.00028970
-5.62781391,0.90753154,0.30413469,0.17956611,0.10966021,0.18595126,0.13365846,0.00027795
-5.62181091,0.89042791,0.29322955,0.17903809,0.10801014,0.18552432,0.12772538,0.00026628
-5.61580790,0.87286734,0.28210723,0.17859911,0.10614658,0.18512686,0.12153000,0.00025473
-5.60980490,0.85477899,0.27082611,0.17817095,0.10405834,0.18472831,0.11512318,0.00024336
-5.60380190,0.83609454,0.25944382,0.17767597,0.10173979,0.18429603,0.10855862,0.00023220
-5.59779890,0.81675338,0.24801710,0.17703958,0.09919115,0.18379575,0.10189203,0.00022126
-5.59179590,0.79670674,0.23660156,0.17619232,0.09641865,0.18319214,0.09518026,0.00021056
-5.58579290,0.77592071,0.22525107,0.17507169,0.09343428,0.18244909,0.08848014,0.00020011
-5.57978989,0.75437818,0.21401711,0.17362346,0.09025543,0.18153017,0.08184742,0.00018992
-5.57378689,0.73207980,0.20294798,0.17180276,0.08690435,0.18039907,0.07533554,0.00017998
-5.56778389,0.70904410,0.19208797,0.16957470,0.08340742,0.17902013,0.06899454,0.00017030
-5.56178089,0.68530700,0.18147665,0.16691472,0.07979444,0.17735902,0.06287005,0.00016087
-5.55577789,0.66092081,0.17114832,0.16380861,0.07609781,0.17538353,0.05700242,0.00015170
-5.54977489,0.63595303,0.16113156,0.16025234,0.07235181,0.17306457,0.05142600,0.00014279
-5.54377189,0.61048499,0.15144913,0.15625157,0.06859183,0.17037717,0.04616876,0.00013414
-5.53776888,0.58461062,0.14211809,0.15182117,0.06485386,0.16730173,0.04125201,0.00012576
-5.53176588,0.55843523,0.13315012,0.14698446,0.06117385,0.16382512,0.03669039,0.00011766
-5.52576288,0.53207453,0.12455216,0.14177247,0.05758740,0.15994184,0.03249215,0.00010983
-5.51975988,0.50565380,0.11632717,0.13622308,0.05412944,0.15565503,0.02865950,0.00010230
-5.51375688,0.47930708,0.10847501,0.13038014,0.05083405,0.15097728,0.02518922,0.00009506
-5.50775388,0.45317648,0.10099348,0.12429255,0.04773430,0.14593114,0.02207333,0.00008815
-5.50175088,0.42741136,0.09387924,0.11801333,0.04486227,0.14054931,0.01929987,0.00008155
-5.49574787,0.40216734,0.08712873,0.11159862,0.04224895,0.13487447,0.01685368,0.00007529
-5.48974487,0.37760509,0.08073897,0.10510672,0.03992426,0.12895866,0.01471723,0.00006938
-5.48374187,0.35388869,0.07470818,0.09859707,0.03791694,0.12286231,0.01287135,0.00006384
-5.47773887,0.33118372,0.06903624,0.09212923,0.03625447,0.11665282,0.01129595,0.00005866
-5.47173587,0.30965487,0.06372487,0.08576188,0.03496285,0.11040285,0.00997058,0.00005386
-5.46573287,0.28946327,0.05877768,0.07955182,0.03406632,0.10418836,0.00887496,0.00004946
-5.45972986,0.27076339,0.05420002,0.07355304,0.03358698,0.09808639,0.00798934,0.00004545
-5.45372686,0.25369987,0.04999858,0.06781575,0.03354431,0.09217281,0.00729476,0.00004185
-5.44772386,0.23840410,0.04618098,0.06238563,0.03395462,0.08652001,0.00677323,0.00003865
-5.44172086,0.22499094,0.04275512,0.05730305,0.03483043,0.08119474,0.00640781,0.00003586
-5.43571786,0.21355548,0.03972861,0.05260249,0.03617981,0.07625612,0.00618258,0.00003348
-5.42971486,0.20417018,0.03710811,0.04831205,0.03800568,0.07175392,0.00608254,0.00003150
-5.42371186,0.19688236,0.03489862,0.04445315,0.04030520,0.06772711,0.00609356,0.00002992
-5.41770885,0.19171217,0.03310300,0.04104034,0.04306914,0.06420293,0.00620220,0.00002872
-5.41170585,0.18865121,0.03172135,0.03808127,0.04628140,0.06119624,0.00639558,0.00002789
-5.40570285,0.18766175,0.03075059,0.03557685,0.04991866,0.05870939,0.00666122,0.00002741
-5.39969985,0.18867661,0.03018416,0.03352146,0.05395013,0.05673243,0.00698701,0.00002727
-5.39369685,0.19159973,0.03001166,0.03190338,0.05833753,0.05524376,0.00736106,0.00002743
-5.38769385,0.19630740,0.03021880,0.03070522,0.06303528,0.05421117,0.00777175,0.00002788
-5.38169085,0.20265009,0.03078723,0.02990450,0.06799089,0.05359310,0.00820772,0.00002859
-5.37568784,0.21045484,0.03169460,0.02947427,0.07314552,0.05334020,0.00865796,0.00002952
-5.36968484,0.21952817,0.03291466,0.02938373,0.07843478,0.05339708,0.00911199,0.00003063
-5.36368184,0.22965936,0.03441739,0.02959894,0.08378977,0.05370415,0.00955998,0.00003191
-5.35767884,0.24062418,0.03616924,0.03008351,0.08913818,0.05419949,0.00999300,0.00003330
-5.35167584,0.25218878,0.03813346,0.03079924,0.09440558,0.05482074,0.01040330,0.00003477
-5.34567284,0.26411389,0.04027047,0.03170682,0.09951687,0.05550688,0.01078455,0.00003629
-5.33966983,0.27615912,0.04253833,0.03276653,0.10439768,0.05619989,0.01113216,0.00003782
-5.33366683,0.28808733,0.04489327,0.03393882,0.10897590,0.05684626,0.01144357,0.00003932
-5.32766383,0.29966911,0.04729032,0.03518500,0.11318312,0.05739819,0.01171852,0.00004076
-5.32166083,0.31068711,0.04968404,0.03646788,0.11695609,0.05781469,0.01195936,0.00004210
-5.31565783,0.32094041,0.05202928,0.03775234,0.12023802,0.05806238,0.01217125,0.00004332
-5.30965483,0.33024868,0.05428211,0.03900601,0.12297980,0.05811594,0.01236242,0.00004438
-5.30365183,0.33845607,0.05640071,0.04019979,0.12514107,0.05795851,0.01254432,0.00004527
-5.29764882,0.34543493,0.05834636,0.04130848,0.12669104,0.05758165,0.01273176,0.00004596
-5.29164582,0.35108903,0.06008442,0.04231127,0.12760919,0.05698523,0.01294298,0.00004643
-5.28564282,0.35535633,0.06158535,0.04319226,0.12788571,0.05617709,0.01319970,0.00004667
-5.27963982,0.35821116,0.06282557,0.04394083,0.12752166,0.05517244,0.01352702,0.00004668
-5.27363682,0.35966567,0.06378833,0.04455201,0.12652893,0.05399327,0.01395339,0.00004643
-5.26763382,0.35977047,0.06446436,0.04502662,0.12492994,0.05266757,0.01451033,0.00004595
-5.26163082,0.35861436,0.06485243,0.04537139,0.12275704,0.05122843,0.01523219,0.00004522
-5.25562781,0.35632298,0.06495957,0.04559885,0.12005172,0.04971314,0.01615579,0.00004427
-5.24962481,0.35305651,0.06480121,0.04572703,0.11686358,0.04816222,0.01731986,0.00004309
-5.24362181,0.34900614,0.06440086,0.04577905,0.11324903,0.04661841,0.01876447,0.00004171
-5.23761881,0.34438956,0.06378969,0.04578247,0.10926992,0.04512567,0.02053031,0.00004014
-5.23161581,0.33944527,0.06300573,0.04576845,0.10499194,0.04372815,0.02265777,0.00003841
-5.22561281,0.33442612,0.06209279,0.04577074,0.10048298,0.04246915,0.02518598,0.00003654
-5.21960980,0.32959193,0.06109923,0.04582454,0.09581141,0.04139014,0.02815166,0.00003456
-5.21360680,0.32520156,0.06007644,0.04596527,0.09104443,0.04052977,0.03158790,0.00003249
-5.20760380,0.32150464,0.05907718,0.04622714,0.08624643,0.03992287,0.03552283,0.00003036
-5.20160080,0.31873320,0.05815388,0.04664186,0.08147750,0.03959954,0.03997820,0.00002820
-5.19559780,0.31709350,0.05735682,0.04723721,0.07679213,0.03958430,0.04496798,0.00002603
-5.18959480,0.31675841,0.05673237,0.04803579,0.07223814,0.03989525,0.05049699,0.00002388
-5.18359180,0.31786056,0.05632133,0.04905385,0.06785584,0.04054339,0.05655953,0.00002178
-5.17758879,0.32048665,0.05615743,0.05030034,0.06367754,0.04153203,0.06313828,0.00001973
-5.17158579,0.32467308,0.05626600,0.05177610,0.05972728,0.04285636,0.07020328,0.00001776
-5.16558279,0.33040322,0.05666299,0.05347344,0.05602096,0.04450316,0.07771127,0.00001589
-5.15957979,0.33760639,0.05735419,0.05537595,0.05256670,0.04645079,0.08560533,0.00001412
-5.15357679,0.34615875,0.05833488,0.05745861,0.04936549,0.04866935,0.09381492,0.00001247
-5.14757379,0.35588598,0.05958977,0.05968830,0.04641208,0.05112107,0.10225639,0.00001095
-5.14157079,0.36656792,0.06109340,0.06202458,0.04369601,0.05376108,0.11083391,0.00000955
-5.13556778,0.37794491,0.06281079,0.06442078,0.04120287,0.05653829,0.11944093,0.00000828
-5.12956478,0.38972565,0.06469846,0.06682541,0.03891547,0.05939663,0.12796211,0.00000714
-5.12356178,0.40159640,0.06670586,0.06918369,0.03681523,0.06227653,0.13627573,0.00000612
-5.11755878,0.41323114,0.06877689,0.07143937,0.03488334,0.06511653,0.14425643,0.00000522
-5.11155578,0.42430244,0.07085177,0.07353657,0.03310196,0.06785515,0.15177833,0.00000444
-5.10555278,0.43449248,0.07286902,0.07542172,0.03145522,0.07043276,0.15871838,0.00000377
-5.09954977,0.44350397,0.07476748,0.07704537,0.02993010,0.07279358,0.16495979,0.00000320
-5.09354677,0.45107051,0.07648843,0.07836397,0.02851704,0.07488761,0.17039548,0.00000273
-5.08754377,0.45696594,0.07797754,0.07934147,0.02721043,0.07667240,0.17493133,0.00000235
-5.08154077,0.46101241,0.07918679,0.07995059,0.02600884,0.07811470,0.17848922,0.00000206
-5.07553777,0.46308677,0.08007612,0.08017392,0.02491499,0.07919183,0.18100956,0.00000185
-5.06953477,0.46312514,0.08061489,0.08000456,0.02393565,0.07989269,0.18245340,0.00000172
-5.06353177,0.46112529,0.08078294,0.07944648,0.02308118,0.08021846,0.18280384,0.00000166
-5.05752876,0.45714700,0.08057143,0.07851447,0.02236508,0.08018280,0.18206675,0.00000167
-5.05152576,0.45131020,0.07998324,0.07723376,0.02180329,0.07981170,0.18027076,0.00000176
-5.04552276,0.44379101,0.07903301,0.07563929,0.02141341,0.07914288,0.17746655,0.00000192
-5.03951976,0.43481599,0.07774685,0.07377463,0.02121386,0.07822478,0.17372534,0.00000216
-5.03351676,0.42465469,0.07616177,0.07169071,0.02122300,0.07711525,0.16913678,0.00000248
-5.02751376,0.41361093,0.07432472,0.06944435,0.02145823,0.07587986,0.16380625,0.00000289
-5.02151076,0.40201326,0.07229147,0.06709668,0.02193509,0.07459011,0.15785169,0.00000339
-5.01550775,0.39020487,0.07012538,0.06471147,0.02266640,0.07332146,0.15140014,0.00000400
-5.00950475,0.37853356,0.06789594,0.06235356,0.02366160,0.07215142,0.14458410,0.00000472
-5.00350175,0.36734216,0.06567739,0.06008737,0.02492602,0.07115758,0.13753785,0.00000558
-4.99749875,0.35695976,0.06354741,0.05797559,0.02646046,0.07041606,0.13039394,0.00000659
-4.99149575,0.34769429,0.06158580,0.05607807,0.02826082,0.06999999,0.12327991,0.00000776
-4.98549275,0.33982661,0.05987343,0.05445103,0.03031804,0.06997851,0.11631546,0.00000912
-4.97948974,0.33360640,0.05849136,0.05314651,0.03261814,0.07041608,0.10961004,0.00001069
-4.97348674,0.32925000,0.05752010,0.05221215,0.03514257,0.07137224,0.10326107,0.00001250
-4.96748374,0.32694017,0.05703922,0.05169124,0.03786874,0.07290179,0.09735273,0.00001459
-4.96148074,0.32682779,0.05712700,0.05162308,0.04077083,0.07505533,0.09195532,0.00001698
-4.95547774,0.32903513,0.05786035,0.05204343,0.04382073,0.07788019,0.08712524,0.00001972
-4.94947474,0.33366056,0.05931476,0.05298527,0.04698922,0.08142156,0.08290549,0.00002285
-4.94347174,0.34078421,0.06156426,0.05447951,0.05024726,0.08572379,0.07932656,0.00002642
-4.93746873,0.35047415,0.06468140,0.05655570,0.05356737,0.09083165,0.07640769,0.00003047
-4.93146573,0.36279253,0.06873700,0.05924276,0.05692499,0.09679151,0.07415840,0.00003506
-4.92546273,0.37780125,0.07379970,0.06256936,0.06029980,0.10365226,0.07258003,0.00004023
-4.91945973,0.39556652,0.07993525,0.06656418,0.06367694,0.11146573,0.07166735,0.00004605
-4.91345673,0.41616191,0.08720540,0.07125574,0.06704791,0.12028664,0.07141004,0.00005256
-4.90745373,0.43966947,0.09566636,0.07667198,0.07041128,0.13017186,0.07179392,0.00005982
-4.90145073,0.46617853,0.10536694,0.08283925,0.07377300,0.14117899,0.07280194,0.00006786
-4.89544772,0.49578216,0.11634617,0.08978112,0.07714623,0.15336410,0.07441482,0.00007674
-4.88944472,0.52857112,0.12863067,0.09751656,0.08055087,0.16677881,0.07661133,0.00008646
-4.88344172,0.56462553,0.14223170,0.10605800,0.08401248,0.18146657,0.07936820,0.00009706
-4.87743872,0.60400447,0.15714206,0.11540902,0.08756087,0.19745851,0.08265973,0.00010854
-4.87143572,0.64673408,0.17333297,0.12556191,0.09122825,0.21476871,0.08645708,0.00012088
-4.86543272,0.69279466,0.19075114,0.13649525,0.09504703,0.23338939,0.09072745,0.00013405
-4.85942971,0.74210758,0.20931609,0.14817155,0.09904747,0.25328611,0.09543302,0.00014800
-4.85342671,0.79452272,0.22891811,0.16053530,0.10325508,0.27439324,0.10052996,0.00016266
-4.84742371,0.84980740,0.24941680,0.17351130,0.10768821,0.29661017,0.10596757,0.00017793
-4.84142071,0.90763750,0.27064063,0.18700369,0.11235563,0.31979828,0.11168748,0.00019368
-4.83541771,0.96759176,0.29238739,0.20089565,0.11725450,0.34377924,0.11762327,0.00020979
-4.82941471,1.02914976,0.31442595,0.21504996,0.12236876,0.36833464,0.12370040,0.00022609
-4.82341171,1.09169413,0.33649909,0.22931038,0.12766806,0.39320726,0.12983656,0.00024240
-4.81740870,1.15451749,0.35832768,0.24350402,0.13310733,0.41810415,0.13594249,0.00025851
-4.81140570,1.21683399,0.37961593,0.25744457,0.13862708,0.44270137,0.14192332,0.00027424
-4.80540270,1.27779544,0.40005786,0.27093637,0.14415440,0.46665050,0.14768026,0.00028935
-4.79939970,1.33651163,0.41934457,0.28377921,0.14960475,0.48958682,0.15311284,0.00030363
-4.79339670,1.39207400,0.43717226,0.29577367,0.15488437,0.51113867,0.15812137,0.00031688
-4.78739370,1.44358209,0.45325063,0.30672681,0.15989331,0.53093801,0.16260971,0.00032888
-4.78139070,1.49017136,0.46731142,0.31645802,0.16452888,0.54863147,0.16648819,0.00033945
-4.77538769,1.53104139,0.47911667,0.32480470,0.16868951,0.56389163,0.16967645,0.00034842
-4.76938469,1.56548314,0.48846642,0.33162760,0.17227860,0.57642806,0.17210629,0.00035566
-4.76338169,1.59290392,0.49520547,0.33681555,0.17520845,0.58599743,0.17372416,0.00036103
-4.75737869,1.61284892,0.49922887,0.34028925,0.17740385,0.59241245,0.17449328,0.00036448
-4.75137569,1.62501822,0.50048599,0.34200415,0.17880535,0.59554905,0.17439532,0.00036596
-4.74537269,1.62927832,0.49898277,0.34195206,0.17937182,0.59535154,0.17343142,0.00036546
-4.73936968,1.62566778,0.49478217,0.34016149,0.17908246,0.59183534,0.17162264,0.00036303
-4.73336668,1.61439634,0.48800274,0.33669672,0.17793783,0.58508734,0.16900961,0.00035873
-4.72736368,1.59583781,0.47881525,0.33165558,0.17596022,0.57526358,0.16565156,0.00035268
-4.72136068,1.57051678,0.46743762,0.32516606,0.17319297,0.56258453,0.16162466,0.00034501
-4.71535768,1.53909000,0.45412828,0.31738187,0.16969905,0.54732813,0.15701970,0.00033589
-4.70935468,1.50232299,0.43917828,0.30847723,0.16555889,0.52982073,0.15193929,0.00032552
-4.70335168,1.46106329,0.42290236,0.29864102,0.16086751,0.51042660,0.14649457,0.00031409
-4.69734867,1.41621138,0.40562958,0.28807064,0.15573118,0.48953625,0.14080174,0.00030183
-4.69134567,1.36869061,0.38769362,0.27696578,0.15026372,0.46755413,0.13497831,0.00028896
-4.68534267,1.31941757,0.36942342,0.26552240,0.14458261,0.44488637,0.12913948,0.00027568
-4.67933967,1.26927412,0.35113433,0.25392720,0.13880515,0.42192884,0.12339458,0.00026222
-4.67333667,1.21908220,0.33312018,0.24235273,0.13304473,0.39905625,0.11784390,0.00024878
-4.66733367,1.16958251,0.31564665,0.23095330,0.12740749,0.37661252,0.11257587,0.00023552
-4.66133067,1.12141769,0.29894597,0.21986196,0.12198935,0.35490290,0.10766483,0.00022262
-4.65532766,1.07512056,0.28321331,0.20918838,0.11687367,0.33418802,0.10316941,0.00021021
-4.64932466,1.03110769,0.26860472,0.19901797,0.11212948,0.31468004,0.09913155,0.00019840
-4.64332166,0.98967823,0.25523679,0.18941185,0.10781041,0.29654091,0.09557627,0.00018729
-4.63731866,0.95101768,0.24318788,0.18040791,0.10395424,0.27988269,0.09251206,0.00017693
-4.63131566,0.91520619,0.23250066,0.17202265,0.10058310,0.26476986,0.08993201,0.00016738
-4.62531266,0.88223071,0.22318596,0.16425369,0.09770426,0.25122318,0.08781540,0.00015866
-4.61930965,0.85200004,0.21522748,0.15708289,0.09531139,0.23922506,0.08612989,0.00015079
-4.61330665,0.82436200,0.20858719,0.15047967,0.09338628,0.22872588,0.08483406,0.00014377
-4.60730365,0.79912172,0.20321109,0.14440463,0.09190076,0.21965098,0.08388014,0.00013758
-4.60130065,0.77606009,0.19903500,0.13881299,0.09081892,0.21190789,0.08321697,0.00013223
-4.59529765,0.75495144,0.19599013,0.13365799,0.09009936,0.20539358,0.08279289,0.00012770
-4.58929465,0.73557974,0.19400816,0.12889380,0.08969740,0.20000109,0.08255852,0.00012399
-4.58329165,0.71775252,0.19302563,0.12447814,0.08956724,0.19562558,0.08246928,0.00012111
-4.57728864,0.70131204,0.19298731,0.12037422,0.08966387,0.19216932,0.08248752,0.00011908
-4.57128564,0.68614331,0.19384872,0.11655216,0.08994479,0.18954553,0.08258428,0.00011791
-4.56528264,0.67217878,0.19557742,0.11298980,0.09037138,0.18768098,0.08274046,0.00011765
-4.55927964,0.65939954,0.19815319,0.10967287,0.09090998,0.18651724,0.08294753,0.00011836
-4.55327664,0.64783342,0.20156718,0.10659465,0.09153266,0.18601073,0.08320758,0.00012010
-4.54727364,0.63754991,0.20582002,0.10375506,0.09221761,0.18613153,0.08353290,0.00012293
-4.54127064,0.62865261,0.21091906,0.10115941,0.09294925,0.18686121,0.08394497,0.00012695
-4.53526763,0.62126951,0.21687491,0.09881676,0.09371805,0.18818979,0.08447307,0.00013224
-4.52926463,0.61554184,0.22369753,0.09673818,0.09452008,0.19011221,0.08515237,0.00013888
-4.52326163,0.61161192,0.23139190,0.09493477,0.09535634,0.19262431,0.08602184,0.00014694
-4.51725863,0.60961084,0.23995382,0.09341589,0.09623197,0.19571893,0.08712181,0.00015649
-4.51125563,0.60964654,0.24936573,0.09218736,0.09715521,0.19938206,0.08849151,0.00016757
-4.50525263,0.61179281,0.25959304,0.09124996,0.09813644,0.20358946,0.09016658,0.00018022
-4.49924962,0.61607982,0.27058094,0.09059828,0.09918703,0.20830400,0.09217660,0.00019443
-4.49324662,0.62248671,0.28225212,0.09021981,0.10031827,0.21347370,0.09454293,0.00021017
-4.48724362,0.63093635,0.29450531,0.09009458,0.10154037,0.21903080,0.09727674,0.00022738
-4.48124062,0.64129282,0.30721484,0.09019514,0.10286147,0.22489183,0.10037743,0.00024594
-4.47523762,0.65336146,0.32023136,0.09048694,0.10428687,0.23095869,0.10383147,0.00026571
-4.46923462,0.66689174,0.33338355,0.09092920,0.10581837,0.23712075,0.10761177,0.00028652
-4.46323162,0.68158270,0.34648099,0.09147605,0.10745383,0.24325788,0.11167750,0.00030814
-4.45722861,0.69709078,0.35931792,0.09207797,0.10918696,0.24924419,0.11597450,0.00033031
-4.45122561,0.71303979,0.37167795,0.09268349,0.11100734,0.25495244,0.12043621,0.00035274
-4.44522261,0.72903261,0.38333942,0.09324098,0.11290067,0.26025880,0.12498513,0.00037512
-4.43921961,0.74466411,0.39408135,0.09370051,0.11484937,0.26504778,0.12953472,0.00039711
-4.43321661,0.75953490,0.40368968,0.09401569,0.11683323,0.26921711,0.13399184,0.00041838
-4.42721361,0.77326526,0.41196359,0.09414540,0.11883044,0.27268226,0.13825939,0.00043856
-4.42121061,0.78550876,0.41872173,0.09405529,0.12081868,0.27538049,0.14223938,0.00045731
-4.41520760,0.79596511,0.42380806,0.09371906,0.12277630,0.27727412,0.14583603,0.00047432
-4.40920460,0.80439156,0.42709714,0.09311947,0.12468362,0.27835291,0.14895902,0.00048929
-4.40320160,0.81061258,0.42849861,0.09224898,0.12652409,0.27863544,0.15152669,0.00050194
-4.39719860,0.81452734,0.42796073,0.09111004,0.12828541,0.27816935,0.15346897,0.00051208
-4.39119560,0.81611462,0.42547288,0.08971503,0.12996038,0.27703038,0.15473016,0.00051954
-4.38519260,0.81543512,0.42106680,0.08808585,0.13154760,0.27532037,0.15527123,0.00052422
-4.37918959,0.81263084,0.41481662,0.08625320,0.13305173,0.27316406,0.15507165,0.00052609
-4.37318659,0.80792168,0.40683764,0.08425556,0.13448344,0.27070500,0.15413070,0.00052519
-4.36718359,0.80159925,0.39728389,0.08213789,0.13585901,0.26810054,0.15246816,0.00052163
-4.36118059,0.79401821,0.38634447,0.07995020,0.13719947,0.26551623,0.15012430,0.00051560
-4.35517759,0.78558532,0.37423896,0.07774594,0.13852942,0.26311972,0.14715930,0.00050734
-4.34917459,0.77674664,0.36121181,0.07558030,0.13987554,0.26107447,0.14365198,0.00049717
-4.34317159,0.76797335,0.34752618,0.07350853,0.14126485,0.25953341,0.13969794,0.00048546
-4.33716858,0.75974673,0.33345714,0.07158421,0.14272279,0.25863294,0.13540719,0.00047264
-4.33116558,0.75254268,0.31928466,0.06985774,0.14427130,0.25848735,0.13090131,0.00045918
-4.32516258,0.74681651,0.30528650,0.06837480,0.14592690,0.25918397,0.12631024,0.00044556
-4.31915958,0.74298846,0.29173133,0.06717514,0.14769897,0.26077924,0.12176884,0.00043229
-4.31315658,0.74143039,0.27887213,0.06629147,0.14958829,0.26329581,0.11741323,0.00041991
-4.30715358,0.74245421,0.26694020,0.06574864,0.15158597,0.26672088,0.11337722,0.00040892
