energy_ev,total_up,Al_p_up,Al_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-4.30115058,1.25823297,0.09504248,0.00000000,0.01425809,0.48187831,0.56024517,0.40692692
-4.29514757,1.25720424,0.09378631,0.00000000,0.01402619,0.46966512,0.56179899,0.40868532
-4.28914457,1.25650888,0.09247250,0.00000000,0.01382341,0.45787321,0.56373305,0.41033390
-4.28314157,1.25583041,0.09110202,0.00000000,0.01364646,0.44650306,0.56589109,0.41174627
-4.27713857,1.25483234,0.08967528,0.00000000,0.01349108,0.43553973,0.56810160,0.41279619
-4.27113557,1.25317285,0.08819219,0.00000000,0.01335214,0.42495553,0.57018590,0.41336258
-4.26513257,1.25052066,0.08665245,0.00000000,0.01322385,0.41471353,0.57196692,0.41333478
-4.25912956,1.24657120,0.08505583,0.00000000,0.01309995,0.40477166,0.57327821,0.41261752
-4.25312656,1.24106218,0.08340268,0.00000000,0.01297398,0.39508707,0.57397272,0.41113560
-4.24712356,1.23378764,0.08169436,0.00000000,0.01283952,0.38562043,0.57393073,0.40883776
-4.24112056,1.22460966,0.07993375,0.00000000,0.01269043,0.37633992,0.57306654,0.40569963
-4.23511756,1.21346703,0.07812573,0.00000000,0.01252112,0.36722462,0.57133344,0.40172554
-4.22911456,1.20038037,0.07627758,0.00000000,0.01232674,0.35826709,0.56872682,0.39694906
-4.22311156,1.18545338,0.07439930,0.00000000,0.01210338,0.34947506,0.56528495,0.39143216
-4.21710855,1.16887003,0.07250375,0.00000000,0.01184822,0.34087199,0.56108771,0.38526313
-4.21110555,1.15088795,0.07060678,0.00000000,0.01155963,0.33249667,0.55625303,0.37855315
-4.20510255,1.13182831,0.06872714,0.00000000,0.01123719,0.32440176,0.55093146,0.37143195
-4.19909955,1.11206279,0.06688623,0.00000000,0.01088173,0.31665150,0.54529913,0.36404244
-4.19309655,1.09199834,0.06510790,0.00000000,0.01049528,0.30931866,0.53954945,0.35653492
-4.18709355,1.07206076,0.06341795,0.00000000,0.01008094,0.30248110,0.53388419,0.34906100
-4.18109055,1.05267791,0.06184384,0.00000000,0.00964279,0.29621809,0.52850439,0.34176760
-4.17508754,1.03426371,0.06041415,0.00000000,0.00918570,0.29060666,0.52360168,0.33479143
-4.16908454,1.01720374,0.05915830,0.00000000,0.00871517,0.28571835,0.51935057,0.32825415
-4.16308154,1.00184345,0.05810620,0.00000000,0.00823715,0.28161643,0.51590210,0.32225866
-4.15707854,0.98847948,0.05728805,0.00000000,0.00775782,0.27835398,0.51337934,0.31688650
-4.15107554,0.97735477,0.05673431,0.00000000,0.00728342,0.27597281,0.51187489,0.31219682
-4.14507254,0.96865756,0.05647576,0.00000000,0.00682009,0.27450338,0.51145055,0.30822661
-4.13906953,0.96252425,0.05654370,0.00000000,0.00637372,0.27396568,0.51213916,0.30499251
-4.13306653,0.95904595,0.05697029,0.00000000,0.00594983,0.27437101,0.51394841,0.30249380
-4.12706353,0.95827807,0.05778897,0.00000000,0.00555350,0.27572455,0.51686635,0.30071665
-4.12106053,0.96025231,0.05903490,0.00000000,0.00518928,0.27802839,0.52086814,0.29963905
-4.11505753,0.96499002,0.06074538,0.00000000,0.00486119,0.28128496,0.52592368,0.29923643
-4.10905453,0.97251611,0.06296029,0.00000000,0.00457272,0.28550039,0.53200547,0.29948735
-4.10305153,0.98287241,0.06572226,0.00000000,0.00432683,0.29068772,0.53909617,0.30037905
-4.09704852,0.99612940,0.06907676,0.00000000,0.00412600,0.29686949,0.54719540,0.30191247
-4.09104552,1.01239566,0.07307194,0.00000000,0.00397226,0.30407961,0.55632533,0.30410638
-4.08504252,1.03182416,0.07775819,0.00000000,0.00386727,0.31236436,0.56653453,0.30700042
-4.07903952,1.05461488,0.08318741,0.00000000,0.00381234,0.32178219,0.57790010,0.31065681
-4.07303652,1.08101366,0.08941198,0.00000000,0.00380849,0.33240262,0.59052768,0.31516056
-4.06703352,1.11130713,0.09648350,0.00000000,0.00385645,0.34430388,0.60454951,0.32061829
-4.06103052,1.14581390,0.10445121,0.00000000,0.00395674,0.35756974,0.62012061,0.32715553
-4.05502751,1.18487266,0.11336028,0.00000000,0.00410961,0.37228541,0.63741326,0.33491268
-4.04902451,1.22882763,0.12324990,0.00000000,0.00431505,0.38853295,0.65661022,0.34403995
-4.04302151,1.27801216,0.13415135,0.00000000,0.00457279,0.40638627,0.67789692,0.35469130
-4.03701851,1.33273138,0.14608607,0.00000000,0.00488219,0.42590606,0.70145306,0.36701781
-4.03101551,1.39324464,0.15906375,0.00000000,0.00524228,0.44713491,0.72744415,0.38116081
-4.02501251,1.45974867,0.17308073,0.00000000,0.00565163,0.47009287,0.75601317,0.39724492
-4.01900950,1.53236209,0.18811847,0.00000000,0.00610833,0.49477353,0.78727277,0.41537147
-4.01300650,1.61111195,0.20414244,0.00000000,0.00660994,0.52114106,0.82129836,0.43561241
-4.00700350,1.69592272,0.22110128,0.00000000,0.00715339,0.54912798,0.85812211,0.45800504
-4.00100050,1.78660815,0.23892637,0.00000000,0.00773501,0.57863406,0.89772815,0.48254775
-3.99499750,1.88286609,0.25753182,0.00000000,0.00835045,0.60952605,0.94004897,0.50919676
-3.98899450,1.98427640,0.27681480,0.00000000,0.00899471,0.64163848,0.98496308,0.53786414
-3.98299150,2.09030190,0.29665637,0.00000000,0.00966214,0.67477536,1.03229392,0.56841702
-3.97698849,2.20029219,0.31692261,0.00000000,0.01034648,0.70871260,1.08180994,0.60067804
-3.97098549,2.31349034,0.33746616,0.00000000,0.01104088,0.74320127,1.13322602,0.63442701
-3.96498249,2.42904203,0.35812812,0.00000000,0.01173806,0.77797139,1.18620592,0.66940371
-3.95897949,2.54600718,0.37874017,0.00000000,0.01243033,0.81273637,1.24036608,0.70531176
-3.95297649,2.66337373,0.39912703,0.00000000,0.01310979,0.84719781,1.29528052,0.74182353
-3.94697349,2.78007352,0.41910910,0.00000000,0.01376841,0.88105068,1.35048702,0.77858580
-3.94097049,2.89499984,0.43850530,0.00000000,0.01439822,0.91398886,1.40549450,0.81522627
-3.93496748,3.00702676,0.45713594,0.00000000,0.01499148,0.94571084,1.45979148,0.85136061
-3.92896448,3.11502956,0.47482580,0.00000000,0.01554083,0.97592559,1.51285578,0.88660002
-3.92296148,3.21790625,0.49140710,0.00000000,0.01603950,1.00435840,1.56416497,0.92055899
-3.91695848,3.31459950,0.50672243,0.00000000,0.01648146,1.03075669,1.61320760,0.95286318
-3.91095548,3.40411846,0.52062760,0.00000000,0.01686157,1.05489551,1.65949477,0.98315718
-3.90495248,3.48555991,0.53299425,0.00000000,0.01717573,1.07658260,1.70257162,1.01111189
-3.89894947,3.55812786,0.54371216,0.00000000,0.01742102,1.09566279,1.74202832,1.03643126
-3.89294647,3.62115096,0.55269123,0.00000000,0.01759572,1.11202155,1.77751004,1.05885833
-3.88694347,3.67409673,0.55986301,0.00000000,0.01769942,1.12558740,1.80872536,1.07818004
-3.88094047,3.71658207,0.56518178,0.00000000,0.01773301,1.13633309,1.83545258,1.09423093
-3.87493747,3.74837930,0.56862501,0.00000000,0.01769863,1.14427524,1.85754363,1.10689536
-3.86893447,3.76941726,0.57019334,0.00000000,0.01759964,1.14947246,1.87492515,1.11610825
-3.86293147,3.77977725,0.56990990,0.00000000,0.01744047,1.15202192,1.88759661,1.12185423
-3.85692846,3.77968392,0.56781914,0.00000000,0.01722649,1.15205432,1.89562547,1.12416533
-3.85092546,3.76949131,0.56398515,0.00000000,0.01696381,1.14972753,1.89913961,1.12311722
-3.84492246,3.74966472,0.55848946,0.00000000,0.01665910,1.14521918,1.89831734,1.11882427
-3.83891946,3.72075935,0.55142861,0.00000000,0.01631936,1.13871839,1.89337561,1.11143367
-3.83291646,3.68339671,0.54291145,0.00000000,0.01595167,1.13041729,1.88455704,1.10111888
-3.82691346,3.63824028,0.53305633,0.00000000,0.01556297,1.12050259,1.87211664,1.08807286
-3.82091046,3.58597162,0.52198842,0.00000000,0.01515989,1.10914786,1.85630897,1.07250135
-3.81490745,3.52726833,0.50983706,0.00000000,0.01474848,1.09650686,1.83737663,1.05461662
-3.80890445,3.46278523,0.49673357,0.00000000,0.01433412,1.08270849,1.81554082,1.03463201
-3.80290145,3.39313968,0.48280931,0.00000000,0.01392137,1.06785353,1.79099446,1.01275760
-3.79689845,3.31890181,0.46819430,0.00000000,0.01351389,1.05201357,1.76389856,0.98919698
-3.79089545,3.24059018,0.45301627,0.00000000,0.01311441,1.03523209,1.73438174,0.96414564
-3.78489245,3.15867292,0.43740025,0.00000000,0.01272476,1.01752778,1.70254315,0.93779048
-3.77888944,3.07357387,0.42146858,0.00000000,0.01234589,0.99889973,1.66845841,0.91031088
-3.77288644,2.98568324,0.40534133,0.00000000,0.01197802,0.97933434,1.63218808,0.88188068
-3.76688344,2.89537165,0.38913704,0.00000000,0.01162071,0.95881329,1.59378816,0.85267122
-3.76088044,2.80300629,0.37297356,0.00000000,0.01127306,0.93732228,1.55332159,0.82285472
-3.75487744,2.70896790,0.35696902,0.00000000,0.01093383,0.91485973,1.51087012,0.79260804
-3.74887444,2.61366706,0.34124260,0.00000000,0.01060164,0.89144489,1.46654544,0.76211613
-3.74287144,2.51755826,0.32591516,0.00000000,0.01027515,0.86712490,1.42049889,0.73157495
-3.73686843,2.42115070,0.31110946,0.00000000,0.00995313,0.84198010,1.37292879,0.70119352
-3.73086543,2.32501458,0.29694992,0.00000000,0.00963467,0.81612734,1.32408508,0.67119482
-3.72486243,2.22978218,0.28356190,0.00000000,0.00931924,0.78972089,1.27427046,0.64181530
-3.71885943,2.13614346,0.27107040,0.00000000,0.00900671,0.76295089,1.22383820,0.61330301
-3.71285643,2.04483585,0.25959812,0.00000000,0.00869746,0.73603936,1.17318639,0.58591414
-3.70685343,1.95662881,0.24926313,0.00000000,0.00839227,0.70923389,1.12274893,0.55990827
-3.70085043,1.87230373,0.24017590,0.00000000,0.00809238,0.68279938,1.07298378,0.53554227
-3.69484742,1.79263001,0.23243609,0.00000000,0.00779931,0.65700819,1.02435893,0.51306334
-3.68884442,1.71833876,0.22612903,0.00000000,0.00751483,0.63212933,0.97733690,0.49270125
-3.68284142,1.65009517,0.22132210,0.00000000,0.00724083,0.60841721,0.93235855,0.47466032
-3.67683842,1.58847128,0.21806119,0.00000000,0.00697918,0.58610051,0.88982711,0.45911145
-3.67083542,1.53392045,0.21636745,0.00000000,0.00673163,0.56537194,0.85009310,0.44618467
-3.66483242,1.48675493,0.21623438,0.00000000,0.00649966,0.54637924,0.81344113,0.43596250
-3.65882941,1.44712784,0.21762562,0.00000000,0.00628441,0.52921804,0.78007903,0.42847462
-3.65282641,1.41502068,0.22047349,0.00000000,0.00608656,0.51392699,0.75013002,0.42369405
-3.64682341,1.39023697,0.22467838,0.00000000,0.00590629,0.50048521,0.72362819,0.42153529
-3.64082041,1.37240285,0.23010931,0.00000000,0.00574324,0.48881256,0.70051766,0.42185439
-3.63481741,1.36097459,0.23660548,0.00000000,0.00559653,0.47877234,0.68065524,0.42445128
-3.62881441,1.35525307,0.24397906,0.00000000,0.00546475,0.47017659,0.66381673,0.42907423
-3.62281141,1.35440475,0.25201910,0.00000000,0.00534603,0.46279356,0.64970638,0.43542648
-3.61680840,1.35748846,0.26049651,0.00000000,0.00523812,0.45635711,0.63796917,0.44317481
-3.61080540,1.36348684,0.26917007,0.00000000,0.00513848,0.45057748,0.62820532,0.45195980
-3.60480240,1.37134150,0.27779318,0.00000000,0.00504442,0.44515303,0.61998644,0.46140739
-3.59879940,1.37999012,0.28612118,0.00000000,0.00495319,0.43978226,0.61287260,0.47114139
-3.59279640,1.38840424,0.29391911,0.00000000,0.00486209,0.43417574,0.60642948,0.48079642
-3.58679340,1.39562598,0.30096937,0.00000000,0.00476866,0.42806723,0.60024503,0.49003063
-3.58079040,1.40080223,0.30707916,0.00000000,0.00467070,0.42122363,0.59394481,0.49853785
-3.57478739,1.40321463,0.31208734,0.00000000,0.00456644,0.41345327,0.58720541,0.50605844
-3.56878439,1.40230432,0.31587034,0.00000000,0.00445457,0.40461225,0.57976545,0.51238843
-3.56278139,1.39769005,0.31834690,0.00000000,0.00433431,0.39460859,0.57143362,0.51738642
-3.55677839,1.38917903,0.31948140,0.00000000,0.00420543,0.38340402,0.56209364,0.52097796
-3.55077539,1.37677000,0.31928557,0.00000000,0.00406826,0.37101358,0.55170579,0.52315709
-3.54477239,1.36064839,0.31781847,0.00000000,0.00392367,0.35750289,0.54030525,0.52398491
-3.53876938,1.34117373,0.31518473,0.00000000,0.00377302,0.34298356,0.52799723,0.52358528
-3.53276638,1.31886013,0.31153106,0.00000000,0.00361810,0.32760689,0.51494921,0.52213764
-3.52676338,1.29435047,0.30704117,0.00000000,0.00346107,0.31155619,0.50138088,0.51986749
-3.52076038,1.26838581,0.30192930,0.00000000,0.00330432,0.29503832,0.48755211,0.51703474
-3.51475738,1.24177128,0.29643266,0.00000000,0.00315042,0.27827465,0.47374966,0.51392065
-3.50875438,1.21534019,0.29080295,0.00000000,0.00300201,0.26149206,0.46027336,0.51081387
-3.50275138,1.18991793,0.28529758,0.00000000,0.00286169,0.24491425,0.44742221,0.50799646
-3.49674837,1.16628759,0.28017067,0.00000000,0.00273193,0.22875386,0.43548128,0.50573033
-3.49074537,1.14515852,0.27566447,0.00000000,0.00261500,0.21320547,0.42470993,0.50424513
-3.48474237,1.12713968,0.27200137,0.00000000,0.00251290,0.19844006,0.41533183,0.50372792
-3.47873937,1.11271865,0.26937689,0.00000000,0.00242730,0.18460069,0.40752724,0.50431537
-3.47273637,1.10224733,0.26795401,0.00000000,0.00235951,0.17179981,0.40142786,0.50608890
-3.46673337,1.09593486,0.26785890,0.00000000,0.00231047,0.16011799,0.39711445,0.50907286
-3.46073037,1.09384788,0.26917833,0.00000000,0.00228072,0.14960405,0.39461713,0.51323606
-3.45472736,1.09591802,0.27195867,0.00000000,0.00227045,0.14027647,0.39391840,0.51849649
-3.44872436,1.10195591,0.27620663,0.00000000,0.00227948,0.13212596,0.39495856,0.52472888
-3.44272136,1.11167100,0.28189157,0.00000000,0.00230735,0.12511878,0.39764309,0.53177487
-3.43671836,1.12469588,0.28894912,0.00000000,0.00235333,0.11920075,0.40185176,0.53945505
-3.43071536,1.14061363,0.29728604,0.00000000,0.00241649,0.11430168,0.40744866,0.54758231
-3.42471236,1.15898692,0.30678598,0.00000000,0.00249574,0.11033990,0.41429282,0.55597566
-3.41870935,1.17938690,0.31731581,0.00000000,0.00258990,0.10722667,0.42224856,0.56447378
-3.41270635,1.20142046,0.32873212,0.00000000,0.00269774,0.10487039,0.43119526,0.57294742
-3.40670335,1.22475438,0.34088779,0.00000000,0.00281803,0.10318031,0.44103568,0.58131003
-3.40070035,1.24913485,0.35363803,0.00000000,0.00294960,0.10206966,0.45170267,0.58952579
-3.39469735,1.27440139,0.36684575,0.00000000,0.00309133,0.10145819,0.46316355,0.59761468
-3.38869435,1.30049433,0.38038607,0.00000000,0.00324220,0.10127391,0.47542214,0.60565409
-3.38269135,1.32745540,0.39414956,0.00000000,0.00340127,0.10145419,0.48851802,0.61377679
-3.37668834,1.35542127,0.40804438,0.00000000,0.00356770,0.10194614,0.50252328,0.62216536
-3.37068534,1.38461046,0.42199691,0.00000000,0.00374075,0.10270642,0.51753656,0.63104316
-3.36468234,1.41530415,0.43595132,0.00000000,0.00391971,0.10370044,0.53367493,0.64066227
-3.35867934,1.44782191,0.44986764,0.00000000,0.00410390,0.10490116,0.55106369,0.65128900
-3.35267634,1.48249366,0.46371904,0.00000000,0.00429263,0.10628762,0.56982488,0.66318768
-3.34667334,1.51962946,0.47748803,0.00000000,0.00448516,0.10784322,0.59006481,0.67660351
-3.34067034,1.55948855,0.49116221,0.00000000,0.00468068,0.10955393,0.61186153,0.69174547
-3.33466733,1.60224973,0.50472960,0.00000000,0.00487822,0.11140662,0.63525265,0.70877008
-3.32866433,1.64798458,0.51817403,0.00000000,0.00507668,0.11338750,0.66022443,0.72776717
-3.32266133,1.69663517,0.53147086,0.00000000,0.00527479,0.11548081,0.68670273,0.74874820
-3.31665833,1.74799790,0.54458315,0.00000000,0.00547109,0.11766786,0.71454635,0.77163814
-3.31065533,1.80171435,0.55745889,0.00000000,0.00566394,0.11992652,0.74354336,0.79627130
-3.30465233,1.85727016,0.57002911,0.00000000,0.00585156,0.12223100,0.77341073,0.82239161
-3.29864932,1.91400231,0.58220735,0.00000000,0.00603201,0.12455216,0.80379749,0.84965744
-3.29264632,1.97111472,0.59389035,0.00000000,0.00620333,0.12685824,0.83429140,0.87765092
-3.28664332,2.02770179,0.60496010,0.00000000,0.00636349,0.12911591,0.86442918,0.90589144
-3.28064032,2.08277891,0.61528715,0.00000000,0.00651058,0.13129168,0.89370969,0.93385286
-3.27463732,2.13531867,0.62473495,0.00000000,0.00664278,0.13335353,0.92160978,0.96098351
-3.26863432,2.18429111,0.63316522,0.00000000,0.00675855,0.13527274,0.94760212,0.98672832
-3.26263132,2.22870607,0.64044382,0.00000000,0.00685663,0.13702565,0.97117414,1.01055174
-3.25662831,2.26765564,0.64644703,0.00000000,0.00693619,0.13859548,0.99184730,1.03196060
-3.25062531,2.30035449,0.65106777,0.00000000,0.00699684,0.13997392,1.00919583,1.05052563
-3.24462231,2.32617614,0.65422151,0.00000000,0.00703873,0.14116236,1.02286391,1.06590050
-3.23861931,2.34468314,0.65585148,0.00000000,0.00706257,0.14217290,1.03258057,1.07783763
-3.23261631,2.35564979,0.65593294,0.00000000,0.00706965,0.14302872,1.03817160,1.08619973
-3.22661331,2.35907608,0.65447625,0.00000000,0.00706182,0.14376410,1.03956773,1.09096668
-3.22061031,2.35519210,0.65152855,0.00000000,0.00704146,0.14442377,1.03680890,1.09223722
-3.21460730,2.34445291,0.64717406,0.00000000,0.00701141,0.14506180,1.03004426,1.09022559
-3.20860430,2.32752393,0.64153281,0.00000000,0.00697490,0.14573995,1.01952801,1.08525322
-3.20260130,2.30525781,0.63475804,0.00000000,0.00693540,0.14652559,1.00561131,1.07773595
-3.19659830,2.27866406,0.62703239,0.00000000,0.00689656,0.14748927,0.98873065,1.06816756
-3.19059530,2.24887293,0.61856291,0.00000000,0.00686201,0.14870200,0.96939340,1.05710045
-3.18459230,2.21709552,0.60957546,0.00000000,0.00683526,0.15023251,0.94816110,1.04512448
-3.17858929,2.18458218,0.60030851,0.00000000,0.00681954,0.15214450,0.92563147,1.03284520
-3.17258629,2.15258115,0.59100681,0.00000000,0.00681771,0.15449409,0.90241994,1.02086235
-3.16658329,2.12229939,0.58191510,0.00000000,0.00683210,0.15732755,0.87914139,1.00974985
-3.16058029,2.09486734,0.57327225,0.00000000,0.00686446,0.16067957,0.85639313,1.00003804
-3.15457729,2.07130896,0.56530595,0.00000000,0.00691590,0.16457193,0.83473940,0.99219888
-3.14857429,2.05251798,0.55822811,0.00000000,0.00698685,0.16901291,0.81469829,0.98663469
-3.14257129,2.03924093,0.55223112,0.00000000,0.00707707,0.17399724,0.79673099,0.98367056
-3.13656828,2.03206703,0.54748495,0.00000000,0.00718568,0.17950672,0.78123392,0.98355048
-3.13056528,2.03142458,0.54413509,0.00000000,0.00731124,0.18551138,0.76853342,0.98643697
-3.12456228,2.03758322,0.54230122,0.00000000,0.00745183,0.19197114,0.75888309,0.99241383
-3.11855928,2.05066105,0.54207647,0.00000000,0.00760517,0.19883792,0.75246330,1.00149135
-3.11255628,2.07063538,0.54352726,0.00000000,0.00776875,0.20605784,0.74938272,1.01361342
-3.10655328,2.09735610,0.54669339,0.00000000,0.00793993,0.21357374,0.74968127,1.02866582
-3.10055028,2.13056027,0.55158834,0.00000000,0.00811610,0.22132745,0.75333424,1.04648500
-3.09454727,2.16988693,0.55819975,0.00000000,0.00829481,0.22926203,0.76025705,1.06686677
-3.08854427,2.21489139,0.56648984,0.00000000,0.00847384,0.23732367,0.77031051,1.08957446
-3.08254127,2.26505823,0.57639595,0.00000000,0.00865129,0.24546314,0.78330612,1.11434611
-3.07653827,2.31981290,0.58783105,0.00000000,0.00882566,0.25363689,0.79901144,1.14090070
-3.07053527,2.37853173,0.60068440,0.00000000,0.00899589,0.26180764,0.81715530,1.16894318
-3.06453227,2.44055070,0.61482240,0.00000000,0.00916130,0.26994441,0.83743304,1.19816863
-3.05852926,2.50517335,0.63008978,0.00000000,0.00932165,0.27802228,0.85951168,1.22826562
-3.05252626,2.57167826,0.64631126,0.00000000,0.00947703,0.28602164,0.88303526,1.25891917
-3.04652326,2.63932692,0.66329369,0.00000000,0.00962785,0.29392723,0.90763041,1.28981360
-3.04052026,2.70737213,0.68082889,0.00000000,0.00977471,0.30172705,0.93291227,1.32063555
-3.03451726,2.77506759,0.69869705,0.00000000,0.00991833,0.30941103,0.95849084,1.35107740
-3.02851426,2.84167877,0.71667085,0.00000000,0.01005949,0.31696993,0.98397776,1.38084126
-3.02251126,2.90649483,0.73452002,0.00000000,0.01019888,0.32439416,1.00899339,1.40964351
-3.01650825,2.96884160,0.75201636,0.00000000,0.01033711,0.33167286,1.03317412,1.43721977
-3.01050525,3.02809480,0.76893892,0.00000000,0.01047456,0.33879318,1.05617961,1.46333017
-3.00450225,3.08369302,0.78507924,0.00000000,0.01061141,0.34573976,1.07769974,1.48776445
-2.99849925,3.13514954,0.80024620,0.00000000,0.01074756,0.35249448,1.09746094,1.51034662
-2.99249625,3.18206222,0.81427052,0.00000000,0.01088266,0.35903637,1.11523149,1.53093883
-2.98649325,3.22412065,0.82700841,0.00000000,0.01101609,0.36534176,1.13082566,1.54944398
-2.98049025,3.26111004,0.83834436,0.00000000,0.01114703,0.37138452,1.14410628,1.56580677
-2.97448724,3.29291130,0.84819293,0.00000000,0.01127448,0.37713643,1.15498563,1.58001318
-2.96848424,3.31949731,0.85649935,0.00000000,0.01139732,0.38256759,1.16342460,1.59208811
-2.96248124,3.34092546,0.86323908,0.00000000,0.01151441,0.38764689,1.16943010,1.60209137
-2.95647824,3.35732683,0.86841627,0.00000000,0.01162462,0.39234243,1.17305084,1.61011224
-2.95047524,3.36889294,0.87206137,0.00000000,0.01172691,0.39662195,1.17437170,1.61626293
-2.94447224,3.37586056,0.87422788,0.00000000,0.01182041,0.40045327,1.17350712,1.62067139
-2.93846923,3.37849591,0.87498864,0.00000000,0.01190449,0.40380470,1.17059366,1.62347388
-2.93246623,3.37707907,0.87443176,0.00000000,0.01197875,0.40664539,1.16578230,1.62480792
-2.92646323,3.37188957,0.87265633,0.00000000,0.01204311,0.40894576,1.15923074,1.62480588
-2.92046023,3.36319398,0.86976828,0.00000000,0.01209778,0.41067791,1.15109627,1.62358975
-2.91445723,3.35123600,0.86587636,0.00000000,0.01214328,0.41181597,1.14152925,1.62126713
-2.90845423,3.33622953,0.86108847,0.00000000,0.01218038,0.41233657,1.13066768,1.61792872
-2.90245123,3.31835454,0.85550835,0.00000000,0.01221012,0.41221916,1.11863293,1.61364714
-2.89644822,3.29775569,0.84923268,0.00000000,0.01223367,0.41144645,1.10552675,1.60847697
-2.89044522,3.27454327,0.84234860,0.00000000,0.01225231,0.41000462,1.09142952,1.60245564
-2.88444222,3.24879575,0.83493161,0.00000000,0.01226733,0.40788362,1.07639977,1.59560498
-2.87843922,3.22056341,0.82704387,0.00000000,0.01227992,0.40507728,1.06047473,1.58793293
-2.87243622,3.18987235,0.81873277,0.00000000,0.01229112,0.40158331,1.04367190,1.57943503
-2.86643322,3.15672816,0.81002991,0.00000000,0.01230164,0.39740327,1.02599131,1.57009555
-2.86043022,3.12111912,0.80095038,0.00000000,0.01231188,0.39254231,1.00741846,1.55988793
-2.85442721,3.08301831,0.79149237,0.00000000,0.01232177,0.38700897,0.98792758,1.54877458
-2.84842421,3.04238487,0.78163729,0.00000000,0.01233078,0.38081484,0.96748528,1.53670599
-2.84242121,2.99916458,0.77135037,0.00000000,0.01233783,0.37397419,0.94605423,1.52361954
-2.83641821,2.95328994,0.76058179,0.00000000,0.01234134,0.36650374,0.92359695,1.50943810
-2.83041521,2.90468056,0.74926854,0.00000000,0.01233924,0.35842238,0.90007952,1.49406908
-2.82441221,2.85324417,0.73733693,0.00000000,0.01232900,0.34975109,0.87547522,1.47740413
-2.81840920,2.79887904,0.72470590,0.00000000,0.01230774,0.34051298,0.84976793,1.45932009
-2.81240620,2.74147824,0.71129093,0.00000000,0.01227236,0.33073344,0.82295537,1.43968141
-2.80640320,2.68093608,0.69700870,0.00000000,0.01221964,0.32044051,0.79505197,1.41834442
-2.80040020,2.61715696,0.68178220,0.00000000,0.01214643,0.30966538,0.76609142,1.39516347
-2.79439720,2.55006643,0.66554615,0.00000000,0.01204981,0.29844296,0.73612876,1.36999894
-2.78839420,2.47962433,0.64825256,0.00000000,0.01192728,0.28681249,0.70524189,1.34272688
-2.78239120,2.40583922,0.62987610,0.00000000,0.01177693,0.27481824,0.67353249,1.31324987
-2.77638819,2.32878355,0.61041912,0.00000000,0.01159759,0.26251001,0.64112628,1.28150862
-2.77038519,2.24860851,0.58991590,0.00000000,0.01138901,0.24994358,0.60817245,1.24749360
-2.76438219,2.16555766,0.56843599,0.00000000,0.01115196,0.23718095,0.57484237,1.21125610
-2.75837919,2.07997835,0.54608643,0.00000000,0.01088836,0.22429031,0.54132752,1.17291784
-2.75237619,1.99232994,0.52301260,0.00000000,0.01060125,0.21134578,0.50783659,1.13267870
-2.74637319,1.90318823,0.49939768,0.00000000,0.01029490,0.19842680,0.47459205,1.09082164
-2.74037019,1.81324523,0.47546071,0.00000000,0.00997473,0.18561730,0.44182602,1.04771470
-2.73436718,1.72330424,0.45145314,0.00000000,0.00964723,0.17300456,0.40977588,1.00380949
-2.72836418,1.63426990,0.42765415,0.00000000,0.00931987,0.16067787,0.37867951,0.95963618
-2.72236118,1.54713352,0.40436482,0.00000000,0.00900093,0.14872706,0.34877050,0.91579493
-2.71635818,1.46295403,0.38190130,0.00000000,0.00869932,0.13724084,0.32027357,0.87294411
-2.71035518,1.38283521,0.36058733,0.00000000,0.00842438,0.12630520,0.29340013,0.83178555
-2.70435218,1.30789987,0.34074630,0.00000000,0.00818559,0.11600183,0.26834439,0.79304734
-2.69834917,1.23926207,0.32269315,0.00000000,0.00799237,0.10640658,0.24527999,0.75746487
-2.69234617,1.17799817,0.30672630,0.00000000,0.00785380,0.09758816,0.22435728,0.72576071
-2.68634317,1.12511780,0.29311998,0.00000000,0.00777834,0.08960700,0.20570130,0.69862405
-2.68034017,1.08153571,0.28211707,0.00000000,0.00777360,0.08251432,0.18941048,0.67669042
-2.67433717,1.04804540,0.27392268,0.00000000,0.00784608,0.07635149,0.17555601,0.66052235
-2.66833417,1.02529539,0.26869864,0.00000000,0.00800100,0.07114962,0.16418185,0.65059170
-2.66233117,1.01376884,0.26655901,0.00000000,0.00824203,0.06692940,0.15530527,0.64726410
-2.65632816,1.01376719,0.26756678,0.00000000,0.00857122,0.06370111,0.14891792,0.65078617
-2.65032516,1.02539824,0.27173167,0.00000000,0.00898883,0.06146492,0.14498719,0.66127573
-2.64432216,1.04856912,0.27900929,0.00000000,0.00949330,0.06021126,0.14345789,0.67871559
-2.63831916,1.08298439,0.28930149,0.00000000,0.01008118,0.05992136,0.14425409,0.70295084
-2.63231616,1.12814936,0.30245803,0.00000000,0.01074724,0.06056795,0.14728110,0.73369009
-2.62631316,1.18337861,0.31827942,0.00000000,0.01148447,0.06211590,0.15242748,0.77051041
-2.62031016,1.24780958,0.33652104,0.00000000,0.01228425,0.06452305,0.15956707,0.81286600
-2.61430715,1.32042096,0.35689823,0.00000000,0.01313654,0.06774097,0.16856104,0.86010046
-2.60830415,1.40005537,0.37909243,0.00000000,0.01403006,0.07171578,0.17925991,0.91146215
-2.60230115,1.48544582,0.40275815,0.00000000,0.01495260,0.07638898,0.19150560,0.96612239
