energy_ev,total_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.69984992,3.39625802,0.98253077,0.44655213,1.61377622,0.59649441,0.00140004,0.86664981,0.00935957,1.46719047
-5.69384692,3.36679305,0.96872892,0.45263533,1.60032359,0.58662025,0.00134057,0.85668337,0.00908139,1.45852944
-5.68784392,3.34133458,0.95751487,0.46003768,1.58871649,0.57699185,0.00128908,0.84613664,0.00877897,1.45344385
-5.68184092,3.32076798,0.94921792,0.46893908,1.57908855,0.56774937,0.00124549,0.83512887,0.00845848,1.45244579
-5.67583792,3.30594885,0.94413078,0.47951531,1.57157112,0.55902972,0.00120967,0.82378798,0.00812643,1.45601249
-5.66983492,3.29767714,0.94250202,0.49193260,1.56628397,0.55096249,0.00118145,0.81224662,0.00778949,1.46457239
-5.66383192,3.29667221,0.94452932,0.50634231,1.56332524,0.54366622,0.00116065,0.80063775,0.00745432,1.47849230
-5.65782891,3.30354930,0.95035365,0.52287579,1.56276078,0.53724493,0.00114708,0.78909009,0.00712740,1.49806575
-5.65182591,3.31879767,0.96005437,0.54163948,1.56461361,0.53178490,0.00114056,0.77772338,0.00681496,1.52350279
-5.64582291,3.34276093,0.97364538,0.56271038,1.56885407,0.52735194,0.00114090,0.76664369,0.00652277,1.55492133
-5.63981991,3.37561985,0.99107232,0.58613174,1.57539094,0.52398897,0.00114796,0.75593892,0.00625612,1.59233994
-5.63381691,3.41737800,1.01221078,0.61190928,1.58406453,0.52171412,0.00116158,0.74567473,0.00601976,1.63567235
-5.62781391,3.46785040,1.03686573,0.64000775,1.59464182,0.52051934,0.00118163,0.73589106,0.00581778,1.68472345
-5.62181091,3.52665583,1.06477198,0.67034796,1.60681436,0.52036956,0.00120797,0.72659951,0.00565364,1.73918695
-5.61580790,3.59321285,1.09559595,0.70280449,1.62019918,0.52120244,0.00124042,0.71778172,0.00553013,1.79864473
-5.60980490,3.66674006,1.12893865,0.73720396,1.63434287,0.52292882,0.00127878,0.70938889,0.00544934,1.86256795
-5.60380190,3.74626081,1.16433994,0.77332415,1.64872883,0.52543383,0.00132278,0.70134251,0.00541264,1.93032005
-5.59779890,3.83061280,1.20128419,0.81089413,1.66278772,0.52857862,0.00137206,0.69353644,0.00542068,2.00116185
-5.59179590,3.91846265,1.23920739,0.84959544,1.67591062,0.53220293,0.00142618,0.68584018,0.00547339,2.07425892
-5.58579290,4.00832560,1.27750556,0.88906457,1.68746467,0.53612822,0.00148456,0.67810331,0.00556992,2.14869134
-5.57978989,4.09859038,1.31554462,0.92889688,1.69681043,0.54016147,0.00154649,0.67016088,0.00570870,2.22346609
-5.57378689,4.18754900,1.35267163,0.96865200,1.70332048,0.54409952,0.00161110,0.66183964,0.00588732,2.29753209
-5.56778389,4.27343107,1.38822709,1.00786085,1.70639841,0.54773389,0.00167742,0.65296468,0.00610263,2.36979791
-5.56178089,4.35444204,1.42155832,1.04603410,1.70549746,0.55085594,0.00174429,0.64336637,0.00635069,2.43915201
-5.55577789,4.42880456,1.45203356,1.08267219,1.70013812,0.55326220,0.00181048,0.63288711,0.00662677,2.50448518
-5.54977489,4.49480175,1.47905638,1.11727643,1.68992387,0.55475978,0.00187461,0.62138779,0.00692544,2.56471483
-5.54377189,4.55082131,1.50208011,1.14936112,1.67455449,0.55517158,0.00193527,0.60875344,0.00724059,2.61881041
-5.53776888,4.59539883,1.52062180,1.17846614,1.65383639,0.55434127,0.00199101,0.59489808,0.00756551,2.66581918
-5.53176588,4.62725880,1.53427509,1.20416961,1.62768958,0.55213773,0.00204038,0.57976836,0.00789302,2.70489156
-5.52576288,4.64535175,1.54272164,1.22610011,1.59615097,0.54845886,0.00208201,0.56334595,0.00821561,2.73530497
-5.51975988,4.64888591,1.54574059,1.24394788,1.55937393,0.54323455,0.00211460,0.54564858,0.00852558,2.75648505
-5.51375688,4.63735194,1.54321541,1.25747446,1.51762416,0.53642874,0.00213703,0.52672972,0.00881523,2.76802349
-5.50775388,4.61053952,1.53513804,1.26652029,1.47127203,0.52804047,0.00214835,0.50667694,0.00907706,2.76969125
-5.50175088,4.56854473,1.52160972,1.27100988,1.42078174,0.51810382,0.00214787,0.48560909,0.00930400,2.76144668
-5.49574787,4.51176782,1.50283857,1.27095408,1.36669781,0.50668673,0.00213511,0.46367236,0.00948956,2.74343765
-5.48974487,4.44090104,1.47913378,1.26644949,1.30962926,0.49388882,0.00210989,0.44103557,0.00962807,2.71599767
-5.48374187,4.35690678,1.45089643,1.25767471,1.25023232,0.47983812,0.00207232,0.41788478,0.00971484,2.67963572
-5.47773887,4.26098686,1.41860749,1.24488375,1.18919215,0.46468695,0.00202278,0.39441753,0.00974631,2.63502013
-5.47173587,4.15454398,1.38281299,1.22839671,1.12720427,0.44860713,0.00196191,0.37083692,0.00972016,2.58295711
-5.46573287,4.03913689,1.34410734,1.20858827,1.06495638,0.43178453,0.00189062,0.34734583,0.00963539,2.52436467
-5.45972986,3.91643110,1.30311504,1.18587434,1.00311122,0.41441339,0.00181001,0.32414139,0.00949236,2.46024305
-5.45372686,3.78814713,1.26047186,1.16069768,0.94229085,0.39669045,0.00172138,0.30141001,0.00929274,2.39164287
-5.44772386,3.65600851,1.21680592,1.13351300,0.88306305,0.37880925,0.00162615,0.27932304,0.00903947,2.31963236
-5.44172086,3.52169156,1.17271963,1.10477225,0.82593005,0.36095469,0.00152584,0.25803324,0.00873662,2.24526511
-5.43571786,3.38677908,1.12877321,1.07491083,0.77131985,0.34329825,0.00142200,0.23767203,0.00838930,2.16954967
-5.42971486,3.25271966,1.08547030,1.04433528,0.71958047,0.32599375,0.00131617,0.21834775,0.00800341,2.09342217
-5.42371186,3.12079423,1.04324629,1.01341282,0.67097690,0.30917407,0.00120984,0.20014469,0.00758550,2.01772324
-5.41770885,2.99209080,1.00245977,0.98246338,0.62569099,0.29294880,0.00110444,0.18312306,0.00714251,1.94317987
-5.41170585,2.86748824,0.96338738,0.95175412,0.58382382,0.27740283,0.00100123,0.16731963,0.00668156,1.87039287
-5.40570285,2.74764930,0.92622208,0.92149672,0.54540054,0.26259598,0.00090136,0.15274915,0.00620977,1.79983028
-5.39969985,2.63302257,0.89107483,0.89184728,0.51037724,0.24856358,0.00080580,0.13940624,0.00573400,1.73182660
-5.39369685,2.52385304,0.85797947,0.86290875,0.47864940,0.23531793,0.00071534,0.12726776,0.00526073,1.66658774
-5.38769385,2.42019994,0.82690043,0.83473559,0.45006171,0.22285055,0.00063059,0.11629548,0.00479587,1.60420093
-5.38169085,2.32196097,0.79774276,0.80734022,0.42441853,0.21113500,0.00055199,0.10643885,0.00434465,1.54464900
-5.37568784,2.22890108,0.77036402,0.78070092,0.40149483,0.20013024,0.00047979,0.09763788,0.00391155,1.48782810
-5.36968484,2.14068458,0.74458733,0.75477063,0.38104690,0.18978421,0.00041410,0.08982589,0.00350025,1.43356774
-5.36368184,2.05690857,0.72021493,0.72948615,0.36282269,0.18003760,0.00035490,0.08293212,0.00311359,1.38165218
-5.35767884,1.97713631,0.69704176,0.70477740,0.34657123,0.17082753,0.00030201,0.07688409,0.00275359,1.33184207
-5.35167584,1.90092909,0.67486821,0.68057611,0.33205096,0.16209100,0.00025520,0.07160959,0.00242152,1.28389531
-5.34567284,1.82787507,0.65351184,0.65682374,0.31903662,0.15376810,0.00021413,0.06703839,0.00211792,1.23758621
-5.33966983,1.75761426,0.63281727,0.63347820,0.30732480,0.14580466,0.00017840,0.06310356,0.00184271,1.19272232
-5.33366683,1.68985873,0.61266422,0.61051925,0.29673773,0.13815449,0.00014758,0.05974243,0.00159526,1.14915820
-5.32766383,1.62440756,0.59297324,0.58795243,0.28712562,0.13078097,0.00012123,0.05689719,0.00137451,1.10680571
-5.32166083,1.56115629,0.57370916,0.56581128,0.27836747,0.12365806,0.00009888,0.05451516,0.00117903,1.06564077
-5.31565783,1.50010084,0.55488217,0.54415821,0.27037048,0.11677077,0.00008008,0.05254888,0.00100714,1.02570638
-5.30965483,1.44133635,0.53654672,0.52308373,0.26306835,0.11011504,0.00006440,0.05095585,0.00085700,0.98711212
-5.30365183,1.38505114,0.51879833,0.50270443,0.25641857,0.10369710,0.00005142,0.04969824,0.00072667,0.95003033
-5.29764882,1.33151665,0.50176876,0.48315977,0.25039900,0.09753241,0.00004077,0.04874236,0.00061418,0.91468945
-5.29164582,1.28107398,0.48561958,0.46460786,0.24500402,0.09164430,0.00003210,0.04805818,0.00051760,0.88136486
-5.28564282,1.23411777,0.47053482,0.44722054,0.24024042,0.08606225,0.00002509,0.04761879,0.00043509,0.85036791
-5.27963982,1.19107838,0.45671283,0.43117785,0.23612340,0.08082009,0.00001948,0.04739989,0.00036489,0.82203352
-5.27363682,1.15240300,0.44435784,0.41666220,0.23267265,0.07595401,0.00001501,0.04737935,0.00030539,0.79670693
-5.26763382,1.11853655,0.43367146,0.40385235,0.22990891,0.07150061,0.00001149,0.04753681,0.00025512,0.77473023
-5.26163082,1.08990291,0.42484455,0.39291749,0.22785100,0.06749506,0.00000873,0.04785347,0.00021277,0.75642893
-5.25562781,1.06688708,0.41804957,0.38401144,0.22651338,0.06396927,0.00000659,0.04831185,0.00017717,0.74209915
-5.24962481,1.04981882,0.41343374,0.37726719,0.22590432,0.06095032,0.00000494,0.04889571,0.00014731,0.73199571
-5.24362181,1.03895794,0.41111315,0.37279188,0.22602469,0.05845910,0.00000367,0.04959001,0.00012228,0.72632138
-5.23761881,1.03448178,0.41116780,0.37066236,0.22686721,0.05650914,0.00000271,0.05038092,0.00010135,0.72521755
-5.23161581,1.03647483,0.41363784,0.37092134,0.22841624,0.05510578,0.00000199,0.05125589,0.00008385,0.72875653
-5.22561281,1.04492086,0.41852095,0.37357427,0.23064784,0.05424556,0.00000145,0.05220367,0.00006923,0.73693558
-5.21960980,1.05969749,0.42577073,0.37858705,0.23353023,0.05391587,0.00000105,0.05321437,0.00005704,0.74967271
-5.21360680,1.08057346,0.43529640,0.38588456,0.23702434,0.05409499,0.00000075,0.05427942,0.00004688,0.76680451
-5.20760380,1.10720839,0.44696347,0.39535018,0.24108447,0.05475227,0.00000054,0.05539152,0.00003842,0.78808587
-5.20160080,1.13915538,0.46059546,0.40682623,0.24565897,0.05584860,0.00000038,0.05654457,0.00003139,0.81319175
-5.19559780,1.17586612,0.47597670,0.42011552,0.25069093,0.05733720,0.00000027,0.05773344,0.00002556,0.84172094
-5.18959480,1.21669874,0.49285599,0.43498390,0.25611872,0.05916451,0.00000019,0.05895375,0.00002073,0.87320190
-5.18359180,1.26092816,0.51095119,0.45116393,0.26187652,0.06127136,0.00000013,0.06020161,0.00001675,0.90710040
-5.17758879,1.30775883,0.52995451,0.46835954,0.26789471,0.06359425,0.00000009,0.06147324,0.00001347,0.94282918
-5.17158579,1.35633973,0.54953857,0.48625169,0.27410028,0.06606681,0.00000006,0.06276471,0.00001078,0.97975912
-5.16558279,1.40578126,0.56936296,0.50450488,0.28041713,0.06862129,0.00000004,0.06407151,0.00000859,1.01723200
-5.15957979,1.45517360,0.58908118,0.52277437,0.28676643,0.07119017,0.00000003,0.06538829,0.00000681,1.05457430
-5.15357679,1.50360621,0.60834792,0.54071394,0.29306703,0.07370775,0.00000002,0.06670854,0.00000536,1.09111186
-5.14757379,1.55018777,0.62682628,0.55798387,0.29923593,0.07611165,0.00000001,0.06802438,0.00000420,1.12618492
-5.14157079,1.59406606,0.64419489,0.57425904,0.30518884,0.07834429,0.00000001,0.06932640,0.00000328,1.15916300
-5.13556778,1.63444691,0.66015465,0.58923661,0.31084094,0.08035416,0.00000001,0.07060353,0.00000254,1.18945922
-5.12956478,1.67061189,0.67443486,0.60264331,0.31610766,0.08209698,0.00000000,0.07184311,0.00000195,1.21654350
-5.12356178,1.70193366,0.68679857,0.61424168,0.32090572,0.08353655,0.00000000,0.07303096,0.00000149,1.23995409
-5.11755878,1.72788875,0.69704695,0.62383536,0.32515414,0.08464539,0.00000000,0.07415152,0.00000113,1.25930713
-5.11155578,1.74806697,0.70502247,0.63127295,0.32877543,0.08540502,0.00000000,0.07518816,0.00000086,1.27430369
-5.10555278,1.76217731,0.71061091,0.63645040,0.33169684,0.08580609,0.00000000,0.07612345,0.00000064,1.28473413
-5.09954977,1.77004998,0.71374201,0.63931177,0.33385152,0.08584800,0.00000000,0.07693958,0.00000048,1.29047960
-5.09354677,1.77163456,0.71438885,0.63984840,0.33517976,0.08553840,0.00000000,0.07761874,0.00000035,1.29151062
-5.08754377,1.76699448,0.71256594,0.63809654,0.33563011,0.08489237,0.00000000,0.07814359,0.00000026,1.28788289
-5.08154077,1.75629808,0.70832624,0.63413352,0.33516043,0.08393134,0.00000000,0.07849769,0.00000019,1.27973054
-5.07553777,1.73980681,0.70175716,0.62807273,0.33373874,0.08268190,0.00000000,0.07866596,0.00000014,1.26725728
-5.06953477,1.71786115,0.69297584,0.62005766,0.33134398,0.08117446,0.00000000,0.07863511,0.00000010,1.25072575
-5.06353177,1.69086494,0.68212390,0.61025532,0.32796654,0.07944186,0.00000000,0.07839401,0.00000007,1.23044583
-5.05752876,1.65926912,0.66936197,0.59884934,0.32360860,0.07751801,0.00000000,0.07793406,0.00000005,1.20676229
-5.05152576,1.62355529,0.65486415,0.58603315,0.31828424,0.07543656,0.00000000,0.07724947,0.00000004,1.18004247
-5.04552276,1.58422024,0.63881276,0.57200347,0.31201937,0.07322979,0.00000000,0.07633747,0.00000002,1.15066462
-5.03951976,1.54176176,0.62139354,0.55695450,0.30485142,0.07092755,0.00000000,0.07519848,0.00000002,1.11900717
-5.03351676,1.49666655,0.60279141,0.54107294,0.29682882,0.06855656,0.00000000,0.07383620,0.00000001,1.08543953
-5.02751376,1.44940036,0.58318703,0.52453400,0.28801029,0.06613983,0.00000000,0.07225762,0.00000001,1.05031467
-5.02151076,1.40040072,0.56275413,0.50749865,0.27846398,0.06369639,0.00000000,0.07047289,0.00000001,1.01396350
-5.01550775,1.35007224,0.54165766,0.49011180,0.26826636,0.06124125,0.00000000,0.06849523,0.00000000,0.97669125
-5.00950475,1.29878431,0.52005269,0.47250172,0.25750102,0.05878560,0.00000000,0.06634068,0.00000000,0.93877563
-5.00350175,1.24687094,0.49808397,0.45478028,0.24625735,0.05633715,0.00000000,0.06402782,0.00000000,0.90046670
-4.99749875,1.19463243,0.47588611,0.43704398,0.23462904,0.05390071,0.00000000,0.06157735,0.00000000,0.86198794
-4.99149575,1.14233820,0.45358404,0.41937551,0.22271259,0.05147878,0.00000000,0.05901176,0.00000000,0.82353843
-4.98549275,1.09023045,0.43129383,0.40184573,0.21060570,0.04907226,0.00000000,0.05635480,0.00000000,0.78529560
-4.97948974,1.03852812,0.40912356,0.38451565,0.19840568,0.04668118,0.00000000,0.05363104,0.00000000,0.74741822
-4.97348674,0.98743061,0.38717404,0.36743837,0.18620785,0.04430533,0.00000000,0.05086532,0.00000000,0.71004935
-4.96748374,0.93712099,0.36553955,0.35066081,0.17410401,0.04194484,0.00000000,0.04808222,0.00000000,0.67331883
-4.96148074,0.88776838,0.34430814,0.33422501,0.16218099,0.03960072,0.00000000,0.04530563,0.00000000,0.63734535
-4.95547774,0.83952934,0.32356179,0.31816908,0.15051933,0.03727514,0.00000000,0.04255816,0.00000000,0.60223765
-4.94947474,0.79254830,0.30337619,0.30252758,0.13919210,0.03497167,0.00000000,0.03986081,0.00000000,0.56809510
-4.94347174,0.74695700,0.28382030,0.28733160,0.12826390,0.03269535,0.00000000,0.03723250,0.00000000,0.53500760
-4.93746873,0.70287320,0.26495566,0.27260842,0.11779015,0.03045261,0.00000000,0.03468980,0.00000000,0.50305482
-4.93146573,0.66039895,0.24683565,0.25838096,0.10781652,0.02825108,0.00000000,0.03224669,0.00000000,0.47230518
-4.92546273,0.61961852,0.22950467,0.24466711,0.09837865,0.02609932,0.00000000,0.02991441,0.00000000,0.44281451
-4.91945973,0.58059648,0.21299744,0.23147899,0.08950216,0.02400647,0.00000000,0.02770135,0.00000000,0.41462478
-4.91345673,0.54337615,0.19733842,0.21882249,0.08120282,0.02198187,0.00000000,0.02561317,0.00000000,0.38776311
-4.90745373,0.50797862,0.18254153,0.20669686,0.07348704,0.02003464,0.00000000,0.02365279,0.00000000,0.36224104
-4.90145073,0.47440257,0.16861016,0.19509471,0.06635251,0.01817334,0.00000000,0.02182067,0.00000000,0.33805449
-4.89544772,0.44262497,0.15553748,0.18400234,0.05978906,0.01640559,0.00000000,0.02011503,0.00000000,0.31518420
-4.88944472,0.41260268,0.14330712,0.17340035,0.05377963,0.01473779,0.00000000,0.01853213,0.00000000,0.29359686
-4.88344172,0.38427488,0.13189417,0.16326467,0.04830138,0.01317495,0.00000000,0.01706665,0.00000000,0.27324682
-4.87743872,0.35756625,0.12126641,0.15356774,0.04332681,0.01172050,0.00000000,0.01571201,0.00000000,0.25407827
-4.87143572,0.33239064,0.11138580,0.14427997,0.03882494,0.01037625,0.00000000,0.01446078,0.00000000,0.23602782
-4.86543272,0.30865501,0.10221005,0.13537126,0.03476245,0.00914240,0.00000000,0.01330501,0.00000000,0.21902728
-4.85942971,0.28626348,0.09369419,0.12681240,0.03110475,0.00801763,0.00000000,0.01223659,0.00000000,0.20300653
-4.85342671,0.26512120,0.08579222,0.11857656,0.02781696,0.00699922,0.00000000,0.01124749,0.00000000,0.18789613
-4.84742371,0.24513775,0.07845848,0.11064037,0.02486475,0.00608324,0.00000000,0.01033007,0.00000000,0.17362988
-4.84142071,0.22623005,0.07164898,0.10298489,0.02221510,0.00526474,0.00000000,0.00947726,0.00000000,0.16014671
-4.83541771,0.20832451,0.06532237,0.09559612,0.01983683,0.00453800,0.00000000,0.00868266,0.00000000,0.14739234
-4.82941471,0.19135841,0.05944072,0.08846533,0.01770103,0.00389674,0.00000001,0.00794071,0.00000000,0.13532019
-4.82341171,0.17528053,0.05397002,0.08158888,0.01578138,0.00333437,0.00000001,0.00724665,0.00000000,0.12389182
-4.81740870,0.16005098,0.04888036,0.07496789,0.01405419,0.00284417,0.00000002,0.00659655,0.00000000,0.11307688
-4.81140570,0.14564041,0.04414591,0.06860748,0.01249855,0.00241951,0.00000002,0.00598724,0.00000000,0.10285246
-4.80540270,0.13202862,0.03974469,0.06251600,0.01109613,0.00205404,0.00000003,0.00541625,0.00000000,0.09320220
-4.79939970,0.11920285,0.03565815,0.05670390,0.00983111,0.00174179,0.00000005,0.00488170,0.00000000,0.08411501
-4.79339670,0.10715581,0.03187062,0.05118273,0.00868996,0.00147739,0.00000007,0.00438216,0.00000000,0.07558363
-4.78739370,0.09588357,0.02836874,0.04596406,0.00766116,0.00125609,0.00000010,0.00391656,0.00000000,0.06760319
-4.78139070,0.08538366,0.02514085,0.04105846,0.00673500,0.00107397,0.00000014,0.00348407,0.00000000,0.06016970
-4.77538769,0.07565321,0.02217638,0.03647463,0.00590328,0.00092795,0.00000019,0.00308397,0.00000000,0.05327876
-4.76938469,0.06668751,0.01946531,0.03221873,0.00515916,0.00081598,0.00000027,0.00271558,0.00000000,0.04692443
-4.76338169,0.05847893,0.01699775,0.02829384,0.00449689,0.00073709,0.00000037,0.00237817,0.00000000,0.04109831
-4.75737869,0.05101613,0.01476358,0.02469967,0.00391172,0.00069156,0.00000051,0.00207089,0.00000000,0.03578891
-4.75137569,0.04428390,0.01275219,0.02143246,0.00339977,0.00068104,0.00000070,0.00179277,0.00000000,0.03098132
-4.74537269,0.03826319,0.01095236,0.01848505,0.00295797,0.00070875,0.00000095,0.00154268,0.00000000,0.02665713
-4.73936968,0.03293166,0.00935223,0.01584714,0.00258407,0.00077967,0.00000129,0.00131930,0.00000001,0.02279451
-4.73336668,0.02826445,0.00793931,0.01350567,0.00227665,0.00090079,0.00000172,0.00112117,0.00000001,0.01936863
-4.72736368,0.02423526,0.00670065,0.01144532,0.00203520,0.00108132,0.00000229,0.00094669,0.00000001,0.01635209
-4.72136068,0.02081752,0.00562297,0.00964903,0.00186021,0.00133302,0.00000301,0.00079417,0.00000002,0.01371552
-4.71535768,0.01798571,0.00469287,0.00809861,0.00175328,0.00167046,0.00000394,0.00066183,0.00000002,0.01142825
-4.70935468,0.01571668,0.00389702,0.00677528,0.00171729,0.00211131,0.00000513,0.00054787,0.00000003,0.00945899
-4.70335168,0.01399089,0.00322244,0.00566026,0.00175645,0.00267661,0.00000661,0.00045048,0.00000003,0.00777641
-4.69734867,0.01279354,0.00265662,0.00473522,0.00187648,0.00339101,0.00000847,0.00036788,0.00000004,0.00634979
-4.69134567,0.01211550,0.00218774,0.00398275,0.00208466,0.00428290,0.00001078,0.00029837,0.00000006,0.00514949
-4.68534267,0.01195406,0.00180481,0.00338669,0.00238989,0.00538453,0.00001361,0.00024033,0.00000007,0.00414742
-4.67933967,0.01231330,0.00149774,0.00293236,0.00280269,0.00673192,0.00001706,0.00019224,0.00000009,0.00331732
-4.67333667,0.01320423,0.00125747,0.00260681,0.00333513,0.00836467,0.00002123,0.00015270,0.00000011,0.00263501
-4.66733367,0.01464455,0.00107595,0.00239881,0.00400068,0.01032556,0.00002623,0.00012045,0.00000014,0.00207856
-4.66133067,0.01665804,0.00094616,0.00229892,0.00481398,0.01265990,0.00003218,0.00009434,0.00000017,0.00162828
-4.65532766,0.01927354,0.00086210,0.00229938,0.00579054,0.01541474,0.00003920,0.00007337,0.00000021,0.00126679
-4.64932466,0.02252367,0.00081868,0.00239400,0.00694627,0.01863769,0.00004740,0.00005666,0.00000025,0.00097887
-4.64332166,0.02644303,0.00081169,0.00257791,0.00829702,0.02237561,0.00005691,0.00004345,0.00000031,0.00075138
