energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-3.20860430,1.76441503,0.41494205,0.60195625,0.04788067,0.07051762,0.30131089,0.55799580,0.02077967,0.38704276
-3.20260130,1.77182786,0.40263045,0.60413543,0.04881950,0.07102502,0.30448298,0.56233871,0.02061150,0.38998456
-3.19659830,1.77351065,0.39048827,0.60455272,0.04947697,0.07154229,0.30636442,0.56427993,0.02043293,0.39157901
-3.19059530,1.76949415,0.37864195,0.60320712,0.04983869,0.07209808,0.30696145,0.56380740,0.02024717,0.39183852
-3.18459230,1.75991253,0.36719982,0.60012808,0.04989548,0.07272242,0.30630751,0.56095499,0.02005752,0.39080168
-3.17858929,1.74500142,0.35625121,0.59537520,0.04964372,0.07344566,0.30446208,0.55580198,0.01986734,0.38853219
-3.17258629,1.72509197,0.34586589,0.58903669,0.04908556,0.07429733,0.30150856,0.54847099,0.01968002,0.38511689
-3.16658329,1.70060127,0.33609389,0.58122667,0.04822898,0.07530493,0.29755123,0.53912431,0.01949893,0.38066286
-3.16058029,1.67201890,0.32696563,0.57208123,0.04708755,0.07649267,0.29271134,0.52795873,0.01932731,0.37529369
-3.15457729,1.63989056,0.31849223,0.56175363,0.04568016,0.07788028,0.28712265,0.51519910,0.01916825,0.36914512
-3.14857429,1.60479910,0.31066614,0.55040858,0.04403046,0.07948189,0.28092638,0.50109089,0.01902457,0.36236016
-3.14257129,1.56734416,0.30346195,0.53821617,0.04216622,0.08130502,0.27426603,0.48589194,0.01889872,0.35508393
-3.13656828,1.52812119,0.29683755,0.52534560,0.04011851,0.08334983,0.26728218,0.46986396,0.01879270,0.34745854
-3.13056528,1.48770123,0.29073560,0.51195918,0.03792084,0.08560854,0.26010753,0.45326411,0.01870795,0.33961815
-3.12456228,1.44661233,0.28508533,0.49820691,0.03560823,0.08806522,0.25286254,0.43633704,0.01864529,0.33168460
-3.11855928,1.40532374,0.27980480,0.48422197,0.03321625,0.09069580,0.24565171,0.41930775,0.01860486,0.32376377
-3.11255628,1.36423380,0.27480354,0.47011736,0.03078015,0.09346858,0.23856088,0.40237577,0.01858607,0.31594284
-3.10655328,1.32366202,0.26998555,0.45598404,0.02833394,0.09634491,0.23165555,0.38571072,0.01858764,0.30828876
-3.10055028,1.28384599,0.26525266,0.44189042,0.02590968,0.09928030,0.22498031,0.36944963,0.01860761,0.30084777
-3.09454727,1.24494302,0.26050817,0.42788347,0.02353682,0.10222578,0.21855946,0.35369589,0.01864343,0.29364621
-3.08854427,1.20703661,0.25566062,0.41399127,0.02124168,0.10512957,0.21239873,0.33852014,0.01869207,0.28669245
-3.08254127,1.17014703,0.25062758,0.40022677,0.01904715,0.10793878,0.20648794,0.32396270,0.01875018,0.27997990
-3.07653827,1.13424560,0.24533940,0.38659263,0.01697244,0.11060137,0.20080457,0.31003746,0.01881429,0.27349081
-3.07053527,1.09927168,0.23974257,0.37308675,0.01503306,0.11306805,0.19531788,0.29673711,0.01888094,0.26720084
-3.06453227,1.06515131,0.23380284,0.35970826,0.01324092,0.11529408,0.18999345,0.28403906,0.01894697,0.26108396
-3.05852926,1.03181655,0.22750770,0.34646342,0.01160454,0.11724104,0.18479789,0.27191208,0.01900969,0.25511745
-3.05252626,0.99922436,0.22086828,0.33337131,0.01012934,0.11887824,0.17970335,0.26032297,0.01906711,0.24928686
-3.04652326,0.96737397,0.21392051,0.32046876,0.00881809,0.12018398,0.17469178,0.24924307,0.01911814,0.24359047
-3.04052026,0.93632193,0.20672566,0.30781448,0.00767134,0.12114636,0.16975854,0.23865419,0.01916275,0.23804318
-3.03451726,0.90619390,0.19936995,0.29549185,0.00668788,0.12176385,0.16491533,0.22855377,0.01920216,0.23267953
-3.02851426,0.87719282,0.19196358,0.28361057,0.00586526,0.12204537,0.16019217,0.21895887,0.01923889,0.22755573
-3.02251126,0.84960286,0.18463905,0.27230679,0.00520020,0.12201008,0.15563847,0.20990904,0.01927691,0.22275057
-3.01650825,0.82378914,0.17754881,0.26174182,0.00468907,0.12168676,0.15132302,0.20146774,0.01932159,0.21836525
-3.01050525,0.80019320,0.17086249,0.25209950,0.00432816,0.12111287,0.14733306,0.19372244,0.01937978,0.21452195
-3.00450225,0.77932437,0.16476361,0.24358221,0.00411404,0.12033334,0.14377229,0.18678340,0.01945968,0.21136130
-2.99849925,0.76174738,0.15944594,0.23640579,0.00404372,0.11939909,0.14075812,0.18078116,0.01957078,0.20903888
-2.99249625,0.74806683,0.15510965,0.23079349,0.00411473,0.11836542,0.13841808,0.17586295,0.01972367,0.20772069
-2.98649325,0.73890883,0.15195715,0.22696910,0.00432518,0.11729018,0.13688571,0.17218816,0.01992985,0.20757784
-2.98049025,0.73490065,0.15018885,0.22514968,0.00467363,0.11623198,0.13629592,0.16992305,0.02020150,0.20878074
-2.97448724,0.73664895,0.14999868,0.22553786,0.00515896,0.11524826,0.13678020,0.16923491,0.02055113,0.21149266
-2.96848424,0.74471721,0.15156964,0.22831415,0.00578010,0.11439351,0.13846158,0.17028595,0.02099125,0.21586327
-2.96248124,0.75960324,0.15506918,0.23362946,0.00653573,0.11371749,0.14144982,0.17322704,0.02153401,0.22202195
-2.95647824,0.78171723,0.16064455,0.24159797,0.00742393,0.11326362,0.14583670,0.17819159,0.02219071,0.23007148
-2.95047524,0.81136125,0.16841823,0.25229063,0.00844179,0.11306753,0.15169178,0.18528969,0.02297137,0.24008201
-2.94447224,0.84871067,0.17848330,0.26572962,0.00958505,0.11315583,0.15905870,0.19460280,0.02388427,0.25208568
-2.93846923,0.89379831,0.19089909,0.28188370,0.01084766,0.11354510,0.16795208,0.20617908,0.02493542,0.26607219
-2.93246623,0.94650189,0.20568702,0.30066495,0.01222149,0.11424117,0.17835523,0.22002954,0.02612813,0.28198526
-2.92646323,1.00653532,0.22282690,0.32192687,0.01369606,0.11523873,0.19021873,0.23612529,0.02746254,0.29972047
-2.92046023,1.07344444,0.24225381,0.34546404,0.01525829,0.11652121,0.20345998,0.25439577,0.02893524,0.31912443
-2.91445723,1.14660757,0.26385575,0.37101346,0.01689244,0.11806100,0.21796367,0.27472830,0.03053895,0.33999545
-2.90845423,1.22524131,0.28747228,0.39825770,0.01858011,0.11982009,0.23358337,0.29696902,0.03226230,0.36208591
-2.90245123,1.30841162,0.31289437,0.42682973,0.02030040,0.12175094,0.25014409,0.32092513,0.03408967,0.38510623
-2.89644822,1.39505043,0.33986553,0.45631959,0.02203013,0.12379773,0.26744582,0.34636864,0.03600130,0.40873043
-2.89044522,1.48397728,0.36808453,0.48628268,0.02374426,0.12589792,0.28526806,0.37304140,0.03797337,0.43260322
-2.88444222,1.57392599,0.39720961,0.51624947,0.02541642,0.12798402,0.30337509,0.40066161,0.03997835,0.45634853
-2.87843922,1.66357536,0.42686436,0.54573651,0.02701946,0.12998561,0.32152201,0.42893135,0.04198547,0.47957903
-2.87243622,1.75158327,0.45664510,0.57425836,0.02852622,0.13183147,0.33946117,0.45754515,0.04396135,0.50190656
-2.86643322,1.83662305,0.48612972,0.60134001,0.02991022,0.13345186,0.35694896,0.48619929,0.04587072,0.52295300
-2.86043022,1.91742080,0.51488760,0.62652951,0.03114643,0.13478066,0.37375264,0.51460138,0.04767733,0.54236115
-2.85442721,1.99279234,0.54249052,0.64941018,0.03221208,0.13575760,0.38965692,0.54248005,0.04934490,0.55980533
-2.84842421,2.06167827,0.56852390,0.66961208,0.03308732,0.13633020,0.40447008,0.56959411,0.05083810,0.57500108
-2.84242121,2.12317562,0.59259820,0.68682217,0.03375589,0.13645553,0.41802931,0.59574095,0.05212364,0.58771370
-2.83641821,2.17656470,0.61435977,0.70079277,0.03420564,0.13610170,0.43020513,0.62076353,0.05317125,0.59776513
-2.83041521,2.22132982,0.63350086,0.71134791,0.03442891,0.13524889,0.44090448,0.64455584,0.05395464,0.60503897
-2.82441221,2.25717290,0.64976818,0.71838735,0.03442279,0.13389011,0.45007252,0.66706617,0.05445232,0.60948320
-2.81840920,2.28401916,0.66296967,0.72188796,0.03418919,0.13203137,0.45769286,0.68829815,0.05464834,0.61111076
-2.81240620,2.30201442,0.67297913,0.72190248,0.03373476,0.12969157,0.46378636,0.70830936,0.05453280,0.60999757
-2.80640320,2.31151416,0.67973850,0.71855560,0.03307059,0.12690185,0.46840828,0.72720737,0.05410221,0.60627845
-2.80040020,2.31306464,0.68325760,0.71203766,0.03221186,0.12370454,0.47164416,0.74514341,0.05335959,0.60014083
-2.79439720,2.30737685,0.68361142,0.70259609,0.03117727,0.12015177,0.47360443,0.76230383,0.05231442,0.59181668
-2.78839420,2.29529469,0.68093507,0.69052516,0.02998841,0.11630375,0.47441814,0.77889983,0.05098232,0.58157308
-2.78239120,2.27775855,0.67541671,0.67615439,0.02866903,0.11222684,0.47422594,0.79515573,0.04938456,0.56970175
-2.77638819,2.25576643,0.66728872,0.65983621,0.02724430,0.10799140,0.47317297,0.81129667,0.04754743,0.55650816
-2.77038519,2.23033421,0.65681780,0.64193348,0.02574006,0.10366963,0.47140169,0.82753598,0.04550139,0.54230067
-2.76438219,2.20245713,0.64429432,0.62280740,0.02418206,0.09933337,0.46904530,0.84406335,0.04328018,0.52738022
-2.75837919,2.17307435,0.63002164,0.60280645,0.02259530,0.09505202,0.46622198,0.86103403,0.04091988,0.51203117
-2.75237619,2.14303839,0.61430586,0.58225670,0.02100344,0.09089067,0.46303029,0.87855994,0.03845784,0.49651339
-2.74637319,2.11309058,0.59744662,0.56145407,0.01942826,0.08690844,0.45954595,0.89670315,0.03593178,0.48105635
-2.74037019,2.08384403,0.57972928,0.54065868,0.01788936,0.08315717,0.45582023,0.91547197,0.03337882,0.46585505
-2.73436718,2.05577434,0.56141896,0.52009155,0.01640382,0.07968047,0.45187999,0.93482005,0.03083471,0.45106815
-2.72836418,2.02921857,0.54275650,0.49993369,0.01498612,0.07651317,0.44772921,0.95464853,0.02833304,0.43681818
-2.72236118,2.00438203,0.52395664,0.48032742,0.01364810,0.07368122,0.44335222,0.97481100,0.02590476,0.42319374
-2.71635818,1.98135229,0.50520819,0.46137970,0.01239901,0.07120189,0.43871804,0.99512113,0.02357770,0.41025346
-2.71035518,1.96011926,0.48667617,0.44316730,0.01124576,0.06908453,0.43378579,1.01536245,0.02137634,0.39803145
-2.70435218,1.94060001,0.46850555,0.42574311,0.01019309,0.06733153,0.42851077,1.03529983,0.01932166,0.38654379
-2.69834917,1.92266663,0.45082630,0.40914350,0.00924389,0.06593963,0.42285079,1.05469186,0.01743116,0.37579560
-2.69234617,1.90617542,0.43375920,0.39339584,0.00839955,0.06490147,0.41677245,1.07330359,0.01571903,0.36578842
-2.68634317,1.89099556,0.41742210,0.37852594,0.00766023,0.06420725,0.41025682,1.09091889,0.01419630,0.35652715
-2.68034017,1.87703563,0.40193591,0.36456489,0.00702526,0.06384640,0.40330443,1.10735174,0.01287117,0.34802642
-2.67433717,1.86426636,0.38743015,0.35155475,0.00649335,0.06380931,0.39593911,1.12245593,0.01174932,0.34031583
-2.66833417,1.85273834,0.37404728,0.33955290,0.00606291,0.06408885,0.38821044,1.13613262,0.01083425,0.33344380
-2.66233117,1.84259374,0.36194581,0.32863469,0.00573220,0.06468163,0.38019480,1.14833551,0.01012755,0.32747976
-2.65632816,1.83407125,0.35130167,0.31889423,0.00549949,0.06558904,0.37199494,1.15907336,0.00962924,0.32251468
-2.65032516,1.82750421,0.34230769,0.31044330,0.00536314,0.06681786,0.36373793,1.16840978,0.00933794,0.31865967
-2.64432216,1.82331171,0.33517131,0.30340842,0.00532158,0.06838044,0.35557188,1.17646034,0.00925104,0.31604290
-2.63831916,1.82198336,0.33011023,0.29792618,0.00537330,0.07029449,0.34766132,1.18338734,0.00936478,0.31480484
-2.63231616,1.82405832,0.32734640,0.29413712,0.00551672,0.07258231,0.34018172,1.18939232,0.00967425,0.31509212
-2.62631316,1.83009960,0.32709842,0.29217840,0.00575004,0.07526965,0.33331314,1.19470683,0.01017331,0.31705026
-2.62031016,1.84066483,0.32957265,0.29217575,0.00607108,0.07838412,0.32723361,1.19958181,0.01085451,0.32081561
-2.61430715,1.85627494,0.33495352,0.29423493,0.00647706,0.08195330,0.32211224,1.20427608,0.01170888,0.32650687
-2.60830415,1.87738199,0.34339319,0.29843332,0.00696439,0.08600247,0.31810253,1.20904432,0.01272578,0.33421664
-2.60230115,1.90433781,0.35500138,0.30481192,0.00752851,0.09055234,0.31533612,1.21412507,0.01389270,0.34400341
-2.59629815,1.93736471,0.36983542,0.31336829,0.00816366,0.09561657,0.31391710,1.21972906,0.01519507,0.35588428
-2.59029515,1.97652969,0.38789145,0.32405076,0.00886277,0.10119946,0.31391733,1.22602843,0.01661620,0.36982900
-2.58429215,2.02172338,0.40909677,0.33675425,0.00961738,0.10729381,0.31537257,1.23314698,0.01813717,0.38575539
-2.57828914,2.07264474,0.43330415,0.35131805,0.01041758,0.11387907,0.31828000,1.24115203,0.01973687,0.40352666
-2.57228614,2.12879235,0.46028828,0.36752560,0.01125204,0.12092000,0.32259676,1.25004799,0.02139216,0.42295068
-2.56628314,2.18946302,0.48974465,0.38510654,0.01210814,0.12836573,0.32823989,1.25977199,0.02307802,0.44378134
-2.56028014,2.25375802,0.52129133,0.40374100,0.01297213,0.13614959,0.33508746,1.27019180,0.02476795,0.46572211
-2.55427714,2.32059712,0.55447338,0.42306595,0.01382934,0.14418943,0.34298104,1.28110628,0.02643438,0.48843165
-2.54827414,2.38874015,0.58877041,0.44268362,0.01466452,0.15238874,0.35172924,1.29224838,0.02804918,0.51153135
-2.54227114,2.45681574,0.62360674,0.46217159,0.01546216,0.16063836,0.36111236,1.30329087,0.02958427,0.53461462
-2.53626813,2.52335646,0.65836427,0.48109416,0.01620690,0.16881883,0.37088799,1.31385484,0.03101230,0.55725750
-2.53026513,2.58683920,0.69239757,0.49901481,0.01688390,0.17680327,0.38079733,1.32352068,0.03230728,0.57903035
-2.52426213,2.64572972,0.72505080,0.51550900,0.01747933,0.18446071,0.39057218,1.33184163,0.03344530,0.59951002
-2.51825913,2.69852960,0.75567590,0.53017704,0.01798069,0.19165969,0.39994226,1.33835926,0.03440522,0.61829221
-2.51225613,2.74382418,0.78365135,0.54265633,0.01837724,0.19827212,0.40864267,1.34262072,0.03516919,0.63500339
-2.50625313,2.78032948,0.80840099,0.55263268,0.01866033,0.20417700,0.41642134,1.34419699,0.03572325,0.64931195
-2.50025013,2.80693642,0.82941190,0.55985002,0.01882362,0.20926418,0.42304617,1.34270156,0.03605768,0.66093798
-2.49424712,2.82275057,0.84625092,0.56411833,0.01886332,0.21343768,0.42831163,1.33780873,0.03616731,0.66966158
-2.48824412,2.82712566,0.85857883,0.56531933,0.01877826,0.21661867,0.43204463,1.32927083,0.03605168,0.67532903
-2.48224112,2.81968962,0.86616187,0.56340971,0.01856997,0.21874791,0.43410946,1.31693335,0.03571499,0.67785695
-2.47623812,2.80036176,0.86887979,0.55842187,0.01824256,0.21978755,0.43441176,1.30074743,0.03516600,0.67723409
-2.47023512,2.76936055,0.86673033,0.55046209,0.01780257,0.21972229,0.43290115,1.28077884,0.03441770,0.67352090
-2.46423212,2.72720137,0.85982969,0.53970628,0.01725881,0.21855975,0.42957273,1.25721292,0.03348687,0.66684679
-2.45822911,2.67468431,0.84840904,0.52639347,0.01662197,0.21633030,0.42446726,1.23035517,0.03239361,0.65740543
-2.45222611,2.61287254,0.83280716,0.51081739,0.01590438,0.21308608,0.41767008,1.20062709,0.03116065,0.64544818
-2.44622311,2.54306191,0.81345944,0.49331651,0.01511952,0.20889949,0.40930887,1.16855749,0.02981269,0.63127607
-2.44022011,2.46674311,0.79088379,0.47426291,0.01428171,0.20386124,0.39955031,1.13476930,0.02837566,0.61523066
-2.43421711,2.38555782,0.76566387,0.45405058,0.01340565,0.19807783,0.38859583,1.09996248,0.02687602,0.59768415
-2.42821411,2.30125056,0.73843046,0.43308341,0.01250602,0.19166888,0.37667659,1.06489351,0.02534001,0.57902916
-2.42221111,2.21561815,0.70984157,0.41176357,0.01159713,0.18476422,0.36404788,1.03035240,0.02379297,0.55966851
-2.41620810,2.13045863,0.68056220,0.39048050,0.01069259,0.17750083,0.35098309,0.99713804,0.02225881,0.54000546
-2.41020510,2.04752150,0.65124443,0.36960100,0.00980501,0.17001993,0.33776755,0.96603283,0.02075939,0.52043451
-2.40420210,1.96846102,0.62250861,0.34946069,0.00894578,0.16246403,0.32469225,0.93777769,0.01931419,0.50133329
-2.39819910,1.89479411,0.59492628,0.33035704,0.00812487,0.15497430,0.31204774,0.91304836,0.01793997,0.48305542
-2.39219610,1.82786411,0.56900546,0.31254411,0.00735077,0.14768801,0.30011825,0.89243377,0.01665054,0.46592471
-2.38619310,1.76881123,0.54517860,0.29622918,0.00663038,0.14073640,0.28917616,0.87641751,0.01545675,0.45023059
-2.38019010,1.71855055,0.52379371,0.28157099,0.00596906,0.13424267,0.27947693,0.86536266,0.01436646,0.43622484
-2.37418709,1.67775769,0.50510862,0.26867983,0.00537064,0.12832041,0.27125446,0.85950082,0.01338468,0.42411960
-2.36818409,1.64686217,0.48928858,0.25761906,0.00483751,0.12307216,0.26471705,0.85892531,0.01251383,0.41408640
-2.36218109,1.62604818,0.47640699,0.24840792,0.00437077,0.11858835,0.26004380,0.86358879,0.01175396,0.40625630
-2.35617809,1.61526226,0.46644912,0.24102554,0.00397037,0.11494640,0.25738162,0.87330526,0.01110316,0.40072076
-2.35017509,1.61422703,0.45931842,0.23541563,0.00363525,0.11221009,0.25684271,0.88775620,0.01055795,0.39753323
-2.34417209,1.62246010,0.45484512,0.23149184,0.00336355,0.11042903,0.25850262,0.90650047,0.01011364,0.39671119
-2.33816908,1.63929728,0.45279670,0.22914330,0.00315277,0.10963838,0.26239881,0.92898759,0.00976483,0.39823855
-2.33216608,1.66391882,0.45288956,0.22824030,0.00299996,0.10985864,0.26852970,0.95457393,0.00950576,0.40206811
-2.32616308,1.69537784,0.45480160,0.22863966,0.00290188,0.11109559,0.27685431,0.98254103,0.00933074,0.40812420
-2.32016008,1.73262986,0.45818516,0.23018983,0.00285514,0.11334036,0.28729245,1.01211569,0.00923443,0.41630509
-2.31415708,1.77456240,0.46267981,0.23273543,0.00285635,0.11656954,0.29972536,1.04249102,0.00921220,0.42648537
-2.30815408,1.82002392,0.46792454,0.23612111,0.00290223,0.12074551,0.31399714,1.07284783,0.00926026,0.43851800
-2.30215108,1.86785124,0.47356907,0.24019476,0.00298971,0.12581678,0.32991658,1.10237581,0.00937587,0.45223628
-2.29614807,1.91689488,0.47928388,0.24480995,0.00311597,0.13171852,0.34725977,1.13029385,0.00955739,0.46745546
-2.29014507,1.96604179,0.48476867,0.24982769,0.00327848,0.13837320,0.36577325,1.15586901,0.00980422,0.48397428
-2.28414207,2.01423499,0.48975913,0.25511749,0.00347503,0.14569140,0.38517782,1.17843355,0.01011671,0.50157628
-2.27813907,2.06049001,0.49403182,0.26055782,0.00370371,0.15357274,0.40517295,1.19739963,0.01049603,0.52003118
-2.27213607,2.10390795,0.49740714,0.26603607,0.00396283,0.16190699,0.42544170,1.21227145,0.01094382,0.53909612
-2.26613307,2.14368504,0.49975049,0.27144813,0.00425089,0.17057540,0.44565622,1.22265429,0.01146194,0.55851719
-2.26013007,2.17911898,0.50097148,0.27669767,0.00456650,0.17945211,0.46548354,1.22826063,0.01205211,0.57803100
-2.25412706,2.20961213,0.50102163,0.28169527,0.00490823,0.18840579,0.48459174,1.22891299,0.01271546,0.59736661
-2.24812406,2.23467201,0.49989056,0.28635752,0.00527454,0.19730141,0.50265630,1.22454374,0.01345220,0.61624781
-2.24212106,2.25390934,0.49760102,0.29060622,0.00566366,0.20600218,0.51936637,1.21519194,0.01426114,0.63439575
-2.23611806,2.26703426,0.49420305,0.29436765,0.00607344,0.21437158,0.53443110,1.20099757,0.01513943,0.65153205
-2.23011506,2.27385106,0.48976763,0.29757217,0.00650127,0.22227545,0.54758558,1.18219341,0.01608215,0.66738231
-2.22411206,2.27425220,0.48438006,0.30015407,0.00694402,0.22958426,0.55859640,1.15909508,0.01708212,0.68168006
-2.21810905,2.26821184,0.47813356,0.30205173,0.00739792,0.23617528,0.56726665,1.13208973,0.01812979,0.69417108
-2.21210605,2.25577965,0.47112330,0.30320806,0.00785859,0.24193477,0.57344023,1.10162388,0.01921311,0.70461803
-2.20610305,2.23707513,0.46344119,0.30357138,0.00832099,0.24676016,0.57700526,1.06819099,0.02031771,0.71280518
-2.20010005,2.21228281,0.45517166,0.30309639,0.00877954,0.25056205,0.57789665,1.03231915,0.02142704,0.71854335
-2.19409705,2.18164856,0.44638861,0.30174548,0.00922811,0.25326606,0.57609758,0.99455950,0.02252271,0.72167462
-2.18809405,2.14547705,0.43715362,0.29949006,0.00966025,0.25481451,0.57163994,0.95547552,0.02358492,0.72207680
-2.18209105,2.10413022,0.42751546,0.29631206,0.01006927,0.25516772,0.56460359,0.91563365,0.02459303,0.71966749
-2.17608804,2.05802664,0.41751083,0.29220522,0.01044847,0.25430512,0.55511462,0.87559531,0.02552612,0.71440746
-2.17008504,2.00764129,0.40716620,0.28717635,0.01079136,0.25222588,0.54334242,0.83591025,0.02636370,0.70630317
-2.16408204,1.95350536,0.39650059,0.28124627,0.01109185,0.24894918,0.52949575,0.79711128,0.02708640,0.69540838
-2.15807904,1.89620552,0.38552891,0.27445041,0.01134447,0.24451407,0.51381784,0.75971012,0.02767663,0.68182455
-2.15207604,1.83638207,0.37426582,0.26683906,0.01154461,0.23897874,0.49658066,0.72419407,0.02811924,0.66570000
-2.14607304,1.77472545,0.36272948,0.25847707,0.01168869,0.23241951,0.47807848,0.69102324,0.02840211,0.64722782
-2.14007004,1.71197059,0.35094519,0.24944314,0.01177427,0.22492919,0.45862086,0.66062792,0.02851658,0.62664234
-2.13406703,1.64888875,0.33894837,0.23982848,0.01180021,0.21661513,0.43852530,0.63340578,0.02845783,0.60421442
-2.12806403,1.58627661,0.32678688,0.22973513,0.01176668,0.20759682,0.41810965,0.60971859,0.02822505,0.58024546
-2.12206103,1.52494251,0.31452230,0.21927373,0.01167516,0.19800319,0.39768461,0.58988821,0.02782152,0.55506044
-2.11605803,1.46569014,0.30223013,0.20856097,0.01152842,0.18796961,0.37754644,0.57419179,0.02725447,0.52900006
-2.11005503,1.40929994,0.28999892,0.19771672,0.01133037,0.17763482,0.35797010,0.56285608,0.02653486,0.50241237
-2.10405203,1.35650877,0.27792822,0.18686104,0.01108593,0.16713767,0.33920305,0.55605100,0.02567693,0.47564403
-2.09804902,1.30798877,0.26612567,0.17611110,0.01080081,0.15661401,0.32145988,0.55388276,0.02469771,0.44903166
-2.09204602,1.26432617,0.25470314,0.16557821,0.01048133,0.14619365,0.30491795,0.55638680,0.02361642,0.42289347
-2.08604302,1.22600112,0.24377248,0.15536500,0.01013417,0.13599756,0.28971413,0.56352110,0.02245377,0.39752164
-2.08004002,1.19336967,0.23344082,0.14556301,0.00976612,0.12613548,0.27594283,0.57516033,0.02123130,0.37317552
-2.07403702,1.16664885,0.22380597,0.13625061,0.00938386,0.11670384,0.26365527,0.59109150,0.01997062,0.35007617
-2.06803402,1.14590592,0.21495205,0.12749150,0.00899376,0.10778424,0.25286014,0.61101158,0.01869279,0.32840221
-2.06203102,1.13105257,0.20694577,0.11933375,0.00860170,0.09944242,0.24352550,0.63452769,0.01741770,0.30828729
-2.05602801,1.12184468,0.19983346,0.11180948,0.00821293,0.09172784,0.23558193,0.66116035,0.01616354,0.28981918
-2.05002501,1.11788816,0.19363918,0.10493506,0.00783198,0.08467370,0.22892679,0.69034997,0.01494638,0.27304056
-2.04402201,1.11865078,0.18836394,0.09871204,0.00746263,0.07829762,0.22342945,0.72146692,0.01377987,0.25795128
-2.03801901,1.12347998,0.18398621,0.09312850,0.00710787,0.07260277,0.21893727,0.75382502,0.01267505,0.24451224
-2.03201601,1.13162608,0.18046356,0.08816089,0.00676997,0.06757939,0.21528210,0.78669832,0.01164027,0.23265041
-2.02601301,1.14227004,0.17773557,0.08377633,0.00645054,0.06320671,0.21228715,0.81934064,0.01068125,0.22226491
-2.02001001,1.15455482,0.17572767,0.07993501,0.00615065,0.05945517,0.20977387,0.85100738,0.00980122,0.21323391
-2.01400700,1.16761901,0.17435579,0.07659293,0.00587095,0.05628871,0.20756860,0.88097863,0.00900113,0.20542181
-2.00800400,1.18063122,0.17353168,0.07370446,0.00561183,0.05366723,0.20550885,0.90858279,0.00827998,0.19868669
-2.00200100,1.19282377,0.17316837,0.07122499,0.00537353,0.05154894,0.20344887,0.93321957,0.00763513,0.19288748
-1.99599800,1.20352415,0.17318579,0.06911325,0.00515629,0.04989259,0.20126434,0.95438126,0.00706269,0.18789060
-1.98999500,1.21218266,0.17351596,0.06733337,0.00496049,0.04865947,0.19885608,0.97167137,0.00655789,0.18357589
-1.98399200,1.21839492,0.17410767,0.06585654,0.00478671,0.04781512,0.19615255,0.98481941,0.00611546,0.17984152
-1.97798899,1.22191818,0.17493037,0.06466223,0.00463586,0.04733067,0.19311126,0.99369123,0.00572998,0.17660770
-1.97198599,1.22268055,0.17597689,0.06373888,0.00450917,0.04718368,0.18971880,0.99829404,0.00539616,0.17381911
-1.96598299,1.22078258,0.17726512,0.06308409,0.00440823,0.04735867,0.18598976,0.99877592,0.00510912,0.17144596
-1.95997999,1.21649107,0.17883831,0.06270434,0.00433495,0.04784711,0.18196457,0.99541951,0.00486461,0.16948370
-1.95397699,1.21022546,0.18076404,0.06261414,0.00429153,0.04864700,0.17770623,0.98863014,0.00465914,0.16795141
-1.94797399,1.20253709,0.18313193,0.06283481,0.00428038,0.04976205,0.17329628,0.97891879,0.00449011,0.16688903
-1.94197099,1.19408268,0.18605017,0.06339283,0.00430397,0.05120053,0.16883017,0.96688064,0.00435582,0.16635354
-1.93596798,1.18559287,0.18964090,0.06431797,0.00436478,0.05297383,0.16441212,0.95317011,0.00425548,0.16641437
-1.92996498,1.17783759,0.19403483,0.06564113,0.00446509,0.05509480,0.16014987,0.93847359,0.00418919,0.16714817
-1.92396198,1.17158975,0.19936516,0.06739211,0.00460691,0.05757602,0.15614945,0.92348107,0.00415782,0.16863332
-1.91795898,1.16758900,0.20576120,0.06959741,0.00479179,0.06042803,0.15251017,0.90885801,0.00416295,0.17094431
-1.91195598,1.16650727,0.21334178,0.07227808,0.00502069,0.06365765,0.14932020,0.89521883,0.00420671,0.17414635
-1.90595298,1.16891765,0.22220890,0.07544776,0.00529388,0.06726641,0.14665268,0.88310318,0.00429167,0.17829044
-1.89994997,1.17526815,0.23244179,0.07911105,0.00561083,0.07124930,0.14456274,0.87295612,0.00442069,0.18340903
-1.89394697,1.18586129,0.24409158,0.08326219,0.00597009,0.07559375,0.14308536,0.86511305,0.00459679,0.18951260
-1.88794397,1.20084064,0.25717685,0.08788417,0.00636929,0.08027903,0.14223424,0.85979006,0.00482301,0.19658712
-1.88194097,1.22018463,0.27168020,0.09294827,0.00680507,0.08527597,0.14200171,0.85707999,0.00510231,0.20459273
-1.87593797,1.24370781,0.28754593,0.09841417,0.00727310,0.09054713,0.14235949,0.85695425,0.00543745,0.21346340
-1.86993497,1.27106937,0.30467903,0.10423041,0.00776810,0.09604736,0.14326051,0.85927016,0.00583090,0.22310785
-1.86393197,1.30178834,0.32294534,0.11033542,0.00828393,0.10172466,0.14464140,0.86378318,0.00628477,0.23341147
-1.85792896,1.33526454,0.34217300,0.11665893,0.00881364,0.10752147,0.14642567,0.87016339,0.00680074,0.24423931
-1.85192596,1.37080412,0.36215519,0.12312381,0.00934965,0.11337607,0.14852742,0.87801510,0.00738001,0.25543986
-1.84592296,1.40764842,0.38265393,0.12964814,0.00988384,0.11922436,0.15085525,0.88689852,0.00802326,0.26684956
