energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.68184092,2.49327778,0.06682436,0.01101953,0.53468788,1.76274963,0.02690831,1.33617081,0.45743641,0.09105085
-5.67583792,2.57995608,0.06493916,0.01153423,0.55594094,1.82960093,0.02668395,1.38903346,0.45440135,0.09674606
-5.66983492,2.66618909,0.06293566,0.01211340,0.57956998,1.89338346,0.02643373,1.44283030,0.45134663,0.10263952
-5.66383192,2.75133919,0.06082091,0.01275461,0.60551756,1.95347613,0.02616061,1.49723246,0.44834215,0.10870417
-5.65782891,2.83477682,0.05860430,0.01345386,0.63368112,2.00931678,0.02586784,1.55189354,0.44545585,0.11490867
-5.65182591,2.91588719,0.05629746,0.01420555,0.66391143,2.06041118,0.02555898,1.60645193,0.44275207,0.12121723
-5.64582291,2.99407524,0.05391422,0.01500241,0.69601183,2.10633942,0.02523792,1.66053245,0.44028945,0.12758951
-5.63981991,3.06876876,0.05147027,0.01583562,0.72973828,2.14675969,0.02490882,1.71374787,0.43811876,0.13398060
-5.63381691,3.13942035,0.04898289,0.01669489,0.76480059,2.18140960,0.02457602,1.76570024,0.43628068,0.14034115
-5.62781391,3.20550854,0.04647047,0.01756853,0.80086499,2.21010524,0.02424401,1.81598268,0.43480376,0.14661770
-5.62181091,3.26653888,0.04395208,0.01844370,0.83755824,2.23273847,0.02391728,1.86418176,0.43370258,0.15275324
-5.61580790,3.32204542,0.04144693,0.01930664,0.87447340,2.24927267,0.02360025,1.90988100,0.43297656,0.15868793
-5.60980490,3.37159346,0.03897387,0.02014293,0.91117724,2.25973765,0.02329713,1.95266559,0.43260927,0.16436018
-5.60380190,3.41478364,0.03655094,0.02093781,0.94721937,2.26422397,0.02301189,1.99212869,0.43256852,0.16970783
-5.59779890,3.45125800,0.03419492,0.02167659,0.98214284,2.26287735,0.02274816,2.02787913,0.43280733,0.17466966
-5.59179590,3.48070783,0.03192099,0.02234501,1.01549584,2.25589318,0.02250926,2.05955066,0.43326563,0.17918698
-5.58579290,3.50288322,0.02974248,0.02292963,1.04684426,2.24351171,0.02229813,2.08681218,0.43387287,0.18320535
-5.57978989,3.51760384,0.02767067,0.02341825,1.07578459,2.22601384,0.02211744,2.10937875,0.43455121,0.18667636
-5.57378689,3.52477035,0.02571482,0.02380030,1.10195641,2.20371756,0.02196963,2.12702280,0.43521932,0.18955928
-5.56778389,3.52437559,0.02388213,0.02406715,1.12505420,2.17697509,0.02185696,2.13958470,0.43579652,0.19182264
-5.56178089,3.51651467,0.02217794,0.02421242,1.14483760,2.14617025,0.02178166,2.14698233,0.43620701,0.19344553
-5.55577789,3.50139306,0.02060592,0.02423222,1.16113974,2.11171608,0.02174597,2.14921867,0.43638404,0.19441860
-5.54977489,3.47933169,0.01916841,0.02412528,1.17387305,2.07405229,0.02175225,2.14638704,0.43627373,0.19474469
-5.54377189,3.45076852,0.01786669,0.02389302,1.18303239,2.03364221,0.02180299,2.13867335,0.43583828,0.19443898
-5.53776888,3.41625584,0.01670136,0.02353952,1.18869512,1.99096917,0.02190088,2.12635515,0.43505861,0.19352881
-5.53176588,3.37645325,0.01567275,0.02307142,1.19101818,1.94653189,0.02204870,2.10979727,0.43393605,0.19205292
-5.52576288,3.33211615,0.01478116,0.02249767,1.19023227,1.90083893,0.02224931,2.08944424,0.43249320,0.19006032
-5.51975988,3.28408030,0.01402726,0.02182931,1.18663356,1.85440227,0.02250550,2.06580961,0.43077391,0.18760884
-5.51375688,3.23324283,0.01341230,0.02107909,1.18057320,1.80772989,0.02281984,2.03946293,0.42884239,0.18476336
-5.50775388,3.18054077,0.01293828,0.02026109,1.17244529,1.76131783,0.02319450,2.01101472,0.42678165,0.18159377
-5.50175088,3.12692809,0.01260815,0.01939031,1.16267403,1.71564187,0.02363101,1.98110052,0.42469130,0.17817298
-5.49574787,3.07335232,0.01242580,0.01848221,1.15170057,1.67114920,0.02413007,1.95036457,0.42268502,0.17457479
-5.48974487,3.02073206,0.01239610,0.01755233,1.13997041,1.62825061,0.02469136,1.91944408,0.42088771,0.17087201
-5.48374187,2.96993640,0.01252475,0.01661587,1.12792172,1.58731331,0.02531334,1.88895486,0.41943265,0.16713466
-5.47773887,2.92176726,0.01281821,0.01568735,1.11597538,1.54865508,0.02599316,1.85947886,0.41845866,0.16342855
-5.47173587,2.87694533,0.01328347,0.01478030,1.10452688,1.51253981,0.02672653,1.83155421,0.41810751,0.15981414
-5.46573287,2.83610022,0.01392779,0.01390703,1.09394038,1.47917466,0.02750778,1.80566795,0.41852151,0.15634576
-5.45972986,2.79976479,0.01475846,0.01307844,1.08454504,1.44870913,0.02832986,1.78225157,0.41984143,0.15307126
-5.45372686,2.76837370,0.01578242,0.01230398,1.07663345,1.42123580,0.02918451,1.76167931,0.42220458,0.15003193
-5.44772386,2.74226577,0.01700599,0.01159153,1.07046190,1.39679285,0.03006247,1.74426873,0.42574306,0.14726276
-5.44172086,2.72168928,0.01843450,0.01094748,1.06625211,1.37536797,0.03095372,1.73028324,0.43058211,0.14479289
-5.43571786,2.70680961,0.02007192,0.01037677,1.06419395,1.35690349,0.03184779,1.71993586,0.43683832,0.14264633
-5.42971486,2.69771808,0.02192048,0.00988301,1.06444870,1.34130233,0.03273413,1.71339363,0.44461775,0.14084257
-5.42371186,2.69444097,0.02398041,0.00946858,1.06715206,1.32843435,0.03360242,1.71078188,0.45401362,0.13939736
-5.41770885,2.69694782,0.02624950,0.00913481,1.07241669,1.31814274,0.03444294,1.71218787,0.46510384,0.13832326
-5.41170585,2.70515803,0.02872286,0.00888206,1.08033368,1.31025003,0.03524691,1.71766306,0.47794792,0.13763006
-5.40570285,2.71894521,0.03139261,0.00870989,1.09097261,1.30456335,0.03600670,1.72722376,0.49258370,0.13732505
-5.39969985,2.73813864,0.03424769,0.00861716,1.10438011,1.30087884,0.03671610,1.74084984,0.50902361,0.13741289
-5.39369685,2.76252183,0.03727360,0.00860205,1.12057673,1.29898477,0.03737042,1.75848146,0.52725092,0.13789540
-5.38769385,2.79182824,0.04045237,0.00866220,1.13955236,1.29866356,0.03796657,1.78001395,0.54721587,0.13877094
-5.38169085,2.82573447,0.04376246,0.00879465,1.16126034,1.29969248,0.03850299,1.80529127,0.56883210,0.14003368
-5.37568784,2.86385170,0.04717881,0.00899587,1.18561080,1.30184339,0.03897957,1.83409851,0.59197353,0.14167270
-5.36968484,2.90571614,0.05067299,0.00926171,1.21246356,1.30488152,0.03939745,1.86615396,0.61647205,0.14367103
-5.36368184,2.95077955,0.05421341,0.00958740,1.24162126,1.30856375,0.03975875,1.90110179,0.64211612,0.14600463
-5.35767884,2.99840094,0.05776567,0.00996743,1.27282337,1.31263660,0.04006626,1.93850580,0.66865070,0.14864159
-5.35167584,3.04784053,0.06129297,0.01039559,1.30574163,1.31683443,0.04032312,1.97784523,0.69577849,0.15154143
-5.34567284,3.09825691,0.06475667,0.01086488,1.33997744,1.32087801,0.04053245,2.01851325,0.72316280,0.15465471
-5.33966983,3.14870853,0.06811686,0.01136751,1.37506180,1.32447405,0.04069704,2.05981870,0.75043196,0.15792302
-5.33366683,3.19815981,0.07133310,0.01189493,1.41045808,1.32731579,0.04081899,2.10099158,0.77718533,0.16127927
-5.32766383,3.24549259,0.07436512,0.01243792,1.44556787,1.32908485,0.04089951,2.14119240,0.80300072,0.16464854
-5.32166083,3.28952280,0.07717364,0.01298660,1.47973984,1.32945462,0.04093864,2.17952549,0.82744312,0.16794926
-5.31565783,3.32902219,0.07972114,0.01353064,1.51228179,1.32809503,0.04093521,2.21505604,0.85007445,0.17109487
-5.30965483,3.36274455,0.08197264,0.01405938,1.54247514,1.32467867,0.04088673,2.24683032,0.87046395,0.17399573
-5.30365183,3.38945556,0.08389648,0.01456205,1.56959195,1.31888810,0.04078944,2.27389862,0.88819893,0.17656152
-5.29764882,3.40796524,0.08546496,0.01502802,1.59291337,1.31042406,0.04063847,2.29533993,0.90289546,0.17870361
-5.29164582,3.41716162,0.08665501,0.01544698,1.61174924,1.29901412,0.04042799,2.31028745,0.91420860,0.18033776
-5.28564282,3.41604433,0.08744862,0.01580926,1.62545784,1.28442159,0.04015151,2.31795400,0.92184179,0.18138660
-5.27963982,3.40375663,0.08783328,0.01610604,1.63346510,1.26645400,0.03980217,2.31765619,0.92555501,0.18178216
-5.27363682,3.37961442,0.08780223,0.01632960,1.63528250,1.24497092,0.03937308,2.30883631,0.92517155,0.18146807
-5.26763382,3.34313102,0.08735460,0.01647354,1.63052282,1.21989060,0.03885776,2.29108117,0.92058294,0.18040145
-5.26163082,3.29403663,0.08649536,0.01653296,1.61891323,1.19119512,0.03825042,2.26413683,0.91175210,0.17855441
-5.25562781,3.23229144,0.08523526,0.01650460,1.60030512,1.15893376,0.03754636,2.22791884,0.89871440,0.17591502
-5.24962481,3.15809195,0.08359048,0.01638691,1.57468026,1.12322439,0.03674230,2.18251746,0.88157676,0.17248778
-5.24362181,3.07187019,0.08158234,0.01618015,1.54215306,1.08425272,0.03583661,2.12819754,0.86051490,0.16829362
-5.23761881,2.97428576,0.07923678,0.01588633,1.50296887,1.04226953,0.03482954,2.06539325,0.83576866,0.16336923
-5.23161581,2.86621114,0.07658380,0.01550916,1.45749843,0.99758584,0.03372338,1.99469785,0.80763576,0.15776606
-5.22561281,2.74871081,0.07365684,0.01505396,1.40622868,0.95056630,0.03252244,1.91684883,0.77646426,0.15154871
-5.21960980,2.62301510,0.07049212,0.01452746,1.34975028,0.90162101,0.03123314,1.83270914,0.74264383,0.14479310
-5.21360680,2.49048977,0.06712789,0.01393767,1.28874248,0.85119618,0.02986381,1.74324530,0.70659632,0.13758423
-5.20760380,2.35260257,0.06360370,0.01329358,1.22395583,0.79976389,0.02842459,1.64950311,0.66876583,0.13001385
-5.20160080,2.21088805,0.05995973,0.01260497,1.15619343,0.74781146,0.02692716,1.55258204,0.62960863,0.12217797
-5.19559780,2.06691189,0.05623598,0.01188216,1.08629146,0.69583077,0.02538447,1.45360918,0.58958331,0.11417437
-5.18959480,1.92223607,0.05247165,0.01113568,1.01509961,0.64430804,0.02381040,1.35371366,0.54914127,0.10610027
-5.18359180,1.77838603,0.04870451,0.01037610,0.94346224,0.59371415,0.02221941,1.25400238,0.50871799,0.09805008
-5.17758879,1.63682078,0.04497026,0.00961377,0.87220063,0.54449624,0.02062619,1.15553794,0.46872521,0.09011346
-5.17158579,1.49890693,0.04130208,0.00885858,0.80209716,0.49707034,0.01904525,1.05931910,0.42954420,0.08237366
-5.16558279,1.36589707,0.03773019,0.00811983,0.73388151,0.45181569,0.01749061,0.96626465,0.39152018,0.07490620
-5.15957979,1.23891318,0.03428148,0.00740601,0.66821951,0.40907039,0.01597548,0.87720058,0.35495817,0.06777784
-5.15357679,1.11893491,0.03097929,0.00672476,0.60570458,0.36912882,0.01451196,0.79285102,0.32012009,0.06104598
-5.14757379,1.00679295,0.02784324,0.00608275,0.54685188,0.33224043,0.01311081,0.71383269,0.28722314,0.05475837
-5.14157079,0.90316707,0.02488917,0.00548564,0.49209520,0.29861002,0.01178130,0.64065293,0.25643954,0.04895312
-5.13556778,0.80858841,0.02212919,0.00493807,0.44178625,0.26839920,0.01053106,0.57371068,0.22789731,0.04365898
-5.12956478,0.72344543,0.01957177,0.00444368,0.39619622,0.24172889,0.00936605,0.51330034,0.20168217,0.03889592
-5.12356178,0.64799286,0.01722197,0.00400516,0.35551916,0.21868253,0.00829050,0.45961771,0.17784023,0.03467575
-5.11755878,0.58236282,0.01508167,0.00362428,0.31987685,0.19930983,0.00730702,0.41276769,0.15638139,0.03100301
-5.11155578,0.52657727,0.01314990,0.00330199,0.28932476,0.18363070,0.00641663,0.37277306,0.13728324,0.02787587
-5.10555278,0.48056121,0.01142320,0.00303851,0.26385859,0.17163913,0.00561889,0.33958376,0.12049529,0.02528699
-5.09954977,0.44415571,0.00989598,0.00283336,0.24342106,0.16330687,0.00491208,0.31308629,0.10594325,0.02322446
-5.09354677,0.41713025,0.00856093,0.00268551,0.22790860,0.15858659,0.00429334,0.29311264,0.09353340,0.02167263
-5.08754377,0.39919389,0.00740938,0.00259341,0.21717761,0.15741445,0.00375887,0.27944849,0.08315661,0.02061283
-5.08154077,0.39000484,0.00643165,0.00255509,0.21105007,0.15971192,0.00330408,0.27184039,0.07469223,0.02002401
-5.07553777,0.38917824,0.00561742,0.00256818,0.20931837,0.16538696,0.00292380,0.27000166,0.06801141,0.01988324
-5.06953477,0.39629202,0.00495597,0.00263001,0.21174927,0.17433426,0.00261240,0.27361718,0.06298008,0.02016606
-5.06353177,0.41089104,0.00443643,0.00273762,0.21808700,0.18643496,0.00236400,0.28234679,0.05946140,0.02084678
-5.05752876,0.43248951,0.00404798,0.00288780,0.22805554,0.20155564,0.00217257,0.29582778,0.05731768,0.02189855
-5.05152576,0.46057209,0.00377995,0.00307712,0.24136035,0.21954692,0.00203203,0.31367633,0.05641187,0.02329348
-5.04552276,0.49459404,0.00362195,0.00330193,0.25768949,0.24024174,0.00193636,0.33548843,0.05660862,0.02500254
-5.03951976,0.53398079,0.00356384,0.00355840,0.27671461,0.26345357,0.00187971,0.36084040,0.05777498,0.02699555
-5.03351676,0.57812747,0.00359579,0.00384250,0.29809184,0.28897468,0.00185637,0.38928939,0.05978080,0.02924105
-5.02751376,0.62639882,0.00370819,0.00415007,0.32146286,0.31657485,0.00186093,0.42037421,0.06249897,0.03170625
-5.02151076,0.67812986,0.00389161,0.00447677,0.34645642,0.34600048,0.00188821,0.45361663,0.06580550,0.03435696
-5.01550775,0.73262792,0.00413673,0.00481816,0.37269046,0.37697454,0.00193334,0.48852359,0.06957963,0.03715765
-5.00950475,0.78917605,0.00443426,0.00516970,0.39977488,0.40919740,0.00199175,0.52459038,0.07370394,0.04007149
-5.00350175,0.84703845,0.00477491,0.00552681,0.42731526,0.44234870,0.00205922,0.56130500,0.07806454,0.04306062
-4.99749875,0.90546767,0.00514928,0.00588490,0.45491742,0.47609039,0.00213182,0.59815375,0.08255151,0.04608640
-4.99149575,0.96371398,0.00554792,0.00623942,0.48219282,0.51007102,0.00220598,0.63462804,0.08705940,0.04910986
-4.98549275,1.02103662,0.00596128,0.00658595,0.50876486,0.54393122,0.00227847,0.67023237,0.09148799,0.05209224
-4.97948974,1.07671684,0.00637982,0.00692025,0.53427577,0.57731039,0.00234640,0.70449330,0.09574318,0.05499564
-4.97348674,1.13007246,0.00679402,0.00723835,0.55839409,0.60985442,0.00240723,0.73696917,0.09973811,0.05778371
-4.96748374,1.18047347,0.00719454,0.00753662,0.58082242,0.64122436,0.00245880,0.76726034,0.10339429,0.06042256
-4.96148074,1.22735819,0.00757235,0.00781186,0.60130511,0.67110567,0.00249930,0.79501946,0.10664285,0.06288153
-4.95547774,1.27024944,0.00791891,0.00806138,0.61963576,0.69921783,0.00252728,0.81996157,0.10942574,0.06513410
-4.94947474,1.30876998,0.00822632,0.00828310,0.63566407,0.72532393,0.00254168,0.84187339,0.11169692,0.06715877
-4.94347174,1.34265645,0.00848749,0.00847558,0.64930166,0.74923978,0.00254179,0.86062143,0.11342328,0.06893981
-4.93746873,1.37177119,0.00869636,0.00863814,0.66052668,0.77084214,0.00252725,0.87615850,0.11458542,0.07046798
-4.93146573,1.39611111,0.00884800,0.00877085,0.66938678,0.79007559,0.00249806,0.88852813,0.11517814,0.07174102
-4.92546273,1.41581290,0.00893878,0.00887459,0.67600012,0.80695754,0.00245453,0.89786641,0.11521050,0.07276407
-4.91945973,1.43115400,0.00896644,0.00895104,0.68055426,0.82158106,0.00239727,0.90440118,0.11470560,0.07354973
-4.91345673,1.44254887,0.00893015,0.00900267,0.68330279,0.83411500,0.00232716,0.90844799,0.11369988,0.07411795
-4.90745373,1.45054016,0.00883052,0.00903266,0.68455940,0.84480121,0.00224533,0.91040295,0.11224205,0.07449564
-4.90145073,1.45578474,0.00866955,0.00904488,0.68468968,0.85394875,0.00215309,0.91073234,0.11039157,0.07471595
-4.89544772,1.45903458,0.00845057,0.00904371,0.68410055,0.86192484,0.00205190,0.90995911,0.10821686,0.07481733
-4.88944472,1.46111298,0.00817809,0.00903395,0.68322755,0.86914286,0.00194335,0.90864659,0.10579309,0.07484227
-4.88344172,1.46288661,0.00785764,0.00902064,0.68252051,0.87604755,0.00182909,0.90737982,0.10319983,0.07483586
-4.87743872,1.46523426,0.00749558,0.00900888,0.68242771,0.88309794,0.00171078,0.90674509,0.10051851,0.07484411
-4.87143572,1.46901341,0.00709889,0.00900361,0.68337946,0.89074846,0.00159007,0.90730831,0.09782980,0.07491221
-4.86543272,1.47502583,0.00667494,0.00900943,0.68577128,0.89942904,0.00146855,0.90959323,0.09521110,0.07508269
-4.85942971,1.48398361,0.00623125,0.00903040,0.68994775,0.90952513,0.00134773,0.91406005,0.09273410,0.07539361
-4.85342671,1.49647717,0.00577529,0.00906983,0.69618743,0.92135830,0.00122898,0.92108572,0.09046260,0.07587683
-4.84742371,1.51294665,0.00531426,0.00913009,0.70468963,0.93516857,0.00111352,0.93094646,0.08845066,0.07655654
-4.84142071,1.53365811,0.00485492,0.00921250,0.71556373,0.95109931,0.00100244,0.94380364,0.08674109,0.07744796
-4.83541771,1.55868584,0.00440343,0.00931723,0.72882145,0.96918552,0.00089662,0.95969351,0.08536445,0.07855638
-4.82941471,1.58790168,0.00396525,0.00944320,0.74437271,0.98934615,0.00079678,0.97852156,0.08433841,0.07987665
-4.82341171,1.62097218,0.00354503,0.00958810,0.76202518,1.01138115,0.00070345,1.00006163,0.08366767,0.08139302
-4.81740870,1.65736393,0.00314659,0.00974845,0.78148783,1.03497340,0.00061700,1.02396032,0.08334434,0.08307939
-4.81140570,1.69635700,0.00277287,0.00991964,0.80237828,1.05969568,0.00053763,1.04974618,0.08334866,0.08490009
-4.80540270,1.73706613,0.00242599,0.01009616,0.82423390,1.08502251,0.00046538,1.07684376,0.08365021,0.08681093
-4.79939970,1.77846883,0.00210726,0.01027169,0.84652602,1.11034645,0.00040018,1.10459173,0.08420937,0.08876075
-4.79339670,1.81943929,0.00181727,0.01043942,0.86867697,1.13499808,0.00034183,1.13226447,0.08497902,0.09069313
-4.78739370,1.85878657,0.00155592,0.01059225,0.89007897,1.15826906,0.00029004,1.15909610,0.08590644,0.09254843
-4.78139070,1.89529554,0.00132260,0.01072309,0.91011427,1.17943695,0.00024446,1.18430606,0.08693519,0.09426587
-4.77538769,1.92776863,0.00111619,0.01082509,0.92817565,1.19779093,0.00020465,1.20712504,0.08800709,0.09578568
-4.76938469,1.95506668,0.00093523,0.01089194,0.94368626,1.21265712,0.00017018,1.22682013,0.08906403,0.09705122
-4.76338169,1.97614717,0.00077798,0.01091812,0.95611827,1.22342239,0.00014056,1.24271833,0.09004967,0.09801083
-4.75737869,1.99009811,0.00064252,0.01089905,0.96500929,1.22955574,0.00011530,1.25422729,0.09091092,0.09861963
-4.75137569,1.99616642,0.00052684,0.01083130,0.96997609,1.23062613,0.00009394,1.26085255,0.09159924,0.09884080
-4.74537269,1.99377964,0.00042888,0.01071271,0.97072513,1.22631632,0.00007602,1.26221081,0.09207160,0.09864674
-4.73936968,1.98256041,0.00034663,0.01054243,0.96705955,1.21643202,0.00006109,1.25803874,0.09229123,0.09801964
-4.73336668,1.96233343,0.00027814,0.01032093,0.95888250,1.20090627,0.00004876,1.24819724,0.09222814,0.09695181
-4.72736368,1.93312489,0.00022158,0.01004997,0.94619692,1.17979897,0.00003865,1.23267127,0.09185933,0.09544560
-4.72136068,1.89515495,0.00017526,0.00973250,0.92910183,1.15329184,0.00003043,1.21156548,0.09116888,0.09351290
-4.71535768,1.84882400,0.00013762,0.00937253,0.90778574,1.12167931,0.00002379,1.18509618,0.09014778,0.09117441
-4.70935468,1.79469354,0.00010729,0.00897498,0.88251738,1.08535586,0.00001847,1.15358016,0.08879366,0.08845864
-4.70335168,1.73346307,0.00008304,0.00854544,0.85363453,1.04480072,0.00001424,1.11742116,0.08711040,0.08540073
-4.69734867,1.66594407,0.00006382,0.00809002,0.82153136,1.00056053,0.00001090,1.07709460,0.08510766,0.08204106
-4.69134567,1.59303241,0.00004869,0.00761512,0.78664507,0.95323110,0.00000829,1.03313142,0.08280035,0.07842393
-4.68534267,1.51568034,0.00003688,0.00712720,0.74944226,0.90343876,0.00000626,0.98610165,0.08020806,0.07459613
-4.67933967,1.43486929,0.00002773,0.00663264,0.71040560,0.85182236,0.00000469,0.93659840,0.07735445,0.07060566
-4.67333667,1.35158426,0.00002071,0.00613752,0.67002134,0.79901637,0.00000349,0.88522264,0.07426670,0.06650041
-4.66733367,1.26679064,0.00001535,0.00564751,0.62876788,0.74563569,0.00000258,0.83256944,0.07097485,0.06232714
-4.66133067,1.18141398,0.00001130,0.00516773,0.58710571,0.69226254,0.00000190,0.77921571,0.06751122,0.05813047
-4.65532766,1.09632306,0.00000825,0.00470267,0.54546902,0.63943570,0.00000138,0.72570984,0.06390979,0.05395212
-4.64932466,1.01231641,0.00000599,0.00425615,0.50425884,0.58764217,0.00000100,0.67256311,0.06020558,0.04983032
-4.64332166,0.93011223,0.00000431,0.00383128,0.46383789,0.53731132,0.00000072,0.62024310,0.05643404,0.04579932
