energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.71785893,1.43137511,0.00151311,0.56989222,0.04508190,0.19228850,0.40361359,0.37020398
-5.71185593,1.56798014,0.00138129,0.61982217,0.04947744,0.21770089,0.45022065,0.39791390
-5.70585293,1.72234126,0.00128841,0.67646634,0.05421531,0.24640494,0.50490708,0.42997138
-5.69984992,1.89436944,0.00123320,0.73970270,0.05926682,0.27857552,0.56812383,0.46624313
-5.69384692,2.08390463,0.00121442,0.80938352,0.06459968,0.31437789,0.64031135,0.50658249
-5.68784392,2.29071910,0.00123090,0.88533995,0.07017871,0.35396218,0.72188731,0.55083447
-5.68184092,2.51451730,0.00128155,0.96738566,0.07596652,0.39745683,0.81323114,0.59884013
-5.67583792,2.75493158,0.00136531,1.05531885,0.08192437,0.44496084,0.91466543,0.65044006
-5.66983492,3.01151287,0.00148114,1.14892253,0.08801285,0.49653485,1.02643428,0.70547647
-5.66383192,3.28371593,0.00162795,1.24796240,0.09419251,0.55219151,1.14867933,0.76379382
-5.65782891,3.57087909,0.00180457,1.35218253,0.10042436,0.61188502,1.28141388,0.82523770
-5.65182591,3.87219883,0.00200967,1.46129848,0.10667027,0.67550061,1.42449628,0.88965193
-5.64582291,4.18670026,0.00224168,1.57498831,0.11289303,0.74284413,1.57760377,0.95687380
-5.63981991,4.51320489,0.00249874,1.69288171,0.11905640,0.81363263,1.74020811,1.02672785
-5.63381691,4.85029789,0.00277863,1.81454799,0.12512487,0.88748627,1.91155468,1.09901822
-5.62781391,5.19629724,0.00307873,1.93948378,0.13106325,0.96392256,2.09064666,1.17352033
-5.62181091,5.54922802,0.00339597,2.06710151,0.13683629,1.04235344,2.27623609,1.24997231
-5.61580790,5.90680474,0.00372685,2.19671975,0.14240806,1.12208586,2.46682327,1.32806696
-5.60980490,6.26642506,0.00406736,2.32755684,0.14774156,1.20232658,2.66066597,1.40744508
-5.60380190,6.62517791,0.00441311,2.45872890,0.15279827,1.28219141,2.85579951,1.48769089
-5.59779890,6.97986844,0.00475928,2.58925335,0.15753796,1.36071926,3.05006827,1.56833033
-5.59179590,7.32706158,0.00510079,2.71805889,0.16191875,1.43689096,3.24116881,1.64883299
-5.58579290,7.66314506,0.00543230,2.84400244,0.16589743,1.50965257,3.42670405,1.72861794
-5.57978989,7.98441155,0.00574838,2.96589318,0.16943014,1.57794272,3.60424748,1.80706402
-5.57378689,8.28715829,0.00604364,3.08252351,0.17247342,1.64072312,3.77141542,1.88352424
-5.56778389,8.56780137,0.00631285,3.19270601,0.17498552,1.69701123,3.92594531,1.95734431
-5.56178089,8.82300056,0.00655110,3.29531522,0.17692812,1.74591388,4.06577670,2.02788442
-5.55577789,9.04978942,0.00675394,3.38933241,0.17826810,1.78666035,4.18913213,2.09454346
-5.54977489,9.24570464,0.00691752,3.47389131,0.17897960,1.81863356,4.29459389,2.15678453
-5.54377189,9.40890805,0.00703873,3.54832240,0.17904597,1.84139773,4.38117349,2.21416026
-5.53776888,9.53829451,0.00711532,3.61219310,0.17846162,1.85472133,4.44837000,2.26633656
-5.53176588,9.63357914,0.00714593,3.66534167,0.17723368,1.85859384,4.49621429,2.31311312
-5.52576288,9.69535817,0.00713022,3.70790208,0.17538323,1.85323549,4.52529653,2.35443939
-5.51975988,9.72513861,0.00706884,3.74031831,0.17294607,1.83909929,4.53677487,2.39042466
-5.51375688,9.72533340,0.00696346,3.76334630,0.16997297,1.81686491,4.53236421,2.42134124
-5.50775388,9.69922050,0.00681672,3.77804286,0.16652920,1.78742451,4.51430487,2.44762036
-5.50175088,9.65086621,0.00663215,3.78574136,0.16269348,1.75186089,4.48531164,2.46984022
-5.49574787,9.58501476,0.00641412,3.78801482,0.15855633,1.71141880,4.44850500,2.48870694
-5.48974487,9.50694831,0.00616767,3.78662766,0.15421771,1.66747035,4.40732679,2.50502881
-5.48374187,9.42232312,0.00589840,3.78347827,0.14978424,1.62147600,4.36544362,2.51968524
-5.47773887,9.33698864,0.00561232,3.78053486,0.14536601,1.57494254,4.32664149,2.53359197
-5.47173587,9.25679787,0.00531567,3.77976770,0.14107306,1.52937977,4.29471601,2.54766428
-5.46573287,9.18741716,0.00501481,3.78308090,0.13701182,1.48625737,4.27336214,2.56278038
-5.45972986,9.13414416,0.00471600,3.79224714,0.13328152,1.44696377,4.26606775,2.57974698
-5.45372686,9.10174178,0.00442530,3.80884846,0.12997081,1.41276818,4.27601477,2.59926883
-5.44772386,9.09429517,0.00414843,3.83422580,0.12715477,1.38478721,4.30599144,2.62192421
-5.44172086,9.11509757,0.00389062,3.86943962,0.12489232,1.36395692,4.35831830,2.64814735
-5.43571786,9.16656879,0.00365654,3.91524321,0.12322425,1.35101112,4.43478995,2.67821896
-5.42971486,9.25020877,0.00345021,3.97206935,0.12217192,1.34646614,4.53663396,2.71226493
-5.42371186,9.36658615,0.00327491,4.04003047,0.12173663,1.35061239,4.66448711,2.75026313
-5.41770885,9.51536055,0.00313319,4.11893142,0.12189977,1.36351240,4.81838886,2.79205753
-5.41170585,9.69533497,0.00302678,4.20829346,0.12262362,1.38500498,4.99779073,2.83737825
-5.40570285,9.90453375,0.00295660,4.30738724,0.12385285,1.41471501,5.20158017,2.88586619
-5.39969985,10.14030027,0.00292280,4.41527234,0.12551660,1.45206808,5.42811669,2.93709989
-5.39369685,10.39940800,0.00292472,4.53084053,0.12753104,1.49630914,5.67527799,2.99062308
-5.38769385,10.67817834,0.00296096,4.65285990,0.12980232,1.54652451,5.94051349,3.04597041
-5.38169085,10.97259884,0.00302940,4.78001719,0.13222972,1.60166620,6.22090300,3.10268988
-5.37568784,11.27843629,0.00312728,4.91095596,0.13470899,1.66057789,6.51321819,3.16036022
-5.36968484,11.59133980,0.00325122,5.04430862,0.13713563,1.72202192,6.81398479,3.21860208
-5.36368184,11.90693049,0.00339733,5.17872123,0.13940803,1.78470648,7.11954423,3.27708259
-5.35767884,12.22087555,0.00356126,5.31287016,0.14143042,1.84731262,7.42611323,3.33551288
-5.35167584,12.52894605,0.00373834,5.44547092,0.14311539,1.90852062,7.72984080,3.39363928
-5.34567284,12.82705894,0.00392360,5.57527977,0.14438608,1.96703522,8.02686222,3.45122901
-5.33966983,13.11130496,0.00411194,5.70108915,0.14517787,2.02160965,8.31335002,3.50805168
-5.33366683,13.37796515,0.00429823,5.82171903,0.14543957,2.07106794,8.58556206,3.56385836
-5.32766383,13.62351914,0.00447738,5.93600568,0.14513412,2.11432554,8.83988729,3.61836005
-5.32166083,13.84464863,0.00464451,6.04279030,0.14423879,2.15040774,9.07288934,3.67120734
-5.31565783,14.03823972,0.00479505,6.14090932,0.14274493,2.17846606,9.28134856,3.72197331
-5.30965483,14.20138709,0.00492480,6.22918837,0.14065731,2.19779205,9.46230257,3.77014099
-5.30365183,14.33140254,0.00503009,6.30644117,0.13799309,2.20782847,9.61308529,3.81509680
-5.29764882,14.42582979,0.00510784,6.37147462,0.13478053,2.20817767,9.73136435,3.85613085
-5.29164582,14.48246624,0.00515565,6.42310034,0.13105747,2.19860683,9.81517627,3.89244426
-5.28564282,14.49939160,0.00517180,6.46015278,0.12686973,2.17905008,9.86295860,3.92316368
-5.27963982,14.47500255,0.00515535,6.48151327,0.12226934,2.14960723,9.87357815,3.94736223
-5.27363682,14.40805140,0.00510611,6.48613882,0.11731288,2.11053919,9.84635407,3.96408601
-5.26763382,14.29768662,0.00502463,6.47309438,0.11205978,2.06226008,9.78107474,3.97238476
-5.26163082,14.14349222,0.00491219,6.44158665,0.10657082,2.00532609,9.67800720,3.97134518
-5.25562781,13.94552309,0.00477072,6.39099759,0.10090668,1.94042143,9.53789820,3.96012518
-5.24962481,13.70433346,0.00460271,6.32091569,0.09512671,1.86834172,9.36196605,3.93798729
-5.24362181,13.42099567,0.00441117,6.23116305,0.08928791,1.78997509,9.15188290,3.90432958
-5.23761881,13.09710736,0.00419947,6.12181686,0.08344397,1.70628171,8.90974712,3.85871260
-5.23161581,12.73478535,0.00397127,5.99322368,0.07764469,1.61827222,8.63804641,3.80088111
-5.22561281,12.33664555,0.00373041,5.84600582,0.07193541,1.52698572,8.33961206,3.73077958
-5.21960980,11.90576884,0.00348075,5.68105924,0.06635666,1.43346799,8.01756558,3.64856097
-5.21360680,11.44565375,0.00322611,5.49954290,0.06094403,1.33875051,7.67525925,3.55458839
-5.20760380,10.96015726,0.00297018,5.30285996,0.05572805,1.24383103,7.31621208,3.44942993
-5.20160080,10.45342582,0.00271637,5.09263158,0.05073424,1.14965602,6.94404335,3.33384687
-5.19559780,9.92981905,0.00246782,4.87066440,0.04598328,1.05710568,6.56240559,3.20877617
-5.18959480,9.39382903,0.00222732,4.63891303,0.04149118,0.96698174,6.17491912,3.07530790
-5.18359180,8.84999781,0.00199724,4.39943907,0.03726956,0.87999829,5.78510999,2.93465893
-5.17758879,8.30283630,0.00177956,4.15436816,0.03332597,0.79677581,5.39635320,2.78814385
-5.17158579,7.75674710,0.00157585,3.90584678,0.02966421,0.71783845,5.01182247,2.63714432
-5.16558279,7.21595367,0.00138729,3.65600004,0.02628473,0.64361427,4.63444791,2.48307812
-5.15957979,6.68443778,0.00121466,3.40689210,0.02318499,0.57443847,4.26688223,2.32736883
-5.15357679,6.16588689,0.00105844,3.16049000,0.02035985,0.51055909,3.91147605,2.17141711
-5.14757379,5.66365226,0.00091881,2.91863220,0.01780198,0.45214484,3.57026223,2.01657449
-5.14157079,5.18071835,0.00079570,2.68300209,0.01550226,0.39929477,3.24494899,1.86412013
-5.13556778,4.71968355,0.00068889,2.45510717,0.01345014,0.35204896,2.93692129,1.71524118
-5.12956478,4.28275159,0.00059799,2.23626395,0.01163405,0.31040009,2.64724948,1.57101686
-5.12356178,3.87173292,0.00052254,2.02758844,0.01004172,0.27430508,2.37670424,1.43240644
-5.11755878,3.48805479,0.00046205,1.82999214,0.00866053,0.24369641,2.12577676,1.30024118
-5.11155578,3.13277863,0.00041604,1.64418292,0.00747783,0.21849272,1.89470269,1.17521978
-5.10555278,2.80662313,0.00038404,1.47067043,0.00648115,0.19860808,1.68348880,1.05790743
-5.09954977,2.50999149,0.00036567,1.30977527,0.00565852,0.18395972,1.49194111,0.94873772
-5.09354677,2.24300110,0.00036064,1.16164137,0.00499855,0.17447384,1.31969331,0.84801725
-5.08754377,2.00551420,0.00036873,1.02625073,0.00449067,0.17008933,1.16623460,0.75593237
-5.08154077,1.79716810,0.00038983,0.90343996,0.00412514,0.17075916,1.03093600,0.67255753
-5.07553777,1.61740386,0.00042391,0.79291791,0.00389317,0.17644962,0.91307463,0.59786485
-5.06953477,1.46549242,0.00047100,0.69428377,0.00378684,0.18713724,0.81185526,0.53173436
-5.06353177,1.34055752,0.00053121,0.60704509,0.00379912,0.20280376,0.72642911,0.47396468
-5.05752876,1.24159514,0.00060466,0.53063531,0.00392378,0.22342930,0.65590953,0.42428355
-5.05152576,1.16748928,0.00069148,0.46443037,0.00415522,0.24898419,0.59938469,0.38235809
-5.04552276,1.11702434,0.00079175,0.40776413,0.00448842,0.27941992,0.55592762,0.34780459
-5.03951976,1.08889454,0.00090550,0.35994242,0.00491871,0.31465961,0.52460359,0.32019755
-5.03351676,1.08171103,0.00103268,0.32025552,0.00544166,0.35458873,0.50447553,0.29907801
-5.02751376,1.09400757,0.00117309,0.28798916,0.00605291,0.39904666,0.49460787,0.28396107
-5.02151076,1.12424566,0.00132641,0.26243390,0.00674801,0.44781947,0.49406920,0.27434284
-5.01550775,1.17082004,0.00149215,0.24289311,0.00752232,0.50063477,0.50193445,0.26970653
-5.00950475,1.23206554,0.00166967,0.22868958,0.00837088,0.55715876,0.51728696,0.26952827
-5.00350175,1.30626604,0.00185812,0.21917095,0.00928837,0.61699613,0.53922084,0.27328230
-4.99749875,1.39166598,0.00205654,0.21371409,0.01026905,0.67969275,0.56684411,0.28044608
-4.99149575,1.48648506,0.00226377,0.21172858,0.01130677,0.74474142,0.59928265,0.29050507
-4.98549275,1.58893580,0.00247854,0.21265947,0.01239500,0.81159038,0.63568519,0.30295745
-4.97948974,1.69724414,0.00269948,0.21598944,0.01352686,0.87965440,0.67522933,0.31731881
-4.97348674,1.80967212,0.00292516,0.22124042,0.01469520,0.94832792,0.71712834,0.33312659
-4.96748374,1.92454223,0.00315410,0.22797472,0.01589273,1.01699964,0.76063858,0.34994452
-4.96148074,2.04026212,0.00338484,0.23579585,0.01711203,1.08506795,0.80506712,0.36736668
-4.95547774,2.15534875,0.00361595,0.24434882,0.01834573,1.15195625,0.84977916,0.38502125
-4.94947474,2.26845057,0.00384609,0.25332011,0.01958651,1.21712759,0.89420487,0.40257370
-4.94347174,2.37836679,0.00407401,0.26243714,0.02082719,1.28009782,0.93784510,0.41972933
-4.93746873,2.48406262,0.00429861,0.27146732,0.02206077,1.34044645,0.98027565,0.43623500
-4.93146573,2.58467963,0.00451892,0.28021663,0.02328047,1.39782511,1.02114975,0.45188003
-4.92546273,2.67954085,0.00473413,0.28852766,0.02447966,1.45196279,1.06019860,0.46649607
-4.91945973,2.76815027,0.00494358,0.29627726,0.02565190,1.50266813,1.09722976,0.47995613
-4.91345673,2.85018699,0.00514676,0.30337367,0.02679085,1.54982860,1.13212349,0.49217264
-4.90745373,2.92549446,0.00534331,0.30975342,0.02789029,1.59340680,1.16482725,0.50309471
-4.90145073,2.99406545,0.00553296,0.31537780,0.02894404,1.63343441,1.19534845,0.51270479
-4.89544772,3.05602388,0.00571555,0.32022929,0.02994593,1.67000413,1.22374594,0.52101481
-4.88944472,3.11160441,0.00589099,0.32430784,0.03088986,1.70326033,1.25012051,0.52806205
-4.88344172,3.16113109,0.00605924,0.32762729,0.03176974,1.73338893,1.27460495,0.53390498
-4.87743872,3.20499593,0.00622025,0.33021187,0.03257963,1.76060718,1.29735390,0.53861920
-4.87143572,3.24363855,0.00637402,0.33209304,0.03331379,1.78515368,1.31853394,0.54229364
-4.86543272,3.27752752,0.00652048,0.33330663,0.03396680,1.80727931,1.33831432,0.54502727
-4.85942971,3.30714393,0.00665955,0.33389040,0.03453372,1.82723903,1.35685828,0.54692619
-4.85342671,3.33296748,0.00679109,0.33388200,0.03501024,1.84528504,1.37431553,0.54810141
-4.84742371,3.35546517,0.00691489,0.33331732,0.03539286,1.86166100,1.39081555,0.54866699
-4.84142071,3.37508230,0.00703066,0.33222933,0.03567900,1.87659753,1.40646207,0.54873869
-4.83541771,3.39223557,0.00713805,0.33064717,0.03586720,1.89030858,1.42132864,0.54843302
-4.82941471,3.40730783,0.00723661,0.32859562,0.03595718,1.90298869,1.43545513,0.54786644
-4.82341171,3.42064411,0.00732579,0.32609483,0.03594993,1.91481074,1.44884542,0.54715467
-4.81740870,3.43254840,0.00740497,0.32316023,0.03584770,1.92592421,1.46146594,0.54641201
-4.81140570,3.44328107,0.00747344,0.31980265,0.03565401,1.93645360,1.47324542,0.54575048
-4.80540270,3.45305651,0.00753040,0.31602859,0.03537352,1.94649712,1.48407557,0.54527871
-4.79939970,3.46204114,0.00757499,0.31184058,0.03501196,1.95612555,1.49381301,0.54510060
-4.79339670,3.47035166,0.00760631,0.30723774,0.03457594,1.96538127,1.50228230,0.54531363
-4.78739370,3.47805380,0.00762340,0.30221638,0.03407279,1.97427773,1.50928024,0.54600693
-4.78139070,3.48516167,0.00762533,0.29677084,0.03351034,1.98279926,1.51458142,0.54725910
-4.77538769,3.49163805,0.00761120,0.29089437,0.03289678,1.99090149,1.51794485,0.54913586
-4.76938469,3.49739572,0.00758021,0.28458023,0.03224044,1.99851242,1.51912179,0.55168769
-4.76338169,3.50230003,0.00753166,0.27782284,0.03154966,2.00553426,1.51786431,0.55494754
-4.75737869,3.50617272,0.00746509,0.27061910,0.03083270,2.01184595,1.51393448,0.55892872
-4.75137569,3.50879709,0.00738027,0.26296971,0.03009762,2.01730644,1.50711377,0.56362311
-4.74537269,3.50992421,0.00727728,0.25488048,0.02935230,2.02175858,1.49721229,0.56899985
-4.73936968,3.50928021,0.00715657,0.24636360,0.02860440,2.02503344,1.48407741,0.57500449
-4.73336668,3.50657416,0.00701900,0.23743870,0.02786144,2.02695504,1.46760136,0.58155888
-4.72736368,3.50150647,0.00686589,0.22813374,0.02713084,2.02734522,1.44772740,0.58856167
-4.72136068,3.49377748,0.00669906,0.21848554,0.02642003,2.02602852,1.42445424,0.59588965
-4.71535768,3.48309590,0.00652081,0.20854001,0.02573651,2.02283694,1.39783852,0.60339976
-4.70935468,3.46918704,0.00633394,0.19835188,0.02508792,2.01761442,1.36799512,0.61093194
-4.70335168,3.45180055,0.00614173,0.18798413,0.02448209,2.01022110,1.33509541,0.61831267
-4.69734867,3.43071762,0.00594790,0.17750692,0.02392707,2.00053711,1.29936346,0.62535910
-4.69134567,3.40575742,0.00575657,0.16699617,0.02343103,1.98846595,1.26107045,0.63188380
-4.68534267,3.37678287,0.00557214,0.15653184,0.02300226,1.97393744,1.22052762,0.63769975
-4.67933967,3.34370549,0.00539927,0.14619594,0.02264893,1.95691010,1.17807805,0.64262567
-4.67333667,3.30648923,0.00524270,0.13607042,0.02237893,1.93737304,1.13408773,0.64649123
-4.66733367,3.26515322,0.00510722,0.12623494,0.02219960,1.91534710,1.08893634,0.64914213
-4.66133067,3.21977319,0.00499747,0.11676481,0.02211744,1.89088531,1.04300809,0.65044466
-4.65532766,3.17048141,0.00491786,0.10772904,0.02213772,1.86407247,0.99668300,0.65028966
-4.64932466,3.11746498,0.00487241,0.09918858,0.02226417,1.83502375,0.95032888,0.64859567
-4.64332166,3.06096236,0.00486464,0.09119505,0.02249863,1.80388232,0.90429434,0.64531104
-4.63731866,3.00125812,0.00489739,0.08378972,0.02284067,1.77081588,0.85890285,0.64041497
-4.63131566,2.93867592,0.00497278,0.07700302,0.02328732,1.73601218,0.81444811,0.63391750
-4.62531266,2.87357006,0.00509200,0.07085450,0.02383284,1.69967371,0.77119064,0.62585834
-4.61930965,2.80631585,0.00525529,0.06535323,0.02446859,1.66201164,0.72935566,0.61630478
-4.61330665,2.73729939,0.00546183,0.06049870,0.02518295,1.62323948,0.68913224,0.60534870
-4.60730365,2.66690740,0.00570968,0.05628212,0.02596143,1.58356672,0.65067359,0.59310307
-4.60130065,2.59551781,0.00599579,0.05268808,0.02678685,1.54319291,0.61409847,0.57969804
-4.59529765,2.52349192,0.00631595,0.04969655,0.02763968,1.50230274,0.57949365,0.56527695
-4.58929465,2.45116880,0.00666491,0.04728511,0.02849851,1.46106238,0.54691726,0.54999263
-4.58329165,2.37886274,0.00703640,0.04543138,0.02934060,1.41961765,0.51640294,0.53400399
-4.57728864,2.30686390,0.00742327,0.04411548,0.03014259,1.37809419,0.48796473,0.51747347
-4.57128564,2.23544278,0.00781766,0.04332255,0.03088123,1.33659983,0.46160246,0.50056512
-4.56528264,2.16485809,0.00821118,0.04304512,0.03153423,1.29522913,0.43730756,0.48344371
-4.55927964,2.09536798,0.00859511,0.04328534,0.03208101,1.25406994,0.41506905,0.46627458
-4.55327664,2.02724368,0.00896068,0.04405688,0.03250357,1.21321153,0.39487944,0.44922442
-4.54727364,1.96078486,0.00929933,0.04538645,0.03278721,1.17275391,0.37674040,0.43246250
-4.54127064,1.89633539,0.00960296,0.04731487,0.03292118,1.13281757,0.36066785,0.41616242
-4.53526763,1.83429818,0.00986417,0.04989752,0.03289922,1.09355298,0.34669615,0.40050385
-4.52926463,1.77514771,0.01007658,0.05320416,0.03271994,1.05514893,0.33488119,0.38567408
-4.52326163,1.71943894,0.01023497,0.05731797,0.03238703,1.01783919,0.32530211,0.37186907
-4.51725863,1.66781118,0.01033550,0.06233387,0.03190928,0.98190649,0.31806129,0.35929358
-4.51125563,1.62098606,0.01037587,0.06835598,0.03130039,0.94768350,0.31328265,0.34816025
-4.50525263,1.57975878,0.01035537,0.07549422,0.03057866,0.91555026,0.31110797,0.33868746
-4.49924962,1.54498230,0.01027490,0.08386015,0.02976644,0.88592790,0.31169132,0.33109566
-4.49324662,1.51754460,0.01013701,0.09356210,0.02888945,0.85926865,0.31519170,0.32560247
-4.48724362,1.49833951,0.00994571,0.10469962,0.02797600,0.83604247,0.32176398,0.32241634
-4.48124062,1.48823209,0.00970641,0.11735751,0.02705607,0.81672069,0.33154860,0.32172918
-4.47523762,1.48801990,0.00942568,0.13159956,0.02616036,0.80175739,0.34466035,0.32370811
-4.46923462,1.49839204,0.00911107,0.14746228,0.02531933,0.79156947,0.36117668,0.32848675
-4.46323162,1.51988784,0.00877078,0.16494888,0.02456227,0.78651629,0.38112628,0.33615659
-4.45722861,1.55285748,0.00841346,0.18402381,0.02391635,0.78688004,0.40447847,0.34675868
-4.45122561,1.59742690,0.00804789,0.20460809,0.02340589,0.79284795,0.43113393,0.36027640
-4.44522261,1.65346905,0.00768271,0.22657598,0.02305160,0.80449748,0.46091772,0.37662973
-4.43921961,1.72058378,0.00732620,0.24975293,0.02287013,0.82178530,0.49357487,0.39567140
-4.43321661,1.79808804,0.00698601,0.27391536,0.02287363,0.84454120,0.52876920,0.41718545
-4.42721361,1.88501769,0.00666906,0.29879235,0.02306962,0.87246728,0.56608576,0.44088854
-4.42121061,1.98014200,0.00638130,0.32406934,0.02346098,0.90514310,0.60503706,0.46643403
-4.41520760,2.08199101,0.00612771,0.34939390,0.02404612,0.94203667,0.64507322,0.49341918
-4.40920460,2.18889535,0.00591222,0.37438352,0.02481938,0.98252138,0.68559579,0.52139515
-4.40320160,2.29903778,0.00573772,0.39863525,0.02577154,1.02589826,0.72597498,0.54987982
-4.39719860,2.41051449,0.00560613,0.42173684,0.02689054,1.07142275,0.76556974,0.57837282
-4.39119560,2.52140424,0.00551846,0.44327916,0.02816224,1.11833524,0.80374998,0.60637245
-4.38519260,2.62984241,0.00547496,0.46286931,0.02957132,1.16589373,0.83991988,0.63339379
-4.37918959,2.73409683,0.00547521,0.48014400,0.03110221,1.21340745,0.87354158,0.65898726
-4.37318659,2.83264211,0.00551832,0.49478262,0.03273999,1.26026981,0.90415791,0.68275682
-4.36718359,2.92422884,0.00560303,0.50651947,0.03447130,1.30598888,0.93141325,0.70437703
-4.36118059,3.00794436,0.00572785,0.51515461,0.03628510,1.35021413,0.95507137,0.72360815
-4.35517759,3.08326194,0.00589119,0.52056288,0.03817332,1.39275766,0.97502949,0.74030853
-4.34917459,3.15007571,0.00609144,0.52270068,0.04013138,1.43360888,0.99132755,0.75444361
-4.34317159,3.20871923,0.00632698,0.52161020,0.04215837,1.47294151,1.00415241,0.76609103
-4.33716858,3.25996643,0.00659627,0.51742106,0.04425716,1.51111237,1.01383644,0.77544155
-4.33116558,3.30501433,0.00689776,0.51034906,0.04643413,1.54865158,1.02085057,0.78279555
-4.32516258,3.34544799,0.00722989,0.50069240,0.04869871,1.58624448,1.02579197,0.78855518
-4.31915958,3.38318872,0.00759097,0.48882543,0.05106264,1.62470563,1.02936680,0.79321240
-4.31315658,3.42042773,0.00797908,0.47519011,0.05353905,1.66494608,1.03236881,0.79733332
-4.30715358,3.45954779,0.00839197,0.46028587,0.05614131,1.70793505,1.03565460,0.80153951
