energy_ev,total_up,Al_p_up,Al_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.87993997,2.36030364,0.10444493,0.00000000,0.03158605,1.21136425,0.93791254,0.53779584
-5.87393697,2.25259617,0.09880547,0.00000000,0.02903968,1.15819068,0.90549745,0.51635916
-5.86793397,2.15243376,0.09330052,0.00000000,0.02665968,1.11004082,0.87324548,0.49796392
-5.86193097,2.06010285,0.08795749,0.00000000,0.02445379,1.06699231,0.84145068,0.48260375
-5.85592796,1.97574435,0.08280199,0.00000000,0.02242760,1.02903165,0.81038144,0.47021536
-5.84992496,1.89936068,0.07785755,0.00000000,0.02058467,0.99606017,0.78027421,0.46068336
-5.84392196,1.83082586,0.07314545,0.00000000,0.01892681,0.96790223,0.75132841,0.45384673
-5.83791896,1.76989864,0.06868438,0.00000000,0.01745424,0.94431543,0.72370325,0.44950661
-5.83191596,1.71623845,0.06449022,0.00000000,0.01616580,0.92500278,0.69751621,0.44743513
-5.82591296,1.66942388,0.06057578,0.00000000,0.01505913,0.90962618,0.67284354,0.44738504
-5.81990995,1.62897290,0.05695060,0.00000000,0.01413080,0.89782092,0.64972261,0.44909970
-5.81390695,1.59436427,0.05362088,0.00000000,0.01337648,0.88921049,0.62815589,0.45232295
-5.80790395,1.56505913,0.05058937,0.00000000,0.01279100,0.88342109,0.60811624,0.45680846
-5.80190095,1.54052171,0.04785549,0.00000000,0.01236843,0.88009510,0.58955327,0.46232818
-5.79589795,1.52023836,0.04541538,0.00000000,0.01210209,0.87890302,0.57240012,0.46867940
-5.78989495,1.50373382,0.04326209,0.00000000,0.01198454,0.87955307,0.55658036,0.47569020
-5.78389195,1.49058393,0.04138578,0.00000000,0.01200757,0.88179822,0.54201450,0.48322294
-5.77788894,1.48042431,0.03977397,0.00000000,0.01216210,0.88544020,0.52862571,0.49117579
-5.77188594,1.47295453,0.03841179,0.00000000,0.01243815,0.89033041,0.51634440,0.49948218
-5.76588294,1.46793779,0.03728224,0.00000000,0.01282469,0.89636773,0.50511155,0.50810831
-5.75987994,1.46519628,0.03636643,0.00000000,0.01330967,0.90349358,0.49488045,0.51704892
-5.75387694,1.46460275,0.03564379,0.00000000,0.01387985,0.91168445,0.48561713,0.52632156
-5.74787394,1.46606907,0.03509236,0.00000000,0.01452090,0.92094262,0.47729927,0.53595986
-5.74187094,1.46953255,0.03468900,0.00000000,0.01521733,0.93128557,0.46991406,0.54600604
-5.73586793,1.47494121,0.03440961,0.00000000,0.01595266,0.94273489,0.46345508,0.55650325
-5.72986493,1.48223902,0.03422942,0.00000000,0.01670951,0.95530530,0.45791864,0.56748809
-5.72386193,1.49135212,0.03412330,0.00000000,0.01746984,0.96899456,0.45329979,0.57898375
-5.71785893,1.50217691,0.03406608,0.00000000,0.01821523,0.98377469,0.44958851,0.59099405
-5.71185593,1.51457098,0.03403296,0.00000000,0.01892722,0.99958523,0.44676626,0.60349878
-5.70585293,1.52834719,0.03399995,0.00000000,0.01958772,1.01632864,0.44480315,0.61645030
-5.69984992,1.54327147,0.03394436,0.00000000,0.02017940,1.03386826,0.44365606,0.62977178
-5.69384692,1.55906433,0.03384531,0.00000000,0.02068619,1.05202880,0.44326776,0.64335683
-5.68784392,1.57540611,0.03368431,0.00000000,0.02109372,1.07059933,0.44356713,0.65707073
-5.68184092,1.59194568,0.03344580,0.00000000,0.02138971,1.08933868,0.44447049,0.67075287
-5.67583792,1.60831214,0.03311771,0.00000000,0.02156441,1.10798295,0.44588407,0.68422048
-5.66983492,1.62412924,0.03269192,0.00000000,0.02161089,1.12625498,0.44770747,0.69727343
-5.66383192,1.63903177,0.03216478,0.00000000,0.02152532,1.14387530,0.44983804,0.70969975
-5.65782891,1.65268358,0.03153743,0.00000000,0.02130708,1.16057449,0.45217601,0.72128201
-5.65182591,1.66479662,0.03081611,0.00000000,0.02095884,1.17610642,0.45463030,0.73180408
-5.64582291,1.67515054,0.03001235,0.00000000,0.02048653,1.19026225,0.45712471,0.74105839
-5.63981991,1.68361247,0.02914307,0.00000000,0.01989915,1.20288485,0.45960452,0.74885339
-5.63381691,1.69015641,0.02823053,0.00000000,0.01920855,1.21388332,0.46204306,0.75502116
-5.62781391,1.69488192,0.02730224,0.00000000,0.01842910,1.22324728,0.46444833,0.75942510
-5.62181091,1.69803154,0.02639077,0.00000000,0.01757728,1.23106066,0.46686928,0.76196746
-5.61580790,1.70000647,0.02553341,0.00000000,0.01667129,1.23751442,0.46940153,0.76259663
-5.60980490,1.70137983,0.02477184,0.00000000,0.01573052,1.24291780,0.47219241,0.76131399
-5.60380190,1.70290690,0.02415166,0.00000000,0.01477514,1.24770752,0.47544481,0.75818010
-5.59779890,1.70553138,0.02372189,0.00000000,0.01382558,1.25245419,0.47941985,0.75331994
-5.59179590,1.71038694,0.02353444,0.00000000,0.01290216,1.25786538,0.48443775,0.74692694
-5.58579290,1.71879313,0.02364338,0.00000000,0.01202463,1.26478462,0.49087688,0.73926560
-5.57978989,1.73224483,0.02410429,0.00000000,0.01121188,1.27418561,0.49917056,0.73067223
-5.57378689,1.75239436,0.02497340,0.00000000,0.01048163,1.28716120,0.50980150,0.72155368
-5.56778389,1.78102596,0.02630673,0.00000000,0.00985018,1.30490666,0.52329370,0.71238387
-5.56178089,1.82002207,0.02815903,0.00000000,0.00933226,1.32869708,0.54020182,0.70369787
-5.55577789,1.87132170,0.03058268,0.00000000,0.00894085,1.35985902,0.56109813,0.69608359
-5.54977489,1.93687126,0.03362646,0.00000000,0.00868716,1.39973671,0.58655723,0.69017111
-5.54377189,2.01856891,0.03733420,0.00000000,0.00858048,1.44965360,0.61713897,0.68661982
-5.53776888,2.11820376,0.04174339,0.00000000,0.00862822,1.51087026,0.65337010,0.68610375
-5.53176588,2.23739193,0.04688372,0.00000000,0.00883581,1.58454009,0.69572536,0.68929537
-5.52576288,2.37751176,0.05277567,0.00000000,0.00920675,1.67166436,0.74460863,0.69684851
-5.51975988,2.53964085,0.05942907,0.00000000,0.00974258,1.77304862,0.80033527,0.70938097
-5.51375688,2.72449779,0.06684187,0.00000000,0.01044284,1.88926238,0.86311624,0.72745736
-5.50775388,2.93239153,0.07499912,0.00000000,0.01130510,2.02060400,0.93304510,0.75157296
-5.50175088,3.16318117,0.08387213,0.00000000,0.01232495,2.16707288,1.01008853,0.78213910
-5.49574787,3.41624885,0.09341808,0.00000000,0.01349601,2.32835048,1.09408105,0.81947070
-5.48974487,3.69048757,0.10357999,0.00000000,0.01480998,2.50379163,1.18472448,0.86377643
-5.48374187,3.98430561,0.11428713,0.00000000,0.01625666,2.69242687,1.28159215,0.91515179
-5.47773887,4.29564806,0.12545594,0.00000000,0.01782405,2.89297643,1.38413808,0.97357536
-5.47173587,4.62203528,0.13699141,0.00000000,0.01949849,3.10387537,1.49171053,1.03890822
-5.46573287,4.96061728,0.14878897,0.00000000,0.02126477,3.32330926,1.60356944,1.11089642
-5.45972986,5.30824188,0.16073669,0.00000000,0.02310635,3.54925891,1.71890688,1.18917630
-5.45372686,5.66153402,0.17271794,0.00000000,0.02500559,3.77955221,1.83686933,1.27328212
-5.44772386,6.01698263,0.18461413,0.00000000,0.02694399,4.01192083,1.95658065,1.36265559
-5.44172086,6.37103114,0.19630773,0.00000000,0.02890247,4.24405908,2.07716436,1.45665676
-5.43571786,6.72016762,0.20768507,0.00000000,0.03086171,4.47368218,2.19776401,1.55457554
-5.42971486,7.06101014,0.21863920,0.00000000,0.03280240,4.69858132,2.31756046,1.65564339
-5.42371186,7.39038380,0.22907228,0.00000000,0.03470555,4.91667295,2.43578516,1.75904469
-5.41770885,7.70538589,0.23889772,0.00000000,0.03655280,5.12604023,2.55172873,1.86392732
-5.41170585,8.00343685,0.24804174,0.00000000,0.03832665,5.32496514,2.66474458,1.96941222
-5.40570285,8.28231529,0.25644449,0.00000000,0.04001069,5.51195025,2.77424767,2.07460193
-5.39969985,8.54017657,0.26406052,0.00000000,0.04158981,5.68572987,2.87970880,2.17858797
-5.39369685,8.77555548,0.27085875,0.00000000,0.04305036,5.84527106,2.98064538,2.28045754
-5.38769385,8.98735438,0.27682196,0.00000000,0.04438022,5.98976549,3.07660965,2.37929955
-5.38169085,9.17481913,0.28194577,0.00000000,0.04556896,6.11861379,3.16717585,2.47421076
-5.37568784,9.33750579,0.28623739,0.00000000,0.04660786,6.23140425,3.25192759,2.56430219
-5.36968484,9.47524134,0.28971410,0.00000000,0.04748994,6.32788813,3.33044706,2.64870633
-5.36368184,9.58808186,0.29240164,0.00000000,0.04820998,6.40795375,3.40230714,2.72658560
-5.35767884,9.67627133,0.29433258,0.00000000,0.04876455,6.47160146,3.46706758,2.79714215
-5.35167584,9.74020386,0.29554490,0.00000000,0.04915200,6.51892118,3.52427592,2.85962908
-5.34567284,9.78039144,0.29608067,0.00000000,0.04937241,6.55007395,3.57347334,2.91336301
-5.33966983,9.79743857,0.29598494,0.00000000,0.04942762,6.56527811,3.61420537,2.95773762
-5.33366683,9.79202415,0.29530500,0.00000000,0.04932119,6.56480051,3.64603673,2.99223755
-5.32766383,9.76489033,0.29408973,0.00000000,0.04905835,6.54895238,3.66856940,3.01645203
-5.32166083,9.71683728,0.29238920,0.00000000,0.04864593,6.51808914,3.68146252,3.03008749
-5.31565783,9.64872207,0.29025438,0.00000000,0.04809229,6.47261299,3.68445263,3.03297812
-5.30965483,9.56145978,0.28773690,0.00000000,0.04740717,6.41297702,3.67737265,3.02509369
-5.30365183,9.45602477,0.28488874,0.00000000,0.04660158,6.33968938,3.66016793,3.00654393
-5.29764882,9.33345006,0.28176178,0.00000000,0.04568753,6.25331644,3.63290823,2.97757877
-5.29164582,9.19482341,0.27840724,0.00000000,0.04467788,6.15448364,3.59579437,2.93858423
-5.28564282,9.04127896,0.27487481,0.00000000,0.04358600,6.04387356,3.54915892,2.89007389
-5.27963982,8.87398417,0.27121168,0.00000000,0.04242548,5.92222083,3.49346084,2.83267615
-5.27363682,8.69412239,0.26746120,0.00000000,0.04120985,5.79030408,3.42927407,2.76711776
-5.26763382,8.50287208,0.26366158,0.00000000,0.03995222,5.64893543,3.35727107,2.69420449
-5.26163082,8.30138426,0.25984441,0.00000000,0.03866501,5.49894843,3.27820204,2.61479980
-5.25562781,8.09076012,0.25603330,0.00000000,0.03735960,5.34118560,3.19287154,2.52980258
-5.24962481,7.87203093,0.25224262,0.00000000,0.03604616,5.17648658,3.10211371,2.44012528
-5.24362181,7.64614232,0.24847657,0.00000000,0.03473337,5.00567834,3.00676797,2.34667335
-5.23761881,7.41394482,0.24472866,0.00000000,0.03342840,4.82956811,2.90765663,2.25032704
-5.23161581,7.17619182,0.24098160,0.00000000,0.03213674,4.64894010,2.80556572,2.15192653
-5.22561281,6.93354595,0.23720777,0.00000000,0.03086229,4.46455604,2.70123019,2.05226074
-5.21960980,6.68659372,0.23337028,0.00000000,0.02960744,4.27715986,2.59532417,1.95206034
-5.21360680,6.43586789,0.22942451,0.00000000,0.02837318,4.08748590,2.48845664,1.85199486
-5.20760380,6.18187623,0.22532021,0.00000000,0.02715936,3.89626996,2.38117236,1.75267378
-5.20160080,5.92513470,0.22100396,0.00000000,0.02596491,3.70426227,2.27395770,1.65465106
-5.19559780,5.66620297,0.21642196,0.00000000,0.02478816,3.51224106,2.16725061,1.55843243
-5.18959480,5.40571950,0.21152287,0.00000000,0.02362707,3.32102550,2.06145361,1.46448471
-5.18359180,5.14443387,0.20626076,0.00000000,0.02247959,3.13148676,1.95694864,1.37324619
-5.17758879,4.88323383,0.20059779,0.00000000,0.02134385,2.94455613,1.85411264,1.28513723
-5.17158579,4.62316512,0.19450657,0.00000000,0.02021844,2.76122912,1.75333239,1.20057026
-5.16558279,4.36544240,0.18797212,0.00000000,0.01910259,2.58256513,1.65501760,1.11995827
-5.15957979,4.11145029,0.18099321,0.00000000,0.01799625,2.40968211,1.55961129,1.04372139
-5.15357679,3.86273406,0.17358310,0.00000000,0.01690022,2.24374639,1.46759653,0.97229084
-5.14757379,3.62098018,0.16576962,0.00000000,0.01581612,2.08595774,1.37949921,0.90611016
-5.14157079,3.38798732,0.15759455,0.00000000,0.01474637,1.93753021,1.29588644,0.84563334
-5.13556778,3.16562913,0.14911249,0.00000000,0.01369408,1.79966945,1.21736055,0.79132009
-5.12956478,2.95581012,0.14038907,0.00000000,0.01266293,1.67354722,1.14454905,0.74362812
-5.12356178,2.76041655,0.13149882,0.00000000,0.01165701,1.56027401,1.07809083,0.70300296
-5.11755878,2.58126429,0.12252272,0.00000000,0.01068064,1.46087063,1.01861920,0.66986541
-5.11155578,2.42004544,0.11354553,0.00000000,0.00973817,1.37623962,0.96674258,0.64459728
-5.10555278,2.27827579,0.10465312,0.00000000,0.00883383,1.30713736,0.92302357,0.62752574
-5.09954977,2.15724484,0.09592991,0.00000000,0.00797154,1.25414761,0.88795726,0.61890699
-5.09354677,2.05796998,0.08745643,0.00000000,0.00715475,1.21765724,0.86194974,0.61890973
-5.08754377,1.98115643,0.07930730,0.00000000,0.00638637,1.19783482,0.84529762,0.62759916
-5.08154077,1.92716410,0.07154946,0.00000000,0.00566862,1.19461280,0.83816942,0.64492217
-5.07553777,1.89598244,0.06424089,0.00000000,0.00500302,1.20767386,0.84058971,0.67069437
-5.06953477,1.88721430,0.05742974,0.00000000,0.00439036,1.23644216,0.85242661,0.70458973
-5.06353177,1.90006927,0.05115388,0.00000000,0.00383069,1.28007998,0.87338346,0.74613350
-5.05752876,1.93336726,0.04544086,0.00000000,0.00332338,1.33749046,0.90299502,0.79469894
-5.05152576,1.98555236,0.04030820,0.00000000,0.00286716,1.40732687,0.94062868,0.84950860
-5.04552276,2.05471712,0.03576396,0.00000000,0.00246020,1.48800864,0.98549099,0.90964036
-5.03951976,2.13863704,0.03180758,0.00000000,0.00210020,1.57774463,1.03663940,0.97403869
-5.03351676,2.23481463,0.02843079,0.00000000,0.00178446,1.67456325,1.09299928,1.04153110
-5.02751376,2.34053226,0.02561866,0.00000000,0.00151005,1.77634940,1.15338576,1.11084960
-5.02151076,2.45291254,0.02335059,0.00000000,0.00127379,1.88088736,1.21652992,1.18065686
-5.01550775,2.56898477,0.02160135,0.00000000,0.00107245,1.98590888,1.28110856,1.24957642
-5.00950475,2.68575542,0.02034190,0.00000000,0.00090276,2.08914506,1.34577673,1.31622591
-5.00350175,2.80028078,0.01954022,0.00000000,0.00076149,2.18838054,1.40920186,1.37925237
-4.99749875,2.90973929,0.01916193,0.00000000,0.00064554,2.28150826,1.47009846,1.43736836
-4.99149575,3.01150123,0.01917079,0.00000000,0.00055194,2.36658279,1.52726207,1.48938729
-4.98549275,3.10319344,0.01952909,0.00000000,0.00047794,2.44187046,1.57960149,1.53425692
-4.97948974,3.18275684,0.02019793,0.00000000,0.00042097,2.50589418,1.62616789,1.57108933
-4.97348674,3.24849481,0.02113738,0.00000000,0.00037872,2.55747150,1.66618015,1.59918628
-4.96748374,3.29911087,0.02230671,0.00000000,0.00034911,2.59574437,1.69904537,1.61805894
-4.96148074,3.33373460,0.02366450,0.00000000,0.00033032,2.62019949,1.72437419,1.62744112
-4.95547774,3.35193517,0.02516884,0.00000000,0.00032079,2.63067881,1.74199039,1.62729553
-4.94947474,3.35372254,0.02677758,0.00000000,0.00031919,2.62737980,1.75193494,1.61781298
-4.94347174,3.33953673,0.02844863,0.00000000,0.00032450,2.61084594,1.75446435,1.59940460
-4.93746873,3.31022626,0.03014044,0.00000000,0.00033591,2.58194798,1.75004392,1.57268767
-4.93146573,3.26701701,0.03181249,0.00000000,0.00035293,2.54185714,1.73933628,1.53846578
-4.92546273,3.21147326,0.03342593,0.00000000,0.00037535,2.49201150,1.72318582,1.49770424
-4.91945973,3.14545264,0.03494428,0.00000000,0.00040327,2.43407705,1.70259969,1.45150196
-4.91345673,3.07105693,0.03633425,0.00000000,0.00043712,2.36990497,1.67872606,1.40106097
-4.90745373,2.99058032,0.03756646,0.00000000,0.00047768,2.30148668,1.65283011,1.34765472
-4.90145073,2.90645685,0.03861633,0.00000000,0.00052614,2.23090800,1.62626842,1.29259632
-4.89544772,2.82120820,0.03946475,0.00000000,0.00058411,2.16030353,1.60046204,1.23720775
-4.88944472,2.73739298,0.04009876,0.00000000,0.00065365,2.09181242,1.57686862,1.18279072
-4.88344172,2.65755812,0.04051210,0.00000000,0.00073730,2.02753606,1.55695379,1.13060009
-4.87743872,2.58419277,0.04070556,0.00000000,0.00083815,1.96949829,1.54216207,1.08181991
-4.87143572,2.51968515,0.04068718,0.00000000,0.00095981,1.91960841,1.53388741,1.03754270
-4.86543272,2.46628218,0.04047225,0.00000000,0.00110646,1.87962724,1.53344377,0.99875188
-4.85942971,2.42605215,0.04008304,0.00000000,0.00128287,1.85113631,1.54203589,0.96630737
-4.85342671,2.40085039,0.03954849,0.00000000,0.00149436,1.83551036,1.56073110,0.94093430
-4.84742371,2.39228831,0.03890348,0.00000000,0.00174682,1.83389341,1.59043253,0.92321477
-4.84142071,2.40170601,0.03818818,0.00000000,0.00204666,1.84717863,1.63185478,0.91358244
-4.83541771,2.43014915,0.03744709,0.00000000,0.00240076,1.87599258,1.68550305,0.91231991
-4.82941471,2.47835081,0.03672808,0.00000000,0.00281642,1.92068417,1.75165667,0.91955891
-4.82341171,2.54671915,0.03608136,0.00000000,0.00330126,1.98131925,1.83035835,0.93528314
-4.81740870,2.63533173,0.03555842,0.00000000,0.00386314,2.05768117,1.92141000,0.95933398
-4.81140570,2.74393742,0.03521105,0.00000000,0.00451001,2.14927802,2.02437608,0.99141883
-4.80540270,2.87196652,0.03509037,0.00000000,0.00524982,2.25535694,2.13859496,1.03112230
-4.79939970,3.01854936,0.03524598,0.00000000,0.00609032,2.37492547,2.26319856,1.07791993
-4.79339670,3.18254336,0.03572519,0.00000000,0.00703892,2.50677999,2.39713979,1.13119437
-4.78739370,3.36256808,0.03657244,0.00000000,0.00810256,2.64954026,2.53922721,1.19025365
-4.78139070,3.55704706,0.03782873,0.00000000,0.00928744,2.80168943,2.68816537,1.25435100
-4.77538769,3.76425496,0.03953127,0.00000000,0.01059893,2.96161766,2.84259914,1.32270555
-4.76938469,3.98236773,0.04171311,0.00000000,0.01204131,3.12766782,3.00115971,1.39452324
-4.76338169,4.20951368,0.04440289,0.00000000,0.01361761,3.29818096,3.16250988,1.46901692
-4.75737869,4.44382240,0.04762462,0.00000000,0.01532943,3.47153934,3.32538579,1.54542486
-4.75137569,4.68346909,0.05139743,0.00000000,0.01717672,3.64620483,3.48863281,1.62302656
-4.74537269,4.92671162,0.05573528,0.00000000,0.01915766,3.82075049,3.65123304,1.70115527
-4.73936968,5.17191816,0.06064662,0.00000000,0.02126840,3.99388364,3.81232276,1.77920637
-4.73336668,5.41758385,0.06613400,0.00000000,0.02350299,4.16445919,3.97119851,1.85664123
-4.72736368,5.66233555,0.07219353,0.00000000,0.02585319,4.33148267,4.12731155,1.93298649
-4.72136068,5.90492487,0.07881431,0.00000000,0.02830835,4.49410304,4.28025088,2.00782871
-4.71535768,6.14421028,0.08597777,0.00000000,0.03085530,4.65159621,4.42971642,2.08080521
-4.70935468,6.37913025,0.09365706,0.00000000,0.03347833,4.80334096,4.57548425,2.15159153
-4.70335168,6.60867007,0.10181633,0.00000000,0.03615914,4.94878946,4.71736688,2.21988697
-4.69734867,6.83182580,0.11041029,0.00000000,0.03887688,5.08743526,4.85517194,2.28539926
-4.69134567,7.04756893,0.11938377,0.00000000,0.04160825,5.21878180,4.98866286,2.34782996
-4.68534267,7.25481586,0.12867162,0.00000000,0.04432767,5.34231460,5.11752518,2.40686189
-4.67933967,7.45240583,0.13819888,0.00000000,0.04700755,5.45748025,5.24134200,2.46215011
-4.67333667,7.63909059,0.14788133,0.00000000,0.04961858,5.56367451,5.35958122,2.51331744
-4.66733367,7.81353838,0.15762653,0.00000000,0.05213023,5.66024170,5.47159670,2.55995545
-4.66133067,7.97435354,0.16733521,0.00000000,0.05451121,5.74648628,5.57664417,2.60163143
-4.65532766,8.12011226,0.17690324,0.00000000,0.05673013,5.82169673,5.67391184,2.63790113
-4.64932466,8.24941312,0.18622396,0.00000000,0.05875613,5.88518083,5.76256432,2.66832707
-4.64332166,8.36094046,0.19519096,0.00000000,0.06055970,5.93631040,5.84179728,2.69250129
-4.63731866,8.45353681,0.20370111,0.00000000,0.06211336,5.97457258,5.91089947,2.71007128
-4.63131566,8.52627994,0.21165786,0.00000000,0.06339257,5.99962420,5.96931771,2.72076739
-4.62531266,8.57855943,0.21897452,0.00000000,0.06437641,6.01134506,6.01672018,2.72442983
-4.61930965,8.61014700,0.22557748,0.00000000,0.06504836,6.00988588,6.05305296,2.72103323
-4.61330665,8.62125529,0.23140922,0.00000000,0.06539692,5.99570683,6.07858512,2.71070681
-4.60730365,8.61257974,0.23643078,0.00000000,0.06541614,5.96960268,6.09393818,2.69374836
-4.60130065,8.58531950,0.24062383,0.00000000,0.06510602,5.93271175,6.10009655,2.67063062
-4.59529765,8.54117406,0.24399187,0.00000000,0.06447268,5.88650629,6.09839667,2.64199892
-4.58929465,8.48231392,0.24656080,0.00000000,0.06352842,5.83276346,6.09049398,2.60865963
-4.58329165,8.41132514,0.24837844,0.00000000,0.06229152,5.77351703,6.07830829,2.57155947
-4.57728864,8.33112922,0.24951334,0.00000000,0.06078587,5.71099129,6.06394921,2.53175623
-4.57128564,8.24488137,0.25005258,0.00000000,0.05904046,5.64751994,6.04962516,2.49038211
-4.56528264,8.15585164,0.25009884,0.00000000,0.05708856,5.58545353,6.03754014,2.44860140
-4.55927964,8.06729468,0.24976674,0.00000000,0.05496694,5.52706013,6.02978364,2.40756447
-4.55327664,7.98231452,0.24917861,0.00000000,0.05271484,5.47442436,6.02821950,2.36836049
-4.54727364,7.90373149,0.24845986,0.00000000,0.05037292,5.42935010,6.03437993,2.33197129
-4.54127064,7.83395823,0.24773422,0.00000000,0.04798219,5.39327241,6.04937048,2.29922896
-4.53526763,7.77489149,0.24711894,0.00000000,0.04558295,5.36718333,6.07379167,2.27077933
-4.52926463,7.72782561,0.24672016,0.00000000,0.04321376,5.35157613,6.10768179,2.24705343
-4.52326163,7.69339244,0.24662883,0.00000000,0.04091050,5.34641120,6.15048465,2.22824854
-4.51725863,7.67153108,0.24691711,0.00000000,0.03870563,5.35110582,6.20104449,2.21431988
-4.51125563,7.66148930,0.24763555,0.00000000,0.03662746,5.36454878,6.25762908,2.20498338
-4.50525263,7.66185666,0.24881120,0.00000000,0.03469971,5.38513947,6.31798040,2.19972953
-4.49924962,7.67062792,0.25044663,0.00000000,0.03294117,5.41084986,6.37939105,2.19784764
-4.49324662,7.68529359,0.25251991,0.00000000,0.03136556,5.43930643,6.43880296,2.19845915
-4.48724362,7.70295312,0.25498565,0.00000000,0.02998157,5.46788831,6.49292425,2.20055835
-4.48124062,7.72044523,0.25777695,0.00000000,0.02879302,5.49383682,6.53835867,2.20305854
-4.47523762,7.73448906,0.26080819,0.00000000,0.02779920,5.51437140,6.57174195,2.20484114
-4.46923462,7.74182925,0.26397857,0.00000000,0.02699526,5.52680632,6.58987879,2.20480547
-4.46323162,7.73937824,0.26717620,0.00000000,0.02637277,5.52866282,6.58987436,2.20191663
-4.45722861,7.72434923,0.27028263,0.00000000,0.02592025,5.51777166,6.56925448,2.19524949
-4.45122561,7.69437406,0.27317754,0.00000000,0.02562384,5.49236152,6.52606935,2.18402654
-4.44522261,7.64760087,0.27574350,0.00000000,0.02546792,5.45112967,6.45897660,2.16764821
-4.43921961,7.58276802,0.27787047,0.00000000,0.02543568,5.39329222,6.36730027,2.14571435
-4.43321661,7.49925172,0.27946006,0.00000000,0.02550980,5.31861234,6.25106402,2.11803649
-4.42721361,7.39708630,0.28042917,0.00000000,0.02567295,5.22740603,6.11099765,2.08464033
-4.42121061,7.27695752,0.28071308,0.00000000,0.02590831,5.12052618,5.94851751,2.04575926
-4.41520760,7.14017053,0.28026777,0.00000000,0.02620000,4.99932651,5.76568273,2.00181938
-4.40920460,6.98859516,0.27907143,0.00000000,0.02653348,4.86560804,5.56512994,1.95341735
-4.40320160,6.82459241,0.27712523,0.00000000,0.02689580,4.72155139,5.34999021,1.90129261
-4.39719860,6.65092625,0.27445327,0.00000000,0.02727585,4.56963871,5.12379261,1.84629541
-4.39119560,6.47066580,0.27110171,0.00000000,0.02766449,4.41256922,4.89035896,1.78935277
-4.38519260,6.28708259,0.26713738,0.00000000,0.02805464,4.25317250,4.65369469,1.73143379
-4.37918959,6.10354765,0.26264571,0.00000000,0.02844127,4.09432338,4.41788044,1.67351618
-4.37318659,5.92343290,0.25772824,0.00000000,0.02882132,3.93886193,4.18696856,1.61655540
-4.36718359,5.75002051,0.25249983,0.00000000,0.02919360,3.78952144,3.96488827,1.56145758
-4.36118059,5.58642325,0.24708557,0.00000000,0.02955857,3.64886678,3.75536228,1.50905725
-4.35517759,5.43551800,0.24161765,0.00000000,0.02991814,3.51924452,3.56183692,1.46010031
-4.34917459,5.29989373,0.23623221,0.00000000,0.03027537,3.40274573,3.38742694,1.41523260
-4.34317159,5.18181428,0.23106615,0.00000000,0.03063422,3.30118142,3.23487509,1.37499405
-4.33716858,5.08319558,0.22625420,0.00000000,0.03099918,3.21607005,3.10652590,1.33981789
-4.33116558,5.00559608,0.22192600,0.00000000,0.03137498,3.14863592,3.00431249,1.31003452
-4.32516258,4.95021890,0.21820343,0.00000000,0.03176632,3.09981664,2.92975429,1.28587921
-4.31915958,4.91792332,0.21519812,0.00000000,0.03217752,3.07027805,2.88396364,1.26750264
-4.31315658,4.90924339,0.21300906,0.00000000,0.03261233,3.06043402,2.86765867,1.25498339
-4.30715358,4.92441121,0.21172047,0.00000000,0.03307367,3.07046938,2.88118020,1.24834131
