energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up,Zn_p_up,Zn_d_up
-5.64582291,2.64216322,0.04477915,0.55231876,1.01636092,0.00000000,1.07036824,1.10605674,0.27949053,0.04713980
-5.63981991,2.61260449,0.04452047,0.55014552,1.00518005,0.00000000,1.05180916,1.10456325,0.27511527,0.04610659
-5.63381691,2.58296433,0.04428590,0.54819991,0.99341551,0.00000000,1.03247531,1.10323888,0.27034628,0.04515771
-5.62781391,2.55323108,0.04408810,0.54631037,0.98121684,0.00000000,1.01261563,1.10165506,0.26527849,0.04429597
-5.62181091,2.52344143,0.04393996,0.54431377,0.96876105,0.00000000,0.99251197,1.09940433,0.26002062,0.04352446
-5.61580790,2.49369203,0.04385462,0.54206360,0.95625067,0.00000000,0.97247628,1.09611856,0.25469250,0.04284666
-5.60980490,2.46415014,0.04384526,0.53943750,0.94391174,0.00000000,0.95284727,1.09148572,0.24942228,0.04226647
-5.60380190,2.43506268,0.04392509,0.53634388,0.93199163,0.00000000,0.93398647,1.08526438,0.24434377,0.04178839
-5.59779890,2.40676299,0.04410717,0.53272737,0.92075687,0.00000000,0.91627369,1.07729547,0.23959384,0.04141763
-5.59179590,2.37967474,0.04440425,0.52857269,0.91049057,0.00000000,0.90010179,1.06751063,0.23531004,0.04116031
-5.58579290,2.35431233,0.04482862,0.52390698,0.90148967,0.00000000,0.88587084,1.05593696,0.23162844,0.04102356
-5.57978989,2.33127745,0.04539182,0.51880032,0.89406154,0.00000000,0.87398138,1.04269781,0.22868159,0.04101565
-5.57378689,2.31125142,0.04610430,0.51336448,0.88852021,0.00000000,0.86482719,1.02800977,0.22659680,0.04114611
-5.56778389,2.29498338,0.04697512,0.50774998,0.88518177,0.00000000,0.85878725,1.01217578,0.22549446,0.04142565
-5.56178089,2.28327443,0.04801145,0.50214158,0.88435919,0.00000000,0.85621735,0.99557501,0.22548660,0.04186616
-5.55577789,2.27695811,0.04921820,0.49675236,0.88635642,0.00000000,0.85744126,0.97864968,0.22667548,0.04248049
-5.54977489,2.27687789,0.05059754,0.49181683,0.89146198,0.00000000,0.86274202,0.96188967,0.22915228,0.04328216
-5.54377189,2.28386245,0.05214850,0.48758323,0.89994205,0.00000000,0.87235335,0.94581558,0.23299583,0.04428502
-5.53776888,2.29869975,0.05386658,0.48430538,0.91203340,0.00000000,0.88645177,0.93096093,0.23827136,0.04550275
-5.53176588,2.32211081,0.05574350,0.48223457,0.92793627,0.00000000,0.90514962,0.91785437,0.24502931,0.04694826
-5.52576288,2.35472439,0.05776703,0.48161159,0.94780763,0.00000000,0.92848944,0.90700256,0.25330415,0.04863311
-5.51975988,2.39705345,0.05992099,0.48265944,0.97175493,0.00000000,0.95643995,0.89887442,0.26311326,0.05056675
-5.51375688,2.44947444,0.06218540,0.48557668,0.99983074,0.00000000,0.98889389,0.89388728,0.27445594,0.05275587
-5.50775388,2.51221003,0.06453679,0.49053186,1.03202843,0.00000000,1.02566794,0.89239531,0.28731245,0.05520366
-5.50175088,2.58531592,0.06694874,0.49765894,1.06827911,0.00000000,1.06650480,0.89468057,0.30164333,0.05790917
-5.49574787,2.66867216,0.06939250,0.50705388,1.10844995,0.00000000,1.11107735,0.90094670,0.31738882,0.06086672
-5.48974487,2.76197897,0.07183783,0.51877224,1.15234402,0.00000000,1.15899486,0.91131528,0.33446861,0.06406536
-5.48374187,2.86475725,0.07425391,0.53282794,1.19970150,0.00000000,1.20981101,0.92582474,0.35278183,0.06748861
-5.47773887,2.97635335,0.07661033,0.54919287,1.25020240,0.00000000,1.26303347,0.94443146,0.37220741,0.07111418
-5.47173587,3.09594800,0.07887810,0.56779735,1.30347056,0.00000000,1.31813459,0.96701290,0.39260478,0.07491398
-5.46573287,3.22256878,0.08103067,0.58853136,1.35907888,0.00000000,1.37456296,0.99337229,0.41381503,0.07885426
-5.45972986,3.35510573,0.08304487,0.61124631,1.41655559,0.00000000,1.43175533,1.02324461,0.43566238,0.08289600
-5.45372686,3.49232972,0.08490166,0.63575737,1.47539130,0.00000000,1.48914850,1.05630344,0.45795621,0.08699543
-5.44772386,3.63291283,0.08658688,0.66184618,1.53504689,0.00000000,1.54619079,1.09216843,0.48049343,0.09110475
-5.44172086,3.77545050,0.08809164,0.68926407,1.59496181,0.00000000,1.60235278,1.13041315,0.50306131,0.09517309
-5.43571786,3.91848496,0.08941262,0.71773556,1.65456275,0.00000000,1.65713702,1.17057312,0.52544065,0.09914750
-5.42971486,4.06052946,0.09055205,0.74696229,1.71327257,0.00000000,1.71008635,1.21215387,0.54740931,0.10297413
-5.42371186,4.20009296,0.09151757,0.77662733,1.77051926,0.00000000,1.76079088,1.25463897,0.56874599,0.10659949
-5.41770885,4.33570504,0.09232172,0.80639987,1.82574481,0.00000000,1.80889325,1.29749803,0.58923414,0.10997174
-5.41170585,4.46594037,0.09298135,0.83594035,1.87841391,0.00000000,1.85409238,1.34019454,0.60866599,0.11304196
-5.40570285,4.58944262,0.09351678,0.86490580,1.92802229,0.00000000,1.89614547,1.38219363,0.62684647,0.11576541
-5.39969985,4.70494717,0.09395090,0.89295561,1.97410464,0.00000000,1.93486840,1.42296982,0.64359697,0.11810267
-5.39369685,4.81130231,0.09430803,0.91975742,2.01624187,0.00000000,1.97013466,1.46201445,0.65875879,0.12002074
-5.38769385,4.90748834,0.09461289,0.94499298,2.05406768,0.00000000,2.00187281,1.49884299,0.67219617,0.12149382
-5.38169085,4.99263419,0.09488947,0.96836406,2.08727431,0.00000000,2.03006270,1.53300210,0.68379881,0.12250409
-5.37568784,5.06603100,0.09515991,0.98959785,2.11561725,0.00000000,2.05473058,1.56407612,0.69348374,0.12304208
-5.36968484,5.12714239,0.09544360,1.00845202,2.13891894,0.00000000,2.07594334,1.59169311,0.70119653,0.12310699
-5.36368184,5.17561092,0.09575624,1.02471895,2.15707131,0.00000000,2.09380206,1.61553009,0.70691187,0.12270662
-5.35767884,5.21126074,0.09610921,1.03822915,2.17003713,0.00000000,2.10843509,1.63531744,0.71063334,0.12185714
-5.35167584,5.23409614,0.09650899,1.04885357,2.17785014,0.00000000,2.11999101,1.65084224,0.71239268,0.12058265
-5.34567284,5.24429627,0.09695694,1.05650483,2.18061404,0.00000000,2.12863153,1.66195048,0.71224834,0.11891447
-5.33966983,5.24220608,0.09744915,1.06113729,2.17850023,0.00000000,2.13452481,1.66854807,0.71028362,0.11689031
-5.33366683,5.22832397,0.09797662,1.06274586,2.17174454,0.00000000,2.13783922,1.67060062,0.70660443,0.11455322
-5.32766383,5.20328652,0.09852562,1.06136383,2.16064296,0.00000000,2.13873794,1.66813197,0.70133667,0.11195053
-5.32166083,5.16785103,0.09907818,1.05705970,2.14554638,0.00000000,2.13737447,1.66122161,0.69462358,0.10913265
-5.31565783,5.12287632,0.09961288,1.04993332,2.12685457,0.00000000,2.13388915,1.65000113,0.68662291,0.10615181
-5.30965483,5.06930262,0.10010568,1.04011143,2.10500943,0.00000000,2.12840690,1.63464978,0.67750416,0.10306090
-5.30365183,5.00813099,0.10053089,1.02774296,2.08048758,0.00000000,2.12103612,1.61538938,0.66744585,0.09991225
-5.29764882,4.94040300,0.10086218,1.01299431,2.05379231,0.00000000,2.11186865,1.59247877,0.65663292,0.09675654
-5.29164582,4.86718097,0.10107364,0.99604482,2.02544509,0.00000000,2.10098084,1.56620805,0.64525422,0.09364180
-5.28564282,4.78952929,0.10114074,0.97708258,1.99597655,0.00000000,2.08843534,1.53689264,0.63350007,0.09061250
-5.27963982,4.70849685,0.10104136,0.95630089,1.96591703,0.00000000,2.07428365,1.50486750,0.62155990,0.08770877
-5.27363682,4.62510089,0.10075653,0.93389526,1.93578676,0.00000000,2.05856896,1.47048141,0.60961985,0.08496581
-5.26763382,4.54031223,0.10027116,0.91006111,1.90608588,0.00000000,2.04132916,1.43409166,0.59786039,0.08241338
-5.26163082,4.45504171,0.09957455,0.88499219,1.87728415,0.00000000,2.02259976,1.39605887,0.58645381,0.08007545
-5.25562781,4.37012801,0.09866072,0.85887945,1.84981081,0.00000000,2.00241639,1.35674224,0.57556164,0.07797000
-5.24962481,4.28632651,0.09752856,0.83191045,1.82404465,0.00000000,1.98081685,1.31649501,0.56533194,0.07610891
-5.24362181,4.20429937,0.09618174,0.80426907,1.80030459,0.00000000,1.95784242,1.27566022,0.55589652,0.07449804
-5.23761881,4.12460668,0.09462852,0.77613530,1.77884100,0.00000000,1.93353851,1.23456668,0.54736818,0.07313735
-5.23161581,4.04769887,0.09288132,0.74768517,1.75982827,0.00000000,1.90795458,1.19352524,0.53983793,0.07202114
-5.22561281,3.97391054,0.09095618,0.71909035,1.74335881,0.00000000,1.88114344,1.15282519,0.53337248,0.07113842
-5.21960980,3.90345604,0.08887211,0.69051776,1.72943887,0.00000000,1.85316009,1.11273101,0.52801200,0.07047327
-5.21360680,3.83642701,0.08665037,0.66212868,1.71798659,0.00000000,1.82406030,1.07347947,0.52376831,0.07000540
-5.20760380,3.77279252,0.08431368,0.63407775,1.70883246,0.00000000,1.79389917,1.03527714,0.52062371,0.06971065
-5.20160080,3.71240190,0.08188549,0.60651166,1.70172242,0.00000000,1.76272989,0.99829853,0.51853057,0.06956163
-5.19559780,3.65499089,0.07938925,0.57956771,1.69632375,0.00000000,1.73060309,0.96268485,0.51741171,0.06952836
-5.18959480,3.60019125,0.07684770,0.55337237,1.69223369,0.00000000,1.69756686,0.92854375,0.51716180,0.06957898
-5.18359180,3.54754398,0.07428233,0.52803992,1.68899077,0.00000000,1.66366765,0.89594992,0.51764972,0.06968046
-5.17758879,3.49651624,0.07171291,0.50367147,1.68608849,0.00000000,1.62895227,0.86494677,0.51872195,0.06979935
-5.17158579,3.44652168,0.06915715,0.48035426,1.68299107,0.00000000,1.59347098,0.83554933,0.52020697,0.06990253
-5.16558279,3.39694382,0.06663050,0.45816162,1.67915090,0.00000000,1.55728148,0.80774810,0.52192043,0.06995793
-5.15957979,3.34716189,0.06414609,0.43715352,1.67402681,0.00000000,1.52045396,0.78151407,0.52367118,0.06993525
-5.15357679,3.29657825,0.06171478,0.41737768,1.66710296,0.00000000,1.48307673,0.75680451,0.52526777,0.06980664
-5.14757379,3.24464655,0.05934537,0.39887146,1.65790722,0.00000000,1.44526219,0.73356955,0.52652527,0.06954730
-5.14157079,3.19089936,0.05704484,0.38166421,1.64602871,0.00000000,1.40715289,0.71175908,0.52727210,0.06913609
-5.13556778,3.13497417,0.05481878,0.36578004,1.63113353,0.00000000,1.36892712,0.69132975,0.52735676,0.06855592
-5.12956478,3.07663660,0.05267173,0.35124090,1.61297820,0.00000000,1.33080365,0.67225167,0.52665384,0.06779421
-5.12356178,3.01579948,0.05060767,0.33806966,1.59142018,0.00000000,1.29304520,0.65451447,0.52506937,0.06684307
-5.11755878,2.95253690,0.04863045,0.32629304,1.56642499,0.00000000,1.25596015,0.63813227,0.52254499,0.06569955
-5.11155578,2.88709225,0.04674419,0.31594409,1.53806959,0.00000000,1.21990230,0.62314733,0.51906093,0.06436559
-5.10555278,2.81987960,0.04495361,0.30706404,1.50654191,0.00000000,1.18526812,0.60963194,0.51463738,0.06284797
-5.09954977,2.75147796,0.04326433,0.29970336,1.47213630,0.00000000,1.15249162,0.59768844,0.50933438,0.06115810
-5.09354677,2.68261848,0.04168302,0.29392183,1.43524526,0.00000000,1.12203651,0.58744725,0.50325003,0.05931165
-5.08754377,2.61416466,0.04021742,0.28978751,1.39634757,0.00000000,1.09438594,0.57906278,0.49651703,0.05732816
-5.08154077,2.54708627,0.03887629,0.28737469,1.35599327,0.00000000,1.07002984,0.57270740,0.48929783,0.05523044
-5.07553777,2.48242784,0.03766919,0.28676075,1.31478623,0.00000000,1.04945036,0.56856364,0.48177836,0.05304400
-5.06953477,2.42127290,0.03660618,0.28802214,1.27336470,0.00000000,1.03310579,0.56681497,0.47416076,0.05079632
-5.06353177,2.36470541,0.03569734,0.29122955,1.23238095,0.00000000,1.02141363,0.56763552,0.46665528,0.04851614
-5.05752876,2.31377000,0.03495231,0.29644263,1.19248051,0.00000000,1.01473343,0.57117924,0.45947178,0.04623272
-5.05152576,2.26943274,0.03437968,0.30370448,1.15428205,0.00000000,1.01335025,0.57756915,0.45281127,0.04397506
-5.04552276,2.23254409,0.03398640,0.31303618,1.11835858,0.00000000,1.01745944,0.58688716,0.44685764,0.04177122
-5.03951976,2.20380584,0.03377717,0.32443175,1.08522080,0.00000000,1.02715352,0.59916503,0.44177027,0.03964759
-5.03351676,2.18374342,0.03375394,0.33785381,1.05530314,0.00000000,1.04241192,0.61437715,0.43767760,0.03762837
-5.02751376,2.17268494,0.03391538,0.35323027,1.02895309,0.00000000,1.06309424,0.63243546,0.43467206,0.03573499
-5.02151076,2.17074791,0.03425656,0.37045212,1.00642416,0.00000000,1.08893741,0.65318696,0.43280662,0.03398572
-5.01550775,2.17783422,0.03476872,0.38937279,0.98787261,0.00000000,1.11955717,0.67641409,0.43209303,0.03239540
-5.00950475,2.19363376,0.03543926,0.40980881,0.97335812,0.00000000,1.15445398,0.70183802,0.43250187,0.03097522
-5.00350175,2.21763633,0.03625182,0.43154215,0.96284805,0.00000000,1.19302343,0.72912486,0.43396437,0.02973270
-4.99749875,2.24915140,0.03718662,0.45432390,0.95622519,0.00000000,1.23457058,0.75789452,0.43637589,0.02867174
-4.99149575,2.28733469,0.03822098,0.47787933,0.95329838,0.00000000,1.27832816,0.78773197,0.43960091,0.02779277
-4.98549275,2.33122048,0.03932990,0.50191400,0.95381555,0.00000000,1.32347760,0.81820027,0.44347922,0.02709306
-4.97948974,2.37975791,0.04048694,0.52612078,0.95747847,0.00000000,1.36917240,0.84885495,0.44783307,0.02656703
-4.97348674,2.43184978,0.04166503,0.55018739,0.96395843,0.00000000,1.41456271,0.87925885,0.45247488,0.02620669
-4.96748374,2.48639204,0.04283747,0.57380408,0.97291225,0.00000000,1.45882015,0.90899696,0.45721518,0.02600208
-4.96148074,2.54231209,0.04397889,0.59667135,0.98399775,0.00000000,1.50116199,0.93769030,0.46187039,0.02594176
-4.95547774,2.59860438,0.04506615,0.61850709,0.99688806,0.00000000,1.54087353,0.96500838,0.46627014,0.02601331
-4.94947474,2.65436170,0.04607923,0.63905315,1.01128424,0.00000000,1.57732789,0.99067953,0.47026375,0.02620378
-4.94347174,2.70880093,0.04700190,0.65808084,1.02692550,0.00000000,1.61000235,1.01449858,0.47372567,0.02650014
-4.93746873,2.76128239,0.04782234,0.67539546,1.04359688,0.00000000,1.63849069,1.03633176,0.47655964,0.02688964
-4.93146573,2.81132196,0.04853344,0.69083949,1.06113390,0.00000000,1.66251108,1.05611831,0.47870137,0.02736017
-4.92546273,2.85859600,0.04913298,0.70429460,1.07942435,0.00000000,1.68190927,1.07386910,0.48011984,0.02790052
-4.91945973,2.90293900,0.04962354,0.71568238,1.09840702,0.00000000,1.69665716,1.08966213,0.48081708,0.02850050
-4.91345673,2.94433447,0.05001218,0.72496387,1.11806766,0.00000000,1.70684693,1.10363533,0.48082646,0.02915112
-4.90745373,2.98289988,0.05030997,0.73213814,1.13843255,0.00000000,1.71268117,1.11597709,0.48020990,0.02984458
-4.90145073,3.01886670,0.05053129,0.73723985,1.15956002,0.00000000,1.71445961,1.12691492,0.47905381,0.03057425
-4.89544772,3.05255670,0.05069299,0.74033619,1.18153047,0.00000000,1.71256313,1.13670298,0.47746438,0.03133459
-4.88944472,3.08435598,0.05081350,0.74152327,1.20443550,0.00000000,1.70743602,1.14560897,0.47556212,0.03212100
-4.88344172,3.11468810,0.05091182,0.74092217,1.22836679,0.00000000,1.69956711,1.15390117,0.47347630,0.03292971
-4.87743872,3.14398771,0.05100659,0.73867482,1.25340526,0.00000000,1.68947094,1.16183607,0.47133925,0.03375756
-4.87143572,3.17267601,0.05111514,0.73493985,1.27961123,0.00000000,1.67766952,1.16964735,0.46928098,0.03460189
-4.86543272,3.20113913,0.05125270,0.72988862,1.30701601,0.00000000,1.66467558,1.17753644,0.46742429,0.03546036
-4.85942971,3.22971034,0.05143169,0.72370138,1.33561536,0.00000000,1.65097788,1.18566522,0.46588060,0.03633081
-4.85342671,3.25865681,0.05166123,0.71656374,1.36536520,0.00000000,1.63702897,1.19415093,0.46474659,0.03721124
-4.84742371,3.28817108,0.05194680,0.70866344,1.39617962,0.00000000,1.62323575,1.20306359,0.46410182,0.03809969
-4.84142071,3.31836744,0.05229013,0.70018745,1.42793128,0.00000000,1.60995294,1.21242564,0.46400728,0.03899428
-4.83541771,3.34928289,0.05268922,0.69131936,1.46045409,0.00000000,1.59747933,1.22221395,0.46450493,0.03989320
-4.82941471,3.38088209,0.05313865,0.68223706,1.49354785,0.00000000,1.58605664,1.23236370,0.46561808,0.04079476
-4.82341171,3.41306560,0.05362992,0.67311064,1.52698451,0.00000000,1.57587065,1.24277396,0.46735250,0.04169748
-4.81740870,3.44568046,0.05415205,0.66410052,1.56051551,0.00000000,1.56705416,1.25331445,0.46969813,0.04260012
-4.81140570,3.47853210,0.05469214,0.65535575,1.59387970,0.00000000,1.55969113,1.26383312,0.47263117,0.04350173
-4.80540270,3.51139649,0.05523607,0.64701237,1.62681139,0.00000000,1.55382174,1.27416403,0.47611638,0.04440166
-4.79939970,3.54403161,0.05576921,0.63919192,1.65904771,0.00000000,1.54944759,1.28413513,0.48010933,0.04529958
-4.79339670,3.57618740,0.05627706,0.63200004,1.69033519,0.00000000,1.54653678,1.29357551,0.48455854,0.04619536
-4.78739370,3.60761341,0.05674585,0.62552513,1.72043488,0.00000000,1.54502840,1.30232181,0.48940731,0.04708899
-4.78139070,3.63806383,0.05716308,0.61983712,1.74912591,0.00000000,1.54483619,1.31022348,0.49459509,0.04798037
-4.77538769,3.66729981,0.05751792,0.61498637,1.77620732,0.00000000,1.54585135,1.31714678,0.50005844,0.04886916
-4.76938469,3.69508888,0.05780150,0.61100274,1.80149826,0.00000000,1.54794429,1.32297739,0.50573147,0.04975446
-4.76338169,3.72120215,0.05800708,0.60789484,1.82483659,0.00000000,1.55096559,1.32762165,0.51154584,0.05063460
-4.75737869,3.74540966,0.05813012,0.60564965,1.84607637,0.00000000,1.55474635,1.33100655,0.51743046,0.05150688
-4.75137569,3.76747462,0.05816820,0.60423236,1.86508442,0.00000000,1.55909815,1.33307854,0.52331089,0.05236728
-4.74537269,3.78714740,0.05812089,0.60358666,1.88173647,0.00000000,1.56381303,1.33380158,0.52910863,0.05321033
-4.73936968,3.80416010,0.05798950,0.60363543,1.89591346,0.00000000,1.56866375,1.33315443,0.53474046,0.05402893
-4.73336668,3.81822253,0.05777681,0.60428193,1.90749830,0.00000000,1.57340472,1.33112762,0.54011796,0.05481434
-4.72736368,3.82902015,0.05748678,0.60541142,1.91637350,0.00000000,1.57777385,1.32772039,0.54514739,0.05555617
-4.72136068,3.83621473,0.05712422,0.60689332,1.92242012,0.00000000,1.58149544,1.32293764,0.54972991,0.05624256
-4.71535768,3.83944787,0.05669448,0.60858381,1.92551813,0.00000000,1.58428440,1.31678737,0.55376238,0.05686040
-4.70935468,3.83834750,0.05620319,0.61032885,1.92554824,0.00000000,1.58585154,1.30927853,0.55713873,0.05739566
-4.70335168,3.83253734,0.05565600,0.61196759,1.92239532,0.00000000,1.58591007,1.30041959,0.55975185,0.05783379
-4.69734867,3.82164877,0.05505842,0.61333603,1.91595315,0.00000000,1.58418304,1.29021775,0.56149603,0.05816023
-4.69134567,3.80533476,0.05441567,0.61427092,1.90613026,0.00000000,1.58041133,1.27867879,0.56226985,0.05836089
-4.68534267,3.78328504,0.05373259,0.61461368,1.89285653,0.00000000,1.57436210,1.26580766,0.56197951,0.05842273
-4.67933967,3.75524180,0.05301363,0.61421438,1.87609022,0.00000000,1.56583708,1.25160957,0.56054224,0.05833425
-4.67333667,3.72101499,0.05226284,0.61293548,1.85582487,0.00000000,1.55468053,1.23609149,0.55788995,0.05808602
-4.66733367,3.68049657,0.05148395,0.61065536,1.83209582,0.00000000,1.54078635,1.21926404,0.55397269,0.05767112
-4.66133067,3.63367276,0.05068043,0.60727145,1.80498576,0.00000000,1.52410409,1.20114345,0.54876195,0.05708551
-4.65532766,3.58063385,0.04985558,0.60270293,1.77462919,0.00000000,1.50464355,1.18175370,0.54225349,0.05632830
-4.64932466,3.52158091,0.04901263,0.59689289,1.74121526,0.00000000,1.48247780,1.16112840,0.53446970,0.05540193
-4.64332166,3.45682916,0.04815488,0.58980983,1.70498900,0.00000000,1.45774438,1.13931266,0.52546122,0.05431224
