energy_ev,total_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.77188594,2.33920714,1.19132595,0.00000000,0.41479678,0.00000000,1.42119137,1.29880366
-5.76588294,2.29764505,1.16273852,0.00000000,0.40923227,0.00000000,1.40169214,1.27730850
-5.75987994,2.25898687,1.13523812,0.00000000,0.40442466,0.00000000,1.38349848,1.25753847
-5.75387694,2.22391715,1.10923735,0.00000000,0.40052322,0.00000000,1.36674115,1.23989952
-5.74787394,2.19303510,1.08508682,0.00000000,0.39767300,0.00000000,1.35151725,1.22473724
-5.74187094,2.16684695,1.06307170,0.00000000,0.39601175,0.00000000,1.33789200,1.21233289
-5.73586793,2.14576053,1.04341031,0.00000000,0.39566680,0.00000000,1.32590123,1.20290113
-5.72986493,2.13008220,1.02625467,0.00000000,0.39675187,0.00000000,1.31555464,1.19658936
-5.72386193,2.12001572,1.01169281,0.00000000,0.39936386,0.00000000,1.30683948,1.19347855
-5.71785893,2.11566304,0.99975257,0.00000000,0.40357988,0.00000000,1.29972451,1.19358532
-5.71185593,2.11702651,0.99040656,0.00000000,0.40945431,0.00000000,1.29416383,1.19686499
-5.70585293,2.12401247,0.98357807,0.00000000,0.41701617,0.00000000,1.29010057,1.20321549
-5.69984992,2.13643577,0.97914753,0.00000000,0.42626686,0.00000000,1.28746994,1.21248175
-5.69384692,2.15402501,0.97695933,0.00000000,0.43717821,0.00000000,1.28620170,1.22446063
-5.68784392,2.17642842,0.97682853,0.00000000,0.44969102,0.00000000,1.28622169,1.23890592
-5.68184092,2.20322005,0.97854754,0.00000000,0.46371422,0.00000000,1.28745249,1.25553364
-5.67583792,2.23390645,0.98189231,0.00000000,0.47912455,0.00000000,1.28981310,1.27402727
-5.66983492,2.26793358,0.98662804,0.00000000,0.49576692,0.00000000,1.29321774,1.29404320
-5.66383192,2.30469427,0.99251434,0.00000000,0.51345557,0.00000000,1.29757395,1.31521614
-5.65782891,2.34353610,0.99930972,0.00000000,0.53197595,0.00000000,1.30278009,1.33716466
-5.65182591,2.38376994,1.00677559,0.00000000,0.55108744,0.00000000,1.30872264,1.35949690
-5.64582291,2.42467927,1.01467953,0.00000000,0.57052684,0.00000000,1.31527351,1.38181645
-5.63981991,2.46553023,1.02279813,0.00000000,0.59001276,0.00000000,1.32228769,1.40372832
-5.63381691,2.50558252,1.03091931,0.00000000,0.60925065,0.00000000,1.32960152,1.42484518
-5.62781391,2.54410101,1.03884422,0.00000000,0.62793855,0.00000000,1.33703194,1.44479350
-5.62181091,2.58036791,1.04638870,0.00000000,0.64577342,0.00000000,1.34437677,1.46321967
-5.61580790,2.61369529,1.05338430,0.00000000,0.66245777,0.00000000,1.35141628,1.47979590
-5.60980490,2.64343741,1.05967898,0.00000000,0.67770662,0.00000000,1.35791601,1.49422558
-5.60380190,2.66900271,1.06513735,0.00000000,0.69125430,0.00000000,1.36363075,1.50624797
-5.59779890,2.68986481,1.06964041,0.00000000,0.70286110,0.00000000,1.36830969,1.51564206
-5.59179590,2.70557207,1.07308491,0.00000000,0.71231939,0.00000000,1.37170230,1.52222921
-5.58579290,2.71575540,1.07538225,0.00000000,0.71945904,0.00000000,1.37356477,1.52587462
-5.57978989,2.72013374,1.07645697,0.00000000,0.72415180,0.00000000,1.37366674,1.52648740
-5.57378689,2.71851720,1.07624479,0.00000000,0.72631470,0.00000000,1.37179781,1.52401930
-5.56778389,2.71080757,1.07469053,0.00000000,0.72591202,0.00000000,1.36777366,1.51846216
-5.56178089,2.69699620,1.07174585,0.00000000,0.72295597,0.00000000,1.36144148,1.50984424
-5.55577789,2.67715960,1.06736700,0.00000000,0.71750600,0.00000000,1.35268434,1.49822564
-5.54977489,2.65145289,1.06151286,0.00000000,0.70966671,0.00000000,1.34142456,1.48369318
-5.54377189,2.62010164,1.05414342,0.00000000,0.69958451,0.00000000,1.32762583,1.46635503
-5.53776888,2.58339259,1.04521885,0.00000000,0.68744316,0.00000000,1.31129417,1.44633550
-5.53176588,2.54166390,1.03469933,0.00000000,0.67345845,0.00000000,1.29247772,1.42377035
-5.52576288,2.49529532,1.02254581,0.00000000,0.65787216,0.00000000,1.27126564,1.39880278
-5.51975988,2.44469908,1.00872171,0.00000000,0.64094561,0.00000000,1.24778606,1.37158064
-5.51375688,2.39031165,0.99319547,0.00000000,0.62295306,0.00000000,1.22220349,1.34225468
-5.50775388,2.33258691,0.97594398,0.00000000,0.60417518,0.00000000,1.19471570,1.31097809
-5.50175088,2.27199083,0.95695662,0.00000000,0.58489285,0.00000000,1.16555031,1.27790723
-5.49574787,2.20899756,0.93623970,0.00000000,0.56538147,0.00000000,1.13496128,1.24320333
-5.48974487,2.14408707,0.91382102,0.00000000,0.54590592,0.00000000,1.10322523,1.20703496
-5.48374187,2.07774381,0.88975415,0.00000000,0.52671621,0.00000000,1.07063781,1.16958086
-5.47773887,2.01045613,0.86412228,0.00000000,0.50804400,0.00000000,1.03751003,1.13103296
-5.47173587,1.94271608,0.83704101,0.00000000,0.49009989,0.00000000,1.00416449,1.09159888
-5.46573287,1.87501911,0.80866014,0.00000000,0.47307143,0.00000000,0.97093154,1.05150398
-5.45972986,1.80786311,0.77916399,0.00000000,0.45712188,0.00000000,0.93814519,1.01099220
-5.45372686,1.74174669,0.74877023,0.00000000,0.44238948,0.00000000,0.90613889,0.97032590
-5.44772386,1.67716616,0.71772715,0.00000000,0.42898724,0.00000000,0.87524080,0.92978419
-5.44172086,1.61461124,0.68630938,0.00000000,0.41700313,0.00000000,0.84576894,0.88966001
-5.43571786,1.55455941,0.65481227,0.00000000,0.40650056,0.00000000,0.81802595,0.85025586
-5.42971486,1.49746914,0.62354509,0.00000000,0.39751895,0.00000000,0.79229358,0.81187841
-5.42371186,1.44377207,0.59282337,0.00000000,0.39007462,0.00000000,0.76882723,0.77483234
-5.41770885,1.39386473,0.56296074,0.00000000,0.38416169,0.00000000,0.74785041,0.73941348
-5.41170585,1.34810004,0.53426057,0.00000000,0.37975308,0.00000000,0.72954955,0.70590199
-5.40570285,1.30677928,0.50700793,0.00000000,0.37680172,0.00000000,0.71406932,0.67455558
-5.39969985,1.27014479,0.48146204,0.00000000,0.37524179,0.00000000,0.70150863,0.64560330
-5.39369685,1.23837404,0.45784966,0.00000000,0.37499023,0.00000000,0.69191764,0.61924031
-5.38769385,1.21157532,0.43635959,0.00000000,0.37594844,0.00000000,0.68529589,0.59562355
-5.38169085,1.18978536,0.41713861,0.00000000,0.37800416,0.00000000,0.68159171,0.57486888
-5.37568784,1.17296908,0.40028873,0.00000000,0.38103369,0.00000000,0.68070312,0.55704947
-5.36968484,1.16102136,0.38586602,0.00000000,0.38490425,0.00000000,0.68248007,0.54219550
-5.36368184,1.15377090,0.37388088,0.00000000,0.38947662,0.00000000,0.68672816,0.53029529
-5.35767884,1.15098577,0.36429962,0.00000000,0.39460791,0.00000000,0.69321355,0.52129735
-5.35167584,1.15238053,0.35704723,0.00000000,0.40015439,0.00000000,0.70166909,0.51511355
-5.34567284,1.15762434,0.35201117,0.00000000,0.40597430,0.00000000,0.71180129,0.51162280
-5.33966983,1.16634989,0.34904586,0.00000000,0.41193066,0.00000000,0.72329791,0.51067533
-5.33366683,1.17816249,0.34797779,0.00000000,0.41789376,0.00000000,0.73583595,0.51209712
-5.32766383,1.19264917,0.34861089,0.00000000,0.42374348,0.00000000,0.74908964,0.51569439
-5.32166083,1.20938743,0.35073203,0.00000000,0.42937120,0.00000000,0.76273823,0.52125792
-5.31565783,1.22795326,0.35411645,0.00000000,0.43468134,0.00000000,0.77647336,0.52856722
-5.30965483,1.24792865,0.35853306,0.00000000,0.43959256,0.00000000,0.79000571,0.53739438
-5.30365183,1.26890815,0.36374932,0.00000000,0.44403841,0.00000000,0.80307090,0.54750769
-5.29764882,1.29050494,0.36953590,0.00000000,0.44796783,0.00000000,0.81543442,0.55867502
-5.29164582,1.31235623,0.37567082,0.00000000,0.45134512,0.00000000,0.82689570,0.57066720
-5.28564282,1.33412836,0.38194332,0.00000000,0.45414988,0.00000000,0.83729119,0.58326126
-5.27963982,1.35552178,0.38815728,0.00000000,0.45637666,0.00000000,0.84649660,0.59624395
-5.27363682,1.37627594,0.39413428,0.00000000,0.45803463,0.00000000,0.85442832,0.60941532
-5.26763382,1.39617441,0.39971638,0.00000000,0.45914721,0.00000000,0.86104416,0.62259267
-5.26163082,1.41505021,0.40476858,0.00000000,0.45975180,0.00000000,0.86634339,0.63561471
-5.25562781,1.43279119,0.40918093,0.00000000,0.45989959,0.00000000,0.87036634,0.64834593
-5.24962481,1.44934552,0.41287041,0.00000000,0.45965541,0.00000000,0.87319338,0.66068105
-5.24362181,1.46472677,0.41578231,0.00000000,0.45909771,0.00000000,0.87494345,0.67254933
-5.23761881,1.47901843,0.41789130,0.00000000,0.45831848,0.00000000,0.87577206,0.68391853
-5.23161581,1.49237723,0.41920196,0.00000000,0.45742310,0.00000000,0.87586875,0.69479818
-5.22561281,1.50503490,0.41974870,0.00000000,0.45652995,0.00000000,0.87545380,0.70524189
-5.21960980,1.51729765,0.41959499,0.00000000,0.45576970,0.00000000,0.87477435,0.71534829
-5.21360680,1.52954313,0.41883190,0.00000000,0.45528418,0.00000000,0.87409950,0.72526041
-5.20760380,1.54221426,0.41757566,0.00000000,0.45522463,0.00000000,0.87371469,0.73516324
-5.20160080,1.55580967,0.41596450,0.00000000,0.45574933,0.00000000,0.87391499,0.74527910
-5.19559780,1.57087063,0.41415451,0.00000000,0.45702054,0.00000000,0.87499756,0.75586112
-5.18959480,1.58796461,0.41231469,0.00000000,0.45920070,0.00000000,0.87725316,0.76718446
-5.18359180,1.60766553,0.41062125,0.00000000,0.46244794,0.00000000,0.88095703,0.77953568
-5.17758879,1.63053137,0.40925135,0.00000000,0.46691102,0.00000000,0.88635913,0.79320052
-5.17158579,1.65707973,0.40837633,0.00000000,0.47272382,0.00000000,0.89367427,0.80845034
-5.16558279,1.68776227,0.40815485,0.00000000,0.47999953,0.00000000,0.90307225,0.82552794
-5.15957979,1.72293906,0.40872610,0.00000000,0.48882479,0.00000000,0.91466857,0.84463314
-5.15357679,1.76285405,0.41020331,0.00000000,0.49925410,0.00000000,0.92851606,0.86590905
-5.14757379,1.80761272,0.41266808,0.00000000,0.51130471,0.00000000,0.94459780,0.88942936
-5.14157079,1.85716345,0.41616552,0.00000000,0.52495222,0.00000000,0.96282196,0.91518775
-5.13556778,1.91128331,0.42070072,0.00000000,0.54012738,0.00000000,0.98301869,0.94308964
-5.12956478,1.96956971,0.42623668,0.00000000,0.55671400,0.00000000,1.00493957,0.97294719
-5.12356178,2.03143839,0.43269378,0.00000000,0.57454856,0.00000000,1.02825968,1.00447772
-5.11755878,2.09612843,0.43995105,0.00000000,0.59342132,0.00000000,1.05258262,1.03730604
-5.11155578,2.16271449,0.44784911,0.00000000,0.61307919,0.00000000,1.07744821,1.07097065
-5.10555278,2.23012612,0.45619479,0.00000000,0.63323035,0.00000000,1.10234295,1.10493383
-5.09954977,2.29717373,0.46476729,0.00000000,0.65355045,0.00000000,1.12671281,1.13859534
-5.09354677,2.36258038,0.47332553,0.00000000,0.67369026,0.00000000,1.14997805,1.17130929
-5.08754377,2.42501830,0.48161656,0.00000000,0.69328461,0.00000000,1.17154950,1.20240352
-5.08154077,2.48314865,0.48938449,0.00000000,0.71196206,0.00000000,1.19084572,1.23120073
-5.07553777,2.53566301,0.49637970,0.00000000,0.72935525,0.00000000,1.20731035,1.25704052
-5.06953477,2.58132484,0.50236775,0.00000000,0.74511121,0.00000000,1.22042903,1.27930134
-5.06353177,2.61900904,0.50713772,0.00000000,0.75890144,0.00000000,1.22974508,1.29742139
-5.05752876,2.64773799,0.51050957,0.00000000,0.77043118,0.00000000,1.23487339,1.31091756
-5.05152576,2.66671244,0.51234003,0.00000000,0.77944760,0.00000000,1.23551201,1.31940152
-5.04552276,2.67533583,0.51252703,0.00000000,0.78574643,0.00000000,1.23145075,1.32259224
-5.03951976,2.67323110,0.51101223,0.00000000,0.78917696,0.00000000,1.22257676,1.32032442
-5.03351676,2.66024934,0.50778173,0.00000000,0.78964497,0.00000000,1.20887663,1.31255245
-5.02751376,2.63646986,0.50286486,0.00000000,0.78711378,0.00000000,1.19043518,1.29934978
-5.02151076,2.60219200,0.49633127,0.00000000,0.78160324,0.00000000,1.16743098,1.28090383
-5.01550775,2.55791914,0.48828643,0.00000000,0.77318676,0.00000000,1.14012888,1.25750672
-5.00950475,2.50433599,0.47886585,0.00000000,0.76198676,0.00000000,1.10886996,1.22954243
-5.00350175,2.44228023,0.46822833,0.00000000,0.74816866,0.00000000,1.07405943,1.19747103
-4.99749875,2.37271018,0.45654876,0.00000000,0.73193375,0.00000000,1.03615301,1.16181083
-4.99149575,2.29666999,0.44401057,0.00000000,0.71351143,0.00000000,0.99564250,1.12311938
-4.98549275,2.21525417,0.43079860,0.00000000,0.69315109,0.00000000,0.95304106,1.08197420
-4.97948974,2.12957307,0.41709237,0.00000000,0.67111412,0.00000000,0.90886894,1.03895428
-4.97348674,2.04072076,0.40306040,0.00000000,0.64766625,0.00000000,0.86364010,0.99462296
-4.96748374,1.94974673,0.38885558,0.00000000,0.62307072,0.00000000,0.81785029,0.94951311
-4.96148074,1.85763226,0.37461188,0.00000000,0.59758240,0.00000000,0.77196690,0.90411498
-4.95547774,1.76527236,0.36044253,0.00000000,0.57144299,0.00000000,0.72642087,0.85886722
-4.94947474,1.67346338,0.34643954,0.00000000,0.54487752,0.00000000,0.68160089,0.81415110
-4.94347174,1.58289654,0.33267456,0.00000000,0.51809205,0.00000000,0.63784975,0.77028806
-4.93746873,1.49415687,0.31920102,0.00000000,0.49127258,0.00000000,0.59546292,0.72754018
-4.93146573,1.40772708,0.30605713,0.00000000,0.46458496,0.00000000,0.55468915,0.68611347
-4.92546273,1.32399552,0.29326965,0.00000000,0.43817574,0.00000000,0.51573274,0.64616326
-4.91945973,1.24326727,0.28085814,0.00000000,0.41217365,0.00000000,0.47875731,0.60780129
-4.91345673,1.16577724,0.26883927,0.00000000,0.38669158,0.00000000,0.44389062,0.57110384
-4.90745373,1.09170432,0.25723103,0.00000000,0.36182873,0.00000000,0.41123003,0.53612026
-4.90145073,1.02118550,0.24605650,0.00000000,0.33767288,0.00000000,0.38084828,0.50288135
-4.89544772,0.95432906,0.23534697,0.00000000,0.31430241,0.00000000,0.35279930,0.47140716
-4.88944472,0.89122609,0.22514421,0.00000000,0.29178812,0.00000000,0.32712344,0.44171360
-4.88344172,0.83195973,0.21550181,0.00000000,0.27019457,0.00000000,0.30385224,0.41381775
-4.87743872,0.77661190,0.20648546,0.00000000,0.24958109,0.00000000,0.28301212,0.38774155
-4.87143572,0.72526710,0.19817211,0.00000000,0.23000224,0.00000000,0.26462711,0.36351388
-4.86543272,0.67801363,0.19064826,0.00000000,0.21150791,0.00000000,0.24872039,0.34117095
-4.85942971,0.63494223,0.18400718,0.00000000,0.19414306,0.00000000,0.23531463,0.32075531
-4.85342671,0.59614252,0.17834550,0.00000000,0.17794717,0.00000000,0.22443118,0.30231350
-4.84742371,0.56169778,0.17375907,0.00000000,0.16295354,0.00000000,0.21608822,0.28589281
-4.84142071,0.53167864,0.17033853,0.00000000,0.14918860,0.00000000,0.21029802,0.27153735
-4.83541771,0.50613607,0.16816466,0.00000000,0.13667117,0.00000000,0.20706345,0.25928375
-4.82941471,0.48509445,0.16730376,0.00000000,0.12541197,0.00000000,0.20637415,0.24915695
-4.82341171,0.46854520,0.16780340,0.00000000,0.11541329,0.00000000,0.20820236,0.24116623
-4.81740870,0.45644136,0.16968856,0.00000000,0.10666901,0.00000000,0.21249904,0.23530184
-4.81140570,0.44869358,0.17295850,0.00000000,0.09916484,0.00000000,0.21919022,0.23153245
-4.80540270,0.44516794,0.17758453,0.00000000,0.09287903,0.00000000,0.22817415,0.22980350
-4.79939970,0.44568548,0.18350862,0.00000000,0.08778321,0.00000000,0.23931930,0.23003665
-4.79339670,0.45002389,0.19064327,0.00000000,0.08384366,0.00000000,0.25246352,0.23213024
-4.78739370,0.45792103,0.19887233,0.00000000,0.08102269,0.00000000,0.26741462,0.23596088
-4.78139070,0.46908034,0.20805306,0.00000000,0.07928023,0.00000000,0.28395220,0.24138593
-4.77538769,0.48317788,0.21801920,0.00000000,0.07857551,0.00000000,0.30183112,0.24824691
-4.76938469,0.49987071,0.22858510,0.00000000,0.07886870,0.00000000,0.32078626,0.25637356
-4.76338169,0.51880625,0.23955063,0.00000000,0.08012255,0.00000000,0.34053869,0.26558836
-4.75737869,0.53963231,0.25070683,0.00000000,0.08230395,0.00000000,0.36080285,0.27571147
-4.75137569,0.56200730,0.26184202,0.00000000,0.08538522,0.00000000,0.38129464,0.28656561
-4.74537269,0.58561030,0.27274813,0.00000000,0.08934530,0.00000000,0.40173992,0.29798101
-4.73936968,0.61015055,0.28322702,0.00000000,0.09417064,0.00000000,0.42188320,0.30979991
-4.73336668,0.63537593,0.29309651,0.00000000,0.09985587,0.00000000,0.44149600,0.32188068
-4.72736368,0.66108019,0.30219592,0.00000000,0.10640415,0.00000000,0.46038439,0.33410132
-4.72136068,0.68710857,0.31039081,0.00000000,0.11382728,0.00000000,0.47839557,0.34636220
-4.71535768,0.71336153,0.31757672,0.00000000,0.12214545,0.00000000,0.49542275,0.35858800
-4.70935468,0.73979658,0.32368177,0.00000000,0.13138670,0.00000000,0.51140836,0.37072871
-4.70335168,0.76642777,0.32866805,0.00000000,0.14158607,0.00000000,0.52634510,0.38275984
-4.69734867,0.79332315,0.33253160,0.00000000,0.15278440,0.00000000,0.54027491,0.39468157
-4.69134567,0.82059995,0.33530111,0.00000000,0.16502669,0.00000000,0.55328559,0.40651708
-4.68534267,0.84841760,0.33703530,0.00000000,0.17836020,0.00000000,0.56550546,0.41831003
-4.67933967,0.87696887,0.33781921,0.00000000,0.19283206,0.00000000,0.57709592,0.43012123
-4.67333667,0.90646911,0.33775941,0.00000000,0.20848651,0.00000000,0.58824249,0.44202463
-4.66733367,0.93714408,0.33697853,0.00000000,0.22536172,0.00000000,0.59914447,0.45410271
-4.66133067,0.96921653,0.33560923,0.00000000,0.24348633,0.00000000,0.61000388,0.46644137
-4.65532766,1.00289200,0.33378789,0.00000000,0.26287556,0.00000000,0.62101395,0.47912452
-4.64932466,1.03834423,0.33164840,0.00000000,0.28352721,0.00000000,0.63234792,0.49222844
-4.64332166,1.07570073,0.32931622,0.00000000,0.30541750,0.00000000,0.64414839,0.50581615
-4.63731866,1.11502900,0.32690299,0.00000000,0.32849705,0.00000000,0.65651791,0.51993186
-4.63131566,1.15632392,0.32450198,0.00000000,0.35268705,0.00000000,0.66951117,0.53459590
-4.62531266,1.19949696,0.32218448,0.00000000,0.37787594,0.00000000,0.68312907,0.54980010
-4.61930965,1.24436774,0.31999732,0.00000000,0.40391686,0.00000000,0.69731506,0.56550401
-4.61330665,1.29065847,0.31796159,0.00000000,0.43062597,0.00000000,0.71195393,0.58163207
-4.60730365,1.33799180,0.31607263,0.00000000,0.45778209,0.00000000,0.72687300,0.59807201
-4.60130065,1.38589242,0.31430115,0.00000000,0.48512766,0.00000000,0.74184580,0.61467456
-4.59529765,1.43379271,0.31259554,0.00000000,0.51237135,0.00000000,0.75659818,0.63125474
-4.58929465,1.48104272,0.31088520,0.00000000,0.53919230,0.00000000,0.77081645,0.64759473
-4.58329165,1.52692418,0.30908461,0.00000000,0.56524612,0.00000000,0.78415741,0.66344838
-4.57728864,1.57066858,0.30709817,0.00000000,0.59017252,0.00000000,0.79625983,0.67854735
-4.57128564,1.61147883,0.30482533,0.00000000,0.61360446,0.00000000,0.80675702,0.69260879
-4.56528264,1.64855373,0.30216599,0.00000000,0.63517852,0.00000000,0.81528990,0.70534428
-4.55927964,1.68111472,0.29902581,0.00000000,0.65454618,0.00000000,0.82152022,0.71646984
-4.55327664,1.70843364,0.29532122,0.00000000,0.67138564,0.00000000,0.82514333,0.72571660
-4.54727364,1.72986060,0.29098392,0.00000000,0.68541352,0.00000000,0.82590005,0.73284176
-4.54127064,1.74485065,0.28596476,0.00000000,0.69639608,0.00000000,0.82358712,0.73763929
-4.53526763,1.75298806,0.28023668,0.00000000,0.70415943,0.00000000,0.81806598,0.73994998
-4.52926463,1.75400705,0.27379674,0.00000000,0.70859798,0.00000000,0.80926929,0.73967022
-4.52326163,1.74780783,0.26666710,0.00000000,0.70968100,0.00000000,0.79720511,0.73675915
-4.51725863,1.73446708,0.25889497,0.00000000,0.70745654,0.00000000,0.78195853,0.73124371
-4.51125563,1.71424217,0.25055141,0.00000000,0.70205278,0.00000000,0.76369059,0.72322117
-4.50525263,1.68756871,0.24172927,0.00000000,0.69367625,0.00000000,0.74263460,0.71285908
-4.49924962,1.65505132,0.23254013,0.00000000,0.68260731,0.00000000,0.71909000,0.70039238
-4.49324662,1.61744779,0.22311058,0.00000000,0.66919264,0.00000000,0.69341397,0.68611768
-4.48724362,1.57564726,0.21357782,0.00000000,0.65383532,0.00000000,0.66601110,0.67038507
-4.48124062,1.53064326,0.20408497,0.00000000,0.63698260,0.00000000,0.63732170,0.65358741
-4.47523762,1.48350260,0.19477612,0.00000000,0.61911219,0.00000000,0.60780897,0.63614791
-4.46923462,1.43533165,0.18579140,0.00000000,0.60071736,0.00000000,0.57794584,0.61850616
-4.46323162,1.38724126,0.17726232,0.00000000,0.58229180,0.00000000,0.54820173,0.60110348
-4.45722861,1.34031210,0.16930748,0.00000000,0.56431467,0.00000000,0.51903004,0.58436811
-4.45122561,1.29556178,0.16202888,0.00000000,0.54723667,0.00000000,0.49085666,0.56870097
-4.44522261,1.25391520,0.15550897,0.00000000,0.53146772,0.00000000,0.46406997,0.55446252
-4.43921961,1.21617958,0.14980855,0.00000000,0.51736673,0.00000000,0.43901275,0.54196155
-4.43321661,1.18302493,0.14496555,0.00000000,0.50523392,0.00000000,0.41597622,0.53144609
-4.42721361,1.15497099,0.14099478,0.00000000,0.49530591,0.00000000,0.39519632,0.52309716
-4.42121061,1.13238075,0.13788864,0.00000000,0.48775386,0.00000000,0.37685226,0.51702533
-4.41520760,1.11546085,0.13561868,0.00000000,0.48268440,0.00000000,0.36106734,0.51327038
-4.40920460,1.10426837,0.13413792,0.00000000,0.48014335,0.00000000,0.34791169,0.51180396
-4.40320160,1.09872357,0.13338396,0.00000000,0.48012175,0.00000000,0.33740686,0.51253497
-4.39719860,1.09862736,0.13328242,0.00000000,0.48256389,0.00000000,0.32953159,0.51531747
-4.39119560,1.10368265,0.13375089,0.00000000,0.48737661,0.00000000,0.32422865,0.51996044
-4.38519260,1.11351794,0.13470288,0.00000000,0.49443928,0.00000000,0.32141208,0.52623905
-4.37918959,1.12771191,0.13605179,0.00000000,0.50361390,0.00000000,0.32097445,0.53390661
-4.37318659,1.14581743,0.13771459,0.00000000,0.51475454,0.00000000,0.32279367,0.54270667
-4.36718359,1.16738369,0.13961509,0.00000000,0.52771552,0.00000000,0.32673898,0.55238461
-4.36118059,1.19197514,0.14168659,0.00000000,0.54235794,0.00000000,0.33267580,0.56269802
-4.35517759,1.21918635,0.14387383,0.00000000,0.55855401,0.00000000,0.34046922,0.57342551
-4.34917459,1.24865198,0.14613418,0.00000000,0.57618902,0.00000000,0.34998588,0.58437337
-4.34317159,1.28005157,0.14843792,0.00000000,0.59516086,0.00000000,0.36109443,0.59537993
-4.33716858,1.31310904,0.15076772,0.00000000,0.61537714,0.00000000,0.37366446,0.60631750
-4.33116558,1.34758726,0.15311735,0.00000000,0.63675018,0.00000000,0.38756413,0.61709179
-4.32516258,1.38327834,0.15548962,0.00000000,0.65919028,0.00000000,0.40265691,0.62763910
-4.31915958,1.41999052,0.15789384,0.00000000,0.68259782,0.00000000,0.41879763,0.63792162
-4.31315658,1.45753290,0.16034280,0.00000000,0.70685474,0.00000000,0.43582821,0.64792116
-4.30715358,1.49569924,0.16284962,0.00000000,0.73181624,0.00000000,0.45357375,0.65763193
