energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.75987994,2.56690012,0.05949152,0.00263017,0.00505019,1.75700702,1.13505511,0.66275355
-5.75387694,2.54415089,0.05782857,0.00261849,0.00479724,1.74234478,1.10753849,0.66513121
-5.74787394,2.51375691,0.05598601,0.00259898,0.00454790,1.72248433,1.07674349,0.66584444
-5.74187094,2.47594910,0.05398814,0.00257167,0.00430361,1.69756388,1.04298531,0.66486388
-5.73586793,2.43109887,0.05186267,0.00253675,0.00406560,1.66781391,1.00662431,0.66219447
-5.72986493,2.37971284,0.04963992,0.00249461,0.00383490,1.63355542,0.96806034,0.65787692
-5.72386193,2.32242325,0.04735188,0.00244577,0.00361236,1.59519505,0.92772617,0.65198780
-5.71785893,2.25997407,0.04503142,0.00239088,0.00339862,1.55321727,0.88608033,0.64463811
-5.71185593,2.19320323,0.04271150,0.00233071,0.00319422,1.50817360,0.84359938,0.63597042
-5.70585293,2.12302164,0.04042443,0.00226610,0.00299953,1.46066946,0.80076990,0.62615467
-5.69984992,2.05038986,0.03820129,0.00219792,0.00281481,1.41134898,0.75808025,0.61538284
-5.69384692,1.97629330,0.03607147,0.00212709,0.00264024,1.36087856,0.71601262,0.60386274
-5.68784392,1.90171728,0.03406224,0.00205449,0.00247592,1.30992981,0.67503526,0.59181130
-5.68184092,1.82762278,0.03219854,0.00198094,0.00232187,1.25916284,0.63559544,0.57944774
-5.67583792,1.75492429,0.03050278,0.00190724,0.00217805,1.20921047,0.59811318,0.56698688
-5.66983492,1.68447027,0.02899487,0.00183405,0.00204438,1.16066417,0.56297591,0.55463308
-5.66383192,1.61702737,0.02769215,0.00176197,0.00192074,1.11406234,0.53053419,0.54257505
-5.65782891,1.55326863,0.02660955,0.00169147,0.00180695,1.06988121,0.50109859,0.53098175
-5.65182591,1.49376602,0.02575960,0.00162292,0.00170280,1.02852885,0.47493760,0.51999960
-5.64582291,1.43898722,0.02515261,0.00155661,0.00160807,0.99034209,0.45227655,0.50975101
-5.63981991,1.38929648,0.02479671,0.00149270,0.00152247,0.95558647,0.43329735,0.50033425
-5.63381691,1.34495884,0.02469786,0.00143129,0.00144572,0.92445865,0.41813896,0.49182458
-5.62781391,1.30614714,0.02485980,0.00137243,0.00137752,0.89709116,0.40689824,0.48427634
-5.62181091,1.27295103,0.02528396,0.00131609,0.00131753,0.87355861,0.39963103,0.47772589
-5.61580790,1.24538690,0.02596925,0.00126222,0.00126540,0.85388496,0.39635323,0.47219499
-5.60980490,1.22340805,0.02691175,0.00121077,0.00122076,0.83805111,0.39704171,0.46769436
-5.60380190,1.20691415,0.02810441,0.00116166,0.00118325,0.82600220,0.40163486,0.46422708
-5.59779890,1.19575942,0.02953668,0.00111481,0.00115244,0.81765410,0.41003272,0.46179156
-5.59179590,1.18975887,0.03119410,0.00107018,0.00112790,0.81289854,0.42209665,0.46038370
-5.58579290,1.18869241,0.03305802,0.00102770,0.00110918,0.81160674,0.43764865,0.45999822
-5.57978989,1.19230666,0.03510528,0.00098735,0.00109577,0.81363112,0.45647034,0.46062892
-5.57378689,1.20031459,0.03730808,0.00094910,0.00108714,0.81880534,0.47830197,0.46226777
-5.56778389,1.21239337,0.03963397,0.00091292,0.00108269,0.82694258,0.50284145,0.46490301
-5.56178089,1.22818080,0.04204605,0.00087877,0.00108180,0.83783252,0.52974392,0.46851632
-5.55577789,1.24727103,0.04450330,0.00084663,0.00108378,0.85123732,0.55862201,0.47307914
-5.54977489,1.26921034,0.04696123,0.00081642,0.00108791,0.86688717,0.58904704,0.47854865
-5.54377189,1.29349354,0.04937268,0.00078808,0.00109344,0.88447590,0.62055161,0.48486352
-5.53776888,1.31956193,0.05168882,0.00076148,0.00109957,0.90365733,0.65263351,0.49193986
-5.53176588,1.34680333,0.05386034,0.00073650,0.00110551,0.92404289,0.68476131,0.49966777
-5.52576288,1.37455479,0.05583878,0.00071297,0.00111047,0.94520099,0.71638159,0.50790875
-5.51975988,1.40210834,0.05757790,0.00069069,0.00111369,0.96665859,0.74692773,0.51649436
-5.51375688,1.42871991,0.05903514,0.00066946,0.00111445,0.98790526,0.77583017,0.52522634
-5.50775388,1.45362155,0.06017292,0.00064905,0.00111210,1.00839989,0.80252788,0.53387840
-5.50175088,1.47603661,0.06095996,0.00062922,0.00110607,1.02758003,0.82648066,0.54219972
-5.49574787,1.49519740,0.06137232,0.00060974,0.00109592,1.04487362,0.84718196,0.54992017
-5.48974487,1.51036487,0.06139426,0.00059039,0.00108131,1.05971282,0.86417163,0.55675715
-5.48374187,1.52084944,0.06101882,0.00057097,0.00106206,1.07154945,0.87704814,0.56242376
-5.47773887,1.52603210,0.06024813,0.00055131,0.00103811,1.07987126,0.88547983,0.56663797
-5.47173587,1.52538488,0.05909331,0.00053128,0.00100957,1.08421857,0.88921463,0.56913254
-5.46573287,1.51848970,0.05757420,0.00051079,0.00097668,1.08420028,0.88808774,0.56966500
-5.45972986,1.50505475,0.05571864,0.00048979,0.00093983,1.07950857,0.88202715,0.56802745
-5.45372686,1.48492760,0.05356164,0.00046829,0.00089956,1.06993162,0.87105648,0.56405548
-5.44772386,1.45810435,0.05114420,0.00044635,0.00085649,1.05536356,0.85529509,0.55763594
-5.44172086,1.42473438,0.04851208,0.00042406,0.00081137,1.03581135,0.83495551,0.54871307
-5.43571786,1.38512052,0.04571442,0.00040157,0.00076504,1.01139801,0.81033818,0.53729272
-5.42971486,1.33971450,0.04280233,0.00037907,0.00071838,0.98236223,0.78182376,0.52344444
-5.42371186,1.28910804,0.03982751,0.00035679,0.00067234,0.94905419,0.74986338,0.50730138
-5.41770885,1.23401987,0.03684101,0.00033499,0.00062788,0.91192802,0.71496729,0.48905795
-5.41170585,1.17527938,0.03389202,0.00031394,0.00058600,0.87153111,0.67769227,0.46896553
-5.40570285,1.11380763,0.03102692,0.00029395,0.00054767,0.82849082,0.63862863,0.44732627
-5.39969985,1.05059658,0.02828853,0.00027533,0.00051388,0.78349942,0.59838704,0.42448552
-5.39369685,0.98668738,0.02571545,0.00025840,0.00048555,0.73729768,0.55758601,0.40082315
-5.38769385,0.92314871,0.02334178,0.00024350,0.00046363,0.69065813,0.51684043,0.37674415
-5.38169085,0.86105587,0.02119690,0.00023093,0.00044900,0.64436854,0.47675160,0.35266912
-5.37568784,0.80147145,0.01930545,0.00022104,0.00044249,0.59921633,0.43789911,0.32902481
-5.36968484,0.74542802,0.01768756,0.00021411,0.00044492,0.55597444,0.40083483,0.30623527
-5.36368184,0.69391334,0.01635901,0.00021045,0.00045704,0.51538908,0.36607910,0.28471377
-5.35767884,0.64785819,0.01533163,0.00021033,0.00047954,0.47816966,0.33411913,0.26485577
-5.35167584,0.60812689,0.01461363,0.00021401,0.00051308,0.44498086,0.30540945,0.24703302
-5.34567284,0.57551038,0.01421003,0.00022172,0.00055821,0.41643700,0.28037415,0.23158880
-5.33966983,0.55072145,0.01412296,0.00023366,0.00061544,0.39309828,0.25941056,0.21883427
-5.33366683,0.53439179,0.01435206,0.00024999,0.00068518,0.37546871,0.24289396,0.20904583
-5.32766383,0.52707031,0.01489465,0.00027085,0.00076773,0.36399534,0.23118270,0.20246325
-5.32166083,0.52922220,0.01574601,0.00029632,0.00086330,0.35906811,0.22462337,0.19928834
-5.31565783,0.54122822,0.01689948,0.00032643,0.00097196,0.36102020,0.22355523,0.19968405
-5.30965483,0.56338377,0.01834652,0.00036117,0.00109366,0.37012801,0.22831359,0.20377365
-5.30365183,0.59589732,0.02007676,0.00040045,0.00122818,0.38661076,0.23923152,0.21163990
-5.29764882,0.63888797,0.02207801,0.00044416,0.00137519,0.41062917,0.25663950,0.22332399
-5.29164582,0.69238214,0.02433615,0.00049208,0.00153419,0.44228304,0.28086274,0.23882433
-5.28564282,0.75630915,0.02683517,0.00054397,0.00170453,0.48160782,0.31221599,0.25809503
-5.27963982,0.83049625,0.02955710,0.00059952,0.00188544,0.52857017,0.35099573,0.28104424
-5.27363682,0.91466318,0.03248203,0.00065834,0.00207601,0.58306262,0.39746986,0.30753248
-5.26763382,1.00841674,0.03558813,0.00072002,0.00227521,0.64489793,0.45186520,0.33737116
-5.26163082,1.11124613,0.03885170,0.00078409,0.00248196,0.71380335,0.51435322,0.37032159
-5.25562781,1.22251934,0.04224733,0.00085005,0.00269510,0.78941546,0.58503438,0.40609462
-5.24962481,1.34148155,0.04574803,0.00091738,0.00291342,0.87127615,0.66392204,0.44435138
-5.24362181,1.46725587,0.04932540,0.00098554,0.00313573,0.95883018,0.75092644,0.48470525
-5.23761881,1.59884715,0.05294991,0.00105401,0.00336087,1.05142515,0.84583987,0.52672536
-5.23161581,1.73514910,0.05659112,0.00112225,0.00358770,1.14831397,0.94832365,0.56994163
-5.22561281,1.87495522,0.06021798,0.00118977,0.00381519,1.24866056,1.05789798,0.61385169
-5.21960980,2.01697334,0.06379907,0.00125612,0.00404239,1.35154875,1.17393533,0.65792931
-5.21360680,2.15984402,0.06730294,0.00132089,0.00426846,1.45599446,1.29565821,0.70163454
-5.20760380,2.30216220,0.07069840,0.00138372,0.00449269,1.56096123,1.42214163,0.74442502
-5.20160080,2.44250187,0.07395478,0.00144432,0.00471447,1.66537843,1.55232091,0.78576837
-5.19559780,2.57944283,0.07704228,0.00150245,0.00493334,1.76816199,1.68500461,0.82515505
-5.18959480,2.71159899,0.07993223,0.00155793,0.00514893,1.86823684,1.81889278,0.86211127
-5.18359180,2.83764697,0.08259745,0.00161064,0.00536098,1.96456019,1.95259993,0.89621143
-5.17758879,2.95635419,0.08501253,0.00166052,0.00556933,2.05614503,2.08468223,0.92708952
-5.17158579,3.06660536,0.08715420,0.00170754,0.00577384,2.14208264,2.21366808,0.95444894
-5.16558279,3.16742630,0.08900167,0.00175170,0.00597448,2.22156349,2.33809093,0.97807027
-5.15957979,3.25800425,0.09053698,0.00179302,0.00617119,2.29389541,2.45652338,0.99781670
-5.15357679,3.33770396,0.09174542,0.00183153,0.00636395,2.35851856,2.56761115,1.01363668
-5.14757379,3.40607884,0.09261581,0.00186724,0.00655270,2.41501645,2.67010569,1.02556383
-5.14157079,3.46287704,0.09314096,0.00190017,0.00673739,2.46312261,2.76289435,1.03371398
-5.13556778,3.50804217,0.09331790,0.00193030,0.00691789,2.50272293,2.84502684,1.03827951
-5.12956478,3.54170888,0.09314822,0.00195760,0.00709402,2.53385342,2.91573716,1.03952129
-5.12356178,3.56419368,0.09263826,0.00198201,0.00726557,2.55669393,2.97446023,1.03775864
-5.11755878,3.57598155,0.09179924,0.00200342,0.00743221,2.57155800,3.02084284,1.03335777
-5.11155578,3.57770902,0.09064728,0.00202174,0.00759359,2.57887969,3.05474855,1.02671918
-5.10555278,3.57014467,0.08920335,0.00203685,0.00774926,2.57919792,3.07625677,1.01826476
-5.09954977,3.55416778,0.08749301,0.00204864,0.00789871,2.57313918,3.08565611,1.00842509
-5.09354677,3.53074609,0.08554611,0.00205703,0.00804137,2.56139943,3.08343267,0.99762744
-5.08754377,3.50091343,0.08339628,0.00206195,0.00817662,2.54472578,3.07025382,0.98628499
-5.08154077,3.46574793,0.08108037,0.00206341,0.00830377,2.52389888,3.04694823,0.97478764
-5.07553777,3.42635126,0.07863768,0.00206146,0.00842214,2.49971621,3.01448306,0.96349454
-5.06953477,3.38382932,0.07610920,0.00205625,0.00853100,2.47297696,2.97393906,0.95272866
-5.06353177,3.33927453,0.07353662,0.00204801,0.00862962,2.44446845,2.92648443,0.94277315
-5.05752876,3.29374971,0.07096147,0.00203704,0.00871729,2.41495433,2.87334819,0.93386951
-5.05152576,3.24827334,0.06842405,0.00202375,0.00879329,2.38516428,2.81579357,0.92621730
-5.04552276,3.20380614,0.06596251,0.00200863,0.00885699,2.35578515,2.75509206,0.91997503
-5.03951976,3.16123850,0.06361185,0.00199224,0.00890774,2.32745311,2.69249848,0.91526192
-5.03351676,3.12137853,0.06140303,0.00197518,0.00894500,2.30074657,2.62922732,0.91216013
-5.02751376,3.08494058,0.05936221,0.00195812,0.00896826,2.27617941,2.56643065,0.91071710
-5.02151076,3.05253402,0.05751005,0.00194170,0.00897707,2.25419452,2.50517770,0.91094766
-5.01550775,3.02465230,0.05586120,0.00192658,0.00897108,2.23515716,2.44643626,0.91283583
-5.00950475,3.00166250,0.05442393,0.00191334,0.00894995,2.21934844,2.39105612,0.91633587
-5.00350175,2.98379572,0.05320001,0.00190254,0.00891345,2.20695873,2.33975458,0.92137289
-4.99749875,2.97113871,0.05218465,0.00189462,0.00886136,2.19808152,2.29310434,0.92784273
-4.99149575,2.96362738,0.05136682,0.00188993,0.00879354,2.19270791,2.25152394,0.93561157
-4.98549275,2.96104285,0.05072965,0.00188869,0.00870986,2.19072234,2.21527109,0.94451527
-4.97948974,2.96301067,0.05025102,0.00189100,0.00861026,2.19190000,2.18443907,0.95435885
-4.97348674,2.96900383,0.04990438,0.00189682,0.00849471,2.19590657,2.15895658,0.96491635
-4.96748374,2.97834996,0.04965968,0.00190600,0.00836321,2.20230063,2.13859124,0.97593146
-4.96148074,2.99024316,0.04948439,0.00191827,0.00821584,2.21053935,2.12295688,0.98711909
-4.95547774,3.00376039,0.04934464,0.00193324,0.00805274,2.21998755,2.11152469,0.99816817
-4.94947474,3.01788225,0.04920639,0.00195044,0.00787412,2.22993031,2.10363820,1.00874579
-4.94347174,3.03151787,0.04903653,0.00196935,0.00768032,2.23958890,2.09853181,1.01850274
-4.93746873,3.04353296,0.04880402,0.00198938,0.00747180,2.24813993,2.09535253,1.02708032
-4.93146573,3.05278039,0.04848089,0.00200993,0.00724916,2.25473690,2.09318436,1.03411834
-4.92546273,3.05813192,0.04804307,0.00203037,0.00701318,2.25853366,2.09107463,1.03926400
-4.91945973,3.05851024,0.04747114,0.00205009,0.00676481,2.25870885,2.08806156,1.04218125
-4.91345673,3.05291977,0.04675082,0.00206851,0.00650519,2.25449046,2.08320210,1.04256048
-4.90745373,3.04047531,0.04587331,0.00208506,0.00623567,2.24517940,2.07559910,1.04012771
-4.90145073,3.02042731,0.04483540,0.00209922,0.00595777,2.23017137,2.06442705,1.03465338
-4.89544772,2.99218297,0.04363939,0.00211048,0.00567319,2.20897588,2.04895541,1.02595983
-4.88944472,2.95532237,0.04229283,0.00211841,0.00538378,2.18123201,2.02856879,1.01392760
-4.88344172,2.90960941,0.04080808,0.00212258,0.00509150,2.14672013,2.00278349,0.99849993
-4.87743872,2.85499721,0.03920176,0.00212262,0.00479841,2.10536926,1.97125982,0.97968550
-4.87143572,2.79162813,0.03749415,0.00211819,0.00450661,2.05725998,1.93380994,0.95755925
-4.86543272,2.71982878,0.03570844,0.00210897,0.00421819,2.00262294,1.89040131,0.93226131
-4.85942971,2.64010051,0.03387002,0.00209471,0.00393524,1.94183310,1.84115567,0.90399410
-4.85342671,2.55310599,0.03200582,0.00207515,0.00365974,1.87540024,1.78634380,0.87301782
-4.84742371,2.45965272,0.03014364,0.00205013,0.00339358,1.80395628,1.72637673,0.83964457
-4.84142071,2.36067414,0.02831156,0.00201950,0.00313854,1.72823988,1.66179356,0.80423130
-4.83541771,2.25720928,0.02653746,0.00198321,0.00289621,1.64907921,1.59324675,0.76717201
-4.82941471,2.15038138,0.02484866,0.00194125,0.00266804,1.56737331,1.52148529,0.72888934
-4.82341171,2.04137634,0.02327156,0.00189372,0.00245531,1.48407299,1.44733657,0.68982600
-4.81740870,1.93142133,0.02183146,0.00184082,0.00225914,1.40016146,1.37168730,0.65043614
-4.81140570,1.82176389,0.02055244,0.00178283,0.00208047,1.31663546,1.29546422,0.61117699
-4.80540270,1.71365190,0.01945718,0.00172014,0.00192010,1.23448719,1.21961482,0.57250084
-4.79939970,1.60831422,0.01856697,0.00165327,0.00177872,1.15468712,1.14508872,0.53484756
-4.79339670,1.50694240,0.01790156,0.00158282,0.00165686,1.07816812,1.07281964,0.49863765
-4.78739370,1.41067301,0.01747908,0.00150948,0.00155497,1.00581074,1.00370845,0.46426593
-4.78139070,1.32057082,0.01731589,0.00143405,0.00147339,0.93842974,0.93860722,0.43209583
-4.77538769,1.23761257,0.01742629,0.00135736,0.00141234,0.87676186,0.87830444,0.40245417
-4.76938469,1.16267130,0.01782227,0.00128030,0.00137197,0.82145460,0.82351135,0.37562662
-4.76338169,1.09650140,0.01851309,0.00120377,0.00135231,0.77305611,0.77484951,0.35185355
-4.75737869,1.03972424,0.01950482,0.00112867,0.00135324,0.73200605,0.73283948,0.33132641
-4.75137569,0.99281480,0.02079981,0.00105584,0.00137455,0.69862749,0.69789078,0.31418460
-4.74537269,0.95608947,0.02239613,0.00098610,0.00141584,0.67311989,0.67029319,0.30051286
-4.73936968,0.92969547,0.02428706,0.00092015,0.00147653,0.65555328,0.65020947,0.29033918
-4.73336668,0.91360232,0.02646051,0.00085860,0.00155585,0.64586397,0.63766971,0.28363337
-4.72736368,0.90759598,0.02889864,0.00080193,0.00165281,0.64385194,0.63256766,0.28030641
-4.72136068,0.91127611,0.03157751,0.00075048,0.00176622,0.64918036,0.63465914,0.28021064
-4.71535768,0.92405710,0.03446697,0.00070448,0.00189464,0.66137743,0.64356296,0.28314096
-4.70935468,0.94517331,0.03753072,0.00066396,0.00203644,0.67984108,0.65876461,0.28883715
-4.70335168,0.97368897,0.04072658,0.00062886,0.00218979,0.70384663,0.67962293,0.29698747
-4.69734867,1.00851293,0.04400708,0.00059896,0.00235273,0.73255777,0.70538004,0.30723357
-4.69134567,1.04841838,0.04732022,0.00057392,0.00252318,0.76504087,0.73517461,0.31917670
-4.68534267,1.09206733,0.05061061,0.00055330,0.00269904,0.80028262,0.76805831,0.33238535
-4.67933967,1.13803957,0.05382068,0.00053658,0.00287823,0.83721079,0.80301553,0.34640403
-4.67333667,1.18486540,0.05689223,0.00052316,0.00305879,0.87471773,0.83898577,0.36076317
-4.66733367,1.23106124,0.05976799,0.00051241,0.00323894,0.91168605,0.87488835,0.37498989
-4.66133067,1.27516714,0.06239338,0.00050369,0.00341719,0.94701573,0.90964874,0.38861925
-4.65532766,1.31578475,0.06471816,0.00049633,0.00359239,0.97965185,0.94222566,0.40120574
-4.64932466,1.35161466,0.06669808,0.00048973,0.00376379,1.00861182,0.97163810,0.41233457
-4.64332166,1.38149132,0.06829633,0.00048331,0.00393112,1.03301136,0.99699126,0.42163229
-4.63731866,1.40441449,0.06948482,0.00047654,0.00409458,1.05208784,1.01750032,0.42877643
-4.63131566,1.41957564,0.07024509,0.00046898,0.00425488,1.06522032,1.03251128,0.43350367
-4.62531266,1.42637835,0.07056896,0.00046027,0.00441320,1.07194529,1.04151775,0.43561626
-4.61930965,1.42445181,0.07045878,0.00045014,0.00457112,1.07196735,1.04417314,0.43498641
-4.61330665,1.41365684,0.06992724,0.00043841,0.00473062,1.06516460,1.04029777,0.43155846
-4.60730365,1.39408417,0.06899690,0.00042498,0.00489392,1.05158828,1.02988039,0.42534870
-4.60130065,1.36604533,0.06769925,0.00040984,0.00506338,1.03145687,1.01307437,0.41644297
-4.59529765,1.33005637,0.06607357,0.00039307,0.00524138,1.00514484,0.99018853,0.40499204
-4.58929465,1.28681551,0.06416542,0.00037481,0.00543021,0.97316685,0.96167326,0.39120517
-4.58329165,1.23717576,0.06202509,0.00035525,0.00563191,0.93615786,0.92810260,0.37534199
-4.57728864,1.18211387,0.05970585,0.00033464,0.00584813,0.89485050,0.89015316,0.35770320
-4.57128564,1.12269702,0.05726224,0.00031326,0.00608011,0.85005044,0.84858088,0.33862059
-4.56528264,1.06004898,0.05474848,0.00029141,0.00632850,0.80261116,0.80419683,0.31844660
-4.55927964,0.99531714,0.05221694,0.00026941,0.00659342,0.75340915,0.75784302,0.29754421
-4.55327664,0.92964173,0.04971696,0.00024755,0.00687441,0.70332053,0.71036941,0.27627726
-4.54727364,0.86412860,0.04729386,0.00022615,0.00717046,0.65320015,0.66261301,0.25500178
-4.54127064,0.79982636,0.04498829,0.00020548,0.00748015,0.60386382,0.61537971,0.23405857
-4.53526763,0.73770862,0.04283590,0.00018580,0.00780174,0.55607414,0.56942965,0.21376721
-4.52926463,0.67866151,0.04086737,0.00016736,0.00813333,0.51053038,0.52546626,0.19442162
-4.52326163,0.62347667,0.03910865,0.00015034,0.00847310,0.46786223,0.48412914,0.17628724
-4.51725863,0.57284913,0.03758153,0.00013493,0.00881943,0.42862741,0.44599060,0.15959974
-4.51125563,0.52737976,0.03630437,0.00012127,0.00917120,0.39331260,0.41155558,0.14456503
-4.50525263,0.48758120,0.03529291,0.00010947,0.00952792,0.36233717,0.38126427,0.13136044
-4.49924962,0.45388646,0.03456120,0.00009962,0.00988994,0.33605896,0.35549682,0.12013679
-4.49324662,0.42665899,0.03412244,0.00009180,0.01025859,0.31478130,0.33457936,0.11102088
-4.48724362,0.40620309,0.03398976,0.00008604,0.01063620,0.29876041,0.31879039,0.10411836
-4.48124062,0.39277361,0.03417674,0.00008239,0.01102617,0.28821241,0.30836689,0.09951630
-4.47523762,0.38658390,0.03469782,0.00008086,0.01143288,0.28331911,0.30350919,0.09728547
-4.46923462,0.38781122,0.03556827,0.00008146,0.01186156,0.28423199,0.30438414,0.09748195
-4.46323162,0.39659892,0.03680405,0.00008418,0.01231809,0.29107389,0.31112594,0.10014780
-4.45722861,0.41305513,0.03842118,0.00008900,0.01280865,0.30393803,0.32383443,0.10531079
-4.45122561,0.43724773,0.04043489,0.00009589,0.01333945,0.32288434,0.34257071,0.11298313
-4.44522261,0.46919592,0.04285857,0.00010482,0.01391628,0.34793321,0.36735020,0.12315914
-4.43921961,0.50885863,0.04570236,0.00011572,0.01454408,0.37905683,0.39813351,0.13581210
-4.43321661,0.55612078,0.04897175,0.00012852,0.01522656,0.41616887,0.43481565,0.15089036
-4.42721361,0.61077807,0.05266599,0.00014312,0.01596570,0.45911303,0.47721435,0.16831309
-4.42121061,0.67252145,0.05677664,0.00015940,0.01676145,0.50765123,0.52505831,0.18796594
-4.41520760,0.74092259,0.06128616,0.00017724,0.01761137,0.56145260,0.57797640,0.20969690
-4.40920460,0.81542152,0.06616676,0.00019645,0.01851042,0.62008393,0.63548874,0.23331293
-4.40320160,0.89531771,0.07137960,0.00021684,0.01945083,0.68300281,0.69700074,0.25857748
-4.39719860,0.97976568,0.07687431,0.00023820,0.02042215,0.74955408,0.76180087,0.28520951
-4.39119560,1.06777615,0.08258901,0.00026028,0.02141131,0.81897060,0.82906306,0.31288410
-4.38519260,1.15822346,0.08845083,0.00028281,0.02240291,0.89037869,0.89785408,0.34123495
-4.37918959,1.24985955,0.09437696,0.00030551,0.02337962,0.96280867,0.96714636,0.36985900
-4.37318659,1.34133469,0.10027621,0.00032808,0.02432263,1.03521063,1.03583615,0.39832298
-4.36718359,1.43122460,0.10605100,0.00035022,0.02521229,1.10647508,1.10276678,0.42617195
-4.36118059,1.51806327,0.11159989,0.00037165,0.02602871,1.17545812,1.16675626,0.45293967
-4.35517759,1.60038038,0.11682036,0.00039206,0.02675246,1.24101023,1.22662853,0.47816020
-4.34917459,1.67674214,0.12161182,0.00041120,0.02736530,1.30200772,1.28124705,0.50138071
-4.34317159,1.74579371,0.12587881,0.00042884,0.02785084,1.35738553,1.32954940,0.52217456
-4.33716858,1.80630155,0.12953414,0.00044476,0.02819513,1.40617010,1.37058143,0.54015444
-4.33116558,1.85719383,0.13250188,0.00045884,0.02838725,1.44751071,1.40352947,0.55498476
-4.32516258,1.89759698,0.13472008,0.00047095,0.02841967,1.48070800,1.42774900,0.56639277
-4.31915958,1.92686672,0.13614310,0.00048108,0.02828858,1.50523818,1.44278863,0.57417799
-4.31315658,1.94461208,0.13674345,0.00048923,0.02799404,1.52077186,1.44840793,0.57821921
-4.30715358,1.95071115,0.13651304,0.00049552,0.02753996,1.52718647,1.44458855,0.57847901
