energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-6.00000000,8.18610209,0.01594717,2.01061970,0.62462687,0.28877379,5.64833524,4.28502904,0.06195988,1.29915921
-5.99399700,8.28775751,0.01616268,2.03233656,0.62426018,0.30225083,5.78808163,4.32301101,0.06355488,1.32064704
-5.98799400,8.38328554,0.01632007,2.05186549,0.62595611,0.31616374,5.92180842,4.35531196,0.06495992,1.34275603
-5.98199100,8.47024627,0.01641706,2.06844402,0.62998349,0.33041421,6.04816941,4.38014427,0.06615627,1.36548033
-5.97598799,8.54659469,0.01645250,2.08141522,0.63658630,0.34491976,6.16615319,4.39596205,0.06712972,1.38884747
-5.96998499,8.61077651,0.01642646,2.09025865,0.64597665,0.35961469,6.27512949,4.40153330,0.06787134,1.41291813
-5.96398199,8.66179617,0.01634035,2.09461362,0.65832829,0.37445002,6.37487522,4.39599498,0.06837797,1.43778363
-5.95797899,8.69925378,0.01619696,2.09429367,0.67377066,0.38939221,6.46557870,4.37888887,0.06865261,1.46356104
-5.95197599,8.72334964,0.01600046,2.08929178,0.69238357,0.40442103,6.54782226,4.35017657,0.06870458,1.49038616
-5.94597299,8.73485709,0.01575632,2.07977628,0.71419284,0.41952652,6.62254413,4.31023397,0.06854945,1.51840452
-5.93996998,8.73506622,0.01547119,2.06607820,0.73916687,0.43470547,6.69098232,4.25982589,0.06820878,1.54776105
-5.93396698,8.72570269,0.01515274,2.04867095,0.76721444,0.44995750,6.75460380,4.20006343,0.06770969,1.57858891
-5.92796398,8.70882747,0.01480942,2.02814392,0.79818389,0.46528128,6.81502361,4.13234685,0.06708425,1.61099830
-5.92196098,8.68672385,0.01445021,2.00517168,0.83186377,0.48067093,6.87391852,4.05829769,0.06636877,1.64506593
-5.91595798,8.66177909,0.01408434,1.98048063,0.86798515,0.49611315,6.93294042,3.97968436,0.06560295,1.68082606
-5.90995498,8.63636759,0.01372101,1.95481512,0.90622563,0.51158507,6.99363440,3.89834531,0.06482909,1.71826365
-5.90395198,8.61274231,0.01336912,1.92890480,0.94621499,0.52705333,7.05736578,3.81611382,0.06409118,1.75731028
-5.89794897,8.59294008,0.01303700,1.90343488,0.98754254,0.54247415,7.12525991,3.73474821,0.06343411,1.79784329
-5.89194597,8.57870532,0.01273219,1.87902059,1.02976581,0.55779472,7.19815730,3.65587047,0.06290290,1.83968816
-5.88594297,8.57143522,0.01246128,1.85618693,1.07242053,0.57295572,7.27658571,3.58091569,0.06254200,1.88262421
-5.87993997,8.57214766,0.01222977,1.83535420,1.11503139,0.58789481,7.36074954,3.51109399,0.06239467,1.92639329
-5.87393697,8.58147182,0.01204198,1.81682965,1.15712328,0.60255096,7.45053586,3.44736541,0.06250248,1.97071085
-5.86793397,8.59965992,0.01190108,1.80080496,1.19823252,0.61686922,7.54553513,3.39042798,0.06290487,2.01527881
-5.86193097,8.62661692,0.01180908,1.78735916,1.23791761,0.63080567,7.64507428,3.34071790,0.06363871,2.05979921
-5.85592796,8.66194468,0.01176690,1.77646618,1.27576900,0.64433214,7.74825870,3.29842061,0.06473796,2.10398792
-5.84992496,8.70499581,0.01177455,1.76800613,1.31141754,0.65744034,7.85401985,3.26349076,0.06623335,2.14758719
-5.84392196,8.75493275,0.01183114,1.76177921,1.34454106,0.67014511,7.96116472,3.23567899,0.06815197,2.19037637
-5.83791896,8.81078723,0.01193516,1.75752115,1.37486907,0.68248633,8.06842402,3.21456334,0.07051695,2.23217994
-5.83191596,8.87151614,0.01208448,1.75491925,1.40218515,0.69452954,8.17449601,3.19958290,0.07334698,2.27287232
-5.82591296,8.93605023,0.01227660,1.75362802,1.42632720,0.70636484,8.27808387,3.19007185,0.07665586,2.31237895
-5.81990995,9.00333309,0.01250865,1.75328358,1.44718546,0.71810416,8.37792498,3.18529208,0.08045201,2.35067377
-5.81390695,9.07234887,0.01277752,1.75351649,1.46469870,0.72987703,8.47281152,3.18446297,0.08473793,2.38777299
-5.80790395,9.14213826,0.01307989,1.75396240,1.47884877,0.74182476,8.56160237,3.18678748,0.08950964,2.42372573
-5.80190095,9.21180304,0.01341221,1.75427044,1.48965391,0.75409360,8.64322723,3.19147379,0.09475622,2.45860197
-5.79589795,9.28050088,0.01377074,1.75410952,1.49716141,0.76682682,8.71668429,3.19775253,0.10045933,2.49247876
-5.78989495,9.34743205,0.01415142,1.75317250,1.50143990,0.78015644,8.78103333,3.20488956,0.10659286,2.52542537
-5.78389195,9.41182085,0.01454989,1.75117864,1.50257204,0.79419478,8.83538633,3.21219487,0.11312270,2.55748851
-5.77788894,9.47289438,0.01496137,1.74787482,1.50064768,0.80902634,8.87889768,3.21902803,0.12000671,2.58867844
-5.77188594,9.52986147,0.01538063,1.74303570,1.49575828,0.82470044,8.91075604,3.22480118,0.12719478,2.61895689
-5.76588294,9.58189439,0.01580193,1.73646352,1.48799250,0.84122503,8.93017951,3.22897998,0.13462925,2.64822755
-5.75987994,9.62811542,0.01621902,1.72798760,1.47743339,0.85856185,8.93641545,3.23108356,0.14224538,2.67632967
-5.75387694,9.66759022,0.01662514,1.71746419,1.46415720,0.87662351,8.92874560,3.23068390,0.14997220,2.70303529
-5.74787394,9.69932879,0.01701308,1.70477656,1.44823366,0.89527229,8.90649690,3.22740527,0.15773343,2.72805012
-5.74187094,9.72229481,0.01737531,1.68983566,1.42972771,0.91432117,8.86905763,3.22092411,0.16544871,2.75101826
-5.73586793,9.73542301,0.01770404,1.67258135,1.40870247,0.93353677,8.81589804,3.21096948,0.17303491,2.77153042
-5.72986493,9.73764401,0.01799149,1.65298400,1.38522302,0.95264439,8.74659444,3.19732433,0.18040765,2.78913534
-5.72386193,9.72791544,0.01823001,1.63104660,1.35936075,0.97133476,8.66085513,3.17982742,0.18748288,2.80335391
-5.71785893,9.70525770,0.01841236,1.60680690,1.33119798,0.98927251,8.55854666,3.15837585,0.19417850,2.81369525
-5.71185593,9.66879285,0.01853191,1.58033954,1.30083231,1.00610584,8.43971860,3.13292786,0.20041607,2.81967431
-5.70585293,9.61778444,0.01858287,1.55175789,1.26838061,1.02147723,8.30462533,3.10350587,0.20612247,2.82082992
-5.69984992,9.55167648,0.01856054,1.52121536,1.23398219,1.03503468,8.15374329,3.07019911,0.21123149,2.81674296
-5.69384692,9.47012963,0.01846145,1.48890597,1.19780098,1.04644308,7.98778256,3.03316591,0.21568530,2.80705362
-5.68784392,9.37305288,0.01828352,1.45506399,1.16002668,1.05539534,7.80769180,2.99263510,0.21943589,2.79147726
-5.68184092,9.26062908,0.01802620,1.41996252,1.12087458,1.06162286,7.61465597,2.94890634,0.22244622,2.76981824
-5.67583792,9.13333303,0.01769046,1.38391091,1.08058421,1.06490479,7.41008669,2.90234910,0.22469125,2.74198128
-5.66983492,8.99194098,0.01727886,1.34725102,1.03941681,1.06507594,7.19560512,2.85340007,0.22615869,2.70797974
-5.66383192,8.83753076,0.01679543,1.31035222,0.99765172,1.06203284,6.97301797,2.80255883,0.22684948,2.66794066
-5.65782891,8.67147201,0.01624562,1.27360526,0.95558181,1.05573771,6.74428709,2.75038157,0.22677802,2.62210624
-5.65182591,8.49540618,0.01563611,1.23741514,0.91350821,1.04622029,6.51149352,2.69747285,0.22597200,2.57083155
-5.64582291,8.31121653,0.01497464,1.20219299,0.87173444,1.03357717,6.27679718,2.64447533,0.22447190,2.51457858
-5.63981991,8.12098851,0.01426976,1.16834725,0.83056034,1.01796886,6.04239315,2.59205746,0.22233016,2.45390658
-5.63381691,7.92696131,0.01353064,1.13627430,0.79027572,0.99961461,5.81046588,2.54089941,0.21960994,2.38945894
-5.62781391,7.73147178,0.01276677,1.10634880,0.75115436,0.97878496,5.58314278,2.49167729,0.21638350,2.32194697
-5.62181091,7.53689232,0.01198775,1.07891404,0.71344817,0.95579268,5.36244832,2.44504613,0.21273031,2.25213094
-5.61580790,7.34556444,0.01120302,1.05427246,0.67738199,0.93098211,5.15026014,2.40162209,0.20873474,2.18079911
-5.60980490,7.15973052,0.01042162,1.03267688,0.64314908,0.90471751,4.94826850,2.36196423,0.20448362,2.10874531
-5.60380190,6.98146582,0.00965206,1.01432248,0.61090746,0.87737088,4.75794016,2.32655675,0.20006357,2.03674597
-5.59779890,6.81261370,0.00890209,0.99934006,0.58077716,0.84930979,4.58048795,2.29579222,0.19555826,1.96553737
-5.59179590,6.65472635,0.00817856,0.98779068,0.55283862,0.82088566,4.41684692,2.26995647,0.19104570,1.89579408
-5.58579290,6.50901385,0.00748737,0.97966208,0.52713209,0.79242305,4.26765779,2.24921599,0.18659570,1.82810947
-5.57978989,6.37630353,0.00683337,0.97486695,0.50365815,0.76421051,4.13325829,2.23360829,0.18226754,1.76297908
-5.57378689,6.25701197,0.00622032,0.97324330,0.48237925,0.73649311,4.01368247,2.22303595,0.17810807,1.70078761
-5.56778389,6.15113061,0.00565094,0.97455685,0.46322227,0.70946724,3.90866809,2.21726460,0.17415021,1.64180016
-5.56178089,6.05822621,0.00512688,0.97850554,0.44608187,0.68327760,3.81767156,2.21592513,0.17041210,1.58615809
-5.55577789,5.97745616,0.00464884,0.98472608,0.43082461,0.65801662,3.73988989,2.21852025,0.16689674,1.53387967
-5.54977489,5.90759819,0.00421659,0.99280214,0.41729359,0.63372616,3.67428864,2.22443514,0.16359242,1.48486553
-5.54377189,5.84709339,0.00382913,1.00227427,0.40531351,0.61040126,3.61963493,2.23295203,0.16047369,1.43890869
-5.53776888,5.79410074,0.00348473,1.01265088,0.39469583,0.58799584,3.57453411,2.24326805,0.15750294,1.39570853
-5.53176588,5.74656104,0.00318109,1.02342021,0.38524401,0.56642971,3.53746885,2.25451597,0.15463256,1.35488822
-5.52576288,5.70226749,0.00291545,1.03406275,0.37675858,0.54559682,3.50683947,2.26578690,0.15180747,1.31601459
-5.51975988,5.65894029,0.00268469,1.04406380,0.36904182,0.52537390,3.48100414,2.27615442,0.14896806,1.27861966
-5.51375688,5.61430230,0.00248547,1.05292575,0.36190213,0.50562942,3.45831808,2.28469917,0.14605315,1.24222266
-5.50775388,5.56615305,0.00231429,1.06017988,0.35515782,0.48623209,3.43717074,2.29053339,0.14300309,1.20635173
-5.50175088,5.51243858,0.00216766,1.06539726,0.34864034,0.46705882,3.41602055,2.29282458,0.13976270,1.17056425
-5.49574787,5.45131503,0.00204211,1.06819855,0.34219698,0.44800153,3.39342660,2.29081784,0.13628387,1.13446500
-5.48974487,5.38120423,0.00193432,1.06826270,0.33569296,0.42897282,3.36807716,2.28385639,0.13252785,1.09772150
-5.48374187,5.30084009,0.00184115,1.06533422,0.32901311,0.40991020,3.33881511,2.27139986,0.12846699,1.06007610
-5.47773887,5.20930507,0.00175971,1.05922907,0.32206296,0.39077885,3.30466005,2.25304020,0.12408593,1.02135447
-5.47173587,5.10605657,0.00168741,1.04983925,0.31476964,0.37157304,3.26482752,2.22851501,0.11938221,0.98147041
-5.46573287,4.99094330,0.00162195,1.03713590,0.30708234,0.35231615,3.21874532,2.19771817,0.11436622,0.94042721
-5.45972986,4.86421222,0.00156136,1.02117110,0.29897262,0.33305964,3.16606688,2.16070776,0.10906063,0.89831572
-5.45372686,4.72650680,0.00150404,1.00207840,0.29043459,0.31388113,3.10668190,2.11771124,0.10349930,0.85530973
-5.44772386,4.57885758,0.00144869,0.98007197,0.28148494,0.29488183,3.04072384,2.06912788,0.09772572,0.81165901
-5.44172086,4.42266593,0.00139437,0.95544455,0.27216291,0.27618361,2.96857411,2.01552846,0.09179119,0.76768083
-5.43571786,4.25968216,0.00134045,0.92856416,0.26253024,0.25792606,2.89086261,1.95765213,0.08575269,0.72375047
-5.42971486,4.09197881,0.00128663,0.89986947,0.25267096,0.24026367,2.80846405,1.89640055,0.07967075,0.68029132
-5.42371186,3.92192003,0.00123287,0.86986401,0.24269122,0.22336345,2.72248967,1.83282910,0.07360727,0.63776526
-5.41770885,3.75212771,0.00117943,0.83910898,0.23271890,0.20740303,2.63427386,1.76813534,0.06762343,0.59666364
-5.41170585,3.58544498,0.00112681,0.80821491,0.22290310,0.19256958,2.54535547,1.70364448,0.06177789,0.55749930
-5.40570285,3.42489748,0.00107576,0.77783200,0.21341342,0.17905934,2.45745344,1.64079216,0.05612520,0.52079989
-5.39969985,3.27365269,0.00102723,0.74863936,0.20443896,0.16707797,2.37243696,1.58110431,0.05071448,0.48710256
-5.39369685,3.13497753,0.00098241,0.72133307,0.19618707,0.15684154,2.29229031,1.52617450,0.04558859,0.45694999
-5.38769385,3.01219435,0.00094266,0.69661345,0.18888171,0.14857809,2.21907295,1.47763881,0.04078346,0.43088765
-5.38169085,2.90863544,0.00090954,0.67517148,0.18276139,0.14252953,2.15487551,1.43714842,0.03632793,0.40946205
-5.37568784,2.82759597,0.00088477,0.65767475,0.17807678,0.13895380,2.10177277,1.40634044,0.03224378,0.39321949
-5.36968484,2.77228545,0.00087026,0.64475321,0.17508772,0.13812680,2.06177468,1.38680711,0.02854607,0.38270520
-5.36368184,2.74577784,0.00086809,0.63698493,0.17405984,0.14034406,2.03677676,1.38006392,0.02524367,0.37846199
-5.35767884,2.75096021,0.00088049,0.63488226,0.17526058,0.14592164,2.02851123,1.38751708,0.02233999,0.38102839
-5.35167584,2.79048030,0.00090987,0.63887874,0.17895475,0.15519607,2.03850017,1.41043089,0.01983372,0.39093545
-5.34567284,2.86669310,0.00095875,0.64931702,0.18539946,0.16852293,2.06801223,1.44989543,0.01771971,0.40870202
-5.33966983,2.98160695,0.00102981,0.66643812,0.19483860,0.18627396,2.11802396,1.50679534,0.01598976,0.43482804
-5.33366683,3.13682955,0.00112583,0.69037239,0.20749675,0.20883219,2.18918700,1.58178011,0.01463338,0.46978572
-5.32766383,3.33351487,0.00124967,0.72113234,0.22357278,0.23658519,2.28180207,1.67523676,0.01363849,0.51400837
-5.32166083,3.57231178,0.00140425,0.75860767,0.24323303,0.26991620,2.39580062,1.78726552,0.01299190,0.56787702
-5.31565783,3.85331575,0.00159247,0.80256257,0.26660439,0.30919307,2.53073466,1.91765923,0.01267978,0.63170503
-5.30965483,4.17602514,0.00181717,0.85263555,0.29376738,0.35475535,2.68577529,2.06588749,0.01268788,0.70572098
-5.30365183,4.53930386,0.00208106,0.90834182,0.32474954,0.40689950,2.85972017,2.23108616,0.01300166,0.79005058
-5.29764882,4.94135262,0.00238666,0.96907834,0.35951931,0.46586287,3.05100997,2.41205327,0.01360625,0.88469816
-5.29164582,5.37969073,0.00273616,1.03413143,0.39798080,0.53180670,3.25775374,2.60725204,0.01448633,0.98952878
-5.28564282,5.85115113,0.00313141,1.10268708,0.43996978,0.60479907,3.47776296,2.81482195,0.01562589,1.10425187
-5.27963982,6.35189069,0.00357376,1.17384362,0.48525116,0.68479834,3.70859389,3.03259836,0.01700790,1.22840759
-5.27363682,6.87741814,0.00406400,1.24662686,0.53351841,0.77163817,3.94759740,3.25814132,0.01861402,1.36135699
-5.26763382,7.42264137,0.00460227,1.32000720,0.58439502,0.86501485,4.19197588,3.48877372,0.02042421,1.50227703
-5.26163082,7.98193544,0.00518802,1.39291874,0.63743846,0.96447804,4.43884578,3.72162887,0.02241646,1.65016160
-5.25562781,8.54923193,0.00581991,1.46427973,0.69214658,1.06942579,4.68530493,3.95370695,0.02456652,1.80382907
-5.24962481,9.11812941,0.00649581,1.53301430,0.74796656,1.17910457,4.92850300,4.18193964,0.02684778,1.96193724
-5.24362181,9.68202369,0.00721277,1.59807463,0.80430638,1.29261515,5.16571338,4.40326166,0.02923119,2.12300571
-5.23761881,10.23425563,0.00796711,1.65846338,0.86054838,1.40892449,5.39440462,4.61468740,0.03168540,2.28544556
-5.23161581,10.76827291,0.00875438,1.71325552,0.91606482,1.52688406,5.61230936,4.81339077,0.03417702,2.44759598
-5.22561281,11.27780109,0.00956953,1.76161916,0.97023471,1.64525421,5.81748821,4.99678540,0.03667095,2.60776666
-5.21960980,11.75701847,0.01040700,1.80283461,1.02246139,1.76273429,6.00838651,5.16260266,0.03913100,2.76428469
-5.21360680,12.20072819,0.01126087,1.83631103,1.07219013,1.87799744,6.18388138,5.30896435,0.04152052,2.91554427
-5.20760380,12.60452048,0.01212502,1.86160026,1.11892503,1.98972906,6.34331691,5.43444694,0.04380320,3.06005720
-5.20160080,12.96491797,0.01299330,1.87840702,1.16224432,2.09666730,6.48652543,5.53813442,0.04594392,3.19650172
-5.19559780,13.27949685,0.01385978,1.88659526,1.20181349,2.19764401,6.61383327,5.61965699,0.04790966,3.32376775
-5.18959480,13.54697725,0.01471884,1.88619020,1.23739531,2.29162417,6.72604988,5.67921321,0.04967039,3.44099578
-5.18359180,13.76727750,0.01556545,1.87737593,1.26885646,2.37774185,6.82443975,5.71757388,0.05119994,3.54760765
-5.17758879,13.94152773,0.01639522,1.86048861,1.29617011,2.45533101,6.91067750,5.73606653,0.05247676,3.64332723
-5.17158579,14.07204057,0.01720461,1.83600526,1.31941436,2.52394925,6.98678687,5.73654033,0.05348458,3.72818964
-5.16558279,14.16223809,0.01799094,1.80452866,1.33876650,2.58339330,7.05506565,5.72131187,0.05421289,3.80253811
-5.15957979,14.21653658,0.01875249,1.76676885,1.35449326,2.63370508,7.11799891,5.69309350,0.05465722,3.86700844
-5.15357679,14.24019272,0.01948846,1.72352173,1.36693752,2.67516796,7.17816372,5.65490631,0.05481925,3.92250110
-5.14757379,14.23911665,0.02019894,1.67564579,1.37650200,2.70829298,7.23812919,5.60998108,0.05470667,3.97014244
-5.14157079,14.21965922,0.02088481,1.62403764,1.38363074,2.73379579,7.30035586,5.56165065,0.05433283,4.01123631
-5.13556778,14.18838226,0.02154766,1.56960746,1.38878932,2.75256500,7.36709862,5.51323815,0.05371621,4.04720850
-5.12956478,14.15182146,0.02218956,1.51325504,1.39244458,2.76562383,7.44031736,5.46794533,0.05287970,4.07954638
-5.12356178,14.11625205,0.02281298,1.45584756,1.39504506,2.77408645,7.52159933,5.42874552,0.05184975,4.10973678
-5.11755878,14.08746728,0.02342054,1.39819964,1.39700285,2.77911160,7.61209626,5.39828550,0.05065541,4.13920486
-5.11155578,14.07057926,0.02401487,1.34105645,1.39867783,2.78185538,7.71247905,5.37880016,0.04932732,4.16925686
-5.10555278,14.06985021,0.02459846,1.28508021,1.40036494,2.78342579,7.82291174,5.37204326,0.04789672,4.20102943
-5.09954977,14.08856108,0.02517349,1.23084058,1.40228501,2.78484104,7.94304536,5.37923681,0.04639448,4.23544764
-5.09354677,14.12892205,0.02574172,1.17880878,1.40457936,2.78699342,8.07203166,5.40104071,0.04485019,4.27319340
-5.08754377,14.19202775,0.02630444,1.12935550,1.40730850,2.79062056,8.20855533,5.43754353,0.04329138,4.31468552
-5.08154077,14.27785749,0.02686238,1.08275238,1.41045456,2.79628484,8.35088273,5.48827415,0.04174293,4.36007167
-5.07553777,14.38531883,0.02741573,1.03917645,1.41392730,2.80436174,8.49692430,5.55223321,0.04022660,4.40923227
-5.06953477,14.51233074,0.02796417,0.99871724,1.41757322,2.81503710,8.64430730,5.62794254,0.03876068,4.46179541
-5.06353177,14.65594088,0.02850689,0.96138584,1.42118702,2.82831297,8.79045531,5.71350995,0.03735992,4.51716156
-5.05752876,14.81247040,0.02904269,0.92712531,1.42452492,2.84402104,8.93267056,5.80670632,0.03603553,4.57453620
-5.05152576,14.97767840,0.02957003,0.89582182,1.42731890,2.86184260,9.06821570,5.90505147,0.03479532,4.63296860
-5.04552276,15.14693830,0.03008719,0.86731596,1.42929117,2.88133337,9.19439155,6.00590528,0.03364398,4.69139420
-5.03951976,15.31541772,0.03059230,0.84141375,1.43016821,2.90195174,9.30860821,6.10656030,0.03258344,4.74867875
-5.03351676,15.47825466,0.03108347,0.81789684,1.42969362,2.92308858,9.40844727,6.20433243,0.03161322,4.80366178
-5.02751376,15.63072281,0.03155885,0.79653167,1.42763941,2.94409705,9.49171371,6.29664642,0.03073087,4.85519775
-5.02151076,15.76838039,0.03201675,0.77707741,1.42381510,2.96432099,9.55647682,6.38111344,0.02993239,4.90219318
-5.01550775,15.88719806,0.03245562,0.75929255,1.41807460,2.98312060,9.60109991,6.45559834,0.02921257,4.94363851
-5.00950475,15.98366249,0.03287415,0.74294011,1.41032052,2.99989446,9.62425955,6.51827489,0.02856534,4.97863403
-5.00350175,16.05485394,0.03327127,0.72779170,1.40050610,3.01409728,9.62495513,6.56766770,0.02798405,5.00640920
-4.99749875,16.09849715,0.03364614,0.71363045,1.38863467,3.02525294,9.60251026,6.60268025,0.02746168,5.02633554
-4.99149575,16.11298616,0.03399819,0.70025301,1.37475709,3.03296295,9.55656732,6.62260882,0.02699099,5.03793311
-4.98549275,16.09738458,0.03432702,0.68747094,1.35896722,3.03691041,9.48707696,6.62714266,0.02656466,5.04087128
-4.97948974,16.05140367,0.03463244,0.67511155,1.34139601,3.03685998,9.39428386,6.61635134,0.02617531,5.03496436
-4.97348674,15.97536116,0.03491440,0.66301854,1.32220440,3.03265438,9.27871005,6.59066033,0.02581557,5.02016294
-4.96748374,15.87012411,0.03517293,0.65105241,1.30157553,3.02420823,9.14113689,6.55081635,0.02547810,4.99654194
-4.96148074,15.73703943,0.03540810,0.63909091,1.27970663,3.01149990,8.98258635,6.49784436,0.02515562,4.96428615
-4.95547774,15.57785564,0.03561994,0.62702955,1.25680097,2.99456211,8.80430202,6.43299811,0.02484091,4.92367421
-4.94947474,15.39463960,0.03580837,0.61478216,1.23306010,2.97347201,8.60772999,6.35770632,0.02452691,4.87506189
-4.94347174,15.18969147,0.03597318,0.60228148,1.20867692,2.94834136,8.39449944,6.27351677,0.02420676,4.81886528
-4.93746873,14.96546135,0.03611392,0.58947985,1.18382952,2.91930730,8.16640274,6.18204045,0.02387390,4.75554478
-4.93146573,14.72447037,0.03622987,0.57634967,1.15867623,2.88652421,7.92537468,6.08489778,0.02352219,4.68559014
-4.92546273,14.46923885,0.03631999,0.56288383,1.13335195,2.85015688,7.67347043,5.98366903,0.02314608,4.60950737
-4.91945973,14.20222365,0.03638293,0.54909574,1.10796585,2.81037516,7.41284198,5.87985042,0.02274071,4.52780749
-4.91345673,13.92576643,0.03641696,0.53501903,1.08260046,2.76735031,7.14571282,5.77481758,0.02230211,4.44099777
-4.90745373,13.64205374,0.03642004,0.52070682,1.05731229,2.72125281,6.87435088,5.66979718,0.02182727,4.34957528
-4.90145073,13.35308973,0.03638987,0.50623043,1.03213370,2.67225170,6.60103978,5.56584747,0.02131433,4.25402301
-4.89544772,13.06068119,0.03632391,0.49167749,1.00707614,2.62051523,6.32804874,5.46384790,0.02076264,4.15480844
-4.88944472,12.76643433,0.03621956,0.47714961,0.98213446,2.56621247,6.05760167,5.36449738,0.02017281,4.05238429
-4.88344172,12.47176200,0.03607417,0.46275943,0.95729206,2.50951570,5.79184582,5.26832067,0.01954671,3.94719127
-4.87743872,12.17789962,0.03588529,0.44862726,0.93252686,2.45060330,5.53282086,5.17568133,0.01888749,3.83966239
-4.87143572,11.88592750,0.03565074,0.43487729,0.90781742,2.38966269,5.28242901,5.08680013,0.01819943,3.73022828
-4.86543272,11.59679711,0.03536877,0.42163360,0.88314933,2.32689314,5.04240695,5.00177684,0.01748790,3.61932309
-4.85942971,11.31135874,0.03503823,0.40901603,0.85852122,2.26250812,4.81430019,4.92061364,0.01675915,3.50739027
-4.85342671,11.03038784,0.03465865,0.39713604,0.83395030,2.19673703,4.59944067,4.84323828,0.01602014,3.39488775
-4.84742371,10.75460788,0.03423034,0.38609272,0.80947700,2.12982603,4.39892804,4.76952531,0.01527837,3.28229193
-4.84142071,10.48470778,0.03375447,0.37596919,0.78516855,2.06203803,4.21361526,4.69931376,0.01454161,3.17010011
-4.83541771,10.22135270,0.03323307,0.36682940,0.76112131,1.99365172,4.04409897,4.63242048,0.01381775,3.05883100
-4.82941471,9.96518742,0.03266900,0.35871553,0.73746168,1.92495983,3.89071486,4.56864834,0.01311453,2.94902321
-4.82341171,9.71683264,0.03206587,0.35164607,0.71434556,1.85626659,3.75353845,4.50778927,0.01243938,2.84123166
-4.81740870,9.47687497,0.03142797,0.34561478,0.69195636,1.78788482,3.63239136,4.44962266,0.01179926,2.73602216
-4.81140570,9.24585213,0.03076009,0.34059038,0.67050176,1.72013268,3.52685318,4.39390992,0.01120052,2.63396440
-4.80540270,9.02423532,0.03006741,0.33651723,0.65020922,1.65333052,3.43627878,4.34038650,0.01064876,2.53562391
-4.79939970,8.81241127,0.02935523,0.33331686,0.63132060,1.58779793,3.35982090,4.28875300,0.01014879,2.44155331
-4.79339670,8.61066620,0.02862890,0.33089035,0.61408600,1.52385134,3.29645754,4.23866698,0.00970460,2.35228366
-4.78739370,8.41917415,0.02789357,0.32912148,0.59875724,1.46180222,3.24502360,4.18973715,0.00931931,2.26831618
-4.78139070,8.23799159,0.02715409,0.32788061,0.58558111,1.40195607,3.20424606,4.14152140,0.00899524,2.19011501
-4.77538769,8.06705969,0.02641483,0.32702903,0.57479266,1.34461214,3.17278140,4.09352986,0.00873394,2.11810115
-4.76938469,7.90621496,0.02567967,0.32642375,0.56660878,1.29006384,3.14925453,4.04523372,0.00853622,2.05264803
-4.76338169,7.75520825,0.02495187,0.32592246,0.56122214,1.23859968,3.13229752,3.99607988,0.00840229,1.99407849
-4.75737869,7.61373114,0.02423412,0.32538845,0.55879572,1.19050455,3.12058690,3.94551140,0.00833178,1.94266325
-4.75137569,7.48144835,0.02352851,0.32469538,0.55945790,1.14606100,3.11287808,3.89299262,0.00832386,1.89862070
-4.74537269,7.35803390,0.02283661,0.32373162,0.56329819,1.10555046,3.10803540,3.83803786,0.00837732,1.86211740
-4.73936968,7.24320849,0.02215951,0.32240391,0.57036360,1.06925385,3.10505671,3.78024196,0.00849064,1.83326929
-4.73336668,7.13677557,0.02149795,0.32064044,0.58065561,1.03745174,3.10309123,3.71931087,0.00866204,1.81214295
-4.72736368,7.03865334,0.02085235,0.31839285,0.59412788,1.01042357,3.10145014,3.65509020,0.00888958,1.79875673
-4.72136068,6.94890049,0.02022295,0.31563739,0.61068451,0.98844619,3.09960955,3.58758995,0.00917115,1.79308156
-4.71535768,6.86773384,0.01960985,0.31237504,0.63017913,0.97179153,3.09720568,3.51700380,0.00950458,1.79504119
-4.70935468,6.79553677,0.01901306,0.30863060,0.65241473,0.96072369,3.09402310,3.44372141,0.00988764,1.80451217
-4.70335168,6.73285809,0.01843258,0.30445089,0.67714449,0.95549556,3.08997659,3.36833304,0.01031806,1.82132350
-4.69734867,6.68040158,0.01786839,0.29990210,0.70407365,0.95634535,3.08508817,3.29162591,0.01079362,1.84525655
-4.69134567,6.63900744,0.01732045,0.29506647,0.73286264,0.96349328,3.07946074,3.21457239,0.01131214,1.87604550
-4.68534267,6.60962707,0.01678869,0.29003846,0.76313167,0.97713867,3.07325016,3.13831060,0.01187155,1.91337890
-4.67933967,6.59329336,0.01627299,0.28492060,0.79446673,0.99745791,3.06663758,3.06411816,0.01246993,1.95690278
-4.67333667,6.59108860,0.01577317,0.27981932,0.82642732,1.02460327,3.05980396,2.99338055,0.01310557,2.00622569
-4.66733367,6.60411215,0.01528893,0.27484075,0.85855563,1.05870285,3.05290825,2.92755528,0.01377698,2.06092597
-4.66133067,6.63344994,0.01481986,0.27008695,0.89038727,1.09986161,3.04607066,2.86813367,0.01448300,2.12056129
-4.65532766,6.68014707,0.01436544,0.26565249,0.92146325,1.14816323,3.03936204,2.81660143,0.01522276,2.18468037
-4.64932466,6.74518477,0.01392503,0.26162166,0.95134287,1.20367279,3.03279974,2.77439980,0.01599574,2.25283645
-4.64332166,6.82946174,0.01349794,0.25806627,0.97961715,1.26643964,3.02635000,2.74288820,0.01680174,2.32460195
-4.63731866,6.93377993,0.01308346,0.25504419,1.00592222,1.33650022,3.01993651,2.72330957,0.01764083,2.39958341
