energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-3.41270635,0.72822430,-0.72822748,0.00001653,-0.00001653,0.02575461,-0.02575500,0.07907209,-0.07907308,0.50428228,-0.50428655,0.00005350,-0.00005350,0.20257471,-0.20257406,0.03482610,-0.03482630,0.10355229,-0.10355142
-3.40670335,0.73323565,-0.73323837,0.00001798,-0.00001798,0.02643540,-0.02643576,0.08061475,-0.08061568,0.50988515,-0.50988904,0.00005650,-0.00005651,0.20296294,-0.20296228,0.03546151,-0.03546174,0.10233548,-0.10233453
-3.40070035,0.73736006,-0.73736231,0.00001976,-0.00001976,0.02708709,-0.02708742,0.08205642,-0.08205724,0.51464436,-0.51464791,0.00006042,-0.00006042,0.20335183,-0.20335109,0.03614430,-0.03614455,0.10102680,-0.10102577
-3.39469735,0.74048031,-0.74048210,0.00002192,-0.00002192,0.02767958,-0.02767985,0.08332213,-0.08332281,0.51859680,-0.51860010,0.00006542,-0.00006542,0.20357837,-0.20357748,0.03685974,-0.03686002,0.09960755,-0.09960644
-3.38869435,0.74254322,-0.74254460,0.00002455,-0.00002455,0.02818554,-0.02818575,0.08434329,-0.08434380,0.52182957,-0.52183272,0.00007168,-0.00007169,0.20348730,-0.20348620,0.03759766,-0.03759797,0.09806731,-0.09806613
-3.38269135,0.74356626,-0.74356732,0.00002773,-0.00002774,0.02858118,-0.02858131,0.08505987,-0.08506018,0.52448159,-0.52448470,0.00007943,-0.00007944,0.20293689,-0.20293552,0.03835341,-0.03835374,0.09640454,-0.09640329
-3.37668834,0.74364121,-0.74364207,0.00003156,-0.00003157,0.02884677,-0.02884682,0.08542225,-0.08542234,0.52674323,-0.52674648,0.00008892,-0.00008892,0.20180400,-0.20180230,0.03912863,-0.03912900,0.09462673,-0.09462543
-3.37068534,0.74293482,-0.74293565,0.00003613,-0.00003614,0.02896720,-0.02896717,0.08539271,-0.08539257,0.52885384,-0.52885740,0.00010038,-0.00010039,0.19998836,-0.19998630,0.03993193,-0.03993234,0.09275024,-0.09274891
-3.36468234,0.74168603,-0.74168702,0.00004153,-0.00004154,0.02893223,-0.02893210,0.08494638,-0.08494601,0.53109680,-0.53110087,0.00011410,-0.00011411,0.19741583,-0.19741338,0.04077910,-0.04077957,0.09079977,-0.09079843
-3.35867934,0.74019983,-0.74020120,0.00004787,-0.00004787,0.02873661,-0.02873639,0.08407178,-0.08407117,0.53379242,-0.53379722,0.00013034,-0.00013035,0.19404057,-0.19403773,0.04169317,-0.04169373,0.08880743,-0.08880611
-3.35267634,0.73883768,-0.73883968,0.00005522,-0.00005523,0.02838012,-0.02837982,0.08277076,-0.08276993,0.53728844,-0.53729419,0.00014937,-0.00014938,0.18984601,-0.18984277,0.04270408,-0.04270473,0.08681157,-0.08681029
-3.34667334,0.73800483,-0.73800773,0.00006368,-0.00006369,0.02786730,-0.02786691,0.08105803,-0.08105699,0.54194856,-0.54195549,0.00017146,-0.00017148,0.18484463,-0.18484102,0.04384793,-0.04384871,0.08485532,-0.08485412
-3.34067034,0.73813488,-0.73813893,0.00007333,-0.00007333,0.02720712,-0.02720665,0.07896020,-0.07895896,0.54813918,-0.54814749,0.00019684,-0.00019686,0.17907661,-0.17907266,0.04516598,-0.04516692,0.08298497,-0.08298386
-3.33466733,0.73967200,-0.73967747,0.00008421,-0.00008422,0.02641248,-0.02641195,0.07651438,-0.07651296,0.55621473,-0.55622463,0.00022573,-0.00022575,0.17260749,-0.17260324,0.04670323,-0.04670434,0.08124816,-0.08124718
-3.32866433,0.74305171,-0.74305882,0.00009639,-0.00009640,0.02549962,-0.02549903,0.07376650,-0.07376495,0.56650223,-0.56651389,0.00025828,-0.00025831,0.16552488,-0.16552038,0.04850666,-0.04850799,0.07969210,-0.07969126
-3.32266133,0.74868067,-0.74868962,0.00010987,-0.00010988,0.02448739,-0.02448675,0.07076939,-0.07076772,0.57928549,-0.57929905,0.00029463,-0.00029465,0.15793453,-0.15792983,0.05062332,-0.05062488,0.07836170,-0.07836104
-3.31665833,0.75691664,-0.75692759,0.00012466,-0.00012467,0.02339655,-0.02339588,0.06758058,-0.06757883,0.59478972,-0.59480527,0.00033482,-0.00033484,0.14995589,-0.14995106,0.05309807,-0.05309989,0.07729792,-0.07729744
-3.31065533,0.76804928,-0.76806234,0.00014073,-0.00014074,0.02224898,-0.02224829,0.06426026,-0.06425845,0.61316716,-0.61318472,0.00037883,-0.00037886,0.14171744,-0.14171256,0.05597129,-0.05597339,0.07653615,-0.07653587
-3.30465233,0.78228274,-0.78229794,0.00015800,-0.00015801,0.02106697,-0.02106627,0.06086903,-0.06086721,0.63448442,-0.63450397,0.00042657,-0.00042660,0.13335201,-0.13334714,0.05927649,-0.05927889,0.07610492,-0.07610484
-3.29864932,0.79972094,-0.79973824,0.00017639,-0.00017640,0.01987251,-0.01987180,0.05746599,-0.05746418,0.65871225,-0.65873370,0.00047785,-0.00047789,0.12499216,-0.12498736,0.06303803,-0.06304073,0.07602485,-0.07602496
-3.29264632,0.82035619,-0.82037549,0.00019576,-0.00019577,0.01868664,-0.01868594,0.05410688,-0.05410510,0.68571818,-0.68574136,0.00053239,-0.00053243,0.11676606,-0.11676140,0.06726898,-0.06727198,0.07630790,-0.07630820
-3.28664332,0.84406195,-0.84408305,0.00021594,-0.00021595,0.01752899,-0.01752831,0.05084257,-0.05084086,0.71526275,-0.71528742,0.00058981,-0.00058985,0.10879384,-0.10878937,0.07196918,-0.07197247,0.07695706,-0.07695754
-3.28064032,0.87058997,-0.87061260,0.00023673,-0.00023674,0.01641731,-0.01641665,0.04771784,-0.04771620,0.74699940,-0.74702527,0.00064962,-0.00064966,0.10118451,-0.10118027,0.07712380,-0.07712735,0.07796634,-0.07796697
-3.27463732,0.89957236,-0.89959617,0.00025790,-0.00025791,0.01536715,-0.01536652,0.04477047,-0.04476892,0.78047862,-0.78050533,0.00071125,-0.00071129,0.09403365,-0.09402970,0.08270225,-0.08270605,0.07932112,-0.07932189
-3.26863432,0.93052844,-0.93055302,0.00027917,-0.00027919,0.01439171,-0.01439112,0.04203071,-0.04202927,0.81515606,-0.81518317,0.00077402,-0.00077406,0.08742183,-0.08741818,0.08865772,-0.08866171,0.08099891,-0.08099977
-3.26263132,0.96287639,-0.96290127,0.00030028,-0.00030029,0.01350176,-0.01350121,0.03952110,-0.03951978,0.85040468,-0.85043172,0.00083720,-0.00083724,0.08141367,-0.08141035,0.09492723,-0.09493136,0.08297031,-0.08297123
-3.25662831,0.99594922,-0.99597388,0.00032089,-0.00032091,0.01270560,-0.01270509,0.03725655,-0.03725534,0.88553059,-0.88555707,0.00089997,-0.00090001,0.07605766,-0.07605467,0.10143243,-0.10143665,0.08520030,-0.08520125
-3.25062531,1.02901460,-1.02903850,0.00034071,-0.00034072,0.01200923,-0.01200877,0.03524474,-0.03524364,0.91979211,-0.91981750,0.00096146,-0.00096149,0.07138648,-0.07138383,0.10808104,-0.10808528,0.08764969,-0.08765062
-3.24462231,1.06129777,-1.06132034,0.00035940,-0.00035941,0.01141648,-0.01141606,0.03348671,-0.03348572,0.95242136,-0.95244513,0.00102077,-0.00102080,0.06741788,-0.06741556,0.11476889,-0.11477306,0.09027663,-0.09027752
-3.23861931,1.09200653,-1.09202722,0.00037664,-0.00037666,0.01092923,-0.01092885,0.03197765,-0.03197676,0.98264765,-0.98266927,0.00107701,-0.00107704,0.06415586,-0.06415385,0.12138262,-0.12138665,0.09303823,-0.09303902
-3.23261631,1.12035758,-1.12037586,0.00039214,-0.00039215,0.01054765,-0.01054732,0.03070779,-0.03070700,1.00972181,-1.00974080,0.00112929,-0.00112932,0.06159214,-0.06159043,0.12780290,-0.12780671,0.09589199,-0.09589265
-3.22661331,1.14560286,-1.14561823,0.00040561,-0.00040562,0.01027046,-0.01027016,0.02966334,-0.02966263,1.03294056,-1.03295646,0.00117680,-0.00117682,0.05970776,-0.05970633,0.13390812,-0.13391163,0.09879725,-0.09879776
-3.22061031,1.16705501,-1.16706703,0.00041681,-0.00041682,0.01009514,-0.01009488,0.02882744,-0.02882680,1.05166985,-1.05168226,0.00121877,-0.00121879,0.05847466,-0.05847348,0.13957828,-0.13958141,0.10171639,-0.10171671
-3.21460730,1.18411090,-1.18411922,0.00042552,-0.00042553,0.01001819,-0.01001796,0.02818106,-0.02818048,1.06536638,-1.06537499,0.00125455,-0.00125456,0.05785727,-0.05785631,0.14469916,-0.14470184,0.10461569,-0.10461581
-3.20860430,1.19627235,-1.19627668,0.00043158,-0.00043158,0.01003528,-0.01003508,0.02770385,-0.02770332,1.07359650,-1.07360107,0.00128363,-0.00128364,0.05781389,-0.05781313,0.14916638,-0.14916854,0.10746612,-0.10746601
-3.20260130,1.20316308,-1.20316325,0.00043488,-0.00043489,0.01014143,-0.01014126,0.02737486,-0.02737436,1.07605154,-1.07605192,0.00130564,-0.00130565,0.05829796,-0.05829737,0.15288936,-0.15289096,0.11024360,-0.11024327
-3.19659830,1.20454161,-1.20453754,0.00043537,-0.00043537,0.01033112,-0.01033098,0.02717311,-0.02717264,1.07255929,-1.07255544,0.00132042,-0.00132042,0.05925908,-0.05925864,0.15579489,-0.15579589,0.11292919,-0.11292863
-3.19059530,1.20030936,-1.20030106,0.00043306,-0.00043306,0.01059841,-0.01059829,0.02707812,-0.02707768,1.06309101,-1.06308297,0.00132796,-0.00132796,0.06064387,-0.06064355,0.15783019,-0.15783057,0.11550890,-0.11550812
-3.18459230,1.19051400,-1.19050163,0.00042801,-0.00042801,0.01093695,-0.01093685,0.02707026,-0.02706982,1.04776384,-1.04775176,0.00132850,-0.00132849,0.06239664,-0.06239641,0.15896538,-0.15896513,0.11797327,-0.11797228
-3.17858929,1.17534805,-1.17533183,0.00042036,-0.00042035,0.01134010,-0.01134002,0.02713093,-0.02713050,1.02683868,-1.02682281,0.00132248,-0.00132247,0.06445991,-0.06445976,0.15919516,-0.15919428,0.12031687,-0.12031569
-3.17258629,1.15514276,-1.15512304,0.00041028,-0.00041027,0.01180089,-0.01180083,0.02724279,-0.02724237,1.00071354,-1.00069422,0.00131055,-0.00131054,0.06677491,-0.06677482,0.15853962,-0.15853815,0.12253762,-0.12253629
-3.16658329,1.13035804,-1.13033525,0.00039801,-0.00039800,0.01231214,-0.01231210,0.02738979,-0.02738936,0.96991298,-0.96989064,0.00129360,-0.00129358,0.06928193,-0.06928188,0.15704427,-0.15704225,0.12463612,-0.12463466
-3.16058029,1.10156865,-1.10154329,0.00038385,-0.00038384,0.01286647,-0.01286645,0.02755717,-0.02755675,0.93507391,-0.93504904,0.00127270,-0.00127268,0.07192082,-0.07192081,0.15477904,-0.15477653,0.12661498,-0.12661342
-3.15457729,1.06944759,-1.06942023,0.00036813,-0.00036812,0.01345637,-0.01345637,0.02773152,-0.02773110,0.89692856,-0.89690169,0.00124913,-0.00124912,0.07463145,-0.07463146,0.15183651,-0.15183358,0.12847824,-0.12847663
-3.14857429,1.03474732,-1.03471859,0.00035120,-0.00035119,0.01407431,-0.01407433,0.02790071,-0.02790029,0.85628521,-0.85625696,0.00122434,-0.00122432,0.07735430,-0.07735433,0.14832930,-0.14832604,0.13023095,-0.13022933
-3.14257129,0.99827954,-0.99825009,0.00033345,-0.00033344,0.01471283,-0.01471288,0.02805388,-0.02805347,0.81400758,-0.81397858,0.00119989,-0.00119988,0.08003124,-0.08003129,0.14438672,-0.14438323,0.13187883,-0.13187724
-3.13656828,0.96089443,-0.96086494,0.00031529,-0.00031528,0.01536470,-0.01536476,0.02818150,-0.02818110,0.77099351,-0.77096439,0.00117750,-0.00117749,0.08260631,-0.08260637,0.14015087,-0.14014725,0.13342818,-0.13342666
-3.13056528,0.92345986,-0.92343100,0.00029714,-0.00029713,0.01602301,-0.01602310,0.02827539,-0.02827500,0.72815363,-0.72812504,0.00115893,-0.00115892,0.08502669,-0.08502676,0.13577227,-0.13576861,0.13488586,-0.13488446
-3.12456228,0.88684127,-0.88681371,0.00027941,-0.00027940,0.01668138,-0.01668150,0.02832874,-0.02832838,0.68639077,-0.68636335,0.00114600,-0.00114600,0.08724376,-0.08724384,0.13140513,-0.13140155,0.13625946,-0.13625822
-3.11855928,0.85188268,-0.85185708,0.00026251,-0.00026250,0.01733407,-0.01733421,0.02833630,-0.02833596,0.64658058,-0.64655493,0.00114052,-0.00114052,0.08921413,-0.08921422,0.12720261,-0.12719921,0.13755750,-0.13755646
-3.11255628,0.81938924,-0.81936618,0.00024683,-0.00024682,0.01797609,-0.01797626,0.02829439,-0.02829407,0.60955373,-0.60953045,0.00114427,-0.00114428,0.09090070,-0.09090081,0.12331198,-0.12330886,0.13878964,-0.13878883
-3.10655328,0.79011139,-0.79009144,0.00023274,-0.00023273,0.01860336,-0.01860356,0.02820104,-0.02820076,0.57608013,-0.57605974,0.00115893,-0.00115894,0.09227361,-0.09227374,0.11987004,-0.11986729,0.13996690,-0.13996635
-3.10055028,0.76473102,-0.76471468,0.00022060,-0.00022059,0.01921272,-0.01921296,0.02805608,-0.02805584,0.54685519,-0.54683816,0.00118606,-0.00118609,0.09331105,-0.09331122,0.11699883,-0.11699653,0.14110173,-0.14110147
-3.09454727,0.74384951,-0.74383720,0.00021071,-0.00021070,0.01980200,-0.01980227,0.02786120,-0.02786101,0.52248829,-0.52247505,0.00122707,-0.00122711,0.09399986,-0.09400006,0.11480182,-0.11480002,0.14220794,-0.14220799
-3.08854427,0.72797755,-0.72796963,0.00020335,-0.00020334,0.02036998,-0.02037027,0.02761993,-0.02761979,0.50349349,-0.50348439,0.00128315,-0.00128321,0.09433586,-0.09433610,0.11336068,-0.11335943,0.14330043,-0.14330080
-3.08254127,0.71752695,-0.71752368,0.00019875,-0.00019875,0.02091630,-0.02091662,0.02733764,-0.02733755,0.49028228,-0.49027758,0.00135527,-0.00135533,0.09432390,-0.09432419,0.11273273,-0.11273205,0.14439468,-0.14439538
-3.07653827,0.71280408,-0.71280566,0.00019709,-0.00019710,0.02144139,-0.02144175,0.02702136,-0.02702133,0.48315827,-0.48315819,0.00144410,-0.00144418,0.09397758,-0.09397791,0.11294914,-0.11294905,0.14550608,-0.14550711
-3.07053527,0.71400508,-0.71401161,0.00019853,-0.00019853,0.02194632,-0.02194671,0.02667966,-0.02667969,0.48231387,-0.48231853,0.00155005,-0.00155015,0.09331866,-0.09331905,0.11401399,-0.11401448,0.14664903,-0.14665039
-3.06453227,0.72121271,-0.72122419,0.00020312,-0.00020313,0.02243257,-0.02243299,0.02632237,-0.02632247,0.48782851,-0.48783795,0.00167322,-0.00167333,0.09237621,-0.09237666,0.11590408,-0.11590513,0.14783589,-0.14783756
-3.05852926,0.73439489,-0.73441125,0.00021092,-0.00021092,0.02290193,-0.02290237,0.02596029,-0.02596045,0.49966864,-0.49968282,0.00181336,-0.00181349,0.09118546,-0.09118598,0.11856972,-0.11857128,0.14907589,-0.14907784
-3.05252626,0.75340510,-0.75342617,0.00022187,-0.00022188,0.02335623,-0.02335669,0.02560480,-0.02560503,0.51768922,-0.51770804,0.00196994,-0.00197008,0.08978646,-0.08978704,0.12193626,-0.12193828,0.15037402,-0.15037623
-3.04652326,0.77798461,-0.77801013,0.00023589,-0.00023590,0.02379726,-0.02379774,0.02526752,-0.02526781,0.54163684,-0.54166008,0.00214208,-0.00214223,0.08822264,-0.08822329,0.12590651,-0.12590892,0.15173008,-0.15173252
-3.04052026,0.80776677,-0.80779640,0.00025282,-0.00025283,0.02422656,-0.02422705,0.02495989,-0.02496025,0.57115434,-0.57118174,0.00232863,-0.00232879,0.08653929,-0.08654002,0.13036383,-0.13036655,0.15313788,-0.15314050
-3.03451726,0.84228354,-0.84231687,0.00027244,-0.00027246,0.02464539,-0.02464589,0.02469280,-0.02469323,0.60578723,-0.60581845,0.00252816,-0.00252833,0.08478207,-0.08478287,0.13517595,-0.13517889,0.15458478,-0.15458754
-3.02851426,0.88097432,-0.88101087,0.00029447,-0.00029449,0.02505467,-0.02505518,0.02447624,-0.02447674,0.64499182,-0.64502642,0.00273900,-0.00273918,0.08299561,-0.08299647,0.14019925,-0.14020231,0.15605160,-0.15605444
-3.02251126,0.92319725,-0.92323649,0.00031858,-0.00031860,0.02545503,-0.02545554,0.02431901,-0.02431956,0.68814509,-0.68818260,0.00295929,-0.00295948,0.08122228,-0.08122321,0.14528353,-0.14528660,0.15751292,-0.15751579
-3.01650825,0.96824296,-0.96828429,0.00034436,-0.00034438,0.02584687,-0.02584738,0.02422848,-0.02422909,0.73455660,-0.73459650,0.00318704,-0.00318724,0.07950118,-0.07950217,0.15027698,-0.15027998,0.15893793,-0.15894078
-3.01050525,1.01535061,-1.01539340,0.00037137,-0.00037139,0.02623051,-0.02623101,0.02421050,-0.02421116,0.78348218,-0.78352388,0.00342019,-0.00342039,0.07786738,-0.07786843,0.15503130,-0.15503414,0.16029164,-0.16029441
-3.00450225,1.06372612,-1.06376973,0.00039912,-0.00039914,0.02660638,-0.02660688,0.02426932,-0.02427003,0.83413938,-0.83418227,0.00365662,-0.00365683,0.07635145,-0.07635255,0.15940669,-0.15940927,0.16153660,-0.16153923
-2.99849925,1.11256228,-1.11260605,0.00042709,-0.00042711,0.02697525,-0.02697574,0.02440767,-0.02440843,0.88572461,-0.88576806,0.00389429,-0.00389450,0.07497923,-0.07498038,0.16327659,-0.16327884,0.16263493,-0.16263738
-2.99249625,1.16106004,-1.16110332,0.00045474,-0.00045476,0.02733843,-0.02733891,0.02462693,-0.02462773,0.93743158,-0.93747494,0.00413124,-0.00413145,0.07377190,-0.07377309,0.16653204,-0.16653390,0.16355065,-0.16355288
-2.98649325,1.20845072,-1.20849289,0.00048151,-0.00048153,0.02769804,-0.02769851,0.02492735,-0.02492817,0.98847065,-0.98851331,0.00436567,-0.00436589,0.07274628,-0.07274752,0.16908545,-0.16908686,0.16425220,-0.16425417
-2.98049025,1.25401825,-1.25405874,0.00050685,-0.00050687,0.02805718,-0.02805764,0.02530837,-0.02530922,1.03808872,-1.03813006,0.00459601,-0.00459622,0.07191531,-0.07191658,0.17087361,-0.17087455,0.16471494,-0.16471662
-2.97448724,1.29712074,-1.29715901,0.00053023,-0.00053025,0.02842015,-0.02842061,0.02576902,-0.02576989,1.08558888,-1.08562835,0.00482091,-0.00482112,0.07128866,-0.07128997,0.17185998,-0.17186043,0.16492356,-0.16492494
-2.96848424,1.33721062,-1.33724623,0.00055115,-0.00055117,0.02879254,-0.02879299,0.02630832,-0.02630921,1.13034950,-1.13038657,0.00503933,-0.00503954,0.07087344,-0.07087478,0.17203603,-0.17203600,0.16487433,-0.16487539
-2.96248124,1.37385262,-1.37388520,0.00056917,-0.00056918,0.02918130,-0.02918175,0.02692570,-0.02692661,1.17184168,-1.17187593,0.00525052,-0.00525073,0.07067496,-0.07067634,0.17142172,-0.17142122,0.16457686,-0.16457762
-2.95647824,1.40673874,-1.40676803,0.00058388,-0.00058389,0.02959473,-0.02959519,0.02762142,-0.02762235,1.20964486,-1.20967593,0.00545406,-0.00545426,0.07069742,-0.07069884,0.17006505,-0.17006411,0.16405552,-0.16405599
-2.95047524,1.43569974,-1.43572558,0.00059498,-0.00059498,0.03004241,-0.03004289,0.02839694,-0.02839789,1.24345952,-1.24348714,0.00564982,-0.00565001,0.07094459,-0.07094605,0.16804077,-0.16803946,0.16335020,-0.16335043
-2.94447224,1.46071250,-1.46073483,0.00060222,-0.00060222,0.03053506,-0.03053556,0.02925525,-0.02925622,1.27311673,-1.27314075,0.00583797,-0.00583815,0.07142034,-0.07142186,0.16544836,-0.16544673,0.16251653,-0.16251655
-2.93846923,1.48190285,-1.48192174,0.00060546,-0.00060546,0.03108431,-0.03108484,0.03020111,-0.03020210,1.29858393,-1.29860429,0.00601895,-0.00601913,0.07212910,-0.07213068,0.16240925,-0.16240739,0.16162538,-0.16162524
-2.93246623,1.49954383,-1.49955944,0.00060465,-0.00060464,0.03170246,-0.03170303,0.03124116,-0.03124218,1.31996663,-1.31998338,0.00619344,-0.00619361,0.07307610,-0.07307774,0.15906362,-0.15906162,0.16076173,-0.16076149
-2.92646323,1.51404907,-1.51406169,0.00059982,-0.00059982,0.03240215,-0.03240276,0.03238399,-0.03238504,1.33750581,-1.33751912,0.00636230,-0.00636246,0.07426750,-0.07426922,0.15556673,-0.15556468,0.16002290,-0.16002264
-2.92046023,1.52596166,-1.52597167,0.00059112,-0.00059111,0.03319606,-0.03319674,0.03364003,-0.03364113,1.35157110,-1.35158122,0.00652653,-0.00652669,0.07571043,-0.07571224,0.15208500,-0.15208300,0.15951623,-0.15951601
-2.91445723,1.53593858,-1.53594645,0.00057876,-0.00057875,0.03409655,-0.03409729,0.03502136,-0.03502251,1.36264959,-1.36265689,0.00668723,-0.00668739,0.07741272,-0.07741463,0.14879200,-0.14879016,0.15935615,-0.15935606
-2.90845423,1.54473123,-1.54473749,0.00056305,-0.00056304,0.03511530,-0.03511611,0.03654132,-0.03654254,1.37133086,-1.37133579,0.00684556,-0.00684571,0.07938267,-0.07938470,0.14586440,-0.14586283,0.15966093,-0.15966104
-2.90245123,1.55316250,-1.55316775,0.00054436,-0.00054434,0.03626292,-0.03626381,0.03821410,-0.03821540,1.37828837,-1.37829143,0.00700266,-0.00700280,0.08162863,-0.08163078,0.14347804,-0.14347683,0.16054902,-0.16054942
-2.89644822,1.56210114,-1.56210601,0.00052311,-0.00052309,0.03754867,-0.03754964,0.04005414,-0.04005553,1.38425783,-1.38425959,0.00715961,-0.00715975,0.08415839,-0.08416068,0.14180414,-0.14180339,0.16213527,-0.16213602
-2.89044522,1.57243401,-1.57243916,0.00049977,-0.00049975,0.03898005,-0.03898110,0.04207547,-0.04207696,1.39001318,-1.39001424,0.00731744,-0.00731758,0.08697866,-0.08698110,0.14100573,-0.14100554,0.16452697,-0.16452815
-2.88444222,1.58503710,-1.58504316,0.00047484,-0.00047482,0.04056249,-0.04056363,0.04429095,-0.04429255,1.39634089,-1.39634185,0.00747703,-0.00747716,0.09009431,-0.09009690,0.14123435,-0.14123479,0.16782004,-0.16782170
-2.87843922,1.60074602,-1.60075361,0.00044883,-0.00044881,0.04229906,-0.04230029,0.04671149,-0.04671321,1.40401327,-1.40401474,0.00763911,-0.00763923,0.09350764,-0.09351041,0.14262693,-0.14262807,0.17209525,-0.17209744
-2.87243622,1.62032686,-1.62033656,0.00042227,-0.00042225,0.04419013,-0.04419144,0.04934520,-0.04934705,1.41376170,-1.41376426,0.00780421,-0.00780434,0.09721763,-0.09722056,0.14530300,-0.14530491,0.17741491,-0.17741765
-2.86643322,1.64444830,-1.64446061,0.00039564,-0.00039562,0.04623306,-0.04623446,0.05219659,-0.05219858,1.42625044,-1.42625463,0.00797269,-0.00797281,0.10121908,-0.10122218,0.14936208,-0.14936479,0.18381977,-0.18382309
-2.86043022,1.67365565,-1.67367099,0.00036942,-0.00036940,0.04842198,-0.04842345,0.05526579,-0.05526791,1.44205207,-1.44205834,0.00814464,-0.00814476,0.10550185,-0.10550511,0.15488130,-0.15488485,0.19132666,-0.19133054
-2.85442721,1.70834781,-1.70836648,0.00034407,-0.00034405,0.05074746,-0.05074900,0.05854784,-0.05855009,1.46162501,-1.46163376,0.00831994,-0.00832005,0.11005011,-0.11005353,0.16191332,-0.16191772,0.19992657,-0.19993100
-2.84842421,1.74875780,-1.74878002,0.00031997,-0.00031995,0.05319634,-0.05319795,0.06203210,-0.06203447,1.48529427,-1.48530577,0.00849819,-0.00849830,0.11484164,-0.11484522,0.17048450,-0.17048974,0.20958362,-0.20958858
-2.84242121,1.79493777,-1.79496360,0.00029749,-0.00029747,0.05575155,-0.05575321,0.06570185,-0.06570434,1.51323574,-1.51325019,0.00867872,-0.00867883,0.11984729,-0.11985100,0.18059331,-0.18059937,0.22023474,-0.22024016
-2.83641821,1.84674889,-1.84677828,0.00027694,-0.00027692,0.05839197,-0.05839367,0.06953402,-0.06953662,1.54546503,-1.54548249,0.00886060,-0.00886071,0.12503051,-0.12503434,0.19220927,-0.19221611,0.23179025,-0.23179606
-2.83041521,1.90385706,-1.90388980,0.00025857,-0.00025856,0.06109243,-0.06109415,0.07349918,-0.07350186,1.58183099,-1.58185140,0.00904262,-0.00904272,0.13034722,-0.13035113,0.20527226,-0.20527981,0.24413531,-0.24414143
-2.82441221,1.96573453,-1.96577028,0.00024260,-0.00024259,0.06382378,-0.06382551,0.07756173,-0.07756447,1.62201470,-1.62203788,0.00922326,-0.00922336,0.13574574,-0.13574971,0.21969241,-0.21970060,0.25713234,-0.25713866
-2.81840920,2.03166798,-2.03170628,0.00022919,-0.00022918,0.06655312,-0.06655483,0.08168038,-0.08168315,1.66553389,-1.66555955,0.00940080,-0.00940089,0.14116721,-0.14117120,0.23535076,-0.23535949,0.27062423,-0.27063064
-2.81240620,2.10077310,-2.10081337,0.00021846,-0.00021845,0.06924413,-0.06924580,0.08580887,-0.08581164,1.71175310,-1.71178081,0.00957322,-0.00957331,0.14654614,-0.14655011,0.25210061,-0.25210975,0.28443842,-0.28444481
-2.80640320,2.17201550,-2.17205705,0.00021049,-0.00021048,0.07185758,-0.07185918,0.08989692,-0.08989966,1.75989934,-1.75992861,0.00973834,-0.00973842,0.15181144,-0.15181534,0.26976975,-0.26977919,0.29839171,-0.29839795
-2.80040020,2.24423764,-2.24427970,0.00020533,-0.00020532,0.07435204,-0.07435355,0.09389143,-0.09389411,1.80908311,-1.80911335,0.00989379,-0.00989386,0.15688769,-0.15689148,0.28816370,-0.28817329,0.31229555,-0.31230151
-2.79439720,2.31619119,-2.31623292,0.00020298,-0.00020298,0.07668468,-0.07668607,0.09773785,-0.09774043,1.85832416,-1.85835470,0.01003709,-0.01003715,0.16169684,-0.16170046,0.30706977,-0.30707935,0.32596185,-0.32596742
-2.78839420,2.38657387,-2.38661439,0.00020345,-0.00020345,0.07881227,-0.07881351,0.10138173,-0.10138418,1.90658128,-1.90661143,0.01016574,-0.01016579,0.16616011,-0.16616352,0.32626208,-0.32627149,0.33920895,-0.33921401
-2.78239120,2.45406970,-2.45410813,0.00020669,-0.00020670,0.08069228,-0.08069336,0.10477032,-0.10477259,1.95278528,-1.95281430,0.01027725,-0.01027730,0.17020023,-0.17020337,0.34550738,-0.34551646,0.35186755,-0.35187198
-2.77638819,2.51739126,-2.51742674,0.00021266,-0.00021266,0.08228410,-0.08228498,0.10785421,-0.10785628,1.99587398,-1.99590115,0.01036927,-0.01036930,0.17374375,-0.17374658,0.36457151,-0.36458009,0.36378641,-0.36379013
-2.77038519,2.57532253,-2.57535424,0.00022127,-0.00022127,0.08355023,-0.08355089,0.11058896,-0.11059080,2.03482800,-2.03485265,0.01043964,-0.01043965,0.17672356,-0.17672603,0.38322628,-0.38323422,0.37483762,-0.37484054
-2.76438219,2.62676046,-2.62678768,0.00023243,-0.00023244,0.08445757,-0.08445798,0.11293660,-0.11293818,2.06870607,-2.06872754,0.01048648,-0.01048648,0.17908128,-0.17908334,0.40125660,-0.40126376,0.38492106,-0.38492313
-2.75837919,2.67075392,-2.67077601,0.00024604,-0.00024605,0.08497857,-0.08497873,0.11486693,-0.11486823,2.09667827,-2.09669602,0.01050831,-0.01050830,0.18076955,-0.18077118,0.41846746,-0.41847371,0.39396804,-0.39396923
-2.75237619,2.70653804,-2.70655451,0.00026197,-0.00026198,0.08509231,-0.08509220,0.11635866,-0.11635966,2.11805621,-2.11806977,0.01050409,-0.01050406,0.18175416,-0.18175533,0.43469048,-0.43469571,0.40194381,-0.40194410
