energy_ev,total_up,As_p_up,As_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-6.00000000,1.42229687,0.18420389,0.00000000,0.02675012,0.65358975,0.46208872,0.50964500
-5.99399700,1.46118809,0.19258430,0.00000000,0.02763493,0.67129445,0.46687010,0.52646897
-5.98799400,1.50024982,0.20091890,0.00000000,0.02850592,0.68902121,0.47248757,0.54312277
-5.98199100,1.53866933,0.20906339,0.00000000,0.02934653,0.70642394,0.47871388,0.55928501
-5.97598799,1.57564069,0.21686956,0.00000000,0.03014093,0.72316073,0.48529991,0.57464198
-5.96998499,1.61038900,0.22418921,0.00000000,0.03087453,0.73890427,0.49198302,0.58889692
-5.96398199,1.64219351,0.23087815,0.00000000,0.03153433,0.75335161,0.49849581,0.60177875
-5.95797899,1.67040865,0.23680020,0.00000000,0.03210927,0.76623298,0.50457495,0.61304993
-5.95197599,1.69448215,0.24183106,0.00000000,0.03259050,0.77731922,0.50996969,0.62251312
-5.94597299,1.71396938,0.24586178,0.00000000,0.03297156,0.78642755,0.51444980,0.63001625
-5.93996998,1.72854337,0.24880183,0.00000000,0.03324843,0.79342539,0.51781245,0.63545590
-5.93396698,1.73800005,0.25058154,0.00000000,0.03341958,0.79823213,0.51988794,0.63877875
-5.92796398,1.74225868,0.25115394,0.00000000,0.03348582,0.80081885,0.52054397,0.63998113
-5.92196098,1.74135741,0.25049581,0.00000000,0.03345010,0.80120589,0.51968843,0.63910662
-5.91595798,1.73544451,0.24860801,0.00000000,0.03331728,0.79945873,0.51727052,0.63624199
-5.90995498,1.72476567,0.24551503,0.00000000,0.03309376,0.79568216,0.51328039,0.63151157
-5.90395198,1.70964832,0.24126387,0.00000000,0.03278712,0.79001335,0.50774734,0.62507047
-5.89794897,1.69048372,0.23592227,0.00000000,0.03240571,0.78261408,0.50073680,0.61709703
-5.89194597,1.66770811,0.22957647,0.00000000,0.03195831,0.77366264,0.49234633,0.60778482
-5.88594297,1.64178371,0.22232845,0.00000000,0.03145368,0.76334586,0.48270086,0.59733471
-5.87993997,1.61318078,0.21429299,0.00000000,0.03090032,0.75185169,0.47194758,0.58594742
-5.87393697,1.58236160,0.20559456,0.00000000,0.03030616,0.73936278,0.46025067,0.57381683
-5.86793397,1.54976719,0.19636420,0.00000000,0.02967840,0.72605130,0.44778615,0.56112447
-5.86193097,1.51580729,0.18673648,0.00000000,0.02902338,0.71207523,0.43473719,0.54803543
-5.85592796,1.48085404,0.17684668,0.00000000,0.02834661,0.69757636,0.42128995,0.53469570
-5.84992496,1.44523939,0.16682827,0.00000000,0.02765277,0.68267983,0.40763010,0.52123118
-5.84392196,1.40925622,0.15681076,0.00000000,0.02694585,0.66749537,0.39394017,0.50774822
-5.83791896,1.37316268,0.14691783,0.00000000,0.02622937,0.65211976,0.38039760,0.49433551
-5.83191596,1.33718929,0.13726597,0.00000000,0.02550657,0.63664050,0.36717357,0.48106723
-5.82591296,1.30154810,0.12796343,0.00000000,0.02478065,0.62114026,0.35443240,0.46800708
-5.81990995,1.26644300,0.11910951,0.00000000,0.02405502,0.60570161,0.34233139,0.45521293
-5.81390695,1.23208039,0.11079421,0.00000000,0.02333352,0.59041187,0.33102101,0.44274165
-5.80790395,1.19867926,0.10309810,0.00000000,0.02262060,0.57536753,0.32064513,0.43065392
-5.80190095,1.16647998,0.09609236,0.00000000,0.02192143,0.56067788,0.31134121,0.41901848
-5.79589795,1.13575095,0.08983904,0.00000000,0.02124200,0.54646766,0.30324025,0.40791571
-5.78989495,1.10679266,0.08439133,0.00000000,0.02058909,0.53287835,0.29646640,0.39744018
-5.78389195,1.07993868,0.07979391,0.00000000,0.01997019,0.52006811,0.29113605,0.38770197
-5.77788894,1.05555346,0.07608328,0.00000000,0.01939338,0.50821016,0.28735648,0.37882681
-5.77188594,1.03402699,0.07328804,0.00000000,0.01886709,0.49748972,0.28522403,0.37095474
-5.76588294,1.01576637,0.07142915,0.00000000,0.01839987,0.48809965,0.28482176,0.36423763
-5.75987994,1.00118490,0.07052007,0.00000000,0.01800007,0.48023497,0.28621691,0.35883544
-5.75387694,0.99068912,0.07056688,0.00000000,0.01767558,0.47408649,0.28945802,0.35491160
-5.74787394,0.98466455,0.07156828,0.00000000,0.01743349,0.46983399,0.29457222,0.35262759
-5.74187094,0.98346076,0.07351561,0.00000000,0.01727978,0.46763926,0.30156254,0.35213711
-5.73586793,0.98737682,0.07639278,0.00000000,0.01721913,0.46763931,0.31040573,0.35358003
-5.72986493,0.99664758,0.08017621,0.00000000,0.01725462,0.46994021,0.32105054,0.35707662
-5.72386193,1.01143181,0.08483484,0.00000000,0.01738769,0.47461186,0.33341679,0.36272202
-5.71785893,1.03180258,0.09033011,0.00000000,0.01761794,0.48168394,0.34739532,0.37058162
-5.71185593,1.05774050,0.09661610,0.00000000,0.01794323,0.49114322,0.36284879,0.38068714
-5.70585293,1.08913014,0.10363969,0.00000000,0.01835967,0.50293247,0.37961358,0.39303396
-5.69984992,1.12575965,0.11134091,0.00000000,0.01886179,0.51695092,0.39750252,0.40757954
-5.69384692,1.16732377,0.11965332,0.00000000,0.01944269,0.53305627,0.41630860,0.42424302
-5.68784392,1.21342976,0.12850462,0.00000000,0.02009432,0.55106810,0.43580936,0.44290612
-5.68184092,1.26360616,0.13781735,0.00000000,0.02080773,0.57077258,0.45577189,0.46341502
-5.67583792,1.31731364,0.14750965,0.00000000,0.02157337,0.59192806,0.47595812,0.48558333
-5.66983492,1.37395756,0.15749623,0.00000000,0.02238138,0.61427146,0.49613034,0.50919578
-5.66383192,1.43290155,0.16768934,0.00000000,0.02322189,0.63752500,0.51605649,0.53401255
-5.65782891,1.49348133,0.17799979,0.00000000,0.02408525,0.66140290,0.53551516,0.55977400
-5.65182591,1.55501842,0.18833808,0.00000000,0.02496227,0.68561799,0.55430003,0.58620556
-5.64582291,1.61683295,0.19861540,0.00000000,0.02584440,0.70988770,0.57222351,0.61302267
-5.63981991,1.67825523,0.20874469,0.00000000,0.02672383,0.73393932,0.58911950,0.63993554
-5.63381691,1.73863578,0.21864157,0.00000000,0.02759355,0.75751439,0.60484527,0.66665358
-5.62781391,1.79735349,0.22822522,0.00000000,0.02844734,0.78037207,0.61928220,0.69288955
-5.62181091,1.85382205,0.23741910,0.00000000,0.02927976,0.80229147,0.63233570,0.71836313
-5.61580790,1.90749450,0.24615162,0.00000000,0.03008602,0.82307295,0.64393418,0.74280423
-5.60980490,1.95786621,0.25435657,0.00000000,0.03086189,0.84253856,0.65402730,0.76595573
-5.60380190,2.00447654,0.26197351,0.00000000,0.03160348,0.86053165,0.66258365,0.78757593
-5.59779890,2.04690941,0.26894803,0.00000000,0.03230720,0.87691584,0.66958809,0.80744068
-5.59179590,2.08479328,0.27523186,0.00000000,0.03296951,0.89157360,0.67503885,0.82534526
-5.58579290,2.11780069,0.28078292,0.00000000,0.03358685,0.90440456,0.67894471,0.84110606
-5.57978989,2.14564785,0.28556536,0.00000000,0.03415552,0.91532379,0.68132238,0.85456219
-5.57378689,2.16809441,0.28954947,0.00000000,0.03467162,0.92426017,0.68219423,0.86557692
-5.56778389,2.18494358,0.29271166,0.00000000,0.03513107,0.93115498,0.68158652,0.87403906
-5.56178089,2.19604279,0.29503442,0.00000000,0.03552960,0.93596089,0.67952811,0.87986430
-5.55577789,2.20128482,0.29650633,0.00000000,0.03586287,0.93864132,0.67604983,0.88299627
-5.54977489,2.20060928,0.29712210,0.00000000,0.03612654,0.93917021,0.67118432,0.88340758
-5.54377189,2.19400441,0.29688267,0.00000000,0.03631650,0.93753230,0.66496644,0.88110040
-5.53776888,2.18150892,0.29579535,0.00000000,0.03642901,0.93372367,0.65743399,0.87610685
-5.53176588,2.16321362,0.29387397,0.00000000,0.03646088,0.92775260,0.64862878,0.86848891
-5.52576288,2.13926267,0.29113911,0.00000000,0.03640971,0.91964072,0.63859783,0.85833785
-5.51975988,2.10985419,0.28761824,0.00000000,0.03627405,0.90942413,0.62739461,0.84577315
-5.51375688,2.07523992,0.28334586,0.00000000,0.03605356,0.89715461,0.61508012,0.83094083
-5.50775388,2.03572398,0.27836360,0.00000000,0.03574910,0.88290062,0.60172381,0.81401124
-5.50175088,1.99166035,0.27272010,0.00000000,0.03536287,0.86674810,0.58740417,0.79517636
-5.49574787,1.94344923,0.26647090,0.00000000,0.03489835,0.84880100,0.57220899,0.77464650
-5.48974487,1.89153223,0.25967804,0.00000000,0.03436033,0.82918132,0.55623514,0.75264669
-5.48374187,1.83638642,0.25240953,0.00000000,0.03375476,0.80802877,0.53958805,0.72941268
-5.47773887,1.77851741,0.24473865,0.00000000,0.03308862,0.78549992,0.52238077,0.70518679
-5.47173587,1.71845169,0.23674301,0.00000000,0.03236973,0.76176689,0.50473265,0.68021363
-5.46573287,1.65672839,0.22850347,0.00000000,0.03160652,0.73701551,0.48676789,0.65473587
-5.45972986,1.59389083,0.22010286,0.00000000,0.03080772,0.71144315,0.46861379,0.62899022
-5.45372686,1.53047795,0.21162463,0.00000000,0.02998214,0.68525606,0.45039896,0.60320365
-5.44772386,1.46701614,0.20315136,0.00000000,0.02913838,0.65866655,0.43225155,0.57759010
-5.44172086,1.40401153,0.19476326,0.00000000,0.02828455,0.63188985,0.41429749,0.55234766
-5.43571786,1.34194316,0.18653671,0.00000000,0.02742809,0.60514098,0.39665892,0.52765630
-5.42971486,1.28125705,0.17854280,0.00000000,0.02657553,0.57863159,0.37945283,0.50367636
-5.42371186,1.22236149,0.17084602,0.00000000,0.02573240,0.55256690,0.36278986,0.48054757
-5.41770885,1.16562358,0.16350316,0.00000000,0.02490311,0.52714285,0.34677344,0.45838888
-5.41170585,1.11136706,0.15656229,0.00000000,0.02409095,0.50254361,0.33149911,0.43729877
-5.40570285,1.05987140,0.15006209,0.00000000,0.02329814,0.47893933,0.31705409,0.41735631
-5.39969985,1.01137205,0.14403133,0.00000000,0.02252588,0.45648438,0.30351700,0.39862257
-5.39369685,0.96606182,0.13848871,0.00000000,0.02177452,0.43531595,0.29095779,0.38114254
-5.38769385,0.92409302,0.13344288,0.00000000,0.02104372,0.41555306,0.27943767,0.36494722
-5.38169085,0.88558031,0.12889273,0.00000000,0.02033266,0.39729598,0.26900917,0.35005595
-5.37568784,0.85060395,0.12482795,0.00000000,0.01964022,0.38062599,0.25971606,0.33647870
-5.36968484,0.81921325,0.12122979,0.00000000,0.01896526,0.36560546,0.25159333,0.32421832
-5.36368184,0.79142996,0.11807197,0.00000000,0.01830674,0.35227813,0.24466707,0.31327247
-5.35767884,0.76725154,0.11532183,0.00000000,0.01766399,0.34066966,0.23895421,0.30363536
-5.35167584,0.74665404,0.11294152,0.00000000,0.01703680,0.33078834,0.23446232,0.29529905
-5.34567284,0.72959460,0.11088932,0.00000000,0.01642560,0.32262584,0.23118929,0.28825438
-5.33966983,0.71601346,0.10912105,0.00000000,0.01583149,0.31615822,0.22912308,0.28249144
-5.33366683,0.70583563,0.10759144,0.00000000,0.01525632,0.31134694,0.22824157,0.27799967
-5.32766383,0.69897218,0.10625553,0.00000000,0.01470268,0.30813998,0.22851263,0.27476758
-5.32166083,0.69532123,0.10507002,0.00000000,0.01417387,0.30647317,0.22989431,0.27278220
-5.31565783,0.69476890,0.10399454,0.00000000,0.01367386,0.30627162,0.23233547,0.27202831
-5.30965483,0.69719023,0.10299285,0.00000000,0.01320715,0.30745126,0.23577667,0.27248753
-5.30365183,0.70245019,0.10203383,0.00000000,0.01277868,0.30992062,0.24015146,0.27413742
-5.29764882,0.71040489,0.10109235,0.00000000,0.01239369,0.31358276,0.24538800,0.27695061
-5.29164582,0.72090309,0.10014999,0.00000000,0.01205757,0.31833727,0.25141102,0.28089404
-5.28564282,0.73378789,0.09919545,0.00000000,0.01177570,0.32408242,0.25814401,0.28592841
-5.27963982,0.74889859,0.09822479,0.00000000,0.01155328,0.33071729,0.26551151,0.29200787
-5.27363682,0.76607276,0.09724143,0.00000000,0.01139514,0.33814384,0.27344142,0.29907987
-5.26763382,0.78514813,0.09625584,0.00000000,0.01130561,0.34626881,0.28186714,0.30708527
-5.26163082,0.80596436,0.09528503,0.00000000,0.01128829,0.35500533,0.29072945,0.31595866
-5.25562781,0.82836442,0.09435175,0.00000000,0.01134595,0.36427417,0.29997789,0.32562874
-5.24962481,0.85219534,0.09348354,0.00000000,0.01148032,0.37400452,0.30957158,0.33601890
-5.24362181,0.87730844,0.09271150,0.00000000,0.01169196,0.38413416,0.31947939,0.34704773
-5.23761881,0.90355859,0.09206898,0.00000000,0.01198010,0.39460908,0.32967930,0.35862952
-5.23161581,0.93080273,0.09159007,0.00000000,0.01234258,0.40538248,0.34015714,0.37067468
-5.22561281,0.95889761,0.09130809,0.00000000,0.01277571,0.41641313,0.35090445,0.38309006
-5.21960980,0.98769671,0.09125405,0.00000000,0.01327424,0.42766328,0.36191590,0.39577909
-5.21360680,1.01704671,0.09145515,0.00000000,0.01383134,0.43909608,0.37318605,0.40864180
-5.20760380,1.04678353,0.09193335,0.00000000,0.01443860,0.45067269,0.38470590,0.42157472
-5.20160080,1.07672836,0.09270414,0.00000000,0.01508615,0.46234941,0.39645929,0.43447072
-5.19559780,1.10668394,0.09377543,0.00000000,0.01576275,0.47407466,0.40841940,0.44721883
-5.18959480,1.13643134,0.09514679,0.00000000,0.01645596,0.48578642,0.42054557,0.45970409
-5.18359180,1.16572766,0.09680882,0.00000000,0.01715241,0.49740994,0.43278060,0.47180760
-5.17758879,1.19430486,0.09874289,0.00000000,0.01783804,0.50885617,0.44504889,0.48340676
-5.17158579,1.22186997,0.10092122,0.00000000,0.01849842,0.52002088,0.45725528,0.49437579
-5.16558279,1.24810687,0.10330714,0.00000000,0.01911910,0.53078466,0.46928497,0.50458669
-5.15957979,1.27267965,0.10585578,0.00000000,0.01968599,0.54101379,0.48100439,0.51391051
-5.15357679,1.29523771,0.10851498,0.00000000,0.02018572,0.55056217,0.49226310,0.52221912
-5.14757379,1.31542239,0.11122643,0.00000000,0.02060603,0.55927399,0.50289664,0.52938745
-5.14157079,1.33287496,0.11392711,0.00000000,0.02093608,0.56698739,0.51273027,0.53529606
-5.13556778,1.34724588,0.11655081,0.00000000,0.02116678,0.57353872,0.52158340,0.53983415
-5.12956478,1.35820485,0.11902991,0.00000000,0.02129106,0.57876740,0.52927456,0.54290277
-5.12356178,1.36545140,0.12129710,0.00000000,0.02130407,0.58252120,0.53562676,0.54441827
-5.11755878,1.36872557,0.12328727,0.00000000,0.02120327,0.58466164,0.54047292,0.54431577
-5.11155578,1.36781833,0.12493927,0.00000000,0.02098853,0.58506932,0.54366135,0.54255252
-5.10555278,1.36258126,0.12619767,0.00000000,0.02066212,0.58364911,0.54506080,0.53911105
-5.09954977,1.35293511,0.12701433,0.00000000,0.02022856,0.58033476,0.54456522,0.53400187
-5.09354677,1.33887682,0.12734987,0.00000000,0.01969451,0.57509294,0.54209770,0.52726568
-5.08754377,1.32048475,0.12717484,0.00000000,0.01906850,0.56792636,0.53761379,0.51897483
-5.08154077,1.29792181,0.12647067,0.00000000,0.01836071,0.55887605,0.53110383,0.50923399
-5.07553777,1.27143609,0.12523034,0.00000000,0.01758259,0.54802242,0.52259433,0.49817988
-5.06953477,1.24135923,0.12345872,0.00000000,0.01674657,0.53548526,0.51214827,0.48598004
