energy_ev,total_up,Ge_p_up,Ge_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.75987994,3.43618825,1.02268880,0.00000000,3.40771888,1.81881388,0.66503015,0.00000000
-5.75387694,3.72736855,1.09708505,0.00000000,3.67956932,1.99490163,0.70869976,0.00000000
-5.74787394,4.04265462,1.17987120,0.00000000,3.97324580,2.18576199,0.75521592,0.00000000
-5.74187094,4.37948216,1.27046264,0.00000000,4.28611956,2.39009741,0.80403423,0.00000000
-5.73586793,4.73463682,1.36805497,0.00000000,4.61488015,2.60624098,0.85452642,0.00000000
-5.72986493,5.10429642,1.47163223,0.00000000,4.95558474,2.83217030,0.90599581,0.00000000
-5.72386193,5.48409582,1.57998226,0.00000000,5.30373194,3.06553368,0.95769624,0.00000000
-5.71785893,5.86921343,1.69171902,0.00000000,5.65435895,3.30368879,1.00885362,0.00000000
-5.71185593,6.25447744,1.80531145,0.00000000,6.00215961,3.54375317,1.05868952,0.00000000
-5.70585293,6.63448888,1.91911839,0.00000000,6.34161966,3.78266564,1.10644557,0.00000000
-5.69984992,7.00375769,2.03142840,0.00000000,6.66716490,4.01725687,1.15140779,0.00000000
-5.69384692,7.35684714,2.14050341,0.00000000,6.97331681,4.24432708,1.19292975,0.00000000
-5.68784392,7.68852154,2.24462468,0.00000000,7.25484981,4.46072827,1.23045352,0.00000000
-5.68184092,7.99389155,2.34213944,0.00000000,7.50694379,4.66344797,1.26352753,0.00000000
-5.67583792,8.26855147,2.43150649,0.00000000,7.72532589,4.84969144,1.29182043,0.00000000
-5.66983492,8.50870312,2.51133899,0.00000000,7.90639538,5.01695906,1.31513059,0.00000000
-5.66383192,8.71126116,2.58044282,0.00000000,8.04732663,5.16311586,1.33339058,0.00000000
-5.65782891,8.87393580,2.63784886,0.00000000,8.14614562,5.28645029,1.34666676,0.00000000
-5.65182591,8.99528950,2.68283804,0.00000000,8.20177701,5.38571989,1.35515397,0.00000000
-5.64582291,9.07476574,2.71495820,0.00000000,8.21406007,5.46018205,1.35916577,0.00000000
-5.63981991,9.11268905,2.73403207,0.00000000,8.18373312,5.50960867,1.35912086,0.00000000
-5.63381691,9.11023702,2.74015639,0.00000000,8.11238780,5.53428455,1.35552644,0.00000000
-5.62781391,9.06938633,2.73369232,0.00000000,8.00239602,5.53498969,1.34895954,0.00000000
-5.62181091,8.99283589,2.71524791,0.00000000,7.85681334,5.51296708,1.34004732,0.00000000
-5.61580790,8.88391157,2.68565367,0.00000000,7.67926405,5.46987761,1.32944738,0.00000000
-5.60980490,8.74645731,2.64593266,0.00000000,7.47381354,5.40774485,1.31782918,0.00000000
-5.60380190,8.58471844,2.59726666,0.00000000,7.24483413,5.32889263,1.30585735,0.00000000
-5.59779890,8.40322263,2.54096019,0.00000000,6.99687053,5.23587854,1.29417782,0.00000000
-5.59179590,8.20666397,2.47840417,0.00000000,6.73451073,5.13142683,1.28340709,0.00000000
-5.58579290,7.99979523,2.41104076,0.00000000,6.46226748,5.01836364,1.27412514,0.00000000
-5.57978989,7.78733217,2.34033107,0.00000000,6.18447457,4.89955736,1.26687189,0.00000000
-5.57378689,7.57387311,2.26772671,0.00000000,5.90520109,4.77786649,1.26214698,0.00000000
-5.56778389,7.36383548,2.19464623,0.00000000,5.62818554,4.65609628,1.26041258,0.00000000
-5.56178089,7.16140995,2.12245683,0.00000000,5.35679048,4.53696526,1.26209832,0.00000000
-5.55577789,6.97053130,2.05246149,0.00000000,5.09397715,4.42308145,1.26760770,0.00000000
-5.54977489,6.79486441,1.98589114,0.00000000,4.84229855,4.31692770,1.27732498,0.00000000
-5.54377189,6.63780221,1.92390137,0.00000000,4.60390847,4.22085460,1.29162158,0.00000000
-5.53776888,6.50247237,1.86757265,0.00000000,4.38058349,4.13707914,1.31086109,0.00000000
-5.53176588,6.39174847,1.81791290,0.00000000,4.17375442,4.06768665,1.33540199,0.00000000
-5.52576288,6.30826182,1.77586136,0.00000000,3.98454372,4.01463364,1.36559742,0.00000000
-5.51975988,6.25440984,1.74229228,0.00000000,3.81380544,3.97974883,1.40179162,0.00000000
-5.51375688,6.23235785,1.71801741,0.00000000,3.66216460,3.96473025,1.44431257,0.00000000
-5.50775388,6.24403146,1.70378618,0.00000000,3.53005339,3.97113643,1.49346108,0.00000000
-5.50175088,6.29109801,1.70028281,0.00000000,3.41774218,4.00037037,1.54949650,0.00000000
-5.49574787,6.37493643,1.70811986,0.00000000,3.32536409,4.05365561,1.61261968,0.00000000
-5.48974487,6.49659602,1.72782799,0.00000000,3.25293216,4.13200455,1.68295379,0.00000000
-5.48374187,6.65674581,1.75984214,0.00000000,3.20034936,4.23617983,1.76052422,0.00000000
-5.47773887,6.85561690,1.80448451,0.00000000,3.16741159,4.36665045,1.84523837,0.00000000
-5.47173587,7.09294147,1.86194532,0.00000000,3.15380470,4.52354464,1.93686677,0.00000000
-5.46573287,7.36789216,1.93226210,0.00000000,3.15909668,4.70660253,2.03502642,0.00000000
-5.45972986,7.67902644,2.01529899,0.00000000,3.18272642,4.91513143,2.13916772,0.00000000
-5.45372686,8.02424023,2.11072724,0.00000000,3.22399065,5.14796714,2.24856584,0.00000000
-5.44772386,8.40073518,2.21800843,0.00000000,3.28203046,5.40344449,2.36231738,0.00000000
-5.44172086,8.80500341,2.33638172,0.00000000,3.35581897,5.67938006,2.47934296,0.00000000
-5.43571786,9.23283289,2.46485638,0.00000000,3.44415155,5.97306970,2.59839608,0.00000000
-5.42971486,9.67933580,2.60221083,0.00000000,3.54563965,6.28130282,2.71807840,0.00000000
-5.42371186,10.13900116,2.74699881,0.00000000,3.65870951,6.60039476,2.83686115,0.00000000
-5.41770885,10.60577203,2.89756340,0.00000000,3.78160624,6.92623759,2.95311240,0.00000000
-5.41170585,11.07314618,3.05205907,0.00000000,3.91240415,7.25436894,3.06512928,0.00000000
-5.40570285,11.53429823,3.20848147,0.00000000,4.04902347,7.58005757,3.17117449,0.00000000
-5.39969985,11.98222005,3.36470446,0.00000000,4.18925363,7.89840328,3.26951575,0.00000000
-5.39369685,12.40987518,3.51852352,0.00000000,4.33078292,8.20444826,3.35846706,0.00000000
-5.38769385,12.81036235,3.66770412,0.00000000,4.47123393,8.49329617,3.43643050,0.00000000
-5.38169085,13.17708237,3.81003348,0.00000000,4.60820421,8.76023456,3.50193690,0.00000000
-5.37568784,13.50390245,3.94337402,0.00000000,4.73931088,9.00085626,3.55368438,0.00000000
-5.36968484,13.78531178,4.06571633,0.00000000,4.86223802,9.21117486,3.59057300,0.00000000
-5.36368184,14.01656237,4.17522969,0.00000000,4.97478522,9.38772974,3.61173467,0.00000000
-5.35767884,14.19378960,4.27030814,0.00000000,5.07491555,9.52767645,3.61655701,0.00000000
-5.35167584,14.31410767,4.34961011,0.00000000,5.16080117,9.62885856,3.60470043,0.00000000
-5.34567284,14.37567593,4.41209006,0.00000000,5.23086455,9.68985811,3.57610768,0.00000000
-5.33966983,14.37773359,4.45702077,0.00000000,5.28381381,9.71002260,3.53100574,0.00000000
-5.33366683,14.32060122,4.48400534,0.00000000,5.31867024,9.68946736,3.46989973,0.00000000
-5.32766383,14.20564913,4.49297843,0.00000000,5.33478709,9.62905344,3.39355927,0.00000000
-5.32166083,14.03523415,4.48419695,0.00000000,5.33185833,9.53034224,3.30299770,0.00000000
-5.31565783,13.81260770,4.45822047,0.00000000,5.30991735,9.39552886,3.19944506,0.00000000
-5.30965483,13.54179914,4.41588264,0.00000000,5.26932529,9.22735757,3.08431574,0.00000000
-5.30365183,13.22747974,4.35825484,0.00000000,5.21074989,9.02902314,2.95917219,0.00000000
-5.29764882,12.87481328,4.28660397,0.00000000,5.13513571,8.80406264,2.82568592,0.00000000
-5.29164582,12.48929958,4.20234631,0.00000000,5.04366738,8.55624245,2.68559737,0.00000000
-5.28564282,12.07661773,4.10699957,0.00000000,4.93772764,8.28944540,2.54067606,0.00000000
-5.27963982,11.64247537,4.00213538,0.00000000,4.81885232,8.00756267,2.39268242,0.00000000
-5.27363682,11.19246996,3.88933399,0.00000000,4.68868435,7.71439484,2.24333276,0.00000000
-5.26763382,10.73196696,3.77014328,0.00000000,4.54892907,7.41356562,2.09426819,0.00000000
-5.26163082,10.26599902,3.64604329,0.00000000,4.40131259,7.10845098,1.94702883,0.00000000
-5.25562781,9.79918890,3.51841749,0.00000000,4.24754514,6.80212582,1.80303346,0.00000000
-5.24962481,9.33569742,3.38853153,0.00000000,4.08929043,6.49732874,1.66356541,0.00000000
-5.24362181,8.87919668,3.25751951,0.00000000,3.92814203,6.19644518,1.52976442,0.00000000
-5.23761881,8.43286710,3.12637788,0.00000000,3.76560706,5.90150760,1.40262444,0.00000000
-5.23161581,7.99941616,2.99596611,0.00000000,3.60309702,5.61421123,1.28299675,0.00000000
-5.22561281,7.58111527,2.86701353,0.00000000,3.44192530,5.33594261,1.17159784,0.00000000
-5.21960980,7.17985094,2.74013101,0.00000000,3.28331026,5.06781822,1.06902096,0.00000000
-5.21360680,6.79718564,2.61582638,0.00000000,3.12838275,4.81072996,0.97575043,0.00000000
-5.20760380,6.43442373,2.49452212,0.00000000,2.97819656,4.56539392,0.89217755,0.00000000
-5.20160080,6.09267777,2.37657399,0.00000000,2.83374025,4.33239956,0.81861693,0.00000000
-5.19559780,5.77293096,2.26228936,0.00000000,2.69594880,4.11225599,0.75532215,0.00000000
-5.18959480,5.47609192,2.15194414,0.00000000,2.56571369,3.90543293,0.70249967,0.00000000
-5.18359180,5.20303851,2.04579730,0.00000000,2.44389004,3.71239410,0.66032016,0.00000000
-5.17758879,4.95464849,1.94410226,0.00000000,2.33129994,3.53362151,0.62892635,0.00000000
-5.17158579,4.73181524,1.84711474,0.00000000,2.22873124,3.36962961,0.60843706,0.00000000
-5.16558279,4.53544816,1.75509674,0.00000000,2.13693140,3.22096890,0.59894687,0.00000000
-5.15957979,4.36645773,1.66831662,0.00000000,2.05659646,3.08821917,0.60052163,0.00000000
-5.15357679,4.22572636,1.58704562,0.00000000,1.98835556,2.97197305,0.61318974,0.00000000
-5.14757379,4.11406689,1.51155096,0.00000000,1.93275164,2.87281106,0.63692993,0.00000000
-5.14157079,4.03217120,1.44208627,0.00000000,1.89021929,2.79126983,0.67165599,0.00000000
-5.13556778,3.98055199,1.37887996,0.00000000,1.86106123,2.72780533,0.71719966,0.00000000
-5.12956478,3.95948127,1.32212219,0.00000000,1.84542462,2.68275336,0.77329257,0.00000000
-5.12356178,3.96892937,1.27195149,0.00000000,1.84327900,2.65628976,0.83954862,0.00000000
-5.11755878,4.00850836,1.22844159,0.00000000,1.85439734,2.64839254,0.91544817,0.00000000
-5.11155578,4.07742376,1.19158957,0.00000000,1.87834187,2.65880850,1.00032539,0.00000000
-5.10555278,4.17443811,1.16130590,0.00000000,1.91445608,2.68702653,1.09335998,0.00000000
-5.09954977,4.29784965,1.13740716,0.00000000,1.96186418,2.73225938,1.19357463,0.00000000
-5.09354677,4.44548857,1.11961201,0.00000000,2.01947875,2.79343582,1.29983892,0.00000000
-5.08754377,4.61473256,1.10754081,0.00000000,2.08601722,2.86920391,1.41088044,0.00000000
-5.08154077,4.80254249,1.10071915,0.00000000,2.16002722,2.95794639,1.52530334,0.00000000
-5.07553777,5.00551792,1.09858535,0.00000000,2.23992020,3.05780784,1.64161416,0.00000000
-5.06953477,5.21997109,1.10050170,0.00000000,2.32401258,3.16673309,1.75825430,0.00000000
-5.06353177,5.44201686,1.10576923,0.00000000,2.41057284,3.28251569,1.87363814,0.00000000
-5.05752876,5.66767526,1.11364539,0.00000000,2.49787274,3.40285440,1.98619532,0.00000000
-5.05152576,5.89298213,1.12336382,0.00000000,2.58424048,3.52541537,2.09441542,0.00000000
-5.04552276,6.11410298,1.13415558,0.00000000,2.66811332,3.64789735,2.19689286,0.00000000
-5.03951976,6.32744465,1.14527077,0.00000000,2.74808720,3.76809665,2.29237001,0.00000000
-5.03351676,6.52975913,1.15599950,0.00000000,2.82296074,3.88396897,2.37977602,0.00000000
-5.02751376,6.71823462,1.16569152,0.00000000,2.89177138,3.99368489,2.45825947,0.00000000
-5.02151076,6.89056882,1.17377327,0.00000000,2.95382181,4.09567641,2.52721284,0.00000000
-5.01550775,7.04502092,1.17976191,0.00000000,3.00869504,4.18867223,2.58628738,0.00000000
-5.00950475,7.18043952,1.18327558,0.00000000,3.05625733,4.27172008,2.63539738,0.00000000
-5.00350175,7.29626521,1.18403951,0.00000000,3.09664873,4.34419525,2.67471343,0.00000000
-4.99749875,7.39250785,1.18188791,0.00000000,3.13026166,4.40579500,2.70464487,0.00000000
-4.99149575,7.46970013,1.17676156,0.00000000,3.15770852,4.45651978,2.72581217,0.00000000
-4.98549275,7.52883024,1.16870160,0.00000000,3.17978021,4.49664235,2.73901077,0.00000000
-4.97948974,7.57125773,1.15783975,0.00000000,3.19739749,4.52666705,2.74516803,0.00000000
-4.97348674,7.59861734,1.14438585,0.00000000,3.21155791,4.54728182,2.74529583,0.00000000
-4.96748374,7.61271652,1.12861323,0.00000000,3.22328102,4.55930579,2.74044102,0.00000000
-4.96148074,7.61543206,1.11084304,0.00000000,3.23355453,4.56363551,2.73163651,0.00000000
-4.95547774,7.60861160,1.09142797,0.00000000,3.24328423,4.56119297,2.71985539,0.00000000
-4.94947474,7.59398492,1.07073654,0.00000000,3.25324998,4.55287796,2.70597045,0.00000000
-4.94347174,7.57308927,1.04913834,0.00000000,3.26406975,4.53952725,2.69072085,0.00000000
-4.93746873,7.54721188,1.02699104,0.00000000,3.27617322,4.52188217,2.67468761,0.00000000
-4.93146573,7.51735163,1.00462932,0.00000000,3.28978571,4.50056584,2.65827853,0.00000000
-4.92546273,7.48420053,0.98235633,0.00000000,3.30492293,4.47607037,2.64172316,0.00000000
-4.91945973,7.44814449,0.96043736,0.00000000,3.32139603,4.44875378,2.62507724,0.00000000
-4.91345673,7.40928157,0.93909605,0.00000000,3.33882636,4.41884572,2.60823608,0.00000000
-4.90745373,7.36745528,0.91851273,0.00000000,3.35666849,4.38646066,2.59095555,0.00000000
-4.90145073,7.32229948,0.89882467,0.00000000,3.37423995,4.35161689,2.57287900,0.00000000
-4.89544772,7.27329125,0.88012791,0.00000000,3.39075586,4.31425931,2.55356848,0.00000000
-4.88944472,7.21980789,0.86248031,0.00000000,3.40536642,4.27428406,2.53253822,0.00000000
-4.88344172,7.16118453,0.84590544,0.00000000,3.41719545,4.23156332,2.50928854,0.00000000
-4.87743872,7.09676896,0.83039696,0.00000000,3.42537804,4.18596860,2.48333847,0.00000000
-4.87143572,7.02597127,0.81592327,0.00000000,3.42909575,4.13739132,2.45425559,0.00000000
-4.86543272,6.94830623,0.80243213,0.00000000,3.42760812,4.08575996,2.42168185,0.00000000
-4.85942971,6.86342744,0.78985531,0.00000000,3.42027937,4.03105334,2.38535459,0.00000000
-4.85342671,6.77115272,0.77811293,0.00000000,3.40659977,3.97331015,2.34512227,0.00000000
-4.84742371,6.67148121,0.76711786,0.00000000,3.38620132,3.91263501,2.30095473,0.00000000
-4.84142071,6.56460287,0.75677985,0.00000000,3.35886771,3.84920174,2.25294822,0.00000000
-4.83541771,6.45090162,0.74700985,0.00000000,3.32453905,3.78325462,2.20132558,0.00000000
-4.82941471,6.33095353,0.73772429,0.00000000,3.28331155,3.71510838,2.14643221,0.00000000
-4.82341171,6.20552138,0.72884961,0.00000000,3.23543320,3.64514762,2.08872851,0.00000000
-4.81740870,6.07554680,0.72032689,0.00000000,3.18129584,3.57382622,2.02877964,0.00000000
-4.81140570,5.94214106,0.71211675,0.00000000,3.12142462,3.50166704,1.96724321,0.00000000
-4.80540270,5.80657473,0.70420424,0.00000000,3.05646547,3.42926186,1.90485569,0.00000000
-4.79939970,5.67026675,0.69660363,0.00000000,2.98717128,3.35727133,1.84241802,0.00000000
-4.79339670,5.53477230,0.68936287,0.00000000,2.91438725,3.28642443,1.78078082,0.00000000
-4.78739370,5.40176913,0.68256754,0.00000000,2.83903582,3.21751673,1.72082955,0.00000000
-4.78139070,5.27304130,0.67634370,0.00000000,2.76210144,3.15140663,1.66346966,0.00000000
-4.77538769,5.15045964,0.67085963,0.00000000,2.68461524,3.08900875,1.60961185,0.00000000
-4.76938469,5.03595779,0.66632590,0.00000000,2.60763957,3.03128385,1.56015730,0.00000000
-4.76338169,4.93150325,0.66299364,0.00000000,2.53225233,2.97922463,1.51598291,0.00000000
-4.75737869,4.83906296,0.66115062,0.00000000,2.45953095,2.93383720,1.47792637,0.00000000
-4.75137569,4.76056340,0.66111524,0.00000000,2.39053587,2.89611829,1.44677103,0.00000000
-4.74537269,4.69784557,0.66322819,0.00000000,2.32629330,2.86702864,1.42323058,0.00000000
-4.73936968,4.65261591,0.66784203,0.00000000,2.26777742,2.84746327,1.40793375,0.00000000
-4.73336668,4.62639439,0.67530881,0.00000000,2.21589195,2.83821978,1.40140901,0.00000000
-4.72736368,4.62046182,0.68596625,0.00000000,2.17145130,2.83996603,1.40406983,0.00000000
-4.72136068,4.63580818,0.70012280,0.00000000,2.13516173,2.85320874,1.41620075,0.00000000
-4.71535768,4.67308457,0.71804225,0.00000000,2.10760284,2.87826456,1.43794471,0.00000000
-4.70935468,4.73256109,0.73992865,0.00000000,2.08921018,2.91523537,1.46929235,0.00000000
-4.70335168,4.81409273,0.76591202,0.00000000,2.08025934,2.96398900,1.51007356,0.00000000
-4.69734867,4.91709556,0.79603580,0.00000000,2.08085263,3.02414687,1.55995205,0.00000000
-4.69134567,5.04053465,0.83024663,0.00000000,2.09090859,3.09507922,1.61842325,0.00000000
-4.68534267,5.18292495,0.86838706,0.00000000,2.11015545,3.17590856,1.68481597,0.00000000
-4.67933967,5.34234565,0.91019173,0.00000000,2.13812875,3.26552137,1.75829812,0.00000000
-4.67333667,5.51646803,0.95528730,0.00000000,2.17417375,3.36258786,1.83788651,0.00000000
-4.66733367,5.70259607,1.00319644,0.00000000,2.21745286,3.46558880,1.92246087,0.00000000
-4.66133067,5.89771864,1.05334577,0.00000000,2.26695806,3.57284860,2.01078163,0.00000000
-4.65532766,6.09857142,1.10507750,0.00000000,2.32152834,3.68257313,2.10151137,0.00000000
-4.64932466,6.30170647,1.15766446,0.00000000,2.37987167,3.79289074,2.19323923,0.00000000
-4.64332166,6.50356696,1.21032795,0.00000000,2.44059102,3.90189472,2.28450773,0.00000000
-4.63731866,6.70056430,1.26225756,0.00000000,2.50221379,4.00768577,2.37384123,0.00000000
-4.63131566,6.88915526,1.31263228,0.00000000,2.56322359,4.10841261,2.45977511,0.00000000
-4.62531266,7.06591629,1.36064185,0.00000000,2.62209372,4.20230959,2.54088507,0.00000000
-4.61930965,7.22761297,1.40550765,0.00000000,2.67732103,4.28772992,2.61581530,0.00000000
-4.61330665,7.37126236,1.44650207,0.00000000,2.72745937,4.36317394,2.68330505,0.00000000
-4.60730365,7.49418702,1.48296576,0.00000000,2.77115156,4.42731176,2.74221273,0.00000000
-4.60130065,7.59405930,1.51432197,0.00000000,2.80715883,4.47900004,2.79153673,0.00000000
-4.59529765,7.66893555,1.54008775,0.00000000,2.83438721,4.51729328,2.83043279,0.00000000
-4.58929465,7.71727990,1.55988145,0.00000000,2.85190984,4.54144981,2.85822724,0.00000000
-4.58329165,7.73797812,1.57342671,0.00000000,2.85898493,4.55093323,2.87442607,0.00000000
-4.57728864,7.73034203,1.58055292,0.00000000,2.85506893,4.54541007,2.87871980,0.00000000
-4.57128564,7.69410556,1.58119251,0.00000000,2.83982464,4.52474456,2.87098410,0.00000000
-4.56528264,7.62941349,1.57537545,0.00000000,2.81312441,4.48899135,2.85127668,0.00000000
-4.55927964,7.53680427,1.56322158,0.00000000,2.77504832,4.43838705,2.81983051,0.00000000
-4.55327664,7.41718810,1.54493138,0.00000000,2.72587791,4.37334125,2.77704404,0.00000000
-4.54727364,7.27182148,1.52077575,0.00000000,2.66608560,4.29442758,2.72346890,0.00000000
-4.54127064,7.10227934,1.49108541,0.00000000,2.59632044,4.20237513,2.65979553,0.00000000
-4.53526763,6.91042556,1.45624049,0.00000000,2.51739062,4.09806040,2.58683740,0.00000000
-4.52926463,6.69838263,1.41666072,0.00000000,2.43024358,3.98249955,2.50551427,0.00000000
-4.52326163,6.46850072,1.37279646,0.00000000,2.33594399,3.85684092,2.41683496,0.00000000
-4.51725863,6.22332647,1.32512087,0.00000000,2.23565058,3.72235720,2.32188007,0.00000000
-4.51125563,5.96557141,1.27412311,0.00000000,2.13059213,3.58043683,2.22178491,0.00000000
-4.50525263,5.69807986,1.22030271,0.00000000,2.02204333,3.43257400,2.11772285,0.00000000
-4.49924962,5.42379611,1.16416472,0.00000000,1.91130096,3.28035676,2.01088931,0.00000000
-4.49324662,5.14573037,1.10621561,0.00000000,1.79966074,3.12545265,1.90248638,0.00000000
-4.48724362,4.86692348,1.04695958,0.00000000,1.68839539,2.96959145,1.79370815,0.00000000
-4.48124062,4.59040988,0.98689508,0.00000000,1.57873398,2.81454491,1.68572661,0.00000000
-4.47523762,4.31917898,0.92651123,0.00000000,1.47184299,2.66210315,1.57967817,0.00000000
-4.46923462,4.05613487,0.86628405,0.00000000,1.36880907,2.51404821,1.47665069,0.00000000
-4.46323162,3.80405466,0.80667243,0.00000000,1.27062385,2.37212472,1.37767091,0.00000000
-4.45722861,3.56554614,0.74811369,0.00000000,1.17817060,2.23800851,1.28369235,0.00000000
-4.45122561,3.34300513,0.69101890,0.00000000,1.09221311,2.11327382,1.19558370,0.00000000
-4.44522261,3.13857378,0.63576802,0.00000000,1.01338659,1.99935993,1.11411766,0.00000000
-4.43921961,2.95410070,0.58270512,0.00000000,0.94219074,1.89753845,1.03996054,0.00000000
-4.43321661,2.79110420,0.53213374,0.00000000,0.87898507,1.80888220,0.97366266,0.00000000
-4.42721361,2.65073997,0.48431289,0.00000000,0.82398637,1.73423701,0.91564994,0.00000000
-4.42121061,2.53377463,0.43945363,0.00000000,0.77726856,1.67419758,0.86621685,0.00000000
-4.41520760,2.44056622,0.39771667,0.00000000,0.73876484,1.62908855,0.82552118,0.00000000
-4.40920460,2.37105323,0.35921106,0.00000000,0.70827220,1.59895176,0.79358082,0.00000000
-4.40320160,2.32475288,0.32399415,0.00000000,0.68545843,1.58354068,0.77027307,0.00000000
-4.39719860,2.30076971,0.29207274,0.00000000,0.66987145,1.58232262,0.75533664,0.00000000
-4.39119560,2.29781490,0.26340561,0.00000000,0.66095107,1.59448910,0.74837667,0.00000000
-4.38519260,2.31423655,0.23790720,0.00000000,0.65804301,1.61897469,0.74887297,0.00000000
-4.37918959,2.34806065,0.21545239,0.00000000,0.66041500,1.65448389,0.75619146,0.00000000
-4.37318659,2.39704203,0.19588210,0.00000000,0.66727472,1.69952579,0.76959889,0.00000000
-4.36718359,2.45872430,0.17900967,0.00000000,0.67778921,1.75245543,0.78828060,0.00000000
-4.36118059,2.53050699,0.16462754,0.00000000,0.69110537,1.81152074,0.81136086,0.00000000
-4.35517759,2.60971798,0.15251418,0.00000000,0.70637095,1.87491359,0.83792562,0.00000000
-4.34917459,2.69368895,0.14244093,0.00000000,0.72275544,1.94082301,0.86704662,0.00000000
-4.34317159,2.77983085,0.13417845,0.00000000,0.73947035,2.00748879,0.89780647,0.00000000
-4.33716858,2.86570698,0.12750270,0.00000000,0.75578798,2.07325315,0.92932352,0.00000000
-4.33116558,2.94910047,0.12220017,0.00000000,0.77105821,2.13660856,0.96077586,0.00000000
-4.32516258,3.02807349,0.11807226,0.00000000,0.78472259,2.19623954,0.99142323,0.00000000
-4.31915958,3.10101570,0.11493866,0.00000000,0.79632526,2.25105674,1.02062608,0.00000000
-4.31315658,3.16667982,0.11263975,0.00000000,0.80552015,2.30022160,1.04786091,0.00000000
-4.30715358,3.22420270,0.11103796,0.00000000,0.81207436,2.34316081,1.07273106,0.00000000
