energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-5.89794897,1.37496518,0.00487695,0.10784468,0.00950525,0.00000000,0.67115123,0.36503588,0.04088155,0.66247305
-5.89194597,1.41527770,0.00539937,0.10781592,0.00978697,0.00000000,0.65577803,0.38126868,0.04343797,0.68746566
-5.88594297,1.46820022,0.00602081,0.10814770,0.01011398,0.00000000,0.64047475,0.40364866,0.04626266,0.71781454
-5.87993997,1.53308001,0.00674028,0.10886026,0.01048205,0.00000000,0.62531747,0.43182435,0.04933011,0.75322054
-5.87393697,1.60926035,0.00755578,0.10998651,0.01088661,0.00000000,0.61045720,0.46543402,0.05261071,0.79336240
-5.86793397,1.69608642,0.00846413,0.11157119,0.01132271,0.00000000,0.59610868,0.50411400,0.05607085,0.83789821
-5.86193097,1.79291196,0.00946097,0.11366962,0.01178498,0.00000000,0.58253774,0.54750716,0.05967321,0.88646807
-5.85592796,1.89910711,0.01054062,0.11634641,0.01226770,0.00000000,0.57004795,0.59527139,0.06337724,0.93869796
-5.84992496,2.01406777,0.01169615,0.11967394,0.01276480,0.00000000,0.55896724,0.64708797,0.06713990,0.99420530
-5.84392196,2.13722608,0.01291934,0.12373084,0.01326993,0.00000000,0.54963510,0.70266942,0.07091656,1.05260570
-5.83791896,2.26806144,0.01420083,0.12860028,0.01377661,0.00000000,0.54239069,0.76176648,0.07466217,1.11352095
-5.83191596,2.40611106,0.01553018,0.13436823,0.01427833,0.00000000,0.53756230,0.82417367,0.07833241,1.17658737
-5.82591296,2.55097870,0.01689604,0.14112155,0.01476873,0.00000000,0.53545827,0.88973280,0.08188509,1.24146424
-5.81990995,2.70234016,0.01828641,0.14894591,0.01524172,0.00000000,0.53635939,0.95833392,0.08528140,1.30784118
-5.81390695,2.85994408,0.01968877,0.15792358,0.01569169,0.00000000,0.54051280,1.02991319,0.08848715,1.37544387
-5.80790395,3.02360674,0.02109041,0.16813087,0.01611361,0.00000000,0.54812722,1.10444714,0.09147382,1.44403740
-5.80190095,3.19319977,0.02247862,0.17963555,0.01650317,0.00000000,0.55936937,1.18194338,0.09421935,1.51342635
-5.79589795,3.36863056,0.02384093,0.19249397,0.01685687,0.00000000,0.57436128,1.26242745,0.09670873,1.58345154
-5.78989495,3.54981514,0.02516533,0.20674807,0.01717205,0.00000000,0.59317861,1.34592644,0.09893408,1.65398295
-5.78389195,3.73664465,0.02644046,0.22242253,0.01744691,0.00000000,0.61584944,1.43244971,0.10089455,1.72490915
-5.77788894,3.92894661,0.02765572,0.23952189,0.01768047,0.00000000,0.64235392,1.52196775,0.10259568,1.79612370
-5.77188594,4.12644327,0.02880138,0.25802806,0.01787246,0.00000000,0.67262433,1.61439030,0.10404860,1.86750912
-5.76588294,4.32870968,0.02986862,0.27789833,0.01802322,0.00000000,0.70654589,1.70954498,0.10526877,1.93891974
-5.75987994,4.53513446,0.03084952,0.29906396,0.01813358,0.00000000,0.74395829,1.80715797,0.10627459,2.01016446
-5.75387694,4.74488639,0.03173709,0.32142968,0.01820468,0.00000000,0.78465792,1.90683818,0.10708593,2.08099090
-5.74787394,4.95689001,0.03252511,0.34487409,0.01823782,0.00000000,0.82840101,2.00806631,0.10772246,2.15107220
-5.74187094,5.16981288,0.03320817,0.36925116,0.01823430,0.00000000,0.87490762,2.11018994,0.10820224,2.21999796
-5.73586793,5.38206654,0.03378149,0.39439282,0.01819536,0.00000000,0.92386653,2.21242564,0.10854032,2.28727011
-5.72986493,5.59182260,0.03424097,0.42011254,0.01812202,0.00000000,0.97494072,2.31386847,0.10874768,2.35230463
-5.72386193,5.79704423,0.03458305,0.44620995,0.01801507,0.00000000,1.02777352,2.41350904,0.10883045,2.41443949
-5.71785893,5.99553238,0.03480478,0.47247608,0.01787507,0.00000000,1.08199496,2.51025760,0.10878953,2.47294869
-5.71185593,6.18498497,0.03490383,0.49869925,0.01770239,0.00000000,1.13722797,2.60297431,0.10862058,2.52706197
-5.70585293,6.36306637,0.03487858,0.52467103,0.01749726,0.00000000,1.19309420,2.69050434,0.10831441,2.57598929
-5.69984992,6.52748368,0.03472821,0.55019214,0.01725991,0.00000000,1.24921893,2.77171603,0.10785775,2.61894875
-5.69384692,6.67606571,0.03445289,0.57507780,0.01699072,0.00000000,1.30523482,2.84554017,0.10723426,2.65519660
-5.68784392,6.80684032,0.03405390,0.59916237,0.01669032,0.00000000,1.36078417,2.91100836,0.10642592,2.68405739
-5.68184092,6.91810588,0.03353387,0.62230276,0.01635979,0.00000000,1.41551959,2.96728829,0.10541441,2.70495282
-5.67583792,7.00849271,0.03289689,0.64438070,0.01600077,0.00000000,1.46910306,3.01371407,0.10418264,2.71742744
-5.66983492,7.07701129,0.03214871,0.66530339,0.01561556,0.00000000,1.52120349,3.04980992,0.10271622,2.72116982
-5.66383192,7.12308466,0.03129681,0.68500283,0.01520725,0.00000000,1.57149323,3.07530602,0.10100480,2.71602816
-5.65782891,7.14656355,0.03035049,0.70343366,0.01477973,0.00000000,1.61964378,3.09014582,0.09904318,2.70201931
-5.65182591,7.14772380,0.02932084,0.72056984,0.01433768,0.00000000,1.66532151,3.09448440,0.09683218,2.67933117
-5.64582291,7.12724691,0.02822069,0.73640031,0.01388656,0.00000000,1.70818391,3.08867842,0.09437915,2.64831829
-5.63981991,7.08618539,0.02706445,0.75092407,0.01343249,0.00000000,1.74787702,3.07326821,0.09169815,2.60949119
-5.63381691,7.02591543,0.02586793,0.76414501,0.01298214,0.00000000,1.78403476,3.04895340,0.08880981,2.56350031
-5.62781391,6.94808018,0.02464800,0.77606686,0.01254258,0.00000000,1.81628056,3.01656354,0.08574085,2.51111553
-5.62181091,6.85452718,0.02342234,0.78668870,0.01212109,0.00000000,1.84423168,2.97702541,0.08252327,2.45320253
-5.61580790,6.74724346,0.02220899,0.79600127,0.01172495,0.00000000,1.86750633,2.93132895,0.07919338,2.39069735
-5.60980490,6.62829183,0.02102603,0.80398448,0.01136125,0.00000000,1.88573349,2.88049344,0.07579058,2.32458039
-5.60380190,6.49975136,0.01989108,0.81060611,0.01103670,0.00000000,1.89856515,2.82553561,0.07235611,2.25585102
-5.59779890,6.36366446,0.01882096,0.81582196,0.01075741,0.00000000,1.90569015,2.76744102,0.06893165,2.18550385
-5.59179590,6.22199219,0.01783126,0.81957721,0.01052875,0.00000000,1.90684922,2.70713959,0.06555808,2.11450736
-5.58579290,6.07657892,0.01693599,0.82180907,0.01035515,0.00000000,1.90184998,2.64548613,0.06227419,2.04378548
-5.57978989,5.92912639,0.01614726,0.82245030,0.01024001,0.00000000,1.89058106,2.58324596,0.05911561,1.97420243
-5.57378689,5.78117699,0.01547502,0.82143350,0.01018561,0.00000000,1.87302445,2.52108569,0.05611389,1.90655083
-5.56778389,5.63410511,0.01492685,0.81869565,0.01019302,0.00000000,1.84926502,2.45956884,0.05329575,1.84154305
-5.56178089,5.48911553,0.01450781,0.81418273,0.01026205,0.00000000,1.81949656,2.39915571,0.05068258,1.77980557
-5.55577789,5.34724742,0.01422039,0.80785407,0.01039132,0.00000000,1.78402384,2.34020683,0.04829012,1.72187604
-5.54977489,5.20938240,0.01406451,0.79968605,0.01057822,0.00000000,1.74326038,2.28298929,0.04612838,1.66820267
-5.54377189,5.07625561,0.01403755,0.78967507,0.01081902,0.00000000,1.69772195,2.22768523,0.04420173,1.61914577
-5.53776888,4.94846852,0.01413456,0.77783959,0.01110895,0.00000000,1.64801595,2.17440177,0.04250922,1.57498097
-5.53176588,4.82650293,0.01434837,0.76422113,0.01144234,0.00000000,1.59482748,2.12318194,0.04104499,1.53590407
-5.52576288,4.71073548,0.01466995,0.74888432,0.01181277,0.00000000,1.53890245,2.07401606,0.03979886,1.50203727
-5.51975988,4.60145270,0.01508861,0.73191608,0.01221328,0.00000000,1.48102886,2.02685339,0.03875703,1.47343655
-5.51375688,4.49886629,0.01559248,0.71342396,0.01263654,0.00000000,1.42201718,1.98161376,0.03790279,1.45010025
-5.50775388,4.40312900,0.01616879,0.69353403,0.01307512,0.00000000,1.36268063,1.93819908,0.03721734,1.43197859
-5.50175088,4.31435094,0.01680434,0.67238826,0.01352168,0.00000000,1.30381639,1.89650474,0.03668065,1.41898391
-5.49574787,4.23261657,0.01748593,0.65014180,0.01396929,0.00000000,1.24618858,1.85643070,0.03627221,1.41100148
-5.48974487,4.15800201,0.01820073,0.62696025,0.01441160,0.00000000,1.19051351,1.81789231,0.03597186,1.40790059
-5.48374187,4.09059242,0.01893673,0.60301709,0.01484311,0.00000000,1.13744764,1.78083060,0.03576053,1.40954532
-5.47773887,4.03049894,0.01968308,0.57849131,0.01525941,0.00000000,1.08757861,1.74522190,0.03562086,1.41580488
-5.47173587,3.97787437,0.02043038,0.55356544,0.01565728,0.00000000,1.04141927,1.71108655,0.03553778,1.42656268
-5.46573287,3.93292675,0.02117101,0.52842390,0.01603492,0.00000000,0.99940451,1.67849630,0.03549898,1.44172389
-5.45972986,3.89592991,0.02189926,0.50325167,0.01639197,0.00000000,0.96189076,1.64758011,0.03549519,1.46122090
-5.45372686,3.86723002,0.02261143,0.47823319,0.01672960,0.00000000,0.92915747,1.61852800,0.03552038,1.48501630
-5.44772386,3.84724746,0.02330589,0.45355152,0.01705042,0.00000000,0.90141043,1.59159265,0.03557183,1.51310318
-5.44172086,3.83647331,0.02398298,0.42938753,0.01735845,0.00000000,0.87878612,1.56708851,0.03564998,1.54550241
-5.43571786,3.83546018,0.02464488,0.40591912,0.01765893,0.00000000,0.86135674,1.54538827,0.03575825,1.58225714
-5.42971486,3.84480749,0.02529537,0.38332041,0.01795811,0.00000000,0.84913556,1.52691665,0.03590262,1.62342446
-5.42371186,3.86514137,0.02593952,0.36176069,0.01826296,0.00000000,0.84208198,1.51214173,0.03609116,1.66906483
-5.41770885,3.89709008,0.02658335,0.34140330,0.01858089,0.00000000,0.84010639,1.50156390,0.03633348,1.71922949
-5.41170585,3.94125571,0.02723345,0.32240424,0.01891939,0.00000000,0.84307429,1.49570288,0.03664005,1.77394667
-5.40570285,3.99818368,0.02789655,0.30491060,0.01928562,0.00000000,0.85080992,1.49508327,0.03702152,1.83320726
-5.39969985,4.06833117,0.02857907,0.28905889,0.01968607,0.00000000,0.86309925,1.50021921,0.03748804,1.89695068
-5.39369685,4.15203613,0.02928678,0.27497320,0.02012619,0.00000000,0.87969238,1.51159855,0.03804853,1.96505169
-5.38769385,4.24948848,0.03002437,0.26276336,0.02061003,0.00000000,0.90030577,1.52966740,0.03871004,2.03730899
-5.38169085,4.36070462,0.03079519,0.25252309,0.02113994,0.00000000,0.92462414,1.55481542,0.03947723,2.11343621
-5.37568784,4.48550697,0.03160092,0.24432830,0.02171632,0.00000000,0.95230249,1.58736258,0.04035182,2.19305589
-5.36968484,4.62350935,0.03244144,0.23823553,0.02233746,0.00000000,0.98296845,1.62754772,0.04133230,2.27569696
-5.36368184,4.77410917,0.03331472,0.23428066,0.02299943,0.00000000,1.01622497,1.67551936,0.04241366,2.36079592
-5.35767884,4.93648703,0.03421682,0.23247788,0.02369603,0.00000000,1.05165376,1.73132924,0.04358736,2.44770211
-5.35167584,5.10961403,0.03514193,0.23281905,0.02441891,0.00000000,1.08881939,1.79492843,0.04484137,2.53568686
-5.34567284,5.29226673,0.03608261,0.23527345,0.02515772,0.00000000,1.12727434,1.86616646,0.04616041,2.62395645
-5.33966983,5.48304941,0.03702998,0.23978786,0.02590033,0.00000000,1.16656484,1.94479326,0.04752630,2.71166861
-5.33366683,5.68042307,0.03797408,0.24628717,0.02663321,0.00000000,1.20623757,2.03046374,0.04891844,2.79795205
-5.32766383,5.88274014,0.03890428,0.25467533,0.02734180,0.00000000,1.24584713,2.12274495,0.05031444,2.88192828
-5.32166083,6.08828360,0.03980967,0.26483683,0.02801101,0.00000000,1.28496404,2.22112521,0.05169075,2.96273512
-5.31565783,6.29530921,0.04067955,0.27663848,0.02862568,0.00000000,1.32318318,2.32502506,0.05302337,3.03955095
-5.30965483,6.50208899,0.04150393,0.28993169,0.02917115,0.00000000,1.36013223,2.43380926,0.05428867,3.11161862
-5.30365183,6.70695427,0.04227395,0.30455502,0.02963377,0.00000000,1.39548000,2.54679946,0.05546402,3.17826813
-5.29764882,6.90833629,0.04298234,0.32033718,0.03000143,0.00000000,1.42894408,2.66328683,0.05652856,3.23893705
-5.29164582,7.10480263,0.04362382,0.33710019,0.03026403,0.00000000,1.46029766,2.78254416,0.05746381,3.29318752
-5.28564282,7.29508768,0.04419532,0.35466286,0.03041387,0.00000000,1.48937499,2.90383679,0.05825416,3.34071918
-5.27963982,7.47811575,0.04469630,0.37284433,0.03044604,0.00000000,1.51607525,3.02643206,0.05888729,3.38137706
-5.27363682,7.65301568,0.04512877,0.39146781,0.03035861,0.00000000,1.54036460,3.14960669,0.05935448,3.41515411
-5.26763382,7.81912624,0.04549732,0.41036422,0.03015280,0.00000000,1.56227595,3.27265222,0.05965069,3.44218800
-5.26163082,7.97599234,0.04580898,0.42937580,0.02983296,0.00000000,1.58190667,3.39487828,0.05977462,3.46275229
-5.25562781,8.12335233,0.04607298,0.44835950,0.02940654,0.00000000,1.59941397,3.51561388,0.05972850,3.47724229
-5.24962481,8.26111745,0.04630037,0.46719009,0.02888383,0.00000000,1.61500808,3.63420721,0.05951787,3.48615632
-5.24362181,8.38934504,0.04650355,0.48576294,0.02827768,0.00000000,1.62894352,3.75002449,0.05915125,3.49007327
-5.23761881,8.50820734,0.04669579,0.50399626,0.02760308,0.00000000,1.64150867,3.86244838,0.05863963,3.48962779
-5.23161581,8.61795841,0.04689053,0.52183289,0.02687670,0.00000000,1.65301406,3.97087699,0.05799605,3.48548429
-5.22561281,8.71890146,0.04710083,0.53924134,0.02611636,0.00000000,1.66377991,4.07472406,0.05723510,3.47831139
-5.21960980,8.81135921,0.04733871,0.55621630,0.02534044,0.00000000,1.67412328,4.17342128,0.05637238,3.46875820
-5.21360680,8.89564958,0.04761454,0.57277832,0.02456735,0.00000000,1.68434564,4.26642315,0.05542408,3.45743369
-5.20760380,8.97206846,0.04793652,0.58897277,0.02381493,0.00000000,1.69472107,4.35321500,0.05440659,3.44489047
-5.20160080,9.04088118,0.04831021,0.60486812,0.02309996,0.00000000,1.70548585,4.43332430,0.05333616,3.43161375
-5.19559780,9.10232317,0.04873818,0.62055344,0.02243765,0.00000000,1.71682977,4.50633509,0.05222864,3.41801589
-5.18959480,9.15661000,0.04921986,0.63613522,0.02184128,0.00000000,1.72888953,4.57190508,0.05109937,3.40443692
-5.18359180,9.20395583,0.04975140,0.65173365,0.02132189,0.00000000,1.74174446,4.62978480,0.04996311,3.39115055
-5.17758879,9.24459896,0.05032583,0.66747838,0.02088802,0.00000000,1.75541483,4.67983754,0.04883399,3.37837508
-5.17158579,9.27883225,0.05093329,0.68350383,0.02054562,0.00000000,1.76986262,4.72205900,0.04772564,3.36628834
-5.16558279,9.30703597,0.05156137,0.69994435,0.02029802,0.00000000,1.78499484,4.75659499,0.04665128,3.35504528
-5.15957979,9.32971007,0.05219575,0.71692924,0.02014601,0.00000000,1.80066906,4.78375605,0.04562381,3.34479682
-5.15357679,9.34750297,0.05282071,0.73457777,0.02008796,0.00000000,1.81670102,4.80402711,0.04465598,3.33570854
-5.14757379,9.36123421,0.05341993,0.75299454,0.02012012,0.00000000,1.83287390,4.81807140,0.04376046,3.32797762
-5.14157079,9.37190812,0.05397724,0.77226512,0.02023685,0.00000000,1.84894874,4.82672720,0.04294992,3.32184669
-5.13556778,9.38071698,0.05447740,0.79245221,0.02043102,0.00000000,1.86467567,4.83099712,0.04223698,3.31761357
-5.12956478,9.38903195,0.05490689,0.81359250,0.02069435,0.00000000,1.87980536,4.83202947,0.04163419,3.31563573
-5.12356178,9.39838149,0.05525461,0.83569417,0.02101782,0.00000000,1.89410018,4.83109201,0.04115386,3.31632927
-5.11755878,9.41041736,0.05551254,0.85873522,0.02139206,0.00000000,1.90734452,4.82953882,0.04080781,3.32016193
-5.11155578,9.42686930,0.05567622,0.88266258,0.02180772,0.00000000,1.91935397,4.82877131,0.04060713,3.32764061
-5.10555278,9.44949000,0.05574519,0.90739199,0.02225581,0.00000000,1.92998262,4.83019491,0.04056179,3.33929358
-5.09954977,9.47999295,0.05572312,0.93280862,0.02272799,0.00000000,1.93912851,4.83517329,0.04068022,3.35564863
-5.09354677,9.51998573,0.05561792,0.95876838,0.02321681,0.00000000,1.94673660,4.84498196,0.04096895,3.37720786
-5.08754377,9.57090211,0.05544160,0.98509966,0.02371587,0.00000000,1.95279940,4.86076342,0.04143210,3.40442073
-5.08154077,9.63393615,0.05520991,1.01160563,0.02421993,0.00000000,1.95735509,4.88348589,0.04207100,3.43765660
-5.07553777,9.70998148,0.05494193,1.03806673,0.02472494,0.00000000,1.96048315,4.91390745,0.04288379,3.47717823
-5.06953477,9.79957886,0.05465945,1.06424347,0.02522795,0.00000000,1.96229795,4.95254731,0.04386512,3.52311773
-5.06353177,9.90287467,0.05438621,1.08987922,0.02572709,0.00000000,1.96294034,4.99966540,0.04500584,3.57545613
-5.05752876,10.01959233,0.05414716,1.11470320,0.02622129,0.00000000,1.96256795,5.05525125,0.04629289,3.63400792
-5.05152576,10.14901836,0.05396754,1.13843335,0.02671016,0.00000000,1.96134453,5.11902267,0.04770926,3.69841113
-5.04552276,10.29000396,0.05387205,1.16077937,0.02719367,0.00000000,1.95942910,5.19043404,0.04923402,3.76812402
-5.03951976,10.44098219,0.05388399,1.18144577,0.02767191,0.00000000,1.95696536,5.26869392,0.05084259,3.84242830
-5.03351676,10.60000047,0.05402447,1.20013512,0.02814481,0.00000000,1.95407211,5.35279105,0.05250701,3.92043928
-5.02751376,10.76476714,0.05431173,1.21655161,0.02861187,0.00000000,1.95083520,5.44152756,0.05419647,4.00112251
-5.02151076,10.93271052,0.05476050,1.23040483,0.02907192,0.00000000,1.94730159,5.53355778,0.05587785,4.08331647
-5.01550775,11.10104824,0.05538160,1.24141418,0.02952295,0.00000000,1.94347576,5.62743102,0.05751645,4.16576049
-5.00950475,11.26686412,0.05618155,1.24931364,0.02996193,0.00000000,1.93931894,5.72163647,0.05907680,4.24712693
-5.00350175,11.42719007,0.05716245,1.25385717,0.03038477,0.00000000,1.93475113,5.81464836,0.06052350,4.32605641
-4.99749875,11.57908959,0.05832191,1.25482450,0.03078630,0.00000000,1.92965594,5.90496950,0.06182220,4.40119482
-4.99149575,11.71974010,0.05965316,1.25202741,0.03116030,0.00000000,1.92388805,5.99117164,0.06294051,4.47123079
-4.98549275,11.84651094,0.06114525,1.24531619,0.03149969,0.00000000,1.91728289,6.07193111,0.06384899,4.53493220
-4.97948974,11.95703440,0.06278339,1.23458609,0.03179668,0.00000000,1.90966814,6.14605860,0.06452199,4.59118036
-4.97348674,12.04926726,0.06454932,1.21978355,0.03204302,0.00000000,1.90087642,6.21252213,0.06493858,4.63900083
-4.96748374,12.12154074,0.06642178,1.20091176,0.03223033,0.00000000,1.89075848,6.27046275,0.06508320,4.67758958
-4.96148074,12.17259746,0.06837700,1.17803540,0.03235039,0.00000000,1.87919638,6.31920268,0.06494632,4.70633382
-4.95547774,12.20161435,0.07038918,1.15128401,0.03239550,0.00000000,1.86611568,6.35824620,0.06452486,4.72482672
-4.94947474,12.20821099,0.07243106,1.12085382,0.03235877,0.00000000,1.85149631,6.38727358,0.06382246,4.73287568
-4.94347174,12.19244385,0.07447435,1.08700783,0.03223450,0.00000000,1.83538133,6.40612906,0.06284955,4.73050401
-4.93746873,12.15478692,0.07649028,1.05007373,0.03201843,0.00000000,1.81788316,6.41480381,0.06162320,4.71794608
-4.93146573,12.09610033,0.07845001,1.01043986,0.03170795,0.00000000,1.79918697,6.41341518,0.06016686,4.69563641
-4.92546273,12.01758854,0.08032509,0.96854890,0.03130232,0.00000000,1.77955088,6.40218369,0.05850973,4.66419316
-4.91945973,11.92075036,0.08208788,0.92488975,0.03080279,0.00000000,1.75930308,6.38140907,0.05668615,4.62439694
-4.91345673,11.80732335,0.08371193,0.87998739,0.03021258,0.00000000,1.73883566,6.35144700,0.05473468,4.57716572
-4.90745373,11.67922488,0.08517238,0.83439149,0.02953694,0.00000000,1.71859558,6.31268776,0.05269717,4.52352695
-4.90145073,11.53849276,0.08644633,0.78866369,0.02878299,0.00000000,1.69907290,6.26553803,0.05061760,4.46458802
-4.89544772,11.38722754,0.08751323,0.74336442,0.02795959,0.00000000,1.68078680,6.21040677,0.04854103,4.40150600
-4.88944472,11.22753894,0.08835524,0.69903943,0.02707715,0.00000000,1.66426985,6.14769587,0.04651240,4.33545779
-4.88344172,11.06149799,0.08895760,0.65620666,0.02614731,0.00000000,1.65005103,6.07779581,0.04457538,4.26761171
-4.87743872,10.89109644,0.08930899,0.61534399,0.02518274,0.00000000,1.63863831,6.00108642,0.04277134,4.19910108
-4.87143572,10.71821419,0.08940184,0.57687813,0.02419674,0.00000000,1.63050121,5.91794223,0.04113834,4.13100083
-4.86543272,10.54459518,0.08923267,0.54117529,0.02320302,0.00000000,1.62605426,5.82874187,0.03971026,4.06430729
-4.85942971,10.37183175,0.08880228,0.50853372,0.02221531,0.00000000,1.62564180,5.73388036,0.03851609,3.99992183
-4.85342671,10.20135666,0.08811597,0.47917849,0.02124710,0.00000000,1.62952493,5.63378321,0.03757939,3.93863821
-4.84742371,10.03444222,0.08718359,0.45325869,0.02031139,0.00000000,1.63787110,5.52892106,0.03691790,3.88113396
-4.84142071,9.87220511,0.08601950,0.43084690,0.01942047,0.00000000,1.65074688,5.41982328,0.03654335,3.82796551
-4.83541771,9.71561567,0.08464246,0.41194119,0.01858569,0.00000000,1.66811441,5.30708944,0.03646145,3.77956685
-4.82941471,9.56551024,0.08307530,0.39646923,0.01781736,0.00000000,1.68983166,5.19139733,0.03667206,3.73625156
-4.82341171,9.42260528,0.08134453,0.38429451,0.01712468,0.00000000,1.71565683,5.07350663,0.03716948,3.69821769
-4.81740870,9.28751185,0.07947975,0.37522430,0.01651565,0.00000000,1.74525679,4.95425759,0.03794299,3.66555518
-4.81140570,9.16074952,0.07751296,0.36901901,0.01599709,0.00000000,1.77821931,4.83456422,0.03897737,3.63825537
-4.80540270,9.04275883,0.07547780,0.36540267,0.01557472,0.00000000,1.81406880,4.71540225,0.04025363,3.61622207
-4.79939970,8.93391151,0.07340861,0.36407393,0.01525315,0.00000000,1.85228485,4.59779200,0.04174976,3.59928385
-4.79339670,8.83451822,0.07133954,0.36471741,0.01503606,0.00000000,1.89232277,4.48277689,0.04344154,3.58720689
-4.78739370,8.74483338,0.06930356,0.36701470,0.01492623,0.00000000,1.93363530,4.37139853,0.04530332,3.57970808
-4.78139070,8.66505702,0.06733154,0.37065477,0.01492567,0.00000000,1.97569412,4.26466953,0.04730883,3.57646769
-4.77538769,8.59533363,0.06545139,0.37534338,0.01503572,0.00000000,2.01801035,4.16354519,0.04943189,3.57714124
-4.76938469,8.53574814,0.06368724,0.38081104,0.01525711,0.00000000,2.06015244,4.06889543,0.05164705,3.58137002
-4.76338169,8.48631902,0.06205886,0.38681936,0.01558996,0.00000000,2.10176067,3.98147810,0.05393015,3.58878976
-4.75737869,8.44698877,0.06058115,0.39316545,0.01603385,0.00000000,2.14255699,3.90191487,0.05625873,3.59903718
-4.75137569,8.41761202,0.05926385,0.39968432,0.01658772,0.00000000,2.18234957,3.83067058,0.05861228,3.61175397
-4.74537269,8.39794145,0.05811146,0.40624926,0.01724983,0.00000000,2.22103151,3.76803685,0.06097236,3.62658801
-4.73936968,8.38761214,0.05712334,0.41277007,0.01801758,0.00000000,2.25857352,3.71412038,0.06332260,3.64319192
-4.73336668,8.38612479,0.05629405,0.41918958,0.01888744,0.00000000,2.29501088,3.66883637,0.06564849,3.66121889
-4.72736368,8.39282874,0.05561380,0.42547850,0.01985469,0.00000000,2.33042520,3.63190699,0.06793711,3.68031628
-4.72136068,8.40690576,0.05506917,0.43162895,0.02091325,0.00000000,2.36492212,3.60286497,0.07017670,3.70011742
-4.71535768,8.42735592,0.05464382,0.43764720,0.02205553,0.00000000,2.39860616,3.58106199,0.07235623,3.72023246
-4.70935468,8.45298699,0.05431943,0.44354601,0.02327221,0.00000000,2.43155455,3.56568163,0.07446485,3.74023903
-4.70335168,8.48240907,0.05407665,0.44933697,0.02455215,0.00000000,2.46379166,3.55575647,0.07649138,3.75967398
-4.69734867,8.51403611,0.05389603,0.45502348,0.02588231,0.00000000,2.49526609,3.55018898,0.07842391,3.77802715
-4.69134567,8.54609597,0.05375900,0.46059472,0.02724774,0.00000000,2.52583212,3.54777581,0.08024934,3.79473829
-4.68534267,8.57665052,0.05364882,0.46602110,0.02863174,0.00000000,2.55523720,3.54723505,0.08195324,3.80919828
-4.67933967,8.60362681,0.05355133,0.47125133,0.03001600,0.00000000,2.58311686,3.54723607,0.08351966,3.82075530
-4.67333667,8.62486005,0.05345577,0.47621156,0.03138091,0.00000000,2.60899783,3.54643159,0.08493131,3.82872675
-4.66733367,8.63814814,0.05335534,0.48080650,0.03270602,0.00000000,2.63230979,3.54349131,0.08616980,3.83241686
-4.66133067,8.64131716,0.05324768,0.48492260,0.03397048,0.00000000,2.65240562,3.53713669,0.08721617,3.83114007
-4.65532766,8.63229605,0.05313519,0.48843300,0.03515367,0.00000000,2.66858933,3.52617619,0.08805153,3.82424937
-4.64932466,8.60919805,0.05302521,0.49120417,0.03623584,0.00000000,2.68015047,3.50954003,0.08865789,3.81116873
-4.64332166,8.57040579,0.05293000,0.49310359,0.03719877,0.00000000,2.68640305,3.48631365,0.08901916,3.79142791
