energy_ev,total_up,Hf_p_up,Hf_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-5.78389195,6.56252754,4.19344836,2.14503919,0.06536739,0.60875595,0.04456862,4.20619508
-5.77788894,6.61136240,4.17043839,2.20233577,0.06366469,0.60285571,0.04443473,4.26954286
-5.77188594,6.66520684,4.14568579,2.26380198,0.06226228,0.59571289,0.04426311,4.33868620
-5.76588294,6.72451976,4.11982668,2.32918656,0.06118512,0.58747787,0.04405859,4.41365950
-5.75987994,6.78954645,4.09344655,2.39811753,0.06045286,0.57831826,0.04382598,4.49430192
-5.75387694,6.86030388,4.06706912,2.47010384,0.06007943,0.56841613,0.04356994,4.58025034
-5.74787394,6.93657096,4.04114570,2.54454034,0.06007271,0.55796457,0.04329503,4.67093734
-5.74187094,7.01788453,4.01604564,2.62071622,0.06043428,0.54716387,0.04300564,4.76559474
-5.73586793,7.10354178,3.99204852,2.69782664,0.06115925,0.53621723,0.04270593,4.86326297
-5.72986493,7.19260956,3.96933844,2.77498756,0.06223624,0.52532633,0.04239984,4.96280646
-5.72386193,7.28394091,3.94800114,2.85125325,0.06364740,0.51468678,0.04209104,5.06293500
-5.71785893,7.37619883,3.92802424,2.92563627,0.06536866,0.50448382,0.04178289,5.16223064
-5.71185593,7.46788692,3.90930084,2.99712923,0.06737005,0.49488818,0.04147841,5.25917984
-5.70585293,7.55738644,3.89163676,3.06472784,0.06961618,0.48605245,0.04118026,5.35220976
-5.69984992,7.64299848,3.87476100,3.12745452,0.07206681,0.47810793,0.04089067,5.43972799
-5.69384692,7.72299022,3.85833934,3.18438196,0.07467764,0.47116214,0.04061147,5.52016424
-5.68784392,7.79564362,3.84199039,3.23465574,0.07740108,0.46529699,0.04034399,5.59201275
-5.68184092,7.85930476,3.82530361,3.27751547,0.08018722,0.46056764,0.04008913,5.65387392
-5.67583792,7.91243206,3.80785821,3.31231371,0.08298484,0.45700203,0.03984728,5.70449372
-5.66983492,7.95364158,3.78924243,3.33853196,0.08574244,0.45460113,0.03961839,5.74279933
-5.66383192,7.98174769,3.76907210,3.35579343,0.08840931,0.45333977,0.03940200,5.76792985
-5.65782891,7.99579762,3.74700772,3.36387195,0.09093663,0.45316811,0.03919723,5.77926085
-5.65182591,7.99509880,3.72276951,3.36269699,0.09327851,0.45401359,0.03900295,5.77642199
-5.64582291,7.97923802,3.69614964,3.35235446,0.09539297,0.45578341,0.03881782,5.75930708
-5.63981991,7.94809217,3.66702146,3.33308348,0.09724286,0.45836747,0.03864043,5.72807638
-5.63381691,7.90183031,3.63534535,3.30526923,0.09879670,0.46164160,0.03846946,5.68315123
-5.62781391,7.84090762,3.60117125,3.26943221,0.10002934,0.46547124,0.03830384,5.62520142
-5.62181091,7.76605179,3.56463798,3.22621433,0.10092261,0.46971527,0.03814291,5.55512591
-5.61580790,7.67824273,3.52596947,3.17636245,0.10146565,0.47423013,0.03798664,5.47402807
-5.60980490,7.57868688,3.48546846,3.12070986,0.10165527,0.47887398,0.03783577,5.38318619
-5.60380190,7.46878721,3.44350790,3.06015642,0.10149602,0.48351083,0.03769198,5.28402083
-5.59779890,7.35011016,3.40052062,2.99564806,0.10100011,0.48801460,0.03755809,5.17806005
-5.59179590,7.22435079,3.35698756,2.92815621,0.10018725,0.49227287,0.03743807,5.06690382
-5.58579290,7.09329701,3.31342512,2.85865774,0.09908418,0.49619017,0.03733717,4.95218880
-5.57978989,6.95879390,3.27037190,2.78811604,0.09772416,0.49969081,0.03726190,4.83555435
-5.57378689,6.82270878,3.22837512,2.71746351,0.09614619,0.50272085,0.03722001,4.71861072
-5.56778389,6.68689740,3.18797702,2.64758593,0.09439422,0.50524937,0.03722030,4.60290996
-5.56178089,6.55317173,3.14970143,2.57930880,0.09251607,0.50726868,0.03727250,4.48991997
-5.55577789,6.42326941,3.11404066,2.51338585,0.09056233,0.50879365,0.03738699,4.38100191
-5.54977489,6.29882497,3.08144293,2.45048971,0.08858516,0.50985996,0.03757449,4.27739106
-5.54377189,6.18134289,3.05230052,2.39120465,0.08663697,0.51052141,0.03784573,4.18018097
-5.53776888,6.07217257,3.02693878,2.33602137,0.08476916,0.51084637,0.03821098,4.09031078
-5.53176588,5.97248537,3.00560639,2.28533350,0.08303074,0.51091359,0.03867974,4.00855557
-5.52576288,5.88325398,2.98846701,2.23943593,0.08146706,0.51080737,0.03926023,3.93551940
-5.51975988,5.80523451,2.97559276,2.19852452,0.08011864,0.51061259,0.03995903,3.87163094
-5.51375688,5.73895171,2.96695983,2.16269730,0.07902001,0.51040970,0.04078071,3.81714164
-5.50775388,5.68468814,2.96244663,2.13195682,0.07819883,0.51027000,0.04172751,3.77212630
-5.50175088,5.64247776,2.96183473,2.10621385,0.07767511,0.51025146,0.04279911,3.73648610
-5.49574787,5.61210469,2.96481291,2.08529216,0.07746067,0.51039536,0.04399242,3.70995425
-5.48974487,5.59310777,2.97098446,2.06893452,0.07755889,0.51072393,0.04530158,3.69210431
-5.48374187,5.58479140,2.97987780,2.05680983,0.07796463,0.51123920,0.04671791,3.68236135
-5.47773887,5.58624282,2.99096020,2.04852150,0.07866453,0.51192307,0.04823008,3.68001596
-5.47173587,5.59635596,3.00365446,2.04361693,0.07963748,0.51273862,0.04982429,3.68424126
-5.46573287,5.61386150,3.01735782,2.04159806,0.08085539,0.51363273,0.05148453,3.69411256
-5.45972986,5.63736232,3.03146270,2.04193297,0.08228419,0.51453968,0.05319299,3.70862962
-5.45372686,5.66537355,3.04537816,2.04406819,0.08388499,0.51538568,0.05493040,3.72674092
-5.44772386,5.69636569,3.05855134,2.04744156,0.08561543,0.51609395,0.05667648,3.74736944
-5.44172086,5.72880933,3.07048775,2.05149526,0.08743109,0.51659022,0.05841039,3.76943911
-5.43571786,5.76121956,3.08076924,2.05568877,0.08928693,0.51680808,0.06011113,3.79190110
-5.42971486,5.79219827,3.08906889,2.05951104,0.09113879,0.51669408,0.06175796,3.81375901
-5.42371186,5.82047240,3.09516167,2.06249181,0.09294471,0.51621210,0.06333078,3.83409196
-5.41770885,5.84492649,3.09893027,2.06421134,0.09466619,0.51534683,0.06481044,3.85207456
-5.41170585,5.86462791,3.10036557,2.06430835,0.09626924,0.51410600,0.06617896,3.86699308
-5.40570285,5.87884383,3.09956159,2.06248574,0.09772522,0.51252141,0.06741982,3.87825696
-5.39969985,5.88704894,3.09670494,2.05851394,0.09901146,0.51064836,0.06851802,3.88540530
-5.39369685,5.88892397,3.09205923,2.05223175,0.10011152,0.50856385,0.06946024,3.88810809
-5.38769385,5.88434516,3.08594520,2.04354468,0.10101534,0.50636332,0.07023485,3.88616217
-5.38169085,5.87336539,3.07871755,2.03242091,0.10171896,0.50415628,0.07083196,3.87948237
-5.37568784,5.85618841,3.07073961,2.01888520,0.10222419,0.50206101,0.07124338,3.86808834
-5.36968484,5.83313761,3.06235742,2.00301105,0.10253789,0.50019857,0.07146267,3.85208802
-5.36368184,5.80462133,3.05387447,1.98491168,0.10267127,0.49868655,0.07148507,3.83165856
-5.35767884,5.77109682,3.04552876,1.96473023,0.10263895,0.49763281,0.07130754,3.80702622
-5.35167584,5.73303490,3.03747326,1.94262987,0.10245803,0.49712956,0.07092873,3.77844599
-5.34567284,5.69088736,3.02976120,1.91878429,0.10214716,0.49724820,0.07034905,3.74618250
-5.33966983,5.64505893,3.02233689,1.89336901,0.10172562,0.49803500,0.06957068,3.71049305
-5.33366683,5.59588536,3.01503269,1.86655416,0.10121248,0.49950810,0.06859765,3.67161384
-5.32766383,5.54361855,3.00757245,1.83849874,0.10062595,0.50165569,0.06743588,3.62974993
-5.32166083,5.48841946,2.99958112,1.80934691,0.09998276,0.50443573,0.06609327,3.58506958
-5.31565783,5.43035888,2.99060025,1.77922606,0.09929785,0.50777699,0.06457970,3.53770294
-5.30965483,5.36942571,2.98010834,1.74824691,0.09858406,0.51158140,0.06290712,3.48774509
-5.30365183,5.30554197,2.96754519,1.71650524,0.09785211,0.51572765,0.06108947,3.43526307
-5.29764882,5.23858334,2.95233876,1.68408513,0.09711064,0.52007572,0.05914267,3.38030621
-5.29164582,5.16840379,2.93393337,1.65106327,0.09636640,0.52447214,0.05708452,3.32291902
-5.28564282,5.09486269,2.91181764,1.61751407,0.09562456,0.52875574,0.05493456,3.26315571
-5.27963982,5.01785272,2.88555100,1.58351494,0.09488897,0.53276357,0.05271381,3.20109546
-5.27363682,4.93732682,2.85478727,1.54915163,0.09416262,0.53633670,0.05044460,3.13685729
-5.26763382,4.85332284,2.81929464,1.51452301,0.09344790,0.53932578,0.04815020,3.07061372
-5.26163082,4.76598442,2.77897099,1.47974516,0.09274702,0.54159598,0.04585452,3.00260253
-5.25562781,4.67557724,2.73385416,1.44495455,0.09206223,0.54303123,0.04358174,2.93313576
-5.24962481,4.58249999,2.68412702,1.41031005,0.09139604,0.54353765,0.04135592,2.86260570
-5.24362181,4.48728964,2.63011734,1.37599399,0.09075142,0.54304606,0.03920067,2.79148752
-5.23761881,4.39062111,2.57229288,1.34221211,0.09013179,0.54151363,0.03713870,2.72033858
-5.23161581,4.29330171,2.51125217,1.30919265,0.08954110,0.53892454,0.03519157,2.64979450
-5.22561281,4.19626087,2.44771179,1.27718471,0.08898369,0.53528993,0.03337934,2.58056230
-5.21960980,4.10053592,2.38249089,1.24645615,0.08846426,0.53064706,0.03172030,2.51341111
-5.21360680,4.00725478,2.31649385,1.21729120,0.08798765,0.52505789,0.03023077,2.44916081
-5.20760380,3.91761652,2.25069190,1.18998792,0.08755876,0.51860710,0.02892495,2.38866936
-5.20160080,3.83287056,2.18610444,1.16485581,0.08718232,0.51139977,0.02781479,2.33281909
-5.19559780,3.75429529,2.12378069,1.14221345,0.08686275,0.50355881,0.02690991,2.28250261
-5.18959480,3.68317670,2.06478224,1.12238633,0.08660403,0.49522208,0.02621761,2.23860871
-5.18359180,3.62078746,2.01016666,1.10570480,0.08640954,0.48653953,0.02574283,2.20200848
-5.17758879,3.56836670,1.96097259,1.09250191,0.08628199,0.47767016,0.02548821,2.17354189
-5.17158579,3.52710051,1.91820602,1.08311106,0.08622333,0.46877893,0.02545409,2.15400496
-5.16558279,3.49810320,1.88282797,1.07786317,0.08623462,0.46003374,0.02563855,2.14413738
-5.15957979,3.48239911,1.85574314,1.07708326,0.08631602,0.45160222,0.02603744,2.14461077
-5.15357679,3.48090480,1.83778943,1.08108604,0.08646670,0.44364864,0.02664440,2.15601718
-5.14757379,3.49441152,1.82972810,1.09017059,0.08668474,0.43633071,0.02745082,2.17885799
-5.14157079,3.52356786,1.83223419,1.10461382,0.08696706,0.42979640,0.02844585,2.21353308
-5.13556778,3.56886268,1.84588734,1.12466291,0.08730929,0.42418077,0.02961636,2.26033029
-5.12956478,3.63060851,1.87116270,1.15052671,0.08770570,0.41960291,0.03094689,2.31941528
-5.12356178,3.70892597,1.90842222,1.18236647,0.08814904,0.41616297,0.03241966,2.39082210
-5.11755878,3.80372970,1.95790633,1.22028614,0.08863045,0.41393939,0.03401451,2.47444478
-5.11155578,3.91471661,2.01972643,1.26432281,0.08913938,0.41298658,0.03570902,2.57003039
-5.10555278,4.04135741,2.09385849,1.31443767,0.08966353,0.41333290,0.03747855,2.67717406
-5.09954977,4.18289220,2.18013828,1.37050827,0.09018884,0.41497927,0.03929642,2.79531670
-5.09354677,4.33833120,2.27825854,1.43232247,0.09069958,0.41789841,0.04113420,2.92374569
-5.08754377,4.50646130,2.38776876,1.49957475,0.09117848,0.42203489,0.04296200,3.06159929
-5.08154077,4.68585899,2.50807773,1.57186530,0.09160703,0.42730594,0.04474900,3.20787513
-5.07553777,4.87491015,2.63845929,1.64870225,0.09196574,0.43360320,0.04646389,3.36144275
-5.06953477,5.07183655,2.77806132,1.72950721,0.09223463,0.44079532,0.04807560,3.52106057
-5.06353177,5.27472870,2.92591803,1.81362422,0.09239375,0.44873140,0.04955390,3.68539682
-5.05752876,5.48158439,3.08096536,1.90033189,0.09242375,0.45724519,0.05087023,3.85305406
-5.05152576,5.69035156,3.24205899,1.98885829,0.09230654,0.46615993,0.05199840,4.02259652
-5.04552276,5.89897427,3.40799466,2.07839830,0.09202595,0.47529368,0.05291533,4.19257952
-5.03951976,6.10543986,3.57752993,2.16813244,0.09156838,0.48446487,0.05360181,4.36157966
-5.03351676,6.30782539,3.74940666,2.25724663,0.09092341,0.49349796,0.05404306,4.52822476
-5.02751376,6.50434157,3.92237346,2.34495193,0.09008436,0.50222889,0.05422925,4.69122223
-5.02151076,6.69337208,4.09520710,2.43050331,0.08904870,0.51051009,0.05415585,4.84938473
-5.01550775,6.87350674,4.26673233,2.51321684,0.08781837,0.51821496,0.05382384,5.00165204
-5.00950475,7.04356697,4.43583912,2.59248440,0.08639990,0.52524137,0.05323970,5.14710822
-5.00350175,7.20262279,4.60149699,2.66778530,0.08480445,0.53151429,0.05241524,5.28499351
-4.99749875,7.35000044,4.76276599,2.73869467,0.08304755,0.53698727,0.05136727,5.41471055
-4.99149575,7.48528103,4.91880410,2.80488803,0.08114880,0.54164272,0.05011706,5.53582509
-4.98549275,7.60829024,5.06887114,2.86614236,0.07913131,0.54549110,0.04868966,5.64806120
-4.97948974,7.71908039,5.21232948,2.92233377,0.07702109,0.54856895,0.04711313,5.75129196
-4.97348674,7.81790591,5.34864186,2.97343206,0.07484628,0.55093588,0.04541768,5.84552618
-4.96748374,7.90519408,5.47736701,3.01949290,0.07263631,0.55267080,0.04363472,5.93089238
-4.96148074,7.98151276,5.59815369,3.06064805,0.07042105,0.55386741,0.04179599,6.00762108
-4.95547774,8.04753705,5.71073390,3.09709456,0.06822994,0.55462932,0.03993263,6.07602666
-4.94947474,8.10401667,5.81491598,3.12908338,0.06609113,0.55506497,0.03807441,6.13648976
-4.94347174,8.15174587,5.91057821,3.15690819,0.06403074,0.55528260,0.03624896,6.18944137
-4.93746873,8.19153697,5.99766350,3.18089497,0.06207219,0.55538555,0.03448119,6.23534916
-4.93146573,8.22419885,6.07617553,3.20139270,0.06023562,0.55546800,0.03279284,6.27470665
-4.92546273,8.25052060,6.14617641,3.21876540,0.05853754,0.55561145,0.03120217,6.30802540
-4.91945973,8.27126086,6.20778611,3.23338578,0.05699051,0.55588200,0.02972376,6.33583016
-4.91345673,8.28714221,6.26118312,3.24563028,0.05560306,0.55632850,0.02836851,6.35865654
-4.90745373,8.29885026,6.30660628,3.25587536,0.05437971,0.55698166,0.02714370,6.37705076
-4.90145073,8.30703632,6.34435702,3.26449481,0.05332116,0.55785413,0.02605325,6.39157058
-4.89544772,8.31232258,6.37480151,3.27185768,0.05242452,0.55894137,0.02509797,6.40278674
-4.88944472,8.31530862,6.39837216,3.27832631,0.05168379,0.56022337,0.02427594,6.41128393
-4.88344172,8.31657795,6.41556766,3.28425432,0.05109023,0.56166701,0.02358292,6.41766059
-4.87743872,8.31670348,6.42695116,3.28998396,0.05063297,0.56322887,0.02301278,6.42252683
-4.87143572,8.31625109,6.43314619,3.29584282,0.05029956,0.56485849,0.02255791,6.42650000
-4.86543272,8.31578045,6.43482993,3.30213952,0.05007651,0.56650171,0.02220965,6.43019769
-4.85942971,8.31584296,6.43272398,3.30915864,0.04994993,0.56810410,0.02195870,6.43422819
-4.85342671,8.31697651,6.42758257,3.31715472,0.04990610,0.56961416,0.02179541,6.43917856
-4.84742371,8.31969743,6.42017872,3.32634587,0.04993194,0.57098640,0.02171014,6.44560091
-4.84142071,8.32449012,6.41128878,3.33690706,0.05001558,0.57218391,0.02169348,6.45399750
-4.83541771,8.33179500,6.40167601,3.34896367,0.05014671,0.57318048,0.02173645,6.46480555
-4.82941471,8.34199566,6.39207400,3.36258573,0.05031700,0.57396224,0.02183066,6.47838247
-4.82341171,8.35540613,6.38317060,3.37778324,0.05052037,0.57452871,0.02196838,6.49499276
-4.81740870,8.37225918,6.37559328,3.39450305,0.05075319,0.57489317,0.02214265,6.51479703
-4.81140570,8.39269644,6.36989641,3.41262762,0.05101441,0.57508257,0.02234725,6.53784424
-4.80540270,8.41676112,6.36655120,3.43197590,0.05130558,0.57513675,0.02257669,6.56406754
-4.79939970,8.44439372,6.36593851,3.45230649,0.05163079,0.57510725,0.02282618,6.59328410
-4.79339670,8.47543123,6.36834494,3.47332306,0.05199652,0.57505555,0.02309155,6.62519909
-4.78739370,8.50960966,6.37396194,3.49468184,0.05241141,0.57505098,0.02336917,6.65941379
-4.78139070,8.54657000,6.38288796,3.51600099,0.05288590,0.57516828,0.02365582,6.69543731
-4.77538769,8.58586713,6.39513312,3.53687139,0.05343184,0.57548489,0.02394864,6.73270155
-4.76938469,8.62698126,6.41062592,3.55686847,0.05406201,0.57607821,0.02424496,6.77057859
-4.76338169,8.66933125,6.42922132,3.57556443,0.05478962,0.57702266,0.02454227,6.80839970
-4.75737869,8.71228918,6.45070954,3.59254040,0.05562769,0.57838693,0.02483807,6.84547510
-4.75137569,8.75519534,6.47482489,3.60739795,0.05658850,0.58023128,0.02512984,6.88111346
-4.74537269,8.79737312,6.50125396,3.61976948,0.05768302,0.58260507,0.02541498,6.91464040
-4.73936968,8.83814299,6.52964277,3.62932702,0.05892032,0.58554466,0.02569078,6.94541503
-4.73336668,8.87683524,6.55960234,3.63578911,0.06030707,0.58907157,0.02595444,6.97284413
-4.72736368,8.91280094,6.59071273,3.63892566,0.06184709,0.59319119,0.02620307,6.99639325
-4.72136068,8.94542088,6.62252530,3.63856048,0.06354095,0.59789178,0.02643381,7.01559464
-4.71535768,8.97411248,6.65456362,3.63457175,0.06538574,0.60314410,0.02664384,7.03005190
-4.70935468,8.99833462,6.68632322,3.62689043,0.06737483,0.60890138,0.02683055,7.03944138
-4.70335168,9.01759055,6.71727091,3.61549689,0.06949788,0.61509987,0.02699162,7.04351077
-4.69734867,9.03142921,6.74684396,3.60041615,0.07174084,0.62165969,0.02712518,7.04207525
-4.69134567,9.03944517,6.77445024,3.58171201,0.07408612,0.62848617,0.02722987,7.03501176
-4.68534267,9.04127781,6.79946956,3.55948068,0.07651289,0.63547153,0.02730504,7.02225202
-4.67933967,9.03660987,6.82125703,3.53384416,0.07899741,0.64249678,0.02735077,7.00377500
-4.67333667,9.02516596,6.83914889,3.50494379,0.08151351,0.64943394,0.02736794,6.97959934
-4.66733367,9.00671125,6.85247093,3.47293446,0.08403306,0.65614840,0.02735828,6.94977636
-4.66133067,8.98105070,6.86054983,3.43797962,0.08652659,0.66250143,0.02732432,6.91438410
-4.65532766,8.94802897,6.86272705,3.40024730,0.08896385,0.66835282,0.02726935,6.87352257
-4.64932466,8.90753105,6.85837500,3.35990732,0.09131446,0.67356348,0.02719727,6.82731063
-4.64332166,8.85948373,6.84691491,3.31712963,0.09354851,0.67799815,0.02711248,6.77588426
-4.63731866,8.80385766,6.82783563,3.27208380,0.09563719,0.68152802,0.02701967,6.71939621
-4.63131566,8.74066996,6.80071245,3.22493929,0.09755334,0.68403337,0.02692359,6.65801688
-4.62531266,8.66998702,6.76522488,3.17586664,0.09927206,0.68540604,0.02682884,6.59193589
-4.61930965,8.59192734,6.72117260,3.12503902,0.10077112,0.68555190,0.02673958,6.52136424
-4.61330665,8.50666400,6.66848848,3.07263401,0.10203148,0.68439308,0.02665936,6.44653632
-4.60730365,8.41442662,6.60724793,3.01883541,0.10303763,0.68187007,0.02659082,6.36771170
-4.60130065,8.31550253,6.53767394,2.96383468,0.10377789,0.67794357,0.02653558,6.28517622
-4.59529765,8.21023700,6.46013748,2.90783203,0.10424464,0.67259612,0.02649405,6.19924209
-4.58929465,8.09903240,6.37515294,2.85103686,0.10443450,0.66583336,0.02646536,6.11024701
-4.58329165,7.98234638,6.28336898,2.79366754,0.10434837,0.65768497,0.02644733,6.01855212
-4.57728864,7.86068900,6.18555486,2.73595053,0.10399141,0.64820518,0.02643648,5.92453895
-4.57128564,7.73461907,6.08258313,2.67811890,0.10337296,0.63747286,0.02642816,5.82860551
-4.56528264,7.60473965,5.97540921,2.62041028,0.10250634,0.62559107,0.02641671,5.73116167
-4.55927964,7.47169315,5.86504893,2.56306445,0.10140860,0.61268623,0.02639565,5.63262429
-4.55327664,7.33615591,5.75255493,2.50632068,0.10010018,0.59890664,0.02635795,5.53341216
-4.54727364,7.19883257,5.63899285,2.45041502,0.09860446,0.58442057,0.02629634,5.43394117
-4.54127064,7.06045027,5.52541829,2.39557757,0.09694735,0.56941382,0.02620360,5.33461991
-4.53526763,6.92175266,5.41285530,2.34202999,0.09515668,0.55408682,0.02607292,5.23584569
-4.52926463,6.78349363,5.30227698,2.28998323,0.09326169,0.53865136,0.02589817,5.13800129
-4.52326163,6.64643071,5.19458867,2.23963552,0.09129237,0.52332682,0.02567422,5.04145210
-4.51725863,6.51131793,5.09061402,2.19117063,0.08927884,0.50833627,0.02539717,4.94654381
-4.51125563,6.37889788,4.99108389,2.14475641,0.08725071,0.49390220,0.02506454,4.85360029
-4.50525263,6.24989294,4.89662804,2.10054332,0.08523645,0.48024224,0.02467544,4.76292144
-4.49924962,6.12499524,4.80776921,2.05866319,0.08326276,0.46756474,0.02423058,4.67478086
-4.49324662,6.00485551,4.72491948,2.01922770,0.08135400,0.45606443,0.02373231,4.58942304
-4.48724362,5.89007072,4.64837812,1.98232687,0.07953165,0.44591821,0.02318452,4.50705993
-4.48124062,5.78117059,4.57833088,1.94802725,0.07781387,0.43728117,0.02259251,4.42786674
-4.47523762,5.67860325,4.51485000,1.91636977,0.07621509,0.43028290,0.02196277,4.35197712
-4.46923462,5.58272057,4.45789494,1.88736747,0.07474571,0.42502416,0.02130273,4.27947756
-4.46323162,5.49376347,4.40731335,1.86100293,0.07341190,0.42157409,0.02062050,4.21040161
-4.45722861,5.41184806,4.36284246,1.83722562,0.07221550,0.41996785,0.01992451,4.14472386
-4.45122561,5.33695329,4.32411081,1.81594937,0.07115403,0.42020494,0.01922324,4.08235435
-4.44522261,5.26891082,4.29064062,1.79705004,0.07022080,0.42224813,0.01852490,4.02313386
-4.43921961,5.20739802,4.26185104,1.78036370,0.06940517,0.42602310,0.01783712,3.96683047
-4.43321661,5.15193476,4.23706273,1.76568554,0.06869285,0.43141882,0.01716674,3.91313795
-4.42721361,5.10188469,4.21550417,1.75276967,0.06806640,0.43828871,0.01651959,3.86167648
-4.42121061,5.05646142,4.19632020,1.74133014,0.06750569,0.44645261,0.01590034,3.81199601
-4.41520760,5.01474009,4.17858306,1.73104324,0.06698857,0.45569955,0.01531243,3.76358250
-4.40920460,4.97567420,4.16130626,1.72155128,0.06649152,0.46579129,0.01475800,3.71586725
-4.40320160,4.93811775,4.14346150,1.71246780,0.06599036,0.47646665,0.01423796,3.66823914
-4.39719860,4.90085218,4.12399844,1.70338441,0.06546098,0.48744652,0.01375205,3.62005970
-4.39119560,4.86261747,4.10186721,1.69387884,0.06488010,0.49843953,0.01329895,3.57068052
-4.38519260,4.82214653,4.07604314,1.68352433,0.06422597,0.50914820,0.01287647,3.51946262
-4.37918959,4.77820174,4.04555321,1.67189996,0.06347902,0.51927550,0.01248173,3.46579684
-4.37318659,4.72961246,4.00950311,1.65860150,0.06262249,0.52853165,0.01211135,3.40912483
-4.36718359,4.67531198,3.96710429,1.64325270,0.06164289,0.53664092,0.01176169,3.34895947
-4.36118059,4.61437269,3.91769960,1.62551625,0.06053048,0.54334834,0.01142900,3.28490407
-4.35517759,4.54603783,3.86078665,1.60510421,0.05927949,0.54842600,0.01110968,3.21666930
-4.34917459,4.46974870,3.79603757,1.58178737,0.05788833,0.55167882,0.01080040,3.14408725
-4.34317159,4.38516597,3.72331436,1.55540320,0.05635960,0.55294950,0.01049826,3.06712180
-4.33716858,4.29218419,3.64267873,1.52586184,0.05469997,0.55212259,0.01020089,2.98587464
-4.33116558,4.19093887,3.55439594,1.49315008,0.05292004,0.54912734,0.00990654,2.90058685
-4.32516258,4.08180547,3.45893208,1.45733289,0.05103389,0.54393943,0.00961410,2.81163548
-4.31915958,3.96539048,3.35694469,1.41855248,0.04905872,0.53658130,0.00932312,2.71952537
-4.31315658,3.84251459,3.24926686,1.37702480,0.04701428,0.52712114,0.00903378,2.62487640
-4.30715358,3.71418867,3.13688525,1.33303366,0.04492230,0.51567064,0.00874683,2.52840636
